"('date', '')","('open', 'ABSI')","('high', 'ABSI')","('low', 'ABSI')","('close', 'ABSI')","('volume', 'ABSI')"
2024-01-29 00:00:00+00:00,3.7200000286102295,4.010000228881836,3.5799999237060547,3.9800000190734863,1387500
2024-01-30 00:00:00+00:00,3.9800000190734863,4.204999923706055,3.8299999237060547,3.8550000190734863,2776100
2024-01-31 00:00:00+00:00,3.930000066757202,4.264999866485596,3.9000000953674316,3.9600000381469727,1405800
2024-02-01 00:00:00+00:00,4.019999980926514,4.519999980926514,4.019999980926514,4.400000095367432,1654100
2024-02-02 00:00:00+00:00,4.550000190734863,4.550000190734863,4.068999767303467,4.429999828338623,2265900
2024-02-05 00:00:00+00:00,4.309999942779541,4.309999942779541,3.9700000286102295,3.990000009536743,1077800
2024-02-06 00:00:00+00:00,4.079999923706055,4.389999866485596,4.047999858856201,4.340000152587891,1093900
2024-02-07 00:00:00+00:00,4.349999904632568,4.349999904632568,3.9010000228881836,3.9700000286102295,975000
2024-02-08 00:00:00+00:00,3.9700000286102295,4.139999866485596,3.809999942779541,4.110000133514404,789200
2024-02-09 00:00:00+00:00,4.150000095367432,4.559999942779541,3.9600000381469727,4.300000190734863,2914000
2024-02-12 00:00:00+00:00,4.46999979019165,4.650000095367432,4.309999942779541,4.539999961853027,1280300
2024-02-13 00:00:00+00:00,4.190000057220459,4.375,4.0,4.360000133514404,1447100
2024-02-14 00:00:00+00:00,4.5,4.849999904632568,4.409999847412109,4.699999809265137,1449600
2024-02-15 00:00:00+00:00,4.900000095367432,5.264999866485596,4.71999979019165,5.150000095367432,1880000
2024-02-16 00:00:00+00:00,5.199999809265137,5.40500020980835,4.909999847412109,5.329999923706055,1995400
2024-02-20 00:00:00+00:00,5.300000190734863,5.300000190734863,4.639999866485596,4.809999942779541,2080700
2024-02-21 00:00:00+00:00,4.699999809265137,5.0,4.670000076293945,4.914999961853027,738800
2024-02-22 00:00:00+00:00,5.03000020980835,5.269999980926514,4.650000095367432,4.679999828338623,1202900
2024-02-23 00:00:00+00:00,4.730000019073486,4.849999904632568,4.510000228881836,4.690000057220459,865600
2024-02-26 00:00:00+00:00,4.650000095367432,4.96999979019165,4.650000095367432,4.900000095367432,631100
2024-02-27 00:00:00+00:00,5.0,5.070000171661377,4.840000152587891,4.920000076293945,1048500
2024-02-28 00:00:00+00:00,4.5,4.960000038146973,4.400000095367432,4.690000057220459,7782800
2024-02-29 00:00:00+00:00,4.829999923706055,5.170000076293945,4.619999885559082,5.159999847412109,3037200
2024-03-01 00:00:00+00:00,5.150000095367432,5.579999923706055,5.0,5.460000038146973,3199400
2024-03-04 00:00:00+00:00,5.739999771118164,6.400000095367432,5.331999778747559,5.739999771118164,2939800
2024-03-05 00:00:00+00:00,5.690000057220459,5.730000019073486,5.150000095367432,5.260000228881836,1822100
2024-03-06 00:00:00+00:00,5.699999809265137,5.849999904632568,5.300000190734863,5.360000133514404,1445400
2024-03-07 00:00:00+00:00,5.380000114440918,5.510000228881836,5.03000020980835,5.130000114440918,1458500
2024-03-08 00:00:00+00:00,5.210000038146973,5.75,4.940000057220459,5.019999980926514,1925500
2024-03-11 00:00:00+00:00,4.960000038146973,5.210000038146973,4.630000114440918,4.699999809265137,1378100
2024-03-12 00:00:00+00:00,4.730000019073486,5.03000020980835,4.639999866485596,4.940000057220459,1273700
2024-03-13 00:00:00+00:00,4.900000095367432,5.119999885559082,4.840000152587891,4.880000114440918,1033400
2024-03-14 00:00:00+00:00,5.070000171661377,5.197000026702881,4.650000095367432,4.789999961853027,1100800
2024-03-15 00:00:00+00:00,4.78000020980835,5.005000114440918,4.760000228881836,4.900000095367432,1140800
2024-03-18 00:00:00+00:00,4.940000057220459,4.940000057220459,4.579999923706055,4.659999847412109,991500
2024-03-19 00:00:00+00:00,4.639999866485596,4.909999847412109,4.389999866485596,4.809999942779541,1133400
2024-03-20 00:00:00+00:00,4.809999942779541,5.199999809265137,4.71999979019165,5.090000152587891,848000
2024-03-21 00:00:00+00:00,5.239999771118164,5.570000171661377,5.159999847412109,5.28000020980835,1561800
2024-03-22 00:00:00+00:00,5.28000020980835,5.28000020980835,4.869999885559082,4.949999809265137,1106700
2024-03-25 00:00:00+00:00,4.949999809265137,5.070000171661377,4.894999980926514,5.059999942779541,1226000
2024-03-26 00:00:00+00:00,5.110000133514404,5.559999942779541,5.110000133514404,5.210000038146973,2082200
2024-03-27 00:00:00+00:00,5.269999980926514,5.65500020980835,5.144999980926514,5.539999961853027,1449800
2024-03-28 00:00:00+00:00,5.539999961853027,5.760000228881836,5.510000228881836,5.679999828338623,1217900
2024-04-01 00:00:00+00:00,5.730000019073486,5.730000019073486,5.439000129699707,5.610000133514404,945300
2024-04-02 00:00:00+00:00,5.369999885559082,5.40500020980835,5.099999904632568,5.139999866485596,1841500
2024-04-03 00:00:00+00:00,5.099999904632568,5.360000133514404,4.909999847412109,5.309999942779541,962300
2024-04-04 00:00:00+00:00,5.380000114440918,5.630000114440918,5.263000011444092,5.590000152587891,999000
2024-04-05 00:00:00+00:00,5.53000020980835,5.739999771118164,5.440000057220459,5.739999771118164,952400
2024-04-08 00:00:00+00:00,5.71999979019165,5.760000228881836,5.485000133514404,5.639999866485596,1018600
2024-04-09 00:00:00+00:00,5.610000133514404,6.71999979019165,5.610000133514404,6.585000038146973,3299900
2024-04-10 00:00:00+00:00,6.289999961853027,6.380000114440918,5.860000133514404,6.079999923706055,2271400
2024-04-11 00:00:00+00:00,6.119999885559082,6.269999980926514,5.860000133514404,6.085000038146973,1153000
2024-04-12 00:00:00+00:00,6.010000228881836,6.019999980926514,5.650000095367432,5.829999923706055,1271600
2024-04-15 00:00:00+00:00,5.820000171661377,5.869999885559082,5.340000152587891,5.429999828338623,1417200
2024-04-16 00:00:00+00:00,5.320000171661377,5.5,5.239999771118164,5.380000114440918,1347600
2024-04-17 00:00:00+00:00,5.400000095367432,5.570000171661377,5.25,5.289999961853027,1155400
2024-04-18 00:00:00+00:00,5.260000228881836,5.380000114440918,4.949999809265137,4.96999979019165,1102300
2024-04-19 00:00:00+00:00,4.949999809265137,5.039999961853027,4.699999809265137,4.769999980926514,1258500
2024-04-22 00:00:00+00:00,4.769999980926514,4.880000114440918,4.480000019073486,4.510000228881836,1622800
2024-04-23 00:00:00+00:00,4.449999809265137,5.059999942779541,4.440000057220459,4.710000038146973,1238700
2024-04-24 00:00:00+00:00,4.710000038146973,4.889999866485596,4.480000019073486,4.53000020980835,854500
2024-04-25 00:00:00+00:00,4.510000228881836,4.539999961853027,4.269999980926514,4.454999923706055,807100
2024-04-26 00:00:00+00:00,4.5,4.679999828338623,4.468999862670898,4.579999923706055,640100
2024-04-29 00:00:00+00:00,4.670000076293945,4.880000114440918,4.630000114440918,4.78000020980835,679900
2024-04-30 00:00:00+00:00,4.710000038146973,4.820000171661377,4.659999847412109,4.739999771118164,642700
2024-05-01 00:00:00+00:00,4.860000133514404,5.369999885559082,4.804999828338623,5.190000057220459,1040300
2024-05-02 00:00:00+00:00,5.230000019073486,5.309999942779541,4.900000095367432,4.980000019073486,660700
2024-05-03 00:00:00+00:00,5.230000019073486,5.440000057220459,5.054999828338623,5.079999923706055,536400
2024-05-06 00:00:00+00:00,5.170000076293945,5.264999866485596,5.079999923706055,5.210000038146973,476800
2024-05-07 00:00:00+00:00,5.239999771118164,5.239999771118164,4.949999809265137,5.0,805500
2024-05-08 00:00:00+00:00,4.909999847412109,5.099999904632568,4.809999942779541,4.940000057220459,349700
2024-05-09 00:00:00+00:00,4.980000019073486,5.159999847412109,4.940000057220459,5.139999866485596,496500
2024-05-10 00:00:00+00:00,5.139999866485596,5.190000057220459,4.809999942779541,4.909999847412109,709100
2024-05-13 00:00:00+00:00,4.929999828338623,5.25,4.909999847412109,5.059999942779541,876800
2024-05-14 00:00:00+00:00,4.599999904632568,5.349999904632568,4.489999771118164,4.829999923706055,699000
2024-05-15 00:00:00+00:00,4.960000038146973,5.090000152587891,4.699999809265137,4.824999809265137,597600
2024-05-16 00:00:00+00:00,4.849999904632568,4.864999771118164,4.639999866485596,4.739999771118164,692300
2024-05-17 00:00:00+00:00,4.75,4.75,4.579999923706055,4.614999771118164,551300
2024-05-20 00:00:00+00:00,4.570000171661377,4.670000076293945,4.429999828338623,4.610000133514404,817100
2024-05-21 00:00:00+00:00,4.699999809265137,4.90500020980835,4.639999866485596,4.789999961853027,1265600
2024-05-22 00:00:00+00:00,4.849999904632568,5.039999961853027,4.579999923706055,4.610000133514404,1185100
2024-05-23 00:00:00+00:00,4.650000095367432,4.699999809265137,4.230000019073486,4.349999904632568,1227400
2024-05-24 00:00:00+00:00,4.429999828338623,4.434999942779541,4.159999847412109,4.210000038146973,875900
2024-05-28 00:00:00+00:00,4.289999961853027,4.429999828338623,4.195000171661377,4.269999980926514,1757500
2024-05-29 00:00:00+00:00,4.179999828338623,4.21999979019165,4.010000228881836,4.179999828338623,1860000
2024-05-30 00:00:00+00:00,4.230000019073486,4.445000171661377,4.150000095367432,4.25,1200000
2024-05-31 00:00:00+00:00,4.210000038146973,4.389999866485596,4.119999885559082,4.210000038146973,1075000
2024-06-03 00:00:00+00:00,4.269999980926514,4.480000019073486,4.159999847412109,4.25,1174400
2024-06-04 00:00:00+00:00,4.21999979019165,4.400000095367432,4.204999923706055,4.349999904632568,1302000
2024-06-05 00:00:00+00:00,4.380000114440918,4.630000114440918,4.300000190734863,4.619999885559082,898900
2024-06-06 00:00:00+00:00,4.619999885559082,4.650000095367432,4.239999771118164,4.369999885559082,898600
2024-06-07 00:00:00+00:00,4.28000020980835,4.380000114440918,4.210000038146973,4.380000114440918,593500
2024-06-10 00:00:00+00:00,4.389999866485596,4.599999904632568,4.300000190734863,4.519999980926514,1097000
2024-06-11 00:00:00+00:00,4.5,4.520999908447266,4.369999885559082,4.510000228881836,831500
2024-06-12 00:00:00+00:00,4.679999828338623,4.980000019073486,4.630000114440918,4.960000038146973,1464400
2024-06-13 00:00:00+00:00,4.980000019073486,5.199999809265137,4.340000152587891,4.369999885559082,2706800
2024-06-14 00:00:00+00:00,4.349999904632568,4.369999885559082,3.9200000762939453,3.9800000190734863,1763500
2024-06-17 00:00:00+00:00,3.990000009536743,4.014999866485596,3.190000057220459,3.4100000858306885,3284000
2024-06-18 00:00:00+00:00,3.4200000762939453,3.5899999141693115,3.3499999046325684,3.4800000190734863,1491300
2024-06-20 00:00:00+00:00,3.5,3.5,2.7950000762939453,2.9200000762939453,3968800
2024-06-21 00:00:00+00:00,2.9800000190734863,3.0199999809265137,2.859999895095825,3.0199999809265137,4594500
2024-06-24 00:00:00+00:00,3.0299999713897705,3.109999895095825,2.9700000286102295,3.0399999618530273,2158100
2024-06-25 00:00:00+00:00,3.049999952316284,3.1500000953674316,2.930000066757202,2.940000057220459,1675300
2024-06-26 00:00:00+00:00,2.9200000762939453,3.109999895095825,2.9000000953674316,3.069999933242798,1313900
2024-06-27 00:00:00+00:00,3.0899999141693115,3.200000047683716,2.994999885559082,3.049999952316284,1511500
2024-06-28 00:00:00+00:00,3.0399999618530273,3.1700000762939453,2.9600000381469727,3.0799999237060547,12564200
2024-07-01 00:00:00+00:00,3.0799999237060547,3.125,2.930000066757202,3.009999990463257,1138300
2024-07-02 00:00:00+00:00,2.9700000286102295,3.0299999713897705,2.9149999618530273,2.9700000286102295,841700
2024-07-03 00:00:00+00:00,3.390000104904175,3.549999952316284,3.130000114440918,3.180000066757202,1334700
2024-07-05 00:00:00+00:00,3.2699999809265137,3.380000114440918,3.0850000381469727,3.1700000762939453,1109900
2024-07-08 00:00:00+00:00,3.3499999046325684,3.700000047683716,3.2300000190734863,3.299999952316284,2528700
2024-07-09 00:00:00+00:00,3.3299999237060547,3.680000066757202,3.26200008392334,3.640000104904175,2164100
2024-07-10 00:00:00+00:00,3.75,3.809999942779541,3.509999990463257,3.609999895095825,1439700
2024-07-11 00:00:00+00:00,3.690000057220459,4.039999961853027,3.569999933242798,4.03000020980835,2438600
2024-07-12 00:00:00+00:00,4.099999904632568,4.340000152587891,3.9100000858306885,4.03000020980835,2696200
2024-07-15 00:00:00+00:00,4.199999809265137,4.199999809265137,3.8499999046325684,3.950000047683716,1554000
2024-07-16 00:00:00+00:00,4.054999828338623,4.550000190734863,4.034999847412109,4.349999904632568,2539100
2024-07-17 00:00:00+00:00,4.260000228881836,4.5,4.179999828338623,4.380000114440918,2144100
2024-07-18 00:00:00+00:00,4.400000095367432,4.505000114440918,4.005000114440918,4.110000133514404,2252400
2024-07-19 00:00:00+00:00,4.150000095367432,4.199999809265137,3.940000057220459,3.9700000286102295,1494200
2024-07-22 00:00:00+00:00,4.0,4.110000133514404,3.759999990463257,4.099999904632568,1075200
2024-07-23 00:00:00+00:00,4.050000190734863,4.539999961853027,4.039999961853027,4.449999809265137,1067500
2024-07-24 00:00:00+00:00,4.389999866485596,4.489999771118164,4.21999979019165,4.21999979019165,958900
2024-07-25 00:00:00+00:00,4.21999979019165,4.5,4.150000095367432,4.380000114440918,751000
2024-07-26 00:00:00+00:00,4.5,4.539999961853027,4.380000114440918,4.480000019073486,735200
2024-07-29 00:00:00+00:00,4.550000190734863,4.699999809265137,4.300000190734863,4.460000038146973,854300
2024-07-30 00:00:00+00:00,4.460000038146973,4.590000152587891,4.175000190734863,4.230000019073486,646000
2024-07-31 00:00:00+00:00,4.309999942779541,4.599999904632568,4.210000038146973,4.400000095367432,822900
2024-08-01 00:00:00+00:00,4.400000095367432,4.46999979019165,4.010000228881836,4.039999961853027,821500
2024-08-02 00:00:00+00:00,3.75,3.9100000858306885,3.609999895095825,3.9100000858306885,1380600
2024-08-05 00:00:00+00:00,3.4600000381469727,3.625,3.3399999141693115,3.5799999237060547,1347400
2024-08-06 00:00:00+00:00,3.5999999046325684,3.9000000953674316,3.440000057220459,3.740000009536743,733700
2024-08-07 00:00:00+00:00,3.869999885559082,3.9200000762939453,3.5899999141693115,3.640000104904175,1009700
2024-08-08 00:00:00+00:00,3.7100000381469727,3.8299999237060547,3.6600000858306885,3.7699999809265137,690200
2024-08-09 00:00:00+00:00,3.759999990463257,3.799999952316284,3.6449999809265137,3.690000057220459,775800
2024-08-12 00:00:00+00:00,3.7300000190734863,3.7799999713897705,3.559999942779541,3.6600000858306885,670700
2024-08-13 00:00:00+00:00,3.6700000762939453,3.940000057220459,3.549999952316284,3.880000114440918,958300
2024-08-14 00:00:00+00:00,3.9700000286102295,3.9700000286102295,3.674999952316284,3.7300000190734863,1167600
2024-08-15 00:00:00+00:00,3.740000009536743,4.34499979019165,3.740000009536743,4.139999866485596,2117700
2024-08-16 00:00:00+00:00,4.199999809265137,4.420000076293945,3.934999942779541,4.010000228881836,1326300
2024-08-19 00:00:00+00:00,4.090000152587891,4.239999771118164,3.9800000190734863,4.170000076293945,1137800
2024-08-20 00:00:00+00:00,4.179999828338623,4.300000190734863,4.059999942779541,4.230000019073486,848400
2024-08-21 00:00:00+00:00,4.260000228881836,4.369999885559082,4.136000156402588,4.349999904632568,741800
2024-08-22 00:00:00+00:00,4.400000095367432,4.489999771118164,4.210000038146973,4.230000019073486,769100
2024-08-23 00:00:00+00:00,4.300000190734863,4.5,4.230000019073486,4.489999771118164,747900
2024-08-26 00:00:00+00:00,4.489999771118164,4.599999904632568,4.420000076293945,4.489999771118164,662700
2024-08-27 00:00:00+00:00,4.449999809265137,4.510000228881836,4.260000228881836,4.489999771118164,673000
2024-08-28 00:00:00+00:00,4.449999809265137,4.489999771118164,4.190000057220459,4.389999866485596,900900
2024-08-29 00:00:00+00:00,4.46999979019165,4.574999809265137,4.284999847412109,4.300000190734863,891100
2024-08-30 00:00:00+00:00,4.360000133514404,4.420000076293945,4.269999980926514,4.400000095367432,674300
2024-09-03 00:00:00+00:00,4.369999885559082,4.449999809265137,3.950000047683716,3.990000009536743,1040500
2024-09-04 00:00:00+00:00,3.9100000858306885,4.139999866485596,3.819999933242798,4.050000190734863,688600
2024-09-05 00:00:00+00:00,4.119999885559082,4.224999904632568,4.010000228881836,4.130000114440918,785900
2024-09-06 00:00:00+00:00,4.130000114440918,4.210000038146973,3.890000104904175,4.019999980926514,690200
2024-09-09 00:00:00+00:00,4.0,4.099999904632568,3.490000009536743,3.5,1994500
2024-09-10 00:00:00+00:00,3.490000009536743,3.6700000762939453,3.359999895095825,3.6700000762939453,2197700
2024-09-11 00:00:00+00:00,3.630000114440918,3.694999933242798,3.5799999237060547,3.6500000953674316,921500
2024-09-12 00:00:00+00:00,3.6700000762939453,3.7799999713897705,3.5899999141693115,3.690000057220459,531100
2024-09-13 00:00:00+00:00,3.759999990463257,3.924999952316284,3.759999990463257,3.9000000953674316,591100
2024-09-16 00:00:00+00:00,3.9100000858306885,3.9100000858306885,3.740000009536743,3.8499999046325684,769200
2024-09-17 00:00:00+00:00,3.9000000953674316,4.010000228881836,3.8499999046325684,3.950000047683716,685900
2024-09-18 00:00:00+00:00,3.930000066757202,4.190000057220459,3.8949999809265137,3.9800000190734863,770200
2024-09-19 00:00:00+00:00,4.099999904632568,4.320000171661377,4.039999961853027,4.309999942779541,1237200
2024-09-20 00:00:00+00:00,4.309999942779541,4.440000057220459,4.059999942779541,4.320000171661377,1692500
2024-09-23 00:00:00+00:00,4.320000171661377,4.360000133514404,3.9800000190734863,4.03000020980835,855800
2024-09-24 00:00:00+00:00,4.059999942779541,4.059999942779541,3.871000051498413,3.9600000381469727,599900
2024-09-25 00:00:00+00:00,3.950000047683716,3.990000009536743,3.8299999237060547,3.880000114440918,734800
2024-09-26 00:00:00+00:00,3.940000057220459,4.130000114440918,3.859999895095825,4.110000133514404,810600
2024-09-27 00:00:00+00:00,4.130000114440918,4.170000076293945,3.930000066757202,3.9700000286102295,544800
2024-09-30 00:00:00+00:00,3.940000057220459,4.014999866485596,3.75,3.819999933242798,523500
2024-10-01 00:00:00+00:00,3.819999933242798,3.8499999046325684,3.5299999713897705,3.619999885559082,1053900
2024-10-02 00:00:00+00:00,3.75,3.805000066757202,3.619999885559082,3.799999952316284,885700
2024-10-03 00:00:00+00:00,3.740000009536743,3.9049999713897705,3.7300000190734863,3.809999942779541,572900
2024-10-04 00:00:00+00:00,3.9000000953674316,4.010000228881836,3.8499999046325684,3.880000114440918,837200
2024-10-07 00:00:00+00:00,3.9000000953674316,3.9489998817443848,3.7899999618530273,3.9200000762939453,453100
2024-10-08 00:00:00+00:00,3.940000057220459,4.03000020980835,3.8499999046325684,3.940000057220459,552600
2024-10-09 00:00:00+00:00,3.940000057220459,4.0,3.7699999809265137,3.809999942779541,725600
2024-10-10 00:00:00+00:00,3.809999942779541,3.809999942779541,3.684999942779541,3.7899999618530273,564000
2024-10-11 00:00:00+00:00,3.7799999713897705,4.090000152587891,3.75,4.070000171661377,1175300
2024-10-14 00:00:00+00:00,4.050000190734863,4.135000228881836,3.950000047683716,4.099999904632568,571500
2024-10-15 00:00:00+00:00,4.050000190734863,4.070000171661377,3.869999885559082,3.9800000190734863,619200
2024-10-16 00:00:00+00:00,4.0,4.239999771118164,3.990000009536743,4.130000114440918,744000
2024-10-17 00:00:00+00:00,4.130000114440918,4.139999866485596,4.010000228881836,4.019999980926514,484700
2024-10-18 00:00:00+00:00,4.110000133514404,4.210000038146973,4.054999828338623,4.210000038146973,478500
2024-10-21 00:00:00+00:00,4.190000057220459,4.199999809265137,3.9700000286102295,4.039999961853027,722500
2024-10-22 00:00:00+00:00,4.019999980926514,4.159999847412109,3.9800000190734863,4.139999866485596,460700
2024-10-23 00:00:00+00:00,4.090000152587891,4.125,3.9800000190734863,4.110000133514404,610700
2024-10-24 00:00:00+00:00,4.170000076293945,4.230000019073486,4.019999980926514,4.110000133514404,738200
2024-10-25 00:00:00+00:00,4.150000095367432,4.239999771118164,4.054999828338623,4.070000171661377,645500
2024-10-28 00:00:00+00:00,4.059999942779541,4.400000095367432,4.059999942779541,4.289999961853027,1727800
2024-10-29 00:00:00+00:00,4.329999923706055,4.349999904632568,4.135000228881836,4.170000076293945,1097900
2024-10-30 00:00:00+00:00,4.199999809265137,4.264999866485596,4.105000019073486,4.139999866485596,1529600
2024-10-31 00:00:00+00:00,4.099999904632568,4.099999904632568,3.8299999237060547,3.8399999141693115,1359400
2024-11-01 00:00:00+00:00,3.880000114440918,3.950000047683716,3.7200000286102295,3.9200000762939453,1060300
2024-11-04 00:00:00+00:00,3.880000114440918,4.03000020980835,3.819999933242798,4.0,702200
2024-11-05 00:00:00+00:00,4.0,4.059999942779541,3.8550000190734863,4.050000190734863,700500
2024-11-06 00:00:00+00:00,4.099999904632568,4.230000019073486,3.9700000286102295,4.139999866485596,1989100
2024-11-07 00:00:00+00:00,4.139999866485596,4.21999979019165,4.010000228881836,4.03000020980835,948700
2024-11-08 00:00:00+00:00,4.019999980926514,4.09499979019165,3.9200000762939453,4.070000171661377,837400
2024-11-11 00:00:00+00:00,4.199999809265137,4.465000152587891,4.130000114440918,4.28000020980835,1967800
2024-11-12 00:00:00+00:00,4.099999904632568,4.099999904632568,3.615000009536743,3.640000104904175,2213400
2024-11-13 00:00:00+00:00,3.7300000190734863,3.819999933242798,3.130000114440918,3.140000104904175,1961500
2024-11-14 00:00:00+00:00,3.200000047683716,3.200000047683716,2.950000047683716,3.015000104904175,3287400
2024-11-15 00:00:00+00:00,3.0199999809265137,3.0299999713897705,2.7100000381469727,2.8399999141693115,2439600
2024-11-18 00:00:00+00:00,2.9000000953674316,2.938999891281128,2.759999990463257,2.7699999809265137,959000
2024-11-19 00:00:00+00:00,2.7699999809265137,2.7699999809265137,2.450000047683716,2.7200000286102295,1594800
2024-11-20 00:00:00+00:00,2.690000057220459,2.7200000286102295,2.549999952316284,2.680000066757202,1060000
2024-11-21 00:00:00+00:00,2.6600000858306885,2.694999933242798,2.5199999809265137,2.549999952316284,1673700
2024-11-22 00:00:00+00:00,2.5799999237060547,2.640000104904175,2.5199999809265137,2.559999942779541,1091800
2024-11-25 00:00:00+00:00,2.759999990463257,2.9800000190734863,2.7149999141693115,2.8299999237060547,1713200
2024-11-26 00:00:00+00:00,2.819999933242798,2.8399999141693115,2.740000009536743,2.75,1033300
2024-11-27 00:00:00+00:00,2.809999942779541,3.0199999809265137,2.799999952316284,2.940000057220459,883200
2024-11-29 00:00:00+00:00,2.9700000286102295,3.0799999237060547,2.9000000953674316,3.049999952316284,488700
2024-12-02 00:00:00+00:00,3.0899999141693115,3.2300000190734863,3.065000057220459,3.1500000953674316,1563900
2024-12-03 00:00:00+00:00,3.1500000953674316,3.1600000858306885,2.940000057220459,2.990000009536743,1422600
2024-12-04 00:00:00+00:00,3.109999895095825,3.180000066757202,3.009999990463257,3.0899999141693115,1420200
2024-12-05 00:00:00+00:00,3.0999999046325684,3.119999885559082,2.9100000858306885,2.9200000762939453,1609800
2024-12-06 00:00:00+00:00,2.950000047683716,3.259999990463257,2.950000047683716,3.109999895095825,3197100
2024-12-09 00:00:00+00:00,3.25,3.4700000286102295,3.190000057220459,3.2100000381469727,1957300
2024-12-10 00:00:00+00:00,3.5199999809265137,4.099999904632568,3.440000057220459,4.019999980926514,5407500
2024-12-11 00:00:00+00:00,4.289999961853027,4.559999942779541,3.940999984741211,4.380000114440918,4949800
2024-12-12 00:00:00+00:00,4.5,4.510000228881836,3.4600000381469727,3.680000066757202,6601000
2024-12-13 00:00:00+00:00,3.7300000190734863,3.759999990463257,3.509999990463257,3.694999933242798,2436600
2024-12-16 00:00:00+00:00,3.6500000953674316,4.110000133514404,3.5299999713897705,3.8299999237060547,2556800
2024-12-17 00:00:00+00:00,3.75,3.8589999675750732,3.319999933242798,3.3299999237060547,2323500
2024-12-18 00:00:00+00:00,3.3499999046325684,3.4800000190734863,2.9049999713897705,3.0399999618530273,3397900
2024-12-19 00:00:00+00:00,3.130000114440918,3.1500000953674316,2.7929999828338623,2.9200000762939453,2635000
2024-12-20 00:00:00+00:00,2.880000114440918,3.0850000381469727,2.859999895095825,2.990000009536743,2502800
2024-12-23 00:00:00+00:00,3.0,3.0,2.865000009536743,2.930000066757202,1440600
2024-12-24 00:00:00+00:00,2.9200000762939453,3.0299999713897705,2.875,3.009999990463257,1155900
2024-12-26 00:00:00+00:00,3.009999990463257,3.0899999141693115,2.9149999618530273,2.9800000190734863,1870600
2024-12-27 00:00:00+00:00,2.9600000381469727,3.0199999809265137,2.7200000286102295,2.7699999809265137,2384500
2024-12-30 00:00:00+00:00,2.7200000286102295,2.7699999809265137,2.619999885559082,2.6500000953674316,2266600
2024-12-31 00:00:00+00:00,2.680000066757202,2.690000057220459,2.5450000762939453,2.619999885559082,2381200
2025-01-02 00:00:00+00:00,2.700000047683716,2.940000057220459,2.625,2.7100000381469727,2106600
2025-01-03 00:00:00+00:00,2.7200000286102295,3.2899999618530273,2.7200000286102295,3.259999990463257,3306900
2025-01-06 00:00:00+00:00,3.309999942779541,3.640000104904175,3.240000009536743,3.369999885559082,2985100
2025-01-07 00:00:00+00:00,3.390000104904175,3.549999952316284,3.059999942779541,3.069999933242798,2096600
2025-01-08 00:00:00+00:00,4.090000152587891,4.21999979019165,3.0999999046325684,3.2200000286102295,59357500
2025-01-10 00:00:00+00:00,3.0799999237060547,3.0899999141693115,2.809999942779541,2.8550000190734863,8321600
2025-01-13 00:00:00+00:00,2.799999952316284,2.859999895095825,2.700000047683716,2.8499999046325684,3493500
2025-01-14 00:00:00+00:00,2.8499999046325684,2.859999895095825,2.6630001068115234,2.7100000381469727,3996100
2025-01-15 00:00:00+00:00,2.8399999141693115,2.9700000286102295,2.6549999713897705,2.859999895095825,4623400
2025-01-16 00:00:00+00:00,2.8399999141693115,2.8399999141693115,2.700000047683716,2.799999952316284,2569300
