"('date', '')","('open', 'AFRI')","('high', 'AFRI')","('low', 'AFRI')","('close', 'AFRI')","('volume', 'AFRI')"
2024-02-15 00:00:00+00:00,10.579999923706055,10.720000267028809,10.380000114440918,10.539999961853027,34400
2024-02-16 00:00:00+00:00,10.600000381469727,10.600000381469727,10.460000038146973,10.479999542236328,3600
2024-02-20 00:00:00+00:00,10.399999618530273,10.579999923706055,10.390000343322754,10.390000343322754,7000
2024-02-21 00:00:00+00:00,10.399999618530273,10.520000457763672,10.359999656677246,10.399999618530273,11000
2024-02-22 00:00:00+00:00,10.479999542236328,10.479999542236328,10.319999694824219,10.430000305175781,10900
2024-02-23 00:00:00+00:00,10.5,10.5,10.34000015258789,10.4399995803833,3500
2024-02-26 00:00:00+00:00,10.359999656677246,10.470000267028809,10.350000381469727,10.470000267028809,900
2024-02-27 00:00:00+00:00,10.359999656677246,10.520000457763672,10.350000381469727,10.479999542236328,4600
2024-02-28 00:00:00+00:00,10.5600004196167,10.5600004196167,10.350000381469727,10.369999885559082,2400
2024-02-29 00:00:00+00:00,10.545000076293945,10.734000205993652,10.4399995803833,10.4399995803833,4100
2024-03-01 00:00:00+00:00,10.359999656677246,10.487000465393066,10.359999656677246,10.430000305175781,4300
2024-03-04 00:00:00+00:00,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,700
2024-03-05 00:00:00+00:00,10.34000015258789,10.34000015258789,10.34000015258789,10.34000015258789,1600
2024-03-06 00:00:00+00:00,10.539999961853027,10.539999961853027,10.34000015258789,10.40999984741211,5500
2024-03-07 00:00:00+00:00,10.399999618530273,10.75,10.34000015258789,10.470000267028809,6500
2024-03-08 00:00:00+00:00,10.359999656677246,10.520000457763672,10.359999656677246,10.520000457763672,1400
2024-03-11 00:00:00+00:00,10.380000114440918,10.550000190734863,10.350000381469727,10.350000381469727,5000
2024-03-12 00:00:00+00:00,10.397000312805176,10.45300006866455,10.350000381469727,10.359999656677246,6400
2024-03-13 00:00:00+00:00,10.359999656677246,10.59000015258789,10.350000381469727,10.4399995803833,3400
2024-03-14 00:00:00+00:00,10.350000381469727,10.510000228881836,10.109999656677246,10.359999656677246,18700
2024-03-15 00:00:00+00:00,10.029999732971191,10.550000190734863,9.944999694824219,10.399999618530273,36700
2024-03-18 00:00:00+00:00,10.359999656677246,10.59000015258789,10.350000381469727,10.350000381469727,2200
2024-03-19 00:00:00+00:00,10.600000381469727,10.600000381469727,10.399999618530273,10.5,2400
2024-03-20 00:00:00+00:00,10.5,10.5,10.420000076293945,10.420000076293945,3000
2024-03-21 00:00:00+00:00,10.5,10.520000457763672,10.4399995803833,10.5,7700
2024-03-22 00:00:00+00:00,10.359999656677246,10.5,10.279999732971191,10.34000015258789,21800
2024-03-25 00:00:00+00:00,10.350000381469727,10.489999771118164,10.210000038146973,10.319999694824219,23200
2024-03-26 00:00:00+00:00,10.449999809265137,10.454999923706055,10.270000457763672,10.329999923706055,19700
2024-03-27 00:00:00+00:00,10.279999732971191,10.369999885559082,10.149999618530273,10.369999885559082,34600
2024-03-28 00:00:00+00:00,10.37600040435791,10.442000389099121,10.279999732971191,10.359999656677246,13600
2024-04-01 00:00:00+00:00,10.300000190734863,10.489999771118164,10.279999732971191,10.3100004196167,3200
2024-04-02 00:00:00+00:00,10.270000457763672,10.345000267028809,10.260000228881836,10.279999732971191,5300
2024-04-03 00:00:00+00:00,10.260000228881836,10.550000190734863,10.260000228881836,10.3100004196167,8200
2024-04-04 00:00:00+00:00,10.279999732971191,10.390000343322754,10.25,10.25,3800
2024-04-05 00:00:00+00:00,10.260000228881836,10.380000114440918,9.765000343322754,10.270000457763672,9600
2024-04-08 00:00:00+00:00,10.335000038146973,10.380000114440918,10.260000228881836,10.3100004196167,9500
2024-04-09 00:00:00+00:00,10.300000190734863,10.4399995803833,10.300000190734863,10.359999656677246,12900
2024-04-10 00:00:00+00:00,10.399999618530273,10.574999809265137,10.260000228881836,10.40999984741211,25300
2024-04-11 00:00:00+00:00,10.239999771118164,10.390000343322754,10.239999771118164,10.390000343322754,9600
2024-04-12 00:00:00+00:00,10.364999771118164,10.489999771118164,10.289999961853027,10.289999961853027,6500
2024-04-15 00:00:00+00:00,10.541000366210938,10.541000366210938,10.270000457763672,10.270000457763672,3000
2024-04-16 00:00:00+00:00,10.5,10.5,10.270000457763672,10.350000381469727,3600
2024-04-17 00:00:00+00:00,10.470000267028809,10.470000267028809,10.295000076293945,10.460000038146973,1800
2024-04-18 00:00:00+00:00,10.34000015258789,10.5,10.260000228881836,10.260000228881836,4700
2024-04-19 00:00:00+00:00,10.289999961853027,10.470000267028809,10.289999961853027,10.390000343322754,3400
2024-04-22 00:00:00+00:00,10.295000076293945,10.5,10.279999732971191,10.489999771118164,2700
2024-04-23 00:00:00+00:00,10.390000343322754,10.5,10.390000343322754,10.5,1300
2024-04-24 00:00:00+00:00,10.479999542236328,10.479999542236328,10.3100004196167,10.3100004196167,2400
2024-04-25 00:00:00+00:00,10.380000114440918,10.380000114440918,10.270000457763672,10.270000457763672,3800
2024-04-26 00:00:00+00:00,10.5,10.5,10.430000305175781,10.430000305175781,2700
2024-04-29 00:00:00+00:00,10.279999732971191,10.479999542236328,10.270000457763672,10.479999542236328,1400
2024-04-30 00:00:00+00:00,10.270000457763672,10.270000457763672,10.270000457763672,10.270000457763672,3400
2024-05-01 00:00:00+00:00,10.270000457763672,10.479999542236328,10.270000457763672,10.479999542236328,2800
2024-05-02 00:00:00+00:00,10.390000343322754,10.5,10.289999961853027,10.300000190734863,5000
2024-05-03 00:00:00+00:00,10.5,10.5,10.300000190734863,10.479999542236328,3300
2024-05-06 00:00:00+00:00,10.550000190734863,10.600000381469727,10.449999809265137,10.5,57200
2024-05-07 00:00:00+00:00,10.454000473022461,10.5,10.300000190734863,10.479999542236328,6000
2024-05-08 00:00:00+00:00,10.800000190734863,10.800000190734863,10.34000015258789,10.34000015258789,39800
2024-05-09 00:00:00+00:00,10.609999656677246,10.609999656677246,10.420000076293945,10.420000076293945,2000
2024-05-10 00:00:00+00:00,10.600000381469727,10.600000381469727,10.399999618530273,10.479999542236328,1300
2024-05-13 00:00:00+00:00,10.42199993133545,10.770000457763672,10.42199993133545,10.770000457763672,2100
2024-05-14 00:00:00+00:00,10.399999618530273,10.489999771118164,10.399999618530273,10.489999771118164,1900
2024-05-15 00:00:00+00:00,10.449999809265137,10.762999534606934,10.428999900817871,10.600000381469727,7200
2024-05-16 00:00:00+00:00,10.625,11.020000457763672,10.5,11.010000228881836,18600
2024-05-17 00:00:00+00:00,10.970000267028809,11.170000076293945,10.5,11.170000076293945,3400
2024-05-20 00:00:00+00:00,10.670000076293945,11.149999618530273,10.65999984741211,10.84000015258789,3100
2024-05-21 00:00:00+00:00,10.789999961853027,10.90999984741211,10.75,10.760000228881836,1500
2024-05-22 00:00:00+00:00,10.925000190734863,10.925000190734863,10.760000228881836,10.760000228881836,2400
2024-05-23 00:00:00+00:00,10.75,11.133000373840332,10.75,10.779999732971191,6800
2024-05-24 00:00:00+00:00,11.09000015258789,11.100000381469727,10.975000381469727,11.100000381469727,10700
2024-05-28 00:00:00+00:00,11.210000038146973,11.220000267028809,11.045000076293945,11.069999694824219,3100
2024-05-29 00:00:00+00:00,11.029999732971191,11.168000221252441,10.760000228881836,10.760000228881836,6800
2024-05-30 00:00:00+00:00,11.0,11.494999885559082,10.850000381469727,11.140000343322754,4100
2024-05-31 00:00:00+00:00,11.128000259399414,11.128000259399414,11.010000228881836,11.109999656677246,2700
2024-06-03 00:00:00+00:00,11.25,11.25,10.529999732971191,11.100000381469727,5300
2024-06-04 00:00:00+00:00,10.819999694824219,11.239999771118164,10.819999694824219,11.239999771118164,2600
2024-06-05 00:00:00+00:00,11.0,11.390000343322754,10.949999809265137,11.390000343322754,3900
2024-06-06 00:00:00+00:00,11.380000114440918,11.380000114440918,11.359999656677246,11.359999656677246,2000
2024-06-07 00:00:00+00:00,10.9399995803833,10.9399995803833,10.9399995803833,10.9399995803833,1800
2024-06-10 00:00:00+00:00,11.350000381469727,11.350000381469727,11.130000114440918,11.130000114440918,2100
2024-06-11 00:00:00+00:00,10.861000061035156,11.0,10.805000305175781,11.0,7000
2024-06-12 00:00:00+00:00,10.970000267028809,10.970000267028809,10.970000267028809,10.970000267028809,2600
2024-06-13 00:00:00+00:00,11.0,11.020000457763672,11.0,11.020000457763672,3300
2024-06-14 00:00:00+00:00,10.989999771118164,11.017000198364258,10.975000381469727,11.0,6200
2024-06-17 00:00:00+00:00,11.199999809265137,11.199999809265137,10.878000259399414,11.0,3300
2024-06-18 00:00:00+00:00,11.109999656677246,11.135000228881836,10.800000190734863,10.800000190734863,12500
2024-06-20 00:00:00+00:00,10.800000190734863,11.25,10.800000190734863,11.239999771118164,17400
2024-06-21 00:00:00+00:00,11.020000457763672,11.199999809265137,10.800000190734863,10.800000190734863,19600
2024-06-24 00:00:00+00:00,10.800000190734863,11.1899995803833,10.800000190734863,10.899999618530273,2300
2024-06-25 00:00:00+00:00,11.199999809265137,11.199999809265137,10.800000190734863,10.800000190734863,9700
2024-06-26 00:00:00+00:00,10.8100004196167,10.979999542236328,10.710000038146973,10.710000038146973,17000
2024-06-27 00:00:00+00:00,10.77299976348877,10.77299976348877,10.609999656677246,10.770000457763672,3000
2024-06-28 00:00:00+00:00,10.609999656677246,10.670000076293945,10.579999923706055,10.670000076293945,160400
2024-07-01 00:00:00+00:00,10.529999732971191,11.149999618530273,10.529999732971191,10.770000457763672,16300
2024-07-02 00:00:00+00:00,10.800000190734863,10.9399995803833,10.800000190734863,10.9399995803833,1700
2024-07-03 00:00:00+00:00,10.736000061035156,10.779999732971191,10.609999656677246,10.779999732971191,2100
2024-07-05 00:00:00+00:00,10.609999656677246,11.25,10.579999923706055,10.710000038146973,3000
2024-07-08 00:00:00+00:00,11.180000305175781,11.199999809265137,10.829999923706055,10.970000267028809,3400
2024-07-09 00:00:00+00:00,11.050000190734863,11.069999694824219,10.789999961853027,10.789999961853027,3900
2024-07-10 00:00:00+00:00,10.869999885559082,10.906000137329102,10.199999809265137,10.40999984741211,92600
2024-07-11 00:00:00+00:00,10.539999961853027,10.920000076293945,10.369999885559082,10.550000190734863,14700
2024-07-12 00:00:00+00:00,10.640000343322754,10.699999809265137,10.640000343322754,10.6899995803833,4500
2024-07-15 00:00:00+00:00,10.779999732971191,10.920000076293945,10.6899995803833,10.800000190734863,6100
2024-07-16 00:00:00+00:00,10.850000381469727,11.239999771118164,10.770000457763672,11.1899995803833,7600
2024-07-17 00:00:00+00:00,11.109999656677246,11.170000076293945,11.0600004196167,11.0600004196167,4600
2024-07-18 00:00:00+00:00,11.109999656677246,11.260000228881836,10.609999656677246,10.8100004196167,11200
2024-07-19 00:00:00+00:00,10.850000381469727,11.145000457763672,10.850000381469727,11.100000381469727,4100
2024-07-22 00:00:00+00:00,11.210000038146973,11.210000038146973,11.010000228881836,11.1899995803833,4300
2024-07-23 00:00:00+00:00,10.90999984741211,11.199999809265137,10.880000114440918,11.130000114440918,5400
2024-07-24 00:00:00+00:00,11.050000190734863,11.270000457763672,10.609999656677246,11.119999885559082,9800
2024-07-25 00:00:00+00:00,11.145000457763672,11.319999694824219,11.045000076293945,11.319999694824219,7900
2024-07-26 00:00:00+00:00,11.420000076293945,11.539999961853027,11.305000305175781,11.539999961853027,7000
2024-07-29 00:00:00+00:00,11.710000038146973,11.75,11.0600004196167,11.0600004196167,6400
2024-07-30 00:00:00+00:00,11.119999885559082,11.609999656677246,11.119999885559082,11.609999656677246,4500
2024-07-31 00:00:00+00:00,11.75,11.75,11.38700008392334,11.729999542236328,8000
2024-08-01 00:00:00+00:00,12.0,12.0,11.350000381469727,11.350000381469727,8700
2024-08-02 00:00:00+00:00,11.15999984741211,11.5,11.114999771118164,11.15999984741211,5200
2024-08-05 00:00:00+00:00,10.989999771118164,11.274999618530273,10.399999618530273,10.40999984741211,14200
2024-08-06 00:00:00+00:00,10.5,11.104999542236328,10.352999687194824,10.770000457763672,12400
2024-08-07 00:00:00+00:00,11.5,11.5,10.520000457763672,10.520000457763672,4700
2024-08-08 00:00:00+00:00,10.725000381469727,10.989999771118164,10.5,10.699999809265137,5600
2024-08-09 00:00:00+00:00,10.880000114440918,11.329999923706055,10.489999771118164,11.260000228881836,4400
2024-08-12 00:00:00+00:00,11.175000190734863,11.819999694824219,10.600000381469727,10.9399995803833,8500
2024-08-13 00:00:00+00:00,10.800000190734863,11.529999732971191,10.625,11.130000114440918,8900
2024-08-14 00:00:00+00:00,10.800000190734863,11.0,10.350000381469727,10.8100004196167,4300
2024-08-15 00:00:00+00:00,10.8100004196167,11.569999694824219,10.8100004196167,11.25,7400
2024-08-16 00:00:00+00:00,11.199999809265137,11.46399974822998,11.199999809265137,11.229999542236328,1900
2024-08-19 00:00:00+00:00,11.680000305175781,11.729999542236328,10.800000190734863,11.729999542236328,21500
2024-08-20 00:00:00+00:00,11.739999771118164,11.795999526977539,11.09000015258789,11.15999984741211,6200
2024-08-21 00:00:00+00:00,11.239999771118164,11.350000381469727,10.8100004196167,11.220000267028809,7800
2024-08-22 00:00:00+00:00,11.199999809265137,11.449999809265137,10.979999542236328,10.979999542236328,2600
2024-08-23 00:00:00+00:00,10.855999946594238,11.390000343322754,10.855999946594238,11.220000267028809,5800
2024-08-26 00:00:00+00:00,11.369999885559082,11.59000015258789,11.100000381469727,11.25,6800
2024-08-27 00:00:00+00:00,11.130000114440918,11.75,10.949999809265137,11.079999923706055,44000
2024-08-28 00:00:00+00:00,11.289999961853027,11.649999618530273,11.0,11.149999618530273,49500
2024-08-29 00:00:00+00:00,11.289999961853027,11.390000343322754,10.75,11.09000015258789,11100
2024-08-30 00:00:00+00:00,11.079999923706055,11.289999961853027,11.039999961853027,11.289999961853027,4600
2024-09-03 00:00:00+00:00,11.210000038146973,11.449999809265137,10.4399995803833,11.15999984741211,7700
2024-09-04 00:00:00+00:00,11.46500015258789,11.543000221252441,11.180000305175781,11.390000343322754,10800
2024-09-05 00:00:00+00:00,11.604000091552734,11.604000091552734,11.0,11.170000076293945,6400
2024-09-06 00:00:00+00:00,11.289999961853027,11.640000343322754,10.979999542236328,10.979999542236328,10400
2024-09-09 00:00:00+00:00,11.020000457763672,11.399999618530273,10.8100004196167,10.960000038146973,3700
2024-09-10 00:00:00+00:00,11.244999885559082,11.244999885559082,10.880000114440918,10.880000114440918,2700
2024-09-11 00:00:00+00:00,10.819999694824219,11.5,10.600000381469727,11.130000114440918,22800
2024-09-12 00:00:00+00:00,11.5,11.5,11.100000381469727,11.119999885559082,8900
2024-09-13 00:00:00+00:00,11.0,11.279999732971191,10.75,11.279999732971191,7200
2024-09-16 00:00:00+00:00,11.430000305175781,11.430000305175781,10.350000381469727,11.149999618530273,4300
2024-09-17 00:00:00+00:00,11.149999618530273,11.149999618530273,10.720000267028809,11.0600004196167,8300
2024-09-18 00:00:00+00:00,10.949999809265137,11.149999618530273,10.949999809265137,11.09000015258789,3200
2024-09-19 00:00:00+00:00,11.149999618530273,11.5,11.140000343322754,11.489999771118164,14800
2024-09-20 00:00:00+00:00,11.5600004196167,11.5600004196167,11.270000457763672,11.380000114440918,21300
2024-09-23 00:00:00+00:00,11.520000457763672,11.649999618530273,11.300000190734863,11.359999656677246,10300
2024-09-24 00:00:00+00:00,11.359999656677246,11.470000267028809,11.100000381469727,11.470000267028809,4700
2024-09-25 00:00:00+00:00,11.449999809265137,11.569999694824219,11.15999984741211,11.40999984741211,5100
2024-09-26 00:00:00+00:00,11.710000038146973,11.710000038146973,11.300000190734863,11.460000038146973,7700
2024-09-27 00:00:00+00:00,11.199999809265137,11.59000015258789,11.199999809265137,11.59000015258789,6400
2024-09-30 00:00:00+00:00,11.550000190734863,11.550000190734863,11.25,11.34000015258789,10600
2024-10-01 00:00:00+00:00,10.899999618530273,11.157999992370605,10.899999618530273,11.119999885559082,3400
2024-10-02 00:00:00+00:00,11.079999923706055,11.079999923706055,11.039999961853027,11.039999961853027,1800
2024-10-03 00:00:00+00:00,11.0600004196167,11.739999771118164,10.770000457763672,10.770000457763672,23100
2024-10-04 00:00:00+00:00,11.0,11.0,10.850000381469727,10.850000381469727,1900
2024-10-07 00:00:00+00:00,10.699999809265137,10.88599967956543,10.699999809265137,10.729999542236328,2300
2024-10-08 00:00:00+00:00,10.65999984741211,10.880000114440918,10.069999694824219,10.8100004196167,8700
2024-10-09 00:00:00+00:00,10.8100004196167,10.949999809265137,10.8100004196167,10.949999809265137,1900
2024-10-10 00:00:00+00:00,10.579999923706055,10.600000381469727,10.487000465393066,10.5,3700
2024-10-11 00:00:00+00:00,10.59000015258789,10.960000038146973,10.59000015258789,10.960000038146973,2200
2024-10-14 00:00:00+00:00,10.600000381469727,10.75,10.5,10.739999771118164,9500
2024-10-15 00:00:00+00:00,10.510000228881836,10.59000015258789,10.25,10.529999732971191,7800
2024-10-16 00:00:00+00:00,10.550000190734863,10.550000190734863,10.289999961853027,10.539999961853027,15800
2024-10-17 00:00:00+00:00,10.539999961853027,10.539999961853027,10.380000114440918,10.380000114440918,3700
2024-10-18 00:00:00+00:00,10.25,10.550000190734863,10.25,10.420000076293945,18800
2024-10-21 00:00:00+00:00,10.399999618530273,10.399999618530273,10.319999694824219,10.319999694824219,1600
2024-10-22 00:00:00+00:00,10.319999694824219,10.5,10.25,10.430000305175781,20300
2024-10-23 00:00:00+00:00,10.343000411987305,10.680000305175781,10.343000411987305,10.539999961853027,4600
2024-10-24 00:00:00+00:00,10.399999618530273,10.5,10.279999732971191,10.489999771118164,14200
2024-10-25 00:00:00+00:00,10.539999961853027,10.539999961853027,10.359999656677246,10.359999656677246,2300
2024-10-28 00:00:00+00:00,10.329999923706055,10.550000190734863,10.279999732971191,10.550000190734863,4300
2024-10-29 00:00:00+00:00,10.395000457763672,10.489999771118164,10.395000457763672,10.489999771118164,2200
2024-10-30 00:00:00+00:00,10.369999885559082,10.5,10.369999885559082,10.380000114440918,2100
2024-10-31 00:00:00+00:00,10.425000190734863,10.600000381469727,10.25,10.279999732971191,4900
2024-11-01 00:00:00+00:00,10.300000190734863,10.5,10.270000457763672,10.3100004196167,7300
2024-11-04 00:00:00+00:00,10.5,10.5,10.260000228881836,10.390000343322754,12700
2024-11-05 00:00:00+00:00,10.444000244140625,10.489999771118164,10.399999618530273,10.489999771118164,3000
2024-11-06 00:00:00+00:00,10.609999656677246,10.609999656677246,10.25,10.5,24700
2024-11-07 00:00:00+00:00,10.59000015258789,10.59000015258789,10.350000381469727,10.369999885559082,9900
2024-11-08 00:00:00+00:00,10.550000190734863,10.600000381469727,10.289999961853027,10.600000381469727,2900
2024-11-11 00:00:00+00:00,10.477999687194824,10.550000190734863,10.279999732971191,10.539999961853027,5000
2024-11-12 00:00:00+00:00,11.199999809265137,11.199999809265137,10.3100004196167,10.3100004196167,17500
2024-11-13 00:00:00+00:00,10.399999618530273,10.399999618530273,10.329999923706055,10.329999923706055,2200
2024-11-14 00:00:00+00:00,10.529999732971191,10.529999732971191,10.119999885559082,10.119999885559082,8400
2024-11-15 00:00:00+00:00,10.149999618530273,10.317000389099121,10.140000343322754,10.15999984741211,3900
2024-11-18 00:00:00+00:00,10.369999885559082,10.369999885559082,10.170000076293945,10.170000076293945,1900
2024-11-19 00:00:00+00:00,10.109999656677246,10.300000190734863,10.109999656677246,10.300000190734863,1800
2024-11-20 00:00:00+00:00,10.180000305175781,10.550000190734863,10.017000198364258,10.15999984741211,21200
2024-11-21 00:00:00+00:00,10.350000381469727,10.350000381469727,10.0600004196167,10.180000305175781,7000
2024-11-22 00:00:00+00:00,10.170000076293945,10.420000076293945,10.15999984741211,10.350000381469727,9000
2024-11-25 00:00:00+00:00,10.380000114440918,10.458999633789062,10.15999984741211,10.15999984741211,8500
2024-11-26 00:00:00+00:00,10.307999610900879,10.307999610900879,10.100000381469727,10.100000381469727,3200
2024-11-27 00:00:00+00:00,10.130000114440918,10.335000038146973,10.130000114440918,10.170000076293945,3300
2024-11-29 00:00:00+00:00,9.845000267028809,10.25,9.845000267028809,10.229999542236328,3200
2024-12-02 00:00:00+00:00,10.34000015258789,10.34000015258789,10.100000381469727,10.130000114440918,9300
2024-12-03 00:00:00+00:00,10.14799976348877,10.1899995803833,10.0600004196167,10.0600004196167,5500
2024-12-04 00:00:00+00:00,10.119999885559082,10.199999809265137,10.119999885559082,10.199999809265137,1500
2024-12-05 00:00:00+00:00,10.140999794006348,10.210000038146973,10.100000381469727,10.100000381469727,4100
2024-12-06 00:00:00+00:00,10.100000381469727,10.180000305175781,10.100000381469727,10.180000305175781,2600
2024-12-09 00:00:00+00:00,10.175000190734863,10.289999961853027,10.109999656677246,10.109999656677246,4400
2024-12-10 00:00:00+00:00,10.234999656677246,10.300000190734863,10.100000381469727,10.109999656677246,7900
2024-12-11 00:00:00+00:00,10.170000076293945,10.34000015258789,10.100000381469727,10.109999656677246,9600
2024-12-12 00:00:00+00:00,10.0600004196167,10.269000053405762,10.0600004196167,10.100000381469727,5200
2024-12-13 00:00:00+00:00,10.119999885559082,10.239999771118164,10.100000381469727,10.130000114440918,5000
2024-12-16 00:00:00+00:00,10.369999885559082,10.369999885559082,10.180000305175781,10.199999809265137,5200
2024-12-17 00:00:00+00:00,10.09000015258789,10.333000183105469,10.09000015258789,10.279999732971191,7600
2024-12-18 00:00:00+00:00,10.100000381469727,10.199999809265137,10.0600004196167,10.0600004196167,8800
2024-12-19 00:00:00+00:00,10.050000190734863,10.170000076293945,10.050000190734863,10.0600004196167,7600
2024-12-20 00:00:00+00:00,10.0,10.75,10.0,10.460000038146973,96300
2024-12-23 00:00:00+00:00,10.260000228881836,10.550000190734863,10.1850004196167,10.270000457763672,4200
2024-12-24 00:00:00+00:00,10.279999732971191,10.399999618530273,9.800000190734863,10.15999984741211,7300
2024-12-26 00:00:00+00:00,10.1899995803833,10.505000114440918,10.1899995803833,10.430000305175781,3700
2024-12-27 00:00:00+00:00,10.239999771118164,10.369999885559082,10.109999656677246,10.109999656677246,5300
2024-12-30 00:00:00+00:00,10.010000228881836,10.300000190734863,10.010000228881836,10.279999732971191,17300
2024-12-31 00:00:00+00:00,10.194999694824219,10.359999656677246,10.045000076293945,10.25,4800
2025-01-02 00:00:00+00:00,10.116000175476074,10.149999618530273,10.116000175476074,10.149999618530273,3200
2025-01-03 00:00:00+00:00,10.130000114440918,10.359999656677246,10.130000114440918,10.220000267028809,3600
2025-01-06 00:00:00+00:00,10.15999984741211,10.15999984741211,10.0600004196167,10.0600004196167,3900
2025-01-07 00:00:00+00:00,10.029999732971191,10.119999885559082,10.0,10.0,6900
2025-01-08 00:00:00+00:00,9.869999885559082,10.100000381469727,9.869999885559082,10.020000457763672,3700
2025-01-10 00:00:00+00:00,9.869999885559082,10.0,9.789999961853027,9.850000381469727,32500
2025-01-13 00:00:00+00:00,9.729999542236328,9.949999809265137,9.729999542236328,9.930000305175781,11000
2025-01-14 00:00:00+00:00,9.989999771118164,9.989999771118164,9.854999542236328,9.859999656677246,3200
2025-01-15 00:00:00+00:00,9.989999771118164,9.989999771118164,9.930000305175781,9.979999542236328,4600
2025-01-16 00:00:00+00:00,9.800000190734863,9.949999809265137,9.779999732971191,9.779999732971191,8700
2025-01-17 00:00:00+00:00,9.680000305175781,9.949999809265137,9.680000305175781,9.949999809265137,15600
2025-01-21 00:00:00+00:00,9.819999694824219,9.850000381469727,9.75,9.800000190734863,7200
2025-01-22 00:00:00+00:00,9.914999961853027,9.914999961853027,9.779999732971191,9.800000190734863,12600
2025-01-23 00:00:00+00:00,9.699999809265137,9.899999618530273,9.699999809265137,9.720000267028809,13700
2025-01-24 00:00:00+00:00,9.699999809265137,9.75,9.649999618530273,9.680000305175781,12700
2025-01-27 00:00:00+00:00,9.824999809265137,9.979999542236328,9.600000381469727,9.649999618530273,12000
2025-01-28 00:00:00+00:00,9.75,9.75,9.609999656677246,9.609999656677246,1900
2025-01-29 00:00:00+00:00,9.866999626159668,9.866999626159668,9.600000381469727,9.649999618530273,8100
2025-01-30 00:00:00+00:00,9.869999885559082,9.899999618530273,9.555000305175781,9.649999618530273,14400
2025-01-31 00:00:00+00:00,9.710000038146973,9.710000038146973,9.600000381469727,9.609999656677246,7900
2025-02-03 00:00:00+00:00,9.65999984741211,9.670000076293945,9.550000190734863,9.600000381469727,8300
2025-02-04 00:00:00+00:00,9.670000076293945,9.786999702453613,9.550000190734863,9.600000381469727,5700
