"('date', '')","('open', 'CSR')","('high', 'CSR')","('low', 'CSR')","('close', 'CSR')","('volume', 'CSR')"
1998-01-09 00:00:00+00:00,14.262904167175291,14.262904167175291,14.262904167175291,14.262904167175293,70
1998-01-12 00:00:00+00:00,14.262904167175291,14.262904167175291,14.262904167175291,14.262904167175293,0
1998-01-13 00:00:00+00:00,14.080041885375977,14.080041885375977,14.080041885375977,14.080041885375977,620
1998-01-14 00:00:00+00:00,14.080048447948391,14.384811401367188,14.019095857264633,14.384811401367188,860
1998-01-15 00:00:00+00:00,14.384811401367188,14.384811401367188,14.384811401367188,14.384811401367188,0
1998-01-16 00:00:00+00:00,14.019092559814451,14.14099771250849,14.019092559814451,14.019092559814453,1520
1998-01-20 00:00:00+00:00,14.019093677915375,14.140998840332031,14.019093677915375,14.140998840332031,570
1998-01-21 00:00:00+00:00,14.019092559814451,14.019092559814451,14.019092559814451,14.019092559814453,200
1998-01-22 00:00:00+00:00,14.019092559814451,14.110521424334982,14.019092559814451,14.019092559814453,3580
1998-01-23 00:00:00+00:00,14.110518166513152,14.14099444765033,14.080041885375977,14.080041885375977,1270
1998-01-26 00:00:00+00:00,14.080041885375977,14.38480469674775,14.080041885375977,14.080041885375977,1740
1998-01-27 00:00:00+00:00,14.14099444765033,14.445757259022106,14.080041885375977,14.080041885375977,1250
1998-01-28 00:00:00+00:00,14.080041885375977,14.080041885375977,14.080041885375977,14.080041885375977,10
1998-01-29 00:00:00+00:00,14.080041885375977,14.080041885375977,14.080041885375977,14.080041885375977,0
1998-01-30 00:00:00+00:00,14.080041885375977,14.080041885375977,14.080041885375977,14.080041885375977,620
1998-02-02 00:00:00+00:00,14.140999003353281,14.262904167175291,14.080046421442276,14.262904167175293,1410
1998-02-03 00:00:00+00:00,14.080041885375977,14.080041885375977,14.080041885375977,14.080041885375977,20
1998-02-04 00:00:00+00:00,14.14099444765033,14.14099444765033,14.080041885375977,14.080041885375977,590
1998-02-05 00:00:00+00:00,14.262899572199041,14.262899572199041,14.080041885375977,14.080041885375977,1120
1998-02-06 00:00:00+00:00,14.019092559814451,14.019092559814451,14.019092559814451,14.019092559814453,40
1998-02-09 00:00:00+00:00,14.323855441549549,14.323855441549549,14.019092559814451,14.019092559814453,350
1998-02-10 00:00:00+00:00,14.323848724365234,14.323848724365234,14.323848724365234,14.323848724365234,60
1998-02-11 00:00:00+00:00,14.019093677915375,14.323856583957014,14.019093677915375,14.140998840332031,950
1998-02-12 00:00:00+00:00,14.019092559814451,14.019092559814451,14.019092559814451,14.019092559814453,10
1998-02-13 00:00:00+00:00,14.019092559814451,14.019092559814451,14.019092559814451,14.019092559814453,0
1998-02-17 00:00:00+00:00,14.019092559814451,14.019092559814451,14.019092559814451,14.019092559814453,0
1998-02-18 00:00:00+00:00,14.080041885375977,14.080041885375977,14.080041885375977,14.080041885375977,130
1998-02-19 00:00:00+00:00,14.080041885375977,14.080041885375977,14.080041885375977,14.080041885375977,20
1998-02-20 00:00:00+00:00,14.080041885375977,14.080041885375977,14.080041885375977,14.080041885375977,0
1998-02-23 00:00:00+00:00,14.080041885375977,14.080041885375977,14.080041885375977,14.080041885375977,20
1998-02-24 00:00:00+00:00,14.201950073242188,14.323855224085467,14.080044922398907,14.201950073242188,500
1998-02-25 00:00:00+00:00,14.080046259123703,14.140998840332031,14.080046259123703,14.140998840332031,600
1998-02-26 00:00:00+00:00,14.080041885375977,14.080041885375977,14.080041885375977,14.080041885375977,20
1998-02-27 00:00:00+00:00,14.08003853331221,14.323848724365234,14.08003853331221,14.323848724365234,240
1998-03-02 00:00:00+00:00,14.080041885375977,14.080041885375977,14.080041885375977,14.080041885375977,20
1998-03-03 00:00:00+00:00,14.140998840332031,14.140998840332031,14.140998840332031,14.140998840332031,620
1998-03-04 00:00:00+00:00,14.140998840332031,14.140998840332031,14.140998840332031,14.140998840332031,0
1998-03-05 00:00:00+00:00,14.140998840332031,14.140998840332031,14.140998840332031,14.140998840332031,0
1998-03-06 00:00:00+00:00,14.354837417602539,14.354837417602539,14.354837417602539,14.354837417602539,60
1998-03-09 00:00:00+00:00,14.478584289550781,14.478584289550781,14.478584289550781,14.478584289550781,330
1998-03-10 00:00:00+00:00,14.478586016030146,14.540460315243951,14.354837417602539,14.354837417602539,1060
1998-03-11 00:00:00+00:00,14.354835705879408,14.478584289550781,14.354835705879408,14.478584289550781,4880
1998-03-12 00:00:00+00:00,14.540458679199219,14.540458679199219,14.540458679199219,14.540458679199219,200
1998-03-13 00:00:00+00:00,14.354837417602539,14.354837417602539,14.354837417602539,14.354837417602539,110
1998-03-16 00:00:00+00:00,14.354837417602539,14.354837417602539,14.354837417602539,14.354837417602539,0
1998-03-17 00:00:00+00:00,14.354837417602539,14.354837417602539,14.354837417602539,14.354837417602539,120
1998-03-18 00:00:00+00:00,14.354837417602539,14.354837417602539,14.354837417602539,14.354837417602539,100
1998-03-19 00:00:00+00:00,14.416711716816343,14.416711716816343,14.354837417602539,14.354837417602539,1260
1998-03-20 00:00:00+00:00,14.354835705879408,14.478584289550781,14.354835705879408,14.478584289550781,2180
1998-03-23 00:00:00+00:00,14.354835705879408,14.478584289550781,14.354835705879408,14.478584289550781,580
1998-03-24 00:00:00+00:00,14.354828961417399,14.416703224182129,14.354828961417399,14.416703224182129,680
1998-03-25 00:00:00+00:00,14.416703224182129,14.416703224182129,14.416703224182129,14.416703224182129,210
1998-03-26 00:00:00+00:00,14.54045174971159,14.54045174971159,14.416703224182129,14.416703224182129,1050
1998-03-27 00:00:00+00:00,14.416703224182129,14.416703224182129,14.416703224182129,14.416703224182129,100
1998-03-30 00:00:00+00:00,14.416711716816343,14.416711716816343,14.354837417602539,14.354837417602539,170
1998-03-31 00:00:00+00:00,14.354837417602539,14.354837417602539,14.354837417602539,14.354837417602539,60
1998-04-01 00:00:00+00:00,14.354837417602539,14.354837417602539,14.354837417602539,14.354837417602539,60
1998-04-02 00:00:00+00:00,14.354837417602539,14.354837417602539,14.354837417602539,14.354837417602539,5590
1998-04-03 00:00:00+00:00,14.478584289550781,14.478584289550781,14.478584289550781,14.478584289550781,580
1998-04-06 00:00:00+00:00,14.478584289550781,14.478584289550781,14.478584289550781,14.478584289550781,0
1998-04-07 00:00:00+00:00,14.354835311226221,14.478583891495413,14.10733815068784,14.231086730957031,4780
1998-04-08 00:00:00+00:00,14.23108881917493,14.354837417602539,14.23108881917493,14.354837417602539,310
1998-04-09 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,150
1998-04-13 00:00:00+00:00,14.23108364406385,14.23108364406385,13.921712260497245,14.107335090637207,780
1998-04-14 00:00:00+00:00,14.354835311226221,14.354835311226221,14.10733815068784,14.231086730957031,410
1998-04-15 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,380
1998-04-16 00:00:00+00:00,14.23108881917493,14.354837417602539,14.23108881917493,14.354837417602539,1570
1998-04-17 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,90
1998-04-20 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,50
1998-04-21 00:00:00+00:00,14.231086730957031,14.231086730957031,13.983589570418648,14.231086730957031,1650
1998-04-22 00:00:00+00:00,14.354837417602539,14.354837417602539,14.23108881917493,14.354837417602539,3100
1998-04-23 00:00:00+00:00,14.23108364406385,14.23108364406385,14.107335090637207,14.107335090637207,1540
1998-04-24 00:00:00+00:00,14.107335090637207,14.107335090637207,14.107335090637207,14.107335090637207,0
1998-04-27 00:00:00+00:00,14.231086730957031,14.354835311226221,14.231086730957031,14.231086730957031,850
1998-04-28 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,130
1998-04-29 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,1230
1998-04-30 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,50
1998-05-01 00:00:00+00:00,14.354835311226221,14.354835311226221,14.231086730957031,14.231086730957031,830
1998-05-04 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,130
1998-05-05 00:00:00+00:00,14.354835311226221,14.354835311226221,14.231086730957031,14.231086730957031,390
1998-05-06 00:00:00+00:00,14.354837417602539,14.354837417602539,14.354837417602539,14.354837417602539,370
1998-05-07 00:00:00+00:00,14.354837417602539,14.354837417602539,14.354837417602539,14.354837417602539,0
1998-05-08 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,170
1998-05-11 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,0
1998-05-12 00:00:00+00:00,14.231085355302929,14.231085355302929,13.983588218688965,13.983588218688965,620
1998-05-13 00:00:00+00:00,13.983588218688965,13.983588218688965,13.983588218688965,13.983588218688965,60
1998-05-14 00:00:00+00:00,13.983588218688965,13.983588218688965,13.983588218688965,13.983588218688965,710
1998-05-15 00:00:00+00:00,13.983588218688965,13.983588218688965,13.983588218688965,13.983588218688965,780
1998-05-18 00:00:00+00:00,14.231086730957031,14.354835311226221,14.231086730957031,14.231086730957031,7890
1998-05-19 00:00:00+00:00,14.354837417602539,14.354837417602539,14.354837417602539,14.354837417602539,1610
1998-05-20 00:00:00+00:00,14.23108881917493,14.354837417602539,14.23108881917493,14.354837417602539,11290
1998-05-21 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,850
1998-05-22 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,0
1998-05-26 00:00:00+00:00,14.354833923609911,14.354833923609911,13.983588218688965,13.983588218688965,520
1998-05-27 00:00:00+00:00,13.983588218688965,13.983588218688965,13.983588218688965,13.983588218688965,0
1998-05-28 00:00:00+00:00,13.983588218688965,13.983588218688965,13.983588218688965,13.983588218688965,540
1998-05-29 00:00:00+00:00,14.354833923609911,14.354833923609911,13.983588218688965,13.983588218688965,140
1998-06-01 00:00:00+00:00,13.983588218688965,13.983588218688965,13.983588218688965,13.983588218688965,0
1998-06-02 00:00:00+00:00,13.983588218688965,13.983588218688965,13.983588218688965,13.983588218688965,100
1998-06-03 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,60
1998-06-04 00:00:00+00:00,13.983591622319715,14.354837417602539,13.983591622319715,14.354837417602539,1170
1998-06-05 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,40
1998-06-08 00:00:00+00:00,14.231086730957031,14.231086730957031,14.231086730957031,14.231086730957031,0
1998-06-09 00:00:00+00:00,14.452270927100347,14.577942848205566,14.452270927100347,14.577942848205566,620
1998-06-10 00:00:00+00:00,14.452268600463867,14.452268600463867,14.452268600463867,14.452268600463867,360
1998-06-11 00:00:00+00:00,14.452268600463867,14.452268600463867,14.452268600463867,14.452268600463867,0
1998-06-12 00:00:00+00:00,14.452268600463867,14.452268600463867,14.452268600463867,14.452268600463867,420
1998-06-15 00:00:00+00:00,14.200923919677736,14.200923919677736,14.200923919677736,14.200923919677734,1000
1998-06-16 00:00:00+00:00,14.200923919677736,14.200923919677736,14.200923919677736,14.200923919677734,730
1998-06-17 00:00:00+00:00,14.452268600463867,14.452268600463867,14.452268600463867,14.452268600463867,210
1998-06-18 00:00:00+00:00,14.452268600463867,14.577940501337466,14.452268600463867,14.452268600463867,380
1998-06-19 00:00:00+00:00,14.577940501337466,14.577940501337466,14.452268600463867,14.452268600463867,1600
1998-06-22 00:00:00+00:00,14.452268600463867,14.452268600463867,14.452268600463867,14.452268600463867,650
1998-06-23 00:00:00+00:00,14.452268600463867,14.452268600463867,14.452268600463867,14.452268600463867,100
1998-06-24 00:00:00+00:00,14.452268600463867,14.452268600463867,14.452268600463867,14.452268600463867,150
1998-06-25 00:00:00+00:00,14.452270927100347,14.577942848205566,14.452270927100347,14.577942848205566,950
1998-06-26 00:00:00+00:00,14.577942848205566,14.577942848205566,14.577942848205566,14.577942848205566,0
1998-06-29 00:00:00+00:00,14.075255393981934,14.075255393981934,14.075255393981934,14.075255393981934,30
1998-06-30 00:00:00+00:00,14.577943086624146,14.577943086624146,14.075255393981934,14.075255393981934,110
1998-07-01 00:00:00+00:00,14.075255393981934,14.075255393981934,14.075255393981934,14.075255393981934,0
1998-07-02 00:00:00+00:00,14.326594352722168,14.326594352722168,14.326594352722168,14.326594352722168,360
1998-07-06 00:00:00+00:00,14.075252026583241,14.32659581277223,14.075252026583241,14.200923919677734,2470
1998-07-07 00:00:00+00:00,14.452268600463867,14.452268600463867,14.452268600463867,14.452268600463867,30
1998-07-08 00:00:00+00:00,14.452266233009205,14.577938113296241,14.075250592148095,14.326594352722168,1860
1998-07-09 00:00:00+00:00,14.326596699590267,14.452268600463867,14.326596699590267,14.452268600463867,2960
1998-07-10 00:00:00+00:00,14.326599005995126,14.577942848205566,14.326599005995126,14.577942848205566,4570
1998-07-13 00:00:00+00:00,14.326594352722168,14.326594352722168,14.326594352722168,14.326594352722168,20
1998-07-14 00:00:00+00:00,14.07525289784307,14.452268600463867,14.07525289784307,14.452268600463867,2200
1998-07-15 00:00:00+00:00,14.07525289784307,14.452268600463867,14.07525289784307,14.452268600463867,370
1998-07-16 00:00:00+00:00,14.326594352722168,14.326594352722168,14.326594352722168,14.326594352722168,50
1998-07-17 00:00:00+00:00,14.452266233009205,14.577938113296241,14.326594352722168,14.326594352722168,450
1998-07-20 00:00:00+00:00,14.326596699590267,14.452268600463867,14.326596699590267,14.452268600463867,820
1998-07-21 00:00:00+00:00,14.326594352722168,14.326594352722168,14.326594352722168,14.326594352722168,270
1998-07-22 00:00:00+00:00,14.452266233009205,14.452266233009205,14.326594352722168,14.326594352722168,930
1998-07-23 00:00:00+00:00,14.326594352722168,14.326594352722168,14.326594352722168,14.326594352722168,230
1998-07-24 00:00:00+00:00,14.452268600463867,14.452268600463867,14.452268600463867,14.452268600463867,70
1998-07-27 00:00:00+00:00,14.452268600463867,14.452268600463867,14.452268600463867,14.452268600463867,890
1998-07-28 00:00:00+00:00,14.452270927100347,14.577942848205566,14.452270927100347,14.577942848205566,1110
1998-07-29 00:00:00+00:00,14.577942848205566,14.577942848205566,14.577942848205566,14.577942848205566,0
1998-07-30 00:00:00+00:00,14.326596699590267,14.452268600463867,14.326596699590267,14.452268600463867,310
1998-07-31 00:00:00+00:00,14.452268600463867,14.452268600463867,14.452268600463867,14.452268600463867,280
1998-08-03 00:00:00+00:00,14.452268600463867,14.452268600463867,14.452268600463867,14.452268600463867,0
1998-08-04 00:00:00+00:00,14.200923919677736,14.200923919677736,14.200923919677736,14.200923919677734,110
1998-08-05 00:00:00+00:00,14.200923919677736,14.200923919677736,14.200923919677736,14.200923919677734,0
1998-08-06 00:00:00+00:00,14.515104550900666,14.515104550900666,14.452268600463867,14.452268600463867,270
1998-08-07 00:00:00+00:00,14.326596699590267,14.577940501337466,14.200924798716668,14.452268600463867,1730
1998-08-10 00:00:00+00:00,14.577942848205566,14.577942848205566,14.577942848205566,14.577942848205566,30
1998-08-11 00:00:00+00:00,14.200924798716668,14.452268600463867,14.200924798716668,14.452268600463867,3810
1998-08-12 00:00:00+00:00,14.452268600463867,14.452268600463867,14.452268600463867,14.452268600463867,0
1998-08-13 00:00:00+00:00,14.452270927100347,14.577942848205566,14.452270927100347,14.577942848205566,450
1998-08-14 00:00:00+00:00,14.452268600463867,14.577940501337466,14.452268600463867,14.452268600463867,1260
1998-08-17 00:00:00+00:00,14.452266233009205,14.577938113296241,14.075250592148095,14.326594352722168,7030
1998-08-18 00:00:00+00:00,15.080628104831861,15.080628104831861,13.069877690854279,14.452268600463867,390
1998-08-19 00:00:00+00:00,14.326594352722168,14.326594352722168,14.326594352722168,14.326594352722168,220
1998-08-20 00:00:00+00:00,14.452270927100347,14.577942848205566,14.452270927100347,14.577942848205566,1230
1998-08-21 00:00:00+00:00,14.075255393981934,14.075255393981934,14.075255393981934,14.075255393981934,230
1998-08-24 00:00:00+00:00,14.075255393981934,14.075255393981934,14.075255393981934,14.075255393981934,20
1998-08-25 00:00:00+00:00,14.577942848205566,14.577942848205566,14.577942848205566,14.577942848205566,120
1998-08-26 00:00:00+00:00,14.577942848205566,14.577942848205566,14.577942848205566,14.577942848205566,0
1998-08-27 00:00:00+00:00,14.577942848205566,14.577942848205566,14.577942848205566,14.577942848205566,260
1998-08-28 00:00:00+00:00,14.577942848205566,14.577942848205566,14.577942848205566,14.577942848205566,0
1998-08-31 00:00:00+00:00,14.45226802664288,14.829283714294434,14.45226802664288,14.829283714294434,1090
1998-09-01 00:00:00+00:00,14.075255393981934,14.075255393981934,14.075255393981934,14.075255393981934,40
1998-09-02 00:00:00+00:00,14.075255163784686,14.577942848205566,14.075255163784686,14.577942848205566,1350
1998-09-03 00:00:00+00:00,14.075255393981934,14.075255393981934,14.075255393981934,14.075255393981934,80
1998-09-04 00:00:00+00:00,14.075255393981934,14.075255393981934,14.075255393981934,14.075255393981934,0
1998-09-08 00:00:00+00:00,14.075255163784686,14.577942848205566,14.075255163784686,14.577942848205566,210
1998-09-09 00:00:00+00:00,14.326594352722168,14.326594352722168,14.326594352722168,14.326594352722168,510
1998-09-10 00:00:00+00:00,14.56162296492478,14.817090034484863,14.56162296492478,14.817090034484863,930
1998-09-11 00:00:00+00:00,14.689359664916992,14.689359664916992,14.689359664916992,14.689359664916992,300
1998-09-14 00:00:00+00:00,15.200298309326172,15.200298309326172,15.200298309326172,15.200298309326172,800
1998-09-15 00:00:00+00:00,14.817088712725724,15.583489853039124,14.306154619183458,14.56162166595459,11690
1998-09-16 00:00:00+00:00,14.306159973144531,14.306159973144531,14.306159973144531,14.306159973144531,10
1998-09-17 00:00:00+00:00,14.306159973144531,14.306159973144531,14.306159973144531,14.306159973144531,0
1998-09-18 00:00:00+00:00,15.200298309326172,15.200298309326172,15.200298309326172,15.200298309326172,160
1998-09-21 00:00:00+00:00,15.200298309326172,15.200298309326172,15.200298309326172,15.200298309326172,0
1998-09-22 00:00:00+00:00,15.200298309326172,15.200298309326172,15.200298309326172,15.200298309326172,0
1998-09-23 00:00:00+00:00,14.689359664916992,14.817093227220617,14.689359664916992,14.689359664916992,230
1998-09-24 00:00:00+00:00,14.689360686710904,14.689360686710904,14.306159973144531,14.306159973144531,1020
1998-09-25 00:00:00+00:00,15.072557104044948,15.072557104044948,14.306155895364697,14.817090034484863,2660
1998-09-28 00:00:00+00:00,14.306159973144531,14.817094257899694,14.306159973144531,14.306159973144531,740
1998-09-29 00:00:00+00:00,14.306159973144531,14.306159973144531,14.306159973144531,14.306159973144531,0
1998-09-30 00:00:00+00:00,14.56162166595459,14.56162166595459,14.56162166595459,14.56162166595459,1410
1998-10-01 00:00:00+00:00,14.689356499704822,14.817090034484863,14.689356499704822,14.817090034484863,1160
1998-10-02 00:00:00+00:00,14.689356499704822,14.817090034484863,14.56162296492478,14.817090034484863,960
1998-10-05 00:00:00+00:00,14.817090034484863,14.817090034484863,14.817090034484863,14.817090034484863,0
1998-10-06 00:00:00+00:00,14.306155895364697,14.817090034484863,14.306155895364697,14.817090034484863,60
1998-10-07 00:00:00+00:00,15.32802963256836,15.32802963256836,15.32802963256836,15.32802963256836,10
1998-10-08 00:00:00+00:00,15.32802963256836,15.32802963256836,15.32802963256836,15.32802963256836,1880
1998-10-09 00:00:00+00:00,14.56162296492478,14.817090034484863,14.56162296492478,14.817090034484863,520
1998-10-12 00:00:00+00:00,14.56162166595459,14.56162166595459,14.56162166595459,14.56162166595459,110
1998-10-13 00:00:00+00:00,14.817097297081581,14.944830894470215,14.817097297081581,14.944830894470215,1030
1998-10-14 00:00:00+00:00,14.944830894470215,14.944830894470215,14.944830894470215,14.944830894470215,0
1998-10-15 00:00:00+00:00,14.944830894470215,14.944830894470215,14.944830894470215,14.944830894470215,0
1998-10-16 00:00:00+00:00,14.56162166595459,14.56162166595459,14.56162166595459,14.56162166595459,140
1998-10-19 00:00:00+00:00,14.56162166595459,14.56162166595459,14.56162166595459,14.56162166595459,0
1998-10-20 00:00:00+00:00,14.56162166595459,14.56162166595459,14.56162166595459,14.56162166595459,1000
1998-10-21 00:00:00+00:00,14.56162166595459,14.56162166595459,14.56162166595459,14.56162166595459,0
1998-10-22 00:00:00+00:00,15.200298309326172,15.200298309326172,15.200298309326172,15.200298309326172,70
1998-10-23 00:00:00+00:00,14.817090034484863,14.817090034484863,14.817090034484863,14.817090034484863,160
1998-10-26 00:00:00+00:00,14.817090034484863,14.817090034484863,14.817090034484863,14.817090034484863,140
1998-10-27 00:00:00+00:00,14.944830894470215,14.944830894470215,14.944830894470215,14.944830894470215,390
1998-10-28 00:00:00+00:00,14.944830894470215,14.944830894470215,14.944830894470215,14.944830894470215,0
1998-10-29 00:00:00+00:00,14.306159973144531,14.306159973144531,14.306159973144531,14.306159973144531,70
1998-10-30 00:00:00+00:00,14.306159973144531,14.306159973144531,14.306159973144531,14.306159973144531,130
1998-11-02 00:00:00+00:00,15.200289282882423,15.200289282882423,14.56162166595459,14.56162166595459,860
1998-11-03 00:00:00+00:00,14.56162166595459,14.56162166595459,14.56162166595459,14.56162166595459,730
1998-11-04 00:00:00+00:00,14.56162166595459,14.56162166595459,14.56162166595459,14.56162166595459,20
1998-11-05 00:00:00+00:00,14.56162166595459,14.56162166595459,14.56162166595459,14.56162166595459,0
1998-11-06 00:00:00+00:00,14.56162166595459,14.56162166595459,14.56162166595459,14.56162166595459,70
1998-11-09 00:00:00+00:00,14.561627115522112,14.561627115522112,14.306159973144531,14.306159973144531,580
1998-11-10 00:00:00+00:00,15.200293914131496,15.200293914131496,14.689359664916992,14.689359664916992,280
1998-11-11 00:00:00+00:00,15.200289282882423,15.200289282882423,14.56162166595459,14.56162166595459,1590
1998-11-12 00:00:00+00:00,15.200298089247484,15.200298089247484,14.817097297081581,14.944830894470215,1100
