"('date', '')","('open', 'BRW')","('high', 'BRW')","('low', 'BRW')","('close', 'BRW')","('volume', 'BRW')"
1992-06-25 00:00:00+00:00,1.3328009843826294,1.3513121091657214,1.3328009843826294,1.3328009843826294,84050
1992-06-26 00:00:00+00:00,1.3328022107686082,1.3513133525848389,1.3142910689523775,1.3513133525848389,67850
1992-06-29 00:00:00+00:00,1.3513121091657214,1.3513121091657214,1.3142898595995374,1.3328009843826294,80800
1992-06-30 00:00:00+00:00,1.3513121091657214,1.3513121091657214,1.3328009843826294,1.3328009843826294,66550
1992-07-01 00:00:00+00:00,1.3328009843826294,1.3513121091657214,1.3142898595995374,1.3328009843826294,153950
1992-07-02 00:00:00+00:00,1.3328009843826294,1.3513121091657214,1.3142898595995374,1.3328009843826294,71150
1992-07-06 00:00:00+00:00,1.3217801402012506,1.340396761894226,1.3217801402012506,1.340396761894226,63050
1992-07-07 00:00:00+00:00,1.3217801402012506,1.340396761894226,1.3217801402012506,1.340396761894226,74550
1992-07-08 00:00:00+00:00,1.340396761894226,1.340396761894226,1.3217801402012506,1.340396761894226,68100
1992-07-09 00:00:00+00:00,1.340396761894226,1.340396761894226,1.3217801402012506,1.340396761894226,53950
1992-07-10 00:00:00+00:00,1.3217806571150479,1.3590139150619507,1.3217806571150479,1.3590139150619507,127400
1992-07-13 00:00:00+00:00,1.3590139150619507,1.3590139150619507,1.3403972860884992,1.3590139150619507,107400
1992-07-14 00:00:00+00:00,1.3590139150619507,1.3590139150619507,1.3403972860884992,1.3590139150619507,97150
1992-07-15 00:00:00+00:00,1.3590139150619507,1.3590139150619507,1.3403972860884992,1.3590139150619507,64850
1992-07-16 00:00:00+00:00,1.3590139150619507,1.3590139150619507,1.3403972860884992,1.3590139150619507,70950
1992-07-17 00:00:00+00:00,1.340396752228608,1.4148632384635307,1.340396752228608,1.3776299953460693,418000
1992-07-20 00:00:00+00:00,1.377630049387614,1.3962466716766357,1.377630049387614,1.3962466716766357,90300
1992-07-21 00:00:00+00:00,1.3776299953460693,1.3962466169048,1.3776299953460693,1.3776299953460693,99250
1992-07-22 00:00:00+00:00,1.3776299953460693,1.3776299953460693,1.3590133737873387,1.3776299953460693,108650
1992-07-23 00:00:00+00:00,1.3776299953460693,1.3776299953460693,1.3590133737873387,1.3776299953460693,42700
1992-07-24 00:00:00+00:00,1.3590133737873387,1.3776299953460693,1.3590133737873387,1.3776299953460693,112600
1992-07-27 00:00:00+00:00,1.377630544035402,1.377630544035402,1.3590139150619507,1.3590139150619507,56850
1992-07-28 00:00:00+00:00,1.3776299953460693,1.3776299953460693,1.3590133737873387,1.3776299953460693,85800
1992-07-29 00:00:00+00:00,1.3776299953460693,1.3776299953460693,1.3590133737873387,1.3776299953460693,102850
1992-07-30 00:00:00+00:00,1.3590139150619507,1.377630544035402,1.3590139150619507,1.3590139150619507,37850
1992-07-31 00:00:00+00:00,1.3590133737873387,1.3776299953460693,1.3590133737873387,1.3776299953460693,116850
1992-08-03 00:00:00+00:00,1.359013427098592,1.3962466716766357,1.359013427098592,1.3962466716766357,241600
1992-08-04 00:00:00+00:00,1.3850169277191162,1.422449817657471,1.3850169277191162,1.4037333726882935,253950
1992-08-05 00:00:00+00:00,1.4037333726882937,1.422449817657471,1.3850169277191162,1.4037333726882935,100750
1992-08-06 00:00:00+00:00,1.3850163221359253,1.403732758921546,1.3850163221359253,1.3850163221359253,123200
1992-08-07 00:00:00+00:00,1.3850169277191162,1.422449817657471,1.3850169277191162,1.4037333726882935,88000
1992-08-10 00:00:00+00:00,1.3850169277191162,1.422449817657471,1.3850169277191162,1.4037333726882935,112450
1992-08-11 00:00:00+00:00,1.403733735021792,1.4224501848220825,1.3850172852215015,1.4224501848220825,521850
1992-08-12 00:00:00+00:00,1.4224501848220825,1.4224501848220825,1.403733735021792,1.4224501848220825,135750
1992-08-13 00:00:00+00:00,1.403733735021792,1.4224501848220825,1.403733735021792,1.4224501848220825,142700
1992-08-14 00:00:00+00:00,1.403733735021792,1.4224501848220825,1.403733735021792,1.4224501848220825,117300
1992-08-17 00:00:00+00:00,1.4037333726882937,1.422449817657471,1.4037333726882937,1.4037333726882935,84000
1992-08-18 00:00:00+00:00,1.422449817657471,1.422449817657471,1.4037333726882937,1.4037333726882935,109700
1992-08-19 00:00:00+00:00,1.422449817657471,1.422449817657471,1.4037333726882937,1.4037333726882935,92700
1992-08-20 00:00:00+00:00,1.4037333726882937,1.422449817657471,1.4037333726882937,1.4037333726882935,153250
1992-08-21 00:00:00+00:00,1.403733735021792,1.4224501848220825,1.403733735021792,1.4224501848220825,69750
1992-08-24 00:00:00+00:00,1.403733735021792,1.4224501848220825,1.403733735021792,1.4224501848220825,92350
1992-08-25 00:00:00+00:00,1.422449817657471,1.422449817657471,1.4037333726882937,1.4037333726882935,69000
1992-08-26 00:00:00+00:00,1.4037333726882937,1.422449817657471,1.4037333726882937,1.4037333726882935,110450
1992-08-27 00:00:00+00:00,1.4037333726882937,1.422449817657471,1.4037333726882937,1.4037333726882935,79100
1992-08-28 00:00:00+00:00,1.422449817657471,1.422449817657471,1.4037333726882937,1.4037333726882935,59050
1992-08-31 00:00:00+00:00,1.422449817657471,1.422449817657471,1.4037333726882937,1.4037333726882935,38300
1992-09-01 00:00:00+00:00,1.4037333726882937,1.422449817657471,1.4037333726882937,1.4037333726882935,68450
1992-09-02 00:00:00+00:00,1.422449817657471,1.422449817657471,1.3850169277191162,1.4037333726882935,102000
1992-09-03 00:00:00+00:00,1.3924434439341227,1.4300770505269367,1.3924434439341227,1.4112602472305298,306350
1992-09-04 00:00:00+00:00,1.4112602472305296,1.4300770505269367,1.4112602472305296,1.4112602472305298,71050
1992-09-08 00:00:00+00:00,1.4300770505269367,1.4300770505269367,1.4112602472305296,1.4112602472305298,45200
1992-09-09 00:00:00+00:00,1.4112596173544187,1.4300764122524776,1.3924428224563599,1.3924428224563599,141050
1992-09-10 00:00:00+00:00,1.4112602472305296,1.4112602472305296,1.3924434439341227,1.4112602472305298,77750
1992-09-11 00:00:00+00:00,1.4112596173544187,1.4112596173544187,1.3924428224563599,1.3924428224563599,74100
1992-09-14 00:00:00+00:00,1.4112596173544187,1.4112596173544187,1.3924428224563599,1.3924428224563599,69500
1992-09-15 00:00:00+00:00,1.4112596173544187,1.4112596173544187,1.3924428224563599,1.3924428224563599,49250
1992-09-16 00:00:00+00:00,1.3924434439341227,1.4112602472305296,1.3736266406377156,1.4112602472305298,222950
1992-09-17 00:00:00+00:00,1.4112602472305296,1.4300770505269367,1.3924434439341227,1.4112602472305298,63100
1992-09-18 00:00:00+00:00,1.4112602472305296,1.4488938538233438,1.3924434439341227,1.4112602472305298,401600
1992-09-21 00:00:00+00:00,1.411261095812446,1.4300779104232788,1.411261095812446,1.4300779104232788,44450
1992-09-22 00:00:00+00:00,1.4300770505269367,1.4300770505269367,1.4112602472305296,1.4112602472305298,48400
1992-09-23 00:00:00+00:00,1.4112602472305296,1.4300770505269367,1.3924434439341227,1.4112602472305298,78900
1992-09-24 00:00:00+00:00,1.3924428224563599,1.4112596173544187,1.3924428224563599,1.3924428224563599,41300
1992-09-25 00:00:00+00:00,1.3924428224563599,1.4112596173544187,1.3924428224563599,1.3924428224563599,40750
1992-09-28 00:00:00+00:00,1.3924428224563599,1.4112596173544187,1.3924428224563599,1.3924428224563599,50800
1992-09-29 00:00:00+00:00,1.3924428224563599,1.4112596173544187,1.3924428224563599,1.3924428224563599,33550
1992-09-30 00:00:00+00:00,1.3924428224563599,1.4112596173544187,1.2795420530680064,1.3924428224563599,36350
1992-10-01 00:00:00+00:00,1.3924434439341227,1.4112602472305296,1.3924434439341227,1.4112602472305298,43200
1992-10-02 00:00:00+00:00,1.4112602472305296,1.4112602472305296,1.3924434439341227,1.4112602472305298,96850
1992-10-05 00:00:00+00:00,1.4000587463378906,1.4189784591262404,1.3811390335495408,1.4000587463378906,144550
1992-10-06 00:00:00+00:00,1.4000587463378906,1.4189784591262404,1.3811390335495408,1.4000587463378906,63050
1992-10-07 00:00:00+00:00,1.4189794063568115,1.4189794063568115,1.4000596809387207,1.4189794063568115,53150
1992-10-08 00:00:00+00:00,1.4189794063568115,1.4189794063568115,1.3811399555206298,1.4189794063568115,67450
1992-10-09 00:00:00+00:00,1.4000606863466027,1.4189804253512865,1.381140947341919,1.381140947341919,53300
1992-10-12 00:00:00+00:00,1.381140947341919,1.4000606863466027,1.381140947341919,1.381140947341919,17900
1992-10-13 00:00:00+00:00,1.3811390335495408,1.4189784591262404,1.3811390335495408,1.4000587463378906,146250
1992-10-14 00:00:00+00:00,1.3811390335495408,1.4189784591262404,1.3811390335495408,1.4000587463378906,83050
1992-10-15 00:00:00+00:00,1.4000587463378906,1.4189784591262404,1.3811390335495408,1.4000587463378906,90700
1992-10-16 00:00:00+00:00,1.4000587463378906,1.4189784591262404,1.3811390335495408,1.4000587463378906,85150
1992-10-19 00:00:00+00:00,1.4189784591262404,1.4189784591262404,1.3811390335495408,1.4000587463378906,52250
1992-10-20 00:00:00+00:00,1.4000596809387207,1.4189794063568115,1.3811399555206298,1.4189794063568115,186350
1992-10-21 00:00:00+00:00,1.4000596809387207,1.4189794063568115,1.4000596809387207,1.4189794063568115,252200
1992-10-22 00:00:00+00:00,1.4000587463378906,1.4189784591262404,1.4000587463378906,1.4000587463378906,45850
1992-10-23 00:00:00+00:00,1.4000587463378906,1.4189784591262404,1.3811390335495408,1.4000587463378906,78450
1992-10-26 00:00:00+00:00,1.3811399555206298,1.4189794063568115,1.3811399555206298,1.4189794063568115,185300
1992-10-27 00:00:00+00:00,1.4000596809387207,1.4189794063568115,1.4000596809387207,1.4189794063568115,122400
1992-10-28 00:00:00+00:00,1.4189794063568115,1.4378991317749024,1.4000596809387207,1.4189794063568115,54200
1992-10-29 00:00:00+00:00,1.4189794063568115,1.4189794063568115,1.4000596809387207,1.4189794063568115,41800
1992-10-30 00:00:00+00:00,1.4189794063568115,1.4189794063568115,1.4000596809387207,1.4189794063568115,54100
1992-11-02 00:00:00+00:00,1.4000587463378906,1.4189784591262404,1.4000587463378906,1.4000587463378906,41650
1992-11-03 00:00:00+00:00,1.4088928699493408,1.427931962786494,1.3898537771121875,1.4088928699493408,54300
1992-11-04 00:00:00+00:00,1.3898537771121875,1.427931962786494,1.3898537771121875,1.4088928699493408,90300
1992-11-05 00:00:00+00:00,1.3898537771121875,1.4088928699493408,1.3898537771121875,1.4088928699493408,36600
1992-11-06 00:00:00+00:00,1.3898537771121875,1.4088928699493408,1.3898537771121875,1.4088928699493408,97750
1992-11-09 00:00:00+00:00,1.4088944996872994,1.4088944996872994,1.3898553848266602,1.3898553848266602,50300
1992-11-10 00:00:00+00:00,1.4088928699493408,1.4088928699493408,1.3898537771121875,1.4088928699493408,34850
1992-11-11 00:00:00+00:00,1.3898553848266602,1.4088944996872994,1.3898553848266602,1.3898553848266602,35950
1992-11-12 00:00:00+00:00,1.3898537771121875,1.4088928699493408,1.3898537771121875,1.4088928699493408,68100
1992-11-13 00:00:00+00:00,1.3898537771121875,1.4088928699493408,1.3898537771121875,1.4088928699493408,47350
1992-11-16 00:00:00+00:00,1.3898553848266602,1.4088944996872994,1.3898553848266602,1.3898553848266602,55600
1992-11-17 00:00:00+00:00,1.3898553848266602,1.4088944996872994,1.3898553848266602,1.3898553848266602,42700
1992-11-18 00:00:00+00:00,1.3898553848266602,1.4088944996872994,1.3898553848266602,1.3898553848266602,59100
1992-11-19 00:00:00+00:00,1.3898553848266602,1.4088944996872994,1.3708162699660211,1.3898553848266602,188750
1992-11-20 00:00:00+00:00,1.3898553848266602,1.4088944996872994,1.3898553848266602,1.3898553848266602,64700
1992-11-23 00:00:00+00:00,1.4088944996872994,1.4088944996872994,1.3898553848266602,1.3898553848266602,33650
1992-11-24 00:00:00+00:00,1.3898553848266602,1.4088944996872994,1.3708162699660211,1.3898553848266602,114250
1992-11-25 00:00:00+00:00,1.3898537771121875,1.4088928699493408,1.3708146842750342,1.4088928699493408,34350
1992-11-27 00:00:00+00:00,1.4088944996872994,1.4088944996872994,1.3898553848266602,1.3898553848266602,12250
1992-11-30 00:00:00+00:00,1.3898553848266602,1.4088944996872994,1.3898553848266602,1.3898553848266602,44100
1992-12-01 00:00:00+00:00,1.3898537771121875,1.4088928699493408,1.3898537771121875,1.4088928699493408,28200
1992-12-02 00:00:00+00:00,1.4088928699493408,1.4088928699493408,1.3708146842750342,1.4088928699493408,56800
1992-12-03 00:00:00+00:00,1.3898537771121875,1.4088928699493408,1.3898537771121875,1.4088928699493408,25350
1992-12-04 00:00:00+00:00,1.397256851196289,1.4163973560071972,1.378116346385381,1.397256851196289,52800
1992-12-07 00:00:00+00:00,1.397256851196289,1.4163973560071972,1.397256851196289,1.397256851196289,43200
1992-12-08 00:00:00+00:00,1.397256851196289,1.4163973560071972,1.378116346385381,1.397256851196289,149500
1992-12-09 00:00:00+00:00,1.4163973560071972,1.4546783656290132,1.397256851196289,1.397256851196289,46850
1992-12-10 00:00:00+00:00,1.3972548294711757,1.4163953065872192,1.3972548294711757,1.4163953065872192,285100
1992-12-11 00:00:00+00:00,1.397257038752238,1.4355380535125735,1.397257038752238,1.4355380535125732,357100
1992-12-14 00:00:00+00:00,1.4163975461324056,1.4355380535125735,1.397257038752238,1.4355380535125732,251400
1992-12-15 00:00:00+00:00,1.4163967088649148,1.454677700996399,1.4163967088649148,1.454677700996399,605050
1992-12-16 00:00:00+00:00,1.4355380535125735,1.454678560892741,1.4355380535125735,1.4355380535125732,68700
1992-12-17 00:00:00+00:00,1.4355380535125735,1.454678560892741,1.4163975461324056,1.4355380535125732,92850
1992-12-18 00:00:00+00:00,1.4163975461324056,1.454678560892741,1.4163975461324056,1.4355380535125732,198500
1992-12-21 00:00:00+00:00,1.4355380535125735,1.454678560892741,1.4163975461324056,1.4355380535125732,63000
1992-12-22 00:00:00+00:00,1.454677700996399,1.454677700996399,1.4163967088649148,1.454677700996399,59350
1992-12-23 00:00:00+00:00,1.4355357837032627,1.4546762608193062,1.4163953065872192,1.4163953065872192,65550
1992-12-24 00:00:00+00:00,1.4431823492050173,1.4431823492050173,1.4239399178822836,1.443182349205017,54900
1992-12-28 00:00:00+00:00,1.4239391088485718,1.4431815292384174,1.4239391088485718,1.4239391088485718,26900
1992-12-29 00:00:00+00:00,1.4239391088485718,1.4431815292384174,1.4239391088485718,1.4239391088485718,43200
1992-12-30 00:00:00+00:00,1.4239391088485718,1.4431815292384174,1.4239391088485718,1.4239391088485718,73750
1992-12-31 00:00:00+00:00,1.4239399178822836,1.4431823492050173,1.4239399178822836,1.443182349205017,52100
1993-01-04 00:00:00+00:00,1.4239391088485718,1.4431815292384174,1.4239391088485718,1.4239391088485718,37300
1993-01-05 00:00:00+00:00,1.4239399178822836,1.4431823492050173,1.4239399178822836,1.443182349205017,62650
1993-01-06 00:00:00+00:00,1.4239399178822836,1.4431823492050173,1.4239399178822836,1.443182349205017,51050
1993-01-07 00:00:00+00:00,1.4239391088485718,1.4431815292384174,1.4239391088485718,1.4239391088485718,33500
1993-01-08 00:00:00+00:00,1.4239391088485718,1.4431815292384174,1.4239391088485718,1.4239391088485718,47450
1993-01-11 00:00:00+00:00,1.4431815292384174,1.4431815292384174,1.4239391088485718,1.4239391088485718,21300
1993-01-12 00:00:00+00:00,1.4239391088485718,1.4431815292384174,1.4239391088485718,1.4239391088485718,62300
1993-01-13 00:00:00+00:00,1.4239391088485718,1.4431815292384174,1.4239391088485718,1.4239391088485718,58050
1993-01-14 00:00:00+00:00,1.4239399178822836,1.4431823492050173,1.4239399178822836,1.443182349205017,100150
1993-01-15 00:00:00+00:00,1.4431815292384174,1.4431815292384174,1.4239391088485718,1.4239391088485718,110200
1993-01-18 00:00:00+00:00,1.4239391088485718,1.4431815292384174,1.4239391088485718,1.4239391088485718,23000
1993-01-19 00:00:00+00:00,1.4239399178822836,1.4431823492050173,1.4239399178822836,1.443182349205017,67200
1993-01-20 00:00:00+00:00,1.4239391088485718,1.4431815292384174,1.4239391088485718,1.4239391088485718,54900
1993-01-21 00:00:00+00:00,1.4239399178822836,1.4431823492050173,1.4239399178822836,1.443182349205017,61500
1993-01-22 00:00:00+00:00,1.4239399178822836,1.4431823492050173,1.4239399178822836,1.443182349205017,87000
1993-01-25 00:00:00+00:00,1.4431815292384174,1.4431815292384174,1.4239391088485718,1.4239391088485718,60800
1993-01-26 00:00:00+00:00,1.4431815292384174,1.4431815292384174,1.4239391088485718,1.4239391088485718,55500
1993-01-27 00:00:00+00:00,1.4239391088485718,1.4431815292384174,1.4239391088485718,1.4239391088485718,42600
1993-01-28 00:00:00+00:00,1.4239391088485718,1.4431815292384174,1.4046966884587262,1.4239391088485718,87700
1993-01-29 00:00:00+00:00,1.4239391088485718,1.4431815292384174,1.4046966884587262,1.4239391088485718,47250
1993-02-01 00:00:00+00:00,1.4239391088485718,1.4431815292384174,1.4239391088485718,1.4239391088485718,29700
1993-02-02 00:00:00+00:00,1.4121771197061281,1.4508669038076658,1.4121771197061281,1.431522011756897,39750
1993-02-03 00:00:00+00:00,1.431522011756897,1.4508669038076658,1.431522011756897,1.431522011756897,61600
1993-02-04 00:00:00+00:00,1.4508685837053272,1.4508685837053272,1.4121787548065183,1.4121787548065186,47850
1993-02-05 00:00:00+00:00,1.431522011756897,1.431522011756897,1.4121771197061281,1.431522011756897,85550
1993-02-08 00:00:00+00:00,1.4121787548065183,1.4315236692559228,1.4121787548065183,1.4121787548065186,53850
1993-02-09 00:00:00+00:00,1.4121787548065183,1.4315236692559228,1.4121787548065183,1.4121787548065186,43300
1993-02-10 00:00:00+00:00,1.4315236692559228,1.4315236692559228,1.4121787548065183,1.4121787548065186,53300
1993-02-11 00:00:00+00:00,1.4121787548065183,1.4315236692559228,1.4121787548065183,1.4121787548065186,56200
1993-02-12 00:00:00+00:00,1.4121787548065183,1.4315236692559228,1.4121787548065183,1.4121787548065186,84900
1993-02-16 00:00:00+00:00,1.4121787548065183,1.4315236692559228,1.4121787548065183,1.4121787548065186,82450
1993-02-17 00:00:00+00:00,1.4121787548065183,1.4315236692559228,1.4121787548065183,1.4121787548065186,58350
1993-02-18 00:00:00+00:00,1.4315236692559228,1.4315236692559228,1.4121787548065183,1.4121787548065186,80150
1993-02-19 00:00:00+00:00,1.431522011756897,1.431522011756897,1.4121771197061281,1.431522011756897,64550
1993-02-22 00:00:00+00:00,1.4315220647388034,1.4315220647388034,1.3928322792053223,1.3928322792053223,85450
1993-02-23 00:00:00+00:00,1.4121771197061281,1.431522011756897,1.3928322276553593,1.431522011756897,96600
1993-02-24 00:00:00+00:00,1.431522011756897,1.431522011756897,1.4121771197061281,1.431522011756897,68900
1993-02-25 00:00:00+00:00,1.431522011756897,1.431522011756897,1.4121771197061281,1.431522011756897,51900
1993-02-26 00:00:00+00:00,1.4121787548065183,1.4315236692559228,1.4121787548065183,1.4121787548065186,44200
1993-03-01 00:00:00+00:00,1.4121771197061281,1.4508669038076658,1.4121771197061281,1.431522011756897,223600
1993-03-02 00:00:00+00:00,1.4385199546813965,1.4385199546813965,1.4190804958343506,1.4385199546813965,54150
1993-03-03 00:00:00+00:00,1.4385228548964408,1.4385228548964408,1.4190833568572998,1.4190833568572998,41150
1993-03-04 00:00:00+00:00,1.4190804958343506,1.4385199546813965,1.4190804958343506,1.4385199546813965,79850
