"('date', '')","('open', 'AMSF')","('high', 'AMSF')","('low', 'AMSF')","('close', 'AMSF')","('volume', 'AMSF')"
2024-04-12 00:00:00+00:00,42.9950018226859,43.42015864700287,42.967865327763256,43.20305633544922,121400
2024-04-15 00:00:00+00:00,43.16687465191124,43.87245111195426,43.16687465191124,43.709625244140625,100000
2024-04-16 00:00:00+00:00,43.64630201986079,44.234284670884236,43.45633966825897,44.18905258178711,100400
2024-04-17 00:00:00+00:00,44.15287045828974,44.32474065940236,43.70057718625502,44.00813674926758,151600
2024-04-18 00:00:00+00:00,43.981001732461074,45.25646876442626,43.981001732461074,45.23837661743164,216000
2024-04-19 00:00:00+00:00,45.31073973043965,46.142957687288835,45.29264758563113,46.02536392211914,137100
2024-04-22 00:00:00+00:00,46.04345389241343,46.85757966600502,46.02536174845936,46.287689208984375,132100
2024-04-23 00:00:00+00:00,46.360060945220496,46.63143622158434,45.99822494291948,46.04345703125,96800
2024-04-24 00:00:00+00:00,45.81731478375191,46.28769680081256,45.70876190222328,46.06155014038086,100300
2024-04-25 00:00:00+00:00,44.351880458991616,45.23837492420228,40.597848091584396,41.448158264160156,287200
2024-04-26 00:00:00+00:00,41.31246854677336,42.42511310628853,40.959680323342525,41.21296691894531,192900
2024-04-29 00:00:00+00:00,41.0049084375443,41.366740973606404,40.64307245075848,40.68830108642578,131300
2024-04-30 00:00:00+00:00,40.71543553725058,41.511472597852205,40.3536030193215,41.249141693115234,145100
2024-05-01 00:00:00+00:00,41.44815498097674,42.39797015769986,41.167731911355176,42.2080078125,123200
2024-05-02 00:00:00+00:00,42.33464549991446,42.87739944458008,42.18991180481499,42.87739944458008,154300
2024-05-03 00:00:00+00:00,43.004050812690785,43.004050812690785,42.33465516335522,42.624122619628906,106600
2024-05-06 00:00:00+00:00,42.678391223386974,43.266373826986396,42.61507044462687,42.9949951171875,67600
2024-05-07 00:00:00+00:00,42.99499516279756,43.465380556031356,42.985950816132366,43.06736373901367,78000
2024-05-08 00:00:00+00:00,43.058314326101495,43.347781718658005,42.94072057024783,42.95881271362305,80000
2024-05-09 00:00:00+00:00,42.88644505716565,42.976902325252496,42.198960847824296,42.904537200927734,62000
2024-05-10 00:00:00+00:00,42.976906966953614,43.17591711910698,42.29846703085691,42.397972106933594,55000
2024-05-13 00:00:00+00:00,42.33465413295062,42.7055345179445,41.97282154677748,42.15373611450195,84000
2024-05-14 00:00:00+00:00,42.524609123030466,42.68743496631751,41.93662997847043,42.081363677978516,77500
2024-05-15 00:00:00+00:00,42.289417535276534,42.49747200959855,42.00899448689979,42.144683837890625,62700
2024-05-16 00:00:00+00:00,42.21704923104017,42.39796721660973,41.95472177522405,41.99995040893555,107600
2024-05-17 00:00:00+00:00,42.217053994550355,42.244193938418405,41.728579864336794,41.9456787109375,81600
2024-05-20 00:00:00+00:00,41.837123668998785,42.00899385370286,41.21296025544066,41.23105239868164,104000
2024-05-21 00:00:00+00:00,41.37579079029783,41.58384528509936,40.90540536481111,40.95063400268555,63300
2024-05-22 00:00:00+00:00,41.11345502446312,41.2491409221291,40.489288162739825,40.77875900268555,100100
2024-05-23 00:00:00+00:00,40.88731042696586,40.88731042696586,39.94653964024586,40.14554977416992,127600
2024-05-24 00:00:00+00:00,40.36265056064723,40.624981486149196,39.81085221759959,40.335514068603516,159200
2024-05-28 00:00:00+00:00,40.462157076682274,40.462157076682274,39.738488506987686,39.765625,73800
2024-05-29 00:00:00+00:00,39.41283285472023,39.51233792013381,39.01481604378947,39.31332778930664,109800
2024-05-30 00:00:00+00:00,39.53043228344275,39.75657891727169,39.15955194199225,39.20478057861328,251200
2024-05-31 00:00:00+00:00,39.32237384060956,39.72039063386802,39.16859235069198,39.64802551269531,234100
2024-06-03 00:00:00+00:00,40.046048010188066,40.046048010188066,39.04195636180677,39.38570022583008,155700
2024-06-04 00:00:00+00:00,39.48520258478486,40.13650252620195,39.277144650621466,39.856082916259766,175000
2024-06-05 00:00:00+00:00,39.76562556142205,39.91940707568549,39.27714797596026,39.32238006591797,90400
2024-06-06 00:00:00+00:00,39.159553582527046,39.54852608506618,39.159553582527046,39.38570022583008,99900
2024-06-07 00:00:00+00:00,39.23191676998195,39.64802919559045,39.05099877415961,39.195735931396484,171900
2024-06-10 00:00:00+00:00,38.924356482853256,39.35855759425562,38.29114868542711,38.960540771484375,161100
2024-06-11 00:00:00+00:00,38.78867306110887,39.09623263272617,38.4720656913924,38.70726013183594,169000
2024-06-12 00:00:00+00:00,39.150506197495694,39.150506197495694,38.318288197706664,38.41779327392578,79700
2024-06-13 00:00:00+00:00,38.30019350997001,38.50824799610863,38.10118337074014,38.44492721557617,147800
2024-06-14 00:00:00+00:00,38.64568383520908,38.746062795362384,38.29892458508036,38.618309020996094,143600
2024-06-17 00:00:00+00:00,38.53618045964255,39.129326951990016,38.53618045964255,38.98332214355469,137300
2024-06-18 00:00:00+00:00,39.028945910909236,39.27532966468977,38.91031592256401,38.93769073486328,130600
2024-06-20 00:00:00+00:00,38.77344346094479,39.81372823698531,38.67306449465501,39.41221237182617,147800
2024-06-21 00:00:00+00:00,39.612966223383715,39.612966223383715,38.88294219970703,38.88294219970703,346000
2024-06-24 00:00:00+00:00,38.901197480586184,39.33008468322039,38.89207022121531,39.01070022583008,97000
2024-06-25 00:00:00+00:00,39.038065947551175,39.038065947551175,38.62742987829124,38.78255844116211,80100
2024-06-26 00:00:00+00:00,38.572679125849255,39.393954795389305,38.563551868049096,39.35745620727539,111400
2024-06-27 00:00:00+00:00,39.43045918594013,39.87760085669222,39.34833126604808,39.84109878540039,86800
2024-06-28 00:00:00+00:00,39.95060066087406,40.26086129813791,39.685969352260315,40.05097961425781,503100
2024-07-01 00:00:00+00:00,40.07835802668103,40.269992173549554,39.47608773330837,39.98710632324219,104000
2024-07-02 00:00:00+00:00,39.85022702138637,40.26999392615013,39.85022702138637,40.03273391723633,80400
2024-07-03 00:00:00+00:00,40.11485590865399,40.11485590865399,39.58558981816171,39.61296463012695,63000
2024-07-05 00:00:00+00:00,39.51258706952373,39.51258706952373,38.94681888913677,39.284454345703125,114400
2024-07-08 00:00:00+00:00,39.503459684885705,40.12398091549595,39.29357801586001,39.34832763671875,78100
2024-07-09 00:00:00+00:00,39.448713137285324,39.932353434046526,39.15670350742618,39.49433898925781,115000
2024-07-10 00:00:00+00:00,39.37570956003151,39.89585189233813,39.37570956003151,39.84109878540039,86500
2024-07-11 00:00:00+00:00,40.187855554792606,41.173386966658036,40.06010180520158,40.84487533569336,121200
2024-07-12 00:00:00+00:00,41.07301343945729,41.775662635846736,41.07301343945729,41.38327407836914,117600
2024-07-15 00:00:00+00:00,41.70266271565018,42.77032219492578,41.70266271565018,42.688194274902344,115900
2024-07-16 00:00:00+00:00,42.79769674854278,43.637223430050675,42.79769674854278,43.244834899902344,133400
2024-07-17 00:00:00+00:00,43.11708745048433,44.65013972720612,43.11708745048433,44.44025802612305,148600
2024-07-18 00:00:00+00:00,43.983987568992944,45.21590282135861,43.983987568992944,44.275997161865234,84800
2024-07-19 00:00:00+00:00,44.37638191555536,44.72314117679655,43.19921613226298,43.36347198486328,133000
2024-07-22 00:00:00+00:00,43.19921019549758,44.002238311070876,43.080580211360534,43.65547561645508,91800
2024-07-23 00:00:00+00:00,43.49121963265446,44.47675460933195,43.299588991976805,44.14824295043945,90900
2024-07-24 00:00:00+00:00,43.92923770808741,44.86914343697078,43.92923770808741,44.303375244140625,93000
2024-07-25 00:00:00+00:00,44.51325987710408,45.498795001674225,44.51325987710408,45.16115951538086,114300
2024-07-26 00:00:00+00:00,45.38929319390169,46.42045071125047,45.38929319390169,46.192317962646484,126700
2024-07-29 00:00:00+00:00,46.420448074609084,46.420448074609084,45.27978439637787,45.334537506103516,110500
2024-07-30 00:00:00+00:00,43.20833871596236,44.59538616567592,40.71712966175639,43.66460418701172,220200
2024-07-31 00:00:00+00:00,43.6554808461364,44.075244248255665,42.88895470786111,43.326969146728516,155600
2024-08-01 00:00:00+00:00,43.682851220077666,43.682851220077666,42.432684918667405,42.88895034790039,177300
2024-08-02 00:00:00+00:00,42.24105449422548,43.27221186333114,42.24105449422548,42.95282745361328,106700
2024-08-05 00:00:00+00:00,42.63344934010754,42.65170037779092,41.748293158126025,42.56957244873047,117400
2024-08-06 00:00:00+00:00,42.54219055903564,42.93457913351757,42.031175471173924,42.633445739746094,113600
2024-08-07 00:00:00+00:00,42.852448822245485,43.399969432894736,42.68819298715361,42.861576080322266,129300
2024-08-08 00:00:00+00:00,43.15358675793161,43.45472014243425,42.48743962388066,42.62431716918945,89900
2024-08-09 00:00:00+00:00,42.76119863901461,43.04408099087076,42.41443592145024,42.752071380615234,161100
2024-08-12 00:00:00+00:00,42.62432266567227,42.79770578552888,41.83954543966531,41.8942985534668,81300
2024-08-13 00:00:00+00:00,42.222809385883465,42.36881420525274,41.5931642550465,42.10417938232422,135100
2024-08-14 00:00:00+00:00,42.30493285059766,42.48743972580966,41.56578157245214,42.46918869018555,119300
2024-08-15 00:00:00+00:00,42.94370488744265,43.49122202840465,42.78857282618499,43.11708450317383,76800
2024-08-16 00:00:00+00:00,43.117087449887,43.591603962297114,43.016708488277075,43.4182243347168,71400
2024-08-19 00:00:00+00:00,43.33609502110244,44.221247648417524,43.299592948772336,44.21212387084961,73200
2024-08-20 00:00:00+00:00,44.093495834360155,44.57713613060887,43.60072827910899,43.764984130859375,46900
2024-08-21 00:00:00+00:00,43.792360593314086,44.46763152798918,43.755858520891316,44.431129455566406,48800
2024-08-22 00:00:00+00:00,44.29425320891878,44.613637649443085,43.856238770044314,44.349002838134766,37900
2024-08-23 00:00:00+00:00,44.51325718645876,45.54441810127483,44.33075378718869,45.01515197753906,69700
2024-08-26 00:00:00+00:00,45.31628537115804,45.49879225145731,44.914773019323,45.01515197753906,63300
2024-08-27 00:00:00+00:00,44.88739569994247,45.334537392339925,44.513258153662676,45.02427673339844,68700
2024-08-28 00:00:00+00:00,44.805268213885064,45.38929094544521,44.805268213885064,45.2432861328125,261700
2024-08-29 00:00:00+00:00,45.23415843573277,45.71779872020029,44.923897776765294,45.48966598510742,74000
2024-08-30 00:00:00+00:00,45.67216895553258,45.799922719272104,45.22503078244424,45.736045837402344,52600
2024-09-03 00:00:00+00:00,45.59004068662411,45.9550544210859,45.19765214043782,45.453163146972656,66200
2024-09-04 00:00:00+00:00,45.453167602818674,45.571794119273285,44.19387392460679,44.53150939941406,121600
2024-09-05 00:00:00+00:00,44.87827082608487,44.87827082608487,44.248625745830296,44.704891204833984,55900
2024-09-06 00:00:00+00:00,44.79683750247883,44.980729755494416,44.2911232841263,44.61294174194336,63100
2024-09-09 00:00:00+00:00,44.52099582136133,44.85200751643052,43.96011879084986,44.30951690673828,74000
2024-09-10 00:00:00+00:00,44.53937734628815,44.77844286207503,44.088836463298264,44.29111862182617,139000
2024-09-11 00:00:00+00:00,43.96930847444369,43.96930847444369,43.20614580093272,43.399234771728516,86200
2024-09-12 00:00:00+00:00,43.693465152184594,44.300318688707165,43.325673642011004,44.171592712402344,55800
2024-09-13 00:00:00+00:00,44.52099456429456,45.0726818763395,44.346295511283046,44.87959289550781,46400
2024-09-16 00:00:00+00:00,45.100263106855216,45.38530171473245,44.60374559927033,45.0359001159668,49400
2024-09-17 00:00:00+00:00,45.31174514448429,45.716316552394446,44.93476038280812,45.118656158447266,69100
2024-09-18 00:00:00+00:00,45.29335527877671,45.90940560189137,44.90717730616886,45.32094192504883,56800
2024-09-19 00:00:00+00:00,45.62436166524634,45.62436166524634,44.84280909303762,45.284156799316406,83500
2024-09-20 00:00:00+00:00,45.578387951276284,46.084098638264024,43.85897021251008,44.052059173583984,633100
2024-09-23 00:00:00+00:00,44.116427920454655,44.5026094005421,44.079648063775814,44.30951690673828,107200
2024-09-24 00:00:00+00:00,44.29112283257762,44.37387574859892,43.83138518968591,43.996891021728516,91400
2024-09-25 00:00:00+00:00,44.07964230873176,44.41065396058402,43.86816342171943,44.052059173583984,123900
2024-09-26 00:00:00+00:00,44.208376212605074,44.96234571390397,44.12562329136397,44.57616424560547,104900
2024-09-27 00:00:00+00:00,44.68649475805826,44.70488468355365,44.28192691971864,44.42904281616211,132900
2024-09-30 00:00:00+00:00,44.346294229523586,44.57616305935163,44.18998510885011,44.4382438659668,115000
2024-10-01 00:00:00+00:00,44.39226404170937,45.51402497149391,44.03366925465227,45.46805191040039,107100
2024-10-02 00:00:00+00:00,45.67033636961365,45.90020519412152,45.0358996766791,45.22898864746094,147400
2024-10-03 00:00:00+00:00,45.02670706143567,45.2014061076608,43.9968921886308,44.63133239746094,148700
2024-10-04 00:00:00+00:00,44.934759625368166,45.10946218766457,44.57616479805256,44.999122619628906,143800
2024-10-07 00:00:00+00:00,44.98072882290425,44.98072882290425,43.73024539373319,43.87736129760742,87000
2024-10-08 00:00:00+00:00,43.96012116008517,44.530194939250634,43.904951372093535,44.37388229370117,99000
2024-10-09 00:00:00+00:00,44.502608833086036,45.19221535318022,44.15320721413268,44.79684066772461,91900
2024-10-10 00:00:00+00:00,44.796838271926674,44.89798111733445,44.383073680494846,44.73247528076172,144200
2024-10-11 00:00:00+00:00,44.8612017956971,45.311742739200746,44.54858004596151,45.054290771484375,125500
2024-10-14 00:00:00+00:00,45.08187822632919,45.56000586039383,45.03590515733689,45.3761100769043,122500
2024-10-15 00:00:00+00:00,45.422083149922926,46.42431140974068,45.422083149922926,45.68872833251953,203000
2024-10-16 00:00:00+00:00,45.57838746130489,46.89323733785011,45.57838746130489,46.874847412109375,146000
2024-10-17 00:00:00+00:00,47.067943632762514,47.40815205017403,46.69095886571535,47.27022933959961,85800
2024-10-18 00:00:00+00:00,47.25183563575691,47.38975833531177,46.71854177968603,47.371368408203125,84400
2024-10-21 00:00:00+00:00,47.40814694766727,47.490899863601236,46.85645967226754,46.93001937866211,110100
2024-10-22 00:00:00+00:00,46.957601487843675,47.28861314434036,46.34155474410133,46.70014953613281,105700
2024-10-23 00:00:00+00:00,46.43350086756384,46.911628426112415,46.084099284870696,46.70014953613281,84000
2024-10-24 00:00:00+00:00,48.07016845742952,51.885992426549194,48.07016845742952,51.64692687988281,236700
2024-10-25 00:00:00+00:00,51.49981192021361,51.91357652206729,50.194158629386486,50.55275344848633,164700
2024-10-28 00:00:00+00:00,50.718259985222126,51.076854809242874,50.21254924602568,50.470001220703125,189500
2024-10-29 00:00:00+00:00,50.4608065543874,50.73664844894179,50.25852086153819,50.43321990966797,131500
2024-10-30 00:00:00+00:00,50.37805338760468,50.82859432807395,50.10221149440636,50.32288360595703,76700
2024-10-31 00:00:00+00:00,50.46080565104102,50.46080565104102,49.67005632862638,49.69763946533203,80100
2024-11-01 00:00:00+00:00,49.78958734307476,50.065429222956205,48.888498490598316,49.449378967285156,97000
2024-11-04 00:00:00+00:00,49.513747021506404,49.62408659076385,49.09998591311155,49.47697067260742,92400
2024-11-05 00:00:00+00:00,49.366628508883736,50.53436258242015,49.366628508883736,50.525169372558594,116500
2024-11-06 00:00:00+00:00,52.94338646850525,54.70877726122437,52.41008914100486,54.2766227722168,153400
2024-11-07 00:00:00+00:00,54.138709259265845,54.138709259265845,52.7778861704842,53.10889434814453,96700
2024-11-08 00:00:00+00:00,53.43990347527231,54.524884610307936,52.75949371721127,54.258235931396484,118400
2024-11-11 00:00:00+00:00,54.74556277933005,55.12254752976464,54.3777712390192,54.7271728515625,70100
2024-11-12 00:00:00+00:00,54.48810068571885,55.389189499377096,54.019169860873525,54.855892181396484,125100
2024-11-13 00:00:00+00:00,54.938655322773315,55.02140824933437,54.396164694766455,54.51569747924805,74300
2024-11-14 00:00:00+00:00,54.43294052352669,54.43294052352669,53.20084343455172,53.59621810913086,107700
2024-11-15 00:00:00+00:00,53.77091664071766,54.1479013840568,53.283595840369976,53.58702087402344,89300
2024-11-18 00:00:00+00:00,53.59621800273014,54.19387486467208,53.25600960410346,53.292789459228516,93200
2024-11-19 00:00:00+00:00,52.83305344322612,53.743335594648116,52.502041751799936,53.33876419067383,75900
2024-11-20 00:00:00+00:00,52.998557388262476,53.32956906781765,52.529626513905995,53.18245315551758,54300
2024-11-21 00:00:00+00:00,53.54104443039932,53.899639223687096,53.22842269900386,53.39392852783203,76700
2024-11-22 00:00:00+00:00,53.68816262594687,54.25823633430255,53.43071066233849,53.96400451660156,70200
2024-11-25 00:00:00+00:00,54.15709769052629,54.69039155162032,53.678970103757855,53.88125228881836,138300
2024-11-26 00:00:00+00:00,53.9088373443163,54.28582207368131,53.577825678040696,54.03756332397461,142900
2024-11-27 00:00:00+00:00,54.24904531925283,54.727172919240175,53.98239662757371,54.0191764831543,71400
2024-11-29 00:00:00+00:00,54.405352358363345,54.42374228544859,53.59621661173214,54.267433166503906,209600
2024-12-02 00:00:00+00:00,54.55247193183709,54.55247193183709,53.605409975584564,53.86286544799805,114300
2024-12-03 00:00:00+00:00,54.01917539962685,54.350187078172446,53.3019857677914,53.58702087402344,105300
2024-12-04 00:00:00+00:00,53.651383728595135,53.92722913168879,53.15486971957057,53.780113220214844,101300
2024-12-05 00:00:00+00:00,54.1019287109375,54.43294039187948,53.467491994145405,54.1019287109375,310800
2024-12-06 00:00:00+00:00,54.131187256582606,54.131187256582606,53.24363100174069,53.682533264160156,128400
2024-12-09 00:00:00+00:00,53.58499829026153,53.64351983313703,51.80013401962388,52.043968200683594,116100
2024-12-10 00:00:00+00:00,51.93668273699208,52.29755629827518,50.902824426656096,52.11224365234375,204000
2024-12-11 00:00:00+00:00,52.40484344299916,53.03881382251904,51.370985142423265,52.93152618408203,320300
2024-12-12 00:00:00+00:00,52.990048109541505,53.477716490948154,52.61941909790039,52.61941909790039,114500
2024-12-13 00:00:00+00:00,52.61941783352596,52.89251092995498,52.219529919205854,52.37558364868164,65200
2024-12-16 00:00:00+00:00,52.32682092713972,52.74621604974181,51.965943631477224,52.20977783203125,75400
2024-12-17 00:00:00+00:00,51.81964148290732,52.00495412210117,51.45876421413049,51.50753402709961,96300
2024-12-18 00:00:00+00:00,51.91717442884681,52.16100861481018,50.590715861907775,50.629730224609375,158200
2024-12-19 00:00:00+00:00,51.00035795038477,51.92692857793784,50.37614304526692,50.385894775390625,172200
2024-12-20 00:00:00+00:00,49.888474414146806,51.341724034602656,49.888474414146806,51.17591857910156,386100
2024-12-23 00:00:00+00:00,50.89307297723615,51.15641435171849,50.0445310287583,50.366390228271484,94700
2024-12-24 00:00:00+00:00,50.385894862517105,50.86381149291992,50.317621589690184,50.86381149291992,33000
2024-12-26 00:00:00+00:00,50.717510762948244,50.971096679692636,50.61022312565139,50.85405731201172,50600
2024-12-27 00:00:00+00:00,50.66874350105617,51.05887595786511,50.15181250787818,50.35663604736328,57400
2024-12-30 00:00:00+00:00,50.07379013944495,50.463926337395634,49.3617947407073,50.08354187011719,56200
2024-12-31 00:00:00+00:00,50.44441695795247,50.698002871143416,49.995759233669474,50.268856048583984,127000
2025-01-02 00:00:00+00:00,50.483429166341026,50.483429166341026,49.673901588563815,49.97625732421875,69600
2025-01-03 00:00:00+00:00,50.05427987490659,50.161567508766474,49.57636696849439,49.712913513183594,49600
2025-01-06 00:00:00+00:00,49.71291147405929,49.74217038368846,48.483985181036005,48.630287170410156,68300
2025-01-07 00:00:00+00:00,48.54251144559424,48.757086725397365,48.21089679526874,48.45473098754883,130500
2025-01-08 00:00:00+00:00,48.39620517193938,48.96190223401219,47.81100465034574,48.288917541503906,55300
2025-01-10 00:00:00+00:00,47.59643508485005,47.76224427553124,47.18679541483997,47.6842155456543,88700
2025-01-13 00:00:00+00:00,47.3526007990635,48.70831835299336,47.3526007990635,48.669307708740234,113300
2025-01-14 00:00:00+00:00,48.766838638973894,49.868970233986765,48.766838638973894,49.859214782714844,81400
2025-01-15 00:00:00+00:00,50.4541687737018,50.541949228534804,49.99575931839455,50.49318313598633,61000
2025-01-16 00:00:00+00:00,50.444415956119386,50.73701622571766,49.88847432769838,50.220088958740234,70100
2025-01-17 00:00:00+00:00,49.41055716059905,51.00035702618392,49.41055716059905,49.829952239990234,42200
2025-01-21 00:00:00+00:00,50.05428042107534,50.600470326406196,49.84946060180664,49.84946060180664,50000
2025-01-22 00:00:00+00:00,49.615378436809664,49.712914342224444,48.84486524741191,49.0594367980957,89400
2025-01-23 00:00:00+00:00,48.84486152716315,48.99115979322102,48.47423255604452,48.80584716796875,55800
