"('date', '')","('open', 'DEA')","('high', 'DEA')","('low', 'DEA')","('close', 'DEA')","('volume', 'DEA')"
2015-03-17 00:00:00+00:00,24.226604718474558,24.66396251865114,24.054783880247147,24.304704666137695,94400
2015-03-18 00:00:00+00:00,24.226600274357068,24.64833943769012,24.148500341020547,24.476518630981445,46760
2015-03-19 00:00:00+00:00,24.36717929182621,24.804539396825206,24.36717929182621,24.695199966430664,88440
2015-03-20 00:00:00+00:00,24.58585802620447,25.132557558787095,24.58585802620447,24.960739135742188,219200
2015-03-23 00:00:00+00:00,25.070078195388138,25.69487765197102,25.070078195388138,25.210657119750977,87000
2015-03-24 00:00:00+00:00,25.320002059088058,25.679259884264557,24.913881408774095,25.25752067565918,143280
2015-03-25 00:00:00+00:00,25.33562298143354,25.569922828456825,24.960744179564802,25.1325626373291,88080
2015-03-26 00:00:00+00:00,25.101320792218587,25.585541384252846,25.101320792218587,25.25752067565918,73440
2015-03-27 00:00:00+00:00,25.257522825268595,25.523062173032823,24.921694000658142,25.273143768310547,65120
2015-03-30 00:00:00+00:00,25.52305927314529,25.52305927314529,25.085701518717844,25.241901397705078,70120
2015-03-31 00:00:00+00:00,25.101321211340945,25.77298119803455,25.070081710815426,25.07008171081543,625840
2015-04-01 00:00:00+00:00,25.273144727718858,25.413723686747907,24.72644506839487,25.304384231567383,118920
2015-04-02 00:00:00+00:00,25.30437971895436,25.63240040942029,25.148179844145996,25.351240158081055,52520
2015-04-06 00:00:00+00:00,25.304378382368856,25.804217478669756,25.280949355753506,25.569917678833008,73920
2015-04-07 00:00:00+00:00,25.320002059088058,25.523060000823968,25.16380217564747,25.25752067565918,109840
2015-04-08 00:00:00+00:00,25.16380431728072,25.460583167707576,25.14818337423877,25.273143768310547,51200
2015-04-09 00:00:00+00:00,25.30438178533906,25.382481729120972,24.89826112430467,25.085702896118164,76240
2015-04-10 00:00:00+00:00,25.085698717014917,25.632398232411948,24.929498855472907,25.335617065429688,118240
2015-04-13 00:00:00+00:00,25.288755250083895,25.523055029609395,25.288755250083895,25.429336547851562,37480
2015-04-14 00:00:00+00:00,25.507434194690862,25.663634033747854,25.335613418360015,25.61677360534668,102000
2015-04-15 00:00:00+00:00,25.60116149608039,25.913561281918692,25.429343043922056,25.66364288330078,53360
2015-04-16 00:00:00+00:00,25.382482513108346,25.741742742285812,25.288761624306847,25.320003509521484,40000
2015-04-17 00:00:00+00:00,25.148181145594428,25.241902028697986,24.80454187991648,24.976360321044922,58520
2015-04-20 00:00:00+00:00,25.05446268832134,25.538683325537978,25.038844128572567,25.1325626373291,31440
2015-04-21 00:00:00+00:00,25.17942001605758,25.382480335425182,25.10288360074328,25.241901397705078,96640
2015-04-22 00:00:00+00:00,25.17942115436529,25.304381539888468,24.94512132529225,25.07008171081543,41200
2015-04-23 00:00:00+00:00,24.94511995626103,25.366859148762508,24.94511995626103,25.226280212402344,89280
2015-04-24 00:00:00+00:00,25.304376355643086,25.39809722143964,25.148176501595906,25.288755416870117,63680
2015-04-27 00:00:00+00:00,25.288756630282936,25.366856561053943,25.179417203887677,25.335617065429688,85520
2015-04-28 00:00:00+00:00,25.36685939415806,25.538680214412416,25.11694101783109,25.241901397705078,23160
2015-04-29 00:00:00+00:00,25.288762070878025,25.304383013761193,25.0388436686961,25.195043563842773,18520
2015-04-30 00:00:00+00:00,25.085702998143073,25.085702998143073,24.523382447257877,24.601482391357422,37920
2015-05-01 00:00:00+00:00,24.648341888854684,25.179420534988036,24.601481447508554,24.632720947265625,33440
2015-05-04 00:00:00+00:00,24.74205789265665,25.116939002194364,24.687389369450877,24.960739135742188,23800
2015-05-05 00:00:00+00:00,24.851402018741645,25.00760189973079,24.47652087431507,24.77330207824707,47960
2015-05-06 00:00:00+00:00,24.80454444885254,25.054462857310263,24.476523707438968,24.80454444885254,19200
2015-05-07 00:00:00+00:00,24.757682375257488,25.05446121061451,24.68739290198042,24.94512176513672,34560
2015-05-08 00:00:00+00:00,25.163797440368874,25.538676136713853,25.148176501595906,25.288755416870117,18520
2015-05-11 00:00:00+00:00,25.070081710815426,25.304381539888468,24.94512132529225,25.07008171081543,10560
2015-05-12 00:00:00+00:00,24.89826106141858,25.195042277092934,24.523382285580702,24.867021560668945,18040
2015-05-13 00:00:00+00:00,24.91388152979494,24.985734525231912,24.039161224910192,24.101642608642578,43920
2015-05-14 00:00:00+00:00,24.01391818432136,24.483857865461747,23.998252572188616,24.34287452697754,53240
2015-05-15 00:00:00+00:00,24.28022214018118,24.593515329086745,23.966928951275616,24.51519203186035,26040
2015-05-18 00:00:00+00:00,24.671831311487626,25.173099787070523,24.671831311487626,24.82847785949707,28920
2015-05-19 00:00:00+00:00,24.90680575025491,24.985129038777725,24.609178209963048,24.953800201416016,20440
2015-05-20 00:00:00+00:00,25.517723932230002,25.517723932230002,24.985126578807833,25.06344985961914,18840
2015-05-21 00:00:00+00:00,25.0947786938963,25.188767586964605,25.039953831470484,25.06344985961914,20320
2015-05-22 00:00:00+00:00,25.04778289794922,25.07911412077529,24.953796400181137,25.04778289794922,14320
2015-05-26 00:00:00+00:00,25.564721544933626,25.564721544933626,24.687502125346168,25.01645851135254,26640
2015-05-27 00:00:00+00:00,24.875474628331848,25.345414316309512,24.814382564504225,25.220096588134766,20400
2015-05-28 00:00:00+00:00,25.094775028599297,25.157435078238436,24.51518331329708,24.640501022338867,24200
2015-05-29 00:00:00+00:00,24.59351005542389,24.84414550889874,24.2488880995736,24.327211380004883,44920
2015-06-01 00:00:00+00:00,24.452532400779035,25.157442019620028,24.264554590231718,25.079118728637695,21120
2015-06-02 00:00:00+00:00,24.953802974375613,24.953802974375613,24.483863191017267,24.51519203186035,10440
2015-06-03 00:00:00+00:00,24.515188452563706,25.17310357516019,24.28021859519089,24.750158309936523,13880
2015-06-04 00:00:00+00:00,24.593506582668635,24.6874954620091,24.34287116458506,24.640501022338867,20040
2015-06-05 00:00:00+00:00,24.46819488590705,24.75015920297571,24.28021947127364,24.38987159729004,29200
2015-06-08 00:00:00+00:00,24.42120035938842,24.65617022451494,24.186230494261896,24.217561721801758,12160
2015-06-09 00:00:00+00:00,24.029583917510884,24.374208298552773,23.888602954529798,24.217561721801758,7680
2015-06-10 00:00:00+00:00,24.264550605322416,24.62483816271941,24.21755855064013,24.280216217041016,10720
2015-06-11 00:00:00+00:00,24.436859325238853,24.65616351693489,24.170560695254686,24.593505859375,20400
2015-06-12 00:00:00+00:00,24.54651814500255,24.985129038777725,24.280219442072397,24.953800201416016,30840
2015-06-15 00:00:00+00:00,24.7814884185791,24.89897335329762,24.562184163199376,24.7814884185791,14520
2015-06-16 00:00:00+00:00,24.671834306457466,24.828480873482594,24.57784541014762,24.609176635742188,27400
2015-06-17 00:00:00+00:00,24.70316258884733,24.90366999893228,24.593510472431632,24.718828201293945,6400
2015-06-18 00:00:00+00:00,24.79715252044157,25.259259424106514,24.65616917323461,25.17310333251953,48960
2015-06-19 00:00:00+00:00,25.17310494302449,25.251428233071387,24.750159654818685,24.859811782836914,66560
2015-06-22 00:00:00+00:00,24.891138866772838,25.126108720355603,24.562182505899138,24.922470092773438,23680
2015-06-23 00:00:00+00:00,24.98513080796684,24.98513080796684,24.51519104355367,24.797155380249023,16360
2015-06-24 00:00:00+00:00,24.859811782836914,25.0947816529776,24.593513074724896,24.859811782836914,66280
2015-06-25 00:00:00+00:00,24.797150290058305,24.938131234347743,24.38986828840941,24.76582145690918,35960
2015-06-26 00:00:00+00:00,24.84414562944221,25.06344985961914,24.765822348630902,25.06344985961914,165760
2015-06-29 00:00:00+00:00,24.92247312880665,25.141777396104565,24.750160925760255,24.797155380249023,76880
2015-06-30 00:00:00+00:00,24.76895465885223,24.969462075414526,24.53868401182199,24.938133239746094,20400
2015-07-01 00:00:00+00:00,24.953799488270214,25.06345161102103,24.546517443496317,24.90680503845215,17680
2015-07-02 00:00:00+00:00,24.906803440129995,24.906803440129995,24.60917592744331,24.65616798400879,5240
2015-07-06 00:00:00+00:00,24.577840877752962,25.00078844291467,24.3507038755002,24.562177658081055,57480
2015-07-07 00:00:00+00:00,24.59351285237539,24.8034186941464,24.327214146670972,24.624841690063477,163040
2015-07-08 00:00:00+00:00,24.48385376352698,24.891133318139108,24.436859325238853,24.593505859375,10240
2015-07-09 00:00:00+00:00,24.859805124448602,25.00078844291467,24.45252555943177,24.562177658081055,58520
2015-07-10 00:00:00+00:00,24.71882804315752,24.95379788693233,24.483858199382706,24.65616798400879,63240
2015-07-13 00:00:00+00:00,24.79715148305328,24.82848031770964,24.624839307087992,24.718828201293945,62840
2015-07-14 00:00:00+00:00,24.65617060252808,24.765825120124603,24.59351292696187,24.70316505432129,52840
2015-07-15 00:00:00+00:00,24.797151240675646,24.84414568731928,24.45252928235042,24.577844619750977,83760
2015-07-16 00:00:00+00:00,24.703157955223016,24.76581800301933,24.515182592306925,24.593505859375,27480
2015-07-17 00:00:00+00:00,24.65616781694833,24.674967029683998,24.43686358700583,24.499521255493164,13240
2015-07-20 00:00:00+00:00,24.436859325238853,24.687494735951255,24.436859325238853,24.593505859375,29040
2015-07-21 00:00:00+00:00,24.53084491111001,24.687491424232714,24.421190439735234,24.483850479125977,86960
2015-07-22 00:00:00+00:00,24.53085256334419,24.671833513038244,24.468192504407064,24.577844619750977,19400
2015-07-23 00:00:00+00:00,24.562178120247843,24.624835780587418,24.421194799129008,24.468189239501953,63720
2015-07-24 00:00:00+00:00,24.436870012912784,24.624845458041545,24.429037204732946,24.45253562927246,61440
2015-07-27 00:00:00+00:00,24.43686619911347,24.656170452497857,24.42120058519869,24.546518325805664,62160
2015-07-28 00:00:00+00:00,24.515193314236225,24.546522156718105,24.34288109522967,24.45253562927246,47520
2015-07-29 00:00:00+00:00,24.42119433961499,24.703158586310632,24.389865510034692,24.562177658081055,26560
2015-07-30 00:00:00+00:00,24.43686358700583,24.60917576070125,24.43686358700583,24.499521255493164,14200
2015-07-31 00:00:00+00:00,24.703163860414563,24.891139268265416,24.554350095459178,24.750158309936523,27760
2015-08-03 00:00:00+00:00,24.750153121411746,24.812810780814395,24.577840972699725,24.640501022338867,100600
2015-08-04 00:00:00+00:00,24.656170529594736,24.750159432903132,24.35854298617998,24.530855178833008,44640
2015-08-05 00:00:00+00:00,24.57783695285794,24.671825816826004,24.436856047141944,24.483850479125977,105160
2015-08-06 00:00:00+00:00,24.546518815538345,24.624842106200713,24.342877781768763,24.358543395996094,71720
2015-08-07 00:00:00+00:00,24.34287468556035,24.593510139896065,24.295882629329636,24.405534744262695,57200
2015-08-10 00:00:00+00:00,24.468188154018797,24.891133318139108,24.40553049645891,24.593505859375,57680
2015-08-11 00:00:00+00:00,24.624839858302543,24.906804156995157,24.562182187587265,24.609176635742188,29680
2015-08-12 00:00:00+00:00,24.671835024145583,24.797152759458484,24.624840574623622,24.750158309936523,60080
2015-08-13 00:00:00+00:00,24.750159654818685,25.000795139063598,24.64050752680046,24.859811782836914,86120
2015-08-14 00:00:00+00:00,24.64564292178719,25.05509226377897,24.64564292178719,24.929107666015625,93160
2015-08-17 00:00:00+00:00,24.960600906947874,25.228316650595207,24.88186084099536,25.03934097290039,54520
2015-08-18 00:00:00+00:00,25.039338949423243,25.055087922523487,24.818867743755344,24.897607803344727,30720
2015-08-19 00:00:00+00:00,24.94485473632813,24.976352688614334,24.818872539008836,24.944854736328125,33840
2015-08-20 00:00:00+00:00,24.850360349063074,25.03933598914474,24.645635737743092,24.78736686706543,38880
2015-08-21 00:00:00+00:00,24.75587118752435,24.88185574785143,24.220439809828783,24.629886627197266,48400
2015-08-24 00:00:00+00:00,24.188954315933433,24.70863693829911,24.09446525570879,24.110214233398438,60320
2015-08-25 00:00:00+00:00,24.629889051785135,24.850362654800048,24.015717563795015,24.07870864868164,47360
2015-08-26 00:00:00+00:00,24.582648720066103,24.66138878335529,24.06296382176627,24.519655227661133,29800
2015-08-27 00:00:00+00:00,24.771626019977322,24.92910615690921,24.188949993920573,24.80312156677246,66320
2015-08-28 00:00:00+00:00,24.740125644409233,24.81886569750671,24.53540102576465,24.708627700805664,43920
2015-08-31 00:00:00+00:00,24.6141367764617,24.803112390272716,24.6141367764617,24.6928768157959,61000
2015-09-01 00:00:00+00:00,24.456653431679676,24.724369049072266,24.440904464733944,24.724369049072266,49760
2015-09-02 00:00:00+00:00,24.787363582014894,24.881852591010986,24.661381440627196,24.850357055664062,33600
2015-09-03 00:00:00+00:00,24.881852591010986,24.999962650778446,24.724372511321043,24.850357055664062,52800
2015-09-04 00:00:00+00:00,24.629891340537963,24.755875924974298,24.48816018489464,24.551151275634766,72320
2015-09-08 00:00:00+00:00,24.83460460882745,24.88184910670967,24.645629020253565,24.724369049072266,26080
2015-09-09 00:00:00+00:00,24.85036124992547,24.86610781877899,24.53540103738638,24.74012565612793,62040
2015-09-10 00:00:00+00:00,24.75587854372149,25.19682343441502,24.64564292178719,24.929107666015625,55880
2015-09-11 00:00:00+00:00,24.818868856631557,25.181071224619103,24.80311988282513,25.102331161499023,40480
2015-09-14 00:00:00+00:00,25.070838430527782,25.244067550015775,24.936981749974606,25.055091857910156,58840
2015-09-15 00:00:00+00:00,24.99208796642966,25.196812548981192,24.88657660223544,25.118072509765625,15440
2015-09-16 00:00:00+00:00,25.05508487047456,25.33854712810205,24.960595849294975,25.22831153869629,52520
2015-09-17 00:00:00+00:00,25.228308253725686,25.559017381837055,24.897601528569627,25.291301727294922,67360
2015-09-18 00:00:00+00:00,25.055081749335486,25.70074863711244,25.055081749335486,25.41728401184082,87320
2015-09-21 00:00:00+00:00,25.54326578047443,25.8267303749367,25.30704568558172,25.511770248413086,99560
2015-09-22 00:00:00+00:00,25.385786399209096,25.543266466701652,24.992086230477703,25.259801864624023,28800
2015-09-23 00:00:00+00:00,25.22831153869629,25.496027228097603,25.070831438700736,25.22831153869629,24680
2015-09-24 00:00:00+00:00,25.13382455498531,25.417286808490793,25.08658004508253,25.35429573059082,22200
2015-09-25 00:00:00+00:00,25.401545358952028,25.54327651426386,25.03146609359013,25.165325164794922,34280
2015-09-28 00:00:00+00:00,25.212570187208986,25.29131025349889,25.086585600553917,25.196821212768555,25400
2015-09-29 00:00:00+00:00,25.196821215987242,25.307056828215963,25.118081149687285,25.212570190429688,31880
2015-09-30 00:00:00+00:00,25.244057053101592,25.37004159643756,25.031457986037445,25.118072509765625,28160
2015-10-01 00:00:00+00:00,25.212561518006424,25.48027717074829,24.74012128271303,25.118072509765625,97520
2015-10-02 00:00:00+00:00,25.03933247055006,25.196812548981192,24.94484346230926,25.118072509765625,26480
2015-10-05 00:00:00+00:00,25.228316758693293,25.322805799423623,25.133830120919086,25.196821212768555,32280
2015-10-06 00:00:00+00:00,25.196821215987242,25.401545868958365,25.165325670058486,25.212570190429688,16120
2015-10-07 00:00:00+00:00,25.181061154381258,25.653501344166685,25.165314589828117,25.511770248413086,24480
2015-10-08 00:00:00+00:00,25.60625785268436,25.842477934709294,25.3857843343548,25.543264389038086,32760
2015-10-09 00:00:00+00:00,25.590510108458577,25.89759574916907,25.52751904475824,25.77948570251465,21800
2015-10-12 00:00:00+00:00,25.842489912023986,26.866110741886693,25.842489912023986,26.771621704101562,34200
2015-10-13 00:00:00+00:00,26.708619711723863,27.070821935151354,26.645626244595768,26.8031063079834,26480
2015-10-14 00:00:00+00:00,26.803122064144986,27.055091274866815,26.519657302822047,26.834617614746094,22440
2015-10-15 00:00:00+00:00,26.881855386277035,27.433035793623482,26.803115328084683,27.370044708251953,33480
2015-10-16 00:00:00+00:00,27.43302864142877,28.047202376978486,27.385784138239522,27.842477798461914,54880
2015-10-19 00:00:00+00:00,27.810982263987498,28.330664590203465,27.810982263987498,27.842477798461914,15520
2015-10-20 00:00:00+00:00,27.779490540965295,28.007838623636697,27.574768319606616,27.873979568481445,24600
2015-10-21 00:00:00+00:00,27.873982765471016,27.999967348957014,27.669258117675778,27.66925811767578,12880
2015-10-22 00:00:00+00:00,27.669258514464932,28.18894342694964,27.41729174683569,27.559022903442383,34200
2015-10-23 00:00:00+00:00,27.62200426225519,27.66924876546329,27.10389587152181,27.385784149169922,17560
2015-10-26 00:00:00+00:00,27.417295455932617,27.559026631713145,27.2598153037514,27.417295455932617,14560
2015-10-27 00:00:00+00:00,27.30704880384118,27.52752238904614,27.05508208169279,27.322797775268555,13600
2015-10-28 00:00:00+00:00,27.417295310384493,28.110207015120874,27.33068074655334,27.999971389770508,16560
2015-10-29 00:00:00+00:00,27.73224704413586,27.984213766659597,27.653506992793005,27.921222686767578,23040
2015-10-30 00:00:00+00:00,27.858231752237952,28.09445192787464,27.480280432401603,27.527524948120117,24400
2015-11-02 00:00:00+00:00,27.574771877712504,27.724377521454258,27.496031812274097,27.559022903442383,37240
2015-11-03 00:00:00+00:00,27.354294723054196,27.9684685959976,27.291303640013954,27.873979568481445,30240
2015-11-04 00:00:00+00:00,27.905475110001568,28.2960251113538,27.716499457925053,27.873979568481445,21440
2015-11-05 00:00:00+00:00,28.535389168720037,28.582633671909285,27.464524175903186,27.842477798461914,20120
2015-11-06 00:00:00+00:00,27.795238540460996,27.873978592983548,26.157446409174188,26.173192977905273,47960
2015-11-09 00:00:00+00:00,26.173192370426374,26.708626156925753,25.98421672934951,26.566892623901367,34760
2015-11-10 00:00:00+00:00,26.61413703710628,27.00783728913448,26.50390144712951,26.992088317871094,26200
2015-11-11 00:00:00+00:00,27.07082712767833,27.33854520915307,26.929096004625674,27.212560653686523,23080
2015-11-12 00:00:00+00:00,27.16531464354088,27.21255914959899,26.598385376754393,26.6456298828125,14000
2015-11-13 00:00:00+00:00,26.484170390642298,27.956393110088683,26.484170390642298,27.323179244995117,67680
2015-11-16 00:00:00+00:00,27.323167334541154,28.23341186882806,26.974897928138603,28.003870010375977,46280
2015-11-17 00:00:00+00:00,28.067204678760106,28.652927013050114,27.87724100487134,27.90890121459961,29600
2015-11-18 00:00:00+00:00,27.908889421326492,28.383799613128353,27.623942823141743,28.003870010375977,24840
2015-11-19 00:00:00+00:00,28.003871291712578,28.21758185400915,27.813907689403543,28.035533905029297,28320
2015-11-20 00:00:00+00:00,28.035533905029297,28.431292416305723,28.003871291712578,28.035533905029297,39600
2015-11-23 00:00:00+00:00,27.956387628698547,28.73207349514228,27.81391308767586,28.399635314941406,29840
2015-11-24 00:00:00+00:00,28.304657618113563,28.700416246958778,27.877238782064527,28.49462127685547,32800
2015-11-25 00:00:00+00:00,28.605436290569273,28.763739759156284,28.225508932168136,28.336320877075195,32720
2015-11-27 00:00:00+00:00,28.367969489068894,29.301961021169006,28.367969489068894,28.92203140258789,25080
2015-11-30 00:00:00+00:00,29.032851523768702,29.792708560590516,28.257165591389125,28.27299690246582,315840
2015-12-01 00:00:00+00:00,28.304657109100287,28.462960557791543,27.94055869400661,28.27299690246582,33280
2015-12-02 00:00:00+00:00,27.893065547173197,28.367975865509354,27.0303122852996,27.465646743774414,37440
2015-12-03 00:00:00+00:00,27.323175226744887,27.51313887523234,26.62663862826577,27.08572006225586,29960
2015-12-04 00:00:00+00:00,27.11737443731056,27.560624465491745,26.895748215460806,27.418149948120117,17080
2015-12-07 00:00:00+00:00,27.44981611526852,27.44981611526852,27.02239730125588,27.133209228515625,20400
2015-12-08 00:00:00+00:00,27.06989226198783,27.06989226198783,26.67413360318684,26.879928588867188,32800
2015-12-09 00:00:00+00:00,26.67413045648943,27.275684030006616,26.67413045648943,27.069889068603516,42360
2015-12-10 00:00:00+00:00,27.16486747443355,27.845570238903235,26.62663440433011,27.212356567382812,24400
2015-12-11 00:00:00+00:00,26.990735010643576,27.798083475703134,26.990735010643576,27.639780044555664,35120
2015-12-14 00:00:00+00:00,27.560617665084788,27.77432576513363,27.109452094674356,27.24401092529297,29280
2015-12-15 00:00:00+00:00,27.29150632991255,27.893059758058293,27.180694428403193,27.766416549682617,131600
2015-12-16 00:00:00+00:00,27.845570332685703,28.288820387346533,27.62394651311452,28.257160186767578,143560
2015-12-17 00:00:00+00:00,28.257158076319005,28.336309779614016,27.56062405353022,27.766416549682617,147000
2015-12-18 00:00:00+00:00,27.782254903158943,27.782254903158943,27.069889392821533,27.275684356689453,83360
2015-12-21 00:00:00+00:00,27.307345390319828,27.307345390319828,26.674131584167483,26.91158676147461,28480
2015-12-22 00:00:00+00:00,26.911588987842006,27.149044184793553,26.64247358106742,26.8957576751709,62400
2015-12-23 00:00:00+00:00,27.038228862738166,27.149040791026334,26.911585623757883,27.069889068603516,46840
2015-12-24 00:00:00+00:00,27.0540589016513,27.0540589016513,26.848266347066968,26.91158676147461,25480
2015-12-28 00:00:00+00:00,26.86409524290939,26.990738487243654,26.715289611980555,26.91158676147461,24960
2015-12-29 00:00:00+00:00,26.911589286689924,27.180704696452985,26.73745450745072,27.101552963256836,55520
2015-12-30 00:00:00+00:00,27.06989569981519,27.25985939706088,26.95908374438183,26.974912643432617,13000
2015-12-31 00:00:00+00:00,27.006565758106607,27.44981342368303,26.92741404417959,27.196529388427734,40680
2016-01-04 00:00:00+00:00,27.069886397366446,27.180698314719777,26.373352274986694,26.610807418823242,38240
2016-01-05 00:00:00+00:00,26.73745169211564,28.019710601084725,26.674131278433766,27.718935012817383,35800
2016-01-06 00:00:00+00:00,27.465644193509593,28.083026583813332,27.465644193509593,27.79808235168457,18160
2016-01-07 00:00:00+00:00,27.5606289827585,28.003876668070937,27.49730615948621,27.829744338989258,25360
2016-01-08 00:00:00+00:00,27.86141220051092,27.940563939716917,27.30735002606894,27.33901023864746,29440
2016-01-11 00:00:00+00:00,27.465631699961264,27.829729894361076,27.212345369374233,27.402311325073242,30360
2016-01-12 00:00:00+00:00,27.56062338424717,27.56062338424717,26.92740977326406,27.022390365600586,39520
2016-01-13 00:00:00+00:00,27.02239650755026,28.098860373995826,27.02239650755026,27.49730682373047,53840
2016-01-14 00:00:00+00:00,27.703089731784015,28.114679459720467,27.244010925292972,27.24401092529297,25640
2016-01-15 00:00:00+00:00,27.085719811764026,27.275683458494676,26.911585059874955,27.14904022216797,29600
2016-01-19 00:00:00+00:00,27.43398767655692,27.766423463865618,26.974906233817922,27.307344436645508,67320
2016-01-20 00:00:00+00:00,27.10154169397521,27.10154169397521,26.120061093563145,26.26253318786621,55160
2016-01-21 00:00:00+00:00,26.436670176434244,26.895749111494304,25.97759124137419,26.16755485534668,19120
2016-01-22 00:00:00+00:00,26.420843904725903,26.891005327845615,26.420843904725903,26.80077362060547,17160
2016-01-25 00:00:00+00:00,26.800771050788754,26.8324312535299,26.452503989598878,26.610807418823242,15760
2016-01-26 00:00:00+00:00,26.832437237653277,27.592294350495965,26.784945715190762,27.11738395690918,15200
2016-01-27 00:00:00+00:00,27.307337528857897,27.307337528857897,26.610803508821878,26.943239212036133,15240
2016-01-28 00:00:00+00:00,27.133209228515625,27.75059410699508,27.054057506827398,27.133209228515625,19280
2016-01-29 00:00:00+00:00,27.32316771086616,28.209665298461914,27.32316771086616,28.209665298461914,31640
2016-02-01 00:00:00+00:00,28.11468551585716,28.890371229229164,28.051362704947902,28.367969512939453,22040
2016-02-02 00:00:00+00:00,28.47878141263285,28.969522931227054,27.734755896956347,28.367969512939453,39320
2016-02-03 00:00:00+00:00,28.51045121022575,28.51045121022575,27.427653818245496,27.623950958251953,23480
2016-02-04 00:00:00+00:00,27.592288945446654,27.798083892124954,27.11737864488998,27.370662689208984,22160
2016-02-05 00:00:00+00:00,27.259845469719256,27.623943779138187,26.81659545892743,27.022390365600586,66040
2016-02-08 00:00:00+00:00,27.006558543032398,27.006558543032398,26.642460273136905,26.848255157470703,42720
2016-02-09 00:00:00+00:00,26.816602233177335,26.89575395454506,25.993424814056773,26.29420280456543,39560
2016-02-10 00:00:00+00:00,26.31003316252609,27.046145661489575,26.31003316252609,26.91158676147461,35320
2016-02-11 00:00:00+00:00,26.59498431968291,26.959082802401493,26.16756541193474,26.53166389465332,33840
2016-02-12 00:00:00+00:00,26.579137225464546,27.244013371130965,26.484156644310733,27.16486167907715,16640
2016-02-16 00:00:00+00:00,27.386491293258313,27.560626019133814,26.911581039617996,27.212356567382812,17920
2016-02-17 00:00:00+00:00,27.30734488071605,27.5606313646578,27.085721018906217,27.25985336303711,20960
2016-02-18 00:00:00+00:00,27.212364906627602,27.52897183941219,26.84826886634069,27.101552963256836,17240
2016-02-19 00:00:00+00:00,27.054047626286533,27.06987893104989,26.832423852707347,26.848255157470703,65040
2016-02-22 00:00:00+00:00,27.02239723574748,27.37066432722762,26.911585308756372,27.08572006225586,23960
2016-02-23 00:00:00+00:00,26.974894554855677,27.32316391770621,26.2783606601903,26.769102096557617,28200
2016-02-24 00:00:00+00:00,26.59497985839844,27.006569798605053,26.531659443990794,26.91158676147461,18320
2016-02-25 00:00:00+00:00,26.911588987842006,27.00657203283029,26.539574879743576,26.8957576751709,32120
2016-02-26 00:00:00+00:00,26.959074125346504,27.354832693200922,26.959074125346504,27.22818946838379,7920
2016-02-29 00:00:00+00:00,27.117380585160983,27.623951125563238,26.959077140315348,27.069889068603516,24400
