"('date', '')","('open', 'ASIX')","('high', 'ASIX')","('low', 'ASIX')","('close', 'ASIX')","('volume', 'ASIX')"
2024-02-01 00:00:00+00:00,24.5110591930683,25.017921410318028,24.38673546193541,24.93185043334961,157100
2024-02-02 00:00:00+00:00,24.463240359312653,24.463240359312653,23.96594183612398,24.080703735351562,232900
2024-02-05 00:00:00+00:00,23.5451549091618,24.109395348104226,23.468647576417176,24.05201530456543,225400
2024-02-06 00:00:00+00:00,24.061574203259855,24.39629440202684,24.013757813755287,24.18589973449707,165500
2024-02-07 00:00:00+00:00,24.16677431903578,24.367605359388836,23.999413294663093,24.271970748901367,108800
2024-02-08 00:00:00+00:00,24.16677484843749,24.520620543690512,23.951597426146595,24.511056900024414,126700
2024-02-09 00:00:00+00:00,24.520622409177193,24.893597244216206,24.185903975791565,24.864906311035156,132600
2024-02-12 00:00:00+00:00,24.86490514594588,26.031642346125825,24.86490514594588,25.706485748291016,140200
2024-02-13 00:00:00+00:00,24.81708983487367,25.027484538635154,24.34848038145445,24.692764282226562,200300
2024-02-14 00:00:00+00:00,24.769271415450753,25.170935355120925,24.60860656921414,25.14224624633789,127000
2024-02-15 00:00:00+00:00,25.362204127583436,26.548068636271594,25.362204127583436,26.213348388671875,188300
2024-02-16 00:00:00+00:00,27.093181469509332,27.982580237694375,26.60544660230855,27.71480369567871,241600
2024-02-20 00:00:00+00:00,27.160126741114297,27.60004524135092,26.155967841829295,26.414180755615234,393400
2024-02-21 00:00:00+00:00,26.242034997285074,26.906692648878153,25.931222999136022,26.06032943725586,248000
2024-02-22 00:00:00+00:00,25.945571326540346,26.88278836660166,25.92644586276329,26.586320877075195,187500
2024-02-23 00:00:00+00:00,26.509810575683034,26.873221707855713,26.318543190820154,26.815841674804688,195500
2024-02-26 00:00:00+00:00,26.624576329486366,26.667611816539317,25.773432056748693,25.936010360717773,268400
2024-02-27 00:00:00+00:00,26.22291377781416,26.672394136509784,26.041208175754768,26.308984756469727,191900
2024-02-28 00:00:00+00:00,26.060331882130015,26.404615749415562,25.916880878787197,26.29941749572754,224700
2024-02-29 00:00:00+00:00,26.796717481718364,26.863661165350294,26.098587889444552,26.75846290588379,169700
2024-03-01 00:00:00+00:00,26.739223725781372,26.84502699955419,26.138072096743397,26.229448318481445,103300
2024-03-04 00:00:00+00:00,26.2486860792904,26.768080142071334,26.239067432905856,26.450672149658203,141700
2024-03-05 00:00:00+00:00,26.229446048664148,26.335247478712052,25.488826865483716,25.498445510864258,116400
2024-03-06 00:00:00+00:00,25.863949340333654,25.863949340333654,25.282034953331134,25.55615997314453,173900
2024-03-07 00:00:00+00:00,25.8928073408692,26.258306784834144,25.863951397436647,25.921663284301758,85400
2024-03-08 00:00:00+00:00,25.98898928365498,26.354488689637538,25.79662001656776,25.85433006286621,93100
2024-03-11 00:00:00+00:00,25.633105114886366,26.11402641848487,25.633105114886366,26.056316375732422,78100
2024-03-12 00:00:00+00:00,26.056316987563825,26.074591131613012,25.671580302564813,25.758146286010742,162300
2024-03-13 00:00:00+00:00,25.738907662832823,26.3063949318399,25.738907662832823,26.162118911743164,122900
2024-03-14 00:00:00+00:00,25.979368140561135,25.979368140561135,24.642407549934475,24.921340942382812,146500
2024-03-15 00:00:00+00:00,24.902103511173458,25.690814123805133,24.902103511173458,25.257986068725586,268200
2024-03-18 00:00:00+00:00,25.25798889164465,25.25798889164465,24.613554225348604,24.63279151916504,134500
2024-03-19 00:00:00+00:00,24.56546152534839,24.998289605896595,24.56546152534839,24.690500259399414,136400
2024-03-20 00:00:00+00:00,24.47889498085425,26.176546588134038,24.47889498085425,26.04669761657715,142600
2024-03-21 00:00:00+00:00,26.239068044847084,26.43143547331669,25.77738218046767,26.152502059936523,141600
2024-03-22 00:00:00+00:00,26.25830649353281,26.25830649353281,25.719675064086914,25.719675064086914,60800
2024-03-25 00:00:00+00:00,25.892802717400983,26.042850294232416,25.65234206877526,25.671579360961914,74300
2024-03-26 00:00:00+00:00,25.902425529627934,25.9601355809008,25.34455680847168,25.34455680847168,59500
2024-03-27 00:00:00+00:00,25.6138687345703,26.537238624337128,25.45035541214124,26.498764038085938,103100
2024-03-28 00:00:00+00:00,26.652660082122917,27.59526731340254,26.61418732846604,27.50870132446289,222400
2024-04-01 00:00:00+00:00,27.441369469854063,27.778012905223406,26.065934286822294,26.162118911743164,154000
2024-04-02 00:00:00+00:00,25.95051482672904,26.864266098128088,25.88318613328119,26.392963409423828,229300
2024-04-03 00:00:00+00:00,26.383342259764873,26.700750237744018,26.230408907972848,26.691131591796875,107900
2024-04-04 00:00:00+00:00,26.970066321240953,27.35480297915806,26.517999142940397,26.64303970336914,130700
2024-04-05 00:00:00+00:00,26.546857143606037,27.431752442878544,26.421816573458496,27.364423751831055,289600
2024-04-08 00:00:00+00:00,27.54717150587174,27.58083585014157,26.912355535970505,26.921974182128906,89000
2024-04-09 00:00:00+00:00,26.970068348453925,28.451305051414636,26.864265071610575,28.422449111938477,114000
2024-04-10 00:00:00+00:00,27.681832158485744,27.83572683589277,26.796936846110704,27.229764938354492,111700
2024-04-11 00:00:00+00:00,27.229765222714374,27.3076757110959,26.69113384616486,26.902738571166992,119400
2024-04-12 00:00:00+00:00,26.748842392469907,26.806554269791537,26.24868563100003,26.41219711303711,73800
2024-04-15 00:00:00+00:00,26.30639710543245,26.50838318334336,25.8735671748101,26.00822639465332,72400
2024-04-16 00:00:00+00:00,25.6523411391515,26.277538436007823,25.565775162017797,25.940893173217773,186700
2024-04-17 00:00:00+00:00,26.104407427746725,26.19097340801752,25.613867484401947,25.671579360961914,86200
2024-04-18 00:00:00+00:00,25.74852824146619,26.23906821427033,25.652343609325705,25.81585693359375,92100
2024-04-19 00:00:00+00:00,25.729291958029048,26.267923350760707,25.729291958029048,26.085174560546875,120300
2024-04-22 00:00:00+00:00,25.604249158808525,25.87356389521955,25.392642626406662,25.53691864013672,129200
2024-04-23 00:00:00+00:00,25.527304487040592,26.248686465368984,25.517685840514574,26.133264541625977,107300
2024-04-24 00:00:00+00:00,25.815856735337828,26.12268477387933,25.39264545791135,25.62348747253418,90000
2024-04-25 00:00:00+00:00,25.50806733653737,25.50806733653737,24.777066707597847,24.911724090576172,85500
2024-04-26 00:00:00+00:00,24.902104705621273,25.315697323441796,24.902104705621273,25.017526626586914,78900
2024-04-29 00:00:00+00:00,25.104093188307544,25.431119831596984,25.003100151736483,25.248369216918945,125600
2024-04-30 00:00:00+00:00,25.075238452375867,25.075238452375867,24.2672904518872,24.296146392822266,119700
2024-05-01 00:00:00+00:00,24.26729112317368,25.075239146011967,24.26729112317368,24.53660774230957,92100
2024-05-02 00:00:00+00:00,24.73859439025567,24.834779030306027,24.29614761442122,24.7674503326416,89800
2024-05-03 00:00:00+00:00,22.930327661722878,23.661328255670153,20.729631696813247,21.28557586669922,378300
2024-05-06 00:00:00+00:00,21.53565682615551,22.901473492962538,21.53565682615551,22.32436752319336,230200
2024-05-07 00:00:00+00:00,22.439787136735152,23.4112483548354,22.343602512598363,22.988037109375,162800
2024-05-08 00:00:00+00:00,22.85338016912277,23.56514346590381,22.747576897111685,23.199644088745117,107000
2024-05-09 00:00:00+00:00,23.353537475382314,23.911406073855552,23.199642816118594,23.61323356628418,148800
2024-05-10 00:00:00+00:00,23.574762347010754,23.959499020110997,23.28524715201458,23.93064308166504,125000
2024-05-13 00:00:00+00:00,24.19202059899497,24.346911340886987,23.795112842091267,24.24042510986328,127500
2024-05-14 00:00:00+00:00,24.550206593647314,24.637332866766982,24.085532521527973,24.24042510986328,96600
2024-05-15 00:00:00+00:00,24.52116817605286,24.56957084894385,24.201705734218915,24.26947021484375,72400
2024-05-16 00:00:00+00:00,24.162981426237465,24.206544569168276,23.640225557511258,24.02745246887207,97900
2024-05-17 00:00:00+00:00,24.18234372282679,24.346915394291237,23.940326667522815,24.056495666503906,68500
2024-05-20 00:00:00+00:00,23.969368272135043,24.037132749060273,23.659586751080553,23.669267654418945,94500
2024-05-21 00:00:00+00:00,23.55309606823461,23.55309606823461,22.57534709600324,22.681835174560547,109800
2024-05-22 00:00:00+00:00,22.565667592662546,22.94321541893348,22.41561821424055,22.768962860107422,114100
2024-05-23 00:00:00+00:00,22.943216433502773,22.943216433502773,21.878341074154246,22.197803497314453,122200
2024-05-24 00:00:00+00:00,22.42045791396142,22.635369158631743,22.226843547908427,22.304290771484375,82100
2024-05-28 00:00:00+00:00,22.43013872343143,22.71378197746686,21.85897837704317,22.023550033569336,108300
2024-05-29 00:00:00+00:00,21.820256592244917,21.91706192833752,21.47175147369257,21.62664222717285,115800
2024-05-30 00:00:00+00:00,21.742808700274676,22.420457110739704,21.641161992637933,22.29460906982422,104800
2024-05-31 00:00:00+00:00,22.420458626755924,23.146509752872227,22.258791419932603,22.94321632385254,157900
2024-06-03 00:00:00+00:00,23.18523346586611,23.485334082284037,22.93353551948725,23.1077880859375,225000
2024-06-04 00:00:00+00:00,23.078743168881818,23.136826736662503,22.708941191961593,23.01097869873047,150300
2024-06-05 00:00:00+00:00,23.03034192328473,23.28203801466578,22.70119860816374,22.981937408447266,133100
2024-06-06 00:00:00+00:00,22.85608795368643,23.330441091189215,22.69635583423539,23.01097869873047,134900
2024-06-07 00:00:00+00:00,22.74960117234372,23.233635239840396,22.710877560651138,22.817365646362305,119300
2024-06-10 00:00:00+00:00,22.5172643617946,23.15618916388765,22.5172643617946,22.97225570678711,142200
2024-06-11 00:00:00+00:00,22.856089076528885,23.504694795680855,22.75928189450972,23.39820671081543,147500
2024-06-12 00:00:00+00:00,24.192022617218626,24.782544773973406,23.756393061721095,23.775753021240234,152000
2024-06-13 00:00:00+00:00,23.543419017191116,23.543419017191116,22.672157980996293,23.194913864135742,124700
2024-06-14 00:00:00+00:00,22.94321478172522,23.12714639187241,22.042911150423922,22.17844009399414,120100
2024-06-17 00:00:00+00:00,22.023551447824445,22.43014016379587,21.829937070145274,22.391416549682617,92200
2024-06-18 00:00:00+00:00,22.32364894387458,22.67215403629395,21.965464795726486,22.352691650390625,114900
2024-06-20 00:00:00+00:00,22.18812261435748,22.63343308795246,22.18812261435748,22.47854232788086,71900
2024-06-21 00:00:00+00:00,22.381737498750933,22.60439274063271,21.965467879136757,21.994508743286133,614800
2024-06-24 00:00:00+00:00,22.188123596918462,22.633434090233216,22.188123596918462,22.420459747314453,131200
2024-06-25 00:00:00+00:00,22.188119959853065,22.410775170012915,21.67504322447129,21.839614868164062,116300
2024-06-26 00:00:00+00:00,21.646005028452578,21.994508316588906,21.42334794444684,21.96546745300293,113700
2024-06-27 00:00:00+00:00,22.1106755809901,22.1106755809901,21.491112587031672,21.897701263427734,124100
2024-06-28 00:00:00+00:00,22.197802698607003,22.372055258868816,21.85897848103608,22.188121795654297,293700
2024-07-01 00:00:00+00:00,22.246204821447005,22.343012002156893,21.10388415124582,21.365262985229492,136700
2024-07-02 00:00:00+00:00,21.50079334108545,21.539516954487528,21.132928245983283,21.452390670776367,83200
2024-07-03 00:00:00+00:00,21.549197055563873,21.77185228500585,21.403987203599254,21.44270896911621,46600
2024-07-05 00:00:00+00:00,21.287819205511987,21.326542819275705,20.56176806543405,20.590810775756836,139300
2024-07-08 00:00:00+00:00,20.813465118408203,21.22973471620732,20.644053931603192,20.813465118408203,125800
2024-07-09 00:00:00+00:00,20.67793636504789,20.67793636504789,20.193902287936794,20.232624053955078,88000
2024-07-10 00:00:00+00:00,20.4359192335972,20.99739868663603,20.20358309921322,20.978036880493164,111800
2024-07-11 00:00:00+00:00,21.0554808778216,22.623751990122003,21.0554808778216,22.430137634277344,158300
2024-07-12 00:00:00+00:00,22.807684743439157,22.991618206092056,22.323650675942485,22.817365646362305,115600
2024-07-15 00:00:00+00:00,22.875449119384953,23.572459355315704,22.710877463283904,23.165870666503906,113200
2024-07-16 00:00:00+00:00,23.46597211433274,24.55989017555123,23.335282690393708,24.250106811523438,132200
2024-07-17 00:00:00+00:00,24.153300985636726,25.837739338407527,24.153300985636726,25.76029396057129,194700
2024-07-18 00:00:00+00:00,25.692530706955605,26.776766048197494,25.373066430947848,25.79901695251465,163900
2024-07-19 00:00:00+00:00,25.624762849996216,26.844528920777663,24.78254460717028,25.266578674316406,149100
2024-07-22 00:00:00+00:00,25.382748819360476,25.89582565595519,25.078776186894416,25.65380859375,161700
2024-07-23 00:00:00+00:00,25.498914957546024,26.32177324590669,25.460191345649783,26.108797073364258,128400
2024-07-24 00:00:00+00:00,25.9732677848201,26.447620945682676,25.16977131291926,25.21817398071289,117100
2024-07-25 00:00:00+00:00,25.2181738272453,26.583149730885296,25.18913296532322,26.1959228515625,119800
2024-07-26 00:00:00+00:00,26.496026719988112,26.767084626832585,26.17656429660462,26.67995834350586,110200
2024-07-29 00:00:00+00:00,26.767082793346727,26.93165444541958,26.35081321184225,26.447620391845703,125800
2024-07-30 00:00:00+00:00,26.466985179002446,27.42537249148094,26.44762337153171,26.951019287109375,158800
2024-07-31 00:00:00+00:00,26.989739866565987,27.522178469893017,26.539589864586137,27.076866149902344,158900
2024-08-01 00:00:00+00:00,26.951018090559362,27.24143780395226,25.566680307403303,25.88614273071289,146300
2024-08-02 00:00:00+00:00,26.912293648577027,27.599622990557823,25.779653846914588,26.389537811279297,217600
2024-08-05 00:00:00+00:00,25.05360399255597,26.786446942254365,23.669268029227847,26.592832565307617,294200
2024-08-06 00:00:00+00:00,26.525068170609728,27.638346225440845,26.41374054977097,27.551219940185547,311900
2024-08-07 00:00:00+00:00,27.957805956127913,28.073974940731542,26.747720829372245,26.91229248046875,135000
2024-08-08 00:00:00+00:00,27.54153763987546,27.68674748272018,26.985865291092043,27.231754302978516,142100
2024-08-09 00:00:00+00:00,27.105910053988108,27.333406675660314,26.5831523309397,26.951019287109375,97600
2024-08-12 00:00:00+00:00,26.68963774558562,27.222076318905383,26.302410867271593,26.941335678100586,193500
2024-08-13 00:00:00+00:00,27.11659645518035,27.252909090766316,26.39608389160824,26.990018844604492,139500
2024-08-14 00:00:00+00:00,27.184752160006433,27.398957990685904,26.337662004958805,27.379486083984375,218400
2024-08-15 00:00:00+00:00,28.051315185462112,28.635515120345875,27.51579966180556,28.33367919921875,166400
2024-08-16 00:00:00+00:00,28.14868299788067,28.97143007261549,27.99289659150627,28.83998680114746,236700
2024-08-19 00:00:00+00:00,28.586832658748342,28.762092825492665,28.187629770995336,28.635515213012695,138000
2024-08-20 00:00:00+00:00,28.4992025864707,28.547885140754012,27.788426894060155,28.197364807128906,110300
2024-08-21 00:00:00+00:00,28.32394142236475,28.606303570082613,28.260652618328542,28.411571502685547,88200
2024-08-22 00:00:00+00:00,28.32394242891507,28.674462762654734,28.32394242891507,28.489465713500977,73200
2024-08-23 00:00:00+00:00,28.713404632383103,29.769833006289478,28.508935702858093,29.511810302734375,151400
2024-08-26 00:00:00+00:00,29.842859270436154,30.05706695560683,29.248924338121856,29.25865936279297,84000
2024-08-27 00:00:00+00:00,29.219713705914852,29.570234022082783,29.10287298148544,29.11260986328125,83800
2024-08-28 00:00:00+00:00,28.87893102851915,29.20024070772184,28.820511593333308,29.024980545043945,115000
2024-08-29 00:00:00+00:00,28.781563310704943,29.375500100407198,28.479727403516065,29.11260986328125,101100
2024-08-30 00:00:00+00:00,29.190502547815502,29.21971319268987,28.62577641341972,28.78156280517578,93500
2024-09-03 00:00:00+00:00,28.148681576311805,28.34341550300555,27.05817678676385,27.116596221923828,106700
2024-09-04 00:00:00+00:00,27.067912730373507,27.165279697025007,26.620027283745195,26.892654418945312,107500
2024-09-05 00:00:00+00:00,26.99001796412914,27.140936846547696,26.678445174599503,26.92186164855957,110800
2024-09-06 00:00:00+00:00,26.785550203197943,26.882917168516403,26.152667714308564,26.27924346923828,147400
2024-09-09 00:00:00+00:00,26.240295514726494,26.85370418576737,26.021220326097524,26.834230422973633,125300
2024-09-10 00:00:00+00:00,26.766076163466984,26.766076163466984,26.122483667863694,26.697919845581055,99300
2024-09-11 00:00:00+00:00,26.54213218372044,26.54213218372044,25.957932282710193,26.45450210571289,88100
2024-09-12 00:00:00+00:00,26.532394378075512,26.81475836562687,25.987142022776613,26.0942440032959,107400
2024-09-13 00:00:00+00:00,26.57134435575645,27.126333643618032,26.386347307429126,26.71739387512207,145200
2024-09-16 00:00:00+00:00,27.126332705226687,27.18475213952793,26.56160655466046,27.087385177612305,114500
2024-09-17 00:00:00+00:00,27.340538512373172,28.55762089247725,27.179884603902007,27.81763458251953,118000
2024-09-18 00:00:00+00:00,27.77868879336098,28.387229980812737,27.243171434131245,27.661848068237305,194500
2024-09-19 00:00:00+00:00,28.392095164649714,28.479725237025562,27.861447218427166,28.362884521484375,88000
2024-09-20 00:00:00+00:00,28.061051983192257,28.15355143568517,27.496325814500242,27.593692779541016,648200
2024-09-23 00:00:00+00:00,27.905264529116167,28.06105092445546,27.54500918631416,27.807897567749023,90100
2024-09-24 00:00:00+00:00,28.041576786757588,28.93734947657147,27.958816077827535,28.654987335205078,128200
2024-09-25 00:00:00+00:00,28.869193540915607,28.90814106830279,28.18275915623922,28.39209747314453,124400
2024-09-26 00:00:00+00:00,28.81077569701409,29.745494120449504,28.4602553596656,29.541025161743164,129900
2024-09-27 00:00:00+00:00,29.852597046348798,30.37837753611152,29.141821368369154,29.76496696472168,160500
2024-09-30 00:00:00+00:00,29.570232474613253,29.911014034031275,29.443654875012086,29.579967498779297,140800
2024-10-01 00:00:00+00:00,29.385239126289747,29.706548820514527,29.219715837924227,29.424184799194336,83500
2024-10-02 00:00:00+00:00,29.482606805719932,29.98891170842069,29.307346630618692,29.92075538635254,114900
2024-10-03 00:00:00+00:00,29.59944392295876,30.85547386502634,29.536155117467196,30.368640899658203,153900
2024-10-04 00:00:00+00:00,30.85547456050199,31.196258015364947,30.738633829047103,31.157310485839844,100700
2024-10-07 00:00:00+00:00,31.001522051178785,31.14757156308988,30.427059028157544,30.563371658325195,92400
2024-10-08 00:00:00+00:00,30.134960016222976,30.239140750966317,28.91787765461656,29.83312225341797,167000
2024-10-09 00:00:00+00:00,29.842862181543154,30.60232232127503,29.76496897673377,29.92075538635254,98800
2024-10-10 00:00:00+00:00,29.579970921747307,30.271274716107108,29.26839811301292,29.84286117553711,123000
2024-10-11 00:00:00+00:00,29.99864606322875,30.144695577798952,29.48260432127269,29.8720703125,97700
2024-10-14 00:00:00+00:00,29.764968128457912,29.764968128457912,28.98116673277086,29.7065486907959,93500
2024-10-15 00:00:00+00:00,29.443656051324957,29.69680940352088,29.063926951591213,29.229450225830078,135100
2024-10-16 00:00:00+00:00,29.57996993685474,29.881807710246587,29.394974748528554,29.61891746520996,69100
2024-10-17 00:00:00+00:00,29.385236623047685,29.872069564166114,29.142793283520064,29.813650131225586,90100
2024-10-18 00:00:00+00:00,29.81365102346763,29.81365102346763,29.268396775970395,29.297607421875,59400
2024-10-21 00:00:00+00:00,29.38523689952955,29.38523689952955,28.518674850463867,28.518674850463867,96800
2024-10-22 00:00:00+00:00,28.547883105367266,28.625776300939226,28.04157640558939,28.479726791381836,71600
2024-10-23 00:00:00+00:00,28.284993497482386,28.557620616554907,28.158417748307475,28.382360458374023,83500
2024-10-24 00:00:00+00:00,28.39209773880974,28.411571502685547,27.81860783537346,28.411571502685547,151800
2024-10-25 00:00:00+00:00,28.499201832225964,28.59656879533612,27.944212556754536,28.138944625854492,86500
2024-10-28 00:00:00+00:00,28.236312998472346,28.73775037640805,27.80789945367421,28.246049880981445,142700
2024-10-29 00:00:00+00:00,27.94421337912674,28.138945453957483,27.545010490035253,27.61316680908203,97700
2024-10-30 00:00:00+00:00,27.564480614977715,28.499200827927616,27.564480614977715,27.768951416015625,122600
2024-10-31 00:00:00+00:00,27.798162134904505,28.03184359721463,27.525536857410057,27.62290382385254,125700
2024-11-01 00:00:00+00:00,30.183644133424007,30.602320784672056,27.75434679652029,28.18762969970703,239800
2024-11-04 00:00:00+00:00,27.95394561638648,29.665651470444065,27.95394561638648,29.00550651550293,187500
2024-11-05 00:00:00+00:00,28.742618146625286,28.947087096575828,27.8711867103229,28.85945701599121,189500
2024-11-06 00:00:00+00:00,30.21285530369134,31.15731061308719,29.62865535827187,30.87494659423828,223000
2024-11-07 00:00:00+00:00,30.86520971738003,31.157308744006965,30.183642845756747,30.290746688842773,144500
2024-11-08 00:00:00+00:00,30.193380488523143,30.55363583996745,29.75523008042021,30.20311737060547,113400
2024-11-11 00:00:00+00:00,30.310219973667156,30.50008639244065,29.755230683567227,30.251800537109375,133700
2024-11-12 00:00:00+00:00,30.14414239262363,30.447542579957044,29.380752949389294,29.4296875,95100
2024-11-13 00:00:00+00:00,29.811379172986243,30.036482936282447,29.468833620274477,29.664573669433594,108000
2024-11-14 00:00:00+00:00,29.762447171128056,29.762447171128056,28.7641666748754,29.136075973510742,94800
2024-11-15 00:00:00+00:00,29.390538355218727,29.54713114724906,28.705443490036007,29.01862907409668,91200
2024-11-18 00:00:00+00:00,29.01863259370206,29.23394910890903,28.77395609313672,29.077354431152344,91600
2024-11-19 00:00:00+00:00,28.656510912499463,28.656510912499463,28.216092487929924,28.470556259155273,83400
2024-11-20 00:00:00+00:00,28.695657529990836,29.31224331042502,28.265026398689724,29.273094177246094,146400
2024-11-21 00:00:00+00:00,29.410111209711523,30.594346305778913,29.26330569974835,30.467113494873047,159800
2024-11-22 00:00:00+00:00,30.672641473154197,31.201141661191265,30.271372224191506,31.005401611328125,154800
2024-11-25 00:00:00+00:00,31.318587967520106,31.933213643525107,31.15710060228059,31.651348114013672,158300
2024-11-26 00:00:00+00:00,31.299014103661428,31.78836705162386,30.9026394105212,31.230504989624023,149100
2024-11-27 00:00:00+00:00,31.23050572209192,31.734538672959946,30.878170993940774,30.94668197631836,80000
2024-11-29 00:00:00+00:00,31.064126761349748,31.954750897039293,30.956468509036334,31.778583526611328,102800
2024-12-02 00:00:00+00:00,31.95475025198533,32.25814670223471,31.240293501146123,32.17006301879883,152200
2024-12-03 00:00:00+00:00,32.29729469131865,32.29729469131865,31.455607020190214,31.886240005493164,106400
2024-12-04 00:00:00+00:00,31.984109095362157,31.984109095362157,30.613921209364925,31.475181579589844,113100
2024-12-05 00:00:00+00:00,31.23050611229957,31.347949778661746,30.907533229703454,30.995616912841797,93600
2024-12-06 00:00:00+00:00,31.152209310043496,31.215825717429013,30.39860530481011,30.809661865234375,88100
2024-12-09 00:00:00+00:00,30.976042471346908,32.03304480654389,30.94668248800446,30.96625518798828,131800
2024-12-10 00:00:00+00:00,31.152207133415022,31.152207133415022,30.418177745854127,30.868383407592773,90900
2024-12-11 00:00:00+00:00,30.878170036733266,31.166888348521802,30.486688054664068,30.741151809692383,153000
2024-12-12 00:00:00+00:00,30.60413537848656,30.868386431914388,30.35945889199415,30.496477127075195,87200
2024-12-13 00:00:00+00:00,30.22243788557452,30.300734284239223,29.821168609076267,30.29094886779785,89100
2024-12-16 00:00:00+00:00,29.967976962847665,30.075633347798224,29.595089488737386,29.811382293701172,86100
2024-12-17 00:00:00+00:00,29.566705609084934,29.74287297730618,28.969696253898253,29.459049224853516,118100
2024-12-18 00:00:00+00:00,29.60585346846908,29.977760889024356,28.01056367318367,28.10843276977539,170100
2024-12-19 00:00:00+00:00,28.38247129767579,28.847356976760256,27.60929273525881,27.66801643371582,134900
2024-12-20 00:00:00+00:00,27.34504328197494,28.108432686844903,27.168875921856227,27.452699661254883,552200
2024-12-23 00:00:00+00:00,27.26674719825058,27.491849109107722,26.992708871946203,27.256959915161133,122000
2024-12-24 00:00:00+00:00,27.354832569047616,27.873545537695883,26.953563271260524,27.83439826965332,67800
2024-12-26 00:00:00+00:00,27.521211032713232,27.970436687351985,27.521211032713232,27.91269302368164,80700
2024-12-27 00:00:00+00:00,27.863756354381525,28.260132916665256,27.393977969497122,27.56035804748535,77900
2024-12-30 00:00:00+00:00,27.452701182943983,27.6875922539444,26.943775507065638,27.403766632080078,87500
2024-12-31 00:00:00+00:00,27.48206202295224,28.06439137044691,27.423340190728137,27.883331298828125,109800
2025-01-02 00:00:00+00:00,28.000776913782243,28.43140617369184,26.944752765218052,27.06121826171875,127100
2025-01-03 00:00:00+00:00,27.32546891581477,27.398872605312054,26.699097734575854,27.012283325195312,93100
2025-01-06 00:00:00+00:00,27.2765364805973,27.853971291331224,27.247174629176858,27.3646183013916,138300
2025-01-07 00:00:00+00:00,27.28632101675205,27.785461274384115,26.699098941169343,26.885051727294922,177600
2025-01-08 00:00:00+00:00,26.620803114525557,26.728459501781398,26.082513711312387,26.63058853149414,121600
2025-01-10 00:00:00+00:00,26.50335645586206,26.50335645586206,25.602946927422824,25.935707092285156,113100
2025-01-13 00:00:00+00:00,26.043365825796233,28.56842709232867,26.043365825796233,28.362897872924805,264000
2025-01-14 00:00:00+00:00,28.52927626534132,29.439473039969936,28.499916283407067,29.400325775146484,181700
2025-01-15 00:00:00+00:00,30.202866269823375,30.202866269823375,29.52755864039778,30.056058883666992,109100
2025-01-16 00:00:00+00:00,30.183291033967695,30.427967516495492,29.78691446024863,30.202865600585938,101100
2025-01-17 00:00:00+00:00,30.594348042138275,30.99561732995358,30.42796795694168,30.907533645629883,110400
2025-01-21 00:00:00+00:00,31.132634026684865,31.651348823549053,30.82923572163349,31.230504989624023,135600
2025-01-22 00:00:00+00:00,30.92710662437816,31.30684498914165,30.28605359177106,30.437753677368164,134600
2025-01-23 00:00:00+00:00,30.281161625961612,31.113062029618078,30.202865227190028,31.08370018005371,93300
