"('date', '')","('open', 'AFGC')","('high', 'AFGC')","('low', 'AFGC')","('close', 'AFGC')","('volume', 'AFGC')"
2024-03-06 00:00:00+00:00,19.79608317678941,20.169594048985488,19.72320304898528,20.005613327026367,13300
2024-03-07 00:00:00+00:00,20.01472555796064,20.11493639529355,19.75964595398521,20.096715927124023,7500
2024-03-08 00:00:00+00:00,20.014727070736516,20.133158385190363,19.94184693014939,20.032947540283203,6000
2024-03-11 00:00:00+00:00,20.051163891243444,20.224254841184184,19.950953066919975,20.060274124145508,6200
2024-03-12 00:00:00+00:00,20.224255280032175,20.29713540723088,20.051164326335517,20.078495025634766,7800
2024-03-13 00:00:00+00:00,20.110381804241438,20.321732976047024,19.99650648652229,20.16959571838379,8000
2024-03-14 00:00:00+00:00,20.07849871414992,20.07849871414992,19.732316743161338,20.032947540283203,9000
2024-03-15 00:00:00+00:00,19.896294773688407,19.95095443725586,19.71409357833107,19.95095443725586,8800
2024-03-18 00:00:00+00:00,19.8862740753912,20.10582496974519,19.73231408240144,19.905405044555664,7900
2024-03-19 00:00:00+00:00,19.93273445812776,20.105825424194336,19.814304894566053,20.105825424194336,3300
2024-03-20 00:00:00+00:00,20.167775584265197,20.38823699951172,20.06027725189888,20.38823699951172,13300
2024-03-21 00:00:00+00:00,20.479335243964073,20.74808104389471,20.44289604847482,20.67064666748047,15000
2024-03-22 00:00:00+00:00,20.65242961963382,20.80730013569811,20.488448868789327,20.789079666137695,15800
2024-03-25 00:00:00+00:00,20.679756926045407,20.86195637891317,20.561325630961996,20.852846145629883,15600
2024-03-26 00:00:00+00:00,20.889287462261898,20.889287462261898,20.5841007232666,20.5841007232666,4500
2024-03-27 00:00:00+00:00,20.729864134379618,20.834630966186523,20.556774885306524,20.834630966186523,6000
2024-03-28 00:00:00+00:00,20.861959933093,21.035050919765716,20.834630966186523,20.834630966186523,14600
2024-04-01 00:00:00+00:00,20.697978625521937,20.770858764648438,20.543108112678173,20.770858764648438,9200
2024-04-02 00:00:00+00:00,20.661538597463004,20.661538597463004,20.406457251934008,20.506668090820312,10000
2024-04-03 00:00:00+00:00,20.506667540031035,20.506667540031035,20.37457175370151,20.402812957763672,10400
2024-04-04 00:00:00+00:00,20.47022544836411,20.56496979130095,20.47022544836411,20.538551330566406,2300
2024-04-05 00:00:00+00:00,20.62509697157488,20.670648141183154,20.524887873635585,20.652427673339844,2100
2024-04-08 00:00:00+00:00,20.66153532248239,20.66153532248239,20.269804000854492,20.269804000854492,7800
2024-04-09 00:00:00+00:00,20.333574666557972,20.401900546223278,20.215145111083984,20.215145111083984,3700
2024-04-10 00:00:00+00:00,20.060276577443805,20.251586278985894,19.604775302229907,19.686765670776367,11400
2024-04-11 00:00:00+00:00,19.686764687583796,19.686764687583796,19.349692996215715,19.377023696899414,8200
2024-04-12 00:00:00+00:00,19.413463592529297,19.559223859558372,19.413463592529297,19.413463592529297,5800
2024-04-15 00:00:00+00:00,19.504564512131005,19.504564512131005,18.702883030387884,18.721101760864258,10800
2024-04-16 00:00:00+00:00,18.63000109590622,19.367912605696354,18.63000109590622,18.81220054626465,4600
2024-04-17 00:00:00+00:00,19.003514121095318,19.157472387392772,18.948852715953503,19.131053924560547,4900
2024-04-18 00:00:00+00:00,19.185712706122917,19.185712706122917,18.803091575796845,18.912412643432617,6300
2024-04-19 00:00:00+00:00,19.058173305657455,19.07092728568076,18.96707270366264,18.97618293762207,3000
2024-04-22 00:00:00+00:00,19.039952652366967,19.15838395508702,19.00351345448349,19.089147567749023,2600
2024-04-23 00:00:00+00:00,19.194823620409764,19.44990496220373,19.194823620409764,19.431684494018555,7000
2024-04-24 00:00:00+00:00,19.431681343451245,19.431681343451245,19.13105061753678,19.285921096801758,5500
2024-04-25 00:00:00+00:00,19.176603309660422,19.176603309660422,18.894193000869656,18.994403839111328,5200
2024-04-26 00:00:00+00:00,19.249481201171875,19.37702272704608,19.085502218075263,19.249481201171875,3000
2024-04-29 00:00:00+00:00,19.003514121095318,19.176603357912555,19.003514121095318,19.131053924560547,13600
2024-04-30 00:00:00+00:00,19.13105145082084,19.13105145082084,18.83953094482422,18.83953094482422,4700
2024-05-01 00:00:00+00:00,18.903304313301682,19.094614028930664,18.766654268195325,19.094614028930664,11300
2024-05-02 00:00:00+00:00,19.030840429122822,19.030840429122822,18.897834156192854,18.995311737060547,1500
2024-05-03 00:00:00+00:00,19.14927517339935,19.34969512095592,19.14927517339935,19.258594512939453,3400
2024-05-06 00:00:00+00:00,19.36791346333818,19.431683360667428,19.324185037284018,19.377023696899414,2600
2024-05-07 00:00:00+00:00,19.531895766568184,19.622996371924096,19.431684926916724,19.449905395507812,8600
2024-05-08 00:00:00+00:00,19.4681264326572,19.513675867865647,19.18024962338889,19.258594512939453,6200
2024-05-09 00:00:00+00:00,19.04451016681127,19.35607219724201,19.01262521450402,19.167495727539062,5500
2024-05-10 00:00:00+00:00,19.121941383971983,19.419838881905925,19.05817148993099,19.06728172302246,4700
2024-05-13 00:00:00+00:00,19.06728324985716,19.336029065978106,19.06728324985716,19.185712814331055,1600
2024-05-14 00:00:00+00:00,19.14016185015492,19.288655348107213,19.06728172302246,19.06728172302246,7100
2024-05-15 00:00:00+00:00,19.23126450768352,19.38613501166314,19.039953067426584,19.295034408569336,12400
2024-05-16 00:00:00+00:00,19.249484168571264,19.44079561807449,19.185714264603376,19.31781005859375,3600
2024-05-17 00:00:00+00:00,19.240374651927496,19.362447965167732,19.194823481793517,19.203933715820312,5200
2024-05-20 00:00:00+00:00,19.23126294328918,19.303230832663427,19.222152709960938,19.222152709960938,3100
2024-05-21 00:00:00+00:00,19.240376256515077,19.240376256515077,19.149275646249077,19.231266021728516,5500
2024-05-22 00:00:00+00:00,19.304143917333263,19.313254151060296,19.153827667236328,19.153827667236328,5200
2024-05-23 00:00:00+00:00,19.258593291614105,19.258593291614105,18.857753421921092,19.11283302307129,10900
2024-05-24 00:00:00+00:00,19.112832772717482,19.285923740944604,19.112832772717482,19.276813507080078,8700
2024-05-28 00:00:00+00:00,19.413462397056033,19.413462397056033,18.994402089552867,19.222152709960938,6600
2024-05-29 00:00:00+00:00,19.071837390402056,19.131053041104742,18.830422277105644,18.912412643432617,8700
2024-05-30 00:00:00+00:00,19.04906233233377,19.27681295968123,18.97618220108656,18.985292434692383,6400
2024-05-31 00:00:00+00:00,19.06856057302581,19.327617997833165,19.02229905809853,19.031551361083984,8100
2024-06-03 00:00:00+00:00,19.07781556841858,19.244351751570587,19.059310959836154,19.216596603393555,11700
2024-06-04 00:00:00+00:00,19.290613174438477,19.44327178272178,19.290613174438477,19.290613174438477,11900
2024-06-05 00:00:00+00:00,19.34612316725827,19.34612316725827,19.114820879974268,19.20734214782715,7300
2024-06-06 00:00:00+00:00,19.244351165973924,19.27210807800293,19.077814987889532,19.27210807800293,9600
2024-06-07 00:00:00+00:00,19.059309990248625,19.2258479296251,19.059309990248625,19.17958641052246,5800
2024-06-10 00:00:00+00:00,19.262855077131352,19.262855077131352,18.985293025668696,19.01304817199707,6100
2024-06-11 00:00:00+00:00,19.179587043679177,19.179587043679177,18.818756006249398,18.892772674560547,7500
2024-06-12 00:00:00+00:00,19.050059096006073,19.475654515062512,19.045432061405183,19.077816009521484,6800
2024-06-13 00:00:00+00:00,19.188841073937663,19.188841073937663,18.920531288935152,19.040807723999023,4800
2024-06-14 00:00:00+00:00,19.08706483670021,19.21196828926735,18.994545329343648,19.01304817199707,6400
2024-06-17 00:00:00+00:00,18.874266558745454,19.15183036626456,18.874266558745454,18.985292434692383,10600
2024-06-18 00:00:00+00:00,19.03155307878704,19.198091018163517,19.03155307878704,19.17958641052246,6200
2024-06-20 00:00:00+00:00,19.161080054394272,19.281358228388996,19.003796197887308,19.262853622436523,13400
2024-06-21 00:00:00+00:00,19.336872930961515,19.420141904460262,19.28136087019455,19.290613174438477,4200
2024-06-24 00:00:00+00:00,19.327619796983353,19.410888766907362,19.327619796983353,19.336872100830078,5600
2024-06-25 00:00:00+00:00,19.346126069246555,19.429395046335152,19.19809272435497,19.327621459960938,5200
2024-06-26 00:00:00+00:00,19.346125825321614,19.401637887781867,19.318368911743164,19.318368911743164,3700
2024-06-27 00:00:00+00:00,19.24434901648405,19.336870281550063,19.24434901648405,19.262853622436523,2200
2024-06-28 00:00:00+00:00,19.19808926629922,19.336870281550063,19.105568001233205,19.262853622436523,7600
2024-07-01 00:00:00+00:00,19.33687312937493,19.33687312937493,19.09169324083319,19.142580032348633,9100
2024-07-02 00:00:00+00:00,19.161083221435547,19.281361415310464,19.161083221435547,19.161083221435547,6100
2024-07-03 00:00:00+00:00,19.262857092157954,19.494159414138135,19.235101942926203,19.327621459960938,9500
2024-07-05 00:00:00+00:00,19.355379104614258,19.480282574962644,19.355379104614258,19.355379104614258,5000
2024-07-08 00:00:00+00:00,19.438648223876953,19.495084990626722,19.38313615822399,19.438648223876953,7000
2024-07-09 00:00:00+00:00,19.383134081045807,19.427542669991116,19.26378059387207,19.26378059387207,3500
2024-07-10 00:00:00+00:00,19.33687283289239,19.442346983102315,19.198091799330523,19.3646297454834,3900
2024-07-11 00:00:00+00:00,19.5311663306621,19.77172092893204,19.5311663306621,19.623685836791992,10700
2024-07-12 00:00:00+00:00,19.780972845036388,19.891998730697477,19.753217697143555,19.753217697143555,4900
2024-07-15 00:00:00+00:00,19.688452601774372,19.87349338474672,19.688452601774372,19.725460052490234,6400
2024-07-16 00:00:00+00:00,19.80502938540415,19.84111213684082,19.762470197435345,19.84111213684082,2900
2024-07-17 00:00:00+00:00,19.748591351391077,19.82723505745535,19.70695686340332,19.70695686340332,3100
2024-07-18 00:00:00+00:00,19.82723452425726,19.870718413161477,19.779123600869585,19.793001174926758,3600
2024-07-19 00:00:00+00:00,19.79022514923286,19.799477453429333,19.748590662697026,19.753217697143555,2200
2024-07-22 00:00:00+00:00,19.864241964503634,19.864241964503634,19.75691841148745,19.83648681640625,3600
2024-07-23 00:00:00+00:00,19.780972355849777,19.873493630829852,19.57742696265084,19.734712600708008,8700
2024-07-24 00:00:00+00:00,19.734712494514383,19.734712494514383,19.420141220092773,19.420141220092773,4000
2024-07-25 00:00:00+00:00,19.521915435791016,19.531167740010932,19.521915435791016,19.521915435791016,4200
2024-07-26 00:00:00+00:00,19.665319391523884,19.734710782540017,19.614434371434616,19.660694122314453,3900
2024-07-29 00:00:00+00:00,19.70695720864803,19.70695720864803,19.531168713794894,19.642192840576172,7200
2024-07-30 00:00:00+00:00,19.644044007391088,19.68845436398227,19.614437691229192,19.642192840576172,4800
2024-07-31 00:00:00+00:00,19.660696080736944,19.817981719970703,19.626462732270163,19.817981719970703,8200
2024-08-01 00:00:00+00:00,19.95676206934579,19.97526667678736,19.753216681577953,19.947509765625,9500
2024-08-02 00:00:00+00:00,19.757844803699367,19.984521865844727,19.757844803699367,19.984521865844727,7100
2024-08-05 00:00:00+00:00,19.762467662873302,20.012272787832615,19.549668220927877,19.765243530273438,9200
2024-08-06 00:00:00+00:00,19.688454443143954,19.984521135346668,19.568176246501174,19.956764221191406,7300
2024-08-07 00:00:00+00:00,19.827233832242797,20.098319455584775,19.75321716536023,19.966014862060547,4100
2024-08-08 00:00:00+00:00,19.86887069968208,19.984521865844727,19.808731599162414,19.984521865844727,7100
2024-08-09 00:00:00+00:00,19.98452064721801,19.98452064721801,19.93825912475586,19.93825912475586,2300
2024-08-12 00:00:00+00:00,19.938258486983255,19.938258486983255,19.73471308875061,19.753217697143555,4000
2024-08-13 00:00:00+00:00,19.87904312823108,19.95213508605957,19.75321498488998,19.95213508605957,3700
2024-08-14 00:00:00+00:00,19.901250646462156,20.05853628533913,19.901250646462156,20.049283981323242,7800
2024-08-15 00:00:00+00:00,20.03540401134187,20.067786189176175,19.9475080160519,20.030776977539062,2300
2024-08-16 00:00:00+00:00,20.151058497795727,20.169561341991304,20.00302515605131,20.01227569580078,3800
2024-08-19 00:00:00+00:00,20.012273594306304,20.188063830929252,20.012273594306304,20.07703971862793,2400
2024-08-20 00:00:00+00:00,20.021527216276677,20.132553100585938,20.021527216276677,20.132553100585938,2300
2024-08-21 00:00:00+00:00,20.28983854667116,20.326845997956124,20.26115693369445,20.28058624267578,5300
2024-08-22 00:00:00+00:00,20.280586828946866,20.34535119409017,20.225074768066406,20.225074768066406,5500
2024-08-23 00:00:00+00:00,20.16956103525223,20.53964614868164,20.16956103525223,20.53964614868164,13600
2024-08-26 00:00:00+00:00,20.659919442122405,20.7616930093509,20.646041870117188,20.646041870117188,15700
2024-08-27 00:00:00+00:00,20.659922378120154,20.706182134509113,20.567401100645647,20.687679290771484,4800
2024-08-28 00:00:00+00:00,20.69693130451089,20.81720772825208,20.687679000423636,20.757068634033203,6300
2024-08-29 00:00:00+00:00,20.87272037547413,20.937484741210938,20.87272037547413,20.937484741210938,8800
2024-08-30 00:00:00+00:00,20.98440817013733,20.98440817013733,20.524553298950195,20.524553298950195,28800
2024-09-03 00:00:00+00:00,20.524554170740217,20.552707419350533,20.38378076765592,20.411935806274414,9000
2024-09-04 00:00:00+00:00,20.421321468317853,20.487014770507812,20.196086522234467,20.487014770507812,5600
2024-09-05 00:00:00+00:00,20.585554706324437,20.59493971948764,20.57147808158374,20.590248107910156,4600
2024-09-06 00:00:00+00:00,20.599631877779668,20.69347842373115,20.346241907691176,20.562091827392578,7000
2024-09-09 00:00:00+00:00,20.562092007869662,20.721633643398874,20.562092007869662,20.68409538269043,4800
2024-09-10 00:00:00+00:00,20.618399909387087,20.796711566948943,20.56209162437054,20.646554946899414,7000
2024-09-11 00:00:00+00:00,20.62778663635254,20.69347993933324,20.52455507024355,20.62778663635254,2700
2024-09-12 00:00:00+00:00,20.721635584243785,20.909332275390625,20.69348054356927,20.909332275390625,4800
2024-09-13 00:00:00+00:00,20.92997639713928,20.993793767739277,20.834252131247442,20.928098678588867,5000
2024-09-16 00:00:00+00:00,20.881176434256833,21.04071807861328,20.881176434256833,21.04071807861328,5800
2024-09-17 00:00:00+00:00,20.937484904549954,21.20964491963326,20.937484904549954,21.11110496520996,3300
2024-09-18 00:00:00+00:00,21.00317933563295,21.200261045073564,21.00317933563295,21.087642669677734,6100
2024-09-19 00:00:00+00:00,21.181487833142512,21.21902788263358,21.100778158743193,21.10734748840332,3700
2024-09-20 00:00:00+00:00,21.09702725760596,21.29880057486133,21.09702725760596,21.256568908691406,6500
2024-09-23 00:00:00+00:00,21.03133226920567,21.17679728326158,21.021947256362562,21.172103881835938,4000
2024-09-24 00:00:00+00:00,21.25656843283514,21.34103176328416,21.0501035084088,21.30349349975586,7300
2024-09-25 00:00:00+00:00,21.195565505127934,21.308183869163667,21.00317721699003,21.27533721923828,11600
2024-09-26 00:00:00+00:00,21.275338059299816,21.38795642778231,21.181489717232445,21.369186401367188,8600
2024-09-27 00:00:00+00:00,21.275335705454882,21.37856904930836,21.14394911510176,21.20964241027832,7400
2024-09-30 00:00:00+00:00,21.331645652992943,21.331645652992943,20.965639099873343,21.068872451782227,8800
2024-10-01 00:00:00+00:00,21.068872246008212,21.33164544465249,21.068872246008212,21.153335571289062,8400
2024-10-02 00:00:00+00:00,21.185243591779653,21.44426494706393,21.13456666792507,21.181489944458008,10200
2024-10-03 00:00:00+00:00,21.265953922285647,21.37857229540821,21.237798881502925,21.256568908691406,3700
2024-10-04 00:00:00+00:00,21.237797815999198,21.359801196595072,21.01256287106246,21.35041618347168,13300
2024-10-07 00:00:00+00:00,21.190875603540043,21.265953922285647,21.12518229838868,21.256568908691406,9600
2024-10-08 00:00:00+00:00,21.256566988542076,21.387955376984536,21.143950415600713,21.359800338745117,9000
2024-10-09 00:00:00+00:00,21.688268481088514,21.688268481088514,21.362615879977792,21.566265106201172,7100
2024-10-10 00:00:00+00:00,21.43112689534313,21.588790827381334,21.397340488471865,21.463035583496094,10500
2024-10-11 00:00:00+00:00,21.3973392929401,21.688269327481642,21.380446985452444,21.660114288330078,8700
2024-10-14 00:00:00+00:00,21.62257749990264,21.6319607235845,21.359802486602263,21.500574111938477,4500
2024-10-15 00:00:00+00:00,21.49118761749382,21.80088588789845,21.49118761749382,21.763347625732422,9100
2024-10-16 00:00:00+00:00,21.763345132266107,21.932271767679524,21.659173826428365,21.81026840209961,8000
2024-10-17 00:00:00+00:00,21.92289164408125,21.97919993843869,21.819658279418945,21.819658279418945,3700
2024-10-18 00:00:00+00:00,21.819657039484337,21.838427066539648,21.641345362475473,21.791501998901367,4100
2024-10-21 00:00:00+00:00,21.652608469706255,21.7915023763011,21.500574111938477,21.500574111938477,3500
2024-10-22 00:00:00+00:00,21.49118888548084,21.585037231445312,21.472418858286286,21.585037231445312,5500
2024-10-23 00:00:00+00:00,21.44989333076144,21.566263541585887,21.22747230529785,21.22747230529785,5500
2024-10-24 00:00:00+00:00,21.228413690630493,21.55125061031937,21.134565353393555,21.134565353393555,9700
2024-10-25 00:00:00+00:00,21.30255395718416,21.400155949339606,21.10641200852801,21.219030380249023,8400
2024-10-28 00:00:00+00:00,21.115796242253502,21.378571239893397,21.021947900952952,21.247182846069336,5700
2024-10-29 00:00:00+00:00,20.899944742777084,21.196504333439655,20.84363466821506,21.05573272705078,3200
2024-10-30 00:00:00+00:00,21.140195327819292,21.245306398311758,21.068872451782227,21.068872451782227,2100
2024-10-31 00:00:00+00:00,20.911207855615928,21.097026824951172,20.79671355612754,21.097026824951172,3800
2024-11-01 00:00:00+00:00,20.787329788980827,21.388896117039543,20.787329788980827,21.021949768066406,4500
2024-11-04 00:00:00+00:00,20.97032986838711,21.1017182537193,20.97032986838711,20.97502326965332,4100
2024-11-05 00:00:00+00:00,21.03133350129759,21.223721800831665,21.03133350129759,21.200260162353516,4500
2024-11-06 00:00:00+00:00,21.20025933637852,21.20025933637852,21.003177642822266,21.003177642822266,4200
2024-11-07 00:00:00+00:00,21.1157963941923,21.303493078143973,21.04071807861328,21.04071807861328,2500
2024-11-08 00:00:00+00:00,21.119549463219027,21.51934242248535,21.119549463219027,21.51934242248535,5700
2024-11-11 00:00:00+00:00,21.538114742899328,21.538114742899328,21.209646414988562,21.228416442871094,4400
2024-11-12 00:00:00+00:00,21.087639588029408,21.087639588029408,20.72163305399405,20.73101806640625,12500
2024-11-13 00:00:00+00:00,20.835192397391392,20.920593695711464,20.749791099071317,20.862407684326172,12300
2024-11-14 00:00:00+00:00,20.856774266358745,20.946867159966313,20.75635660649721,20.803279876708984,5900
2024-11-15 00:00:00+00:00,20.82486856267486,20.993795223617198,20.82486856267486,20.87179183959961,8100
2024-11-18 00:00:00+00:00,20.881176852986215,20.989101821919757,20.87179183959961,20.87179183959961,4300
2024-11-19 00:00:00+00:00,20.768558062789708,20.89149940865982,20.59963319526826,20.60901641845703,4500
2024-11-20 00:00:00+00:00,20.562092432223366,20.646555758070672,20.411935806274414,20.411935806274414,9600
2024-11-21 00:00:00+00:00,20.655942892078578,20.92904088769511,20.639988547557248,20.75917625427246,4800
2024-11-22 00:00:00+00:00,20.796714377926115,20.88117771187143,20.796714377926115,20.862407684326172,3600
2024-11-25 00:00:00+00:00,21.078256936049442,21.22841536145193,20.96845603754772,20.99379539489746,5600
2024-11-26 00:00:00+00:00,20.95813223657955,20.993794570335606,20.79671287536621,20.79671287536621,6000
2024-11-27 00:00:00+00:00,20.806097865315568,20.881176179980336,20.806097865315568,20.844575881958008,5800
2024-11-29 00:00:00+00:00,20.99883056504218,21.042633056640625,20.959790082439966,21.042633056640625,2100
2024-12-02 00:00:00+00:00,20.90075511188586,21.149278583287654,20.83409969987673,20.902658462524414,8000
2024-12-03 00:00:00+00:00,20.90075589202429,20.986453894489077,20.71031548295269,20.862667083740234,6500
2024-12-04 00:00:00+00:00,20.862666229441707,20.885519150241475,20.627473478058945,20.8245792388916,3400
2024-12-05 00:00:00+00:00,20.691271678906173,20.948365693756863,20.662706888039025,20.9293212890625,4800
2024-12-06 00:00:00+00:00,20.731262691899985,20.857906341552734,20.731262691899985,20.857906341552734,2100
2024-12-09 00:00:00+00:00,20.757925618814205,20.853145827669657,20.6436628211272,20.700794219970703,3300
2024-12-10 00:00:00+00:00,20.796013955130757,20.816961710455526,20.49131074667343,20.68174934387207,3900
2024-12-11 00:00:00+00:00,20.71507492297785,20.723645449382555,20.54748925790733,20.54844093322754,7500
2024-12-12 00:00:00+00:00,20.5389202608833,20.67603779652306,20.24373925012813,20.329437255859375,5800
2024-12-13 00:00:00+00:00,20.33895779465746,20.424655793378996,20.234215392625753,20.30086898803711,6000
2024-12-16 00:00:00+00:00,20.2637353133394,20.367524232285767,20.00568962097168,20.00568962097168,13400
2024-12-17 00:00:00+00:00,19.996167905812314,20.23421752373865,19.986645703154323,20.14851951599121,7400
2024-12-18 00:00:00+00:00,20.005690718885806,20.186608942558863,19.61528947886861,19.690513610839844,20300
2024-12-19 00:00:00+00:00,19.848575121392564,19.89142412231417,19.291539925586036,19.443891525268555,9100
2024-12-20 00:00:00+00:00,19.44389260010894,19.615288613269968,19.44389260010894,19.529590606689453,10700
2024-12-23 00:00:00+00:00,19.443891525268555,19.48197851710202,19.3296269174195,19.443891525268555,12700
2024-12-24 00:00:00+00:00,19.42484628311057,19.42484628311057,19.2724946900018,19.329626083374023,3100
2024-12-26 00:00:00+00:00,19.13918914430963,19.405803547067507,19.129666941900503,19.35819435119629,20800
2024-12-27 00:00:00+00:00,19.17727432207039,19.229645522274875,19.129665130706798,19.158231735229492,9600
2024-12-30 00:00:00+00:00,19.127761285956982,19.310584661659345,19.08205725820575,19.215364456176758,12300
2024-12-31 00:00:00+00:00,19.151566974034765,19.382951210991124,18.85352732444332,19.02492332458496,96600
2025-01-02 00:00:00+00:00,19.15823390157657,19.462937119576488,19.15823390157657,19.453414916992188,20800
2025-01-03 00:00:00+00:00,19.49150334818389,19.92951561848246,19.49150334818389,19.88190460205078,38600
2025-01-06 00:00:00+00:00,19.881902674151338,19.881902674151338,19.729551068692277,19.75811767578125,9400
2025-01-07 00:00:00+00:00,19.501023620316836,19.601004020660607,19.224887017056737,19.310585021972656,7500
2025-01-08 00:00:00+00:00,19.262971611042975,19.363905490371792,18.986835042175827,19.091575622558594,6100
2025-01-10 00:00:00+00:00,19.082057573539537,19.262973969154324,18.60595835443335,18.663089752197266,10600
2025-01-13 00:00:00+00:00,18.548825028193132,18.637379874704404,18.377429019764705,18.539302825927734,15800
2025-01-14 00:00:00+00:00,18.472650049069813,18.66309047051181,18.472650049069813,18.653568267822266,8700
2025-01-15 00:00:00+00:00,18.901138693220048,19.150613847032268,18.901138693220048,19.12014389038086,11100
2025-01-16 00:00:00+00:00,19.043969406657347,19.310585632173353,19.043969406657347,19.177276611328125,9100
2025-01-17 00:00:00+00:00,19.282018167447937,19.282018167447937,19.005879751557824,19.139188766479492,10600
2025-01-21 00:00:00+00:00,19.15823272990741,19.510545123107867,19.15823272990741,19.443891525268555,15600
2025-01-22 00:00:00+00:00,19.481979102200427,19.524828104408908,19.28201830267711,19.386760711669922,11000
2025-01-23 00:00:00+00:00,19.205841536931423,19.367715335355705,19.1591840193836,19.224885940551758,14200
