"('date', '')","('open', 'BLX')","('high', 'BLX')","('low', 'BLX')","('close', 'BLX')","('volume', 'BLX')"
2024-03-12 00:00:00+00:00,26.465016751161848,26.492698696355657,26.188184978927737,26.39119529724121,112200
2024-03-13 00:00:00+00:00,26.483472283317642,26.483472283317642,26.123591159104667,26.298917770385742,142000
2024-03-14 00:00:00+00:00,26.326600053859543,26.326600053859543,25.855987655331504,26.058996200561523,112900
2024-03-15 00:00:00+00:00,25.93903905273934,26.271234720237466,25.865217597735054,26.04977035522461,241300
2024-03-18 00:00:00+00:00,26.06822494432146,26.326600904818434,25.98517559130608,26.225095748901367,61400
2024-03-19 00:00:00+00:00,26.16050344727823,26.566522330281217,26.105137795973107,26.474245071411133,69900
2024-03-20 00:00:00+00:00,26.40964965344058,27.221685602066714,26.37273804848193,27.000221252441406,150300
2024-03-21 00:00:00+00:00,27.110953294326414,27.397012960512274,26.944856347561963,26.954082489013672,216500
2024-03-22 00:00:00+00:00,27.07404339726722,27.424694853164116,26.89871678929765,27.175548553466797,95000
2024-03-25 00:00:00+00:00,27.23091266179384,27.75689069590501,27.23091266179384,27.572336196899414,63500
2024-03-26 00:00:00+00:00,27.73843679449455,27.73843679449455,26.797213713196115,27.04636001586914,124100
2024-03-27 00:00:00+00:00,27.10172873802733,27.323193106708736,26.907946315404633,27.08327293395996,79400
2024-03-28 00:00:00+00:00,27.064816476729426,27.48929115982324,27.064816476729426,27.332420349121094,214600
2024-04-01 00:00:00+00:00,27.470835299247508,28.0706348353796,27.230915132786212,27.54465675354004,118500
2024-04-02 00:00:00+00:00,27.489291281590965,27.784577100681297,27.36010241570721,27.42469596862793,100100
2024-04-03 00:00:00+00:00,27.258599133475247,27.75689351533766,27.258599133475247,27.526201248168945,222500
2024-04-04 00:00:00+00:00,27.738439066483526,27.92299359325029,27.286282411951596,27.452381134033203,82000
2024-04-05 00:00:00+00:00,27.397012933019752,27.7107545433304,27.184774718956263,27.701526641845703,71800
2024-04-08 00:00:00+00:00,27.70152573015883,28.06140507600669,27.60924847839107,27.858396530151367,62600
2024-04-09 00:00:00+00:00,27.969128844159343,28.282870455585297,27.71075464183838,27.9045352935791,79400
2024-04-10 00:00:00+00:00,27.553882939389794,27.600020685433496,27.221685535740143,27.323190689086914,103400
2024-04-11 00:00:00+00:00,27.25859934129588,27.406242252606106,26.80644094536069,27.304737091064453,87500
2024-04-12 00:00:00+00:00,27.230916563205692,27.59079595178068,27.09250154914165,27.14786720275879,66500
2024-04-15 00:00:00+00:00,27.369331275851923,27.48006434190909,26.935630433882956,27.166322708129883,115200
2024-04-16 00:00:00+00:00,27.166322857670096,27.166322857670096,26.69571040441074,27.157094955444336,83000
2024-04-17 00:00:00+00:00,27.24936872732025,27.424693567025347,26.787984235384844,26.92639923095703,79800
2024-04-18 00:00:00+00:00,27.09249917641747,27.489290139348398,27.074043373480624,27.27705192565918,129300
2024-04-19 00:00:00+00:00,28.319783426354,29.177958948371142,27.018679170406184,27.304737091064453,203400
2024-04-22 00:00:00+00:00,27.516972107887167,27.54465581231675,26.889488887821123,27.175548553466797,121800
2024-04-23 00:00:00+00:00,27.369327214938007,27.83993959577988,27.221684322129825,27.600019454956055,137100
2024-04-24 00:00:00+00:00,27.55388389124288,27.572337934272543,27.027905823989066,27.055587768554688,152700
2024-04-25 00:00:00+00:00,27.037131496871858,27.230913905683803,26.594202791076306,27.18477439880371,141700
2024-04-26 00:00:00+00:00,27.391289449743013,27.916961392954356,27.34435333579488,27.766769409179688,139600
2024-04-29 00:00:00+00:00,27.766771532021824,27.945125197800973,27.334969993264714,27.47577476501465,94200
2024-04-30 00:00:00+00:00,27.503934558311055,27.503934558311055,26.66849136352539,26.66849136352539,175500
2024-05-01 00:00:00+00:00,26.837456489547048,27.52270765595473,26.828069266529578,27.33496856689453,147400
2024-05-02 00:00:00+00:00,27.60718993539311,28.348764414728475,27.231709979590875,28.10470199584961,163600
2024-05-03 00:00:00+00:00,28.38631201341872,28.6585361051728,28.01083205102489,28.527116775512695,173200
2024-05-06 00:00:00+00:00,28.743020391141933,29.343788353349606,28.667924395865974,29.052791595458984,151400
2024-05-07 00:00:00+00:00,29.099726483104675,29.39072324661538,28.696084829289617,28.86505126953125,153100
2024-05-08 00:00:00+00:00,28.771178786353467,28.92137076915858,28.46140759801421,28.789953231811523,114500
2024-05-09 00:00:00+00:00,28.846276624458746,29.193596725949114,28.846276624458746,28.911985397338867,123800
2024-05-10 00:00:00+00:00,29.099727325145533,29.21237221870942,28.386314440387157,28.508346557617188,87100
2024-05-13 00:00:00+00:00,28.65853810488188,28.94014764871972,28.13286433042085,28.161026000976562,105000
2024-05-14 00:00:00+00:00,28.226734708607598,28.40508837418017,27.926350718441032,27.963899612426758,77800
2024-05-15 00:00:00+00:00,28.00144583283017,28.067154604802955,27.766770624110364,27.87941551208496,103500
2024-05-16 00:00:00+00:00,27.98267270782311,28.827503141022923,27.98267270782311,28.6303768157959,138900
2024-05-17 00:00:00+00:00,28.78995547134589,28.836889798212326,28.48957148236917,28.818117141723633,205400
2024-05-20 00:00:00+00:00,28.921372887690815,29.40949776277812,28.88382578445399,29.062177658081055,146900
2024-05-21 00:00:00+00:00,29.015241818213767,29.371949127724356,28.78056661632564,29.212369918823242,65100
2024-05-22 00:00:00+00:00,29.090337473332358,29.090337473332358,28.423860767117098,28.4520206451416,61700
2024-05-23 00:00:00+00:00,28.555280436607426,28.555280436607426,27.992059558501932,28.161026000976562,93000
2024-05-24 00:00:00+00:00,28.254894943328754,28.46140847846686,28.161024503564263,28.38631248474121,73400
2024-05-28 00:00:00+00:00,28.39570172638578,28.39570172638578,27.4945497376159,27.776159286499023,171000
2024-05-29 00:00:00+00:00,27.64473977745984,27.973283631073645,27.410064573204423,27.8981876373291,102800
2024-05-30 00:00:00+00:00,28.095317310865827,28.151638861716002,27.757384424905133,27.794933319091797,70400
2024-05-31 00:00:00+00:00,27.8137028631152,28.17979737874614,27.560255017437925,28.17041015625,66500
2024-06-03 00:00:00+00:00,28.367536928807343,28.367536928807343,27.87941388390356,28.029605865478516,69900
2024-06-04 00:00:00+00:00,27.870027745882165,27.870027745882165,27.28803245180719,27.33496856689453,79500
2024-06-05 00:00:00+00:00,27.41006681888636,27.466388371201713,27.025199595610033,27.4382266998291,126100
2024-06-06 00:00:00+00:00,27.503933897622918,27.766770777394786,27.147228366188735,27.466386795043945,121700
2024-06-07 00:00:00+00:00,27.456998885262173,27.701061312427182,27.28803245180719,27.33496856689453,51900
2024-06-10 00:00:00+00:00,27.194164322485147,27.39129244174059,26.950101874584536,27.31619644165039,74600
2024-06-11 00:00:00+00:00,27.17538855731999,27.588415615364525,26.97826046060948,27.44761085510254,74600
2024-06-12 00:00:00+00:00,27.757384158970762,28.067155371323643,27.579030494152498,27.64474105834961,96700
2024-06-13 00:00:00+00:00,27.569644470071644,27.719836461299817,26.912553165626065,27.22232437133789,78300
2024-06-14 00:00:00+00:00,26.921941010703748,27.090907452345537,26.574620903947864,26.912553787231445,88400
2024-06-17 00:00:00+00:00,26.856233299941927,27.288034854181934,26.76236285193283,27.26926040649414,111500
2024-06-18 00:00:00+00:00,27.269257200147788,27.56025573380307,27.10967799442477,27.203548431396484,97700
2024-06-20 00:00:00+00:00,27.043971952964466,27.22232562215411,26.743587956706023,26.846845626831055,87500
2024-06-21 00:00:00+00:00,26.95009966799782,27.19416209591539,26.78113502445155,27.043970108032227,133200
2024-06-24 00:00:00+00:00,27.212936996385796,27.66351296755861,27.0345833363854,27.635353088378906,97800
2024-06-25 00:00:00+00:00,27.607190200143027,27.64473909129817,27.259871909106337,27.522706985473633,65500
2024-06-26 00:00:00+00:00,27.25048782043822,27.288034925482037,27.006425371148822,27.14723014831543,184600
2024-06-27 00:00:00+00:00,27.22232301294335,27.35374055110282,26.893777377114993,27.034582138061523,79500
2024-06-28 00:00:00+00:00,27.212938526600464,28.001447415706522,27.06274652776406,27.851255416870117,435100
2024-07-01 00:00:00+00:00,27.963898194933073,28.15163728405575,27.55086933417563,28.142250061035156,171900
2024-07-02 00:00:00+00:00,28.161024093753806,28.94014568873047,28.132862425105362,28.893211364746094,179100
2024-07-03 00:00:00+00:00,29.00585467792018,29.0715634481673,28.405086732312576,28.677309036254883,58100
2024-07-05 00:00:00+00:00,28.0765410756995,28.236120284970273,27.71983555579232,27.870027542114258,129800
2024-07-08 00:00:00+00:00,28.09531729211442,28.423862954309172,27.916963625706444,28.358152389526367,122200
2024-07-09 00:00:00+00:00,28.273669389367598,28.564666141250772,28.254894943328754,28.38631248474121,95900
2024-07-10 00:00:00+00:00,28.498957092432697,28.865049834468945,28.480182646577067,28.724245071411133,111000
2024-07-11 00:00:00+00:00,29.090338682404727,30.489002712693907,28.94953391514094,30.104135513305664,273500
2024-07-12 00:00:00+00:00,30.291876943912325,30.48900326355728,29.82252651759982,29.84130096435547,198200
2024-07-15 00:00:00+00:00,30.169843514335284,30.460842055064294,29.91639565590929,30.263715744018555,147200
2024-07-16 00:00:00+00:00,30.526554418398963,30.902032638747706,30.46084564031644,30.873872756958008,174700
2024-07-17 00:00:00+00:00,30.76122970270022,31.108548041866264,30.58287781628735,31.070999145507812,222200
2024-07-18 00:00:00+00:00,31.0616084242159,31.63421646319746,30.99589965720417,31.54034423828125,239300
2024-07-19 00:00:00+00:00,31.54034807715542,31.62483129943311,30.85509686572958,30.977128982543945,148500
2024-07-22 00:00:00+00:00,30.9771288809905,31.28690188861304,30.357586446605072,31.26812744140625,258500
2024-07-23 00:00:00+00:00,31.268130792812595,32.103574088331776,31.089775315661278,31.972156524658203,311000
2024-07-24 00:00:00+00:00,31.96276272062802,32.33824448703115,30.507777142320045,30.592260360717773,296000
2024-07-25 00:00:00+00:00,30.74245181405863,31.258736548199174,30.40451894637116,30.85509490966797,236700
2024-07-26 00:00:00+00:00,31.099161099358312,31.136706413035316,30.695519435238207,30.977128982543945,135500
2024-07-29 00:00:00+00:00,30.845712617719066,30.845712617719066,30.075978154439802,30.72368049621582,174100
2024-07-30 00:00:00+00:00,30.733066918333822,30.89264434149647,30.53593702149945,30.592260360717773,153700
2024-07-31 00:00:00+00:00,30.77061429112893,30.977129634567834,30.32942730404547,30.348201751708984,139400
2024-08-01 00:00:00+00:00,30.338812681719716,30.460844800878526,28.508347008206364,28.930761337280273,210500
2024-08-02 00:00:00+00:00,28.254896530299508,28.583442192713537,27.64474132320478,27.794933319091797,181000
2024-08-05 00:00:00+00:00,26.496371764813656,27.21248992061943,26.133539367192427,26.63959503173828,224300
2024-08-06 00:00:00+00:00,26.620495602596918,27.508482323528547,26.38178957315003,27.174293518066406,190300
2024-08-07 00:00:00+00:00,27.441646944430975,27.623064050081133,26.821011586470824,26.916494369506836,91500
2024-08-08 00:00:00+00:00,27.174295151253588,27.498935516506986,27.126554670967977,27.441646575927734,138800
2024-08-09 00:00:00+00:00,27.451195308550904,27.451195308550904,27.040620617764233,27.241134643554688,92200
2024-08-12 00:00:00+00:00,27.212488625709916,27.26022910535217,26.87829980466644,27.069265365600586,85600
2024-08-13 00:00:00+00:00,27.250680956050104,27.72809301074321,27.136101261603475,27.699447631835938,122400
2024-08-14 00:00:00+00:00,27.62306430740546,27.899962377488478,27.489389502619357,27.871318817138672,68500
2024-08-15 00:00:00+00:00,28.396470293913207,28.58743585434625,28.10047531430629,28.358278274536133,77000
2024-08-16 00:00:00+00:00,28.320084618578893,28.711562380954152,28.110023957679328,28.673370361328125,48800
2024-08-19 00:00:00+00:00,28.835690547016846,29.036202747746373,28.711562385551606,28.864334106445312,108700
2024-08-20 00:00:00+00:00,28.721110844444812,28.797496704888182,28.367825101655132,28.606531143188477,101200
2024-08-21 00:00:00+00:00,28.74020767211914,28.86433401199565,28.53014519069073,28.74020767211914,82200
2024-08-22 00:00:00+00:00,28.73065856309441,28.73065856309441,28.281891872220353,28.310535430908203,63600
2024-08-23 00:00:00+00:00,28.549242470643897,29.18897474079454,28.215053645129515,28.9216251373291,119000
2024-08-26 00:00:00+00:00,29.179425920318323,29.332197640750678,28.816593539587117,29.188974380493164,127500
2024-08-27 00:00:00+00:00,29.160331185560796,29.561355590820312,28.93117178086595,29.561355590820312,73000
2024-08-28 00:00:00+00:00,29.513615650940817,29.656838915610646,29.322650083925968,29.609098434448242,51300
2024-08-29 00:00:00+00:00,29.876449315839963,29.99102719700043,29.61864635145504,29.81915855407715,59000
2024-08-30 00:00:00+00:00,30.010124570817556,30.010124570817556,29.389489211807867,29.933738708496094,96300
2024-09-03 00:00:00+00:00,30.143800682272133,30.210638087055102,29.208073372945208,29.50406837463379,115300
2024-09-04 00:00:00+00:00,29.58045460976563,29.695034320241028,29.12213941022948,29.427682876586914,86500
2024-09-05 00:00:00+00:00,29.63774363817902,29.63774363817902,29.188975104739246,29.484970092773438,80700
2024-09-06 00:00:00+00:00,29.456327253267183,29.609098981227184,28.959818226805844,29.590002059936523,125800
2024-09-09 00:00:00+00:00,29.61864734944804,30.134251474408458,29.46587562196476,29.65683937072754,81600
2024-09-10 00:00:00+00:00,29.675935290357202,29.675935290357202,28.95981715900574,29.370391845703125,55100
2024-09-11 00:00:00+00:00,29.131684971726024,29.131684971726024,28.434663780824764,28.625627517700195,110000
2024-09-12 00:00:00+00:00,28.807044165062425,28.98846126026104,28.59698351143101,28.835689544677734,105300
2024-09-13 00:00:00+00:00,29.112589422966508,29.465875175659708,28.969366158268095,29.351295471191406,84600
2024-09-16 00:00:00+00:00,29.427679260075877,29.790513447671902,29.389487242066156,29.74277114868164,76400
2024-09-17 00:00:00+00:00,29.98147928094542,30.22973378954298,29.75232169328212,29.866901397705078,81600
2024-09-18 00:00:00+00:00,29.866901929984724,30.611665469050376,29.76187068415706,30.296571731567383,124800
2024-09-19 00:00:00+00:00,30.783531581869635,31.44235892091811,30.392052012725284,31.413715362548828,133400
2024-09-20 00:00:00+00:00,31.270492553710938,31.661970330062783,31.203655151092224,31.270492553710938,454200
2024-09-23 00:00:00+00:00,31.49965132570326,31.986610055246935,30.90765771113307,31.098623275756836,105100
2024-09-24 00:00:00+00:00,31.146363665904396,31.308685670191196,30.955398101834994,31.16546058654785,107800
2024-09-25 00:00:00+00:00,31.079525715206447,31.117719555817924,30.65940439557559,30.6689510345459,107900
2024-09-26 00:00:00+00:00,30.945851464254147,30.945851464254147,30.458890914916992,30.458890914916992,124700
2024-09-27 00:00:00+00:00,30.611664274497784,30.984045118907943,30.544825052644928,30.659404754638672,109200
2024-09-30 00:00:00+00:00,30.668953996182527,31.050885154449322,30.563922745540886,31.022241592407227,104600
2024-10-01 00:00:00+00:00,31.03178624447825,31.03178624447825,30.353861942228075,30.573471069335938,101800
2024-10-02 00:00:00+00:00,30.62121155046978,30.9744954816985,30.468439825422344,30.573471069335938,68900
2024-10-03 00:00:00+00:00,30.411150068114345,30.64985428856347,30.267926807371843,30.34431266784668,70200
2024-10-04 00:00:00+00:00,30.869469741597943,31.471006396414808,30.81217897536352,31.346881866455078,124300
2024-10-07 00:00:00+00:00,31.232296249668043,31.31823056659912,30.89810926291662,31.031784057617188,90100
2024-10-08 00:00:00+00:00,31.194104055036156,31.60467874175594,30.907657530952978,31.490100860595703,147600
2024-10-09 00:00:00+00:00,31.53784024839964,31.910221081044877,31.184556335680444,31.52829360961914,79200
2024-10-10 00:00:00+00:00,31.413717265292608,32.12983540682026,31.413717265292608,32.05344772338867,105200
2024-10-11 00:00:00+00:00,32.301701942228135,32.76001708578485,31.948414392981615,32.06299591064453,152400
2024-10-14 00:00:00+00:00,32.16802542422082,32.38763454929665,31.948416299144995,32.1871223449707,68600
2024-10-15 00:00:00+00:00,32.36854237085112,32.664535546619625,32.12983631691376,32.148929595947266,105500
2024-10-16 00:00:00+00:00,32.43538155397021,32.654990698556496,32.27305953435785,32.60725021362305,135400
2024-10-17 00:00:00+00:00,32.654986511999915,32.654986511999915,32.311249236763324,32.35898971557617,159000
2024-10-18 00:00:00+00:00,32.37808513314005,32.387631771513604,31.728804452791625,31.766998291015625,88800
2024-10-21 00:00:00+00:00,31.795643471088777,31.795643471088777,31.050881799538747,31.327781677246094,96100
2024-10-22 00:00:00+00:00,31.356426148739178,31.499651232373942,31.108173465119453,31.423263549804688,87400
2024-10-23 00:00:00+00:00,31.194104510900864,31.490101320786053,31.194104510900864,31.280038833618164,81300
2024-10-24 00:00:00+00:00,31.471004032112816,31.471004032112816,30.955398101834994,31.16546058654785,59400
2024-10-25 00:00:00+00:00,31.318233219968988,31.404167544180666,30.98404620490429,31.136817932128906,69200
2024-10-28 00:00:00+00:00,31.35642831425031,32.12028698086993,31.32778475249127,31.60468101501465,163700
2024-10-29 00:00:00+00:00,31.423262635313762,31.62377483267491,31.2132001567268,31.327781677246094,119200
2024-10-30 00:00:00+00:00,31.31823258325583,31.528295069806003,30.91720817333119,30.964948654174805,131000
2024-10-31 00:00:00+00:00,30.89811089244248,31.079526174480147,30.487536205714715,30.525728225708008,125400
2024-11-01 00:00:00+00:00,30.55437252432536,31.041331233791176,30.544824064369603,30.754884719848633,89900
2024-11-04 00:00:00+00:00,30.783534643951626,31.012690418430328,30.70714695754848,30.793081283569336,68300
2024-11-05 00:00:00+00:00,30.70714755856346,31.356428336236757,30.70714755856346,31.222753524780273,120800
2024-11-06 00:00:00+00:00,32.569054465490524,32.9032414828613,31.88157986705316,32.73137283325195,267700
2024-11-07 00:00:00+00:00,32.569053014229596,32.998724619106994,32.14892804840941,32.65498733520508,124600
2024-11-08 00:00:00+00:00,32.82940435391593,33.41079726706999,32.53870789733891,32.67436599731445,85400
2024-11-11 00:00:00+00:00,32.94568573922924,33.44956137645681,32.65498925139968,33.34297180175781,154200
2024-11-12 00:00:00+00:00,33.35265923057386,33.66273966559513,33.081343008387336,33.10072326660156,113400
2024-11-13 00:00:00+00:00,33.2654526841925,34.30227244305652,33.110410622808686,34.09878158569336,133300
2024-11-14 00:00:00+00:00,34.23444252096428,34.37010062482763,33.79839597539916,33.85653305053711,129000
2024-11-15 00:00:00+00:00,34.13754265568254,34.13754265568254,32.72281709022546,32.76157760620117,109800
2024-11-18 00:00:00+00:00,33.01351214668519,33.216999302192384,32.34490990870179,32.548397064208984,96000
2024-11-19 00:00:00+00:00,32.24801096992774,32.80033540159154,32.08328431673969,32.70343780517578,88100
2024-11-20 00:00:00+00:00,32.40304841874242,32.41274039595165,31.889484518840998,32.39336013793945,97900
2024-11-21 00:00:00+00:00,32.46118942353618,32.93599650719473,32.34491157104265,32.59684753417969,74900
2024-11-22 00:00:00+00:00,32.57746646145225,32.9263037066167,32.5193293848623,32.790645599365234,48900
2024-11-25 00:00:00+00:00,33.12010274469653,33.75963646507696,32.90692360576766,32.92630386352539,85200
2024-11-26 00:00:00+00:00,32.71312291208691,32.98444280925619,32.13172999719246,32.37397766113281,97300
2024-11-27 00:00:00+00:00,32.654989059128276,33.25576228995957,32.31584007831868,32.33522033691406,88900
2024-11-29 00:00:00+00:00,32.65498614669245,33.18793027311083,32.46118727442957,33.013511657714844,90700
2024-12-02 00:00:00+00:00,33.187930172845284,33.740254554461906,32.64529407142982,33.313899993896484,149900
2024-12-03 00:00:00+00:00,33.39142089754483,33.740258164607866,33.23638252289531,33.614288330078125,103000
2024-12-04 00:00:00+00:00,33.788704078433334,34.00188321152574,33.488319332427984,33.92436218261719,141800
2024-12-05 00:00:00+00:00,33.96312494284585,34.496069114411085,33.924364425828585,34.379791259765625,104800
2024-12-06 00:00:00+00:00,34.39916913689557,34.50575870311093,34.12785292937001,34.22475051879883,126500
2024-12-09 00:00:00+00:00,34.49606648237055,34.98056181890051,33.94374209443888,34.021263122558594,124300
2024-12-10 00:00:00+00:00,34.060026009650585,34.641418975430945,33.59490720133869,34.17630386352539,132200
2024-12-11 00:00:00+00:00,34.29257884490234,34.70924512415878,33.92436135933492,34.48637771606445,168500
2024-12-12 00:00:00+00:00,34.38948085651513,34.58327603537276,34.00188310598767,34.22475051879883,89500
2024-12-13 00:00:00+00:00,34.09878150710929,34.28289210637517,33.78870477786864,34.03095245361328,83000
2024-12-16 00:00:00+00:00,34.13754016145672,34.35071928734114,33.88560421883458,34.21506118774414,108400
2024-12-17 00:00:00+00:00,34.07940259899969,34.98056428416758,33.83715491366223,34.61235046386719,225400
2024-12-18 00:00:00+00:00,34.748006174320736,35.44568064271683,33.03289223711772,33.284828186035156,399900
2024-12-19 00:00:00+00:00,33.546457221899374,34.544520163087014,33.294521264644146,34.534828186035156,212800
2024-12-20 00:00:00+00:00,33.91467529638747,35.203434731925206,33.91467529638747,34.94180679321289,202800
2024-12-23 00:00:00+00:00,34.5832761968105,34.88366463969183,34.03095180239454,34.360408782958984,127600
2024-12-24 00:00:00+00:00,34.37009907315929,34.70924431750665,34.37009907315929,34.68017578125,63300
2024-12-26 00:00:00+00:00,34.43793198515333,34.83521804298606,34.428240007709945,34.748008728027344,78800
2024-12-27 00:00:00+00:00,34.73831727830764,35.17436385972537,34.098783524363775,34.282894134521484,67300
2024-12-30 00:00:00+00:00,34.13754494213012,34.56389955720032,33.72087860849962,34.156925201416016,181400
2024-12-31 00:00:00+00:00,34.505759569262,34.61234913815292,34.21506309727249,34.46699905395508,92500
2025-01-02 00:00:00+00:00,34.573587568870224,34.8449037749352,34.01157120327156,34.45730972290039,141300
2025-01-03 00:00:00+00:00,34.544521419843846,35.60072147614321,34.37010279062697,35.552268981933594,77600
2025-01-06 00:00:00+00:00,35.746066930711414,36.27901108536281,34.9805633777434,35.242191314697266,202100
2025-01-07 00:00:00+00:00,35.53288767376079,35.87203664117672,35.280951714783036,35.542579650878906,284800
2025-01-08 00:00:00+00:00,35.300332049813065,35.77513543026503,34.99994359740023,35.610408782958984,172000
2025-01-10 00:00:00+00:00,35.106534369632186,35.26157274151405,34.68017977105864,35.25188446044922,222400
2025-01-13 00:00:00+00:00,35.067771342510774,35.83327486606275,35.067771342510774,35.465057373046875,87400
2025-01-14 00:00:00+00:00,35.600721428001016,36.2887039665337,35.600721428001016,35.92048645019531,100400
2025-01-15 00:00:00+00:00,36.3371532639858,37.20924642088401,36.18211489124905,37.199554443359375,112300
2025-01-16 00:00:00+00:00,37.131722101079234,37.73249528022987,37.131722101079234,37.538700103759766,102300
2025-01-17 00:00:00+00:00,37.76157025241879,37.95536544294357,37.35459222022287,37.596839904785156,142900
2025-01-21 00:00:00+00:00,37.926298999272475,38.178238675125776,37.36428626216512,37.91661071777344,142000
2025-01-22 00:00:00+00:00,37.91660518575108,37.91660518575108,36.676294639663205,36.695674896240234,141100
2025-01-23 00:00:00+00:00,36.48250076183219,36.48250076183219,35.83327508087523,36.03676223754883,259000
2025-01-24 00:00:00+00:00,36.00769375207383,36.569710124356284,35.89141590472116,36.472808837890625,95400
