"('date', '')","('open', 'BKE')","('high', 'BKE')","('low', 'BKE')","('close', 'BKE')","('volume', 'BKE')"
2024-04-16 00:00:00+00:00,32.987509378852266,33.097010505378286,32.7046276976005,32.95100784301758,472600
2024-04-17 00:00:00+00:00,33.288631496577935,33.6901378651994,32.951001062033136,33.3433837890625,324700
2024-04-18 00:00:00+00:00,33.41638570417058,34.0277741629634,33.27951018484269,33.47113800048828,265600
2024-04-19 00:00:00+00:00,33.31600832111045,33.781394138573425,32.941876331080216,33.38901138305664,389900
2024-04-22 00:00:00+00:00,33.489388765927515,33.854393631779466,33.27951018484269,33.47113800048828,285600
2024-04-23 00:00:00+00:00,33.73576499097676,34.8216593021665,33.73576499097676,34.712158203125,373300
2024-04-24 00:00:00+00:00,34.602655689251336,34.73041104023481,33.77226505323438,33.872642517089844,354600
2024-04-25 00:00:00+00:00,33.58063897171071,33.58063897171071,33.060504342289285,33.498512268066406,310800
2024-04-26 00:00:00+00:00,33.71751583771089,34.438405359526975,33.589763969232564,34.28327560424805,246700
2024-04-29 00:00:00+00:00,34.46577836907064,34.49315277378491,34.018643366533524,34.32889938354492,205200
2024-04-30 00:00:00+00:00,34.073401008733,34.310654009134616,33.98215065803493,34.11902618408203,255500
2024-05-01 00:00:00+00:00,34.10989917000876,34.63003377572909,33.863519070302694,33.900020599365234,267000
2024-05-02 00:00:00+00:00,34.429280068545395,34.92204028544255,34.310651835371445,34.90378952026367,245300
2024-05-03 00:00:00+00:00,35.35092468339115,35.51517460859746,34.54790841771202,34.684783935546875,323300
2024-05-06 00:00:00+00:00,35.487796033270044,35.63379865706609,35.1866671446182,35.204917907714844,250100
2024-05-07 00:00:00+00:00,35.25967223791636,35.55167753123833,34.7669120000689,34.776039123535156,338700
2024-05-08 00:00:00+00:00,34.675661126982924,35.28704611282626,34.438408135112674,35.268798828125,249900
2024-05-09 00:00:00+00:00,35.223168311671856,35.80718233959447,35.031540503638745,35.67030334472656,214900
2024-05-10 00:00:00+00:00,35.85280903274729,35.962310144703174,35.35092516522374,35.40567398071289,216100
2024-05-13 00:00:00+00:00,35.65205260768718,36.39119291478823,35.35092369211245,35.533424377441406,325900
2024-05-14 00:00:00+00:00,36.190437927782725,36.39119285850702,35.642928910687736,35.80718231201172,310100
2024-05-15 00:00:00+00:00,35.25054407541911,36.0261823836659,34.25590008477405,34.27415084838867,377600
2024-05-16 00:00:00+00:00,34.14639562089072,34.14639562089072,33.65363892550477,33.91826629638672,341900
2024-05-17 00:00:00+00:00,33.83614212146338,33.90001805203434,33.58976204027093,33.74488830566406,217000
2024-05-20 00:00:00+00:00,33.64451420148654,34.338029346762376,33.64451420148654,34.29240417480469,260300
2024-05-21 00:00:00+00:00,34.374529448499025,34.60265880288825,34.17377798370134,34.47490692138672,262700
2024-05-22 00:00:00+00:00,34.44752974991835,34.44752974991835,33.15175679178397,33.54413604736328,339300
2024-05-23 00:00:00+00:00,33.50764368756475,33.681020759276336,33.08788299235154,33.27951431274414,391100
2024-05-24 00:00:00+00:00,32.887126062714415,34.328901662681126,32.293988394026776,33.516761779785156,491000
2024-05-28 00:00:00+00:00,33.3068864861303,33.799646738072106,32.84150412439268,33.06963348388672,482700
2024-05-29 00:00:00+00:00,32.951002217667785,33.772265747875004,32.951002217667785,33.40726089477539,391800
2024-05-30 00:00:00+00:00,33.60801817049893,34.01864822375189,33.31600939428559,33.53501510620117,398000
2024-05-31 00:00:00+00:00,33.909147666914095,35.25054940717372,33.89089690053898,35.16842269897461,593700
2024-06-03 00:00:00+00:00,35.43305232650549,35.73418125851301,34.885539797708205,35.18667221069336,310200
2024-06-04 00:00:00+00:00,34.81253627136716,35.15016669656827,34.08251964901837,34.19202423095703,352700
2024-06-05 00:00:00+00:00,34.38365741783807,34.99504243177158,33.744894513639544,34.92204284667969,317200
2024-06-06 00:00:00+00:00,34.65741236530386,34.65741236530386,33.59889226156497,33.65364456176758,325700
2024-06-07 00:00:00+00:00,33.45288570531738,33.95476954852468,33.31600671127111,33.54413604736328,443400
2024-06-10 00:00:00+00:00,33.1061251506668,33.270378536301095,32.66811728263438,33.05137634277344,400100
2024-06-11 00:00:00+00:00,32.914500184674196,33.17000392603403,32.44911787277202,32.686370849609375,407300
2024-06-12 00:00:00+00:00,33.370758275888676,34.383653062961194,33.22475564321914,33.26125717163086,400000
2024-06-13 00:00:00+00:00,33.060503744744075,33.25213155612474,32.622495826883636,32.99662780761719,334000
2024-06-14 00:00:00+00:00,32.62249768577528,32.786751099454605,32.24836568372298,32.40349197387695,289200
2024-06-17 00:00:00+00:00,32.385247724908815,33.07875949581136,31.81948436653835,33.060508728027344,440300
2024-06-18 00:00:00+00:00,32.996626871028475,33.82701751108538,32.731996007027035,33.70838928222656,405300
2024-06-20 00:00:00+00:00,33.708385249811364,34.5844044368494,33.681010846802266,33.95476531982422,361900
2024-06-21 00:00:00+00:00,33.77226533000544,33.982147382138194,33.48938718152439,33.817893981933594,725800
2024-06-24 00:00:00+00:00,34.13727327223971,34.520532362027744,33.88176953303261,34.09164810180664,364900
2024-06-25 00:00:00+00:00,34.100769545750374,34.100769545750374,33.535009810692564,33.79964065551758,255100
2024-06-26 00:00:00+00:00,33.68101518093012,34.082521560963684,33.206505742175494,33.516761779785156,282700
2024-06-27 00:00:00+00:00,33.33425803252869,33.33425803252869,32.5859940761292,33.10612869262695,236300
2024-06-28 00:00:00+00:00,33.39813324742632,33.799643104801575,33.179131035201095,33.70838928222656,497700
2024-07-01 00:00:00+00:00,33.91826730249493,33.973019595151804,33.042251505849066,33.1243782043457,338300
2024-07-02 00:00:00+00:00,33.30688362565327,33.42551185707587,33.03312911396669,33.10612869262695,280000
2024-07-03 00:00:00+00:00,33.27038733607651,33.41638999737062,32.95100760230126,33.060508728027344,136200
2024-07-05 00:00:00+00:00,32.95099986145264,33.306881047192306,32.94187273921575,33.08787536621094,259800
2024-07-08 00:00:00+00:00,33.425508067501625,33.443758830341906,33.106124939262365,33.1608772277832,290200
2024-07-09 00:00:00+00:00,32.960124151641715,33.389008399811594,32.741121947325766,32.75937271118164,360000
2024-07-10 00:00:00+00:00,33.04225124249497,33.58063659924244,32.95100090310481,33.50763702392578,267600
2024-07-11 00:00:00+00:00,34.15552258550315,35.80718014043735,33.85439020767928,35.3782958984375,559300
2024-07-12 00:00:00+00:00,35.60850487461184,36.37279568522745,35.54404703669109,35.9307975769043,382500
2024-07-15 00:00:00+00:00,35.82950255862011,36.40041629296659,35.17571396665169,35.62691879272461,407600
2024-07-16 00:00:00+00:00,36.07813217338784,37.219959801650674,36.0689219030936,37.11867141723633,366900
2024-07-17 00:00:00+00:00,36.56617196790011,38.00266856324314,36.41883925396921,37.41333770751953,752500
2024-07-18 00:00:00+00:00,37.06341760165211,37.61591434716029,35.571673578629124,35.774253845214844,409800
2024-07-19 00:00:00+00:00,35.79267156067703,35.930797506056976,35.046801291153706,35.09284210205078,279000
2024-07-22 00:00:00+00:00,35.415127353523765,35.69137570088133,34.844213633959676,35.6729621887207,248700
2024-07-23 00:00:00+00:00,35.57167221861404,36.75033377073488,35.359881690510356,36.741127014160156,483000
2024-07-24 00:00:00+00:00,36.46487411186445,36.94370623209434,35.90317064673146,35.967628479003906,499900
2024-07-25 00:00:00+00:00,36.151794482229406,37.238374470652005,36.1149639414522,36.971336364746094,468600
2024-07-26 00:00:00+00:00,37.3488786676828,38.31574979140909,37.293627584471146,38.297332763671875,842800
2024-07-29 00:00:00+00:00,38.36178824103005,38.555161751324256,37.790874467104395,38.50912094116211,370300
2024-07-30 00:00:00+00:00,38.49991623694813,39.70620168588104,38.32495623123932,39.47599411010742,412900
2024-07-31 00:00:00+00:00,39.531246061905925,40.85724046294431,38.82220629141317,39.770660400390625,538600
2024-08-01 00:00:00+00:00,39.752241688048535,39.94561871739942,36.97133732056513,37.744834899902344,363600
2024-08-02 00:00:00+00:00,36.21625677874061,36.38200299829188,35.44275919918332,36.20704650878906,391200
2024-08-05 00:00:00+00:00,34.43905061978033,35.801878883759414,33.93259120353099,35.74662780761719,508200
2024-08-06 00:00:00+00:00,35.82030202880818,36.44646694797595,35.51642632714337,36.253089904785156,307700
2024-08-07 00:00:00+00:00,36.95291595150214,37.26599835189263,35.97683470024043,36.40962600708008,279600
2024-08-08 00:00:00+00:00,36.98975019776882,37.468582358888355,36.5477520904328,37.348876953125,340100
2024-08-09 00:00:00+00:00,37.4133342174289,38.030288801746835,37.12787557401526,37.79087448120117,230200
2024-08-12 00:00:00+00:00,37.98424765791819,38.22366197636086,37.348876052571825,37.772457122802734,304000
2024-08-13 00:00:00+00:00,38.113162536804644,38.9234941201877,37.9750401103558,38.674869537353516,370700
2024-08-14 00:00:00+00:00,38.84982692161797,38.85903719120907,37.901372889675216,38.25128936767578,317000
2024-08-15 00:00:00+00:00,39.58648959492747,39.99165359534485,38.81299213035738,39.172115325927734,371300
2024-08-16 00:00:00+00:00,39.006369088457326,40.04690823147336,38.895870444456506,39.51282501220703,324500
2024-08-19 00:00:00+00:00,39.40232874734322,39.62332604868882,38.84062171133261,38.94191360473633,223900
2024-08-20 00:00:00+00:00,38.8590334582337,38.89586750768239,38.48149323310532,38.73011779785156,241400
2024-08-21 00:00:00+00:00,39.301035047569954,39.77986719539551,38.269706159085715,38.71170425415039,262600
2024-08-22 00:00:00+00:00,38.55516515215035,38.684080837051056,37.50541913202864,38.37099838256836,569200
2024-08-23 00:00:00+00:00,38.50911840434076,41.87015001509639,38.324951663135664,40.24028015136719,909100
2024-08-26 00:00:00+00:00,39.641739669124874,40.488905285314736,39.0892429505534,39.09844970703125,474200
2024-08-27 00:00:00+00:00,39.199742923128,39.641741015535096,38.76695158751145,39.53124237060547,368800
2024-08-28 00:00:00+00:00,39.2181566607715,39.429947176080574,38.24207542645777,38.389408111572266,466700
2024-08-29 00:00:00+00:00,38.61041506070016,38.997162103621385,37.71720853868374,38.518333435058594,281000
2024-08-30 00:00:00+00:00,38.849824646857996,38.849824646857996,38.38940954954316,38.582786560058594,361900
2024-09-03 00:00:00+00:00,38.26970483404903,38.88665938933374,38.05791430703987,38.27891159057617,296900
2024-09-04 00:00:00+00:00,38.103957134844535,38.251289835907954,37.85533254317089,38.0487060546875,238500
2024-09-05 00:00:00+00:00,39.05241206518079,39.227368553951216,38.42624719327043,38.70249557495117,335500
2024-09-06 00:00:00+00:00,38.803784625919164,38.803784625919164,37.864537386842954,38.03949737548828,280600
2024-09-09 00:00:00+00:00,38.122370557662116,38.45386646920032,37.85532896451426,38.28812026977539,312300
2024-09-10 00:00:00+00:00,38.11316506333973,39.17212129975555,38.076331008769536,39.08003616333008,336900
2024-09-11 00:00:00+00:00,38.803787389315545,39.12608009453133,38.13158170726718,38.223663330078125,453800
2024-09-12 00:00:00+00:00,38.26970671811178,38.68407752331442,37.68958267306394,38.62882995605469,272900
2024-09-13 00:00:00+00:00,39.39311478366982,40.80198737657162,39.21815831045204,40.498111724853516,367700
2024-09-16 00:00:00+00:00,40.62702905666767,40.70990391847213,40.12057312905758,40.5901985168457,421800
2024-09-17 00:00:00+00:00,40.765153775864206,41.39131859902865,40.44286109508601,40.995361328125,327200
2024-09-18 00:00:00+00:00,40.84802985904242,41.9069825235565,40.36919771447096,40.5901985168457,478400
2024-09-19 00:00:00+00:00,41.29002424867669,41.575482861003884,40.91248402601853,41.087440490722656,511100
2024-09-20 00:00:00+00:00,40.90327564093151,40.90327564093151,40.212652993581976,40.37840270996094,1394900
2024-09-23 00:00:00+00:00,40.36919707267291,40.525736524321196,39.715408458103255,39.85353088378906,540600
2024-09-24 00:00:00+00:00,40.065322183206405,40.231071907365184,39.641741115995565,39.65095138549805,349400
2024-09-25 00:00:00+00:00,39.604907333421295,39.696992465631084,38.7853689765416,38.84982681274414,404100
2024-09-26 00:00:00+00:00,39.48520737311335,39.724621724481764,39.23658275091012,39.66016387939453,300900
2024-09-27 00:00:00+00:00,40.08374376339599,40.83882436470832,40.01928592030998,40.544158935546875,324400
2024-09-30 00:00:00+00:00,40.35999499106727,40.55336851703961,40.074536324616005,40.48891067504883,417800
2024-10-01 00:00:00+00:00,40.240280826287254,40.240280826287254,39.218158732509686,39.5772819519043,437100
2024-10-02 00:00:00+00:00,39.254994711468036,39.42995119515965,38.45386986135434,38.50912094116211,317700
2024-10-03 00:00:00+00:00,38.32495443009533,38.32495443009533,37.74483389554549,38.0487060546875,309000
2024-10-04 00:00:00+00:00,38.730122334616844,39.99165881815785,38.66566449687532,39.96403503417969,414700
2024-10-07 00:00:00+00:00,39.69699519813537,39.74303601106513,38.19604081034098,39.01557922363281,370200
2024-10-08 00:00:00+00:00,39.135285993498336,39.32865950477387,38.638036810770956,38.748538970947266,236800
2024-10-09 00:00:00+00:00,38.914284082034925,38.914284082034925,38.11316276326809,38.214454650878906,416200
2024-10-10 00:00:00+00:00,38.0671263248163,38.27891688109699,37.569877099102186,38.13158416748047,416100
2024-10-11 00:00:00+00:00,38.326602588116714,39.41315587991721,38.21516204238537,39.32957458496094,448100
2024-10-14 00:00:00+00:00,39.32029055810228,40.01680018994682,39.143842726715555,40.00751495361328,304800
2024-10-15 00:00:00+00:00,39.998225121348575,41.20550774289403,39.8310625306974,40.3139762878418,343000
2024-10-16 00:00:00+00:00,40.815466516106945,41.49340215559947,40.62044466282101,41.1497917175293,325800
2024-10-17 00:00:00+00:00,41.205504868558485,41.30766017156726,40.86189447513602,40.99190902709961,372600
2024-10-18 00:00:00+00:00,41.177651180386114,41.49340236749397,40.98262932610426,41.37267303466797,351400
2024-10-21 00:00:00+00:00,41.4098188614145,41.4098188614145,40.42541732047205,40.52757263183594,371000
2024-10-22 00:00:00+00:00,40.443990117006976,40.499712160426064,39.67318800084692,39.86820983886719,336400
2024-10-23 00:00:00+00:00,39.71033301132405,39.803203084915054,39.338863344853294,39.580318450927734,280400
2024-10-24 00:00:00+00:00,39.74748483697274,40.06323603207682,39.42244840493828,39.840354919433594,253400
2024-10-25 00:00:00+00:00,40.24896831062533,40.508997428190085,39.10669298936884,39.366722106933594,297700
2024-10-28 00:00:00+00:00,39.71961873240597,40.118951161529196,39.54317092011254,40.035369873046875,239700
2024-10-29 00:00:00+00:00,39.47816360454489,40.128239956785805,39.264567746725795,40.04465866088867,324400
2024-10-30 00:00:00+00:00,40.11895623756368,40.80617710303017,39.988941670725765,40.202537536621094,323600
2024-10-31 00:00:00+00:00,40.24896986245705,40.34183639584471,39.49673818854479,39.524600982666016,362800
2024-11-01 00:00:00+00:00,39.86821299465456,40.21182343302668,39.01382597442095,39.17170333862305,378300
2024-11-04 00:00:00+00:00,39.19027399419329,40.12823869179877,39.19027399419329,39.87749481201172,355700
2024-11-05 00:00:00+00:00,39.69176316660164,41.112641660006965,39.69176316660164,41.02906036376953,351000
2024-11-06 00:00:00+00:00,42.12489979684492,42.81212059582474,41.753426605277355,42.18990707397461,461000
2024-11-07 00:00:00+00:00,42.245633150533166,43.202171927630424,42.152763072455464,42.41279220581055,269700
2024-11-08 00:00:00+00:00,42.227057142632766,42.6449600750563,41.9113059773283,42.05060577392578,453100
2024-11-11 00:00:00+00:00,42.44994030844267,42.82141353611581,41.76271944266798,41.92059326171875,312100
2024-11-12 00:00:00+00:00,42.6913942593027,44.65090841096471,42.56137970675029,44.21442794799805,556600
2024-11-13 00:00:00+00:00,44.715917663183866,46.10893686088267,44.613762355198325,45.319557189941406,545800
2024-11-14 00:00:00+00:00,45.67245742031045,46.229663695046135,45.14311039652222,45.26383972167969,350300
2024-11-15 00:00:00+00:00,45.5610169273882,45.5610169273882,44.33516028742539,44.5023193359375,278100
2024-11-18 00:00:00+00:00,44.84593536805312,45.1802605657794,44.21443300404376,44.37230682373047,372400
2024-11-19 00:00:00+00:00,43.75009331200149,44.07512973109445,43.08144291543165,43.88010787963867,268400
2024-11-20 00:00:00+00:00,43.57363865809603,43.92653784560501,42.81212178263996,43.85224533081055,295200
2024-11-21 00:00:00+00:00,43.88010607019587,44.2980125508192,43.43434033840803,44.25157928466797,405600
2024-11-22 00:00:00+00:00,45.19883091006094,46.15537323252543,43.2114572877198,45.375282287597656,722000
2024-11-25 00:00:00+00:00,45.65388513949399,48.4120644522483,45.65388513949399,47.60411071777344,804500
2024-11-26 00:00:00+00:00,47.046904363238724,48.449208880329095,47.046904363238724,48.10559844970703,661900
2024-11-27 00:00:00+00:00,47.91057334983055,48.44920559296409,47.27907103537674,47.58553695678711,350600
2024-11-29 00:00:00+00:00,47.91057631917355,48.51421942095862,47.78056175389829,48.374916076660156,199200
2024-12-02 00:00:00+00:00,48.53279189711798,50.269425212498504,48.25418873965186,50.222991943359375,577900
2024-12-03 00:00:00+00:00,50.22298970965938,50.38086352623715,49.35931748008482,49.61005783081055,285100
2024-12-04 00:00:00+00:00,49.517190008777305,50.065111048314336,49.16429081145741,49.953670501708984,319500
2024-12-05 00:00:00+00:00,49.00641939560916,49.32217057862515,47.734129426970284,48.80210876464844,506100
2024-12-06 00:00:00+00:00,49.535767156916144,49.73078901146892,48.73710218002611,49.257164001464844,386400
2024-12-09 00:00:00+00:00,49.56362644681825,50.27871012334569,48.876405565698754,49.00642013549805,426600
2024-12-10 00:00:00+00:00,49.62863455765638,49.916526497454115,48.30062249952291,48.70924377441406,444600
2024-12-11 00:00:00+00:00,48.80210873168678,49.68435499622069,48.21703963418705,49.052852630615234,566300
2024-12-12 00:00:00+00:00,48.82997196420791,49.06214184944823,47.66912253800629,47.78984832763672,340800
2024-12-13 00:00:00+00:00,48.12417091037628,48.47707010867422,47.566964633174145,48.45849609375,244200
2024-12-16 00:00:00+00:00,48.44920601456462,48.83925323224189,48.07773635394406,48.783531188964844,400300
2024-12-17 00:00:00+00:00,48.644230670606255,48.885685769283796,46.97260836611974,48.08702087402344,573000
2024-12-18 00:00:00+00:00,48.26347234989098,48.309905614056966,45.700315073409456,46.099647521972656,467700
2024-12-19 00:00:00+00:00,46.7683024074578,47.34408273286009,46.54541775811716,46.805450439453125,504200
2024-12-20 00:00:00+00:00,46.27610032538005,47.78056009548159,46.27610032538005,47.25121307373047,1811300
2024-12-23 00:00:00+00:00,47.251211021277896,47.60410665869585,46.82401578537413,47.3719367980957,414700
2024-12-24 00:00:00+00:00,47.399803632013615,47.650547527957755,47.251215050265,47.60411071777344,253700
2024-12-26 00:00:00+00:00,47.371938029356805,48.26347300963307,47.297645514201875,48.04058837890625,382900
2024-12-27 00:00:00+00:00,47.734128796704084,48.25418706118284,47.501958916452864,47.854854583740234,532700
2024-12-30 00:00:00+00:00,47.176915728239955,47.83627729277434,46.88902736372462,47.58553695678711,293100
2024-12-31 00:00:00+00:00,47.789850232429956,47.88272031580646,47.01904802487796,47.18621063232422,381600
2025-01-02 00:00:00+00:00,47.539101934939566,47.97558242995747,46.814733064595906,47.46480941772461,359600
2025-01-03 00:00:00+00:00,47.70626473574651,48.46778163934595,47.17691770623546,47.947723388671875,513200
2025-01-06 00:00:00+00:00,48.4120662950773,49.024994660950654,47.36265740380139,47.50196075439453,548600
2025-01-07 00:00:00+00:00,47.60411053005173,47.8084211576371,46.62899774475725,47.13048553466797,562600
2025-01-08 00:00:00+00:00,46.70329310088691,46.92617419794719,46.108938785217944,46.68471908569336,386800
2025-01-10 00:00:00+00:00,46.09036599585468,47.650547887296256,46.09036599585468,46.842594146728516,566200
2025-01-13 00:00:00+00:00,46.8240192775466,47.91986138471852,45.40314075834537,47.641258239746094,630200
2025-01-14 00:00:00+00:00,47.808419793946115,48.92283589219406,47.40908732921867,47.9662971496582,634900
2025-01-15 00:00:00+00:00,49.14579181677586,49.14579181677586,46.70816099260694,47.52397918701172,624600
2025-01-16 00:00:00+00:00,47.30774023171484,47.582955465918296,46.226530562509474,46.472259521484375,630800
2025-01-17 00:00:00+00:00,46.99320641813665,47.67141697998115,46.58037982649449,47.58295440673828,594400
2025-01-21 00:00:00+00:00,47.78936902548672,48.26116819784239,47.38637366475419,47.95646667480469,530400
2025-01-22 00:00:00+00:00,47.87783067069552,48.01543829125747,46.845769766954525,47.189788818359375,456800
2025-01-23 00:00:00+00:00,47.07184023421022,47.887662202960406,46.94406012173188,47.415863037109375,347600
2025-01-24 00:00:00+00:00,47.1111608818825,47.19962346567064,46.64918919437481,47.01287078857422,312000
