"('date', '')","('open', 'BLBD')","('high', 'BLBD')","('low', 'BLBD')","('close', 'BLBD')","('volume', 'BLBD')"
2024-02-13 00:00:00+00:00,30.06999969482422,30.825000762939453,29.899999618530273,30.450000762939453,611100
2024-02-14 00:00:00+00:00,31.0,32.27000045776367,30.780000686645508,31.84000015258789,625600
2024-02-15 00:00:00+00:00,32.09000015258789,33.94499969482422,31.989999771118164,33.88999938964844,816700
2024-02-16 00:00:00+00:00,33.2599983215332,33.49800109863281,32.130001068115234,32.310001373291016,1209800
2024-02-20 00:00:00+00:00,31.850000381469727,32.349998474121094,30.233999252319336,30.399999618530273,946300
2024-02-21 00:00:00+00:00,30.079999923706055,30.6299991607666,29.777999877929688,29.899999618530273,345000
2024-02-22 00:00:00+00:00,30.239999771118164,31.3700008392334,29.934999465942383,31.190000534057617,1170700
2024-02-23 00:00:00+00:00,31.1299991607666,31.940000534057617,30.920000076293945,31.5,595400
2024-02-26 00:00:00+00:00,31.450000762939453,32.720001220703125,31.190000534057617,32.279998779296875,624200
2024-02-27 00:00:00+00:00,32.61000061035156,33.029998779296875,32.31999969482422,32.9900016784668,458600
2024-02-28 00:00:00+00:00,32.9900016784668,33.189998626708984,32.5,32.66999816894531,610100
2024-02-29 00:00:00+00:00,33.439998626708984,34.0099983215332,33.02000045776367,33.84000015258789,867400
2024-03-01 00:00:00+00:00,34.0,34.79399871826172,33.75,34.43000030517578,475800
2024-03-04 00:00:00+00:00,34.599998474121094,34.900001525878906,33.56999969482422,33.720001220703125,436100
2024-03-05 00:00:00+00:00,33.4900016784668,34.209999084472656,33.25,33.90999984741211,633600
2024-03-06 00:00:00+00:00,34.0099983215332,34.529998779296875,33.6619987487793,34.04999923706055,330000
2024-03-07 00:00:00+00:00,34.310001373291016,34.88999938964844,32.599998474121094,32.849998474121094,438800
2024-03-08 00:00:00+00:00,33.2400016784668,33.41999816894531,31.920000076293945,32.400001525878906,409500
2024-03-11 00:00:00+00:00,32.369998931884766,32.939998626708984,31.749000549316406,32.88999938964844,387100
2024-03-12 00:00:00+00:00,33.0,33.45500183105469,32.720001220703125,32.959999084472656,458800
2024-03-13 00:00:00+00:00,33.2400016784668,33.349998474121094,32.779998779296875,33.005001068115234,296800
2024-03-14 00:00:00+00:00,33.150001525878906,33.279998779296875,31.719999313354492,32.040000915527344,358400
2024-03-15 00:00:00+00:00,31.899999618530273,32.42499923706055,31.42099952697754,31.799999237060547,646300
2024-03-18 00:00:00+00:00,32.060001373291016,32.779998779296875,31.860000610351562,32.58000183105469,228800
2024-03-19 00:00:00+00:00,32.5099983215332,34.25,31.9950008392334,34.2400016784668,542300
2024-03-20 00:00:00+00:00,34.0,35.17100143432617,33.689998626708984,34.709999084472656,555000
2024-03-21 00:00:00+00:00,35.0,36.279998779296875,34.5099983215332,36.25,537000
2024-03-22 00:00:00+00:00,36.27000045776367,36.939998626708984,35.689998626708984,36.33000183105469,416500
2024-03-25 00:00:00+00:00,36.33000183105469,37.21500015258789,35.630001068115234,36.029998779296875,348300
2024-03-26 00:00:00+00:00,36.279998779296875,37.13999938964844,36.15999984741211,36.650001525878906,287500
2024-03-27 00:00:00+00:00,36.86000061035156,37.849998474121094,36.77000045776367,37.849998474121094,328200
2024-03-28 00:00:00+00:00,37.849998474121094,38.79999923706055,37.400001525878906,38.34000015258789,473500
2024-04-01 00:00:00+00:00,38.56999969482422,38.720001220703125,37.72999954223633,38.380001068115234,293700
2024-04-02 00:00:00+00:00,37.939998626708984,38.13199996948242,37.150001525878906,37.38999938964844,326200
2024-04-03 00:00:00+00:00,37.349998474121094,38.83000183105469,37.185001373291016,38.2400016784668,389900
2024-04-04 00:00:00+00:00,38.459999084472656,39.012001037597656,36.18000030517578,36.40999984741211,546100
2024-04-05 00:00:00+00:00,36.619998931884766,37.71099853515625,36.619998931884766,37.43000030517578,457000
2024-04-08 00:00:00+00:00,37.4900016784668,37.689998626708984,36.83000183105469,37.0099983215332,243800
2024-04-09 00:00:00+00:00,37.22999954223633,37.22999954223633,36.06999969482422,36.52000045776367,235300
2024-04-10 00:00:00+00:00,35.720001220703125,36.79999923706055,34.770999908447266,35.900001525878906,373800
2024-04-11 00:00:00+00:00,36.09000015258789,36.529998779296875,35.189998626708984,36.380001068115234,456400
2024-04-12 00:00:00+00:00,36.15999984741211,36.29999923706055,35.33000183105469,36.029998779296875,330700
2024-04-15 00:00:00+00:00,36.290000915527344,36.869998931884766,35.3849983215332,35.529998779296875,355100
2024-04-16 00:00:00+00:00,35.220001220703125,36.279998779296875,34.40999984741211,36.0099983215332,449700
2024-04-17 00:00:00+00:00,36.0099983215332,36.119998931884766,33.279998779296875,34.220001220703125,753000
2024-04-18 00:00:00+00:00,34.459999084472656,34.459999084472656,33.29999923706055,33.619998931884766,507200
2024-04-19 00:00:00+00:00,33.38999938964844,34.63999938964844,32.720001220703125,33.939998626708984,1235000
2024-04-22 00:00:00+00:00,34.18000030517578,34.470001220703125,33.20000076293945,33.97999954223633,640200
2024-04-23 00:00:00+00:00,34.459999084472656,36.540000915527344,34.220001220703125,36.290000915527344,327000
2024-04-24 00:00:00+00:00,36.29999923706055,36.625,34.869998931884766,34.9900016784668,359600
2024-04-25 00:00:00+00:00,34.220001220703125,34.59000015258789,33.630001068115234,33.96500015258789,318000
2024-04-26 00:00:00+00:00,34.29999923706055,34.540000915527344,33.89500045776367,33.970001220703125,199400
2024-04-29 00:00:00+00:00,34.20000076293945,34.58000183105469,33.689998626708984,34.52000045776367,262600
2024-04-30 00:00:00+00:00,34.11000061035156,34.45000076293945,32.83000183105469,32.95500183105469,349900
2024-05-01 00:00:00+00:00,32.75,33.779998779296875,32.3650016784668,32.83000183105469,547400
2024-05-02 00:00:00+00:00,33.08000183105469,34.54999923706055,32.72999954223633,34.29999923706055,391200
2024-05-03 00:00:00+00:00,35.02000045776367,35.459999084472656,34.21500015258789,35.400001525878906,320500
2024-05-06 00:00:00+00:00,35.869998931884766,37.150001525878906,35.810001373291016,36.66999816894531,355700
2024-05-07 00:00:00+00:00,36.66999816894531,37.5,36.66999816894531,37.11000061035156,262600
2024-05-08 00:00:00+00:00,36.880001068115234,37.56999969482422,36.0099983215332,37.540000915527344,693400
2024-05-09 00:00:00+00:00,44.34000015258789,49.0,42.900001525878906,46.720001220703125,2883200
2024-05-10 00:00:00+00:00,47.08000183105469,48.959999084472656,45.65999984741211,48.7400016784668,1096300
2024-05-13 00:00:00+00:00,49.380001068115234,49.939998626708984,48.323001861572266,48.7599983215332,582300
2024-05-14 00:00:00+00:00,48.900001525878906,50.439998626708984,48.540000915527344,50.2599983215332,640500
2024-05-15 00:00:00+00:00,52.83000183105469,54.2599983215332,51.7599983215332,52.97999954223633,1851100
2024-05-16 00:00:00+00:00,53.66999816894531,53.9900016784668,52.2599983215332,52.459999084472656,881700
2024-05-17 00:00:00+00:00,53.02000045776367,54.08000183105469,52.374000549316406,53.08000183105469,631200
2024-05-20 00:00:00+00:00,53.720001220703125,55.83000183105469,53.41999816894531,55.54999923706055,725900
2024-05-21 00:00:00+00:00,55.4900016784668,55.7239990234375,54.0,54.45000076293945,633300
2024-05-22 00:00:00+00:00,54.75,56.40999984741211,53.400001525878906,53.61000061035156,573400
2024-05-23 00:00:00+00:00,53.93199920654297,54.319000244140625,52.47999954223633,53.619998931884766,440800
2024-05-24 00:00:00+00:00,54.435001373291016,55.400001525878906,54.130001068115234,54.540000915527344,416800
2024-05-28 00:00:00+00:00,55.02000045776367,55.90999984741211,54.23500061035156,55.20000076293945,427100
2024-05-29 00:00:00+00:00,54.349998474121094,55.66999816894531,54.209999084472656,55.220001220703125,596900
2024-05-30 00:00:00+00:00,55.29999923706055,57.41999816894531,55.209999084472656,56.7400016784668,511800
2024-05-31 00:00:00+00:00,56.81999969482422,57.13999938964844,54.68000030517578,57.0099983215332,593600
2024-06-03 00:00:00+00:00,57.810001373291016,58.06999969482422,55.25,55.91999816894531,501500
2024-06-04 00:00:00+00:00,55.20000076293945,55.349998474121094,52.880001068115234,54.16999816894531,983300
2024-06-05 00:00:00+00:00,55.16999816894531,58.46799850463867,54.529998779296875,57.869998931884766,631100
2024-06-06 00:00:00+00:00,57.90999984741211,58.060001373291016,56.37200164794922,57.15999984741211,423200
2024-06-07 00:00:00+00:00,56.65999984741211,57.58000183105469,55.810001373291016,56.349998474121094,432800
2024-06-10 00:00:00+00:00,55.790000915527344,57.130001068115234,55.150001525878906,56.220001220703125,528400
2024-06-11 00:00:00+00:00,55.86000061035156,56.28900146484375,55.18000030517578,55.970001220703125,365700
2024-06-12 00:00:00+00:00,57.77000045776367,59.400001525878906,57.34000015258789,57.599998474121094,442600
2024-06-13 00:00:00+00:00,57.5099983215332,58.40999984741211,56.52899932861328,57.040000915527344,370700
2024-06-14 00:00:00+00:00,56.0099983215332,56.959999084472656,54.630001068115234,55.790000915527344,311400
2024-06-17 00:00:00+00:00,55.790000915527344,56.55500030517578,55.209999084472656,55.88999938964844,372600
2024-06-18 00:00:00+00:00,55.97999954223633,57.560001373291016,54.93000030517578,57.31999969482422,486200
2024-06-20 00:00:00+00:00,57.400001525878906,57.79999923706055,54.2599983215332,54.630001068115234,561100
2024-06-21 00:00:00+00:00,54.529998779296875,54.540000915527344,52.099998474121094,53.81999969482422,905700
2024-06-24 00:00:00+00:00,53.72999954223633,54.470001220703125,52.31999969482422,52.79999923706055,507600
2024-06-25 00:00:00+00:00,52.79999923706055,54.72999954223633,52.534000396728516,54.27000045776367,397900
2024-06-26 00:00:00+00:00,54.08000183105469,54.599998474121094,53.11000061035156,53.77000045776367,340100
2024-06-27 00:00:00+00:00,54.0,55.77000045776367,53.34000015258789,54.380001068115234,469600
2024-06-28 00:00:00+00:00,55.0,56.439998626708984,53.150001525878906,53.849998474121094,2344900
2024-07-01 00:00:00+00:00,53.66999816894531,53.970001220703125,50.5099983215332,50.88999938964844,682400
2024-07-02 00:00:00+00:00,50.810001373291016,51.444000244140625,46.599998474121094,47.439998626708984,1409000
2024-07-03 00:00:00+00:00,47.36000061035156,48.845001220703125,46.869998931884766,48.34000015258789,359100
2024-07-05 00:00:00+00:00,48.20000076293945,48.33000183105469,46.3849983215332,46.54999923706055,476000
2024-07-08 00:00:00+00:00,46.709999084472656,47.79999923706055,46.40999984741211,47.779998779296875,554500
2024-07-09 00:00:00+00:00,47.779998779296875,48.65999984741211,46.709999084472656,46.9900016784668,534600
2024-07-10 00:00:00+00:00,47.33000183105469,48.349998474121094,46.83000183105469,48.11000061035156,377400
2024-07-11 00:00:00+00:00,49.56999969482422,50.959999084472656,48.68000030517578,50.470001220703125,532000
2024-07-12 00:00:00+00:00,51.95000076293945,51.970001220703125,49.06999969482422,49.58000183105469,566900
2024-07-15 00:00:00+00:00,50.209999084472656,51.349998474121094,49.709999084472656,50.5099983215332,506800
2024-07-16 00:00:00+00:00,50.91999816894531,52.5,50.845001220703125,52.27000045776367,639800
2024-07-17 00:00:00+00:00,52.27000045776367,52.93000030517578,50.779998779296875,50.90999984741211,862800
2024-07-18 00:00:00+00:00,50.959999084472656,52.43000030517578,49.040000915527344,50.23500061035156,470300
2024-07-19 00:00:00+00:00,50.279998779296875,50.70899963378906,48.720001220703125,49.06999969482422,1140700
2024-07-22 00:00:00+00:00,50.290000915527344,51.779998779296875,49.66999816894531,51.40999984741211,400700
2024-07-23 00:00:00+00:00,51.15999984741211,53.599998474121094,50.77000045776367,52.939998626708984,371800
2024-07-24 00:00:00+00:00,51.86000061035156,52.150001525878906,49.0,49.59000015258789,534900
2024-07-25 00:00:00+00:00,49.91999816894531,51.18000030517578,48.7400016784668,49.790000915527344,570800
2024-07-26 00:00:00+00:00,51.029998779296875,52.72999954223633,50.439998626708984,51.869998931884766,356300
2024-07-29 00:00:00+00:00,52.75,53.875,50.90999984741211,51.61000061035156,442600
2024-07-30 00:00:00+00:00,52.29999923706055,53.79499816894531,50.755001068115234,51.369998931884766,414700
2024-07-31 00:00:00+00:00,52.900001525878906,53.91999816894531,51.60200119018555,52.119998931884766,385400
2024-08-01 00:00:00+00:00,53.0,53.7599983215332,48.869998931884766,49.72999954223633,414400
2024-08-02 00:00:00+00:00,46.63999938964844,47.19499969482422,45.12300109863281,46.58000183105469,631300
2024-08-05 00:00:00+00:00,41.650001525878906,47.35499954223633,40.56700134277344,47.130001068115234,959100
2024-08-06 00:00:00+00:00,47.970001220703125,49.16999816894531,46.459999084472656,48.4900016784668,624600
2024-08-07 00:00:00+00:00,49.5,49.8650016784668,47.43000030517578,48.45000076293945,1311300
2024-08-08 00:00:00+00:00,45.20000076293945,49.720001220703125,42.479000091552734,48.58000183105469,1345700
2024-08-09 00:00:00+00:00,48.709999084472656,49.16999816894531,46.33000183105469,49.04999923706055,620800
2024-08-12 00:00:00+00:00,49.5099983215332,49.970001220703125,47.459999084472656,47.52000045776367,483000
2024-08-13 00:00:00+00:00,47.95000076293945,48.22999954223633,47.0,47.970001220703125,633500
2024-08-14 00:00:00+00:00,48.20000076293945,48.49599838256836,46.68000030517578,47.029998779296875,545300
2024-08-15 00:00:00+00:00,47.67499923706055,49.189998626708984,47.67499923706055,48.95000076293945,501900
2024-08-16 00:00:00+00:00,48.70000076293945,48.95000076293945,47.61000061035156,47.95000076293945,588300
2024-08-19 00:00:00+00:00,48.2400016784668,49.5,47.56999969482422,47.869998931884766,558100
2024-08-20 00:00:00+00:00,47.90999984741211,48.6150016784668,45.4640007019043,46.68000030517578,607100
2024-08-21 00:00:00+00:00,46.88999938964844,47.43000030517578,46.518001556396484,46.95000076293945,427100
2024-08-22 00:00:00+00:00,47.0,47.97999954223633,46.220001220703125,46.494998931884766,291600
2024-08-23 00:00:00+00:00,47.0,49.47999954223633,46.9900016784668,48.959999084472656,418400
2024-08-26 00:00:00+00:00,49.18000030517578,49.88999938964844,48.86000061035156,49.599998474121094,300600
2024-08-27 00:00:00+00:00,49.0099983215332,49.20000076293945,47.93000030517578,48.08000183105469,442100
2024-08-28 00:00:00+00:00,48.02000045776367,50.29800033569336,47.779998779296875,49.689998626708984,598200
2024-08-29 00:00:00+00:00,50.0,52.81999969482422,49.849998474121094,52.540000915527344,597700
2024-08-30 00:00:00+00:00,53.16999816894531,53.17399978637695,50.1349983215332,51.18000030517578,523200
2024-09-03 00:00:00+00:00,50.560001373291016,50.869998931884766,47.917999267578125,48.47999954223633,695800
2024-09-04 00:00:00+00:00,48.029998779296875,48.9900016784668,47.5,48.720001220703125,378800
2024-09-05 00:00:00+00:00,48.650001525878906,49.176998138427734,47.849998474121094,48.75,347900
2024-09-06 00:00:00+00:00,49.06999969482422,49.29999923706055,45.77000045776367,46.31999969482422,534900
2024-09-09 00:00:00+00:00,46.04999923706055,47.834999084472656,45.70000076293945,45.869998931884766,602100
2024-09-10 00:00:00+00:00,46.06999969482422,46.41999816894531,44.891998291015625,45.150001525878906,477100
2024-09-11 00:00:00+00:00,45.04999923706055,48.060001373291016,45.04999923706055,47.88999938964844,425700
2024-09-12 00:00:00+00:00,48.220001220703125,50.790000915527344,48.0,49.34000015258789,518300
2024-09-13 00:00:00+00:00,50.029998779296875,51.75,49.7599983215332,50.220001220703125,435200
2024-09-16 00:00:00+00:00,50.119998931884766,50.82600021362305,49.599998474121094,50.189998626708984,271200
2024-09-17 00:00:00+00:00,51.13999938964844,52.59000015258789,49.52000045776367,50.154998779296875,556100
2024-09-18 00:00:00+00:00,49.72999954223633,53.25,49.70000076293945,51.130001068115234,553000
2024-09-19 00:00:00+00:00,53.56999969482422,53.849998474121094,52.599998474121094,53.31999969482422,393400
2024-09-20 00:00:00+00:00,53.25,55.599998474121094,53.198001861572266,54.5099983215332,1498300
2024-09-23 00:00:00+00:00,54.5,55.189998626708984,53.172000885009766,53.5099983215332,550900
2024-09-24 00:00:00+00:00,53.790000915527344,53.900001525878906,52.56999969482422,52.900001525878906,428800
2024-09-25 00:00:00+00:00,52.77000045776367,54.439998626708984,52.5,52.70000076293945,411300
2024-09-26 00:00:00+00:00,53.84000015258789,54.619998931884766,50.95000076293945,51.029998779296875,396700
2024-09-27 00:00:00+00:00,50.36000061035156,50.56999969482422,46.0099983215332,48.45000076293945,1464000
2024-09-30 00:00:00+00:00,48.20000076293945,49.18000030517578,47.244998931884766,47.959999084472656,687200
2024-10-01 00:00:00+00:00,47.900001525878906,47.900001525878906,45.93000030517578,46.099998474121094,713700
2024-10-02 00:00:00+00:00,45.7400016784668,47.560001373291016,45.512001037597656,45.9900016784668,415300
2024-10-03 00:00:00+00:00,44.33000183105469,44.7400016784668,41.83000183105469,42.72999954223633,1419900
2024-10-04 00:00:00+00:00,43.34000015258789,44.01499938964844,42.06999969482422,42.939998626708984,788900
2024-10-07 00:00:00+00:00,42.63999938964844,42.81999969482422,41.77000045776367,42.02000045776367,1036400
2024-10-08 00:00:00+00:00,42.34000015258789,42.564998626708984,41.20000076293945,41.279998779296875,723500
2024-10-09 00:00:00+00:00,42.02000045776367,43.78499984741211,41.7400016784668,43.09000015258789,746400
2024-10-10 00:00:00+00:00,42.880001068115234,43.349998474121094,41.3129997253418,43.119998931884766,684300
2024-10-11 00:00:00+00:00,42.88999938964844,44.68000030517578,42.88999938964844,44.150001525878906,445500
2024-10-14 00:00:00+00:00,44.279998779296875,45.1150016784668,44.189998626708984,44.95000076293945,522600
2024-10-15 00:00:00+00:00,44.709999084472656,45.90999984741211,44.2400016784668,44.880001068115234,714500
2024-10-16 00:00:00+00:00,45.470001220703125,46.310001373291016,44.4900016784668,45.68000030517578,824700
2024-10-17 00:00:00+00:00,45.650001525878906,45.81999969482422,44.79999923706055,45.380001068115234,986500
2024-10-18 00:00:00+00:00,45.47999954223633,46.470001220703125,45.029998779296875,45.41999816894531,995100
2024-10-21 00:00:00+00:00,45.54999923706055,45.755001068115234,43.27000045776367,44.349998474121094,534300
2024-10-22 00:00:00+00:00,43.90999984741211,44.0,42.60499954223633,43.369998931884766,455600
2024-10-23 00:00:00+00:00,43.0099983215332,43.5,41.86000061035156,41.875,592100
2024-10-24 00:00:00+00:00,42.209999084472656,42.54999923706055,41.029998779296875,41.15999984741211,509700
2024-10-25 00:00:00+00:00,44.0,44.34000015258789,41.59000015258789,42.43000030517578,973800
2024-10-28 00:00:00+00:00,43.0099983215332,43.58000183105469,41.95000076293945,42.459999084472656,411600
2024-10-29 00:00:00+00:00,42.04999923706055,43.439998626708984,41.959999084472656,43.189998626708984,728800
2024-10-30 00:00:00+00:00,42.56999969482422,44.290000915527344,42.20000076293945,42.88999938964844,498000
2024-10-31 00:00:00+00:00,42.5,42.78200149536133,41.630001068115234,42.11000061035156,620900
2024-11-01 00:00:00+00:00,42.77000045776367,43.25,41.858001708984375,42.06999969482422,410800
2024-11-04 00:00:00+00:00,41.95000076293945,44.22999954223633,41.77000045776367,43.540000915527344,1129400
2024-11-05 00:00:00+00:00,43.11000061035156,43.400001525878906,41.7400016784668,43.31999969482422,1147800
2024-11-06 00:00:00+00:00,43.81999969482422,44.290000915527344,39.25,41.70000076293945,2507900
2024-11-07 00:00:00+00:00,41.720001220703125,41.84000015258789,40.630001068115234,41.290000915527344,1308500
2024-11-08 00:00:00+00:00,41.33000183105469,42.56999969482422,41.03499984741211,41.540000915527344,701700
2024-11-11 00:00:00+00:00,42.56999969482422,42.60599899291992,40.840999603271484,41.720001220703125,762100
2024-11-12 00:00:00+00:00,41.22999954223633,41.81999969482422,40.209999084472656,40.68000030517578,555500
2024-11-13 00:00:00+00:00,41.02000045776367,43.0099983215332,41.0,41.470001220703125,672700
2024-11-14 00:00:00+00:00,41.470001220703125,41.959999084472656,37.93000030517578,38.349998474121094,1238900
2024-11-15 00:00:00+00:00,38.380001068115234,38.650001525878906,36.27000045776367,36.369998931884766,1210400
2024-11-18 00:00:00+00:00,36.5,38.45000076293945,36.380001068115234,37.58000183105469,715700
2024-11-19 00:00:00+00:00,37.189998626708984,37.95500183105469,37.0099983215332,37.65999984741211,446400
2024-11-20 00:00:00+00:00,37.470001220703125,39.5,36.86000061035156,39.29999923706055,943400
2024-11-21 00:00:00+00:00,39.810001373291016,40.97999954223633,39.25,40.08000183105469,1122800
2024-11-22 00:00:00+00:00,40.08000183105469,41.301998138427734,40.08000183105469,41.18000030517578,661800
2024-11-25 00:00:00+00:00,42.31999969482422,43.99300003051758,41.56999969482422,42.83000183105469,1747500
2024-11-26 00:00:00+00:00,38.869998931884766,42.189998626708984,37.709999084472656,40.689998626708984,2410500
2024-11-27 00:00:00+00:00,41.349998474121094,41.72999954223633,39.659000396728516,40.59000015258789,763200
2024-11-29 00:00:00+00:00,40.90999984741211,41.25,39.849998474121094,40.650001525878906,381500
2024-12-02 00:00:00+00:00,40.97999954223633,43.38999938964844,40.97999954223633,42.43000030517578,1125700
2024-12-03 00:00:00+00:00,42.380001068115234,42.439998626708984,41.18000030517578,41.720001220703125,570400
2024-12-04 00:00:00+00:00,41.93000030517578,43.90999984741211,40.58000183105469,41.25,859700
2024-12-05 00:00:00+00:00,41.25,41.31999969482422,40.0099983215332,40.779998779296875,647400
2024-12-06 00:00:00+00:00,41.150001525878906,41.150001525878906,39.30099868774414,40.060001373291016,602400
2024-12-09 00:00:00+00:00,40.099998474121094,40.16999816894531,38.650001525878906,38.970001220703125,707400
2024-12-10 00:00:00+00:00,38.93000030517578,40.18000030517578,38.29499816894531,40.0099983215332,733900
2024-12-11 00:00:00+00:00,40.810001373291016,41.709999084472656,40.0,41.349998474121094,603900
2024-12-12 00:00:00+00:00,41.06999969482422,42.470001220703125,40.619998931884766,42.150001525878906,646000
2024-12-13 00:00:00+00:00,42.150001525878906,43.970001220703125,42.150001525878906,43.709999084472656,622300
2024-12-16 00:00:00+00:00,43.900001525878906,45.22999954223633,43.40999984741211,44.380001068115234,718100
2024-12-17 00:00:00+00:00,44.150001525878906,44.66899871826172,42.22999954223633,44.369998931884766,893500
2024-12-18 00:00:00+00:00,44.900001525878906,45.099998474121094,42.189998626708984,42.75,1034000
2024-12-19 00:00:00+00:00,43.84000015258789,44.09000015258789,40.209999084472656,40.72999954223633,736300
2024-12-20 00:00:00+00:00,40.08000183105469,40.518001556396484,39.185001373291016,39.369998931884766,929700
2024-12-23 00:00:00+00:00,39.369998931884766,39.5,38.30400085449219,39.13999938964844,378200
2024-12-24 00:00:00+00:00,39.119998931884766,39.5,38.560001373291016,38.849998474121094,232800
2024-12-26 00:00:00+00:00,38.900001525878906,40.119998931884766,38.79999923706055,40.02000045776367,354800
2024-12-27 00:00:00+00:00,39.86000061035156,39.86000061035156,38.41999816894531,39.439998626708984,366600
2024-12-30 00:00:00+00:00,38.880001068115234,39.04999923706055,38.02000045776367,38.65999984741211,438800
2024-12-31 00:00:00+00:00,38.810001373291016,40.09000015258789,38.4900016784668,38.630001068115234,387000
2025-01-02 00:00:00+00:00,39.13999938964844,39.91999816894531,37.900001525878906,38.650001525878906,483200
2025-01-03 00:00:00+00:00,38.93000030517578,41.91999816894531,38.90999984741211,41.77000045776367,540500
2025-01-06 00:00:00+00:00,42.79999923706055,43.53099822998047,42.20000076293945,42.38999938964844,626100
2025-01-07 00:00:00+00:00,42.27000045776367,42.599998474121094,40.209999084472656,40.279998779296875,798200
2025-01-08 00:00:00+00:00,39.72999954223633,40.5099983215332,38.83000183105469,40.290000915527344,591800
2025-01-10 00:00:00+00:00,39.459999084472656,42.814998626708984,39.459999084472656,41.72999954223633,1035900
2025-01-13 00:00:00+00:00,40.93000030517578,41.49800109863281,39.5880012512207,40.29999923706055,732500
2025-01-14 00:00:00+00:00,41.0099983215332,42.70399856567383,40.40999984741211,41.45000076293945,412500
2025-01-15 00:00:00+00:00,42.880001068115234,43.209999084472656,41.7869987487793,42.25,373200
2025-01-16 00:00:00+00:00,42.18000030517578,43.01499938964844,41.91400146484375,42.349998474121094,393200
2025-01-17 00:00:00+00:00,42.93000030517578,42.93000030517578,40.36000061035156,40.959999084472656,672000
2025-01-21 00:00:00+00:00,41.40999984741211,42.20000076293945,39.77000045776367,42.060001373291016,612700
2025-01-22 00:00:00+00:00,42.0,42.849998474121094,40.849998474121094,41.16999816894531,586500
2025-01-23 00:00:00+00:00,40.380001068115234,41.0,37.86000061035156,38.959999084472656,1351700
2025-01-24 00:00:00+00:00,39.20000076293945,39.68000030517578,36.939998626708984,37.5,918500
2025-01-27 00:00:00+00:00,36.939998626708984,38.439998626708984,36.70000076293945,38.06999969482422,581800
2025-01-28 00:00:00+00:00,37.869998931884766,38.41999816894531,37.290000915527344,38.06999969482422,476000
2025-01-29 00:00:00+00:00,38.099998474121094,38.36000061035156,37.470001220703125,37.70000076293945,420000
2025-01-30 00:00:00+00:00,38.34000015258789,38.72999954223633,35.89099884033203,36.16999816894531,1175600
