"('date', '')","('open', 'AFGE')","('high', 'AFGE')","('low', 'AFGE')","('close', 'AFGE')","('volume', 'AFGE')"
2024-05-24 00:00:00+00:00,16.936179470762834,17.118780492582005,16.90879053647864,16.981830596923828,2600
2024-05-28 00:00:00+00:00,17.06400229290408,17.096869713326495,16.963571548461914,16.963571548461914,1900
2024-05-29 00:00:00+00:00,16.954439823092347,17.064000783832174,16.671409808182016,16.75358009338379,16000
2024-05-30 00:00:00+00:00,16.835749627557366,17.146170304158154,16.835749627557366,17.10051918029785,7400
2024-05-31 00:00:00+00:00,17.22194493595415,17.31463605922206,17.119984523565833,17.13852310180664,6800
2024-06-03 00:00:00+00:00,17.296099630925625,17.472212610232287,17.184871683527145,17.36098289489746,3400
2024-06-04 00:00:00+00:00,17.43513285539327,17.5185546875,17.360053913671646,17.5185546875,2800
2024-06-05 00:00:00+00:00,17.490751227830014,17.490751227830014,17.212677822872053,17.3841552734375,1600
2024-06-06 00:00:00+00:00,17.379521186876662,17.453673739889883,17.268291473388672,17.268291473388672,4800
2024-06-07 00:00:00+00:00,17.453672251861825,17.459234179046117,17.22194532245955,17.251605987548828,2100
2024-06-10 00:00:00+00:00,17.249754648101707,17.249754648101707,17.092180252075195,17.092180252075195,4300
2024-06-11 00:00:00+00:00,17.092179029531152,17.092179029531152,16.93460464477539,16.93460464477539,2400
2024-06-12 00:00:00+00:00,17.333176929821896,17.333176929821896,17.18487182015394,17.27756118774414,6800
2024-06-13 00:00:00+00:00,17.370252323270705,17.370252323270705,17.138525368422478,17.27756118774414,3900
2024-06-14 00:00:00+00:00,17.314635462976653,17.314635462976653,17.189502716064453,17.189502716064453,1600
2024-06-17 00:00:00+00:00,17.184871046152107,17.184871046152107,17.103302001953125,17.103302001953125,2300
2024-06-18 00:00:00+00:00,17.15706243851822,17.305367535128628,17.123694410558553,17.263656616210938,7000
2024-06-20 00:00:00+00:00,17.305365460637557,17.34244084637762,17.194135767545376,17.323904037475586,6500
2024-06-21 00:00:00+00:00,17.32390652198029,17.45367304258495,17.32390652198029,17.425865173339844,5300
2024-06-24 00:00:00+00:00,17.45367291036052,17.537094749527604,17.435134331004228,17.509286880493164,4600
2024-06-25 00:00:00+00:00,17.518556729525994,17.5278260195001,17.388790205761065,17.435134887695312,2900
2024-06-26 00:00:00+00:00,17.509285317887503,17.509285317887503,17.472209930419922,17.472209930419922,1800
2024-06-27 00:00:00+00:00,17.51855680919603,17.66686191358363,17.388790284840955,17.564903259277344,10700
2024-06-28 00:00:00+00:00,17.564901226526214,17.64832305908203,17.298878114448335,17.64832305908203,8300
2024-07-01 00:00:00+00:00,17.648324541797496,17.648324541797496,17.4073283128264,17.639055252075195,12000
2024-07-02 00:00:00+00:00,17.666863477270915,17.703940640617652,17.494459617930673,17.601980209350586,4500
2024-07-03 00:00:00+00:00,17.648323139170163,17.804042951081765,17.648323139170163,17.69466781616211,4400
2024-07-05 00:00:00+00:00,17.824435819717966,17.852243689005004,17.685400009155273,17.685400009155273,5400
2024-07-08 00:00:00+00:00,17.824433732268695,17.824433732268695,17.69466722666552,17.745647430419922,1800
2024-07-09 00:00:00+00:00,17.79662770863691,17.79662770863691,17.665006637573242,17.665006637573242,1800
2024-07-10 00:00:00+00:00,17.731744480945334,17.815166319886522,17.676130510963283,17.722476959228516,3100
2024-07-11 00:00:00+00:00,17.815165966483992,17.995914459228516,17.815165966483992,17.995914459228516,3100
2024-07-12 00:00:00+00:00,18.074701237470318,18.22300633695825,18.00054868772635,18.1293888092041,6100
2024-07-15 00:00:00+00:00,18.213737119533807,18.213737119533807,18.04874800508752,18.0747013092041,2200
2024-07-16 00:00:00+00:00,18.241544298551354,18.241544298551354,18.22764124842532,18.232275009155273,1300
2024-07-17 00:00:00+00:00,18.232276240398935,18.232276240398935,18.083971135918787,18.153488159179688,2100
2024-07-18 00:00:00+00:00,18.223006352873742,18.223006352873742,18.16739238250126,18.2044677734375,1400
2024-07-19 00:00:00+00:00,18.287889058366815,18.287889058366815,18.088603755311322,18.151634216308594,2200
2024-07-22 00:00:00+00:00,18.250815562782865,18.320332588871324,18.102510452270508,18.102510452270508,4300
2024-07-23 00:00:00+00:00,18.16275690989446,18.204467829786992,18.0747013092041,18.0747013092041,3100
2024-07-24 00:00:00+00:00,18.13031404778602,18.13958333690298,17.907856412787336,17.917125701904297,3500
2024-07-25 00:00:00+00:00,18.00981717345462,18.019086462750856,17.870781369883453,17.880050659179688,5100
2024-07-26 00:00:00+00:00,18.028355355888724,18.046892166137695,17.918980219707233,18.046892166137695,3200
2024-07-29 00:00:00+00:00,18.065432228693375,18.093240098255887,17.93566570660751,18.03762435913086,8500
2024-07-30 00:00:00+00:00,18.093238611600434,18.11177718978553,18.03206271793852,18.046892166137695,2400
2024-07-31 00:00:00+00:00,17.963471414549776,18.28788948059082,17.944934603183953,18.28788948059082,7700
2024-08-01 00:00:00+00:00,18.287889219434007,18.45473289489746,18.287889219434007,18.45473289489746,6700
2024-08-02 00:00:00+00:00,18.31106338617461,18.584501266479492,18.19519990753587,18.584501266479492,3000
2024-08-05 00:00:00+00:00,18.27861900842622,18.41580201127581,18.27861900842622,18.389848709106445,3800
2024-08-06 00:00:00+00:00,18.371312671070264,18.380581961403223,18.362043380737305,18.362043380737305,2300
2024-08-07 00:00:00+00:00,18.480687258602714,18.480687258602714,18.436195373535156,18.436195373535156,1800
2024-08-08 00:00:00+00:00,18.3620429069605,18.3620429069605,18.261010650429895,18.355554580688477,2600
2024-08-09 00:00:00+00:00,18.42692633397236,18.505714416503906,18.42692633397236,18.505714416503906,1500
2024-08-12 00:00:00+00:00,18.29345055743928,18.29345055743928,18.269350051879883,18.269350051879883,2400
2024-08-13 00:00:00+00:00,18.23227407329905,18.320329666137695,18.23227407329905,18.320329666137695,3200
2024-08-14 00:00:00+00:00,18.459367752075195,18.459367752075195,18.459367752075195,18.459367752075195,1000
2024-08-15 00:00:00+00:00,18.459367752075195,18.459367752075195,18.459367752075195,18.459367752075195,800
2024-08-16 00:00:00+00:00,18.591914065752544,18.591914065752544,18.501075744628906,18.501075744628906,1700
2024-08-19 00:00:00+00:00,18.501076451799513,18.676263007579266,18.501076451799513,18.654943466186523,2000
2024-08-20 00:00:00+00:00,18.77729586922311,18.788419723510742,18.714267177359098,18.788419723510742,3500
2024-08-21 00:00:00+00:00,18.8162260681128,19.01087760925293,18.8162260681128,19.01087760925293,1700
2024-08-22 00:00:00+00:00,19.001609488630827,19.001609488630827,18.93209069796132,18.960824966430664,2100
2024-08-23 00:00:00+00:00,19.05722428344989,19.363103793320754,19.038687470682238,19.31675910949707,17100
2024-08-26 00:00:00+00:00,19.36310330636014,19.492871600088385,19.36310330636014,19.437255859375,12200
2024-08-27 00:00:00+00:00,19.455791693763896,19.52067494750271,19.437253116142504,19.502138137817383,9700
2024-08-28 00:00:00+00:00,19.50213906677895,19.57629161286063,19.437254042013347,19.5670223236084,8800
2024-08-29 00:00:00+00:00,19.594827021927557,19.659710274116293,19.594827021927557,19.622634887695312,6100
2024-08-30 00:00:00+00:00,19.60478959842818,19.679939651570447,19.041163304001895,19.135101318359375,47800
2024-09-03 00:00:00+00:00,19.304188047961826,19.304188047961826,18.38359942739735,18.468143463134766,66900
2024-09-04 00:00:00+00:00,18.43996367990095,18.486933589543206,18.205119506846223,18.223907470703125,103200
2024-09-05 00:00:00+00:00,18.289661639387116,18.505719617704152,18.289661639387116,18.402387619018555,37900
2024-09-06 00:00:00+00:00,18.52450772553816,18.53390170746661,18.19572731663662,18.223907470703125,60500
2024-09-09 00:00:00+00:00,18.27087386154001,18.449354108650347,18.27087386154001,18.39299201965332,26500
2024-09-10 00:00:00+00:00,18.392992607589193,18.646624703760978,18.392992607589193,18.55268669128418,28500
2024-09-11 00:00:00+00:00,18.62783657753788,18.78753065981505,18.45874851492458,18.6748046875,24600
2024-09-12 00:00:00+00:00,18.76874154239096,18.796923481662454,18.609047469956028,18.712379455566406,15400
2024-09-13 00:00:00+00:00,18.815712551687657,18.966012653236195,18.656018469827515,18.796924591064453,21600
2024-09-16 00:00:00+00:00,18.937831354343157,19.050557330185537,18.78753124769905,18.83449935913086,16300
2024-09-17 00:00:00+00:00,18.881469492229865,19.04116358144889,18.665413310262544,18.76874351501465,20100
2024-09-18 00:00:00+00:00,18.674806016872143,18.87677212917966,18.637231884571428,18.693593978881836,18600
2024-09-19 00:00:00+00:00,18.806317995073925,18.984798240369365,18.78753003502646,18.815711975097656,15800
2024-09-20 00:00:00+00:00,18.825106593855203,18.966012715555134,18.78753067248533,18.853286743164062,28600
2024-09-23 00:00:00+00:00,18.796925687776753,18.85141006007553,18.693593690038742,18.702987670898438,26600
2024-09-24 00:00:00+00:00,18.7546510257905,18.890861041475628,18.627834989640736,18.843891143798828,42400
2024-09-25 00:00:00+00:00,18.937832925510158,18.952863654109024,18.778138824987035,18.787532806396484,23700
2024-09-26 00:00:00+00:00,18.88146966773508,18.88146966773508,18.656019502927688,18.82510757446289,32200
2024-09-27 00:00:00+00:00,18.82510414926486,18.964130740155163,18.70298421238957,18.74995231628418,54900
2024-09-30 00:00:00+00:00,18.72177505493164,18.72177505493164,18.421174843571386,18.72177505493164,190400
2024-10-01 00:00:00+00:00,18.721772774557873,18.928434946766266,18.576168781038415,18.90964698791504,23800
2024-10-02 00:00:00+00:00,18.81571285077427,18.966012954711914,18.81571285077427,18.966012954711914,9100
2024-10-03 00:00:00+00:00,18.984799993567435,19.163282047063728,18.95004423516036,19.116313934326172,33000
2024-10-04 00:00:00+00:00,18.99889237888928,19.086254791013534,18.904015498534562,19.04116439819336,14300
2024-10-07 00:00:00+00:00,18.99419234818692,18.99419234818692,18.71238011245287,18.928436279296875,58000
2024-10-08 00:00:00+00:00,18.787530684917964,19.031768798828125,18.787530684917964,19.031768798828125,7500
2024-10-09 00:00:00+00:00,19.041162553239552,19.12570658365599,19.012980612527898,19.097524642944336,9800
2024-10-10 00:00:00+00:00,18.966013303345502,19.012981414794922,18.932194614720807,19.012981414794922,2100
2024-10-11 00:00:00+00:00,19.059950351640943,19.219642639160156,19.059950351640943,19.219642639160156,11500
2024-10-14 00:00:00+00:00,19.111614731910407,19.2760066986084,19.111614731910407,19.2760066986084,5400
2024-10-15 00:00:00+00:00,19.28540051627956,19.510850665087396,19.247824595618994,19.39812469482422,25100
2024-10-16 00:00:00+00:00,19.398125448119494,19.47609387397128,19.304187434538665,19.435701370239258,18100
2024-10-17 00:00:00+00:00,19.322973318041228,19.496757459863847,19.313579338521304,19.379335403442383,13200
2024-10-18 00:00:00+00:00,19.48266872459197,19.48266872459197,19.313580665056467,19.39812469482422,8400
2024-10-21 00:00:00+00:00,19.266611832745077,19.31827782585473,18.947223685993112,19.12570571899414,9600
2024-10-22 00:00:00+00:00,19.116312617891836,19.285400678852728,19.003586646678396,19.2760066986084,7200
2024-10-23 00:00:00+00:00,19.125706823017666,19.257218964547565,19.02237483083357,19.210250854492188,2800
2024-10-24 00:00:00+00:00,19.078736921243735,19.210250854492188,19.003586870124,19.210250854492188,4100
2024-10-25 00:00:00+00:00,19.313579398613022,19.313579398613022,19.01297921991374,19.02237319946289,11400
2024-10-28 00:00:00+00:00,18.994191260815434,19.09752324413771,18.928435195689765,19.02237319946289,5800
2024-10-29 00:00:00+00:00,18.862679571923596,18.900255490999427,18.74056141836402,18.89086151123047,4800
2024-10-30 00:00:00+00:00,19.022376147186172,19.022376147186172,18.825107921240313,18.8720760345459,4200
2024-10-31 00:00:00+00:00,18.872074869887882,18.919042980294908,18.693592825247773,18.731168746948242,3900
2024-11-01 00:00:00+00:00,18.834497225159442,18.834497225159442,18.31784089107295,18.486928939819336,2800
2024-11-04 00:00:00+00:00,18.787531127201873,18.811015182767157,18.627837040951913,18.72177505493164,2200
2024-11-05 00:00:00+00:00,18.768740879967574,18.90964698791504,18.721772774557873,18.90964698791504,33600
2024-11-06 00:00:00+00:00,18.76874292760483,18.890862881742517,18.455930366306227,18.60904884338379,17900
2024-11-07 00:00:00+00:00,18.590263771275055,18.8720760345459,18.590263771275055,18.8720760345459,20700
2024-11-08 00:00:00+00:00,19.040221739107572,19.219642639160156,19.040221739107572,19.219642639160156,4600
2024-11-11 00:00:00+00:00,19.0505572846095,19.153887487855993,18.8157131445751,19.135101318359375,3600
2024-11-12 00:00:00+00:00,18.97540885114795,18.97540885114795,18.665414631511158,18.787532806396484,3700
2024-11-13 00:00:00+00:00,18.872076268766975,18.966014288262677,18.58087002087712,18.627838134765625,11000
2024-11-14 00:00:00+00:00,18.61844496715262,18.627838948684516,18.4155399828762,18.54329490661621,3900
2024-11-15 00:00:00+00:00,18.699228085656628,18.699228085656628,18.374203197310642,18.421173095703125,3400
2024-11-18 00:00:00+00:00,18.458750293195642,18.55738440864939,18.32723813925731,18.38360023498535,9500
2024-11-19 00:00:00+00:00,18.383597151584954,18.383597151584954,18.16754099443336,18.242691040039062,7200
2024-11-20 00:00:00+00:00,18.105543244203652,18.209814095489307,18.064210089548542,18.148754119873047,4800
2024-11-21 00:00:00+00:00,18.26147873958273,18.458746934596963,18.252084760050856,18.430566787719727,4600
2024-11-22 00:00:00+00:00,18.430568468184312,18.51511070824282,18.430568468184312,18.49632453918457,3700
2024-11-25 00:00:00+00:00,18.72177505493164,18.740563016071306,18.656018982661408,18.72177505493164,1900
2024-11-26 00:00:00+00:00,18.627837615739516,18.928437836375203,18.430569392841836,18.702987670898438,6800
2024-11-27 00:00:00+00:00,18.552687333047327,18.806319437992595,18.552687333047327,18.76874351501465,6500
2024-11-29 00:00:00+00:00,18.83543773265784,18.85544776916504,18.63059245746686,18.85544776916504,3700
2024-12-02 00:00:00+00:00,18.950723075919413,19.007890971560713,18.583903923300316,18.588668823242188,5300
2024-12-03 00:00:00+00:00,18.521974429102443,18.53531324105677,18.31236245007519,18.40764045715332,5100
2024-12-04 00:00:00+00:00,18.483863251322852,18.617253193569546,18.274253081045053,18.56008529663086,5700
2024-12-05 00:00:00+00:00,18.35237998276847,18.57914161682129,18.35237998276847,18.57914161682129,2600
2024-12-06 00:00:00+00:00,18.45432704975427,18.56008529663086,18.45432704975427,18.56008529663086,1600
2024-12-09 00:00:00+00:00,18.674418715553315,18.674418715553315,18.37334137298628,18.474334716796875,10800
2024-12-10 00:00:00+00:00,18.521974828435464,18.54102897644043,18.33904046937281,18.54102897644043,3800
2024-12-11 00:00:00+00:00,18.653456560781382,18.693474814641036,18.426696753478907,18.588668823242188,2700
2024-12-12 00:00:00+00:00,18.32474936232262,18.42669677734375,18.264724707370696,18.42669677734375,3300
2024-12-13 00:00:00+00:00,18.426697425608122,18.58866950127947,17.98841929608927,18.30283546447754,5000
2024-12-16 00:00:00+00:00,18.159919346228158,18.235189139439083,17.8550311609368,18.026531219482422,4900
2024-12-17 00:00:00+00:00,18.045587381136286,18.226613607318672,17.874087320730276,18.093225479125977,7100
2024-12-18 00:00:00+00:00,18.03605827034541,18.226612467666378,17.950308245504083,18.083696365356445,8700
2024-12-19 00:00:00+00:00,18.007474953284227,18.007474953284227,17.56919864855596,17.683530807495117,12200
2024-12-20 00:00:00+00:00,17.607306651279057,18.000803388712498,17.607306651279057,17.778806686401367,3900
2024-12-23 00:00:00+00:00,17.76451732957111,17.76451732957111,17.57967846583474,17.712114334106445,5900
2024-12-24 00:00:00+00:00,17.42628269660025,17.635892868041992,17.42628269660025,17.635892868041992,2600
2024-12-26 00:00:00+00:00,17.759753436547008,17.759753436547008,17.350059249442968,17.607309341430664,5800
2024-12-27 00:00:00+00:00,17.445335606648328,17.47391955324725,17.273835561608376,17.35005760192871,15700
2024-12-30 00:00:00+00:00,17.23572685768892,17.42628288269043,17.23572685768892,17.42628288269043,9000
2024-12-31 00:00:00+00:00,17.350059868360034,17.595877479757522,17.083283601028377,17.092811584472656,80400
2025-01-02 00:00:00+00:00,17.207143360982055,17.569199454544844,17.207143360982055,17.51203155517578,27100
2025-01-03 00:00:00+00:00,17.559670093300493,17.864558263567755,17.492976033214138,17.75975227355957,10900
2025-01-06 00:00:00+00:00,17.616836127092608,17.683530187013094,17.47392002479487,17.64542007446289,5100
2025-01-07 00:00:00+00:00,17.531086931282882,17.719736631383356,17.169032667189047,17.311948776245117,10500
2025-01-08 00:00:00+00:00,17.197615767805654,17.311949751859952,17.02611751763974,17.092811584472656,11000
2025-01-10 00:00:00+00:00,16.949893101139644,17.003248347157527,16.74028112918165,16.797447204589844,8800
2025-01-13 00:00:00+00:00,16.654533032470976,16.72599199794849,16.406810920699765,16.63547706604004,8000
2025-01-14 00:00:00+00:00,16.635475295993444,16.74980926513672,16.635475295993444,16.74980926513672,7500
2025-01-15 00:00:00+00:00,17.035642752542522,17.14997673034668,16.988004655202328,17.14997673034668,29000
2025-01-16 00:00:00+00:00,17.064225575495456,17.369113739822225,17.00705949900339,17.14044761657715,15000
2025-01-17 00:00:00+00:00,17.283364431986282,17.283364431986282,16.968948272347703,17.178560256958008,13300
2025-01-21 00:00:00+00:00,17.28336495530083,17.42628288269043,16.945129737336245,17.42628288269043,9800
2025-01-22 00:00:00+00:00,17.2547830488953,17.340533079537696,17.2547830488953,17.331005096435547,7700
2025-01-23 00:00:00+00:00,17.245254161616323,17.413895637400827,17.09281007452854,17.226198196411133,12400
