"('date', '')","('open', 'AAMI')","('high', 'AAMI')","('low', 'AAMI')","('close', 'AAMI')","('volume', 'AAMI')"
2024-01-29 00:00:00+00:00,22.112829964131123,22.57164284205603,22.112829964131123,22.561670303344727,277900
2024-01-30 00:00:00+00:00,22.382135613653777,22.591593183865353,22.372161171867955,22.441980361938477,197300
2024-01-31 00:00:00+00:00,22.282393595261233,22.68136176344244,22.023063810335874,22.06296157836914,558300
2024-02-01 00:00:00+00:00,22.64146543652863,23.03544542446335,20.945848378268156,21.943269729614258,633100
2024-02-02 00:00:00+00:00,21.743784211549954,22.402082136505285,21.274996871787884,21.304920196533203,597600
2024-02-05 00:00:00+00:00,21.015666442150373,21.175253697618338,20.207755723540032,20.626672744750977,357100
2024-02-06 00:00:00+00:00,20.57680376566391,20.925901655163898,20.127965252675743,20.46708869934082,506600
2024-02-07 00:00:00+00:00,20.526930906777984,21.16029367997368,20.40723951004178,20.806209564208984,616600
2024-02-08 00:00:00+00:00,20.756336278750577,21.634068069438655,20.756336278750577,21.524351119995117,445100
2024-02-09 00:00:00+00:00,21.544302160678168,21.794654378835105,21.085487337206615,21.334842681884766,672600
2024-02-12 00:00:00+00:00,21.41463625223629,22.64146599024199,21.219142514880264,22.6015682220459,391000
2024-02-13 00:00:00+00:00,21.84352633760129,21.983166614839753,21.085485912700246,21.205177307128906,267000
2024-02-14 00:00:00+00:00,21.57422243229785,21.599159487378127,20.227705164891777,21.284971237182617,529000
2024-02-15 00:00:00+00:00,21.524351567029274,22.043011099350498,21.16527929043302,21.89339828491211,394600
2024-02-16 00:00:00+00:00,21.67396600354807,22.192625574685795,21.554276504011856,21.564250946044922,590200
2024-02-20 00:00:00+00:00,21.31489566309037,22.461929866129072,21.31489566309037,22.35221290588379,523200
2024-02-21 00:00:00+00:00,22.332262417569797,22.687345300214453,22.21755919574842,22.432004928588867,299500
2024-02-22 00:00:00+00:00,22.491850668437355,22.811027098292996,22.24249533108248,22.441980361938477,254200
2024-02-23 00:00:00+00:00,22.631489873215695,22.681360177339567,22.372160106425216,22.41205596923828,151000
2024-02-26 00:00:00+00:00,22.29236579902125,22.58161697849922,22.29236579902125,22.481876373291016,231900
2024-02-27 00:00:00+00:00,22.541722407042776,22.59159271250113,22.34223738034895,22.571643829345703,343900
2024-02-28 00:00:00+00:00,22.352212288296304,22.661412373935875,22.352212288296304,22.441980361938477,116800
2024-02-29 00:00:00+00:00,22.751181047920653,22.751181047920653,22.397096916116663,22.6015682220459,337900
2024-03-01 00:00:00+00:00,22.471904205382273,22.641465914790015,22.402083111271786,22.581619262695312,223100
2024-03-04 00:00:00+00:00,22.651439303729582,22.77611697995644,22.471905048004405,22.551698684692383,379900
2024-03-05 00:00:00+00:00,22.50182562899933,22.69632249223139,22.422031995303353,22.581619262695312,412500
2024-03-06 00:00:00+00:00,22.821000688390868,22.920743208411288,22.372162201944477,22.72126007080078,227100
2024-03-07 00:00:00+00:00,22.920741052084246,22.99056023880102,22.496837759915156,22.66141128540039,289800
2024-03-08 00:00:00+00:00,22.880848000276348,23.29976507447253,22.76115659232156,22.900794982910156,160500
2024-03-11 00:00:00+00:00,22.8010541448897,22.960641419019765,22.671388295640043,22.84095001220703,134200
2024-03-12 00:00:00+00:00,22.79107719706577,22.94069001231221,22.641464381819333,22.681360244750977,131400
2024-03-13 00:00:00+00:00,22.54172103929032,22.960638047984773,22.382133788590536,22.46192741394043,187600
2024-03-14 00:00:00+00:00,22.262357441576217,22.63156816026187,22.262357441576217,22.611610412597656,212400
2024-03-15 00:00:00+00:00,22.431993785537156,22.75131012503191,22.431993785537156,22.541759490966797,438600
2024-03-18 00:00:00+00:00,22.491866763103435,22.601630563971415,22.372122185558236,22.38210105895996,184500
2024-03-19 00:00:00+00:00,22.382099969334217,22.61160833657426,22.282313143450377,22.302270889282227,168800
2024-03-20 00:00:00+00:00,22.202485773162746,22.871055083811477,22.202485773162746,22.551738739013672,168100
2024-03-21 00:00:00+00:00,22.751307033629594,22.930922926008424,22.5417564280378,22.56171417236328,188700
2024-03-22 00:00:00+00:00,22.74133050578067,22.826148065896014,22.45194891727477,22.471906661987305,163400
2024-03-25 00:00:00+00:00,22.56171498694304,22.731352013283793,22.402056833125318,22.48188591003418,238100
2024-03-26 00:00:00+00:00,22.651525608354387,22.721375820979773,22.45195194090281,22.50184440612793,173800
2024-03-27 00:00:00+00:00,22.721372228445592,22.801201302149135,22.601627666252654,22.711393356323242,169900
2024-03-28 00:00:00+00:00,22.711396349126556,22.935916243277486,22.711396349126556,22.79122543334961,358700
2024-04-01 00:00:00+00:00,22.811181335868728,22.84111605048487,22.422012916380773,22.691436767578125,269200
2024-04-02 00:00:00+00:00,22.47190771703089,22.61160813002692,22.412034480082266,22.60162925720215,185100
2024-04-03 00:00:00+00:00,22.49186820120253,23.000777454300977,22.49186820120253,22.98082160949707,158700
2024-04-04 00:00:00+00:00,23.240265182606894,23.41987919435038,22.6914385641294,22.84111785888672,190100
2024-04-05 00:00:00+00:00,22.691439679182075,22.970842438860892,22.461931289057826,22.871055603027344,142100
2024-04-08 00:00:00+00:00,23.03071257453521,23.100562784982827,22.861075533472942,22.94090461730957,121000
2024-04-09 00:00:00+00:00,23.02073182133734,23.02073182133734,22.671478894342805,22.891010284423828,107300
2024-04-10 00:00:00+00:00,22.44197109855658,22.751308543022947,22.28231293991101,22.60162925720215,163200
2024-04-11 00:00:00+00:00,22.771267872069213,22.8710547039802,22.521801743929494,22.541759490966797,130500
2024-04-12 00:00:00+00:00,22.431992430638434,22.541758129438193,22.25736691279827,22.302270889282227,205600
2024-04-15 00:00:00+00:00,22.372119407821714,22.57169304452602,22.252374845144075,22.56171417236328,197800
2024-04-16 00:00:00+00:00,22.382099329134135,22.71638299751669,22.272333633474027,22.691436767578125,149100
2024-04-17 00:00:00+00:00,22.93092304891564,22.93092304891564,22.3322040388689,22.362140655517578,192000
2024-04-18 00:00:00+00:00,22.551738664199362,22.84111838698404,22.43199408365966,22.651525497436523,179900
2024-04-19 00:00:00+00:00,22.651521506960663,23.04467916252606,22.651521506960663,22.95088005065918,174200
2024-04-22 00:00:00+00:00,23.080601404225728,23.48972753565755,22.891008549511806,23.2502384185791,188600
2024-04-23 00:00:00+00:00,23.350027393942888,23.579535757163534,23.310113806253604,23.459793090820312,148500
2024-04-24 00:00:00+00:00,23.24026465823807,23.293150973225785,22.900990582696238,23.030712127685547,143700
2024-04-25 00:00:00+00:00,22.861074411947,22.98081898346522,22.631566045085428,22.910966873168945,150200
2024-04-26 00:00:00+00:00,22.881030468469973,23.055655973129802,22.5417564280378,22.56171417236328,136000
2024-04-29 00:00:00+00:00,22.541756832207735,22.80120180326504,22.461927756749738,22.521799087524414,124200
2024-04-30 00:00:00+00:00,22.422015173944583,22.721375673174574,22.16257016925547,22.192506790161133,298200
2024-05-01 00:00:00+00:00,22.28231195538499,22.80120189969405,22.28231195538499,22.372119903564453,191800
2024-05-02 00:00:00+00:00,22.711393826464437,22.721372698793353,22.2374078588549,22.571693420410156,241200
2024-05-03 00:00:00+00:00,22.91096521010608,22.91096521010608,22.501840967302417,22.51181983947754,180600
2024-05-06 00:00:00+00:00,22.641543274478853,22.751307061854664,22.292290361450657,22.51181983947754,201100
2024-05-07 00:00:00+00:00,22.671478495604028,22.739334066604812,22.272333116034034,22.322227478027344,206900
2024-05-08 00:00:00+00:00,22.232422063323984,22.521801782761738,22.212464316252273,22.491867065429688,135900
2024-05-09 00:00:00+00:00,22.51182137701312,23.12051929834216,22.51182137701312,23.06064796447754,180600
2024-05-10 00:00:00+00:00,23.14047572406658,23.250239512677958,22.521798965171694,22.721372604370117,290200
2024-05-13 00:00:00+00:00,22.87105242205547,22.886019779202343,22.471907037511155,22.48188591003418,273800
2024-05-14 00:00:00+00:00,22.731352870804713,22.960861237666286,22.66150076050844,22.910966873168945,275000
2024-05-15 00:00:00+00:00,23.02073615626992,23.210330964330193,22.721377535775332,22.751312255859375,234300
2024-05-16 00:00:00+00:00,22.7912238733709,23.41987763068887,22.731352540120465,23.40989875793457,217300
2024-05-17 00:00:00+00:00,23.48973215635334,23.48973215635334,22.66150276202493,22.761289596557617,321100
2024-05-20 00:00:00+00:00,22.82116124494502,22.82116124494502,22.287302002982145,22.3122501373291,192900
2024-05-21 00:00:00+00:00,22.232420713811614,22.431992462588134,22.172547476230793,22.252376556396484,211600
2024-05-22 00:00:00+00:00,22.202482974751227,22.506831922299956,22.142611643466736,22.222440719604492,286600
2024-05-23 00:00:00+00:00,22.212462694803378,22.402057471593707,21.96299658444387,22.09271812438965,256500
2024-05-24 00:00:00+00:00,22.222440159500067,22.571693072528262,22.222440159500067,22.51181983947754,216800
2024-05-28 00:00:00+00:00,22.571694880566913,22.67147980376058,22.312249893057476,22.661500930786133,209100
2024-05-29 00:00:00+00:00,22.422014912018508,22.551738364485445,22.322229983383032,22.541759490966797,160000
2024-05-30 00:00:00+00:00,22.7014150163556,22.811180708999256,22.45194891727477,22.471906661987305,126700
2024-05-31 00:00:00+00:00,22.481887694775708,22.6016303680072,21.913103335461944,22.122655868530273,983600
2024-06-03 00:00:00+00:00,22.32222766021212,22.77126550216499,22.32222766021212,22.63156509399414,268900
2024-06-04 00:00:00+00:00,22.48188819189383,22.681459952784397,22.4020591068825,22.491867065429688,342700
2024-06-05 00:00:00+00:00,22.6315647182617,22.701414921187464,22.412033333894694,22.621585845947266,195200
2024-06-06 00:00:00+00:00,22.44197269775041,22.571696150441017,22.292293401263603,22.491867065429688,215000
2024-06-07 00:00:00+00:00,22.28231379929236,22.501843300077958,21.903126133703516,21.913103103637695,360900
2024-06-10 00:00:00+00:00,21.73348714599066,22.6315647182617,21.404191972715434,22.621585845947266,300600
2024-06-11 00:00:00+00:00,22.471908868311896,22.59165154179304,22.367133553197025,22.58167266845703,258300
2024-06-12 00:00:00+00:00,23.030710823913598,23.22030559734233,22.581671071918016,22.691436767578125,216700
2024-06-13 00:00:00+00:00,22.64154336774613,22.64154336774613,22.297278937749738,22.362140655517578,245600
2024-06-14 00:00:00+00:00,22.182444312486815,22.481938411730074,22.1125629272342,22.37212371826172,270500
2024-06-17 00:00:00+00:00,22.182445759661235,22.322210443409595,21.593442753927256,21.74319076538086,248100
2024-06-18 00:00:00+00:00,21.733206481745228,21.94285064195902,21.523560417406458,21.922883987426758,227400
2024-06-20 00:00:00+00:00,21.83303790256637,22.432022306968754,21.743189861081017,22.352157592773438,223200
2024-06-21 00:00:00+00:00,22.352158134079556,22.501906142931606,21.922884570837066,21.972801208496094,1715700
2024-06-24 00:00:00+00:00,21.98278463665657,22.38210821913159,21.98278463665657,22.112564086914062,270700
2024-06-25 00:00:00+00:00,22.17246383953778,22.20241382455484,21.902921590884993,22.19243049621582,183400
2024-06-26 00:00:00+00:00,22.002749489426236,22.212393639005445,21.8430181653958,21.892934799194336,160800
2024-06-27 00:00:00+00:00,22.022716324627453,22.022716324627453,21.593442753927256,21.74319076538086,197800
2024-06-28 00:00:00+00:00,21.972802676818304,22.142515447949915,21.413749626553944,22.132532119750977,1417700
2024-07-01 00:00:00+00:00,22.06264973505437,22.237353210372223,21.723224208043913,21.882953643798828,191300
2024-07-02 00:00:00+00:00,22.022717816861167,22.781433636743873,21.927879053422775,22.76146697998047,227600
2024-07-03 00:00:00+00:00,22.74149947600305,22.991076942975372,22.68159951295972,22.721532821655273,91400
2024-07-05 00:00:00+00:00,22.601735601389738,22.701566972544736,22.22237867595079,22.33219337463379,218000
2024-07-08 00:00:00+00:00,22.52187050830544,22.721533247273353,22.282276364018948,22.561803817749023,248800
2024-07-09 00:00:00+00:00,22.571788126181172,22.61171953323535,22.012733194421983,22.022716522216797,158100
2024-07-10 00:00:00+00:00,22.14251240238854,22.77144675941439,21.942849674122453,22.751482009887695,546700
2024-07-11 00:00:00+00:00,23.060958855258235,23.669926593760778,22.82835284876157,23.42034912109375,158900
2024-07-12 00:00:00+00:00,23.68989440041693,24.01933660419058,23.3305041171071,23.879573822021484,144600
2024-07-15 00:00:00+00:00,24.089215288170806,24.46857408874823,23.95943584847319,24.268911361694336,139500
2024-07-16 00:00:00+00:00,24.508505733961304,25.017643979269398,24.363752254747407,24.9078311920166,138400
2024-07-17 00:00:00+00:00,24.708170404444807,25.20732536211036,24.708170404444807,24.97771453857422,172700
2024-07-18 00:00:00+00:00,24.788033479862577,25.24725700064679,24.47356534420463,24.60833740234375,173300
2024-07-19 00:00:00+00:00,24.648269973777005,24.89784742862332,24.488540555005354,24.708168029785156,139000
2024-07-22 00:00:00+00:00,24.85791291710389,24.927794296414003,24.55842074745345,24.897846221923828,114200
2024-07-23 00:00:00+00:00,24.718154138828297,25.426953276396585,24.718154138828297,25.17737579345703,132600
2024-07-24 00:00:00+00:00,24.997681307250716,25.397004894369328,24.66823720573717,24.758085250854492,105900
2024-07-25 00:00:00+00:00,24.88786677029114,25.88617669671036,24.827968707861007,25.75639533996582,137400
2024-07-26 00:00:00+00:00,26.095819367193215,26.235584043662758,25.606647759862216,25.956056594848633,176900
2024-07-29 00:00:00+00:00,25.976024157296724,26.19565165067672,25.41197852842022,25.706480026245117,180000
2024-07-30 00:00:00+00:00,25.926106453072094,26.340405960140295,25.586680947368613,25.74641227722168,257600
2024-07-31 00:00:00+00:00,25.706481682498485,26.525095551805403,25.47687084679048,26.14573860168457,293800
2024-08-01 00:00:00+00:00,25.50681643387957,25.62661445617454,23.33050251529153,24.228981018066406,299200
2024-08-02 00:00:00+00:00,23.649963501171637,23.829659598750318,22.991079079466573,23.430334091186523,281300
2024-08-05 00:00:00+00:00,22.46197309068948,22.64665989183569,22.01273286722567,22.32221031188965,231700
2024-08-06 00:00:00+00:00,22.182444573438445,22.362140654273336,21.79310433437949,22.002750396728516,315900
2024-08-07 00:00:00+00:00,22.25232944510205,22.27229419673873,21.453680351756752,21.513578414916992,187300
2024-08-08 00:00:00+00:00,21.763156189533372,22.412059181561414,21.763156189533372,21.93286895751953,125400
2024-08-09 00:00:00+00:00,22.102579600180267,22.526862431410315,21.841023286216927,22.37212371826172,131600
2024-08-12 00:00:00+00:00,22.44200536876809,22.531853409190536,22.172461247500756,22.362140655517578,175800
2024-08-13 00:00:00+00:00,22.64166837200525,22.861295860013023,22.412057556707353,22.711549758911133,197100
2024-08-14 00:00:00+00:00,22.81138265416884,22.961128765291367,22.52187185575685,22.941162109375,120400
2024-08-15 00:00:00+00:00,23.470264263675336,23.50021424397337,23.060957386893293,23.260618209838867,133400
2024-08-16 00:00:00+00:00,23.210702980393293,23.65994315456697,23.158790824802665,23.639976501464844,113300
2024-08-19 00:00:00+00:00,23.62001410088381,23.694888111434608,23.38041993289653,23.48025131225586,93800
2024-08-20 00:00:00+00:00,23.590061398994145,23.590061398994145,22.941160364079572,23.150806427001953,103500
2024-08-21 00:00:00+00:00,23.260618209838867,23.27060153660488,22.931176043060027,23.260618209838867,68100
2024-08-22 00:00:00+00:00,23.140820929872383,23.250635614635517,23.080922876421944,23.16078758239746,59400
2024-08-23 00:00:00+00:00,23.3305039236212,23.729827515167706,23.1607911591983,23.600046157836914,137900
2024-08-26 00:00:00+00:00,23.849623054383784,23.849623054383784,23.470266127769857,23.55013084411621,148600
2024-08-27 00:00:00+00:00,23.550131639572186,23.78473508481854,23.23067276339636,23.52018165588379,250000
2024-08-28 00:00:00+00:00,23.440315566520464,23.64996163183314,23.38540821836417,23.500215530395508,178900
2024-08-29 00:00:00+00:00,23.610028784958157,24.209015106564127,23.46028268058792,24.129150390625,210800
2024-08-30 00:00:00+00:00,24.08921696936119,24.418659159104525,23.939470865682402,24.348777770996094,150100
2024-09-03 00:00:00+00:00,24.099199007614743,24.298861737921996,23.105881779854684,23.390399932861328,181800
2024-09-04 00:00:00+00:00,23.40038478893514,23.66992701710133,23.310536744838064,23.620012283325195,147700
2024-09-05 00:00:00+00:00,23.769758173582265,23.769758173582265,23.28058655132963,23.69987678527832,160200
2024-09-06 00:00:00+00:00,23.739811903246895,23.779743312122434,23.040994158735884,23.130842208862305,176000
2024-09-09 00:00:00+00:00,23.130841631020374,23.390402446665256,22.926188167317214,23.0809268951416,198700
2024-09-10 00:00:00+00:00,23.06095959263281,23.330503728721876,22.611719365817695,23.320520401000977,176600
2024-09-11 00:00:00+00:00,23.18075571703346,23.3904017909222,22.67161742801802,23.320520401000977,144900
2024-09-12 00:00:00+00:00,23.530165656354573,23.719845083552585,23.12085872153923,23.709861755371094,115300
2024-09-13 00:00:00+00:00,23.96952917004621,24.46889436108884,23.77477705032791,24.44891929626465,178400
2024-09-16 00:00:00+00:00,24.59873054794256,25.058147553024018,24.4688964254855,24.99822425842285,119100
2024-09-17 00:00:00+00:00,25.257893623954327,25.437663502175607,24.863394644815006,25.068134307861328,194000
2024-09-18 00:00:00+00:00,24.96825957859897,25.637409011502506,24.96825957859897,25.08810806274414,172600
2024-09-19 00:00:00+00:00,25.707320987749267,25.79720687866211,25.10808234997269,25.79720687866211,223000
2024-09-20 00:00:00+00:00,25.87710578179588,25.87710578179588,25.427676317764597,25.527549743652344,1075700
2024-09-23 00:00:00+00:00,25.707319668730197,25.91205931976509,25.467624606903524,25.497587203979492,127500
2024-09-24 00:00:00+00:00,25.647395684245353,25.917053335838002,25.477611448604826,25.857128143310547,141700
2024-09-25 00:00:00+00:00,25.76724523986009,25.817182906075764,25.477614395517925,25.63741111755371,118900
2024-09-26 00:00:00+00:00,26.016924884145403,26.016924884145403,25.45763642090979,25.5075740814209,135400
2024-09-27 00:00:00+00:00,25.627420887912198,26.126786067964932,25.387725830078125,25.387725830078125,130100
2024-09-30 00:00:00+00:00,25.377741516002743,25.607449070773427,25.112078459794937,25.367753982543945,178900
2024-10-01 00:00:00+00:00,25.01819443967158,25.172998329287783,23.994496214601746,24.229198455810547,208000
2024-10-02 00:00:00+00:00,24.139313267875327,24.598728326541885,23.614980201379097,23.86965560913086,206000
2024-10-03 00:00:00+00:00,23.580028158339193,23.659926523645744,22.791030134125627,23.15057373046875,272400
2024-10-04 00:00:00+00:00,23.15057269051913,23.679898622549384,22.985781247955387,23.65992546081543,238300
2024-10-07 00:00:00+00:00,23.550063312691353,23.550063312691353,23.065678447660446,23.30038070678711,254300
2024-10-08 00:00:00+00:00,23.360303879216872,23.69987237390218,23.110621274591033,23.67989730834961,282400
2024-10-09 00:00:00+00:00,23.68988565984377,24.27414396542218,23.480153179074758,24.219213485717773,212700
2024-10-10 00:00:00+00:00,24.08937818488508,24.53880572377058,23.98451004471077,24.498857498168945,238700
2024-10-11 00:00:00+00:00,24.958272766165738,26.02691400216932,24.748540294020177,26.006940841674805,202200
2024-10-14 00:00:00+00:00,26.046888604413166,26.74600064232061,25.857129296136506,26.56622886657715,215300
2024-10-15 00:00:00+00:00,26.386458923268904,27.27532842625443,26.386458923268904,26.59619140625,212900
2024-10-16 00:00:00+00:00,26.875837141866484,27.16047517709268,26.795938779433293,26.965723037719727,199500
2024-10-17 00:00:00+00:00,27.155479664011885,27.24536555093186,26.915784600534288,27.03563117980957,151600
2024-10-18 00:00:00+00:00,26.795937947641956,27.290310359488636,26.74600218701901,27.065595626831055,237900
2024-10-21 00:00:00+00:00,27.065594915681245,27.075582448528845,26.096825183662396,26.14676284790039,118000
2024-10-22 00:00:00+00:00,26.06686573768694,26.37647165107274,25.82717065265336,26.15675163269043,131000
2024-10-23 00:00:00+00:00,26.056876776254512,26.40643280378463,25.327804027786648,25.59745979309082,154400
2024-10-24 00:00:00+00:00,25.63741039729039,26.236649040553026,25.592467451422515,25.9969539642334,181300
2024-10-25 00:00:00+00:00,26.206686867833117,26.461364200201636,25.777232468095743,25.787220001220703,103600
2024-10-28 00:00:00+00:00,26.006941314410465,26.491324277663022,25.976978715733424,26.40643310546875,110300
2024-10-29 00:00:00+00:00,26.15675198035312,26.59119920869299,26.15675198035312,26.296573638916016,192300
2024-10-30 00:00:00+00:00,26.346506776217865,26.736012922576986,26.316546083755114,26.33652114868164,161000
2024-10-31 00:00:00+00:00,27.47507380064552,27.54498462453926,26.166737497260616,26.356494903564453,160100
2024-11-01 00:00:00+00:00,26.5162920907913,27.470079572951573,26.501311743953988,27.39517593383789,158700
2024-11-04 00:00:00+00:00,27.29529941654149,27.55496952687849,26.96571848898431,27.355222702026367,169900
2024-11-05 00:00:00+00:00,27.395175989005423,28.204147103610367,27.355225857455984,28.00440216064453,196500
2024-11-06 00:00:00+00:00,29.58239626395035,30.312467204679784,29.262800925248083,29.86203956604004,400800
2024-11-07 00:00:00+00:00,29.68226960296443,29.857048582412336,28.903261036612623,29.282777786254883,242800
2024-11-08 00:00:00+00:00,29.46254844339485,29.63033442846181,29.182903230022745,29.212865829467773,251200
2024-11-11 00:00:00+00:00,29.782142032682536,30.101735475311713,26.736014889580094,30.081762313842773,346200
2024-11-12 00:00:00+00:00,30.141684889528314,30.45129079157845,29.72221802984578,30.1217098236084,210700
2024-11-13 00:00:00+00:00,30.32145710815442,30.32145710815442,29.452560777438293,29.592382431030273,180200
2024-11-14 00:00:00+00:00,29.50249838355904,29.92695806249567,29.277783651504933,29.622344970703125,199300
2024-11-15 00:00:00+00:00,29.762167406746254,29.89999270002114,29.068050031089694,29.55243492126465,268600
2024-11-18 00:00:00+00:00,29.66229474243229,29.95192557861543,29.382649534283804,29.80211639404297,353500
2024-11-19 00:00:00+00:00,29.562418661841235,30.15166971915786,29.512481001518747,29.872024536132812,349600
2024-11-20 00:00:00+00:00,29.872025266074267,30.161657988241167,29.497501376675213,30.151670455932617,144100
2024-11-21 00:00:00+00:00,30.451291322541707,30.725941816484497,30.16166048136134,30.491241455078125,136600
2024-11-22 00:00:00+00:00,30.491239323669344,31.060515338029415,30.491239323669344,30.930679321289062,164900
2024-11-25 00:00:00+00:00,31.06051719370988,31.45002145734742,30.950656235277897,30.960643768310547,156000
2024-11-26 00:00:00+00:00,30.700973149303053,31.43004590506338,30.700973149303053,31.20033836364746,212300
2024-11-27 00:00:00+00:00,31.310201295510556,31.474990836077474,30.900721946311265,31.170377731323242,126400
2024-11-29 00:00:00+00:00,31.479983691111048,31.479983691111048,30.915700463341555,31.14041519165039,71400
2024-12-02 00:00:00+00:00,31.240287894210972,31.240287894210972,30.705967277535,30.860769271850586,232100
2024-12-03 00:00:00+00:00,30.90071809125775,30.960641379903812,30.611085370435628,30.8807430267334,228500
2024-12-04 00:00:00+00:00,30.760896383569428,31.290224195548916,30.750910755637257,31.230300903320312,132600
2024-12-05 00:00:00+00:00,31.080493392080193,31.390099307663068,30.910709134193997,31.030555725097656,133300
2024-12-06 00:00:00+00:00,31.170375106495094,31.170375106495094,30.59111154629042,30.890731811523438,120200
2024-12-09 00:00:00+00:00,30.970631492398336,31.090478079675144,30.521202027792416,30.551164627075195,132800
2024-12-10 00:00:00+00:00,29.901989399915244,30.49124050191716,29.242827473087182,30.331443786621094,178700
2024-12-11 00:00:00+00:00,30.66102391726926,31.080490759760327,30.36140365553161,30.75090980529785,346800
2024-12-12 00:00:00+00:00,30.74092456159677,30.90072128445054,30.16166096502007,30.25154685974121,142300
2024-12-13 00:00:00+00:00,30.201591118037015,30.47133784481642,29.911864634336187,30.09169578552246,127600
2024-12-16 00:00:00+00:00,30.131657022847204,30.63118714843228,30.01177085981826,30.241554260253906,175400
2024-12-17 00:00:00+00:00,29.971809489239362,30.02176174283223,29.562194911997597,29.69207191467285,229800
2024-12-18 00:00:00+00:00,29.791975980543388,30.13165661377417,28.27740181890976,28.353328704833984,399100
2024-12-19 00:00:00+00:00,28.76294442324899,28.792915010058383,27.663977808742825,27.993667602539062,217300
2024-12-20 00:00:00+00:00,27.37425011597517,27.77387382971191,26.706878609312618,26.984617233276367,1109300
2024-12-23 00:00:00+00:00,26.904692570986178,27.27434379271452,26.555021105837287,26.704879760742188,164300
2024-12-24 00:00:00+00:00,26.66491706158114,26.954643526410493,26.495076752696313,26.934661865234375,75600
2024-12-26 00:00:00+00:00,26.824770319820363,27.46416832310653,26.58499606858805,27.344282150268555,110800
2024-12-27 00:00:00+00:00,27.06454159569197,27.324297482359608,26.634945394878425,26.874719619750977,182400
2024-12-30 00:00:00+00:00,26.65492872073005,26.81477821395776,26.22832993310899,26.3452205657959,175600
2024-12-31 00:00:00+00:00,26.515059390036456,26.694888630573743,26.045499862891074,26.31524658203125,255700
2025-01-02 00:00:00+00:00,26.80478786862483,26.80478786862483,25.48602857279829,25.765766143798828,127200
2025-01-03 00:00:00+00:00,25.945594694643496,26.015530514665585,25.5209948393545,25.815717697143555,133100
2025-01-06 00:00:00+00:00,25.715810775756836,26.22533173528046,25.206289816233213,25.715810775756836,177700
2025-01-07 00:00:00+00:00,25.70582040533088,25.875660728216673,24.896582116548576,25.136356353759766,255100
2025-01-08 00:00:00+00:00,24.95652687030965,25.11138190922366,24.776695703972436,25.01647186279297,115300
2025-01-10 00:00:00+00:00,24.566892675415993,24.646817422367295,23.657747964261304,24.017410278320312,309700
2025-01-13 00:00:00+00:00,23.887529199202035,24.506947360859638,23.517877992783163,24.03738784790039,424200
2025-01-14 00:00:00+00:00,24.03739003261239,24.516940419811082,23.977446948796157,24.427024841308594,143200
2025-01-15 00:00:00+00:00,24.976507615066286,25.386122187508867,24.447004967626608,24.53692054748535,176700
2025-01-16 00:00:00+00:00,24.77669418249965,25.311191279870727,24.56689243836054,25.126365661621094,142700
2025-01-17 00:00:00+00:00,25.436072486099082,25.476035809879576,24.756713131836136,24.946533203125,150200
2025-01-21 00:00:00+00:00,25.18131373380866,25.695829157046578,24.946533963334094,25.575942993164062,180200
2025-01-22 00:00:00+00:00,25.52598972055822,25.80572728856156,25.03645040571959,25.376131057739258,145900
2025-01-23 00:00:00+00:00,25.196298205790082,25.825707215083444,25.196298205790082,25.63588523864746,125400
