"('date', '')","('open', 'CAT')","('high', 'CAT')","('low', 'CAT')","('close', 'CAT')","('volume', 'CAT')"
1970-03-09 00:00:00+00:00,1.2125149301912075,1.2125149301912075,1.1976376720048747,1.2087957859039307,130800
1970-03-10 00:00:00+00:00,1.2087957911400777,1.2087957911400777,1.1939181923706867,1.197637677192688,91200
1970-03-11 00:00:00+00:00,1.19763747392154,1.205076101784394,1.193917989730835,1.193917989730835,111600
1970-03-12 00:00:00+00:00,1.1939181923706867,1.2050763063180765,1.1901987075486855,1.197637677192688,130800
1970-03-13 00:00:00+00:00,1.2013568162921515,1.2087957859039307,1.2013568162921515,1.2087957859039307,372000
1970-03-16 00:00:00+00:00,1.2087957911400777,1.2087957911400777,1.197637677192688,1.197637677192688,133200
1970-03-17 00:00:00+00:00,1.197637467339118,1.2162342071533203,1.1901984989985934,1.2162342071533203,824400
1970-03-18 00:00:00+00:00,1.2348309026647835,1.2794633490324088,1.2348309026647835,1.2534279823303223,811200
1970-03-19 00:00:00+00:00,1.2534280976325192,1.2720248384902202,1.2497086132535495,1.2645862102508545,140400
1970-03-20 00:00:00+00:00,1.2645860439653547,1.2683051873367057,1.2385503377732543,1.2459889650344849,118800
1970-03-23 00:00:00+00:00,1.2497086132535495,1.2757443228691898,1.2497086132535495,1.2645862102508545,260400
1970-03-24 00:00:00+00:00,1.2645862102508545,1.305499176345226,1.2571472414929152,1.2645862102508545,430800
1970-03-25 00:00:00+00:00,1.2645867708819536,1.3315354762724325,1.2571477988260842,1.309219241142273,996000
1970-03-26 00:00:00+00:00,1.3092185578993618,1.324095813209647,1.3054990738125172,1.3166571855545044,373200
1970-03-30 00:00:00+00:00,1.316657872679418,1.316657872679418,1.298061123577193,1.309219241142273,160800
1970-03-31 00:00:00+00:00,1.3092183218408862,1.3092183218408862,1.2980602121107607,1.3054988384246826,393600
1970-04-01 00:00:00+00:00,1.3054994043416324,1.3092188893701842,1.2980607748031616,1.2980607748031616,340800
1970-04-02 00:00:00+00:00,1.2980602121107607,1.316656948154808,1.2943407286945572,1.3054988384246826,204000
1970-04-03 00:00:00+00:00,1.3054990738125172,1.3203766696413493,1.3054990738125172,1.3166571855545044,163200
1970-04-06 00:00:00+00:00,1.3166574597913583,1.320376944652907,1.3054993457253299,1.3129379749298096,100800
1970-04-07 00:00:00+00:00,1.3054997097451093,1.3054997097451093,1.2943415925678006,1.3017802238464355,177600
1970-04-08 00:00:00+00:00,1.301779442886914,1.3054989265542067,1.2794632219201756,1.2869021892547607,75600
1970-04-09 00:00:00+00:00,1.2869021892547607,1.290621332403545,1.2794632219201756,1.2869021892547607,122400
1970-04-10 00:00:00+00:00,1.283183217048645,1.283183217048645,1.2608669871869296,1.283183217048645,421200
1970-04-13 00:00:00+00:00,1.283183217048645,1.2906218468296689,1.283183217048645,1.283183217048645,180000
1970-04-14 00:00:00+00:00,1.283183217048645,1.283183217048645,1.2645864723367635,1.283183217048645,878400
1970-04-15 00:00:00+00:00,1.279462776781286,1.279462776781286,1.2608660459518433,1.2608660459518433,136800
1970-04-16 00:00:00+00:00,1.2608667258718849,1.2645862102508545,1.2534280976325192,1.2645862102508545,82800
1970-04-17 00:00:00+00:00,1.2645866649834083,1.2683058101811713,1.2199541984606843,1.2236733436584473,656400
1970-04-20 00:00:00+00:00,1.2050763063180765,1.2050763063180765,1.1901987075486855,1.197637677192688,294000
1970-04-21 00:00:00+00:00,1.1976382841299773,1.2013574303181476,1.186480164527893,1.186480164527893,190800
1970-04-22 00:00:00+00:00,1.1864790924529198,1.190198235280559,1.1753209829330444,1.1753209829330444,402000
1970-04-23 00:00:00+00:00,1.1641635065940974,1.1641635065940974,1.1381277900475721,1.1604440212249756,226800
1970-04-24 00:00:00+00:00,1.160443579297187,1.160443579297187,1.1306887292316423,1.1567240953445435,184800
1970-04-27 00:00:00+00:00,1.1567245063124756,1.164163476860724,1.1381277609791651,1.1530053615570068,229200
1970-04-28 00:00:00+00:00,1.1530050103158727,1.1567241539383748,1.1306887865066528,1.1306887865066528,196800
1970-04-29 00:00:00+00:00,1.1306895665174714,1.1901993107160633,1.1120924735014732,1.186480164527893,415200
1970-04-30 00:00:00+00:00,1.1753215989501808,1.1753215989501808,1.1306891374776253,1.1418472528457642,265200
1970-05-01 00:00:00+00:00,1.1418473848956636,1.1790408800782946,1.1158116658528645,1.1716022491455078,302400
1970-05-04 00:00:00+00:00,1.171602113654582,1.1790407437271222,1.1232501668864279,1.1418472528457642,135600
1970-05-05 00:00:00+00:00,1.138127720692391,1.138127720692391,1.1232501206411778,1.1344082355499268,196800
1970-05-06 00:00:00+00:00,1.141846690061039,1.1567239428735316,1.141846690061039,1.1492853164672852,133200
1970-05-07 00:00:00+00:00,1.1492858762828826,1.1567245063124756,1.1381277609791651,1.1530053615570068,92400
1970-05-08 00:00:00+00:00,1.153005391005396,1.1604440212249756,1.1455664202671518,1.1604440212249756,92400
1970-05-11 00:00:00+00:00,1.1567245129908443,1.1567245129908443,1.1381277675501655,1.1418472528457642,43200
1970-05-12 00:00:00+00:00,1.1418471069040697,1.14556625120566,1.0860565371940762,1.0897756814956665,266400
1970-05-13 00:00:00+00:00,1.089775770768141,1.1009338856241924,1.071179026180936,1.0823371410369873,376800
1970-05-14 00:00:00+00:00,1.0786175835774627,1.0786175835774627,1.041424096897335,1.0563013553619385,427200
1970-05-15 00:00:00+00:00,1.0563012446057682,1.0786174704813731,1.0339850187301636,1.0339850187301636,336000
1970-05-18 00:00:00+00:00,1.030265691133974,1.030265691133974,1.0116686125398964,1.0191075801849365,158400
1970-05-19 00:00:00+00:00,1.0191075801849365,1.030265691133974,0.9967913582868614,1.0191075801849365,148800
1970-05-20 00:00:00+00:00,1.0191076518807218,1.0191076518807218,0.9595976091263912,0.9744752049446106,1509600
1970-05-21 00:00:00+00:00,0.9744759362602703,0.9781950826170256,0.9521596960445298,0.9670369625091553,256800
1970-05-22 00:00:00+00:00,0.9595975551488929,0.9595975551488929,0.9410008168110979,0.9521589279174805,369600
1970-05-25 00:00:00+00:00,0.9410013270258157,0.9410013270258157,0.911246120929718,0.911246120929718,141600
1970-05-26 00:00:00+00:00,0.9112464493183906,0.9521597873149119,0.9075273026051321,0.929843544960022,537600
1970-05-27 00:00:00+00:00,0.9335618703087676,1.0116686498311336,0.9335618703087676,1.00423002243042,393600
1970-05-28 00:00:00+00:00,1.0042305196775148,1.0228272676467896,0.993072402792209,1.0228272676467896,218400
1970-05-29 00:00:00+00:00,1.0228274215764253,1.0414245128631592,1.0042306708084465,1.0414245128631592,339600
1970-06-01 00:00:00+00:00,1.0414244147747724,1.1009341478347778,1.0339854427532296,1.1009341478347778,176400
1970-06-02 00:00:00+00:00,1.1009336007591946,1.1083725690841675,1.0823368609838693,1.1083725690841675,292800
1970-06-03 00:00:00+00:00,1.1083731198563207,1.1120922653483694,1.0823373988183664,1.1009341478347778,136800
1970-06-04 00:00:00+00:00,1.1009341109917539,1.1158117140182342,1.0600211283173224,1.1046535968780518,228000
1970-06-05 00:00:00+00:00,1.1009345995589312,1.1009345995589312,1.0786183553751767,1.0934959650039673,106800
1970-06-08 00:00:00+00:00,1.0860564754675512,1.0860564754675512,1.063740248851907,1.074898362159729,184800
1970-06-09 00:00:00+00:00,1.0748986446503535,1.078617789717981,1.05630155723748,1.0600210428237915,148800
1970-06-10 00:00:00+00:00,1.0600210428237915,1.078617789717981,1.05630155723748,1.0600210428237915,80400
1970-06-11 00:00:00+00:00,1.0525826314276974,1.0525826314276974,1.0339855401409637,1.0414245128631592,100800
1970-06-12 00:00:00+00:00,1.0414248025918704,1.0451439494688954,1.0153890718584475,1.0265471935272217,146400
1970-06-15 00:00:00+00:00,1.026546390277823,1.0414239877010874,1.0228269057923611,1.0339850187301636,129600
1970-06-16 00:00:00+00:00,1.0339850574866545,1.0860564801605623,1.0302659133803724,1.0637402534484863,112800
1970-06-17 00:00:00+00:00,1.0674594640731812,1.104653291083895,1.0674594640731812,1.0674594640731812,150000
1970-06-18 00:00:00+00:00,1.06745954717951,1.0934952621658642,1.0600209174056847,1.0711790323257446,177600
1970-06-19 00:00:00+00:00,1.0711790323257446,1.1009338919396896,1.0563014322594502,1.0711790323257446,348000
1970-06-22 00:00:00+00:00,1.0711794171752316,1.0860570225866986,1.0637407847288813,1.078618049621582,170400
1970-06-23 00:00:00+00:00,1.0786176620995698,1.0860566323920389,1.0637404025519193,1.0711790323257446,88800
1970-06-24 00:00:00+00:00,1.0711790323257446,1.0934952621658642,1.0525822876318593,1.0711790323257446,178800
1970-06-25 00:00:00+00:00,1.0711791590640418,1.0897759059582313,1.0600210428237915,1.0600210428237915,132000
1970-06-26 00:00:00+00:00,1.060021373759954,1.0711794934837429,1.0525827407836914,1.0525827407836914,97200
1970-06-29 00:00:00+00:00,1.0525814235800224,1.0600200472475683,1.030265212059021,1.030265212059021,146400
1970-06-30 00:00:00+00:00,1.030265212059021,1.0451424593941125,1.026545729966066,1.030265212059021,85200
1970-07-01 00:00:00+00:00,1.0265465255988622,1.0265465255988622,0.9930721823728123,1.000510811805725,291600
1970-07-02 00:00:00+00:00,1.0005116011668325,1.007950576987409,0.9819148426531847,0.9893534779548645,270000
1970-07-06 00:00:00+00:00,0.9670362536892897,0.9670362536892897,0.9372814020509977,0.9447200298309326,264000
1970-07-07 00:00:00+00:00,0.9447206694018301,0.9893531473344958,0.9261239171028137,0.9261239171028137,414000
1970-07-08 00:00:00+00:00,0.9261229308756583,0.9447196633710375,0.9149648232747468,0.9410005211830139,180000
1970-07-09 00:00:00+00:00,0.9447207666842588,0.9633178614170902,0.9447207666842588,0.9484402537345886,127200
1970-07-10 00:00:00+00:00,0.9484395139801763,0.9484395139801763,0.9447200298309326,0.9447200298309326,76800
1970-07-13 00:00:00+00:00,0.9447206694018301,0.9484401560691466,0.9261239171028137,0.9261239171028137,86400
1970-07-14 00:00:00+00:00,0.9261235486809027,0.937281663725251,0.8963686887355233,0.900087833404541,190800
1970-07-15 00:00:00+00:00,0.9000872975813998,0.9298424803321278,0.8926486721529403,0.9224035143852234,166800
1970-07-16 00:00:00+00:00,0.9298427580084994,0.9930719443284747,0.9298427580084994,0.9744752049446106,297600
1970-07-17 00:00:00+00:00,0.9893521588186688,1.041423558058586,0.9893521588186688,1.0079492330551147,414000
1970-07-20 00:00:00+00:00,1.007949781757266,1.0116689262144083,0.9967916673485827,1.000510811805725,114000
1970-07-21 00:00:00+00:00,1.0005102671531592,1.0079492330551147,0.967035942149688,1.0079492330551147,465600
1970-07-22 00:00:00+00:00,1.0079497808722035,1.01166892532608,0.9856335520744324,0.9856335520744324,157200
1970-07-23 00:00:00+00:00,0.9856327343990741,1.011668086051941,0.9707551473700464,1.011668086051941,213600
1970-07-24 00:00:00+00:00,1.0005108109271945,1.0005108109271945,0.9744754376755469,0.9856335520744324,117600
1970-07-27 00:00:00+00:00,0.981914569492583,0.981914569492583,0.9521596960445298,0.9670369625091553,164400
1970-07-28 00:00:00+00:00,0.9670361201411541,0.9781942305293925,0.9595974933884971,0.9633169770240784,152400
1970-07-29 00:00:00+00:00,0.9670369625091553,0.9893532027248958,0.9670369625091553,0.9670369625091553,764400
1970-07-30 00:00:00+00:00,0.9670361201411541,0.9670361201411541,0.9558780097529158,0.9633169770240784,213600
1970-07-31 00:00:00+00:00,0.9633170932105828,0.9744752049446106,0.9558781250421998,0.9744752049446106,228000
1970-08-03 00:00:00+00:00,0.9744750936146238,0.981913720414626,0.9707556099553689,0.9781942367553711,178800
1970-08-04 00:00:00+00:00,0.9744752049446106,0.9744752049446106,0.9484394973923634,0.9744752049446106,249600
1970-08-05 00:00:00+00:00,0.9744752049446106,0.9819138325944469,0.952158981476555,0.9744752049446106,252000
1970-08-06 00:00:00+00:00,0.9744752049446106,0.9893524602442832,0.9670362367762276,0.9744752049446106,72000
1970-08-07 00:00:00+00:00,0.9744751164200577,0.9930718541145325,0.9744751164200577,0.9930718541145325,208800
1970-08-10 00:00:00+00:00,0.9930718541145325,1.0005104810886192,0.9781942596478432,0.9930718541145325,91200
1970-08-11 00:00:00+00:00,0.981914569492583,0.981914569492583,0.9633178161524,0.9670369625091553,271200
1970-08-12 00:00:00+00:00,0.9670369625091553,0.9707564493847127,0.9558788424012851,0.9670369625091553,132000
1970-08-13 00:00:00+00:00,0.9670361823803054,0.9670361823803054,0.9521589279174804,0.9521589279174805,145200
1970-08-14 00:00:00+00:00,0.9521589981294201,0.9670362536892897,0.9447200298309326,0.9447200298309326,112800
1970-08-17 00:00:00+00:00,0.9447208128507254,0.9595984212602635,0.929843544960022,0.929843544960022,136800
1970-08-18 00:00:00+00:00,0.9298434995205753,0.9521597407849186,0.9298434995205753,0.9484402537345886,112800
1970-08-19 00:00:00+00:00,0.9484391460774815,0.955877770971949,0.9410005211830139,0.9410005211830139,277200
1970-08-20 00:00:00+00:00,0.9410008862002415,0.9484395139801763,0.9372814020509977,0.9447200298309326,133200
1970-08-21 00:00:00+00:00,0.9447197254807072,1.0079492330551147,0.9335616171462168,1.0079492330551147,344400
1970-08-24 00:00:00+00:00,1.0079489446834429,1.0191070498256274,0.9967908395412586,1.011668086051941,278400
1970-08-25 00:00:00+00:00,1.011668086051941,1.0228261911941252,0.9819132525122308,1.011668086051941,206400
1970-08-26 00:00:00+00:00,1.0116687928545587,1.045143131667966,0.9967915359498777,1.0339850187301636,696000
1970-08-27 00:00:00+00:00,1.0339848725518095,1.0414238404710583,1.00423002243042,1.00423002243042,213600
1970-08-28 00:00:00+00:00,1.00423002243042,1.0265462451510958,1.00423002243042,1.00423002243042,162000
1970-08-31 00:00:00+00:00,1.0042299648349204,1.0079494485812217,0.9595975219533684,0.9930718541145325,171600
1970-09-01 00:00:00+00:00,0.9930721815008134,1.0005108109271945,0.981914067101928,0.9856335520744324,87600
1970-09-02 00:00:00+00:00,0.9893525725634715,1.011668798565043,0.9893525725634715,0.9967915415763855,110400
1970-09-03 00:00:00+00:00,0.996792453775441,1.0042310890771207,0.9893534779548644,0.9893534779548645,217200
1970-09-04 00:00:00+00:00,0.9893523906418213,1.0228267234889339,0.9856332473378239,1.0191075801849365,379200
1970-09-08 00:00:00+00:00,1.0191070498256274,1.0191070498256274,1.0005099809097564,1.011668086051941,247200
1970-09-09 00:00:00+00:00,1.0116688847369664,1.0191078543835168,1.000510770785755,1.0153883695602417,274800
1970-09-10 00:00:00+00:00,1.0153880963624164,1.0191075801849365,1.0116686125398964,1.0191075801849365,184800
1970-09-11 00:00:00+00:00,1.0191070498256274,1.0228261911941252,1.011668086051941,1.011668086051941,258000
1970-09-14 00:00:00+00:00,1.0116683754876497,1.0191073413896052,1.004229750104137,1.0079492330551147,279600
1970-09-15 00:00:00+00:00,1.0079492330551147,1.0191073413896052,1.0079492330551147,1.0079492330551147,100800
1970-09-16 00:00:00+00:00,1.0079489446834429,1.015387567938784,1.0079489446834429,1.011668086051941,487200
1970-09-17 00:00:00+00:00,1.0153880963624164,1.026546207311454,1.0153880963624164,1.0191075801849365,376800
1970-09-18 00:00:00+00:00,1.019108559254322,1.0339858278001213,1.011669584462573,1.0265471935272217,171600
1970-09-21 00:00:00+00:00,1.026546207311454,1.030265691133974,1.0153880963624164,1.0191075801849365,158400
1970-09-22 00:00:00+00:00,1.0191075801849365,1.026546207311454,1.0153880963624164,1.0191075801849365,181200
1970-09-23 00:00:00+00:00,1.0191071416537785,1.0414233539489826,1.0153876594317857,1.0377038717269897,255600
1970-09-24 00:00:00+00:00,1.0377050265020613,1.0637407499922358,1.0339855401409637,1.0414245128631592,360000
1970-09-25 00:00:00+00:00,1.0451432359704762,1.0674594640731812,1.0451432359704762,1.0674594640731812,261600
1970-09-28 00:00:00+00:00,1.0674600067362163,1.0674600067362163,1.0488632540361649,1.0525827407836914,62400
1970-09-29 00:00:00+00:00,1.052582211005097,1.0674594694697006,1.041424096897335,1.0563013553619385,196800
1970-09-30 00:00:00+00:00,1.05630155723748,1.0674596734777304,1.041424295929602,1.0600210428237915,140400
1970-10-01 00:00:00+00:00,1.060021373759954,1.0674600067362163,1.0451437672886383,1.0525827407836914,112800
1970-10-02 00:00:00+00:00,1.0563013500218286,1.0711789489298378,1.0563013500218286,1.0674594640731812,146400
1970-10-05 00:00:00+00:00,1.0711789384318733,1.0897756814956665,1.0711789384318733,1.0897756814956665,248400
1970-10-06 00:00:00+00:00,1.0897759938515714,1.1120922281319363,1.0860568484839852,1.1046535968780518,301200
1970-10-07 00:00:00+00:00,1.1046532174743897,1.115811330782212,1.074898362159729,1.074898362159729,160800
1970-10-08 00:00:00+00:00,1.0748985113058336,1.0972147410179365,1.0600209113248844,1.0823371410369873,333600
1970-10-09 00:00:00+00:00,1.0786175835774627,1.0786175835774627,1.0563013553619385,1.0563013553619385,512400
1970-10-12 00:00:00+00:00,1.0563017772700403,1.0563017772700403,1.0339855401409637,1.0414245128631592,262800
1970-10-13 00:00:00+00:00,1.0339848344379714,1.0339848344379714,1.0005105015908589,1.0191075801849365,320400
1970-10-14 00:00:00+00:00,1.0265457655793877,1.0488619778745918,1.0265457655793877,1.0377038717269897,133200
1970-10-15 00:00:00+00:00,1.037705134312376,1.0525827407836914,1.037705134312376,1.0525827407836914,170400
1970-10-16 00:00:00+00:00,1.0525825393575903,1.0563016848746167,1.0339854496975565,1.0488630533218384,280800
1970-10-19 00:00:00+00:00,1.0488619778745918,1.0488619778745918,1.0377038717269897,1.0377038717269897,114000
1970-10-20 00:00:00+00:00,1.0377045032156254,1.045143131667966,1.030265874763285,1.0339850187301636,223200
1970-10-21 00:00:00+00:00,1.0339858278001213,1.0339858278001213,1.022827706131347,1.0265471935272217,118800
1970-10-22 00:00:00+00:00,1.026546483511453,1.026546483511453,1.0116688847369664,1.0153883695602417,126000
1970-10-23 00:00:00+00:00,1.0153890718584475,1.0265471935272217,1.0153890718584475,1.0265471935272217,49200
1970-10-26 00:00:00+00:00,1.0228272676467896,1.0228272676467896,1.0005110338761782,1.0228272676467896,99600
1970-10-27 00:00:00+00:00,1.0228269057923611,1.0339850187301636,1.0191077618254825,1.0339850187301636,403200
1970-10-28 00:00:00+00:00,1.030265212059021,1.030265212059021,1.0191071062985204,1.030265212059021,153600
1970-10-29 00:00:00+00:00,1.026546207311454,1.026546207311454,1.0153880963624164,1.0191075801849365,211200
1970-10-30 00:00:00+00:00,1.019108559254322,1.0265471935272217,1.0153890718584475,1.0265471935272217,86400
1970-11-02 00:00:00+00:00,1.0265471935272217,1.0265471935272217,1.011669584462573,1.0265471935272217,398400
1970-11-03 00:00:00+00:00,1.026546753448126,1.0302662392494626,1.0228272676467896,1.0228272676467896,177600
1970-11-04 00:00:00+00:00,1.030265874763285,1.045143131667966,1.030265874763285,1.0339850187301636,277200
1970-11-05 00:00:00+00:00,1.0339854496975565,1.0488630533218384,1.0302663041805298,1.0488630533218384,176400
1970-11-06 00:00:00+00:00,1.0488630533218384,1.0637406569461203,1.0488630533218384,1.0488630533218384,236400
1970-11-09 00:00:00+00:00,1.0563012796342957,1.0823369908587455,1.0563012796342957,1.074898362159729,158400
1970-11-10 00:00:00+00:00,1.0748983668045244,1.0823369955356843,1.0637402534484863,1.0637402534484863,554400
1970-11-11 00:00:00+00:00,1.0637407847288813,1.093495655033049,1.0637407847288813,1.078618049621582,202800
1970-11-12 00:00:00+00:00,1.0786176620995698,1.0823371472458043,1.0711790323257446,1.0711790323257446,362400
1970-11-13 00:00:00+00:00,1.0637403306054032,1.0637403306054032,1.0414241022746509,1.0451432466506958,250800
1970-11-16 00:00:00+00:00,1.0451436587055019,1.0488631450665997,1.0414245128631592,1.0414245128631592,80400
1970-11-17 00:00:00+00:00,1.04142442176906,1.0600211709103686,1.04142442176906,1.0488630533218384,177600
1970-11-18 00:00:00+00:00,1.0488628024856248,1.0711790323257446,1.0488628024856248,1.0711790323257446,188400
1970-11-19 00:00:00+00:00,1.0711790323257446,1.0786176620995698,1.0525822876318593,1.0711790323257446,142800
1970-11-20 00:00:00+00:00,1.0711788821796464,1.0711788821796464,1.0563012841987303,1.0637402534484863,247200
1970-11-23 00:00:00+00:00,1.0637404778693453,1.0897758541804732,1.0600209924597552,1.0860567092895508,144000
1970-11-24 00:00:00+00:00,1.0860565371940762,1.097214651136075,1.0748984232520775,1.0897756814956665,133200
1970-11-25 00:00:00+00:00,1.0897754887902886,1.1120917127281003,1.0860563451463559,1.1083725690841675,265200
1970-11-27 00:00:00+00:00,1.1120920515182888,1.1418472528457642,1.1120920515182888,1.1418472528457642,82800
1970-11-30 00:00:00+00:00,1.1418472462532896,1.164163476860724,1.1381277609791651,1.1530053615570068,220800
1970-12-01 00:00:00+00:00,1.1604431890091806,1.1976369944707432,1.1604431890091806,1.182759404182434,368400
1970-12-02 00:00:00+00:00,1.1827594903960355,1.2199532985687256,1.1827594903960355,1.2199532985687256,271200
1970-12-03 00:00:00+00:00,1.219954125779085,1.2497089881819536,1.2050765243183126,1.2311122417449951,328800
1970-12-04 00:00:00+00:00,1.2199536913235824,1.2199536913235824,1.205076095161088,1.2162342071533203,340800
1970-12-07 00:00:00+00:00,1.223673270755271,1.2348313867211813,1.223673270755271,1.2311122417449951,306000
1970-12-08 00:00:00+00:00,1.2311120391659642,1.2385506684129888,1.22367306940032,1.227392554283142,331200
1970-12-09 00:00:00+00:00,1.2273928373915164,1.231112323132269,1.2125152349472046,1.2125152349472046,343200
1970-12-10 00:00:00+00:00,1.212514751031832,1.2459890877828816,1.212514751031832,1.2348309755325317,387600
1970-12-11 00:00:00+00:00,1.2348309026647835,1.2534279823303223,1.2348309026647835,1.2534279823303223,136800
1970-12-14 00:00:00+00:00,1.2497084489243646,1.2497084489243646,1.2385503377732543,1.2459889650344849,151200
1970-12-15 00:00:00+00:00,1.2459886578230084,1.2459886578230084,1.2162338155959231,1.2199532985687256,562800
1970-12-16 00:00:00+00:00,1.219954125779085,1.2348313867211813,1.2162346402842228,1.2311122417449951,250800
1970-12-17 00:00:00+00:00,1.23111183179479,1.238550459788836,1.2236728632821818,1.2348309755325317,132000
1970-12-18 00:00:00+00:00,1.2348309755325317,1.2459890877828816,1.227392347538486,1.2348309755325317,451200
1970-12-21 00:00:00+00:00,1.2348313867211813,1.2422703577109053,1.223673270755271,1.2311122417449951,543600
1970-12-22 00:00:00+00:00,1.2311122417449951,1.2422703577109053,1.2311122417449951,1.2311122417449951,178800
1970-12-23 00:00:00+00:00,1.2311122417449951,1.2348313867211813,1.212515154789361,1.2311122417449951,362400
1970-12-24 00:00:00+00:00,1.2311122417449951,1.2385508722160434,1.219954125779085,1.2311122417449951,93600
1970-12-28 00:00:00+00:00,1.2311118801398464,1.2422699928283691,1.2236729113351144,1.2422699928283691,61200
