"('date', '')","('open', 'CANG')","('high', 'CANG')","('low', 'CANG')","('close', 'CANG')","('volume', 'CANG')"
2018-10-26 00:00:00+00:00,2.3278671998549796,2.3278671998549796,2.2899129390716553,2.2899129390716553,1400
2018-10-29 00:00:00+00:00,2.343048760035414,2.343048760035414,2.3000338077545166,2.3000338077545166,700
2018-10-30 00:00:00+00:00,2.274730908972136,2.2848520604628297,2.274730908972136,2.277261257171631,400
2018-10-31 00:00:00+00:00,2.35063979443786,2.35063979443786,2.3025643825531006,2.3025643825531006,1900
2018-11-01 00:00:00+00:00,2.3607608340017485,2.3607608340017485,2.3278670310974117,2.327867031097412,700
2018-11-02 00:00:00+00:00,2.3531698663185723,2.3860636669257054,2.310154914855957,2.310154914855957,1900
2018-11-05 00:00:00+00:00,2.320276260375977,2.320276260375977,2.320276260375977,2.3202762603759766,700
2018-11-06 00:00:00+00:00,2.3152156416283063,2.3152156416283063,2.3025643825531006,2.3025643825531006,1100
2018-11-07 00:00:00+00:00,2.330397360369398,2.386063814163208,2.330397360369398,2.386063814163208,500
2018-11-08 00:00:00+00:00,2.3152156416283063,2.3253367936728506,2.3025643825531006,2.3025643825531006,1500
2018-11-09 00:00:00+00:00,2.3025643825531006,2.3025643825531006,2.3025643825531006,2.3025643825531006,200
2018-11-12 00:00:00+00:00,2.3025643825531006,2.3025643825531006,2.3025643825531006,2.3025643825531006,0
2018-11-13 00:00:00+00:00,2.3025643825531006,2.3025643825531006,2.3025643825531006,2.3025643825531006,0
2018-11-14 00:00:00+00:00,2.33039719600026,2.33039719600026,2.3025640917201406,2.3152153491973877,600
2018-11-15 00:00:00+00:00,2.3050942071521723,2.312685251235962,2.3050942071521723,2.312685251235962,300
2018-11-16 00:00:00+00:00,2.302564193900394,2.302564193900394,2.2367765903472905,2.23677659034729,900
2018-11-19 00:00:00+00:00,2.2342461548791124,2.257018804550171,2.2342461548791124,2.257018804550171,500
2018-11-20 00:00:00+00:00,2.226655244827271,2.2367763951593704,2.226655244827271,2.2266552448272705,400
2018-11-21 00:00:00+00:00,2.2772609964877697,2.3278667481482684,2.226655244827271,2.2266552448272705,1900
2018-11-23 00:00:00+00:00,2.2722005607726414,2.279791605371126,2.2696704538804324,2.277261257171631,1100
2018-11-26 00:00:00+00:00,2.3405184688948677,2.3405184688948677,2.2595492585406185,2.2873823642730713,1000
2018-11-27 00:00:00+00:00,2.257018804550171,2.257018804550171,2.257018804550171,2.257018804550171,200
2018-11-28 00:00:00+00:00,2.267139869688089,2.267139869688089,2.2215945720672607,2.2215945720672607,200
2018-11-29 00:00:00+00:00,2.216534376144409,2.216534376144409,2.216534376144409,2.216534376144409,300
2018-11-30 00:00:00+00:00,2.2140040397644043,2.2140040397644043,2.2140040397644043,2.2140040397644043,100
2018-12-03 00:00:00+00:00,2.2241251998514033,2.236776699816523,2.1583375930786133,2.1583375930786133,3400
2018-12-04 00:00:00+00:00,2.1583375930786133,2.1583375930786133,2.1583375930786133,2.1583375930786133,600
2018-12-06 00:00:00+00:00,2.1583375575800328,2.1861709053069744,2.1583375575800328,2.165928602218628,1000
2018-12-07 00:00:00+00:00,2.1583375930786133,2.1735194412982155,2.1583375930786133,2.1583375930786133,800
2018-12-10 00:00:00+00:00,2.1583375894922034,2.1583375894922034,2.105201482772827,2.105201482772827,3400
2018-12-11 00:00:00+00:00,2.0849589952111014,2.092550039291382,2.0849589952111014,2.092550039291382,300
2018-12-12 00:00:00+00:00,2.090019791276678,2.092550139424521,2.0697774887084956,2.069777488708496,900
2018-12-13 00:00:00+00:00,2.0697774887084956,2.0697774887084956,2.044474489844628,2.069777488708496,1200
2018-12-14 00:00:00+00:00,2.0900194644927974,2.0900194644927974,2.0900194644927974,2.090019464492798,300
2018-12-17 00:00:00+00:00,2.079898619295253,2.079898619295253,2.0748379230499268,2.0748379230499268,400
2018-12-18 00:00:00+00:00,2.0419440896665755,2.0824286937713623,2.0419440896665755,2.0824286937713623,200
2018-12-19 00:00:00+00:00,2.036883549106675,2.0470046997070312,2.036883549106675,2.0470046997070312,200
2018-12-20 00:00:00+00:00,2.031822919845581,2.041944070778155,2.031822919845581,2.031822919845581,2100
2018-12-21 00:00:00+00:00,2.031822777836418,2.0419439280615994,1.938202077926675,1.9812170267105103,2100
2018-12-24 00:00:00+00:00,1.9204904927683335,1.9230207204818726,1.9204904927683335,1.9230207204818726,500
2018-12-26 00:00:00+00:00,1.900247980186264,1.9053085557123755,1.8243392266409533,1.8344603776931763,3100
2018-12-27 00:00:00+00:00,1.8420513002853525,2.0014594895960856,1.8167483020152206,1.9989292621612549,4800
2018-12-28 00:00:00+00:00,1.9989294628369028,2.272200689182804,1.900248169898987,1.9002481698989868,20000
2018-12-31 00:00:00+00:00,1.9128993157695484,2.0090503692626953,1.887596438706519,2.0090503692626953,3500
2019-01-02 00:00:00+00:00,1.9837474752131237,1.9837474752131237,1.902778148651123,1.902778148651123,1300
2019-01-03 00:00:00+00:00,1.9103689193725584,1.9103689193725584,1.9103689193725584,1.9103689193725586,100
2019-01-04 00:00:00+00:00,1.9331419467926025,1.9635055250952806,1.9331419467926025,1.9331419467926025,1200
2019-01-07 00:00:00+00:00,1.9331419467926025,1.9331419467926025,1.9331419467926025,1.9331419467926025,100
2019-01-08 00:00:00+00:00,1.9331419467926025,1.9331419467926025,1.9331419467926025,1.9331419467926025,0
2019-01-09 00:00:00+00:00,1.9331419467926025,1.9331419467926025,1.9331419467926025,1.9331419467926025,0
2019-01-10 00:00:00+00:00,1.862293667484563,1.8648238950078506,1.8471119403839111,1.8471119403839111,600
2019-01-11 00:00:00+00:00,1.8471119403839111,1.8471119403839111,1.8471119403839111,1.8471119403839111,100
2019-01-14 00:00:00+00:00,1.8243393898010254,1.8243393898010254,1.8243393898010254,1.8243393898010254,200
2019-01-15 00:00:00+00:00,1.8319300413131716,1.8319300413131716,1.8319300413131716,1.8319300413131714,200
2019-01-16 00:00:00+00:00,1.8471119403839111,1.8471119403839111,1.8471119403839111,1.8471119403839111,100
2019-01-17 00:00:00+00:00,1.7914454747273805,1.8066272017237908,1.7686728239059446,1.7686728239059448,4800
2019-01-18 00:00:00+00:00,1.8243393294674384,1.8243393294674384,1.7838547229766846,1.7838547229766846,1200
2019-01-22 00:00:00+00:00,1.7585518814454246,1.7585518814454246,1.7484307289123537,1.7484307289123535,1100
2019-01-23 00:00:00+00:00,1.7509608694036198,1.7686728239059446,1.7509608694036198,1.7686728239059448,1400
2019-01-24 00:00:00+00:00,1.6877035810540095,1.8192786664991836,1.6877035810540095,1.77626371383667,2900
2019-01-25 00:00:00+00:00,1.77626371383667,1.77626371383667,1.77626371383667,1.77626371383667,100
2019-01-28 00:00:00+00:00,1.77626371383667,1.77626371383667,1.77626371383667,1.77626371383667,100
2019-01-29 00:00:00+00:00,1.8192787170410156,1.8192787170410156,1.7028853550690042,1.8192787170410156,3600
2019-01-30 00:00:00+00:00,1.8268694465043598,1.945793151855469,1.8268694465043598,1.9457931518554688,900
2019-01-31 00:00:00+00:00,1.7914452338452485,1.8268692587403375,1.7737332817245162,1.7965058088302612,5200
2019-02-01 00:00:00+00:00,1.796505808830261,1.796505808830261,1.796505808830261,1.7965058088302612,100
2019-02-04 00:00:00+00:00,1.7990363733291208,1.8015666007995605,1.7990363733291208,1.8015666007995605,600
2019-02-05 00:00:00+00:00,1.8015666007995605,1.8015666007995605,1.8015666007995605,1.8015666007995605,100
2019-02-06 00:00:00+00:00,1.8015666007995605,1.8015666007995605,1.8015666007995605,1.8015666007995605,100
2019-02-07 00:00:00+00:00,1.8015666007995605,1.8015666007995605,1.8015666007995605,1.8015666007995605,100
2019-02-08 00:00:00+00:00,1.8344604891068719,1.8344604891068719,1.8091576099395752,1.8091576099395752,300
2019-02-11 00:00:00+00:00,1.8471119437700554,1.8471119437700554,1.8192787170410156,1.8192787170410156,2600
2019-02-12 00:00:00+00:00,1.8142178827771152,1.8521722555160522,1.8091573077888319,1.8521722555160522,1200
2019-02-13 00:00:00+00:00,1.8471119995103151,1.9710961684612145,1.8471119995103151,1.9685659408569336,6100
2019-02-14 00:00:00+00:00,1.9230207942429285,1.9432630993422768,1.9230207942429285,1.9331419467926025,1900
2019-02-15 00:00:00+00:00,1.9230205017555464,1.945793151855469,1.9230205017555464,1.9457931518554688,1100
2019-02-19 00:00:00+00:00,1.998929423733283,2.1507468223571777,1.9888082718685998,2.1507468223571777,4700
2019-02-20 00:00:00+00:00,2.155807579694486,2.297503709793091,2.1178530781518834,2.297503709793091,4600
2019-02-21 00:00:00+00:00,2.527760084212152,2.5302904325584623,2.46197247505188,2.46197247505188,5200
2019-02-22 00:00:00+00:00,2.5024574256798298,2.5328208831392423,2.479684772258443,2.4923362731933594,4100
2019-02-25 00:00:00+00:00,2.482214666475833,2.58089582483401,2.4442601706165403,2.5429415702819824,3800
2019-02-26 00:00:00+00:00,2.492335819572002,2.492335819572002,2.4872751235961914,2.4872751235961914,900
2019-02-27 00:00:00+00:00,2.325336446623318,2.325336446623318,2.1735191886134313,2.272200345993042,7800
2019-02-28 00:00:00+00:00,2.239306926727295,2.2418370335373843,2.239306926727295,2.239306926727295,800
2019-03-01 00:00:00+00:00,2.269670239339991,2.289912540407976,2.2393067877380135,2.272200345993042,6500
2019-03-04 00:00:00+00:00,2.2468975912692706,2.2468975912692706,2.160867691040039,2.160867691040039,1600
2019-03-05 00:00:00+00:00,2.120383409499978,2.125443864880667,2.087489604949951,2.087489604949951,3200
2019-03-06 00:00:00+00:00,2.090019727742679,2.090019727742679,2.0292928218841553,2.0292928218841553,1200
2019-03-07 00:00:00+00:00,2.0292928218841553,2.0368836247896525,2.0292928218841553,2.0292928218841553,3600
2019-03-08 00:00:00+00:00,1.9888082176529325,2.001459596812081,1.8977177327002979,1.9204903841018677,3900
2019-03-11 00:00:00+00:00,1.9280811651937313,1.9280811651937313,1.925550937652588,1.925550937652588,700
2019-03-12 00:00:00+00:00,1.925550937652588,1.925550937652588,1.925550937652588,1.925550937652588,0
2019-03-13 00:00:00+00:00,1.9255510688490627,1.9255510688490627,1.9230207204818726,1.9230207204818726,1200
2019-03-14 00:00:00+00:00,1.9559143340957668,1.9660354852676394,1.9533839859759792,1.9660354852676392,700
2019-03-15 00:00:00+00:00,1.9154294943374364,1.9306112192320697,1.9103689193725584,1.9103689193725586,1300
2019-03-18 00:00:00+00:00,1.917959854045413,1.917959854045413,1.8800054788589478,1.8800054788589478,2500
2019-03-19 00:00:00+00:00,1.912899374961853,1.912899374961853,1.912899374961853,1.912899374961853,300
2019-03-20 00:00:00+00:00,1.912899441545733,1.912899441545733,1.8800056388741573,1.8977177143096924,2600
2019-03-21 00:00:00+00:00,1.8977176094257655,1.8977176094257655,1.8395209312438967,1.8395209312438965,5800
2019-03-22 00:00:00+00:00,1.8395209312438967,1.8395209312438967,1.8395209312438967,1.8395209312438965,400
2019-03-25 00:00:00+00:00,1.8749447739647893,1.9938684666198547,1.8395207492106445,1.9103689193725586,5900
2019-03-26 00:00:00+00:00,1.8901267903648509,1.9457932442173085,1.85976333589277,1.8977177143096924,3100
2019-03-27 00:00:00+00:00,1.877475444018099,1.9508538539300824,1.7332488517840396,1.8091576099395752,13700
2019-03-28 00:00:00+00:00,1.77120316028595,1.8218089166040923,1.77120316028595,1.7712031602859497,9300
2019-03-29 00:00:00+00:00,1.8673540694574549,1.8774752199162785,1.6851731198913646,1.720597267150879,7900
2019-04-01 00:00:00+00:00,1.7712031382677649,1.8091575153613733,1.7712031382677649,1.77626371383667,6700
2019-04-02 00:00:00+00:00,1.77626371383667,1.77626371383667,1.77626371383667,1.77626371383667,200
2019-04-03 00:00:00+00:00,1.7813243115495783,1.7838546596923055,1.77120316028595,1.7712031602859497,6800
2019-04-04 00:00:00+00:00,1.809157537851377,1.809157537851377,1.77120316028595,1.7712031602859497,300
2019-04-05 00:00:00+00:00,1.7914454903119759,1.8800056255549473,1.7914454903119759,1.8192787170410156,4500
2019-04-08 00:00:00+00:00,1.8192787170410156,1.8192787170410156,1.8192787170410156,1.8192787170410156,100
2019-04-09 00:00:00+00:00,1.8167484029146461,1.8167484029146461,1.8116878271102905,1.8116878271102905,600
2019-04-10 00:00:00+00:00,1.8116878271102905,1.8116878271102905,1.8116878271102905,1.8116878271102905,0
2019-04-11 00:00:00+00:00,1.8116878271102905,1.8116878271102905,1.8116878271102905,1.8116878271102905,500
2019-04-12 00:00:00+00:00,1.8116878271102905,1.8116878271102905,1.8116878271102905,1.8116878271102905,100
2019-04-15 00:00:00+00:00,1.7737335713539961,1.7838547229766846,1.7737335713539961,1.7838547229766846,500
2019-04-16 00:00:00+00:00,1.77120316028595,1.7813243115495783,1.77120316028595,1.7712031602859497,1800
2019-04-17 00:00:00+00:00,1.77120316028595,1.77120316028595,1.77120316028595,1.7712031602859497,100
2019-04-18 00:00:00+00:00,1.77120316028595,1.77120316028595,1.77120316028595,1.7712031602859497,300
2019-04-22 00:00:00+00:00,1.8091574885301713,1.844581516987142,1.7838546110609064,1.8369907140731812,1600
2019-04-23 00:00:00+00:00,1.8344603776931763,1.8344603776931763,1.8344603776931763,1.8344603776931763,400
2019-04-24 00:00:00+00:00,1.8344603776931763,1.8344603776931763,1.8344603776931763,1.8344603776931763,100
2019-04-25 00:00:00+00:00,1.7863849401473997,1.7863849401473997,1.7863849401473997,1.7863849401474,200
2019-04-26 00:00:00+00:00,1.8597633616007763,1.8648239374160769,1.8597633616007763,1.8648239374160767,1300
2019-04-29 00:00:00+00:00,1.864823784709345,1.917959886745612,1.781324230267678,1.8724147081375122,20600
2019-04-30 00:00:00+00:00,1.872414793575875,1.872414793575875,1.77120316028595,1.7712031602859497,11200
2019-05-01 00:00:00+00:00,1.7712031485400077,1.7737334966659546,1.7712031485400077,1.7737334966659546,3600
2019-05-02 00:00:00+00:00,1.7712031857997754,1.8040969882072166,1.738309383392334,1.738309383392334,4200
2019-05-03 00:00:00+00:00,1.7459003925323486,1.7459003925323486,1.7459003925323486,1.7459003925323486,300
2019-05-06 00:00:00+00:00,1.831930183713455,1.831930183713455,1.7459003925323486,1.7459003925323486,6500
2019-05-07 00:00:00+00:00,1.745900256414483,1.745900256414483,1.6877035771788789,1.6952943801879883,1300
2019-05-08 00:00:00+00:00,1.7357789936037489,1.7357789936037489,1.6927640438079836,1.6927640438079834,3100
2019-05-09 00:00:00+00:00,1.708535237527751,1.7243063169875192,1.6953926086425781,1.6953926086425781,7300
2019-05-10 00:00:00+00:00,1.7111638510783984,1.7427060106917345,1.6743645395254387,1.6822501420974731,6400
2019-05-13 00:00:00+00:00,1.65333639877674,1.65333639877674,1.6165372133255003,1.6165372133255005,1300
2019-05-14 00:00:00+00:00,1.732192096907564,1.732192096907564,1.6033947467803955,1.6033947467803955,700
2019-05-15 00:00:00+00:00,1.6244228548817918,1.6244228548817918,1.5981377197550464,1.6033947467803955,5100
2019-05-16 00:00:00+00:00,1.6060231809135868,1.6060231809135868,1.571852445602417,1.571852445602417,2300
2019-05-17 00:00:00+00:00,1.577109456062317,1.577109456062317,1.577109456062317,1.577109456062317,100
2019-05-20 00:00:00+00:00,1.5429385947939283,1.5429385947939283,1.5350531183480705,1.5403101444244385,1500
2019-05-21 00:00:00+00:00,1.5692237757122622,1.5692237757122622,1.4851113557815554,1.4851113557815552,2200
2019-05-22 00:00:00+00:00,1.5166535083328905,1.5166535083328905,1.4851113509612535,1.4877398014068604,5100
2019-05-23 00:00:00+00:00,1.4693404286890108,1.4693404286890108,1.3983705043792725,1.3983705043792725,2300
2019-05-24 00:00:00+00:00,1.3668281244561056,1.3668281244561056,1.280087125737964,1.3142578601837158,3600
2019-05-28 00:00:00+00:00,1.3142578601837158,1.3458000187471497,1.2984867809019986,1.3142578601837158,5900
2019-05-29 00:00:00+00:00,1.314257867864157,1.3405430001539607,1.2354023456573486,1.2354023456573486,6700
2019-05-30 00:00:00+00:00,1.2354023623246169,1.2853441770177259,1.2354023623246169,1.2669446468353271,2600
2019-05-31 00:00:00+00:00,1.3142579359002458,1.366828203201294,1.3142579359002458,1.366828203201294,14600
2019-06-03 00:00:00+00:00,1.3484286069869995,1.3484286069869995,1.3484286069869995,1.3484286069869995,300
2019-06-04 00:00:00+00:00,1.3615710735321045,1.3615710735321045,1.3615710735321045,1.3615710735321045,100
2019-06-05 00:00:00+00:00,1.3694567792350483,1.4299126492999559,1.366828203201294,1.366828203201294,3400
2019-06-06 00:00:00+00:00,1.4430550336837769,1.4430550336837769,1.4430550336837769,1.4430550336837769,3100
2019-06-07 00:00:00+00:00,1.322143316268921,1.322143316268921,1.322143316268921,1.322143316268921,100
2019-06-10 00:00:00+00:00,1.3352860527222812,1.4009989500045779,1.3352860527222812,1.4009989500045776,3100
2019-06-11 00:00:00+00:00,1.4851114599504862,1.566595435142517,1.4851114599504862,1.566595435142517,2800
2019-06-12 00:00:00+00:00,1.584995117897152,1.6717361211776731,1.584995117897152,1.6717361211776733,1100
2019-06-13 00:00:00+00:00,1.7400773227578599,1.7400773227578599,1.679621458053589,1.6796214580535889,5600
2019-06-14 00:00:00+00:00,1.6796216149957952,1.7059067487716675,1.6796216149957952,1.7059067487716675,1600
2019-06-17 00:00:00+00:00,1.7085353136062622,1.7085353136062622,1.7085353136062622,1.7085353136062622,200
2019-06-18 00:00:00+00:00,1.8005331776385654,1.8005331776385654,1.7374488628151923,1.7611054182052612,1100
2019-06-19 00:00:00+00:00,1.7611054182052612,1.7611054182052612,1.7611054182052612,1.7611054182052612,0
2019-06-20 00:00:00+00:00,1.7952762452596274,1.7952762452596274,1.7611055102751714,1.7689911127090454,1800
2019-06-21 00:00:00+00:00,1.7689911127090454,1.7689911127090454,1.7689911127090454,1.7689911127090454,100
2019-06-24 00:00:00+00:00,1.7243062602414267,1.7243062602414267,1.6743644475936887,1.674364447593689,1000
2019-06-25 00:00:00+00:00,1.7269348937911528,1.7768767081082375,1.7216778673018491,1.7321919202804565,2000
2019-06-26 00:00:00+00:00,1.7847622084809696,1.8320754475025738,1.7321919429014092,1.7637341022491455,1900
2019-06-27 00:00:00+00:00,1.771619689285797,1.8793889284133911,1.7663626624018223,1.8793889284133911,4600
2019-06-28 00:00:00+00:00,1.8189327716827395,1.8189327716827395,1.8189327716827395,1.8189327716827393,200
2019-07-01 00:00:00+00:00,1.85310372015981,2.150126040613564,1.8425896668107746,2.0949270725250244,12300
2019-07-02 00:00:00+00:00,2.0397280941945346,2.0397280941945346,1.8268182277679443,1.8268182277679443,2300
2019-07-03 00:00:00+00:00,1.8820172113956024,1.8820172113956024,1.7795051336288454,1.7795051336288452,700
2019-07-05 00:00:00+00:00,1.745334267616272,1.745334267616272,1.745334267616272,1.745334267616272,200
2019-07-08 00:00:00+00:00,1.7453343373958266,1.8005331754684448,1.7453343373958266,1.8005331754684448,1400
2019-07-09 00:00:00+00:00,1.8557322025299072,1.8557322025299072,1.8557322025299072,1.8557322025299072,300
2019-07-10 00:00:00+00:00,1.8425896007493725,1.8504750778097336,1.8425896007493725,1.8478466272354126,600
2019-07-11 00:00:00+00:00,1.850475022384781,1.905673861503601,1.850475022384781,1.905673861503601,1800
2019-07-12 00:00:00+00:00,1.892531235923754,1.892531235923754,1.8662461042404175,1.8662461042404175,900
2019-07-15 00:00:00+00:00,1.905673861503601,1.905673861503601,1.905673861503601,1.905673861503601,300
2019-07-16 00:00:00+00:00,1.905673861503601,1.905673861503601,1.905673861503601,1.905673861503601,100
2019-07-17 00:00:00+00:00,1.8977881826560739,1.8977881826560739,1.892531156539917,1.892531156539917,500
2019-07-18 00:00:00+00:00,1.892531156539917,1.892531156539917,1.892531156539917,1.892531156539917,300
2019-07-19 00:00:00+00:00,1.892531156539917,1.892531156539917,1.892531156539917,1.892531156539917,100
2019-07-22 00:00:00+00:00,1.7847621440887453,1.7847621440887453,1.7847621440887453,1.7847621440887451,200
2019-07-23 00:00:00+00:00,1.8531036376953125,1.8531036376953125,1.8531036376953125,1.8531036376953125,200
2019-07-24 00:00:00+00:00,1.8347039901570867,1.8347039901570867,1.7742481231689453,1.7742481231689453,800
2019-07-25 00:00:00+00:00,1.7742481231689453,1.7742481231689453,1.7742481231689453,1.7742481231689453,200
2019-07-26 00:00:00+00:00,1.6533364057540894,1.6533364057540894,1.6533364057540894,1.6533364057540894,200
2019-07-29 00:00:00+00:00,1.732191878833377,1.732191878833377,1.669107437133789,1.669107437133789,800
2019-07-30 00:00:00+00:00,1.669107437133789,1.669107437133789,1.669107437133789,1.669107437133789,0
2019-07-31 00:00:00+00:00,1.6296796798706055,1.6296796798706055,1.6296796798706055,1.6296796798706055,700
