"('date', '')","('open', 'BSBR')","('high', 'BSBR')","('low', 'BSBR')","('close', 'BSBR')","('volume', 'BSBR')"
2009-12-15 00:00:00+00:00,4.935567307200218,4.961622405867847,4.7755152464812225,4.846235752105713,9437238
2009-12-16 00:00:00+00:00,4.902068176222342,4.928122904389338,4.857402398521219,4.894623756408691,4695808
2009-12-17 00:00:00+00:00,4.81645858864629,4.872290622671317,4.760626554621263,4.786681652069092,4055940
2009-12-18 00:00:00+00:00,4.790404184410327,4.998844623565674,4.786682344742376,4.998844623565674,9090212
2009-12-21 00:00:00+00:00,4.9244014509276735,5.095620155334473,4.764349006525898,5.095620155334473,8243737
2009-12-22 00:00:00+00:00,5.069565859324485,5.091898753470282,5.03978891419041,5.073288440704346,5092632
2009-12-23 00:00:00+00:00,5.028621393860688,5.065842754000919,5.006288874248883,5.0621209144592285,2807525
2009-12-24 00:00:00+00:00,5.058398385595563,5.114231167559139,4.995122295062711,5.10306453704834,969772
2009-12-28 00:00:00+00:00,5.125397262754847,5.173784881641926,5.010010604137086,5.032343864440918,1167923
2009-12-29 00:00:00+00:00,5.15009098529189,5.1538529849316195,5.071090116513388,5.123757362365723,1803823
2009-12-30 00:00:00+00:00,5.138807419328859,5.262951209855425,5.116235787001112,5.244141578674316,1892146
2009-12-31 00:00:00+00:00,5.372047370347521,5.372047370347521,5.176426681691075,5.244141578674316,1228057
2010-01-04 00:00:00+00:00,5.293044163547238,5.417188274531661,5.24413929360687,5.27799654006958,7866853
2010-01-05 00:00:00+00:00,5.262949880636164,5.289283507459685,5.168901748483574,5.285521507263184,7152340
2010-01-06 00:00:00+00:00,5.225331484216792,5.274236745682997,5.2140454817774895,5.251665115356445,4514987
2010-01-07 00:00:00+00:00,5.210285076949634,5.229094336320438,5.138808168400735,5.153855800628662,3306870
2010-01-08 00:00:00+00:00,5.176425061544967,5.2178066866540584,5.142567810926219,5.202758312225342,3688870
2010-01-11 00:00:00+00:00,5.262952230393992,5.266714232270121,5.157618050623195,5.214046955108643,2337307
2010-01-12 00:00:00+00:00,5.1613774559743835,5.229092336936962,5.135044203282266,5.176425457000732,1787224
2010-01-13 00:00:00+00:00,5.225330368255738,5.236615993732745,5.101186615248803,5.138805866241455,4065545
2010-01-14 00:00:00+00:00,5.097426004862469,5.131283642115271,5.00337784483158,5.025949478149414,7536114
2010-01-15 00:00:00+00:00,5.063565898642555,5.063565898642555,4.898040555747575,4.909326553344727,5042729
2010-01-19 00:00:00+00:00,4.913089215393149,4.984566086162735,4.890517591705487,4.9356608390808105,4672631
2010-01-20 00:00:00+00:00,4.882995275640337,4.890519277647339,4.762613490840742,4.845376014709473,5963746
2010-01-21 00:00:00+00:00,4.81527951651697,4.819041516844899,4.570753615273593,4.634706497192383,5424937
2010-01-22 00:00:00+00:00,4.589562651871715,4.593324276856689,4.461656540376786,4.499276161193848,8490643
2010-01-25 00:00:00+00:00,4.570755327375473,4.6572802436721235,4.514326424975547,4.60837459564209,4903981
2010-01-26 00:00:00+00:00,4.503038543132697,4.661039928378756,4.472943290882393,4.60084867477417,7653460
2010-01-27 00:00:00+00:00,4.540657908460704,4.604610783995085,4.446609407859334,4.548181533813477,3890988
2010-01-28 00:00:00+00:00,4.608372054030823,4.890517534077892,4.491752311812049,4.597086429595947,7244316
2010-01-29 00:00:00+00:00,4.679851572405944,4.691137203227647,4.495516481050222,4.529374122619629,6572711
2010-02-01 00:00:00+00:00,4.574515158928096,4.608372409395488,4.487990658231466,4.548181533813477,7280543
2010-02-02 00:00:00+00:00,4.58580241348,4.638469682420899,4.510563885909686,4.582040786743164,5828026
2010-02-03 00:00:00+00:00,4.548181796060143,4.619658675620596,4.548181796060143,4.60084867477417,2887078
2010-02-04 00:00:00+00:00,4.439085585423255,4.4541332112823495,4.092987568800199,4.149416446685791,9124664
2010-02-05 00:00:00+00:00,4.1607036687660965,4.1945609305290885,3.942510969702011,4.051607131958008,15732036
2010-02-08 00:00:00+00:00,4.183274566314675,4.273560706666996,4.100511677951007,4.156940937042236,8070224
2010-02-09 00:00:00+00:00,4.333751269568369,4.405227770249694,4.258512394393542,4.352560520172119,7753475
2010-02-10 00:00:00+00:00,4.337513522665792,4.4315624111586835,4.337513522665792,4.424038410186768,6734322
2010-02-11 00:00:00+00:00,4.431563948806992,4.5707553932194545,4.412753939850572,4.529374122619629,8347198
2010-02-12 00:00:00+00:00,4.326228316429919,4.514325362601679,4.307418686723154,4.503039360046387,6265462
2010-02-16 00:00:00+00:00,4.570755268655805,4.600850533061613,4.476706724645343,4.589565277099609,2401931
2010-02-17 00:00:00+00:00,4.61213659737918,4.661041870857069,4.578279330849654,4.60837459564209,2256502
2010-02-18 00:00:00+00:00,4.566990806849717,4.623420052679906,4.566990806849717,4.597086429595947,3407303
2010-02-19 00:00:00+00:00,4.597088570017388,4.615898577086752,4.563231306396758,4.593326568603516,1341749
2010-02-22 00:00:00+00:00,4.627181677790239,4.627181677790239,4.566990806849717,4.597086429595947,2235517
2010-02-23 00:00:00+00:00,4.544420349756593,4.559467977715723,4.424038576979485,4.442848205566406,4675867
2010-02-24 00:00:00+00:00,4.442848038064539,4.461657665942309,4.397704781337081,4.424038410186768,3668512
2010-02-25 00:00:00+00:00,4.299893353745551,4.442847094540874,4.224654858212804,4.431561470031738,5581433
2010-02-26 00:00:00+00:00,4.439084917707319,4.514323784789517,4.427798919096623,4.499276161193848,4119102
2010-03-01 00:00:00+00:00,4.499277191708928,4.518086444597645,4.454133561478366,4.484229564666748,3841816
2010-03-02 00:00:00+00:00,4.514324818751108,4.533134446191836,4.454133561478366,4.484229564666748,3643560
2010-03-03 00:00:00+00:00,4.495514512703033,4.570753391929154,4.480466886678603,4.544419765472412,6518214
2010-03-04 00:00:00+00:00,4.574515498430039,4.612134751641748,4.521848244292051,4.585801124572754,6557155
2010-03-05 00:00:00+00:00,4.62718220300261,4.668563829432711,4.6008485769296295,4.66103982925415,4147290
2010-03-08 00:00:00+00:00,4.694900360239184,4.743805268001337,4.649756705789438,4.740043640136719,3913434
2010-03-09 00:00:00+00:00,4.694898638967028,4.758851158397628,4.638469372507442,4.649755001068115,3719354
2010-03-10 00:00:00+00:00,4.676087451162086,4.76637395502164,4.645992199576889,4.7550883293151855,4252212
2010-03-11 00:00:00+00:00,4.702421458614933,4.72499308641055,4.676087830428044,4.721231460571289,3131582
2010-03-12 00:00:00+00:00,4.717469449308208,4.751327080887799,4.661040562744941,4.672326564788818,1300198
2010-03-15 00:00:00+00:00,4.638468952219022,4.649754579757111,4.514325176539835,4.578278064727783,3637609
2010-03-16 00:00:00+00:00,4.563229872287324,4.608372751410179,4.544419871129475,4.585801124572754,2124958
2010-03-17 00:00:00+00:00,4.630944935371099,4.661040189306151,4.585801305364502,4.61213493347168,4329050
2010-03-18 00:00:00+00:00,4.597085491651499,4.672324345890104,4.582037870624522,4.604609489440918,5290888
2010-03-19 00:00:00+00:00,4.593326568603516,4.664803471810761,4.548183300741266,4.593326568603516,6175156
2010-03-22 00:00:00+00:00,4.5594665205285345,4.642229384233156,4.533133273654066,4.623419761657715,3876894
2010-03-23 00:00:00+00:00,4.627181677790239,4.694896922607241,4.555705182414842,4.597086429595947,3985574
2010-03-24 00:00:00+00:00,4.53689573499426,4.548181359867781,4.424037613499281,4.435323238372803,8647870
2010-03-25 00:00:00+00:00,4.487991811182772,4.510563442143605,4.360086027255408,4.378895282745361,8337593
2010-03-26 00:00:00+00:00,4.386078693336669,4.461700882568745,4.367173240143693,4.4465765953063965,3269286
2010-03-29 00:00:00+00:00,4.488168731142222,4.544885091523836,4.446576658237004,4.514636516571045,2343467
2010-03-30 00:00:00+00:00,4.541103798285506,4.692348174651875,4.525979511232935,4.684785842895508,4588276
2010-03-31 00:00:00+00:00,4.658319982308886,4.715036364527628,4.628071395709685,4.699912071228027,5696482
2010-04-01 00:00:00+00:00,4.730160945185267,4.847374489065754,4.71125510984616,4.752847194671631,5594483
2010-04-05 00:00:00+00:00,4.794437698279746,4.82846781420664,4.752845627171443,4.775532245635986,4973929
2010-04-06 00:00:00+00:00,4.711254648300449,4.749065562353891,4.703692314905663,4.715035438537598,7446956
2010-04-07 00:00:00+00:00,4.688567132045322,4.711253751450737,4.612945318334055,4.635631561279297,4195523
2010-04-08 00:00:00+00:00,4.597820846332482,4.726378236175642,4.571353059844728,4.71881628036499,8324752
2010-04-09 00:00:00+00:00,4.718816419912395,4.7868762829820986,4.665880845371447,4.69612979888916,3004110
2010-04-12 00:00:00+00:00,4.707474401554228,4.707474401554228,4.654539186826672,4.6734442710876465,1355425
2010-04-13 00:00:00+00:00,4.650757072419935,4.673443697794574,4.601603031158447,4.601603031158447,2351923
2010-04-14 00:00:00+00:00,4.646976259986231,4.646976259986231,4.590259508587054,4.612946510314941,4757508
2010-04-15 00:00:00+00:00,4.575133323669434,4.624287344355145,4.548665918861787,4.575133323669434,3348839
2010-04-16 00:00:00+00:00,4.571352026847529,4.571352026847529,4.42767000493079,4.465481281280518,5964372
2010-04-19 00:00:00+00:00,4.491949582289662,4.525979700153616,4.3407059525305,4.3974223136901855,5062878
2010-04-20 00:00:00+00:00,4.412548542022705,4.439016339455226,4.378518785652568,4.412548542022705,3441964
2010-04-21 00:00:00+00:00,4.397424050367647,4.442797307798756,4.359612751534837,4.431454181671143,3955298
2010-04-22 00:00:00+00:00,4.39742260585488,4.416328060830853,4.340706240926959,4.378517150878906,8384677
2010-04-23 00:00:00+00:00,4.382298469543457,4.401203548716577,4.355830681072699,4.382298469543457,7322303
2010-04-26 00:00:00+00:00,4.439013053318382,4.439013053318382,4.310455705484238,4.3482666015625,4921207
2010-04-27 00:00:00+00:00,4.283991589339513,4.299116261866516,4.144090627227063,4.1554341316223145,5934409
2010-04-28 00:00:00+00:00,4.181899052357829,4.204585669065558,4.03065468999955,4.11761999130249,9707843
2010-04-29 00:00:00+00:00,4.2537389849067795,4.37095321450147,4.231052748427874,4.3482666015625,16934098
2010-04-30 00:00:00+00:00,4.389860358078335,4.461701006921901,4.359611029790217,4.3974223136901855,14288080
2010-05-03 00:00:00+00:00,4.439013327609067,4.491948510097534,4.401202052734345,4.435232162475586,8759891
2010-05-04 00:00:00+00:00,4.32179882372369,4.359609719801952,4.257520526266684,4.3482666015625,9769230
2010-05-05 00:00:00+00:00,4.246178639294254,4.359611370477982,4.185680730910684,4.272646427154541,8225989
2010-05-06 00:00:00+00:00,4.238616422598967,4.291551999767846,3.864287345362516,4.0230937004089355,11936052
2010-05-07 00:00:00+00:00,4.030654197097356,4.0457784808996085,3.834037001827747,3.864285945892334,11185625
2010-05-10 00:00:00+00:00,4.2915508253988195,4.348267177022185,4.215928646774216,4.310456275939941,5653260
2010-05-11 00:00:00+00:00,4.22349214553833,4.318019424384493,3.905879434526608,4.22349214553833,4008020
2010-05-12 00:00:00+00:00,4.276426502915743,4.32179973839655,4.2575214273355755,4.295331954956055,3742949
2010-05-13 00:00:00+00:00,4.306675633668775,4.457919632829375,4.261302396274578,4.389860153198242,4608320
2010-05-14 00:00:00+00:00,4.295333331007046,4.299114874378736,4.162994747868788,4.2008056640625,4570319
2010-05-17 00:00:00+00:00,4.212148949277647,4.280208820820132,4.091153873064505,4.231054782867432,3222306
2010-05-18 00:00:00+00:00,4.291551654846591,4.378516970020005,4.159212722560758,4.174337387084961,8166377
2010-05-19 00:00:00+00:00,4.07224787178281,4.1592131968736705,4.030655792518506,4.110058784484863,6995322
2010-05-20 00:00:00+00:00,3.9663758643691565,4.000405976450781,3.781101771767268,3.7886641025543213,13566571
2010-05-21 00:00:00+00:00,3.7773214925091003,4.087371826171875,3.7130424250661807,4.087371826171875,11608132
2010-05-24 00:00:00+00:00,4.0873710588183885,4.178117517630493,4.026873168636922,4.068465232849121,5725400
2010-05-25 00:00:00+00:00,3.834039577091481,3.8680697090791525,3.765979689576472,3.8491642475128174,15216196
2010-05-26 00:00:00+00:00,3.955032856431172,3.9928437585148715,3.8151319916773065,3.8718483448028564,8154997
2010-05-27 00:00:00+00:00,4.053340821495168,4.128962993621826,3.9588135769119503,4.128962993621826,6936023
2010-05-28 00:00:00+00:00,4.083592275840812,4.083592275840812,3.9399101734161377,3.9399101734161377,5818525
2010-06-01 00:00:00+00:00,3.909660489114265,3.989063476365308,3.822695169187804,3.8264763355255127,6110219
2010-06-02 00:00:00+00:00,3.8794103172829466,3.9928433895111084,3.7811015291985095,3.9928433895111084,5660986
2010-06-03 00:00:00+00:00,4.049560113855234,4.049560113855234,3.8794103172829466,3.9928433895111084,3121038
2010-06-04 00:00:00+00:00,3.871849376767553,3.936128078026106,3.811351842017189,3.8189141750335693,6963584
2010-06-07 00:00:00+00:00,3.8794102134329442,3.8983156622215325,3.739509365353277,3.765977144241333,3793061
2010-06-08 00:00:00+00:00,3.7924459076702837,3.8907547186445766,3.7206048824552376,3.879411220550537,6485015
2010-06-09 00:00:00+00:00,3.928566140651219,4.004187965343341,3.886973685318279,3.894536018371582,3613180
2010-06-10 00:00:00+00:00,4.004186907763845,4.132744653414395,4.004186907763845,4.11761999130249,3351449
2010-06-11 00:00:00+00:00,4.113839859281543,4.325581398065483,4.094934028622094,4.321800231933594,9392137
2010-06-14 00:00:00+00:00,4.359613446132976,4.359613446132976,4.1554341316223145,4.1554341316223145,4834868
2010-06-15 00:00:00+00:00,4.231053575790774,4.249959027526779,4.181899175401079,4.227272033691406,4699879
2010-06-16 00:00:00+00:00,4.21214851877097,4.272646427154541,4.151650610387399,4.272646427154541,8245616
2010-06-17 00:00:00+00:00,4.295331308349069,4.355829197523062,4.268863528892958,4.30289363861084,5105056
2010-06-18 00:00:00+00:00,4.352048055537567,4.480605788370942,4.325580275940694,4.461699962615967,6322777
2010-06-21 00:00:00+00:00,4.53732318336707,4.552447471001302,4.34070593828134,4.370954513549805,7865914
2010-06-22 00:00:00+00:00,4.37473391867267,4.469261909967606,4.276425515470847,4.280206680297852,4666680
2010-06-23 00:00:00+00:00,4.276425515470847,4.30289329279982,4.208366054425001,4.280206680297852,3749108
2010-06-24 00:00:00+00:00,4.272645472590607,4.302894043564265,4.181899006749386,4.23483419418335,3873658
2010-06-25 00:00:00+00:00,4.272645526644433,4.3217995492135115,4.219709962080651,4.314237594604492,3592822
2010-06-28 00:00:00+00:00,4.329362792746404,4.367173703140979,4.261302928160043,4.272646427154541,1101524
2010-06-29 00:00:00+00:00,4.1894619663452435,4.1894619663452435,3.9474714582000736,3.981501579284668,6883927
2010-06-30 00:00:00+00:00,4.004188188825255,4.094934684688731,3.8983174024712826,3.9058797359466553,3613075
2010-07-01 00:00:00+00:00,3.967926290975975,4.02920650530293,3.8300442834082964,4.013886451721191,5107352
2010-07-02 00:00:00+00:00,4.082826057597729,4.167087280714817,4.029205313917118,4.140276908874512,2928629
2010-07-06 00:00:00+00:00,4.2245386158849145,4.301139639498287,4.213048290743071,4.281989097595215,6408385
2010-07-07 00:00:00+00:00,4.293478990828858,4.454340857301748,4.278158940180514,4.446681022644043,2782782
2010-07-08 00:00:00+00:00,4.511791977789364,4.576902292176681,4.454341117173679,4.5577521324157715,4745815
2010-07-09 00:00:00+00:00,4.48498267260542,4.718615536277072,4.48498267260542,4.699465751647949,5877094
2010-07-12 00:00:00+00:00,4.653504083162836,4.730105116224383,4.596053594366439,4.6918044090271,3699101
2010-07-13 00:00:00+00:00,4.741596233927921,4.833517336405784,4.707125629832181,4.772236347198486,3598459
2010-07-14 00:00:00+00:00,4.703294619199426,4.852666191440153,4.703294619199426,4.737764835357666,5616407
2010-07-15 00:00:00+00:00,4.73776421929861,4.741594708891787,4.603712718188808,4.676483631134033,2983439
2010-07-16 00:00:00+00:00,4.6573333891098185,4.6573333891098185,4.4390210354534805,4.4505109786987305,4660625
2010-07-19 00:00:00+00:00,4.530942479389694,4.611373232720245,4.507961828343267,4.573072910308838,3509302
2010-07-20 00:00:00+00:00,4.546262498852773,4.710954112817656,4.523282229307326,4.703294277191162,3956551
2010-07-21 00:00:00+00:00,4.860327152080563,4.894797373509158,4.772236162504077,4.841176986694336,11721719
2010-07-22 00:00:00+00:00,4.929268618627334,4.979059283919824,4.867988005139024,4.956079006195068,10974215
2010-07-23 00:00:00+00:00,4.875646667439925,4.982887802122651,4.875646667439925,4.959907531738281,6824524
2010-07-26 00:00:00+00:00,4.933097325035896,4.9675679224829254,4.871816728981521,4.910116672515869,8859802
2010-07-27 00:00:00+00:00,4.948417129870955,5.0211880485258495,4.913946915490368,4.971397399902344,5356660
2010-07-28 00:00:00+00:00,4.940758805007616,5.028849422178292,4.925438747412687,4.990549087524414,4009482
2010-07-29 00:00:00+00:00,5.1322609675346405,5.166731574514487,5.013529470011128,5.0211896896362305,6649236
2010-07-30 00:00:00+00:00,4.971394669714116,5.2280076076935424,4.929264261349228,5.101616382598877,10309604
2010-08-02 00:00:00+00:00,5.185880145972751,5.2050299264747615,5.109279117299717,5.162899494171143,5243072
2010-08-03 00:00:00+00:00,5.105447821123085,5.128428086246415,4.998206710991852,5.082467555999756,5582686
2010-08-04 00:00:00+00:00,5.032678203868984,5.093958794767549,5.002037717753213,5.040338039398193,4652586
2010-08-05 00:00:00+00:00,5.055660189341269,5.105450856937268,5.025020071846144,5.05949068069458,3701502
2010-08-06 00:00:00+00:00,5.03650974755332,5.097790360554795,4.887138134195628,5.0211896896362305,3328376
2010-08-09 00:00:00+00:00,5.0288500548765205,5.116941445796515,5.0288500548765205,5.086301326751709,1595650
2010-08-10 00:00:00+00:00,5.032678223502216,5.093958814639846,5.005867845712947,5.051828384399414,2240633
2010-08-11 00:00:00+00:00,4.979055155348552,4.979055155348552,4.822023451326997,4.864153861999512,3635834
2010-08-12 00:00:00+00:00,4.783725252521967,4.956077077726946,4.69180379605755,4.925436973571777,2734340
2010-08-13 00:00:00+00:00,4.925437643591301,4.9445874252935464,4.84883661011721,4.887136936187744,5746176
2010-08-16 00:00:00+00:00,4.917776912576164,5.02501804318073,4.871816373555209,5.01735782623291,1948104
2010-08-17 00:00:00+00:00,5.0633175711666105,5.128428261012731,4.986716557700804,5.090127944946289,2801156
2010-08-18 00:00:00+00:00,5.040338932910443,5.1284299171097745,5.040338932910443,5.063319206237793,2080796
2010-08-19 00:00:00+00:00,5.044168606351154,5.086299421589956,5.0096983900038765,5.028848171234131,2505913
2010-08-20 00:00:00+00:00,4.986717452812272,5.01735793996512,4.963737182780884,4.971397399902344,3221262
2010-08-23 00:00:00+00:00,4.9905468524445045,5.021187335244742,4.967566967010498,4.967566967010498,6736514
2010-08-24 00:00:00+00:00,4.894796790967912,4.921607171851091,4.852666355865641,4.898627281188965,10982045
2010-08-25 00:00:00+00:00,4.852666687018134,4.894797124995443,4.776065648029268,4.825856685638428,8596087
2010-08-26 00:00:00+00:00,4.887134243698922,4.894794075893152,4.684141635894775,4.684141635894775,4387097
2010-08-27 00:00:00+00:00,4.776064852895088,4.806705720989106,4.649673560005177,4.745424747467041,8596296
2010-08-30 00:00:00+00:00,4.768403805455473,4.783724235609248,4.691802798685271,4.730103492736816,3560666
2010-08-31 00:00:00+00:00,4.776063966201623,4.883305459288975,4.776063966201623,4.818194389343262,8850092
2010-09-01 00:00:00+00:00,4.925436301938689,4.959906509746134,4.88713560496796,4.906285762786865,9045425
2010-09-02 00:00:00+00:00,4.902456415394235,4.906286523818702,4.822025663812345,4.86798620223999,4702489
2010-09-03 00:00:00+00:00,4.917777779891847,4.936927562972752,4.825856685638428,4.825856685638428,3520159
2010-09-07 00:00:00+00:00,4.829686851167215,4.829686851167215,4.65350486499188,4.664995193481445,4290422
2010-09-08 00:00:00+00:00,4.764572613986076,4.871814075333715,4.7415927366490696,4.864153861999512,5178658
2010-09-09 00:00:00+00:00,4.898627303554406,4.898627303554406,4.833516596159711,4.85266637802124,2354742
2010-09-10 00:00:00+00:00,4.883305734230686,4.883305734230686,4.806705099235969,4.845005035400391,2049894
2010-09-13 00:00:00+00:00,4.902456420104398,4.994377497048005,4.89862669300923,4.9637370109558105,6752905
2010-09-14 00:00:00+00:00,4.990547969111398,4.998208186858713,4.883306827314086,4.887136936187744,15733706
2010-09-15 00:00:00+00:00,4.75308572370727,4.783726215362549,4.6956348495202525,4.783726215362549,6265044
2010-09-16 00:00:00+00:00,4.760745250022143,4.910116826763647,4.749255304734191,4.887136936187744,6420078
2010-09-17 00:00:00+00:00,4.9024563234559455,4.940757025649361,4.883306163025722,4.925436973571777,13003960
2010-09-20 00:00:00+00:00,4.952247314499159,4.994377746648338,4.913946990969542,4.959907531738281,8841427
2010-09-21 00:00:00+00:00,4.9943773985873925,4.9943773985873925,4.8986265964362765,4.925436973571777,6496186
2010-09-22 00:00:00+00:00,4.967567340579744,4.975227175856133,4.867986049990001,4.871816158294678,6749251
2010-09-23 00:00:00+00:00,4.914605142967858,4.922314456936548,4.872204683694221,4.891477584838867,8569152
2010-09-24 00:00:00+00:00,4.903037763364063,4.999402578327599,4.887619147352756,4.9377288818359375,60893284
2010-09-27 00:00:00+00:00,4.995548403433142,5.010967022107719,4.849073828685751,4.930020809173584,4305456
2010-09-28 00:00:00+00:00,4.922310595167121,5.010966101144591,4.8991830551827045,4.9994025230407715,4596001
2010-09-29 00:00:00+00:00,4.9878389856364995,5.076494499158753,4.953147480819159,5.068785190582275,7549373
2010-09-30 00:00:00+00:00,5.115040136396302,5.3116244295748,5.080349016292332,5.307769775390625,7043555
2010-10-01 00:00:00+00:00,5.323188920700579,5.438826647161151,5.311625339942955,5.419553756713867,10480194
2010-10-04 00:00:00+00:00,5.361735276520082,5.427263259887695,5.334753075421211,5.427263259887695,4267454
2010-10-05 00:00:00+00:00,5.43111938033673,5.646976279818125,5.4157007562473565,5.6392669677734375,8151761
2010-10-06 00:00:00+00:00,5.619992222872467,5.65853838664005,5.539046008136572,5.550609588623047,7049401
2010-10-07 00:00:00+00:00,5.658537090045394,5.6701006678821955,5.600718433307847,5.643118858337402,4840924
2010-10-08 00:00:00+00:00,5.62770146288189,5.831994708352782,5.6007196474877095,5.797303199768066,5261447
2010-10-11 00:00:00+00:00,5.789594047856529,5.79730297319207,5.7047927989508755,5.735630035400391,6440540
2010-10-12 00:00:00+00:00,5.716357092288672,5.835849471537625,5.673956657278979,5.824285507202148,4500371
2010-10-13 00:00:00+00:00,5.862832187111097,5.990033503333275,5.785740236088118,5.9167962074279785,6858662
2010-10-14 00:00:00+00:00,5.866686116324876,5.897522971691136,5.774175934002966,5.785739898681641,6893636
2010-10-15 00:00:00+00:00,5.816576092335316,5.858976523779768,5.73948415457833,5.801157474517822,4823593
