"('date', '')","('open', 'APOS')","('high', 'APOS')","('low', 'APOS')","('close', 'APOS')","('volume', 'APOS')"
2024-04-08 00:00:00+00:00,23.628022007611694,23.735790252685547,23.619041177779028,23.735790252685547,40900
2024-04-09 00:00:00+00:00,23.7896724304541,23.7896724304541,23.601080151350097,23.663944244384766,64500
2024-04-10 00:00:00+00:00,23.565159400855485,23.637004331138773,23.484333640172004,23.610063552856445,53900
2024-04-11 00:00:00+00:00,23.61006150307501,23.699866373443736,23.493312430926697,23.690885543823242,47900
2024-04-12 00:00:00+00:00,23.619041177779028,23.744771082518216,23.610062060864507,23.735790252685547,27700
2024-04-15 00:00:00+00:00,23.726810567590352,23.762732175735966,23.574139878905473,23.628023147583008,71800
2024-04-16 00:00:00+00:00,23.663947747046834,23.780695120974922,23.57414115245382,23.762733459472656,41800
2024-04-17 00:00:00+00:00,23.798653786351064,23.80763461597156,23.654963938259375,23.690885543823242,35200
2024-04-18 00:00:00+00:00,23.753752692658963,23.753752692658963,23.484332927582994,23.583120346069336,33800
2024-04-19 00:00:00+00:00,23.601082369703356,23.672927298912814,23.55617821837355,23.628023147583008,16900
2024-04-22 00:00:00+00:00,23.645983873623095,23.798654556274414,23.63700304371206,23.798654556274414,26000
2024-04-23 00:00:00+00:00,23.79865741668106,24.014192221697026,23.788779016467064,23.969289779663086,24700
2024-04-24 00:00:00+00:00,23.99623104105456,23.99623104105456,23.798657894056415,23.9154052734375,13700
2024-04-25 00:00:00+00:00,23.8076354950422,23.870499591788736,23.67292647159702,23.699867248535156,12300
2024-04-26 00:00:00+00:00,23.71782978353053,23.951326232145714,23.70884895324707,23.70884895324707,12400
2024-04-29 00:00:00+00:00,23.789672694594625,23.888460106413422,23.695376553995636,23.807634353637695,14900
2024-04-30 00:00:00+00:00,23.753752945992666,23.807636214415243,23.637003866005823,23.726810455322266,27200
2024-05-01 00:00:00+00:00,23.744772115769198,23.8570299241852,23.583120597583246,23.726810455322266,25900
2024-05-02 00:00:00+00:00,23.843559858715,23.969289779663086,23.78069575470014,23.969289779663086,16100
2024-05-03 00:00:00+00:00,24.130941749655918,24.184825023658355,24.005211826425704,24.175844192504883,15800
2024-05-06 00:00:00+00:00,24.20278684649488,24.229727627215592,24.00072242649752,24.157882690429688,44100
2024-05-07 00:00:00+00:00,24.2746276889752,24.2746276889752,23.942343841811386,24.014188766479492,44700
2024-05-08 00:00:00+00:00,23.987247567570723,24.072564597834194,23.717829513803846,23.825597763061523,28700
2024-05-09 00:00:00+00:00,23.861519575874944,23.924383674766098,23.80763630724227,23.88846206665039,21800
2024-05-10 00:00:00+00:00,23.888463501926555,24.005210876464844,23.79865690686416,24.005210876464844,24200
2024-05-13 00:00:00+00:00,24.059096436074114,24.13094137125689,23.942347345828125,24.09052848815918,20600
2024-05-14 00:00:00+00:00,24.112977981567383,24.157880420495026,23.96928812149703,24.112977981567383,27000
2024-05-15 00:00:00+00:00,24.22972539585711,24.247687056629065,24.15788046568753,24.193803787231445,15300
2024-05-16 00:00:00+00:00,24.15788046568753,24.22972539585711,24.09501636590393,24.193803787231445,30000
2024-05-17 00:00:00+00:00,24.19380358289524,24.19380358289524,24.00520957221902,24.130939483642578,11600
2024-05-20 00:00:00+00:00,24.130939687447846,24.207274176351287,24.095913935067053,24.193803787231445,10800
2024-05-21 00:00:00+00:00,24.229725350530202,24.23870618089938,23.996228899686315,24.112977981567383,32300
2024-05-22 00:00:00+00:00,24.086038428623304,24.121961754482165,24.005212658359323,24.104000091552734,16200
2024-05-23 00:00:00+00:00,24.157882414519225,24.157882414519225,23.834581059134322,23.933366775512695,45200
2024-05-24 00:00:00+00:00,23.924385112200518,24.08603664072917,23.870501840330412,24.005210876464844,23700
2024-05-28 00:00:00+00:00,24.059095456389393,24.059095456389393,23.8166181676768,23.87948226928711,29500
2024-05-29 00:00:00+00:00,23.816615497687994,23.9154011978933,23.681906478922137,23.771711349487305,27500
2024-05-30 00:00:00+00:00,23.816618052003086,24.005210355918052,23.807637221399762,23.978269577026367,25000
2024-05-31 00:00:00+00:00,24.048677466581587,24.341286422577298,24.048677466581587,24.231557846069336,57700
2024-06-03 00:00:00+00:00,24.295563435717156,24.597314815930535,24.21326744619747,24.505874633789062,47700
2024-06-04 00:00:00+00:00,24.50587705897582,24.53330963955601,24.359573450701312,24.40529441833496,41400
2024-06-05 00:00:00+00:00,24.405293224365227,24.430896267356868,24.277276265330514,24.295564651489258,11100
2024-06-06 00:00:00+00:00,24.3412843988261,24.51501882641085,24.240700024062836,24.505874633789062,163100
2024-06-07 00:00:00+00:00,24.478445328835146,24.478445328835146,24.125487843156435,24.423580169677734,12100
2024-06-10 00:00:00+00:00,24.441867064725713,24.441867064725713,24.19497909581097,24.27727508544922,25500
2024-06-11 00:00:00+00:00,24.277275230736194,24.39797578371777,24.149260021233445,24.185836791992188,24300
2024-06-12 00:00:00+00:00,24.277277510875606,24.33671389690266,24.167550676446602,24.176694869995117,44600
2024-06-13 00:00:00+00:00,24.222411673715857,24.27727508544922,24.10354065761417,24.27727508544922,49000
2024-06-14 00:00:00+00:00,24.32299648609226,24.33214067889169,24.167548696654876,24.222412109375,18800
2024-06-17 00:00:00+00:00,24.23155601136419,24.28641942342588,24.10354080186144,24.185836791992188,16700
2024-06-18 00:00:00+00:00,24.158406043089546,24.332142229195252,24.158406043089546,24.231557846069336,33200
2024-06-20 00:00:00+00:00,24.15840559256835,24.231557394183955,24.140117206145316,24.19498062133789,38100
2024-06-21 00:00:00+00:00,24.231557394183955,24.277276616165015,24.140117206145316,24.19498062133789,14900
2024-06-24 00:00:00+00:00,24.249843234506386,24.277274067184326,24.167547248319888,24.258987426757812,9500
2024-06-25 00:00:00+00:00,24.304708919329236,24.313853112436735,24.204124539223244,24.249845504760742,47400
2024-06-26 00:00:00+00:00,24.249846232833423,24.304709649049123,24.194981072541164,24.231557846069336,21900
2024-06-27 00:00:00+00:00,24.295564272383007,24.295564272383007,24.182178372859855,24.213268280029297,23500
2024-06-28 00:00:00+00:00,24.240700113047534,24.240700113047534,24.057819748093255,24.14011573791504,39900
2024-07-01 00:00:00+00:00,24.140116539130617,24.19589559295668,24.066964739536264,24.076108932495117,24200
2024-07-02 00:00:00+00:00,24.10354188941794,24.176693690159624,24.094397696315667,24.158405303955078,25000
2024-07-03 00:00:00+00:00,24.149258502688937,24.36871388121241,24.131885758524458,24.268131256103516,17900
2024-07-05 00:00:00+00:00,24.268131256103516,24.36871388121241,24.194977719186046,24.268131256103516,19400
2024-07-08 00:00:00+00:00,24.277277068902997,24.28642126228504,24.185838623235675,24.231557846069336,20500
2024-07-09 00:00:00+00:00,24.240700858839357,24.277275886509635,24.158404866485647,24.213268280029297,20200
2024-07-10 00:00:00+00:00,24.222412850930777,24.36871645204774,24.222412850930777,24.295564651489258,25600
2024-07-11 00:00:00+00:00,24.396148681640625,24.505875508867494,24.286420110337282,24.396148681640625,34700
2024-07-12 00:00:00+00:00,24.451012849870718,24.579028066945078,24.29556505310477,24.560741424560547,18100
2024-07-15 00:00:00+00:00,24.46930042276578,24.542452222101307,24.28642005238873,24.533308029174805,14200
2024-07-16 00:00:00+00:00,24.57902504524798,24.57902504524798,24.41443481956243,24.49673080444336,21500
2024-07-17 00:00:00+00:00,24.487589307216382,24.496733500329068,24.31385312622835,24.341285705566406,16800
2024-07-18 00:00:00+00:00,24.37786064512711,24.405293224365227,24.19498027169266,24.295564651489258,16400
2024-07-19 00:00:00+00:00,24.38700529164053,24.38700529164053,24.21326910805513,24.332141876220703,5300
2024-07-22 00:00:00+00:00,24.396149773676424,24.432724803030418,24.268134554822623,24.368717193603516,18800
2024-07-23 00:00:00+00:00,24.387004838206483,24.387004838206483,24.23155704401015,24.295564651489258,26400
2024-07-24 00:00:00+00:00,24.30470853961743,24.32299692554671,24.130972361442222,24.16754913330078,21400
2024-07-25 00:00:00+00:00,24.240701474355568,24.37786088373566,24.194980508511193,24.19589614868164,11100
2024-07-26 00:00:00+00:00,24.32299642987245,24.409863645151564,24.27727546598099,24.35957145690918,11100
2024-07-29 00:00:00+00:00,24.46015709355914,24.46015709355914,24.258990074302094,24.332141876220703,11900
2024-07-30 00:00:00+00:00,24.396148970873018,24.442783832239385,24.341285556609144,24.432723999023438,16400
2024-07-31 00:00:00+00:00,24.49673182223858,24.54245104059362,24.342197934150214,24.515018463134766,50500
2024-08-01 00:00:00+00:00,24.515020745979754,24.59731674194336,24.341286304791293,24.59731674194336,23400
2024-08-02 00:00:00+00:00,24.55159721871082,24.55159721871082,24.414437808476432,24.469301223754883,32300
2024-08-05 00:00:00+00:00,24.268132273874954,24.39614748069668,24.0669635270678,24.286418914794922,29500
2024-08-06 00:00:00+00:00,24.387004852294922,24.414437431548887,24.24070125109344,24.387004852294922,14900
2024-08-07 00:00:00+00:00,24.28642003687091,24.50587543473727,24.28642003687091,24.44186782836914,18400
2024-08-08 00:00:00+00:00,24.505875087356372,24.542451858520508,24.34128484934709,24.542451858520508,30700
2024-08-09 00:00:00+00:00,24.39614781048042,24.505874633789062,24.39614781048042,24.505874633789062,16700
2024-08-12 00:00:00+00:00,24.524163836248306,24.551596415027806,24.47844461569228,24.533308029174805,8500
2024-08-13 00:00:00+00:00,24.551596793239717,24.66132362189509,24.505875827902898,24.615604400634766,22100
2024-08-14 00:00:00+00:00,24.615603600739593,24.688755398824906,24.57902682965872,24.679611206054688,7000
2024-08-15 00:00:00+00:00,24.68875503540039,24.68875503540039,24.58359943620545,24.68875503540039,12700
2024-08-16 00:00:00+00:00,24.68875503540039,24.68875503540039,24.597314853120665,24.68875503540039,18700
2024-08-19 00:00:00+00:00,24.670464762005896,24.67960895394167,24.368713404430444,24.460153579711914,82900
2024-08-20 00:00:00+00:00,24.487589157363807,24.496733350420534,24.375117152434893,24.432723999023438,37300
2024-08-21 00:00:00+00:00,24.44186782836914,24.50587543473727,24.405292800762982,24.44186782836914,56000
2024-08-22 00:00:00+00:00,24.46930077125035,24.47844496430708,24.37786058475956,24.432723999023438,21400
2024-08-23 00:00:00+00:00,24.469299607378318,24.564397117753227,24.451011222134742,24.505874633789062,68400
2024-08-26 00:00:00+00:00,24.560741712668726,24.624749321956745,24.551597519330933,24.59731674194336,52800
2024-08-27 00:00:00+00:00,24.588172260175607,24.605546750536572,24.469301236331777,24.560741424560547,29600
2024-08-28 00:00:00+00:00,24.597316014500038,24.652179428827726,24.551596793239717,24.615604400634766,24900
2024-08-29 00:00:00+00:00,24.643037268919464,24.67961229754148,24.597316303046302,24.652179718017578,25500
2024-08-30 00:00:00+00:00,24.714545815668533,24.714545815668533,24.463212793591378,24.56560707092285,98900
2024-09-03 00:00:00+00:00,24.584226181368397,24.61215286332034,24.500447911002553,24.537683486938477,40500
2024-09-04 00:00:00+00:00,24.565609086888237,24.658696253865912,24.519066391144413,24.64938735961914,32800
2024-09-05 00:00:00+00:00,24.658696362155627,24.74247463525445,24.640078573580325,24.733165740966797,34900
2024-09-06 00:00:00+00:00,24.71454752652063,24.789949036304307,24.584226559719227,24.686622619628906,28400
2024-09-09 00:00:00+00:00,24.695930862519116,24.84486961364746,24.668004180873815,24.84486961364746,13200
2024-09-10 00:00:00+00:00,24.891412577025157,24.910030364990234,24.64007776596655,24.910030364990234,21300
2024-09-11 00:00:00+00:00,24.95657305941295,24.95657305941295,24.78901651870721,24.910030364990234,46000
2024-09-12 00:00:00+00:00,24.919341692414214,25.06828045969915,24.919341692414214,25.040353775024414,40900
2024-09-13 00:00:00+00:00,25.09620486219551,25.300996994695193,25.00311946613942,25.179983139038086,97000
2024-09-16 00:00:00+00:00,25.179981451926253,25.347537994384766,25.179981451926253,25.347537994384766,40100
2024-09-17 00:00:00+00:00,25.403390864290213,25.57094562799663,25.310303700793337,25.487167358398438,35500
2024-09-18 00:00:00+00:00,25.552330492383618,25.63610876485622,25.440625537256803,25.496477127075195,34700
2024-09-19 00:00:00+00:00,25.58956218073579,25.775736498744,25.542087356790823,25.617488861083984,46900
2024-09-20 00:00:00+00:00,25.65472281662792,25.65472281662792,25.53371075202383,25.5988712310791,34400
2024-09-23 00:00:00+00:00,25.69195839065373,25.70126728416018,25.538364311032108,25.5988712310791,19600
2024-09-24 00:00:00+00:00,25.50578489830763,25.747810810851295,25.50578489830763,25.7105770111084,20700
2024-09-25 00:00:00+00:00,25.71057526010335,25.738500164136227,25.53370984077255,25.691957473754883,23400
2024-09-26 00:00:00+00:00,25.79435409373109,25.79435409373109,25.598872645762285,25.692890167236328,19300
2024-09-27 00:00:00+00:00,25.691961022840452,25.822281994302614,25.543022262457963,25.626800537109375,69200
2024-09-30 00:00:00+00:00,25.645415502982118,25.645415502982118,25.319613087635013,25.347537994384766,104600
2024-10-01 00:00:00+00:00,25.459242137413028,25.598871993186968,25.42666189691544,25.524402618408203,29200
2024-10-02 00:00:00+00:00,25.561635971069336,25.589562651931764,25.5057843848344,25.561635971069336,29800
2024-10-03 00:00:00+00:00,25.543022684830152,25.71057923690364,25.543022684830152,25.673343658447266,25600
2024-10-04 00:00:00+00:00,25.65472560420407,25.664034498722003,25.487169053861454,25.608182907104492,19400
2024-10-07 00:00:00+00:00,25.552329072449375,25.552329072449375,25.328919174610554,25.35684585571289,32300
2024-10-08 00:00:00+00:00,25.328920582129985,25.543021598165545,25.328920582129985,25.496477127075195,22200
2024-10-09 00:00:00+00:00,25.5057859120194,25.598873078311264,25.41269874572754,25.41269874572754,23200
2024-10-10 00:00:00+00:00,25.505784762382987,25.505784762382987,25.273067744887722,25.338228225708008,25200
2024-10-11 00:00:00+00:00,25.347537836345893,25.485306982183697,25.310304035748374,25.36615562438965,25500
2024-10-14 00:00:00+00:00,25.422009332348715,25.559778489671707,25.310306145753977,25.533714294433594,13500
2024-10-15 00:00:00+00:00,25.589564024796232,25.701268978748928,25.384773680621304,25.431316375732422,48300
2024-10-16 00:00:00+00:00,25.524402129323445,25.682649769632306,25.524402129323445,25.664031982421875,14300
2024-10-17 00:00:00+00:00,25.636108064950513,25.636108064950513,25.356846572502764,25.38477325439453,30900
2024-10-18 00:00:00+00:00,25.366155671979882,25.412698366686598,25.16136532958433,25.26375961303711,55500
2024-10-21 00:00:00+00:00,25.23583367521931,25.282376368024195,24.95657219192024,25.273067474365234,32800
2024-10-22 00:00:00+00:00,25.310304750000174,25.440625719004114,25.179982005506197,25.39408302307129,23200
2024-10-23 00:00:00+00:00,25.366155175901667,25.3922193685061,24.910030029834157,25.031042098999023,76500
2024-10-24 00:00:00+00:00,25.114818690715893,25.217214740816736,24.98449773639834,25.198596954345703,33800
2024-10-25 00:00:00+00:00,25.273068846348586,25.310304423005817,25.077587395368187,25.14274787902832,27400
2024-10-28 00:00:00+00:00,25.235834548626276,25.310303924985412,25.152056278285997,25.282377243041992,23000
2024-10-29 00:00:00+00:00,25.20790668088921,25.310302734375,25.086894615806827,25.310302734375,20500
2024-10-30 00:00:00+00:00,25.37546413671078,25.37546413671078,25.170673797779923,25.21721649169922,13200
2024-10-31 00:00:00+00:00,25.300994648498968,25.300994648498968,25.040350947437457,25.133438110351562,83500
2024-11-01 00:00:00+00:00,25.254451167499937,25.273068955909263,25.049660821467448,25.226526260375977,38300
2024-11-04 00:00:00+00:00,25.310304908157267,25.41269919494732,25.263760436443558,25.375465393066406,23900
2024-11-05 00:00:00+00:00,25.343813715962575,25.463895426162836,25.170673264798225,25.45924186706543,27500
2024-11-06 00:00:00+00:00,25.36615490698382,25.459242069079913,25.198598370308837,25.338228225708008,19000
2024-11-07 00:00:00+00:00,25.26375762661031,25.489958585059725,25.26375762661031,25.468549728393555,13200
2024-11-08 00:00:00+00:00,25.487166886056084,25.55232914213925,25.487166886056084,25.543020248413086,17600
2024-11-11 00:00:00+00:00,25.533713472895105,25.533713472895105,25.33823023940871,25.422008514404297,14900
2024-11-12 00:00:00+00:00,25.42200667170742,25.44993335317839,25.124129171310148,25.2358341217041,27100
2024-11-13 00:00:00+00:00,25.198598703935517,25.310303655027777,25.17998091617181,25.21721649169922,35000
2024-11-14 00:00:00+00:00,25.300994040930057,25.30564759999353,25.189289093017578,25.189289093017578,14400
2024-11-15 00:00:00+00:00,25.198599468524147,25.22652615101707,25.086896289532493,25.14274787902832,14000
2024-11-18 00:00:00+00:00,25.14274657561412,25.226524843259757,25.012425615049764,25.086894989013672,23000
2024-11-19 00:00:00+00:00,25.096205368883727,25.096205368883727,24.94726660159879,25.040353775024414,48300
2024-11-20 00:00:00+00:00,25.06827812303893,25.06827812303893,24.900721581589092,24.99380874633789,72700
2024-11-21 00:00:00+00:00,25.05896911396458,25.282377243041992,24.99380863158658,25.282377243041992,26400
2024-11-22 00:00:00+00:00,25.282378067146457,25.403391917355865,25.245144265498208,25.39408302307129,29800
2024-11-25 00:00:00+00:00,25.440625877975545,25.566293288367476,25.319613802500008,25.375465393066406,35100
2024-11-26 00:00:00+00:00,25.375463705814678,25.375463705814678,25.03104173999457,25.170673370361328,21500
2024-11-27 00:00:00+00:00,25.226525654645133,25.300995031004273,25.170674066248278,25.282377243041992,14100
2024-11-29 00:00:00+00:00,25.364808343248033,25.810136781830014,25.355333039376575,25.76276206970215,56700
2024-12-02 00:00:00+00:00,25.715388142284088,25.724863447110593,25.497461552963284,25.68696403503418,12000
2024-12-03 00:00:00+00:00,25.68696322807623,25.73433794349087,25.601687294546238,25.668012619018555,33300
2024-12-04 00:00:00+00:00,25.686962553754892,25.84803911205754,25.677487249474794,25.791187286376953,34700
2024-12-05 00:00:00+00:00,25.84803922338829,25.91436454640514,25.829088614746475,25.838563919067383,22400
2024-12-06 00:00:00+00:00,25.942789757360732,25.95226506208531,25.810139105675812,25.81961441040039,21100
2024-12-09 00:00:00+00:00,25.848039100841493,25.895413814991922,25.709702911425207,25.743812561035156,22100
2024-12-10 00:00:00+00:00,25.81013939178327,25.81013939178327,25.63958751930946,25.734338760375977,20900
2024-12-11 00:00:00+00:00,25.734337245551295,25.857514393855958,25.6869625314215,25.69643783569336,22200
2024-12-12 00:00:00+00:00,25.743813811533187,25.751393332430347,25.43113598415544,25.45008659362793,14100
2024-12-13 00:00:00+00:00,25.573261949656533,25.668013189822435,25.45008660250157,25.497461318969727,26100
2024-12-16 00:00:00+00:00,25.620637662318618,25.677487681726706,25.440610492425222,25.4785099029541,22500
2024-12-17 00:00:00+00:00,25.535361447203574,25.563785552978516,25.31743306196177,25.563785552978516,30600
2024-12-18 00:00:00+00:00,25.58273724547619,25.73433850679694,25.393234765210455,25.45008659362793,27100
2024-12-19 00:00:00+00:00,25.43113477388981,25.563785419425237,25.20373289273072,25.421659469604492,35400
2024-12-20 00:00:00+00:00,25.402709274666808,25.53536172959172,25.393233970227204,25.4785099029541,19300
2024-12-23 00:00:00+00:00,25.516411110304418,25.516411110304418,25.36480985379167,25.431135177612305,14300
2024-12-24 00:00:00+00:00,25.364809732751645,25.364809732751645,25.11845724028663,25.336383819580078,17500
2024-12-26 00:00:00+00:00,25.19425745534264,25.297535199216814,25.156356238401607,25.27953338623047,15300
2024-12-27 00:00:00+00:00,25.27005917285785,25.293746530853788,25.108982608364066,25.21320915222168,25000
2024-12-30 00:00:00+00:00,25.203734553389378,25.301326760222377,25.14688453116117,25.232158660888672,73400
2024-12-31 00:00:00+00:00,25.326910184191846,25.336385489206776,24.98580823980259,25.09950828552246,211800
2025-01-02 00:00:00+00:00,25.23215767048208,25.364810126780558,25.1563570414099,25.298484802246094,19100
2025-01-03 00:00:00+00:00,25.336383940484456,25.4557695233616,25.270058616663817,25.431135177612305,26300
2025-01-06 00:00:00+00:00,25.431135045577395,25.431135045577395,25.222683770761996,25.28900909423828,26500
2025-01-07 00:00:00+00:00,25.24163477169214,25.3458613217962,25.07108289233265,25.251110076904297,42800
2025-01-08 00:00:00+00:00,25.203735237970662,25.241634651409015,25.033183359423898,25.108983993530273,61400
2025-01-10 00:00:00+00:00,25.09003190721471,25.09003190721471,24.720504063588198,24.748929977416992,45900
2025-01-13 00:00:00+00:00,24.777354774551547,24.777354774551547,24.46467694263885,24.67313003540039,48200
2025-01-14 00:00:00+00:00,24.68260148192479,24.947904574652107,24.644702072809157,24.900529861450195,34000
2025-01-15 00:00:00+00:00,25.071081915164008,25.374286248446367,25.071081915164008,25.364810943603516,44500
2025-01-16 00:00:00+00:00,25.412185424722875,25.42166072947778,25.127933510994136,25.175308227539062,16500
2025-01-17 00:00:00+00:00,25.289008567047933,25.35533388914156,25.127932010293634,25.184782028198242,14000
2025-01-21 00:00:00+00:00,25.2605834639402,25.355334701637116,25.094770153392755,25.203733444213867,15300
2025-01-22 00:00:00+00:00,25.222684985419992,25.393235050902454,25.156357851520045,25.364810943603516,29000
2025-01-23 00:00:00+00:00,25.32691012664433,25.374286651611328,25.184784166202604,25.374286651611328,23100
2025-01-24 00:00:00+00:00,25.374284877134162,25.51641082763672,25.345858964141847,25.51641082763672,13100
