"('date', '')","('open', 'BALY')","('high', 'BALY')","('low', 'BALY')","('close', 'BALY')","('volume', 'BALY')"
2025-01-14 00:00:00+00:00,19.899999618530273,22.0,17.639999389648438,19.809999465942383,16500
2025-01-15 00:00:00+00:00,17.90999984741211,18.549999237060547,17.889999389648438,18.549999237060547,6600
2025-01-16 00:00:00+00:00,18.5,18.5,18.5,18.5,800
2025-01-17 00:00:00+00:00,18.190000534057617,19.0,18.0,18.979999542236328,2800
2025-01-21 00:00:00+00:00,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,0
2025-01-22 00:00:00+00:00,19.299999237060547,22.40999984741211,18.3799991607666,18.3799991607666,18400
2025-01-23 00:00:00+00:00,18.049999237060547,18.239999771118164,17.850000381469727,17.8700008392334,3400
2025-01-24 00:00:00+00:00,17.75,18.8700008392334,17.75,17.75,4500
2025-01-27 00:00:00+00:00,18.559999465942383,18.954999923706055,17.75,18.295000076293945,13600
2025-01-28 00:00:00+00:00,18.1299991607666,18.1299991607666,17.5,17.5,4700
2025-01-29 00:00:00+00:00,17.170000076293945,18.0,17.170000076293945,18.0,200
2025-01-30 00:00:00+00:00,17.6200008392334,17.690000534057617,17.5,17.5,800
2025-01-31 00:00:00+00:00,17.139999389648438,18.18000030517578,15.8100004196167,17.700000762939453,19100
2025-02-03 00:00:00+00:00,16.725000381469727,16.950000762939453,16.200000762939453,16.200000762939453,1100
2025-02-04 00:00:00+00:00,15.930000305175781,16.850000381469727,15.0,15.0,8100
2025-02-05 00:00:00+00:00,14.760000228881836,14.760000228881836,14.760000228881836,14.760000228881836,800
2025-02-06 00:00:00+00:00,14.390000343322754,14.539999961853027,14.25,14.539999961853027,3400
2025-02-07 00:00:00+00:00,14.260000228881836,16.0,14.260000228881836,16.0,3600
2025-02-10 00:00:00+00:00,10.0,15.0,10.0,14.779999732971191,35200
2025-02-11 00:00:00+00:00,15.800000190734863,15.800000190734863,15.170000076293945,15.699999809265137,20300
2025-02-12 00:00:00+00:00,16.09000015258789,16.09000015258789,15.729999542236328,16.010000228881836,7900
2025-02-13 00:00:00+00:00,15.819999694824219,15.9399995803833,14.930000305175781,15.720000267028809,6400
2025-02-14 00:00:00+00:00,15.930000305175781,15.930000305175781,15.661999702453613,15.699999809265137,8700
2025-02-18 00:00:00+00:00,15.5600004196167,15.795000076293945,15.539999961853027,15.600000381469727,4200
2025-02-19 00:00:00+00:00,15.989999771118164,17.459999084472656,15.645000457763672,16.889999389648438,14300
2025-02-20 00:00:00+00:00,16.5,17.65999984741211,16.5,17.329999923706055,14600
2025-02-21 00:00:00+00:00,17.200000762939453,17.332000732421875,16.25,16.25,9300
2025-02-24 00:00:00+00:00,16.299999237060547,17.34600067138672,15.380000114440918,15.630000114440918,8500
2025-02-25 00:00:00+00:00,15.75,15.75,14.520000457763672,15.399999618530273,15300
2025-02-26 00:00:00+00:00,14.010000228881836,15.378000259399414,14.010000228881836,15.15999984741211,6900
2025-02-27 00:00:00+00:00,15.239999771118164,15.75,15.010000228881836,15.75,16100
2025-02-28 00:00:00+00:00,15.789999961853027,18.0,15.329999923706055,18.0,23000
2025-03-03 00:00:00+00:00,17.68000030517578,17.739999771118164,16.420000076293945,16.420000076293945,12200
2025-03-04 00:00:00+00:00,16.639999389648438,17.0,16.420000076293945,17.0,5900
2025-03-05 00:00:00+00:00,16.5,16.68600082397461,12.989999771118164,12.989999771118164,16500
2025-03-06 00:00:00+00:00,12.260000228881836,13.670000076293945,12.260000228881836,12.529999732971191,9100
2025-03-07 00:00:00+00:00,12.279999732971191,12.65999984741211,12.0,12.119999885559082,9200
2025-03-10 00:00:00+00:00,12.300000190734863,17.440000534057617,12.15999984741211,17.299999237060547,86100
2025-03-11 00:00:00+00:00,17.709999084472656,18.829999923706055,14.458999633789062,18.739999771118164,122000
2025-03-12 00:00:00+00:00,18.079999923706055,18.979999542236328,16.959999084472656,18.239999771118164,167400
2025-03-13 00:00:00+00:00,17.700000762939453,18.408000946044922,17.639999389648438,18.25,56800
2025-03-14 00:00:00+00:00,18.06999969482422,18.299999237060547,16.6299991607666,16.8700008392334,22900
2025-03-17 00:00:00+00:00,17.110000610351562,18.25,16.885000228881836,18.09000015258789,36200
2025-03-18 00:00:00+00:00,17.510000228881836,18.530000686645508,16.670000076293945,16.84000015258789,70600
2025-03-19 00:00:00+00:00,16.559999465942383,16.75,16.25,16.25,28400
2025-03-20 00:00:00+00:00,16.020000457763672,18.290000915527344,16.020000457763672,17.06999969482422,36300
2025-03-21 00:00:00+00:00,15.989999771118164,18.25,15.989999771118164,18.25,452000
2025-03-24 00:00:00+00:00,17.719999313354492,18.0,16.6200008392334,17.540000915527344,48900
2025-03-25 00:00:00+00:00,17.190000534057617,17.700000762939453,15.640000343322754,16.15999984741211,30300
2025-03-26 00:00:00+00:00,16.40999984741211,16.40999984741211,13.850000381469727,13.9399995803833,27600
2025-03-27 00:00:00+00:00,13.770000457763672,14.470000267028809,12.640000343322754,12.640000343322754,23400
2025-03-28 00:00:00+00:00,13.039999961853027,14.010000228881836,11.760000228881836,11.899999618530273,26500
2025-03-31 00:00:00+00:00,11.800000190734863,13.460000038146973,11.75,12.300000190734863,34700
2025-04-01 00:00:00+00:00,13.0,13.829000473022461,12.489999771118164,12.489999771118164,13200
2025-04-02 00:00:00+00:00,12.430000305175781,14.744999885559082,12.430000305175781,13.130000114440918,35800
2025-04-03 00:00:00+00:00,12.989999771118164,13.026000022888184,12.079999923706055,12.430000305175781,15100
2025-04-04 00:00:00+00:00,12.699999809265137,13.029999732971191,11.15999984741211,11.260000228881836,12700
2025-04-07 00:00:00+00:00,11.34000015258789,11.34000015258789,11.0,11.109999656677246,10400
2025-04-08 00:00:00+00:00,12.350000381469727,14.420000076293945,11.510000228881836,11.890000343322754,40200
2025-04-09 00:00:00+00:00,11.550000190734863,17.312999725341797,11.550000190734863,15.800000190734863,88600
2025-04-10 00:00:00+00:00,15.949999809265137,16.10099983215332,13.739999771118164,14.069999694824219,17300
2025-04-11 00:00:00+00:00,13.699999809265137,15.619999885559082,13.1899995803833,15.460000038146973,34300
2025-04-14 00:00:00+00:00,15.460000038146973,15.789999961853027,15.005000114440918,15.130000114440918,26200
2025-04-15 00:00:00+00:00,14.670000076293945,15.739999771118164,14.670000076293945,15.319999694824219,7600
2025-04-16 00:00:00+00:00,14.899999618530273,17.565000534057617,14.899999618530273,16.260000228881836,27700
2025-04-17 00:00:00+00:00,16.260000228881836,18.219999313354492,16.139999389648438,18.040000915527344,24100
2025-04-21 00:00:00+00:00,17.209999084472656,17.25,16.3700008392334,16.520000457763672,50700
2025-04-22 00:00:00+00:00,17.200000762939453,17.75,16.540000915527344,16.75,90500
2025-04-23 00:00:00+00:00,16.8799991607666,17.45199966430664,14.949999809265137,14.949999809265137,24800
2025-04-24 00:00:00+00:00,15.76099967956543,15.76099967956543,14.0,14.09000015258789,16200
2025-04-25 00:00:00+00:00,14.029999732971191,14.88599967956543,14.029999732971191,14.329999923706055,14300
2025-04-28 00:00:00+00:00,14.300000190734863,14.5,12.395000457763672,12.760000228881836,39600
2025-04-29 00:00:00+00:00,13.0,13.835000038146973,12.5,12.720000267028809,40200
2025-04-30 00:00:00+00:00,12.699999809265137,13.20199966430664,12.180000305175781,12.5,56200
2025-05-01 00:00:00+00:00,12.819999694824219,13.020000457763672,12.270000457763672,12.5,60200
2025-05-02 00:00:00+00:00,12.880000114440918,15.539999961853027,12.170000076293945,12.6899995803833,134900
2025-05-05 00:00:00+00:00,12.899999618530273,12.899999618530273,12.050000190734863,12.25,33100
2025-05-06 00:00:00+00:00,12.100000381469727,12.690999984741211,11.390000343322754,11.529999732971191,62700
2025-05-07 00:00:00+00:00,11.609999656677246,12.5600004196167,11.390000343322754,11.8100004196167,301100
2025-05-08 00:00:00+00:00,11.800000190734863,11.949999809265137,11.050000190734863,11.680000305175781,60100
2025-05-09 00:00:00+00:00,11.420000076293945,11.654999732971191,11.140000343322754,11.239999771118164,64000
2025-05-12 00:00:00+00:00,11.470000267028809,11.946000099182129,10.8100004196167,11.210000038146973,60300
2025-05-13 00:00:00+00:00,11.300000190734863,11.300000190734863,10.675000190734863,10.850000381469727,37500
2025-05-14 00:00:00+00:00,11.109999656677246,11.319999694824219,10.539999961853027,10.979999542236328,72000
2025-05-15 00:00:00+00:00,11.0,11.109999656677246,10.569999694824219,10.84000015258789,20700
2025-05-16 00:00:00+00:00,11.130000114440918,11.859999656677246,10.699999809265137,11.069999694824219,59800
2025-05-19 00:00:00+00:00,10.789999961853027,11.109999656677246,10.75,11.029999732971191,33500
2025-05-20 00:00:00+00:00,11.260000228881836,11.680000305175781,10.76099967956543,11.0,62100
2025-05-21 00:00:00+00:00,10.829999923706055,10.866999626159668,10.300000190734863,10.550000190734863,53300
2025-05-22 00:00:00+00:00,10.850000381469727,10.850000381469727,9.470000267028809,9.600000381469727,160300
2025-05-23 00:00:00+00:00,9.220000267028809,10.699999809265137,9.109999656677246,10.520000457763672,132200
2025-05-27 00:00:00+00:00,10.90999984741211,11.789999961853027,10.904999732971191,11.0,277400
2025-05-28 00:00:00+00:00,10.960000038146973,11.279999732971191,10.079999923706055,10.34000015258789,107500
2025-05-29 00:00:00+00:00,10.630000114440918,10.630000114440918,9.744000434875488,9.960000038146973,130600
2025-05-30 00:00:00+00:00,10.15999984741211,10.25,9.579999923706055,10.029999732971191,88800
2025-06-02 00:00:00+00:00,10.229999542236328,10.300000190734863,9.6850004196167,9.770000457763672,62500
2025-06-03 00:00:00+00:00,9.600000381469727,9.800000190734863,8.699999809265137,8.800000190734863,85700
2025-06-04 00:00:00+00:00,9.0600004196167,9.859999656677246,8.949999809265137,9.079999923706055,66100
2025-06-05 00:00:00+00:00,9.0,10.069999694824219,9.0,9.729999542236328,78300
2025-06-06 00:00:00+00:00,9.640000343322754,10.0,9.609999656677246,9.75,29100
2025-06-09 00:00:00+00:00,10.010000228881836,10.260000228881836,9.524999618530273,9.979999542236328,52600
2025-06-10 00:00:00+00:00,10.0,10.069999694824219,9.770000457763672,9.920000076293945,34800
2025-06-11 00:00:00+00:00,9.75,10.069999694824219,9.15999984741211,9.260000228881836,76000
2025-06-12 00:00:00+00:00,9.4399995803833,9.75,9.149999618530273,9.489999771118164,24900
2025-06-13 00:00:00+00:00,9.479999542236328,9.614999771118164,9.09000015258789,9.239999771118164,28200
2025-06-16 00:00:00+00:00,9.229999542236328,9.515000343322754,9.03499984741211,9.140000343322754,46500
2025-06-17 00:00:00+00:00,9.0,9.390000343322754,8.454999923706055,9.329999923706055,163700
2025-06-18 00:00:00+00:00,9.140000343322754,10.15999984741211,9.140000343322754,10.079999923706055,159900
2025-06-20 00:00:00+00:00,9.979999542236328,10.380000114440918,9.609999656677246,9.899999618530273,135200
2025-06-23 00:00:00+00:00,9.699999809265137,10.380000114440918,9.229999542236328,10.380000114440918,174100
2025-06-24 00:00:00+00:00,10.369999885559082,10.555000305175781,9.680000305175781,10.0,327800
2025-06-25 00:00:00+00:00,9.970000267028809,10.208000183105469,9.5600004196167,9.829999923706055,87400
2025-06-26 00:00:00+00:00,10.15999984741211,10.329999923706055,9.649999618530273,9.960000038146973,104900
2025-06-27 00:00:00+00:00,9.949999809265137,10.239999771118164,9.819999694824219,10.0,978700
2025-06-30 00:00:00+00:00,10.109999656677246,10.180000305175781,9.479999542236328,9.579999923706055,95300
2025-07-01 00:00:00+00:00,9.65999984741211,15.0,9.645999908447266,11.109999656677246,303500
2025-07-02 00:00:00+00:00,11.5,11.550999641418457,10.869999885559082,11.119999885559082,310700
2025-07-03 00:00:00+00:00,11.399999618530273,11.399999618530273,10.819999694824219,11.170000076293945,71300
2025-07-07 00:00:00+00:00,11.079999923706055,11.350000381469727,10.930000305175781,11.109999656677246,120500
2025-07-08 00:00:00+00:00,10.9399995803833,11.300000190734863,10.180000305175781,10.569999694824219,123800
2025-07-09 00:00:00+00:00,10.569999694824219,11.300000190734863,10.569999694824219,11.010000228881836,109000
2025-07-10 00:00:00+00:00,11.180000305175781,11.597000122070312,10.729999542236328,11.09000015258789,90300
2025-07-11 00:00:00+00:00,10.989999771118164,11.470000267028809,10.510000228881836,10.970000267028809,97000
2025-07-14 00:00:00+00:00,10.960000038146973,10.967000007629395,10.050000190734863,10.289999961853027,152800
2025-07-15 00:00:00+00:00,10.34000015258789,10.430000305175781,9.612000465393066,9.84000015258789,74700
2025-07-16 00:00:00+00:00,9.550000190734863,10.0,9.550000190734863,9.970000267028809,49400
2025-07-17 00:00:00+00:00,9.779999732971191,10.180000305175781,9.75,10.0,81000
2025-07-18 00:00:00+00:00,10.100000381469727,10.100000381469727,9.75,9.800000190734863,49100
2025-07-21 00:00:00+00:00,9.680000305175781,10.039999961853027,9.630000114440918,9.649999618530273,60700
2025-07-22 00:00:00+00:00,9.539999961853027,9.779999732971191,9.475000381469727,9.640000343322754,54300
2025-07-23 00:00:00+00:00,9.800000190734863,10.25,9.734999656677246,9.960000038146973,65500
2025-07-24 00:00:00+00:00,10.100000381469727,10.100000381469727,9.699999809265137,9.75,39600
2025-07-25 00:00:00+00:00,9.869999885559082,9.979999542236328,9.699999809265137,9.970000267028809,31200
2025-07-28 00:00:00+00:00,10.010000228881836,10.010000228881836,9.739999771118164,9.739999771118164,35400
2025-07-29 00:00:00+00:00,9.779999732971191,9.800000190734863,9.069999694824219,9.300000190734863,78500
2025-07-30 00:00:00+00:00,9.15999984741211,9.630000114440918,9.050000190734863,9.300000190734863,62500
2025-07-31 00:00:00+00:00,9.449999809265137,9.5,9.0600004196167,9.279999732971191,54200
2025-08-01 00:00:00+00:00,9.1899995803833,9.479999542236328,9.003000259399414,9.229999542236328,33500
2025-08-04 00:00:00+00:00,9.100000381469727,9.439000129699707,9.100000381469727,9.239999771118164,24200
2025-08-05 00:00:00+00:00,9.399999618530273,9.449999809265137,9.0600004196167,9.260000228881836,18900
2025-08-06 00:00:00+00:00,9.260000228881836,9.729999542236328,9.194000244140625,9.479999542236328,46100
2025-08-07 00:00:00+00:00,9.779999732971191,9.890000343322754,9.246000289916992,9.529999732971191,44400
2025-08-08 00:00:00+00:00,9.699999809265137,9.699999809265137,9.484999656677246,9.600000381469727,27400
2025-08-11 00:00:00+00:00,9.699999809265137,10.029999732971191,9.4399995803833,9.949999809265137,35800
2025-08-12 00:00:00+00:00,9.65999984741211,10.295999526977539,9.1899995803833,10.109999656677246,133800
2025-08-13 00:00:00+00:00,10.010000228881836,10.175000190734863,9.779999732971191,9.9399995803833,82900
2025-08-14 00:00:00+00:00,9.789999961853027,9.895000457763672,9.380000114440918,9.40999984741211,44600
2025-08-15 00:00:00+00:00,9.510000228881836,9.649999618530273,9.329999923706055,9.329999923706055,25200
2025-08-18 00:00:00+00:00,9.25,9.760000228881836,9.25,9.619999885559082,17700
2025-08-19 00:00:00+00:00,9.470000267028809,9.734999656677246,8.850000381469727,9.300000190734863,83900
2025-08-20 00:00:00+00:00,9.399999618530273,9.539999961853027,9.270000457763672,9.390000343322754,24400
2025-08-21 00:00:00+00:00,9.520000457763672,9.550000190734863,9.164999961853027,9.359999656677246,35200
2025-08-22 00:00:00+00:00,9.279999732971191,9.9399995803833,9.279999732971191,9.90999984741211,72000
2025-08-25 00:00:00+00:00,9.739999771118164,10.100000381469727,9.670000076293945,9.739999771118164,19300
2025-08-26 00:00:00+00:00,9.890000343322754,10.104999542236328,9.74899959564209,9.890000343322754,28500
2025-08-27 00:00:00+00:00,10.0,10.140000343322754,9.944999694824219,10.09000015258789,20000
2025-08-28 00:00:00+00:00,10.199999809265137,10.244999885559082,9.890000343322754,10.0,25000
2025-08-29 00:00:00+00:00,10.140000343322754,10.210000038146973,9.90999984741211,9.949999809265137,40200
2025-09-02 00:00:00+00:00,10.039999961853027,10.039999961853027,9.725000381469727,9.869999885559082,12400
2025-09-03 00:00:00+00:00,9.859999656677246,10.050000190734863,9.710000038146973,9.84000015258789,21800
2025-09-04 00:00:00+00:00,9.989999771118164,10.40999984741211,9.899999618530273,10.0,42000
2025-09-05 00:00:00+00:00,10.020000457763672,10.359999656677246,8.789999961853027,9.239999771118164,100100
2025-09-08 00:00:00+00:00,9.199999809265137,10.5,9.199999809265137,9.819999694824219,100500
2025-09-09 00:00:00+00:00,9.899999618530273,10.439000129699707,9.899999618530273,9.989999771118164,62100
2025-09-10 00:00:00+00:00,9.989999771118164,10.295000076293945,9.829999923706055,9.920000076293945,44900
2025-09-11 00:00:00+00:00,9.800000190734863,10.064000129699707,9.800000190734863,10.0,30400
2025-09-12 00:00:00+00:00,10.100000381469727,10.430000305175781,9.75,9.920000076293945,74900
2025-09-15 00:00:00+00:00,9.789999961853027,10.399999618530273,9.789999961853027,10.0,159200
2025-09-16 00:00:00+00:00,9.84000015258789,10.430000305175781,9.84000015258789,10.0,148600
2025-09-17 00:00:00+00:00,9.859999656677246,11.100000381469727,9.859999656677246,10.5,400400
2025-09-18 00:00:00+00:00,10.539999961853027,10.699999809265137,10.479999542236328,10.579999923706055,1125100
2025-09-19 00:00:00+00:00,10.739999771118164,10.800000190734863,10.319999694824219,10.430000305175781,275600
2025-09-22 00:00:00+00:00,10.390000343322754,11.420000076293945,10.390000343322754,10.869999885559082,169400
2025-09-23 00:00:00+00:00,10.789999961853027,11.079999923706055,10.609999656677246,10.75,139500
2025-09-24 00:00:00+00:00,10.9399995803833,11.5,10.9399995803833,11.09000015258789,138200
2025-09-25 00:00:00+00:00,10.869999885559082,11.100000381469727,10.401000022888184,10.449999809265137,121900
2025-09-26 00:00:00+00:00,10.449999809265137,11.0,10.449999809265137,10.789999961853027,139400
