"('date', '')","('open', 'BANC')","('high', 'BANC')","('low', 'BANC')","('close', 'BANC')","('volume', 'BANC')"
2024-02-27 00:00:00+00:00,13.806735621408423,14.0544757510413,13.711451585268179,13.968719482421875,1689600
2024-02-28 00:00:00+00:00,13.74956401427308,13.930604301030952,13.74956401427308,13.873434066772461,1654000
2024-02-29 00:00:00+00:00,14.140230733801944,14.340328372816293,13.835320391953223,13.940133094787598,2632500
2024-03-01 00:00:00+00:00,13.759092654575923,13.84484892011384,13.454182295956262,13.701922416687012,1899300
2024-03-04 00:00:00+00:00,13.816263041235429,14.149759409160842,13.663807870311068,13.940133094787598,2725100
2024-03-05 00:00:00+00:00,13.82579400617889,14.530899742823506,13.82579400617889,14.397500991821289,2258100
2024-03-06 00:00:00+00:00,14.41655797448328,14.46420044923623,13.911549922993112,14.197402954101562,3315500
2024-03-07 00:00:00+00:00,14.37844342676061,14.511841258668243,14.073533058166504,14.073533058166504,2306800
2024-03-08 00:00:00+00:00,14.254574310925147,14.378444383585679,13.997305488775277,14.159289360046387,1381400
2024-03-11 00:00:00+00:00,14.149761106613427,14.473727929339587,14.121175077107461,14.254573822021484,2070400
2024-03-12 00:00:00+00:00,14.225987950291001,14.349858012164466,14.054475417127044,14.216459274291992,1424200
2024-03-13 00:00:00+00:00,14.206932480442424,14.483257760089689,14.05447727907906,14.130704879760742,1565800
2024-03-14 00:00:00+00:00,14.082737621744212,14.149889346220952,13.516741901515593,13.612672805786133,2310700
2024-03-15 00:00:00+00:00,13.487962287587766,13.823721814038086,13.353657928083479,13.372843742370605,9273200
2024-03-18 00:00:00+00:00,13.54552042799299,13.670231420916002,13.411216070643535,13.555113792419434,2382900
2024-03-19 00:00:00+00:00,13.45918306953306,13.718198440813426,13.45918306953306,13.651045799255371,1760400
2024-03-20 00:00:00+00:00,13.516741275000033,14.236227140611474,13.45918200320674,14.08273696899414,2169800
2024-03-21 00:00:00+00:00,14.255414546089543,14.562395838468936,14.217041998901331,14.341753005981445,2242200
2024-03-22 00:00:00+00:00,14.57198614313265,14.619952048772525,14.053956374943814,14.121109008789062,1480400
2024-03-25 00:00:00+00:00,14.111517663567533,14.322567129652896,14.034772569513525,14.092330932617188,842600
2024-03-26 00:00:00+00:00,14.255414922645823,14.284195019952474,13.8716894406276,13.881282806396484,1209500
2024-03-27 00:00:00+00:00,14.015584606187304,14.562394496833788,14.015584606187304,14.552801132202148,3283600
2024-03-28 00:00:00+00:00,14.485650802868374,14.907748823651387,14.476057437313973,14.591175079345703,4672700
2024-04-01 00:00:00+00:00,14.648732461756966,14.687105004134171,13.958025784093694,13.986804962158203,1690300
2024-04-02 00:00:00+00:00,13.766164628191868,13.900468084255566,13.64145362265152,13.794943809509277,1810200
2024-04-03 00:00:00+00:00,13.766164307682327,14.092330489724286,13.68941921604026,13.929247856140137,1978800
2024-04-04 00:00:00+00:00,14.082737980726487,14.255413978764585,13.938840248342142,14.005992889404297,1476500
2024-04-05 00:00:00+00:00,13.958026828752255,14.12111037477941,13.91006091847245,14.034771919250488,1313700
2024-04-08 00:00:00+00:00,14.14029482030198,14.3417508920647,14.053956373136021,14.322565078735352,1365300
2024-04-09 00:00:00+00:00,14.312973319284822,14.41849759161063,14.217041497262336,14.380125045776367,1834400
2024-04-10 00:00:00+00:00,13.986806052741425,13.986806052741425,13.535927958498085,13.63185977935791,2672200
2024-04-11 00:00:00+00:00,13.708604624930302,13.737383804724102,13.420810082371421,13.612672805786133,1663500
2024-04-12 00:00:00+00:00,13.41121686552377,13.593487140934982,13.372844320417247,13.583893775939941,1762800
2024-04-15 00:00:00+00:00,13.651046287204164,13.814129842015873,13.209762450506238,13.363252639770508,1593200
2024-04-16 00:00:00+00:00,13.22894748923431,13.36325185438404,13.03708476393015,13.257726669311523,1894800
2024-04-17 00:00:00+00:00,13.382437103963499,13.459182190842073,13.219353565628127,13.248133659362793,1507300
2024-04-18 00:00:00+00:00,13.24813496861467,13.363252610309075,13.113830595867682,13.238541603088379,1237500
2024-04-19 00:00:00+00:00,13.161796207975312,13.411217301845578,13.161796207975312,13.296099662780762,1728400
2024-04-22 00:00:00+00:00,13.392029616080306,13.660637403057255,13.30569117011933,13.622264862060547,3502400
2024-04-23 00:00:00+00:00,13.430404573261502,14.121111350336731,13.17138918878065,13.382438659667969,5838400
2024-04-24 00:00:00+00:00,12.979526133878277,13.516742706298828,12.960340317831303,13.516742706298828,3730300
2024-04-25 00:00:00+00:00,13.372844617537535,13.545521531790273,13.1042367958239,13.526335716247559,3182600
2024-04-26 00:00:00+00:00,13.622266208103143,13.737383842468262,13.439996849076781,13.737383842468262,1815800
2024-04-29 00:00:00+00:00,13.775756921959475,13.852502014515064,13.430404005459328,13.49755573272705,2245900
2024-04-30 00:00:00+00:00,13.420809202649284,13.478368473337554,13.113828865308037,13.133014678955078,2574300
2024-05-01 00:00:00+00:00,13.296098803960533,13.689418522285475,13.248133810270263,13.344064712524414,3110000
2024-05-02 00:00:00+00:00,13.545521917911817,13.708605471605143,13.411217545789759,13.641453742980957,2449700
2024-05-03 00:00:00+00:00,13.938840098690875,14.10192364471803,13.842909193004907,14.034771919250488,1791200
2024-05-06 00:00:00+00:00,14.178668620825517,14.197855350732102,14.034771806020673,14.188261985778809,1538100
2024-05-07 00:00:00+00:00,14.284193899404716,14.332158894739013,14.121110353621908,14.236227989196777,1524400
2024-05-08 00:00:00+00:00,14.015586394628956,14.332160148880163,13.996400577791103,14.303380966186523,1462700
2024-05-09 00:00:00+00:00,14.293787093277757,14.341753005981445,14.188262817228594,14.341753005981445,1869600
2024-05-10 00:00:00+00:00,14.380124634612388,14.47605645389194,14.284193730206466,14.466463088989258,1321000
2024-05-13 00:00:00+00:00,14.332157258719002,14.408903255215312,12.960338238556796,12.969931602478027,8558900
2024-05-14 00:00:00+00:00,13.238541332556542,13.507149157687776,13.180982055448727,13.42081069946289,3555300
2024-05-15 00:00:00+00:00,13.6990115050356,13.833315871264624,13.401624507142708,13.63185977935791,3142100
2024-05-16 00:00:00+00:00,13.622266981741399,13.718198806597325,13.49755597537817,13.516742706298828,1715400
2024-05-17 00:00:00+00:00,13.53592840496345,14.16907679674932,13.44959086119025,13.996399879455566,2232800
2024-05-20 00:00:00+00:00,14.034772691929973,14.12111115221223,13.842909955121456,13.938840866088867,1927700
2024-05-21 00:00:00+00:00,13.890873296283637,14.025177653466802,13.833314939543412,13.958025932312012,1459100
2024-05-22 00:00:00+00:00,13.91006063906412,13.929247368740102,13.660638642518128,13.76616382598877,2257600
2024-05-23 00:00:00+00:00,13.83331570294874,13.83331570294874,13.11382979987529,13.209761619567871,3190800
2024-05-24 00:00:00+00:00,13.334471609545846,13.35365833929741,13.027491252509831,13.161795616149902,1961500
2024-05-28 00:00:00+00:00,13.238540005649936,13.41121598991862,13.07545647087637,13.104235649108887,1304200
2024-05-29 00:00:00+00:00,12.9027802903073,12.921967020113232,12.567020752566147,12.758883476257324,3069800
2024-05-30 00:00:00+00:00,12.912374115337212,13.171388572831763,12.845222388370786,13.12342357635498,1693900
2024-05-31 00:00:00+00:00,13.219354570070886,13.344065574442853,13.123423661620373,13.296099662780762,1638100
2024-06-03 00:00:00+00:00,13.430402726388282,13.478368633385813,12.874000400913511,12.902779579162598,1230500
2024-06-04 00:00:00+00:00,12.720510873145058,12.74929005284826,12.298411968087834,12.308005332946777,1869100
2024-06-05 00:00:00+00:00,12.365564092325885,12.557426807147465,12.1353279196664,12.547833442687988,1930500
2024-06-06 00:00:00+00:00,12.595798944173238,12.691729841055562,12.29841105962884,12.634171485900879,1702400
2024-06-07 00:00:00+00:00,12.423122949032157,12.605393221599327,12.384750404524377,12.509461402893066,1250700
2024-06-10 00:00:00+00:00,12.250447771732258,12.471089688622362,12.068177487030821,12.336785316467285,2072900
2024-06-11 00:00:00+00:00,12.231260539395251,12.432716631933179,12.077770357437526,12.375157356262207,1353000
2024-06-12 00:00:00+00:00,12.749289357608987,13.1713873247749,12.739695993273184,12.979524612426758,2230800
2024-06-13 00:00:00+00:00,12.864408377546445,12.941153470793097,12.557428004559831,12.567021369934082,1419100
2024-06-14 00:00:00+00:00,12.422015906673872,12.557352450915952,12.24801072474998,12.412348747253418,1089000
2024-06-17 00:00:00+00:00,12.325345708771936,12.654021741844952,12.277010835335721,12.634687423706055,1176900
2024-06-18 00:00:00+00:00,12.60568773605739,12.712023727407335,12.431682548474669,12.47035026550293,1318000
2024-06-20 00:00:00+00:00,12.44134978489795,12.54768577690335,12.30601231350927,12.393014907836914,1307700
2024-06-21 00:00:00+00:00,12.325345791423915,12.39301406154177,12.132007218293591,12.277010917663574,3167800
2024-06-24 00:00:00+00:00,12.39301518366696,12.586354696214242,12.267344869275675,12.364014625549316,2103000
2024-06-25 00:00:00+00:00,12.24801122552977,12.286678942881508,11.832332572565253,11.871000289916992,3016700
2024-06-26 00:00:00+00:00,11.803331649472334,11.929001957451169,11.687328501009812,11.774331092834473,3033700
2024-06-27 00:00:00+00:00,11.687329250109814,12.01600531944234,11.484323496810966,11.967670440673828,3909400
2024-06-28 00:00:00+00:00,12.151341482244895,12.47035038116461,12.074006047471093,12.354347229003906,4918600
2024-07-01 00:00:00+00:00,12.37368174635656,12.45101718236601,12.112673958391328,12.402682304382324,2326500
2024-07-02 00:00:00+00:00,12.422017209973783,12.808694408250853,12.422017209973783,12.750692367553711,1487300
2024-07-03 00:00:00+00:00,12.741024401754926,12.915028656434618,12.538018669702755,12.557352066040039,1411800
2024-07-05 00:00:00+00:00,12.596020974469866,12.644355852760782,12.2866792284658,12.325346946716309,1905800
2024-07-08 00:00:00+00:00,12.470350659677933,12.528352698009257,12.054672918962751,12.083673477172852,1403300
2024-07-09 00:00:00+00:00,11.967670992059611,12.122341873716088,11.900002711812697,12.112674713134766,2347600
2024-07-10 00:00:00+00:00,12.122341388507518,12.489685178693945,12.112674228313132,12.373682022094727,2986600
2024-07-11 00:00:00+00:00,12.76035873831962,13.12770251490552,12.605687868580526,13.079367637634277,2811800
2024-07-12 00:00:00+00:00,13.176037314859778,13.282373306703649,12.982698728820422,13.156702995300293,1719500
2024-07-15 00:00:00+00:00,13.408044018805036,13.553048654101326,13.330708582078133,13.495046615600586,3160400
2024-07-16 00:00:00+00:00,13.533714369668086,14.23940046214058,13.495046651202623,14.18139934539795,3564600
2024-07-17 00:00:00+00:00,13.920390765206237,14.365069963306743,13.785054219204612,14.026727676391602,2847700
2024-07-18 00:00:00+00:00,13.910723792409062,14.297400934708476,13.678716585118387,13.794720649719238,2663500
2024-07-19 00:00:00+00:00,13.746387556333433,14.05572931022647,13.630384398623544,13.910725593566895,2055100
2024-07-22 00:00:00+00:00,13.901057453479657,14.258734061685836,13.649716835201449,14.191065788269043,2513200
2024-07-23 00:00:00+00:00,13.011699560370277,13.456378778584549,12.67335633624009,13.369376182556152,5115300
2024-07-24 00:00:00+00:00,13.224373347665669,13.39837762935362,12.480018573968211,12.518686294555664,2894400
2024-07-25 00:00:00+00:00,12.47035020701999,13.050366881634865,12.402681933015653,13.03103256225586,3085400
2024-07-26 00:00:00+00:00,13.234039318471698,14.026728957334205,13.224373079953901,13.920392036437988,4492600
2024-07-29 00:00:00+00:00,13.997726954325463,14.06539615289485,13.456378897237133,13.495046615600586,2919300
2024-07-30 00:00:00+00:00,13.57238205232749,13.756053484076107,13.379043460510228,13.495046615600586,2393800
2024-07-31 00:00:00+00:00,13.514379501342773,13.910724751927107,13.292040359662114,13.514379501342773,2248100
2024-08-01 00:00:00+00:00,13.47571280575659,13.514380525584297,12.625022969547034,12.750692367553711,2568200
2024-08-02 00:00:00+00:00,12.325347063775267,12.489685098378494,11.909668397201088,12.451017379760742,3412700
2024-08-05 00:00:00+00:00,11.6679945117499,12.335013786650224,11.571325679587849,12.151341438293457,2471100
2024-08-06 00:00:00+00:00,12.161008991948872,12.480017900046665,11.938669841055132,12.248011589050293,1895100
2024-08-07 00:00:00+00:00,12.576688016662265,12.67335685471775,12.30601305752013,12.383349418640137,1483300
2024-08-08 00:00:00+00:00,12.644355970562966,12.760359126395244,12.393015338637467,12.6926908493042,1538000
2024-08-09 00:00:00+00:00,12.683023491935204,12.76035892795405,12.460684343858802,12.644355773925781,1327500
2024-08-12 00:00:00+00:00,12.82802816577129,13.050367314538684,12.509018338813224,12.605688095092773,1205000
2024-08-13 00:00:00+00:00,12.760359487086685,12.886029806601703,12.51868600846038,12.789360046386719,1063600
2024-08-14 00:00:00+00:00,12.663690938192,12.818361820541815,12.470351413343552,12.518686294555664,1514100
2024-08-15 00:00:00+00:00,12.82802801143413,13.166370310519632,12.82802801143413,13.002032279968262,1389200
2024-08-16 00:00:00+00:00,12.944030290836789,13.524046016657246,12.944030290836789,13.446710586547852,1502900
2024-08-19 00:00:00+00:00,13.48538003798372,13.852723839258154,13.388711198855395,13.843056678771973,1557100
2024-08-20 00:00:00+00:00,13.756053001283515,13.843055595025557,13.475711822509766,13.475711822509766,1180700
2024-08-21 00:00:00+00:00,13.649717687547042,13.649717687547042,13.369376494857542,13.543381690979004,963300
2024-08-22 00:00:00+00:00,13.58204852889127,13.736719394561401,13.427377663221138,13.466045379638672,906700
2024-08-23 00:00:00+00:00,13.640049711910022,14.36507008985818,13.601381995295897,14.152398109436035,2702500
2024-08-26 00:00:00+00:00,14.316735282196666,14.326401519340743,13.988059249611295,13.997725486755371,1141600
2024-08-27 00:00:00+00:00,13.86239039960886,14.065396151474262,13.659384647743458,13.9783935546875,1138600
2024-08-28 00:00:00+00:00,13.852723634676556,14.113731432481833,13.630384478244936,13.833390235900879,978500
2024-08-29 00:00:00+00:00,13.997725594073911,14.113729659802512,13.775386465568006,13.881722450256348,954900
2024-08-30 00:00:00+00:00,13.910724552955056,14.007393382859604,13.57238134351144,13.746386528015137,1404700
2024-09-03 00:00:00+00:00,13.553048133850098,13.794721594822509,13.44671122099914,13.553048133850098,1268700
2024-09-04 00:00:00+00:00,13.514379184562868,13.688384367476731,13.311374367044788,13.620716094970703,1609800
2024-09-05 00:00:00+00:00,13.746386365023968,13.852722353231467,13.466045194375955,13.659383773803711,2888100
2024-09-06 00:00:00+00:00,13.70771895350051,13.823722103732864,13.321040864148245,13.350042343139648,2295200
2024-09-09 00:00:00+00:00,13.311373640537669,13.620715351580355,13.253371608761654,13.38870906829834,2246800
2024-09-10 00:00:00+00:00,13.504713855242763,13.504713855242763,13.031033150110506,13.41771125793457,2056000
2024-09-11 00:00:00+00:00,13.26303987760944,13.47571186079295,13.069701292028476,13.437044143676758,2704400
2024-09-12 00:00:00+00:00,13.553047082767522,13.591714796647858,13.350041354418003,13.38870906829834,1328000
2024-09-13 00:00:00+00:00,13.669052197707442,13.86239079501997,13.669052197707442,13.833390235900879,2094000
2024-09-16 00:00:00+00:00,13.940473317409072,14.028088174423887,13.726304698482696,13.862593650817871,2274800
2024-09-17 00:00:00+00:00,14.076763941581293,14.398017815336141,13.921004600172749,14.300667762756348,4325300
2024-09-18 00:00:00+00:00,14.388281415267937,14.592715765786577,13.901533050071063,14.329872131347656,3662800
2024-09-19 00:00:00+00:00,14.602450818960062,15.021054706191206,14.495366513844596,14.972379684448242,2378500
2024-09-20 00:00:00+00:00,14.923705702567416,14.991850180716481,14.641391670865575,14.651126861572266,6665800
2024-09-23 00:00:00+00:00,14.660862019814363,14.787415785125567,14.398017441709055,14.44669246673584,2579900
2024-09-24 00:00:00+00:00,14.6316556930542,14.884765067418924,14.417487079421434,14.6316556930542,2217400
2024-09-25 00:00:00+00:00,14.60245067790403,14.60245067790403,14.339606120070329,14.359076499938965,1932200
2024-09-26 00:00:00+00:00,14.612187163449056,14.621922354246559,14.359077773107362,14.42722225189209,1379100
2024-09-27 00:00:00+00:00,14.573246642131084,14.602451284748904,14.310402073374156,14.398016929626465,1585100
2024-09-30 00:00:00+00:00,14.290933142098275,14.56351198273262,14.193583091957995,14.339607238769531,2346700
2024-10-01 00:00:00+00:00,14.232522319113572,14.261726961550107,13.658159090268276,13.677629470825195,2640700
2024-10-02 00:00:00+00:00,13.726304974104773,13.8820643104148,13.502400231859953,13.521870613098145,1260800
2024-10-03 00:00:00+00:00,13.46346056369702,13.5608106142899,13.38558089458227,13.502400398254395,1579400
2024-10-04 00:00:00+00:00,13.81391862428144,13.852858457569099,13.531604600846194,13.551074981689453,1658200
2024-10-07 00:00:00+00:00,13.473194756471958,13.473194756471958,13.220085386397475,13.297965049743652,2266700
2024-10-08 00:00:00+00:00,13.307700719209706,13.54133971766575,13.220085862688977,13.45372486114502,1738300
2024-10-09 00:00:00+00:00,13.36611062496185,13.833389571959778,13.288230955195345,13.697099685668945,1800900
2024-10-10 00:00:00+00:00,13.239556466944805,13.638689994812012,13.239556466944805,13.638689994812012,2156600
2024-10-11 00:00:00+00:00,13.765244220144387,14.115702711870698,13.628954342495847,14.10596752166748,2138600
2024-10-14 00:00:00+00:00,14.135173289268387,14.446691952922064,13.979413029042698,14.398016929626465,1237900
2024-10-15 00:00:00+00:00,14.436956883905241,14.943175644995366,14.398017050621297,14.592716217041016,2401300
2024-10-16 00:00:00+00:00,14.787415057753078,15.040524432723153,14.641390918254332,14.943175315856934,1626400
2024-10-17 00:00:00+00:00,14.904236089384339,15.030789853615769,14.806886040161375,14.875030517578125,2310100
2024-10-18 00:00:00+00:00,14.88476662238548,15.001586131588635,14.777682304382324,14.777682304382324,1252700
2024-10-21 00:00:00+00:00,14.699801246742336,14.816620744940165,14.232522325552173,14.40775203704834,3550600
2024-10-22 00:00:00+00:00,14.855559837293798,15.225488694016311,14.553775452357423,15.011319160461426,4618300
2024-10-23 00:00:00+00:00,15.274163962918045,15.274163962918045,14.738741480380451,14.884765625,2990600
2024-10-24 00:00:00+00:00,15.089198548760752,15.23522267948602,14.894499398327465,15.040523529052734,2971200
2024-10-25 00:00:00+00:00,15.196283965859996,15.196283965859996,14.797150446047997,14.816620826721191,2036800
2024-10-28 00:00:00+00:00,14.952909049136885,15.439657401459817,14.923704407949174,15.420187950134277,2344000
2024-10-29 00:00:00+00:00,15.332573807795173,15.43965811603873,15.19628392861341,15.34230899810791,1945000
2024-10-30 00:00:00+00:00,15.30336893170689,15.585682947675835,15.157343864440918,15.157343864440918,1621400
2024-10-31 00:00:00+00:00,15.478598654961297,15.498069036474929,14.952910423278809,14.952910423278809,2411600
2024-11-01 00:00:00+00:00,15.059994292942438,15.1865489760561,14.79714973684511,14.894499778747559,1511800
2024-11-04 00:00:00+00:00,14.797151021813015,14.865296428421921,14.378548033438605,14.544041633605957,2136200
2024-11-05 00:00:00+00:00,14.563511098445462,14.875029754540927,14.505100886228147,14.855560302734375,1808900
2024-11-06 00:00:00+00:00,16.062695899643913,16.471564596815846,15.975081046192951,16.335275650024414,7749800
2024-11-07 00:00:00+00:00,16.218457024864637,16.276866314709412,15.683034511558887,15.721973419189453,3883200
2024-11-08 00:00:00+00:00,15.809585898889512,15.975080409164486,15.507802447257816,15.877730369567871,2555000
2024-11-11 00:00:00+00:00,16.101635719013903,16.296333937798153,15.897200453973278,16.22818946838379,3543500
2024-11-12 00:00:00+00:00,16.14057698243682,16.383951184136286,16.014023214544128,16.17951774597168,2186200
2024-11-13 00:00:00+00:00,16.22819187399844,16.432625312546083,15.926408383229047,15.965347290039062,2111300
2024-11-14 00:00:00+00:00,15.984815681626733,16.07243053203789,15.702500751013536,15.867995262145996,1710200
2024-11-15 00:00:00+00:00,15.965346898898948,15.984817280225847,15.663563415523043,15.79985237121582,1533300
2024-11-18 00:00:00+00:00,15.829057851037922,15.984817187150654,15.50780398820569,15.605154037475586,3649400
2024-11-19 00:00:00+00:00,15.449392747093993,15.67329747418749,15.303368611284315,15.614888191223145,1653900
2024-11-20 00:00:00+00:00,15.62462217907796,15.692768511655684,15.381248918663776,15.644092559814453,1060400
2024-11-21 00:00:00+00:00,15.799851247525151,16.033490236438183,15.69276787143853,15.926406860351562,2344600
2024-11-22 00:00:00+00:00,15.945875864542126,16.500770568847656,15.906936960280749,16.500770568847656,3111800
2024-11-25 00:00:00+00:00,16.666267246003052,17.60082335075941,16.61759128838162,17.299039840698242,4482200
2024-11-26 00:00:00+00:00,17.153012825307645,17.191951728123207,16.929107171127107,16.987518310546875,2020300
2024-11-27 00:00:00+00:00,17.104338183661696,17.250362329781506,16.841493606567383,16.841493606567383,1628800
2024-11-29 00:00:00+00:00,17.045927601649257,17.075133171373672,16.6759978123305,16.773347854614258,626000
2024-12-02 00:00:00+00:00,16.763612808025595,16.773347998016963,16.481299725466457,16.5494441986084,1815800
2024-12-03 00:00:00+00:00,16.59812037279901,16.724676001756393,16.45209621821561,16.52997589111328,1311900
2024-12-04 00:00:00+00:00,16.59811749994885,16.685732348893833,16.393684090275585,16.63705825805664,1222100
2024-12-05 00:00:00+00:00,16.783083828054718,16.87069868452071,16.452094782916006,16.481300354003906,3335300
2024-12-06 00:00:00+00:00,16.65652888414768,16.675997406692773,16.432623235302174,16.607852935791016,1337000
2024-12-09 00:00:00+00:00,16.67599771295494,16.822023703909185,16.35474387509128,16.364479064941406,1494100
2024-12-10 00:00:00+00:00,16.3644792806055,16.60785345967315,16.140575481494693,16.34501075744629,1200200
2024-12-11 00:00:00+00:00,16.54944618969778,16.812290780695054,16.354746080041014,16.539710998535156,2062200
2024-12-12 00:00:00+00:00,16.59812063279142,16.705205881002296,16.286601936321112,16.296337127685547,1248100
2024-12-13 00:00:00+00:00,16.30607057646535,16.422891003556384,16.052961198432847,16.276865005493164,1113100
2024-12-16 00:00:00+00:00,16.316040705339386,16.60005431792443,16.06140839101241,16.531497955322266,2267300
2024-12-17 00:00:00+00:00,16.39438676917635,16.511910078490388,15.88512220876489,15.963470458984375,1836000
2024-12-18 00:00:00+00:00,16.100581452632408,16.237690424842224,14.886181694585867,15.003704071044922,2428300
2024-12-19 00:00:00+00:00,15.307305168098171,15.464001679502767,14.89597635866867,15.042879104614258,2450300
2024-12-20 00:00:00+00:00,14.9449441905336,15.522763274451032,14.895976297424772,15.101640701293945,4362300
2024-12-23 00:00:00+00:00,15.033086533559668,15.24854377348093,14.974324873772572,15.228957176208496,1759000
2024-12-24 00:00:00+00:00,15.209369161811,15.3464790743022,15.003704760066634,15.238750457763672,648800
2024-12-26 00:00:00+00:00,15.02329215161351,15.35627269744873,14.954737662995035,15.35627269744873,1238400
2024-12-27 00:00:00+00:00,15.17019556499343,15.385653739589445,14.96453115605744,15.189783096313477,1916300
2024-12-30 00:00:00+00:00,15.062466862715564,15.317099164581021,14.925356946176109,15.248543739318848,1164600
2024-12-31 00:00:00+00:00,15.326890688238528,15.415032703207403,15.101639702415683,15.140813827514648,1013900
2025-01-02 00:00:00+00:00,15.238750330907232,15.375859308272187,14.876388489053065,14.935150146484375,1305000
2025-01-03 00:00:00+00:00,15.033086581692702,15.189783096313477,14.739280149786302,15.189783096313477,1363700
2025-01-06 00:00:00+00:00,15.532555626725756,15.84594957256353,15.277924271587679,15.49338150024414,2462300
2025-01-07 00:00:00+00:00,15.561937553342322,15.689253703068337,15.13102121057967,15.366065979003906,1931400
2025-01-08 00:00:00+00:00,15.19957634431093,15.366065684936585,15.04287890104201,15.219162940979004,1583300
2025-01-10 00:00:00+00:00,14.847008093941142,14.866595624369149,14.357331041059258,14.553201675415039,1863600
2025-01-13 00:00:00+00:00,14.46506063726123,14.553201722517967,14.20063457953644,14.51402759552002,2116500
2025-01-14 00:00:00+00:00,14.670723985924226,15.43462085723877,14.562995371039545,15.43462085723877,2320700
2025-01-15 00:00:00+00:00,16.080994526197596,16.1887240758153,15.571729941784437,15.73822021484375,1818100
2025-01-16 00:00:00+00:00,15.620698557040742,15.738220943348793,15.405240381816862,15.532556533813477,1465200
