"('date', '')","('open', 'CME')","('high', 'CME')","('low', 'CME')","('close', 'CME')","('volume', 'CME')"
2003-03-24 00:00:00+00:00,4.645964189736881,4.765573346484915,4.619274656159176,4.744814872741699,1112000
2003-03-25 00:00:00+00:00,4.739870714505587,4.799180822352876,4.739870714505587,4.787318706512451,545500
2003-03-26 00:00:00+00:00,4.784354260142547,4.834767554356117,4.784354260142547,4.794239044189453,1076000
2003-03-27 00:00:00+00:00,4.784357301679891,4.833782196044922,4.7250471456287215,4.833782196044922,777500
2003-03-28 00:00:00+00:00,4.823894656539621,4.823894656539621,4.7843545750397025,4.8090667724609375,306500
2003-03-31 00:00:00+00:00,4.799184611478315,4.799184611478315,4.721092837119949,4.759644508361816,435000
2003-04-01 00:00:00+00:00,4.7606295984429545,4.763594891985316,4.703296347763382,4.741847991943359,232000
2003-04-02 00:00:00+00:00,4.682538871510293,4.7744695897793585,4.668699889335915,4.7606306076049805,536000
2003-04-03 00:00:00+00:00,4.764586867037508,4.863437119184514,4.764586867037508,4.772494792938232,633000
2003-04-04 00:00:00+00:00,4.779412534939986,4.8238952499380545,4.770516180482377,4.784355163574219,321500
2003-04-07 00:00:00+00:00,4.814008586344898,4.828836467915899,4.613342447424124,4.616308212280273,1109500
2003-04-08 00:00:00+00:00,4.60642598230634,4.623230737244898,4.561943251097387,4.592586994171143,398000
2003-04-09 00:00:00+00:00,4.601482492106037,4.6360799524356535,4.571827189427046,4.621252536773682,390000
2003-04-10 00:00:00+00:00,4.626195208067994,4.660793143594045,4.601483003005941,4.657827377319336,224500
2003-04-11 00:00:00+00:00,4.665733926069283,4.665733926069283,4.609389568369414,4.623228549957275,178500
2003-04-14 00:00:00+00:00,4.623229117382768,4.705275056986261,4.616309625739584,4.696378231048584,212500
2003-04-15 00:00:00+00:00,4.692425882851287,4.712195932115527,4.688471684456377,4.6953911781311035,198500
2003-04-16 00:00:00+00:00,4.700332005697922,4.735917892184225,4.697366240200329,4.706263065338135,280000
2003-04-17 00:00:00+00:00,4.805112257670896,4.909893503566204,4.79819276811299,4.8476176261901855,1067500
2003-04-21 00:00:00+00:00,4.827849714452304,4.832792343842789,4.771505342008057,4.815988063812256,243500
2003-04-22 00:00:00+00:00,4.844654377846214,4.996883683738621,4.762608428332633,4.921757698059082,1607000
2003-04-23 00:00:00+00:00,4.971182978395378,5.066079488940117,4.942516574575723,4.991941928863525,1540000
2003-04-24 00:00:00+00:00,4.991939186836417,5.100674152374268,4.991939186836417,5.100674152374268,644000
2003-04-25 00:00:00+00:00,5.100675312425768,5.2094107740482825,5.100675312425768,5.184698104858398,905000
2003-04-28 00:00:00+00:00,5.204470745320015,5.554401071444906,5.204470745320015,5.476309299468994,2717500
2003-04-29 00:00:00+00:00,5.477293814609298,5.54747761028717,5.415018410742486,5.501018047332764,1455000
2003-04-30 00:00:00+00:00,5.496075377830264,5.609753442171332,5.448627384104745,5.58899450302124,885500
2003-05-01 00:00:00+00:00,5.588996696363194,5.6146978012495685,5.513870716094971,5.513870716094971,1156500
2003-05-02 00:00:00+00:00,5.501018063356425,5.68290259115318,5.501018063356425,5.63446569442749,740500
2003-05-05 00:00:00+00:00,5.639409649274379,5.733317700059747,5.60085799758696,5.614696979522705,693000
2003-05-06 00:00:00+00:00,5.614698263729122,5.614698263729122,5.5385838456734655,5.585043430328369,661000
2003-05-07 00:00:00+00:00,5.565273894413916,5.5949287305329625,5.466423655091891,5.4960784912109375,704500
2003-05-08 00:00:00+00:00,5.476309673272131,5.494102861752808,5.431826937748052,5.474332809448242,707000
2003-05-09 00:00:00+00:00,5.486191957521404,5.565272123819627,5.441709246139911,5.507938861846924,461000
2003-05-12 00:00:00+00:00,5.5010193102712455,5.659179641125596,5.486191897092391,5.604812145233154,457500
2003-05-13 00:00:00+00:00,5.59492784635028,5.832168854586376,5.59492784635028,5.792628765106201,1083500
2003-05-14 00:00:00+00:00,5.786695690505421,5.855890587335113,5.766925652646239,5.781753063201904,763000
2003-05-15 00:00:00+00:00,5.7778014569785645,5.819318885041385,5.7530892520935435,5.7946062088012695,279500
2003-05-16 00:00:00+00:00,5.789662290669375,5.931018352508545,5.743202714783176,5.931018352508545,498000
2003-05-19 00:00:00+00:00,5.87170819150222,5.880604545520766,5.76989221489503,5.787685394287109,547500
2003-05-20 00:00:00+00:00,5.777800561668642,5.861823365052068,5.777800561668642,5.7866973876953125,461500
2003-05-21 00:00:00+00:00,5.777801488216436,5.8519395173376125,5.7392502975537445,5.848973751068115,355000
2003-05-22 00:00:00+00:00,5.873686355527798,5.9507896786193655,5.861824233305235,5.901364326477051,583000
2003-05-23 00:00:00+00:00,5.906306627698621,5.953754642596691,5.903341332985332,5.948812484741211,161000
2003-05-27 00:00:00+00:00,5.896418885943898,5.896418885943898,5.851936188049344,5.884556770324707,409000
2003-05-28 00:00:00+00:00,5.8845592411964756,5.995271581204632,5.8845592411964756,5.975501537322998,506500
2003-05-29 00:00:00+00:00,5.9755023403140965,5.992306620626389,5.918169063946374,5.9547438621521,856500
2003-05-30 00:00:00+00:00,5.9547455809352385,6.108951799902503,5.950791381944191,6.077319622039795,820000
2003-06-02 00:00:00+00:00,6.084237820081199,6.2058233939449865,6.084237820081199,6.133662700653076,704500
2003-06-03 00:00:00+00:00,6.1138940641621105,6.183089478546947,6.1138940641621105,6.160353660583496,741000
2003-06-04 00:00:00+00:00,6.163317395196761,6.27304130736936,6.160351629270451,6.247340202331543,547000
2003-06-05 00:00:00+00:00,6.2473396749380425,6.287868192120906,6.212741746397058,6.22855806350708,363000
2003-06-06 00:00:00+00:00,6.228556845148294,6.228556845148294,6.043294906616211,6.043294906616211,1028000
2003-06-09 00:00:00+00:00,6.0284375146715465,6.161191756915633,6.0215026127216955,6.142368316650391,1836500
2003-06-10 00:00:00+00:00,6.1473233215964385,6.216672828939014,6.1205743406340565,6.16218376159668,1206000
2003-06-11 00:00:00+00:00,6.152273353350803,6.197845752060102,6.152273353350803,6.177041053771973,1197500
2003-06-12 00:00:00+00:00,6.191899875646163,6.390040482705052,6.171095182765651,6.35437536239624,999000
2003-06-13 00:00:00+00:00,6.354376698407207,6.419763159724624,6.354376698407207,6.39202356338501,723500
2003-06-16 00:00:00+00:00,6.409854675083299,6.5237858807859075,6.409854675083299,6.500999450683594,1098500
2003-06-17 00:00:00+00:00,6.515860875899281,6.885393169053918,6.508925977571139,6.875486373901367,2332000
2003-06-18 00:00:00+00:00,6.865583331313877,6.926016661311757,6.791280668529268,6.8953046798706055,2033500
2003-06-19 00:00:00+00:00,6.895300782485762,6.934928909892786,6.700132042424125,6.736788272857666,4392500
2003-06-20 00:00:00+00:00,6.751652323381222,6.755614854804268,6.543604306717898,6.565399646759033,2196000
2003-06-23 00:00:00+00:00,6.563416544465554,6.573323815060495,6.467318098275143,6.539639472961426,1210000
2003-06-24 00:00:00+00:00,6.539639292875634,6.825952886000697,6.539639292875634,6.783352851867676,1717500
2003-06-25 00:00:00+00:00,6.78434193616699,6.78434193616699,6.637717486731429,6.638708591461182,988000
2003-06-26 00:00:00+00:00,6.64267338315549,6.853693729645446,6.64267338315549,6.85072135925293,887500
2003-06-27 00:00:00+00:00,6.81109474343215,6.8953046798706055,6.798215571125036,6.8953046798706055,1059500
2003-06-30 00:00:00+00:00,6.905206935536744,6.9388912658621384,6.8616162828882885,6.8982720375061035,1994000
2003-07-01 00:00:00+00:00,6.954742574077477,7.4104664854834965,6.934928511512194,7.3876800537109375,4302500
2003-07-02 00:00:00+00:00,7.387681467000067,7.3956074714660645,7.247992370052491,7.3956074714660645,1524500
2003-07-03 00:00:00+00:00,7.33121136800865,7.341118164619789,7.244029101326777,7.316350936889648,1028000
2003-07-07 00:00:00+00:00,7.351026760868506,7.378766363273604,7.3113986224598895,7.355980396270752,640000
2003-07-08 00:00:00+00:00,7.341116595561785,7.5144899870442226,7.33814469893502,7.371828556060791,1011000
2003-07-09 00:00:00+00:00,7.36588450553388,7.610588619654964,7.36588450553388,7.580867290496826,824000
2003-07-10 00:00:00+00:00,7.5788923869959035,7.677962779998779,7.509542875691442,7.677962779998779,1142000
2003-07-11 00:00:00+00:00,7.702731330268301,7.735424587118951,7.438212903528522,7.500627517700195,801000
2003-07-14 00:00:00+00:00,7.524397980506044,7.7076786680913605,7.524397980506044,7.663096904754639,703000
2003-07-15 00:00:00+00:00,7.687866384451514,7.74730859186886,7.641302873190154,7.7106523513793945,801000
2003-07-16 00:00:00+00:00,7.717587864955034,7.72551339875926,7.544214391913459,7.5788893699646,616000
2003-07-17 00:00:00+00:00,7.568977551299936,7.570959287863984,7.341115638788336,7.375790596008301,819500
2003-07-18 00:00:00+00:00,7.380747714819275,7.470901896095219,7.3668779134544655,7.410469055175781,420500
2003-07-21 00:00:00+00:00,7.40551235876079,7.410465992173479,7.29257225689748,7.293562889099121,631000
2003-07-22 00:00:00+00:00,7.430283730999294,7.711643728915808,7.430283730999294,7.6997551918029785,2640000
2003-07-23 00:00:00+00:00,7.699757187384115,7.824585914611816,7.649231600166721,7.824585914611816,1047500
2003-07-24 00:00:00+00:00,7.834490451018661,7.856285785487768,7.509539337163695,7.520437240600586,1156500
2003-07-25 00:00:00+00:00,7.5204360966746995,7.784953857494662,7.5204360966746995,7.776037693023682,501500
2003-07-28 00:00:00+00:00,7.775049856026349,7.775049856026349,7.697774828145588,7.717588901519775,622000
2003-07-29 00:00:00+00:00,7.730464398496613,7.73938056193542,7.521425858414557,7.564026355743408,472500
2003-07-30 00:00:00+00:00,7.5679893680816654,7.576905532089502,7.445141974749775,7.467928409576416,727000
2003-07-31 00:00:00+00:00,7.46792714629972,7.506564637805384,7.296535015106201,7.296535015106201,1230500
2003-08-01 00:00:00+00:00,7.286629145503716,7.286629145503716,7.011213508832635,7.118209362030029,3295500
2003-08-04 00:00:00+00:00,7.115239021027761,7.271770305622359,7.034001008600179,7.247002601623535,956500
2003-08-05 00:00:00+00:00,7.256909226535258,7.405514974575857,7.256909226535258,7.398580074310303,935000
2003-08-06 00:00:00+00:00,7.404523313154663,7.428300380706787,7.322294681540719,7.428300380706787,586000
2003-08-07 00:00:00+00:00,7.427309015727237,7.435234546661377,7.361922558812634,7.435234546661377,646000
2003-08-08 00:00:00+00:00,7.4451413422279185,7.460002244184538,7.410466849138217,7.435234546661377,159000
2003-08-11 00:00:00+00:00,7.44018910693686,7.469909969741216,7.420374568527828,7.4451422691345215,305000
2003-08-12 00:00:00+00:00,7.46495363099546,7.481795793580306,7.423344249180322,7.479814529418945,387000
2003-08-13 00:00:00+00:00,7.489724277170304,7.685883678658622,7.489724277170304,7.626441478729248,842000
2003-08-14 00:00:00+00:00,7.633378648223187,7.766133359370954,7.633378648223187,7.748300552368164,440500
2003-08-15 00:00:00+00:00,7.752261809612722,7.777029514312744,7.7274945773173735,7.777029514312744,178000
2003-08-18 00:00:00+00:00,7.777026790886268,7.786934058258734,7.687863746556615,7.7195658683776855,659000
2003-08-19 00:00:00+00:00,7.628426298996463,7.628426298996463,7.08353897615662,7.093445777893066,5842000
2003-08-20 00:00:00+00:00,7.182605987775299,7.3648955893406125,7.156847653971304,7.2717695236206055,2692500
2003-08-21 00:00:00+00:00,7.27176943387707,7.291583500219871,6.766510033528736,7.12316370010376,5955500
2003-08-22 00:00:00+00:00,7.098394234516389,7.099384866726582,6.761554718017578,6.761554718017578,3098500
2003-08-25 00:00:00+00:00,6.762548225572046,6.762548225572046,6.494066960221806,6.579267501831055,2706500
2003-08-26 00:00:00+00:00,6.736791643953394,6.972579261734856,6.704098398862647,6.965644359588623,3710000
2003-08-27 00:00:00+00:00,6.984467534026806,7.230161943045306,6.9745602613929965,7.217282772064209,2253500
2003-08-28 00:00:00+00:00,7.2162915911661685,7.227189495754653,7.075611826246672,7.076602458953857,1464000
2003-08-29 00:00:00+00:00,7.034003685396802,7.034003685396802,6.9349333041048435,6.973570823669434,991000
2003-09-02 00:00:00+00:00,6.959700541406177,6.9745609794821375,6.85567653006484,6.8953046798706055,1962000
2003-09-03 00:00:00+00:00,6.905209199766846,7.068675854215297,6.806138857983431,7.03201961517334,1387000
2003-09-04 00:00:00+00:00,7.032021532613947,7.076603316673885,6.994374650749575,7.0280585289001465,825500
2003-09-05 00:00:00+00:00,7.029049097105126,7.0389563700961535,6.952765173655233,6.969606876373291,572000
2003-09-08 00:00:00+00:00,6.998394151454314,7.16317892074585,6.988467124301632,7.16317892074585,625000
2003-09-09 00:00:00+00:00,7.14531112360886,7.21479889915866,7.017255208575486,7.155238151550293,647000
2003-09-10 00:00:00+00:00,7.147295139741243,7.148288221046032,7.04504941985454,7.108580589294434,657000
2003-09-11 00:00:00+00:00,7.103615821456718,7.16714697544183,7.092696189880371,7.092696189880371,667500
2003-09-12 00:00:00+00:00,7.117514983391733,7.143324683601783,6.998393508582276,7.105602741241455,803500
2003-09-15 00:00:00+00:00,7.097660526294552,7.107587077960786,6.9983926428991845,7.0778069496154785,456000
2003-09-16 00:00:00+00:00,7.082772380677037,7.113545125189914,7.067881839124283,7.097662448883057,155000
2003-09-17 00:00:00+00:00,7.1175147030907855,7.302153029108712,7.099646340569057,7.1830315589904785,1052500
2003-09-18 00:00:00+00:00,7.1721127888823055,7.335904948355195,7.1721127888823055,7.321014881134033,590500
2003-09-19 00:00:00+00:00,7.340867958607006,7.360721537989679,7.278328923210915,7.281307220458984,302500
2003-09-22 00:00:00+00:00,7.282300038852491,7.282300038852491,7.164171167110178,7.194944381713867,621000
2003-09-23 00:00:00+00:00,7.194944217517516,7.194944217517516,6.892176538409235,6.973576545715332,1534000
2003-09-24 00:00:00+00:00,6.963649506088384,6.988466598757096,6.799857357160223,6.916993618011475,1619000
2003-09-25 00:00:00+00:00,6.993431506754561,6.993431506754561,6.790924766477759,6.797873497009277,1595000
2003-09-26 00:00:00+00:00,6.797868494097603,6.839560846603098,6.58841317743855,6.599332332611084,1312500
2003-09-29 00:00:00+00:00,6.621173813980326,6.621173813980326,6.56856181528129,6.598341941833496,1196000
2003-09-30 00:00:00+00:00,6.561612771403469,6.847504149925202,6.510985990687928,6.830628871917725,2236000
2003-10-01 00:00:00+00:00,6.830629559358418,6.9159999857516,6.801842039068134,6.854454040527344,1300500
2003-10-02 00:00:00+00:00,6.869344230626557,7.092697088970312,6.869344230626557,7.050012111663818,1047500
2003-10-03 00:00:00+00:00,7.069866003501944,7.1681412844850305,7.048026736607947,7.122478008270264,741000
2003-10-06 00:00:00+00:00,7.112549468732362,7.253510172265204,7.102622918631664,7.237627029418945,1063000
2003-10-07 00:00:00+00:00,7.237629723523416,7.272373845175188,7.199907777736942,7.236637115478516,401000
2003-10-08 00:00:00+00:00,7.28627073364132,7.31108735285966,7.236636548511301,7.281307220458984,1033500
2003-10-09 00:00:00+00:00,7.296200617424961,7.318039896058352,7.191969159746881,7.2018961906433105,286500
2003-10-10 00:00:00+00:00,7.2018929045754865,7.251526616370188,7.196929391392016,7.207849025726318,744500
2003-10-13 00:00:00+00:00,7.196929586725159,7.415318965911865,7.187002560088786,7.415318965911865,1226500
2003-10-14 00:00:00+00:00,7.415316927138013,7.450061037466061,7.365683227642528,7.400426864624023,1130500
2003-10-15 00:00:00+00:00,7.296195934466813,7.385537261804692,7.206855080475516,7.380573749542236,1691500
2003-10-16 00:00:00+00:00,7.375612477033678,7.375612477033678,7.286271595912215,7.289249420166016,850500
2003-10-17 00:00:00+00:00,7.2743571960973865,7.2743571960973865,7.008318901062012,7.008318901062012,1559000
2003-10-20 00:00:00+00:00,7.008319349639942,7.008319349639942,6.804820065839917,6.841549396514893,1692500
2003-10-21 00:00:00+00:00,6.8395619789260005,6.968610434254877,6.8395619789260005,6.94974946975708,562500
2003-10-22 00:00:00+00:00,6.874305971694855,6.875298579281546,6.650952697562045,6.672791957855225,1380000
2003-10-23 00:00:00+00:00,6.648971809933717,6.6509570263991975,6.338263185786551,6.489150524139404,2634000
2003-10-24 00:00:00+00:00,6.650954896120765,6.735332722386116,6.593379850288545,6.725406169891357,1362000
2003-10-27 00:00:00+00:00,6.725404168569521,6.780001374410464,6.710514107584992,6.750221252441406,603500
2003-10-28 00:00:00+00:00,6.760147801982257,6.8891962594388545,6.750221252441406,6.750221252441406,813000
2003-10-29 00:00:00+00:00,6.750219604948261,6.849487442861479,6.750219604948261,6.847501754760742,537500
2003-10-30 00:00:00+00:00,6.849493396785698,6.8594199525324875,6.684708595275879,6.684708595275879,828500
2003-10-31 00:00:00+00:00,6.690662539243458,6.756179873197597,6.690662539243458,6.745260238647461,641500
2003-11-03 00:00:00+00:00,6.745257740997728,6.794891435394994,6.732352895252069,6.750221252441406,695000
2003-11-04 00:00:00+00:00,6.745257045812384,6.745257045812384,6.545728261128379,6.551684379577637,1495000
2003-11-05 00:00:00+00:00,6.54175857584559,6.626136377912377,6.502051430560808,6.581465721130371,535000
2003-11-06 00:00:00+00:00,6.606283169684816,6.698602311231753,6.533817128528894,6.586429595947266,940500
2003-11-07 00:00:00+00:00,6.587424857105431,6.695626711888463,6.585439167589247,6.692648887634277,788000
2003-11-10 00:00:00+00:00,6.6827207025914195,6.73434010083021,6.606284686492678,6.705552577972412,511500
2003-11-11 00:00:00+00:00,6.725405018507413,6.824672893193643,6.725405018507413,6.775038719177246,1511500
2003-11-12 00:00:00+00:00,6.7780191986041265,6.914016443727821,6.7780191986041265,6.881258010864258,892500
2003-11-13 00:00:00+00:00,6.856442394725841,6.878281196896376,6.626140706942715,6.677760124206543,1728500
2003-11-14 00:00:00+00:00,6.650954651538354,6.823681202723096,6.650954651538354,6.715478897094727,6930000
2003-11-17 00:00:00+00:00,6.690659722658082,6.690659722658082,6.52190460224584,6.536794662475586,930000
2003-11-18 00:00:00+00:00,6.601319657913795,6.670806929321954,6.5814660841762445,6.586429595947266,1302500
2003-11-19 00:00:00+00:00,6.601318939824384,6.786949810410287,6.601318939824384,6.771067142486572,1684000
2003-11-20 00:00:00+00:00,6.7800044805524475,6.846513954989783,6.714487614189293,6.740297317504883,1215000
2003-11-21 00:00:00+00:00,6.747244280741828,6.814746345579298,6.695624887626141,6.73831033706665,712000
2003-11-24 00:00:00+00:00,6.765110142345353,6.8187147312875895,6.727388219257697,6.813751220703125,716500
2003-11-25 00:00:00+00:00,6.813753756496439,6.817724661111099,6.750222596088062,6.79489278793335,754500
2003-11-26 00:00:00+00:00,6.819713109564701,6.834603653918448,6.793903400701059,6.799859523773193,374000
2003-11-28 00:00:00+00:00,6.799855684204164,6.805811803913149,6.780002109623068,6.796877861022949,243000
2003-12-01 00:00:00+00:00,6.812758129827714,6.861399678080343,6.787941052012812,6.847501754760742,1089000
2003-12-02 00:00:00+00:00,6.869343525998477,6.926919035076218,6.85743128641735,6.879270076751709,1350000
2003-12-03 00:00:00+00:00,6.81970915177181,6.820701759483305,6.735331342789548,6.784965515136719,2643500
2003-12-04 00:00:00+00:00,6.799858357258798,6.84949254989624,6.71051747319684,6.84949254989624,1032000
2003-12-05 00:00:00+00:00,6.859417806109266,7.092697709996741,6.859417806109266,7.011298179626465,1475500
2003-12-08 00:00:00+00:00,7.021250961649067,7.027224841416488,6.939608254666317,6.969477653503418,911500
2003-12-09 00:00:00+00:00,6.979438778100959,6.979438778100959,6.895804882191238,6.902774333953857,715500
2003-12-10 00:00:00+00:00,6.902773143869748,6.902773143869748,6.7155925971771016,6.753427028656006,569000
2003-12-11 00:00:00+00:00,6.755417238022371,6.874894398660729,6.755417238022371,6.830090522766113,356000
2003-12-12 00:00:00+00:00,6.810176294525744,6.840045222269146,6.767363563400008,6.795241355895996,538000
2003-12-15 00:00:00+00:00,6.840049407648933,6.884853301437281,6.765376567840576,6.765376567840576,1006500
2003-12-16 00:00:00+00:00,6.780307862337931,6.84502451472081,6.761390650506157,6.837059497833252,747000
2003-12-17 00:00:00+00:00,6.840046408364002,6.853985307029064,6.801216415757846,6.847015857696533,461000
2003-12-18 00:00:00+00:00,6.909741638208838,7.044152790969632,6.894807171181672,7.003331661224365,922000
2003-12-19 00:00:00+00:00,7.034198232136328,7.166618279241339,7.019263761724339,7.165622711181641,1126500
