"('date', '')","('open', 'BSTZ')","('high', 'BSTZ')","('low', 'BSTZ')","('close', 'BSTZ')","('volume', 'BSTZ')"
2019-07-25 00:00:00+00:00,12.526512220826042,12.610960403056996,12.42517397262214,12.571551322937012,110500
2019-07-26 00:00:00+00:00,12.582810185279396,12.605329197311693,12.385763729367016,12.425172805786133,76400
2019-07-29 00:00:00+00:00,12.397019944096973,12.667254447937012,12.340720820676182,12.667254447937012,127700
2019-07-30 00:00:00+00:00,12.610954567101187,12.610954567101187,12.397019199530916,12.526506423950195,100900
2019-07-31 00:00:00+00:00,12.610958406913172,12.644737459695408,12.239385604858398,12.239385604858398,207000
2019-08-01 00:00:00+00:00,12.385763729367016,12.458951860742976,12.23657191897556,12.425172805786133,115000
2019-08-02 00:00:00+00:00,11.82277481996773,11.828404841597164,11.54128018139707,11.766475677490234,411500
2019-08-05 00:00:00+00:00,11.65387669294329,11.65387669294329,11.259783829388043,11.30482292175293,353500
2019-08-06 00:00:00+00:00,11.541275782757495,11.755211154056214,11.411788556081522,11.682023048400879,266000
2019-08-07 00:00:00+00:00,11.676390539485126,11.801936833137402,11.428675104097646,11.642611503601074,203600
2019-08-08 00:00:00+00:00,11.704546849427132,12.09863867429516,11.597578592844101,11.935372352600098,182700
2019-08-09 00:00:00+00:00,12.076120563198689,12.233194195345439,11.856554012391019,12.132418632507324,122400
2019-08-12 00:00:00+00:00,11.941001177066948,12.104268570897135,11.682026644005376,11.800253868103027,130100
2019-08-13 00:00:00+00:00,11.800253604019465,12.104268300009881,11.800253604019465,11.974781036376953,156600
2019-08-14 00:00:00+00:00,11.878616613870387,11.986090113894246,11.256403146889907,11.785850524902344,307800
2019-08-15 00:00:00+00:00,11.663667908196834,11.754171545908925,11.493972778320312,11.493972778320312,181600
2019-08-16 00:00:00+00:00,11.70326895103227,11.748520792454547,11.544321628772606,11.584482192993164,138000
2019-08-19 00:00:00+00:00,11.686297864855845,11.867305211322366,11.641046028239215,11.844679832458496,125300
2019-08-20 00:00:00+00:00,11.83902247295293,11.986091202423697,11.73154896316875,11.817527770996094,134300
2019-08-21 00:00:00+00:00,11.991745661960454,11.991745661960454,11.81413146413534,11.90689754486084,120500
2019-08-22 00:00:00+00:00,11.957805216053659,11.957805216053659,11.74285932778954,11.872958183288574,125200
2019-08-23 00:00:00+00:00,11.929527391355894,11.991749073895512,11.556199453896047,11.595794677734375,171700
2019-08-26 00:00:00+00:00,11.714578323554061,11.87861688410593,11.57882283148807,11.793769836425781,155900
2019-08-27 00:00:00+00:00,11.87862029714984,11.87862029714984,11.590139389038086,11.590139389038086,161900
2019-08-28 00:00:00+00:00,11.646701773522617,11.810739264432994,11.51094627380371,11.510946273803711,152500
2019-08-29 00:00:00+00:00,11.629731596456436,11.87861721154918,11.58447976452037,11.798295021057129,149200
2019-08-30 00:00:00+00:00,11.935182303716266,11.952151066433048,11.601449637695035,11.7428617477417,118200
2019-09-03 00:00:00+00:00,11.652359171192364,11.810740058738244,11.471351826060573,11.63538932800293,147300
2019-09-04 00:00:00+00:00,11.855989789098965,11.855989789098965,11.601448659803625,11.65235710144043,112200
2019-09-05 00:00:00+00:00,11.691952316293792,11.776799359392239,11.65235710144043,11.65235710144043,168000
2019-09-06 00:00:00+00:00,11.658015091758607,11.878617645647642,11.652358477698783,11.827709197998047,107300
2019-09-09 00:00:00+00:00,11.92952801157089,11.991749697345409,11.737207418166916,11.782459259033203,154100
2019-09-10 00:00:00+00:00,11.884272150771457,11.935180589387041,11.748516674092771,11.861645698547363,110600
2019-09-11 00:00:00+00:00,11.850335375169363,11.923869198437762,11.75417509619451,11.813002586364746,144500
2019-09-12 00:00:00+00:00,11.878618838135475,12.020030967160897,11.793771776498007,11.97477912902832,147100
2019-09-13 00:00:00+00:00,11.940679041810078,12.046957491886172,11.736078770689923,11.83837890625,99000
2019-09-16 00:00:00+00:00,11.736080961572101,11.933860682437928,11.736080961572101,11.876459121704102,75600
2019-09-17 00:00:00+00:00,11.821327750225333,11.934994800981269,11.764495308856699,11.792911529541016,116700
2019-09-18 00:00:00+00:00,11.713345012074397,11.787227834793699,11.65082802699777,11.71902847290039,78300
2019-09-19 00:00:00+00:00,11.747447506426658,11.90089773345049,11.662197741638833,11.849747657775879,94100
2019-09-20 00:00:00+00:00,11.827011546224476,11.919081881625333,11.709935282795987,11.832695007324219,70100
2019-09-23 00:00:00+00:00,11.821331733253828,11.934998822308263,11.707665728209092,11.855432510375977,73400
2019-09-24 00:00:00+00:00,11.934995686655594,11.934995686655594,11.707662652283085,11.804279327392578,120300
2019-09-25 00:00:00+00:00,11.821326342286465,11.934993379504476,11.656510330730477,11.679243087768555,191600
2019-09-26 00:00:00+00:00,11.730397474630188,11.753131324066258,11.491697475599475,11.554214477539062,124400
2019-09-27 00:00:00+00:00,11.650828514391524,11.792911788957275,11.514996721793095,11.736078262329102,111600
2019-09-30 00:00:00+00:00,11.821324075026164,11.844057911713232,11.713341602789582,11.770174026489258,135600
2019-10-01 00:00:00+00:00,11.849743466678111,11.90089352426162,11.656510156698003,11.724709510803223,158500
2019-10-02 00:00:00+00:00,11.76449454540655,11.832693904226884,11.423494499277078,11.508744239807129,133300
2019-10-03 00:00:00+00:00,11.548530411145283,11.659355211325527,11.460439459212035,11.486013412475586,128900
2019-10-04 00:00:00+00:00,11.537161592847315,11.590584826645262,11.480329149579685,11.57126235961914,59600
2019-10-07 00:00:00+00:00,11.588314279629463,11.593997742043385,11.486014124198114,11.52011489868164,77300
2019-10-08 00:00:00+00:00,11.52011525435555,11.553646924826218,11.403606981297111,11.45191478729248,143100
2019-10-09 00:00:00+00:00,11.457597077065223,11.520114075139569,11.315513778903195,11.378030776977539,195000
2019-10-10 00:00:00+00:00,11.446228832459955,11.446228832459955,11.338246318801987,11.360979080200195,166000
2019-10-11 00:00:00+00:00,11.452366829017599,11.539758888544808,11.195331808420773,11.286722183227539,518500
2019-10-14 00:00:00+00:00,11.36098077907762,11.469507299021432,11.307860906975826,11.40953254699707,142700
2019-10-15 00:00:00+00:00,11.418098914866496,11.485499416909203,11.412386878655816,11.435235023498535,178600
2019-10-16 00:00:00+00:00,11.400959842412583,11.435232050767173,11.315281500444561,11.37811279296875,173400
2019-10-17 00:00:00+00:00,11.395253181457518,11.418100239491237,11.252455528002962,11.39525318145752,168800
2019-10-18 00:00:00+00:00,11.320993897708505,11.389537227153458,11.286722777715658,11.326705932617188,103500
2019-10-21 00:00:00+00:00,11.338130127771095,11.338130127771095,11.201044556825048,11.206756591796875,189400
2019-10-22 00:00:00+00:00,11.22388887027151,11.275296083022873,11.206753858993729,11.2410249710083,153700
2019-10-23 00:00:00+00:00,11.252455169632412,11.423811912536621,11.20104792886923,11.423811912536621,100500
2019-10-24 00:00:00+00:00,11.435230139684803,11.481496196934414,11.303856631325337,11.355262756347656,85300
2019-10-25 00:00:00+00:00,11.31528366755746,11.412386097574155,11.269588470458984,11.269588470458984,108600
2019-10-28 00:00:00+00:00,11.412385466900563,11.4923528744983,11.309571006745886,11.406673431396484,156800
2019-10-29 00:00:00+00:00,11.400962806234457,11.486642259935143,11.355267606008528,11.435235023498535,169200
2019-10-30 00:00:00+00:00,11.475215204388302,11.475215204388302,11.28500869691131,11.37811279296875,102000
2019-10-31 00:00:00+00:00,11.480933023531879,11.48664506113553,11.349559427027241,11.366694450378418,173900
2019-11-01 00:00:00+00:00,11.429523949228042,11.480931189991225,11.38382874515628,11.423811912536621,124700
2019-11-04 00:00:00+00:00,11.42381097447937,11.503777302673681,11.389539846604595,11.400962829589844,139500
2019-11-05 00:00:00+00:00,11.400964246259209,11.480931673849684,11.400964246259209,11.418100357055664,97900
2019-11-06 00:00:00+00:00,11.40667616574456,11.46379544501831,11.378117070837503,11.39525318145752,89200
2019-11-07 00:00:00+00:00,11.452371006534122,11.469507116608384,11.39525281853912,11.423811912536621,171000
2019-11-08 00:00:00+00:00,11.423810471067483,11.463793633402705,11.389539344702932,11.440946578979492,146200
2019-11-11 00:00:00+00:00,11.42381284684905,11.480932128975232,11.406676735373287,11.446660995483398,92100
2019-11-12 00:00:00+00:00,11.45236706064338,11.509486318417654,11.378112788158282,11.38953685760498,121800
2019-11-13 00:00:00+00:00,11.383827414343138,11.492353919873759,11.34384425163698,11.486641883850098,174800
2019-11-14 00:00:00+00:00,11.434977294363044,11.537157022908827,11.434977294363044,11.52108383178711,79900
2019-11-15 00:00:00+00:00,11.584230850200903,11.601451503290294,11.45220073362936,11.46942138671875,142400
2019-11-18 00:00:00+00:00,11.480904043187945,11.561270021120874,11.45794170954749,11.475163459777832,126600
2019-11-19 00:00:00+00:00,11.480902910629109,11.52223445016209,11.457940579253824,11.503865242004395,104900
2019-11-20 00:00:00+00:00,11.440717281337003,11.51075062399808,11.394793724104952,11.446457862854004,153100
2019-11-21 00:00:00+00:00,11.452200111776275,11.480901928636214,11.394795383152267,11.423497200012207,87500
2019-11-22 00:00:00+00:00,11.400535965505082,11.472291602559057,11.394795383152267,11.423497200012207,111300
2019-11-25 00:00:00+00:00,11.446457107530303,11.509601310242658,11.366090066499464,11.389052391052246,207400
2019-11-26 00:00:00+00:00,11.400533137691603,11.44358585230262,11.348869004235297,11.394792556762695,244400
2019-11-27 00:00:00+00:00,11.394791454003435,11.480897969796155,11.394791454003435,11.412012100219727,158700
2019-11-29 00:00:00+00:00,11.44645952942346,11.492383093341841,11.406276547857896,11.423497200012207,68200
2019-12-02 00:00:00+00:00,11.42120076970251,11.463679763679844,11.383313803478378,11.429237365722656,143200
2019-12-03 00:00:00+00:00,11.3144269910772,11.377572294608804,11.28572517760138,11.291465759277344,174000
2019-12-04 00:00:00+00:00,11.33738720883991,11.389051339409207,11.279982497662493,11.348868370056152,206600
2019-12-05 00:00:00+00:00,11.417757393131184,11.452200889587402,11.360353755512564,11.452200889587402,105100
2019-12-06 00:00:00+00:00,11.423497975873888,11.480902708396712,11.400536739807281,11.452200889587402,165400
2019-12-09 00:00:00+00:00,11.452200111776275,11.509603745496152,11.423497200012207,11.423497200012207,175200
2019-12-10 00:00:00+00:00,11.45219510210297,11.474008867539748,11.366087499381992,11.371828079223633,109500
2019-12-11 00:00:00+00:00,11.366093124521456,11.44071960449219,11.30294890482029,11.440719604492188,154000
2019-12-12 00:00:00+00:00,11.360352775653155,11.509603534473355,11.360352775653155,11.480901718139648,103000
2019-12-13 00:00:00+00:00,11.423206874567237,11.538593247201653,11.423206874567237,11.50397777557373,156600
2019-12-16 00:00:00+00:00,11.527056939020644,11.584750138096478,11.498210889685849,11.550134658813477,169400
2019-12-17 00:00:00+00:00,11.544361165048294,11.671285278010625,11.544361165048294,11.630900382995605,173500
2019-12-18 00:00:00+00:00,11.613593402550995,11.849557858940278,11.590516788698062,11.619362831115723,189400
2019-12-19 00:00:00+00:00,11.648208668695927,11.77167090484738,11.61936152910476,11.734747886657715,200400
2019-12-20 00:00:00+00:00,11.763593925843024,11.827056532537735,11.688593563717705,11.734747886657715,169500
2019-12-23 00:00:00+00:00,11.746289688167517,11.821290069101043,11.740520258802457,11.80398178100586,123300
2019-12-24 00:00:00+00:00,11.757823848830327,11.902056237606198,11.740516666436934,11.792440414428711,102200
2019-12-26 00:00:00+00:00,11.780903519971442,11.821288419485176,11.630901678630446,11.723210334777832,165300
2019-12-27 00:00:00+00:00,11.769362704029788,11.815517024421835,11.728977811237474,11.792440414428711,117100
2019-12-30 00:00:00+00:00,11.821287104619502,11.84263387787638,11.671285279963003,11.734747886657715,134500
2019-12-31 00:00:00+00:00,11.786677691048414,11.827062606811523,11.694368997759472,11.827062606811523,172200
2020-01-02 00:00:00+00:00,11.827059451013385,12.011676788330076,11.827059451013385,12.011676788330078,142500
2020-01-03 00:00:00+00:00,11.873214014974103,12.000138161732547,11.855905726613617,11.896291732788086,139900
2020-01-06 00:00:00+00:00,11.827056883067318,12.011674180299035,11.798210843027071,11.982828140258789,142100
2020-01-07 00:00:00+00:00,12.005908947354973,12.097641015337004,11.930908556799906,12.057832717895508,166400
2020-01-08 00:00:00+00:00,11.971292505864485,12.167448712065362,11.913599309851369,12.109755516052246,171600
2020-01-09 00:00:00+00:00,12.173214258529757,12.202060297131519,12.069366758914077,12.127059936523438,147300
2020-01-10 00:00:00+00:00,12.115520125096605,12.173213298154407,12.057826952038806,12.101097106933594,142800
2020-01-13 00:00:00+00:00,12.086680093215541,12.202065396246732,12.086680093215541,12.132834434509277,151800
2020-01-14 00:00:00+00:00,12.173406040748265,12.254561727207662,12.115437219421564,12.179203033447266,170600
2020-01-15 00:00:00+00:00,12.242969764977992,12.3531093175231,12.12123512050263,12.312531471252441,184000
2020-01-16 00:00:00+00:00,12.440065775189407,12.567597451467487,12.34673670046829,12.445862770080566,261500
2020-01-17 00:00:00+00:00,12.521216342329797,12.521216342329797,12.358903883460723,12.48063850402832,132600
2020-01-21 00:00:00+00:00,12.50383104857599,12.556002894576297,12.324128637721415,12.451659202575684,213100
2020-01-22 00:00:00+00:00,12.561798494871177,12.60237634710876,12.387893097949084,12.405282974243164,184200
2020-01-23 00:00:00+00:00,12.399482788081945,12.544404283429003,12.399482788081945,12.428467750549316,204000
2020-01-24 00:00:00+00:00,12.480642357741203,12.521220208572114,12.26905706007752,12.358907699584961,155400
2020-01-27 00:00:00+00:00,11.91254760576442,12.1850007504972,11.848782893611459,11.987907409667969,339000
2020-01-28 00:00:00+00:00,11.999504884481473,12.13283244625792,11.934579206914634,12.06326961517334,334100
2020-01-29 00:00:00+00:00,12.092251508885806,12.231376029955845,12.069063535875761,12.2081880569458,190800
2020-01-30 00:00:00+00:00,12.156015332843443,12.23717212677002,12.080656637408046,12.23717212677002,128300
2020-01-31 00:00:00+00:00,12.22558336634167,12.24877024189984,12.086458796001258,12.12123966217041,235400
2020-02-03 00:00:00+00:00,12.237176363111681,12.306738089800538,12.179207520428491,12.283551216125488,93000
2020-02-04 00:00:00+00:00,12.405279543760617,12.573389005872388,12.347310725595756,12.532811164855957,153100
2020-02-05 00:00:00+00:00,12.648746783889132,12.706715597876004,12.498028309788527,12.57338809967041,206700
2020-02-06 00:00:00+00:00,12.584986142891934,12.67773694673432,12.474846567344404,12.579190254211426,174300
2020-02-07 00:00:00+00:00,12.602377039768813,12.608174034073306,12.463252493451774,12.509627342224121,98200
2020-02-10 00:00:00+00:00,12.399489017880668,12.724114126635016,12.364708151108353,12.637160301208496,167500
2020-02-11 00:00:00+00:00,12.712519426104091,12.747300290934648,12.642956590779217,12.695128440856934,173900
2020-02-12 00:00:00+00:00,12.753092765808105,12.753092765808105,12.689326948166787,12.753092765808105,199000
2020-02-13 00:00:00+00:00,12.788034197966697,12.80259341387153,12.63662857110893,12.66574478149414,195100
2020-02-14 00:00:00+00:00,12.677392245159421,12.751347911373566,12.572572106207701,12.636629104614258,127500
2020-02-18 00:00:00+00:00,12.63662640833605,12.723976135253904,12.535299481113857,12.723976135253906,89800
2020-02-19 00:00:00+00:00,12.735624079555247,12.782210678348862,12.654096698632323,12.776387214660645,238100
2020-02-20 00:00:00+00:00,12.665742384984572,12.785120602115716,12.654095458749334,12.764739036560059,159400
2020-02-21 00:00:00+00:00,12.764737657315738,12.764737657315738,12.467747734679374,12.537628173828125,190400
2020-02-24 00:00:00+00:00,12.182413283266248,12.194060216413618,11.949480173882248,11.966949462890625,408100
2020-02-25 00:00:00+00:00,12.030998626032495,12.071761754709787,11.65248243168514,11.699069023132324,352600
2020-02-26 00:00:00+00:00,11.722365674334313,11.978592568132623,11.658309783918979,11.734012603759766,201400
2020-02-27 00:00:00+00:00,11.605901703583056,11.605901703583056,11.180798703024887,11.320558547973633,552100
2020-02-28 00:00:00+00:00,11.064327111070309,11.47778301207904,11.064327111070309,11.227380752563477,406900
2020-03-02 00:00:00+00:00,11.273966168110928,12.071761680584132,11.262319242642661,11.646658897399902,395300
2020-03-03 00:00:00+00:00,11.704897452132553,11.932007042958114,11.53019682704853,11.605900764465332,337900
2020-03-04 00:00:00+00:00,11.763130838997697,11.984416961669922,11.693250367741388,11.984416961669922,191100
2020-03-05 00:00:00+00:00,11.838832358830821,11.885418964292185,11.598328716574558,11.68742561340332,223500
2020-03-06 00:00:00+00:00,11.50108031997474,11.646663615164295,11.273970734907003,11.594253540039062,225300
2020-03-09 00:00:00+00:00,11.006097034115102,11.041036714405333,9.957897739708867,10.912923812866211,339200
2020-03-10 00:00:00+00:00,11.215733759284308,11.85047682074453,10.912920331471494,11.174970626831055,131500
2020-03-11 00:00:00+00:00,11.239030664371517,11.239030664371517,10.423764381222865,10.650875091552734,212900
2020-03-12 00:00:00+00:00,9.084395870319087,9.608495397109925,8.676762287975016,9.049455642700195,612000
2020-03-13 00:00:00+00:00,9.307344453651979,10.221668203562444,9.014292048533036,9.377676963806152,288500
2020-03-16 00:00:00+00:00,7.8889673359316514,8.91465030760726,7.8889673359316514,8.451627731323242,467400
2020-03-17 00:00:00+00:00,8.223048728839872,8.77398745612482,8.146855051281188,8.732959747314453,510300
2020-03-18 00:00:00+00:00,8.645044239931845,8.765195657533303,7.472834851466511,7.625222206115723,573500
2020-03-19 00:00:00+00:00,7.443528233904575,8.820874253736413,7.033255129790698,8.293379783630371,516000
2020-03-20 00:00:00+00:00,8.897069263569673,8.897069263569673,7.73072052001953,7.730720520019531,500400
2020-03-23 00:00:00+00:00,7.07428206996326,7.813946095789156,7.07428206996326,7.484555721282959,630600
2020-03-24 00:00:00+00:00,7.912412077214689,9.27803574656588,7.912412077214689,8.826735496520996,621800
2020-03-25 00:00:00+00:00,9.020151890277239,10.110306474086036,8.832597998785849,9.682450294494629,517200
2020-03-26 00:00:00+00:00,9.670726409806672,10.268553401619402,9.600393362220407,10.02238941192627,378800
2020-03-27 00:00:00+00:00,9.782086553809718,10.26972491564959,9.623838035960786,10.110304832458496,590300
2020-03-30 00:00:00+00:00,10.157195830584108,10.31544439007207,9.875865803431836,10.09858512878418,346100
2020-03-31 00:00:00+00:00,10.098583268827356,10.28613658571864,9.700031911480405,9.782087326049805,289200
2020-04-01 00:00:00+00:00,9.371814719457479,9.746335614982442,9.156714497586865,9.348370552062988,222400
2020-04-02 00:00:00+00:00,9.225286988748632,9.664865473003589,9.084622007935755,9.436285018920898,146400
2020-04-03 00:00:00+00:00,9.406978745250377,9.682448633322831,9.207703643093556,9.301480293273926,276200
2020-04-06 00:00:00+00:00,9.594534030846194,9.975501846381004,9.512478616091316,9.828975677490234,208000
2020-04-07 00:00:00+00:00,10.07514029788487,10.672966253661322,9.811392730699657,10.321304321289062,641400
2020-04-08 00:00:00+00:00,10.403355528827937,10.555742842553817,10.09271972185914,10.444382667541504,179600
2020-04-09 00:00:00+00:00,10.667106545228327,10.801910364983355,10.356470635530776,10.708133697509766,349400
2020-04-13 00:00:00+00:00,10.854654967641904,11.124262485134631,10.327161172356377,10.614352226257324,176700
2020-04-14 00:00:00+00:00,10.903143882466711,11.044589938480788,10.58488941335004,10.850101470947266,194600
2020-04-15 00:00:00+00:00,10.838309150103626,10.867777767773658,10.467013560363817,10.826522827148438,134500
2020-04-16 00:00:00+00:00,10.844208684986683,11.103527038886057,10.767592486212067,11.00922966003418,218300
2020-04-17 00:00:00+00:00,11.227283513219666,11.356943155057506,11.016883360955235,11.280325889587402,319800
2020-04-20 00:00:00+00:00,11.333371994372245,11.333371994372245,11.02690507989648,11.197819709777832,185300
2020-04-21 00:00:00+00:00,11.05047780801911,11.078178193979518,10.673288525221466,10.797053337097168,176700
2020-04-22 00:00:00+00:00,10.973866716228466,11.386417403475502,10.950880848471083,11.327481269836426,149200
2020-04-23 00:00:00+00:00,11.268545213922117,11.398203796597489,11.025728905451217,11.079949378967285,200100
2020-04-24 00:00:00+00:00,11.156567628904408,11.298013674030424,10.903143043177833,11.138886451721191,198800
2020-04-27 00:00:00+00:00,11.197818838919854,11.463030787381523,11.191925115163722,11.351052284240723,189300
2020-04-28 00:00:00+00:00,11.551436259664582,11.551436259664582,11.203714370727539,11.203714370727539,194500
2020-04-29 00:00:00+00:00,11.286223646628873,11.645732965174552,11.286223646628873,11.616264343261719,259900
2020-04-30 00:00:00+00:00,11.616263257138508,11.740029209374296,11.463030933970968,11.663413047790527,174600
2020-05-01 00:00:00+00:00,11.368736330857075,11.492501188699526,11.16246044367317,11.180140495300293,161700
2020-05-04 00:00:00+00:00,11.109416096843477,11.415883011375989,10.903140245749942,11.315691947937012,159700
2020-05-05 00:00:00+00:00,11.557330092361921,11.639839990808435,11.239075699874409,11.398202896118164,270100
2020-05-06 00:00:00+00:00,11.345165197091227,11.681099778913167,11.339271469887425,11.563228607177734,224100
2020-05-07 00:00:00+00:00,11.53965473149898,12.02292916434254,11.53965473149898,11.981674194335938,301600
2020-05-08 00:00:00+00:00,12.064180296612644,12.170265113805051,11.816649431201448,12.034712791442871,381600
2020-05-11 00:00:00+00:00,12.081862411569018,12.229202197075956,11.881480213350512,12.093649864196777,258400
2020-05-12 00:00:00+00:00,12.199729804751499,12.199729804751499,11.916836675524674,11.999347686767578,318900
2020-05-13 00:00:00+00:00,11.910944746904837,12.064178220466617,11.451245450332568,11.575010299682617,358400
2020-05-14 00:00:00+00:00,11.444686970857935,11.580932975304849,11.2551271159986,11.509848594665527,160400
2020-05-15 00:00:00+00:00,11.539467362417376,11.977824826877258,11.409145239426353,11.971900939941406,225300
2020-05-18 00:00:00+00:00,12.327328349957357,12.327328349957357,12.054836283619027,12.102226257324219,230600
2020-05-19 00:00:00+00:00,12.173309560870985,12.345098906307248,12.102225171623287,12.217738151550293,250400
2020-05-20 00:00:00+00:00,12.439881885056113,12.49911964381535,12.250321960919576,12.368796348571777,307600
2020-05-21 00:00:00+00:00,12.463575294544432,12.463575294544432,12.23254818814798,12.39841365814209,163300
2020-05-22 00:00:00+00:00,12.232553197551377,12.345104852919805,12.120001542182951,12.244400978088379,313400
2020-05-26 00:00:00+00:00,12.345093488986565,12.499111104591313,12.29177965551317,12.40433120727539,220600
2020-05-27 00:00:00+00:00,12.43987911104024,12.43987911104024,12.143691513158329,12.35694694519043,204000
2020-05-28 00:00:00+00:00,12.469499928260094,12.644250691372129,12.358133531745686,12.52281379699707,225900
2020-05-29 00:00:00+00:00,12.611666876838784,12.635361294164333,12.398411471579442,12.53465747833252,215900
2020-06-01 00:00:00+00:00,12.55835133385518,12.961165413055614,12.51333070414866,12.836767196655273,289800
2020-06-02 00:00:00+00:00,12.765679830819094,13.008553472027705,12.718289879604379,12.961163520812988,187200
2020-06-03 00:00:00+00:00,13.020407474231785,13.251434585611975,13.020407474231785,13.144806861877441,320500
2020-06-04 00:00:00+00:00,13.055950713897037,13.204044522558123,12.92562743916098,12.984865188598633,247600
2020-06-05 00:00:00+00:00,13.174424188435033,13.186271963491384,12.984864306997496,13.050025939941406,296500
2020-06-08 00:00:00+00:00,13.180348429123418,13.180348429123418,12.99671243029363,13.103340148925781,248000
2020-06-09 00:00:00+00:00,12.913780293355861,13.150731302667172,12.913780293355861,13.073721885681152,278000
2020-06-10 00:00:00+00:00,13.180343721530518,13.334361356781718,13.097411583266657,13.245505332946777,252400
2020-06-11 00:00:00+00:00,13.032258032948913,13.034627362669767,12.605748176804287,12.700528144836426,304000
2020-06-12 00:00:00+00:00,13.004054812902156,13.129036028346786,12.67672095001026,12.974296569824219,181900
2020-06-15 00:00:00+00:00,12.676714802880852,13.09332092266619,12.584467131973785,13.051660537719727,250700
2020-06-16 00:00:00+00:00,13.331386332829794,13.43732294420339,13.12903483887617,13.325434684753418,215200
2020-06-17 00:00:00+00:00,13.349239659954419,13.611106467788911,13.307579263627249,13.42065715789795,218300
2020-06-18 00:00:00+00:00,13.438513269194939,13.623009812622133,13.390901221369832,13.450416564941406,160200
2020-06-19 00:00:00+00:00,13.569445790268581,13.682524826816362,13.396852546742666,13.486124992370605,214300
2020-06-22 00:00:00+00:00,13.52778628193528,13.730137777433015,13.521834633813485,13.640865325927734,231900
2020-06-23 00:00:00+00:00,13.628956386441224,13.867016536937074,13.628956386441224,13.753938674926758,210300
2020-06-24 00:00:00+00:00,13.736088429726628,13.816433970804797,13.349240411141942,13.527785301208496,386600
2020-06-25 00:00:00+00:00,13.509924043886574,13.682517191094448,13.450408734961062,13.575389862060547,205000
2020-06-26 00:00:00+00:00,13.527786888382785,13.646817585833151,13.289726628642914,13.343290328979492,242600
2020-06-29 00:00:00+00:00,13.426610619380655,13.426610619380655,13.126059765868304,13.242114067077637,320800
2020-06-30 00:00:00+00:00,13.349238844112405,13.584323792060632,13.200451074802476,13.492074966430664,318900
2020-07-01 00:00:00+00:00,13.569443274053816,13.694425582885744,13.492074138232544,13.694425582885742,240900
2020-07-02 00:00:00+00:00,13.837263738535963,14.009858110689457,13.837263738535963,13.87297248840332,270300
2020-07-06 00:00:00+00:00,14.158645881831216,14.35504570869023,13.997954804811835,14.140790939331055,318300
2020-07-07 00:00:00+00:00,13.986050084620688,14.372898051418508,13.896777651538203,14.259819030761719,324300
2020-07-08 00:00:00+00:00,14.360992654899077,14.57524737105439,14.25386643198183,14.390750885009766,425700
2020-07-09 00:00:00+00:00,14.450269988656418,14.631195307365648,14.283627261942566,14.545494079589844,305500
2020-07-10 00:00:00+00:00,14.628817888524313,14.628817888524313,14.432418018625741,14.593109130859375,241700
2020-07-13 00:00:00+00:00,14.64071797772867,14.837117804587685,14.140790939331055,14.140790939331055,376100
2020-07-14 00:00:00+00:00,14.188606708307317,14.188606708307317,13.590940034124403,14.104933738708496,441100
2020-07-15 00:00:00+00:00,14.343998376176184,14.343998376176184,13.955515314813127,14.152745246887207,201000
