"('date', '')","('open', 'AX')","('high', 'AX')","('low', 'AX')","('close', 'AX')","('volume', 'AX')"
2024-02-05 00:00:00+00:00,52.66999816894531,52.77000045776367,51.31999969482422,51.869998931884766,662000
2024-02-06 00:00:00+00:00,51.54999923706055,52.939998626708984,50.650001525878906,51.220001220703125,1045100
2024-02-07 00:00:00+00:00,51.220001220703125,51.220001220703125,49.2400016784668,50.4900016784668,740900
2024-02-08 00:00:00+00:00,50.040000915527344,50.970001220703125,49.5099983215332,50.31999969482422,466600
2024-02-09 00:00:00+00:00,50.220001220703125,51.709999084472656,49.29999923706055,51.290000915527344,537900
2024-02-12 00:00:00+00:00,51.130001068115234,53.90999984741211,51.130001068115234,53.15999984741211,513200
2024-02-13 00:00:00+00:00,52.630001068115234,52.63999938964844,50.709999084472656,51.810001373291016,775100
2024-02-14 00:00:00+00:00,52.650001525878906,53.650001525878906,51.939998626708984,53.470001220703125,473700
2024-02-15 00:00:00+00:00,53.9900016784668,55.63999938964844,53.81999969482422,55.119998931884766,591900
2024-02-16 00:00:00+00:00,54.189998626708984,54.83000183105469,53.7599983215332,54.029998779296875,320600
2024-02-20 00:00:00+00:00,52.59000015258789,53.47999954223633,52.59000015258789,53.130001068115234,405200
2024-02-21 00:00:00+00:00,52.77000045776367,52.790000915527344,51.70000076293945,52.27000045776367,451600
2024-02-22 00:00:00+00:00,52.150001525878906,52.77000045776367,51.04999923706055,51.810001373291016,531500
2024-02-23 00:00:00+00:00,52.029998779296875,52.38999938964844,50.97999954223633,52.060001373291016,303600
2024-02-26 00:00:00+00:00,51.810001373291016,52.70000076293945,51.5099983215332,52.06999969482422,383000
2024-02-27 00:00:00+00:00,52.689998626708984,53.65999984741211,52.470001220703125,53.0,301000
2024-02-28 00:00:00+00:00,52.31999969482422,52.779998779296875,51.61000061035156,51.689998626708984,304900
2024-02-29 00:00:00+00:00,52.790000915527344,53.459999084472656,51.38999938964844,52.119998931884766,496900
2024-03-01 00:00:00+00:00,51.20000076293945,51.689998626708984,49.709999084472656,50.72999954223633,520400
2024-03-04 00:00:00+00:00,50.970001220703125,51.619998931884766,48.959999084472656,49.33000183105469,703000
2024-03-05 00:00:00+00:00,49.0099983215332,51.470001220703125,49.0099983215332,51.279998779296875,635900
2024-03-06 00:00:00+00:00,51.130001068115234,51.880001068115234,49.65999984741211,50.79999923706055,614400
2024-03-07 00:00:00+00:00,51.41999816894531,52.209999084472656,50.689998626708984,50.880001068115234,434900
2024-03-08 00:00:00+00:00,51.68000030517578,52.310001373291016,51.15999984741211,51.439998626708984,783600
2024-03-11 00:00:00+00:00,51.31999969482422,51.7599983215332,50.68000030517578,50.7400016784668,460700
2024-03-12 00:00:00+00:00,50.529998779296875,51.4900016784668,50.0,50.86000061035156,441900
2024-03-13 00:00:00+00:00,50.72999954223633,51.7400016784668,50.2599983215332,50.599998474121094,473300
2024-03-14 00:00:00+00:00,50.22999954223633,50.36000061035156,48.88999938964844,49.380001068115234,566200
2024-03-15 00:00:00+00:00,49.11000061035156,50.15999984741211,49.11000061035156,49.43000030517578,1243400
2024-03-18 00:00:00+00:00,49.5,49.88999938964844,48.72999954223633,49.22999954223633,422500
2024-03-19 00:00:00+00:00,49.15999984741211,51.040000915527344,49.15999984741211,50.779998779296875,468900
2024-03-20 00:00:00+00:00,51.150001525878906,53.880001068115234,50.7599983215332,53.15999984741211,646300
2024-03-21 00:00:00+00:00,53.7400016784668,54.63999938964844,52.75,53.43000030517578,475400
2024-03-22 00:00:00+00:00,53.7400016784668,53.7400016784668,51.97999954223633,52.25,398800
2024-03-25 00:00:00+00:00,52.400001525878906,53.04999923706055,52.20000076293945,52.33000183105469,255400
2024-03-26 00:00:00+00:00,52.869998931884766,52.939998626708984,51.939998626708984,52.0,252700
2024-03-27 00:00:00+00:00,52.29999923706055,53.529998779296875,52.220001220703125,53.369998931884766,360900
2024-03-28 00:00:00+00:00,53.34000015258789,54.599998474121094,53.150001525878906,54.040000915527344,442700
2024-04-01 00:00:00+00:00,53.91999816894531,53.91999816894531,52.20000076293945,52.43000030517578,357500
2024-04-02 00:00:00+00:00,51.720001220703125,51.869998931884766,51.04999923706055,51.79999923706055,403100
2024-04-03 00:00:00+00:00,51.560001373291016,52.22999954223633,51.119998931884766,51.16999816894531,351200
2024-04-04 00:00:00+00:00,51.9900016784668,52.84000015258789,50.900001525878906,50.959999084472656,381900
2024-04-05 00:00:00+00:00,50.529998779296875,51.16999816894531,49.630001068115234,50.7400016784668,642900
2024-04-08 00:00:00+00:00,51.0099983215332,51.88999938964844,50.65999984741211,51.529998779296875,626500
2024-04-09 00:00:00+00:00,51.349998474121094,51.970001220703125,50.779998779296875,51.52000045776367,309100
2024-04-10 00:00:00+00:00,49.97999954223633,50.38999938964844,49.22999954223633,49.54999923706055,643400
2024-04-11 00:00:00+00:00,49.7599983215332,50.18000030517578,49.189998626708984,50.06999969482422,284400
2024-04-12 00:00:00+00:00,49.45000076293945,49.779998779296875,48.97999954223633,49.630001068115234,311900
2024-04-15 00:00:00+00:00,49.869998931884766,50.56999969482422,48.72999954223633,49.5099983215332,537700
2024-04-16 00:00:00+00:00,48.939998626708984,49.61000061035156,48.47999954223633,48.959999084472656,376400
2024-04-17 00:00:00+00:00,49.59000015258789,49.810001373291016,48.709999084472656,48.86000061035156,510000
2024-04-18 00:00:00+00:00,48.95000076293945,49.77000045776367,48.7400016784668,49.209999084472656,349800
2024-04-19 00:00:00+00:00,48.959999084472656,50.54999923706055,48.90999984741211,50.29999923706055,637800
2024-04-22 00:00:00+00:00,50.400001525878906,51.630001068115234,50.27000045776367,51.5099983215332,307300
2024-04-23 00:00:00+00:00,51.52000045776367,52.220001220703125,51.209999084472656,51.7400016784668,349700
2024-04-24 00:00:00+00:00,51.220001220703125,52.86000061035156,50.86000061035156,52.81999969482422,401700
2024-04-25 00:00:00+00:00,52.290000915527344,53.09000015258789,51.54999923706055,52.939998626708984,539700
2024-04-26 00:00:00+00:00,52.91999816894531,53.63999938964844,52.79999923706055,53.04999923706055,335200
2024-04-29 00:00:00+00:00,53.04999923706055,53.279998779296875,51.290000915527344,51.59000015258789,505000
2024-04-30 00:00:00+00:00,51.189998626708984,52.0,50.54999923706055,50.61000061035156,482000
2024-05-01 00:00:00+00:00,53.91999816894531,57.95000076293945,53.91999816894531,55.5,1103900
2024-05-02 00:00:00+00:00,56.7400016784668,57.41999816894531,55.41999816894531,57.290000915527344,805000
2024-05-03 00:00:00+00:00,58.279998779296875,58.900001525878906,57.15999984741211,57.529998779296875,656500
2024-05-06 00:00:00+00:00,58.150001525878906,60.22999954223633,57.779998779296875,59.68000030517578,608100
2024-05-07 00:00:00+00:00,59.79999923706055,60.540000915527344,59.16999816894531,59.209999084472656,457200
2024-05-08 00:00:00+00:00,58.439998626708984,60.09000015258789,58.31999969482422,59.93000030517578,368100
2024-05-09 00:00:00+00:00,60.11000061035156,61.06999969482422,59.83000183105469,60.61000061035156,366900
2024-05-10 00:00:00+00:00,60.7400016784668,60.9900016784668,59.90999984741211,60.20000076293945,185800
2024-05-13 00:00:00+00:00,60.70000076293945,61.400001525878906,60.279998779296875,61.04999923706055,363600
2024-05-14 00:00:00+00:00,61.9900016784668,62.40999984741211,61.130001068115234,61.79999923706055,405100
2024-05-15 00:00:00+00:00,62.81999969482422,63.0,61.349998474121094,61.720001220703125,280800
2024-05-16 00:00:00+00:00,61.41999816894531,61.63999938964844,60.849998474121094,61.13999938964844,280300
2024-05-17 00:00:00+00:00,61.33000183105469,61.540000915527344,60.810001373291016,61.52000045776367,272000
2024-05-20 00:00:00+00:00,61.470001220703125,62.11000061035156,61.04999923706055,61.08000183105469,284500
2024-05-21 00:00:00+00:00,60.939998626708984,61.91999816894531,60.939998626708984,61.5099983215332,311300
2024-05-22 00:00:00+00:00,61.2599983215332,61.5099983215332,60.04999923706055,60.61000061035156,401500
2024-05-23 00:00:00+00:00,60.68000030517578,60.779998779296875,57.400001525878906,57.709999084472656,992500
2024-05-24 00:00:00+00:00,58.099998474121094,58.27000045776367,56.709999084472656,57.09000015258789,597400
2024-05-28 00:00:00+00:00,57.33000183105469,57.529998779296875,55.65999984741211,55.77000045776367,637400
2024-05-29 00:00:00+00:00,54.619998931884766,54.7400016784668,53.04999923706055,53.400001525878906,995100
2024-05-30 00:00:00+00:00,54.290000915527344,55.2599983215332,53.560001373291016,54.09000015258789,661100
2024-05-31 00:00:00+00:00,54.369998931884766,54.560001373291016,53.65999984741211,53.869998931884766,783200
2024-06-03 00:00:00+00:00,55.04999923706055,55.369998931884766,51.70000076293945,52.459999084472656,900100
2024-06-04 00:00:00+00:00,44.099998474121094,50.349998474121094,44.099998474121094,50.25,4910000
2024-06-05 00:00:00+00:00,50.75,51.93000030517578,50.09000015258789,51.66999816894531,1342100
2024-06-06 00:00:00+00:00,51.66999816894531,52.59000015258789,51.18000030517578,52.56999969482422,699300
2024-06-07 00:00:00+00:00,51.97999954223633,52.529998779296875,51.66999816894531,52.15999984741211,416500
2024-06-10 00:00:00+00:00,51.47999954223633,52.16999816894531,51.13999938964844,52.13999938964844,592800
2024-06-11 00:00:00+00:00,51.77000045776367,52.34000015258789,50.93000030517578,51.939998626708984,533600
2024-06-12 00:00:00+00:00,53.5,55.119998931884766,53.290000915527344,53.95000076293945,678900
2024-06-13 00:00:00+00:00,53.880001068115234,53.88999938964844,52.79999923706055,53.470001220703125,493000
2024-06-14 00:00:00+00:00,52.66999816894531,53.0,51.38999938964844,52.2599983215332,630900
2024-06-17 00:00:00+00:00,52.2599983215332,53.369998931884766,51.810001373291016,53.349998474121094,432700
2024-06-18 00:00:00+00:00,53.25,53.849998474121094,52.779998779296875,53.36000061035156,376900
2024-06-20 00:00:00+00:00,53.08000183105469,53.77000045776367,52.77000045776367,53.75,476000
2024-06-21 00:00:00+00:00,53.560001373291016,53.83000183105469,53.16999816894531,53.65999984741211,1258400
2024-06-24 00:00:00+00:00,53.790000915527344,56.09000015258789,53.75,55.130001068115234,504300
2024-06-25 00:00:00+00:00,54.88999938964844,55.560001373291016,54.5099983215332,54.54999923706055,363900
2024-06-26 00:00:00+00:00,54.36000061035156,54.9900016784668,54.27000045776367,54.81999969482422,286300
2024-06-27 00:00:00+00:00,55.040000915527344,55.459999084472656,54.66999816894531,55.20000076293945,292900
2024-06-28 00:00:00+00:00,55.75,57.439998626708984,55.52000045776367,57.150001525878906,796900
2024-07-01 00:00:00+00:00,57.20000076293945,57.72999954223633,56.5,57.380001068115234,406400
2024-07-02 00:00:00+00:00,57.38999938964844,58.58000183105469,57.38999938964844,58.43000030517578,397000
2024-07-03 00:00:00+00:00,58.5,58.5,56.91999816894531,56.95000076293945,251600
2024-07-05 00:00:00+00:00,57.22999954223633,57.40999984741211,56.369998931884766,56.68000030517578,352100
2024-07-08 00:00:00+00:00,57.2400016784668,57.619998931884766,56.349998474121094,56.59000015258789,330800
2024-07-09 00:00:00+00:00,56.369998931884766,57.470001220703125,56.349998474121094,57.220001220703125,338000
2024-07-10 00:00:00+00:00,57.27000045776367,59.279998779296875,57.27000045776367,59.130001068115234,457900
2024-07-11 00:00:00+00:00,60.29999923706055,62.09000015258789,60.119998931884766,61.83000183105469,501900
2024-07-12 00:00:00+00:00,62.45000076293945,63.439998626708984,61.90999984741211,62.060001373291016,647400
2024-07-15 00:00:00+00:00,63.220001220703125,66.36000061035156,63.220001220703125,65.75,806700
2024-07-16 00:00:00+00:00,66.51000213623047,71.94999694824219,66.23999786376953,70.80999755859375,1557300
2024-07-17 00:00:00+00:00,69.47000122070312,72.4800033569336,68.75,71.36000061035156,865300
2024-07-18 00:00:00+00:00,70.5999984741211,73.12999725341797,68.80000305175781,69.80999755859375,876800
2024-07-19 00:00:00+00:00,69.81999969482422,71.12000274658203,68.91999816894531,70.87000274658203,503700
2024-07-22 00:00:00+00:00,70.55999755859375,72.02999877929688,68.83999633789062,71.61000061035156,687300
2024-07-23 00:00:00+00:00,70.95999908447266,74.45999908447266,70.95999908447266,73.9000015258789,749800
2024-07-24 00:00:00+00:00,73.37999725341797,74.55999755859375,72.48999786376953,72.91000366210938,884100
2024-07-25 00:00:00+00:00,72.9800033569336,75.97000122070312,72.83999633789062,75.1500015258789,601700
2024-07-26 00:00:00+00:00,76.19000244140625,77.30999755859375,75.9000015258789,76.58000183105469,769800
2024-07-29 00:00:00+00:00,76.91000366210938,77.27999877929688,75.12000274658203,76.6500015258789,692700
2024-07-30 00:00:00+00:00,77.61000061035156,79.1500015258789,76.73999786376953,77.61000061035156,762200
2024-07-31 00:00:00+00:00,71.05000305175781,74.86000061035156,69.01000213623047,73.01000213623047,1653600
2024-08-01 00:00:00+00:00,72.77999877929688,72.95999908447266,69.5,69.91999816894531,1429200
2024-08-02 00:00:00+00:00,67.12000274658203,67.41999816894531,65.19000244140625,67.22000122070312,1062100
2024-08-05 00:00:00+00:00,63.41999816894531,65.7300033569336,62.380001068115234,65.01000213623047,731600
2024-08-06 00:00:00+00:00,64.86000061035156,66.13999938964844,63.939998626708984,64.9800033569336,620500
2024-08-07 00:00:00+00:00,66.13999938964844,66.43000030517578,64.16999816894531,64.62000274658203,375700
2024-08-08 00:00:00+00:00,65.95999908447266,66.0,64.80000305175781,65.91999816894531,370800
2024-08-09 00:00:00+00:00,65.9800033569336,65.9800033569336,64.20999908447266,65.12000274658203,523200
2024-08-12 00:00:00+00:00,63.63999938964844,65.79000091552734,62.11000061035156,62.5,1061400
2024-08-13 00:00:00+00:00,63.41999816894531,63.41999816894531,61.470001220703125,62.709999084472656,671700
2024-08-14 00:00:00+00:00,63.119998931884766,63.18000030517578,61.56999969482422,62.06999969482422,449200
2024-08-15 00:00:00+00:00,63.75,64.43000030517578,61.779998779296875,62.099998474121094,1158300
2024-08-16 00:00:00+00:00,61.95000076293945,64.69999694824219,61.52000045776367,64.22000122070312,592600
2024-08-19 00:00:00+00:00,64.22000122070312,64.6500015258789,63.630001068115234,64.5199966430664,323400
2024-08-20 00:00:00+00:00,64.25,64.25,63.0099983215332,63.439998626708984,356300
2024-08-21 00:00:00+00:00,63.900001525878906,64.37000274658203,63.209999084472656,64.22000122070312,268200
2024-08-22 00:00:00+00:00,64.06999969482422,65.25,63.84000015258789,64.48999786376953,214400
2024-08-23 00:00:00+00:00,65.22000122070312,69.87999725341797,64.83999633789062,69.69000244140625,756200
2024-08-26 00:00:00+00:00,70.33999633789062,70.38999938964844,68.75,68.86000061035156,424200
2024-08-27 00:00:00+00:00,68.55000305175781,68.80000305175781,67.81999969482422,68.12000274658203,273400
2024-08-28 00:00:00+00:00,68.0,69.37999725341797,67.47000122070312,68.80000305175781,380000
2024-08-29 00:00:00+00:00,69.4000015258789,69.62999725341797,67.80999755859375,68.69000244140625,262500
2024-08-30 00:00:00+00:00,69.04000091552734,69.87000274658203,68.0,69.43000030517578,469600
2024-09-03 00:00:00+00:00,68.62000274658203,69.3499984741211,67.52999877929688,68.1500015258789,519600
2024-09-04 00:00:00+00:00,68.0,68.79000091552734,66.77999877929688,67.16999816894531,245400
2024-09-05 00:00:00+00:00,67.7699966430664,68.4000015258789,65.58999633789062,65.87999725341797,429000
2024-09-06 00:00:00+00:00,66.05000305175781,66.69000244140625,63.15999984741211,63.470001220703125,608500
2024-09-09 00:00:00+00:00,63.86000061035156,64.0999984741211,62.790000915527344,62.97999954223633,834500
2024-09-10 00:00:00+00:00,63.09000015258789,63.09000015258789,60.630001068115234,62.33000183105469,807900
2024-09-11 00:00:00+00:00,61.5,61.959999084472656,60.15999984741211,61.43000030517578,460900
2024-09-12 00:00:00+00:00,61.720001220703125,62.099998474121094,61.04999923706055,61.63999938964844,427600
2024-09-13 00:00:00+00:00,62.619998931884766,63.91999816894531,62.47999954223633,63.20000076293945,378600
2024-09-16 00:00:00+00:00,63.349998474121094,65.0,62.66999816894531,64.61000061035156,326800
2024-09-17 00:00:00+00:00,65.30000305175781,67.61000061035156,64.73999786376953,65.70999908447266,611000
2024-09-18 00:00:00+00:00,66.08000183105469,68.98999786376953,65.26000213623047,66.33999633789062,578900
2024-09-19 00:00:00+00:00,68.05000305175781,68.94999694824219,66.43000030517578,68.11000061035156,596000
2024-09-20 00:00:00+00:00,67.68000030517578,67.87000274658203,66.19000244140625,66.22000122070312,1250700
2024-09-23 00:00:00+00:00,66.69999694824219,67.18000030517578,65.5199966430664,65.86000061035156,472800
2024-09-24 00:00:00+00:00,65.69000244140625,66.22000122070312,64.16000366210938,64.31999969482422,531800
2024-09-25 00:00:00+00:00,64.20999908447266,64.20999908447266,62.13999938964844,62.439998626708984,583300
2024-09-26 00:00:00+00:00,63.470001220703125,63.58000183105469,62.119998931884766,62.52000045776367,603900
2024-09-27 00:00:00+00:00,63.5,64.01000213623047,61.91999816894531,62.279998779296875,448400
2024-09-30 00:00:00+00:00,61.779998779296875,63.59000015258789,61.779998779296875,62.880001068115234,515100
2024-10-01 00:00:00+00:00,62.34000015258789,62.36000061035156,60.150001525878906,60.58000183105469,439200
2024-10-02 00:00:00+00:00,60.349998474121094,61.130001068115234,59.560001373291016,59.93000030517578,402600
2024-10-03 00:00:00+00:00,59.68000030517578,60.47999954223633,59.459999084472656,60.459999084472656,730000
2024-10-04 00:00:00+00:00,62.16999816894531,62.38999938964844,60.97999954223633,61.56999969482422,372900
2024-10-07 00:00:00+00:00,61.45000076293945,61.790000915527344,60.43000030517578,60.93000030517578,412300
2024-10-08 00:00:00+00:00,61.36000061035156,61.36000061035156,59.93000030517578,60.290000915527344,431900
2024-10-09 00:00:00+00:00,60.290000915527344,61.529998779296875,60.25,60.970001220703125,259700
2024-10-10 00:00:00+00:00,60.380001068115234,60.689998626708984,59.81999969482422,60.40999984741211,341300
2024-10-11 00:00:00+00:00,61.56999969482422,64.62999725341797,60.56999969482422,64.12999725341797,795700
2024-10-14 00:00:00+00:00,63.97999954223633,65.2300033569336,63.77000045776367,64.8499984741211,257400
2024-10-15 00:00:00+00:00,65.3499984741211,67.98999786376953,64.94000244140625,66.29000091552734,336200
2024-10-16 00:00:00+00:00,67.25,68.16999816894531,66.77999877929688,66.93000030517578,377500
2024-10-17 00:00:00+00:00,66.87000274658203,68.31999969482422,66.48999786376953,68.19999694824219,396700
2024-10-18 00:00:00+00:00,68.33999633789062,68.33999633789062,66.48999786376953,66.58000183105469,325000
2024-10-21 00:00:00+00:00,66.5,66.5,64.2300033569336,64.98999786376953,559200
2024-10-22 00:00:00+00:00,65.08000183105469,65.94000244140625,64.91000366210938,65.58999633789062,235300
2024-10-23 00:00:00+00:00,65.43000030517578,66.19999694824219,64.51000213623047,65.63999938964844,255400
2024-10-24 00:00:00+00:00,66.12999725341797,66.7699966430664,65.29000091552734,66.63999938964844,416100
2024-10-25 00:00:00+00:00,67.08999633789062,67.54000091552734,64.6500015258789,64.8499984741211,349200
2024-10-28 00:00:00+00:00,65.83000183105469,67.73999786376953,65.83000183105469,67.02999877929688,321600
2024-10-29 00:00:00+00:00,66.41999816894531,66.9000015258789,66.0199966430664,66.30000305175781,353100
2024-10-30 00:00:00+00:00,65.66000366210938,68.38999938964844,65.66000366210938,66.48999786376953,354900
2024-10-31 00:00:00+00:00,69.52999877929688,70.75,67.69000244140625,67.72000122070312,718100
2024-11-01 00:00:00+00:00,67.94999694824219,68.08000183105469,65.66999816894531,65.8499984741211,587200
2024-11-04 00:00:00+00:00,65.19000244140625,66.04000091552734,63.540000915527344,65.20999908447266,325400
2024-11-05 00:00:00+00:00,65.37000274658203,67.80000305175781,65.37000274658203,67.61000061035156,483200
2024-11-06 00:00:00+00:00,73.91999816894531,82.94999694824219,73.91999816894531,81.55000305175781,2144400
2024-11-07 00:00:00+00:00,80.5,81.55000305175781,78.98999786376953,79.33000183105469,1076300
2024-11-08 00:00:00+00:00,79.94000244140625,81.44999694824219,79.36000061035156,80.62000274658203,528800
2024-11-11 00:00:00+00:00,82.41000366210938,85.12999725341797,82.02999877929688,84.02999877929688,725900
2024-11-12 00:00:00+00:00,83.04000091552734,84.45999908447266,82.37999725341797,83.58999633789062,476700
2024-11-13 00:00:00+00:00,84.38999938964844,85.54000091552734,81.76000213623047,81.80000305175781,538700
2024-11-14 00:00:00+00:00,82.68000030517578,82.68000030517578,79.95999908447266,80.58000183105469,535500
2024-11-15 00:00:00+00:00,80.63999938964844,81.23999786376953,79.05000305175781,80.16000366210938,581100
2024-11-18 00:00:00+00:00,79.83999633789062,80.69000244140625,79.2699966430664,79.94000244140625,608800
2024-11-19 00:00:00+00:00,78.05999755859375,80.02999877929688,77.73999786376953,79.62000274658203,254100
2024-11-20 00:00:00+00:00,79.76000213623047,80.62999725341797,78.58999633789062,79.7300033569336,569600
2024-11-21 00:00:00+00:00,80.66999816894531,83.44999694824219,80.20999908447266,82.12000274658203,406400
2024-11-22 00:00:00+00:00,82.3499984741211,85.05999755859375,82.3499984741211,84.66000366210938,386900
2024-11-25 00:00:00+00:00,85.94000244140625,88.45999908447266,85.94000244140625,86.5999984741211,646200
2024-11-26 00:00:00+00:00,85.58000183105469,86.5,84.04000091552734,84.38999938964844,496200
2024-11-27 00:00:00+00:00,85.11000061035156,85.93000030517578,83.76000213623047,83.77999877929688,197100
2024-11-29 00:00:00+00:00,85.05000305175781,85.05000305175781,82.12999725341797,82.8499984741211,205200
2024-12-02 00:00:00+00:00,83.41000366210938,83.41000366210938,80.7300033569336,80.83000183105469,513900
2024-12-03 00:00:00+00:00,81.0,81.76000213623047,79.7699966430664,80.0199966430664,303000
2024-12-04 00:00:00+00:00,80.51000213623047,81.94999694824219,79.93000030517578,81.38999938964844,276500
2024-12-05 00:00:00+00:00,81.98999786376953,82.94999694824219,80.0199966430664,80.0999984741211,232000
2024-12-06 00:00:00+00:00,81.0,81.08000183105469,79.33999633789062,80.8499984741211,251200
2024-12-09 00:00:00+00:00,81.08000183105469,82.0199966430664,79.37000274658203,79.55999755859375,281600
2024-12-10 00:00:00+00:00,79.98999786376953,80.93000030517578,78.3499984741211,79.51000213623047,291600
2024-12-11 00:00:00+00:00,81.0,81.58000183105469,79.91000366210938,80.01000213623047,323000
2024-12-12 00:00:00+00:00,79.93000030517578,80.25,78.88999938964844,79.41999816894531,314600
2024-12-13 00:00:00+00:00,79.44000244140625,79.83000183105469,78.48999786376953,79.62000274658203,264900
2024-12-16 00:00:00+00:00,79.62000274658203,79.87999725341797,77.73999786376953,79.19999694824219,485400
2024-12-17 00:00:00+00:00,78.2699966430664,78.86000061035156,76.52999877929688,77.11000061035156,502700
2024-12-18 00:00:00+00:00,77.68000030517578,77.8499984741211,71.27999877929688,71.9800033569336,612200
2024-12-19 00:00:00+00:00,73.19999694824219,73.91999816894531,70.75,71.12000274658203,472500
2024-12-20 00:00:00+00:00,70.38999938964844,73.2699966430664,70.38999938964844,71.7300033569336,1642400
2024-12-23 00:00:00+00:00,71.1500015258789,71.83999633789062,70.54000091552734,71.48999786376953,549200
2024-12-24 00:00:00+00:00,71.62999725341797,72.55999755859375,71.19999694824219,72.47000122070312,145500
2024-12-26 00:00:00+00:00,71.9000015258789,72.7699966430664,71.48999786376953,72.61000061035156,230600
2024-12-27 00:00:00+00:00,71.70999908447266,72.2699966430664,69.94000244140625,71.29000091552734,364000
2024-12-30 00:00:00+00:00,70.66000366210938,71.4800033569336,70.16999816894531,70.9000015258789,299000
2024-12-31 00:00:00+00:00,71.08000183105469,71.66999816894531,69.79000091552734,69.8499984741211,510000
2025-01-02 00:00:00+00:00,70.66000366210938,71.0,68.61000061035156,68.81999969482422,299100
2025-01-03 00:00:00+00:00,68.9800033569336,70.66000366210938,67.62999725341797,70.58000183105469,288300
2025-01-06 00:00:00+00:00,70.94000244140625,72.33000183105469,70.06999969482422,70.79000091552734,408200
2025-01-07 00:00:00+00:00,71.0999984741211,71.30000305175781,68.25,69.51000213623047,399800
2025-01-08 00:00:00+00:00,68.63999938964844,69.5199966430664,67.98999786376953,68.9000015258789,446100
2025-01-10 00:00:00+00:00,66.6500015258789,67.33000183105469,65.66000366210938,66.69999694824219,498100
2025-01-13 00:00:00+00:00,65.94999694824219,67.19000244140625,65.77999877929688,66.69999694824219,408200
2025-01-14 00:00:00+00:00,67.7300033569336,69.33000183105469,67.08999633789062,68.93000030517578,453400
2025-01-15 00:00:00+00:00,72.25,72.58999633789062,69.68000030517578,71.33000183105469,499100
2025-01-16 00:00:00+00:00,71.33000183105469,71.33000183105469,70.25,70.95999908447266,460100
2025-01-17 00:00:00+00:00,71.97000122070312,72.30999755859375,70.9000015258789,72.05999755859375,337900
2025-01-21 00:00:00+00:00,72.83999633789062,73.72000122070312,72.30000305175781,72.38999938964844,305800
2025-01-22 00:00:00+00:00,72.02999877929688,72.0999984741211,71.12000274658203,71.31999969482422,340900
2025-01-23 00:00:00+00:00,71.0999984741211,71.7699966430664,70.56999969482422,70.94999694824219,432200
2025-01-24 00:00:00+00:00,70.73999786376953,72.25,70.38999938964844,71.83999633789062,257400
2025-01-27 00:00:00+00:00,72.29000091552734,73.36000061035156,72.0199966430664,72.5,368000
2025-01-28 00:00:00+00:00,72.56999969482422,73.08000183105469,71.2699966430664,72.4000015258789,455000
2025-01-29 00:00:00+00:00,70.51000213623047,71.83000183105469,68.30999755859375,69.33000183105469,1313800
2025-01-30 00:00:00+00:00,70.37000274658203,70.69999694824219,68.80999755859375,69.62999725341797,541400
