"('date', '')","('open', 'ATHS')","('high', 'ATHS')","('low', 'ATHS')","('close', 'ATHS')","('volume', 'ATHS')"
2024-04-22 00:00:00+00:00,23.221210479736328,23.28638600548705,23.17000063067508,23.221210479736328,105400
2024-04-23 00:00:00+00:00,23.221210323198594,23.323628244730795,23.18396615107789,23.305007934570312,53200
2024-04-24 00:00:00+00:00,23.277073692465443,23.277073692465443,23.128100562905647,23.202587127685547,79700
2024-04-25 00:00:00+00:00,23.062925338745117,23.156033989898148,22.960505644886805,23.062925338745117,143100
2024-04-26 00:00:00+00:00,23.128100715497954,23.23052040870847,23.10947863020517,23.118789672851562,51700
2024-04-29 00:00:00+00:00,23.165344221178664,23.221210479736328,23.118790781613832,23.221210479736328,38500
2024-04-30 00:00:00+00:00,23.22121048829792,23.25845288478354,23.09085766084853,23.19327735900879,51900
2024-05-01 00:00:00+00:00,23.19327720244095,23.30500794294334,23.081548237838433,23.277074813842773,94200
2024-05-02 00:00:00+00:00,23.2770733952632,23.40742443798875,23.210967302423747,23.342248916625977,276600
2024-05-03 00:00:00+00:00,23.435359471365597,23.435359471365597,23.34225081503214,23.37018394470215,165400
2024-05-06 00:00:00+00:00,23.388804756094647,23.388804756094647,23.32362745708447,23.379493713378906,166300
2024-05-07 00:00:00+00:00,23.426047793574725,23.509845404414925,23.314318829721028,23.360872268676758,204300
2024-05-08 00:00:00+00:00,23.332939287760972,23.398114813072333,23.249141676389254,23.305007934570312,165400
2024-05-09 00:00:00+00:00,23.323628096792287,23.38880539759011,23.26776361486544,23.360872268676758,56800
2024-05-10 00:00:00+00:00,23.33293801238977,23.388804267517198,23.277073533162117,23.31431770324707,67700
2024-05-13 00:00:00+00:00,23.360872268676758,23.398114664661367,23.323628096792287,23.360872268676758,34900
2024-05-14 00:00:00+00:00,23.426047793574725,23.426047793574725,23.30500778674991,23.360872268676758,63400
2024-05-15 00:00:00+00:00,23.407426674638387,23.49122428894043,23.39811563128261,23.49122428894043,95000
2024-05-16 00:00:00+00:00,23.509845882599247,23.55639932250186,23.426048270054626,23.453981399536133,54900
2024-05-17 00:00:00+00:00,23.453981399536133,23.47260170995724,23.39811514057312,23.453981399536133,52100
2024-05-20 00:00:00+00:00,23.491224120931683,23.628094503792752,23.472602034353315,23.602954864501953,83200
2024-05-21 00:00:00+00:00,23.6308855763404,23.686751834557423,23.575021094023246,23.6215763092041,82200
2024-05-22 00:00:00+00:00,23.658819348337126,23.658819348337126,23.55639964805604,23.602954864501953,143500
2024-05-23 00:00:00+00:00,23.668129914568443,23.668129914568443,23.44467020783191,23.509845733642578,136300
2024-05-24 00:00:00+00:00,23.4819123007226,23.649507522583008,23.4819123007226,23.649507522583008,62700
2024-05-28 00:00:00+00:00,23.686750425425753,23.696061467908006,23.55639760657396,23.630884170532227,45400
2024-05-29 00:00:00+00:00,23.57501934049618,23.593641425183396,23.453979341828745,23.537776947021484,74500
2024-05-30 00:00:00+00:00,23.53777729750922,23.6774393829435,23.53777729750922,23.630884170532227,95300
2024-05-31 00:00:00+00:00,23.68675153071053,23.81710257974507,23.640196316126872,23.76123809814453,138000
2024-06-03 00:00:00+00:00,23.761237943174308,23.882277948502697,23.72865018112821,23.845035552978516,52000
2024-06-04 00:00:00+00:00,23.79847941033017,24.012629835864697,23.79847941033017,23.975385665893555,130600
2024-06-05 00:00:00+00:00,24.012630948209445,24.096426782726677,23.928833337792362,24.07780647277832,66600
2024-06-06 00:00:00+00:00,24.077807123226815,24.11504952002946,23.928833984216432,24.031251907348633,100700
2024-06-07 00:00:00+00:00,24.003318945782667,24.031250297538605,23.835723731647914,23.89158821105957,104600
2024-06-10 00:00:00+00:00,23.88227858241347,23.97538723754508,23.817103056591307,23.854347229003906,64000
2024-06-11 00:00:00+00:00,23.910210296163385,23.928832381267195,23.8171016465441,23.89158821105957,38900
2024-06-12 00:00:00+00:00,23.994007599588766,24.068494163161617,23.92883207844999,24.05918312072754,70400
2024-06-13 00:00:00+00:00,24.096425995866586,24.208156731407453,23.94745286574529,24.152292251586914,75700
2024-06-14 00:00:00+00:00,23.72399456710606,23.826414266055938,23.565710385047115,23.742616653442383,98800
2024-06-17 00:00:00+00:00,23.742616653442383,23.761238739778708,23.602954557719762,23.742616653442383,33700
2024-06-18 00:00:00+00:00,23.751926414849592,23.87296641770403,23.723993286852508,23.77985954284668,140200
2024-06-20 00:00:00+00:00,23.789169149400532,23.90089988708496,23.696062273213307,23.90089988708496,72100
2024-06-21 00:00:00+00:00,23.90089988708496,23.966075410775947,23.8599316539507,23.90089988708496,44300
2024-06-24 00:00:00+00:00,23.94745445251465,23.966076538988666,23.886935335323955,23.94745445251465,67800
2024-06-25 00:00:00+00:00,24.003321326519707,24.012632369995117,23.93814402219184,24.012632369995117,57200
2024-06-26 00:00:00+00:00,24.003319574278304,24.01263061707401,23.891588836629683,23.9288330078125,71600
2024-06-27 00:00:00+00:00,23.928833965005815,23.96607636177856,23.72399456710606,23.742616653442383,264700
2024-06-28 00:00:00+00:00,23.79848065848118,23.994009009284945,23.649507522583008,23.649507522583008,879200
2024-07-01 00:00:00+00:00,23.658818871466938,23.710028720575288,23.49122364743956,23.509845733642578,121500
2024-07-02 00:00:00+00:00,23.556398376459327,23.63088494285201,23.52846702399946,23.61226463317871,117300
2024-07-03 00:00:00+00:00,23.630887820679153,23.723996483983964,23.602956464817737,23.714685440063477,41900
2024-07-05 00:00:00+00:00,23.7426146019182,23.80779012256382,23.696061165999826,23.798479080200195,44700
2024-07-08 00:00:00+00:00,23.817105147288775,23.817105147288775,23.686754084202065,23.714685440063477,55200
2024-07-09 00:00:00+00:00,23.73330449048727,23.73330449048727,23.65881792455631,23.668128967285156,29500
2024-07-10 00:00:00+00:00,23.70537311238653,23.789170727232825,23.66813071462148,23.751928329467773,36600
2024-07-11 00:00:00+00:00,23.77986145971652,23.86272672709123,23.733306242635276,23.751928329467773,95900
2024-07-12 00:00:00+00:00,23.77986082611503,23.826414266055938,23.7146835239379,23.742616653442383,39800
2024-07-15 00:00:00+00:00,23.770550425840163,23.782653183976194,23.686752810960236,23.723995208740234,17400
2024-07-16 00:00:00+00:00,23.789167690896456,23.789167690896456,23.640194567050585,23.677438735961914,84800
2024-07-17 00:00:00+00:00,23.63088621846958,23.64019726175876,23.575021734634404,23.602954864501953,69700
2024-07-18 00:00:00+00:00,23.602953598030325,23.65881807886796,23.528467031613538,23.584331512451172,84000
2024-07-19 00:00:00+00:00,23.556398384082442,23.62157568360948,23.51915598882396,23.584331512451172,55200
2024-07-22 00:00:00+00:00,23.621576951080318,23.64019726175876,23.55639964805604,23.602954864501953,54600
2024-07-23 00:00:00+00:00,23.612263509870616,23.621574552214224,23.50053277764705,23.537776947021484,59600
2024-07-24 00:00:00+00:00,23.556398197278526,23.556398197278526,23.32362745708447,23.379493713378906,80300
2024-07-25 00:00:00+00:00,23.426047645695544,23.48191212726974,23.379494207033687,23.416736602783203,64100
2024-07-26 00:00:00+00:00,23.463292302605108,23.491223656019947,23.453981259500196,23.48191261291504,34400
2024-07-29 00:00:00+00:00,23.528467968920253,23.528467968920253,23.426048270054626,23.453981399536133,29500
2024-07-30 00:00:00+00:00,23.46329116821289,23.500533562932063,23.407424912284434,23.46329116821289,26100
2024-07-31 00:00:00+00:00,23.509844605586807,23.556398042960723,23.416735954939178,23.46329116821289,91300
2024-08-01 00:00:00+00:00,23.509845882599247,23.593643495143873,23.435359313215127,23.453981399536133,180100
2024-08-02 00:00:00+00:00,23.398115466694968,23.398115466694968,23.230522015169708,23.258453369140625,240000
2024-08-05 00:00:00+00:00,22.70911376053491,22.979128682477253,22.457722700674655,22.876708984375,193500
2024-08-06 00:00:00+00:00,22.9605062914105,23.10947942709022,22.9232638954405,23.01637077331543,180800
2024-08-07 00:00:00+00:00,23.100166607806212,23.192344682966066,22.96981556808493,22.98843765258789,69000
2024-08-08 00:00:00+00:00,23.053613518378736,23.165342475273604,23.01636934881395,23.109477996826172,68400
2024-08-09 00:00:00+00:00,23.165342475273604,23.183964560055998,23.072235603161133,23.109477996826172,44600
2024-08-12 00:00:00+00:00,23.109477362936577,23.146721531479766,23.081546012428888,23.10016632080078,45000
2024-08-13 00:00:00+00:00,23.1746535176648,23.24914008089463,23.08154664555233,23.109477996826172,196000
2024-08-14 00:00:00+00:00,23.13741145393554,23.305006667567476,23.1187893688876,23.28638458251953,93000
2024-08-15 00:00:00+00:00,23.33293772977296,23.43535742036626,23.230519815079415,23.398113250732422,106400
2024-08-16 00:00:00+00:00,23.407425551874102,23.46329180932906,23.407425551874102,23.444669723510742,51500
2024-08-19 00:00:00+00:00,23.48191055569749,23.575019202689575,23.463290247018854,23.56570816040039,74300
2024-08-20 00:00:00+00:00,23.59364318009559,23.6308855763404,23.509845568669924,23.6215763092041,39500
2024-08-21 00:00:00+00:00,23.640194567050585,23.70537008674569,23.621574258494643,23.677438735961914,39500
2024-08-22 00:00:00+00:00,23.6774393829435,23.6774393829435,23.602952818985234,23.630884170532227,25700
2024-08-23 00:00:00+00:00,23.714682405029578,23.714682405029578,23.649506881827463,23.668128967285156,40400
2024-08-26 00:00:00+00:00,23.714681763518453,23.714681763518453,23.640195199602445,23.686750411987305,21400
2024-08-27 00:00:00+00:00,23.696063213501475,23.761238739778708,23.64950799766067,23.742616653442383,36100
2024-08-28 00:00:00+00:00,23.742617928433795,23.7537901152956,23.70071911987703,23.733306884765625,26400
2024-08-29 00:00:00+00:00,23.770547382340514,23.80778977535212,23.640194567050585,23.677438735961914,45100
2024-08-30 00:00:00+00:00,23.72399246619444,23.72399246619444,23.444668299485137,23.537776947021484,103200
2024-09-03 00:00:00+00:00,23.565709581672532,23.584331667374013,23.444669576412586,23.500534057617188,38400
2024-09-04 00:00:00+00:00,23.547088339991475,23.640195213014483,23.511707088918815,23.630884170532227,63300
2024-09-05 00:00:00+00:00,23.714681770237657,23.72399281271727,23.612263854761483,23.658817291259766,38900
2024-09-06 00:00:00+00:00,23.696062257712764,23.73330465298333,23.509844953660473,23.556398391723633,84600
2024-09-09 00:00:00+00:00,23.67743936951033,23.686750411987305,23.58433072064038,23.686750411987305,106300
2024-09-10 00:00:00+00:00,23.72399124798715,23.807788848876953,23.649504688962846,23.807788848876953,50700
2024-09-11 00:00:00+00:00,23.817100524902344,23.826411567015754,23.719337246561057,23.817100524902344,105400
2024-09-12 00:00:00+00:00,23.84503477419982,23.89158821105957,23.798479561440285,23.89158821105957,63200
2024-09-13 00:00:00+00:00,23.55639725580896,23.612263509870616,23.50053277764705,23.537776947021484,128900
2024-09-16 00:00:00+00:00,23.565708649056216,23.630884170532227,23.49122208509795,23.630884170532227,86100
2024-09-17 00:00:00+00:00,23.723992805995426,23.779859060857255,23.602952805594324,23.686750411987305,84600
2024-09-18 00:00:00+00:00,23.714684797429285,23.845037632883663,23.602955825211243,23.733306884765625,103600
2024-09-19 00:00:00+00:00,23.798479554547164,23.975385811182587,23.77054820279932,23.91952133178711,66500
2024-09-20 00:00:00+00:00,23.92883286886631,24.021939744483056,23.87296661241648,23.956764221191406,59600
2024-09-23 00:00:00+00:00,24.003318938830216,24.012629981379426,23.88227716159027,23.91952133178711,47400
2024-09-24 00:00:00+00:00,23.92883350116596,23.984697983192145,23.86365620025224,23.966075897216797,36800
2024-09-25 00:00:00+00:00,24.012631103913293,24.012631103913293,23.914866040526196,23.994009017944336,20800
2024-09-26 00:00:00+00:00,23.994007750879124,24.031250144950498,23.88227701686547,23.975385665893555,43600
2024-09-27 00:00:00+00:00,24.02194163757057,24.049874767996798,23.919523711140975,24.012632369995117,29300
2024-09-30 00:00:00+00:00,24.04987238264242,24.077805510298138,23.761237167132442,23.89158821105957,138400
2024-10-01 00:00:00+00:00,23.975388205788402,24.04056373424267,23.854348192359044,23.984699249267578,59300
2024-10-02 00:00:00+00:00,24.021940231323242,24.10573784179645,23.891589182098187,24.021940231323242,19400
2024-10-03 00:00:00+00:00,24.040562317183923,24.059184403044604,23.975386792571395,24.021940231323242,29200
2024-10-04 00:00:00+00:00,24.012631103913293,24.012631103913293,23.88227827803045,23.994009017944336,17900
2024-10-07 00:00:00+00:00,23.9940074180368,23.9940074180368,23.78916803783657,23.798479080200195,53900
2024-10-08 00:00:00+00:00,23.86365649620717,23.919522754826065,23.79848097038501,23.854347229003906,26000
2024-10-09 00:00:00+00:00,23.88227810426234,23.910211233012536,23.76123809814453,23.76123809814453,41300
2024-10-10 00:00:00+00:00,23.78917009338329,23.807792179719616,23.65881904082883,23.742616653442383,52700
2024-10-11 00:00:00+00:00,23.733303559554578,23.817101164927443,23.71468147482733,23.798479080200195,65900
2024-10-14 00:00:00+00:00,23.79847780701146,23.854344058204425,23.74261333171814,23.807788848876953,39500
2024-10-15 00:00:00+00:00,23.84503540619266,23.95676436797726,23.826413320595286,23.90089988708496,33900
2024-10-16 00:00:00+00:00,23.938141647919323,23.994007903230763,23.882277168507663,23.89158821105957,37800
2024-10-17 00:00:00+00:00,23.90090066861977,23.983767709107877,23.761238573872298,23.854347229003906,33000
2024-10-18 00:00:00+00:00,23.919521972682336,23.919521972682336,23.79848019219922,23.90089988708496,231200
2024-10-21 00:00:00+00:00,23.8822778091591,23.8822778091591,23.751926761735252,23.872966766357422,33800
2024-10-22 00:00:00+00:00,23.900899399314007,23.92883252714001,23.779859397200912,23.835723876953125,91900
2024-10-23 00:00:00+00:00,23.78917009338329,23.85434739556042,23.733305610274222,23.742616653442383,70000
2024-10-24 00:00:00+00:00,23.789168809612573,23.85434610827244,23.751926414849592,23.77985954284668,41300
2024-10-25 00:00:00+00:00,23.863655228879338,23.92883252714001,23.798479706518453,23.835723876953125,28500
2024-10-28 00:00:00+00:00,23.9195229130057,23.9195229130057,23.705372472016858,23.770549774169922,31600
2024-10-29 00:00:00+00:00,23.742616028381587,23.77054915715069,23.612264979258818,23.705371856689453,43000
2024-10-30 00:00:00+00:00,23.77986059880113,23.872967477792926,23.700717620578242,23.84037971496582,63300
2024-10-31 00:00:00+00:00,23.8450346227941,23.975385665893555,23.742614931273227,23.975385665893555,114700
2024-11-01 00:00:00+00:00,23.984697504077737,24.012630632482775,23.751926761735252,23.872966766357422,25400
2024-11-04 00:00:00+00:00,23.966074768633376,24.003318938830216,23.835723724744003,23.91952133178711,41800
2024-11-05 00:00:00+00:00,23.854345665286882,24.012629835864697,23.789168367837387,23.975385665893555,136100
2024-11-06 00:00:00+00:00,23.919520212250184,23.919520212250184,23.789167398562103,23.817100524902344,40900
2024-11-07 00:00:00+00:00,23.863655083403852,23.928832381267195,23.779859252236253,23.89158821105957,59200
2024-11-08 00:00:00+00:00,23.938141982423023,24.04056167602539,23.91021063027678,24.04056167602539,34800
2024-11-11 00:00:00+00:00,24.068494958191245,24.068494958191245,23.835724217349743,23.956764221191406,22200
2024-11-12 00:00:00+00:00,23.93814258586288,23.93814258586288,23.7519270552278,23.76123809814453,29900
2024-11-13 00:00:00+00:00,23.882277460369725,23.900899545701115,23.76123745751529,23.77985954284668,26800
2024-11-14 00:00:00+00:00,23.845034292018315,23.87296564320944,23.705370432463706,23.798479080200195,16600
2024-11-15 00:00:00+00:00,23.798481127764195,23.80779217092892,23.714683515181584,23.770549774169922,14300
2024-11-18 00:00:00+00:00,23.770548500180986,23.900899545701115,23.723993286852508,23.77985954284668,26800
2024-11-19 00:00:00+00:00,23.770551059438304,23.826415545547327,23.658820311320266,23.733306884765625,42000
2024-11-20 00:00:00+00:00,23.770551059438304,23.96607764876988,23.630887180315757,23.733306884765625,39400
2024-11-21 00:00:00+00:00,23.826414266055938,23.826414266055938,23.686752170333314,23.742616653442383,44800
2024-11-22 00:00:00+00:00,23.770546457314623,23.86365332417027,23.751924373583634,23.807788848876953,16100
2024-11-25 00:00:00+00:00,23.84503365124258,23.91020917013677,23.74261396389474,23.817100524902344,40400
2024-11-26 00:00:00+00:00,23.81710257974507,23.81710257974507,23.68675153071053,23.76123809814453,50200
2024-11-27 00:00:00+00:00,23.761236048121564,23.87296500168312,23.733302921781327,23.817100524902344,21400
2024-11-29 00:00:00+00:00,23.7891688440768,24.06849479675293,23.7891688440768,24.06849479675293,73900
2024-12-02 00:00:00+00:00,24.031252065747818,24.031252065747818,23.92883414194054,23.94745445251465,11900
2024-12-03 00:00:00+00:00,23.94745331750408,24.003319574278304,23.83572435575529,23.9288330078125,29000
2024-12-04 00:00:00+00:00,23.845035890176753,23.975386940204473,23.845035890176753,23.966075897216797,25400
2024-12-05 00:00:00+00:00,23.96607652104957,24.021941004529896,23.89158995110916,24.003320693969727,28000
2024-12-06 00:00:00+00:00,24.02194164728432,24.04056373424267,23.919523720813313,23.984699249267578,19500
2024-12-09 00:00:00+00:00,24.01262920713255,24.020077330571855,23.92883160279136,23.938140869140625,24700
2024-12-10 00:00:00+00:00,24.01263126916271,24.01263126916271,23.79848083084569,23.882278442382812,123000
2024-12-11 00:00:00+00:00,23.938141793848885,24.00331909210956,23.835723876953125,23.835723876953125,77100
2024-12-12 00:00:00+00:00,23.85434533438194,23.95676324858231,23.7426146019182,23.798479080200195,123400
2024-12-13 00:00:00+00:00,23.924547726645525,23.924547726645525,23.734972361778354,23.858196258544922,88500
2024-12-16 00:00:00+00:00,23.9245482608194,23.9245482608194,23.725493852073207,23.791845321655273,28000
2024-12-17 00:00:00+00:00,23.8202819513776,23.93402862548828,23.791846638806465,23.93402862548828,278300
2024-12-18 00:00:00+00:00,23.934027761927585,24.028816352276092,23.763408660888672,23.763408660888672,68200
2024-12-19 00:00:00+00:00,23.76340960323704,23.848719157139485,23.706537169949428,23.74445152282715,216100
2024-12-20 00:00:00+00:00,23.820279664608563,23.95298440632159,23.72549288788167,23.772886276245117,41000
2024-12-23 00:00:00+00:00,23.829761076729593,23.829761076729593,23.725495250359316,23.74445152282715,18700
2024-12-24 00:00:00+00:00,23.772887168020393,23.839238637394963,23.69705665902918,23.82975959777832,33500
2024-12-26 00:00:00+00:00,23.829760639185203,23.829760639185203,23.744451086849146,23.81080436706543,30700
2024-12-27 00:00:00+00:00,23.820282059212662,23.83924013964061,23.725495272957048,23.782367706298828,28200
2024-12-30 00:00:00+00:00,23.782367598635403,24.00985913891472,23.76340951829328,23.93402862548828,36700
2024-12-31 00:00:00+00:00,24.000379232788944,24.009858272617993,23.64966379882405,23.763408660888672,270100
2025-01-02 00:00:00+00:00,23.84871767701161,23.924548186002824,23.78236620763704,23.82975959777832,35900
2025-01-03 00:00:00+00:00,23.886634343773434,23.962464854378283,23.85250943883896,23.877155303955078,19700
2025-01-06 00:00:00+00:00,23.924549178758056,23.934028218768038,23.801325274512354,23.886634826660156,45800
2025-01-07 00:00:00+00:00,23.90559161319636,23.915070653410332,23.744451545442935,23.782367706298828,52800
2025-01-08 00:00:00+00:00,23.76340723698405,23.86483096834138,23.744449158461922,23.772886276245117,31000
2025-01-10 00:00:00+00:00,23.791844354767246,23.791844354767246,23.621225263951835,23.772886276245117,78400
2025-01-13 00:00:00+00:00,23.76340962587088,23.820282059212662,23.630706678759374,23.782367706298828,95900
2025-01-14 00:00:00+00:00,23.801325709997098,23.86767718333895,23.772888589446854,23.820281982421875,24400
2025-01-15 00:00:00+00:00,23.990899098940794,24.455361181732158,23.924547631105156,24.009857177734375,193300
2025-01-16 00:00:00+00:00,24.00985956744784,24.076211041887472,23.93402905266796,24.019338607788086,25300
2025-01-17 00:00:00+00:00,24.038294754433345,24.170997692635808,23.981420516967773,23.981420516967773,18500
2025-01-21 00:00:00+00:00,24.03829757450489,24.07621192932129,24.009860452435984,24.07621192932129,29200
2025-01-22 00:00:00+00:00,24.07621192932129,24.142563406206598,24.028818533815258,24.07621192932129,22500
2025-01-23 00:00:00+00:00,24.066731924220925,24.11412712576987,23.95298705638761,24.057252883911133,180400
2025-01-24 00:00:00+00:00,24.11412519027705,24.26578620717662,24.07620903208119,24.170997619628906,19000
2025-01-27 00:00:00+00:00,24.057250497793245,24.21744318963844,24.057250497793245,24.199434280395508,34200
2025-01-28 00:00:00+00:00,24.199436680615893,24.20891572092568,24.038296611233633,24.057252883911133,28300
2025-01-29 00:00:00+00:00,24.114125773205533,24.246828714215102,23.95298571286164,24.02881622314453,35800
2025-01-30 00:00:00+00:00,24.11412763059612,24.171000065703396,24.09516954957966,24.10464859008789,22600
2025-01-31 00:00:00+00:00,24.189957309275457,24.189957309275457,23.97194480895996,23.97194480895996,30900
2025-02-03 00:00:00+00:00,23.971943588759927,24.150145196013682,23.96246454906235,24.00511932373047,11800
2025-02-04 00:00:00+00:00,23.981420059544003,24.881908914878263,23.971942828089112,24.009857177734375,262900
2025-02-05 00:00:00+00:00,24.104647571568275,24.208915204810978,24.104647571568275,24.16152000427246,13700
2025-02-06 00:00:00+00:00,24.1520410406205,24.218392513642428,24.009859054438934,24.123605728149414,16100
2025-02-07 00:00:00+00:00,24.14256238379407,24.189957585235113,24.085689950006888,24.13308334350586,11300
2025-02-10 00:00:00+00:00,24.22787094116211,24.22787094116211,24.123605118167816,24.22787094116211,18000
2025-02-11 00:00:00+00:00,24.22787094116211,24.22787094116211,24.16151946981792,24.22787094116211,13200
2025-02-12 00:00:00+00:00,24.13308288394935,24.202280057529787,24.104647571568275,24.16152000427246,22600
2025-02-13 00:00:00+00:00,24.21839294281283,24.265788144341265,24.180478589532157,24.20891571044922,15600
2025-02-14 00:00:00+00:00,24.24682955729975,24.24682955729975,24.16152000427246,24.16152000427246,35300
2025-02-18 00:00:00+00:00,24.218390551192833,24.246827669301666,24.142560044177845,24.199434280395508,65000
2025-02-19 00:00:00+00:00,24.17099987564652,24.351098028002575,24.17099987564652,24.29422378540039,28400
2025-02-20 00:00:00+00:00,24.33214032137433,24.341619361953818,24.237351723521563,24.31223487854004,20200
2025-02-21 00:00:00+00:00,24.313180007605634,24.313180007605634,24.170998027853713,24.21839141845703,18800
2025-02-24 00:00:00+00:00,24.180476201656287,24.218390551192833,24.170997162286678,24.199434280395508,34700
2025-02-25 00:00:00+00:00,24.256310393894243,24.33214091243004,24.218394230655257,24.313182830810547,23000
2025-02-26 00:00:00+00:00,24.351096497612595,24.47432039962223,24.264839585411654,24.45536231994629,125600
2025-02-27 00:00:00+00:00,24.493280006140708,24.512238086998444,24.407970450223008,24.445886611938477,17500
2025-02-28 00:00:00+00:00,24.51223699017396,24.54541272621946,24.455362750145653,24.540672302246094,42500
2025-03-03 00:00:00+00:00,24.53119565044473,24.640203717140313,24.417450775198667,24.550153732299805,28300
2025-03-04 00:00:00+00:00,24.597545698827904,24.597545698827904,24.370052362399434,24.407968521118164,32200
2025-03-05 00:00:00+00:00,24.521716212402364,24.521716212402364,24.31318094663296,24.351097106933594,49200
2025-03-06 00:00:00+00:00,24.265787554199207,24.398490499367348,24.265787554199207,24.351097106933594,21300
2025-03-07 00:00:00+00:00,24.28474469642043,24.464841027066615,24.199435146980882,24.21839141845703,36500
2025-03-10 00:00:00+00:00,24.123605297624472,24.170998689525167,24.03829574584961,24.03829574584961,54100
2025-03-11 00:00:00+00:00,24.085689621247937,24.208915335370605,24.000380067760563,24.047775268554688,35100
2025-03-12 00:00:00+00:00,24.095168022185405,24.26578712463379,24.076209942370696,24.26578712463379,69600
2025-03-13 00:00:00+00:00,24.265788472041397,24.313181866267783,24.21839326987291,24.29422378540039,44000
2025-03-14 00:00:00+00:00,24.412911854718786,24.49975635504671,24.24887244748512,24.31641960144043,608900
2025-03-17 00:00:00+00:00,24.316418585706348,24.383963896368428,24.277820213629912,24.345365524291992,420700
2025-03-18 00:00:00+00:00,24.345365533903504,24.403263092041016,24.345365533903504,24.403263092041016,38500
2025-03-19 00:00:00+00:00,24.383963905995177,24.43221003063809,24.355015126926425,24.403263092041016,23200
2025-03-20 00:00:00+00:00,24.412911161131984,24.46115912687216,24.36466503586351,24.393613815307617,40800
2025-03-21 00:00:00+00:00,24.41291205200764,24.461160019508487,24.374315518478742,24.422561645507812,22200
2025-03-24 00:00:00+00:00,24.37431393041157,24.451508832911646,24.364664337540106,24.41291046142578,27200
2025-03-25 00:00:00+00:00,24.412909829649085,24.432209014892578,24.36466370701196,24.432209014892578,18800
2025-03-26 00:00:00+00:00,24.432211617098197,24.432211617098197,24.30677058059834,24.355016708374023,99900
2025-03-27 00:00:00+00:00,24.374313354492188,24.393612539779117,24.23922273842691,24.374313354492188,93900
2025-03-28 00:00:00+00:00,24.345367114724525,24.383965489322513,24.345367114724525,24.355016708374023,92600
2025-03-31 00:00:00+00:00,24.355013841016866,24.3646634335303,24.19097444923166,24.326065063476562,493900
2025-04-01 00:00:00+00:00,24.3646634335303,24.3646634335303,24.326065063476562,24.326065063476562,37200
2025-04-02 00:00:00+00:00,24.355015433847637,24.355015433847637,24.32606665441407,24.335716247558594,48300
2025-04-03 00:00:00+00:00,24.21992274304944,24.27974911115492,24.070356822785737,24.113779067993164,72600
2025-04-04 00:00:00+00:00,24.113781667891747,24.113781667891747,23.901496135362553,24.03658676147461,151300
2025-04-07 00:00:00+00:00,23.920795667706336,23.978691388237767,23.187443125911738,23.57341766357422,115600
