"('date', '')","('open', 'ACLO')","('high', 'ACLO')","('low', 'ACLO')","('close', 'ACLO')","('volume', 'ACLO')"
2025-01-07 00:00:00+00:00,48.535125732421875,48.535125732421875,48.535125732421875,48.535125732421875,0
2025-01-08 00:00:00+00:00,48.535125732421875,48.535125732421875,48.535125732421875,48.535125732421875,0
2025-01-10 00:00:00+00:00,48.60775119581895,48.61259460449219,48.60775119581895,48.61259460449219,1400
2025-01-13 00:00:00+00:00,48.61259460449219,48.61259460449219,48.61259460449219,48.61259460449219,0
2025-01-14 00:00:00+00:00,48.66489274479095,48.66489274479095,48.63777556750544,48.64164733886719,60200
2025-01-15 00:00:00+00:00,48.64164733886719,48.64164733886719,48.64164733886719,48.64164733886719,0
2025-01-16 00:00:00+00:00,48.64164733886719,48.64164733886719,48.64164733886719,48.64164733886719,0
2025-01-17 00:00:00+00:00,48.64164733886719,48.64164733886719,48.64164733886719,48.64164733886719,0
2025-01-21 00:00:00+00:00,48.64164733886719,48.64164733886719,48.64164733886719,48.64164733886719,0
2025-01-22 00:00:00+00:00,48.73366001701979,48.77239990234375,48.73366001701979,48.77239990234375,80800
2025-01-23 00:00:00+00:00,48.77239990234375,48.77239990234375,48.77239990234375,48.77239990234375,0
2025-01-24 00:00:00+00:00,48.77239990234375,48.77239990234375,48.77239990234375,48.77239990234375,0
2025-01-27 00:00:00+00:00,48.77239990234375,48.77239990234375,48.77239990234375,48.77239990234375,0
2025-01-28 00:00:00+00:00,48.80145901046072,48.80145901046072,48.79661560058594,48.79661560058594,81900
2025-01-29 00:00:00+00:00,48.79661560058594,48.79661560058594,48.79661560058594,48.79661560058594,0
2025-01-30 00:00:00+00:00,48.79661560058594,48.79661560058594,48.79661560058594,48.79661560058594,0
2025-01-31 00:00:00+00:00,48.79661560058594,48.79661560058594,48.79661560058594,48.79661560058594,0
2025-02-03 00:00:00+00:00,48.869564056396484,48.879289645534605,48.869564056396484,48.869564056396484,98000
2025-02-04 00:00:00+00:00,48.869564056396484,48.869564056396484,48.869564056396484,48.869564056396484,0
2025-02-05 00:00:00+00:00,48.869564056396484,48.869564056396484,48.869564056396484,48.869564056396484,0
2025-02-06 00:00:00+00:00,48.898753023769125,48.937662808358034,48.898753023769125,48.93571472167969,745100
2025-02-07 00:00:00+00:00,48.93765773091264,48.966838211006106,48.93765773091264,48.9464111328125,20900
2025-02-10 00:00:00+00:00,48.9464111328125,48.9464111328125,48.9464111328125,48.9464111328125,0
2025-02-11 00:00:00+00:00,48.9464111328125,48.9464111328125,48.9464111328125,48.9464111328125,0
2025-02-12 00:00:00+00:00,48.9464111328125,48.9464111328125,48.9464111328125,48.9464111328125,0
2025-02-13 00:00:00+00:00,48.93766403198242,48.93766403198242,48.93766403198242,48.93766403198242,200
2025-02-14 00:00:00+00:00,48.93766403198242,48.93766403198242,48.93766403198242,48.93766403198242,0
2025-02-18 00:00:00+00:00,48.93766403198242,48.93766403198242,48.93766403198242,48.93766403198242,0
2025-02-19 00:00:00+00:00,48.93766403198242,48.93766403198242,48.93766403198242,48.93766403198242,0
2025-02-20 00:00:00+00:00,48.93766403198242,48.93766403198242,48.93766403198242,48.93766403198242,0
2025-02-21 00:00:00+00:00,48.94738485715154,48.96197509765625,48.94738485715154,48.96197509765625,400
2025-02-24 00:00:00+00:00,48.937662168627604,48.96684265136719,48.937662168627604,48.96684265136719,300
2025-02-25 00:00:00+00:00,48.96684265136719,48.96684265136719,48.96684265136719,48.96684265136719,0
2025-02-26 00:00:00+00:00,48.96684265136719,48.96684265136719,48.96684265136719,48.96684265136719,0
2025-02-27 00:00:00+00:00,49.02520164605342,49.02520164605342,48.976562566269145,48.99601745605469,195000
2025-02-28 00:00:00+00:00,49.01547622680664,49.01547622680664,49.01547622680664,49.01547622680664,1000
2025-03-03 00:00:00+00:00,49.02915127007756,49.02915127007756,49.01547622680664,49.01547622680664,200
2025-03-04 00:00:00+00:00,49.01547622680664,49.01547622680664,49.01547622680664,49.01547622680664,0
2025-03-05 00:00:00+00:00,49.01547622680664,49.01547622680664,49.01547622680664,49.01547622680664,0
2025-03-06 00:00:00+00:00,49.01547622680664,49.01547622680664,49.01547622680664,49.01547622680664,0
2025-03-07 00:00:00+00:00,49.014503457641695,49.03794479370117,49.014503457641695,49.03794479370117,500
2025-03-10 00:00:00+00:00,49.035016724335826,49.03990173339844,49.035016724335826,49.03990173339844,600
2025-03-11 00:00:00+00:00,49.0252467062106,49.03990173339844,49.01548041425553,49.03990173339844,272600
2025-03-12 00:00:00+00:00,49.03012466430664,49.03012466430664,49.03012466430664,49.03012466430664,600
2025-03-13 00:00:00+00:00,49.05454560329892,49.05454560329892,49.00570297241211,49.00570297241211,900
2025-03-14 00:00:00+00:00,49.015476518292715,49.015476518292715,48.95686759271031,48.98128890991211,2400
2025-03-17 00:00:00+00:00,49.01547871621912,49.01547871621912,48.96663980579537,48.97640609741211,600
2025-03-18 00:00:00+00:00,48.97640609741211,48.97640609741211,48.97640609741211,48.97640609741211,0
2025-03-19 00:00:00+00:00,48.97640609741211,48.97640609741211,48.97640609741211,48.97640609741211,0
2025-03-20 00:00:00+00:00,48.97640609741211,48.97640609741211,48.97640609741211,48.97640609741211,0
2025-03-21 00:00:00+00:00,48.97640609741211,48.97640609741211,48.97640609741211,48.97640609741211,0
2025-03-24 00:00:00+00:00,48.97640609741211,48.97640609741211,48.97640609741211,48.97640609741211,0
2025-03-25 00:00:00+00:00,48.97640609741211,48.97640609741211,48.97640609741211,48.97640609741211,0
2025-03-26 00:00:00+00:00,48.97640609741211,48.97640609741211,48.97640609741211,48.97640609741211,0
2025-03-27 00:00:00+00:00,48.97640609741211,48.97640609741211,48.97640609741211,48.97640609741211,0
2025-03-28 00:00:00+00:00,49.05455141563678,49.07408772507239,49.03501510620117,49.03501510620117,15000
2025-03-31 00:00:00+00:00,49.04477990945755,49.171764053850374,49.04477990945755,49.135623931884766,5800
2025-04-01 00:00:00+00:00,49.341609954833984,49.341609954833984,49.341609954833984,49.341609954833984,0
2025-04-02 00:00:00+00:00,49.06401521503381,49.08363342285156,49.06401521503381,49.08363342285156,209300
2025-04-03 00:00:00+00:00,49.08363342285156,49.08363342285156,49.08363342285156,49.08363342285156,0
2025-04-04 00:00:00+00:00,49.02477868546609,49.02477868546609,48.701087611701794,48.78936767578125,407800
2025-04-07 00:00:00+00:00,48.94631298891625,48.94631298891625,48.68147277832031,48.68147277832031,2800
2025-04-08 00:00:00+00:00,48.80898770543195,48.80898770543195,48.63929748535156,48.63929748535156,900
2025-04-09 00:00:00+00:00,48.70108610890025,48.75209045410156,48.70108610890025,48.75209045410156,141100
2025-04-10 00:00:00+00:00,48.701087951660156,48.701087951660156,48.701087951660156,48.701087951660156,400
2025-04-11 00:00:00+00:00,48.75013463938695,48.75013463938695,48.64714184778699,48.68147277832031,9500
2025-04-14 00:00:00+00:00,48.80898335962046,48.882550705154046,48.77955791812328,48.82173538208008,2700
2025-04-15 00:00:00+00:00,48.858030891272634,48.92669274949003,48.858030891272634,48.92178726196289,83500
2025-04-16 00:00:00+00:00,48.80408477783203,48.80408477783203,48.80408477783203,48.80408477783203,300
2025-04-17 00:00:00+00:00,48.86293411254883,48.86293411254883,48.86293411254883,48.86293411254883,100
2025-04-21 00:00:00+00:00,48.86293411254883,48.86293411254883,48.86293411254883,48.86293411254883,100
2025-04-22 00:00:00+00:00,48.849199755527344,48.909034729003906,48.849199755527344,48.909034729003906,300
2025-04-23 00:00:00+00:00,48.985540808569716,48.985540808569716,48.94630813598633,48.94630813598633,200
2025-04-24 00:00:00+00:00,48.99535158644316,49.083631647534745,48.99535158644316,49.03948974609375,5300
2025-04-25 00:00:00+00:00,49.07872772216797,49.07872772216797,49.07872772216797,49.07872772216797,100
2025-04-28 00:00:00+00:00,49.10913848876953,49.10913848876953,49.10913848876953,49.10913848876953,100
2025-04-29 00:00:00+00:00,49.142486572265625,49.142486572265625,49.142486572265625,49.142486572265625,100
2025-04-30 00:00:00+00:00,49.16701126098633,49.16701126098633,49.16701126098633,49.16701126098633,100
2025-05-01 00:00:00+00:00,49.186710357666016,49.186710357666016,49.186710357666016,49.186710357666016,100
2025-05-02 00:00:00+00:00,49.18867874145508,49.18867874145508,49.18867874145508,49.18867874145508,100
2025-05-05 00:00:00+00:00,49.23102569580078,49.23102569580078,49.23102569580078,49.23102569580078,200
2025-05-06 00:00:00+00:00,49.23102569580078,49.23102569580078,49.23102569580078,49.23102569580078,100
2025-05-07 00:00:00+00:00,49.29011384818877,49.29011384818877,49.25072024758079,49.26057052612305,500
2025-05-08 00:00:00+00:00,49.299965635288984,49.299965635288984,49.29011535644531,49.29011535644531,500
2025-05-09 00:00:00+00:00,49.270416259765625,49.270416259765625,49.270416259765625,49.270416259765625,100
2025-05-12 00:00:00+00:00,49.339351654052734,49.339351654052734,49.339351654052734,49.339351654052734,7000
2025-05-13 00:00:00+00:00,49.378747551028376,49.378747551028376,49.35905075073242,49.35905075073242,2100
2025-05-14 00:00:00+00:00,49.38367462158203,49.38367462158203,49.38367462158203,49.38367462158203,100
2025-05-15 00:00:00+00:00,49.418142914858045,49.418142914858045,49.385643005371094,49.385643005371094,328100
2025-05-16 00:00:00+00:00,49.44767929266887,49.48707288913322,49.44767929266887,49.47525405883789,3900
2025-05-19 00:00:00+00:00,49.47723116720402,49.47723116720402,49.44768408859992,49.46245574951172,1400
2025-05-20 00:00:00+00:00,49.47723159035009,49.47723159035009,49.45753479003906,49.45753479003906,100
2025-05-21 00:00:00+00:00,49.48707962036133,49.48707962036133,49.48707962036133,49.48707962036133,100
2025-05-22 00:00:00+00:00,49.48215102335149,49.53139114379883,49.48215102335149,49.53139114379883,500
2025-05-23 00:00:00+00:00,49.48707235549684,49.49691887611669,49.482147216796875,49.482147216796875,1700
2025-05-27 00:00:00+00:00,49.540260314941406,49.540260314941406,49.540260314941406,49.540260314941406,100
2025-05-28 00:00:00+00:00,49.54616928100586,49.54616928100586,49.54616928100586,49.54616928100586,100
2025-05-29 00:00:00+00:00,49.55601270958338,49.58555603027344,49.48707579011967,49.58555603027344,1800
2025-05-30 00:00:00+00:00,49.63480049134392,49.63480049134392,49.627906799316406,49.627906799316406,1900
2025-06-02 00:00:00+00:00,49.600223541259766,49.600223541259766,49.600223541259766,49.600223541259766,100
2025-06-03 00:00:00+00:00,49.61505126953125,49.61505126953125,49.61505126953125,49.61505126953125,100
2025-06-04 00:00:00+00:00,49.62493889598952,49.62493889598952,49.6199951171875,49.6199951171875,300
2025-06-05 00:00:00+00:00,49.595279599515344,49.595279599515344,49.58539581298828,49.58539581298828,300
2025-06-06 00:00:00+00:00,49.64965057373047,49.64965057373047,49.64965057373047,49.64965057373047,100
2025-06-09 00:00:00+00:00,49.67436599731445,49.67436599731445,49.67436599731445,49.67436599731445,200
2025-06-10 00:00:00+00:00,49.64965057373047,49.64965057373047,49.64965057373047,49.64965057373047,100
2025-06-11 00:00:00+00:00,49.66448211669922,49.66448211669922,49.66448211669922,49.66448211669922,100
2025-06-12 00:00:00+00:00,49.67436599731445,49.67436599731445,49.67436599731445,49.67436599731445,100
2025-06-13 00:00:00+00:00,49.708965296502804,49.708965296502804,49.707977294921875,49.707977294921875,100000
2025-06-16 00:00:00+00:00,49.68424987792969,49.68424987792969,49.68424987792969,49.68424987792969,100
2025-06-17 00:00:00+00:00,49.69907760620117,49.69907760620117,49.69907760620117,49.69907760620117,100
2025-06-18 00:00:00+00:00,49.72379278841722,49.76333547758615,49.70204544067383,49.70204544067383,2000
2025-06-20 00:00:00+00:00,49.72379675144797,49.72379675144797,49.694141617706926,49.71391296386719,6900
2025-06-23 00:00:00+00:00,49.745540618896484,49.745540618896484,49.745540618896484,49.745540618896484,100
2025-06-24 00:00:00+00:00,49.74455261230469,49.74455261230469,49.74455261230469,49.74455261230469,100
2025-06-25 00:00:00+00:00,49.728736877441406,49.728736877441406,49.728736877441406,49.728736877441406,100
2025-06-26 00:00:00+00:00,49.743564600709846,49.743564600709846,49.742576599121094,49.742576599121094,2000
2025-06-27 00:00:00+00:00,49.77717208862305,49.77717208862305,49.77717208862305,49.77717208862305,20600
2025-06-30 00:00:00+00:00,49.79793930053711,49.79793930053711,49.79793930053711,49.79793930053711,200
2025-07-01 00:00:00+00:00,49.81778335571289,49.81778335571289,49.81778335571289,49.81778335571289,178300
2025-07-02 00:00:00+00:00,49.81778335571289,49.81778335571289,49.81778335571289,49.81778335571289,100
2025-07-03 00:00:00+00:00,49.83862211793858,49.83862211793858,49.82770538330078,49.82770538330078,100
2025-07-07 00:00:00+00:00,49.85251251787998,49.854496002197266,49.85251251787998,49.854496002197266,1600
2025-07-08 00:00:00+00:00,49.85251235961914,49.85251235961914,49.85251235961914,49.85251235961914,194900
2025-07-09 00:00:00+00:00,49.857470173019365,49.88724136352539,49.857470173019365,49.88724136352539,1100
2025-07-10 00:00:00+00:00,49.90212631225586,49.90212631225586,49.90212631225586,49.90212631225586,100
2025-07-11 00:00:00+00:00,49.88228011318137,49.90212631225586,49.88228011318137,49.90212631225586,2100
2025-07-14 00:00:00+00:00,49.96165980020471,49.971584792116644,49.93189239501953,49.93189239501953,25400
2025-07-15 00:00:00+00:00,49.89220089506807,49.90212588715848,49.86243348934764,49.89716339111328,18100
2025-07-16 00:00:00+00:00,49.88327185534378,49.93189371822987,49.88327185534378,49.90212631225586,2400
2025-07-17 00:00:00+00:00,49.95173867275091,49.96165987940326,49.92296300965626,49.932884216308594,5000
2025-07-18 00:00:00+00:00,49.961661818828475,50.02120041687971,49.961661818828475,50.0013542175293,17000
2025-07-21 00:00:00+00:00,49.94182154722556,49.981510162353516,49.94182154722556,49.981510162353516,500
2025-07-22 00:00:00+00:00,49.98646926879883,49.98646926879883,49.98646926879883,49.98646926879883,100
2025-07-23 00:00:00+00:00,50.01127830980394,50.01127830980394,49.990440368652344,49.990440368652344,400
2025-07-24 00:00:00+00:00,49.99341583251953,49.99341583251953,49.99341583251953,49.99341583251953,100
2025-07-25 00:00:00+00:00,50.031124114990234,50.031124114990234,50.031124114990234,50.031124114990234,100
2025-07-28 00:00:00+00:00,50.03112197067805,50.050968170166016,50.03112197067805,50.050968170166016,400
2025-07-29 00:00:00+00:00,50.060890197753906,50.060890197753906,50.060890197753906,50.060890197753906,100
2025-07-30 00:00:00+00:00,50.08073806762695,50.08073806762695,50.08073806762695,50.08073806762695,100
2025-07-31 00:00:00+00:00,50.10058084654654,50.10058084654654,50.04104225368584,50.085693359375,3000
2025-08-01 00:00:00+00:00,50.05083084106445,50.05083084106445,50.05083084106445,50.05083084106445,100
2025-08-04 00:00:00+00:00,50.105621337890625,50.105621337890625,50.105621337890625,50.105621337890625,86800
2025-08-05 00:00:00+00:00,50.13052848203575,50.13052848203575,50.11060333251953,50.11060333251953,200
2025-08-06 00:00:00+00:00,50.090675354003906,50.090675354003906,50.090675354003906,50.090675354003906,100
2025-08-07 00:00:00+00:00,50.140491971066915,50.140491971066915,50.13052749633789,50.13052749633789,700
2025-08-08 00:00:00+00:00,50.1404914855957,50.1404914855957,50.1404914855957,50.1404914855957,100
2025-08-11 00:00:00+00:00,50.15045166015625,50.15045166015625,50.15045166015625,50.15045166015625,100
2025-08-12 00:00:00+00:00,50.1404914855957,50.1404914855957,50.1404914855957,50.1404914855957,100
2025-08-13 00:00:00+00:00,50.15045166015625,50.15045166015625,50.15045166015625,50.15045166015625,100
2025-08-14 00:00:00+00:00,50.1554333978333,50.1604118347168,50.1554333978333,50.1604118347168,100
2025-08-15 00:00:00+00:00,50.1355094909668,50.1355094909668,50.1355094909668,50.1355094909668,100
2025-08-18 00:00:00+00:00,50.18333117609549,50.18333117609549,50.170379638671875,50.170379638671875,1100
2025-08-19 00:00:00+00:00,50.17536163330078,50.17536163330078,50.17536163330078,50.17536163330078,100
2025-08-20 00:00:00+00:00,50.18033981323242,50.18033981323242,50.18033981323242,50.18033981323242,1200
2025-08-21 00:00:00+00:00,50.230149800784325,50.230149800784325,50.20026397705078,50.20026397705078,1100
2025-08-22 00:00:00+00:00,50.21022746659796,50.230148815140325,50.19528075469084,50.22018814086914,13200
2025-08-25 00:00:00+00:00,50.210229309351995,50.27996543281032,50.210229309351995,50.260040283203125,2000
2025-08-26 00:00:00+00:00,50.26004052608352,50.26004052608352,50.25505828857422,50.25505828857422,900
2025-08-27 00:00:00+00:00,50.27498245239258,50.27498245239258,50.27498245239258,50.27498245239258,100
2025-08-28 00:00:00+00:00,50.25505828857422,50.25505828857422,50.25505828857422,50.25505828857422,100
2025-08-29 00:00:00+00:00,50.25007530835469,50.27000045776367,50.25007530835469,50.27000045776367,600
2025-09-02 00:00:00+00:00,50.310001373291016,50.310001373291016,50.310001373291016,50.310001373291016,100
2025-09-03 00:00:00+00:00,50.310001373291016,50.310001373291016,50.310001373291016,50.310001373291016,100
2025-09-04 00:00:00+00:00,50.349998474121094,50.349998474121094,50.310001373291016,50.310001373291016,200
2025-09-05 00:00:00+00:00,50.327999114990234,50.327999114990234,50.30400085449219,50.30400085449219,3000
2025-09-08 00:00:00+00:00,50.33000183105469,50.33000183105469,50.33000183105469,50.33000183105469,100
2025-09-09 00:00:00+00:00,50.34000015258789,50.3650016784668,50.34000015258789,50.3650016784668,100
2025-09-10 00:00:00+00:00,50.35499954223633,50.35499954223633,50.35499954223633,50.35499954223633,100
2025-09-11 00:00:00+00:00,50.380001068115234,50.380001068115234,50.349998474121094,50.349998474121094,200
2025-09-12 00:00:00+00:00,50.36000061035156,50.36000061035156,50.36000061035156,50.36000061035156,217500
2025-09-15 00:00:00+00:00,50.380001068115234,50.380001068115234,50.3650016784668,50.3650016784668,200
2025-09-16 00:00:00+00:00,50.400001525878906,50.400001525878906,50.367000579833984,50.367000579833984,2000
2025-09-17 00:00:00+00:00,50.400001525878906,50.400001525878906,50.38999938964844,50.395999908447266,600
2025-09-18 00:00:00+00:00,50.40999984741211,50.41999816894531,50.38999938964844,50.395999908447266,3300
2025-09-19 00:00:00+00:00,50.41999816894531,50.41999816894531,50.40999984741211,50.40999984741211,200
2025-09-22 00:00:00+00:00,50.43000030517578,50.470001220703125,50.41899871826172,50.4379997253418,6700
2025-09-23 00:00:00+00:00,50.41999816894531,50.435001373291016,50.41999816894531,50.435001373291016,1200
2025-09-24 00:00:00+00:00,50.439998626708984,50.439998626708984,50.435001373291016,50.435001373291016,600
2025-09-25 00:00:00+00:00,50.439998626708984,50.45600128173828,50.439998626708984,50.45600128173828,100
2025-09-26 00:00:00+00:00,50.44499969482422,50.44499969482422,50.44499969482422,50.44499969482422,100
