"('date', '')","('open', 'DBI')","('high', 'DBI')","('low', 'DBI')","('close', 'DBI')","('volume', 'DBI')"
2005-07-27 00:00:00+00:00,8.59666931533432,8.59666931533432,8.433234532735158,8.531295776367188,274400
2005-07-28 00:00:00+00:00,8.547636782191324,8.570517546051743,8.407082805958394,8.560711860656738,323000
2005-07-29 00:00:00+00:00,8.547636274488331,8.678383934106193,8.482262756406408,8.662040710449219,251400
2005-08-01 00:00:00+00:00,8.580323485984689,8.874505880813357,8.501874888927311,8.841818809509277,438800
2005-08-02 00:00:00+00:00,8.809132460464653,8.930073815156023,8.760101541231574,8.776445388793945,330600
2005-08-03 00:00:00+00:00,8.769907841553152,8.769907841553152,8.632622639428023,8.727415084838867,338200
2005-08-04 00:00:00+00:00,8.69472791188551,8.707802366316775,8.253454008521288,8.32536506652832,993200
2005-08-05 00:00:00+00:00,8.30248361623134,8.30248361623134,8.09655614422113,8.158660888671875,548400
2005-08-08 00:00:00+00:00,8.191348141730389,8.253453511034,7.949464826518525,8.0377197265625,364600
2005-08-09 00:00:00+00:00,8.040988419190327,8.207691909866382,7.942927212258186,8.142317771911621,718800
2005-08-10 00:00:00+00:00,8.17173799520565,8.292679991854511,8.17173799520565,8.2796049118042,660400
2005-08-11 00:00:00+00:00,8.31882984080038,8.31882984080038,8.122707996861957,8.161931991577148,246000
2005-08-12 00:00:00+00:00,8.155392734843831,8.155392734843831,8.044257075947185,8.099824905395508,182000
2005-08-15 00:00:00+00:00,8.106358987066987,8.188076318079572,7.991955222412374,8.148852348327637,164000
2005-08-16 00:00:00+00:00,8.152126740713797,8.152126740713797,7.9756168846907824,8.018110275268555,76000
2005-08-17 00:00:00+00:00,8.057332038879395,8.070407116496057,7.99195852115813,8.057332038879395,395200
2005-08-18 00:00:00+00:00,8.044259383977419,8.201156609746496,7.959273230822296,8.161931991577148,234600
2005-08-19 00:00:00+00:00,8.106360925816237,8.135779221892864,8.00503158569336,8.00503158569336,768400
2005-08-22 00:00:00+00:00,7.991956082471485,8.024642519631083,7.952731485044612,8.011568069458008,134200
2005-08-23 00:00:00+00:00,7.995226637390515,8.008301714958579,7.91024112701416,7.91024112701416,254200
2005-08-24 00:00:00+00:00,7.89716535175125,7.962539486907896,7.730461868210365,7.753342628479004,441000
2005-08-25 00:00:00+00:00,7.7533402455110405,7.7860273030430855,7.488576264063632,7.498382568359375,844800
2005-08-26 00:00:00+00:00,7.468965985289356,7.550683336061769,7.240157153745034,7.429741382598877,913000
2005-08-29 00:00:00+00:00,7.387249235241379,7.485309814760909,7.223814520406189,7.312069416046143,361800
2005-08-30 00:00:00+00:00,7.312069853960989,7.312069853960989,7.164978352418525,7.1747846603393555,794000
2005-08-31 00:00:00+00:00,7.174786203539163,7.354564189910889,7.057112976995268,7.354564189910889,1597000
2005-09-01 00:00:00+00:00,7.387252817736699,7.387252817736699,7.158443856623486,7.259773254394531,821600
2005-09-02 00:00:00+00:00,7.2597700900587405,7.321875459311592,7.142097513550272,7.279382705688477,564800
2005-09-06 00:00:00+00:00,7.28919019602619,7.5506861914586,7.28919019602619,7.433012962341309,667600
2005-09-07 00:00:00+00:00,7.4330101053987665,7.436278874223883,7.070184870711604,7.191126823425293,995800
2005-09-08 00:00:00+00:00,7.19112920982635,7.3545639645951315,7.08326229661712,7.240159511566162,1372800
2005-09-09 00:00:00+00:00,7.207469611681846,7.795834872371587,7.191126391990688,7.714117527008057,909400
2005-09-12 00:00:00+00:00,7.730461822457787,7.746805667877197,7.691237840359113,7.746805667877197,159200
2005-09-13 00:00:00+00:00,7.746806336930933,7.746806336930933,7.6748946577827795,7.684700965881348,323200
2005-09-14 00:00:00+00:00,7.6977761820115225,7.79583740234375,7.616058810128368,7.79583740234375,491800
2005-09-15 00:00:00+00:00,7.831791074005176,8.263259235966393,7.802373399519632,8.243646621704102,928600
2005-09-16 00:00:00+00:00,8.28613914107935,8.292676678492414,8.155391510087465,8.227302551269531,180600
2005-09-19 00:00:00+00:00,8.266528061237434,8.266528061237434,8.080211965202055,8.090018272399902,388600
2005-09-20 00:00:00+00:00,8.122709364213469,8.145590135558034,7.812183007083415,7.844870090484619,670800
2005-09-21 00:00:00+00:00,7.7794914392734125,7.812178503832491,7.3480239327645,7.436278820037842,514800
2005-09-22 00:00:00+00:00,7.43627994166735,7.43627994166735,7.1911278556783165,7.276113986968994,1229600
2005-09-23 00:00:00+00:00,7.279383607862795,7.436280811621884,7.187859927276292,7.341488361358643,1143800
2005-09-26 00:00:00+00:00,7.354560311863799,7.6160555402374355,7.354560311863799,7.602981090545654,716200
2005-09-27 00:00:00+00:00,7.616055738252925,7.6454740301415525,7.488576889038086,7.488576889038086,686000
2005-09-28 00:00:00+00:00,7.527804883233685,7.56702887448388,7.3186079772342785,7.338220596313477,456000
2005-09-29 00:00:00+00:00,7.338219744988996,7.3512941994042285,6.815228475845103,7.093067646026611,1533800
2005-09-30 00:00:00+00:00,7.076724517649837,7.08979959684746,6.8642594683211895,6.929633617401123,1967800
2005-10-03 00:00:00+00:00,6.9459754082689065,7.20747070366921,6.789078231028725,6.79888391494751,1050600
2005-10-04 00:00:00+00:00,6.81522846604158,6.9002146017074395,6.602763438603944,6.6354498863220215,808400
2005-10-05 00:00:00+00:00,6.6354505098953664,6.638719279665166,6.370686393082492,6.468747615814209,735200
2005-10-06 00:00:00+00:00,6.422984002850839,6.583149944448346,6.357610492673418,6.390296936035156,1073000
2005-10-07 00:00:00+00:00,6.406642195733573,6.570076942443848,6.406642195733573,6.570076942443848,671200
2005-10-10 00:00:00+00:00,6.553730597321141,6.553730597321141,6.1255318986123815,6.151681423187256,1100800
2005-10-11 00:00:00+00:00,6.161490149070447,6.239938753611454,5.981711551474981,6.011129856109619,643600
2005-10-12 00:00:00+00:00,6.047084615848549,6.073234146005952,5.723483946355455,5.788857460021973,2014400
2005-10-13 00:00:00+00:00,5.788856933000465,5.988247471956741,5.720214656381765,5.792125701904297,1389600
2005-10-14 00:00:00+00:00,5.81827563131112,6.132070609746788,5.720215051242828,6.037278175354004,1463200
2005-10-17 00:00:00+00:00,6.037278577511855,6.132071018218994,5.971905060929625,6.132071018218994,767600
2005-10-18 00:00:00+00:00,6.066696618319165,6.086309233562343,5.958829728297601,5.9686360359191895,151800
2005-10-19 00:00:00+00:00,5.968636480235667,6.115727364785352,5.903262338133124,6.069965839385986,486400
2005-10-20 00:00:00+00:00,6.047084347419275,6.047084347419275,5.8999928571545235,5.955560684204102,256400
2005-10-21 00:00:00+00:00,5.955561831906752,6.135340423926099,5.955561831906752,6.112459659576416,475000
2005-10-24 00:00:00+00:00,6.161489958522994,6.455672372317537,6.161489958522994,6.439329147338867,1261200
2005-10-25 00:00:00+00:00,6.439329269766445,6.7106309243673365,6.436060500017749,6.570076942443848,977400
2005-10-26 00:00:00+00:00,6.570076431719924,6.789079000225723,6.5537325842469345,6.671405792236328,701200
2005-10-27 00:00:00+00:00,6.651794663194763,6.651794663194763,6.279162997285549,6.360880374908447,786800
2005-10-28 00:00:00+00:00,6.373956309815224,6.494898319244386,6.275895692892053,6.494898319244385,801400
2005-10-31 00:00:00+00:00,6.537386690480736,6.916555068652317,6.537386690480736,6.805419445037842,748400
2005-11-01 00:00:00+00:00,6.72043502824824,6.890407274446444,6.635448905149138,6.818496227264404,490600
2005-11-02 00:00:00+00:00,6.821767066771339,7.008082590962013,6.651794768983518,6.847916603088379,907000
2005-11-03 00:00:00+00:00,7.517996169708587,7.6977740896026665,7.256500900143761,7.436278820037842,2564200
2005-11-04 00:00:00+00:00,7.439549594333306,7.763150311448678,7.305533154622517,7.707582473754883,578400
2005-11-07 00:00:00+00:00,7.730461112334387,7.844865525945201,7.701042816735781,7.821984767913818,406200
2005-11-08 00:00:00+00:00,7.795837071496374,7.795837071496374,7.488579591688268,7.5081915855407715,305000
2005-11-09 00:00:00+00:00,7.47550555119146,7.612790762674708,7.397056324526108,7.413400173187256,261200
2005-11-10 00:00:00+00:00,7.416668531926389,7.540878657597641,7.315338546204688,7.5081915855407715,324200
2005-11-11 00:00:00+00:00,7.534341687706062,7.7271947416119655,7.439549857379177,7.720657825469971,184200
2005-11-14 00:00:00+00:00,8.008303475372605,8.008303475372605,7.805644092696411,7.89063024520874,372000
2005-11-15 00:00:00+00:00,7.98868891956595,7.98868891956595,7.436279416887222,7.468966484069824,738000
2005-11-16 00:00:00+00:00,7.517994553497096,7.655279696368672,7.321872831758593,7.498382568359375,230400
2005-11-17 00:00:00+00:00,7.563759741999474,7.79583740234375,7.364369778553345,7.79583740234375,368200
2005-11-18 00:00:00+00:00,7.877554898237802,7.929853967190003,7.737000916633481,7.9265851974487305,562000
2005-11-21 00:00:00+00:00,7.910240760020986,7.933121521249536,7.583371317432581,7.763149261474609,621800
2005-11-22 00:00:00+00:00,7.789298804165236,7.880822472677028,7.531072268311301,7.8121795654296875,591800
2005-11-23 00:00:00+00:00,7.835058314095391,7.84486461931291,7.7468040609530275,7.8187150955200195,210000
2005-11-25 00:00:00+00:00,7.821984490870076,7.8317901734197095,7.681430555422491,7.8089094161987305,87000
2005-11-28 00:00:00+00:00,7.808908566637645,7.95600002341826,7.71738554771087,7.893894672393799,451200
2005-11-29 00:00:00+00:00,7.942927101188848,8.220766248430461,7.942927101188848,8.099824905395508,582600
2005-11-30 00:00:00+00:00,8.106361375093257,8.514948150520416,8.106361375093257,8.338438987731934,688400
2005-12-01 00:00:00+00:00,8.988908767536838,8.988908767536838,8.465917587280273,8.465917587280273,1174400
2005-12-02 00:00:00+00:00,8.469188181761004,8.590130163749865,8.318828520133069,8.560711860656738,242000
2005-12-05 00:00:00+00:00,8.51821676477217,8.557441368820246,8.371125902363229,8.498604774475098,273800
2005-12-06 00:00:00+00:00,8.547633799840222,8.7437555442143,8.452842007855951,8.528021812438965,571800
2005-12-07 00:00:00+00:00,8.48226123099256,8.596665022925537,8.243646093715721,8.478992462158203,1108000
2005-12-08 00:00:00+00:00,8.498603519610162,8.55744010526777,8.384199116770796,8.528021812438965,488000
2005-12-09 00:00:00+00:00,8.498606139938836,8.534561980805405,8.43976953614046,8.462650299072266,290400
2005-12-12 00:00:00+00:00,8.465918201778333,8.511680346410648,8.338439322236384,8.407081604003906,339000
2005-12-13 00:00:00+00:00,8.407082339949655,8.413619878819985,8.302484211840488,8.380932807922363,411400
2005-12-14 00:00:00+00:00,8.367858050525665,8.433231566498852,8.331902211495315,8.400545120239258,257200
2005-12-15 00:00:00+00:00,8.433230486974947,8.433230486974947,8.302482848311367,8.367856979370117,302800
2005-12-16 00:00:00+00:00,8.531292463169656,8.531292463169656,8.30248360700894,8.429963111877441,540000
2005-12-19 00:00:00+00:00,8.400543613470148,8.400543613470148,8.050792840758191,8.12270450592041,352800
2005-12-20 00:00:00+00:00,8.125974873372764,8.31229036348756,7.808911102131648,8.152124404907227,536200
2005-12-21 00:00:00+00:00,8.148857963450803,8.312292738093767,8.086752574519306,8.204425811767578,765000
2005-12-22 00:00:00+00:00,8.367856610045733,8.394006136624311,8.178272386487565,8.269795417785645,406600
2005-12-23 00:00:00+00:00,8.269797534616398,8.335171679523693,8.23057354643526,8.246916770935059,191200
2005-12-27 00:00:00+00:00,8.269796343330817,8.312289718435496,8.060600107289211,8.171735763549805,315800
2005-12-28 00:00:00+00:00,8.171734848979447,8.276332955293762,8.122704564576349,8.269795417785645,297000
2005-12-29 00:00:00+00:00,8.289408866488431,8.694726881069032,8.289408866488431,8.508411407470703,236200
2005-12-30 00:00:00+00:00,8.511676821650468,8.717604205130659,8.390734907035702,8.570512771606445,390200
2006-01-03 00:00:00+00:00,8.629354230019443,8.662041303023551,8.302484746886478,8.416889190673828,443600
2006-01-04 00:00:00+00:00,8.400545277873709,8.629353523254395,8.230573010936736,8.629353523254395,371000
2006-01-05 00:00:00+00:00,8.596666675203775,8.799326017707688,8.452844559572895,8.645697593688965,742400
2006-01-06 00:00:00+00:00,8.711069555282762,8.756831696124342,8.599933907237931,8.753562927246094,344800
2006-01-09 00:00:00+00:00,8.730682915945904,8.786250748693298,8.665309398478035,8.76663875579834,307000
2006-01-10 00:00:00+00:00,8.743757280502082,8.848355398684427,8.72087652008144,8.832012176513672,164600
2006-01-11 00:00:00+00:00,8.858161194316168,9.15234354057235,8.792787062501937,8.884310722351074,489800
2006-01-12 00:00:00+00:00,8.858164472395961,8.87450769967058,8.740491240965396,8.838552474975586,293400
2006-01-13 00:00:00+00:00,8.838551403526631,8.890850472610476,8.711071877112442,8.756834030151367,103600
2006-01-17 00:00:00+00:00,8.72741557823589,8.72741557823589,8.505144226662232,8.547636985778809,131200
2006-01-18 00:00:00+00:00,8.514949798655984,8.655503776360886,8.367858905103972,8.456113815307617,206200
2006-01-19 00:00:00+00:00,8.469184366848074,8.678380540430615,8.348243062790832,8.665306091308594,255800
2006-01-20 00:00:00+00:00,8.694729156864955,8.694729156864955,8.465920248741885,8.626086235046387,324600
2006-01-23 00:00:00+00:00,8.658771252522152,8.825474739074707,8.580322662989298,8.825474739074707,206600
2006-01-24 00:00:00+00:00,8.825474264353094,8.98564020396577,8.78624965996957,8.966028213500977,654000
2006-01-25 00:00:00+00:00,9.07062540823801,9.13599953443569,8.975832987596764,9.054282188415527,344600
2006-01-26 00:00:00+00:00,9.103315008435311,9.185032377230145,8.91046196820318,9.005253791809082,242200
2006-01-27 00:00:00+00:00,9.00525267882242,9.0085214479847,8.769906910223856,8.825474739074707,319600
2006-01-30 00:00:00+00:00,8.792790316389167,8.871238929524825,8.750297551402662,8.838552474975586,230400
2006-01-31 00:00:00+00:00,8.82547470718666,8.82547470718666,8.60320339258636,8.73721981048584,247800
2006-02-01 00:00:00+00:00,8.733952152348396,9.008522561375361,8.733952152348396,9.005253791809082,470600
2006-02-02 00:00:00+00:00,9.609958275769356,9.609958275769356,9.247133739700553,9.34846305847168,1308000
2006-02-03 00:00:00+00:00,9.283092504210362,9.407303247674978,9.250405433643147,9.273286819458008,539200
2006-02-06 00:00:00+00:00,9.348464638926394,9.368076627675885,9.250403448271173,9.338658332824707,367800
2006-02-07 00:00:00+00:00,9.25040487920432,9.35500362344091,8.769907028063962,8.858161926269531,365600
2006-02-08 00:00:00+00:00,8.913728832136206,9.015058173211841,8.792786877855807,8.956221580505371,210600
2006-02-09 00:00:00+00:00,9.011791205086878,9.011791205086878,8.83855078467182,8.864700317382812,197000
2006-02-10 00:00:00+00:00,8.91046115303183,9.106582944888087,8.688189830491671,9.086970329284668,203400
2006-02-13 00:00:00+00:00,9.07062780955012,9.093508572740483,8.818938167548048,8.864700317382812,139000
2006-02-14 00:00:00+00:00,8.854893514288811,9.070627302969605,8.769907381860921,9.015059471130371,241600
2006-02-15 00:00:00+00:00,8.962760247414996,9.247136940172203,8.841818277897705,9.165419578552246,298800
2006-02-16 00:00:00+00:00,9.185028275264187,9.273283143777604,9.113116623829358,9.162147521972656,210800
2006-02-17 00:00:00+00:00,9.185033476595235,9.234063779049809,9.05101702560748,9.224257469177246,112200
2006-02-21 00:00:00+00:00,9.18829950096337,9.22098594386318,9.113119061313569,9.207911491394043,209200
2006-02-22 00:00:00+00:00,9.256942153903003,9.397496108495746,9.201374325888521,9.355003356933594,229800
2006-02-23 00:00:00+00:00,9.28308882464325,9.35500047607808,9.090235870537827,9.162147521972656,447200
2006-02-24 00:00:00+00:00,9.136000729493174,9.194836702622624,9.021596305409215,9.13926887512207,156600
2006-02-27 00:00:00+00:00,9.191568306003717,9.332121632004547,9.136000480020527,9.29616641998291,305400
2006-02-28 00:00:00+00:00,9.2830909359906,9.341927528381348,9.204642353954242,9.341927528381348,203000
2006-03-01 00:00:00+00:00,9.341928398087667,9.871457155448065,9.341928398087667,9.72763442993164,314000
2006-03-02 00:00:00+00:00,9.727635524808523,9.727635524808523,9.368078982275193,9.38115406036377,606600
2006-03-03 00:00:00+00:00,9.299435542928302,9.453063950750849,9.230792638358084,9.404033660888672,235000
2006-03-06 00:00:00+00:00,9.43018786846907,9.43018786846907,9.227528446795898,9.37135124206543,170200
2006-03-07 00:00:00+00:00,9.33866115354647,9.33866115354647,9.060821964616796,9.113121032714844,181000
2006-03-08 00:00:00+00:00,9.054284414780891,9.109852248676376,8.903924136935567,9.073896408081055,256000
2006-03-09 00:00:00+00:00,9.10658216264886,9.162149988510722,8.907191618652659,8.966028213500977,184200
2006-03-10 00:00:00+00:00,8.913731899982766,9.188302344809486,8.884313593504608,9.021598815917969,171000
2006-03-13 00:00:00+00:00,9.018330995071715,9.126197922359514,8.982375144824383,9.070630073547363,177600
2006-03-14 00:00:00+00:00,9.073895373947252,9.479213388863494,9.073895373947252,9.469407081604004,489600
2006-03-15 00:00:00+00:00,9.502094850445262,9.757053246927038,9.400765495099712,9.675335884094238,243800
2006-03-16 00:00:00+00:00,9.72436798593324,9.763592601708917,9.642650607900187,9.740711212158203,227200
2006-03-17 00:00:00+00:00,9.789738551612391,9.822424992088783,9.658990295891272,9.806081771850586,275000
2006-03-20 00:00:00+00:00,9.80608378057627,9.80608378057627,9.65245535912402,9.799546241760254,327600
2006-03-21 00:00:00+00:00,9.793009202630364,9.9204887222312,9.600156785349807,9.658992767333984,368800
2006-03-22 00:00:00+00:00,9.626302589402327,9.675332867122538,9.534778947125142,9.603421211242676,169000
2006-03-23 00:00:00+00:00,9.560932381643127,9.668799286138889,9.50209577492652,9.636112213134766,164800
2006-03-24 00:00:00+00:00,9.668796784601813,9.734170913696289,9.57727312856033,9.734170913696289,466800
2006-03-27 00:00:00+00:00,9.845306026329812,9.845306026329812,9.655721810359406,9.737439155578613,341800
2006-03-28 00:00:00+00:00,9.724366782588943,10.13295362219352,9.708023558386376,10.044698715209961,727600
2006-03-29 00:00:00+00:00,10.028355951242636,10.273508066256245,9.976056883249392,10.224477767944336,391600
2006-03-30 00:00:00+00:00,10.221207469230652,10.286580982715682,10.012010605098224,10.100265502929688,952600
2006-03-31 00:00:00+00:00,10.123148193102672,10.3846441672409,10.077386662596473,10.237552642822266,576400
2006-04-03 00:00:00+00:00,10.427135641247824,10.427135641247824,10.214670617102888,10.266969680786133,359200
2006-04-04 00:00:00+00:00,10.280042357722152,10.280042357722152,10.103532591421244,10.116607666015625,332200
2006-04-05 00:00:00+00:00,10.263699756768556,10.374835410456853,10.214669468012884,10.280043601989746,331600
2006-04-06 00:00:00+00:00,10.257161047853918,10.652673328704811,10.237549059281092,10.505581855773926,219000
2006-04-07 00:00:00+00:00,10.512119512181911,10.659210986778831,10.021815428130687,10.296385765075684,303800
2006-04-10 00:00:00+00:00,10.378104143878506,10.378104143878506,9.845307260575503,9.910680770874023,545200
2006-04-11 00:00:00+00:00,9.806084536953346,10.080654953864366,9.730904705132346,9.861652374267578,352800
2006-04-12 00:00:00+00:00,9.675335916441076,9.923756775097793,9.580543475980196,9.822426795959473,1495600
2006-04-13 00:00:00+00:00,9.806083792418773,10.378105346976534,9.645917831957082,10.266969680786133,1410200
2006-04-17 00:00:00+00:00,10.296388089362202,10.443479597163272,10.077385524110623,10.250626564025879,1148800
2006-04-18 00:00:00+00:00,10.250624839965141,10.338879106348205,10.185250708947988,10.188519477844238,523600
2006-04-19 00:00:00+00:00,10.204863492905575,10.512120935067436,10.204863492905575,10.348686218261719,1555400
2006-04-20 00:00:00+00:00,10.266967353867269,10.551343370261812,10.266967353867269,10.505581855773926,762800
2006-04-21 00:00:00+00:00,10.623253923759897,10.626522068635548,10.450012943021365,10.606910705566406,589600
2006-04-24 00:00:00+00:00,10.62325919264955,10.62325919264955,10.119879842416795,10.191791534423828,624400
2006-04-25 00:00:00+00:00,10.159102101483995,10.214669930845957,9.943368322420847,10.100265502929688,535200
2006-04-26 00:00:00+00:00,10.10026649264935,10.348687364524627,10.041429888329674,10.22774600982666,553200
2006-04-27 00:00:00+00:00,10.231013923280004,10.312731288876344,10.057773507226342,10.162371635437012,429600
2006-04-28 00:00:00+00:00,10.165641678786336,10.293120585586403,10.113342608127125,10.2310152053833,560600
2006-05-01 00:00:00+00:00,10.247358201602113,10.767080095083049,10.21140235972169,10.67228889465332,775400
2006-05-02 00:00:00+00:00,10.704975503830667,11.064531434203717,10.704975503830667,11.048188209533691,763600
2006-05-03 00:00:00+00:00,11.015501011473637,11.077605759761745,10.868409505624927,11.035112380981445,496400
2006-05-04 00:00:00+00:00,11.03511224326535,11.156054839291635,10.502315929818597,10.835722923278809,914000
2006-05-05 00:00:00+00:00,10.917441506854958,11.00242702594303,10.518660328506867,10.551346778869629,309000
2006-05-08 00:00:00+00:00,10.329075570636494,10.884753305997851,10.280045273906675,10.67228889465332,327200
2006-05-09 00:00:00+00:00,10.708241328069484,10.822646369768773,10.55788169865563,10.616718292236328,177200
2006-05-10 00:00:00+00:00,10.606915371841987,10.780155805339971,10.541541223400506,10.613452911376953,345600
2006-05-11 00:00:00+00:00,10.590566831155886,10.874942800206398,10.404250788644102,10.587297439575195,389600
2006-05-12 00:00:00+00:00,10.590572755378583,10.737663039193867,10.312732920254533,10.42713737487793,219000
2006-05-15 00:00:00+00:00,10.345419682202113,10.65267719068646,10.244090310477418,10.407525062561035,572400
2006-05-16 00:00:00+00:00,10.361761660109373,11.152785118816293,10.361761660109373,10.88475227355957,684200
2006-05-17 00:00:00+00:00,10.852067289084799,10.917441436295965,10.655944847451298,10.734394073486328,383400
2006-05-18 00:00:00+00:00,10.737657921698085,10.737657921698085,10.427132405376526,10.450013160705566,949200
2006-05-19 00:00:00+00:00,10.45001598680946,10.584033033537388,10.149296070899993,10.302925109863281,585200
2006-05-22 00:00:00+00:00,10.30619464009259,10.427135995169879,10.002205932456858,10.423867225646973,394800
2006-05-23 00:00:00+00:00,10.433670123333357,10.64940447714086,9.982590675354004,9.982590675354004,357000
2006-05-24 00:00:00+00:00,10.012010339699081,10.083922013116542,9.672066457607855,9.936830520629883,1075200
2006-05-25 00:00:00+00:00,9.966252435765533,10.165643059392021,9.894341359706331,10.087194442749023,278600
2006-05-26 00:00:00+00:00,10.149294105593833,10.623254960924312,10.06103984589725,10.116607666015625,343800
2006-05-30 00:00:00+00:00,10.116610532540601,10.198327901548348,9.658992767333984,9.658992767333984,578400
2006-05-31 00:00:00+00:00,9.740707643990028,9.904142340187537,9.730901961228666,9.806081771850586,578800
2006-06-01 00:00:00+00:00,9.864919047162275,10.015278678845688,9.763589703051544,9.933561325073242,814000
2006-06-02 00:00:00+00:00,10.00220764584264,10.123149021637278,9.920490264133884,10.018550872802734,276000
2006-06-05 00:00:00+00:00,10.018546963459631,10.051234028079124,9.538049170950961,9.5413179397583,603000
2006-06-06 00:00:00+00:00,9.544586909260731,9.688408999084421,9.361539592924176,9.528243064880371,574000
2006-06-07 00:00:00+00:00,10.476166597523969,10.535003203749099,9.773397339349039,10.345418930053711,1855400
2006-06-08 00:00:00+00:00,10.214666494794573,10.378101158711285,9.891065935053932,10.257159233093262,551800
2006-06-09 00:00:00+00:00,10.289851815738439,10.355225965789504,10.214671979597584,10.2310152053833,480200
2006-06-12 00:00:00+00:00,10.250625284677113,10.283311728149835,9.936830315016616,9.959711074829102,366000
2006-06-13 00:00:00+00:00,9.959708851972042,10.181980109321058,9.570734775065073,9.603421211242676,619400
2006-06-14 00:00:00+00:00,9.606691028972708,9.740707426992824,9.237328898114459,9.345195770263672,550400
2006-06-15 00:00:00+00:00,9.495556652912732,9.992398334090302,9.495556652912732,9.887800216674805,527600
2006-06-16 00:00:00+00:00,9.90741437292474,10.257164638260052,9.90741437292474,10.237552642822266,1218800
2006-06-19 00:00:00+00:00,10.30946152715934,10.48597130844217,10.280043230278869,10.41405963897705,679000
2006-06-20 00:00:00+00:00,10.414060006229619,10.672287149408174,10.38464170831171,10.58076286315918,502400
2006-06-21 00:00:00+00:00,10.557882754121868,11.126636133290663,10.544807677150638,10.989350318908691,830000
2006-06-22 00:00:00+00:00,11.008962354291361,11.20181536527747,10.966468979827871,11.136441230773926,586200
2006-06-23 00:00:00+00:00,11.165860909253304,11.39140039191791,11.035112624083412,11.080875396728516,737600
2006-06-26 00:00:00+00:00,11.146251264266658,11.437166213989258,11.146251264266658,11.437166213989258,554600
2006-06-27 00:00:00+00:00,11.489463582044944,11.603867409857724,11.329296976198847,11.424089431762695,1038000
2006-06-28 00:00:00+00:00,11.440428670553665,11.616938440728644,11.424085450405856,11.554832458496094,444600
2006-06-29 00:00:00+00:00,11.620208052934185,12.100706516766218,11.603864830723202,11.783642768859863,1069800
2006-06-30 00:00:00+00:00,11.963422444348115,12.094170734839352,11.711734042550866,11.904585838317871,1446400
2006-07-03 00:00:00+00:00,11.996112088340658,12.22165161680739,11.947081159717827,12.06148624420166,425800
2006-07-05 00:00:00+00:00,11.947079082392301,12.07782737138015,11.639822224251377,11.724807739257812,984400
2006-07-06 00:00:00+00:00,11.73134016909452,11.911118052973801,11.64962283579416,11.849013328552246,929000
2006-07-07 00:00:00+00:00,11.849018489105461,11.849018489105461,11.63655283122723,11.724807739257812,900000
2006-07-10 00:00:00+00:00,11.73788197461832,11.963421447672438,11.639821388373399,11.698657989501953,565200
2006-07-11 00:00:00+00:00,11.652896698924502,11.65616484487127,11.03838176756576,11.404475212097168,974200
2006-07-12 00:00:00+00:00,11.433895302790287,11.440432842615053,11.12010087265082,11.126638412475586,670800
2006-07-13 00:00:00+00:00,11.048187855122107,11.165861064024481,10.845529132516951,10.90109634399414,908000
2006-07-14 00:00:00+00:00,10.803031509203366,10.868405627018076,10.440206963347734,10.655940055847168,665200
2006-07-17 00:00:00+00:00,10.590572661349972,10.865143100626698,10.548079275760845,10.678826332092285,351200
2006-07-18 00:00:00+00:00,10.701705037145267,10.83245205306294,10.410790838157805,10.616718292236328,622400
