"('date', '')","('open', 'BAX')","('high', 'BAX')","('low', 'BAX')","('close', 'BAX')","('volume', 'BAX')"
2024-06-06 00:00:00+00:00,32.16561631200132,32.53432959376436,31.981255969699497,32.33056640625,4845900
2024-06-07 00:00:00+00:00,32.16561062134641,32.41788828010042,31.903627840282834,32.17531204223633,5069500
2024-06-10 00:00:00+00:00,32.09769614763136,32.1462106648608,31.719274029832707,31.9133358001709,4333600
2024-06-11 00:00:00+00:00,31.864816747224477,31.91333125754825,31.515506350621525,31.893924713134766,4440000
2024-06-12 00:00:00+00:00,32.175314581632804,32.524624983953125,31.92303690296809,32.32086181640625,4349100
2024-06-13 00:00:00+00:00,32.16561419678271,32.786608842515605,31.932739353922848,32.738094329833984,5476800
2024-06-14 00:00:00+00:00,32.56344045499988,32.8254232759007,32.41789320958158,32.77690505981445,4085300
2024-06-17 00:00:00+00:00,32.51492213536426,33.17472989669759,32.466407620852735,32.903045654296875,4010300
2024-06-18 00:00:00+00:00,32.990372554445955,33.14562121841007,32.67017010297115,32.728389739990234,4219500
2024-06-20 00:00:00+00:00,32.58284912730724,33.22325038638005,32.50522293764002,32.99037551879883,3964700
2024-06-21 00:00:00+00:00,33.07770108714647,33.33968390895123,32.9418589650448,33.27176284790039,6948300
2024-06-24 00:00:00+00:00,33.25235457439206,33.34938359901874,32.912745585358614,33.17472839355469,3766600
2024-06-25 00:00:00+00:00,33.06800025349869,33.203842378018926,32.83512539616378,32.951560974121094,3642000
2024-06-26 00:00:00+00:00,32.66047002292489,32.961265941086936,32.47611338358573,32.89334487915039,3279900
2024-06-27 00:00:00+00:00,32.89334080528231,32.89334080528231,32.42759115051479,32.52462387084961,3628000
2024-06-28 00:00:00+00:00,32.66046634892332,32.7477939475068,32.117094213135026,32.456703186035156,7320100
2024-07-01 00:00:00+00:00,32.50522195802426,33.16502974462912,32.07828903198242,32.07828903198242,4474800
2024-07-02 00:00:00+00:00,32.11709945388753,32.2917546795541,31.71927448462934,31.874523162841797,3932200
2024-07-03 00:00:00+00:00,31.923034383482317,32.22382654952522,31.75808061699652,32.17531204223633,1988700
2024-07-05 00:00:00+00:00,32.29175728390561,34.154745274126725,31.826011211705517,33.873355865478516,11285400
2024-07-08 00:00:00+00:00,33.73751140589183,33.8345404429012,32.41789577460958,32.61195755004883,7364000
2024-07-09 00:00:00+00:00,32.78661546941352,33.09711285503833,32.388790462742925,33.00008010864258,4687400
2024-07-10 00:00:00+00:00,32.89334678852397,33.28146663620213,32.67017334186894,33.23295211791992,2990000
2024-07-11 00:00:00+00:00,33.45611738556371,34.33909482524061,33.45611738556371,34.17414474487305,4238600
2024-07-12 00:00:00+00:00,34.2129519385601,34.48463984970624,33.980080816343126,34.27117156982422,3670900
2024-07-15 00:00:00+00:00,33.1844352936916,33.86364960670621,32.93215389388207,32.961265563964844,3645000
2024-07-16 00:00:00+00:00,33.087404061669474,34.51375381348732,32.87393944610478,34.48464584350586,11147600
2024-07-17 00:00:00+00:00,34.562263764745296,35.28999252950827,34.407015109652654,34.6204833984375,6069100
2024-07-18 00:00:00+00:00,34.46523474334486,35.28999252950827,34.426421654216725,34.6204833984375,5912100
2024-07-19 00:00:00+00:00,34.80484058729303,34.80484058729303,34.125626322153074,34.3002815246582,4497400
2024-07-22 00:00:00+00:00,34.3779071698182,34.47493619129287,33.92186262576346,34.30998611450195,3177200
2024-07-23 00:00:00+00:00,34.358502181482635,34.377908726940554,34.0771128244729,34.222660064697266,4712700
2024-07-24 00:00:00+00:00,34.37791088365544,34.56226752494128,34.08682008636506,34.43613052368164,3977900
2024-07-25 00:00:00+00:00,34.39731841237732,35.028014540942856,34.02860141785843,34.04800796508789,3403400
2024-07-26 00:00:00+00:00,34.30028340782652,34.79514107589992,34.05770713563137,34.45553207397461,3470500
2024-07-29 00:00:00+00:00,34.50405040802967,35.1250450747544,34.3779097096574,34.95038986206055,3824900
2024-07-30 00:00:00+00:00,34.727219061511924,35.16385707974863,34.707812516099175,34.84365463256836,3242900
2024-07-31 00:00:00+00:00,34.8436600145971,35.260891551867566,34.65930335682994,34.75633239746094,5261000
2024-08-01 00:00:00+00:00,34.882465526368,35.00860621289604,33.74720675045533,34.94068145751953,9462800
2024-08-02 00:00:00+00:00,34.89216922660519,34.9892019538948,33.873349649294845,34.222660064697266,6025400
2024-08-05 00:00:00+00:00,34.2129582483356,34.445833114920624,33.155325477877,33.61137008666992,6023100
2024-08-06 00:00:00+00:00,33.94126766582682,36.54168530141418,32.94185472354309,35.82365798950195,11776700
2024-08-07 00:00:00+00:00,36.405847783927335,36.76485963440894,35.44524410662549,35.50346374511719,5157400
2024-08-08 00:00:00+00:00,35.59078756322029,36.42525045233164,35.3579127354651,36.30881118774414,3730600
2024-08-09 00:00:00+00:00,36.28941313413407,36.57079880713844,35.96921066639145,36.046836853027344,3892900
2024-08-12 00:00:00+00:00,36.04683853050261,36.38644385928777,35.804262238107356,35.833370208740234,2839800
2024-08-13 00:00:00+00:00,34.445833230624274,35.10564103650761,32.84482823370313,33.4852294921875,9722800
2024-08-14 00:00:00+00:00,33.78602547633843,34.57197399080517,33.55315431003599,34.47494125366211,6968700
2024-08-15 00:00:00+00:00,34.70781562726364,35.02801440172606,34.52345898144712,34.669002532958984,4298200
2024-08-16 00:00:00+00:00,34.73692315407416,35.18326262862168,34.55256651060984,35.047420501708984,2923900
2024-08-19 00:00:00+00:00,35.047423046835036,35.406438638513364,35.02801649852102,35.37732696533203,2477000
2024-08-20 00:00:00+00:00,35.26088288708938,35.367617026407714,34.91157250438199,35.144447326660156,2947200
2024-08-21 00:00:00+00:00,35.28029563343717,35.41613776139058,34.969798283423536,35.10564041137695,2577700
2024-08-22 00:00:00+00:00,35.309400379062204,35.63930424600437,35.20266623072503,35.40643310546875,3393200
2024-08-23 00:00:00+00:00,35.57138528614088,36.473769337131856,35.46465113150879,36.425254821777344,2702100
2024-08-26 00:00:00+00:00,36.50287687659586,37.250012248810016,36.337926786047134,36.803672790527344,2397100
2024-08-27 00:00:00+00:00,36.81337539505802,36.98803061502411,36.68723839285388,36.78426742553711,2621900
2024-08-28 00:00:00+00:00,36.813369306584846,36.96861795405403,36.32821682056618,36.69693374633789,2339900
2024-08-29 00:00:00+00:00,36.9201060632426,37.269416470168075,36.49317317778923,37.02684020996094,2353400
2024-08-30 00:00:00+00:00,37.114838665862564,37.61348585927574,36.8997393922128,37.09528350830078,4248900
2024-09-03 00:00:00+00:00,36.9877308318757,37.545039694311505,36.880179344429415,37.00728225708008,3255400
2024-09-04 00:00:00+00:00,36.762857240081544,37.486383228563156,36.54775794331566,36.69441604614258,2640000
2024-09-05 00:00:00+00:00,36.73352290081537,38.141460695891915,36.30332061809435,37.955692291259766,6375700
2024-09-06 00:00:00+00:00,37.95568889582276,38.60099412705913,37.55481752080872,38.09257125854492,6154900
2024-09-09 00:00:00+00:00,38.18057087812497,38.835655608592056,37.74058915314931,38.356563568115234,3392900
2024-09-10 00:00:00+00:00,38.3565607715592,38.542329161998,38.03391001661132,38.337005615234375,4576000
2024-09-11 00:00:00+00:00,38.161013693702735,38.4738887415658,37.633039381536804,38.39567184448242,3649300
2024-09-12 00:00:00+00:00,38.31745129493272,38.52277857594094,37.68192548445091,38.50322341918945,2877300
2024-09-13 00:00:00+00:00,38.620552209105334,39.16808543124093,38.59122133766117,38.835655212402344,3239800
2024-09-16 00:00:00+00:00,38.99209159422193,39.412518144770914,38.825874624817416,39.36362838745117,2617900
2024-09-17 00:00:00+00:00,39.26585474302673,39.5885092254062,38.77698702773518,38.923648834228516,2198600
2024-09-18 00:00:00+00:00,38.86498304024501,39.158302921010915,38.32722930388008,38.49344253540039,3101200
2024-09-19 00:00:00+00:00,38.79654465491722,38.82587552617814,37.760143689774225,37.89702606201172,3340900
2024-09-20 00:00:00+00:00,37.64281328014099,37.93613315715021,37.41793458344177,37.63303756713867,5224000
2024-09-23 00:00:00+00:00,37.84814295435148,38.356565897447396,37.408161202656444,38.13168716430664,3278800
2024-09-24 00:00:00+00:00,38.08279834005138,38.34678737171577,37.985022552528505,38.11212921142578,1754400
2024-09-25 00:00:00+00:00,38.29789620904648,38.29789620904648,37.07572688305294,37.48637771606445,3648900
2024-09-26 00:00:00+00:00,37.57437596713578,37.94591650546234,37.56459652336233,37.848140716552734,2558700
2024-09-27 00:00:00+00:00,38.10235138234291,38.68899115585378,37.74058658323865,38.04368591308594,2662600
2024-09-30 00:00:00+00:00,36.90951552442089,37.28105606277575,36.48908895649,37.12461853027344,4866400
2024-10-01 00:00:00+00:00,37.163722364366684,37.24194298970865,35.882891327391974,36.08821487426758,4316300
2024-10-02 00:00:00+00:00,36.02955205490332,36.02955205490332,35.0615959885828,35.16914749145508,6463000
2024-10-03 00:00:00+00:00,35.11048012965202,35.24736249693972,34.162075542351815,34.2989616394043,4135400
2024-10-04 00:00:00+00:00,34.46517216552341,35.56023474744145,34.162072854827706,35.511348724365234,5152700
2024-10-07 00:00:00+00:00,35.21803234961693,35.52113169037875,34.797605795880955,34.97359848022461,3850700
2024-10-08 00:00:00+00:00,35.15936791631407,36.5575299888995,35.13981275861354,36.293540954589844,5034200
2024-10-09 00:00:00+00:00,36.039332440038436,37.42771511034404,36.029552996013706,36.99751281738281,4758300
2024-10-10 00:00:00+00:00,36.938841233822025,37.19305451971379,36.08821250283073,36.20553970336914,3764400
2024-10-11 00:00:00+00:00,36.31309549038559,36.537974205442886,35.67756965994496,35.72645568847656,3294800
2024-10-14 00:00:00+00:00,35.775339832429125,36.15665605655945,35.50157510326165,36.08821487426758,2045600
2024-10-15 00:00:00+00:00,36.09799256375295,36.70419125404568,35.77534179096545,35.834007263183594,3927300
2024-10-16 00:00:00+00:00,35.95133446677582,36.33265071166396,35.83400725214061,35.94155502319336,2832100
2024-10-17 00:00:00+00:00,35.706900604926744,36.176213193377144,35.20825341548482,35.834007263183594,3868900
2024-10-18 00:00:00+00:00,36.07843984221806,36.16643618250697,35.78511622141183,36.039329528808594,1984300
2024-10-21 00:00:00+00:00,35.97088989903088,36.029551641914274,35.61890452267079,35.75578689575195,1593200
2024-10-22 00:00:00+00:00,35.8046719045415,35.93177856010869,35.42335566760476,35.77534103393555,1827200
2024-10-23 00:00:00+00:00,35.628681602502716,35.863339772327464,35.423358035009244,35.658016204833984,1818500
2024-10-24 00:00:00+00:00,35.892664846080876,36.27398104689627,35.66778615661961,35.9122200012207,2767200
2024-10-25 00:00:00+00:00,35.78511817738087,35.961110867578235,35.042040830809206,35.16914749145508,2171900
2024-10-28 00:00:00+00:00,35.42335878389535,35.65801695868102,35.18870433887485,35.208255767822266,1886500
2024-10-29 00:00:00+00:00,35.149591315224704,35.54068327006978,35.100705287089674,35.18870162963867,2515300
2024-10-30 00:00:00+00:00,35.00293044354746,35.384246694938845,34.91493409862907,35.06159591674805,2671800
2024-10-31 00:00:00+00:00,34.905155181884766,35.218030217383095,34.797603689101344,34.905155181884766,2722400
2024-11-01 00:00:00+00:00,35.198471994091314,35.677563948440515,35.02247933573971,35.07136535644531,3167100
2024-11-04 00:00:00+00:00,35.2082532446197,35.43313568881543,34.983374530188854,35.0029296875,2725800
2024-11-05 00:00:00+00:00,34.90515743491396,35.29624938964844,34.51406175041461,35.29624938964844,2615200
2024-11-06 00:00:00+00:00,35.961107396991714,36.00021770876439,34.89537564465641,35.306026458740234,3696300
2024-11-07 00:00:00+00:00,34.905156768549006,35.31580387264539,34.33806840982757,35.237586975097656,5612400
2024-11-08 00:00:00+00:00,34.67049810999573,34.67049810999573,33.02790225807157,33.86875534057617,6636800
2024-11-11 00:00:00+00:00,34.2207394225204,34.2207394225204,33.11589736254494,33.458106994628906,5636800
2024-11-12 00:00:00+00:00,33.458109917916246,33.458109917916246,32.715028851149185,33.0767936706543,6113100
2024-11-13 00:00:00+00:00,32.959463469003204,33.08657013087935,31.89373160349934,31.90351104736328,5369100
2024-11-14 00:00:00+00:00,31.952397286816172,31.952397286816172,30.90622057241814,30.994216918945312,5660000
2024-11-15 00:00:00+00:00,31.04310097776089,31.53196870969413,30.896441031157398,31.248424530029297,4847300
2024-11-18 00:00:00+00:00,31.062655082885204,32.48037220344325,31.0430999266982,32.28482437133789,7004300
2024-11-19 00:00:00+00:00,31.981724041257692,32.25549248951815,31.59063211908706,31.795955657958984,4518600
2024-11-20 00:00:00+00:00,31.79595954345,31.942617633524012,31.05288032480348,31.90351104736328,6315400
2024-11-21 00:00:00+00:00,31.766629210683636,32.41193451535352,31.610191674089876,32.255496978759766,3782800
2024-11-22 00:00:00+00:00,32.30437926717633,32.94968449708809,32.2750446682499,32.4705924987793,4646300
2024-11-25 00:00:00+00:00,32.793245695991615,32.92034861056446,32.50970153930234,32.6759147644043,5928900
2024-11-26 00:00:00+00:00,32.666138702777,32.85190708115948,31.87417170696111,32.138160705566406,4311100
2024-11-27 00:00:00+00:00,32.41193328841989,32.62703256199068,32.2457163140882,32.5683708190918,3605700
2024-11-29 00:00:00+00:00,32.53888710765433,33.22681357641549,32.53888710765433,33.128536224365234,2928300
2024-12-02 00:00:00+00:00,33.10888277012437,33.1973305179068,32.784576860854024,32.97129821777344,4065100
2024-12-03 00:00:00+00:00,32.93198300971456,33.000779025878494,32.52905526619733,32.55854034423828,3717600
2024-12-04 00:00:00+00:00,32.53888719576089,32.63716079917959,32.1163039530447,32.450439453125,3554400
2024-12-05 00:00:00+00:00,32.25388918998124,32.55854336535733,31.33993041275069,31.34975814819336,3549100
2024-12-06 00:00:00+00:00,31.418549759995944,31.56596203963291,31.10406973025073,31.251482009887695,3573600
2024-12-09 00:00:00+00:00,31.32027650340381,31.929582973619752,31.123725545411865,31.300621032714844,4419300
2024-12-10 00:00:00+00:00,31.28096594491513,31.310449151309466,30.74045361549452,30.897693634033203,3730700
2024-12-11 00:00:00+00:00,30.937002492617466,31.005794765957678,30.239250149368026,30.465282440185547,6650800
2024-12-12 00:00:00+00:00,30.57338575956285,30.838727118431713,30.258905723533925,30.308042526245117,3785900
2024-12-13 00:00:00+00:00,30.170458787731782,30.27856013148354,29.541496824367446,29.797012329101562,4259300
2024-12-16 00:00:00+00:00,29.502185693096475,29.629942499305688,28.794603768095328,28.912534713745117,6759000
2024-12-17 00:00:00+00:00,28.6668479953244,29.767529988089713,28.64719252459939,29.128740310668945,4614300
2024-12-18 00:00:00+00:00,29.079604106922538,29.1975331848025,28.401505348541633,28.411333084106445,4872300
2024-12-19 00:00:00+00:00,28.224610925983303,28.90270971004007,28.126337315511886,28.401506423950195,8152100
2024-12-20 00:00:00+00:00,28.833915608247175,29.47270340813209,28.666847856789687,28.99115562438965,12194900
2024-12-23 00:00:00+00:00,28.79460295703945,29.03046484169552,28.254090667953744,28.676673889160156,4988400
2024-12-24 00:00:00+00:00,28.50960738654263,28.666847400180565,28.372022843221636,28.578399658203125,1577900
2024-12-26 00:00:00+00:00,28.499780687450126,28.932191677898505,28.303229726032985,28.794605255126953,2534200
2024-12-27 00:00:00+00:00,28.578400074997127,28.853571040101084,28.51943553763515,28.696331024169922,2773300
2024-12-30 00:00:00+00:00,28.558745056624186,28.59805599845389,27.85116497372935,28.13616180419922,4993700
2024-12-31 00:00:00+00:00,28.372023738058566,28.745468313614687,28.283575993291535,28.657020568847656,3524200
2025-01-02 00:00:00+00:00,28.902708993655637,29.23684450943365,28.529264409553168,28.75529670715332,4014400
2025-01-03 00:00:00+00:00,28.774951070805958,29.08943110309091,28.578400113403436,28.99115562438965,2821200
2025-01-06 00:00:00+00:00,28.96167231689727,29.728218798740766,28.883052309101696,29.148395538330078,4164200
2025-01-07 00:00:00+00:00,29.207359168442494,29.47270238942985,28.9321900869286,29.069774627685547,4538700
2025-01-08 00:00:00+00:00,29.04029034939349,29.38425356302132,28.78477674727435,29.079601287841797,4035700
2025-01-10 00:00:00+00:00,28.77495017252769,28.991154719362044,28.54891601623633,28.912534713745117,5954500
2025-01-13 00:00:00+00:00,28.971499091368045,30.39648879415949,28.73563907580337,29.973905563354492,7315200
2025-01-14 00:00:00+00:00,30.121318260148808,30.28838600781702,29.75770143398486,30.09183692932129,4608100
2025-01-15 00:00:00+00:00,30.278560559558738,30.504594734851167,29.64960046175115,29.68890953063965,4328600
2025-01-16 00:00:00+00:00,29.669252451637476,30.661831161038357,29.600460183318884,30.4161434173584,6862500
