"('date', '')","('open', 'AESI')","('high', 'AESI')","('low', 'AESI')","('close', 'AESI')","('volume', 'AESI')"
2024-02-09 00:00:00+00:00,15.88587750393386,16.199415677522182,15.858614520772665,16.013111114501953,346100
2024-02-12 00:00:00+00:00,16.013113652239173,16.38572283733025,16.013113652239173,16.17669677734375,428700
2024-02-13 00:00:00+00:00,16.022198408724453,16.031286648027038,15.667765742945642,15.876790046691895,442800
2024-02-14 00:00:00+00:00,15.958582084694562,16.01311151920373,15.622325905576538,15.858614921569824,666200
2024-02-15 00:00:00+00:00,15.822263432214779,16.267576788234653,15.799543699098317,16.149433135986328,601000
2024-02-16 00:00:00+00:00,16.185779870228888,16.403892367742003,15.98584384752621,16.331188201904297,563400
2024-02-20 00:00:00+00:00,16.33119042526045,16.758328974436875,16.12216613669563,16.676536560058594,986900
2024-02-21 00:00:00+00:00,16.979914476117763,17.172973437329915,16.78685726837707,16.842016220092773,712200
2024-02-22 00:00:00+00:00,16.84201232041847,17.108617073344533,16.738129681298535,16.869592666625977,707000
2024-02-23 00:00:00+00:00,16.832822769228247,17.04426863216945,16.601154119939416,16.842016220092773,760500
2024-02-26 00:00:00+00:00,16.740888088937627,16.95233392756364,16.630570198192213,16.851207733154297,561200
2024-02-27 00:00:00+00:00,16.842014753896738,19.186291916124336,16.73169686006915,18.211807250976562,2408100
2024-02-28 00:00:00+00:00,18.478410606182113,18.478410606182113,17.540699814175017,17.742950439453125,752100
2024-02-29 00:00:00+00:00,17.926818190644244,18.04632954038779,16.805243529966457,17.338451385498047,1359400
2024-03-01 00:00:00+00:00,17.595858670836538,18.34970397911066,17.57747352569829,17.770530700683594,792400
2024-03-04 00:00:00+00:00,17.779727874150577,17.850515519805782,17.44877064374319,17.798114776611328,740200
2024-03-05 00:00:00+00:00,18.110680789384563,18.882912974023508,17.89923496840951,18.616308212280273,1290200
2024-03-06 00:00:00+00:00,18.76340111919014,18.76340111919014,18.046327828343,18.735820770263672,915000
2024-03-07 00:00:00+00:00,18.735824534769545,18.983123645459944,18.386482145531932,18.4140625,1311600
2024-03-08 00:00:00+00:00,18.38647762638454,18.588728249025156,18.156646656054733,18.542762756347656,748600
2024-03-11 00:00:00+00:00,18.873719885711846,19.48047350617186,18.754206799380277,19.278221130371094,1811500
2024-03-12 00:00:00+00:00,19.250645737415976,19.590794647601115,19.103554032448656,19.41612434387207,1026400
2024-03-13 00:00:00+00:00,19.48047526577387,19.940137247246305,19.462088365681858,19.68272590637207,937500
2024-03-14 00:00:00+00:00,19.73788767978956,20.372221796034864,19.73788767978956,20.225130081176758,1451700
2024-03-15 00:00:00+00:00,20.22512662602991,20.905426129398,20.04585873876368,20.16077423095703,5766500
2024-03-18 00:00:00+00:00,20.013681585399937,20.123999470693015,19.53563273987348,19.958520889282227,717700
2024-03-19 00:00:00+00:00,20.041263458535262,20.261902772158113,19.9401390060522,20.07803726196289,583700
2024-03-20 00:00:00+00:00,20.19754808682248,20.69398389925612,19.91255813161321,20.53769874572754,653000
2024-03-21 00:00:00+00:00,20.6664030606175,20.72615961147802,20.473345862643875,20.638824462890625,753900
2024-03-22 00:00:00+00:00,20.785916560354732,20.831882059760606,20.53769865523164,20.565279006958008,370900
2024-03-25 00:00:00+00:00,20.84107551033606,20.905427910892847,20.381413502391702,20.565279006958008,335900
2024-03-26 00:00:00+00:00,20.666400453641984,20.666400453641984,20.252705758682247,20.399797439575195,1077700
2024-03-27 00:00:00+00:00,20.353834369015615,20.67559814453125,20.307868866858318,20.67559814453125,457700
2024-03-28 00:00:00+00:00,20.758334995014135,20.987247166587082,20.644338318708865,20.795108795166016,436600
2024-04-01 00:00:00+00:00,20.887039574717036,21.098485416482518,20.556084144095642,20.813493728637695,763600
2024-04-02 00:00:00+00:00,20.77672156461568,20.960585302036645,20.62503227160889,20.85026741027832,1108200
2024-04-03 00:00:00+00:00,20.969778002606947,21.162836936492273,20.71236842872146,20.9881649017334,977500
2024-04-04 00:00:00+00:00,20.88704168468947,21.328318559213823,20.831882732925727,21.144453048706055,970900
2024-04-05 00:00:00+00:00,21.14445109480591,21.631693425196755,21.14445109480591,21.51218032836914,780700
2024-04-08 00:00:00+00:00,21.512179821735902,21.792573903684087,21.475407775981246,21.622499465942383,612400
2024-04-09 00:00:00+00:00,21.686852267107582,21.953455302601395,21.659271917171825,21.898296356201172,342900
2024-04-10 00:00:00+00:00,21.55814741618053,22.063774889339378,21.512180166411635,21.916683197021484,486100
2024-04-11 00:00:00+00:00,22.017809786388604,22.017809786388604,21.604113298434314,21.843137741088867,468800
2024-04-12 00:00:00+00:00,22.027003083940276,22.091357239443624,21.521375564999822,21.5489559173584,646700
2024-04-15 00:00:00+00:00,21.54895684214497,21.650081298190013,20.27109518356717,20.298675537109375,1383600
2024-04-16 00:00:00+00:00,20.252707711281317,20.62963039909317,20.0596487655767,20.381412506103516,707200
2024-04-17 00:00:00+00:00,20.344637693002266,20.61124247297454,20.16996740971481,20.197546005249023,444900
2024-04-18 00:00:00+00:00,20.160774260352298,20.45955348840789,20.059648065963902,20.151580810546875,349000
2024-04-19 00:00:00+00:00,20.041261366078064,20.510116789999568,19.91255657446202,20.491731643676758,796100
2024-04-22 00:00:00+00:00,20.344638257398387,20.63882339453732,20.087228673424832,20.473344802856445,433000
2024-04-23 00:00:00+00:00,20.436571315855893,20.776721954345703,20.24810997321826,20.776721954345703,458900
2024-04-24 00:00:00+00:00,20.657209396362305,21.162838642267396,20.45495875008308,20.657209396362305,740900
2024-04-25 00:00:00+00:00,20.59285750159491,21.438635662095642,20.36302649877918,21.29154396057129,554200
2024-04-26 00:00:00+00:00,21.328318388981973,21.852332810233793,21.03413322382329,21.539762496948242,643000
2024-04-29 00:00:00+00:00,21.47541058381912,21.787980904221875,21.42024987776817,21.438636779785156,390700
2024-04-30 00:00:00+00:00,21.35589713401622,21.35589713401622,20.376818289072084,20.41818618774414,432100
2024-05-01 00:00:00+00:00,20.53769662909792,20.620435922643022,19.98610192328764,20.197546005249023,489600
2024-05-02 00:00:00+00:00,20.427379162973978,20.606648820402736,20.14238920677184,20.16996955871582,518300
2024-05-03 00:00:00+00:00,20.151580510377848,20.317059097468054,19.907960231312394,20.197546005249023,601100
2024-05-06 00:00:00+00:00,18.873721934994034,22.01781001579074,18.616310589421488,21.070905685424805,1490300
2024-05-07 00:00:00+00:00,20.592856908420313,20.992762350828464,20.36302591222484,20.684789657592773,835400
2024-05-08 00:00:00+00:00,20.684788819169558,20.90542635615748,20.51011677816906,20.85026741027832,687300
2024-05-09 00:00:00+00:00,20.95139208948284,21.27315404505326,20.84107245223645,21.135255813598633,752500
2024-05-10 00:00:00+00:00,21.153645899241866,21.25477210249834,20.804301789885724,20.887041091918945,670200
2024-05-13 00:00:00+00:00,20.8778464577587,21.052518502534753,20.565277922039737,20.75833511352539,426200
2024-05-14 00:00:00+00:00,20.758333380770768,21.502985241226515,20.758333380770768,21.475406646728516,510300
2024-05-15 00:00:00+00:00,21.568215574496048,21.568215574496048,21.113464249237246,21.41972541809082,731600
2024-05-16 00:00:00+00:00,21.605337153288925,21.642458804148408,21.317635950952745,21.48468780517578,559800
2024-05-17 00:00:00+00:00,21.661021938966012,22.087930687703174,21.456848420458098,21.83735466003418,604300
2024-05-20 00:00:00+00:00,22.069368975341884,22.881425211499554,21.902317123538136,22.830381393432617,1231500
2024-05-21 00:00:00+00:00,22.783977722790244,23.136643145993357,22.27354306885257,22.84894371032715,1350900
2024-05-22 00:00:00+00:00,22.83038314033933,22.83038314033933,21.920880511084665,22.022966384887695,646800
2024-05-23 00:00:00+00:00,22.282825490250605,22.310668058294624,21.939440898276864,22.16217613220215,761800
2024-05-24 00:00:00+00:00,22.524124920993607,22.533405778032115,21.967285889680575,22.11577606201172,617700
2024-05-28 00:00:00+00:00,22.236420888002613,22.658691864911816,22.19929923462405,22.273544311523438,1354200
2024-05-29 00:00:00+00:00,22.05080999736147,22.236421812253713,21.57749694865139,21.623899459838867,703900
2024-05-30 00:00:00+00:00,21.512531318284186,22.357069711698948,21.4290053874944,22.3199462890625,588100
2024-05-31 00:00:00+00:00,22.36634782460605,22.737573154736616,22.199295983511796,22.47771453857422,1433700
2024-06-03 00:00:00+00:00,22.64477107870246,22.64477107870246,21.10418431136576,21.326919555664062,970600
2024-06-04 00:00:00+00:00,21.067061057036646,21.196989497148714,19.23877318901389,20.40813446044922,2601000
2024-06-05 00:00:00+00:00,20.593749325446968,20.723677773700516,20.361733227770006,20.510223388671875,608600
2024-06-06 00:00:00+00:00,20.408132391171407,20.677271869991056,20.25036139982866,20.2782039642334,863500
2024-06-07 00:00:00+00:00,20.1853984238454,20.2689243520382,19.396543418770136,19.702804565429688,2092200
2024-06-10 00:00:00+00:00,19.823454524395878,20.213241611228682,19.702805171012603,19.72136688232422,1639400
2024-06-11 00:00:00+00:00,19.628559034049253,19.730646670598208,19.322297894544505,19.563594818115234,2244400
2024-06-12 00:00:00+00:00,20.04618935291533,20.431335119225565,19.814173276539325,20.018346786499023,1464800
2024-06-13 00:00:00+00:00,19.804893860707796,20.04619081009606,18.440639869698874,18.51488494873047,2145900
2024-06-14 00:00:00+00:00,18.552006227068095,18.70977723807951,18.13437832978536,18.44063949584961,966400
2024-06-17 00:00:00+00:00,18.459198847151157,18.50560312545971,18.023009251904096,18.301427841186523,598500
2024-06-18 00:00:00+00:00,18.190062238448935,18.514885126127766,17.71674919128418,17.71674919128418,1006100
2024-06-20 00:00:00+00:00,17.809555274251217,18.00444793701172,17.596099129616334,18.00444793701172,1941800
2024-06-21 00:00:00+00:00,18.04157066345215,18.180779955780288,17.726028656765866,18.04157066345215,2630300
2024-06-24 00:00:00+00:00,18.245745821973973,18.565927400258683,18.06941309169112,18.468481063842773,1111000
2024-06-25 00:00:00+00:00,18.691215423027423,18.848986433168285,18.366394316980585,18.74690055847168,1273000
2024-06-26 00:00:00+00:00,18.533445170385594,18.533445170385594,18.134378970911378,18.21790313720703,785100
2024-06-27 00:00:00+00:00,18.199343470867614,18.505604652405587,18.106536676735,18.34783363342285,1345300
2024-06-28 00:00:00+00:00,18.60768744283904,18.751538038363947,18.21790038832382,18.496320724487305,10339500
2024-07-01 00:00:00+00:00,18.59840965270996,18.858266527047082,18.394234371282568,18.59840965270996,1022800
2024-07-02 00:00:00+00:00,18.505602195871184,18.505602195871184,17.971964528053395,18.023008346557617,700800
2024-07-03 00:00:00+00:00,17.958043839880443,18.75617790222168,17.958043839880443,18.75617790222168,543900
2024-07-05 00:00:00+00:00,18.756179335868467,19.093995050745452,18.756179335868467,18.988195419311523,1007400
2024-07-08 00:00:00+00:00,19.0067572292198,19.11812572871161,18.552005915734213,18.681934356689453,537900
2024-07-09 00:00:00+00:00,18.468479990485186,18.626250998907324,18.31998983786932,18.431358337402344,908700
2024-07-10 00:00:00+00:00,18.449918470497387,19.09492467966564,18.292147460436606,18.99747657775879,1768800
2024-07-11 00:00:00+00:00,19.201651820865663,19.60071977300322,18.8861098015077,19.489351272583008,533500
2024-07-12 00:00:00+00:00,19.72136705284646,19.749209620054625,19.201651522623038,19.480070114135742,505600
2024-07-15 00:00:00+00:00,19.517194477393762,20.074031687246883,19.183090735368033,19.944103240966797,654500
2024-07-16 00:00:00+00:00,19.888416913277325,20.46381574983883,19.749207631537736,20.2782039642334,869900
2024-07-17 00:00:00+00:00,20.213240442577415,20.760798503616815,20.194678732338968,20.24108123779297,1030800
2024-07-18 00:00:00+00:00,20.213241286713636,20.380291375409588,19.814173350631894,19.832735061645508,613300
2024-07-19 00:00:00+00:00,19.712085281333454,19.795611208935295,18.932511137144377,19.08100128173828,765000
2024-07-22 00:00:00+00:00,19.062440727815666,19.22020995249508,18.774739533049203,19.183088302612305,442000
2024-07-23 00:00:00+00:00,19.06244187088744,19.303737034949886,18.821144936682792,19.03459930419922,562300
2024-07-24 00:00:00+00:00,19.08100182694357,19.303737050198684,18.64481223600341,18.663373947143555,586600
2024-07-25 00:00:00+00:00,18.737617953170666,19.461506944939163,18.468478467411128,19.368701934814453,858400
2024-07-26 00:00:00+00:00,19.44294854138601,19.609998634896087,19.020679339439205,19.294458389282227,657300
2024-07-29 00:00:00+00:00,19.294460494474173,19.39654637884507,18.918593760246157,19.053163528442383,435100
2024-07-30 00:00:00+00:00,19.090283248293783,19.50327159761963,18.932512239211096,19.424386978149414,462200
2024-07-31 00:00:00+00:00,19.59143814248913,19.99050607884778,19.59143814248913,19.712085723876953,588000
2024-08-01 00:00:00+00:00,19.69352411787398,19.69352411787398,18.7422585494706,19.03459930419922,753900
2024-08-02 00:00:00+00:00,18.663374492818843,18.663374492818843,17.373363853137082,17.56825828552246,756800
2024-08-05 00:00:00+00:00,16.723719790609653,17.034620494078712,16.231845054365046,16.8258056640625,899700
2024-08-06 00:00:00+00:00,17.11350747439457,18.15293857726918,16.71907905515242,17.772432327270508,1868400
2024-08-07 00:00:00+00:00,18.52416428610882,18.52416428610882,17.605380756821525,17.781713485717773,927100
2024-08-08 00:00:00+00:00,17.781713402896155,18.598411049664726,17.72603003566177,18.5241641998291,669900
2024-08-09 00:00:00+00:00,18.48704313201125,18.640172839303222,18.106536865234375,18.106536865234375,504500
2024-08-12 00:00:00+00:00,18.16221882944718,18.654093566326143,18.12509717636434,18.431358337402344,405700
2024-08-13 00:00:00+00:00,18.43135843748122,18.449918379052292,17.911641130361474,18.125097274780273,473100
2024-08-14 00:00:00+00:00,18.310708775640904,18.329270487044198,18.064772295045064,18.115816116333008,326100
2024-08-15 00:00:00+00:00,18.42572924409269,19.101902120562396,18.35998864709381,18.895294189453125,430900
2024-08-16 00:00:00+00:00,18.838943630370153,19.08311759777749,18.74690930952953,18.914073944091797,362800
2024-08-19 00:00:00+00:00,19.007989752264667,19.195816456582275,18.810773324854566,19.073728561401367,313500
2024-08-20 00:00:00+00:00,19.02677028364007,19.050248170786194,18.322422921768514,18.773204803466797,783000
2024-08-21 00:00:00+00:00,18.885903909868027,19.045556073374428,18.66051293631456,18.942251205444336,549800
2024-08-22 00:00:00+00:00,19.036160811047967,19.158246892634928,18.651117749795706,18.735639572143555,573900
2024-08-23 00:00:00+00:00,19.02677213772982,19.928335988980507,18.97042484483869,19.815641403198242,505200
2024-08-26 00:00:00+00:00,20.097378861169755,20.473030450946673,20.031640056864806,20.134944915771484,670000
2024-08-27 00:00:00+00:00,19.947118635368188,20.350944774398993,19.91894409383763,20.219467163085938,1062500
2024-08-28 00:00:00+00:00,19.928334301392276,20.008161268205537,19.458769387484605,19.47755241394043,812900
2024-08-29 00:00:00+00:00,19.590250030975863,19.918944058678324,19.355467559046613,19.73111915588379,395700
2024-08-30 00:00:00+00:00,19.55268223418265,19.83911711102433,19.458768895525846,19.80624771118164,554800
2024-09-03 00:00:00+00:00,19.3648584710284,19.618422171482855,18.848335974088315,19.083118438720703,768300
2024-09-04 00:00:00+00:00,19.130076516739177,19.313206557438207,18.801380699235434,18.82016372680664,654200
2024-09-05 00:00:00+00:00,19.073728416186423,19.22398906199724,18.64172950729237,19.20520782470703,1067300
2024-09-06 00:00:00+00:00,19.195816042630447,19.759294352183826,18.989206314086914,18.989206314086914,1476500
2024-09-09 00:00:00+00:00,19.017379731733513,19.252162197557386,18.63233663108221,18.66990089416504,1186100
2024-09-10 00:00:00+00:00,18.735642032776855,19.026771797294856,18.134597684782392,18.688684463500977,1184000
2024-09-11 00:00:00+00:00,18.68868404775473,18.820163447554204,18.162771822301053,18.604162216186523,571400
2024-09-12 00:00:00+00:00,18.78259877388514,19.13946736243975,18.62294661265719,18.932859420776367,544900
2024-09-13 00:00:00+00:00,19.233379650726597,19.637205788628503,19.144162956334732,19.38364028930664,514400
2024-09-16 00:00:00+00:00,19.590249786094564,20.07859596025443,19.393031580690238,20.06920623779297,575400
2024-09-17 00:00:00+00:00,20.116162458191827,20.604510434356634,20.097379430359,20.435466766357422,637800
2024-09-18 00:00:00+00:00,20.397901264537623,21.027118384036964,20.238249106119934,20.38850975036621,831500
2024-09-19 00:00:00+00:00,20.98955357982386,21.092856650561405,20.59511895098999,20.92381477355957,343900
2024-09-20 00:00:00+00:00,20.98955374827145,21.712684205478244,20.670249437069703,21.280683517456055,1244400
2024-09-23 00:00:00+00:00,21.421552012940392,21.88172543815283,21.41685715170014,21.81598663330078,599400
2024-09-24 00:00:00+00:00,22.23859688724588,22.273343519375587,21.69390160296782,21.712684631347656,457100
2024-09-25 00:00:00+00:00,21.48729077668306,21.604682011193727,21.24405719919583,21.327638626098633,641200
2024-09-26 00:00:00+00:00,20.820507002415045,21.078767330045505,19.83536007762332,19.984682083129883,929700
2024-09-27 00:00:00+00:00,20.219465929767615,20.444856874519683,19.87198710374484,20.106769561767578,718300
2024-09-30 00:00:00+00:00,19.96590276098032,20.482423512040622,19.937728217900442,20.473031997680664,610400
2024-10-01 00:00:00+00:00,20.379120842347714,20.689033657404234,20.16499860967294,20.557554244995117,526900
2024-10-02 00:00:00+00:00,21.008334965199662,21.20836900165728,20.67024765513226,20.933204650878906,558800
2024-10-03 00:00:00+00:00,20.745377994239867,21.21494290711764,19.956508797305368,21.074073791503906,1028400
2024-10-04 00:00:00+00:00,21.41216045824616,21.88172539628882,21.064683407193517,21.327638626098633,657700
2024-10-07 00:00:00+00:00,21.440336622591218,21.440336622591218,20.928510729725286,21.243120193481445,568600
2024-10-08 00:00:00+00:00,20.980163025629214,21.017727291820844,20.444859245848995,20.473031997680664,540500
2024-10-09 00:00:00+00:00,20.228859781631762,20.75477204685229,20.134946429316045,20.332162857055664,456700
2024-10-10 00:00:00+00:00,19.439989772877905,19.580858900544065,18.28485862701986,19.327293395996094,3557500
2024-10-11 00:00:00+00:00,18.942250798914007,19.63720673360108,18.942250798914007,19.20520782470703,1021900
2024-10-14 00:00:00+00:00,18.9422494621632,19.346075590999913,18.773205799743362,19.158248901367188,663300
2024-10-15 00:00:00+00:00,18.529032451722447,19.0126855670867,18.51964093779567,18.76381492614746,674900
2024-10-16 00:00:00+00:00,19.186422743049256,19.36485791257351,18.716857827326066,19.130075454711914,1115900
2024-10-17 00:00:00+00:00,19.03616262160121,19.186423255344895,18.482075862953366,18.801380157470703,985200
2024-10-18 00:00:00+00:00,18.838944273630684,18.885901840840074,18.388162375908752,18.72624969482422,788100
2024-10-21 00:00:00+00:00,18.885901692638186,19.064335072889556,18.604161665336832,18.651119232177734,902400
2024-10-22 00:00:00+00:00,18.735642317803023,19.153554838851452,18.51964107834417,19.045555114746094,782200
2024-10-23 00:00:00+00:00,18.951641462075,19.139466365279308,18.51964078133368,18.547815322875977,981500
2024-10-24 00:00:00+00:00,18.66990211002005,18.760059213287107,18.153381368068963,18.43511962890625,950700
2024-10-25 00:00:00+00:00,18.679294436298733,18.984512391515327,18.482078003388263,18.810773849487305,1151000
2024-10-28 00:00:00+00:00,18.45390132240841,18.932857764184412,18.435118295378437,18.801380157470703,771300
2024-10-29 00:00:00+00:00,19.609030092451327,20.71250871914963,18.857726943793423,19.130075454711914,2796500
2024-10-30 00:00:00+00:00,19.0173806902487,19.388337434846935,18.613554542078283,18.63233757019043,730100
2024-10-31 00:00:00+00:00,18.754424355316328,18.89529528005375,18.153381763763328,18.378772735595703,761000
2024-11-01 00:00:00+00:00,18.66051179432735,18.679293030871257,17.974945609903283,17.993728637695312,885700
2024-11-04 00:00:00+00:00,18.15338032650052,18.97042410204703,17.94677239982406,18.745031356811523,1205000
2024-11-05 00:00:00+00:00,18.94224956910421,19.167640523187114,18.67929256038345,18.951641082763672,676000
2024-11-06 00:00:00+00:00,19.6747712294416,20.3697271089824,19.590249398973985,20.125553131103516,2448900
2024-11-07 00:00:00+00:00,19.489210017473155,19.745647420435258,19.175787128809226,19.5651912689209,1172500
2024-11-08 00:00:00+00:00,19.679163093732008,19.907106857960255,19.489210862643137,19.603181838989258,860300
2024-11-11 00:00:00+00:00,19.66016806694115,21.00883662375544,19.536697402505077,20.904361724853516,1090800
2024-11-12 00:00:00+00:00,20.087562345105884,20.581441390174973,19.95459560663957,20.419981002807617,1134700
2024-11-13 00:00:00+00:00,20.467468687141082,20.467468687141082,19.878614433142356,20.059070587158203,637200
2024-11-14 00:00:00+00:00,19.983089278584323,20.093261460364037,19.118800042948777,19.232772827148438,981600
2024-11-15 00:00:00+00:00,19.346743630846913,19.831122932386325,18.819622954514053,18.94784164428711,729400
2024-11-18 00:00:00+00:00,19.28026047734513,20.01158116460188,19.1188000893993,19.87861442565918,645500
2024-11-19 00:00:00+00:00,19.650669962892625,20.002082563637707,19.527199299846924,19.869115829467773,401000
2024-11-20 00:00:00+00:00,20.116054673294585,20.234775485283777,19.574688060469597,20.144546508789062,586100
2024-11-21 00:00:00+00:00,20.296512855890636,20.638427596960202,20.14454853464904,20.429479598999023,419600
2024-11-22 00:00:00+00:00,22.651934505982073,22.784901254597212,22.082074165217627,22.40499496459961,4675200
2024-11-25 00:00:00+00:00,22.92736347165865,23.117317502415098,22.115313522669837,22.528461456298828,13049800
2024-11-26 00:00:00+00:00,22.319512978961175,22.76590258638749,21.97759645576221,22.367000579833984,1780400
2024-11-27 00:00:00+00:00,22.50946746104883,22.889373710327042,22.02033646678823,22.243532180786133,914900
2024-11-29 00:00:00+00:00,22.480974791554377,22.547458161629894,22.01558938948979,22.385997772216797,701300
2024-12-02 00:00:00+00:00,22.43348572719106,22.528460928809604,21.72116084583685,22.262527465820312,1081300
2024-12-03 00:00:00+00:00,22.385998145190985,22.97485422566618,22.120064660458187,22.803895950317383,1234600
2024-12-04 00:00:00+00:00,22.794398294877407,23.022342060441858,22.02508785965538,22.2910213470459,997400
2024-12-05 00:00:00+00:00,22.433487415733698,22.860881289794154,21.95860412575364,22.23403549194336,973900
2024-12-06 00:00:00+00:00,22.16755167466843,22.177049557661036,21.16079962741991,21.246278762817383,991600
2024-12-09 00:00:00+00:00,21.483718765593245,22.148554220579904,21.37924387217336,21.55970001220703,650900
2024-12-10 00:00:00+00:00,21.73065737205012,22.623438415948804,21.464723903489244,22.06307601928711,1196900
2024-12-11 00:00:00+00:00,22.25303037341941,22.414490758053596,21.445728450248478,21.65467643737793,1459300
2024-12-12 00:00:00+00:00,21.711664540627126,21.97759802293535,21.08481874442063,21.483720779418945,846900
2024-12-13 00:00:00+00:00,21.607189329059644,22.063076844970073,21.436231057709243,21.996593475341797,1099900
2024-12-16 00:00:00+00:00,21.91111336798885,22.23403413032237,21.711663267948904,21.854127883911133,1007500
2024-12-17 00:00:00+00:00,21.578695148628324,21.79239298255416,21.19878889472457,21.369747161865234,849800
2024-12-18 00:00:00+00:00,21.379244307451742,21.825633913954174,20.192036172730095,20.353496551513672,1013100
2024-12-19 00:00:00+00:00,20.600436658756696,21.26527214657322,20.11700475316194,20.258520126342773,1121500
2024-12-20 00:00:00+00:00,19.97359101079051,20.476966118173,19.97359101079051,20.362995147705078,2035400
2024-12-23 00:00:00+00:00,20.23952616367239,20.714409473641947,20.13505306732361,20.61943244934082,769400
2024-12-24 00:00:00+00:00,20.847375682327772,21.103811264038086,20.50545915799954,21.103811264038086,238300
2024-12-26 00:00:00+00:00,21.046825302229898,21.398239701085735,20.733402432563153,21.122806549072266,447400
2024-12-27 00:00:00+00:00,21.17029677151443,21.25577409239257,20.818882359197204,20.87586784362793,320300
2024-12-30 00:00:00+00:00,20.8948645833725,21.421985320662426,20.657422940379632,21.198789596557617,415600
2024-12-31 00:00:00+00:00,21.369747610826586,21.854128774056303,21.056324718329233,21.06582260131836,915600
2025-01-02 00:00:00+00:00,21.331755679102514,21.95860326388574,21.24627835687417,21.835132598876953,452300
2025-01-03 00:00:00+00:00,22.025087836907083,22.177050347126432,21.740156771593792,21.82563591003418,434000
2025-01-06 00:00:00+00:00,21.559700077067745,21.892116899793216,21.018331655338077,21.122806549072266,745800
2025-01-07 00:00:00+00:00,21.236779824469927,21.616686067614964,20.999338196062297,21.28426742553711,845800
2025-01-08 00:00:00+00:00,21.018332806458,21.244378069827057,20.495961932249795,20.828380584716797,859000
2025-01-10 00:00:00+00:00,21.046825954232784,21.417234317622114,20.486463562085103,20.666919708251953,616800
2025-01-13 00:00:00+00:00,20.296511452362648,20.733403184670625,20.239524156511784,20.590938568115234,1180600
2025-01-14 00:00:00+00:00,20.875868494580832,21.607189178466797,20.875868494580832,21.607189178466797,864300
2025-01-15 00:00:00+00:00,21.873125240674185,22.87987731980244,21.55020445484391,22.727914810180664,1132700
2025-01-16 00:00:00+00:00,22.651931175343393,23.57035447372754,22.60444176386627,23.39274787902832,1459400
2025-01-17 00:00:00+00:00,23.516220892885215,24.105075161898828,22.955858462076005,22.984352111816406,2093700
2025-01-21 00:00:00+00:00,23.231289222755947,23.364257773198965,22.49997034723113,22.89887237548828,1147300
2025-01-22 00:00:00+00:00,22.59494721348805,22.93686194145119,22.385997412000417,22.50946807861328,792900
