"('date', '')","('open', 'CWEN')","('high', 'CWEN')","('low', 'CWEN')","('close', 'CWEN')","('volume', 'CWEN')"
2015-08-11 00:00:00+00:00,9.186845589617676,9.267079695684334,8.991989848523898,9.083686828613281,1243400
2015-08-12 00:00:00+00:00,8.986257364684695,9.46766408730048,8.90029156618688,9.358774185180664,1731800
2015-08-13 00:00:00+00:00,9.364505134515667,9.662519021370324,9.267077559701931,9.519243240356445,707200
2015-08-14 00:00:00+00:00,9.484858997142739,9.67971420288086,9.347314338934849,9.67971420288086,819500
2015-08-17 00:00:00+00:00,9.645325657824745,9.914683736066486,9.519243362434299,9.908953666687012,792900
2015-08-18 00:00:00+00:00,9.908952374449829,9.926144766561123,9.71409724773474,9.7542142868042,620700
2015-08-19 00:00:00+00:00,9.702637147821347,9.954802856613657,9.610940725189158,9.920415878295898,1216100
2015-08-20 00:00:00+00:00,9.805797668616894,10.069424658048964,9.754218284926656,9.857377052307129,2358100
2015-08-21 00:00:00+00:00,9.754213707208518,9.78286842109623,9.41608283641863,9.496316909790039,894000
2015-08-24 00:00:00+00:00,9.08941422129105,9.662517820685213,8.728359232415093,9.289999961853027,1364900
2015-08-25 00:00:00+00:00,9.542163250073383,9.542163250073383,9.1753777368067,9.186840057373047,770500
2015-08-26 00:00:00+00:00,9.335851807209886,9.375968856976648,8.734092781385574,9.12380313873291,2082500
2015-08-27 00:00:00+00:00,9.169650816882209,9.45047124197632,9.03783734873534,9.404623031616211,1006000
2015-08-28 00:00:00+00:00,9.393013077116304,9.747138145225746,8.998250923934144,9.45687198638916,1143500
2015-08-31 00:00:00+00:00,9.422035685282376,9.456868408403698,9.201433975232856,9.323345184326172,650600
2015-09-01 00:00:00+00:00,9.201434065900246,9.311735475650426,8.882141298109781,9.044690132141113,1139200
2015-09-02 00:00:00+00:00,9.125965309757458,9.230460717497785,8.951805558672133,9.143381118774414,517800
2015-09-03 00:00:00+00:00,9.108550947421588,9.4104274357775,9.108550947421588,9.311738014221191,699500
2015-09-04 00:00:00+00:00,9.230463481829704,9.34657038641725,9.015666594164749,9.033082962036133,567100
2015-09-08 00:00:00+00:00,9.114355336969384,9.398816532853962,8.992443554058463,9.091134071350098,802900
2015-09-09 00:00:00+00:00,9.149189105998556,9.154994561824344,8.829896232883822,8.858922958374023,437200
2015-09-10 00:00:00+00:00,8.824089855787557,8.93439129040666,8.580266272948014,8.661540985107422,1158300
2015-09-11 00:00:00+00:00,8.626706892769663,8.673149416941994,8.313219577787146,8.464158058166504,1112100
2015-09-14 00:00:00+00:00,8.545434912636459,8.545434912636459,8.231947518402013,8.336442947387695,472600
2015-09-15 00:00:00+00:00,8.377079884414634,8.638319265596994,8.359663519667464,8.615097999572754,611600
2015-09-16 00:00:00+00:00,8.615099355824846,8.998250582362605,8.568656816465042,8.911170959472656,1078200
2015-09-17 00:00:00+00:00,8.946001127893352,9.25368303937239,8.911169505874634,8.957612037658691,930700
2015-09-18 00:00:00+00:00,8.870533450468603,9.224658510252072,8.83570182226486,9.07371997833252,1089400
2015-09-21 00:00:00+00:00,9.195629647532014,9.230461267641925,8.696371627755264,8.806673049926758,698400
2015-09-22 00:00:00+00:00,8.702176720637375,8.702176720637375,8.37707902947646,8.429327011108398,1343900
2015-09-23 00:00:00+00:00,8.481574396686419,8.580264905133522,8.011343671627726,8.127449989318848,973800
2015-09-24 00:00:00+00:00,7.970706273717505,8.156476940987718,7.802351969829213,7.854599952697754,1762900
2015-09-25 00:00:00+00:00,7.906848591337561,7.912654046279689,7.378564371654363,7.430812358856201,1489200
2015-09-28 00:00:00+00:00,7.4075916640235455,7.552724726937932,6.983802832421416,6.989608287811279,2655800
2015-09-29 00:00:00+00:00,7.018634047608695,7.0650765770746045,6.519376025392234,6.641287803649902,2621900
2015-09-30 00:00:00+00:00,6.693534836902904,6.948969266319981,6.263941223547008,6.7399773597717285,2814700
2015-10-01 00:00:00+00:00,6.670315600549668,6.96058173342273,6.565820169189689,6.710953235626221,1842700
2015-10-02 00:00:00+00:00,6.59484336860327,7.529500249722389,6.560011758387747,7.506278991699219,1969200
2015-10-05 00:00:00+00:00,7.529504102634577,8.3944970986701,7.483061562823188,8.359664916992188,2249600
2015-10-06 00:00:00+00:00,8.319027647238993,8.423523636299787,8.13325749214312,8.342248916625977,1233000
2015-10-07 00:00:00+00:00,8.423524530630573,8.539630889892578,8.272585986770572,8.539630889892578,1134900
2015-10-08 00:00:00+00:00,8.51640792644763,8.7544260540675,8.423522857487553,8.661540985107422,1077300
2015-10-09 00:00:00+00:00,8.655733301350313,8.78925596883219,8.388688520025097,8.673149108886719,1233800
2015-10-12 00:00:00+00:00,8.638321110571464,8.719595835834303,8.028762055197099,8.150673866271973,1128500
2015-10-13 00:00:00+00:00,8.09261997485078,8.348054495513928,8.005540351774872,8.156478881835938,872800
2015-10-14 00:00:00+00:00,8.168089439774874,8.365470514125331,8.110036540849817,8.330638885498047,603100
2015-10-15 00:00:00+00:00,8.377080092979963,8.742815457196492,8.179699050040375,8.73701000213623,761900
2015-10-16 00:00:00+00:00,8.783453067969146,8.783453067969146,8.243557894676195,8.440938949584961,540200
2015-10-19 00:00:00+00:00,8.353859157414233,8.649930179917293,8.319026979311037,8.475770950317383,475300
2015-10-20 00:00:00+00:00,8.440940346110176,8.649931792781784,8.33063944322097,8.539630889892578,559100
2015-10-21 00:00:00+00:00,8.348053468171443,8.493186524529836,8.139062066325279,8.24936294555664,1150800
2015-10-22 00:00:00+00:00,8.260973204057374,8.702177823019971,8.237751937461377,8.43513298034668,1049800
2015-10-23 00:00:00+00:00,8.557045727023926,8.557045727023926,7.993929810575947,8.139062881469727,1034200
2015-10-26 00:00:00+00:00,8.150671367371997,8.284194049821693,7.819768218893542,7.848794937133789,1016100
2015-10-27 00:00:00+00:00,7.8371857831261424,7.95329212844471,7.558530554361579,7.581751823425293,894800
2015-10-28 00:00:00+00:00,7.570139547426158,7.99973322448257,7.506281207422192,7.877821445465088,1451300
2015-10-29 00:00:00+00:00,7.924264897445568,8.359664079802767,7.842990737734318,8.226141929626465,1373700
2015-10-30 00:00:00+00:00,8.208725756864332,8.406106245808454,8.133256502133344,8.382884979248047,1034700
2015-11-02 00:00:00+00:00,8.37127431237468,8.702177487000025,8.19711454281026,8.696372032165527,806700
2015-11-03 00:00:00+00:00,8.638319046423092,8.899558420977213,8.609292326219604,8.742815017700195,810200
2015-11-04 00:00:00+00:00,8.864727275127638,9.305931895697684,8.707983309804595,9.282710075378418,1130800
2015-11-05 00:00:00+00:00,9.224656560362279,9.694887870826236,9.120160590561703,9.271099090576172,1170600
2015-11-06 00:00:00+00:00,9.207239263341537,9.70069123527275,9.079522595014065,9.555558204650879,1251500
2015-11-09 00:00:00+00:00,9.520728645547253,9.747136975211188,9.398817404962927,9.631030082702637,1090900
2015-11-10 00:00:00+00:00,9.631028538254375,9.654249248665938,9.46267368184239,9.613612174987793,1353900
2015-11-11 00:00:00+00:00,9.642641668702558,9.642641668702558,9.079525193699212,9.201436996459961,1240300
2015-11-12 00:00:00+00:00,9.166604029756426,9.300126732590751,8.545434711320102,8.620903968811035,1424200
2015-11-13 00:00:00+00:00,8.568653596737828,8.783450398975315,8.406104216418756,8.522211074829102,778600
2015-11-16 00:00:00+00:00,8.481574534119318,8.98083253873886,8.429327105540656,8.975027084350586,503600
2015-11-17 00:00:00+00:00,8.975025885793002,9.050495121846325,8.330635482991056,8.562848091125488,819500
2015-11-18 00:00:00+00:00,8.591875991290722,8.713787765795606,8.284194104640722,8.684761047363281,552600
2015-11-19 00:00:00+00:00,8.667345795745778,8.760230857798092,8.522212747879378,8.597681999206543,1100100
2015-11-20 00:00:00+00:00,8.673150877552395,8.70798305336687,8.226141368704996,8.313220977783203,908200
2015-11-23 00:00:00+00:00,8.295804254814106,8.574459969783893,8.150671219877793,8.417716026306152,429300
2015-11-24 00:00:00+00:00,8.359663209475542,8.975027566742295,8.324831588550964,8.876337051391602,645200
2015-11-25 00:00:00+00:00,8.829895375497607,8.86472755343138,8.469965453829168,8.620903968811035,565000
2015-11-27 00:00:00+00:00,8.535491326383351,8.612069302005615,7.99355531565055,8.164382934570312,448300
2015-11-30 00:00:00+00:00,8.152601600722148,8.511928488195988,8.10547678143942,8.329319953918457,558900
2015-12-01 00:00:00+00:00,8.582613369165118,8.582613369165118,8.170271032360116,8.264520645141602,902000
2015-12-02 00:00:00+00:00,8.193835564858672,8.299866687677781,7.616556255670528,7.710805892944336,968800
2015-12-03 00:00:00+00:00,7.710804834981988,8.12903796432987,7.663680022810853,7.704914093017578,969400
2015-12-04 00:00:00+00:00,7.687242970796709,7.822726674896418,7.3691501853320505,7.392712593078613,1123200
2015-12-07 00:00:00+00:00,7.35736792113871,7.35736792113871,6.827213522119141,7.039275169372559,1751900
2015-12-08 00:00:00+00:00,6.96269450605742,7.25722473811429,6.7800860767743885,7.245443820953369,793700
2015-12-09 00:00:00+00:00,7.2159954721137645,7.875743562151501,7.2159954721137645,7.746150016784668,753400
2015-12-10 00:00:00+00:00,7.775600775824492,7.975881494645959,7.539976731194551,7.6577887535095215,664800
2015-12-11 00:00:00+00:00,7.4869623559823575,7.557649580467529,7.192431973074746,7.239556789398193,755300
2015-12-14 00:00:00+00:00,7.251339023855405,7.310244769462086,6.685840607752624,6.9096832275390625,1092900
2015-12-15 00:00:00+00:00,6.956805436380034,7.3750384549840415,6.915570815319746,7.322022914886475,670300
2015-12-16 00:00:00+00:00,7.428056162307635,8.229179174956947,7.333806528295276,8.217397689819336,1583400
2015-12-17 00:00:00+00:00,8.246847805482883,8.659190083402642,8.246847805482883,8.588502883911133,1606500
2015-12-18 00:00:00+00:00,8.570832600918704,8.788784974796014,8.24684912989005,8.70042610168457,1536300
2015-12-21 00:00:00+00:00,8.706317554825173,8.771114595572667,8.258631820661533,8.464802742004395,1243700
2015-12-22 00:00:00+00:00,8.476583964317983,8.900707278306133,8.364662112908718,8.747551918029785,758400
2015-12-23 00:00:00+00:00,8.865363202002683,9.165784278736318,8.777003764378186,8.936050415039062,801800
2015-12-24 00:00:00+00:00,8.924268026059297,9.065642999552818,8.771112694246941,8.894815444946289,212800
2015-12-28 00:00:00+00:00,8.841800374682654,8.989065535239906,8.741660020561964,8.824128150939941,478300
2015-12-29 00:00:00+00:00,8.87125626991784,8.983177579465853,8.541381960803598,8.682756423950195,590600
2015-12-30 00:00:00+00:00,8.623847876021413,8.782893954932867,8.48836363820529,8.553160667419434,449500
2015-12-31 00:00:00+00:00,8.500144355162458,8.782893164111357,8.240957385187356,8.694534301757812,661400
2016-01-04 00:00:00+00:00,8.582615142111523,8.788786633989726,8.441240693734988,8.729880332946777,686600
2016-01-05 00:00:00+00:00,8.759331336516974,8.771112818546717,8.423566963477022,8.54137897491455,525500
2016-01-06 00:00:00+00:00,8.42356918555047,8.464803259987844,8.140819721741261,8.217397689819336,740100
2016-01-07 00:00:00+00:00,8.005334396046475,8.09958401101844,7.7697097968445465,7.781491279602051,409900
2016-01-08 00:00:00+00:00,7.840398801715981,7.893413797138326,7.716696022186298,7.769711017608643,652500
2016-01-11 00:00:00+00:00,7.746146289971875,8.005333256005946,7.746146289971875,7.952317714691162,483300
2016-01-12 00:00:00+00:00,8.017114673878993,8.028896155691356,7.445726288506657,7.6636786460876465,579700
2016-01-13 00:00:00+00:00,7.663680322084489,7.852179578130096,7.186540878003926,7.357368469238281,559500
2016-01-14 00:00:00+00:00,7.386821622742426,7.916976061565643,7.3338060665056855,7.810945510864258,1045700
2016-01-15 00:00:00+00:00,7.563538405596636,7.687241157530113,7.0510557366642255,7.44572639465332,784700
2016-01-19 00:00:00+00:00,7.50463392430423,7.528196332160282,7.127635398607387,7.1453070640563965,613000
2016-01-20 00:00:00+00:00,7.051056861877441,7.133525001812103,6.420761519646707,7.051056861877441,989500
2016-01-21 00:00:00+00:00,7.021604418120624,7.492853146124637,6.9803703440183655,7.286681652069092,570400
2016-01-22 00:00:00+00:00,7.475178753031258,7.598881501273948,7.351476004788568,7.56942892074585,598500
2016-01-25 00:00:00+00:00,7.481071540950094,7.522306176162324,7.056947636379944,7.168869495391846,392600
2016-01-26 00:00:00+00:00,7.2218832646147435,7.481069687672216,7.115852174296153,7.422163963317871,458100
2016-01-27 00:00:00+00:00,7.369149158394836,7.70491356243551,7.174759181132126,7.6577887535095215,607200
2016-01-28 00:00:00+00:00,7.763820696825398,8.070131988077984,7.669571068747679,7.810945510864258,545100
2016-01-29 00:00:00+00:00,7.822725746472324,8.158490719226416,7.428055042228987,7.799163341522217,887500
2016-02-01 00:00:00+00:00,7.710804330969761,7.8227256121175195,7.504632869868266,7.681351184844971,606000
2016-02-02 00:00:00+00:00,7.581210362000882,7.964100114691029,7.363257992825877,7.840397357940674,737100
2016-02-03 00:00:00+00:00,7.8521794281636765,8.011226093743645,7.616555362606781,7.757929801940918,435800
2016-02-04 00:00:00+00:00,7.746144771916161,8.076018874465342,7.569427084528493,7.616551876068115,700800
2016-02-05 00:00:00+00:00,7.545867412784036,7.716694984226134,7.269008741215108,7.274899482727051,598500
2016-02-08 00:00:00+00:00,7.1806499955343295,7.433946287226503,6.9509166721596465,7.1276350021362305,812200
2016-02-09 00:00:00+00:00,7.033383769459845,7.151196346459348,6.744744191709467,7.121743202209473,521300
2016-02-10 00:00:00+00:00,7.0863983170047495,7.0863983170047495,6.8095402607223114,6.8743367195129395,531800
2016-02-11 00:00:00+00:00,6.738853149087409,6.750634630969194,6.297057690416053,6.414870262145996,460100
2016-02-12 00:00:00+00:00,6.4502154300652395,6.63871526171178,6.179247448734714,6.544465065002441,623400
2016-02-16 00:00:00+00:00,6.674056268830082,7.1276331811641365,6.656384608878816,6.838993072509766,768600
2016-02-17 00:00:00+00:00,6.998040868193443,7.704913563998713,6.968587722165717,7.49874210357666,659100
2016-02-18 00:00:00+00:00,7.551757732632328,7.604773283679345,7.25722739283516,7.481070518493652,359900
2016-02-19 00:00:00+00:00,7.422164683708295,7.539976705623721,7.239555628410359,7.475179672241211,428400
2016-02-22 00:00:00+00:00,7.587101620587686,7.757929195199162,7.31613368550341,7.481070518493652,546200
2016-02-23 00:00:00+00:00,7.439836784745244,7.52819566594298,7.074619214410765,7.092290878295898,546300
2016-02-24 00:00:00+00:00,6.962696224576239,7.416273163545256,6.921462161677955,7.375039100646973,574700
2016-02-25 00:00:00+00:00,7.380929332576322,7.581210031123577,7.233664179147103,7.575319290161133,517400
2016-02-26 00:00:00+00:00,7.530352996864054,7.6262809658293875,7.428429386894438,7.458406448364258,375300
2016-02-29 00:00:00+00:00,7.440421203458218,7.914066049483594,7.398452853739476,7.836124420166016,1017900
2016-03-01 00:00:00+00:00,7.842122278789123,8.33974926128564,7.800153917207213,8.24981689453125,1058100
2016-03-02 00:00:00+00:00,8.171869513521113,8.249811110222089,7.710215572702026,8.225829124450684,697200
2016-03-03 00:00:00+00:00,8.261801817219968,8.465648982164726,8.087932277433376,8.225829124450684,689900
2016-03-04 00:00:00+00:00,8.195854821912588,8.291782803887651,8.051962848949996,8.093931198120117,548600
2016-03-07 00:00:00+00:00,8.135901060325818,8.483640345542517,8.08194141748599,8.273797988891602,669400
2016-03-08 00:00:00+00:00,8.303774358052243,8.315765070301834,8.081940177787905,8.171873092651367,786600
2016-03-09 00:00:00+00:00,8.219837605753675,8.411693588104301,8.00399962560922,8.327756881713867,660600
2016-03-10 00:00:00+00:00,8.369725935814238,8.603550862717189,8.249815936803484,8.579568862915039,752300
2016-03-11 00:00:00+00:00,8.687485500839363,8.951288007420917,8.687485500839363,8.85536003112793,1030500
2016-03-14 00:00:00+00:00,8.819387867569032,8.873347503990148,8.363729350875072,8.663504600524902,521500
2016-03-15 00:00:00+00:00,8.58556341987882,8.633527416610752,8.291783796951758,8.423685073852539,468300
2016-03-16 00:00:00+00:00,8.411691993164332,8.507619966150754,8.31576402017791,8.429678916931152,675600
2016-03-17 00:00:00+00:00,8.477642903424362,8.501624896670968,8.35173729593573,8.429678916931152,589100
2016-03-18 00:00:00+00:00,8.489635317601039,8.591558952293996,8.345743329249549,8.417689323425293,781900
2016-03-21 00:00:00+00:00,8.411692776983838,8.537598396204626,8.381715139688245,8.483638763427734,346000
2016-03-22 00:00:00+00:00,8.459654749769804,8.537596359433863,8.327754091977464,8.435672760009766,273000
2016-03-23 00:00:00+00:00,8.423685902334299,8.423685902334299,8.015991318239589,8.021986961364746,508500
2016-03-24 00:00:00+00:00,7.920060816301616,8.2258316578919,7.824132843671523,8.207844734191895,383300
2016-03-28 00:00:00+00:00,8.249816573320894,8.339748936573727,8.081941989977443,8.231829643249512,266800
2016-03-29 00:00:00+00:00,8.117913539566839,8.633526750544101,8.057958262389436,8.60954475402832,384400
2016-03-30 00:00:00+00:00,8.627531528689909,8.729455155035495,8.459656984252536,8.495630264282227,533700
2016-03-31 00:00:00+00:00,8.513618515833599,8.675497454381226,8.441672511515547,8.53760051727295,301200
2016-04-01 00:00:00+00:00,8.441673937494393,8.699480925348523,8.261808610428165,8.651516914367676,400400
2016-04-04 00:00:00+00:00,8.639522187879797,8.699477463636397,8.363728948596034,8.471648216247559,371900
2016-04-05 00:00:00+00:00,8.441671321483875,8.471648962001087,8.261806050156544,8.417689323425293,412900
2016-04-06 00:00:00+00:00,8.423682051017616,8.459654749769804,8.273794472073444,8.435672760009766,359000
2016-04-07 00:00:00+00:00,8.41768567964919,8.66350119628711,8.339744076753513,8.447663307189941,753200
2016-04-08 00:00:00+00:00,8.525609220416206,8.69348321903126,8.423685578313071,8.579568862915039,335000
2016-04-11 00:00:00+00:00,8.633528709411621,8.819389653410978,8.621537994321097,8.633528709411621,321900
2016-04-12 00:00:00+00:00,8.633525225054496,8.795404101764971,8.585561240497867,8.693480491638184,266800
2016-04-13 00:00:00+00:00,8.711466955584058,8.89732782697692,8.633525336727425,8.78341293334961,938500
2016-04-14 00:00:00+00:00,8.783413477132349,8.933301083034102,8.777418407445918,8.85536003112793,411100
2016-04-15 00:00:00+00:00,8.855359137031689,8.975269095291011,8.76542623950536,8.921309471130371,345300
2016-04-18 00:00:00+00:00,8.81339105726292,8.939296668299928,8.65750781087885,8.915314674377441,444700
2016-04-19 00:00:00+00:00,8.927309290748077,9.20909768161513,8.831380707461877,9.11316967010498,819700
2016-04-20 00:00:00+00:00,9.08319135551249,9.101178285179776,8.74144769669817,8.819389343261719,875300
2016-04-21 00:00:00+00:00,8.813389945035157,8.891331558391157,8.71146634078314,8.843367576599121,1936800
2016-04-22 00:00:00+00:00,8.885335600494068,9.12515607266781,8.879340531815927,9.107169151306152,996200
2016-04-25 00:00:00+00:00,9.131153010121327,9.406946237910544,9.131153010121327,9.388959884643555,779900
2016-04-26 00:00:00+00:00,9.454908835519637,9.682737454310413,9.364975944314681,9.646764755249023,1083400
2016-04-27 00:00:00+00:00,9.658756592498106,9.844616882498215,9.57481933689355,9.760680198669434,869600
2016-04-28 00:00:00+00:00,9.73669877747942,9.886586383925012,9.694730430642926,9.718711853027344,511700
2016-04-29 00:00:00+00:00,9.796654490056339,9.904573754526636,9.652762518613189,9.700726509094238,562700
2016-05-02 00:00:00+00:00,9.682740006854186,9.85061455264788,9.646767298309745,9.808646202087402,414800
2016-05-03 00:00:00+00:00,9.724709341009804,9.844619906355208,9.340997361587556,9.502876281738281,669300
2016-05-04 00:00:00+00:00,9.496880940775757,9.790660577296551,9.496880940775757,9.6048002243042,766200
2016-05-05 00:00:00+00:00,9.766678312071672,9.892583369690119,9.28104157783865,9.305024147033691,691700
2016-05-06 00:00:00+00:00,9.281040982373092,9.622784566613502,9.251063916354441,9.55683422088623,702000
2016-05-09 00:00:00+00:00,9.436921943185204,9.520859194212376,8.747439300709157,9.107169151306152,726800
2016-05-10 00:00:00+00:00,9.107170269268753,9.1731211788059,8.927305607778607,9.137147903442383,648200
2016-05-11 00:00:00+00:00,9.15513578967464,9.15513578967464,8.92131090466462,9.05321216583252,963200
2016-05-12 00:00:00+00:00,9.13714880315486,9.13714880315486,8.699477245161203,8.765427589416504,716600
2016-05-13 00:00:00+00:00,8.723458830851243,8.963278773041141,8.579566865537304,8.879342079162598,759100
2016-05-16 00:00:00+00:00,8.909319508131022,9.245068012728781,8.861355517727894,9.131153106689453,612000
2016-05-17 00:00:00+00:00,9.113166913902607,9.293032166973397,8.969274940156327,9.161130905151367,485800
2016-05-18 00:00:00+00:00,9.16112950282672,9.16112950282672,8.8733455993862,8.969273567199707,800300
2016-05-19 00:00:00+00:00,8.903323908597828,8.99925188369834,8.711467386620969,8.933300971984863,629600
2016-05-20 00:00:00+00:00,8.957283501507051,9.125158039749582,8.909319511088004,9.089184761047363,282700
2016-05-23 00:00:00+00:00,9.089185392789563,9.311019006840127,9.023235044323473,9.25106430053711,371300
2016-05-24 00:00:00+00:00,9.335000358093462,9.490883612896809,9.227081665501494,9.43692398071289,716700
2016-05-25 00:00:00+00:00,9.490885286826678,9.490885286826678,9.27504729179902,9.317015647888184,532600
2016-05-26 00:00:00+00:00,9.323009541480692,9.47889279453022,9.251063556636877,9.388959884643555,347700
2016-05-27 00:00:00+00:00,9.27334694674445,9.522826663953515,9.27334694674445,9.352450370788574,335800
2016-05-31 00:00:00+00:00,9.376790632700331,9.571506412752633,9.346366146992459,9.407215118408203,350400
2016-06-01 00:00:00+00:00,9.388959735595702,9.486317616045636,9.175988936887414,9.449808120727539,467700
