"('date', '')","('open', 'CLPR')","('high', 'CLPR')","('low', 'CLPR')","('close', 'CLPR')","('volume', 'CLPR')"
2017-03-14 00:00:00+00:00,8.39858562932924,8.429622650146484,8.324097134557013,8.429622650146484,23000
2017-03-15 00:00:00+00:00,8.41099982721535,8.415965371177496,8.31788877414262,8.392377853393555,28000
2017-03-16 00:00:00+00:00,8.379961814633136,8.634464263916016,8.367546772237969,8.634464263916016,58100
2017-03-17 00:00:00+00:00,8.553769136613242,8.64067266629649,8.224778175354004,8.224778175354004,219700
2017-03-20 00:00:00+00:00,8.274437414777047,8.379962921142578,8.262022962724451,8.379962921142578,69900
2017-03-21 00:00:00+00:00,8.348923361194103,8.379960369849144,8.286849935865723,8.317886352539062,59600
2017-03-22 00:00:00+00:00,8.317888884933954,8.41099993924689,8.296784138849977,8.379962921142578,27500
2017-03-23 00:00:00+00:00,8.410998926691732,8.410998926691732,8.333406686762808,8.38616943359375,31600
2017-03-24 00:00:00+00:00,8.41099993924689,8.41099993924689,8.317888884933954,8.379962921142578,27400
2017-03-27 00:00:00+00:00,8.255814446833885,8.414102687326707,8.255814446833885,8.38616943359375,40600
2017-03-28 00:00:00+00:00,8.367547668251596,8.410999729305809,8.299266703711929,8.311681747436523,43100
2017-03-29 00:00:00+00:00,8.348923361194103,8.373752849721795,8.286849935865723,8.317886352539062,42300
2017-03-30 00:00:00+00:00,8.262024179989634,8.398586132597616,8.255816657057824,8.324097633361816,80400
2017-03-31 00:00:00+00:00,8.324095462707792,8.324095462707792,7.914408527752965,7.957859992980957,515100
2017-04-03 00:00:00+00:00,8.050971707969369,8.224778175354004,8.01620994090695,8.224778175354004,59900
2017-04-04 00:00:00+00:00,8.224776437553484,8.299264907836914,8.206154467978061,8.299264907836914,44500
2017-04-05 00:00:00+00:00,8.23719133395447,8.23719133395447,7.988895845387791,8.00751781463623,104600
2017-04-06 00:00:00+00:00,7.9356591020400025,8.079376074973771,7.9356591020400025,7.991896152496338,37000
2017-04-07 00:00:00+00:00,7.9981456356169565,8.06063078991914,7.935659885406494,7.935659885406494,51800
2017-04-10 00:00:00+00:00,7.879423753747635,7.96690369512305,7.654476099235872,7.673221588134766,89400
2017-04-11 00:00:00+00:00,7.735705230466944,7.735705230466944,7.185832740550611,7.379538059234619,147800
2017-04-12 00:00:00+00:00,7.342048962025466,7.373291842747677,6.973384280501825,7.067112922668457,167600
2017-04-13 00:00:00+00:00,7.123349825932599,7.123349825932599,6.810922191533653,6.960887908935547,223700
2017-04-17 00:00:00+00:00,6.979632723136714,7.073360766001623,6.935893049254204,7.060863971710205,87900
2017-04-18 00:00:00+00:00,7.0452434070529,7.092108032197074,6.99837937781719,7.054616451263428,122300
2017-04-19 00:00:00+00:00,6.923395060726429,6.9983776077199495,6.767181272179519,6.84841251373291,245500
2017-04-20 00:00:00+00:00,6.56097947699617,7.048366357004407,6.56097947699617,7.023372173309326,162700
2017-04-21 00:00:00+00:00,6.998376480699677,7.160838937643465,6.849661030392122,6.917145252227783,88100
2017-04-24 00:00:00+00:00,6.8984005915090165,7.010874705275952,6.842163534625549,6.873406410217285,62300
2017-04-25 00:00:00+00:00,6.873407107867596,7.060863784536563,6.804673251315925,6.86715841293335,128900
2017-04-26 00:00:00+00:00,6.835913853779005,6.985879515794911,6.6859487876713,6.860908031463623,185600
2017-04-27 00:00:00+00:00,6.879654771000374,6.902774223699645,6.692198122445905,6.760931968688965,58600
2017-04-28 00:00:00+00:00,6.760932296450351,6.904649285809022,6.66720426558343,6.873406410217285,50900
2017-05-01 00:00:00+00:00,6.923398008699915,7.023374780594581,6.873409622752582,7.017126083374023,34900
2017-05-02 00:00:00+00:00,7.0546146682345325,7.0546146682345325,6.935892451116788,6.97338342666626,59700
2017-05-03 00:00:00+00:00,6.929643245321996,7.010874480897441,6.848412009746551,6.879654884338379,44000
2017-05-04 00:00:00+00:00,6.8671589742589285,6.873407669703948,6.717193859028858,6.723442554473877,62900
2017-05-05 00:00:00+00:00,6.685949609835273,6.742186665518123,6.592221580969373,6.660955429077148,118200
2017-05-08 00:00:00+00:00,6.667204123243748,6.710943790593397,6.623464455894098,6.660955429077148,69200
2017-05-09 00:00:00+00:00,6.604718142017081,6.657830848755981,6.492244630499841,6.542232990264893,123500
2017-05-10 00:00:00+00:00,6.479748678409837,6.660956671687915,6.292291989799456,6.63596248626709,106000
2017-05-11 00:00:00+00:00,6.598471374118289,6.773430668564816,6.517240124148165,6.717193603515625,43900
2017-05-12 00:00:00+00:00,6.704695068893381,6.773429512627166,6.685949582378836,6.692198276519775,49100
2017-05-15 00:00:00+00:00,6.754686502923527,7.023373894515304,6.754686502923527,6.904651641845703,101200
2017-05-16 00:00:00+00:00,6.885904923161208,6.935893293906869,6.692199539590483,6.804673671722412,60500
2017-05-17 00:00:00+00:00,6.654709225633248,6.704697605859134,6.4360102111221185,6.517241477966309,83400
2017-05-18 00:00:00+00:00,6.49849395207348,6.6859506344408315,6.479748462609256,6.642210960388184,57800
2017-05-19 00:00:00+00:00,6.604718142017081,6.623464223860166,6.473498548656757,6.542232990264893,45000
2017-05-22 00:00:00+00:00,6.542233201853377,6.842163370144011,6.542233201853377,6.817169189453125,15000
2017-05-23 00:00:00+00:00,6.782502348628256,6.901637459809617,6.5807918371193335,6.643826484680176,65600
2017-05-24 00:00:00+00:00,6.63122021169099,6.864447456242299,6.63122021169099,6.7825026512146,50900
2017-05-25 00:00:00+00:00,6.77619834946537,6.914874204937235,6.77619834946537,6.826625823974609,44300
2017-05-26 00:00:00+00:00,6.832927476024245,6.87705135345459,6.807713745900798,6.87705135345459,30900
2017-05-30 00:00:00+00:00,6.877054166808712,6.877054166808712,6.681647828698338,6.694254398345947,23700
2017-05-31 00:00:00+00:00,6.675343695885618,6.782502234246125,6.651390554262169,6.7068610191345215,18800
2017-06-01 00:00:00+00:00,6.72577053587677,6.996818648556242,6.72577053587677,6.933784008026123,37800
2017-06-02 00:00:00+00:00,7.028335209885787,7.217438526087713,6.883356381521462,7.072459697723389,43400
2017-06-05 00:00:00+00:00,7.0283357716727055,7.248956425066685,7.0283357716727055,7.230046272277832,23700
2017-06-06 00:00:00+00:00,7.167010196225651,7.280472292575982,7.154403630599392,7.255258560180664,30000
2017-06-07 00:00:00+00:00,7.274169053113188,7.274169053113188,7.123516649271228,7.2363481521606445,24100
2017-06-08 00:00:00+00:00,7.1733158323227855,7.406543074005373,7.160708661946066,7.375025749206543,35100
2017-06-09 00:00:00+00:00,7.148101475335581,7.330901222008937,7.034639356316629,7.230046272277832,768700
2017-06-12 00:00:00+00:00,7.185920335267318,7.954940073971847,7.173943767310448,7.910816192626953,85700
2017-06-13 00:00:00+00:00,7.81626718803691,7.81626718803691,7.564129769510439,7.784750461578369,112100
2017-06-14 00:00:00+00:00,7.816264110585833,8.162953375417102,7.80365754519453,8.049491882324219,211200
2017-06-15 00:00:00+00:00,8.06840237437334,8.194471039365789,7.961873856511899,8.0305814743042,57600
2017-06-16 00:00:00+00:00,7.942333598644233,8.188167341666249,7.942333598644233,8.118829727172852,328400
2017-06-19 00:00:00+00:00,8.099922073487923,8.099922073487923,7.942336045607947,8.055797576904297,72000
2017-06-20 00:00:00+00:00,8.036884801421007,8.087312265809087,7.677588967370232,7.7406229972839355,43600
2017-06-21 00:00:00+00:00,7.740623191287124,8.043188586341596,7.740623191287124,8.017974853515625,48800
2017-06-22 00:00:00+00:00,8.081009359411212,8.099920110997969,7.494789886507181,7.797354698181152,113300
2017-06-23 00:00:00+00:00,8.043190677721578,8.055797246841104,7.595646352833574,7.879301071166992,899000
2017-06-26 00:00:00+00:00,7.80365789517602,8.118829858949804,7.753230429063639,7.891906261444092,166100
2017-06-27 00:00:00+00:00,7.923424886512851,8.081010906379172,7.677591080252885,7.721714973449707,72800
2017-06-28 00:00:00+00:00,7.772141317771421,8.024278672313878,7.564127849988176,7.885603427886963,103500
2017-06-29 00:00:00+00:00,7.8477837466537315,8.043190677721578,7.803659853020945,7.879301071166992,51000
2017-06-30 00:00:00+00:00,7.898209858042833,7.961244496156504,7.77844476699829,7.778444766998291,52400
2017-07-03 00:00:00+00:00,7.797354682340517,7.948637087870167,7.589341224451538,7.822568416595459,33500
2017-07-05 00:00:00+00:00,7.872995901099646,7.872995901099646,7.65930945776919,7.797354698181152,36700
2017-07-06 00:00:00+00:00,7.746929895877635,7.753233481909431,7.494792466036292,7.702805995941162,23400
2017-07-07 00:00:00+00:00,7.696499417222489,7.696499417222489,7.532609850980485,7.683892250061035,17500
2017-07-10 00:00:00+00:00,7.65867967229192,7.8509347925085535,7.564128308887984,7.601949214935303,27800
2017-07-11 00:00:00+00:00,7.664981861097926,7.728016492651104,7.311989607599963,7.368720054626465,35000
2017-07-12 00:00:00+00:00,7.431756485963528,7.683893870951956,7.406542747464685,7.627163410186768,37600
2017-07-13 00:00:00+00:00,7.614554363866033,7.614554363866033,7.501092268010907,7.5767340660095215,35700
2017-07-14 00:00:00+00:00,7.507395527394382,7.6271612014381684,7.469575231169965,7.526305675506592,24000
2017-07-17 00:00:00+00:00,7.507397339720683,7.6208594580698445,7.475250020055114,7.564128398895264,90800
2017-07-18 00:00:00+00:00,7.5326099245631095,7.639768441910986,7.501092607494412,7.557823657989502,72100
2017-07-19 00:00:00+00:00,7.557823603251409,7.624010028730595,7.488485987116716,7.545217037200928,20800
2017-07-20 00:00:00+00:00,7.501095247182434,7.583040059940871,7.463274934305022,7.551522731781006,59100
2017-07-21 00:00:00+00:00,7.658680568108101,7.658680568108101,7.469577819181366,7.5073981285095215,37300
2017-07-24 00:00:00+00:00,7.532609870007628,7.60825106973897,7.507396136763847,7.545217037200928,29500
2017-07-25 00:00:00+00:00,7.5452193986659735,7.595646880936076,7.532612227526944,7.570433139801025,26600
2017-07-26 00:00:00+00:00,7.5641265728737785,7.5735819475012685,7.469575231169965,7.526305675506592,16800
2017-07-27 00:00:00+00:00,7.538914327934447,7.57673523275783,7.450665950775146,7.4506659507751465,37100
2017-07-28 00:00:00+00:00,7.4380602046820234,7.501094251491619,7.2804741859436035,7.2804741859436035,27300
2017-07-31 00:00:00+00:00,7.299381910484883,7.299381910484883,7.028333856099529,7.059851169586182,23700
2017-08-01 00:00:00+00:00,7.0976738921978795,7.0976738921978795,6.662736176688643,6.902266979217529,44500
2017-08-02 00:00:00+00:00,6.895961963620312,6.895961963620312,6.650128228701966,6.788804054260254,59100
2017-08-03 00:00:00+00:00,6.78562383405375,6.9954884386952045,6.747466357531433,6.760185718536377,44400
2017-08-04 00:00:00+00:00,6.772905632462026,6.868299036851386,6.677512834565283,6.702950954437256,37000
2017-08-07 00:00:00+00:00,6.6902317391471895,6.709310176120231,6.429490270216942,6.664793014526367,42800
2017-08-08 00:00:00+00:00,6.6266377487351305,6.938254923052664,6.620278066036555,6.645716190338135,177200
2017-08-09 00:00:00+00:00,6.6393552754414875,6.64571495695977,6.518524359057177,6.543962478637695,71000
2017-08-10 00:00:00+00:00,6.5439618258648045,6.556681187632589,6.4740071556196455,6.480366230010986,49500
2017-08-11 00:00:00+00:00,6.505805426113537,6.505805426113537,6.3468170166015625,6.3468170166015625,224000
2017-08-14 00:00:00+00:00,6.372256685447846,6.696592627817653,6.372256685447846,6.626637935638428,51700
2017-08-15 00:00:00+00:00,6.626637086848509,6.6647939662433044,6.507713579532985,6.620277404785156,27900
2017-08-16 00:00:00+00:00,6.620277032474741,6.709310756876631,6.550322353189946,6.613917350769043,25100
2017-08-17 00:00:00+00:00,6.563041538853917,6.906456488991792,6.556682463225426,6.7347493171691895,90600
2017-08-18 00:00:00+00:00,6.677512834565283,6.791984677235469,6.658434396284458,6.702950954437256,35700
2017-08-21 00:00:00+00:00,6.696592015579941,6.7347495028663396,6.664794210590055,6.715671062469482,18000
2017-08-22 00:00:00+00:00,6.7220264582999505,7.141755556206221,6.645712131998115,7.097239017486572,59500
2017-08-23 00:00:00+00:00,7.059084615720357,7.313465791974623,7.059084615720357,7.129039287567139,130100
2017-08-24 00:00:00+00:00,7.109962113620195,7.135400235763146,7.01456870071463,7.020928382873535,29200
2017-08-25 00:00:00+00:00,7.040007114968995,7.046366797391784,6.931894939752386,6.995490550994873,10900
2017-08-28 00:00:00+00:00,7.001848501083315,7.27530810618662,7.001848501083315,7.268949031829834,49500
2017-08-29 00:00:00+00:00,7.262587411318784,7.377059210063939,6.96368916264665,7.1035990715026855,66800
2017-08-30 00:00:00+00:00,7.09723919321161,7.141755733033473,6.963688967253656,7.078160762786865,18100
2017-08-31 00:00:00+00:00,7.090879338671664,7.154474913836037,6.97004847365018,7.097239017486572,47600
2017-09-01 00:00:00+00:00,7.071803648337661,7.0749834889769865,6.944613055227604,7.059084892272949,16600
2017-09-05 00:00:00+00:00,7.084524285435815,7.313467394221912,6.912816498976719,6.995490550994873,177200
2017-09-06 00:00:00+00:00,7.090882085681023,7.307106397214414,6.970051173849615,7.059084892272949,113700
2017-09-07 00:00:00+00:00,7.0908825980749395,7.249871002574311,6.728389229894013,6.893737316131592,96000
2017-09-08 00:00:00+00:00,6.919175707299719,7.103602239474846,6.811063539490923,6.9509735107421875,89800
2017-09-11 00:00:00+00:00,7.027287016136711,7.071803571619146,6.900096424406482,6.944612979888916,125300
2017-09-12 00:00:00+00:00,6.91281547258282,7.148118228854665,6.900096716118384,6.963691711425781,80000
2017-09-13 00:00:00+00:00,7.0209269680598325,7.148117553143923,6.944612617009378,6.98276948928833,155200
2017-09-14 00:00:00+00:00,6.944613431494671,7.230792433120951,6.944613431494671,7.154478073120117,195500
2017-09-15 00:00:00+00:00,6.995490388008945,7.396141273919489,6.543963256886842,6.842861652374268,318200
2017-09-18 00:00:00+00:00,6.9318910072530855,7.205351131370594,6.842857929813787,7.097239017486572,129200
2017-09-19 00:00:00+00:00,7.09088180421559,7.1226796028540695,6.874658107757568,6.874658107757568,91500
2017-09-20 00:00:00+00:00,6.861938554246729,7.046365053413057,6.791983884387966,6.849219799041748,114700
2017-09-21 00:00:00+00:00,6.798344506353424,6.906456679423423,6.709311380172968,6.715671062469482,38500
2017-09-22 00:00:00+00:00,6.728389573891512,6.760187377715616,6.607558647151112,6.620277404785156,44200
2017-09-25 00:00:00+00:00,6.575760903096234,6.766547121282313,6.512165294869985,6.7347493171691895,67000
2017-09-26 00:00:00+00:00,6.696591161309148,6.866390896710412,6.696591161309148,6.836501121520996,25500
2017-09-27 00:00:00+00:00,6.912815345856279,7.218073379810624,6.652074474942886,7.135399341583252,115600
2017-09-28 00:00:00+00:00,7.173555750171941,7.173555750171941,6.702950276865572,6.970050811767578,48700
2017-09-29 00:00:00+00:00,6.944613087820673,6.97641088787057,6.747467212705381,6.811062812805176,35300
2017-10-02 00:00:00+00:00,6.811061860170518,6.98912866645486,6.804702179751523,6.976409912109375,26800
2017-10-03 00:00:00+00:00,6.989128861418782,7.001848222611584,6.9000957590392575,6.9191741943359375,25100
2017-10-04 00:00:00+00:00,6.8873774510482795,7.046365851315308,6.868299012834168,6.912815570831299,19700
2017-10-05 00:00:00+00:00,6.925532742740321,7.059082980969223,6.889283297057953,6.938251495361328,23800
2017-10-06 00:00:00+00:00,6.925534258114762,7.008208290964674,6.734748075114393,6.970050811767578,18700
2017-10-09 00:00:00+00:00,7.097242992712132,7.453377321420219,7.097242992712132,7.249871730804443,103800
2017-10-10 00:00:00+00:00,7.300747165126513,7.3770621321805425,7.2371521679049895,7.351624011993408,95900
2017-10-11 00:00:00+00:00,7.345263107735422,7.3707012236884895,7.313465311170956,7.338903427124023,51700
2017-10-12 00:00:00+00:00,7.332545676332112,7.357983798980123,7.232701211724153,7.300747871398926,36300
2017-10-13 00:00:00+00:00,7.313467873770311,7.3325463157969635,7.201540245656487,7.319827556610107,16800
2017-10-16 00:00:00+00:00,7.313465595245362,7.3389037121865135,7.249869999646209,7.313465595245361,38300
2017-10-17 00:00:00+00:00,7.364343481265298,7.3770628458356455,7.122681012862842,7.300747871398926,60900
2017-10-18 00:00:00+00:00,7.332545782227619,7.332545782227619,7.2460562852738475,7.249871730804443,12200
2017-10-19 00:00:00+00:00,7.237151259924443,7.275308132171631,7.106780834510209,7.275308132171631,24200
2017-10-20 00:00:00+00:00,7.307107929180908,7.42157979022577,7.205355433360015,7.218074798583984,34400
2017-10-23 00:00:00+00:00,7.218073206978346,7.218073206978346,6.9382532986792596,6.944612979888916,26000
2017-10-24 00:00:00+00:00,7.01456583056464,7.01456583056464,6.9318918158046126,6.938251495361328,30700
2017-10-25 00:00:00+00:00,6.919173619689313,7.020926074810962,6.919173619689313,7.008207321166992,22400
2017-10-26 00:00:00+00:00,7.059085394213676,7.237152237229312,6.963691987728684,7.065444469451904,38700
2017-10-27 00:00:00+00:00,7.01456882834011,7.0527263154951205,6.8174235297684875,6.842861652374268,38800
2017-10-30 00:00:00+00:00,6.842861837795013,6.881018719491276,6.77290654386403,6.868299961090088,55600
2017-10-31 00:00:00+00:00,6.868299012834168,6.93189400904541,6.868299012834168,6.912815570831299,29600
2017-11-01 00:00:00+00:00,6.96368996532326,7.07180209737925,6.8810159463103,6.900094985961914,32700
2017-11-02 00:00:00+00:00,6.900096063853084,6.995488851043015,6.900096063853084,6.98276948928833,16600
2017-11-03 00:00:00+00:00,7.056542873382568,7.114278322050517,6.9692985488716825,7.056542873382568,109500
2017-11-06 00:00:00+00:00,7.107863625317606,7.107863625317606,6.735791388062722,6.87050724029541,50900
2017-11-07 00:00:00+00:00,6.864089096291961,6.953899829675969,6.7935239133523915,6.838428974151611,52200
2017-11-08 00:00:00+00:00,6.793526653826596,6.960317820914364,6.737715880952193,6.92182731628418,29300
2017-11-09 00:00:00+00:00,6.941073462838133,7.197675443906346,6.902583563338752,7.088619709014893,51100
2017-11-10 00:00:00+00:00,7.1206935078549085,7.184843530541457,7.030882741950791,7.056542873382568,40700
2017-11-13 00:00:00+00:00,7.030884014810419,7.030884014810419,6.767867467072168,6.793527603149414,59800
2017-11-14 00:00:00+00:00,6.767865736293716,6.771073328956317,6.196927089851459,6.325227737426758,224500
2017-11-15 00:00:00+00:00,6.3059835599150595,6.408624090454279,6.04938223356701,6.190512657165527,79500
2017-11-16 00:00:00+00:00,6.241833638382342,6.382964689954612,6.152023469752081,6.344474792480469,22200
2017-11-17 00:00:00+00:00,6.318815246031176,6.45994569897572,6.139193668452025,6.402210235595703,34400
2017-11-20 00:00:00+00:00,6.415037303975659,6.63956385432906,6.415037303975659,6.633148670196533,33100
2017-11-21 00:00:00+00:00,6.6716423812976995,6.832018405961452,6.626737290163363,6.7037177085876465,29000
2017-11-22 00:00:00+00:00,6.703716721144148,6.799942688840105,6.6395666877994035,6.748622417449951,24100
2017-11-24 00:00:00+00:00,6.780696372004451,6.876922328968698,6.744130545065187,6.767866611480713,21800
2017-11-27 00:00:00+00:00,6.7422043533069695,6.767864478051447,6.581828420707578,6.633148670196533,50300
2017-11-28 00:00:00+00:00,6.658809637197915,6.658809637197915,6.466358371378818,6.588244438171387,41700
2017-11-29 00:00:00+00:00,6.588246859144054,6.6395671339829665,6.415040472723278,6.543341159820557,31700
2017-11-30 00:00:00+00:00,6.59465882106361,6.59465882106361,6.4150379303147895,6.466358184814453,27900
2017-12-01 00:00:00+00:00,6.4791896186961635,6.517679510000963,6.29956808665446,6.511264324188232,24800
2017-12-04 00:00:00+00:00,6.556168631192258,6.575413572788238,6.3188123122229625,6.415037631988525,54400
2017-12-05 00:00:00+00:00,6.4022087775598875,6.56258475629779,6.357303699284733,6.44711446762085,68100
2017-12-06 00:00:00+00:00,6.44069851065265,6.530509268237882,6.363718123487766,6.453528881072998,76800
2017-12-07 00:00:00+00:00,6.421453589409963,6.421453589409963,6.254662444072779,6.350887775421143,55800
2017-12-08 00:00:00+00:00,6.370134363690148,6.562585057582286,6.299568538262918,6.440699577331543,41500
2017-12-11 00:00:00+00:00,6.434284371219944,6.517679957149458,6.395794477274527,6.42786979675293,44800
2017-12-12 00:00:00+00:00,6.427870287587513,6.524095641584692,6.36371964373214,6.3701348304748535,35000
2017-12-13 00:00:00+00:00,6.4086244342990275,6.613906118177356,6.4086244342990275,6.57541561126709,49100
2017-12-14 00:00:00+00:00,6.543340502513848,6.652396228537901,6.479190471302322,6.536925315856934,52800
2017-12-15 00:00:00+00:00,6.536923772067667,6.819185800452905,6.48560351450412,6.492018699645996,160800
2017-12-18 00:00:00+00:00,6.5305107278892915,6.703716484777516,6.479190458308642,6.594660758972168,61500
2017-12-19 00:00:00+00:00,6.575416625735754,6.787112916938517,6.209759506710244,6.402210235595703,139000
2017-12-20 00:00:00+00:00,6.434282573584505,6.639564193822388,6.40220726306743,6.415037631988525,73700
2017-12-21 00:00:00+00:00,6.44711477346907,6.524095173500882,6.352813492831828,6.382964134216309,48600
2017-12-22 00:00:00+00:00,6.36371814588665,6.447113718555243,6.288662436377786,6.350887775421143,31500
2017-12-26 00:00:00+00:00,6.357302960653897,6.4791890329332755,6.254662444072779,6.350887775421143,42400
2017-12-27 00:00:00+00:00,6.273907658540137,6.447113996579394,6.254662713797696,6.331643104553223,39200
2017-12-28 00:00:00+00:00,6.338058290062624,6.41503868081815,6.3002095520572245,6.331643104553223,57400
2017-12-29 00:00:00+00:00,6.280323974690782,6.440699970583586,6.190513196747898,6.408624649047852,79900
2018-01-02 00:00:00+00:00,6.4471129425056,6.530508505135731,6.395792690392545,6.415037631988525,55000
2018-01-03 00:00:00+00:00,6.421454342646081,6.485604367141205,6.139192277152953,6.389379024505615,54600
2018-01-04 00:00:00+00:00,6.408623495308749,6.511264016316117,6.2610778993070975,6.331643104553223,46000
2018-01-05 00:00:00+00:00,6.3829639249793795,6.511264587493303,6.318813899615327,6.421454429626465,35100
2018-01-08 00:00:00+00:00,6.4150406104739055,6.440700748444363,6.318815246031176,6.402210235595703,15100
2018-01-09 00:00:00+00:00,6.402208309799348,6.408623495308749,6.318813345320184,6.331643104553223,47800
2018-01-10 00:00:00+00:00,6.299568761134157,6.299568761134157,6.119947821646663,6.21617317199707,40700
2018-01-11 00:00:00+00:00,6.216171943295538,6.53692386344421,6.216171943295538,6.524094104766846,40800
2018-01-12 00:00:00+00:00,6.536923287207593,6.536923287207593,6.370132768390201,6.4342827796936035,87500
2018-01-16 00:00:00+00:00,6.466359420971249,6.581830321562602,6.389379024505616,6.389379024505615,85300
2018-01-17 00:00:00+00:00,6.434284371219944,6.479190063204041,6.293153944372305,6.42786979675293,51700
2018-01-18 00:00:00+00:00,6.415039149516107,6.44711446762085,6.312398621009579,6.44711446762085,38100
2018-01-19 00:00:00+00:00,6.427869355765903,6.562584587118492,6.415038984140442,6.511264324188232,55200
2018-01-22 00:00:00+00:00,6.492018971217667,6.581829731603668,6.492018971217667,6.5305094718933105,23100
2018-01-23 00:00:00+00:00,6.530509881626424,6.552962420185188,6.4791896186961635,6.511264324188232,100800
2018-01-24 00:00:00+00:00,6.504849750161293,6.562584587118492,6.488811785629467,6.511264324188232,36400
2018-01-25 00:00:00+00:00,6.54333904867576,6.645979565237617,6.428509924888252,6.524094104766846,29900
2018-01-26 00:00:00+00:00,6.575417065908282,6.575417065908282,6.416965718628282,6.51768159866333,8000
2018-01-29 00:00:00+00:00,6.485604192723102,6.536924455653362,6.459944061257972,6.511264324188232,60600
2018-01-30 00:00:00+00:00,6.466359319730419,6.575415032629082,6.391303602592637,6.472774505615234,142900
2018-01-31 00:00:00+00:00,6.504850042773688,6.504850042773688,6.017306911218918,6.062211990356445,42500
2018-02-01 00:00:00+00:00,6.055796995608329,6.203343221671567,5.619574727294311,5.754290580749512,118900
2018-02-02 00:00:00+00:00,5.683724603772205,5.735044869267399,5.234671974796348,5.260332107543945,77700
2018-02-05 00:00:00+00:00,5.292407632848961,5.3565582731129835,4.933165454477879,4.958825588226318,98100
2018-02-06 00:00:00+00:00,4.901089481931197,5.221841722875205,4.901089481931197,5.1897664070129395,210400
2018-02-07 00:00:00+00:00,5.164107502766607,5.253917674361179,5.132032179288869,5.170522689819336,34400
2018-02-08 00:00:00+00:00,5.138446240080874,5.164106370881615,4.9139196367350655,4.984485149383545,72800
2018-02-09 00:00:00+00:00,5.016560574915954,5.189766614533757,4.907504863694949,5.151276111602783,50700
2018-02-12 00:00:00+00:00,5.13203116072149,5.234671686050193,5.00373050406061,5.209011554718018,53400
2018-02-13 00:00:00+00:00,5.170522328775956,5.215427411437643,4.997315961162244,5.157691955566406,62000
2018-02-14 00:00:00+00:00,5.132031820933175,5.196182463409187,5.080711551666713,5.157691955566406,50400
2018-02-15 00:00:00+00:00,5.1961828262443435,5.221842962669352,5.1326739427085055,5.170522689819336,26900
2018-02-16 00:00:00+00:00,5.234671296665499,5.491273202685535,5.106370649548353,5.298821926116943,26300
2018-02-20 00:00:00+00:00,5.260332396025255,5.343727984974889,5.1641070458911384,5.183351993560791,12800
2018-02-21 00:00:00+00:00,5.2025964766902275,5.356557879657787,5.2025964766902275,5.2539167404174805,21000
2018-02-22 00:00:00+00:00,5.266746738291871,5.472027778625487,5.2282562373364385,5.472027778625488,47300
2018-02-23 00:00:00+00:00,5.504104306028815,5.638820171356201,5.484859357206586,5.638820171356201,48100
2018-02-26 00:00:00+00:00,5.664478801088007,5.735044002532958,5.581083229315395,5.735044002532959,10300
2018-02-27 00:00:00+00:00,5.722214698791504,5.74787482970056,5.683724196535031,5.722214698791504,23100
2018-02-28 00:00:00+00:00,5.741460238114594,5.741460238114594,5.651650076532834,5.709384918212891,34100
