"('date', '')","('open', 'CRGY')","('high', 'CRGY')","('low', 'CRGY')","('close', 'CRGY')","('volume', 'CRGY')"
2022-02-04 00:00:00+00:00,11.373349187583527,11.949214406959282,11.373349187583527,11.822185516357422,203100
2022-02-07 00:00:00+00:00,11.856060924550539,11.856060924550539,11.407224558543255,11.449567794799805,206600
2022-02-08 00:00:00+00:00,11.534253258931807,11.534253258931807,10.890638340398391,10.966856002807617,176500
2022-02-09 00:00:00+00:00,11.051541000178457,11.635874988014406,11.017666577805793,11.28866195678711,255400
2022-02-10 00:00:00+00:00,11.187037567467465,11.898401173564572,11.136225535190592,11.29712963104248,283700
2022-02-11 00:00:00+00:00,11.525783026946476,11.915339291884951,11.483440604285944,11.847590446472168,344100
2022-02-14 00:00:00+00:00,11.847591907588399,12.00849604100988,11.534253257003986,11.830655097961426,240200
2022-02-15 00:00:00+00:00,11.568128238288072,11.788312427401305,11.297132810228758,11.508848190307617,140100
2022-02-16 00:00:00+00:00,12.000025926250121,12.956979391101699,11.89840265665924,12.067774772644043,685900
2022-02-17 00:00:00+00:00,12.177867019981093,12.77066983802018,12.127054980661185,12.287959098815918,219800
2022-02-18 00:00:00+00:00,12.245616585119679,12.330303053073582,11.830654668931581,11.957683563232422,206700
2022-02-22 00:00:00+00:00,12.194803636802543,12.330302136987866,11.45379992396416,11.69515609741211,206000
2022-02-23 00:00:00+00:00,11.745968217425315,11.94074677094003,11.635876131983085,11.805248260498047,131800
2022-02-24 00:00:00+00:00,12.203272192505596,12.317598671099658,11.62740620340656,12.118586540222168,191000
2022-02-25 00:00:00+00:00,12.033900108833334,12.43192517916171,11.888240011235832,12.414987564086914,140200
2022-02-28 00:00:00+00:00,12.457330733077692,13.016259105727048,12.457330733077692,12.829949378967285,291800
2022-03-01 00:00:00+00:00,13.016257578255319,13.211036089653499,12.466644473771158,12.702919006347656,319100
2022-03-02 00:00:00+00:00,13.084008816158086,13.33806740443523,12.669046912962408,13.024728775024414,378300
2022-03-03 00:00:00+00:00,12.846889231342844,12.940043707131322,12.550487378405755,12.821483612060547,372000
2022-03-04 00:00:00+00:00,12.821481146511358,13.473563966896425,12.719857881294072,13.253379821777344,392500
2022-03-07 00:00:00+00:00,13.549783652179398,14.311958659562473,13.50744041674033,13.930871963500977,511200
2022-03-08 00:00:00+00:00,14.320427200911965,15.19692868533323,13.81231000038629,14.125649452209473,385700
2022-03-09 00:00:00+00:00,13.736091429380178,13.93933797307116,13.253380686206599,13.820777893066406,353300
2022-03-10 00:00:00+00:00,14.007087015602952,14.464391288712017,13.549781127234105,14.362767219543457,355900
2022-03-11 00:00:00+00:00,14.11717953171253,14.455923766959337,13.600593563423697,13.676811218261719,190900
2022-03-14 00:00:00+00:00,13.710686980829836,13.710686980829836,12.592829345928328,12.982385635375977,375700
2022-03-15 00:00:00+00:00,12.448864093646486,12.9612157295583,12.02543333666783,12.821483612060547,272100
2022-03-16 00:00:00+00:00,12.796075464981456,13.050134046541762,12.512376863637941,12.736795425415039,255600
2022-03-17 00:00:00+00:00,12.890458746334978,13.889255920882329,12.890458746334978,13.803888320922852,280800
2022-03-18 00:00:00+00:00,13.820959544917612,14.025840769006262,13.539246844138697,13.931936264038086,481000
2022-03-21 00:00:00+00:00,14.21364688873291,14.546580273037309,13.83803053046053,14.21364688873291,358500
2022-03-22 00:00:00+00:00,14.213647994156329,14.333163261413574,13.838031606671521,14.333163261413574,190200
2022-03-23 00:00:00+00:00,14.512434598486005,15.195372045937763,14.444140853740828,14.742926597595215,218300
2022-03-24 00:00:00+00:00,14.700243703218872,14.999029481905543,14.452679460250947,14.666097640991211,128900
2022-03-25 00:00:00+00:00,14.597803254206303,15.434402095588819,14.597803254206303,15.425865173339844,242600
2022-03-28 00:00:00+00:00,15.03317541982504,15.135615222817147,14.631948244727235,14.742926597595215,263900
2022-03-29 00:00:00+00:00,14.512434007457077,15.135614606408758,14.247795960878502,15.11854076385498,186300
2022-03-30 00:00:00+00:00,15.323426043597133,15.699040869730172,14.845368145925352,14.95634651184082,172000
2022-03-31 00:00:00+00:00,14.794146908400478,15.349033803338484,14.725853161765823,14.80268383026123,217900
2022-04-01 00:00:00+00:00,14.939272935478984,15.724651920645655,14.939272935478984,15.71611499786377,286000
2022-04-04 00:00:00+00:00,15.810017214810966,16.074655269454034,15.51123147401974,15.801480293273926,168500
2022-04-05 00:00:00+00:00,15.792942304759544,16.08319110440441,15.40025371009366,15.460010528564453,216200
2022-04-06 00:00:00+00:00,15.622207903824727,15.632452860777104,15.06732104035851,15.383180618286133,180600
2022-04-07 00:00:00+00:00,15.391718670269686,15.562452225588398,14.811221000033022,15.314888000488281,158500
2022-04-08 00:00:00+00:00,15.485622546153811,15.89538668727727,15.383182732061561,15.750262260437012,178900
2022-04-11 00:00:00+00:00,15.442939184904478,15.442939184904478,14.802684663567648,15.212447166442871,171700
2022-04-12 00:00:00+00:00,15.4941581242254,16.04050972223083,15.331959866360403,15.451475143432617,206500
2022-04-13 00:00:00+00:00,15.724648186923675,16.057579955106952,15.36610565647586,15.912455558776855,173300
2022-04-14 00:00:00+00:00,15.929527397398488,16.358924850695505,15.836477740897145,16.219776153564453,361700
2022-04-18 00:00:00+00:00,16.51002912527922,16.774667189971527,15.331959960452961,15.699039459228516,720000
2022-04-19 00:00:00+00:00,15.47708507858227,15.835627671782126,15.238057768616654,15.425865173339844,243600
2022-04-20 00:00:00+00:00,15.622210332643734,16.10026823454815,15.50269667129339,15.980752944946289,230200
2022-04-21 00:00:00+00:00,16.00636105813215,16.416123510440034,15.17829923222856,15.357569694519043,319700
2022-04-22 00:00:00+00:00,15.220982785463764,15.570988430231335,14.427066986466142,14.59780216217041,251900
2022-04-25 00:00:00+00:00,14.205111302608561,14.38438339226593,13.231925076115315,14.128280639648438,412500
2022-04-26 00:00:00+00:00,14.068524426757069,14.375847091869908,13.607541243213468,13.63315200805664,246000
2022-04-27 00:00:00+00:00,13.692909703285107,13.863643251542852,13.283146419439282,13.709981918334961,202500
2022-04-28 00:00:00+00:00,13.880716436527893,14.230722066345683,13.342902609932647,14.128280639648438,123100
2022-04-29 00:00:00+00:00,14.17096663083735,14.22218653506619,13.240463291381221,13.411197662353516,211000
2022-05-02 00:00:00+00:00,13.240464004566087,13.624616563477183,12.719723127394257,13.138023376464844,238200
2022-05-03 00:00:00+00:00,13.13802346462646,14.000232293795804,13.13802346462646,13.940475463867188,191700
2022-05-04 00:00:00+00:00,14.170967589592745,14.802685211992769,13.913158387038166,14.768537521362305,234600
2022-05-05 00:00:00+00:00,14.888053334006607,15.016103921872029,13.897793066411712,14.36731243133545,141800
2022-05-06 00:00:00+00:00,14.495360293810766,14.674632385717212,14.059987074325123,14.39292049407959,157700
2022-05-09 00:00:00+00:00,13.940475168228746,13.940475168228746,12.984361839018637,13.061192512512207,358800
2022-05-10 00:00:00+00:00,13.214851538832995,13.79534917093828,12.651427749613461,13.240462303161621,274500
2022-05-11 00:00:00+00:00,13.658761684354834,14.38438372448644,12.990336040939725,13.240462303161621,277000
2022-05-12 00:00:00+00:00,13.240463673841857,13.872181271749831,12.988630164086187,13.445344924926758,172600
2022-05-13 00:00:00+00:00,13.650224243835533,14.341698571900977,13.650224243835533,14.145354270935059,156700
2022-05-16 00:00:00+00:00,14.256333608916826,14.836829631076673,14.256333608916826,14.529508590698242,185000
2022-05-17 00:00:00+00:00,14.760000942219355,15.229520249759888,14.474019756961804,15.050248146057129,176200
2022-05-18 00:00:00+00:00,14.956344579057221,15.067321302379849,14.341699255266384,14.478286743164062,249000
2022-05-19 00:00:00+00:00,14.08559786097262,14.66609548788442,14.08559786097262,14.205111503601074,264100
2022-05-20 00:00:00+00:00,14.409994484397092,14.656707145619286,14.000231978471442,14.273406982421875,267800
2022-05-23 00:00:00+00:00,14.5838829741822,15.040977478027344,14.100916282839615,15.040977478027344,388300
2022-05-24 00:00:00+00:00,14.79949846104943,14.939214573075844,14.394151481064865,14.454522132873535,276700
2022-05-25 00:00:00+00:00,14.454519422488271,15.006481444070605,14.273405856046207,14.902989387512207,270300
2022-05-26 00:00:00+00:00,15.17896997200194,15.17896997200194,14.627006320944929,14.894364356994629,266000
2022-05-27 00:00:00+00:00,14.89436505995418,15.498073121353382,14.670130073156782,15.463576316833496,318800
2022-05-31 00:00:00+00:00,15.739558862553098,15.799929510062498,15.297125910124539,15.584319114685059,591400
2022-06-01 00:00:00+00:00,15.75681038719808,16.136283554027415,15.610195231157695,15.955171585083008,530900
2022-06-02 00:00:00+00:00,15.834430272453401,16.20528046978949,15.683501986689382,15.955171585083008,259100
2022-06-03 00:00:00+00:00,15.955168264529847,16.024163520955774,15.222092636893954,15.687811851501465,302500
2022-06-06 00:00:00+00:00,15.89479991283967,15.955170565295836,15.049607488499538,15.247968673706055,370400
2022-06-07 00:00:00+00:00,15.170345711135706,15.834426043181018,15.092725846612147,15.817176818847656,266300
2022-06-08 00:00:00+00:00,15.817181945244888,16.351894913068666,15.799932715320997,16.058666229248047,357500
2022-06-09 00:00:00+00:00,15.886170845008348,15.972415315041689,15.437700916816127,15.618814468383789,181700
2022-06-10 00:00:00+00:00,15.437702700109373,15.696436140097108,15.101351037599615,15.532571792602539,218200
2022-06-13 00:00:00+00:00,14.35965069671546,14.713251581366064,13.436838551652828,13.764566421508789,741300
2022-06-14 00:00:00+00:00,14.040547340250614,14.083668754582057,13.160856670086456,13.488584518432617,389100
2022-06-15 00:00:00+00:00,13.514458534029355,13.988800706767908,13.34197039644367,13.74731731414795,460200
2022-06-16 00:00:00+00:00,13.36784322451922,13.531706747312018,12.953871700102688,13.040115356445312,509500
2022-06-17 00:00:00+00:00,13.048739438565525,13.203979165157412,11.987936011001409,12.091429710388184,1248000
2022-06-21 00:00:00+00:00,12.350161264969838,12.746884363718278,12.18629775184012,12.341537475585938,429800
2022-06-22 00:00:00+00:00,11.763699773789009,11.97931010145934,11.151366410305743,11.366976737976074,697200
2022-06-23 00:00:00+00:00,11.375603639837868,11.625711655498037,10.677026447557688,11.11687183380127,615500
2022-06-24 00:00:00+00:00,11.401477102256848,11.60846286925227,10.98750474577768,11.151369094848633,584000
2022-06-27 00:00:00+00:00,11.211740240356066,11.567928695495306,11.099622739253903,11.461848258972168,285900
2022-06-28 00:00:00+00:00,11.858570076387334,12.134551080423375,11.401476332830574,11.625710487365723,301200
2022-06-29 00:00:00+00:00,11.910319044956417,11.962065081175625,10.918510695886194,11.030628204345703,250600
2022-06-30 00:00:00+00:00,10.685650381055334,11.117733094756854,10.582157500722845,10.763269424438477,343100
2022-07-01 00:00:00+00:00,10.840890012312,11.022865560862448,10.357923205261514,10.797768592834473,225500
2022-07-05 00:00:00+00:00,10.36654898263475,10.487290286716158,9.685219292513908,10.142313957214355,480400
2022-07-06 00:00:00+00:00,9.995696403061183,10.185433749813619,9.366113725309654,9.728339195251465,408200
2022-07-07 00:00:00+00:00,9.995695488746808,10.694272529386428,9.995695488746808,10.556282043457031,318600
2022-07-08 00:00:00+00:00,10.694273610837378,11.039250683034611,10.392419597964086,10.961630821228027,282300
2022-07-11 00:00:00+00:00,10.711522443312084,11.004752656098159,10.487287477947648,10.866762161254883,181900
2022-07-12 00:00:00+00:00,10.59940661040354,10.83226622356181,10.470040706974515,10.564908981323242,193700
2022-07-13 00:00:00+00:00,10.392419593702714,10.918508579915247,10.392419593702714,10.64252758026123,132200
2022-07-14 00:00:00+00:00,10.34929800702029,10.375171021741114,9.995697123378559,10.297551155090332,180600
2022-07-15 00:00:00+00:00,10.599404565938562,10.702897433217242,10.297549752842931,10.668399810791016,134400
2022-07-18 00:00:00+00:00,10.996128174271869,11.33248062628654,10.996128174271869,11.16861629486084,148900
2022-07-19 00:00:00+00:00,11.220363832846184,11.651584572102488,11.220363832846184,11.6084623336792,195600
2022-07-20 00:00:00+00:00,11.530842740968753,11.763702340453506,11.370428734040466,11.720580101013184,137900
2022-07-21 00:00:00+00:00,11.358355419429223,11.51359516354072,10.935759252112781,11.50497055053711,136200
2022-07-22 00:00:00+00:00,11.573965037194704,11.65158490407045,11.116871270856581,11.211739540100098,128700
2022-07-25 00:00:00+00:00,11.41872695561721,11.9706898935506,11.142745897894729,11.95344066619873,169900
2022-07-26 00:00:00+00:00,11.996560601156672,12.211308998882306,11.752489674065146,11.858570098876953,133800
2022-07-27 00:00:00+00:00,11.927565567646537,12.307040278327907,11.759389742735639,12.246668815612793,212200
2022-07-28 00:00:00+00:00,12.445031061619321,12.600269971746272,12.143176208753724,12.358786582946777,393400
2022-07-29 00:00:00+00:00,12.608892686755404,12.93662050491175,12.40190695607398,12.591644287109375,941600
2022-08-01 00:00:00+00:00,12.315664075238743,12.532137234946424,11.875819546560717,11.927565574645996,466300
2022-08-02 00:00:00+00:00,11.987935989142121,12.117302701895559,11.703330372568136,11.858570098876953,200200
2022-08-03 00:00:00+00:00,11.910315800748773,11.983623350831689,11.18155260551134,11.32385540008545,191900
2022-08-04 00:00:00+00:00,11.142743699967829,11.34110484045665,10.866762696683114,11.177241325378418,293200
2022-08-05 00:00:00+00:00,10.97025625404196,11.858570780384978,10.97025625404196,11.746453285217285,136700
2022-08-08 00:00:00+00:00,11.763702458469778,11.884443743128015,11.504969841720486,11.703330993652344,161500
2022-08-09 00:00:00+00:00,11.78094942015047,11.996559770658315,11.642958927423566,11.75507640838623,229000
2022-08-10 00:00:00+00:00,11.893066484659975,12.552834430206993,11.703329152560304,12.445029258728027,338900
2022-08-11 00:00:00+00:00,12.936621675939039,13.816312344697256,12.936621675939039,13.574828147888184,472600
2022-08-12 00:00:00+00:00,13.885309548164214,14.35965175169792,13.402341909080848,14.169915199279785,481200
2022-08-15 00:00:00+00:00,13.842185584197995,13.842185584197995,13.031490926301121,13.74731731414795,324400
2022-08-16 00:00:00+00:00,14.540763808076212,14.868490845083663,13.988800144991696,14.17853832244873,374200
2022-08-17 00:00:00+00:00,14.256157825813887,15.291086583555545,14.230283990004148,15.170345306396484,292300
2022-08-18 00:00:00+00:00,15.420452691232633,15.661074926237351,15.07547643376212,15.34283447265625,342500
2022-08-19 00:00:00+00:00,15.222090881609168,15.291086130079137,14.644255058806992,14.928860664367676,392800
2022-08-22 00:00:00+00:00,14.554335611420122,15.137902727178997,14.319168063087401,14.946284294128418,340500
2022-08-23 00:00:00+00:00,15.303387807112045,15.704046526051641,15.085638972836025,15.120479583740234,421800
2022-08-24 00:00:00+00:00,15.216289007548786,15.68662731996783,15.146609442148767,15.503717422485352,321600
2022-08-25 00:00:00+00:00,15.59952995906853,15.634370578023038,14.841764771021639,14.981123924255371,305600
2022-08-26 00:00:00+00:00,14.998541067410162,14.998541067410162,14.597883957390207,14.815632820129395,255500
2022-08-29 00:00:00+00:00,14.658854087794472,15.26855159770478,14.63272362492675,15.033382415771484,190600
2022-08-30 00:00:00+00:00,14.798214862605745,14.972414644979747,13.587531525112405,14.232068061828613,368400
2022-08-31 00:00:00+00:00,13.935927557715114,14.963702480903327,13.718178689625816,14.920151710510254,389300
2022-09-01 00:00:00+00:00,14.82434532834952,14.82434532834952,14.13190376841585,14.232068061828613,461600
2022-09-02 00:00:00+00:00,14.693693962895008,14.867892056006323,14.371424915636506,14.60659408569336,266000
2022-09-06 00:00:00+00:00,15.146609507416578,15.460168383713754,14.669303734788352,14.693693161010742,564900
2022-09-07 00:00:00+00:00,13.613660015993982,13.935928257265726,12.202647379623354,13.57882022857666,1460200
2022-09-08 00:00:00+00:00,13.613660313910172,14.275616289325287,13.578820525730428,14.171097755432129,536200
2022-09-09 00:00:00+00:00,14.240776520846449,14.441105083810685,13.604949384465913,13.805278778076172,3764200
2022-09-12 00:00:00+00:00,14.031738863081017,14.205936976566019,13.779149355783334,13.831409454345703,734400
2022-09-13 00:00:00+00:00,13.761728382070732,14.293035311628321,13.509139732852075,13.665918350219727,611300
2022-09-14 00:00:00+00:00,13.770437151211596,14.743338652901214,13.770437151211596,14.258194923400879,736100
2022-09-15 00:00:00+00:00,14.075286349952444,14.301745366482143,13.718178348080377,13.761728286743164,501800
2022-09-16 00:00:00+00:00,13.639788225057464,13.665917855231307,12.864602828281027,13.082351684570312,778300
2022-09-19 00:00:00+00:00,12.768793127345939,13.31752035894413,12.67298392715425,13.221711158752441,370100
2022-09-20 00:00:00+00:00,13.134613363996184,13.134613363996184,12.760084996392836,12.855895042419434,391500
2022-09-21 00:00:00+00:00,13.064932983431072,13.152032868912373,12.45523627700017,12.490076065063477,290700
2022-09-22 00:00:00+00:00,12.760083568118285,12.855893603420576,12.281036714190929,12.298456192016602,321100
2022-09-23 00:00:00+00:00,11.862958356947093,12.00231750106722,11.026802661580309,11.819408416748047,1005800
2022-09-26 00:00:00+00:00,11.531979851431805,11.723599087877727,11.192292148920867,11.25326156616211,686300
2022-09-27 00:00:00+00:00,11.383911842113527,11.40133215223593,10.948414056806707,11.18358325958252,553700
2022-09-28 00:00:00+00:00,11.453589621181251,12.08941671973396,11.25326107013534,11.993607521057129,641700
2022-09-29 00:00:00+00:00,11.81941021150443,11.919575338365934,11.463173490616496,11.915220260620117,322300
2022-09-30 00:00:00+00:00,11.741017710552414,12.011026652733323,11.610368731505945,11.732308387756348,225300
2022-10-03 00:00:00+00:00,12.141676738509174,12.777503876751794,12.141676738509174,12.751374244689941,632900
2022-10-04 00:00:00+00:00,13.012673116459677,13.352361679077148,12.838474173058184,13.352361679077148,445500
2022-10-05 00:00:00+00:00,13.152031402134366,13.935926961457987,12.89944275918378,13.770438194274902,373400
2022-10-06 00:00:00+00:00,13.70075791412144,14.16238609678926,13.70075791412144,14.005606651306152,313500
2022-10-07 00:00:00+00:00,13.979476962529823,14.275615562298974,13.40462090216328,13.5004301071167,589000
2022-10-10 00:00:00+00:00,13.448169820880938,13.448169820880938,12.463945661267008,12.54233455657959,487100
2022-10-11 00:00:00+00:00,12.307166823279813,12.95170331008652,12.106837421320611,12.733954429626465,382900
2022-10-12 00:00:00+00:00,12.733954835577341,12.969124032681362,12.307167215624954,12.690404891967773,247800
2022-10-13 00:00:00+00:00,12.533623973003579,13.433362205080584,12.498784190596417,13.24783992767334,371800
2022-10-14 00:00:00+00:00,13.178161306379003,13.273970507196886,12.289745545419388,12.315876007080078,270000
2022-10-17 00:00:00+00:00,12.559754793944624,12.91686280516554,12.478751856072478,12.72524356842041,203400
2022-10-18 00:00:00+00:00,12.934282049353572,13.056220873995612,12.490074195068004,12.699112892150879,212900
2022-10-19 00:00:00+00:00,12.577174271478174,12.786213816402867,12.220066260257257,12.72524356842041,344800
2022-10-20 00:00:00+00:00,12.786213323102336,12.942991937439718,12.516204371258318,12.620723724365234,298800
2022-10-21 00:00:00+00:00,12.716532993642511,12.96041146963614,12.516203622520438,12.916861534118652,241100
2022-10-24 00:00:00+00:00,12.882024145462225,12.890734300313357,12.503140715898887,12.690404891967773,275100
2022-10-25 00:00:00+00:00,12.664273569396373,12.777503075424708,12.455234864719127,12.716533660888672,222000
2022-10-26 00:00:00+00:00,12.751374253016271,13.12590174830081,12.620724431329641,12.629434585571289,292400
2022-10-27 00:00:00+00:00,12.9081528497641,13.046641477726865,12.065029690270599,12.089417457580566,234700
2022-10-28 00:00:00+00:00,12.176515190282137,12.176515190282137,11.443137063041016,11.706177711486816,484700
2022-10-31 00:00:00+00:00,11.645210341575405,12.124258057643972,11.57553076439955,12.002318382263184,336800
2022-11-01 00:00:00+00:00,12.28103702782058,12.908153197188387,12.10683726123903,12.559755325317383,1003200
2022-11-02 00:00:00+00:00,12.533627361283953,12.594596789317182,11.74973079923912,11.967479705810547,285700
2022-11-03 00:00:00+00:00,11.767148508934467,12.17651576471854,11.741018047857716,11.993607521057129,261900
2022-11-04 00:00:00+00:00,12.446525564766935,12.733954011075058,12.290617457869258,12.568465232849121,286900
2022-11-07 00:00:00+00:00,12.74266401766436,13.160741450849942,12.664274291280558,12.934283256530762,300500
2022-11-08 00:00:00+00:00,12.96041354890947,13.160742121524853,12.568465727662717,13.091062545776367,213400
2022-11-09 00:00:00+00:00,12.951702452422516,12.951702452422516,12.071996834263102,12.281036376953125,587000
2022-11-10 00:00:00+00:00,13.125902404880343,13.18687265697568,12.237487393942985,12.490076065063477,626900
2022-11-11 00:00:00+00:00,12.768793487659158,12.973477955209317,12.310649849414247,12.516204833984375,508800
2022-11-14 00:00:00+00:00,12.490075396962421,12.664274327960957,11.841183859839107,11.880378723144531,375600
2022-11-15 00:00:00+00:00,11.93263694939418,12.516203940473641,11.745372803364,12.45523452758789,324600
2022-11-16 00:00:00+00:00,12.167807092948784,12.285390851503886,11.810699078912217,12.063287734985352,522600
2022-11-17 00:00:00+00:00,12.359425389191843,12.585884411395073,12.141676521068586,12.394265174865723,475700
2022-11-18 00:00:00+00:00,12.176516344615669,12.281036532608416,11.714888975339424,12.246196746826172,320000
2022-11-21 00:00:00+00:00,11.976187879995638,12.211357058894734,11.47101056678205,12.150386810302734,486200
2022-11-22 00:00:00+00:00,12.247378648079605,12.845198399779198,12.247378648079605,12.785240173339844,385500
2022-11-23 00:00:00+00:00,12.705883037658321,12.864596628811968,12.3796390876485,12.467813491821289,257900
2022-11-25 00:00:00+00:00,12.476629757210246,12.846960894396798,12.414908181310288,12.591256141662598,140000
2022-11-28 00:00:00+00:00,12.194474246151605,12.388457442480531,11.92113509035918,11.956404685974121,376100
2022-11-29 00:00:00+00:00,12.159205321133491,12.40609250405425,12.026944540506468,12.37082290649414,281500
2022-11-30 00:00:00+00:00,12.60007486950523,12.669732803547676,12.229743699412253,12.388457298278809,599300
2022-12-01 00:00:00+00:00,12.503083438312423,12.73233538202598,12.044577869098386,12.097482681274414,601200
2022-12-02 00:00:00+00:00,11.991674402221264,12.123935176884421,11.621343224092223,11.762421607971191,327000
2022-12-05 00:00:00+00:00,11.982855940596801,12.573622261735538,11.758011966949065,12.018125534057617,712600
2022-12-06 00:00:00+00:00,11.938769943822386,12.194474732451258,11.074664396350173,11.145203590393066,364100
2022-12-07 00:00:00+00:00,11.189289465119552,11.398262427951675,10.889498324036014,11.030576705932617,324200
2022-12-08 00:00:00+00:00,11.303915603687363,11.383272401923733,10.624975696019405,10.739602088928223,304000
2022-12-09 00:00:00+00:00,10.757237280929534,11.03057729102298,10.56325407508559,10.704333305358887,312600
2022-12-12 00:00:00+00:00,10.739602435348887,10.933584791857776,10.607340820390833,10.81895923614502,421900
2022-12-13 00:00:00+00:00,11.004124892718517,11.444995297219617,10.924768926258913,11.039395332336426,885300
2022-12-14 00:00:00+00:00,11.030576323848354,11.303915469081552,10.695514758003258,10.721966743469238,619100
2022-12-15 00:00:00+00:00,10.695515208108628,10.810141604476373,10.228192854373583,10.589706420898438,755300
2022-12-16 00:00:00+00:00,10.316367275040847,10.510350488055856,10.051844864728299,10.334002494812012,1947400
2022-12-19 00:00:00+00:00,10.386906697627932,10.748420301842348,10.386906697627932,10.642611503601074,557400
2022-12-20 00:00:00+00:00,10.642610568676364,11.004124141132785,10.642610568676364,10.87186336517334,273900
2022-12-21 00:00:00+00:00,11.10993530172357,11.147849513338757,10.902725659038872,11.012943267822266,389600
2022-12-22 00:00:00+00:00,11.012940876889814,11.048210470407653,10.325183382845237,10.660244941711426,449500
2022-12-23 00:00:00+00:00,10.686697866731178,11.136385854312582,10.51916749300722,11.127568244934082,282800
2022-12-27 00:00:00+00:00,11.171656269800982,11.20692586900669,10.937994649504684,11.092299461364746,202800
2022-12-28 00:00:00+00:00,10.951219774456783,11.039394182530641,10.422175007800586,10.545619010925293,319600
