"('date', '')","('open', 'BMRC')","('high', 'BMRC')","('low', 'BMRC')","('close', 'BMRC')","('volume', 'BMRC')"
2024-02-01 00:00:00+00:00,18.033036040355487,18.033036040355487,16.693859218711356,17.345102310180664,120100
2024-02-02 00:00:00+00:00,17.03323744700825,17.43682569130438,16.97820324308335,17.179996490478516,74900
2024-02-05 00:00:00+00:00,16.92316736714271,17.07909905411198,16.66633819169167,16.877304077148438,62300
2024-02-06 00:00:00+00:00,16.87730624054506,16.969031082785612,16.464547074721352,16.501235961914062,64000
2024-02-07 00:00:00+00:00,16.343103680310588,16.352405602921937,15.757096749078242,16.091957092285156,65800
2024-02-08 00:00:00+00:00,16.157070767986518,16.25008644703104,15.896622253844942,16.101259231567383,36600
2024-02-09 00:00:00+00:00,16.25939095265955,16.37101226906912,15.868719006467014,16.30590057373047,61900
2024-02-12 00:00:00+00:00,16.23148775031291,16.864002660455782,16.23148775031291,16.705873489379883,69800
2024-02-13 00:00:00+00:00,16.25008837639537,16.72447584731968,15.533857982249,15.608271598815918,80900
2024-02-14 00:00:00+00:00,15.840814569981816,15.952434109144434,15.6733834870773,15.933830261230469,41600
2024-02-15 00:00:00+00:00,16.11056523222926,16.752383870224396,16.05475545584384,16.65006446838379,85900
2024-02-16 00:00:00+00:00,16.454727058443233,16.631458287928293,16.287295978585338,16.361709594726562,66400
2024-02-20 00:00:00+00:00,16.12916408930705,16.491930184752007,16.12916408930705,16.231483459472656,38500
2024-02-21 00:00:00+00:00,16.250088911542946,16.28729660813201,15.933830587178392,16.036149978637695,59700
2024-02-22 00:00:00+00:00,15.97103850566676,16.03615020144165,15.738495721236061,15.822211265563965,48600
2024-02-23 00:00:00+00:00,15.859418019988102,16.119866590903133,15.654780997658197,15.952435493469238,55800
2024-02-26 00:00:00+00:00,15.840813926053539,16.054752845885773,15.403632388649692,15.636175155639648,55600
2024-02-27 00:00:00+00:00,15.850114859708922,15.989640156356701,15.357123585782345,15.412933349609375,76400
2024-02-28 00:00:00+00:00,15.347824311358776,15.645478802016383,15.347824311358776,15.357126235961914,44700
2024-02-29 00:00:00+00:00,15.63617505463219,15.878019743638722,15.319916751635994,15.450141906738281,93400
2024-03-01 00:00:00+00:00,15.347822522192306,15.524555520727946,15.115279756704544,15.450141906738281,89700
2024-03-04 00:00:00+00:00,15.412934826171618,15.803606758708087,15.329219285330904,15.394330978393555,67700
2024-03-05 00:00:00+00:00,15.394330393616034,16.110562538419135,15.301314706580209,15.850115776062012,140000
2024-03-06 00:00:00+00:00,15.915226291736975,16.20357880341402,15.515252480032482,15.840812683105469,135700
2024-03-07 00:00:00+00:00,16.082656694321916,16.3431034267577,15.766398427083914,15.812906265258789,56700
2024-03-08 00:00:00+00:00,16.064055537173,16.129167231176222,15.7664010650665,15.803606986999512,57500
2024-03-11 00:00:00+00:00,15.729191378428396,16.04544965855891,15.729191378428396,15.887320518493652,66700
2024-03-12 00:00:00+00:00,15.747796472855706,15.878019854708429,15.533857552908943,15.589667320251465,44300
2024-03-13 00:00:00+00:00,15.543157702332266,15.636175164010147,15.440840091231063,15.589667320251465,43900
2024-03-14 00:00:00+00:00,15.51525229663865,15.701285428938277,15.319915467439635,15.347821235656738,63900
2024-03-15 00:00:00+00:00,15.375726644456412,15.878018041500411,15.375726644456412,15.682682991027832,238700
2024-03-18 00:00:00+00:00,15.66407970615233,16.426819638596644,15.105976754020272,15.133882522583008,68100
2024-03-19 00:00:00+00:00,15.115279300473107,15.282710370436327,14.985055923461914,14.985055923461914,78500
2024-03-20 00:00:00+00:00,14.929245857050578,15.487348887273912,14.761815657647828,15.366427421569824,115700
2024-03-21 00:00:00+00:00,15.608271484256992,15.654779328959753,15.422236557124844,15.515254020690918,65300
2024-03-22 00:00:00+00:00,15.580365369019617,15.580365369019617,14.901340916048927,14.919944763183594,42200
2024-03-25 00:00:00+00:00,14.975754943740645,15.17109002156412,14.882737479660653,15.031564712524414,36800
2024-03-26 00:00:00+00:00,15.161787814554819,15.161787814554819,14.69670316408235,14.75251293182373,56500
2024-03-27 00:00:00+00:00,14.826925623894741,15.505950927734375,14.826925623894741,15.505950927734375,59500
2024-03-28 00:00:00+00:00,15.422237400187344,15.682685957577762,15.422237400187344,15.598970413208008,97300
2024-04-01 00:00:00+00:00,15.487346181566993,15.487346181566993,15.143183918732346,15.245501518249512,72300
2024-04-02 00:00:00+00:00,15.087374064914048,15.096675988481381,14.789719607401445,14.919944763183594,74200
2024-04-03 00:00:00+00:00,14.79902294325546,15.087375504718526,14.79902294325546,14.854833602905273,36400
2024-04-04 00:00:00+00:00,14.975754775206523,15.08737431151792,14.547876041998329,14.622289657592773,58300
2024-04-05 00:00:00+00:00,14.585081913164135,14.585081913164135,14.268823623657227,14.268823623657227,51000
2024-04-08 00:00:00+00:00,14.222316061976308,14.687401611271909,14.222316061976308,14.501367568969727,40900
2024-04-09 00:00:00+00:00,14.501366882376644,14.612987302473085,14.352539655581387,14.60368537902832,46200
2024-04-10 00:00:00+00:00,14.213014019372924,14.231617866987891,13.58979931755597,13.961868286132812,98500
2024-04-11 00:00:00+00:00,13.9618679624861,14.02697965346859,13.664212617108447,13.813040733337402,76700
2024-04-12 00:00:00+00:00,13.77583381960987,13.961867854608332,13.636307628050837,13.94326400756836,41000
2024-04-15 00:00:00+00:00,13.943264065916557,14.064186410941641,13.943264065916557,13.98977279663086,69700
2024-04-16 00:00:00+00:00,13.98977391064309,14.026980720761275,13.794437935752526,13.952567100524902,54400
2024-04-17 00:00:00+00:00,14.07348945517909,14.157204999715091,13.933963251925645,13.952567100524902,54700
2024-04-18 00:00:00+00:00,14.036281272295275,14.203712344992313,14.036281272295275,14.110694885253906,61800
2024-04-19 00:00:00+00:00,14.092090447003986,14.464159383260982,13.961867073332211,14.436254501342773,70600
2024-04-22 00:00:00+00:00,14.389745712280273,14.612986540837747,14.34323698456075,14.389745712280273,45400
2024-04-23 00:00:00+00:00,14.296729780019495,14.826927026100932,14.296729780019495,14.64089298248291,65000
2024-04-24 00:00:00+00:00,14.464160395305987,14.780418702774686,14.464160395305987,14.75251293182373,65300
2024-04-25 00:00:00+00:00,14.52927116524631,14.60368477556899,14.259521606056547,14.3525390625,93300
2024-04-26 00:00:00+00:00,14.44555578236316,14.612986850873659,14.306030483324555,14.36184024810791,54100
2024-04-29 00:00:00+00:00,14.27812662844802,14.510669401633946,13.217731263371292,13.431670188903809,177000
2024-04-30 00:00:00+00:00,13.20842965290628,13.803739485734505,13.124714110640403,13.357256889343262,117400
2024-05-01 00:00:00+00:00,13.478179667844428,13.980472050277129,13.478179667844428,13.775835037231445,111200
2024-05-02 00:00:00+00:00,13.79443694317527,14.166505017585017,13.673514597222036,14.129298210144043,90800
2024-05-03 00:00:00+00:00,14.166505771889183,14.53857475319023,14.054885343622962,14.47346305847168,80300
2024-05-06 00:00:00+00:00,14.594383416872942,15.012960212894415,14.557176610272816,14.733909606933594,66100
2024-05-07 00:00:00+00:00,14.836228629553027,14.892039284972933,14.668798437453855,14.715306282043457,72000
2024-05-08 00:00:00+00:00,14.554639115650705,15.131154632788164,14.554639115650705,15.093350410461426,49700
2024-05-09 00:00:00+00:00,15.102799882763398,15.301273164710372,15.07444694305256,15.235116004943848,44000
2024-05-10 00:00:00+00:00,15.291822803007742,15.329626124010725,15.055546188134686,15.093350410461426,39100
2024-05-13 00:00:00+00:00,15.121701772626196,15.235115329085716,14.838169684124722,14.847620964050293,33700
2024-05-14 00:00:00+00:00,15.055544449323838,15.055544449323838,14.866522458197116,14.970484733581543,35600
2024-05-15 00:00:00+00:00,15.131154235499402,15.25401727884255,14.838170844167033,15.00829029083252,35900
2024-05-16 00:00:00+00:00,15.00829010047215,15.499744971582487,14.913779097673686,15.414685249328613,80500
2024-05-17 00:00:00+00:00,15.537548054975087,15.537548054975087,15.187857931300186,15.395782470703125,41900
2024-05-20 00:00:00+00:00,15.357979044132046,15.357979044132046,15.168957042529922,15.235116004943848,70400
2024-05-21 00:00:00+00:00,15.235115600252232,15.537549352664136,15.235115600252232,15.433587074279785,45800
2024-05-22 00:00:00+00:00,15.367429475332404,15.471391750733762,14.979936015842096,15.112250328063965,33600
2024-05-23 00:00:00+00:00,15.187860079395815,15.187860079395815,14.488481535776586,14.535737037658691,43400
2024-05-24 00:00:00+00:00,14.66805148699711,15.008289460173305,14.441225270222631,14.460127830505371,27800
2024-05-28 00:00:00+00:00,14.582992510922306,14.847622059089552,14.34671590329919,14.4412260055542,44100
2024-05-29 00:00:00+00:00,14.233302666119172,14.422323764334337,14.119889105866381,14.290008544921875,56600
2024-05-30 00:00:00+00:00,14.327812595926531,14.497932032979719,14.290008376728453,14.412872314453125,39600
2024-05-31 00:00:00+00:00,14.403421812653542,14.734209424504552,14.403421812653542,14.535737037658691,42900
2024-06-03 00:00:00+00:00,14.734210189317904,14.734210189317904,14.186048502208825,14.375069618225098,41000
2024-06-04 00:00:00+00:00,14.261655149894986,14.261655149894986,13.921416282653809,13.921416282653809,59700
2024-06-05 00:00:00+00:00,14.034831415583762,14.186048306308571,13.940320408218874,14.02538013458252,39900
2024-06-06 00:00:00+00:00,13.959222030847696,14.365617171991673,13.959222030847696,14.214400291442871,27900
2024-06-07 00:00:00+00:00,14.119888742718642,14.393969553412504,14.119888742718642,14.299459457397461,35900
2024-06-10 00:00:00+00:00,14.186047153840642,14.186047153840642,13.987574775557192,14.100987434387207,36700
2024-06-11 00:00:00+00:00,13.987575695570644,14.053732858908626,13.751299082136423,14.006477355957031,30300
2024-06-12 00:00:00+00:00,14.43177387977339,14.790913486733848,14.233301517335441,14.318360328674316,54600
2024-06-13 00:00:00+00:00,14.167144796679885,14.167144796679885,13.987574976286362,14.07263469696045,40400
2024-06-14 00:00:00+00:00,13.84580827972082,14.00647643843713,13.798553681188476,13.959221839904785,42900
2024-06-17 00:00:00+00:00,13.978123314042362,14.044280472170959,13.760749279434867,14.034830093383789,26700
2024-06-18 00:00:00+00:00,13.97812425250601,14.214400863198353,13.893064528444969,14.176596641540527,41800
2024-06-20 00:00:00+00:00,14.05373230131501,14.384519907528144,14.05373230131501,14.091536521911621,31000
2024-06-21 00:00:00+00:00,14.082084249248602,14.176595244743016,13.836357283345698,13.85525894165039,86400
2024-06-24 00:00:00+00:00,14.006476219248231,14.393969689621155,13.874161903310362,13.940319061279297,49500
2024-06-25 00:00:00+00:00,13.836358054702922,14.015927874564689,13.779651273980221,13.789102554321289,76500
2024-06-26 00:00:00+00:00,13.647335671179581,14.327812514186544,13.647335671179581,13.89306354522705,95000
2024-06-27 00:00:00+00:00,14.015927817414582,15.187859535217285,14.015927817414582,15.187859535217285,156300
2024-06-28 00:00:00+00:00,15.367428590902072,15.480840336951628,15.07444524252872,15.301271438598633,944400
2024-07-01 00:00:00+00:00,15.35797841891682,15.67931472697056,15.28236998188343,15.556449890136719,95100
2024-07-02 00:00:00+00:00,15.650961762969269,15.698218165414342,15.461941561131272,15.632061004638672,51200
2024-07-03 00:00:00+00:00,15.669863107579006,15.669863107579006,15.19730993569466,15.376880645751953,46900
2024-07-05 00:00:00+00:00,15.291821632322353,15.357978790998459,15.055545035537762,15.121702194213867,89700
2024-07-08 00:00:00+00:00,15.376880099576834,15.584802838867661,15.310722946286443,15.461939811706543,79800
2024-07-09 00:00:00+00:00,15.509194779535889,15.641509089302087,15.31072331488659,15.594254493713379,30600
2024-07-10 00:00:00+00:00,15.55645220940262,16.539363840023434,15.518648886573605,16.444852828979492,145900
2024-07-11 00:00:00+00:00,16.92685588616171,17.645136983723617,16.92685588616171,17.616783142089844,80500
2024-07-12 00:00:00+00:00,17.664038440368586,18.060983185185204,17.522272846358508,17.928667068481445,104100
2024-07-15 00:00:00+00:00,18.17439581492003,19.28017038570714,18.1460437763405,18.949382781982422,165000
2024-07-16 00:00:00+00:00,19.062795764975736,20.08351058371265,18.684753573341204,20.007902145385742,150600
2024-07-17 00:00:00+00:00,19.478644562846384,20.55606534184776,19.469193282003697,20.159120559692383,203100
2024-07-18 00:00:00+00:00,19.913389966534517,20.37649184916936,19.384130929615733,19.705467224121094,106800
2024-07-19 00:00:00+00:00,19.696015485581146,19.97954665523295,19.346325360539854,19.384130477905273,52000
2024-07-22 00:00:00+00:00,19.308524004282408,19.951196643503057,19.01554152557208,19.714920043945312,87800
2024-07-23 00:00:00+00:00,19.54479920231082,20.546611407855877,19.54479920231082,20.272531509399414,95500
2024-07-24 00:00:00+00:00,20.11186475723651,20.990812191354035,19.998451196543744,20.045705795288086,112100
2024-07-25 00:00:00+00:00,20.102415109968675,21.00971645862545,19.903941813295294,20.81124496459961,110400
2024-07-26 00:00:00+00:00,21.094775049379795,21.14203145206549,20.612770557870356,21.12312889099121,67000
2024-07-29 00:00:00+00:00,18.921030387248063,19.828331657663043,18.448477191578416,18.533536911010742,152400
2024-07-30 00:00:00+00:00,18.580793051599187,20.310337819184745,18.325613872124055,20.149669647216797,174500
2024-07-31 00:00:00+00:00,20.121313956040453,20.121313956040453,19.053342829480993,19.19510841369629,166200
2024-08-01 00:00:00+00:00,19.14785482901851,19.23291454456016,17.97592317368026,18.127140045166016,130200
2024-08-02 00:00:00+00:00,17.304898160349428,17.86251109606333,17.23874099893379,17.664039611816406,106100
2024-08-05 00:00:00+00:00,16.700029772857693,17.503370554758927,16.038454587139654,16.926855087280273,163500
2024-08-06 00:00:00+00:00,16.93630789263653,17.371056000437378,16.775639721786757,17.078073501586914,91500
2024-08-07 00:00:00+00:00,17.285994587072953,17.342700458674457,17.011912902812558,17.068618774414062,140100
2024-08-08 00:00:00+00:00,17.34654998131652,17.40405184390694,17.145290720323164,17.30821418762207,70300
2024-08-09 00:00:00+00:00,17.26987837687918,17.33696418072621,17.011117280939732,17.231542587280273,70700
2024-08-12 00:00:00+00:00,17.36571724456464,17.36571724456464,16.915280824845574,16.944032669067383,74900
2024-08-13 00:00:00+00:00,16.848196362591832,17.796985362313485,16.646938920810573,17.595727920532227,97800
2024-08-14 00:00:00+00:00,17.739482525307473,17.883238094125275,17.298630042588147,17.538223266601562,53900
2024-08-15 00:00:00+00:00,18.007827498133885,18.630769511653074,17.90240589518636,18.31450653076172,81600
2024-08-16 00:00:00+00:00,18.21867095168856,18.860780934888894,18.21867095168856,18.592435836791992,62800
2024-08-19 00:00:00+00:00,18.602017342713552,18.717022891920575,18.467845725264684,18.69785499572754,64100
2024-08-20 00:00:00+00:00,18.707439954955976,18.73618997284827,18.017410278320312,18.017410278320312,65100
2024-08-21 00:00:00+00:00,18.161169083507595,18.602019786147395,17.84490606658513,18.592435836791992,144300
2024-08-22 00:00:00+00:00,18.544516904469138,18.80327803906879,18.467847141767535,18.726608276367188,100100
2024-08-23 00:00:00+00:00,18.95661813673003,19.876655316923113,18.86078047347207,19.637062072753906,109200
2024-08-26 00:00:00+00:00,19.953323972248565,20.12583139092873,19.55080727131194,19.77123260498047,101600
2024-08-27 00:00:00+00:00,19.637061599375222,19.771233227931138,19.378300463201946,19.665813446044922,66500
2024-08-28 00:00:00+00:00,19.541223322724008,20.077913475940367,19.541223322724008,19.77123260498047,56700
2024-08-29 00:00:00+00:00,20.029994281760615,20.365425179722784,19.704147332648944,20.288755416870117,70400
2024-08-30 00:00:00+00:00,20.25041846999942,20.5570993319231,20.17374871150631,20.499595642089844,77600
2024-09-03 00:00:00+00:00,20.336673665460026,20.70085641592422,20.32708971645293,20.41334342956543,89800
2024-09-04 00:00:00+00:00,20.42292704006493,20.557100495989,19.94374056536077,20.25041961669922,94900
2024-09-05 00:00:00+00:00,20.470846998544552,20.470846998544552,19.83832099155144,20.020410537719727,106400
2024-09-06 00:00:00+00:00,20.087495941987708,20.307923107397837,19.790400842458382,19.93415641784668,96600
2024-09-09 00:00:00+00:00,19.972490240217777,20.240835294936367,19.86706864230134,20.01082420349121,108100
2024-09-10 00:00:00+00:00,19.943740098024968,20.1066635687247,19.349549906968043,19.732898712158203,55600
2024-09-11 00:00:00+00:00,19.46455278518003,19.46455278518003,18.870362620051615,18.97578239440918,57200
2024-09-12 00:00:00+00:00,19.109956873737563,19.16745873812557,18.755358082783662,18.91828155517578,56700
2024-09-13 00:00:00+00:00,19.272879749863748,19.713730409784933,19.15787419669447,19.684980392456055,43300
2024-09-16 00:00:00+00:00,19.684980933813648,19.819152559574956,19.541223531410754,19.579559326171875,33100
2024-09-17 00:00:00+00:00,19.742483688832532,20.231254126383472,19.483722546372967,19.675397872924805,50400
2024-09-18 00:00:00+00:00,19.64664417845606,20.537931255609433,19.483720714589843,19.56039047241211,96800
2024-09-19 00:00:00+00:00,20.116247385277163,20.57626594848515,19.57955906153451,20.432510375976562,224500
2024-09-20 00:00:00+00:00,20.26000343411176,20.26000343411176,19.742482995323346,19.857486724853516,186900
2024-09-23 00:00:00+00:00,19.895823696187996,19.895823696187996,19.36871744950102,19.60831069946289,43700
2024-09-24 00:00:00+00:00,19.637062026014792,19.799985504780125,19.119541570375805,19.16745948791504,73600
2024-09-25 00:00:00+00:00,19.148291468778545,19.148291468778545,18.74577474895656,18.774526596069336,81600
2024-09-26 00:00:00+00:00,19.023703302761053,19.119540962745123,18.697856355586,18.764942169189453,58200
2024-09-27 00:00:00+00:00,19.033286704377364,19.090788567534187,18.71702371508792,18.870363235473633,34800
2024-09-30 00:00:00+00:00,18.72660733680602,19.292045665891276,18.688271543402955,19.253711700439453,47000
2024-10-01 00:00:00+00:00,19.129121394621862,19.129121394621862,18.33367199450384,18.458261489868164,65300
2024-10-02 00:00:00+00:00,18.439097171479016,18.72661018182841,18.314509479893676,18.649938583374023,53000
2024-10-03 00:00:00+00:00,18.582849320682108,18.985365998254156,18.381591895871672,18.851194381713867,158500
2024-10-04 00:00:00+00:00,19.033289123823582,19.42622192325415,18.812861935791812,19.311216354370117,101800
2024-10-07 00:00:00+00:00,19.177042412169993,19.407051694378847,19.06203685708992,19.224960327148438,65500
2024-10-08 00:00:00+00:00,19.29204717028788,19.368716935121483,19.157875538816917,19.16745948791504,30600
2024-10-09 00:00:00+00:00,19.10995518882334,19.646643474344977,18.860778027843363,19.272878646850586,57000
2024-10-10 00:00:00+00:00,19.34955036038036,20.298339360940435,19.34955036038036,20.25041961669922,82800
2024-10-11 00:00:00+00:00,20.355840686602363,20.988366670212365,20.279170925799676,20.90211296081543,65300
2024-10-14 00:00:00+00:00,20.892528533935547,21.199209398076846,20.64335318799456,20.892528533935547,46500
2024-10-15 00:00:00+00:00,21.03628763736172,21.716731575589183,20.95003392294537,21.16087532043457,129300
2024-10-16 00:00:00+00:00,21.457970214846505,21.83173691617941,21.208793023275025,21.390884399414062,188100
2024-10-17 00:00:00+00:00,21.457969396657845,21.860486101855972,21.3237977709089,21.8029842376709,122900
2024-10-18 00:00:00+00:00,21.850902641674953,22.042577963845453,21.189626618884557,21.22796058654785,55200
2024-10-21 00:00:00+00:00,21.199210305309172,21.199210305309172,20.403760835667786,20.442094802856445,89200
2024-10-22 00:00:00+00:00,20.461263836901434,20.806276872567626,20.384594070314343,20.73919105529785,34200
2024-10-23 00:00:00+00:00,20.59543209838259,20.978780868534326,20.470844433564952,20.825441360473633,70000
2024-10-24 00:00:00+00:00,20.777525696329803,21.074620796827965,20.14499970019755,21.026702880859375,55700
2024-10-25 00:00:00+00:00,21.12253963902933,21.12253963902933,20.69127110191754,20.892528533935547,78800
2024-10-28 00:00:00+00:00,21.27587892133233,21.92757095203813,19.426218948364948,21.783815383911133,60600
2024-10-29 00:00:00+00:00,21.793399677948866,22.119246612447192,21.649644107541075,21.946739196777344,60400
2024-10-30 00:00:00+00:00,21.83173512525428,22.378007380907604,21.764647487373875,21.783815383911133,74700
2024-10-31 00:00:00+00:00,21.927573312644437,21.927573312644437,21.285463333129883,21.285463333129883,46700
2024-11-01 00:00:00+00:00,21.515473085134815,21.630476813485405,21.017118721078788,21.21837615966797,36900
2024-11-04 00:00:00+00:00,21.208789955745704,21.333379447487154,20.81585724108626,21.093786239624023,54100
2024-11-05 00:00:00+00:00,21.141707536277465,21.59214400909514,21.007535903328236,21.553808212280273,45100
2024-11-06 00:00:00+00:00,23.355547980987012,25.099786336917486,23.087202915478013,24.975196838378906,125900
2024-11-07 00:00:00+00:00,24.859078835645253,24.859078835645253,22.2270537919373,24.065601348876953,122900
2024-11-08 00:00:00+00:00,24.191395902921617,24.5107222550139,24.094629950178522,24.45266342163086,57900
2024-11-11 00:00:00+00:00,25.023581500021358,25.546114712401934,24.771990751224372,25.46870231628418,52600
2024-11-12 00:00:00+00:00,25.410643864489998,25.80738263129419,25.168729892260266,25.304201126098633,73500
2024-11-13 00:00:00+00:00,25.68158798629859,25.93317689136296,25.168729704559727,25.352584838867188,81000
2024-11-14 00:00:00+00:00,25.575145829525002,26.068650561879842,25.333231853605408,25.710617065429688,86600
2024-11-15 00:00:00+00:00,25.836411086218632,25.884793138869608,25.168728054824577,25.37193489074707,49700
2024-11-18 00:00:00+00:00,25.37193707664132,25.488056596927624,24.82037350800999,25.071964263916016,64600
2024-11-19 00:00:00+00:00,24.69457831969484,25.18808303635927,24.69457831969484,25.149375915527344,46900
2024-11-20 00:00:00+00:00,25.091316364408037,25.091316364408037,24.37525126035136,24.72360610961914,44600
2024-11-21 00:00:00+00:00,24.90746166048008,25.265495141424086,24.578458519825723,24.87843132019043,54300
2024-11-22 00:00:00+00:00,24.984872932568273,25.44934728238283,24.917137320594108,25.37193489074707,56200
2024-11-25 00:00:00+00:00,25.700940621046158,26.233152482424153,25.36226068119783,25.47838020324707,50100
2024-11-26 00:00:00+00:00,25.43967488087758,25.517087280219684,24.8397274017334,24.8397274017334,54800
2024-11-27 00:00:00+00:00,25.13002226101436,25.275172117933483,24.7139317875718,24.762313842773438,28400
2024-11-29 00:00:00+00:00,25.05261014029279,25.12034575658144,24.27848617462661,24.46234130859375,36700
2024-12-02 00:00:00+00:00,24.62684181581643,24.926814608817985,24.18171917058657,24.771989822387695,46000
2024-12-03 00:00:00+00:00,24.801018207809243,24.820371767442623,24.25913145767386,24.38492774963379,32300
2024-12-04 00:00:00+00:00,24.384930205280604,24.646195904013453,23.997866356262485,24.423635482788086,44100
2024-12-05 00:00:00+00:00,24.520400722840737,24.70425586114352,24.12366195037385,24.24945640563965,37000
2024-12-06 00:00:00+00:00,24.336544800475387,24.336544800475387,23.959159601179234,24.00754165649414,29500
2024-12-09 00:00:00+00:00,24.346221542672858,24.346221542672858,23.668861695378705,23.688215255737305,48400
2024-12-10 00:00:00+00:00,23.833363476352122,24.559105385257155,23.620479847509873,24.143014907836914,43700
2024-12-11 00:00:00+00:00,24.19139756825983,24.636518397600373,23.997865649450887,24.24945640563965,77600
2024-12-12 00:00:00+00:00,24.143015293456934,24.384929266955872,23.82368892226462,23.978513717651367,50500
2024-12-13 00:00:00+00:00,23.939807090841114,24.094631889428282,23.66886277048498,23.94948387145996,27900
2024-12-16 00:00:00+00:00,23.978513467139823,24.19139709715825,23.814011893052864,24.02689552307129,35200
2024-12-17 00:00:00+00:00,23.93013100825155,24.172044993807646,23.601127840242675,23.804336547851562,56600
2024-12-18 00:00:00+00:00,24.05592566566127,24.133338061907555,22.20770309033124,22.681854248046875,97700
2024-12-19 00:00:00+00:00,23.07859157504291,23.707567486156478,22.333496153948886,22.40123176574707,52700
2024-12-20 00:00:00+00:00,22.16899469228388,23.50436075767687,22.16899469228388,23.291475296020508,183400
2024-12-23 00:00:00+00:00,23.068916398593846,23.32050714965511,22.720559690100224,22.885061264038086,49500
2024-12-24 00:00:00+00:00,23.32050657161001,23.552743756296923,22.449616667619818,23.097946166992188,19700
2024-12-26 00:00:00+00:00,22.92376805976121,23.27212291765114,22.739912927816153,23.117298126220703,30700
2024-12-27 00:00:00+00:00,22.962472741034787,23.70756818406303,22.46896803898973,22.759265899658203,39700
2024-12-30 00:00:00+00:00,22.594765071562666,22.93344499726158,22.130290694084955,22.681854248046875,44000
2024-12-31 00:00:00+00:00,22.730236338694585,23.204387497142722,21.83031607740557,23.00118064880371,55200
2025-01-02 00:00:00+00:00,23.28179991483983,23.28179991483983,22.517352730733535,22.749589920043945,49300
2025-01-03 00:00:00+00:00,22.797971173686435,23.117297528461815,22.362527151169303,22.759265899658203,41400
2025-01-06 00:00:00+00:00,22.730235865977214,23.03020866494936,22.69153059142778,22.77861976623535,41200
2025-01-07 00:00:00+00:00,22.84635615310464,22.98182738709195,22.304467525841122,22.449617385864258,48400
2025-01-08 00:00:00+00:00,22.2560856032614,22.497999577209892,22.198026766297765,22.333498001098633,29900
2025-01-10 00:00:00+00:00,21.975463770640008,22.159318901459464,21.27875221346846,21.588401794433594,109000
2025-01-13 00:00:00+00:00,21.423900262641826,21.917404975320252,21.133604241375505,21.90772819519043,37000
2025-01-14 00:00:00+00:00,22.033523611422062,22.50767474490798,21.723874042260405,22.35284996032715,45900
2025-01-15 00:00:00+00:00,23.06891578515587,23.223740574667755,22.4399398470567,22.77861976623535,32300
2025-01-16 00:00:00+00:00,22.76894355815602,22.894738010673073,22.352851233768888,22.56573486328125,37400
2025-01-17 00:00:00+00:00,22.730237106253288,23.417273762150398,22.468969567574508,22.672178268432617,42000
2025-01-21 00:00:00+00:00,22.885061075660172,23.833363390245626,22.817325459712226,22.93344497680664,41700
2025-01-22 00:00:00+00:00,22.75926708620883,23.47533222680505,22.44961749521124,22.5850887298584,61800
2025-01-23 00:00:00+00:00,22.50767600553625,23.030209221348763,22.50767600553625,22.817325592041016,43200
