"('date', '')","('open', 'BTU')","('high', 'BTU')","('low', 'BTU')","('close', 'BTU')","('volume', 'BTU')"
2017-05-02 00:00:00+00:00,22.582861565164343,23.106016999656415,22.452073122307645,22.696212768554688,915700
2017-05-03 00:00:00+00:00,22.713651515633405,23.393753791921224,21.624618090373446,21.85916519165039,2050900
2017-05-04 00:00:00+00:00,21.833009617774202,21.88532466845653,20.73438357505245,20.74310302734375,4993400
2017-05-05 00:00:00+00:00,21.0657145320463,21.240100252447093,20.60359353713004,20.891328811645508,1169100
2017-05-08 00:00:00+00:00,20.92620405319453,21.540911230734512,20.821572301179838,21.100589752197266,1351200
2017-05-09 00:00:00+00:00,21.126750962677598,21.86788784739726,21.02212085134402,21.763256072998047,708800
2017-05-10 00:00:00+00:00,21.763251317198016,22.34744124419196,21.527832786609324,22.024829864501953,990900
2017-05-11 00:00:00+00:00,21.920203845546478,22.09458958935452,21.388330486756782,21.571434020996094,560300
2017-05-12 00:00:00+00:00,21.46680012222087,21.87660438596744,21.318572765024808,21.80685043334961,536000
2017-05-15 00:00:00+00:00,21.771972596577598,22.016112261948297,21.484237334528217,21.588869094848633,450500
2017-05-16 00:00:00+00:00,21.484236652834834,21.702217955442542,20.777977698044158,21.039554595947266,1434300
2017-05-17 00:00:00+00:00,20.90004656986591,21.336009172464355,20.028121364669023,20.40304946899414,931700
2017-05-18 00:00:00+00:00,20.342010890407092,21.091866948647027,19.940926174739694,20.455360412597656,582300
2017-05-19 00:00:00+00:00,20.23738543083469,20.98200971745445,20.141474778642916,20.315858840942383,736700
2017-05-22 00:00:00+00:00,20.35945540091894,20.70822517654235,20.11531572644982,20.307140350341797,1002200
2017-05-23 00:00:00+00:00,20.359456100574633,20.804138203425598,20.12403587028903,20.551279067993164,720800
2017-05-24 00:00:00+00:00,20.49896340379276,21.344730321384304,20.342016588286697,20.926206588745117,511200
2017-05-25 00:00:00+00:00,21.170345322735972,21.4493611320858,20.551277540558804,20.900047302246094,715900
2017-05-26 00:00:00+00:00,20.86517121375077,21.588869094848633,20.700376399129294,21.588869094848633,551200
2017-05-30 00:00:00+00:00,21.658618927001953,21.737092316547002,21.327286468241716,21.658618927001953,610000
2017-05-31 00:00:00+00:00,21.6150263947477,21.6150263947477,20.847731291390005,21.17906379699707,463900
2017-06-01 00:00:00+00:00,21.18778194824312,21.31857206026003,20.5076813484689,21.039554595947266,570300
2017-06-02 00:00:00+00:00,21.065712824511618,21.065712824511618,19.879894013262938,20.40304946899414,1578700
2017-06-05 00:00:00+00:00,20.49896340379276,21.013399448811317,20.29057298378484,20.926206588745117,1154900
2017-06-06 00:00:00+00:00,20.943643623792873,21.601946415550216,20.891326914584027,21.14418601989746,786800
2017-06-07 00:00:00+00:00,21.100585672033503,21.71093217439144,20.743096554963365,21.135461807250977,1127000
2017-06-08 00:00:00+00:00,21.048275542211897,21.17906566351593,20.57743675993999,20.74310302734375,796300
2017-06-09 00:00:00+00:00,20.725659866283486,21.4842337661163,20.647186474843522,21.301130294799805,1202400
2017-06-12 00:00:00+00:00,21.301131003478943,21.715295769176695,21.126745313796146,21.597585678100586,1064200
2017-06-13 00:00:00+00:00,21.519112036944364,22.391037149215595,21.449358094485273,21.902759552001953,1554900
2017-06-14 00:00:00+00:00,21.99867099445159,22.827000546871812,21.905374697995196,22.347440719604492,1686900
2017-06-15 00:00:00+00:00,22.268967923099957,22.330002414203662,20.638467249165323,21.013395309448242,1417800
2017-06-16 00:00:00+00:00,21.013393562874707,21.013393562874707,19.696786567551918,20.455360412597656,9049900
2017-06-19 00:00:00+00:00,20.472804046682178,20.586155258150264,19.947034236101207,20.49896240234375,1111500
2017-06-20 00:00:00+00:00,20.289698968795282,20.49024135741302,19.853736386722662,20.411767959594727,935700
2017-06-21 00:00:00+00:00,20.411773017724773,20.560000398883492,20.054283744882984,20.36817741394043,1244500
2017-06-22 00:00:00+00:00,20.437925338745117,20.76053670278024,20.20250515651504,20.437925338745117,964800
2017-06-23 00:00:00+00:00,20.411769484441432,20.411769484441432,19.688071610660163,20.062999725341797,6528500
2017-06-26 00:00:00+00:00,19.967084360623364,20.455361948598853,19.845015379395775,20.324573516845703,1352900
2017-06-27 00:00:00+00:00,20.49895859963602,20.812852157083736,20.307135682898576,20.48151969909668,1398000
2017-06-28 00:00:00+00:00,20.533836622619877,20.699502866821273,20.34637258227585,20.516399383544922,714100
2017-06-29 00:00:00+00:00,20.507682561697738,21.318573321460946,20.420489702883277,21.231380462646484,1087400
2017-06-30 00:00:00+00:00,21.31856918334961,21.44935761465145,21.056990657680792,21.31856918334961,932600
2017-07-03 00:00:00+00:00,21.336008729881378,21.798129677753263,21.248817541622618,21.667341232299805,544100
2017-07-05 00:00:00+00:00,21.763249810668007,22.155616772930234,21.414480101471113,22.1381778717041,770700
2017-07-06 00:00:00+00:00,22.077144558457054,22.46515098458319,21.798128776211982,21.876602172851562,968500
2017-07-07 00:00:00+00:00,21.87659940722782,22.112019567384923,21.48859303015317,22.068422317504883,653300
2017-07-10 00:00:00+00:00,22.068422756700976,22.482587491946177,21.737091966343858,22.43463134765625,562300
2017-07-11 00:00:00+00:00,22.251530136271608,22.635176003298017,22.16433728901461,22.56542205810547,873900
2017-07-12 00:00:00+00:00,22.84444269705511,23.28040533125032,22.739810933099456,22.9926700592041,1179700
2017-07-13 00:00:00+00:00,23.00138519352535,23.96050321066462,22.96650905160925,23.83843421936035,1136000
2017-07-14 00:00:00+00:00,23.829715743414386,24.309273940078672,23.681488392307458,23.81227684020996,844100
2017-07-17 00:00:00+00:00,23.681492781409595,24.10001655749248,23.41119638390594,23.489669799804688,590200
2017-07-18 00:00:00+00:00,23.332717223565936,23.58557465238036,22.94035024067171,23.001384735107422,796900
2017-07-19 00:00:00+00:00,23.106016558365116,23.69805448240438,23.049340957752364,23.472225189208984,1299300
2017-07-20 00:00:00+00:00,23.70764822123768,23.75996327103852,23.25424668812252,23.280405044555664,1169900
2017-07-21 00:00:00+00:00,23.50710389665422,23.68585016910429,23.324000392776725,23.533262252807617,968600
2017-07-24 00:00:00+00:00,23.75123881690384,23.90818559631896,23.385030219290265,23.759958267211914,905200
2017-07-25 00:00:00+00:00,23.89075021220171,24.344151716567453,23.64661221990119,23.84715461730957,847300
2017-07-26 00:00:00+00:00,24.07385638449666,24.23952098252383,23.78612112210714,24.038978576660156,741500
2017-07-27 00:00:00+00:00,24.152329745982815,24.26567929511845,23.403344955764318,23.5855770111084,1076100
2017-07-28 00:00:00+00:00,23.498383654711112,23.943064021441415,23.201928968180738,23.890748977661133,687800
2017-07-31 00:00:00+00:00,23.890752468754094,24.74523884864538,23.71636840964911,24.44878578186035,1621500
2017-08-01 00:00:00+00:00,26.009531023544852,26.98608806843063,25.543051132011275,26.244951248168945,4069300
2017-08-02 00:00:00+00:00,26.419329944405764,26.707065161750435,26.087999137155748,26.340856552124023,1031200
2017-08-03 00:00:00+00:00,26.401894305807232,26.401894305807232,24.971935919980652,25.0504093170166,1479400
2017-08-04 00:00:00+00:00,25.024253502610048,25.09400745096516,24.5446936524865,24.605728149414062,1724400
2017-08-07 00:00:00+00:00,24.631886598558346,25.495092336426712,24.631886598558346,25.2945499420166,1484800
2017-08-08 00:00:00+00:00,25.338143567414484,25.800264480554585,25.04168889303256,25.076566696166992,764700
2017-08-09 00:00:00+00:00,25.050413411625357,25.224799136446148,24.631889667734097,24.78011703491211,852900
2017-08-10 00:00:00+00:00,24.771398544311523,24.88126065715951,24.54033886355694,24.771398544311523,839400
2017-08-11 00:00:00+00:00,24.605730985963525,25.024256387407135,24.161048890287223,24.63188934326172,905600
2017-08-14 00:00:00+00:00,24.83243080043413,25.10272882620735,24.649327295618825,24.876028060913086,691900
2017-08-15 00:00:00+00:00,24.893463394262064,24.980656245472286,24.457500801276282,24.605728149414062,1017100
2017-08-16 00:00:00+00:00,24.605729110581635,24.701641416966005,24.213363759406743,24.597009658813477,1659900
2017-08-17 00:00:00+00:00,24.422625838988715,24.63188769416778,24.317994079866487,24.361591339111328,542900
2017-08-18 00:00:00+00:00,23.829714146610886,23.829714146610886,23.306558726991614,23.725082397460938,4177200
2017-08-21 00:00:00+00:00,23.79483871748553,24.361589746084977,23.541979619596308,24.274396896362305,1102100
2017-08-22 00:00:00+00:00,24.413906043227406,24.448783850131964,23.96050453186035,23.96050453186035,790600
2017-08-23 00:00:00+00:00,23.93434696491864,24.553413047258644,23.899469159288905,24.40518569946289,1058300
2017-08-24 00:00:00+00:00,24.45750136711868,24.45750136711868,24.187205018872277,24.248239517211914,2470300
2017-08-25 00:00:00+00:00,24.413906432779743,24.553414336493255,24.265679077200964,24.309274673461914,1019900
2017-08-28 00:00:00+00:00,24.309271312204537,24.954497356495477,24.195921779759743,24.9283390045166,1343100
2017-08-29 00:00:00+00:00,24.701640409503064,24.867306660210588,24.344151216915726,24.387746810913086,1086600
2017-08-30 00:00:00+00:00,24.37030637820304,24.631883234046523,24.27439408829672,24.51853370666504,1014200
2017-08-31 00:00:00+00:00,24.62316808277658,25.434058805757278,24.605729179191634,25.285831451416016,2325000
2017-09-01 00:00:00+00:00,25.434060472062953,26.646036078507333,25.434060472062953,26.244951248168945,1048900
2017-09-05 00:00:00+00:00,26.26238712189509,26.419332257132268,25.32506688929157,25.364303588867188,682200
2017-09-06 00:00:00+00:00,26.15775840373181,26.401898080870215,25.52997280074582,26.22751235961914,894600
2017-09-07 00:00:00+00:00,26.18391165093413,26.397532371558913,25.31198654096974,26.070560455322266,1315500
2017-09-08 00:00:00+00:00,25.887456456634247,25.99208653639615,25.31198602874836,25.538686752319336,1053600
2017-09-11 00:00:00+00:00,25.669474968563556,26.47164611330195,25.669474968563556,25.808982849121094,1033500
2017-09-12 00:00:00+00:00,25.800263744752836,26.236226293108828,25.739229254073418,25.97464942932129,587600
2017-09-13 00:00:00+00:00,25.90489836087512,26.759386369199447,25.90489836087512,26.689632415771484,1130200
2017-09-14 00:00:00+00:00,26.5501203123141,26.61115480403307,26.210068387920284,26.305980682373047,616900
2017-09-15 00:00:00+00:00,26.30598183941413,26.30598183941413,25.68691411818159,25.791545867919922,2550000
2017-09-18 00:00:00+00:00,25.861301775423147,26.157756481930253,25.861301775423147,25.992090225219727,612300
2017-09-19 00:00:00+00:00,26.026966983415512,26.053123674481665,25.41661869153741,25.56484603881836,552600
2017-09-20 00:00:00+00:00,25.59100433496351,25.77410782427287,25.33814523479501,25.364303588867188,570200
2017-09-21 00:00:00+00:00,25.224798261590923,25.73923430259832,25.146324854449762,25.643321990966797,1255100
2017-09-22 00:00:00+00:00,25.416616185387703,26.23622624030566,25.416616185387703,25.739229202270508,2369200
2017-09-25 00:00:00+00:00,25.84386220255324,26.375737102756677,25.84386220255324,25.94849395751953,1091600
2017-09-26 00:00:00+00:00,25.887457854282086,26.210069224541538,25.826423360614903,25.878738403320312,714500
2017-09-27 00:00:00+00:00,25.939771574975016,26.358295221418814,25.660755810679152,25.739229202270508,923700
2017-09-28 00:00:00+00:00,25.64331551172118,25.774103936221906,25.325063068978896,25.381738662719727,738900
2017-09-29 00:00:00+00:00,25.28583049055547,25.399180033419565,24.954499650358997,25.2945499420166,1355000
2017-10-02 00:00:00+00:00,25.381740483244286,26.271102831478437,25.26838928763242,26.070560455322266,1284000
2017-10-03 00:00:00+00:00,26.070563547755604,26.2449492556598,25.669478747867462,25.826425552368164,804700
2017-10-04 00:00:00+00:00,25.74795215011781,26.14031749830421,25.71307434331083,25.826425552368164,595100
2017-10-05 00:00:00+00:00,25.878739708078477,26.52396414419363,25.878739708078477,26.018247604370117,746500
2017-10-06 00:00:00+00:00,25.922327885641877,26.00952071164461,25.625873275071484,25.71306610107422,660100
2017-10-09 00:00:00+00:00,25.82642072549481,26.079278125325775,25.460212137791473,25.5822811126709,621300
2017-10-10 00:00:00+00:00,25.80026785343337,26.0531253069534,25.25095402371037,25.634601593017578,734500
2017-10-11 00:00:00+00:00,25.564842124407733,25.791542836306014,25.373019212677672,25.381738662719727,462400
2017-10-12 00:00:00+00:00,25.26839285312699,25.521251968967608,24.93706199633678,24.963218688964844,534200
2017-10-13 00:00:00+00:00,25.137603393874137,25.477653688941054,24.48365949532063,24.753955841064453,919200
2017-10-16 00:00:00+00:00,24.81498692230436,25.268388362012697,24.81498692230436,25.155038833618164,698400
2017-10-17 00:00:00+00:00,25.16376151053825,25.547407396654343,25.15940095327255,25.277111053466797,638400
2017-10-18 00:00:00+00:00,25.311988859331162,25.47765344799093,24.91090240721757,25.277111053466797,902300
2017-10-19 00:00:00+00:00,25.23351520181316,25.56484603881836,25.146322351106956,25.56484603881836,1511200
2017-10-20 00:00:00+00:00,25.74795633726393,26.210075711149024,25.69563961854568,26.122882843017578,1288700
2017-10-23 00:00:00+00:00,26.17519108344538,26.201347771266576,25.652035707175273,25.660755157470703,1228500
2017-10-24 00:00:00+00:00,25.591004786332363,26.279824825062693,25.591004786332363,26.183914184570312,2091800
2017-10-25 00:00:00+00:00,26.759387691763077,27.640032436732238,26.175197679281183,27.02968406677246,2456400
2017-10-26 00:00:00+00:00,27.32613523263021,27.50052093359076,26.47164895666718,26.977365493774414,1071300
2017-10-27 00:00:00+00:00,26.81170111132732,27.177909778394895,26.6373153982226,26.75938606262207,1177100
2017-10-30 00:00:00+00:00,26.68963052275951,26.925049059465486,26.384456374507685,26.672191619873047,1256000
2017-10-31 00:00:00+00:00,26.77682431829357,27.064561254740905,26.672194216917703,26.93377113342285,1112900
2017-11-01 00:00:00+00:00,27.05583875490989,27.936483380445125,27.05583875490989,27.66618537902832,1571100
2017-11-02 00:00:00+00:00,27.578991842227232,27.96263937499108,27.413327260656803,27.64002799987793,958700
2017-11-03 00:00:00+00:00,27.53539946045491,27.779539130328633,27.43076769820462,27.509241104125977,649000
2017-11-06 00:00:00+00:00,27.509238937435093,27.90160593613816,27.509238937435093,27.796974182128906,1000000
2017-11-07 00:00:00+00:00,27.866727117355868,27.866727117355868,27.4874401411087,27.587711334228516,615500
2017-11-08 00:00:00+00:00,27.474362366340053,27.63130916337366,27.13431208147743,27.483081817626953,502100
2017-11-09 00:00:00+00:00,27.282541935490748,27.727222350548033,26.62859799643947,27.090717315673828,907200
2017-11-10 00:00:00+00:00,26.925048188063347,27.23022232643852,26.881452595323434,27.116872787475586,603500
2017-11-13 00:00:00+00:00,27.02096398167308,27.640031789632054,26.95992947871913,27.186630249023438,675900
2017-11-14 00:00:00+00:00,27.247661006598857,27.805692571833124,27.143029256584807,27.36972999572754,1866400
2017-11-15 00:00:00+00:00,27.247659004708826,27.39588633621705,26.584995738146493,27.204063415527344,1057500
2017-11-16 00:00:00+00:00,27.186629315604183,27.57899467672199,27.081997554800182,27.413330078125,658000
2017-11-17 00:00:00+00:00,27.33484974565053,27.548470444515765,27.2040613250911,27.456918716430664,1270300
2017-11-20 00:00:00+00:00,27.456924527337357,27.91904548505199,27.41332893227943,27.87544822692871,1250500
2017-11-21 00:00:00+00:00,27.945201227871166,28.110869140048358,27.78825609315311,27.866727828979492,1230100
2017-11-22 00:00:00+00:00,27.901606235812203,28.607866841063235,27.814413383712225,27.99751853942871,1598500
2017-11-24 00:00:00+00:00,28.163180783091658,28.913036920398007,28.163180783091658,28.503231048583984,1739600
2017-11-27 00:00:00+00:00,28.477076742284584,28.5991457374321,27.76296979454097,28.250377655029297,820300
2017-11-28 00:00:00+00:00,28.293973961305962,28.790971068983314,28.224218347392284,28.764814376831055,985300
2017-11-29 00:00:00+00:00,28.773530298982834,29.069984986623634,28.651461308683185,28.712495803833008,771100
2017-11-30 00:00:00+00:00,29.008951158736807,29.601860547656493,28.808408766327293,29.0438289642334,2890700
2017-12-01 00:00:00+00:00,29.03510482183875,29.96806440172909,29.03510482183875,29.55826187133789,1238600
2017-12-04 00:00:00+00:00,29.741365287441873,30.055258851340508,29.30540274338938,29.32284164428711,1475000
2017-12-05 00:00:00+00:00,29.453632850940846,29.889595460699617,28.843287858183164,28.930479049682617,3159600
2017-12-06 00:00:00+00:00,28.947916719141418,29.353362061977926,28.93919560468481,29.24437141418457,1027800
2017-12-07 00:00:00+00:00,29.165891804949503,29.7588010687981,29.131885452844195,29.63673210144043,957400
2017-12-08 00:00:00+00:00,29.75881066394139,30.29068561560377,29.697776160583178,29.85472297668457,738500
2017-12-11 00:00:00+00:00,30.02038465783158,30.761519741349115,30.02038465783158,30.683046340942383,1331000
2017-12-12 00:00:00+00:00,30.6220175189113,30.979506781213242,30.578421916412285,30.71792984008789,827200
2017-12-13 00:00:00+00:00,30.78767668466474,31.35442600778342,30.67519693573195,31.232357025146484,1609700
2017-12-14 00:00:00+00:00,31.302110677663958,31.89501997874334,30.909743739283467,30.96205711364746,1043100
2017-12-15 00:00:00+00:00,31.04052788303701,31.43289478832112,30.8574244359477,30.953336715698242,1395900
2017-12-18 00:00:00+00:00,31.328271328586567,31.790390599964372,31.153885631005906,31.66832160949707,943400
2017-12-19 00:00:00+00:00,31.738071441650387,31.816544824970528,31.450334594099907,31.73807144165039,636400
2017-12-20 00:00:00+00:00,32.104279304819805,32.57511961879692,31.951693089955928,32.400733947753906,1393000
2017-12-21 00:00:00+00:00,32.40074229136754,33.176755234905855,32.40074229136754,33.13315963745117,1609700
2017-12-22 00:00:00+00:00,33.13316090968176,33.60400136298552,33.0546875007978,33.52552795410156,925200
2017-12-26 00:00:00+00:00,33.682468554451745,34.135870019184864,33.52377887332775,34.083553314208984,908100
2017-12-27 00:00:00+00:00,34.10098767356623,34.13586547223771,33.72605965317269,33.75221633911133,560200
2017-12-28 00:00:00+00:00,33.86557710068707,34.60671223837311,33.86557710068707,34.47592544555664,535200
2017-12-29 00:00:00+00:00,34.72005708323848,34.75406343924257,34.07047381753713,34.32769012451172,598700
2018-01-02 00:00:00+00:00,34.48463878348389,34.606707771475435,34.17946631350501,34.380008697509766,823200
2018-01-03 00:00:00+00:00,34.5456821781398,34.746224613814114,34.07484500688031,34.13587951660156,974100
2018-01-04 00:00:00+00:00,34.19691157115724,34.458488497772905,33.92661352884677,34.42361068725586,485600
2018-01-05 00:00:00+00:00,34.6415837696514,34.94675954985198,34.449759183589904,34.83340835571289,621700
2018-01-08 00:00:00+00:00,34.702620832881806,35.00779663570429,34.29281826791412,34.87700653076172,865600
2018-01-09 00:00:00+00:00,34.84212932714161,34.85956822984356,34.23178103709595,34.73749923706055,664000
2018-01-10 00:00:00+00:00,34.6328755157781,34.78110122680664,34.17947394054124,34.78110122680664,1006200
2018-01-11 00:00:00+00:00,34.92932774808872,35.578911147282724,34.842133224824806,35.138587951660156,1661600
2018-01-12 00:00:00+00:00,35.34784764451904,35.67917681856475,35.11242744645671,35.40888214111328,1313400
2018-01-16 00:00:00+00:00,35.557110868758514,35.626866485768474,34.46720429895958,34.51080322265625,1057000
2018-01-17 00:00:00+00:00,34.641586337543416,35.34784691719833,34.56311293980398,34.87700653076172,1261500
2018-01-18 00:00:00+00:00,34.754935553862026,34.999073521263256,34.528233161734875,34.69390106201172,773100
2018-01-19 00:00:00+00:00,34.54567523113819,35.042672325284975,34.54567523113819,34.868289947509766,1032500
2018-01-22 00:00:00+00:00,34.98164168751938,35.19090522052153,34.87701158408382,35.0688362121582,789400
2018-01-23 00:00:00+00:00,34.868289947509766,35.05139343985213,34.09227373143521,34.868289947509766,918900
2018-01-24 00:00:00+00:00,34.95547866821289,35.24321223212982,34.78981409057165,34.95547866821289,1539000
2018-01-25 00:00:00+00:00,35.24320968383208,35.56582435409703,35.033949529956075,35.147300720214844,700400
2018-01-26 00:00:00+00:00,35.208336691068325,35.8274027176961,35.182176676134965,35.67045593261719,596100
2018-01-29 00:00:00+00:00,35.60070490916144,35.86228178480691,35.50479261199433,35.591983795166016,419700
2018-01-30 00:00:00+00:00,35.522228922146226,35.522228922146226,34.781090614738815,35.24320983886719,687100
2018-01-31 00:00:00+00:00,34.97292396287104,35.321692083679,34.63287363147761,35.234500885009766,687100
2018-02-01 00:00:00+00:00,35.07755531728979,35.89716392285151,34.46284969465129,35.626869201660156,1084000
2018-02-02 00:00:00+00:00,35.44375796628726,35.56582695265539,34.55439393200888,34.92060089111328,1266000
2018-02-05 00:00:00+00:00,34.58927066217575,35.374004662979566,33.630154284420534,33.99636459350586,1067800
2018-02-06 00:00:00+00:00,33.403450661326175,35.40015654569316,33.11571379140615,35.347843170166016,2434200
2018-02-07 00:00:00+00:00,35.40015646230417,35.74892782027108,34.327689026831656,35.147300720214844,2123100
2018-02-08 00:00:00+00:00,34.87700669707065,35.57454616578595,32.76694938844054,32.79310607910156,1977800
2018-02-09 00:00:00+00:00,32.984932108351124,33.83069729560298,32.67975629086111,33.316261291503906,2207000
2018-02-12 00:00:00+00:00,33.56040006291077,34.23177949293205,33.12356272111318,33.77838134765625,1141800
2018-02-13 00:00:00+00:00,33.621437374625636,34.91188628934585,33.43833055223268,34.82469177246094,1469100
2018-02-14 00:00:00+00:00,34.423601099583806,36.16745122616534,34.423601099583806,36.054100036621094,2294500
2018-02-15 00:00:00+00:00,36.285810274656356,36.705501173969836,35.533862829275506,36.224605560302734,1586700
2018-02-16 00:00:00+00:00,36.006023176277324,36.36450942928337,35.44643520430762,35.455177307128906,698900
2018-02-20 00:00:00+00:00,35.42892662899867,35.463901690333834,34.85185145859023,34.86933898925781,1051600
2018-02-21 00:00:00+00:00,34.93929780999994,35.892346879488336,34.71196650383686,34.729454040527344,1152400
2018-02-22 00:00:00+00:00,34.8955798900014,35.39396300110293,34.405938879354935,34.773170471191406,1358300
2018-02-23 00:00:00+00:00,35.06171031833957,35.93606721740447,35.06171031833957,35.778682708740234,1852700
2018-02-26 00:00:00+00:00,36.03225266580993,36.67053290206685,35.95356039912579,36.172149658203125,1174400
2018-02-27 00:00:00+00:00,36.09345950794558,36.373253509138365,35.52512940226355,35.944820404052734,1034900
2018-02-28 00:00:00+00:00,36.04973588993878,36.285812661721714,35.568840244635915,35.595069885253906,1553500
2018-03-01 00:00:00+00:00,35.67376343767085,36.28581397909851,35.289047574542636,35.76994323730469,920500
2018-03-02 00:00:00+00:00,35.62129731846939,36.15465216201619,35.2628111657083,36.0847053527832,761600
2018-03-05 00:00:00+00:00,35.91858245100779,36.093451159751524,35.533863286795196,35.56009292602539,917900
2018-03-06 00:00:00+00:00,35.70873056684941,36.172138586926806,35.57757571738287,35.93606185913086,1222800
2018-03-07 00:00:00+00:00,35.56883769624226,36.09345048345729,35.472657906991266,35.83988952636719,1075900
2018-03-08 00:00:00+00:00,35.866117834512316,36.11093668140925,34.81688896360075,34.94804382324219,1011700
2018-03-09 00:00:00+00:00,34.9830134469867,35.175373006723774,33.3829422672852,33.671478271484375,1672600
2018-03-12 00:00:00+00:00,33.66274148121289,33.8551010712929,33.382947533136665,33.584049224853516,1432200
2018-03-13 00:00:00+00:00,33.645252723678844,34.73819883607254,33.47038067861448,34.29227828979492,1283700
2018-03-14 00:00:00+00:00,34.467147389680015,34.70322415287867,34.25730360155246,34.41468811035156,979100
2018-03-15 00:00:00+00:00,34.5633228541827,34.97427161296511,34.5633228541827,34.843116760253906,1123600
2018-03-16 00:00:00+00:00,35.03548259744062,35.376481273085865,34.886843517454565,35.09668731689453,1444300
2018-03-19 00:00:00+00:00,34.983017587831995,35.114172455069244,33.64525261780204,33.767662048339844,1259500
2018-03-20 00:00:00+00:00,33.890072841915746,34.89558463675756,33.81138058548981,34.82563781738281,1246100
2018-03-21 00:00:00+00:00,34.93929672241211,35.437679828654126,34.67699035103312,34.93929672241211,998300
2018-03-22 00:00:00+00:00,34.5370884107478,34.76441967701206,33.41791294223576,33.452884674072266,957700
2018-03-23 00:00:00+00:00,33.45289036093471,33.98624855313069,33.07691999808531,33.12937927246094,1094400
2018-03-26 00:00:00+00:00,33.47912427123645,34.82563460803433,33.31299433664304,33.8988151550293,1395700
2018-03-27 00:00:00+00:00,33.86384421517406,34.012486630830814,32.36869463373596,32.56105422973633,1142200
2018-03-28 00:00:00+00:00,32.56105280777904,32.63974506312384,31.695437998986304,31.89653968811035,953900
2018-03-29 00:00:00+00:00,31.896546347664184,32.316237351993074,31.7391618041149,31.914033889770508,1053300
2018-04-02 00:00:00+00:00,31.73914574052039,32.42988829479206,31.712916108339872,32.32496643066406,964000
2018-04-03 00:00:00+00:00,32.61350350247274,33.26052891336158,32.561044236323674,33.024452209472656,775700
2018-04-04 00:00:00+00:00,32.48236702027695,32.779648562395245,32.036443039395735,32.49985122680664,793400
2018-04-05 00:00:00+00:00,32.263771324855036,32.98074372448231,31.852822509675892,31.89653968811035,979300
2018-04-06 00:00:00+00:00,31.651717605262906,32.228792974034484,31.09212977317005,31.363178253173828,1116400
2018-04-09 00:00:00+00:00,31.249512712277653,31.774125444897944,31.074640689602084,31.590511322021484,2374800
2018-04-10 00:00:00+00:00,32.00146191662614,32.50859053088534,31.721667969244148,32.412410736083984,1537200
2018-04-11 00:00:00+00:00,32.40366689410641,32.70969046530463,31.817846055146827,31.82659149169922,712600
2018-04-12 00:00:00+00:00,31.887797729287957,32.29000110933597,31.887797729287957,32.02769470214844,455100
2018-04-13 00:00:00+00:00,32.097639061355345,32.22004848630263,31.53805121279252,32.13261413574219,637900
2018-04-16 00:00:00+00:00,32.18507395766695,32.26376620051333,31.109615529037356,31.170820236206055,1103300
2018-04-17 00:00:00+00:00,31.354440972799598,31.95774607163483,31.262633892677307,31.90528678894043,917200
2018-04-18 00:00:00+00:00,32.12387125843038,33.199329754282495,32.12387125843038,32.604766845703125,1602800
2018-04-19 00:00:00+00:00,32.70094815316387,33.942533303050496,32.582908108315635,33.52284240722656,1696300
