"('date', '')","('open', 'BRBS')","('high', 'BRBS')","('low', 'BRBS')","('close', 'BRBS')","('volume', 'BRBS')"
2012-09-25 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-09-26 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-09-27 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-09-28 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-01 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-02 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-03 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.5039172554941422,3.6707701683044434,4725
2012-10-04 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,2250
2012-10-05 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-08 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-09 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-10 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-11 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-12 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-15 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-16 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-17 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-18 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-19 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-22 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-23 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,450
2012-10-24 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-25 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-26 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-10-31 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-11-01 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-11-02 00:00:00+00:00,3.6707701683044434,3.6707701683044434,3.6707701683044434,3.6707701683044434,0
2012-11-05 00:00:00+00:00,3.3704347610473633,3.3704347610473633,3.3704347610473633,3.3704347610473633,450
2012-11-06 00:00:00+00:00,3.3704347610473633,3.3704347610473633,3.3704347610473633,3.3704347610473633,0
2012-11-07 00:00:00+00:00,3.3704347610473633,3.3704347610473633,3.3704347610473633,3.3704347610473633,0
2012-11-08 00:00:00+00:00,3.3704347610473633,3.3704347610473633,3.3704347610473633,3.3704347610473633,0
2012-11-09 00:00:00+00:00,3.503917932510376,3.503917932510376,3.503917932510376,3.503917932510376,225
2012-11-12 00:00:00+00:00,3.503917932510376,3.503917932510376,3.503917932510376,3.503917932510376,0
2012-11-13 00:00:00+00:00,3.503917932510376,3.503917932510376,3.503917932510376,3.503917932510376,0
2012-11-14 00:00:00+00:00,3.503917932510376,3.503917932510376,3.503917932510376,3.503917932510376,0
2012-11-15 00:00:00+00:00,3.503917932510376,3.503917932510376,3.503917932510376,3.503917932510376,0
2012-11-16 00:00:00+00:00,3.503917932510376,3.503917932510376,3.503917932510376,3.503917932510376,0
2012-11-19 00:00:00+00:00,3.337064027786255,3.337064027786255,3.337064027786255,3.337064027786255,450
2012-11-20 00:00:00+00:00,3.337064027786255,3.337064027786255,3.337064027786255,3.337064027786255,0
2012-11-21 00:00:00+00:00,3.337064027786255,3.337064027786255,3.337064027786255,3.337064027786255,0
2012-11-23 00:00:00+00:00,3.337064027786255,3.337064027786255,3.337064027786255,3.337064027786255,0
2012-11-26 00:00:00+00:00,3.337064027786255,3.337064027786255,3.337064027786255,3.337064027786255,0
2012-11-27 00:00:00+00:00,3.337064027786255,3.337064027786255,3.337064027786255,3.337064027786255,0
2012-11-28 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,225
2012-11-29 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-11-30 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-03 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-04 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-05 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-06 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-07 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-10 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-11 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-12 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-13 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-14 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-17 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-18 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-19 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-20 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-21 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-24 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-26 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-27 00:00:00+00:00,3.3622803253712434,3.5303947925567627,3.3622803253712434,3.5303947925567627,450
2012-12-28 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2012-12-31 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-02 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-03 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-04 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-07 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-08 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-09 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-10 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-11 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-14 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-15 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-16 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-17 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-18 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-22 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-23 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,450
2013-01-24 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-25 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-28 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-29 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-30 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-01-31 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-01 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-04 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-05 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,225
2013-02-06 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-07 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-08 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-11 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-12 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,450
2013-02-13 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-14 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-15 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-19 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-20 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-21 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-22 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-25 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-26 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-27 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-02-28 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-03-01 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-03-04 00:00:00+00:00,3.5303947925567627,3.5303947925567627,3.5303947925567627,3.5303947925567627,0
2013-03-05 00:00:00+00:00,3.4799599647521973,3.4799599647521973,3.4799599647521973,3.4799599647521973,225
2013-03-06 00:00:00+00:00,3.5070691108703613,3.5070691108703613,3.5070691108703613,3.5070691108703613,0
2013-03-07 00:00:00+00:00,3.5070691108703613,3.5070691108703613,3.5070691108703613,3.5070691108703613,0
2013-03-08 00:00:00+00:00,3.5070691108703613,3.5070691108703613,3.5070691108703613,3.5070691108703613,0
2013-03-11 00:00:00+00:00,3.5070691108703613,3.5070691108703613,3.5070691108703613,3.5070691108703613,0
2013-03-12 00:00:00+00:00,3.5070691108703613,3.5070691108703613,3.5070691108703613,3.5070691108703613,0
2013-03-13 00:00:00+00:00,3.5070691108703613,3.5070691108703613,3.5070691108703613,3.5070691108703613,0
2013-03-14 00:00:00+00:00,3.5070691108703613,3.5070691108703613,3.5070691108703613,3.5070691108703613,2025
2013-03-15 00:00:00+00:00,3.5070691108703613,3.5070691108703613,3.5070691108703613,3.5070691108703613,0
2013-03-18 00:00:00+00:00,3.5070691108703613,3.5070691108703613,3.5070691108703613,3.5070691108703613,0
2013-03-19 00:00:00+00:00,3.5070691108703613,3.5070691108703613,3.5070691108703613,3.5070691108703613,0
2013-03-20 00:00:00+00:00,3.5070691108703613,3.5070691108703613,3.5070691108703613,3.5070691108703613,0
2013-03-21 00:00:00+00:00,3.507069207979053,3.557896614074707,3.507069207979053,3.557896614074707,14400
2013-03-22 00:00:00+00:00,3.557896614074707,3.557896614074707,3.557896614074707,3.557896614074707,0
2013-03-25 00:00:00+00:00,3.557896614074707,3.557896614074707,3.557896614074707,3.557896614074707,1575
2013-03-26 00:00:00+00:00,3.557896614074707,3.557896614074707,3.557896614074707,3.557896614074707,0
2013-03-27 00:00:00+00:00,3.557896614074707,3.557896614074707,3.557896614074707,3.557896614074707,0
2013-03-28 00:00:00+00:00,3.557896614074707,3.557896614074707,3.557896614074707,3.557896614074707,0
2013-04-01 00:00:00+00:00,3.7273199680667104,3.7273199680667104,3.557896614074707,3.557896614074707,1350
2013-04-02 00:00:00+00:00,3.557896614074707,3.557896614074707,3.557896614074707,3.557896614074707,0
2013-04-03 00:00:00+00:00,3.557896614074707,3.557896614074707,3.557896614074707,3.557896614074707,0
2013-04-04 00:00:00+00:00,3.557896614074707,3.557896614074707,3.557896614074707,3.557896614074707,0
2013-04-05 00:00:00+00:00,3.557896614074707,3.557896614074707,3.557896614074707,3.557896614074707,5175
2013-04-08 00:00:00+00:00,3.557896614074707,3.557896614074707,3.557896614074707,3.557896614074707,0
2013-04-09 00:00:00+00:00,3.388472080230713,3.388472080230713,3.388472080230713,3.388472080230713,1125
2013-04-10 00:00:00+00:00,3.388472080230713,3.388472080230713,3.388472080230713,3.388472080230713,1125
