"('date', '')","('open', 'ANVS')","('high', 'ANVS')","('low', 'ANVS')","('close', 'ANVS')","('volume', 'ANVS')"
2024-02-29 00:00:00+00:00,8.989999771118164,8.989999771118164,8.100000381469727,8.470000267028809,291400
2024-03-01 00:00:00+00:00,8.800000190734863,9.479999542236328,8.460000038146973,8.869999885559082,187000
2024-03-04 00:00:00+00:00,9.239999771118164,9.449999809265137,8.770000457763672,9.100000381469727,101600
2024-03-05 00:00:00+00:00,9.0600004196167,9.350000381469727,8.979999542236328,9.0600004196167,100100
2024-03-06 00:00:00+00:00,9.069999694824219,9.390000343322754,9.069999694824219,9.350000381469727,85400
2024-03-07 00:00:00+00:00,9.420000076293945,9.420000076293945,8.800000190734863,8.800000190734863,92400
2024-03-08 00:00:00+00:00,8.90999984741211,9.239999771118164,8.819999694824219,8.970000267028809,68800
2024-03-11 00:00:00+00:00,8.760000228881836,9.119999885559082,8.760000228881836,9.010000228881836,56900
2024-03-12 00:00:00+00:00,9.25,9.470000267028809,9.0,9.34000015258789,69100
2024-03-13 00:00:00+00:00,9.199999809265137,9.619999885559082,9.0,9.09000015258789,126700
2024-03-14 00:00:00+00:00,9.0,9.199999809265137,8.890000343322754,8.920000076293945,81500
2024-03-15 00:00:00+00:00,8.899999618530273,9.399999618530273,8.899999618530273,9.09000015258789,119600
2024-03-18 00:00:00+00:00,9.899999618530273,10.050000190734863,9.319999694824219,9.390000343322754,158200
2024-03-19 00:00:00+00:00,9.34000015258789,9.4399995803833,8.899999618530273,8.920000076293945,154300
2024-03-20 00:00:00+00:00,9.850000381469727,13.260000228881836,9.600000381469727,11.100000381469727,2141300
2024-03-21 00:00:00+00:00,11.149999618530273,12.449999809265137,10.800000190734863,11.829999923706055,425400
2024-03-22 00:00:00+00:00,11.8100004196167,11.8100004196167,10.600000381469727,11.3100004196167,255900
2024-03-25 00:00:00+00:00,11.600000381469727,11.920000076293945,10.920000076293945,11.899999618530273,304600
2024-03-26 00:00:00+00:00,12.449999809265137,12.449999809265137,11.520000457763672,11.779999732971191,252400
2024-03-27 00:00:00+00:00,11.729999542236328,12.300000190734863,11.59000015258789,12.029999732971191,173600
2024-03-28 00:00:00+00:00,12.0,12.579999923706055,11.579999923706055,11.899999618530273,249600
2024-04-01 00:00:00+00:00,12.0,12.4399995803833,11.550000190734863,11.960000038146973,192100
2024-04-02 00:00:00+00:00,12.239999771118164,12.319999694824219,11.069999694824219,11.180000305175781,201600
2024-04-03 00:00:00+00:00,11.25,11.59000015258789,11.140000343322754,11.289999961853027,120200
2024-04-04 00:00:00+00:00,11.220000267028809,11.470000267028809,10.869999885559082,11.039999961853027,185500
2024-04-05 00:00:00+00:00,11.1899995803833,11.59000015258789,10.850000381469727,11.100000381469727,186000
2024-04-08 00:00:00+00:00,10.970000267028809,11.680000305175781,10.90999984741211,11.460000038146973,158100
2024-04-09 00:00:00+00:00,11.479999542236328,12.149999618530273,11.260000228881836,11.489999771118164,141300
2024-04-10 00:00:00+00:00,11.09000015258789,11.800000190734863,10.859999656677246,11.75,97800
2024-04-11 00:00:00+00:00,11.899999618530273,12.329999923706055,11.800000190734863,12.199999809265137,147800
2024-04-12 00:00:00+00:00,12.180000305175781,12.199999809265137,11.59000015258789,11.630000114440918,132900
2024-04-15 00:00:00+00:00,11.680000305175781,11.989999771118164,10.850000381469727,11.09000015258789,155700
2024-04-16 00:00:00+00:00,11.0,11.119999885559082,9.600000381469727,10.079999923706055,194200
2024-04-17 00:00:00+00:00,10.0,10.319999694824219,8.859999656677246,8.989999771118164,292900
2024-04-18 00:00:00+00:00,9.109999656677246,9.880000114440918,9.039999961853027,9.850000381469727,241600
2024-04-19 00:00:00+00:00,9.850000381469727,10.180000305175781,9.619999885559082,10.0600004196167,224800
2024-04-22 00:00:00+00:00,10.170000076293945,11.739999771118164,10.100000381469727,11.489999771118164,321100
2024-04-23 00:00:00+00:00,11.569999694824219,12.34000015258789,11.399999618530273,11.880000114440918,226500
2024-04-24 00:00:00+00:00,11.989999771118164,13.649999618530273,11.989999771118164,12.739999771118164,490400
2024-04-25 00:00:00+00:00,12.550000190734863,13.640000343322754,12.550000190734863,13.600000381469727,330400
2024-04-26 00:00:00+00:00,13.710000038146973,18.200000762939453,13.710000038146973,18.010000228881836,1059600
2024-04-29 00:00:00+00:00,18.0,20.0,5.230000019073486,7.28000020980835,9558900
2024-04-30 00:00:00+00:00,6.889999866485596,6.889999866485596,5.369999885559082,5.570000171661377,2175900
2024-05-01 00:00:00+00:00,5.460000038146973,6.309999942779541,5.460000038146973,6.110000133514404,1076600
2024-05-02 00:00:00+00:00,6.199999809265137,6.199999809265137,5.449999809265137,5.449999809265137,673500
2024-05-03 00:00:00+00:00,5.46999979019165,5.730000019073486,4.860000133514404,5.179999828338623,609600
2024-05-06 00:00:00+00:00,5.300000190734863,5.760000228881836,5.210000038146973,5.389999866485596,399600
2024-05-07 00:00:00+00:00,5.489999771118164,5.559999942779541,5.199999809265137,5.349999904632568,329200
2024-05-08 00:00:00+00:00,5.300000190734863,5.300000190734863,4.789999961853027,4.820000171661377,420400
2024-05-09 00:00:00+00:00,5.099999904632568,6.929999828338623,5.0,6.03000020980835,2122700
2024-05-10 00:00:00+00:00,6.130000114440918,6.349999904632568,5.400000095367432,5.929999828338623,536100
2024-05-13 00:00:00+00:00,6.5,7.260000228881836,6.170000076293945,6.849999904632568,589300
2024-05-14 00:00:00+00:00,7.03000020980835,8.359999656677246,6.949999809265137,8.359999656677246,789400
2024-05-15 00:00:00+00:00,8.5,10.399999618530273,8.489999771118164,8.720000267028809,1016400
2024-05-16 00:00:00+00:00,8.720000267028809,9.079999923706055,8.029999732971191,8.029999732971191,463600
2024-05-17 00:00:00+00:00,8.0,8.350000381469727,7.380000114440918,8.3100004196167,472100
2024-05-20 00:00:00+00:00,8.350000381469727,8.979999542236328,8.0,8.75,320600
2024-05-21 00:00:00+00:00,8.699999809265137,9.180000305175781,8.229999542236328,8.229999542236328,271600
2024-05-22 00:00:00+00:00,7.949999809265137,8.239999771118164,7.510000228881836,7.650000095367432,328200
2024-05-23 00:00:00+00:00,7.849999904632568,7.849999904632568,6.820000171661377,7.079999923706055,324500
2024-05-24 00:00:00+00:00,7.130000114440918,7.360000133514404,6.909999847412109,7.289999961853027,107500
2024-05-28 00:00:00+00:00,7.400000095367432,7.46999979019165,6.429999828338623,6.650000095367432,330500
2024-05-29 00:00:00+00:00,6.510000228881836,6.929999828338623,6.0,6.0,403900
2024-05-30 00:00:00+00:00,6.210000038146973,6.239999771118164,5.909999847412109,6.0,181900
2024-05-31 00:00:00+00:00,6.0,7.5,6.0,6.550000190734863,593700
2024-06-03 00:00:00+00:00,6.599999904632568,7.0,6.579999923706055,6.809999942779541,174400
2024-06-04 00:00:00+00:00,7.039999961853027,7.039999961853027,6.570000171661377,6.610000133514404,145600
2024-06-05 00:00:00+00:00,6.71999979019165,7.0,6.449999809265137,6.730000019073486,288900
2024-06-06 00:00:00+00:00,6.650000095367432,6.949999809265137,6.610000133514404,6.670000076293945,158100
2024-06-07 00:00:00+00:00,6.489999771118164,6.769999980926514,6.110000133514404,6.170000076293945,237000
2024-06-10 00:00:00+00:00,6.150000095367432,6.579999923706055,6.090000152587891,6.5,158300
2024-06-11 00:00:00+00:00,6.199999809265137,6.829999923706055,5.760000228881836,6.769999980926514,368400
2024-06-12 00:00:00+00:00,6.550000190734863,6.659999847412109,6.010000228881836,6.079999923706055,326200
2024-06-13 00:00:00+00:00,6.429999828338623,6.429999828338623,5.880000114440918,6.010000228881836,131700
2024-06-14 00:00:00+00:00,6.260000228881836,6.260000228881836,5.849999904632568,5.849999904632568,152100
2024-06-17 00:00:00+00:00,5.929999828338623,5.929999828338623,5.5,5.510000228881836,183000
2024-06-18 00:00:00+00:00,5.800000190734863,5.849999904632568,5.309999942779541,5.309999942779541,223400
2024-06-20 00:00:00+00:00,5.269999980926514,6.03000020980835,5.21999979019165,6.03000020980835,185200
2024-06-21 00:00:00+00:00,6.03000020980835,6.239999771118164,5.599999904632568,5.940000057220459,241900
2024-06-24 00:00:00+00:00,6.0,6.300000190734863,5.730000019073486,6.090000152587891,193800
2024-06-25 00:00:00+00:00,5.909999847412109,5.96999979019165,5.53000020980835,5.559999942779541,208000
2024-06-26 00:00:00+00:00,5.739999771118164,5.949999809265137,5.710000038146973,5.730000019073486,140300
2024-06-27 00:00:00+00:00,5.650000095367432,6.179999828338623,5.650000095367432,6.0,163000
2024-06-28 00:00:00+00:00,6.079999923706055,6.159999847412109,5.559999942779541,5.760000228881836,143800
2024-07-01 00:00:00+00:00,5.989999771118164,5.989999771118164,5.269999980926514,5.269999980926514,374100
2024-07-02 00:00:00+00:00,5.329999923706055,12.510000228881836,4.53000020980835,9.279999732971191,40734200
2024-07-03 00:00:00+00:00,9.180000305175781,9.239999771118164,7.380000114440918,8.079999923706055,5394600
2024-07-05 00:00:00+00:00,7.699999809265137,11.460000038146973,7.690000057220459,11.100000381469727,16203600
2024-07-08 00:00:00+00:00,11.100000381469727,17.31999969482422,11.100000381469727,15.460000038146973,22142300
2024-07-09 00:00:00+00:00,15.130000114440918,17.8799991607666,13.75,14.569999694824219,3952300
2024-07-10 00:00:00+00:00,14.020000457763672,14.140000343322754,11.420000076293945,12.079999923706055,2122800
2024-07-11 00:00:00+00:00,12.539999961853027,14.800000190734863,12.420000076293945,13.109999656677246,2580800
2024-07-12 00:00:00+00:00,13.260000228881836,13.529999732971191,12.020000457763672,12.15999984741211,982900
2024-07-15 00:00:00+00:00,12.029999732971191,13.0,12.029999732971191,12.640000343322754,506900
2024-07-16 00:00:00+00:00,12.600000381469727,13.90999984741211,12.4399995803833,12.510000228881836,961200
2024-07-17 00:00:00+00:00,12.210000038146973,13.380000114440918,11.770000457763672,12.460000038146973,601900
2024-07-18 00:00:00+00:00,12.449999809265137,12.579999923706055,11.149999618530273,11.390000343322754,533400
2024-07-19 00:00:00+00:00,11.279999732971191,11.539999961853027,10.520000457763672,11.329999923706055,444300
2024-07-22 00:00:00+00:00,11.479999542236328,11.539999961853027,10.319999694824219,10.75,406000
2024-07-23 00:00:00+00:00,10.720000267028809,11.109999656677246,10.5,10.649999618530273,284900
2024-07-24 00:00:00+00:00,10.520000457763672,11.6899995803833,10.5,10.770000457763672,696500
2024-07-25 00:00:00+00:00,10.710000038146973,10.84000015258789,10.199999809265137,10.470000267028809,195000
2024-07-26 00:00:00+00:00,10.470000267028809,11.199999809265137,10.180000305175781,10.960000038146973,371900
2024-07-29 00:00:00+00:00,11.079999923706055,11.289999961853027,10.40999984741211,10.579999923706055,227300
2024-07-30 00:00:00+00:00,10.59000015258789,10.649999618530273,9.399999618530273,9.449999809265137,453600
2024-07-31 00:00:00+00:00,9.329999923706055,9.850000381469727,8.760000228881836,9.3100004196167,438100
2024-08-01 00:00:00+00:00,9.390000343322754,9.850000381469727,8.880000114440918,9.09000015258789,371300
2024-08-02 00:00:00+00:00,8.869999885559082,8.989999771118164,8.40999984741211,8.65999984741211,247700
2024-08-05 00:00:00+00:00,7.869999885559082,8.569999694824219,7.699999809265137,8.399999618530273,256600
2024-08-06 00:00:00+00:00,8.920000076293945,8.920000076293945,8.350000381469727,8.350000381469727,263300
2024-08-07 00:00:00+00:00,8.5,8.5,7.820000171661377,8.020000457763672,322700
2024-08-08 00:00:00+00:00,8.109999656677246,8.5,7.829999923706055,8.25,202000
2024-08-09 00:00:00+00:00,8.300000190734863,8.460000038146973,7.559999942779541,7.690000057220459,324200
2024-08-12 00:00:00+00:00,7.840000152587891,7.909999847412109,7.579999923706055,7.869999885559082,115200
2024-08-13 00:00:00+00:00,8.100000381469727,8.1899995803833,7.869999885559082,7.960000038146973,156100
2024-08-14 00:00:00+00:00,7.96999979019165,8.069999694824219,7.71999979019165,7.760000228881836,204000
2024-08-15 00:00:00+00:00,8.199999809265137,9.579999923706055,8.050000190734863,8.850000381469727,662700
2024-08-16 00:00:00+00:00,9.0,9.100000381469727,8.420000076293945,8.529999732971191,268800
2024-08-19 00:00:00+00:00,8.489999771118164,9.0600004196167,8.399999618530273,8.869999885559082,242200
2024-08-20 00:00:00+00:00,8.899999618530273,9.239999771118164,8.649999618530273,8.920000076293945,95900
2024-08-21 00:00:00+00:00,9.050000190734863,9.800000190734863,8.899999618530273,9.609999656677246,341100
2024-08-22 00:00:00+00:00,9.670000076293945,9.930000305175781,9.010000228881836,9.1899995803833,191600
2024-08-23 00:00:00+00:00,9.25,9.979999542236328,9.220000267028809,9.6899995803833,350900
2024-08-26 00:00:00+00:00,9.569999694824219,9.949999809265137,9.399999618530273,9.670000076293945,125000
2024-08-27 00:00:00+00:00,9.520000457763672,9.819999694824219,9.109999656677246,9.130000114440918,150500
2024-08-28 00:00:00+00:00,9.130000114440918,9.149999618530273,8.609999656677246,8.770000457763672,209500
2024-08-29 00:00:00+00:00,8.779999732971191,9.09000015258789,8.630000114440918,8.819999694824219,124100
2024-08-30 00:00:00+00:00,8.710000038146973,8.819999694824219,8.260000228881836,8.460000038146973,110100
2024-09-03 00:00:00+00:00,8.34000015258789,8.699999809265137,8.140000343322754,8.369999885559082,116900
2024-09-04 00:00:00+00:00,8.199999809265137,8.569999694824219,8.1899995803833,8.430000305175781,139500
2024-09-05 00:00:00+00:00,8.579999923706055,8.579999923706055,7.710000038146973,7.860000133514404,245500
2024-09-06 00:00:00+00:00,7.769999980926514,7.920000076293945,7.449999809265137,7.869999885559082,129700
2024-09-09 00:00:00+00:00,7.900000095367432,8.399999618530273,7.809999942779541,8.180000305175781,104600
2024-09-10 00:00:00+00:00,8.260000228881836,8.4399995803833,8.130000114440918,8.359999656677246,99600
2024-09-11 00:00:00+00:00,8.180000305175781,8.680000305175781,8.130000114440918,8.579999923706055,186500
2024-09-12 00:00:00+00:00,8.729999542236328,8.729999542236328,8.300000190734863,8.470000267028809,93900
2024-09-13 00:00:00+00:00,8.489999771118164,8.600000381469727,7.940000057220459,8.010000228881836,160800
2024-09-16 00:00:00+00:00,8.0,8.350000381469727,7.940000057220459,8.020000457763672,75300
2024-09-17 00:00:00+00:00,8.010000228881836,9.5,8.0,8.739999771118164,361400
2024-09-18 00:00:00+00:00,8.670000076293945,9.0,8.350000381469727,8.359999656677246,228600
2024-09-19 00:00:00+00:00,8.479999542236328,8.989999771118164,8.350000381469727,8.640000343322754,137000
2024-09-20 00:00:00+00:00,8.59000015258789,8.819999694824219,8.449999809265137,8.470000267028809,202700
2024-09-23 00:00:00+00:00,8.460000038146973,8.539999961853027,7.929999828338623,8.0,170400
2024-09-24 00:00:00+00:00,7.96999979019165,8.140000343322754,7.849999904632568,8.010000228881836,99000
2024-09-25 00:00:00+00:00,7.860000133514404,8.220000267028809,7.860000133514404,7.960000038146973,175800
2024-09-26 00:00:00+00:00,8.0,8.239999771118164,7.820000171661377,8.239999771118164,149200
2024-09-27 00:00:00+00:00,8.239999771118164,8.550000190734863,8.09000015258789,8.100000381469727,111800
2024-09-30 00:00:00+00:00,8.140000343322754,8.300000190734863,7.96999979019165,8.0600004196167,107800
2024-10-01 00:00:00+00:00,8.180000305175781,8.34000015258789,7.840000152587891,7.929999828338623,197000
2024-10-02 00:00:00+00:00,8.010000228881836,8.359999656677246,7.900000095367432,8.359999656677246,139300
2024-10-03 00:00:00+00:00,8.180000305175781,8.229999542236328,7.929999828338623,8.020000457763672,140900
2024-10-04 00:00:00+00:00,8.180000305175781,8.539999961853027,7.96999979019165,8.40999984741211,174600
2024-10-07 00:00:00+00:00,8.289999961853027,8.670000076293945,8.100000381469727,8.199999809265137,118900
2024-10-08 00:00:00+00:00,8.210000038146973,8.470000267028809,8.130000114440918,8.329999923706055,87900
2024-10-09 00:00:00+00:00,8.329999923706055,8.479999542236328,7.989999771118164,8.050000190734863,133000
2024-10-10 00:00:00+00:00,8.109999656677246,8.25,7.909999847412109,8.0,180300
2024-10-11 00:00:00+00:00,7.920000076293945,8.100000381469727,7.800000190734863,7.929999828338623,167400
2024-10-14 00:00:00+00:00,8.130000114440918,8.130000114440918,7.289999961853027,7.510000228881836,362000
2024-10-15 00:00:00+00:00,7.539999961853027,8.380000114440918,7.039999961853027,7.980000019073486,1494400
2024-10-16 00:00:00+00:00,8.09000015258789,9.5,7.949999809265137,9.140000343322754,909000
2024-10-17 00:00:00+00:00,9.140000343322754,9.140000343322754,8.170000076293945,8.65999984741211,426600
2024-10-18 00:00:00+00:00,8.550000190734863,9.300000190734863,8.550000190734863,9.210000038146973,275500
2024-10-21 00:00:00+00:00,9.149999618530273,10.210000038146973,9.0,9.819999694824219,653900
2024-10-22 00:00:00+00:00,10.050000190734863,10.100000381469727,9.619999885559082,9.630000114440918,249600
2024-10-23 00:00:00+00:00,9.569999694824219,9.65999984741211,9.0600004196167,9.25,155800
2024-10-24 00:00:00+00:00,9.25,9.609999656677246,9.0,9.069999694824219,139300
2024-10-25 00:00:00+00:00,9.4399995803833,10.470000267028809,9.319999694824219,9.869999885559082,528500
2024-10-28 00:00:00+00:00,9.869999885559082,10.539999961853027,9.65999984741211,9.699999809265137,361700
2024-10-29 00:00:00+00:00,9.630000114440918,10.15999984741211,9.630000114440918,9.75,158100
2024-10-30 00:00:00+00:00,9.569999694824219,9.779999732971191,9.390000343322754,9.550000190734863,229900
2024-10-31 00:00:00+00:00,9.649999618530273,9.649999618530273,9.020000457763672,9.279999732971191,243700
2024-11-01 00:00:00+00:00,9.449999809265137,9.529999732971191,8.850000381469727,9.09000015258789,143000
2024-11-04 00:00:00+00:00,9.069999694824219,9.229999542236328,8.65999984741211,8.729999542236328,149300
2024-11-05 00:00:00+00:00,8.6899995803833,8.8100004196167,8.220000267028809,8.319999694824219,186400
2024-11-06 00:00:00+00:00,8.510000228881836,8.6899995803833,8.119999885559082,8.579999923706055,188200
2024-11-07 00:00:00+00:00,8.630000114440918,8.930000305175781,8.600000381469727,8.609999656677246,114300
2024-11-08 00:00:00+00:00,8.59000015258789,8.699999809265137,8.0,8.15999984741211,279400
2024-11-11 00:00:00+00:00,8.0,8.210000038146973,7.300000190734863,7.650000095367432,605700
2024-11-12 00:00:00+00:00,7.760000228881836,7.800000190734863,7.320000171661377,7.539999961853027,181200
2024-11-13 00:00:00+00:00,7.550000190734863,7.769999980926514,7.360000133514404,7.409999847412109,145200
2024-11-14 00:00:00+00:00,7.519999980926514,7.519999980926514,6.849999904632568,6.96999979019165,245300
2024-11-15 00:00:00+00:00,7.099999904632568,7.119999885559082,6.679999828338623,6.840000152587891,255400
2024-11-18 00:00:00+00:00,6.929999828338623,6.96999979019165,6.710000038146973,6.820000171661377,97500
2024-11-19 00:00:00+00:00,6.71999979019165,6.880000114440918,6.630000114440918,6.679999828338623,139400
2024-11-20 00:00:00+00:00,6.659999847412109,6.840000152587891,6.429999828338623,6.539999961853027,289200
2024-11-21 00:00:00+00:00,6.53000020980835,6.889999866485596,6.369999885559082,6.789999961853027,151100
2024-11-22 00:00:00+00:00,6.849999904632568,6.949999809265137,6.619999885559082,6.650000095367432,154800
2024-11-25 00:00:00+00:00,6.800000190734863,7.519999980926514,6.760000228881836,7.070000171661377,379400
2024-11-26 00:00:00+00:00,7.090000152587891,7.099999904632568,6.449999809265137,6.559999942779541,271300
2024-11-27 00:00:00+00:00,6.710000038146973,6.75,6.360000133514404,6.539999961853027,178600
2024-11-29 00:00:00+00:00,6.5,6.75,6.5,6.710000038146973,67300
2024-12-02 00:00:00+00:00,6.75,7.389999866485596,6.75,7.28000020980835,408800
2024-12-03 00:00:00+00:00,7.170000076293945,7.21999979019165,6.340000152587891,6.389999866485596,474800
2024-12-04 00:00:00+00:00,6.539999961853027,6.610000133514404,5.940000057220459,5.980000019073486,441300
2024-12-05 00:00:00+00:00,5.96999979019165,6.170000076293945,5.75,5.820000171661377,333400
2024-12-06 00:00:00+00:00,5.989999771118164,6.25,5.78000020980835,6.0,259700
2024-12-09 00:00:00+00:00,6.0,6.150000095367432,5.71999979019165,5.730000019073486,222300
2024-12-10 00:00:00+00:00,5.800000190734863,5.889999866485596,5.539999961853027,5.659999847412109,284700
2024-12-11 00:00:00+00:00,5.71999979019165,6.0,5.239999771118164,5.960000038146973,422500
2024-12-12 00:00:00+00:00,6.050000190734863,6.369999885559082,5.519999980926514,5.559999942779541,414000
2024-12-13 00:00:00+00:00,5.519999980926514,5.599999904632568,5.199999809265137,5.309999942779541,306500
2024-12-16 00:00:00+00:00,5.25,5.360000133514404,5.0,5.0,410900
2024-12-17 00:00:00+00:00,5.03000020980835,5.199999809265137,4.760000228881836,5.110000133514404,320500
2024-12-18 00:00:00+00:00,5.110000133514404,5.210000038146973,4.659999847412109,4.710000038146973,359800
2024-12-19 00:00:00+00:00,4.619999885559082,4.699999809265137,4.380000114440918,4.400000095367432,404500
2024-12-20 00:00:00+00:00,4.460000038146973,4.53000020980835,4.300000190734863,4.369999885559082,330100
2024-12-23 00:00:00+00:00,4.449999809265137,4.5,4.210000038146973,4.460000038146973,220400
2024-12-24 00:00:00+00:00,4.429999828338623,5.110000133514404,4.380000114440918,5.010000228881836,281800
2024-12-26 00:00:00+00:00,5.170000076293945,5.25,4.860000133514404,5.159999847412109,330000
2024-12-27 00:00:00+00:00,5.199999809265137,5.340000152587891,5.03000020980835,5.269999980926514,318800
2024-12-30 00:00:00+00:00,5.170000076293945,5.309999942779541,5.039999961853027,5.079999923706055,180900
2024-12-31 00:00:00+00:00,5.139999866485596,5.320000171661377,4.849999904632568,5.03000020980835,268000
2025-01-02 00:00:00+00:00,5.039999961853027,5.440000057220459,5.010000228881836,5.110000133514404,230500
2025-01-03 00:00:00+00:00,5.110000133514404,5.599999904632568,5.110000133514404,5.389999866485596,228700
2025-01-06 00:00:00+00:00,5.460000038146973,5.550000190734863,5.309999942779541,5.349999904632568,185600
2025-01-07 00:00:00+00:00,5.570000171661377,5.570000171661377,4.769999980926514,5.050000190734863,4282300
2025-01-08 00:00:00+00:00,5.010000228881836,5.269999980926514,4.650000095367432,5.159999847412109,538800
2025-01-10 00:00:00+00:00,4.900000095367432,5.099999904632568,4.760000228881836,4.889999866485596,294500
2025-01-13 00:00:00+00:00,4.900000095367432,4.900000095367432,4.630000114440918,4.769999980926514,239300
2025-01-14 00:00:00+00:00,4.880000114440918,4.949999809265137,4.610000133514404,4.670000076293945,339200
2025-01-15 00:00:00+00:00,4.630000114440918,4.860000133514404,4.630000114440918,4.820000171661377,186900
2025-01-16 00:00:00+00:00,4.900000095367432,5.050000190734863,4.690000057220459,5.010000228881836,314500
2025-01-17 00:00:00+00:00,5.050000190734863,5.179999828338623,4.960000038146973,5.010000228881836,233500
2025-01-21 00:00:00+00:00,5.079999923706055,5.480000019073486,5.0,5.21999979019165,312100
2025-01-22 00:00:00+00:00,5.210000038146973,5.5,5.199999809265137,5.309999942779541,220500
2025-01-23 00:00:00+00:00,5.260000228881836,5.300000190734863,5.010000228881836,5.110000133514404,163600
2025-01-24 00:00:00+00:00,5.010000228881836,5.119999885559082,4.889999866485596,4.920000076293945,245400
2025-01-27 00:00:00+00:00,4.949999809265137,5.050000190734863,4.739999771118164,4.840000152587891,186100
2025-01-28 00:00:00+00:00,4.820000171661377,4.860000133514404,4.630000114440918,4.860000133514404,187700
2025-01-29 00:00:00+00:00,4.849999904632568,5.0,4.800000190734863,4.889999866485596,154000
2025-01-30 00:00:00+00:00,4.880000114440918,5.010000228881836,4.800000190734863,4.889999866485596,157800
2025-01-31 00:00:00+00:00,4.829999923706055,5.010000228881836,4.820000171661377,4.869999885559082,118200
2025-02-03 00:00:00+00:00,4.050000190734863,4.480000019073486,3.069999933242798,3.240000009536743,3753900
