"('date', '')","('open', 'APTV')","('high', 'APTV')","('low', 'APTV')","('close', 'APTV')","('volume', 'APTV')"
2024-02-27 00:00:00+00:00,78.4000015258789,79.94999694824219,78.05999755859375,78.83000183105469,2171700
2024-02-28 00:00:00+00:00,77.7300033569336,79.41999816894531,77.6500015258789,78.7699966430664,1515700
2024-02-29 00:00:00+00:00,79.47000122070312,80.02999877929688,78.66999816894531,79.48999786376953,2668400
2024-03-01 00:00:00+00:00,79.62999725341797,79.66999816894531,78.43000030517578,79.05000305175781,2117800
2024-03-04 00:00:00+00:00,78.91999816894531,78.97000122070312,77.55999755859375,78.48999786376953,1495600
2024-03-05 00:00:00+00:00,78.0,80.62000274658203,77.80999755859375,79.43000030517578,2632800
2024-03-06 00:00:00+00:00,80.12999725341797,80.2300033569336,77.58999633789062,78.12999725341797,2634900
2024-03-07 00:00:00+00:00,78.55999755859375,79.94999694824219,78.48999786376953,78.7699966430664,2154100
2024-03-08 00:00:00+00:00,79.36000061035156,80.0,78.0,78.19000244140625,1356600
2024-03-11 00:00:00+00:00,77.69000244140625,78.91999816894531,77.44999694824219,78.51000213623047,1971900
2024-03-12 00:00:00+00:00,78.80999755859375,79.76000213623047,78.0199966430664,78.70999908447266,1610400
2024-03-13 00:00:00+00:00,78.47000122070312,80.31999969482422,78.47000122070312,79.72000122070312,2067700
2024-03-14 00:00:00+00:00,79.13999938964844,79.68000030517578,75.94999694824219,76.19999694824219,2529900
2024-03-15 00:00:00+00:00,75.87000274658203,77.4800033569336,75.0,77.23999786376953,3852400
2024-03-18 00:00:00+00:00,78.5199966430664,78.58999633789062,77.0,77.80999755859375,1753400
2024-03-19 00:00:00+00:00,77.56999969482422,78.18000030517578,76.94999694824219,77.91999816894531,1626400
2024-03-20 00:00:00+00:00,78.01000213623047,79.19999694824219,77.9800033569336,79.01000213623047,1602400
2024-03-21 00:00:00+00:00,79.08999633789062,80.66000366210938,78.98999786376953,80.55999755859375,2677400
2024-03-22 00:00:00+00:00,80.16000366210938,80.18000030517578,77.9000015258789,78.72000122070312,2428600
2024-03-25 00:00:00+00:00,79.19000244140625,79.87999725341797,78.0999984741211,79.08999633789062,1888600
2024-03-26 00:00:00+00:00,79.3499984741211,79.5999984741211,76.41000366210938,76.58999633789062,2180400
2024-03-27 00:00:00+00:00,77.04000091552734,78.75,76.75,78.63999938964844,2751500
2024-03-28 00:00:00+00:00,79.05999755859375,79.83000183105469,78.47000122070312,79.6500015258789,2654400
2024-04-01 00:00:00+00:00,80.12999725341797,80.80999755859375,78.76000213623047,78.79000091552734,1731400
2024-04-02 00:00:00+00:00,77.51000213623047,77.80000305175781,76.6500015258789,77.16000366210938,1597000
2024-04-03 00:00:00+00:00,76.83999633789062,77.68000030517578,76.45999908447266,77.56999969482422,1887800
2024-04-04 00:00:00+00:00,78.41999816894531,78.95999908447266,75.2300033569336,75.2699966430664,2080300
2024-04-05 00:00:00+00:00,75.52999877929688,76.5999984741211,74.33999633789062,74.7300033569336,2315800
2024-04-08 00:00:00+00:00,75.19999694824219,77.22000122070312,75.16999816894531,76.06999969482422,3697700
2024-04-09 00:00:00+00:00,76.51000213623047,78.98999786376953,76.27999877929688,78.93000030517578,2043900
2024-04-10 00:00:00+00:00,77.0,77.38999938964844,74.27999877929688,74.94999694824219,2082700
2024-04-11 00:00:00+00:00,75.19999694824219,75.97000122070312,73.8499984741211,75.7699966430664,1449700
2024-04-12 00:00:00+00:00,75.0999984741211,75.1500015258789,73.38999938964844,74.19000244140625,1745700
2024-04-15 00:00:00+00:00,74.44999694824219,74.88999938964844,72.62000274658203,73.01000213623047,1794100
2024-04-16 00:00:00+00:00,72.0999984741211,72.77999877929688,71.5999984741211,71.94000244140625,1789700
2024-04-17 00:00:00+00:00,71.1500015258789,71.88999938964844,69.30000305175781,69.3499984741211,3727600
2024-04-18 00:00:00+00:00,70.05999755859375,70.12999725341797,68.83999633789062,69.31999969482422,1727900
2024-04-19 00:00:00+00:00,68.91999816894531,69.98999786376953,68.91999816894531,69.62999725341797,1867600
2024-04-22 00:00:00+00:00,70.2699966430664,70.44999694824219,69.22000122070312,70.0999984741211,1883800
2024-04-23 00:00:00+00:00,70.12000274658203,70.97000122070312,69.69000244140625,70.25,1902700
2024-04-24 00:00:00+00:00,70.44999694824219,72.33000183105469,70.19000244140625,71.4000015258789,1860700
2024-04-25 00:00:00+00:00,70.5199966430664,70.9000015258789,68.93000030517578,70.12999725341797,1618700
2024-04-26 00:00:00+00:00,70.0199966430664,71.79000091552734,69.8499984741211,71.20999908447266,2108200
2024-04-29 00:00:00+00:00,71.9000015258789,72.7300033569336,71.7699966430664,72.41000366210938,2841600
2024-04-30 00:00:00+00:00,70.80999755859375,71.4800033569336,70.41000366210938,71.0,2752000
2024-05-01 00:00:00+00:00,70.80999755859375,71.51000213623047,69.58999633789062,69.75,4209200
2024-05-02 00:00:00+00:00,75.41999816894531,78.73999786376953,73.94999694824219,77.79000091552734,7872700
2024-05-03 00:00:00+00:00,79.44999694824219,81.23999786376953,78.8499984741211,80.81999969482422,4769700
2024-05-06 00:00:00+00:00,81.98999786376953,85.5,81.12000274658203,84.4000015258789,4546500
2024-05-07 00:00:00+00:00,84.56999969482422,85.55999755859375,82.83999633789062,83.0,2505300
2024-05-08 00:00:00+00:00,81.62000274658203,83.44000244140625,81.5999984741211,83.19999694824219,1639500
2024-05-09 00:00:00+00:00,83.58999633789062,84.54000091552734,83.31999969482422,83.69000244140625,1591800
2024-05-10 00:00:00+00:00,83.69999694824219,84.73999786376953,82.3499984741211,82.77999877929688,2046300
2024-05-13 00:00:00+00:00,83.20999908447266,84.19999694824219,82.58000183105469,82.73999786376953,1626600
2024-05-14 00:00:00+00:00,84.02999877929688,84.4000015258789,82.55999755859375,82.83999633789062,1312100
2024-05-15 00:00:00+00:00,83.68000030517578,83.87999725341797,81.20999908447266,81.7300033569336,1893700
2024-05-16 00:00:00+00:00,81.79000091552734,82.91999816894531,81.63999938964844,82.29000091552734,1658000
2024-05-17 00:00:00+00:00,82.44999694824219,82.62999725341797,81.30000305175781,82.11000061035156,1822000
2024-05-20 00:00:00+00:00,81.8499984741211,83.37000274658203,81.75,81.94000244140625,2235400
2024-05-21 00:00:00+00:00,81.41999816894531,82.5,81.12000274658203,82.30999755859375,1856300
2024-05-22 00:00:00+00:00,81.55000305175781,82.75,81.2699966430664,81.70999908447266,1660700
2024-05-23 00:00:00+00:00,82.08000183105469,83.0,80.04000091552734,80.27999877929688,3216300
2024-05-24 00:00:00+00:00,80.72000122070312,82.58000183105469,80.72000122070312,82.55000305175781,1689300
2024-05-28 00:00:00+00:00,82.62999725341797,84.19000244140625,82.30000305175781,83.12999725341797,1963900
2024-05-29 00:00:00+00:00,81.51000213623047,82.25,80.94999694824219,81.5199966430664,2281800
2024-05-30 00:00:00+00:00,81.79000091552734,82.08000183105469,81.12000274658203,81.95999908447266,1974200
2024-05-31 00:00:00+00:00,81.73999786376953,83.54000091552734,81.58999633789062,83.26000213623047,4283200
2024-06-03 00:00:00+00:00,83.48999786376953,85.3499984741211,83.22000122070312,84.6500015258789,2418200
2024-06-04 00:00:00+00:00,83.7300033569336,85.04000091552734,83.56999969482422,83.79000091552734,1777400
2024-06-05 00:00:00+00:00,83.9800033569336,84.22000122070312,81.54000091552734,81.58999633789062,2438500
2024-06-06 00:00:00+00:00,80.68000030517578,82.47000122070312,80.68000030517578,81.30000305175781,2593300
2024-06-07 00:00:00+00:00,80.62999725341797,81.87000274658203,80.5,81.41999816894531,2723800
2024-06-10 00:00:00+00:00,80.73999786376953,81.41999816894531,79.3499984741211,79.66000366210938,2481100
2024-06-11 00:00:00+00:00,79.47000122070312,79.47000122070312,76.20999908447266,76.27999877929688,2460000
2024-06-12 00:00:00+00:00,76.9800033569336,77.44000244140625,74.77999877929688,75.2699966430664,3039100
2024-06-13 00:00:00+00:00,75.04000091552734,75.80999755859375,73.8499984741211,74.51000213623047,2151200
2024-06-14 00:00:00+00:00,73.6500015258789,73.80000305175781,70.11000061035156,70.30000305175781,3007400
2024-06-17 00:00:00+00:00,70.4800033569336,71.13999938964844,69.5199966430664,70.94999694824219,2988000
2024-06-18 00:00:00+00:00,71.27999877929688,72.19000244140625,69.79000091552734,70.62000274658203,2330700
2024-06-20 00:00:00+00:00,71.58000183105469,73.38999938964844,71.0999984741211,73.25,4383600
2024-06-21 00:00:00+00:00,73.5,75.33000183105469,73.25,75.20999908447266,6794800
2024-06-24 00:00:00+00:00,75.5199966430664,76.80999755859375,75.48999786376953,76.08999633789062,3470600
2024-06-25 00:00:00+00:00,75.36000061035156,75.73999786376953,72.6500015258789,73.36000061035156,3784200
2024-06-26 00:00:00+00:00,66.88999938964844,69.29000091552734,65.12999725341797,67.54000091552734,9322400
2024-06-27 00:00:00+00:00,67.4000015258789,69.4000015258789,67.4000015258789,68.9800033569336,7067000
2024-06-28 00:00:00+00:00,69.30999755859375,70.5199966430664,68.52999877929688,70.41999816894531,5158600
2024-07-01 00:00:00+00:00,70.66999816894531,71.33000183105469,68.4000015258789,68.44000244140625,3529100
2024-07-02 00:00:00+00:00,67.19999694824219,70.05000305175781,67.19999694824219,69.44000244140625,3118600
2024-07-03 00:00:00+00:00,69.7300033569336,70.88999938964844,69.27999877929688,69.79000091552734,1381900
2024-07-05 00:00:00+00:00,69.26000213623047,70.4800033569336,69.08000183105469,70.18000030517578,2913200
2024-07-08 00:00:00+00:00,70.94000244140625,71.5999984741211,69.63999938964844,69.68000030517578,2311000
2024-07-09 00:00:00+00:00,69.56999969482422,69.9800033569336,68.30999755859375,69.08000183105469,2826600
2024-07-10 00:00:00+00:00,69.41999816894531,70.20999908447266,69.06999969482422,69.5999984741211,2869600
2024-07-11 00:00:00+00:00,70.7699966430664,72.27999877929688,70.5199966430664,71.75,2477700
2024-07-12 00:00:00+00:00,71.75,72.86000061035156,71.33999633789062,72.72000122070312,3218300
2024-07-15 00:00:00+00:00,72.04000091552734,72.70999908447266,71.8499984741211,72.26000213623047,2361700
2024-07-16 00:00:00+00:00,72.66000366210938,73.43000030517578,71.75,73.41000366210938,1959600
2024-07-17 00:00:00+00:00,72.44000244140625,72.69000244140625,70.75,72.41000366210938,3321900
2024-07-18 00:00:00+00:00,72.73999786376953,75.11000061035156,71.5999984741211,71.68000030517578,3218400
2024-07-19 00:00:00+00:00,70.2300033569336,70.33999633789062,67.26000213623047,68.87000274658203,5526600
2024-07-22 00:00:00+00:00,69.6500015258789,70.19999694824219,68.5,69.93000030517578,2601300
2024-07-23 00:00:00+00:00,68.47000122070312,69.5199966430664,68.0999984741211,68.58999633789062,2536900
2024-07-24 00:00:00+00:00,68.08000183105469,69.16000366210938,66.98999786376953,67.08000183105469,3196700
2024-07-25 00:00:00+00:00,67.04000091552734,69.20999908447266,66.5999984741211,67.83000183105469,3001100
2024-07-26 00:00:00+00:00,68.25,68.8499984741211,67.45999908447266,68.73999786376953,2032900
2024-07-29 00:00:00+00:00,68.45999908447266,68.94999694824219,67.66999816894531,68.9000015258789,2412500
2024-07-30 00:00:00+00:00,68.97000122070312,69.55000305175781,67.33000183105469,67.62999725341797,2264600
2024-07-31 00:00:00+00:00,69.58000183105469,71.11000061035156,68.66000366210938,69.38999938964844,4139700
2024-08-01 00:00:00+00:00,78.9800033569336,80.94999694824219,72.23999786376953,73.12999725341797,10013900
2024-08-02 00:00:00+00:00,71.16000366210938,71.18000030517578,67.05000305175781,69.62999725341797,6391900
2024-08-05 00:00:00+00:00,67.0,69.62000274658203,66.41000366210938,69.12000274658203,6468400
2024-08-06 00:00:00+00:00,68.80000305175781,70.08999633789062,68.4000015258789,69.05000305175781,5191200
2024-08-07 00:00:00+00:00,71.16999816894531,72.1500015258789,67.87999725341797,67.91000366210938,3836300
2024-08-08 00:00:00+00:00,68.5,69.4000015258789,68.1500015258789,68.94000244140625,3887300
2024-08-09 00:00:00+00:00,68.91000366210938,69.51000213623047,67.5,67.63999938964844,3321200
2024-08-12 00:00:00+00:00,67.70999908447266,67.9800033569336,66.73999786376953,67.25,2936000
2024-08-13 00:00:00+00:00,68.0,68.5199966430664,67.25,67.97000122070312,3429400
2024-08-14 00:00:00+00:00,67.93000030517578,68.1500015258789,66.55999755859375,66.9800033569336,2517300
2024-08-15 00:00:00+00:00,68.4000015258789,69.0,68.01000213623047,68.69000244140625,5904000
2024-08-16 00:00:00+00:00,68.61000061035156,69.30999755859375,68.16999816894531,68.93000030517578,2273900
2024-08-19 00:00:00+00:00,69.52999877929688,71.22000122070312,69.33000183105469,70.98999786376953,2695000
2024-08-20 00:00:00+00:00,70.7300033569336,71.12999725341797,69.75,69.8499984741211,1404700
2024-08-21 00:00:00+00:00,70.58000183105469,70.91000366210938,70.2300033569336,70.87999725341797,1997000
2024-08-22 00:00:00+00:00,70.86000061035156,71.16999816894531,70.02999877929688,70.0999984741211,1918000
2024-08-23 00:00:00+00:00,70.7699966430664,72.70999908447266,70.51000213623047,72.29000091552734,2682800
2024-08-26 00:00:00+00:00,72.69999694824219,73.77999877929688,71.93000030517578,72.08999633789062,4389400
2024-08-27 00:00:00+00:00,71.88999938964844,72.19999694824219,70.58000183105469,70.83000183105469,5515800
2024-08-28 00:00:00+00:00,70.4800033569336,71.12000274658203,69.41000366210938,70.0199966430664,3105800
2024-08-29 00:00:00+00:00,70.58999633789062,71.80999755859375,69.91999816894531,70.91999816894531,1899400
2024-08-30 00:00:00+00:00,71.52999877929688,71.5999984741211,70.52999877929688,71.52999877929688,2712500
2024-09-03 00:00:00+00:00,70.70999908447266,71.51000213623047,69.62000274658203,70.11000061035156,2703600
2024-09-04 00:00:00+00:00,70.01000213623047,70.4000015258789,68.94000244140625,69.45999908447266,2988200
2024-09-05 00:00:00+00:00,69.95999908447266,71.20999908447266,69.27999877929688,70.97000122070312,2666100
2024-09-06 00:00:00+00:00,70.5,71.80000305175781,68.41999816894531,68.48999786376953,2740600
2024-09-09 00:00:00+00:00,68.41000366210938,69.9800033569336,68.19000244140625,69.08000183105469,3108600
2024-09-10 00:00:00+00:00,67.05000305175781,68.41000366210938,64.9800033569336,65.37999725341797,3543900
2024-09-11 00:00:00+00:00,65.31999969482422,65.5999984741211,63.619998931884766,65.47000122070312,3945700
2024-09-12 00:00:00+00:00,65.4000015258789,67.52999877929688,65.30999755859375,67.0,3797500
2024-09-13 00:00:00+00:00,68.62999725341797,69.76000213623047,68.41000366210938,68.94999694824219,3634100
2024-09-16 00:00:00+00:00,69.12999725341797,69.58000183105469,67.83999633789062,68.79000091552734,2822400
2024-09-17 00:00:00+00:00,69.63999938964844,71.45999908447266,69.3499984741211,70.22000122070312,4569300
2024-09-18 00:00:00+00:00,70.43000030517578,71.19000244140625,69.45999908447266,69.66999816894531,2405900
2024-09-19 00:00:00+00:00,71.7699966430664,71.87000274658203,70.0199966430664,70.5199966430664,3771700
2024-09-20 00:00:00+00:00,70.80999755859375,70.97000122070312,69.70999908447266,69.83999633789062,7778800
2024-09-23 00:00:00+00:00,70.0,71.91000366210938,69.93000030517578,71.55999755859375,2961300
2024-09-24 00:00:00+00:00,72.44999694824219,73.43000030517578,71.58000183105469,72.11000061035156,1988100
2024-09-25 00:00:00+00:00,71.56999969482422,71.88999938964844,70.29000091552734,70.55999755859375,2799600
2024-09-26 00:00:00+00:00,71.77999877929688,72.56999969482422,70.95999908447266,72.30999755859375,3375200
2024-09-27 00:00:00+00:00,73.61000061035156,75.41000366210938,72.94000244140625,74.23999786376953,4028700
2024-09-30 00:00:00+00:00,71.61000061035156,72.81999969482422,71.29000091552734,72.01000213623047,3178400
2024-10-01 00:00:00+00:00,71.72000122070312,71.7699966430664,70.22000122070312,70.5199966430664,3518300
2024-10-02 00:00:00+00:00,70.83999633789062,71.91999816894531,70.0,70.05000305175781,3088600
2024-10-03 00:00:00+00:00,68.94999694824219,69.4000015258789,68.41999816894531,68.97000122070312,1975800
2024-10-04 00:00:00+00:00,70.25,70.66999816894531,69.70999908447266,70.33000183105469,1917700
2024-10-07 00:00:00+00:00,70.0,70.94000244140625,69.77999877929688,70.47000122070312,1758100
2024-10-08 00:00:00+00:00,70.44999694824219,70.81999969482422,68.87999725341797,69.5999984741211,2136100
2024-10-09 00:00:00+00:00,69.54000091552734,71.38999938964844,69.22000122070312,71.36000061035156,2670400
2024-10-10 00:00:00+00:00,70.68000030517578,71.68000030517578,70.2300033569336,70.75,2033900
2024-10-11 00:00:00+00:00,70.44000244140625,71.48999786376953,70.37999725341797,71.29000091552734,1753400
2024-10-14 00:00:00+00:00,71.1500015258789,71.51000213623047,70.38999938964844,71.08999633789062,2298400
2024-10-15 00:00:00+00:00,70.44000244140625,71.37000274658203,69.87000274658203,70.0,2628600
2024-10-16 00:00:00+00:00,70.66000366210938,71.36000061035156,70.08000183105469,70.36000061035156,2512300
2024-10-17 00:00:00+00:00,70.04000091552734,70.62999725341797,68.97000122070312,69.9000015258789,4405900
2024-10-18 00:00:00+00:00,72.80000305175781,73.47000122070312,71.23999786376953,71.76000213623047,2134800
2024-10-21 00:00:00+00:00,72.45999908447266,72.63999938964844,70.01000213623047,70.0999984741211,2289000
2024-10-22 00:00:00+00:00,70.0,70.20999908447266,69.1500015258789,69.68000030517578,2185200
2024-10-23 00:00:00+00:00,69.33000183105469,69.73999786376953,68.3499984741211,69.52999877929688,2389400
2024-10-24 00:00:00+00:00,70.3499984741211,71.38999938964844,67.5,68.30999755859375,3187400
2024-10-25 00:00:00+00:00,69.11000061035156,70.0,68.55000305175781,69.30999755859375,2383700
2024-10-28 00:00:00+00:00,69.66999816894531,70.97000122070312,69.36000061035156,70.4000015258789,2309700
2024-10-29 00:00:00+00:00,69.69999694824219,70.0,68.83000183105469,69.1500015258789,3089600
2024-10-30 00:00:00+00:00,68.62999725341797,70.0,68.26000213623047,69.06999969482422,3010900
2024-10-31 00:00:00+00:00,62.43000030517578,63.20000076293945,54.70000076293945,56.83000183105469,18358400
2024-11-01 00:00:00+00:00,57.4900016784668,58.95000076293945,56.0,56.369998931884766,6184300
2024-11-04 00:00:00+00:00,56.59000015258789,57.77000045776367,55.93000030517578,55.93000030517578,4703100
2024-11-05 00:00:00+00:00,55.540000915527344,55.650001525878906,53.959999084472656,55.2400016784668,5998700
2024-11-06 00:00:00+00:00,55.88999938964844,55.90999984741211,52.810001373291016,53.83000183105469,6886400
2024-11-07 00:00:00+00:00,54.380001068115234,56.47999954223633,54.099998474121094,55.63999938964844,4401100
2024-11-08 00:00:00+00:00,55.41999816894531,56.779998779296875,54.58000183105469,56.25,4562600
2024-11-11 00:00:00+00:00,57.09000015258789,57.11000061035156,55.560001373291016,55.93000030517578,3265300
2024-11-12 00:00:00+00:00,55.75,57.06999969482422,55.060001373291016,56.380001068115234,5086700
2024-11-13 00:00:00+00:00,56.45000076293945,56.9900016784668,55.619998931884766,56.13999938964844,2601300
2024-11-14 00:00:00+00:00,56.13999938964844,56.47999954223633,54.0099983215332,54.029998779296875,4147500
2024-11-15 00:00:00+00:00,53.959999084472656,54.189998626708984,52.13999938964844,52.93000030517578,7780300
2024-11-18 00:00:00+00:00,53.099998474121094,53.5,52.16999816894531,52.709999084472656,5193000
2024-11-19 00:00:00+00:00,51.72999954223633,52.79999923706055,51.470001220703125,52.11000061035156,3575400
2024-11-20 00:00:00+00:00,52.099998474121094,53.150001525878906,51.86000061035156,52.59000015258789,3034000
2024-11-21 00:00:00+00:00,52.4900016784668,53.5099983215332,52.04999923706055,53.36000061035156,3048800
2024-11-22 00:00:00+00:00,53.560001373291016,55.099998474121094,53.27000045776367,54.380001068115234,3568200
2024-11-25 00:00:00+00:00,55.59000015258789,57.79999923706055,55.45000076293945,57.130001068115234,6421900
2024-11-26 00:00:00+00:00,55.47999954223633,56.02000045776367,54.91999816894531,55.279998779296875,4252100
2024-11-27 00:00:00+00:00,55.75,56.88999938964844,55.18000030517578,55.52000045776367,2704600
2024-11-29 00:00:00+00:00,55.20000076293945,55.560001373291016,54.41999816894531,55.529998779296875,1852100
2024-12-02 00:00:00+00:00,56.02000045776367,56.38999938964844,55.04999923706055,56.06999969482422,3074600
2024-12-03 00:00:00+00:00,55.209999084472656,55.970001220703125,54.029998779296875,55.709999084472656,4287800
2024-12-04 00:00:00+00:00,56.400001525878906,56.95000076293945,56.02000045776367,56.40999984741211,2892500
2024-12-05 00:00:00+00:00,56.54999923706055,58.119998931884766,56.5,56.90999984741211,3383700
2024-12-06 00:00:00+00:00,57.81999969482422,58.470001220703125,55.81999969482422,56.66999816894531,3610400
2024-12-09 00:00:00+00:00,57.099998474121094,59.029998779296875,56.70000076293945,57.400001525878906,4935000
2024-12-10 00:00:00+00:00,57.400001525878906,58.7400016784668,56.720001220703125,58.41999816894531,3201600
2024-12-11 00:00:00+00:00,57.90999984741211,59.02000045776367,57.33000183105469,58.88999938964844,4001900
2024-12-12 00:00:00+00:00,58.689998626708984,59.0,57.9900016784668,58.540000915527344,2875100
2024-12-13 00:00:00+00:00,58.34000015258789,58.540000915527344,57.2599983215332,57.970001220703125,3350700
2024-12-16 00:00:00+00:00,57.11000061035156,59.0099983215332,56.75,58.0,5256800
2024-12-17 00:00:00+00:00,57.599998474121094,58.4900016784668,57.439998626708984,57.86000061035156,4385800
2024-12-18 00:00:00+00:00,59.060001373291016,59.56999969482422,56.599998474121094,56.650001525878906,3996000
2024-12-19 00:00:00+00:00,57.06999969482422,57.720001220703125,55.75,57.0099983215332,5168100
2024-12-20 00:00:00+00:00,57.119998931884766,59.4900016784668,56.7599983215332,58.86000061035156,15716000
2024-12-23 00:00:00+00:00,58.47999954223633,59.59000015258789,58.099998474121094,59.470001220703125,3102400
2024-12-24 00:00:00+00:00,59.470001220703125,59.97999954223633,59.0,59.95000076293945,1379300
2024-12-26 00:00:00+00:00,59.2599983215332,60.650001525878906,59.2599983215332,60.06999969482422,2996900
2024-12-27 00:00:00+00:00,59.22999954223633,60.810001373291016,59.13999938964844,60.34000015258789,1961600
2024-12-30 00:00:00+00:00,59.779998779296875,60.75,59.310001373291016,60.11000061035156,3186600
2024-12-31 00:00:00+00:00,60.31999969482422,61.15999984741211,60.040000915527344,60.47999954223633,2289300
2025-01-02 00:00:00+00:00,60.66999816894531,61.27000045776367,60.119998931884766,60.29999923706055,2928600
2025-01-03 00:00:00+00:00,60.209999084472656,60.630001068115234,59.189998626708984,60.529998779296875,2805700
2025-01-06 00:00:00+00:00,61.7599983215332,62.439998626708984,60.9900016784668,61.380001068115234,2958500
2025-01-07 00:00:00+00:00,62.27000045776367,62.65999984741211,61.459999084472656,61.81999969482422,2687000
2025-01-08 00:00:00+00:00,61.0,61.33000183105469,60.290000915527344,60.79999923706055,3171400
2025-01-10 00:00:00+00:00,60.0,60.40999984741211,58.88999938964844,59.349998474121094,3587400
2025-01-13 00:00:00+00:00,59.369998931884766,60.84000015258789,59.20000076293945,60.61000061035156,3621500
2025-01-14 00:00:00+00:00,61.31999969482422,61.5099983215332,60.65999984741211,61.470001220703125,2191900
2025-01-15 00:00:00+00:00,62.95000076293945,63.060001373291016,60.2599983215332,60.88999938964844,3864700
2025-01-16 00:00:00+00:00,61.11000061035156,61.790000915527344,60.650001525878906,61.33000183105469,2854000
2025-01-17 00:00:00+00:00,61.900001525878906,62.09000015258789,61.0099983215332,61.15999984741211,2919600
2025-01-21 00:00:00+00:00,61.15999984741211,61.970001220703125,60.68000030517578,61.790000915527344,2347400
2025-01-22 00:00:00+00:00,65.12999725341797,65.55999755859375,62.720001220703125,62.72999954223633,5607800
2025-01-23 00:00:00+00:00,63.099998474121094,64.6500015258789,62.95000076293945,63.91999816894531,3456300
2025-01-24 00:00:00+00:00,64.12999725341797,64.30000305175781,62.95000076293945,63.43000030517578,3022500
