"('date', '')","('open', 'CMTG')","('high', 'CMTG')","('low', 'CMTG')","('close', 'CMTG')","('volume', 'CMTG')"
2021-12-10 00:00:00+00:00,12.696842030214713,12.980319655720116,12.570022755492303,12.838580131530762,51300
2021-12-13 00:00:00+00:00,12.905719499566258,12.92809987319147,12.211944991663879,12.271624565124512,72600
2021-12-14 00:00:00+00:00,12.085125620775488,12.607321528541554,12.085125620775488,12.361143112182617,42600
2021-12-15 00:00:00+00:00,12.458124237696945,12.831121952324118,11.160091650102503,11.562929153442383,158600
2021-12-16 00:00:00+00:00,11.562929567809734,12.210453646373054,11.562929567809734,12.017987251281738,197300
2021-12-17 00:00:00+00:00,12.047824846136166,13.062378996673356,11.973225025148448,12.510342597961426,129600
2021-12-20 00:00:00+00:00,12.256703986241964,12.724442257149704,11.906085968017578,11.906085968017578,85400
2021-12-21 00:00:00+00:00,12.249243993412307,12.592401179543307,12.010525703430176,12.010525703430176,63800
2021-12-22 00:00:00+00:00,12.203737675713326,12.203737675713326,11.86132607475821,11.99560546875,61300
2021-12-23 00:00:00+00:00,11.868787528602386,12.152266597198059,11.868787528602386,12.070206642150879,27000
2021-12-27 00:00:00+00:00,11.935925839448954,12.279083024353957,11.861326018377751,12.04782485961914,116600
2021-12-28 00:00:00+00:00,12.047826266354354,12.271625755699372,12.047826266354354,12.070206642150879,37800
2021-12-29 00:00:00+00:00,12.07020487305499,12.264163832909958,11.727046986941048,11.935925483703613,84900
2021-12-30 00:00:00+00:00,12.02756565659993,12.264298287084559,11.88247153420078,12.019928932189941,57400
2021-12-31 00:00:00+00:00,11.844287406489451,12.699580059516107,11.844287406489451,12.516303062438965,51500
2022-01-03 00:00:00+00:00,12.48576068912838,12.86758822422982,12.48576068912838,12.630855560302734,22300
2022-01-04 00:00:00+00:00,12.791218453897574,13.516691127935061,12.623214914982663,12.867584228515625,49400
2022-01-05 00:00:00+00:00,12.859947904124123,13.188319725573793,12.810309930599951,12.913403511047363,22900
2022-01-06 00:00:00+00:00,12.982130840700316,13.211226684678568,12.798853874206543,12.798853874206543,24300
2022-01-07 00:00:00+00:00,12.79121894766532,13.173046378938912,12.79121894766532,12.95158576965332,17400
2022-01-10 00:00:00+00:00,12.982134910522412,13.153957575649411,12.943952743408106,13.020317077636719,18400
2022-01-11 00:00:00+00:00,13.478510121939568,13.974885568226783,13.447964680112007,13.845064163208008,115700
2022-01-12 00:00:00+00:00,13.97488368812933,14.089433085101675,13.768697978002505,13.90615463256836,49600
2022-01-13 00:00:00+00:00,13.906155846549895,13.974884908110786,13.791607896133817,13.852700233459473,43000
2022-01-14 00:00:00+00:00,13.822153044318032,13.93670098024169,13.677058215318183,13.76106071472168,30500
2022-01-18 00:00:00+00:00,13.783970727151322,14.242163970588,13.761062011740998,14.16579818725586,63000
2022-01-19 00:00:00+00:00,14.310893168137712,14.310893168137712,13.814517756519338,13.929065704345703,49200
2022-01-20 00:00:00+00:00,14.005430742912958,14.005430742912958,13.761061412142725,13.8145170211792,35600
2022-01-21 00:00:00+00:00,13.585421102769612,13.677058873294639,13.447962990425971,13.669422149658203,37500
2022-01-24 00:00:00+00:00,13.539600185229146,13.806879674914912,12.98976921579023,13.295230865478516,40700
2022-01-25 00:00:00+00:00,13.287595516237069,13.692333154275492,13.272322068034217,13.486145973205566,20000
2022-01-26 00:00:00+00:00,13.486145415904044,13.74578819839828,13.486145415904044,13.531964302062988,20700
2022-01-27 00:00:00+00:00,13.631242926705845,13.631242926705845,13.32196210725675,13.394510269165039,14500
2022-01-28 00:00:00+00:00,13.67705877598878,13.69996894673509,13.531963941040985,13.631239891052246,8200
2022-01-31 00:00:00+00:00,13.722878594125005,13.745788766429282,13.47850924910414,13.486145973205566,20000
2022-02-01 00:00:00+00:00,13.470872402108721,13.570148357965378,13.241776507380738,13.302868843078613,29300
2022-02-02 00:00:00+00:00,13.417417171924598,13.501419682106087,13.257050332366719,13.432690620422363,25300
2022-02-03 00:00:00+00:00,13.325779176536658,13.54723834991455,13.226503219477864,13.54723834991455,24600
2022-02-04 00:00:00+00:00,13.425052290328688,13.585420567260249,12.990532491469251,13.440325736999512,31200
2022-02-07 00:00:00+00:00,12.982133756119412,13.341051047369547,12.646125180478236,12.71485424041748,61500
2022-02-08 00:00:00+00:00,12.562124255849394,13.50905619989556,12.562124255849394,13.463235855102539,19000
2022-02-09 00:00:00+00:00,13.310504399332656,13.680877471319723,13.310504399332656,13.501418113708496,21800
2022-02-10 00:00:00+00:00,13.47850924910414,13.615967369817424,13.455600533356053,13.486145973205566,32500
2022-02-11 00:00:00+00:00,13.593057238103736,13.593057238103736,13.40214350466657,13.54723834991455,22600
2022-02-14 00:00:00+00:00,13.593056325725927,13.684695552509586,13.356323719989273,13.608329772949219,19500
2022-02-15 00:00:00+00:00,13.554873441573687,13.707604992551854,12.768308430181357,12.966858863830566,48400
2022-02-16 00:00:00+00:00,12.905766693998451,13.144027217317468,12.70721625789927,12.791218757629395,26900
2022-02-17 00:00:00+00:00,12.707216810617412,12.963041954306611,12.607942316527758,12.745400428771973,10900
2022-02-18 00:00:00+00:00,12.837039461459481,12.87293192039836,12.60794355623019,12.75303840637207,11600
2022-02-22 00:00:00+00:00,12.653761075929129,12.798855910361445,12.409391748394338,12.478120803833008,19100
2022-02-23 00:00:00+00:00,12.562124939198176,13.249414126362185,12.562124939198176,13.09668254852295,25400
2022-02-24 00:00:00+00:00,12.348299819623934,13.257049560546875,12.348299819623934,13.257049560546875,18500
2022-02-25 00:00:00+00:00,13.295231679858986,13.425053070998038,12.997406735239569,13.19595718383789,12300
2022-02-28 00:00:00+00:00,13.333414517538277,13.333414517538277,13.104318618774414,13.104318618774414,15500
2022-03-01 00:00:00+00:00,13.218865432531208,13.547237260690391,13.0966807694798,13.363960266113281,15600
2022-03-02 00:00:00+00:00,13.394507425964827,13.402142693070491,13.096681029380164,13.226502418518066,8100
2022-03-03 00:00:00+00:00,13.226502239323642,13.295231294792329,12.982132911682129,12.982132911682129,9100
2022-03-04 00:00:00+00:00,13.096682092838302,13.096682092838302,12.67667245322859,12.84467601776123,13100
2022-03-07 00:00:00+00:00,12.676671535837206,13.27995814488438,12.676671535837206,13.073772430419922,12600
2022-03-08 00:00:00+00:00,12.91569453238403,13.134863974927182,12.577394828620035,12.73012638092041,9900
2022-03-09 00:00:00+00:00,12.630852367336475,13.134864469736117,12.630852367336475,12.982132911682129,13100
2022-03-10 00:00:00+00:00,12.859951151821118,13.39451026916504,12.737766460409322,13.394510269165039,9700
2022-03-11 00:00:00+00:00,13.402144496590141,13.402144496590141,13.127229690551758,13.127229690551758,5700
2022-03-14 00:00:00+00:00,13.394507461084446,13.394507461084446,13.104317787400696,13.371597290039062,5900
2022-03-15 00:00:00+00:00,13.325777664098153,13.325777664098153,13.150135942288097,13.173046112060547,2900
2022-03-16 00:00:00+00:00,13.173047282167685,13.402143174017704,13.058499336242676,13.058499336242676,8000
2022-03-17 00:00:00+00:00,13.134863301293525,13.356322438559696,13.134863301293525,13.264684677124023,7200
2022-03-18 00:00:00+00:00,13.180682593549236,13.249411645049882,12.760671561427953,12.867584228515625,17700
2022-03-21 00:00:00+00:00,12.760671836444459,13.325777706863533,12.74539984643651,13.318140983581543,26500
2022-03-22 00:00:00+00:00,13.211230175712402,13.738152503967285,13.211230175712402,13.738152503967285,38200
2022-03-23 00:00:00+00:00,13.554876200955732,13.554876200955732,13.402144618885817,13.455601692199707,30600
2022-03-24 00:00:00+00:00,13.47850924910414,13.593057197513147,13.394508197100837,13.486145973205566,29500
2022-03-25 00:00:00+00:00,13.371597115485072,13.69996894673509,13.287594612638019,13.631239891052246,36700
2022-03-28 00:00:00+00:00,13.55487420822387,13.74578792946646,13.55487420822387,13.669422149658203,23500
2022-03-29 00:00:00+00:00,13.738152503967285,13.745789228325325,13.55487548904303,13.738152503967285,77600
2022-03-30 00:00:00+00:00,13.909684379152091,14.034434791662155,13.720219485670377,13.940871238708496,37400
2022-03-31 00:00:00+00:00,13.995449821100895,14.424279146825343,12.58420846626377,13.363899230957031,256100
2022-04-01 00:00:00+00:00,13.410681960795724,14.026636901382492,13.28593155543278,13.948667526245117,33100
2022-04-04 00:00:00+00:00,13.995450064543908,14.03443400859983,13.859003286063905,14.018839836120605,42700
2022-04-05 00:00:00+00:00,13.886291814443958,14.260544503953524,13.76933849959688,13.901885986328125,166100
2022-04-06 00:00:00+00:00,13.917479872015067,14.190371925807922,13.878494443106343,13.956463813781738,72900
2022-04-07 00:00:00+00:00,14.07341766299614,14.377498071513864,14.00714466203668,14.190372467041016,54600
2022-04-08 00:00:00+00:00,14.299527422802967,14.346308447964278,14.050026639086681,14.174777030944824,52600
2022-04-11 00:00:00+00:00,14.02663850621597,14.143591838731977,13.933076435060089,14.12020206451416,42100
2022-04-12 00:00:00+00:00,14.151389419156187,14.213764631148553,13.979857957962775,14.096811294555664,155600
2022-04-13 00:00:00+00:00,14.07341730713597,14.07341730713597,13.870699022772897,14.034433364868164,92100
2022-04-14 00:00:00+00:00,13.964261030669663,14.089011430064717,13.862901888839456,13.894088745117188,39400
2022-04-18 00:00:00+00:00,13.85510556736622,14.29952907562256,13.683572643378056,14.299529075622559,62200
2022-04-19 00:00:00+00:00,14.252747953092921,14.564623966774379,14.252747953092921,14.502248764038086,78100
2022-04-20 00:00:00+00:00,14.502251519416149,15.196175967593422,14.471063168551252,14.588016510009766,142700
2022-04-21 00:00:00+00:00,14.658189631452021,15.001254074425113,14.54903337160979,14.860909461975098,157700
2022-04-22 00:00:00+00:00,14.853110928685973,14.970065752443507,14.757209579318545,14.884299278259277,92200
2022-04-25 00:00:00+00:00,14.71276503591913,15.024641036987305,14.268340061362144,15.024641036987305,135600
2022-04-26 00:00:00+00:00,14.892093147282358,14.993452287205882,14.347088307267487,14.432075500488281,90200
2022-04-27 00:00:00+00:00,14.432079436024528,14.658189034655058,13.80832579354706,14.089015007019043,157800
2022-04-28 00:00:00+00:00,14.096809190291916,14.190372737885193,13.823917120882173,13.948667526245117,62600
2022-04-29 00:00:00+00:00,13.933074297435738,13.995449497684103,13.332712065581415,13.465259552001953,51000
2022-05-02 00:00:00+00:00,13.317120408699486,13.395089795520143,13.036431211002066,13.379495620727539,115000
2022-05-03 00:00:00+00:00,13.496447172685915,13.964261944606054,13.496447172685915,13.870699882507324,40100
2022-05-04 00:00:00+00:00,13.839513176244012,14.704970532446792,13.792732139653747,14.595812797546387,74500
2022-05-05 00:00:00+00:00,14.673779208876715,14.673779208876715,14.12019950786739,14.432075500488281,43600
2022-05-06 00:00:00+00:00,14.432075341533842,14.728357159474939,14.291730774614683,14.720560073852539,58400
2022-05-09 00:00:00+00:00,14.782937974842469,15.281941135927777,14.541234224919107,14.829720497131348,125400
2022-05-10 00:00:00+00:00,14.876500404133202,15.523643708630937,14.876500404133202,15.188376426696777,177200
2022-05-11 00:00:00+00:00,15.102610959810443,16.03823899713598,14.658185969045915,15.578221321105957,242100
2022-05-12 00:00:00+00:00,15.749756482842168,15.749756482842168,15.203972268104554,15.593817710876465,294000
2022-05-13 00:00:00+00:00,15.554832731097207,15.605511564558078,14.970064605674638,15.242955207824707,465300
2022-05-16 00:00:00+00:00,15.20396993226389,15.784840207095478,14.86870266504559,15.617206573486328,640100
2022-05-17 00:00:00+00:00,15.352112845785992,15.749755347198212,15.33651867228538,15.515847206115723,424000
2022-05-18 00:00:00+00:00,15.39109626983766,15.554832111750478,15.20397065561029,15.398893356323242,333100
2022-05-19 00:00:00+00:00,15.398894784145643,15.625005851766478,15.344316660828152,15.49245834350586,224600
2022-05-20 00:00:00+00:00,15.55483393566915,15.905693945808068,15.484661636212893,15.741959571838379,343100
2022-05-23 00:00:00+00:00,15.586017199177594,16.404693341413598,15.586017199177594,16.116207122802734,360500
2022-05-24 00:00:00+00:00,16.13959816850067,16.209770450835695,15.905690065003238,15.96806526184082,269200
2022-05-25 00:00:00+00:00,15.944678179457126,16.295538163116525,15.780942330702276,15.890098571777344,245000
2022-05-26 00:00:00+00:00,15.897897209842744,16.124008288009552,15.734162832253586,15.780943870544434,268800
2022-05-27 00:00:00+00:00,15.827721056806798,15.84331522815602,15.656189633391426,15.71076774597168,235700
2022-05-31 00:00:00+00:00,15.773143834352481,15.780940920467108,15.570424056798576,15.617206573486328,231900
2022-06-01 00:00:00+00:00,15.640596192764367,16.139599289258534,15.414486646204999,15.975863456726074,646100
2022-06-02 00:00:00+00:00,15.905691656244812,16.170786641110737,15.905691656244812,15.952472686767578,632800
2022-06-03 00:00:00+00:00,15.92128276301019,16.256549972672552,15.687376168295076,16.14739227294922,641900
2022-06-06 00:00:00+00:00,16.396897800583844,16.443678831445702,14.915484114250807,15.016844749450684,1230100
2022-06-07 00:00:00+00:00,14.923281907560648,15.858911491975293,14.899892134592731,15.281940460205078,749000
2022-06-08 00:00:00+00:00,15.235159273013807,15.625004681386004,15.200073126774619,15.27414321899414,436500
2022-06-09 00:00:00+00:00,15.266346452129719,15.43008230038951,14.615305320340076,14.665984153747559,546200
2022-06-10 00:00:00+00:00,14.61920486087466,14.775143640914292,14.439876304828779,14.588016510009766,522300
2022-06-13 00:00:00+00:00,14.541232788932945,14.541232788932945,13.769339093100578,13.862902641296387,509200
2022-06-14 00:00:00+00:00,13.979857773157148,14.658188008714188,13.784935052364979,14.595812797546387,583100
2022-06-15 00:00:00+00:00,14.580222323631855,15.164990574785927,14.541236881269379,14.892098426818848,1616300
2022-06-16 00:00:00+00:00,14.626999992623317,14.814125611362407,14.361904994290716,14.564624786376953,1578900
2022-06-17 00:00:00+00:00,14.54123425130976,15.203971780182052,14.54123425130976,14.970065116882324,1542600
2022-06-21 00:00:00+00:00,14.970065406160286,15.37550353123825,14.576320681188282,14.658187866210938,1600500
2022-06-22 00:00:00+00:00,14.385294473380657,14.720560235984339,14.09680825074256,14.432075500488281,1555100
2022-06-23 00:00:00+00:00,14.38529478304327,14.712764954129945,14.104605640071242,14.447669982910156,703200
2022-06-24 00:00:00+00:00,14.439875400880384,14.892096050115017,13.901888279278767,14.151389122009277,10696000
2022-06-27 00:00:00+00:00,14.229357487475026,14.72835913717768,14.034434782167148,14.057826042175293,331400
2022-06-28 00:00:00+00:00,14.15138466144274,14.53343289234367,13.995447427459306,14.393088340759277,202400
2022-06-29 00:00:00+00:00,14.28170287262791,14.409004832699324,13.247372550098845,13.414457321166992,386700
2022-06-30 00:00:00+00:00,13.295110472843724,13.454238682515735,13.08028936261331,13.326936721801758,348800
2022-07-01 00:00:00+00:00,13.247371056038245,13.454237097213362,13.191676644483193,13.438323974609375,263300
2022-07-05 00:00:00+00:00,13.287156420642644,13.422414953699215,12.746122288416352,13.398545265197754,245600
2022-07-06 00:00:00+00:00,13.295110155415747,13.613366567161222,13.02459463352656,13.13598346710205,135500
2022-07-07 00:00:00+00:00,13.263284664032257,13.812275273489714,13.223503373625336,13.764535903930664,323800
2022-07-08 00:00:00+00:00,13.732711582531813,13.915707951927022,13.398543573499303,13.525845527648926,219200
2022-07-11 00:00:00+00:00,13.438326578188708,13.581541674253678,13.112115089400362,13.318981170654297,221800
2022-07-12 00:00:00+00:00,13.263285169453813,13.661104158918462,13.263285169453813,13.509932518005371,237200
2022-07-13 00:00:00+00:00,13.350806570095774,13.525846388806109,13.303067196080969,13.382631301879883,190300
2022-07-14 00:00:00+00:00,13.143941955947978,13.295112104372466,13.012660939224372,13.28715705871582,180900
2022-07-15 00:00:00+00:00,13.478108700388283,14.186226063952946,13.287155754625648,14.16235637664795,484100
2022-07-18 00:00:00+00:00,14.321484404420028,14.36126569851978,14.060515837198016,14.265789985656738,119700
2022-07-19 00:00:00+00:00,14.337394683042639,14.82273274846589,14.337394683042639,14.687474250793457,178800
2022-07-20 00:00:00+00:00,14.631783440463707,14.934126753152272,14.599958707188637,14.870475769042969,232600
2022-07-21 00:00:00+00:00,14.719301889154147,15.02164363861084,14.615869624686024,15.02164363861084,198600
2022-07-22 00:00:00+00:00,15.085296110418659,15.085296110418659,14.599957950813655,14.767041206359863,178400
2022-07-25 00:00:00+00:00,14.83865163079395,14.985844267960251,14.759087509939953,14.91821575164795,224300
2022-07-26 00:00:00+00:00,14.870476257185146,15.021646400932614,14.727261158848206,14.957995414733887,374700
2022-07-27 00:00:00+00:00,15.08529506709254,15.08529506709254,14.69941168654174,14.934124946594238,355600
2022-07-28 00:00:00+00:00,14.981863660770314,15.403552352199412,14.902299556294757,15.284205436706543,456900
2022-07-29 00:00:00+00:00,15.180771937667435,15.435375837388316,15.148947208981799,15.244422912597656,491100
2022-08-01 00:00:00+00:00,15.077340927773033,15.077340927773033,14.826714529187043,14.942082405090332,316500
2022-08-02 00:00:00+00:00,14.854562035970305,15.037558418103824,14.663609091453708,14.822735786437988,390500
2022-08-03 00:00:00+00:00,14.79886823721613,14.93412676828031,14.568132471111694,14.790911674499512,337700
2022-08-04 00:00:00+00:00,14.814780349992477,14.902299498774617,14.647695579482818,14.798867225646973,235000
2022-08-05 00:00:00+00:00,14.599957940133073,14.886386594796909,14.599957940133073,14.84660530090332,326600
2022-08-08 00:00:00+00:00,14.934128879330625,15.085299039637903,14.83865163079395,14.91821575164795,351200
2022-08-09 00:00:00+00:00,14.957995173571378,15.021646158743884,14.66360993623324,14.759085655212402,446400
2022-08-10 00:00:00+00:00,14.957994137852639,14.957994137852639,14.568131690970933,14.84660530090332,542100
2022-08-11 00:00:00+00:00,14.973908049135899,14.973908049135899,14.814781347642224,14.870475769042969,538000
2022-08-12 00:00:00+00:00,14.91821165724518,14.91821165724518,14.7829531441838,14.878430366516113,448200
2022-08-15 00:00:00+00:00,14.80682602604126,14.973909304248409,14.802846985573876,14.830694198608398,283400
2022-08-16 00:00:00+00:00,14.782954320138124,14.854561863193855,14.782954320138124,14.84660530090332,337300
2022-08-17 00:00:00+00:00,14.759083297476414,14.76703985904683,14.671564155319734,14.743171691894531,283400
2022-08-18 00:00:00+00:00,14.790910778237905,14.80682390270688,14.727259797921082,14.782954216003418,353400
2022-08-19 00:00:00+00:00,14.774997539128718,14.822735394606164,14.743172807996775,14.798867225646973,451500
2022-08-22 00:00:00+00:00,14.743173627336578,14.80682461069688,14.528350989410882,14.58404541015625,263200
2022-08-23 00:00:00+00:00,14.584044628582193,14.615870877336317,14.472655793060897,14.560174942016602,303400
2022-08-24 00:00:00+00:00,14.560175722311458,14.599958535386113,14.488568176336225,14.58404541015625,233000
2022-08-25 00:00:00+00:00,14.607914295730282,14.719303131103516,14.480612336001139,14.719303131103516,379400
2022-08-26 00:00:00+00:00,14.782954168603444,14.830692024298227,14.647695646169005,14.711346626281738,364900
2022-08-29 00:00:00+00:00,14.639738565631923,14.639738565631923,14.194181720617985,14.233963012695312,379000
2022-08-30 00:00:00+00:00,14.257832799606346,14.320688576986287,13.661104308859807,13.72475528717041,295100
2022-08-31 00:00:00+00:00,13.780450453958718,13.820233266043747,13.565627821376898,13.597454071044922,368400
2022-09-01 00:00:00+00:00,13.549717574603772,13.549717574603772,13.20759294411599,13.28715705871582,483200
2022-09-02 00:00:00+00:00,13.36671779461599,13.390587480940177,13.175764856699653,13.27919864654541,685500
2022-09-06 00:00:00+00:00,13.27919902663266,13.478108532350397,13.155874586766389,13.382631301879883,1954900
2022-09-07 00:00:00+00:00,13.358762275834577,13.716798452632878,13.358762275834577,13.605409622192383,1253000
2022-09-08 00:00:00+00:00,13.486066031034872,13.486066031034872,13.104158600195758,13.231460571289062,1338400
2022-09-09 00:00:00+00:00,13.255329555574237,13.478108751928781,13.255329555574237,13.43036937713623,1251900
2022-09-12 00:00:00+00:00,13.486064618671248,13.717594048966696,13.482085578864247,13.629278182983398,1149300
2022-09-13 00:00:00+00:00,13.454239293129845,13.51391275385487,13.032550580652236,13.064376831054688,1456300
2022-09-14 00:00:00+00:00,13.048461860057808,13.470150512884624,12.873422060282357,12.97685432434082,2442700
2022-09-15 00:00:00+00:00,12.913204968835343,13.032550370804568,12.308520637737159,12.419909477233887,2675600
2022-09-16 00:00:00+00:00,12.340345447085557,12.535276664215104,11.966395378112793,11.966395378112793,9537000
2022-09-19 00:00:00+00:00,11.886831484100654,12.380127715892069,11.85500599418955,12.093697547912598,1813800
2022-09-20 00:00:00+00:00,12.014133731316674,12.014133731316674,11.604379900850125,11.687921524047852,1916100
2022-09-21 00:00:00+00:00,11.735660886140014,11.831137358227947,11.552664504333032,11.560620307922363,502600
2022-09-22 00:00:00+00:00,11.568576225275072,11.584489349125585,11.405470499704847,11.544707298278809,760200
2022-09-23 00:00:00+00:00,11.417405729781622,11.536751127589703,10.947979183185316,11.075281143188477,505300
2022-09-26 00:00:00+00:00,11.027542003537823,11.107106104139797,10.39103223384001,10.59789752960205,620400
2022-09-27 00:00:00+00:00,10.741112497124211,10.828632399866088,10.462638906649936,10.534246444702148,605500
2022-09-28 00:00:00+00:00,10.574028494595543,10.629722909178604,10.430813418491118,10.534246444702148,611900
2022-09-29 00:00:00+00:00,10.427840975446266,10.444211587435484,9.543848223465833,9.764846801757812,851100
2022-09-30 00:00:00+00:00,9.773030472567205,9.92036284521188,9.60114296467964,9.609328269958496,569200
2022-10-03 00:00:00+00:00,9.748476635795281,10.288694366656413,9.43744201911292,10.084066390991211,613500
2022-10-04 00:00:00+00:00,10.133177056510444,10.395100605436804,10.116806444405672,10.378730773925781,844100
2022-10-05 00:00:00+00:00,10.255953187080328,10.3418973366118,9.83032743409551,10.124991416931152,501400
2022-10-06 00:00:00+00:00,10.084065872673696,10.206843120118378,9.8794379075263,9.961289405822754,463100
2022-10-07 00:00:00+00:00,9.863067592315833,10.19047200825087,9.822141845175528,10.043140411376953,713100
2022-10-10 00:00:00+00:00,10.043141704199684,10.231399072447697,9.89580930776642,9.94491958618164,397900
2022-10-11 00:00:00+00:00,9.879438376547307,10.276417147359602,9.850790584961631,10.247769355773926,717100
2022-10-12 00:00:00+00:00,10.223213115222608,10.337805058554942,9.98993735611192,10.215027809143066,386700
2022-10-13 00:00:00+00:00,10.100436922103267,10.918948818149318,10.055418518030725,10.869837760925293,539400
2022-10-14 00:00:00+00:00,11.139945812725562,11.418239962004934,10.8493744854798,10.886207580566406,483900
2022-10-17 00:00:00+00:00,11.156317630810815,11.410055890414403,11.04991098689538,11.14813232421875,358500
2022-10-18 00:00:00+00:00,11.36912944778669,11.557386791486005,11.074464693344357,11.229982376098633,345200
2022-10-19 00:00:00+00:00,11.10720520425609,11.344573602042907,11.058094931938102,11.254537582397461,372200
2022-10-20 00:00:00+00:00,11.26272427472625,11.508278008331573,11.082651432669838,11.14813232421875,281800
2022-10-21 00:00:00+00:00,11.172686839325648,11.414147906147589,11.090836119758361,11.401870727539062,278500
2022-10-24 00:00:00+00:00,11.32001811906902,11.614682085730346,11.229982102182037,11.385499000549316,518500
2022-10-25 00:00:00+00:00,11.385499989482973,12.449565576852,11.385499989482973,12.4004545211792,389100
2022-10-26 00:00:00+00:00,12.47411972358421,12.711488115862348,12.36362044254257,12.580526351928711,369200
2022-10-27 00:00:00+00:00,12.719674569496787,13.006154039408175,12.711489263363603,12.801526069641113,324900
2022-10-28 00:00:00+00:00,12.793339733694147,13.235336081588272,12.580526474924534,13.178040504455566,552700
2022-10-31 00:00:00+00:00,13.022522359765162,13.28444588087973,13.022522359765162,13.09618854522705,412700
2022-11-01 00:00:00+00:00,13.227150305784335,13.227150305784335,12.842449548702064,13.09618854522705,333500
2022-11-02 00:00:00+00:00,13.096188582558,13.29263122395389,12.826079755490234,12.89974594116211,303800
2022-11-03 00:00:00+00:00,12.736043767186386,12.916115798553514,12.400453278343273,12.719673156738281,269300
2022-11-04 00:00:00+00:00,12.875189988841385,13.30490836324418,12.85063485388531,13.09618854522705,378100
2022-11-07 00:00:00+00:00,13.202595323351776,13.317188042828946,12.883376204580427,13.259892463684082,184900
2022-11-08 00:00:00+00:00,13.317188130154108,13.595482283128975,13.15348513622038,13.50544548034668,310200
2022-11-09 00:00:00+00:00,13.300817983900561,13.456335677460208,13.088004708815651,13.218966484069824,246600
2022-11-10 00:00:00+00:00,13.742813900017596,14.806878617760754,13.45633445718294,14.528584480285645,773300
2022-11-11 00:00:00+00:00,14.700472201035558,14.851898018621998,14.536770766362679,14.733213424682617,811000
2022-11-14 00:00:00+00:00,14.585882320893628,14.741400024492483,14.22164476238094,14.634992599487305,525700
2022-11-15 00:00:00+00:00,14.74958293964778,14.786416032917877,14.454918193486993,14.684102058410645,299600
2022-11-16 00:00:00+00:00,14.708656821246384,14.716842126776559,14.553140699735254,14.59406566619873,276400
2022-11-17 00:00:00+00:00,14.49584391831593,14.700471878051756,14.373067454711922,14.700471878051758,287400
2022-11-18 00:00:00+00:00,14.733213863143838,14.7986947511992,14.577696168567037,14.610437393188477,309000
2022-11-21 00:00:00+00:00,14.618621664007748,14.708656902965096,14.56950983055384,14.602251052856445,315100
2022-11-22 00:00:00+00:00,14.741399306916332,14.741399306916332,14.544956640916375,14.659547805786133,260800
