"('date', '')","('open', 'ASX')","('high', 'ASX')","('low', 'ASX')","('close', 'ASX')","('volume', 'ASX')"
2024-04-04 00:00:00+00:00,10.457229165962215,10.63542460939467,10.222762136282158,10.241519927978516,8186600
2024-04-05 00:00:00+00:00,10.213383641823697,10.419713973999023,10.166490059267232,10.419713973999023,4689900
2024-04-08 00:00:00+00:00,10.354063963792187,10.41033644429149,10.241519897214316,10.260276794433594,4405900
2024-04-09 00:00:00+00:00,10.429092869394456,10.52288003450738,10.31654880791136,10.419713973999023,5674600
2024-04-10 00:00:00+00:00,10.37282128819266,10.522880036870484,10.250898331286752,10.269655227661133,4776700
2024-04-11 00:00:00+00:00,10.400957105512552,10.532258063717817,10.316548835568769,10.513501167297363,4220600
2024-04-12 00:00:00+00:00,10.4197149847005,10.447851673616023,10.166491045406252,10.175869941711426,7543000
2024-04-15 00:00:00+00:00,10.34468557507342,10.42909385274974,10.063324947625949,10.157112121582031,5479600
2024-04-16 00:00:00+00:00,10.025810265109358,10.119597439141977,9.903888191056044,10.082082748413086,4556000
2024-04-17 00:00:00+00:00,10.147733250521172,10.185247941312682,9.856994620492179,9.932024002075195,7351200
2024-04-18 00:00:00+00:00,9.753828575364102,9.87575154435875,9.650663399024374,9.70693588256836,6508300
2024-04-19 00:00:00+00:00,9.613148710845858,9.697556988975244,9.397439461778122,9.425575256347656,7597700
2024-04-22 00:00:00+00:00,9.491225268574565,9.594390439799458,9.378681201487208,9.547497749328613,6176800
2024-04-23 00:00:00+00:00,9.556875713068274,9.725692260243697,9.519361024187152,9.67879867553711,4722300
2024-04-24 00:00:00+00:00,9.810101026853216,9.828857925026067,9.59439088413036,9.725692749023438,6093900
2024-04-25 00:00:00+00:00,9.388060525590772,9.622527566323283,9.284894455239167,9.51936149597168,6543100
2024-04-26 00:00:00+00:00,9.453710584425057,9.519361066654717,9.303651828231125,9.472468376159668,6221800
2024-04-29 00:00:00+00:00,9.594390888271885,9.735071649522505,9.566255093790074,9.688178062438965,4408800
2024-04-30 00:00:00+00:00,9.641284003116839,9.688177587903489,9.406816973604323,9.4161958694458,6341700
2024-05-01 00:00:00+00:00,9.434954137934248,9.603769799508438,9.275516478254726,9.294273376464844,8733700
2024-05-02 00:00:00+00:00,9.43495365411636,9.585012409785524,9.27551600261269,9.528739929199219,6053600
2024-05-03 00:00:00+00:00,9.763207423252515,9.903888184204115,9.753828526971585,9.875751495361328,5323300
2024-05-06 00:00:00+00:00,9.84761570506171,9.885130395780353,9.772586323624427,9.838236808776855,5295300
2024-05-07 00:00:00+00:00,9.913266230868649,9.941402919838604,9.735071672829514,9.744450569152832,3872500
2024-05-08 00:00:00+00:00,9.735071149218808,9.800721631109392,9.697556460364083,9.791342735290527,3559700
2024-05-09 00:00:00+00:00,9.725692293670033,9.753828086822391,9.594390434924462,9.622527122497559,4698800
2024-05-10 00:00:00+00:00,9.847615270392039,9.960159337580317,9.819479477200154,9.866373062133789,4532300
2024-05-13 00:00:00+00:00,9.660041809082031,9.74445008293865,9.613148224226048,9.660041809082031,3399600
2024-05-14 00:00:00+00:00,9.669421147753356,9.84761570506171,9.669421147753356,9.838236808776855,3301900
2024-05-15 00:00:00+00:00,9.960159752666911,10.082082720807167,9.894509267676304,10.063324928283691,4540000
2024-05-16 00:00:00+00:00,10.007052893666696,10.044567582621312,9.828857450316718,9.847615242004395,5183900
2024-05-17 00:00:00+00:00,9.903887751196548,9.960159337580317,9.81010058132928,9.866373062133789,3210600
2024-05-20 00:00:00+00:00,9.903888209806828,10.260277325195654,9.875751520891304,10.175869941711426,5584300
2024-05-21 00:00:00+00:00,10.044568502086706,10.222763067327621,10.044568502086706,10.185248374938965,3548300
2024-05-22 00:00:00+00:00,10.260276794433594,10.297791483292883,10.166490519495735,10.260276794433594,4296500
2024-05-23 00:00:00+00:00,10.55101582804358,10.597909410607912,10.23214053991095,10.307169914245605,8574900
2024-05-24 00:00:00+00:00,10.391578181660485,10.504122243137374,10.316548807342558,10.457228660583496,4678800
2024-05-28 00:00:00+00:00,10.66356086730957,10.757348041037776,10.569774588002142,10.66356086730957,5694600
2024-05-29 00:00:00+00:00,10.466607556555488,10.52288003450738,10.410335973024287,10.419713973999023,6052800
2024-05-30 00:00:00+00:00,10.485365841504805,10.541637427687995,10.372821774717687,10.429093360900879,5336500
2024-05-31 00:00:00+00:00,10.382200745505273,10.410337435644685,9.847616154747906,10.11021900177002,8009900
2024-06-03 00:00:00+00:00,10.40095757490053,10.40095757490053,10.147732753641321,10.316549301147461,4036800
2024-06-04 00:00:00+00:00,10.185247896423945,10.232141483311855,9.978917545190386,10.063324928283691,4520200
2024-06-05 00:00:00+00:00,10.166490519495735,10.279034586073607,10.044567557097858,10.260276794433594,8439100
2024-06-06 00:00:00+00:00,10.250899790233644,10.279035586009956,10.082083226734131,10.166491508483887,5190900
2024-06-07 00:00:00+00:00,10.110219007639055,10.147733700092562,10.007053826997112,10.072704315185547,4395200
2024-06-10 00:00:00+00:00,10.063324027043011,10.494743377817777,10.035188235198332,10.438471794128418,6585600
2024-06-11 00:00:00+00:00,10.382199286837992,10.457228661160055,10.307169912515928,10.419713973999023,3363000
2024-06-12 00:00:00+00:00,10.635425096366436,10.841756342370129,10.635425096366436,10.719833374023438,5424000
2024-06-13 00:00:00+00:00,10.635425068961442,10.747969140740517,10.560395687775394,10.701075553894043,4693400
2024-06-14 00:00:00+00:00,10.672938810399296,10.710453497656102,10.494743375113945,10.588530540466309,4506100
2024-06-17 00:00:00+00:00,10.710454438236566,10.841756302376522,10.58853147033963,10.813619613647461,4481200
2024-06-18 00:00:00+00:00,10.926163194826806,11.235659601587,10.916785193425538,11.198144912719727,6907500
2024-06-20 00:00:00+00:00,11.460748641092056,11.470126642503047,10.94492099781676,11.010571479797363,8253400
2024-06-21 00:00:00+00:00,10.90740631823746,11.001192593372696,10.738589770805003,10.860512733459473,7324000
2024-06-24 00:00:00+00:00,10.785483863270068,10.935542626086502,10.682318687438965,10.682318687438965,6835600
2024-06-25 00:00:00+00:00,10.719833369932536,10.785483855009247,10.579152609084296,10.75734806060791,6462000
2024-06-26 00:00:00+00:00,10.757348056531225,10.944921509837016,10.672939778938424,10.794862747192383,5551400
2024-06-27 00:00:00+00:00,10.747969164333872,10.879271028908073,10.710454473658498,10.75734806060791,3898300
2024-06-28 00:00:00+00:00,10.757347571940791,10.907406327825669,10.635424609179143,10.710453987121582,6488000
2024-07-01 00:00:00+00:00,10.785483839470938,10.80424163199199,10.466608521979255,10.626046180725098,3319200
2024-07-02 00:00:00+00:00,10.608670734433792,10.7148545633792,10.521793390963513,10.637630462646484,5864700
2024-07-03 00:00:00+00:00,10.685894327539025,10.859649006225464,10.599016988195803,10.84034252166748,4046200
2024-07-05 00:00:00+00:00,11.129933844170528,11.245769994952159,10.946526835578918,11.100975036621094,3927900
2024-07-08 00:00:00+00:00,11.284382343800063,11.438831469512891,11.284382343800063,11.371259689331055,5195800
2024-07-09 00:00:00+00:00,11.660850535265563,11.709115829518574,11.487095844188294,11.545014381408691,6784500
2024-07-10 00:00:00+00:00,11.641544949426114,11.815298719613665,11.602932898208445,11.776686668395996,6787200
2024-07-11 00:00:00+00:00,12.404133642311935,12.413785964671332,12.056624261023972,12.066277503967285,14017600
2024-07-12 00:00:00+00:00,11.699462574977517,11.786339920430208,11.44848378157728,11.487095832824707,9691300
2024-07-15 00:00:00+00:00,11.573972713214623,11.6222380054805,11.303688365343136,11.342300415039062,6385600
2024-07-16 00:00:00+00:00,11.458136729992425,11.506402022956982,11.255423236008403,11.390565872192383,5752000
2024-07-17 00:00:00+00:00,11.226463959324704,11.27472925027232,10.917567570194127,10.95617961883545,13350400
2024-07-18 00:00:00+00:00,11.139587269274466,11.17819932016722,10.792078811239682,10.91756820678711,10705500
2024-07-19 00:00:00+00:00,10.801730986265584,10.869302764844633,10.608670734433792,10.637630462646484,8424400
2024-07-22 00:00:00+00:00,10.618323657119213,10.792078338822547,10.550752801160746,10.71485424041748,8878600
2024-07-23 00:00:00+00:00,10.811383717534081,10.898261056894336,10.695547571915029,10.724506378173828,5955000
2024-07-24 00:00:00+00:00,10.541099886816522,10.589365179967961,10.222550240834476,10.232203483581543,10494700
2024-07-25 00:00:00+00:00,10.338386373799768,10.608670726153306,9.913653820101349,10.000530242919922,11413700
2024-07-26 00:00:00+00:00,9.904000910463266,10.08740792558269,9.797817078029556,9.98122501373291,7918100
2024-07-29 00:00:00+00:00,9.942612324869527,9.971571131593674,9.585450639992162,9.614409446716309,7096800
2024-07-30 00:00:00+00:00,9.69163421411278,9.807470369590153,9.286207209650012,9.344125747680664,11836000
2024-07-31 00:00:00+00:00,9.527532120293984,9.730245608835721,9.459961264308028,9.672327995300293,12004300
2024-08-01 00:00:00+00:00,9.56614450125156,9.710940381279173,9.122105459551243,9.189677238464355,15112800
2024-08-02 00:00:00+00:00,8.822862150948112,8.90008625077657,8.571883366213685,8.620148658752441,12685500
2024-08-05 00:00:00+00:00,7.818947491874297,8.48500554549792,7.818947491874297,8.30159854888916,11749100
2024-08-06 00:00:00+00:00,8.456047058105469,8.668412868364578,8.320904425644688,8.456047058105469,9182600
2024-08-07 00:00:00+00:00,8.880780100321687,9.0834936001594,8.513965152016114,8.542924880981445,11044900
2024-08-08 00:00:00+00:00,8.697373055304723,8.948351848601666,8.485006313239316,8.890433311462402,13604400
2024-08-09 00:00:00+00:00,8.929044739001068,9.08349293313902,8.861473884211676,8.986963272094727,8757100
2024-08-12 00:00:00+00:00,9.170370422489867,9.228288956530916,9.035227790116666,9.093146324157715,13175300
2024-08-13 00:00:00+00:00,9.218636327003443,9.421349828748914,9.151064546032332,9.402043342590332,18185600
2024-08-14 00:00:00+00:00,9.58545128959515,9.643368906968503,9.382737787620561,9.459961891174316,9267200
2024-08-15 00:00:00+00:00,9.459961412159641,9.720592518310264,9.411696119736522,9.662674903869629,11839500
2024-08-16 00:00:00+00:00,9.556491062930665,9.69163369740783,9.52753225575123,9.604756355285645,7541500
2024-08-19 00:00:00+00:00,9.614409903419315,9.778511350291058,9.49857375043642,9.759204864501953,8006400
2024-08-20 00:00:00+00:00,9.69163385008564,9.76885795083661,9.546838891323548,9.59510326385498,5619100
2024-08-21 00:00:00+00:00,9.5564915369807,9.739899472910801,9.537185971431384,9.691634178161621,5864100
2024-08-22 00:00:00+00:00,9.52753210327894,9.585450637294802,9.19932922521808,9.208982467651367,10780000
2024-08-23 00:00:00+00:00,9.411695795595353,9.624062522592778,9.392389311057473,9.566143989562988,9548300
2024-08-26 00:00:00+00:00,9.42134968691719,9.48892054628714,9.276553804659407,9.295860290527344,9322500
2024-08-27 00:00:00+00:00,9.257247603569299,9.479266652298378,9.208982312798327,9.450307846069336,6225100
2024-08-28 00:00:00+00:00,9.488920064863688,9.546838598945069,9.305513061343076,9.382737159729004,9014900
2024-08-29 00:00:00+00:00,9.450308011606243,9.730245598280803,9.42134920486994,9.498573303222656,7161100
2024-08-30 00:00:00+00:00,9.546839053719523,9.691634014944645,9.527532567911422,9.6433687210083,7839300
2024-09-03 00:00:00+00:00,9.546838749139873,9.556491071152067,8.755290347355336,8.793902397155762,14201300
2024-09-04 00:00:00+00:00,8.726331715017354,9.006269311826056,8.726331715017354,8.900086402893066,10201000
2024-09-05 00:00:00+00:00,8.900086067811785,9.102799555840143,8.871126340533541,8.919391632080078,8673600
2024-09-06 00:00:00+00:00,8.938698109810183,8.958003674063095,8.581536425584575,8.629800796508789,9839900
2024-09-09 00:00:00+00:00,8.822862289341089,8.890433147604915,8.755290510493362,8.842167854309082,8363500
2024-09-10 00:00:00+00:00,8.880780230420505,8.94835201174558,8.774597317743861,8.938698768615723,6373300
2024-09-11 00:00:00+00:00,8.871126973604728,9.257248412947977,8.774597304206864,9.228289604187012,15184700
2024-09-12 00:00:00+00:00,9.170370418502081,9.305513050816515,9.151063933635506,9.208982467651367,6183800
2024-09-13 00:00:00+00:00,9.237941270450001,9.373083902707126,9.208982463746283,9.32481861114502,6312900
2024-09-16 00:00:00+00:00,9.566143991569357,9.575797233840323,9.324818458298349,9.450307846069336,12194400
2024-09-17 00:00:00+00:00,9.450308181525688,9.537185523880542,9.315165546686597,9.431002616882324,6616300
2024-09-18 00:00:00+00:00,9.431002455523759,9.508226553943732,9.257247773786888,9.266901016235352,8891800
2024-09-19 00:00:00+00:00,9.459961264308028,9.749552093736778,9.459961264308028,9.672327995300293,11903000
2024-09-20 00:00:00+00:00,9.537185668945312,9.624063012621608,9.459961568029472,9.537185668945312,12919500
2024-09-23 00:00:00+00:00,9.633715326933816,9.672328297944114,9.575797711586164,9.653021812438965,4723500
2024-09-24 00:00:00+00:00,9.759204713187737,9.807470006328245,9.643368562000855,9.768857955932617,4128200
2024-09-25 00:00:00+00:00,9.730245735684493,9.875040691994558,9.730245735684493,9.83642864227295,4109400
2024-09-26 00:00:00+00:00,10.097060834285099,10.241855792974988,9.932959390125147,10.174284934997559,8211100
2024-09-27 00:00:00+00:00,10.010183326312134,10.135672718053335,9.807469835127712,9.83642864227295,6079000
2024-09-30 00:00:00+00:00,9.537185676922308,9.653021828392955,9.305513373981013,9.42134952545166,6009200
2024-10-01 00:00:00+00:00,9.479266981238041,9.498573466449924,9.189677067730864,9.257247924804688,6694400
2024-10-02 00:00:00+00:00,9.344124944848723,9.450307848100604,9.24759436328603,9.334471702575684,4732500
2024-10-03 00:00:00+00:00,9.27655363323522,9.450308320500131,9.257248068307952,9.363430976867676,6113100
2024-10-04 00:00:00+00:00,9.508226545662714,9.537185352399014,9.40204271998983,9.498573303222656,5034800
2024-10-07 00:00:00+00:00,9.498573769357218,9.604756679657072,9.479267283529657,9.527532577514648,3527500
2024-10-08 00:00:00+00:00,9.44065538271249,9.56614478083715,9.373084522408414,9.517879486083984,4647800
2024-10-09 00:00:00+00:00,9.459961254046299,9.5178788675189,9.373083913253527,9.498573303222656,5018400
2024-10-10 00:00:00+00:00,9.344124927378097,9.459961072686438,9.315165200613123,9.392389297485352,4684600
2024-10-11 00:00:00+00:00,9.469614492511708,9.662674738312464,9.363430666883392,9.614409446716309,5357400
2024-10-14 00:00:00+00:00,9.720592975325882,9.846082373292344,9.672328601217488,9.807470321655273,7672600
2024-10-15 00:00:00+00:00,10.290120758977691,10.328732808106574,9.778510877874036,9.846081733703613,12839900
2024-10-16 00:00:00+00:00,10.097060676439943,10.174284775945177,9.990877769766218,10.010183334350586,6860300
2024-10-17 00:00:00+00:00,10.38665134111677,10.521793052763236,10.32873280713695,10.367344856262207,5794500
2024-10-18 00:00:00+00:00,10.212896517862653,10.241855324158275,9.981224226329976,10.029489517211914,4394700
2024-10-21 00:00:00+00:00,9.884693961804023,9.981224546665938,9.865388397181972,9.952265739440918,3438400
2024-10-22 00:00:00+00:00,10.010183822313046,10.058449117002557,9.894347667408578,9.98122501373291,4468400
2024-10-23 00:00:00+00:00,9.788164138793945,9.875040559060157,9.653021506295614,9.788164138793945,5735000
2024-10-24 00:00:00+00:00,9.797816763583363,9.83642881397899,9.681980612396481,9.768857955932617,4400900
2024-10-25 00:00:00+00:00,9.913653506242923,10.135672558501268,9.8557349722803,9.961917877197266,7585100
2024-10-28 00:00:00+00:00,10.048795051938082,10.048795051938082,9.788163954869109,9.797816276550293,4417300
2024-10-29 00:00:00+00:00,9.749552553910672,9.884694272261205,9.653021966016937,9.817123413085938,9522900
2024-10-30 00:00:00+00:00,9.672328636239108,9.701287444925784,9.450308648084114,9.459961891174316,8104100
2024-10-31 00:00:00+00:00,9.739899521689091,9.749552764804056,9.093146962329284,9.228289604187012,10590300
2024-11-01 00:00:00+00:00,9.469614810789926,9.624063012621608,9.450308325269017,9.537185668945312,6866800
2024-11-04 00:00:00+00:00,9.42134902609334,9.469614316793887,9.2765531539917,9.2765531539917,5561600
2024-11-05 00:00:00+00:00,9.324819261475803,9.392390122024954,9.208983105998431,9.344125747680664,5047300
2024-11-06 00:00:00+00:00,9.199329235624523,9.402042724033551,9.199329235624523,9.382737159729004,8286000
2024-11-07 00:00:00+00:00,9.595102791903825,9.81712276108036,9.595102791903825,9.797816276550293,6543700
2024-11-08 00:00:00+00:00,9.633715334798163,9.672328305839983,9.479267132966482,9.537185668945312,4705500
2024-11-11 00:00:00+00:00,9.479267281538062,9.508227010273322,9.266901460982973,9.353777885437012,8092300
2024-11-12 00:00:00+00:00,9.237941763532525,9.315165865920248,9.054534750507663,9.180024147033691,6216100
2024-11-13 00:00:00+00:00,9.508227032155077,9.546839083307036,9.295860290527344,9.295860290527344,7627000
2024-11-14 00:00:00+00:00,9.276553489432686,9.353777589112452,9.247594682198747,9.257247924804688,5513600
2024-11-15 00:00:00+00:00,9.324818615099224,9.382737149115085,9.19932922521808,9.208982467651367,8351000
2024-11-18 00:00:00+00:00,9.064187505894468,9.459961239489076,9.054534263469266,9.440654754638672,12256000
2024-11-19 00:00:00+00:00,9.42134981716158,9.527532729151403,9.411696574094162,9.517879486083984,3605100
2024-11-20 00:00:00+00:00,9.402043039914602,9.43100276822019,9.276553645675426,9.42134952545166,5698700
2024-11-21 00:00:00+00:00,9.43100293144649,9.488920547892269,9.295860292099814,9.46961498260498,8291100
2024-11-22 00:00:00+00:00,9.566144640247535,9.624063177216915,9.517879346203703,9.585451126098633,4403500
2024-11-25 00:00:00+00:00,9.604756038054898,9.643368086546806,9.53718518334002,9.566143989562988,6294300
2024-11-26 00:00:00+00:00,9.50822686920062,9.556491241875465,9.344125424471228,9.42134952545166,5618300
2024-11-27 00:00:00+00:00,9.23794110740087,9.23794110740087,8.986963252758619,9.160717010498047,6643900
2024-11-29 00:00:00+00:00,9.199329235624523,9.517878871612444,9.189676913764183,9.382737159729004,5001900
2024-12-02 00:00:00+00:00,9.46961465476104,9.701286953691346,9.46961465476104,9.662674903869629,10591400
2024-12-03 00:00:00+00:00,9.48891989257917,9.585450474100869,9.440654601818322,9.566143989562988,9114700
2024-12-04 00:00:00+00:00,9.73989930888099,9.73989930888099,9.614409912880058,9.6433687210083,10079200
2024-12-05 00:00:00+00:00,9.604756038054898,9.710939861845535,9.49857313484811,9.566143989562988,6470000
2024-12-06 00:00:00+00:00,9.662674878817645,9.83642864227295,9.662674878817645,9.83642864227295,5520800
2024-12-09 00:00:00+00:00,9.875040711566685,9.932959246555834,9.75920456217227,9.778511047363281,5248500
2024-12-10 00:00:00+00:00,9.710940532491525,9.749552583650017,9.440655253798175,9.46961498260498,7181100
2024-12-11 00:00:00+00:00,9.537185511803075,9.730245760911664,9.498573461981358,9.662674903869629,5523000
2024-12-12 00:00:00+00:00,9.508227012271,9.633715487814502,9.508227012271,9.527532577514648,5304700
2024-12-13 00:00:00+00:00,9.710940652854559,9.855735616347593,9.66267535816224,9.807470321655273,10863700
2024-12-16 00:00:00+00:00,9.817123553415135,9.990878245873999,9.768858258778348,9.923306465148926,8199200
2024-12-17 00:00:00+00:00,9.749552246114463,9.749552246114463,9.59510312624371,9.662674903869629,6174300
2024-12-18 00:00:00+00:00,9.817122783158297,10.058448316823775,9.47926666779309,9.50822639465332,11363000
2024-12-19 00:00:00+00:00,9.826776007321262,9.826776007321262,9.556490747294047,9.566143989562988,9322800
2024-12-20 00:00:00+00:00,9.469614803059539,9.77851120647074,9.469614803059539,9.653021812438965,15321100
2024-12-23 00:00:00+00:00,9.79781645261506,10.029489668219751,9.768857645883424,10.01983642578125,10419900
2024-12-24 00:00:00+00:00,10.058448634488917,10.183938026428223,10.048795391897304,10.183938026428223,5891300
2024-12-26 00:00:00+00:00,10.126019330853161,10.145325815730162,10.000529940904247,10.01983642578125,9332600
2024-12-27 00:00:00+00:00,10.029490308422421,10.029490308422421,9.875041181299203,9.98122501373291,6381300
2024-12-30 00:00:00+00:00,9.826776003345396,9.865388051821682,9.739898664127788,9.797816276550293,7156600
2024-12-31 00:00:00+00:00,9.788164276269447,9.884693940337849,9.70128693419917,9.720592498779297,8565100
2025-01-02 00:00:00+00:00,9.662674752849766,9.817122949722734,9.624062703631523,9.672327995300293,7660500
2025-01-03 00:00:00+00:00,9.710939873265307,9.904000115951886,9.672327824727992,9.855734825134277,9489600
2025-01-06 00:00:00+00:00,10.126019965404586,10.33838670944033,10.126019965404586,10.2708158493042,10472600
2025-01-07 00:00:00+00:00,10.695547730158065,10.753466264116435,10.415610143957649,10.48318099975586,11030400
2025-01-08 00:00:00+00:00,10.338386698217043,10.425264044345713,10.299774646669183,10.386651992797852,10427400
2025-01-10 00:00:00+00:00,10.2322033050414,10.261162112193407,10.058448620961595,10.126019477844238,11794500
2025-01-13 00:00:00+00:00,9.855734994751176,9.855734994751176,9.672327991188462,9.788164138793945,9017800
2025-01-14 00:00:00+00:00,9.797816276550293,9.884693615767901,9.710939857916536,9.797816276550293,8929700
2025-01-15 00:00:00+00:00,9.981224376611113,10.068101717389888,9.923305842563973,10.01983642578125,7852000
