"('date', '')","('open', 'APEI')","('high', 'APEI')","('low', 'APEI')","('close', 'APEI')","('volume', 'APEI')"
2024-04-24 00:00:00+00:00,13.0,13.270000457763672,13.0,13.220000267028809,72700
2024-04-25 00:00:00+00:00,13.069999694824219,13.699999809265137,12.829999923706055,13.6899995803833,129200
2024-04-26 00:00:00+00:00,13.789999961853027,14.59000015258789,13.789999961853027,14.289999961853027,91600
2024-04-29 00:00:00+00:00,14.390000343322754,14.399999618530273,13.770000457763672,13.789999961853027,98800
2024-04-30 00:00:00+00:00,13.699999809265137,14.010000228881836,13.529999732971191,13.829999923706055,111800
2024-05-01 00:00:00+00:00,13.90999984741211,14.069999694824219,13.510000228881836,13.819999694824219,81800
2024-05-02 00:00:00+00:00,13.90999984741211,14.539999961853027,13.90999984741211,14.369999885559082,98700
2024-05-03 00:00:00+00:00,14.699999809265137,15.149999618530273,14.489999771118164,15.079999923706055,124900
2024-05-06 00:00:00+00:00,15.09000015258789,15.710000038146973,14.850000381469727,15.579999923706055,140000
2024-05-07 00:00:00+00:00,16.0,16.0,15.15999984741211,15.180000305175781,143600
2024-05-08 00:00:00+00:00,16.719999313354492,21.040000915527344,16.200000762939453,17.8700008392334,442200
2024-05-09 00:00:00+00:00,18.280000686645508,18.799999237060547,17.610000610351562,18.799999237060547,784700
2024-05-10 00:00:00+00:00,18.709999084472656,19.149999618530273,17.84000015258789,17.84000015258789,269400
2024-05-13 00:00:00+00:00,17.829999923706055,19.280000686645508,17.829999923706055,18.559999465942383,273200
2024-05-14 00:00:00+00:00,18.639999389648438,18.920000076293945,18.389999389648438,18.440000534057617,158800
2024-05-15 00:00:00+00:00,18.59000015258789,18.8799991607666,18.260000228881836,18.34000015258789,110600
2024-05-16 00:00:00+00:00,18.270000457763672,18.860000610351562,18.0,18.110000610351562,70000
2024-05-17 00:00:00+00:00,18.010000228881836,18.479999542236328,17.889999389648438,18.389999389648438,83200
2024-05-20 00:00:00+00:00,18.149999618530273,18.43000030517578,17.170000076293945,18.09000015258789,205200
2024-05-21 00:00:00+00:00,18.010000228881836,18.260000228881836,17.610000610351562,17.690000534057617,75600
2024-05-22 00:00:00+00:00,17.209999084472656,17.770000457763672,16.959999084472656,17.639999389648438,99700
2024-05-23 00:00:00+00:00,17.6299991607666,17.860000610351562,17.110000610351562,17.540000915527344,111500
2024-05-24 00:00:00+00:00,17.639999389648438,17.729999542236328,17.25,17.6299991607666,84900
2024-05-28 00:00:00+00:00,17.6299991607666,18.489999771118164,17.6299991607666,18.030000686645508,220200
2024-05-29 00:00:00+00:00,17.770000457763672,18.40999984741211,17.709999084472656,17.959999084472656,89900
2024-05-30 00:00:00+00:00,17.920000076293945,18.440000534057617,17.920000076293945,18.170000076293945,103100
2024-05-31 00:00:00+00:00,18.18000030517578,18.299999237060547,17.270000457763672,17.399999618530273,132000
2024-06-03 00:00:00+00:00,17.34000015258789,17.93000030517578,17.329999923706055,17.670000076293945,185100
2024-06-04 00:00:00+00:00,17.649999618530273,17.809999465942383,17.06999969482422,17.790000915527344,198700
2024-06-05 00:00:00+00:00,17.790000915527344,17.790000915527344,17.280000686645508,17.56999969482422,169900
2024-06-06 00:00:00+00:00,17.420000076293945,17.56999969482422,16.56999969482422,16.989999771118164,156200
2024-06-07 00:00:00+00:00,16.989999771118164,17.209999084472656,16.469999313354492,16.68000030517578,135300
2024-06-10 00:00:00+00:00,16.790000915527344,16.799999237060547,16.399999618530273,16.670000076293945,165900
2024-06-11 00:00:00+00:00,16.719999313354492,17.350000381469727,16.389999389648438,16.5,149000
2024-06-12 00:00:00+00:00,16.68000030517578,17.18000030517578,16.68000030517578,16.979999542236328,102300
2024-06-13 00:00:00+00:00,16.969999313354492,17.15999984741211,16.149999618530273,16.420000076293945,141000
2024-06-14 00:00:00+00:00,16.420000076293945,16.479999542236328,15.819999694824219,16.40999984741211,117600
2024-06-17 00:00:00+00:00,16.420000076293945,16.649999618530273,15.829999923706055,15.979999542236328,600700
2024-06-18 00:00:00+00:00,16.040000915527344,16.489999771118164,15.979999542236328,16.34000015258789,341400
2024-06-20 00:00:00+00:00,16.3700008392334,16.549999237060547,15.380000114440918,15.430000305175781,139800
2024-06-21 00:00:00+00:00,15.40999984741211,15.779999732971191,15.149999618530273,15.489999771118164,188800
2024-06-24 00:00:00+00:00,15.489999771118164,16.610000610351562,15.489999771118164,16.260000228881836,225700
2024-06-25 00:00:00+00:00,16.329999923706055,16.690000534057617,15.600000381469727,15.640000343322754,189200
2024-06-26 00:00:00+00:00,15.670000076293945,16.3700008392334,15.5,16.15999984741211,177400
2024-06-27 00:00:00+00:00,16.600000381469727,17.56999969482422,16.450000762939453,17.010000228881836,327500
2024-06-28 00:00:00+00:00,16.93000030517578,18.309999465942383,16.729999542236328,17.579999923706055,2550000
2024-07-01 00:00:00+00:00,17.670000076293945,17.670000076293945,16.260000228881836,17.450000762939453,358100
2024-07-02 00:00:00+00:00,17.299999237060547,17.579999923706055,16.950000762939453,17.1299991607666,179100
2024-07-03 00:00:00+00:00,17.229999542236328,17.520000457763672,17.079999923706055,17.440000534057617,80900
2024-07-05 00:00:00+00:00,17.34000015258789,18.139999389648438,17.309999465942383,17.350000381469727,191600
2024-07-08 00:00:00+00:00,17.489999771118164,17.770000457763672,17.200000762939453,17.639999389648438,181000
2024-07-09 00:00:00+00:00,17.6200008392334,17.850000381469727,17.239999771118164,17.290000915527344,269000
2024-07-10 00:00:00+00:00,17.299999237060547,17.399999618530273,16.649999618530273,16.860000610351562,152000
2024-07-11 00:00:00+00:00,17.280000686645508,18.059999465942383,16.75,17.899999618530273,446500
2024-07-12 00:00:00+00:00,18.110000610351562,18.3799991607666,17.6299991607666,17.8700008392334,377600
2024-07-15 00:00:00+00:00,18.280000686645508,18.799999237060547,18.030000686645508,18.489999771118164,373300
2024-07-16 00:00:00+00:00,18.829999923706055,19.65999984741211,18.68000030517578,19.440000534057617,845000
2024-07-17 00:00:00+00:00,19.280000686645508,19.790000915527344,18.6200008392334,19.18000030517578,289000
2024-07-18 00:00:00+00:00,19.06999969482422,19.719999313354492,18.989999771118164,19.030000686645508,268600
2024-07-19 00:00:00+00:00,19.15999984741211,20.110000610351562,18.829999923706055,19.34000015258789,300000
2024-07-22 00:00:00+00:00,19.43000030517578,19.700000762939453,18.729999542236328,19.489999771118164,213200
2024-07-23 00:00:00+00:00,19.690000534057617,19.700000762939453,19.290000915527344,19.479999542236328,211900
2024-07-24 00:00:00+00:00,19.309999465942383,20.959999084472656,19.229999542236328,20.68000030517578,676200
2024-07-25 00:00:00+00:00,20.670000076293945,20.719999313354492,19.020000457763672,19.3799991607666,316700
2024-07-26 00:00:00+00:00,19.510000228881836,20.450000762939453,19.510000228881836,20.329999923706055,224000
2024-07-29 00:00:00+00:00,20.31999969482422,20.899999618530273,19.219999313354492,19.559999465942383,196000
2024-07-30 00:00:00+00:00,19.709999084472656,20.030000686645508,19.25,19.75,208200
2024-07-31 00:00:00+00:00,20.290000915527344,20.3700008392334,19.75,19.959999084472656,186700
2024-08-01 00:00:00+00:00,19.959999084472656,20.0,17.489999771118164,18.469999313354492,467000
2024-08-02 00:00:00+00:00,18.010000228881836,18.18000030517578,17.350000381469727,17.739999771118164,175000
2024-08-05 00:00:00+00:00,16.469999313354492,17.5,15.770000457763672,17.270000457763672,218900
2024-08-06 00:00:00+00:00,17.520000457763672,17.559999465942383,16.5,17.06999969482422,247000
2024-08-07 00:00:00+00:00,14.34000015258789,14.760000228881836,11.800000190734863,12.300000190734863,1587800
2024-08-08 00:00:00+00:00,11.84000015258789,13.34000015258789,11.829999923706055,13.260000228881836,527900
2024-08-09 00:00:00+00:00,13.300000190734863,13.880000114440918,13.300000190734863,13.649999618530273,383000
2024-08-12 00:00:00+00:00,13.15999984741211,13.600000381469727,13.119999885559082,13.449999809265137,517700
2024-08-13 00:00:00+00:00,13.479999542236328,14.050000190734863,13.3100004196167,13.859999656677246,525800
2024-08-14 00:00:00+00:00,13.920000076293945,14.5600004196167,13.5,13.6899995803833,377700
2024-08-15 00:00:00+00:00,14.710000038146973,14.859999656677246,14.210000038146973,14.520000457763672,218100
2024-08-16 00:00:00+00:00,14.760000228881836,15.149999618530273,14.65999984741211,14.829999923706055,203400
2024-08-19 00:00:00+00:00,14.65999984741211,14.729999542236328,13.84000015258789,14.5,226200
2024-08-20 00:00:00+00:00,14.319999694824219,14.369999885559082,13.899999618530273,14.0,178800
2024-08-21 00:00:00+00:00,14.489999771118164,14.949999809265137,14.199999809265137,14.720000267028809,186500
2024-08-22 00:00:00+00:00,14.59000015258789,14.920000076293945,14.369999885559082,14.760000228881836,127600
2024-08-23 00:00:00+00:00,15.0600004196167,15.710000038146973,14.979999542236328,15.710000038146973,246900
2024-08-26 00:00:00+00:00,15.720000267028809,16.030000686645508,15.359999656677246,15.829999923706055,287200
2024-08-27 00:00:00+00:00,15.970000267028809,16.450000762939453,15.850000381469727,16.139999389648438,211100
2024-08-28 00:00:00+00:00,16.06999969482422,16.459999084472656,15.770000457763672,15.880000114440918,142800
2024-08-29 00:00:00+00:00,16.200000762939453,16.8799991607666,16.1200008392334,16.549999237060547,164200
2024-08-30 00:00:00+00:00,16.809999465942383,16.969999313354492,16.520000457763672,16.719999313354492,170300
2024-09-03 00:00:00+00:00,16.760000228881836,16.899999618530273,15.300000190734863,15.5600004196167,138000
2024-09-04 00:00:00+00:00,15.619999885559082,16.0,15.270000457763672,15.489999771118164,85700
2024-09-05 00:00:00+00:00,15.649999618530273,15.789999961853027,15.270000457763672,15.449999809265137,124800
2024-09-06 00:00:00+00:00,15.449999809265137,15.550000190734863,14.6899995803833,14.829999923706055,155800
2024-09-09 00:00:00+00:00,14.859999656677246,14.989999771118164,14.390000343322754,14.520000457763672,113200
2024-09-10 00:00:00+00:00,14.40999984741211,14.84000015258789,14.329999923706055,14.670000076293945,107200
2024-09-11 00:00:00+00:00,14.600000381469727,14.779999732971191,14.279999732971191,14.5600004196167,86600
2024-09-12 00:00:00+00:00,14.670000076293945,15.390000343322754,14.630000114440918,15.109999656677246,107600
2024-09-13 00:00:00+00:00,15.289999961853027,15.979999542236328,15.199999809265137,15.670000076293945,125000
2024-09-16 00:00:00+00:00,15.670000076293945,15.920000076293945,15.600000381469727,15.729999542236328,129400
2024-09-17 00:00:00+00:00,15.859999656677246,16.329999923706055,15.4399995803833,15.5,84900
2024-09-18 00:00:00+00:00,15.4399995803833,15.760000228881836,15.170000076293945,15.170000076293945,74200
2024-09-19 00:00:00+00:00,15.600000381469727,15.739999771118164,15.3100004196167,15.40999984741211,90200
2024-09-20 00:00:00+00:00,15.25,15.359999656677246,14.979999542236328,15.170000076293945,167400
2024-09-23 00:00:00+00:00,15.229999542236328,15.229999542236328,14.6899995803833,14.779999732971191,63400
2024-09-24 00:00:00+00:00,14.640000343322754,14.970000267028809,14.119999885559082,14.800000190734863,296000
2024-09-25 00:00:00+00:00,14.800000190734863,15.140000343322754,14.470000267028809,15.029999732971191,110100
2024-09-26 00:00:00+00:00,14.569999694824219,15.579999923706055,14.539999961853027,14.579999923706055,157300
2024-09-27 00:00:00+00:00,14.760000228881836,15.25,14.619999885559082,14.710000038146973,146400
2024-09-30 00:00:00+00:00,14.710000038146973,14.949999809265137,14.470000267028809,14.75,350300
2024-10-01 00:00:00+00:00,14.739999771118164,14.739999771118164,14.0600004196167,14.289999961853027,99400
2024-10-02 00:00:00+00:00,14.15999984741211,14.470000267028809,14.020000457763672,14.100000381469727,58900
2024-10-03 00:00:00+00:00,14.050000190734863,14.210000038146973,13.550000190734863,13.600000381469727,52700
2024-10-04 00:00:00+00:00,13.90999984741211,14.0600004196167,13.5,13.760000228881836,75800
2024-10-07 00:00:00+00:00,13.720000267028809,14.010000228881836,13.449999809265137,13.649999618530273,102600
2024-10-08 00:00:00+00:00,13.5600004196167,14.220000267028809,13.5600004196167,13.770000457763672,127000
2024-10-09 00:00:00+00:00,13.729999542236328,14.149999618530273,13.520000457763672,13.710000038146973,91900
2024-10-10 00:00:00+00:00,13.550000190734863,13.930000305175781,13.460000038146973,13.84000015258789,112800
2024-10-11 00:00:00+00:00,13.710000038146973,14.109999656677246,13.710000038146973,14.069999694824219,93900
2024-10-14 00:00:00+00:00,14.0600004196167,14.430000305175781,13.899999618530273,14.300000190734863,67800
2024-10-15 00:00:00+00:00,14.25,14.609999656677246,14.130000114440918,14.289999961853027,67700
2024-10-16 00:00:00+00:00,14.510000228881836,14.649999618530273,14.329999923706055,14.430000305175781,67800
2024-10-17 00:00:00+00:00,14.479999542236328,14.529999732971191,14.210000038146973,14.460000038146973,90700
2024-10-18 00:00:00+00:00,14.430000305175781,14.770000457763672,14.319999694824219,14.319999694824219,57700
2024-10-21 00:00:00+00:00,14.279999732971191,14.369999885559082,14.079999923706055,14.140000343322754,62400
2024-10-22 00:00:00+00:00,14.1899995803833,14.550000190734863,14.100000381469727,14.279999732971191,91500
2024-10-23 00:00:00+00:00,14.279999732971191,14.329999923706055,14.039999961853027,14.270000457763672,75300
2024-10-24 00:00:00+00:00,14.369999885559082,14.449999809265137,14.010000228881836,14.109999656677246,99100
2024-10-25 00:00:00+00:00,14.130000114440918,14.279999732971191,14.039999961853027,14.100000381469727,59100
2024-10-28 00:00:00+00:00,14.3100004196167,15.050000190734863,14.270000457763672,14.949999809265137,138000
2024-10-29 00:00:00+00:00,14.739999771118164,15.100000381469727,14.619999885559082,14.989999771118164,100900
2024-10-30 00:00:00+00:00,14.989999771118164,15.869999885559082,14.949999809265137,15.619999885559082,89500
2024-10-31 00:00:00+00:00,15.630000114440918,15.899999618530273,15.170000076293945,15.170000076293945,99700
2024-11-01 00:00:00+00:00,15.279999732971191,15.550000190734863,14.970000267028809,15.130000114440918,103700
2024-11-04 00:00:00+00:00,15.130000114440918,15.5,14.970000267028809,15.170000076293945,121400
2024-11-05 00:00:00+00:00,15.170000076293945,15.680000305175781,15.130000114440918,15.619999885559082,95200
2024-11-06 00:00:00+00:00,15.930000305175781,17.3799991607666,15.930000305175781,16.8700008392334,154500
2024-11-07 00:00:00+00:00,16.969999313354492,17.549999237060547,16.649999618530273,17.350000381469727,138000
2024-11-08 00:00:00+00:00,17.40999984741211,17.719999313354492,17.25,17.299999237060547,107100
2024-11-11 00:00:00+00:00,17.40999984741211,17.829999923706055,17.149999618530273,17.760000228881836,111000
2024-11-12 00:00:00+00:00,17.75,17.989999771118164,17.299999237060547,17.31999969482422,114400
2024-11-13 00:00:00+00:00,17.18000030517578,19.90999984741211,17.06999969482422,19.850000381469727,474000
2024-11-14 00:00:00+00:00,19.850000381469727,19.899999618530273,17.690000534057617,18.450000762939453,277600
2024-11-15 00:00:00+00:00,18.719999313354492,18.719999313354492,18.0,18.31999969482422,270900
2024-11-18 00:00:00+00:00,18.299999237060547,19.3799991607666,18.110000610351562,19.049999237060547,171600
2024-11-19 00:00:00+00:00,19.0,19.510000228881836,18.760000228881836,19.15999984741211,115600
2024-11-20 00:00:00+00:00,19.059999465942383,19.309999465942383,18.600000381469727,19.1200008392334,119800
2024-11-21 00:00:00+00:00,19.209999084472656,19.850000381469727,19.209999084472656,19.610000610351562,92400
2024-11-22 00:00:00+00:00,19.799999237060547,20.15999984741211,19.649999618530273,19.8700008392334,74200
2024-11-25 00:00:00+00:00,19.799999237060547,20.8799991607666,19.799999237060547,20.469999313354492,123700
2024-11-26 00:00:00+00:00,20.280000686645508,20.719999313354492,19.530000686645508,20.520000457763672,88100
2024-11-27 00:00:00+00:00,20.520000457763672,20.899999618530273,20.110000610351562,20.549999237060547,73000
2024-11-29 00:00:00+00:00,20.59000015258789,20.889999389648438,20.43000030517578,20.6200008392334,30600
2024-12-02 00:00:00+00:00,20.510000228881836,20.90999984741211,20.350000381469727,20.790000915527344,122200
2024-12-03 00:00:00+00:00,20.739999771118164,21.329999923706055,20.43000030517578,20.940000534057617,118500
2024-12-04 00:00:00+00:00,20.950000762939453,21.1299991607666,20.579999923706055,21.059999465942383,99200
2024-12-05 00:00:00+00:00,21.06999969482422,21.309999465942383,20.81999969482422,21.0,91800
2024-12-06 00:00:00+00:00,21.15999984741211,21.270000457763672,20.40999984741211,21.030000686645508,88900
2024-12-09 00:00:00+00:00,21.209999084472656,21.299999237060547,20.75,20.959999084472656,95200
2024-12-10 00:00:00+00:00,20.959999084472656,22.25,20.59000015258789,22.139999389648438,94700
2024-12-11 00:00:00+00:00,22.280000686645508,22.600000381469727,21.780000686645508,22.239999771118164,74000
2024-12-12 00:00:00+00:00,22.25,22.469999313354492,21.549999237060547,22.3799991607666,97900
2024-12-13 00:00:00+00:00,22.209999084472656,22.540000915527344,21.760000228881836,22.290000915527344,88800
2024-12-16 00:00:00+00:00,22.34000015258789,23.329999923706055,22.049999237060547,23.270000457763672,112600
2024-12-17 00:00:00+00:00,23.079999923706055,23.84000015258789,22.670000076293945,22.75,164300
2024-12-18 00:00:00+00:00,22.829999923706055,22.829999923706055,20.770000457763672,21.149999618530273,188200
2024-12-19 00:00:00+00:00,21.139999389648438,21.40999984741211,20.579999923706055,21.110000610351562,96200
2024-12-20 00:00:00+00:00,20.739999771118164,21.559999465942383,20.739999771118164,20.989999771118164,191600
2024-12-23 00:00:00+00:00,21.0,21.229999542236328,20.739999771118164,20.860000610351562,113400
2024-12-24 00:00:00+00:00,20.950000762939453,22.40999984741211,20.950000762939453,22.40999984741211,119800
2024-12-26 00:00:00+00:00,22.079999923706055,22.450000762939453,21.850000381469727,22.31999969482422,79000
2024-12-27 00:00:00+00:00,22.06999969482422,22.06999969482422,21.219999313354492,21.479999542236328,105000
2024-12-30 00:00:00+00:00,21.34000015258789,21.90999984741211,21.059999465942383,21.670000076293945,153800
2024-12-31 00:00:00+00:00,21.850000381469727,22.010000228881836,21.43000030517578,21.56999969482422,326400
2025-01-02 00:00:00+00:00,21.739999771118164,21.760000228881836,20.829999923706055,21.200000762939453,118200
2025-01-03 00:00:00+00:00,21.18000030517578,21.479999542236328,20.950000762939453,21.209999084472656,67300
2025-01-06 00:00:00+00:00,21.350000381469727,21.5,20.899999618530273,21.020000457763672,102500
2025-01-07 00:00:00+00:00,21.010000228881836,21.030000686645508,20.299999237060547,20.59000015258789,110900
2025-01-08 00:00:00+00:00,20.25,20.510000228881836,19.889999389648438,19.93000030517578,122500
2025-01-10 00:00:00+00:00,19.6200008392334,19.950000762939453,19.219999313354492,19.399999618530273,80400
2025-01-13 00:00:00+00:00,19.190000534057617,19.799999237060547,18.799999237060547,19.780000686645508,93900
2025-01-14 00:00:00+00:00,19.860000610351562,20.729999542236328,19.84000015258789,20.420000076293945,57700
2025-01-15 00:00:00+00:00,20.979999542236328,21.0,20.200000762939453,20.670000076293945,63700
2025-01-16 00:00:00+00:00,20.84000015258789,21.520000457763672,20.709999084472656,21.450000762939453,75200
2025-01-17 00:00:00+00:00,21.610000610351562,22.1299991607666,21.25,21.510000228881836,76200
2025-01-21 00:00:00+00:00,21.540000915527344,22.639999389648438,21.450000762939453,22.459999084472656,87000
2025-01-22 00:00:00+00:00,22.549999237060547,22.549999237060547,21.1299991607666,21.739999771118164,68900
2025-01-23 00:00:00+00:00,21.649999618530273,22.06999969482422,21.3700008392334,21.829999923706055,50100
2025-01-24 00:00:00+00:00,21.709999084472656,21.760000228881836,21.399999618530273,21.489999771118164,33200
2025-01-27 00:00:00+00:00,21.290000915527344,21.93000030517578,20.84000015258789,21.280000686645508,213400
2025-01-28 00:00:00+00:00,21.299999237060547,21.719999313354492,21.09000015258789,21.510000228881836,45600
2025-01-29 00:00:00+00:00,21.450000762939453,22.600000381469727,21.280000686645508,21.670000076293945,74600
2025-01-30 00:00:00+00:00,21.700000762939453,22.100000381469727,21.700000762939453,21.940000534057617,42600
