"('date', '')","('open', 'BGR')","('high', 'BGR')","('low', 'BGR')","('close', 'BGR')","('volume', 'BGR')"
2024-02-12 00:00:00+00:00,10.662981802991268,10.848041845536214,10.662981802991268,10.830416679382324,94400
2024-02-13 00:00:00+00:00,10.848041729590669,10.883291221107518,10.73348067205737,10.768730163574219,63100
2024-02-14 00:00:00+00:00,10.809487634402432,10.871509860318403,10.68544487252637,10.694304466247559,87100
2024-02-15 00:00:00+00:00,10.694303708133214,10.942390904254433,10.67658367696906,10.906949996948242,41800
2024-02-16 00:00:00+00:00,10.906953183270437,10.942394100930223,10.836070502972735,10.862651824951172,63500
2024-02-20 00:00:00+00:00,10.898087961956058,10.906948398728737,10.78290481884451,10.80062484741211,50700
2024-02-21 00:00:00+00:00,10.765186193228555,11.004412966178402,10.747466160960752,10.960111618041992,49700
2024-02-22 00:00:00+00:00,10.95125037649493,11.00441215935649,10.898089438611242,10.968971252441406,46600
2024-02-23 00:00:00+00:00,10.924670028112397,10.942390904254433,10.853788213500014,10.906949996948242,43600
2024-02-26 00:00:00+00:00,10.906949996948242,10.968971373489605,10.898089558877224,10.906949996948242,56500
2024-02-27 00:00:00+00:00,10.906949201752523,10.960110136347051,10.83606654733012,10.853787422180176,62900
2024-02-28 00:00:00+00:00,10.809486880434205,10.915809602473875,10.809486880434205,10.844927787780762,43600
2024-02-29 00:00:00+00:00,10.915809289303644,10.986691101963185,10.862648352297917,10.889228820800781,163800
2024-03-01 00:00:00+00:00,10.924669332680347,11.101873857930988,10.924669332680347,11.06643295288086,106000
2024-03-04 00:00:00+00:00,11.075295104925852,11.075295104925852,10.889230113363979,10.915810585021973,108800
2024-03-05 00:00:00+00:00,10.880368562664763,11.013272597329728,10.85378809372292,10.968971252441406,81400
2024-03-06 00:00:00+00:00,11.057573318481445,11.128455978707711,11.022132410857257,11.057573318481445,82400
2024-03-07 00:00:00+00:00,11.004413497942835,11.163898020949476,10.986692619840774,11.137316703796387,63800
2024-03-08 00:00:00+00:00,11.128456455656664,11.163897364799796,11.09301554651353,11.155036926269531,51400
2024-03-11 00:00:00+00:00,11.163895643206002,11.243637042747617,11.119594302364352,11.234777450561523,36900
2024-03-12 00:00:00+00:00,11.243638652081104,11.252499090513213,11.190477711444286,11.217058181762695,59200
2024-03-13 00:00:00+00:00,11.243639146898822,11.42970413727199,11.243639146898822,11.385403633117676,54100
2024-03-14 00:00:00+00:00,11.435277910708074,11.435277910708074,11.346217775217914,11.381841659545898,50500
2024-03-15 00:00:00+00:00,11.372935224080603,11.488712199929068,11.372935224080603,11.426370620727539,46100
2024-03-18 00:00:00+00:00,11.488712565117153,11.52433644712758,11.399653284761255,11.444183349609375,59700
2024-03-19 00:00:00+00:00,11.435275056430768,11.551052863933345,11.435275056430768,11.542146682739258,61100
2024-03-20 00:00:00+00:00,11.461995411906733,11.542149362583205,11.408560011016007,11.533243179321289,56600
2024-03-21 00:00:00+00:00,11.497618783917256,11.56886654816096,11.497618783917256,11.55996036529541,62700
2024-03-22 00:00:00+00:00,11.577770233154297,11.586676414098362,11.5065224842821,11.577770233154297,37800
2024-03-25 00:00:00+00:00,11.604488413533366,11.711360041325653,11.586676900238084,11.65792465209961,45400
2024-03-26 00:00:00+00:00,11.66683085651946,11.66683085651946,11.551053047180176,11.551053047180176,49700
2024-03-27 00:00:00+00:00,11.515428665226164,11.586676414098362,11.515428665226164,11.577770233154297,72500
2024-03-28 00:00:00+00:00,11.649020009740164,11.800421714782715,11.5866784309604,11.800421714782715,188000
2024-04-01 00:00:00+00:00,11.800420616975646,11.844950675964355,11.720266680664016,11.844950675964355,91700
2024-04-02 00:00:00+00:00,11.889482862128164,11.969635963439941,11.80042272821679,11.969635963439941,144300
2024-04-03 00:00:00+00:00,11.96073160718165,12.058697083019474,11.934013055220055,12.023073196411133,120000
2024-04-04 00:00:00+00:00,12.067603267006673,12.085414785640616,11.969636941828396,12.023073196411133,92900
2024-04-05 00:00:00+00:00,12.058695312984366,12.156660774442333,11.996353732905687,12.138849258422852,77500
2024-04-08 00:00:00+00:00,12.156658417511334,12.183376960370861,12.067599156000066,12.112129211425781,107900
2024-04-09 00:00:00+00:00,12.147755480698576,12.165566996776114,11.987447589299077,12.031977653503418,103500
2024-04-10 00:00:00+00:00,11.96963420808195,12.121035903923858,11.96963420808195,12.08541202545166,64100
2024-04-11 00:00:00+00:00,12.129943115280707,12.174473179485048,11.942917525094733,12.031977653503418,87500
2024-04-12 00:00:00+00:00,12.108943988411006,12.198441330756536,11.87625243463047,11.9120512008667,137600
2024-04-15 00:00:00+00:00,11.974699165182047,11.992598122048602,11.831504096209875,11.840453147888184,46900
2024-04-16 00:00:00+00:00,11.849401637101096,11.894150304185024,11.697256681121639,11.742005348205566,71400
2024-04-17 00:00:00+00:00,11.777805984203962,11.894152195720865,11.733057310003618,11.795705795288086,91100
2024-04-18 00:00:00+00:00,11.804653598160574,11.840452363030657,11.706207208145319,11.73305606842041,54800
2024-04-19 00:00:00+00:00,11.742008390703191,11.894153386105273,11.742008390703191,11.804656028747559,54300
2024-04-22 00:00:00+00:00,11.813602418113813,11.903099748826945,11.697256229590664,11.867300987243652,50500
2024-04-23 00:00:00+00:00,11.86730246183344,11.983648664813364,11.813603886031203,11.938899993896484,34800
2024-04-24 00:00:00+00:00,11.90310001373291,11.929948872140457,11.86730125135291,11.90310001373291,40500
2024-04-25 00:00:00+00:00,11.867302584394693,12.04629641640089,11.867302584394693,12.028396606445312,62500
2024-04-26 00:00:00+00:00,12.001546596226513,12.001546596226513,11.894150307302834,11.965747833251953,80000
2024-04-29 00:00:00+00:00,11.929949070277393,12.019446404468711,11.920999166156296,11.965747833251953,45500
2024-04-30 00:00:00+00:00,12.010495925039196,12.010495925039196,11.715155931268544,11.724105834960938,61400
2024-05-01 00:00:00+00:00,11.67935762527458,11.724106291971076,11.554061529226356,11.598810195922852,72100
2024-05-02 00:00:00+00:00,11.616709869215173,11.75095587761039,11.616709869215173,11.73305606842041,51200
2024-05-03 00:00:00+00:00,11.840451732982343,11.840451732982343,11.661457918156463,11.742005348205566,121200
2024-05-06 00:00:00+00:00,11.849401179697105,11.94784841418351,11.83150222566036,11.867300987243652,89500
2024-05-07 00:00:00+00:00,11.858351083470378,11.92099870286369,11.858351083470378,11.867300987243652,44200
2024-05-08 00:00:00+00:00,11.813601823971766,11.894149246860648,11.813601823971766,11.822551727294922,36200
2024-05-09 00:00:00+00:00,11.822554596767553,11.992598533630371,11.822554596767553,11.992598533630371,50900
2024-05-10 00:00:00+00:00,12.028396551002011,12.046296360875083,11.867302529693934,11.9120512008667,82800
2024-05-13 00:00:00+00:00,11.903102476188232,12.06419651346967,11.903102476188232,11.921001434326172,143900
2024-05-14 00:00:00+00:00,11.935393449328293,11.98036410086544,11.917404502505278,11.953381538391113,48200
2024-05-15 00:00:00+00:00,11.953378000671474,11.953378000671474,11.746510319992495,11.881423950195312,112300
2024-05-16 00:00:00+00:00,11.863438235544237,11.935393163352037,11.827461200520426,11.872432708740234,67900
2024-05-17 00:00:00+00:00,11.87243274046535,12.043324300605239,11.87243274046535,11.980363845825195,108900
2024-05-20 00:00:00+00:00,11.980361784567444,12.061310314099932,11.97136817065497,12.007345199584961,70400
2024-05-21 00:00:00+00:00,11.989356876187964,12.043322851253448,11.917402814607367,11.971368789672852,26500
2024-05-22 00:00:00+00:00,11.91740187864367,11.91740187864367,11.773493766784668,11.773493766784668,60900
2024-05-23 00:00:00+00:00,11.791482221686417,11.87243075158578,11.737517106926864,11.76449966430664,68500
2024-05-24 00:00:00+00:00,11.854442260712407,11.890419288575691,11.800476290037476,11.818465232849121,24800
2024-05-28 00:00:00+00:00,11.82746042401516,11.989357499873414,11.82746042401516,11.935392379760742,82900
2024-05-29 00:00:00+00:00,11.935393012629058,11.935393012629058,11.737518893616807,11.746513366699219,100800
2024-05-30 00:00:00+00:00,11.737516491049469,11.818465016701396,11.737516491049469,11.80047607421875,80500
2024-05-31 00:00:00+00:00,11.84544817472044,11.962373733520508,11.827459231323491,11.962373733520508,71400
2024-06-03 00:00:00+00:00,11.980362515985249,12.115277026029457,11.800477360353053,11.836454391479492,92400
2024-06-04 00:00:00+00:00,11.710536084384874,11.737518645301112,11.521656442450919,11.620593070983887,114900
2024-06-05 00:00:00+00:00,11.656568777631731,11.683551335475865,11.602602804183416,11.629586219787598,59200
2024-06-06 00:00:00+00:00,11.629585935619932,11.719528078822668,11.629585935619932,11.701539993286133,26800
2024-06-07 00:00:00+00:00,11.683551788330078,11.755505850543406,11.629586670550124,11.683551788330078,24800
2024-06-10 00:00:00+00:00,11.800476658684284,11.917402217332715,11.737517072396681,11.809471130371094,108400
2024-06-11 00:00:00+00:00,11.782490187825548,11.782490187825548,11.70154164707057,11.728524208068848,102400
2024-06-12 00:00:00+00:00,11.84544822932115,11.881425258520848,11.68355116904249,11.719528198242188,62000
2024-06-13 00:00:00+00:00,11.728522499296629,11.800476556648876,11.584614384592134,11.593608856201172,65100
2024-06-14 00:00:00+00:00,11.526709633855818,11.626155445804246,11.354939438276778,11.36397933959961,79200
2024-06-17 00:00:00+00:00,11.336857911281795,11.4182230584099,11.291654955968998,11.36397933959961,74300
2024-06-18 00:00:00+00:00,11.400140762329102,11.553830282719488,11.400140762329102,11.400140762329102,34700
2024-06-20 00:00:00+00:00,11.409181343538002,11.617114575768136,11.409181343538002,11.535749435424805,71400
2024-06-21 00:00:00+00:00,11.571912650079224,11.599034078539797,11.508628167438335,11.544791221618652,53200
2024-06-24 00:00:00+00:00,11.544792374413625,11.779846214834121,11.544792374413625,11.770806312561035,35900
2024-06-25 00:00:00+00:00,11.825048332006533,11.85216976124207,11.770805473535459,11.797926902770996,57300
2024-06-26 00:00:00+00:00,11.816005397145862,11.816005397145862,11.680397413709915,11.752721786499023,32500
2024-06-27 00:00:00+00:00,11.770803758770812,11.861208797110674,11.770803758770812,11.834087371826172,34500
2024-06-28 00:00:00+00:00,11.888331803584464,11.960656188745574,11.888331803584464,11.951616287231445,101200
2024-07-01 00:00:00+00:00,11.951617533124562,12.032982690456368,11.906414572143028,12.014901161193848,83100
2024-07-02 00:00:00+00:00,12.096264870940985,12.096264870940985,11.906413147278302,11.915453910827637,42000
2024-07-03 00:00:00+00:00,11.978738263872387,12.060103416442871,11.978738263872387,12.060103416442871,33500
2024-07-05 00:00:00+00:00,12.060102539091195,12.078183203805565,11.834088626026292,11.897372245788574,46400
2024-07-08 00:00:00+00:00,11.861210122997948,11.933534506624335,11.816007167687792,11.906413078308105,136800
2024-07-09 00:00:00+00:00,11.897370984881531,11.897370984881531,11.788884421568959,11.834087371826172,77900
2024-07-10 00:00:00+00:00,11.843129389470805,11.897372245788574,11.779844907533866,11.897372245788574,57400
2024-07-11 00:00:00+00:00,11.879291581074202,11.942575200836487,11.852169290740662,11.897372245788574,71300
2024-07-12 00:00:00+00:00,11.942574054552086,11.942574054552086,11.834087490154761,11.86120891571045,104200
2024-07-15 00:00:00+00:00,11.857576016988608,12.048387616950587,11.839403071023773,11.984783172607422,105900
2024-07-16 00:00:00+00:00,11.930265562924557,11.96661058678245,11.87574759387086,11.939352035522461,105900
2024-07-17 00:00:00+00:00,11.984782491774078,12.066559010902747,11.94843746844286,12.002955436706543,93600
2024-07-18 00:00:00+00:00,12.030213492812246,12.139248558321682,11.95752344913929,12.039299964904785,205400
2024-07-19 00:00:00+00:00,12.057474089933002,12.057474089933002,11.94843814721151,11.984783172607422,90600
2024-07-22 00:00:00+00:00,12.012041909172774,12.039300460037762,11.912092445111641,12.002955436706543,48500
2024-07-23 00:00:00+00:00,11.966610211572409,11.966610211572409,11.8121436483862,11.839402198791504,75000
2024-07-24 00:00:00+00:00,11.848488671104503,11.903006638448803,11.8121436483862,11.839402198791504,32400
2024-07-25 00:00:00+00:00,11.821231301266,11.948438460217178,11.775799801697529,11.930266380310059,96700
2024-07-26 00:00:00+00:00,11.939352396265992,11.966610948349588,11.839402927736561,11.8939208984375,67600
2024-07-29 00:00:00+00:00,11.893921488871952,11.912093568985194,11.757626988620586,11.79397201538086,135600
2024-07-30 00:00:00+00:00,11.821230943457925,11.993869596752102,11.80305799756709,11.97569751739502,40200
2024-07-31 00:00:00+00:00,12.093818664550781,12.139249294701997,12.039300695222106,12.093818664550781,84500
2024-08-01 00:00:00+00:00,12.12107673877236,12.12107673877236,11.848488635927533,11.912092208862305,55500
2024-08-02 00:00:00+00:00,11.812144083083037,11.848489107138867,11.612246017509113,11.648591041564941,95900
2024-08-05 00:00:00+00:00,11.539555846961283,11.548642319512263,11.285140681269853,11.3396577835083,128900
2024-08-06 00:00:00+00:00,11.294229137888989,11.485040762311053,11.294229137888989,11.421436309814453,63100
2024-08-07 00:00:00+00:00,11.494124780536845,11.684936378573813,11.457779755507602,11.594074249267578,107600
2024-08-08 00:00:00+00:00,11.594072957795639,11.766711590820773,11.594072957795639,11.721280097961426,77800
2024-08-09 00:00:00+00:00,11.721281323751487,11.803057846143618,11.675850692674741,11.73945426940918,36900
2024-08-12 00:00:00+00:00,11.775798797607422,11.857575316551051,11.757625852716078,11.775798797607422,61300
2024-08-13 00:00:00+00:00,11.74854156112114,11.784886588436061,11.639506479176376,11.730368614196777,102200
2024-08-14 00:00:00+00:00,11.721281284562792,11.857575776938575,11.721281284562792,11.81214427947998,36700
2024-08-15 00:00:00+00:00,11.854155101496568,12.027675585280663,11.854155101496568,12.00940990447998,40700
2024-08-16 00:00:00+00:00,12.000276961074958,12.000276961074958,11.881552658373154,11.89981746673584,34600
2024-08-19 00:00:00+00:00,11.899817981892372,12.073338459105186,11.899817981892372,12.018542289733887,41800
2024-08-20 00:00:00+00:00,12.018542223038073,12.018542223038073,11.77196163962451,11.854154586791992,84300
2024-08-21 00:00:00+00:00,11.863286957897515,12.009408908360511,11.790225982666016,11.790225982666016,60400
2024-08-22 00:00:00+00:00,11.799358907992513,12.036807514696932,11.799358907992513,12.027674674987793,141000
2024-08-23 00:00:00+00:00,12.045938049610326,12.17379517745271,12.045938049610326,12.091601371765137,34100
2024-08-26 00:00:00+00:00,12.173797147329847,12.292521455761307,12.128133817786122,12.14639949798584,113500
2024-08-27 00:00:00+00:00,12.109868490458979,12.137266138630864,11.972878507688492,12.027674674987793,72500
2024-08-28 00:00:00+00:00,11.954614635333835,11.982012285651097,11.918084144592285,11.918084144592285,72000
2024-08-29 00:00:00+00:00,11.954612276256132,12.1281318552979,11.927214631345418,12.091601371765137,84200
2024-08-30 00:00:00+00:00,12.045939944365239,12.055072784423828,11.972878965807654,12.055072784423828,67700
2024-09-03 00:00:00+00:00,11.954613657866705,11.954613657866705,11.771961219093505,11.808491706848145,222200
2024-09-04 00:00:00+00:00,11.826755493406951,11.899816462603708,11.698899232790355,11.717164039611816,66000
2024-09-05 00:00:00+00:00,11.735430710467993,11.808491685847336,11.68976738311702,11.69890022277832,81500
2024-09-06 00:00:00+00:00,11.689767770105849,11.781093556875598,11.52538013458252,11.52538013458252,79900
2024-09-09 00:00:00+00:00,11.534514427185059,11.634973066570057,11.516248744957423,11.534514427185059,114400
2024-09-10 00:00:00+00:00,11.507113799738057,11.51624576753522,11.050482313573141,11.26053237915039,149900
2024-09-11 00:00:00+00:00,11.25140189826556,11.287932389975943,11.096147090757524,11.214871406555176,183100
2024-09-12 00:00:00+00:00,11.224001396137746,11.287929522653199,11.160073269622293,11.251399040222168,140100
2024-09-13 00:00:00+00:00,11.29706482896597,11.46145247129557,11.29706482896597,11.351861000061035,131400
2024-09-16 00:00:00+00:00,11.458364421717507,11.504271507263184,11.394095027316457,11.504271507263184,121000
2024-09-17 00:00:00+00:00,11.504271054902784,11.715443289867443,11.504271054902784,11.660354614257812,73900
2024-09-18 00:00:00+00:00,11.660354492365855,11.724624759172704,11.60526669293688,11.632810592651367,95400
2024-09-19 00:00:00+00:00,11.78889529046876,11.84398309522523,11.715444300390221,11.733806610107422,91300
2024-09-20 00:00:00+00:00,11.742985841201508,11.752167432016083,11.586902299772493,11.651171684265137,88700
2024-09-23 00:00:00+00:00,11.7246244940657,11.834800966037221,11.660354228712073,11.770530700683594,134700
2024-09-24 00:00:00+00:00,11.834802123888863,11.843982840747774,11.733806357997196,11.798076629638672,104700
2024-09-25 00:00:00+00:00,11.853164687886265,11.853164687886265,11.715444300390221,11.733806610107422,177500
2024-09-26 00:00:00+00:00,11.706262019024157,11.71544361114502,11.6328110332669,11.71544361114502,175800
2024-09-27 00:00:00+00:00,11.798076124391306,11.798076124391306,11.660354870147298,11.761350631713867,118700
2024-09-30 00:00:00+00:00,11.761349357574646,11.825618743896484,11.678716789101017,11.825618743896484,130300
2024-10-01 00:00:00+00:00,11.788893266086491,12.073515584864424,11.752167777353703,12.064334869384766,140500
2024-10-02 00:00:00+00:00,12.183694012482368,12.211237912585501,11.935796284739776,12.091879844665527,133800
2024-10-03 00:00:00+00:00,12.055155852144383,12.238783335013832,12.02761194861519,12.202057838439941,107800
2024-10-04 00:00:00+00:00,12.25714652110323,12.312234328161612,12.192876245395242,12.202057838439941,121700
2024-10-07 00:00:00+00:00,12.24796542978556,12.321416425942195,12.238783836364746,12.238783836364746,122300
2024-10-08 00:00:00+00:00,12.156148851422474,12.16533044303406,11.963339805603027,11.963339805603027,101800
2024-10-09 00:00:00+00:00,11.926614692837134,12.128605336671304,11.926614692837134,12.091879844665527,83500
2024-10-10 00:00:00+00:00,12.110239801327817,12.16532846644189,12.07351431645331,12.128602981567383,60200
2024-10-11 00:00:00+00:00,12.055153647363666,12.192874015426693,12.055153647363666,12.146966934204102,94900
2024-10-14 00:00:00+00:00,12.119424129767694,12.128605721962009,12.064336327811446,12.101061820983887,76800
2024-10-15 00:00:00+00:00,11.930233845721176,11.94870124194219,11.819426826547359,11.82866096496582,106800
2024-10-16 00:00:00+00:00,11.911764160811137,11.93946657279186,11.828659566716384,11.847126960754395,95000
2024-10-17 00:00:00+00:00,11.82866065288589,11.930233530961411,11.819426514711056,11.884063720703125,80900
2024-10-18 00:00:00+00:00,11.893298172663236,11.893298172663236,11.810192688128897,11.82866096496582,68800
2024-10-21 00:00:00+00:00,11.902532420489193,11.985637025171517,11.893298281985851,11.9302339553833,184800
2024-10-22 00:00:00+00:00,11.985636894018945,12.087210655212402,11.948701221025663,12.087210655212402,109200
2024-10-23 00:00:00+00:00,12.059509144134635,12.08721067877963,11.948701244322832,12.022573471069336,78100
2024-10-24 00:00:00+00:00,12.050274714837297,12.0595088530347,11.957935094095047,12.013339042663574,45600
2024-10-25 00:00:00+00:00,12.050274321081373,12.105677387223656,12.041040183185705,12.096444129943848,67400
2024-10-28 00:00:00+00:00,11.911765810638405,12.022573712677023,11.90253255264846,11.967169761657715,122400
2024-10-29 00:00:00+00:00,11.976403742154549,11.976403742154549,11.800958633422852,11.800958633422852,85600
2024-10-30 00:00:00+00:00,11.837894619017824,11.985637316194966,11.837894619017824,11.939468383789062,85300
2024-10-31 00:00:00+00:00,12.013339440681543,12.013339440681543,11.884064143482508,11.9302339553833,77700
2024-11-01 00:00:00+00:00,12.068741251480779,12.077975389020832,11.893297041298888,11.920998573303223,84000
2024-11-04 00:00:00+00:00,11.976402403013806,12.096443548035227,11.957934128110903,12.077975273132324,64000
2024-11-05 00:00:00+00:00,12.124145932603582,12.170315742492676,12.07797612271449,12.170315742492676,116400
2024-11-06 00:00:00+00:00,12.262655513676757,12.59507746836206,12.188784163883568,12.530439376831055,204900
2024-11-07 00:00:00+00:00,12.604311133077351,12.604311133077351,12.327294002727855,12.447334289550781,131900
2024-11-08 00:00:00+00:00,12.234951207807546,12.530436540085857,12.234951207807546,12.401162147521973,117900
2024-11-11 00:00:00+00:00,12.465801505681805,12.58584266289191,12.447333228903679,12.5396728515625,83500
2024-11-12 00:00:00+00:00,12.604309789423025,12.613543927614552,12.382695756521706,12.465801239013672,64600
2024-11-13 00:00:00+00:00,12.511971049355418,12.530438445122584,12.410397290480399,12.465801239013672,94200
2024-11-14 00:00:00+00:00,12.502736382218668,12.57660772339388,12.428865041043455,12.511970520019531,62800
2024-11-15 00:00:00+00:00,12.535183770617145,12.581610554278434,12.275195021838062,12.414474487304688,94300
2024-11-18 00:00:00+00:00,12.498042656326813,12.590896224656348,12.460901406098452,12.535183906555176,69900
2024-11-19 00:00:00+00:00,12.498042273969697,12.544469056714112,12.451615491225281,12.479471206665039,75900
2024-11-20 00:00:00+00:00,12.507328190263218,12.572325156783538,12.433045689806494,12.535183906555176,64100
2024-11-21 00:00:00+00:00,12.56304045355293,12.776603320625368,12.56304045355293,12.720890998840332,91800
2024-11-22 00:00:00+00:00,12.748746575026265,12.767317643920274,12.646608352661133,12.646608352661133,49300
2024-11-25 00:00:00+00:00,12.748747807487907,12.860172460589121,12.748747807487907,12.795174598693848,124500
2024-11-26 00:00:00+00:00,12.832314335382932,12.8508854038737,12.73946164948094,12.804458618164062,73400
2024-11-27 00:00:00+00:00,12.860172893331823,12.860172893331823,12.711606979370117,12.711606979370117,83700
2024-11-29 00:00:00+00:00,12.776603164631005,12.850885669092568,12.693035125732422,12.693035125732422,44300
2024-12-02 00:00:00+00:00,12.683749292073127,12.730176077645675,12.544469820872765,12.590896606445312,100700
2024-12-03 00:00:00+00:00,12.674463927696394,12.748746431400964,12.572325706481934,12.572325706481934,84000
2024-12-04 00:00:00+00:00,12.609468189641033,12.628039260139275,12.405190841747261,12.46090316772461,109800
2024-12-05 00:00:00+00:00,12.563039779663086,12.609466564407366,12.488757278279143,12.563039779663086,115400
2024-12-06 00:00:00+00:00,12.600182002147575,12.600182002147575,12.460902522690029,12.516613960266113,104100
2024-12-09 00:00:00+00:00,12.581610991924634,12.748746179194866,12.572325457765933,12.637322425842285,105000
2024-12-10 00:00:00+00:00,12.63732361527853,12.71160612450512,12.3587646484375,12.3587646484375,78600
2024-12-11 00:00:00+00:00,12.395904709329185,12.488757394162057,12.377333641052246,12.377333641052246,83900
2024-12-12 00:00:00+00:00,12.37733213396539,12.470185693009517,12.330905354443326,12.340190887451172,50900
2024-12-13 00:00:00+00:00,12.377332704560025,12.488756449239307,12.284479141235352,12.284479141235352,82000
2024-12-16 00:00:00+00:00,12.300384026284569,12.51552429305311,12.075890533006143,12.094598770141602,101800
2024-12-17 00:00:00+00:00,12.066535779568644,12.085244015719786,11.898166114497366,11.907519340515137,81500
2024-12-18 00:00:00+00:00,11.898165307962365,11.954288228495816,11.720440644805048,11.832687377929688,140900
2024-12-19 00:00:00+00:00,11.804625511169434,11.898164898247796,11.76720993474963,11.804625511169434,66400
2024-12-20 00:00:00+00:00,11.785918574837725,11.879457073079388,11.785918574837725,11.832687377929688,79800
2024-12-23 00:00:00+00:00,11.81398050136869,12.019766632914525,11.804626383558022,11.860750198364258,96800
2024-12-24 00:00:00+00:00,11.86074973025415,11.98235058082028,11.832687377929688,11.832687377929688,106900
2024-12-26 00:00:00+00:00,11.870101518820707,11.870101518820707,11.785917148210634,11.842040061950684,101200
2024-12-27 00:00:00+00:00,11.795273448298541,11.870104614170641,11.711089055735826,11.748504638671875,117500
2024-12-30 00:00:00+00:00,11.74850232798394,11.832686703989328,11.673670284771898,11.701732635498047,97700
2024-12-31 00:00:00+00:00,11.748502120198756,11.860748844945084,11.692378311796755,11.795270919799805,144100
2025-01-02 00:00:00+00:00,11.860749573227334,12.066534801869206,11.832687221274394,11.944934844970703,90400
2025-01-03 00:00:00+00:00,12.047828045086192,12.141366546637549,12.001058348281628,12.132013320922852,64000
2025-01-06 00:00:00+00:00,12.188137046730358,12.225552628228417,12.16007558362127,12.2068452835083,86300
2025-01-07 00:00:00+00:00,12.30038268782188,12.375213844105291,12.22555153153847,12.262967109680176,74500
2025-01-08 00:00:00+00:00,12.281675887491021,12.300383231359652,12.160075030142659,12.25361442565918,52700
2025-01-10 00:00:00+00:00,12.309736174984257,12.440691137802833,12.281674715829457,12.365859985351562,60200
2025-01-13 00:00:00+00:00,12.365859771978176,12.562291766787748,12.347151538159318,12.478106498718262,95400
2025-01-14 00:00:00+00:00,12.431336740206007,12.534229349490202,12.365859706303128,12.496813774108887,98000
2025-01-15 00:00:00+00:00,12.578791301882319,12.72012567213996,12.559946239937561,12.663591384887695,73600
2025-01-16 00:00:00+00:00,12.607055654739298,12.673011562132096,12.569366436431721,12.644744873046875,49000
2025-01-17 00:00:00+00:00,12.673011326183493,12.77665734853601,12.55994367336588,12.691856384277344,78300
2025-01-21 00:00:00+00:00,12.729547258066434,12.729547258066434,12.550522777210118,12.625901222229004,91300
2025-01-22 00:00:00+00:00,12.663590772579559,12.729547587615064,12.456300492702159,12.503412246704102,91000
2025-01-23 00:00:00+00:00,12.522255858987272,12.644746054577897,12.503411697363598,12.635323524475098,79700
