"('date', '')","('open', 'BME')","('high', 'BME')","('low', 'BME')","('close', 'BME')","('volume', 'BME')"
2024-03-18 00:00:00+00:00,36.8041581165756,36.88461427381826,36.65218726965652,36.68794631958008,20400
2024-03-19 00:00:00+00:00,36.54490943692775,36.79521593801627,36.54490943692775,36.73263931274414,33100
2024-03-20 00:00:00+00:00,36.7415895202304,36.777348577975,36.47340340748878,36.60749816894531,30400
2024-03-21 00:00:00+00:00,36.571727420666804,36.8488549143436,36.571727420666804,36.63430404663086,37000
2024-03-22 00:00:00+00:00,36.54491028457969,36.67006353802685,36.41081556436037,36.518089294433594,30400
2024-03-25 00:00:00+00:00,36.59854158594644,36.678997727561466,36.43762930271639,36.53596496582031,30500
2024-03-26 00:00:00+00:00,36.64324925111034,36.78628204078552,36.61642825855389,36.670066833496094,27600
2024-03-27 00:00:00+00:00,36.68795143678543,37.161746978759766,36.68795143678543,37.161746978759766,29700
2024-03-28 00:00:00+00:00,37.313710204695624,37.313710204695624,37.0455207824707,37.0455207824707,76800
2024-04-01 00:00:00+00:00,37.00083793003525,37.14387075221999,36.518100876347475,36.544921875,70600
2024-04-02 00:00:00+00:00,36.41083059494209,36.41083059494209,35.82976119118743,35.87445831298828,38100
2024-04-03 00:00:00+00:00,35.75823124705236,36.1873296127965,35.713534140027676,35.972782135009766,35900
2024-04-04 00:00:00+00:00,36.09793735040691,36.24097014672146,35.51686469715795,35.5526237487793,32300
2024-04-05 00:00:00+00:00,35.57049433836062,35.91019501290928,35.561552872616176,35.802921295166016,27800
2024-04-08 00:00:00+00:00,35.83869663159399,35.96384992755612,35.633087158203125,35.633087158203125,42100
2024-04-09 00:00:00+00:00,35.80292540534538,35.80292540534538,35.56155695508642,35.75822830200195,31800
2024-04-10 00:00:00+00:00,35.49898971983857,35.56156636310846,35.38277790243523,35.40959548950195,24700
2024-04-11 00:00:00+00:00,35.436406270972434,35.63307763214762,35.21291732788086,35.21291732788086,29800
2024-04-12 00:00:00+00:00,35.12572996969453,35.12572996969453,34.54149821411235,34.55947494506836,43100
2024-04-15 00:00:00+00:00,34.55948036239937,35.0807919269977,34.55948036239937,34.613407135009766,49800
2024-04-16 00:00:00+00:00,34.63137545014544,34.91899626318695,34.63137545014544,34.82012939453125,33800
2024-04-17 00:00:00+00:00,35.0178709646106,35.0178709646106,34.81114369353217,34.93697738647461,43000
2024-04-18 00:00:00+00:00,35.05382001936101,35.0628066697077,34.757209127262286,34.82012939453125,22900
2024-04-19 00:00:00+00:00,34.93698225440764,35.06281596488308,34.802161891203156,34.87406539916992,18200
2024-04-22 00:00:00+00:00,35.05382615325657,35.28751681897871,34.91900237349036,35.06281280517578,28700
2024-04-23 00:00:00+00:00,35.17066561252476,35.49423987118474,35.17066561252476,35.314476013183594,13800
2024-04-24 00:00:00+00:00,35.395389468520946,35.458306339871335,35.278542380850645,35.323482513427734,22400
2024-04-25 00:00:00+00:00,35.278533280203774,35.278533280203774,34.954958923180044,35.08978271484375,23200
2024-04-26 00:00:00+00:00,35.13472477139021,35.29651195881488,35.10776138305664,35.10776138305664,24900
2024-04-29 00:00:00+00:00,35.2605459559404,35.29649941341402,35.10774890474318,35.1706657409668,34400
2024-04-30 00:00:00+00:00,35.242577704083146,35.52121192345775,35.17966085272617,35.215614318847656,39100
2024-05-01 00:00:00+00:00,35.23358501804208,35.682992981464274,35.18864490744199,35.485252380371094,34500
2024-05-02 00:00:00+00:00,35.602104402828886,35.602104402828886,35.41335385461657,35.49424743652344,18200
2024-05-03 00:00:00+00:00,35.62008473602895,35.68300159179308,35.43133074002508,35.602108001708984,25000
2024-05-06 00:00:00+00:00,35.611097996370525,35.88074217905125,35.59312126036357,35.81782531738281,31600
2024-05-07 00:00:00+00:00,35.952647389298185,35.96163404251239,35.8268136720295,35.943660736083984,23600
2024-05-08 00:00:00+00:00,36.02454761398429,36.03353426552315,35.79085352944173,35.80883026123047,30700
2024-05-09 00:00:00+00:00,35.77288620677353,36.04253039710539,35.60211235292946,36.0065803527832,21000
2024-05-10 00:00:00+00:00,35.98859770229761,36.23127846233038,35.98859770229761,36.132408142089844,32300
2024-05-13 00:00:00+00:00,35.96163288211311,36.132410146077135,35.934669494628906,35.934669494628906,30000
2024-05-14 00:00:00+00:00,35.68435976749398,36.11810186993439,35.68435976749398,35.955448150634766,62200
2024-05-15 00:00:00+00:00,36.009666501485626,36.416300830703655,36.009666501485626,36.3259391784668,33300
2024-05-16 00:00:00+00:00,36.14521198029621,36.416300380733226,36.14521198029621,36.280757904052734,38100
2024-05-17 00:00:00+00:00,36.24461186477419,36.3259387296129,36.15424676657783,36.280757904052734,30900
2024-05-20 00:00:00+00:00,36.235572750611034,36.56088020205837,36.235572750611034,36.407264709472656,35600
2024-05-21 00:00:00+00:00,36.42533964027928,36.60606294761134,36.42533964027928,36.51570129394531,35800
2024-05-22 00:00:00+00:00,36.39821874766853,36.60605325372329,36.262676303063365,36.47954559326172,23500
2024-05-23 00:00:00+00:00,36.569917845016015,36.569917845016015,36.17231832318547,36.21750259399414,29400
2024-05-24 00:00:00+00:00,36.217500558490165,36.37111603996324,36.14520848691999,36.18135452270508,22600
2024-05-28 00:00:00+00:00,36.172321967573154,36.226541029760625,35.71147200374648,35.75665283203125,48600
2024-05-29 00:00:00+00:00,35.69339682377271,35.783758474875896,35.530743094126144,35.575923919677734,37000
2024-05-30 00:00:00+00:00,35.548818142170106,35.77472572989435,35.548818142170106,35.6120719909668,34200
2024-05-31 00:00:00+00:00,35.874122190154786,36.07291850433367,35.81990313333733,36.04581069946289,33800
2024-06-03 00:00:00+00:00,36.21750350909436,36.58799178838557,36.118103626125205,36.52473449707031,35600
2024-06-04 00:00:00+00:00,36.678363707307454,36.678363707307454,36.4434212839363,36.533782958984375,23800
2024-06-05 00:00:00+00:00,36.66028854700217,36.74161542863799,36.38920009057501,36.66932678222656,21200
2024-06-06 00:00:00+00:00,36.58799158907007,36.77775312075418,36.50666472590889,36.55184555053711,24600
2024-06-07 00:00:00+00:00,36.57896166536634,36.94041523865372,36.57896166536634,36.66932678222656,26800
2024-06-10 00:00:00+00:00,36.597026692195065,36.669318769887234,36.29882704232885,36.45244598388672,59400
2024-06-11 00:00:00+00:00,36.39822724264947,36.46148108764307,36.28979257224273,36.35304641723633,18100
2024-06-12 00:00:00+00:00,36.533775531394035,36.533775531394035,36.23557585962313,36.289794921875,27800
2024-06-13 00:00:00+00:00,36.38918905785579,36.398223843264205,36.05484684453297,36.18135452270508,42100
2024-06-14 00:00:00+00:00,36.25675511475151,36.33851691643393,36.02055627961955,36.08414840698242,30000
2024-06-17 00:00:00+00:00,35.99330213408472,36.29309657957103,35.99330213408472,36.17499542236328,25200
2024-06-18 00:00:00+00:00,36.04781368910482,36.2749294490082,36.020560906880085,36.02964401245117,30900
2024-06-20 00:00:00+00:00,35.88428657467137,36.093232637599264,35.88428657467137,36.02055740356445,38500
2024-06-21 00:00:00+00:00,36.02056118052659,36.065983639750044,35.98422182694323,36.011474609375,26500
2024-06-24 00:00:00+00:00,36.07506552797391,36.4202824443429,36.07506552797391,36.3112678527832,41400
2024-06-25 00:00:00+00:00,36.34760117463447,36.5111247831901,36.34760117463447,36.447532653808594,39500
2024-06-26 00:00:00+00:00,36.44753152980617,36.62014170324241,36.41119564664525,36.51112365722656,43000
2024-06-27 00:00:00+00:00,36.683735165719895,36.70190484071713,36.5565509062504,36.665565490722656,38900
2024-06-28 00:00:00+00:00,36.88359819775526,37.165222988960764,36.65648243677029,37.110713958740234,95300
2024-07-01 00:00:00+00:00,36.98353281449825,37.20156548830631,36.929027245180066,36.9381103515625,38600
2024-07-02 00:00:00+00:00,36.992610717194665,36.992610717194665,36.656476946117,36.77457809448242,38300
2024-07-03 00:00:00+00:00,36.75641165016313,36.89268248452095,36.7473285451112,36.80183410644531,34500
2024-07-05 00:00:00+00:00,36.84726080362528,37.01986752733429,36.73824274764042,36.99261474609375,32800
2024-07-08 00:00:00+00:00,36.974444176385205,37.20155992259701,36.84725991298839,37.02894973754883,37200
2024-07-09 00:00:00+00:00,37.17430457504582,37.22881360303825,36.93810571810132,36.99261474609375,30800
2024-07-10 00:00:00+00:00,37.15614060955455,37.38325637497845,37.09254847247678,37.29240798950195,27000
2024-07-11 00:00:00+00:00,37.337826949103274,37.79205843736736,37.13796745081471,37.710296630859375,23700
2024-07-12 00:00:00+00:00,37.937418941855626,38.01918076251636,37.782981872558594,37.782981872558594,19200
2024-07-15 00:00:00+00:00,37.95007732873687,38.21488512560772,37.931814121478425,37.97747039794922,22000
2024-07-16 00:00:00+00:00,37.99574055203229,38.34273458668293,37.99574055203229,38.196632385253906,25900
2024-07-17 00:00:00+00:00,38.19663420982705,38.297076647884545,37.80398387160212,38.24229049682617,21800
2024-07-18 00:00:00+00:00,38.00486782074532,38.00486782074532,37.43872226428226,37.45698547363281,84700
2024-07-19 00:00:00+00:00,37.447858621621585,37.794852692756976,37.447858621621585,37.557437896728516,16100
2024-07-22 00:00:00+00:00,37.76744754851434,37.82223368521138,37.66700165343576,37.7126579284668,27000
2024-07-23 00:00:00+00:00,37.840498460260754,37.840498460260754,37.58482052280954,37.73092269897461,38300
2024-07-24 00:00:00+00:00,37.73092540093824,37.886160933615,37.712662192190926,37.83137130737305,41800
2024-07-25 00:00:00+00:00,37.63961835083678,37.94095263090439,37.54830229373189,37.57569885253906,43800
2024-07-26 00:00:00+00:00,37.55743564111808,37.91355955544863,37.53917242969711,37.57569885253906,30300
2024-07-29 00:00:00+00:00,37.54830385779068,37.57570041773904,37.33828214272818,37.41133499145508,26300
2024-07-30 00:00:00+00:00,37.52091078119387,37.776588785034896,37.30175571836474,37.41133499145508,24800
2024-07-31 00:00:00+00:00,37.530034672804895,37.703533419243634,37.47524852833034,37.54829788208008,24800
2024-08-01 00:00:00+00:00,37.71265897458513,38.11444256604459,37.676132560206895,38.068782806396484,33100
2024-08-02 00:00:00+00:00,38.06879233117069,38.096188890484264,37.50264670006128,37.7218017578125,18300
2024-08-05 00:00:00+00:00,37.3291481383219,37.3291481383219,36.416008530616814,36.470794677734375,61500
2024-08-06 00:00:00+00:00,36.52558768505649,37.310888377621445,36.52558768505649,37.082603454589844,24700
2024-08-07 00:00:00+00:00,37.06433841224029,37.256096902112056,36.817790289540305,36.85431671142578,36800
2024-08-08 00:00:00+00:00,37.16478332777674,37.59395658161929,37.16478332777674,37.438724517822266,33600
2024-08-09 00:00:00+00:00,37.429598892455374,37.71266997810258,37.429598892455374,37.557437896728516,29700
2024-08-12 00:00:00+00:00,37.55742516170602,37.67613077779358,37.35653337548025,37.56655502319336,22600
2024-08-13 00:00:00+00:00,37.56656507507431,37.995741830175355,37.56656507507431,37.639617919921875,23900
2024-08-14 00:00:00+00:00,37.548302558400515,37.886166747043006,37.548302558400515,37.78572082519531,21600
2024-08-15 00:00:00+00:00,37.86189385773011,38.18314488991291,37.85271675739931,38.045467376708984,23600
2024-08-16 00:00:00+00:00,37.68750777696178,38.03629367478032,37.66915007159644,37.981224060058594,30600
2024-08-19 00:00:00+00:00,37.72421743310852,38.265757454230595,37.72421743310852,38.2565803527832,22200
2024-08-20 00:00:00+00:00,38.11890004938859,38.522762548267664,38.10054234476917,38.320831298828125,22500
2024-08-21 00:00:00+00:00,38.27494155005885,38.366726578405455,38.26576094639955,38.28411865234375,17700
2024-08-22 00:00:00+00:00,38.449330757133545,38.50440386959863,38.3208303294224,38.430973052978516,29300
2024-08-23 00:00:00+00:00,38.33001058169616,38.51358413696289,38.10972511647555,38.51358413696289,17200
2024-08-26 00:00:00+00:00,38.50440004298149,38.67879296306179,38.4585075378418,38.4585075378418,26900
2024-08-27 00:00:00+00:00,38.45851281206566,38.614548051214115,38.45851281206566,38.587013244628906,43300
2024-08-28 00:00:00+00:00,38.43097377608178,38.73387064827787,38.31165394889009,38.522762298583984,20900
2024-08-29 00:00:00+00:00,38.70633762501638,38.880734090892055,38.54112526470592,38.651268005371094,26800
2024-08-30 00:00:00+00:00,38.80729715731578,39.00922840124427,38.770585250453,38.92662048339844,26100
2024-09-03 00:00:00+00:00,38.92662323849632,39.13773159873854,38.871550122243185,38.91744613647461,40000
2024-09-04 00:00:00+00:00,38.91744159254336,39.101011622538564,38.69715265462568,38.825653076171875,23100
2024-09-05 00:00:00+00:00,38.61454723850759,38.78894017883386,38.31165386832259,38.37590408325195,35600
2024-09-06 00:00:00+00:00,38.385073238059405,38.63289694492688,38.3667155373981,38.4034309387207,23600
2024-09-09 00:00:00+00:00,38.34836762696528,38.75223014187206,38.34836762696528,38.62372970581055,20400
2024-09-10 00:00:00+00:00,38.568654569448945,38.733870407552,38.568654569448945,38.6971549987793,11900
2024-09-11 00:00:00+00:00,38.642079135610395,38.85319097034234,38.40343599831936,38.706329345703125,16200
2024-09-12 00:00:00+00:00,38.715512054477756,38.84401248165506,38.5594733204953,38.779762268066406,25400
2024-09-13 00:00:00+00:00,38.779763328084286,39.00922938328005,38.779763328084286,38.7889404296875,21600
2024-09-16 00:00:00+00:00,38.727134350785576,39.09614133035084,38.71791075989656,38.86551284790039,30900
2024-09-17 00:00:00+00:00,38.847059316688714,38.865510016233834,38.46882877379159,38.5887565612793,34400
2024-09-18 00:00:00+00:00,38.57030953188088,38.73636232447653,38.42270744058602,38.514957427978516,29300
2024-09-19 00:00:00+00:00,38.819388209879655,38.93008889711602,38.671782601415956,38.727134704589844,29400
2024-09-20 00:00:00+00:00,38.70868549304733,38.70868549304733,38.53340910491912,38.68101119995117,32300
2024-09-23 00:00:00+00:00,38.82860896971778,38.82860896971778,38.55185551225025,38.745582580566406,26600
2024-09-24 00:00:00+00:00,38.616431695808984,38.828609466552734,38.468829615330236,38.828609466552734,27200
2024-09-25 00:00:00+00:00,38.920859443846375,38.920859443846375,38.145947641621625,38.23820114135742,33000
2024-09-26 00:00:00+00:00,38.247423595042925,38.533404157057625,38.247423595042925,38.293548583984375,24900
2024-09-27 00:00:00+00:00,38.21052382515894,38.514955099550335,38.21052382515894,38.46883010864258,30000
2024-09-30 00:00:00+00:00,38.60720839287938,38.773261189679374,38.47805699961528,38.68101119995117,44200
2024-10-01 00:00:00+00:00,38.81015926214543,38.883962062882745,38.50573150688212,38.764034271240234,29000
2024-10-02 00:00:00+00:00,38.754800967514576,38.754800967514576,38.30277120213461,38.422698974609375,18700
2024-10-03 00:00:00+00:00,38.302773345183674,38.376572619143694,37.961444225007995,38.09981918334961,46500
2024-10-04 00:00:00+00:00,38.29355155351711,38.35813076597633,38.07215018178482,38.34890365600586,19900
2024-10-07 00:00:00+00:00,38.47805540620549,38.47805540620549,37.952222744484544,38.062923431396484,33700
2024-10-08 00:00:00+00:00,38.284324993840514,38.32122639263811,38.145946507905094,38.293548583984375,15600
2024-10-09 00:00:00+00:00,38.302767270791065,38.579520662695145,38.192066617851495,38.49649429321289,22400
2024-10-10 00:00:00+00:00,38.60719890874204,38.60719890874204,38.31199479119697,38.422698974609375,22300
2024-10-11 00:00:00+00:00,38.422706101716834,38.708683164135344,38.422706101716834,38.634883880615234,26400
2024-10-14 00:00:00+00:00,38.71791292049033,39.02234070437513,38.69023510805603,38.98543930053711,19800
2024-10-15 00:00:00+00:00,38.73788043296607,38.74715428573512,38.47826914644891,38.59880447387695,14300
2024-10-16 00:00:00+00:00,38.672968575706996,38.793503874972934,38.672968575706996,38.70078659057617,17500
2024-10-17 00:00:00+00:00,38.74715178926941,38.74715178926941,38.23719956492167,38.27428436279297,74400
2024-10-18 00:00:00+00:00,38.28355877361097,38.552443899496666,38.28355877361097,38.41336441040039,45400
2024-10-21 00:00:00+00:00,38.524623134681526,38.66370261386856,38.292826360661856,38.32064437866211,34800
2024-10-22 00:00:00+00:00,38.22792386878212,38.357729497416045,38.22792386878212,38.311370849609375,35200
2024-10-23 00:00:00+00:00,38.283557524165424,38.283557524165424,37.875592922498036,37.92195510864258,43400
2024-10-24 00:00:00+00:00,38.04248858252001,38.153753589893626,37.717974486692896,37.959041595458984,31400
2024-10-25 00:00:00+00:00,38.03321369972853,38.03321369972853,37.699425791568174,37.75505828857422,14700
2024-10-28 00:00:00+00:00,37.764330416115044,37.97758302613683,37.73651593474554,37.8663215637207,25100
2024-10-29 00:00:00+00:00,37.92195891584543,37.92195891584543,37.51399427322013,37.551082611083984,28800
2024-10-30 00:00:00+00:00,37.551073949064126,37.551073949064126,37.11529492203268,37.34709167480469,45700
2024-10-31 00:00:00+00:00,37.37491126249268,37.43981407304406,37.022579193115234,37.022579193115234,33500
2024-11-01 00:00:00+00:00,37.22656615420914,37.39346012715419,37.18947781867949,37.30073928833008,40500
2024-11-04 00:00:00+00:00,37.53253717428919,37.55108134259469,37.14312025068904,37.20802307128906,21400
2024-11-05 00:00:00+00:00,37.20801574530414,37.430538647280116,37.143112937483,37.34709167480469,28000
2024-11-06 00:00:00+00:00,37.884868758109285,37.90341292615041,37.1709342047488,37.4398193359375,25800
2024-11-07 00:00:00+00:00,37.70869935505839,37.70869935505839,37.38418527023998,37.61598205566406,21300
2024-11-08 00:00:00+00:00,37.75505534998776,38.27427780054642,37.56034339409059,38.18156051635742,35800
2024-11-11 00:00:00+00:00,38.22792158094702,38.34845688758115,37.82923086718158,38.28355407714844,67600
2024-11-12 00:00:00+00:00,38.144474051691674,38.144474051691674,37.87558896269279,37.996124267578125,21400
2024-11-13 00:00:00+00:00,37.63452482063692,38.09811837421119,37.625254505818205,37.71797180175781,28700
2024-11-14 00:00:00+00:00,37.551078910186185,37.56034922526921,37.096755658476795,37.10602951049805,31500
2024-11-15 00:00:00+00:00,36.913072919629094,37.00628988734424,35.74788749216777,36.018211364746094,68500
2024-11-18 00:00:00+00:00,35.86906458341872,36.16735174186126,35.86906458341872,36.008888244628906,51800
2024-11-19 00:00:00+00:00,35.44028334296675,36.027537843007565,35.42163994786945,35.74789047241211,81600
2024-11-20 00:00:00+00:00,35.654665574093684,36.12073963388576,35.58009201771277,36.03684616088867,49900
2024-11-21 00:00:00+00:00,36.13006205855957,36.26056579128541,36.02752874521253,36.20463562011719,63700
2024-11-22 00:00:00+00:00,36.260571123526866,36.46564133624035,36.260571123526866,36.39107131958008,45600
2024-11-25 00:00:00+00:00,36.64275008811486,36.99696387353145,36.64275008811486,36.70800018310547,42000
2024-11-26 00:00:00+00:00,36.73597238691453,36.8198658944783,36.642758958894504,36.754615783691406,86500
2024-11-27 00:00:00+00:00,36.782566340099045,37.2859272108527,36.782566340099045,37.06221008300781,56400
2024-11-29 00:00:00+00:00,37.17407831251132,37.22068502024134,37.00629131999215,37.20204162597656,71800
2024-12-02 00:00:00+00:00,37.192723060531975,37.27661655984515,36.91307569224539,37.03425598144531,71700
2024-12-03 00:00:00+00:00,37.14610964096964,37.25797000113123,36.91307255776189,36.95035934448242,61100
2024-12-04 00:00:00+00:00,36.88510822561715,37.174075480914475,36.88510822561715,37.043575286865234,45300
2024-12-05 00:00:00+00:00,37.08085796823161,37.14610806429112,36.81985758399356,36.8385009765625,74400
2024-12-06 00:00:00+00:00,36.838502614516266,37.05289630479635,36.726645809992675,36.735965728759766,50500
2024-12-09 00:00:00+00:00,36.63342696736836,36.82917725422813,36.55885695345853,36.69867706298828,56500
2024-12-10 00:00:00+00:00,36.810538759437065,36.810538759437065,36.51224802533412,36.53089141845703,60100
2024-12-11 00:00:00+00:00,36.53089367501774,36.55886054436148,36.35378676320542,36.419036865234375,53200
2024-12-12 00:00:00+00:00,36.35378405808462,36.57750121686821,35.97160339355469,35.97160339355469,44300
2024-12-13 00:00:00+00:00,35.94364321929479,36.15803692241509,35.94364321929479,36.05550003051758,57300
2024-12-16 00:00:00+00:00,36.10429904632967,36.31076777218918,35.71012496948242,35.71012496948242,65800
2024-12-17 00:00:00+00:00,35.644433018662,35.832134806029025,35.644433018662,35.70074462890625,88100
2024-12-18 00:00:00+00:00,35.82274755982597,36.01983640459087,35.22210470749093,35.240875244140625,84000
2024-12-19 00:00:00+00:00,35.2220973295594,35.559959758254664,34.60268407032244,34.64960861206055,106800
2024-12-20 00:00:00+00:00,34.64961865496377,35.93537366795424,34.64961865496377,35.13764190673828,107500
2024-12-23 00:00:00+00:00,35.550581889819064,35.68197205945691,35.23148994350703,35.44734573364258,140200
2024-12-24 00:00:00+00:00,35.5224235174136,36.14183686077822,35.48488602699266,35.803977966308594,56600
2024-12-26 00:00:00+00:00,35.82274320255448,36.245071275518576,35.82274320255448,36.10429763793945,75800
2024-12-27 00:00:00+00:00,36.11368840457221,36.226308053390326,35.79459641615914,35.96352767944336,74900
2024-12-30 00:00:00+00:00,35.92598186305382,35.92598186305382,35.24087342128961,35.44734573364258,149800
2024-12-31 00:00:00+00:00,35.531816197729626,35.79459657282674,35.531816197729626,35.597511291503906,108800
2025-01-02 00:00:00+00:00,35.897825083368275,36.03860230005427,35.05316894347898,35.18456268310547,188900
2025-01-03 00:00:00+00:00,35.28779732324772,36.09491244206462,35.28779732324772,35.94475173950195,75400
2025-01-06 00:00:00+00:00,35.9822995334463,36.34831609057571,35.7852142457788,36.207542419433594,108500
2025-01-07 00:00:00+00:00,36.29199637026626,36.67678696043026,36.29199637026626,36.43277359008789,43600
2025-01-08 00:00:00+00:00,36.451544491579476,36.64862973722245,36.32953780518044,36.573551177978516,51800
2025-01-10 00:00:00+00:00,36.57355080990952,36.72371150699966,36.357695031599526,36.43277359008789,59900
2025-01-13 00:00:00+00:00,36.25446568037625,36.883262598582704,36.25446568037625,36.83633804321289,50300
2025-01-14 00:00:00+00:00,36.836336672809956,37.014651408627124,36.310772363923746,36.5453987121582,94700
2025-01-15 00:00:00+00:00,36.82129430160668,36.99136984699145,36.66066579569237,36.91577911376953,37000
2025-01-16 00:00:00+00:00,36.73626301409884,37.18034603489729,36.71736532745729,37.08586120605469,37100
2025-01-17 00:00:00+00:00,37.331525100236405,37.41656289062094,37.13310479079425,37.28428268432617,61900
2025-01-21 00:00:00+00:00,37.492150215236556,37.70002115149411,37.34097233551242,37.67167282104492,80900
2025-01-22 00:00:00+00:00,37.70001896434777,37.84174619091163,37.47325035573493,37.76615905761719,58300
2025-01-23 00:00:00+00:00,37.983483762934235,38.10631693124779,37.567741840754636,38.07796859741211,49900
2025-01-24 00:00:00+00:00,38.153551922998275,38.162998962861316,37.964578686455326,37.97402572631836,38800
