"('date', '')","('open', 'CPAC')","('high', 'CPAC')","('low', 'CPAC')","('close', 'CPAC')","('volume', 'CPAC')"
2012-04-20 00:00:00+00:00,5.49840480352626,5.6670403480529785,5.4850911703551635,5.6670403480529785,41700
2012-04-23 00:00:00+00:00,5.564971492526395,5.569409370422363,5.525031437901336,5.569409370422363,31100
2012-04-24 00:00:00+00:00,5.538345064394179,5.635976269342611,5.480654340290348,5.631538391113281,1900
2012-04-25 00:00:00+00:00,5.591599513269854,5.627101697469329,5.525032600481272,5.538345813751221,2000
2012-04-26 00:00:00+00:00,5.50728138389378,5.609350478574645,5.4052127124323235,5.520594596862793,2600
2012-04-27 00:00:00+00:00,5.5738488213247495,5.627102101447092,5.480655475305786,5.525032997131348,2100
2012-04-30 00:00:00+00:00,5.516157429003779,5.529470642667037,5.396337236376162,5.427401542663574,35900
2012-05-01 00:00:00+00:00,5.431837734373502,5.454026699066162,5.431837734373502,5.454026699066162,200
2012-05-02 00:00:00+00:00,5.414087772369385,5.414087772369385,5.414087772369385,5.414087772369385,100
2012-05-03 00:00:00+00:00,5.369710582902675,5.414088100984372,5.3253326416015625,5.3253326416015625,67000
2012-05-04 00:00:00+00:00,5.369710753275967,5.564972770113536,5.325332810566806,5.347521781921387,53200
2012-05-07 00:00:00+00:00,5.351959716425491,5.427401542663574,5.31645710795775,5.427401542663574,84500
2012-05-08 00:00:00+00:00,5.387461605133083,5.387461605133083,5.06350365354951,5.249890327453613,179300
2012-05-09 00:00:00+00:00,5.214388536370318,5.249890722334859,5.081255127393572,5.1034440994262695,100000
2012-05-10 00:00:00+00:00,5.103443172366851,5.236576557159424,5.014687723578256,5.236576557159424,30000
2012-05-11 00:00:00+00:00,5.187759793185475,5.249888807573184,5.099004360645381,5.107880115509033,24700
2012-05-14 00:00:00+00:00,5.116756663726413,5.218825752830191,5.005812240868047,5.081254482269287,3800
2012-05-15 00:00:00+00:00,4.859365472202395,5.094567522205859,4.752858931433208,5.059065341949463,57500
2012-05-16 00:00:00+00:00,5.050190969847855,5.134508558202622,5.014688782833274,5.054628849029541,110000
2012-05-17 00:00:00+00:00,5.081255233510644,5.174448579418676,4.903744299980798,4.917057514190674,109100
2012-05-18 00:00:00+00:00,4.899306316124442,5.059066152886745,4.894868437076185,4.970310688018799,18000
2012-05-21 00:00:00+00:00,4.992498859773564,5.059065341949463,4.992498859773564,5.059065341949463,2400
2012-05-22 00:00:00+00:00,5.045752938961413,5.045752938961413,4.819426186133572,4.970310688018799,23700
2012-05-23 00:00:00+00:00,4.9348085277944875,4.9658728348553325,4.788361904194159,4.903744220733643,15300
2012-05-24 00:00:00+00:00,4.850489953445119,4.89930534362793,4.837176318943062,4.89930534362793,1200
2012-05-25 00:00:00+00:00,4.903744299980798,4.943684365829876,4.730670822374611,4.917057514190674,17300
2012-05-29 00:00:00+00:00,4.925932271809719,4.925932271809719,4.806112098603079,4.912618637084961,1700
2012-05-30 00:00:00+00:00,4.890430691401691,5.001375121716037,4.766172624731645,4.930370330810547,212400
2012-05-31 00:00:00+00:00,4.992499351501465,4.992499351501465,4.832739524612407,4.992499351501465,10400
2012-06-01 00:00:00+00:00,4.956996573062094,5.001374509039226,4.77948567559229,4.912618637084961,20400
2012-06-04 00:00:00+00:00,4.877116547155653,4.925932362270839,4.775047885040942,4.921494483947754,10700
2012-06-05 00:00:00+00:00,4.890429928263614,4.890429928263614,4.841614115682448,4.885992050170898,4300
2012-06-06 00:00:00+00:00,4.9481217417892145,4.996937565135619,4.881555248596135,4.903744220733643,157500
2012-06-07 00:00:00+00:00,4.952558966459037,4.952558966459037,4.761734423798109,4.88155460357666,17500
2012-06-08 00:00:00+00:00,4.8815543863310396,4.8815543863310396,4.806112148321102,4.8549275398254395,2400
2012-06-11 00:00:00+00:00,5.072378526741359,5.081253859408007,4.797236442565918,4.797236442565918,1900
2012-06-12 00:00:00+00:00,4.86380390811115,4.974748339935565,4.752859476286734,4.868241786956787,4400
2012-06-13 00:00:00+00:00,4.8371760743948355,4.8371760743948355,4.797236442565918,4.797236442565918,300
2012-06-14 00:00:00+00:00,4.801674807157269,4.81498844350904,4.792799472808838,4.792799472808838,1500
2012-06-15 00:00:00+00:00,4.832739209899873,4.88155460357666,4.788361271488694,4.88155460357666,33600
2012-06-18 00:00:00+00:00,4.846052206469818,4.894867597974156,4.823863238251713,4.8549275398254395,16100
2012-06-19 00:00:00+00:00,4.8638043273187055,4.912619729169819,4.61528859239609,4.659666538238525,45100
2012-06-20 00:00:00+00:00,4.70404350675755,4.832739015099175,4.659665570135181,4.726232051849365,6500
2012-06-21 00:00:00+00:00,4.726232051849365,4.775047866777844,4.726232051849365,4.726232051849365,66000
2012-06-22 00:00:00+00:00,4.699605464935303,4.699605464935303,4.699605464935303,4.699605464935303,400
2012-06-25 00:00:00+00:00,4.65966463191582,4.708480013795996,4.593098163604736,4.593098163604736,26500
2012-06-26 00:00:00+00:00,4.6330385482195195,4.6330385482195195,4.428900809275365,4.437776565551758,365200
2012-06-27 00:00:00+00:00,4.433339074051354,4.570910345797759,4.415587983169822,4.428901195526123,10100
2012-06-28 00:00:00+00:00,4.468840866080427,4.468840866080427,4.437776565551758,4.437776565551758,102000
2012-06-29 00:00:00+00:00,4.4910295653312815,4.530969619750977,4.464403144531036,4.530969619750977,900
2012-07-02 00:00:00+00:00,4.482154232804309,4.588660762443945,4.437776300511463,4.530969619750977,254500
2012-07-03 00:00:00+00:00,4.557598125744671,4.668542573714469,4.557598125744671,4.628602504730225,25700
2012-07-05 00:00:00+00:00,4.6197256592094185,4.672978930923663,4.584223478066589,4.615287780761719,3500
2012-07-06 00:00:00+00:00,4.624163537657118,4.624163537657118,4.615287780761719,4.615287780761719,200
2012-07-09 00:00:00+00:00,4.610849857330322,4.610849857330322,4.570909801795457,4.610849857330322,800
2012-07-10 00:00:00+00:00,4.610850325533402,4.615287780761719,4.606412447085703,4.615287780761719,5700
2012-07-11 00:00:00+00:00,4.637476749780833,4.708481112066493,4.606412447085703,4.615287780761719,34200
2012-07-12 00:00:00+00:00,4.615287780761719,4.757296928552422,4.593099234961987,4.615287780761719,31700
2012-07-13 00:00:00+00:00,4.615287780761719,4.624163537657118,4.606412447085703,4.615287780761719,28600
2012-07-16 00:00:00+00:00,4.601975440979004,4.601975440979004,4.601975440979004,4.601975440979004,300
2012-07-17 00:00:00+00:00,4.655227803617422,4.721794710149481,4.557597017854745,4.606412410736084,8000
2012-07-18 00:00:00+00:00,4.584224347042728,4.61972653491528,4.557597917748046,4.601975440979004,2800
2012-07-19 00:00:00+00:00,4.641915152555741,4.641915152555741,4.619726181030273,4.619726181030273,44800
2012-07-20 00:00:00+00:00,4.717356989049332,4.717356989049332,4.4954681396484375,4.4954681396484375,4000
2012-07-23 00:00:00+00:00,4.495467231741122,4.59309842426129,4.437776091761901,4.499905109405518,36700
2012-07-24 00:00:00+00:00,4.464403845729402,4.535408209974742,4.375647967203332,4.4333391189575195,224600
2012-07-25 00:00:00+00:00,4.486591169926132,4.486591169926132,4.437775788610358,4.459964752197266,1500
2012-07-26 00:00:00+00:00,4.459965930764849,4.468841264613395,4.349021506731988,4.424463748931885,62100
2012-07-27 00:00:00+00:00,4.446652889251709,4.446652889251709,4.446652889251709,4.446652889251709,100
2012-07-30 00:00:00+00:00,4.4466524545585155,4.468840999473109,4.331270158837421,4.393398761749268,242100
2012-07-31 00:00:00+00:00,4.371210400305403,4.371210400305403,4.127132587026022,4.149321556091309,985300
2012-08-01 00:00:00+00:00,4.18038619130515,4.215888375345241,4.104943944415103,4.198137283325195,76400
2012-08-02 00:00:00+00:00,4.167072646699661,4.193699071002497,4.149321556091309,4.149321556091309,7400
2012-08-03 00:00:00+00:00,4.171510283950581,4.193699253984027,4.109381675720215,4.109381675720215,153100
2012-08-06 00:00:00+00:00,4.127132712095744,4.17151022835176,4.113819499540878,4.167072772979736,128400
2012-08-07 00:00:00+00:00,4.158196971004724,4.1803859405034105,4.158196971004724,4.16263484954834,25500
2012-08-08 00:00:00+00:00,4.113819490884487,4.171510219573975,4.03837724786667,4.171510219573975,9900
2012-08-09 00:00:00+00:00,4.153759128465041,4.171510219573975,4.149321673102355,4.171510219573975,198300
2012-08-10 00:00:00+00:00,4.17151018341618,4.17151018341618,4.16263484954834,4.16263484954834,35700
2012-08-13 00:00:00+00:00,4.171510101937211,4.171510101937211,4.149321556091309,4.149321556091309,42100
2012-08-14 00:00:00+00:00,4.198136986139547,4.246952379934181,4.158196926116943,4.158196926116943,328600
2012-08-15 00:00:00+00:00,4.158197242602085,4.171510455883108,4.131570816040039,4.131570816040039,140200
2012-08-16 00:00:00+00:00,4.167072646699661,4.1803858588510785,4.1448836776343745,4.149321556091309,164100
2012-08-17 00:00:00+00:00,4.144883984531328,4.175948289591172,4.127132892608643,4.127132892608643,428100
2012-08-20 00:00:00+00:00,4.127133447974186,4.171510972142829,4.127133447974186,4.140446662902832,319000
2012-08-21 00:00:00+00:00,4.167072728091956,4.1803859405034105,4.140445880049653,4.16263484954834,174300
2012-08-22 00:00:00+00:00,4.171510572131884,4.171510572131884,4.149322023784984,4.153759479522705,49400
2012-08-23 00:00:00+00:00,4.171510219573975,4.207012401791842,4.162634885629206,4.171510219573975,232100
2012-08-24 00:00:00+00:00,4.149321673102355,4.171510219573975,4.149321673102355,4.171510219573975,10900
2012-08-27 00:00:00+00:00,4.1759480619597955,4.193699152914866,4.149321637136885,4.16263484954834,23800
2012-08-28 00:00:00+00:00,4.149321818382631,4.171510365631139,4.104943877446793,4.122694969177246,286300
2012-08-29 00:00:00+00:00,4.1315707266521775,4.1626350313756175,4.073879572723353,4.122694969177246,211300
2012-08-30 00:00:00+00:00,4.069441649821732,4.1493217733515655,4.069441649821732,4.11825704574585,380400
2012-08-31 00:00:00+00:00,4.140446265870679,4.153759479522705,4.113819838566626,4.153759479522705,35000
2012-09-04 00:00:00+00:00,4.158196926116943,4.193699107643838,4.140445835353495,4.158196926116943,7000
2012-09-05 00:00:00+00:00,4.149321592344913,4.193699107643838,4.136007956857787,4.158196926116943,4900
2012-09-06 00:00:00+00:00,4.1759485150277476,4.229201793670654,4.109382022528973,4.229201793670654,16800
2012-09-07 00:00:00+00:00,4.251390268665234,4.366772570515123,4.251390268665234,4.353459358215332,7100
2012-09-10 00:00:00+00:00,4.357897043090118,4.495468321500273,4.357897043090118,4.455528259277344,8000
2012-09-11 00:00:00+00:00,4.437776717729746,4.597536527209044,4.437776717729746,4.588661193847656,92300
2012-09-12 00:00:00+00:00,4.610850500984296,4.837176808577101,4.610850500984296,4.832739353179932,9900
2012-09-13 00:00:00+00:00,4.819425398613671,4.93924557402072,4.681854556353027,4.921494483947754,40600
2012-09-14 00:00:00+00:00,4.9303707284005505,4.948121821753535,4.881555327484705,4.917057514190674,22800
2012-09-17 00:00:00+00:00,4.890430360546651,4.930369997253448,4.88155460357666,4.88155460357666,13700
2012-09-18 00:00:00+00:00,4.885992879119916,4.885992879119916,4.854928150419874,4.868241786956787,800
2012-09-19 00:00:00+00:00,4.859365544723875,4.881554513520115,4.837176575927635,4.872678756713867,4600
2012-09-20 00:00:00+00:00,4.899305298322847,4.903743176449162,4.8593652416247215,4.894867420196533,32800
2012-09-21 00:00:00+00:00,4.934807595211127,5.121194248791601,4.837176390188173,5.036876678466797,252300
2012-09-24 00:00:00+00:00,4.983622900319002,5.081254103661218,4.965871810913086,4.965871810913086,18400
2012-09-25 00:00:00+00:00,4.961434796274763,5.107881402674699,4.956996917724609,4.956996917724609,43100
2012-09-26 00:00:00+00:00,4.948121070861816,4.988061130649874,4.921494646482701,4.948121070861816,31600
2012-09-27 00:00:00+00:00,4.965872808970542,4.970310688018799,4.939246381119878,4.970310688018799,198500
2012-09-28 00:00:00+00:00,4.939246019982984,5.050190448760986,4.92149492830728,5.050190448760986,48800
2012-10-01 00:00:00+00:00,5.023563969396333,5.161135257423508,4.952559597467252,5.1034440994262695,23600
2012-10-02 00:00:00+00:00,5.12563305232358,5.12563305232358,5.032439708709717,5.032439708709717,3000
2012-10-03 00:00:00+00:00,5.050190505905145,5.090130568432263,4.992499351501465,4.992499351501465,12600
2012-10-04 00:00:00+00:00,5.032439876340565,5.0635041841734605,5.028001997158879,5.054628849029541,20900
2012-10-05 00:00:00+00:00,5.063503516822192,5.125632547519055,5.063503516822192,5.099005699157715,22200
2012-10-08 00:00:00+00:00,5.1034440994262695,5.107881978476697,5.01025075546449,5.1034440994262695,5400
2012-10-09 00:00:00+00:00,5.045752485672702,5.099005759809424,4.823863631826659,4.841614723205566,15800
2012-10-10 00:00:00+00:00,4.8993059694818735,4.992499306804331,4.8993059694818735,4.988061428070068,44100
2012-10-11 00:00:00+00:00,4.9703108374553215,5.103444250369727,4.956997623129717,5.054628849029541,36500
2012-10-12 00:00:00+00:00,5.059065223191656,5.059065223191656,5.036876678466797,5.036876678466797,600
2012-10-15 00:00:00+00:00,5.041314133480151,5.054627768178301,5.019125588755293,5.036876678466797,2200
2012-10-16 00:00:00+00:00,5.050190002215873,5.156696542852634,5.0457521238844985,5.121194362640381,23000
2012-10-17 00:00:00+00:00,5.107881357534658,5.16113463000771,5.103443479023723,5.15225887298584,43100
2012-10-18 00:00:00+00:00,5.138945669354736,5.16113463872751,5.125632457018828,5.147821426391602,73300
2012-10-19 00:00:00+00:00,5.005812168121338,5.005812168121338,5.005812168121338,5.005812168121338,300
2012-10-22 00:00:00+00:00,5.036876931040391,5.152258808341298,5.00137474983713,5.072379112243652,5100
2012-10-23 00:00:00+00:00,5.05019009836816,5.09013015767222,5.032439007924064,5.067941188812256,2900
2012-10-24 00:00:00+00:00,5.107881293446913,5.116756627138036,5.067941233788399,5.072379112243652,2000
2012-10-25 00:00:00+00:00,5.0723786835311175,5.0723786835311175,5.014687538146973,5.014687538146973,1100
2012-10-26 00:00:00+00:00,5.010250117105815,5.01468799559081,4.863803512856066,4.88155460357666,700
2012-10-31 00:00:00+00:00,5.06350328052667,5.258765697479248,5.001374675948522,5.258765697479248,23600
2012-11-01 00:00:00+00:00,5.223263206666918,5.3253318642531475,5.13450733702055,5.285391807556152,10900
2012-11-02 00:00:00+00:00,5.280954433270109,5.280954433270109,5.156696796417236,5.156696796417236,1100
2012-11-05 00:00:00+00:00,5.218826204825211,5.218826204825211,5.170010383679255,5.2099504470825195,2400
2012-11-06 00:00:00+00:00,5.258765637463899,5.3253321196720504,5.192198732036375,5.320894241333008,20300
2012-11-07 00:00:00+00:00,5.258766152869309,5.3253326416015625,5.236577182218753,5.3253326416015625,5400
2012-11-08 00:00:00+00:00,5.322180338792294,5.407731703667902,5.322180338792294,5.380715370178223,10400
2012-11-09 00:00:00+00:00,5.511293541319709,5.511293541319709,5.358201982492485,5.493282794952393,22500
2012-11-12 00:00:00+00:00,5.493282660112257,5.511293406037475,5.2681481213420005,5.3762125968933105,47800
2012-11-13 00:00:00+00:00,5.403229870576109,5.511294364929199,5.353700418016808,5.511294364929199,7700
2012-11-14 00:00:00+00:00,5.488779614930883,5.826481407621898,5.475271663458052,5.547314643859863,49200
2012-11-15 00:00:00+00:00,5.578833829700042,5.704909046755907,5.470768928527832,5.470768928527832,1900
2012-11-16 00:00:00+00:00,5.4347476077475285,5.439250401564151,5.380715370178223,5.380715370178223,220400
2012-11-19 00:00:00+00:00,5.43024447910153,5.7229191654307945,5.42123889273571,5.628362655639648,8700
2012-11-20 00:00:00+00:00,5.628363261434505,5.758941271923384,5.569828231986382,5.610352516174316,1900
2012-11-21 00:00:00+00:00,5.614855722014257,5.709412248923914,5.389721175030317,5.686898708343506,43800
2012-11-23 00:00:00+00:00,5.61485481262207,5.61485481262207,5.61485481262207,5.61485481262207,600
2012-11-26 00:00:00+00:00,5.587839713779609,5.587839713779609,5.574331760406494,5.574331760406494,1400
2012-11-27 00:00:00+00:00,5.6283640767877685,5.808471555480937,5.6283640767877685,5.763444900512695,17100
2012-11-28 00:00:00+00:00,5.727422204206701,5.727422204206701,5.614854946267002,5.659881591796875,3500
2012-11-29 00:00:00+00:00,5.67789307668839,5.772449602870975,5.583336550505805,5.758941650390625,102600
2012-11-30 00:00:00+00:00,5.758942065714619,5.758942065714619,5.628364037227348,5.700407028198242,1900
2012-12-03 00:00:00+00:00,5.903027425746971,5.984075996755458,5.785957792458108,5.8534979820251465,10500
2012-12-04 00:00:00+00:00,5.853497467360666,6.420836555717103,5.673390024744343,5.722919464111328,57000
2012-12-05 00:00:00+00:00,5.767946238439909,5.898524234874349,5.623859862456738,5.628362655639648,239100
2012-12-06 00:00:00+00:00,5.655378985327116,5.664384142282943,5.583335582630535,5.628362655639648,4500
2012-12-07 00:00:00+00:00,5.5698284129054905,5.916535807188421,5.56082325468791,5.8534979820251465,90100
2012-12-10 00:00:00+00:00,5.803968968991702,5.8084713337295675,5.790460586547852,5.790460586547852,900
2012-12-11 00:00:00+00:00,5.790460587285995,5.993082029868739,5.677893310033397,5.862504005432129,32000
2012-12-12 00:00:00+00:00,5.808471688491281,5.853498773900715,5.362705346460345,5.745434284210205,54900
2012-12-13 00:00:00+00:00,5.691400695831895,5.799465160012308,5.60584933963156,5.664384365081787,41900
2012-12-14 00:00:00+00:00,5.695903716293868,6.020097575611822,5.6868985579459,5.709412097930908,51500
2012-12-17 00:00:00+00:00,5.763443577432163,5.91203232059589,5.713913710104252,5.749935626983643,18400
2012-12-18 00:00:00+00:00,5.754438577647312,5.885016590391553,5.740930625821369,5.799465656280518,40700
2012-12-19 00:00:00+00:00,5.817476990687586,5.830984943880783,5.781455495899002,5.785958290100098,9900
2012-12-20 00:00:00+00:00,5.763444879494174,5.767947673797607,5.7409313373871065,5.767947673797607,6200
2012-12-21 00:00:00+00:00,5.740930860893969,5.871508878984959,5.740930860893969,5.830984592437744,104300
2012-12-24 00:00:00+00:00,5.8174755819367405,5.921037247023067,5.78595688898177,5.844491481781006,18300
2012-12-26 00:00:00+00:00,5.9165365444398805,6.069627688495647,5.785958513438419,5.9525580406188965,8200
2012-12-27 00:00:00+00:00,5.939049117444922,6.0291032791137695,5.894022466020566,6.0291032791137695,34400
2012-12-28 00:00:00+00:00,5.970568159468788,6.164183573673299,5.966065365568435,5.975070953369141,16000
2012-12-31 00:00:00+00:00,6.105648637881185,6.105648637881185,5.799465539903622,6.015594482421875,5200
2013-01-02 00:00:00+00:00,6.110152031614638,6.146173528103544,6.024601084806014,6.074130535125732,13600
2013-01-03 00:00:00+00:00,6.029104220546105,6.285757504912033,6.029104220546105,6.092141628265381,13100
2013-01-04 00:00:00+00:00,6.123660032665931,6.3938212394714355,6.096643697280339,6.3938212394714355,19800
2013-01-07 00:00:00+00:00,6.398323967071137,6.636966471286998,6.398323967071137,6.470366954803467,17800
2013-01-08 00:00:00+00:00,6.519896183074656,6.519896183074656,6.321777973448492,6.434345245361328,13600
2013-01-09 00:00:00+00:00,6.393820210708054,6.533403800489511,6.267745001150942,6.4748687744140625,71800
2013-01-10 00:00:00+00:00,6.393820342338843,6.393820342338843,6.236226434500541,6.317274570465088,12200
2013-01-11 00:00:00+00:00,6.348794013298786,6.542409420013428,6.308269728583382,6.542409420013428,8500
2013-01-14 00:00:00+00:00,6.722518100207577,6.722518100207577,6.254238232500646,6.303767681121826,19800
2013-01-15 00:00:00+00:00,6.240729794216149,6.240729794216149,6.060622319550062,6.110151767730713,5300
2013-01-16 00:00:00+00:00,6.164183995088832,6.16868678929702,5.979573726654053,5.979573726654053,3000
2013-01-17 00:00:00+00:00,5.970567834102257,6.033605227631729,5.8580005691881585,6.015594482421875,22800
2013-01-18 00:00:00+00:00,5.975070600670246,6.4118312773817445,5.975070600670246,6.222718238830566,66900
2013-01-22 00:00:00+00:00,6.164183349224224,6.348794027726142,5.975070735805998,6.002086639404297,9000
2013-01-23 00:00:00+00:00,6.065125098969252,6.200205919344241,5.979573726654053,5.979573726654053,8200
2013-01-24 00:00:00+00:00,6.0110922621043805,6.3848155562146856,6.0110922621043805,6.267745494842529,46000
2013-01-25 00:00:00+00:00,6.227221209797548,6.290259034246413,6.177691766637043,6.267745494842529,17200
2013-01-28 00:00:00+00:00,6.186697879416231,6.276751621517827,5.907531064196224,6.132665634155273,21600
2013-01-29 00:00:00+00:00,6.060622215270996,6.159681539337975,6.051616626987596,6.060622215270996,2200
2013-01-30 00:00:00+00:00,6.128161164539924,6.303766235693264,5.9570588866133365,5.961561679840088,3100
2013-01-31 00:00:00+00:00,5.90302658595685,6.137166678044897,5.90302658595685,6.042610168457031,27500
2013-02-01 00:00:00+00:00,6.114654017425687,6.191199794694716,5.988578796386719,5.988578796386719,17100
2013-02-04 00:00:00+00:00,5.975070776205513,6.065124504492134,5.921038109823491,5.930043697357178,23800
2013-02-05 00:00:00+00:00,5.89852505260675,6.276750714796038,5.749936292251302,6.191199779510498,43900
2013-02-06 00:00:00+00:00,6.159680554903344,6.191199250037786,6.128161430358887,6.128161430358887,9200
2013-02-07 00:00:00+00:00,6.150675534901489,6.245232058429099,6.042611059272808,6.182194232940674,12700
2013-02-08 00:00:00+00:00,6.213712444349837,6.267744674198619,6.0381073752838015,6.042610168457031,13300
2013-02-11 00:00:00+00:00,6.200205227515557,6.200205227515557,6.011092185974121,6.011092185974121,1800
2013-02-12 00:00:00+00:00,5.970568056068076,6.123659610748291,5.921038182842092,6.123659610748291,1700
2013-02-13 00:00:00+00:00,6.078632790115194,6.1191570774215736,5.993081850898449,6.0876383781433105,1000
2013-02-14 00:00:00+00:00,6.0876383781433105,6.0876383781433105,6.0876383781433105,6.0876383781433105,0
2013-02-15 00:00:00+00:00,6.0876383781433105,6.0876383781433105,6.0876383781433105,6.0876383781433105,0
2013-02-19 00:00:00+00:00,6.087638224417601,6.191199907665356,5.94355182547673,5.975070953369141,6800
2013-02-20 00:00:00+00:00,5.957060848512837,6.033606640937232,5.943552893793868,6.020098686218262,5600
2013-02-21 00:00:00+00:00,5.979573214302766,6.209210546323089,5.979573214302766,6.123659610748291,49400
2013-02-22 00:00:00+00:00,6.186696748574154,6.267745316356098,6.042610787548509,6.222718238830566,16800
2013-02-25 00:00:00+00:00,6.236226363009606,6.551414604482975,6.078632027567912,6.258739471435547,10700
2013-02-26 00:00:00+00:00,6.308270647892342,6.308270647892342,6.056119744811496,6.083136081695557,8500
2013-02-27 00:00:00+00:00,6.110150922417485,6.123659303206183,5.98407570759319,6.096642971038818,478400
2013-02-28 00:00:00+00:00,6.096644035432534,6.105649624197256,5.912033759856787,6.083136081695557,102800
2013-03-01 00:00:00+00:00,6.074130037528718,6.083135625618255,6.0651248788492556,6.078632831573486,4500
2013-03-04 00:00:00+00:00,5.993081891773255,6.119157119156255,5.993081891773255,6.078632831573486,400
2013-03-05 00:00:00+00:00,6.1641845489846165,6.168687343597412,6.1641845489846165,6.168687343597412,1100
2013-03-06 00:00:00+00:00,6.087638332368319,6.357799530029297,6.087638332368319,6.357799530029297,6500
2013-03-07 00:00:00+00:00,6.290259403328822,6.290259403328822,6.1191570949939065,6.146173000335693,10600
2013-03-08 00:00:00+00:00,6.1506765945563595,6.168687343597412,6.1506765945563595,6.168687343597412,12100
2013-03-11 00:00:00+00:00,6.087639263006957,6.092141628265381,6.078633673669841,6.092141628265381,7000
2013-03-12 00:00:00+00:00,6.150675494066276,6.209210525329036,6.141670335862033,6.191199779510498,91000
