"('date', '')","('open', 'ACRE')","('high', 'ACRE')","('low', 'ACRE')","('close', 'ACRE')","('volume', 'ACRE')"
2024-04-23 00:00:00+00:00,5.553536219857526,5.712447698888519,5.528445164587709,5.695720195770264,395900
2024-04-24 00:00:00+00:00,5.662265795242029,5.796085834503174,5.6120832805191005,5.796085834503174,523500
2024-04-25 00:00:00+00:00,5.720812243989689,5.84626833099827,5.653902224567733,5.662265777587891,668500
2024-04-26 00:00:00+00:00,5.678992582409191,5.770994047181194,5.678992582409191,5.729175090789795,298900
2024-04-29 00:00:00+00:00,5.737539374439848,5.92990586713261,5.737539374439848,5.8546319007873535,812900
2024-04-30 00:00:00+00:00,5.796085757903694,5.821177214341145,5.678993225097656,5.678993225097656,503100
2024-05-01 00:00:00+00:00,5.704084756918725,5.9048148158104405,5.704084756918725,5.796085834503174,362000
2024-05-02 00:00:00+00:00,5.862996080262592,5.8964510890925075,5.754267102157784,5.846268177032471,475200
2024-05-03 00:00:00+00:00,5.938269650476684,6.021907172548014,5.737539597505493,5.787722110748291,487800
2024-05-06 00:00:00+00:00,5.812813339410816,5.862996252948921,5.770994776549297,5.796085834503174,375600
2024-05-07 00:00:00+00:00,5.8044490527682635,5.846267610344537,5.704084036007056,5.729175090789795,512500
2024-05-08 00:00:00+00:00,5.6873568946987945,5.7709944139824225,5.653901886985344,5.762630462646484,420500
2024-05-09 00:00:00+00:00,5.528445981263423,5.745903553924114,5.469899512293333,5.670629978179932,796400
2024-05-10 00:00:00+00:00,5.704084342942455,5.812812917543526,5.687356839248817,5.77935791015625,577800
2024-05-13 00:00:00+00:00,5.82954094492426,5.837904896930015,5.603719425366281,5.628810882568359,720100
2024-05-14 00:00:00+00:00,5.7124478953817,5.796085413849887,5.64553788060715,5.77935791015625,551700
2024-05-15 00:00:00+00:00,5.854632539662055,5.854632539662055,5.603719557007604,5.670629978179932,590100
2024-05-16 00:00:00+00:00,5.670629085299045,5.729175146235449,5.620446177617657,5.712447643280029,405200
2024-05-17 00:00:00+00:00,5.720811900212598,5.737539404062892,5.678992941179289,5.704084396362305,351600
2024-05-20 00:00:00+00:00,5.720812261826367,5.829540844318459,5.712448309964959,5.796085834503174,553200
2024-05-21 00:00:00+00:00,5.770994493506136,5.8379045098550515,5.7459030379677145,5.821177005767822,438800
2024-05-22 00:00:00+00:00,5.821177005767822,5.89645097356793,5.8128130543166305,5.821177005767822,495300
2024-05-23 00:00:00+00:00,5.829540366849872,5.837904318026232,5.528445303173493,5.570263862609863,717600
2024-05-24 00:00:00+00:00,5.6037189809207515,5.612082932263139,5.444807893566906,5.478262901306152,636600
2024-05-28 00:00:00+00:00,5.486626510452171,5.545172974007594,5.394625038812267,5.461535453796387,697100
2024-05-29 00:00:00+00:00,5.419716586000171,5.419716586000171,5.352806568698899,5.411352634429932,799700
2024-05-30 00:00:00+00:00,5.503354226481013,5.678993225097656,5.503354226481013,5.678993225097656,633200
2024-05-31 00:00:00+00:00,5.72081198124445,5.871359518029509,5.678993021618799,5.821177005767822,1786500
2024-06-03 00:00:00+00:00,5.89645099754729,5.988452070993616,5.862995989236779,5.9549970626831055,634600
2024-06-04 00:00:00+00:00,5.938270267942011,5.946634220426415,5.846268784689591,5.888087749481201,375000
2024-06-05 00:00:00+00:00,5.888087463327257,5.92154247400859,5.8295409952273305,5.91317892074585,323400
2024-06-06 00:00:00+00:00,5.879723492246928,5.921542053219343,5.854632036611353,5.896450996398926,280400
2024-06-07 00:00:00+00:00,5.8295406936138185,5.871359654209415,5.770994627358182,5.8629961013793945,463000
2024-06-10 00:00:00+00:00,5.812813358359093,5.9131787869472925,5.770994795361255,5.871359825134277,329100
2024-06-11 00:00:00+00:00,5.854632301087512,5.879723757856564,5.770994776549297,5.796085834503174,380600
2024-06-12 00:00:00+00:00,5.913178748713111,6.005179826002588,5.888087292024507,5.9633612632751465,626600
2024-06-13 00:00:00+00:00,5.971724816294564,5.988452321148577,5.888087292024507,5.9633612632751465,238100
2024-06-14 00:00:00+00:00,5.879723605882941,5.988452185564718,5.871359654237716,5.921542167663574,359300
2024-06-17 00:00:00+00:00,5.921542244228103,6.055362281760662,5.904814739536533,6.038634777069092,304900
2024-06-18 00:00:00+00:00,6.038634469219038,6.088817379550589,5.971724453863836,5.988451957702637,300000
2024-06-20 00:00:00+00:00,5.963360564896938,6.072089533122186,5.929905559106881,6.030270576477051,333000
2024-06-21 00:00:00+00:00,6.03027038131329,6.046997883666949,5.929905367191335,6.005178928375244,1050200
2024-06-24 00:00:00+00:00,6.038634835710611,6.038634835710611,5.92154230173253,5.9633612632751465,364600
2024-06-25 00:00:00+00:00,5.963361128230627,5.996816137181038,5.8629961013793945,5.8629961013793945,457500
2024-06-26 00:00:00+00:00,5.8462681420342495,5.95499711948816,5.80444958065478,5.93826961517334,435800
2024-06-27 00:00:00+00:00,5.980088564867841,5.980088564867841,5.503354094509803,5.578628063201904,1336300
2024-06-28 00:00:00+00:00,5.61338567085565,5.7871745341487255,5.587317134189022,5.778485298156738,1107700
2024-07-01 00:00:00+00:00,5.761106894678869,5.856690570328478,5.596007253540406,5.674212455749512,559000
2024-07-02 00:00:00+00:00,5.656833102614898,5.848000852533428,5.656833102614898,5.821932315826416,346600
2024-07-03 00:00:00+00:00,5.830621808306304,5.8827584659633345,5.813242922420629,5.856689929962158,205900
2024-07-05 00:00:00+00:00,5.8653797298032755,5.8653797298032755,5.691590866510201,5.778485298156738,529300
2024-07-08 00:00:00+00:00,5.821932614614587,5.882758927155734,5.787174840118318,5.874069690704346,394800
2024-07-09 00:00:00+00:00,5.882758381694549,5.934895038604736,5.80455318915661,5.934895038604736,347800
2024-07-10 00:00:00+00:00,5.934895121385588,6.065236972651743,5.917516235506455,6.02178955078125,415100
2024-07-11 00:00:00+00:00,6.099994892353241,6.317231178283691,6.082616006052618,6.317231178283691,720600
2024-07-12 00:00:00+00:00,6.343300113057122,6.491020448711709,6.308542338274235,6.334610462188721,480000
2024-07-15 00:00:00+00:00,6.351989100883782,6.4910201945719095,6.256405016800524,6.447573184967041,576300
2024-07-16 00:00:00+00:00,6.508398922878321,6.603983004635208,6.4736411503022415,6.586604118347168,588800
2024-07-17 00:00:00+00:00,6.534467852914599,6.690877838924195,6.517088965580199,6.603983402252197,805800
2024-07-18 00:00:00+00:00,6.560536066950976,6.795151241546363,6.560536066950976,6.630051612854004,640700
2024-07-19 00:00:00+00:00,6.612672328948975,6.70825599164828,6.569224908198154,6.612672328948975,407300
2024-07-22 00:00:00+00:00,6.638740461157976,6.690877117540004,6.525777912836237,6.656119346618652,350800
2024-07-23 00:00:00+00:00,6.656119804958274,6.942871641977784,6.638740918300889,6.882045745849609,631800
2024-07-24 00:00:00+00:00,6.743014932060305,6.769083055954125,6.404126006677772,6.4388837814331055,565400
2024-07-25 00:00:00+00:00,6.44757286380053,6.699566915730604,6.412815092109852,6.577914714813232,366600
2024-07-26 00:00:00+00:00,6.751704066409161,6.751704066409161,6.595294082376971,6.725635528564453,330400
2024-07-29 00:00:00+00:00,6.743014590862182,6.812530136855345,6.647430507948914,6.673498630523682,382500
2024-07-30 00:00:00+00:00,6.716945337882382,6.803839761110459,6.673497919095697,6.786460876464844,395100
2024-07-31 00:00:00+00:00,6.803840558441614,6.855977218488271,6.7082564745167375,6.716946125030518,384000
2024-08-01 00:00:00+00:00,6.743014176856124,6.777771947718656,6.534467137335622,6.612672328948975,430400
2024-08-02 00:00:00+00:00,6.534467950905503,6.560536489470706,6.404126086770221,6.421504974365234,422400
2024-08-05 00:00:00+00:00,6.2216471013634775,6.2216471013634775,5.77848529317549,6.047858238220215,907700
2024-08-06 00:00:00+00:00,6.047858326469025,6.047858326469025,5.656833171518278,5.865379810333252,1028700
2024-08-07 00:00:00+00:00,5.952274718459185,6.2477162280499385,5.952274718459185,5.969653606414795,607000
2024-08-08 00:00:00+00:00,5.952273845672607,6.047857922585584,5.874069068512274,5.952273845672607,653500
2024-08-09 00:00:00+00:00,5.960963732990185,5.96965296886731,5.830621880070678,5.900137424468994,505200
2024-08-12 00:00:00+00:00,5.891448835149922,5.891448835149922,5.735038428743097,5.761106967926025,603900
2024-08-13 00:00:00+00:00,5.7697956415269545,5.960963805286185,5.7697956415269545,5.94358491897583,381800
2024-08-14 00:00:00+00:00,5.978342780197367,6.013100553333196,5.795864264061594,5.865379810333252,457100
2024-08-15 00:00:00+00:00,5.943584598750981,6.004410490387413,5.90882682800293,5.90882682800293,428300
2024-08-16 00:00:00+00:00,5.917516382337633,5.960963805286185,5.813243064475507,5.94358491897583,476000
2024-08-19 00:00:00+00:00,5.952274234537516,6.039168667251026,5.934895347994813,6.030479431152344,278800
2024-08-20 00:00:00+00:00,6.004410894177605,6.021789780720342,5.908827225365222,5.926206111907959,241800
2024-08-21 00:00:00+00:00,5.978343257565287,5.987032494370406,5.882759166636742,5.969653606414795,246800
2024-08-22 00:00:00+00:00,5.969653121092131,5.987032007634868,5.908827225365222,5.926206111907959,268800
2024-08-23 00:00:00+00:00,5.93489550263091,6.160821447917967,5.926206266305827,6.099995136260986,411500
2024-08-26 00:00:00+00:00,6.169510436125158,6.265094517929085,6.0999948909387856,6.212957859039307,302100
2024-08-27 00:00:00+00:00,6.169510443782763,6.221647102737254,6.126063435160021,6.1521315574646,322500
2024-08-28 00:00:00+00:00,6.143442550868619,6.195579211769844,6.091305889967392,6.160821437835693,266700
2024-08-29 00:00:00+00:00,6.178200332196237,6.265094767135599,6.126063671232619,6.204268455505371,342200
2024-08-30 00:00:00+00:00,6.2390260696527395,6.2390260696527395,6.108684627755395,6.1347527503967285,288300
2024-09-03 00:00:00+00:00,6.11737386385406,6.143442400840732,6.021789780696714,6.1347527503967285,576700
2024-09-04 00:00:00+00:00,6.108684627767173,6.117373863865854,5.987032007622919,6.030479431152344,596900
2024-09-05 00:00:00+00:00,6.082616010848867,6.160821206436002,6.021789701576059,6.047858238220215,396100
2024-09-06 00:00:00+00:00,6.047858080632977,6.099994738217447,5.995721423048508,6.082615852355957,491500
2024-09-09 00:00:00+00:00,6.091305732727051,6.134752741850527,6.047858309258236,6.091305732727051,398800
2024-09-10 00:00:00+00:00,6.091305741212726,6.143442400840732,6.056547553782051,6.1347527503967285,338200
2024-09-11 00:00:00+00:00,6.091305732727051,6.134752741850527,6.0131005362213195,6.091305732727051,387000
2024-09-12 00:00:00+00:00,6.126063746442833,6.291162967681885,6.08261632126707,6.291162967681885,333300
2024-09-13 00:00:00+00:00,6.360679213344213,6.551846981048584,6.3172317862387155,6.551846981048584,420300
2024-09-16 00:00:00+00:00,6.551846740248998,6.630051940426475,6.4997100782457995,6.603983402252197,465100
2024-09-17 00:00:00+00:00,6.6387411769209965,6.682188602429674,6.569225627583398,6.603983402252197,441200
2024-09-18 00:00:00+00:00,6.612672340139619,6.725634888461356,6.56053568375759,6.656119346618652,325900
2024-09-19 00:00:00+00:00,6.7690819918192275,6.803839761110459,6.673497919095697,6.786460876464844,380400
2024-09-20 00:00:00+00:00,6.630051629559644,6.630051629559644,6.291162720910485,6.404125690460205,1264100
2024-09-23 00:00:00+00:00,6.4128151001268225,6.491019879355953,6.351988792419434,6.351988792419434,302800
2024-09-24 00:00:00+00:00,6.351988864592285,6.412815172990798,6.299852206398701,6.3954362869262695,336100
2024-09-25 00:00:00+00:00,6.395436290997971,6.395436290997971,6.230336666107178,6.230336666107178,560200
2024-09-26 00:00:00+00:00,6.334609906552369,6.395436214259758,6.299852134818239,6.351988792419434,352700
2024-09-27 00:00:00+00:00,6.447572871860952,6.525778065435406,6.343299556658562,6.351988792419434,550200
2024-09-30 00:00:00+00:00,6.3519889153234805,6.387977487046296,6.298006057739258,6.298006057739258,1046300
2024-10-01 00:00:00+00:00,6.307003182093463,6.316000110182863,6.04608540321926,6.118062973022461,765400
2024-10-02 00:00:00+00:00,6.100069004200312,6.127060218885985,6.0280914306640625,6.0280914306640625,551100
2024-10-03 00:00:00+00:00,6.037089104535577,6.118063610870296,5.97410888527328,6.07307767868042,408700
2024-10-04 00:00:00+00:00,6.154051939919721,6.154051939919721,6.001100291386872,6.109066009521484,438900
2024-10-07 00:00:00+00:00,6.055083164470013,6.100069094972379,5.956114374775386,5.96511173248291,505600
2024-10-08 00:00:00+00:00,5.965111767241566,6.019094626748385,5.911128907734747,5.974108695983887,371700
2024-10-09 00:00:00+00:00,5.99210299009014,5.99210299009014,5.9021315574646,5.9021315574646,336100
2024-10-10 00:00:00+00:00,5.884136833083178,5.911128475371127,5.803162335236933,5.839150905609131,424400
2024-10-11 00:00:00+00:00,5.839151264900491,5.884137195142587,5.758177191089394,5.821156978607178,528800
2024-10-14 00:00:00+00:00,5.803162530363297,5.9741084598879475,5.794165601976533,5.938119888305664,530600
2024-10-15 00:00:00+00:00,5.938119971113951,6.06407997340848,5.938119971113951,5.947117328643799,594600
2024-10-16 00:00:00+00:00,5.983106005031103,6.1360576535639515,5.965111718675335,6.109066009521484,400400
2024-10-17 00:00:00+00:00,6.046085082583347,6.100068364327306,5.947116733760434,6.001099586486816,378900
2024-10-18 00:00:00+00:00,6.010097226928863,6.082074801451877,6.001100298249504,6.037088871002197,281800
2024-10-21 00:00:00+00:00,6.037088554285522,6.037088554285522,5.893134270826855,5.920125484466553,384300
2024-10-22 00:00:00+00:00,5.9021315574646,5.956114417039924,5.893134628710862,5.9021315574646,258800
2024-10-23 00:00:00+00:00,5.893134593963623,5.947117453220652,5.794165804150255,5.893134593963623,398600
2024-10-24 00:00:00+00:00,5.9291229248046875,5.9381198531381685,5.821156781679635,5.9291229248046875,274100
2024-10-25 00:00:00+00:00,5.983105863073989,5.992102791529596,5.79416564631246,5.803162574768066,275100
2024-10-28 00:00:00+00:00,5.839151229875457,5.902131446033091,5.794165728920823,5.812160015106201,298300
2024-10-29 00:00:00+00:00,5.803162817288665,5.848148748499562,5.7131913838845065,5.767174243927002,412300
2024-10-30 00:00:00+00:00,5.749179833433924,5.875140266504744,5.749179833433924,5.821156978607178,281200
2024-10-31 00:00:00+00:00,5.821156745852621,5.839151031426446,5.713191032409668,5.713191032409668,444000
2024-11-01 00:00:00+00:00,5.776171126480075,5.821156624971675,5.677202343370396,5.695196628570557,394600
2024-11-04 00:00:00+00:00,5.713190758499467,5.77617096949717,5.641213619655,5.668205261230469,511200
2024-11-05 00:00:00+00:00,5.668205379981476,5.704193950157683,5.6232194527524175,5.68619966506958,378100
2024-11-06 00:00:00+00:00,5.839150905609131,5.938119688641476,5.695196624120339,5.839150905609131,625000
2024-11-07 00:00:00+00:00,5.79416558413222,6.567920728803595,5.79416558413222,6.4329633712768555,1306700
2024-11-08 00:00:00+00:00,6.414969115792728,6.630900545639706,6.333994615091304,6.513937473297119,719300
2024-11-11 00:00:00+00:00,6.5409294429498495,6.558923729668403,6.37898086248287,6.4869465827941895,459900
2024-11-12 00:00:00+00:00,6.423965974091546,6.459954545339977,6.289008617401123,6.289008617401123,382400
2024-11-13 00:00:00+00:00,6.342992215659306,6.46895222123186,6.316000571384943,6.405972003936768,335300
2024-11-14 00:00:00+00:00,6.432963331412458,6.477948830964193,6.253020046152692,6.289008617401123,437700
2024-11-15 00:00:00+00:00,6.342992358595773,6.342992358595773,6.1900407053021596,6.208034992218018,350800
2024-11-18 00:00:00+00:00,6.217031440059572,6.333994510470235,6.172045940759969,6.2800116539001465,423900
2024-11-19 00:00:00+00:00,6.235026147837373,6.432963731016892,6.226029218975197,6.414969444274902,321200
2024-11-20 00:00:00+00:00,6.387977600097656,6.405971886277518,6.289008811599604,6.387977600097656,300500
2024-11-21 00:00:00+00:00,6.405971763110061,6.477948906445604,6.3789805488680384,6.441960334777832,475000
2024-11-22 00:00:00+00:00,6.477949149978228,6.513937722998957,6.387977717426403,6.405972003936768,252200
2024-11-25 00:00:00+00:00,6.477949216674316,6.59491229470474,6.468952287835318,6.558923721313477,532600
2024-11-26 00:00:00+00:00,6.54092947784033,6.549926835756418,6.432963756953102,6.495943546295166,354200
2024-11-27 00:00:00+00:00,6.522935147922213,6.738866588269794,6.522935147922213,6.558923721313477,546500
2024-11-29 00:00:00+00:00,6.63090091191302,6.63090091191302,6.486946617396716,6.495943546295166,179200
2024-12-02 00:00:00+00:00,6.477948911343493,6.495943197190984,6.271014409588535,6.369983196258545,458500
2024-12-03 00:00:00+00:00,6.3879776899228045,6.405971976355695,6.253020327167314,6.324997901916504,406800
2024-12-04 00:00:00+00:00,6.333994624563562,6.378980553691099,6.29800605286858,6.369983196258545,288000
2024-12-05 00:00:00+00:00,6.378980438787446,6.423965938087049,6.2800116539001465,6.2800116539001465,309500
2024-12-06 00:00:00+00:00,6.29800593587972,6.387977363445909,6.29800593587972,6.351988792419434,250300
2024-12-09 00:00:00+00:00,6.3429921811979835,6.450957899673599,6.3429921811979835,6.396975040435791,307100
2024-12-10 00:00:00+00:00,6.396975157532913,6.4509580177588814,6.333994939427132,6.414969444274902,317400
2024-12-11 00:00:00+00:00,6.432963731016892,6.477949233363047,6.369983512911111,6.414969444274902,232500
2024-12-12 00:00:00+00:00,6.378980630855319,6.540929205441775,6.378980630855319,6.450957775115967,491700
2024-12-13 00:00:00+00:00,6.396974561852409,6.504940272250675,6.3249974215868985,6.46895170211792,380200
2024-12-16 00:00:00+00:00,6.378980482797795,6.4329633397403265,6.127060054715039,6.145054340362549,1301000
2024-12-17 00:00:00+00:00,6.145054725896617,6.145054725896617,5.8481487795763325,5.911128997802734,1333500
2024-12-18 00:00:00+00:00,5.911128735850431,5.920125664331138,5.578233801711879,5.587231159210205,1327800
2024-12-19 00:00:00+00:00,5.668205580903967,5.713191080710042,5.497259651998614,5.506256580352783,872100
2024-12-20 00:00:00+00:00,5.44327697274752,5.803162699030309,5.416285328767497,5.749179840087891,3748800
2024-12-23 00:00:00+00:00,5.7311855675510905,5.749179853908487,5.560239632647011,5.605225563049316,708000
2024-12-24 00:00:00+00:00,5.623219370259069,5.686199581652303,5.569236515786693,5.677202224731445,321400
2024-12-26 00:00:00+00:00,5.668205696095359,5.668205696095359,5.488262406161348,5.596228122711182,717300
2024-12-27 00:00:00+00:00,5.569236759295429,5.6232196161281465,5.4432767600190894,5.497259616851807,843400
2024-12-30 00:00:00+00:00,5.4882622635074405,5.497259620828206,5.344307978516067,5.4252824783325195,1178700
2024-12-31 00:00:00+00:00,5.462828197371043,5.556691132534027,5.415896506002661,5.528532028198242,826900
2025-01-02 00:00:00+00:00,5.537918117438013,5.641167561923333,5.5003729462749416,5.5848493576049805,591700
2025-01-03 00:00:00+00:00,5.603621679986629,5.819506627821133,5.594235611423593,5.800734043121338,495200
2025-01-06 00:00:00+00:00,5.8007344394642875,5.828893542224851,5.697485440347651,5.706871509552002,557800
2025-01-07 00:00:00+00:00,5.753803041184612,5.772575626654474,5.500372913554598,5.547304153442383,463800
2025-01-08 00:00:00+00:00,5.5379184055564075,5.547304475048628,5.340806022908345,5.359578609466553,630500
2025-01-10 00:00:00+00:00,5.256328928822181,5.265715445476038,5.021671383360711,5.1061482429504395,884000
2025-01-13 00:00:00+00:00,5.068603048803129,5.106148220103069,5.00289877524136,5.096761703491211,480400
2025-01-14 00:00:00+00:00,5.1155344699967795,5.312646850077088,5.1061484006268305,5.293874263763428,671200
2025-01-15 00:00:00+00:00,5.444054953237428,5.566076530434333,5.2938738275298345,5.322032928466797,679200
2025-01-16 00:00:00+00:00,5.303260461564276,5.47221372821984,5.303260461564276,5.453441143035889,385300
2025-01-17 00:00:00+00:00,5.509758998946019,5.6223945121013434,5.472213827894244,5.566076755523682,504800
