"('date', '')","('open', 'AA')","('high', 'AA')","('low', 'AA')","('close', 'AA')","('volume', 'AA')"
2024-01-31 00:00:00+00:00,29.833649064831807,30.68492161053988,29.075332671975932,29.10957908630371,5760400
2024-02-01 00:00:00+00:00,29.43247292775731,29.750477455050454,28.522492579541943,29.05086898803711,4174600
2024-02-02 00:00:00+00:00,28.375723364723413,29.080223410879892,27.935409669444642,28.855175018310547,4959000
2024-02-05 00:00:00+00:00,27.984333408834495,27.984333408834495,26.16437269112632,26.26222038269043,8824300
2024-02-06 00:00:00+00:00,26.360066742499317,27.191769279340992,26.350281787208306,27.025428771972656,7828400
2024-02-07 00:00:00+00:00,27.00586121967312,27.1673083303496,26.350284088242617,26.937368392944336,5017200
2024-02-08 00:00:00+00:00,26.84930849432879,27.46574586639066,26.555765377779053,27.113494873046875,4854500
2024-02-09 00:00:00+00:00,27.113491604307285,27.136975125451738,26.125235309972005,26.31114387512207,4762100
2024-02-12 00:00:00+00:00,26.516624413986296,27.490204214639974,26.29157602317374,27.299402236938477,4374600
2024-02-13 00:00:00+00:00,26.320929468410018,26.614472556678198,25.02445356066666,25.293533325195312,7264200
2024-02-14 00:00:00+00:00,25.645782531052017,26.408992324356916,25.31310334894892,26.213298797607422,5100600
2024-02-15 00:00:00+00:00,26.457918458245544,27.04500093479427,26.34050084316199,26.800382614135742,4385500
2024-02-16 00:00:00+00:00,26.751457535618744,27.426604568661073,26.57533206036513,26.810165405273438,4686200
2024-02-20 00:00:00+00:00,26.30135654642578,26.30135654642578,25.596856574515133,26.115447998046875,4711800
2024-02-21 00:00:00+00:00,26.53619278721818,27.4363881645529,26.487268009690002,27.358108520507812,5637100
2024-02-22 00:00:00+00:00,27.17219976316099,27.241670520559293,26.67317823381273,27.152629852294922,6720800
2024-02-23 00:00:00+00:00,27.025428951164507,27.11348981678867,25.900183346999864,25.949108123779297,5340300
2024-02-26 00:00:00+00:00,25.587074588704255,25.587074588704255,24.32484509260003,24.794511795043945,11130000
2024-02-27 00:00:00+00:00,25.35224174821578,26.418777739599058,24.6575266368083,26.12523651123047,6822600
2024-02-28 00:00:00+00:00,25.626213460066406,25.96378603995626,25.4109481630733,25.753414154052734,3748400
2024-02-29 00:00:00+00:00,26.115451464374967,26.673180916118344,25.743630585686308,26.624256134033203,6020200
2024-03-01 00:00:00+00:00,26.908013393060173,27.221124523027637,26.301359179031053,27.084138870239258,6845500
2024-03-04 00:00:00+00:00,27.005576079682196,27.054676377877275,26.55384734250727,26.98593521118164,3954700
2024-03-05 00:00:00+00:00,26.563664117358808,26.72078730868448,26.09229454338179,26.42618179321289,5704800
2024-03-06 00:00:00+00:00,27.1725204388433,28.208552866610987,26.41636383895852,27.712631225585938,6335600
2024-03-07 00:00:00+00:00,28.341126334772028,29.558832136058225,28.341126334772028,29.33296775817871,7740500
2024-03-08 00:00:00+00:00,29.833795789362558,30.089121462434512,28.743753802968666,29.313325881958008,6537800
2024-03-11 00:00:00+00:00,29.048179331705278,30.236425643152945,28.94997686308919,29.941818237304688,6274500
2024-03-12 00:00:00+00:00,30.04984244691765,30.19714521971964,28.68483200720971,29.254405975341797,6140100
2024-03-13 00:00:00+00:00,29.490089188135496,30.629233316547698,29.440987017825147,30.01055908203125,6703200
2024-03-14 00:00:00+00:00,29.83379666626222,30.09894278144453,29.07764193219411,29.480270385742188,5678500
2024-03-15 00:00:00+00:00,29.362425165012066,30.206963756499636,29.107099500770328,29.892717361450195,8175200
2024-03-18 00:00:00+00:00,30.383728712959588,31.090783122554686,30.236425945092652,30.472110748291016,6844400
2024-03-19 00:00:00+00:00,29.755232788484925,29.922176417909164,28.203639827447514,29.136560440063477,9888700
2024-03-20 00:00:00+00:00,29.09727880453859,31.306825857003574,28.9892577778741,30.78635597229004,7446900
2024-03-21 00:00:00+00:00,31.13988222700619,31.55233295811148,30.491748574794293,30.78635597229004,5594600
2024-03-22 00:00:00+00:00,30.442648850491384,30.95820946447716,30.285525651430124,30.83545684814453,4334900
2024-03-25 00:00:00+00:00,31.00240060618783,31.719275438925152,30.933659440453606,31.287187576293945,4745000
2024-03-26 00:00:00+00:00,31.738917586173862,31.738917586173862,30.668514574460833,31.012222290039062,3765000
2024-03-27 00:00:00+00:00,31.14970768341327,32.63255972470425,31.100607379108595,32.612918853759766,6439000
2024-03-28 00:00:00+00:00,32.64237673586722,33.35434039802673,32.60309500035307,33.18248748779297,6147100
2024-04-01 00:00:00+00:00,33.486911623227584,33.742239158341924,32.90751913491427,33.40835189819336,4440200
2024-04-02 00:00:00+00:00,33.44763812861937,35.10725234543946,33.211951429619006,34.999229431152344,8190100
2024-04-03 00:00:00+00:00,35.25455383377234,36.86997501049719,35.117067753139494,36.511539459228516,11119400
2024-04-04 00:00:00+00:00,36.629380494160785,36.9927271948485,35.18581225256901,35.303653717041016,8961300
2024-04-05 00:00:00+00:00,35.126889943017225,36.05981059771388,35.004137323875895,35.833946228027344,4509600
2024-04-08 00:00:00+00:00,36.24639333838121,36.477168862433665,35.55897791991571,35.686641693115234,4690500
2024-04-09 00:00:00+00:00,36.43297706734889,36.796327529222424,35.62772015884516,36.15801239013672,4745700
2024-04-10 00:00:00+00:00,35.06796378330706,36.00088434345797,34.6653353831719,35.53933334350586,5437500
2024-04-11 00:00:00+00:00,35.509875931982286,36.030345815177846,35.10724750899634,35.578617095947266,4244800
2024-04-12 00:00:00+00:00,36.79632670903412,37.34625605120056,34.3314519922946,34.567138671875,7488700
2024-04-15 00:00:00+00:00,36.33477541478183,36.91416792934854,35.809394352547734,35.912506103515625,9916300
2024-04-16 00:00:00+00:00,34.51803708368289,35.685659156765766,34.419832743311986,35.44113540649414,7126900
2024-04-17 00:00:00+00:00,36.491893185852426,36.8061395456743,34.57695185523579,34.91083908081055,12618800
2024-04-18 00:00:00+00:00,34.87156100953594,35.745562769772675,33.23158788121067,34.83228302001953,11608400
2024-04-19 00:00:00+00:00,34.56713607359953,35.784839879248956,34.42965374839192,34.89120101928711,8016800
2024-04-22 00:00:00+00:00,35.08760502239024,35.98124385881641,34.61623545718755,35.69645690917969,7838900
2024-04-23 00:00:00+00:00,34.37073101169978,35.740650597271014,33.889539129246536,35.41167449951172,7574400
2024-04-24 00:00:00+00:00,35.31347116884984,35.89286365796216,35.09742911512341,35.43131637573242,5706800
2024-04-25 00:00:00+00:00,35.21527495137572,35.4116799078041,34.15469043433025,35.2938346862793,4467400
2024-04-26 00:00:00+00:00,35.85357997376575,36.71775938004253,35.5786153315418,36.2169303894043,5653300
2024-04-29 00:00:00+00:00,36.216930790194944,37.51319804089897,35.991066439281155,36.973087310791016,5667100
2024-04-30 00:00:00+00:00,36.099093797304626,36.25621702263135,34.478761238519034,34.50822067260742,7993000
2024-05-01 00:00:00+00:00,34.56713300572333,34.83227907199698,33.27086584579351,33.634212493896484,8382000
2024-05-02 00:00:00+00:00,33.496738138325085,35.32820527269579,33.413267249329735,35.2938346862793,5784400
2024-05-03 00:00:00+00:00,36.04016844235776,36.531178901392295,35.59825828000417,36.108909606933594,5496600
2024-05-06 00:00:00+00:00,36.658843455896,37.25591011903353,36.339685901455894,36.64902114868164,3769500
2024-05-07 00:00:00+00:00,36.50171377592371,37.110569409791665,36.46243578834539,36.89452362060547,3073800
2024-05-08 00:00:00+00:00,36.04016955374386,36.295493352025844,35.64735967595797,35.98124694824219,4058800
2024-05-09 00:00:00+00:00,36.197286877291276,37.012362184078846,35.814299369008154,36.688297271728516,4989000
2024-05-10 00:00:00+00:00,36.953450441740614,37.100751340735854,36.19729383933761,36.45261764526367,4540800
2024-05-13 00:00:00+00:00,36.973090618645365,39.58526622071939,36.904349451178625,39.43796157836914,8841700
2024-05-14 00:00:00+00:00,39.65401004558211,40.1057388180967,38.798667574891404,39.11389923095703,5399200
2024-05-15 00:00:00+00:00,39.673649924749164,39.77185052636914,38.36756019574906,39.32012176513672,5737100
2024-05-16 00:00:00+00:00,39.28084170745653,40.06645779238307,39.08443674969665,39.42814636230469,3743700
2024-05-17 00:00:00+00:00,40.00753511804628,40.80296968937325,39.9289716439775,40.478904724121094,4260700
2024-05-20 00:00:00+00:00,40.52811971690694,42.17208482088383,40.38046060914878,41.86691665649414,7220300
2024-05-21 00:00:00+00:00,41.610978649229665,43.875119129715344,41.522381668221726,43.40260314941406,9390700
2024-05-22 00:00:00+00:00,42.30006265042361,42.30006265042361,41.14830198476751,41.49284744262695,6324200
2024-05-23 00:00:00+00:00,41.5420680902565,41.59621089550033,39.70122397763538,40.409996032714844,4764100
2024-05-24 00:00:00+00:00,40.94157543056718,41.47315725635523,40.715161783706954,40.99079513549805,2921700
2024-05-28 00:00:00+00:00,42.13271263512522,42.920239237093135,41.77438925167731,42.5264778137207,7888500
2024-05-29 00:00:00+00:00,41.8078578402605,43.32384507867225,41.61097525903656,43.245094299316406,5275400
2024-05-30 00:00:00+00:00,42.61507341989747,44.77092812751896,42.50678781150692,43.845584869384766,5823100
2024-05-31 00:00:00+00:00,44.06215038669514,44.751237519046555,42.62491397836571,43.57979202270508,4527300
2024-06-03 00:00:00+00:00,43.96371622838207,44.25903824745783,43.067903975892435,43.323848724365234,3887100
2024-06-04 00:00:00+00:00,42.33943538335607,42.605226301307304,40.63640802482955,41.35502624511719,6500600
2024-06-05 00:00:00+00:00,41.19752279611712,42.07365012315448,41.12861445374226,41.925987243652344,3355500
2024-06-06 00:00:00+00:00,41.84723357328594,42.334518832602065,41.63361770749936,41.98505401611328,3154800
2024-06-07 00:00:00+00:00,40.951415740473216,41.21622277123297,39.78981273942504,40.27217483520508,3982800
2024-06-10 00:00:00+00:00,40.360774717194786,40.94157625967553,40.00638682615937,40.518280029296875,2950200
2024-06-11 00:00:00+00:00,39.62246518531308,39.82919018937434,38.943224276873565,39.58308792114258,3520300
2024-06-12 00:00:00+00:00,40.9907950599197,41.59128522254835,39.07119652937292,39.090885162353516,3301600
2024-06-13 00:00:00+00:00,38.903853286855124,39.22870638059542,37.74225009304786,37.93913269042969,4360700
2024-06-14 00:00:00+00:00,37.269731466405545,37.555211024579684,36.62986400914943,37.30910873413086,3228400
2024-06-17 00:00:00+00:00,36.93503020220427,37.14175521373949,36.32469760638577,36.81690216064453,3847300
2024-06-18 00:00:00+00:00,36.43298260182478,37.633963019654765,36.21641513279049,36.90550231933594,3898400
2024-06-20 00:00:00+00:00,37.50598383432412,38.500239091836086,37.3091050257126,38.37226486206055,7089800
2024-06-21 00:00:00+00:00,39.3369877390695,39.917789273107005,38.5022092215415,39.7701301574707,6448700
2024-06-24 00:00:00+00:00,39.7898147619125,40.92188675012438,39.7898147619125,39.927635192871094,4962800
2024-06-25 00:00:00+00:00,39.47480419810413,39.563401169086546,38.55930341636014,39.317298889160156,3018200
2024-06-26 00:00:00+00:00,39.19917319023233,39.346836069107006,38.30336098794272,38.81525421142578,3018100
2024-06-27 00:00:00+00:00,38.72665685988019,38.844784908701456,37.92928408108498,38.21476364135742,5027300
2024-06-28 00:00:00+00:00,39.218859753234895,39.49449310700655,38.490395347266194,39.159793853759766,6829100
2024-07-01 00:00:00+00:00,39.62246751429815,40.23280012392557,38.923537932690714,39.0810432434082,3228000
2024-07-02 00:00:00+00:00,39.268081020415266,40.5084386721688,39.232642981409754,40.19342803955078,4039500
2024-07-03 00:00:00+00:00,40.94158077691201,42.32959766646387,40.93173833672967,41.71926498413086,4074500
2024-07-05 00:00:00+00:00,41.985049074799086,42.428030159899265,41.75863168012758,41.7783203125,2670200
2024-07-08 00:00:00+00:00,41.87676773928246,41.88661017885973,40.66594488923278,41.0104866027832,3001000
2024-07-09 00:00:00+00:00,40.87266696267504,41.43377985859315,39.67168663902161,39.70122146606445,3074700
2024-07-10 00:00:00+00:00,40.02607529986289,40.16389197799944,37.6339608001417,37.860374450683594,6127300
2024-07-11 00:00:00+00:00,39.681536281674504,39.88333821535412,37.75209139192235,38.56915283203125,8804600
2024-07-12 00:00:00+00:00,39.4846496991323,39.779971678815485,38.26398075982638,38.342735290527344,4871100
2024-07-15 00:00:00+00:00,38.39195675433903,39.43543180261925,37.95093962368913,38.687278747558594,3816300
2024-07-16 00:00:00+00:00,37.574892690919405,38.086785861917654,36.87596314705015,38.057254791259766,6208300
2024-07-17 00:00:00+00:00,37.64380847752809,38.07694716233979,36.23610305786133,36.23610305786133,7669900
2024-07-18 00:00:00+00:00,36.127817575817,37.62411997667956,34.83824020103612,35.09418869018555,8903600
2024-07-19 00:00:00+00:00,34.71025997346243,34.71025997346243,34.01133047896169,34.37556076049805,5337000
2024-07-22 00:00:00+00:00,34.15900115007989,34.27712920662558,33.686485168673904,33.99164962768555,6116700
2024-07-23 00:00:00+00:00,33.420687290745136,33.741604844541044,33.0466108082052,33.37146759033203,11913600
2024-07-24 00:00:00+00:00,33.25333458728643,33.6470996866395,32.1557206628371,32.3279914855957,6360100
2024-07-25 00:00:00+00:00,32.20987140343774,33.01905441350373,31.993300169847338,32.396907806396484,5914100
2024-07-26 00:00:00+00:00,33.22381269688254,33.647108981290316,32.4067512043483,32.9088020324707,5798800
2024-07-29 00:00:00+00:00,32.682381921551205,32.93832662781747,32.30830542295657,32.50518798828125,4268400
2024-07-30 00:00:00+00:00,32.04251516604074,32.16064320551695,30.674187130171337,31.274677276611328,8687800
2024-07-31 00:00:00+00:00,32.27877338043016,33.04661123132858,32.24923855562619,32.52487564086914,6746200
2024-08-01 00:00:00+00:00,32.43627981076224,32.751290414718014,30.605278328255146,30.979352951049805,18449700
2024-08-02 00:00:00+00:00,30.565902533886216,30.575746850434665,28.813655495712847,29.010536193847656,6889100
2024-08-05 00:00:00+00:00,27.543768095974283,28.09503858245414,26.697177487472146,27.996597290039062,13153600
2024-08-06 00:00:00+00:00,28.055660152909788,29.17788595819053,27.760338165502667,28.93178367614746,13447200
2024-08-07 00:00:00+00:00,29.532273175690516,30.044166361362546,28.47895573284204,28.754589080810547,9780600
2024-08-08 00:00:00+00:00,29.148356528539757,30.18198542032154,29.089290625640817,30.15245246887207,6061000
2024-08-09 00:00:00+00:00,30.772630949067942,30.772630949067942,29.916194143083107,30.08354377746582,7073600
2024-08-12 00:00:00+00:00,30.646499160383055,31.268712126036807,30.626745889403416,30.804521560668945,5599600
2024-08-13 00:00:00+00:00,30.68600321475686,31.323032062998294,30.59711538087314,31.209453582763672,4914200
2024-08-14 00:00:00+00:00,31.41685755053524,31.574879949109484,30.498351181462713,30.715633392333984,5259700
2024-08-15 00:00:00+00:00,31.347722820507514,31.955121765016347,31.278588256969602,31.693397521972656,5102300
2024-08-16 00:00:00+00:00,31.357600178858476,32.01931780727909,31.30821888484296,31.723026275634766,4350200
2024-08-19 00:00:00+00:00,32.10820536163459,33.71806115175508,31.9106801873067,33.57979202270508,7297900
2024-08-20 00:00:00+00:00,33.67855241303888,34.320520490382975,33.26374505294648,33.34275436401367,5105200
2024-08-21 00:00:00+00:00,33.61929742317791,33.62917217453857,32.51313689323087,32.87856674194336,4287700
2024-08-22 00:00:00+00:00,32.83906139093573,33.03659033326363,31.965000813140122,32.11808395385742,2895000
2024-08-23 00:00:00+00:00,32.34524013025752,33.67855386524769,32.108204651733146,33.50077819824219,4113800
2024-08-26 00:00:00+00:00,34.567434208892415,34.74520988622797,34.04398569648847,34.13287353515625,5397100
2024-08-27 00:00:00+00:00,33.92546466734634,34.67113462944108,33.66867968153653,33.87608337402344,3538700
2024-08-28 00:00:00+00:00,32.77980103546942,32.89338139988236,31.604509687773746,31.693397521972656,7350400
2024-08-29 00:00:00+00:00,31.81191394216127,32.369933487458034,31.308218717808344,32.068702697753906,4672900
2024-08-30 00:00:00+00:00,32.09833166999849,32.192158768188754,31.42179812994955,31.70327377319336,3339800
2024-09-03 00:00:00+00:00,30.745263080472608,30.760078976237377,29.4317006437962,29.84650993347168,5381700
2024-09-04 00:00:00+00:00,30.458845701642332,30.834148417183087,30.08354110232605,30.103294372558594,3128000
2024-09-05 00:00:00+00:00,30.221810690652873,30.705754485966157,29.73786689533959,29.895889282226562,3016700
2024-09-06 00:00:00+00:00,29.62922627632407,29.853420046848676,27.994679948587688,28.17739486694336,7356000
2024-09-09 00:00:00+00:00,28.64158745661144,28.848991151222886,28.049002511788494,28.611957550048828,5212500
2024-09-10 00:00:00+00:00,28.424307598652447,28.48356552898643,27.42678999978151,27.82184600830078,4685200
2024-09-11 00:00:00+00:00,28.483563111091023,29.54033855058903,27.95023613203101,29.490957260131836,5048500
2024-09-12 00:00:00+00:00,30.60699215045402,31.367476117562106,30.221812791118357,30.962543487548828,5888200
2024-09-13 00:00:00+00:00,31.634138233531626,32.55264461293783,31.5304363865085,32.11808395385742,5376500
2024-09-16 00:00:00+00:00,33.836576731320875,35.16001573319976,33.224240407332495,34.073612213134766,10730900
2024-09-17 00:00:00+00:00,33.5896660425171,33.81682676963674,33.00794861476763,33.55016326904297,5037500
2024-09-18 00:00:00+00:00,33.81682960032443,35.50569481123619,33.46127823643745,33.915592193603516,6448000
2024-09-19 00:00:00+00:00,34.96248566160595,35.318033183181235,34.369898923879205,34.4884147644043,6439800
2024-09-20 00:00:00+00:00,33.184735013894574,33.634113462706594,32.79462014702539,33.411895751953125,9046300
2024-09-23 00:00:00+00:00,33.7081870264792,34.02423183233853,33.362510429879066,33.806949615478516,4166600
2024-09-24 00:00:00+00:00,36.048897357466394,36.913083253022094,35.76248055644128,36.325435638427734,9675600
2024-09-25 00:00:00+00:00,34.98224072306837,36.19704240987813,34.98224072306837,35.56494903564453,5326800
2024-09-26 00:00:00+00:00,37.8266451602186,39.13033082764277,37.53035364808601,38.794532775878906,9517500
2024-09-27 00:00:00+00:00,39.04144148722775,39.80192539173683,38.60688087074435,38.7846565246582,5633100
2024-09-30 00:00:00+00:00,38.41923619256414,38.54762680921044,37.797021311122954,38.10319137573242,3455100
2024-10-01 00:00:00+00:00,38.93280196678217,39.34761309855168,38.29281184732318,38.695770263671875,4431300
2024-10-02 00:00:00+00:00,38.92293333507633,39.47601367520703,38.36491750237017,38.68589782714844,2911200
2024-10-03 00:00:00+00:00,37.48097138963421,38.130840009851646,37.28838172334279,37.69824981689453,4294700
2024-10-04 00:00:00+00:00,38.51799689773052,39.13033322939548,38.16244555432789,38.636512756347656,4144800
2024-10-07 00:00:00+00:00,38.20195193023242,39.306134533305354,38.20195193023242,38.9821891784668,3777400
2024-10-08 00:00:00+00:00,37.945161817622726,38.24145710360044,36.74024247368089,37.26369094848633,6819200
2024-10-09 00:00:00+00:00,36.87851270650465,38.21182646328529,36.41925952049333,37.96491622924805,4674000
2024-10-10 00:00:00+00:00,37.974795819226074,39.23897504752686,37.737760330144035,38.76490783691406,3704300
2024-10-11 00:00:00+00:00,40.1476049202352,40.7698159874342,39.72291902307017,40.513031005859375,5202100
2024-10-14 00:00:00+00:00,39.95007629911918,41.47104423275637,39.94019778000856,41.283390045166016,5480900
2024-10-15 00:00:00+00:00,40.829076396341584,41.293268841325414,40.49327832779925,40.78956985473633,4565600
2024-10-16 00:00:00+00:00,41.569809729572896,41.71795738619742,41.04636120658869,41.55005645751953,6820300
2024-10-17 00:00:00+00:00,42.27103180519214,42.41917945435761,39.52539117638814,39.85131072998047,11257700
2024-10-18 00:00:00+00:00,41.25376359845317,41.64881772428913,40.34513195068299,41.19450378417969,5355800
2024-10-21 00:00:00+00:00,41.30314655920205,41.431540944864395,40.67105691832812,41.00685501098633,3157400
2024-10-22 00:00:00+00:00,41.55993119748922,42.280908607883504,41.1846265977117,41.50067138671875,3607000
2024-10-23 00:00:00+00:00,41.016723495212815,41.727826116302175,40.774752540695246,41.36240005493164,4182500
2024-10-24 00:00:00+00:00,41.6784470514791,41.83153018653065,40.54265850079364,41.50067138671875,3696100
2024-10-25 00:00:00+00:00,41.668573703839506,41.7278335219644,40.58217007774388,40.592044830322266,3768900
2024-10-28 00:00:00+00:00,40.54266108071521,41.006853542411676,39.53526683881831,40.89821243286133,4317600
2024-10-29 00:00:00+00:00,41.25462224579351,41.52193127820746,40.418047964169794,40.551700592041016,3304700
2024-10-30 00:00:00+00:00,40.23488599360872,40.77940265040127,39.43296276736423,40.15568542480469,3993700
2024-10-31 00:00:00+00:00,39.93788040116408,40.15172686347258,39.05081205590714,39.690372467041016,3905300
2024-11-01 00:00:00+00:00,40.23488647900022,40.779403142361794,39.848774731828755,40.165584564208984,3869700
2024-11-04 00:00:00+00:00,40.096283034993036,41.00711036767715,39.87847485688547,40.32398986816406,2931000
2024-11-05 00:00:00+00:00,40.86850994307929,42.447611812632196,40.70020635627465,42.35355758666992,4715200
2024-11-06 00:00:00+00:00,42.57136158115499,45.57115631659465,41.908042178622836,44.9078369140625,9643700
2024-11-07 00:00:00+00:00,45.71966385233704,46.08597452101842,45.125646347628255,45.23454666137695,5773100
2024-11-08 00:00:00+00:00,43.581195736401355,44.37322033832656,43.22478372136722,44.3336181640625,3887700
2024-11-11 00:00:00+00:00,43.8683109725779,43.93761289732091,42.848575637540584,43.0762825012207,4004100
2024-11-12 00:00:00+00:00,42.304056782348454,42.304056782348454,39.71017462059955,40.54180145263672,6310800
2024-11-13 00:00:00+00:00,40.59129950166464,40.88830825487917,39.918077646820414,40.185386657714844,2908100
2024-11-14 00:00:00+00:00,40.69030168788256,41.660536085187324,40.55169785303081,40.7992057800293,4506500
2024-11-15 00:00:00+00:00,43.42279471140082,44.699936620952975,42.87827798477153,43.581199645996094,11259800
2024-11-18 00:00:00+00:00,43.52179437098973,43.75940365025411,42.403061224327516,43.541595458984375,4401000
2024-11-19 00:00:00+00:00,43.353491707542815,45.18504895417298,43.353491707542815,45.14544677734375,4044900
2024-11-20 00:00:00+00:00,45.066245609456786,45.68006423557576,44.749435752319805,45.284053802490234,3849000
2024-11-21 00:00:00+00:00,45.09594651692725,46.135479123522146,44.96724132893467,45.986976623535156,3125200
2024-11-22 00:00:00+00:00,45.58106433692049,45.878073117406245,44.87814267521418,45.016746520996094,3169700
2024-11-25 00:00:00+00:00,45.53156327289164,46.96710633409794,45.4573101339775,46.74930191040039,5547000
2024-11-26 00:00:00+00:00,46.462194104690404,47.293820993327,46.24438589345862,46.94730758666992,3632600
2024-11-27 00:00:00+00:00,46.76910077543357,47.145310115146486,44.96723954503372,45.42265701293945,4680400
2024-11-29 00:00:00+00:00,45.39295430128518,46.10577837098921,44.69993509648562,45.9671745300293,1785200
2024-12-02 00:00:00+00:00,46.155276970101546,46.318633107616954,44.59102884208814,45.244449615478516,3745700
2024-12-03 00:00:00+00:00,46.18498292336977,46.283984588291126,45.056343549240594,45.44245910644531,2559400
2024-12-04 00:00:00+00:00,45.31870361332604,46.15527785079841,45.14544504053154,45.41275405883789,3365600
2024-12-05 00:00:00+00:00,45.39295272585165,45.729563660788,44.6009281073753,45.70976257324219,2235600
2024-12-06 00:00:00+00:00,44.25442135545287,44.30887340552857,41.165523256939466,42.06645202636719,9526600
2024-12-09 00:00:00+00:00,43.67030023196424,44.289070063460734,41.4526274941454,41.571434020996094,6192300
2024-12-10 00:00:00+00:00,41.49223428487087,41.62588692160467,40.279446790910036,40.6804084777832,5115200
2024-12-11 00:00:00+00:00,39.35376070387241,39.898277392239535,38.76964184047135,39.14585494995117,6509500
2024-12-12 00:00:00+00:00,39.007251284285196,39.49236471221912,38.65578670016385,39.22505569458008,3985100
2024-12-13 00:00:00+00:00,38.6112387498363,39.10625463124446,38.126121524320865,38.73004150390625,3602300
2024-12-16 00:00:00+00:00,38.47263623877779,38.7993447679448,37.87861489452712,38.076622009277344,3518300
2024-12-17 00:00:00+00:00,37.62120729615459,38.48253387941432,37.155891155272535,38.056819915771484,4423200
2024-12-18 00:00:00+00:00,38.076617824181,38.91814702520697,36.55196811785542,36.93808364868164,4525400
2024-12-19 00:00:00+00:00,37.37369989602814,37.76971412082686,36.155961253278676,36.25496292114258,4074500
2024-12-20 00:00:00+00:00,36.037158476488266,37.91821660155834,35.91835194311172,37.46280288696289,8586900
2024-12-23 00:00:00+00:00,37.462801780094786,38.36373052655476,37.215293841213786,38.19542694091797,2851900
2024-12-24 00:00:00+00:00,38.611239969253205,38.81914573960954,37.84891503460838,38.225128173828125,1056600
2024-12-26 00:00:00+00:00,38.15582466718151,38.195426843702826,37.690508534734704,37.967716217041016,1903900
2024-12-27 00:00:00+00:00,37.59150770415031,37.749912637078666,37.00738880585108,37.30439758300781,1924400
2024-12-30 00:00:00+00:00,36.8786800018483,37.35389475404071,36.28466250577558,36.77967834472656,2570500
2024-12-31 00:00:00+00:00,36.868786116187344,37.79941465420061,36.868786116187344,37.40340042114258,2458900
2025-01-02 00:00:00+00:00,37.78456002572117,38.65083774691611,37.52220223442665,37.611305236816406,2700400
2025-01-03 00:00:00+00:00,37.57170730202157,37.57170730202157,35.02237467955367,35.354034423828125,7491800
2025-01-06 00:00:00+00:00,35.641145412719595,36.70543037135042,35.5619410545556,36.12626266479492,5983900
2025-01-07 00:00:00+00:00,36.52226817524744,36.92818101413996,35.39858387697328,35.87874984741211,3381500
2025-01-08 00:00:00+00:00,35.42333560041152,35.670843543458936,34.403604083591034,35.641143798828125,3775300
2025-01-10 00:00:00+00:00,35.88865104719336,36.19556225023314,35.185729408946024,35.552040100097656,2943700
2025-01-13 00:00:00+00:00,35.2253328829091,36.15596140542932,35.04712685866691,36.10646057128906,4230000
2025-01-14 00:00:00+00:00,36.23515961218882,36.54207080643765,35.492635818687646,36.51237106323242,3351200
2025-01-15 00:00:00+00:00,37.472699969332155,37.91821500910501,36.730176161934516,37.80931091308594,5156300
2025-01-16 00:00:00+00:00,38.05682053972141,38.809246812916726,37.91821669378321,38.52213668823242,4884300
