"('date', '')","('open', 'CTO')","('high', 'CTO')","('low', 'CTO')","('close', 'CTO')","('volume', 'CTO')"
1980-03-17 00:00:00+00:00,0.8501316905021667,0.9087614498307439,0.8501316905021667,0.8501316905021667,4421
1980-03-18 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-03-19 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-03-20 00:00:00+00:00,0.8501316905021667,0.9087614498307439,0.8501316905021667,0.8501316905021667,1474
1980-03-21 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-03-24 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-03-25 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-03-26 00:00:00+00:00,0.850130988973776,0.8794458186991999,0.820816159248352,0.820816159248352,4421
1980-03-27 00:00:00+00:00,0.820816159248352,0.820816159248352,0.820816159248352,0.820816159248352,0
1980-03-28 00:00:00+00:00,0.820816159248352,0.820816159248352,0.820816159248352,0.820816159248352,0
1980-03-31 00:00:00+00:00,0.820816159248352,0.820816159248352,0.820816159248352,0.820816159248352,0
1980-04-01 00:00:00+00:00,0.820816159248352,0.820816159248352,0.820816159248352,0.820816159248352,0
1980-04-02 00:00:00+00:00,0.820816159248352,0.820816159248352,0.820816159248352,0.820816159248352,0
1980-04-03 00:00:00+00:00,0.820816159248352,0.820816159248352,0.820816159248352,0.820816159248352,0
1980-04-07 00:00:00+00:00,0.820816159248352,0.820816159248352,0.820816159248352,0.820816159248352,0
1980-04-08 00:00:00+00:00,0.820816159248352,0.820816159248352,0.820816159248352,0.820816159248352,0
1980-04-09 00:00:00+00:00,0.820816159248352,0.820816159248352,0.820816159248352,0.820816159248352,0
1980-04-10 00:00:00+00:00,0.820816159248352,0.820816159248352,0.820816159248352,0.820816159248352,0
1980-04-11 00:00:00+00:00,0.8208167213856735,0.8501315711874077,0.7915018200874329,0.7915018200874329,1474
1980-04-14 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-04-15 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-04-16 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-04-17 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-04-18 00:00:00+00:00,0.7915018200874329,0.8501315711874077,0.7915018200874329,0.7915018200874329,4421
1980-04-21 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-04-22 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-04-23 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-04-24 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-04-25 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-04-28 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-04-29 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-04-30 00:00:00+00:00,0.7915018200874329,0.8501315711874077,0.7915018200874329,0.7915018200874329,4421
1980-05-01 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-05-02 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-05-05 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-05-06 00:00:00+00:00,0.7915018200874329,0.8501315711874077,0.7915018200874329,0.7915018200874329,1474
1980-05-07 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-05-08 00:00:00+00:00,0.7915018200874329,0.8501315711874077,0.7915018200874329,0.7915018200874329,1474
1980-05-09 00:00:00+00:00,0.7915018200874329,0.8501315711874077,0.7915018200874329,0.7915018200874329,1474
1980-05-12 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-05-13 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-05-14 00:00:00+00:00,0.7915018200874329,0.8501315711874077,0.7915018200874329,0.7915018200874329,11789
1980-05-15 00:00:00+00:00,0.7915018200874329,0.8501315711874077,0.7915018200874329,0.7915018200874329,4421
1980-05-16 00:00:00+00:00,0.7915018200874329,0.8501315711874077,0.7915018200874329,0.7915018200874329,2947
1980-05-19 00:00:00+00:00,0.7915018200874329,0.8501315711874077,0.7915018200874329,0.7915018200874329,1474
1980-05-20 00:00:00+00:00,0.7915018200874329,0.8501315711874077,0.7915018200874329,0.7915018200874329,14736
1980-05-21 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-05-22 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-05-23 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-05-27 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-05-28 00:00:00+00:00,0.7915018200874329,0.8501315711874077,0.7915018200874329,0.7915018200874329,8842
1980-05-29 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-05-30 00:00:00+00:00,0.7915018200874329,0.7915018200874329,0.7915018200874329,0.7915018200874329,0
1980-06-02 00:00:00+00:00,0.7915018200874329,0.8501315711874077,0.7915018200874329,0.7915018200874329,4421
1980-06-03 00:00:00+00:00,0.7915018200874329,0.8501315711874077,0.7915018200874329,0.7915018200874329,5894
1980-06-04 00:00:00+00:00,0.8061587810516357,0.8647884600224752,0.8061587810516357,0.8061587810516357,20630
1980-06-05 00:00:00+00:00,0.820816159248352,0.8794458186991999,0.820816159248352,0.820816159248352,2947
1980-06-06 00:00:00+00:00,0.8501316905021667,0.9087614498307439,0.8501316905021667,0.8501316905021667,30946
1980-06-09 00:00:00+00:00,0.8501316905021667,0.9087614498307439,0.8501316905021667,0.8501316905021667,2947
1980-06-10 00:00:00+00:00,0.8501316905021667,0.9087614498307439,0.8501316905021667,0.8501316905021667,14736
1980-06-11 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-06-12 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-06-13 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-06-16 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-06-17 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-06-18 00:00:00+00:00,0.8647889494895935,0.9234187646376528,0.8647889494895935,0.8647889494895935,33893
1980-06-19 00:00:00+00:00,0.8647889494895935,0.8647889494895935,0.8647889494895935,0.8647889494895935,0
1980-06-20 00:00:00+00:00,0.8794466257095337,0.9380763389610137,0.8794466257095337,0.8794466257095337,1474
1980-06-23 00:00:00+00:00,0.8794466257095337,0.8794466257095337,0.8794466257095337,0.8794466257095337,0
1980-06-24 00:00:00+00:00,0.8794466257095337,0.8794466257095337,0.8794466257095337,0.8794466257095337,0
1980-06-25 00:00:00+00:00,0.8794466257095337,0.8794466257095337,0.8794466257095337,0.8794466257095337,0
1980-06-26 00:00:00+00:00,0.8794466257095337,0.8794466257095337,0.8794466257095337,0.8794466257095337,0
1980-06-27 00:00:00+00:00,0.8794466257095337,0.8794466257095337,0.8794466257095337,0.8794466257095337,0
1980-06-30 00:00:00+00:00,0.8794466257095337,0.8794466257095337,0.8794466257095337,0.8794466257095337,0
1980-07-01 00:00:00+00:00,0.8794466257095337,0.8794466257095337,0.8794466257095337,0.8794466257095337,0
1980-07-02 00:00:00+00:00,0.8794466257095337,0.8794466257095337,0.8794466257095337,0.8794466257095337,0
1980-07-03 00:00:00+00:00,0.8794466257095337,0.8794466257095337,0.8794466257095337,0.8794466257095337,0
1980-07-07 00:00:00+00:00,0.8794466257095337,0.8794466257095337,0.8794466257095337,0.8794466257095337,0
1980-07-08 00:00:00+00:00,0.8794466257095337,0.8794466257095337,0.8794466257095337,0.8794466257095337,0
1980-07-09 00:00:00+00:00,0.8794466092626785,0.9234187646376528,0.8647889494895935,0.8647889494895935,7368
1980-07-10 00:00:00+00:00,0.8647889494895935,0.9234187646376528,0.8647889494895935,0.8647889494895935,7368
1980-07-11 00:00:00+00:00,0.8647889494895935,0.8647889494895935,0.8647889494895935,0.8647889494895935,0
1980-07-14 00:00:00+00:00,0.8647889494895935,0.9234187646376528,0.8647889494895935,0.8647889494895935,5894
1980-07-15 00:00:00+00:00,0.8647889494895935,0.8647889494895935,0.8647889494895935,0.8647889494895935,0
1980-07-16 00:00:00+00:00,0.8647889494895935,0.8647889494895935,0.8647889494895935,0.8647889494895935,0
1980-07-17 00:00:00+00:00,0.8647889494895935,0.8647889494895935,0.8647889494895935,0.8647889494895935,0
1980-07-18 00:00:00+00:00,0.8647889494895935,0.8647889494895935,0.8647889494895935,0.8647889494895935,0
1980-07-21 00:00:00+00:00,0.8647889494895935,0.8647889494895935,0.8647889494895935,0.8647889494895935,0
1980-07-22 00:00:00+00:00,0.8647889494895935,0.8647889494895935,0.8647889494895935,0.8647889494895935,0
1980-07-23 00:00:00+00:00,0.8647889494895935,0.8647889494895935,0.8647889494895935,0.8647889494895935,0
1980-07-24 00:00:00+00:00,0.8647889494895935,0.8647889494895935,0.8647889494895935,0.8647889494895935,0
1980-07-25 00:00:00+00:00,0.8647889494895935,0.8647889494895935,0.8647889494895935,0.8647889494895935,0
1980-07-28 00:00:00+00:00,0.8647889494895935,0.8647889494895935,0.8647889494895935,0.8647889494895935,0
1980-07-29 00:00:00+00:00,0.8647889494895935,0.9087615168367081,0.8647889494895935,0.8647889494895935,7368
1980-07-30 00:00:00+00:00,0.8647888857258708,0.9087614498307439,0.8501316905021667,0.8501316905021667,5894
1980-07-31 00:00:00+00:00,0.8501316905021667,0.9087614498307439,0.8501316905021667,0.8501316905021667,1474
1980-08-01 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-08-04 00:00:00+00:00,0.8501316905021667,0.9087614498307439,0.8501316905021667,0.8501316905021667,1474
1980-08-05 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-08-06 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-08-07 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-08-08 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-08-11 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-08-12 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-08-13 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-08-14 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-08-15 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-08-18 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-08-19 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-08-20 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-08-21 00:00:00+00:00,0.8501316905021667,0.9087614498307439,0.8501316905021667,0.8501316905021667,4421
1980-08-22 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
1980-08-25 00:00:00+00:00,0.8501316905021667,0.9087614498307439,0.8501316905021667,0.8501316905021667,1474
1980-08-26 00:00:00+00:00,0.8501316905021667,0.8501316905021667,0.8501316905021667,0.8501316905021667,0
