"('date', '')","('open', 'BPRN')","('high', 'BPRN')","('low', 'BPRN')","('close', 'BPRN')","('volume', 'BPRN')"
2017-08-29 00:00:00+00:00,26.583740234375,26.99911117553711,26.4175912241044,26.99911117553711,13900
2017-08-30 00:00:00+00:00,26.99911117553711,26.99911117553711,26.1932921201078,26.99911117553711,18000
2017-08-31 00:00:00+00:00,26.832970070643476,26.832970070643476,25.75300593925486,26.33452606201172,29100
2017-09-01 00:00:00+00:00,26.33452420173514,26.33452420173514,25.786234563359624,25.836078643798828,14200
2017-09-05 00:00:00+00:00,25.902539384581555,26.999118722239366,25.902539384581555,26.832969665527344,38400
2017-09-06 00:00:00+00:00,26.500673136618133,26.832969665527344,26.043765607432324,26.832969665527344,29100
2017-09-07 00:00:00+00:00,26.165888266750265,26.74990091409517,25.919158669365697,26.08530616760254,21200
2017-09-08 00:00:00+00:00,26.459137023760572,26.542211553243945,26.184992185625845,26.25145149230957,23300
2017-09-11 00:00:00+00:00,26.749895141609073,26.749895141609073,26.209911531448455,26.54220962524414,23300
2017-09-12 00:00:00+00:00,26.600361347365904,26.62528259526936,26.189143327296662,26.608667373657227,17600
2017-09-13 00:00:00+00:00,26.5837480257282,26.62528449821246,26.25145149230957,26.25145149230957,39000
2017-09-14 00:00:00+00:00,26.189148606407198,26.542215006518514,25.91915833110273,26.01884651184082,22700
2017-09-15 00:00:00+00:00,26.002229399564037,26.234837778594645,24.44874242227893,24.913957595825195,111800
2017-09-18 00:00:00+00:00,24.988721446820854,25.66992969191436,24.922262144482826,25.129947662353516,32700
2017-09-19 00:00:00+00:00,25.129952275313734,25.75300894329672,25.129952275313734,25.138259887695312,14100
2017-09-20 00:00:00+00:00,25.412399381441528,26.151759297301872,25.28778839111328,25.28778839111328,6500
2017-09-21 00:00:00+00:00,25.33763867039834,26.160073309230118,25.329331057741648,25.753009796142578,11000
2017-09-22 00:00:00+00:00,25.296101985818588,26.126844230548066,25.296101985818588,26.08530616760254,2800
2017-09-25 00:00:00+00:00,25.67823856236198,25.75300547922414,25.30440397805118,25.370864868164062,1800
2017-09-26 00:00:00+00:00,25.565253424043348,25.662450715844923,25.3043995464812,25.387474060058594,1800
2017-09-27 00:00:00+00:00,25.379168597056836,26.151758945004794,25.379168597056836,26.07699203491211,7000
2017-09-28 00:00:00+00:00,25.91915522514196,26.151762008666992,25.91915522514196,26.151762008666992,4000
2017-09-29 00:00:00+00:00,26.09361097373366,26.575441360473633,25.485507424444545,26.575441360473633,5300
2017-10-02 00:00:00+00:00,26.583747582539477,26.666820526123047,26.392677277073535,26.666820526123047,8700
2017-10-03 00:00:00+00:00,26.60866743640815,26.666819127673016,25.836078643798828,25.836078643798828,11300
2017-10-04 00:00:00+00:00,25.877616470475306,26.666820526123047,25.877616470475306,26.666820526123047,4900
2017-10-05 00:00:00+00:00,26.608668831808615,26.666820526123047,26.59205360928597,26.666820526123047,1600
2017-10-06 00:00:00+00:00,26.583747582539477,26.666820526123047,26.583747582539477,26.666820526123047,3900
2017-10-09 00:00:00+00:00,26.63691439319415,26.666820526123047,26.583747582539477,26.666820526123047,3700
2017-10-10 00:00:00+00:00,26.583747582539477,26.666820526123047,26.583747582539477,26.666820526123047,40300
2017-10-11 00:00:00+00:00,26.583749771118164,26.60451959323882,26.583749771118164,26.583749771118164,5800
2017-10-12 00:00:00+00:00,26.5837480257282,26.5837480257282,26.25145149230957,26.25145149230957,2500
2017-10-13 00:00:00+00:00,26.583749736244773,26.66682268655857,26.500675201416016,26.500675201416016,2900
2017-10-16 00:00:00+00:00,26.58457739308345,26.65851402282715,26.58374710732661,26.65851402282715,700
2017-10-17 00:00:00+00:00,26.583749736244773,26.60867098753293,26.500675201416016,26.500675201416016,18700
2017-10-18 00:00:00+00:00,26.583745818562043,26.625282287597656,26.583745818562043,26.625282287597656,3000
2017-10-19 00:00:00+00:00,26.708362643298585,26.708362643298585,26.168378952850016,26.484060287475586,4200
2017-10-20 00:00:00+00:00,26.151760236304998,26.492364361538776,25.83607894383763,26.400983810424805,28400
2017-10-23 00:00:00+00:00,26.442521332936785,26.60036277770996,26.25145102766731,26.60036277770996,68300
2017-10-24 00:00:00+00:00,26.57544662884319,26.65021514892578,26.57544662884319,26.65021514892578,9800
2017-10-25 00:00:00+00:00,26.650208472630062,26.999118638516656,26.500673054441076,26.666820526123047,64600
2017-10-26 00:00:00+00:00,26.557164259564374,26.832969665527344,26.550517219825807,26.832969665527344,3800
2017-10-27 00:00:00+00:00,26.774817971032586,26.832969665527344,26.758202748458416,26.832969665527344,1500
2017-10-30 00:00:00+00:00,26.981669321559576,27.323103698275364,26.981669321559576,27.248336791992188,20100
2017-10-31 00:00:00+00:00,27.140345074857564,28.203697203561873,27.140345074857564,27.829862594604492,18000
2017-11-01 00:00:00+00:00,27.43941435514471,28.20369884105716,27.414493102777257,27.91293716430664,12800
2017-11-02 00:00:00+00:00,28.145541913306534,28.145541913306534,27.829859042806152,28.02092933654785,5800
2017-11-03 00:00:00+00:00,27.83816847870489,27.96693566886832,27.539103962107216,27.87139892578125,77100
2017-11-06 00:00:00+00:00,27.414493329721015,27.746791486178154,27.414493329721015,27.663715362548828,8200
2017-11-07 00:00:00+00:00,27.712730293066585,27.746791027837457,27.422798904580137,27.501720428466797,14300
2017-11-08 00:00:00+00:00,27.439411077880095,27.597254108101904,27.414489828489145,27.580638885498047,14000
2017-11-09 00:00:00+00:00,26.666820526123047,26.666820526123047,26.666820526123047,26.666820526123047,28700
2017-11-10 00:00:00+00:00,26.9991212551299,27.51418052713014,26.848757121111557,27.17357635498047,7600
2017-11-13 00:00:00+00:00,26.999125248421457,27.41449640608948,26.841285349358564,27.36465072631836,2700
2017-11-14 00:00:00+00:00,26.899431238949052,27.04065588087146,26.384370417673413,26.59205436706543,44200
2017-11-15 00:00:00+00:00,26.558826717088408,27.339724803863728,26.558826717088408,27.206806182861328,4100
2017-11-16 00:00:00+00:00,26.99911802502497,27.3480281829834,26.99911802502497,27.3480281829834,5300
2017-11-17 00:00:00+00:00,27.389569995848564,27.389569995848564,27.19849967956543,27.19849967956543,300
2017-11-20 00:00:00+00:00,26.64605091349507,27.102958390486684,26.64605091349507,26.75819969177246,31300
2017-11-21 00:00:00+00:00,26.758200814564233,27.36049070548734,26.74989478839229,26.766510009765625,8400
2017-11-22 00:00:00+00:00,26.78146309049736,27.406183409141267,26.78146309049736,26.783126831054688,9100
2017-11-24 00:00:00+00:00,27.3314208984375,27.3314208984375,27.3314208984375,27.3314208984375,400
2017-11-27 00:00:00+00:00,27.197667320812695,27.206806803246284,26.899433079362428,27.17357635498047,12500
2017-11-28 00:00:00+00:00,27.082189559936523,27.3314147101375,26.96588617999176,27.082189559936523,13000
2017-11-29 00:00:00+00:00,27.289871937522157,27.300671988566304,26.94096183776855,26.940961837768555,13700
2017-11-30 00:00:00+00:00,27.215108308289462,27.622173309326172,26.999116768514302,27.622173309326172,11900
2017-12-01 00:00:00+00:00,27.622173571918267,27.813243865966797,27.414488056339934,27.813243865966797,7300
2017-12-04 00:00:00+00:00,27.6886321443295,29.03443328549147,27.6886321443295,28.660598754882812,26900
2017-12-05 00:00:00+00:00,28.743675737085773,28.992900905298207,27.62217515624845,28.785215377807617,18300
2017-12-06 00:00:00+00:00,28.08738781514509,28.56921652131944,28.04584818043298,28.494449615478516,16900
2017-12-07 00:00:00+00:00,28.2452299411698,28.643985748291016,28.20369347212103,28.643985748291016,9100
2017-12-08 00:00:00+00:00,28.286770483355706,28.62737464904785,28.07908493917684,28.62737464904785,10500
2017-12-11 00:00:00+00:00,28.502765376999506,28.502765376999506,27.912936019901796,28.16797637939453,10700
2017-12-12 00:00:00+00:00,27.746785021276068,28.319995880126953,27.539099514137863,28.319995880126953,34000
2017-12-13 00:00:00+00:00,28.253534485509523,28.619062999637936,28.00431251525879,28.00431251525879,4600
2017-12-14 00:00:00+00:00,28.037542260211445,28.660598754882812,28.037542260211445,28.660598754882812,5900
2017-12-15 00:00:00+00:00,28.452914271269993,28.6605997768997,28.357377544307425,28.50275993347168,13100
2017-12-18 00:00:00+00:00,28.502758917083245,28.660598754882812,28.44875865936637,28.660598754882812,6100
2017-12-19 00:00:00+00:00,28.328300690113064,28.660598754882812,28.28676422427415,28.660598754882812,4000
2017-12-20 00:00:00+00:00,28.610764669850795,28.62737989671442,28.602458640934227,28.61907386779785,900
2017-12-21 00:00:00+00:00,28.486148910837237,28.652297973632812,28.108989999556215,28.652297973632812,1900
2017-12-22 00:00:00+00:00,28.3283069583855,28.66060509668365,28.3283069583855,28.62737464904785,2600
2017-12-26 00:00:00+00:00,28.2452372530081,28.652302360733593,28.191240146169424,28.452922821044922,10500
2017-12-27 00:00:00+00:00,28.31999222932757,28.57752336583054,28.245225329635026,28.55259895324707,13400
2017-12-28 00:00:00+00:00,28.328309003955425,28.411385129043794,27.829864929545764,28.14554786682129,2100
2017-12-29 00:00:00+00:00,28.17876805126768,28.527681350708008,27.829857920856696,28.527681350708008,1700
2018-01-02 00:00:00+00:00,28.411378594042297,28.411378594042297,28.211999108720327,28.220308303833008,10400
2018-01-03 00:00:00+00:00,28.13723652604173,28.228618672161527,27.630483293217324,27.95447540283203,9800
2018-01-04 00:00:00+00:00,27.45603168616366,27.672026453352917,27.35218890129237,27.597259521484375,5100
2018-01-05 00:00:00+00:00,27.746789163291506,27.746789163291506,27.447721481323242,27.447721481323242,3700
2018-01-08 00:00:00+00:00,27.447716265090396,27.447716265090396,27.248336791992188,27.248336791992188,3800
2018-01-09 00:00:00+00:00,27.28988079495779,27.414493396188867,27.206807840157133,27.389572143554688,13700
2018-01-10 00:00:00+00:00,27.232555752803542,28.16215891587181,27.215110244476378,27.41448974609375,19700
2018-01-11 00:00:00+00:00,27.50670217139872,28.153849720080018,27.23089518125705,27.41448974609375,9600
2018-01-12 00:00:00+00:00,27.6221789522206,28.162162665515144,27.389572143554688,27.389572143554688,12600
2018-01-16 00:00:00+00:00,27.829859843290084,27.829859843290084,27.43941004930969,27.73847770690918,1700
2018-01-17 00:00:00+00:00,27.788323021681464,27.788323021681464,27.381258010864258,27.381258010864258,1500
2018-01-18 00:00:00+00:00,27.42279523838767,27.497562153908273,27.28157060297631,27.30649185180664,21700
2018-01-19 00:00:00+00:00,26.99911737452127,27.331415471357953,26.99911737452127,27.007423400878906,7300
2018-01-22 00:00:00+00:00,27.165269707991182,27.24834265773147,27.165269707991182,27.206806182861328,5500
2018-01-23 00:00:00+00:00,27.206806803246284,27.248343279063565,27.165270327429003,27.17357635498047,3600
2018-01-24 00:00:00+00:00,27.248338561890996,27.289875030517578,27.2109566908359,27.289875030517578,8900
2018-01-25 00:00:00+00:00,27.17440602118647,27.24834265773147,27.17440602118647,27.206806182861328,2600
2018-01-26 00:00:00+00:00,27.20680829512259,27.3314208984375,27.181887042071665,27.3314208984375,13400
2018-01-29 00:00:00+00:00,27.190187623401208,27.248339314891307,27.190187623401208,27.21510887145996,10800
2018-01-30 00:00:00+00:00,27.248336791992188,27.248336791992188,27.248336791992188,27.248336791992188,1900
2018-01-31 00:00:00+00:00,27.248336791992188,27.248336791992188,27.206800326063583,27.248336791992188,5200
2018-02-01 00:00:00+00:00,27.165266422939613,27.165266422939613,26.99911737452127,27.007423400878906,12700
2018-02-02 00:00:00+00:00,26.945123136600685,26.999120236222385,26.625285629914874,26.990814208984375,12500
2018-02-05 00:00:00+00:00,26.916039744311483,27.248334614211387,26.625278167991482,26.64189338684082,5800
2018-02-06 00:00:00+00:00,26.90773485714629,27.20680250624438,26.434212135750805,27.165266036987305,21100
2018-02-07 00:00:00+00:00,27.19517606655836,27.198500378948438,26.534735969801545,26.583749771118164,20700
2018-02-08 00:00:00+00:00,26.583747964571582,26.583747964571582,26.376062433598367,26.459136962890625,11400
2018-02-09 00:00:00+00:00,26.575442159172894,26.89112349051834,26.376064226031303,26.583749771118164,31500
2018-02-12 00:00:00+00:00,26.50067447098586,26.716667621781287,26.16837792534478,26.28468132019043,59400
2018-02-13 00:00:00+00:00,26.57544104828962,27.032350179090376,26.533904574814503,26.94927406311035,16600
2018-02-14 00:00:00+00:00,26.600359477500128,26.98250004062828,26.525592570015984,26.91604232788086,15100
2018-02-15 00:00:00+00:00,26.708363183836525,27.190192015300486,26.376065033907572,27.048967361450195,26100
2018-02-16 00:00:00+00:00,26.600365383030038,27.206806803246284,26.583750158897132,27.17357635498047,19600
2018-02-20 00:00:00+00:00,26.965890650635284,27.12373369446844,26.77482032775879,26.77482032775879,7400
2018-02-21 00:00:00+00:00,27.040653091246167,27.082189559936523,26.978346803695924,27.082189559936523,5200
2018-02-22 00:00:00+00:00,26.99911117553711,26.99911117553711,26.924344279366778,26.99911117553711,3600
2018-02-23 00:00:00+00:00,26.932655737427705,27.082189559936523,26.901089035312452,27.082189559936523,13800
2018-02-26 00:00:00+00:00,27.082189559936523,27.206802135037012,26.799737136200918,27.082189559936523,3500
2018-02-27 00:00:00+00:00,27.153636224257152,27.206803032696165,26.96588706970215,26.96588706970215,10600
2018-02-28 00:00:00+00:00,27.140341696678625,27.24833905227488,26.924350154515587,27.024038314819336,9100
2018-03-01 00:00:00+00:00,26.99912273561784,27.3314208984375,26.783131148106158,27.3314208984375,11000
2018-03-02 00:00:00+00:00,27.12372851211801,27.331414019350063,26.90773380994024,27.25664710998535,17900
2018-03-05 00:00:00+00:00,27.289879132601616,27.331418776501657,27.123733233121037,27.206806182861328,3500
2018-03-06 00:00:00+00:00,26.91604577839819,27.198498224099726,26.824663638755094,26.832969665527344,19900
2018-03-07 00:00:00+00:00,26.82466554360816,27.372955251371803,26.783129068738017,27.206806182861328,21500
2018-03-08 00:00:00+00:00,27.082187808055775,27.37294940813845,26.970869318599487,27.194339752197266,10200
2018-03-09 00:00:00+00:00,27.33141419011938,27.33141419011938,27.024037355794288,27.28156852722168,22200
2018-03-12 00:00:00+00:00,27.264956138132305,27.356338278421482,27.20680444322641,27.231725692749023,8300
2018-03-13 00:00:00+00:00,27.24834001914236,27.3480281829834,27.15695788185908,27.3480281829834,2900
2018-03-14 00:00:00+00:00,27.331412326954503,27.331412326954503,26.866195678710938,26.866195678710938,4000
2018-03-15 00:00:00+00:00,27.323103698275364,27.323103698275364,26.916872181188612,27.248336791992188,3600
2018-03-16 00:00:00+00:00,27.206806253324835,27.372955322265625,27.198500225941252,27.372955322265625,29600
2018-03-19 00:00:00+00:00,27.331416802353818,27.41448974609375,26.916045745594822,27.41448974609375,12900
2018-03-20 00:00:00+00:00,27.41448817799722,28.04585075378418,27.41448817799722,28.04585075378418,8600
2018-03-21 00:00:00+00:00,27.622174508773583,28.818441978227714,27.393719166277155,28.718753814697266,9700
2018-03-22 00:00:00+00:00,28.486146203704187,28.74367421598529,27.19184801134521,28.04585075378418,9200
2018-03-23 00:00:00+00:00,28.095695898435437,28.245229721069336,28.062465455843586,28.245229721069336,13300
2018-03-26 00:00:00+00:00,28.64398361946331,28.81843867792028,27.418640443930375,28.03754234313965,22000
2018-03-27 00:00:00+00:00,27.96278455650144,28.328310012817383,27.904632851383685,28.328310012817383,16300
2018-03-28 00:00:00+00:00,28.23692642744899,28.24523245438602,27.780015720168958,27.809091567993164,3200
2018-03-29 00:00:00+00:00,28.012621014513936,28.660598754882812,28.012621014513936,28.660598754882812,3500
2018-04-02 00:00:00+00:00,28.39477305868465,28.81845025210037,28.050014231583035,28.61907386779785,7400
2018-04-03 00:00:00+00:00,28.835061340954194,28.835061340954194,28.261850357055664,28.261850357055664,7900
2018-04-04 00:00:00+00:00,28.66060400070919,28.66060400070919,28.253538955311516,28.652297973632812,6000
2018-04-05 00:00:00+00:00,28.24938466196918,28.992899186593363,28.24938466196918,28.8765926361084,8100
2018-04-06 00:00:00+00:00,28.8765902786627,28.8765902786627,27.954469328533612,28.660598754882812,8400
2018-04-09 00:00:00+00:00,28.469529492003886,28.6605997768997,28.411377803949915,28.50275993347168,16700
2018-04-10 00:00:00+00:00,28.66060400070919,28.66060400070919,28.452918464472166,28.652297973632812,8800
2018-04-11 00:00:00+00:00,28.511072488982474,28.66060634080473,28.120622634887695,28.120622634887695,10100
2018-04-12 00:00:00+00:00,28.203699258332026,28.436306067949822,27.896325521475635,28.16216278076172,2700
2018-04-13 00:00:00+00:00,28.569228187206978,28.61907386779785,28.403079087601217,28.61907386779785,2300
2018-04-16 00:00:00+00:00,28.527687610663392,28.535993638387993,28.261850357055664,28.261850357055664,1300
2018-04-17 00:00:00+00:00,27.67202198907168,28.718755697333172,27.67202198907168,28.652297973632812,4600
2018-04-18 00:00:00+00:00,28.245237053800658,28.569226030608238,28.020936261619198,28.328310012817383,4000
2018-04-19 00:00:00+00:00,27.838172145282602,28.48615327249808,27.838172145282602,28.452922821044922,5300
2018-04-20 00:00:00+00:00,28.577537385154034,28.66061035044167,27.82986802144336,28.61907386779785,6600
2018-04-23 00:00:00+00:00,28.24523695878772,28.57753513179732,27.91293878577812,28.535995483398438,12200
2018-04-24 00:00:00+00:00,28.577527013207863,28.577527013207863,27.97939173932693,28.527681350708008,24400
2018-04-25 00:00:00+00:00,28.353230901298907,28.477840324290472,27.87139892578125,27.87139892578125,7600
2018-04-26 00:00:00+00:00,28.17046830850513,28.577533387139056,28.00431923214373,28.120622634887695,16700
2018-04-27 00:00:00+00:00,28.187076458378428,28.41137717981464,27.4975590737009,27.746784210205078,25800
2018-04-30 00:00:00+00:00,27.71356293349537,27.82986634550637,27.372958725878746,27.597259521484375,19100
2018-05-01 00:00:00+00:00,27.588945992333965,28.016777691785553,27.588945992333965,27.86309242248535,31200
2018-05-02 00:00:00+00:00,27.746789406070658,27.746789406070658,27.622176814483606,27.638792037963867,7300
2018-05-03 00:00:00+00:00,27.470147241992667,27.97108203888243,27.470147241992667,27.937854766845703,2400
2018-05-04 00:00:00+00:00,27.8381709640015,27.929553117104845,27.76340403591968,27.92540168762207,3400
2018-05-07 00:00:00+00:00,27.821556567307606,27.83816862190138,27.6886379473483,27.829862594604492,3200
2018-05-08 00:00:00+00:00,27.829862594604492,28.203697203561873,27.464337181973875,27.829862594604492,23700
2018-05-09 00:00:00+00:00,27.726017225533543,28.037545508966502,27.726017225533543,27.850629806518555,15000
2018-05-10 00:00:00+00:00,27.289877895138446,28.070777531018717,27.289877895138446,27.987701416015625,4700
2018-05-11 00:00:00+00:00,27.83817023817423,27.940352443328873,27.38126265360062,27.91293716430664,3900
2018-05-14 00:00:00+00:00,27.80078650560913,27.838168381667337,27.431106498005345,27.638792037963867,4200
2018-05-15 00:00:00+00:00,27.74679297524205,27.82155990600586,27.422800829245393,27.82155990600586,5600
2018-05-16 00:00:00+00:00,27.505868268399972,27.82155111735048,27.505868268399972,27.746784210205078,9700
2018-05-17 00:00:00+00:00,27.539099353258194,27.78832132656225,27.436086885979204,27.505868911743164,2400
2018-05-18 00:00:00+00:00,27.788326573382005,27.788326573382005,27.62217750346495,27.771711349487305,7900
2018-05-21 00:00:00+00:00,27.622175754471694,27.622175754471694,26.758203180832364,27.42279624938965,11800
2018-05-22 00:00:00+00:00,27.49756073355202,27.821552796758926,27.49756073355202,27.622173309326172,5800
2018-05-23 00:00:00+00:00,27.663709778241074,27.813243601558277,27.489254707380816,27.622173309326172,19500
2018-05-24 00:00:00+00:00,26.999118689334754,27.601405454023432,26.999118689334754,27.41448974609375,6800
2018-05-25 00:00:00+00:00,27.82155525955374,27.82155525955374,27.414490222483185,27.42279624938965,8500
2018-05-29 00:00:00+00:00,27.406183719331626,27.547408357495442,27.406183719331626,27.41448974609375,11600
2018-05-30 00:00:00+00:00,28.099853641343046,28.099853641343046,27.156959533691406,27.156959533691406,17900
2018-05-31 00:00:00+00:00,27.33141419011938,27.564020945583238,27.24833808528988,27.28156852722168,8000
2018-06-01 00:00:00+00:00,27.555714384257566,27.70524821821318,27.331416802353818,27.41448974609375,5700
2018-06-04 00:00:00+00:00,27.439413048423997,27.618022742955112,27.110439222913794,27.372955322265625,20200
2018-06-05 00:00:00+00:00,27.381261349649204,27.829862885080363,27.372955322265625,27.372955322265625,4300
2018-06-06 00:00:00+00:00,27.49756201325975,27.49756201325975,27.3480281829834,27.3480281829834,49800
2018-06-07 00:00:00+00:00,27.442733164659874,27.442733164659874,27.165265624637836,27.289875030517578,13800
2018-06-08 00:00:00+00:00,27.206802135037012,27.348026762390102,27.024037869964143,27.082189559936523,12300
2018-06-11 00:00:00+00:00,27.273261785155928,27.352180121385132,27.04896106154966,27.148649215698242,14400
2018-06-12 00:00:00+00:00,27.048967361450195,27.18603741694312,27.048967361450195,27.048967361450195,13100
2018-06-13 00:00:00+00:00,26.916046785748133,27.16526879562862,26.916046785748133,26.94927406311035,11900
2018-06-14 00:00:00+00:00,27.372949766777197,27.372949766777197,26.916042296694304,27.123727798461914,6500
2018-06-15 00:00:00+00:00,27.132035593969857,27.186032687101108,26.916044052415387,27.165266036987305,45800
2018-06-18 00:00:00+00:00,27.331417767271034,27.406184686888437,27.048965311941938,27.09050178527832,19700
2018-06-19 00:00:00+00:00,27.165266483591946,27.406182445884962,26.949271769456992,27.107114791870117,87100
2018-06-20 00:00:00+00:00,27.073887088105636,27.28987865506879,27.073887088105636,27.19849967956543,27100
