"('date', '')","('open', 'BTO')","('high', 'BTO')","('low', 'BTO')","('close', 'BTO')","('volume', 'BTO')"
1994-10-17 00:00:00+00:00,0.7249971628189087,0.7297049366034472,0.7249971628189087,0.7249971628189087,31300
1994-10-18 00:00:00+00:00,0.7249971428225117,0.7297049164772034,0.7249971428225117,0.7297049164772034,39600
1994-10-19 00:00:00+00:00,0.7297049366034472,0.7297049366034472,0.7202893890343703,0.7249971628189087,58300
1994-10-20 00:00:00+00:00,0.7202891707420349,0.724996943099826,0.7202891707420349,0.7202891707420349,36400
1994-10-21 00:00:00+00:00,0.724996943099826,0.724996943099826,0.7155813983842438,0.7202891707420349,41100
1994-10-24 00:00:00+00:00,0.7155815760294596,0.7202893495559692,0.7061660289764404,0.7061660289764404,53000
1994-10-25 00:00:00+00:00,0.7061657671992844,0.7108735389806129,0.677919136511313,0.6967502236366272,65000
1994-10-26 00:00:00+00:00,0.6967502557314359,0.6967502557314359,0.6637958517441382,0.673211395740509,48700
1994-10-27 00:00:00+00:00,0.677919524989716,0.696750622906097,0.677919524989716,0.6873350739479065,34400
1994-10-28 00:00:00+00:00,0.6920424518552987,0.6967502236366272,0.6826269082926415,0.6967502236366272,28900
1994-10-31 00:00:00+00:00,0.6967507269647386,0.706166277329127,0.6732118510537677,0.6779196262359619,25600
1994-11-01 00:00:00+00:00,0.6826272019198244,0.687334975726168,0.6685038805007935,0.6685038805007935,46900
1994-11-02 00:00:00+00:00,0.6685039422494903,0.6779194907318774,0.6496728452847159,0.6543806195259094,88100
1994-11-03 00:00:00+00:00,0.6496729751427969,0.6873351766003503,0.6496729751427969,0.6779196262359619,63700
1994-11-04 00:00:00+00:00,0.6732118510537677,0.682627401418156,0.6732118510537677,0.6779196262359619,30300
1994-11-07 00:00:00+00:00,0.6779191677386944,0.6779191677386944,0.6543803077477675,0.673211395740509,48000
1994-11-08 00:00:00+00:00,0.6685038805007935,0.6732116543071371,0.6590883328881063,0.6685038805007935,39000
1994-11-09 00:00:00+00:00,0.663795907156808,0.6732114519391741,0.654380362374442,0.659088134765625,46500
1994-11-10 00:00:00+00:00,0.6637962103760155,0.6685039849176895,0.6449651122093201,0.6449651122093201,26300
1994-11-11 00:00:00+00:00,0.6449647729887682,0.6496725450543797,0.6308414567919338,0.6402570009231567,76500
1994-11-14 00:00:00+00:00,0.644964871566687,0.6543804171370036,0.6308415532112122,0.6308415532112122,62800
1994-11-15 00:00:00+00:00,0.6402570009231567,0.6449647729887682,0.6355492288575453,0.6402570009231567,91400
1994-11-16 00:00:00+00:00,0.6449647956136344,0.6590881123059038,0.6355492511521215,0.6496725678443909,67700
1994-11-17 00:00:00+00:00,0.6543804171370036,0.6543804171370036,0.6308415532112122,0.6308415532112122,76300
1994-11-18 00:00:00+00:00,0.630841534226029,0.6402570795129846,0.6167182162955955,0.6355493068695068,70600
1994-11-21 00:00:00+00:00,0.6355493851290404,0.6355493851290404,0.6167182922363281,0.6167182922363281,53600
1994-11-22 00:00:00+00:00,0.6167184959246418,0.6214262707026925,0.5884718472563376,0.597887396812439,118200
1994-11-23 00:00:00+00:00,0.5931793010753134,0.6496725678443909,0.5931793010753134,0.6496725678443909,79300
1994-11-25 00:00:00+00:00,0.6543803400751473,0.6590881123059038,0.6496725678443909,0.6496725678443909,22400
1994-11-28 00:00:00+00:00,0.659088134765625,0.6732114519391741,0.6496725899832589,0.659088134765625,77500
1994-11-29 00:00:00+00:00,0.6543805590817626,0.6685038805007935,0.6402572376627318,0.6685038805007935,73100
1994-11-30 00:00:00+00:00,0.663796067237854,0.6685038407643635,0.6590882937113444,0.663796067237854,54800
1994-12-01 00:00:00+00:00,0.6590881123059038,0.6685036567674166,0.6496725678443909,0.6496725678443909,33600
1994-12-02 00:00:00+00:00,0.6496725450543797,0.6590880891856026,0.6402570009231567,0.6402570009231567,53300
1994-12-05 00:00:00+00:00,0.6402573376676463,0.6543806612926678,0.6308417885842985,0.6449651122093201,51600
1994-12-06 00:00:00+00:00,0.6402570009231567,0.6496725450543797,0.6355492288575453,0.6402570009231567,53700
1994-12-07 00:00:00+00:00,0.6355493454108561,0.6496726641977639,0.6261337995529175,0.6261337995529175,61300
1994-12-08 00:00:00+00:00,0.6261336332143739,0.6308414048926775,0.6073025465011597,0.6073025465011597,58900
1994-12-09 00:00:00+00:00,0.6073025465011597,0.6167180898577668,0.593179231466249,0.6073025465011597,76100
1994-12-12 00:00:00+00:00,0.6120106758493365,0.6214262247085571,0.6073029014197262,0.6214262247085571,104900
1994-12-13 00:00:00+00:00,0.6261337995529175,0.6308415724818868,0.6120104807660095,0.6261337995529175,82900
1994-12-14 00:00:00+00:00,0.6261337804260538,0.6402570987815287,0.6214260076408955,0.6308415532112122,85800
1994-12-15 00:00:00+00:00,0.6449648521564625,0.6449648521564625,0.630841534226029,0.6355493068695068,79700
1994-12-16 00:00:00+00:00,0.6355493454108561,0.6402571183398253,0.6261337995529175,0.6261337995529175,110100
1994-12-19 00:00:00+00:00,0.6261339991381674,0.6308417735677777,0.6167184502789468,0.6214262247085571,94100
1994-12-20 00:00:00+00:00,0.6214262247085571,0.6308417735677777,0.6214262247085571,0.6214262247085571,92800
1994-12-21 00:00:00+00:00,0.6261337995529175,0.6308415724818868,0.6214260266239482,0.6261337995529175,116200
1994-12-22 00:00:00+00:00,0.6261337804260538,0.6355493259963704,0.6214260076408955,0.6308415532112122,123300
1994-12-23 00:00:00+00:00,0.6308415532112122,0.6355493259963704,0.6261337804260538,0.6308415532112122,60100
1994-12-27 00:00:00+00:00,0.6355493454108561,0.6355493454108561,0.6261337995529175,0.6261337995529175,69800
1994-12-28 00:00:00+00:00,0.6261337367387918,0.6308415091954745,0.6073026469120613,0.6120104193687439,91100
1994-12-29 00:00:00+00:00,0.6167181918254265,0.6214259642821092,0.6073026469120613,0.6120104193687439,84900
1994-12-30 00:00:00+00:00,0.6120107602328062,0.621426310390234,0.5978874349966645,0.6025952100753784,156000
1995-01-03 00:00:00+00:00,0.6073029014197262,0.6214262247085571,0.602595126990116,0.6214262247085571,40600
1995-01-04 00:00:00+00:00,0.6261337615825512,0.6355493068695068,0.6214259889390733,0.6355493068695068,49600
1995-01-05 00:00:00+00:00,0.6402572968023287,0.659088393767103,0.6355495225611351,0.6543806195259094,42700
1995-01-06 00:00:00+00:00,0.654380362374442,0.6685036795479911,0.6308415004185267,0.659088134765625,34600
1995-01-09 00:00:00+00:00,0.6543803400751473,0.6732114289981731,0.6496725678443909,0.6496725678443909,63300
1995-01-10 00:00:00+00:00,0.6449651122093201,0.6543806612926678,0.6449651122093201,0.6449651122093201,41400
1995-01-11 00:00:00+00:00,0.6449650710435223,0.659088393767103,0.6449650710435223,0.6543806195259094,27200
1995-01-12 00:00:00+00:00,0.6449648175920758,0.663795907156808,0.6449648175920758,0.659088134765625,54600
1995-01-13 00:00:00+00:00,0.6637961066944499,0.6685038805007935,0.6590883328881063,0.6685038805007935,49200
1995-01-16 00:00:00+00:00,0.6732113595666557,0.6920424465475412,0.6732113595666557,0.6826269030570984,59600
1995-01-17 00:00:00+00:00,0.6873350739479065,0.696750622906097,0.6826272994688113,0.6873350739479065,66300
1995-01-18 00:00:00+00:00,0.6873346748023198,0.7014579900379839,0.6826269030570984,0.6826269030570984,59300
1995-01-19 00:00:00+00:00,0.6920424465475412,0.7014579900379839,0.6826269030570984,0.6826269030570984,76600
1995-01-20 00:00:00+00:00,0.6920428484270018,0.696750622906097,0.6873350739479065,0.6873350739479065,81400
1995-01-23 00:00:00+00:00,0.6873346748023198,0.6873346748023198,0.6779191313118771,0.6826269030570984,32500
1995-01-24 00:00:00+00:00,0.6779192243303571,0.6826269967215401,0.659088134765625,0.659088134765625,28800
1995-01-25 00:00:00+00:00,0.6543803077477675,0.6779191677386944,0.6543803077477675,0.673211395740509,34900
1995-01-26 00:00:00+00:00,0.6732116543071371,0.6826272019198244,0.6590883328881063,0.6685038805007935,26700
1995-01-27 00:00:00+00:00,0.6685038805007935,0.6732116543071371,0.6590883328881063,0.6685038805007935,29300
1995-01-30 00:00:00+00:00,0.6779196262359619,0.706166277329127,0.6732118510537677,0.6779196262359619,83500
1995-01-31 00:00:00+00:00,0.6826269261691035,0.706165785692176,0.677919154264489,0.6920424699783325,34800
1995-02-01 00:00:00+00:00,0.6873346748023198,0.6967502182927625,0.6826269030570984,0.6826269030570984,60300
1995-02-02 00:00:00+00:00,0.687334698073718,0.696750241882947,0.677919154264489,0.6920424699783325,36300
1995-02-03 00:00:00+00:00,0.7014580813108706,0.724996943099826,0.7014580813108706,0.7202891707420349,100400
1995-02-06 00:00:00+00:00,0.7202893890343703,0.7344127103879855,0.7202893890343703,0.7249971628189087,58200
1995-02-07 00:00:00+00:00,0.7297049366034472,0.7297049366034472,0.7202893890343703,0.7249971628189087,63600
1995-02-08 00:00:00+00:00,0.7297047154576171,0.7344124878154081,0.7108736260264528,0.7202891707420349,144000
1995-02-09 00:00:00+00:00,0.7155813983842438,0.724996943099826,0.7061658536686617,0.7202891707420349,61800
1995-02-10 00:00:00+00:00,0.72028936916782,0.7344126901318949,0.7155815955131284,0.7297049164772034,90100
1995-02-13 00:00:00+00:00,0.7297047154576171,0.7344124878154081,0.7155813983842438,0.7202891707420349,39900
1995-02-14 00:00:00+00:00,0.7202891707420349,0.724996943099826,0.7155813983842438,0.7202891707420349,57600
1995-02-15 00:00:00+00:00,0.724996901656452,0.7297046737451303,0.7155813574790955,0.7155813574790955,49200
1995-02-16 00:00:00+00:00,0.7202891295677738,0.724996901656452,0.7108735853904172,0.7155813574790955,49500
1995-02-17 00:00:00+00:00,0.7155813574790955,0.7202891295677738,0.7108735853904172,0.7155813574790955,32300
1995-02-21 00:00:00+00:00,0.7202893890343703,0.7297049366034472,0.7202893890343703,0.7249971628189087,58100
1995-02-22 00:00:00+00:00,0.729704778163861,0.739120323688556,0.7249970054015136,0.7344125509262085,76800
1995-02-23 00:00:00+00:00,0.7438281971937533,0.7532437439936741,0.7391204237937927,0.7391204237937927,155000
1995-02-24 00:00:00+00:00,0.7485360706908792,0.7485360706908792,0.7344127486023722,0.743828296661377,59200
1995-02-27 00:00:00+00:00,0.7438280964509035,0.7438280964509035,0.729704778163861,0.7344125509262085,39700
1995-02-28 00:00:00+00:00,0.739120323688556,0.739120323688556,0.729704778163861,0.7344125509262085,44500
1995-03-01 00:00:00+00:00,0.7344125509262085,0.739120323688556,0.729704778163861,0.7344125509262085,40700
1995-03-02 00:00:00+00:00,0.7391204637865866,0.7391204637865866,0.7297049164772034,0.7297049164772034,50100
1995-03-03 00:00:00+00:00,0.729704778163861,0.7344125509262085,0.7155814598768185,0.7344125509262085,39200
1995-03-06 00:00:00+00:00,0.7344127103879855,0.7344127103879855,0.7108738414652936,0.7249971628189087,64700
1995-03-07 00:00:00+00:00,0.7249971230824788,0.7249971230824788,0.6967504819234211,0.7061660289764404,72600
1995-03-08 00:00:00+00:00,0.7014579954179557,0.7061657671992844,0.6920424518552987,0.6967502236366272,48500
1995-03-09 00:00:00+00:00,0.696750560862906,0.7014583349227904,0.6920427868030214,0.7014583349227905,34900
1995-03-10 00:00:00+00:00,0.7061660676807553,0.7249971628189087,0.7061660676807553,0.7249971628189087,35300
1995-03-13 00:00:00+00:00,0.7202894311623285,0.7202894311623285,0.696750560862906,0.7014583349227905,34100
1995-03-14 00:00:00+00:00,0.706165813301739,0.7202891295677738,0.706165813301739,0.7155813574790955,53900
1995-03-15 00:00:00+00:00,0.715581615249832,0.7249971628189087,0.7061660676807553,0.7249971628189087,34300
1995-03-16 00:00:00+00:00,0.7249970054015136,0.7344125509262085,0.7155814598768185,0.7344125509262085,67200
1995-03-17 00:00:00+00:00,0.7344127103879855,0.7344127103879855,0.7202893890343703,0.7249971628189087,72600
1995-03-20 00:00:00+00:00,0.724997205222213,0.724997205222213,0.7014583349227904,0.7014583349227905,42100
1995-03-21 00:00:00+00:00,0.7014583349227904,0.706166108982675,0.696750560862906,0.7014583349227905,58400
1995-03-22 00:00:00+00:00,0.696750560862906,0.706166108982675,0.696750560862906,0.7014583349227905,75900
1995-03-23 00:00:00+00:00,0.696750241882947,0.7014580137875616,0.6920424699783325,0.6920424699783325,69900
1995-03-24 00:00:00+00:00,0.6967504819234211,0.71087380250295,0.6920427083969116,0.7061660289764404,94800
1995-03-27 00:00:00+00:00,0.7061657671992844,0.7108735389806129,0.6920424518552987,0.6967502236366272,40800
1995-03-28 00:00:00+00:00,0.6967504819234211,0.71087380250295,0.6967504819234211,0.7061660289764404,45300
1995-03-29 00:00:00+00:00,0.7014580412130608,0.7155813574790955,0.7014580412130608,0.7155813574790955,40200
1995-03-30 00:00:00+00:00,0.71087380250295,0.7155815760294596,0.7061660289764404,0.7061660289764404,46000
1995-03-31 00:00:00+00:00,0.7061657671992844,0.7061657671992844,0.6920424518552987,0.6967502236366272,41300
1995-04-03 00:00:00+00:00,0.7014580412130608,0.7155813574790955,0.6967502691243824,0.7155813574790955,38100
1995-04-04 00:00:00+00:00,0.706165813301739,0.7202891295677738,0.706165813301739,0.7155813574790955,55500
1995-04-05 00:00:00+00:00,0.7155813574790955,0.7202891295677738,0.7108735853904172,0.7155813574790955,44100
1995-04-06 00:00:00+00:00,0.7155814598768185,0.7344125509262085,0.7155814598768185,0.7344125509262085,117400
1995-04-07 00:00:00+00:00,0.7344127103879855,0.7391204841725239,0.7249971628189087,0.7249971628189087,95500
1995-04-10 00:00:00+00:00,0.7297049366034472,0.7297049366034472,0.7202893890343703,0.7249971628189087,51800
1995-04-11 00:00:00+00:00,0.7344124878154081,0.7344124878154081,0.7202891707420349,0.7202891707420349,46800
1995-04-12 00:00:00+00:00,0.7202893890343703,0.7297049366034472,0.7202893890343703,0.7249971628189087,59800
1995-04-13 00:00:00+00:00,0.724996943099826,0.7297047154576171,0.7202891707420349,0.7202891707420349,57300
1995-04-17 00:00:00+00:00,0.7202891295677738,0.7297046737451303,0.7155813574790955,0.7155813574790955,66600
1995-04-18 00:00:00+00:00,0.7249971628189087,0.7297049366034472,0.715581615249832,0.7249971628189087,72900
1995-04-19 00:00:00+00:00,0.7297047154576171,0.7297047154576171,0.7202891707420349,0.7202891707420349,68200
1995-04-20 00:00:00+00:00,0.7202893890343703,0.7297049366034472,0.715581615249832,0.7249971628189087,66200
1995-04-21 00:00:00+00:00,0.7249970054015136,0.7344125509262085,0.720289232639166,0.7344125509262085,89900
1995-04-24 00:00:00+00:00,0.7344125509262085,0.7344125509262085,0.7249970054015136,0.7344125509262085,40500
1995-04-25 00:00:00+00:00,0.7344124878154081,0.7344124878154081,0.7202891707420349,0.7202891707420349,54600
1995-04-26 00:00:00+00:00,0.7202891295677738,0.724996901656452,0.7155813574790955,0.7155813574790955,48600
1995-04-27 00:00:00+00:00,0.7202891295677738,0.7202891295677738,0.7108735853904172,0.7155813574790955,49900
1995-04-28 00:00:00+00:00,0.7155813574790955,0.724996901656452,0.7155813574790955,0.7155813574790955,48400
1995-05-01 00:00:00+00:00,0.7202891295677738,0.7202891295677738,0.7155813574790955,0.7155813574790955,50800
1995-05-02 00:00:00+00:00,0.7155813983842438,0.724996943099826,0.7155813983842438,0.7202891707420349,75700
1995-05-03 00:00:00+00:00,0.7202893890343703,0.7297049366034472,0.7202893890343703,0.7249971628189087,83800
1995-05-04 00:00:00+00:00,0.7249970054015136,0.739120323688556,0.720289232639166,0.7344125509262085,146300
1995-05-05 00:00:00+00:00,0.7391204237937927,0.7391204237937927,0.7297048769938718,0.7391204237937927,79700
1995-05-08 00:00:00+00:00,0.7391202670973053,0.7485358119010925,0.7344124946954116,0.7485358119010925,125900
1995-05-09 00:00:00+00:00,0.7485358119010925,0.7532435843029862,0.743828039499199,0.7485358119010925,112700
1995-05-10 00:00:00+00:00,0.7485360706908792,0.7532438447203816,0.7438282966613768,0.743828296661377,139800
1995-05-11 00:00:00+00:00,0.7438282966613768,0.7485360706908792,0.7438282966613768,0.743828296661377,79700
1995-05-12 00:00:00+00:00,0.7438282966613768,0.7485360706908792,0.7391205226318746,0.743828296661377,97700
1995-05-15 00:00:00+00:00,0.7438281971937533,0.7485359705937137,0.7391204237937927,0.7391204237937927,55800
1995-05-16 00:00:00+00:00,0.7391205226318746,0.7438282966613768,0.7344127486023722,0.743828296661377,91000
1995-05-17 00:00:00+00:00,0.7391205226318746,0.7485360706908792,0.7391205226318746,0.743828296661377,123400
1995-05-18 00:00:00+00:00,0.7438281971937533,0.7485359705937137,0.7344126503938323,0.7391204237937927,114800
1995-05-19 00:00:00+00:00,0.7344126901318949,0.7391204637865866,0.7297049164772034,0.7297049164772034,90400
1995-05-22 00:00:00+00:00,0.7344126901318949,0.7344126901318949,0.7249971428225117,0.7297049164772034,58900
1995-05-23 00:00:00+00:00,0.729704778163861,0.739120323688556,0.7249970054015136,0.7344125509262085,107600
1995-05-24 00:00:00+00:00,0.7391205226318746,0.7485360706908792,0.7344127486023722,0.743828296661377,105400
1995-05-25 00:00:00+00:00,0.743828039499199,0.7485358119010925,0.7344124946954116,0.7485358119010925,144800
1995-05-26 00:00:00+00:00,0.7438281971937533,0.7485359705937137,0.7391204237937927,0.7391204237937927,54300
1995-05-30 00:00:00+00:00,0.7391205226318746,0.7438282966613768,0.7344127486023722,0.743828296661377,59200
1995-05-31 00:00:00+00:00,0.7438283741474152,0.7532439231872559,0.7391205996274949,0.7532439231872559,130200
1995-06-01 00:00:00+00:00,0.7485359131924213,0.7673670053482056,0.7485359131924213,0.7673670053482056,209200
1995-06-02 00:00:00+00:00,0.7673667315280799,0.7814900456052838,0.7579511888099439,0.7767822742462158,196800
1995-06-05 00:00:00+00:00,0.7861982974268141,0.7909060716629028,0.7814905231907254,0.7909060716629028,173500
1995-06-06 00:00:00+00:00,0.7814900456052838,0.7861978169643518,0.7720745028871479,0.7767822742462158,98400
1995-06-07 00:00:00+00:00,0.7720747783871516,0.7767825514260976,0.7626592323092595,0.7673670053482056,111500
1995-06-08 00:00:00+00:00,0.7720747783871516,0.7767825514260976,0.7626592323092595,0.7673670053482056,109500
1995-06-09 00:00:00+00:00,0.7673668635557896,0.7673668635557896,0.7532435470486278,0.7579513192176819,113800
1995-06-12 00:00:00+00:00,0.7532435470486278,0.7626590913867357,0.7532435470486278,0.7579513192176819,61200
1995-06-13 00:00:00+00:00,0.7579514592703135,0.7673670053482056,0.7532436862313674,0.7673670053482056,105100
1995-06-14 00:00:00+00:00,0.767367246747017,0.7720750212669373,0.7532439231872559,0.7532439231872559,124100
1995-06-15 00:00:00+00:00,0.7532435470486278,0.7579513192176818,0.748535774879574,0.7579513192176819,99800
1995-06-16 00:00:00+00:00,0.7579516977071763,0.7579516977071763,0.7485361486673355,0.7532439231872559,62800
1995-06-19 00:00:00+00:00,0.7579513192176818,0.7673668635557896,0.7532435470486278,0.7579513192176819,112100
1995-06-20 00:00:00+00:00,0.7626592323092595,0.7673670053482056,0.7579514592703135,0.7673670053482056,163200
1995-06-21 00:00:00+00:00,0.7673670453269308,0.7861981384637879,0.7626592720427164,0.772074818611145,212300
1995-06-22 00:00:00+00:00,0.772074974718548,0.7956138458989915,0.772074974718548,0.7909060716629028,182200
1995-06-23 00:00:00+00:00,0.7909062942826605,0.7909062942826605,0.7767829675990415,0.7814907431602478,96600
1995-06-26 00:00:00+00:00,0.7814904664769584,0.786198240371398,0.7626593708992004,0.7626593708992004,107800
1995-06-27 00:00:00+00:00,0.7579516977071763,0.767367246747017,0.7532439231872559,0.7532439231872559,137100
1995-06-28 00:00:00+00:00,0.7579513192176818,0.7626590913867357,0.7532435470486278,0.7579513192176819,120600
1995-06-29 00:00:00+00:00,0.7626590913867357,0.7673668635557896,0.7579513192176818,0.7579513192176819,91000
1995-06-30 00:00:00+00:00,0.7579513192176818,0.7673668635557896,0.7532435470486278,0.7579513192176819,85900
1995-07-03 00:00:00+00:00,0.7673670053482056,0.7673670053482056,0.7626592323092595,0.7673670053482056,23900
1995-07-05 00:00:00+00:00,0.7720747783871516,0.7767825514260976,0.7626592323092595,0.7673670053482056,80300
1995-07-06 00:00:00+00:00,0.772074818611145,0.7767825918953594,0.7626592720427164,0.772074818611145,93200
1995-07-07 00:00:00+00:00,0.772074818611145,0.7814903651795736,0.7673670453269308,0.772074818611145,125000
1995-07-10 00:00:00+00:00,0.7814901561238045,0.8238601043473843,0.7579512959995935,0.8097367882728577,322800
1995-07-11 00:00:00+00:00,0.8191524553298951,0.8332757735252381,0.8144446825981141,0.823860228061676,361300
1995-07-12 00:00:00+00:00,0.8332757199008163,0.8615223544737253,0.8332757199008163,0.8521068096160889,289800
1995-07-13 00:00:00+00:00,0.8568147621724918,0.8756458558466124,0.8521069887539615,0.866230309009552,254000
1995-07-14 00:00:00+00:00,0.8615226339649509,0.8756459558332288,0.8521070860527656,0.8709381818771362,204500
1995-07-17 00:00:00+00:00,0.8662301269025434,0.8709378993313616,0.852106809616089,0.8521068096160889,200600
1995-07-18 00:00:00+00:00,0.852107008298238,0.8568147818247477,0.8285681406656901,0.8332759141921997,155900
1995-07-19 00:00:00+00:00,0.8238601043473843,0.8238601043473843,0.7956134721983311,0.8097367882728577,155400
1995-07-20 00:00:00+00:00,0.8097370070529122,0.82386032694337,0.7956136871624544,0.8144447803497314,97800
1995-07-21 00:00:00+00:00,0.8285680620857839,0.8379836082458497,0.823860289005751,0.8379836082458496,105600
1995-07-24 00:00:00+00:00,0.8379834923296344,0.852106809616089,0.8050290853279072,0.8521068096160889,117300
1995-07-25 00:00:00+00:00,0.8568145407570732,0.8615223129590351,0.8473989963531494,0.8473989963531494,135900
1995-07-26 00:00:00+00:00,0.8521070283884443,0.8521070283884443,0.8379837074759287,0.8426914811134338,82600
1995-07-27 00:00:00+00:00,0.8473989963531494,0.8473989963531494,0.8379834519492255,0.8473989963531494,75600
1995-07-28 00:00:00+00:00,0.8473990371872707,0.8568145820449071,0.8426912647584526,0.8521068096160889,43900
1995-07-31 00:00:00+00:00,0.8568148016929626,0.8615225753286383,0.8473992544216115,0.8568148016929626,107800
1995-08-01 00:00:00+00:00,0.8615223129590351,0.8662300851609971,0.8473989963531494,0.8473989963531494,90500
1995-08-02 00:00:00+00:00,0.8521070280572871,0.8568148016929626,0.8473992544216115,0.8568148016929626,75400
1995-08-03 00:00:00+00:00,0.8568145407570732,0.8568145407570732,0.8473989963531494,0.8473989963531494,59500
1995-08-04 00:00:00+00:00,0.8568145407570732,0.8568145407570732,0.8473989963531494,0.8473989963531494,84200
1995-08-07 00:00:00+00:00,0.852106809616089,0.8568145820449071,0.8473990371872707,0.8521068096160889,74500
1995-08-08 00:00:00+00:00,0.8521070280572871,0.8615225753286383,0.8473992544216115,0.8568148016929626,86400
1995-08-09 00:00:00+00:00,0.8568145407570732,0.8615223129590351,0.8473989963531494,0.8473989963531494,97800
1995-08-10 00:00:00+00:00,0.8521070280572871,0.8615225753286383,0.8521070280572871,0.8568148016929626,58100
