"('date', '')","('open', 'BGS')","('high', 'BGS')","('low', 'BGS')","('close', 'BGS')","('volume', 'BGS')"
2024-01-29 00:00:00+00:00,8.793627327059154,8.87867159088655,8.64054651669992,8.87016773223877,681900
2024-01-30 00:00:00+00:00,8.79362678527832,8.88717571303983,8.734095723161895,8.79362678527832,968900
2024-01-31 00:00:00+00:00,8.802131672669864,8.89568060275059,8.546997268481624,8.555501937866211,1035700
2024-02-01 00:00:00+00:00,8.589520174046362,8.88717631586879,8.51297976839061,8.878671646118164,918600
2024-02-02 00:00:00+00:00,8.77661775029761,8.85315815340717,8.581015218839777,8.75960922241211,871100
2024-02-05 00:00:00+00:00,8.66605972096401,8.66605972096401,8.419429976902618,8.427934646606445,758300
2024-02-06 00:00:00+00:00,8.393916838200605,8.776618056029822,8.232332167934917,8.725591659545898,1067800
2024-02-07 00:00:00+00:00,8.734096453148394,8.734096453148394,8.215322944889946,8.240836143493652,1623500
2024-02-08 00:00:00+00:00,8.257844520277537,8.444943180669524,8.087755197671125,8.33438491821289,1101500
2024-02-09 00:00:00+00:00,8.30887212973404,8.30887212973404,8.11326879086435,8.257844924926758,801800
2024-02-12 00:00:00+00:00,8.240834792012441,8.691572489374241,8.240834792012441,8.657554626464844,699500
2024-02-13 00:00:00+00:00,8.359897501148264,8.419428556935038,8.130277135220847,8.155790328979492,1067100
2024-02-14 00:00:00+00:00,8.206818363801478,8.325881310323613,8.147287296065397,8.291863441467285,703700
2024-02-15 00:00:00+00:00,8.334385400166408,8.564005796200886,8.32588073078182,8.555501937866211,783800
2024-02-16 00:00:00+00:00,8.41943002898944,8.55550231194266,8.308872566355493,8.376908302307129,941000
2024-02-20 00:00:00+00:00,8.376907862110476,8.453447452746541,8.19831386185985,8.257844924926758,1035300
2024-02-21 00:00:00+00:00,8.25784483118113,8.291862696983168,8.130278037185963,8.206817626953125,825000
2024-02-22 00:00:00+00:00,8.138782138842576,8.138782138842576,7.883648543219234,7.943179607391357,1371100
2024-02-23 00:00:00+00:00,7.8921515290825806,8.113268044489486,7.8071072769605765,8.019719123840332,782200
2024-02-26 00:00:00+00:00,7.9942050200849994,8.07074541378972,7.892151432161978,7.968691825866699,1131200
2024-02-27 00:00:00+00:00,8.087755693142638,8.232331828977568,7.9516842267215075,7.994205951690674,1859000
2024-02-28 00:00:00+00:00,8.751105250194453,9.890705096068654,8.512980163475211,9.695101737976074,4991000
2024-02-29 00:00:00+00:00,9.831173699097375,9.992758371216771,9.533516742343275,9.82266902923584,2666600
2024-03-01 00:00:00+00:00,9.85668607784518,10.179856206255666,9.618561018876887,10.128829002380371,1505700
2024-03-04 00:00:00+00:00,10.111820502735778,10.111820502735778,9.618561045143778,9.63556957244873,1314100
2024-03-05 00:00:00+00:00,9.610056234840446,9.729118357376333,9.448470767041911,9.482488632202148,1081500
2024-03-06 00:00:00+00:00,9.576038876780409,9.678092477665377,9.303895130037233,9.456975936889648,962200
2024-03-07 00:00:00+00:00,9.490992892630178,9.61005582108982,9.312398905465638,9.405948638916016,1219200
2024-03-08 00:00:00+00:00,9.439967555180617,9.618561562258627,9.439967555180617,9.516507148742676,773200
2024-03-11 00:00:00+00:00,9.516507172572075,9.907713055196346,9.516507172572075,9.71211051940918,996400
2024-03-12 00:00:00+00:00,9.703605210567334,9.703605210567334,9.371931226332444,9.431462287902832,931700
2024-03-13 00:00:00+00:00,9.43146254173659,9.644074408552834,9.43146254173659,9.448471069335938,736700
2024-03-14 00:00:00+00:00,9.550524868271722,9.593047404736275,9.269877263075577,9.456975936889648,1704600
2024-03-15 00:00:00+00:00,9.439967076228301,9.533516004313306,9.125300804110783,9.14231014251709,2422400
2024-03-18 00:00:00+00:00,9.099787410456889,9.099787410456889,8.921193416308347,8.980725288391113,1085800
2024-03-19 00:00:00+00:00,8.963717295256805,9.142311316201344,8.921194754831916,9.057266235351562,971800
2024-03-20 00:00:00+00:00,9.065770404431529,9.422958426572917,9.014744007582733,9.371932029724121,1197400
2024-03-21 00:00:00+00:00,9.397444170931218,9.737622815152767,9.26987657106074,9.567533493041992,1114900
2024-03-22 00:00:00+00:00,9.576038676055628,9.593047203654976,9.397444675487987,9.448471069335938,656700
2024-03-25 00:00:00+00:00,9.584544574522338,9.720616056966842,9.567535233691771,9.661084175109863,707300
2024-03-26 00:00:00+00:00,9.754633016492567,9.797155553547361,9.601552207515285,9.61005687713623,720500
2024-03-27 00:00:00+00:00,9.661955472348419,9.912802983473625,9.636005957382421,9.904152870178223,652900
2024-03-28 00:00:00+00:00,9.947402900487166,10.198250418893947,9.86955352840916,9.895503044128418,792200
2024-04-01 00:00:00+00:00,9.895503104008695,9.895503104008695,9.696555440756779,9.765754699707031,672100
2024-04-02 00:00:00+00:00,9.66195552828573,9.670605641631212,9.514906901093397,9.592756271362305,868500
2024-04-03 00:00:00+00:00,9.523557299919519,9.62735618841616,9.471657443211079,9.5841064453125,900500
2024-04-04 00:00:00+00:00,9.653306046048584,9.800354682854579,9.558157267788344,9.62735652923584,577200
2024-04-05 00:00:00+00:00,9.558157005113276,9.644655667085377,9.506257147993821,9.532207489013672,422900
2024-04-08 00:00:00+00:00,9.627355497464752,9.757103892543503,9.49760627746582,9.49760627746582,509100
2024-04-09 00:00:00+00:00,9.514907201598552,9.670605947053733,9.463007344806746,9.661955833435059,526100
2024-04-10 00:00:00+00:00,9.428407110775417,9.471656851175709,9.272709200222627,9.34190845489502,652300
2024-04-11 00:00:00+00:00,9.428408008472537,9.497607269733527,9.255409855320066,9.471657752990723,459300
2024-04-12 00:00:00+00:00,9.40245819788678,9.40245819788678,9.117011047875847,9.220809936523438,622600
2024-04-15 00:00:00+00:00,9.315960208823492,9.411108990720782,9.142961223671623,9.229460716247559,881100
2024-04-16 00:00:00+00:00,9.177560895261372,9.264060388210009,9.082412112954115,9.203511238098145,546700
2024-04-17 00:00:00+00:00,9.298658673223493,9.376508040614453,9.151610051467273,9.186209678649902,592600
2024-04-18 00:00:00+00:00,9.229460706376017,9.264060338385324,9.099712292571187,9.151611328125,574200
2024-04-19 00:00:00+00:00,9.099712224545662,9.315960129217332,9.099712224545662,9.281359672546387,580900
2024-04-22 00:00:00+00:00,9.33325962220207,9.385159482786271,9.264060358036666,9.307310104370117,436900
2024-04-23 00:00:00+00:00,9.272710058285943,9.601406960856332,9.264059944421398,9.575456619262695,736700
2024-04-24 00:00:00+00:00,9.497606996610758,9.58410648315966,9.376508705346584,9.558156967163086,552700
2024-04-25 00:00:00+00:00,9.51490724666816,9.575456392445208,9.359208500475477,9.454358100891113,463900
2024-04-26 00:00:00+00:00,9.41975816545235,9.653305452241304,9.36785831009913,9.56680679321289,430100
2024-04-29 00:00:00+00:00,9.61870667449002,9.73980579774615,9.523557893666105,9.722505569458008,586300
2024-04-30 00:00:00+00:00,9.636005724838524,9.705204979691352,9.52355672947263,9.60140609741211,770200
2024-05-01 00:00:00+00:00,9.644655590705483,9.73980519051758,9.50625707270996,9.5841064453125,776400
2024-05-02 00:00:00+00:00,9.696555701729158,9.878203967592498,9.549507066272156,9.8609037399292,633200
2024-05-03 00:00:00+00:00,10.03390216983939,10.103101426879368,9.722504688239276,9.852253913879395,651300
2024-05-06 00:00:00+00:00,9.912803392806731,9.964703249802056,9.575456384637725,9.636006355285645,947800
2024-05-07 00:00:00+00:00,9.601406999565878,9.852254528207206,9.601406999565878,9.809004783630371,1430000
2024-05-08 00:00:00+00:00,9.800354657084545,10.137701674444234,9.75710491256352,9.990653038024902,1409400
2024-05-09 00:00:00+00:00,8.935363335186883,8.935363335186883,7.066981574962136,7.162130355834961,6838100
2024-05-10 00:00:00+00:00,7.248629449965666,7.248629449965666,6.729634590860418,6.928582668304443,4098500
2024-05-13 00:00:00+00:00,7.01508152928949,7.560026332416087,7.0064322402902235,7.412977695465088,2726700
2024-05-14 00:00:00+00:00,7.568676974538571,7.793575002620023,7.326479542331027,7.387028694152832,2757100
2024-05-15 00:00:00+00:00,7.923322892882159,8.243369684634267,7.793574483360047,7.828174114227295,2224800
2024-05-16 00:00:00+00:00,7.975222554425844,8.347168370820933,7.975222554425844,8.260669708251953,1685600
2024-05-17 00:00:00+00:00,8.260669640323146,8.364468529504517,8.12227112141465,8.13092041015625,1117500
2024-05-20 00:00:00+00:00,8.104970346427471,8.459616733396627,8.09632023335013,8.40771770477295,956700
2024-05-21 00:00:00+00:00,8.399066932801535,8.425016445077675,8.286617946378103,8.295268058776855,866800
2024-05-22 00:00:00+00:00,8.208769850774365,8.303919451996569,8.139570590751081,8.260669708251953,713400
2024-05-23 00:00:00+00:00,8.21741935333165,8.243368867680308,8.0530713292299,8.122270584106445,775000
2024-05-24 00:00:00+00:00,8.13957029061535,8.312568434294485,8.130920177201338,8.1914701461792,715700
2024-05-28 00:00:00+00:00,8.252018871484859,8.364467865400083,8.139569877569635,8.200119018554688,708700
2024-05-29 00:00:00+00:00,8.087671438145925,8.113620954039417,7.906023177051003,7.940622806549072,879300
2024-05-30 00:00:00+00:00,7.983871975356767,8.096320980985487,7.949272344772566,7.957922458648682,1145300
2024-05-31 00:00:00+00:00,8.001171424958377,8.373118036255224,8.001171424958377,8.252018928527832,1718800
2024-06-03 00:00:00+00:00,8.286617946378103,8.40771704520029,8.252018321703208,8.295268058776855,683000
2024-06-04 00:00:00+00:00,8.26066900560303,8.295268632671641,8.20876915254002,8.277968406677246,500900
2024-06-05 00:00:00+00:00,8.286619171537215,8.303919398892525,8.156870766053368,8.208769798278809,530000
2024-06-06 00:00:00+00:00,8.148220404029361,8.217419661501015,8.087671259971719,8.1914701461792,589800
2024-06-07 00:00:00+00:00,8.113620795293006,8.20876956832101,8.053071651086114,8.087671279907227,969200
2024-06-10 00:00:00+00:00,8.035771369934082,8.044421483310984,7.914672257418097,8.035771369934082,664100
2024-06-11 00:00:00+00:00,8.035771686608022,8.200119722644718,8.027121572890236,8.182820320129395,919500
2024-06-12 00:00:00+00:00,8.364469205009875,8.373119319370291,8.027122169236462,8.061721801757812,723700
2024-06-13 00:00:00+00:00,8.001171982170494,8.009822095807753,7.64652557224531,7.655175685882568,1089400
2024-06-14 00:00:00+00:00,7.603276185401646,7.6119262994443995,7.162130268264555,7.257279872894287,1537900
2024-06-17 00:00:00+00:00,7.257280011930179,7.274579415426832,7.153481116189379,7.2140302658081055,900400
2024-06-18 00:00:00+00:00,7.196729712023197,7.283229200356656,7.196729712023197,7.248629570007324,886400
2024-06-20 00:00:00+00:00,7.222680104305808,7.3091787683277545,7.015081495828558,7.041031837463379,1188400
2024-06-21 00:00:00+00:00,7.066981623945232,7.300528933131958,7.058331509736758,7.2140302658081055,2462300
2024-06-24 00:00:00+00:00,7.222680241643551,7.326479135395759,7.1794304963500615,7.257279872894287,928100
2024-06-25 00:00:00+00:00,7.222680193484602,7.257279824504637,6.945882320404053,6.945882320404053,1426000
2024-06-26 00:00:00+00:00,6.928582766962311,6.963182397231326,6.798833947223442,6.911282539367676,1367500
2024-06-27 00:00:00+00:00,6.937232870247696,7.1275304239787936,6.798833936921224,7.092930793762207,1809700
2024-06-28 00:00:00+00:00,7.066365896877393,7.208047705406464,7.030945550306085,7.154916763305664,1623900
2024-07-01 00:00:00+00:00,7.110641339258168,7.199192630673607,6.99552542045703,7.039800643920898,874900
2024-07-02 00:00:00+00:00,7.057510747106346,7.110641268077439,6.968959878821193,7.004380226135254,715600
2024-07-03 00:00:00+00:00,7.022089820350271,7.05751016474155,6.933538959372071,6.942394256591797,435900
2024-07-05 00:00:00+00:00,6.915829191136447,6.960104835333634,6.765292507558614,6.9069743156433105,957300
2024-07-08 00:00:00+00:00,6.9601043919025445,7.022089783136888,6.862698234220821,6.924684047698975,733600
2024-07-09 00:00:00+00:00,6.9069745271650484,6.9069745271650484,6.747582540968965,6.800713062286377,886200
2024-07-10 00:00:00+00:00,6.8538432213962075,6.898118864609457,6.756437481917182,6.8449883460998535,588600
2024-07-11 00:00:00+00:00,6.906974412298735,6.995525279688444,6.8007129491872425,6.968959808349609,921600
2024-07-12 00:00:00+00:00,7.057510721257421,7.137207135787931,6.871554109661608,6.9778151512146,878100
2024-07-15 00:00:00+00:00,7.039800248460465,7.199192226259337,6.942394508965407,7.066365718841553,1142500
2024-07-16 00:00:00+00:00,7.110641071145613,7.394004686297937,7.075220724812531,7.367438793182373,1267800
2024-07-17 00:00:00+00:00,7.3143083915346025,7.695076887647267,7.3143083915346025,7.641946792602539,1261800
2024-07-18 00:00:00+00:00,7.544541815869694,7.774773658417484,7.464845820781424,7.562251567840576,1090800
2024-07-19 00:00:00+00:00,7.535685868253078,7.535685868253078,7.216901915371187,7.243467807769775,998100
2024-07-22 00:00:00+00:00,7.30545354587829,7.3143088437624595,6.9423947775041865,7.216902256011963,1139000
2024-07-23 00:00:00+00:00,7.199192164926441,7.287742606125463,7.137206771638361,7.243467807769775,608500
2024-07-24 00:00:00+00:00,7.1903367497978525,7.305453081511704,7.16377170232162,7.199192047119141,655800
2024-07-25 00:00:00+00:00,7.243468135981565,7.473699969121269,7.2080477889994805,7.394004821777344,892600
2024-07-26 00:00:00+00:00,7.509119630494265,7.571105865419114,7.367438255501937,7.5533952713012695,820200
2024-07-29 00:00:00+00:00,7.544541904723917,7.62423705626306,7.500266257543684,7.579962253570557,724600
2024-07-30 00:00:00+00:00,7.553395508211147,7.668511840124903,7.535685758025449,7.641946792602539,945500
2024-07-31 00:00:00+00:00,7.703932139033073,7.774772828328596,7.553395463158177,7.633091449737549,1126400
2024-08-01 00:00:00+00:00,7.633091945749921,7.703932639648804,7.491410557952157,7.615382194519043,1092800
2024-08-02 00:00:00+00:00,7.491410959210092,7.58881670741642,7.385149912670172,7.579962253570557,958300
2024-08-05 00:00:00+00:00,7.261177401274732,7.473699468944206,7.181481414776772,7.41171407699585,1193000
2024-08-06 00:00:00+00:00,7.340873921748874,7.792483981762406,7.340873921748874,7.668512344360352,1549900
2024-08-07 00:00:00+00:00,7.544541650692065,7.827904431924094,7.1549169820103256,7.464845657348633,1652000
2024-08-08 00:00:00+00:00,7.517975657689174,7.748208336655409,7.500265906338989,7.668512344360352,1036100
2024-08-09 00:00:00+00:00,7.615382410522937,7.633092162256137,7.163772340742258,7.296598434448242,1171800
2024-08-12 00:00:00+00:00,7.270033047318828,7.296598095930024,7.07522072036549,7.1017866134643555,1040900
2024-08-13 00:00:00+00:00,7.172626908215975,7.394004271500571,7.110640672244704,7.358583927154541,829500
2024-08-14 00:00:00+00:00,7.394004271500571,7.447134365775806,7.252322049628827,7.358583927154541,691100
2024-08-15 00:00:00+00:00,7.482555344498479,7.500265940416823,7.367439004492325,7.473700046539307,841500
2024-08-16 00:00:00+00:00,7.438279987525043,7.4825556345494935,7.3408742396614315,7.349729537963867,616200
2024-08-19 00:00:00+00:00,7.420569877490714,7.464845522379614,7.376294232601816,7.438279628753662,628600
2024-08-20 00:00:00+00:00,7.394004560298178,7.411714310919096,7.234612582271643,7.27888822555542,712900
2024-08-21 00:00:00+00:00,7.349728685047494,7.438279124332627,7.296597745886311,7.41171407699585,689100
2024-08-22 00:00:00+00:00,7.455989888852255,7.455989888852255,7.2611775668037275,7.287742614746094,623000
2024-08-23 00:00:00+00:00,7.296597817581233,7.5002654344647315,7.252322175259808,7.447134494781494,646900
2024-08-26 00:00:00+00:00,7.47369952115642,7.695076887647267,7.464845068307389,7.641946792602539,1437900
2024-08-27 00:00:00+00:00,7.59767159880048,7.695077341789522,7.57110654971032,7.615382194519043,616000
2024-08-28 00:00:00+00:00,7.597671319177838,7.668512010469518,7.4736996871735695,7.517975330352783,481600
2024-08-29 00:00:00+00:00,7.54454124158568,7.5711062897637555,7.376293965986677,7.500265598297119,518600
2024-08-30 00:00:00+00:00,7.526830646475194,7.5622509922085115,7.394004561097164,7.500265598297119,506000
2024-09-03 00:00:00+00:00,7.473699658243728,7.482554955742824,7.2611775851913345,7.27003288269043,764100
2024-09-04 00:00:00+00:00,7.234612749847622,7.4205697803567015,7.234612749847622,7.376294136047363,625300
2024-09-05 00:00:00+00:00,7.420569090994258,7.783627820525271,7.411713794057502,7.730496883392334,819300
2024-09-06 00:00:00+00:00,7.712788060146082,7.7836287551713745,7.624236769120618,7.703932762145996,750700
2024-09-09 00:00:00+00:00,7.686222842940678,7.703932594066773,7.500265811434446,7.606526851654053,826700
2024-09-10 00:00:00+00:00,7.659656564539168,7.659656564539168,7.438279197419682,7.447134494781494,479800
2024-09-11 00:00:00+00:00,7.455989718882231,7.4648450161570326,7.270032698549534,7.41171407699585,589100
2024-09-12 00:00:00+00:00,7.420569107667909,7.757062791632336,7.402858513754603,7.71278715133667,747000
2024-09-13 00:00:00+00:00,7.801338363025904,8.102410856504621,7.792483066147462,8.09355640411377,878800
2024-09-16 00:00:00+00:00,8.164398789192497,8.208674438310961,7.987297037206408,8.005006790161133,689400
2024-09-17 00:00:00+00:00,8.058135600366267,8.190961667998248,8.049280303994124,8.13783073425293,588700
2024-09-18 00:00:00+00:00,8.120122547472123,8.332644634345689,8.07584690158487,8.164398193359375,819700
2024-09-19 00:00:00+00:00,8.27065819530712,8.279513492267004,8.10241093101977,8.128976821899414,550100
2024-09-20 00:00:00+00:00,8.120121524939533,8.244093148915075,8.05813613519556,8.128976821899414,2276200
2024-09-23 00:00:00+00:00,8.155542079593175,8.17325182948418,8.013860702514648,8.013860702514648,804400
2024-09-24 00:00:00+00:00,8.06699072234334,8.102411066286596,7.916454049462595,7.978440284729004,747800
2024-09-25 00:00:00+00:00,8.013860795791636,8.013860795791636,7.827903775089727,7.854468822479248,1164800
2024-09-26 00:00:00+00:00,7.934164222415667,8.252947300979274,7.925308925778119,8.2263822555542,793800
2024-09-27 00:00:00+00:00,8.314934134947677,8.359208932365732,8.244093445693633,8.270658493041992,815400
2024-09-30 00:00:00+00:00,8.27065833483498,8.27065833483498,8.008528203512983,8.026606559753418,942300
2024-10-01 00:00:00+00:00,8.017566534952573,8.0718007359231,7.927177349366202,8.053722381591797,935600
2024-10-02 00:00:00+00:00,7.999489483500416,8.08987867406818,7.9362161018772115,7.945255279541016,723200
2024-10-03 00:00:00+00:00,7.909100085966603,7.909100085966603,7.59273573771854,7.610814094543457,1240100
2024-10-04 00:00:00+00:00,7.674086497368305,7.800632407060193,7.619853151802842,7.628891468048096,832200
2024-10-07 00:00:00+00:00,7.6108134023029415,7.6198525798932435,7.357722463938442,7.430034160614014,822000
2024-10-08 00:00:00+00:00,7.420995159755879,7.420995159755879,7.303488434353779,7.375800132751465,657800
2024-10-09 00:00:00+00:00,7.375800099250393,7.475229330613181,7.195020854077282,7.204059600830078,876900
2024-10-10 00:00:00+00:00,7.185981463161336,7.267332336582055,7.032319324827996,7.08655309677124,1385100
2024-10-11 00:00:00+00:00,7.122709055146411,7.2673324492369495,7.104631130885094,7.24021577835083,836400
2024-10-14 00:00:00+00:00,7.213098709158272,7.3486833572387695,7.176942860471701,7.3486833572387695,732400
2024-10-15 00:00:00+00:00,7.348684093401035,7.755437647377782,7.348684093401035,7.701204299926758,1048400
2024-10-16 00:00:00+00:00,7.773515506117224,7.827748850090885,7.710242122116673,7.746397972106934,724200
2024-10-17 00:00:00+00:00,7.737359214907679,7.872943429133665,7.674085834515262,7.854865074157715,566200
2024-10-18 00:00:00+00:00,7.845827579498291,7.918139282920289,7.800632549353667,7.845827579498291,516000
2024-10-21 00:00:00+00:00,7.854865695221591,7.863904873424271,7.493307187349191,7.538502216339111,639100
2024-10-22 00:00:00+00:00,7.520423378858195,7.565618404957025,7.402916655810608,7.411955833435059,729900
2024-10-23 00:00:00+00:00,7.3577228625429925,7.402917028896052,7.312527834166465,7.3848395347595215,510900
2024-10-24 00:00:00+00:00,7.384839266484871,7.511385168937325,7.375800088733245,7.439072608947754,693000
2024-10-25 00:00:00+00:00,7.4571510850107146,7.556579455815749,7.411956057545353,7.420995235443115,724700
2024-10-28 00:00:00+00:00,7.47522974410294,7.773515730644018,7.47522974410294,7.75543737411499,736500
2024-10-29 00:00:00+00:00,7.69216431192835,8.044683619336373,7.646969285792509,7.963333606719971,1401300
2024-10-30 00:00:00+00:00,7.954294452276908,7.999489478544504,7.800631880181139,7.818709373474121,1120900
2024-10-31 00:00:00+00:00,7.845827709160845,7.881983561469366,7.683125942760739,7.701204299926758,673700
2024-11-01 00:00:00+00:00,7.7825534204245255,7.881982649283603,7.7283200792499525,7.791592597961426,805000
2024-11-04 00:00:00+00:00,7.8548659256995546,7.90006095601559,7.764476727090989,7.827749252319336,1282200
2024-11-05 00:00:00+00:00,7.827748658630047,7.999489588400728,7.827748658630047,7.972372055053711,1165000
2024-11-06 00:00:00+00:00,7.321566704252181,7.592735139057244,6.345357494276632,6.390552520751953,6247600
2024-11-07 00:00:00+00:00,6.508058816398527,6.517097994101933,5.929564804743744,5.9657206535339355,4997400
2024-11-08 00:00:00+00:00,5.965720801969712,6.191695078036836,5.839175328055407,5.8662919998168945,2506000
2024-11-11 00:00:00+00:00,6.318240584011316,6.336318939959677,5.902448310468774,6.1013054847717285,3359000
2024-11-12 00:00:00+00:00,6.028993495064732,6.13746103946785,5.875330924987793,5.875330924987793,2061700
2024-11-13 00:00:00+00:00,5.911487306288425,5.92052648464313,5.649357168166442,5.685513019561768,2131500
2024-11-14 00:00:00+00:00,5.7759026480500815,5.857253529195437,5.667435093864104,5.685513019561768,1917700
2024-11-15 00:00:00+00:00,5.739746617286489,5.748785795358717,5.604161963285193,5.613201141357422,1754200
2024-11-18 00:00:00+00:00,5.613200992732891,5.685512691349141,5.549928040937812,5.649356842041016,1856900
2024-11-19 00:00:00+00:00,5.658395874805135,5.857253040901562,5.622239595412255,5.748785495758057,1893800
2024-11-20 00:00:00+00:00,5.7397463900509,5.848213936553031,5.649356767965791,5.6674346923828125,1290400
2024-11-21 00:00:00+00:00,5.649357091980989,5.848214271973554,5.531850361024967,5.766863822937012,1687200
2024-11-22 00:00:00+00:00,5.803019083973784,5.9205258029853685,5.757824059427268,5.911486625671387,1508800
2024-11-25 00:00:00+00:00,6.028993459330899,6.137461003091131,5.947642586004873,6.065149307250977,1413900
2024-11-26 00:00:00+00:00,6.038032471011221,6.074188320519358,5.803019449208334,5.821097373962402,1668500
2024-11-27 00:00:00+00:00,5.875331207315311,6.08322755958386,5.875331207315311,6.038032531738281,1209900
2024-11-29 00:00:00+00:00,6.065149634647974,6.137461334391517,6.010915859840318,6.038032531738281,648800
2024-12-02 00:00:00+00:00,6.010915888419452,6.218812241676452,5.956682113353938,6.209773063659668,1551500
2024-12-03 00:00:00+00:00,6.155539362838108,6.218812316683561,6.056110558512891,6.191695213317871,1202300
2024-12-04 00:00:00+00:00,6.146500767672945,6.146500767672945,6.028994035202939,6.09226655960083,1214700
2024-12-05 00:00:00+00:00,6.1013052264954935,6.1013052264954935,5.793980084570491,5.983798503875732,1845000
2024-12-06 00:00:00+00:00,6.028993568313084,6.264006584041764,5.983798542090175,6.218811988830566,2164200
2024-12-09 00:00:00+00:00,6.327279456662977,7.321566573233667,6.327279456662977,6.833461761474609,4152100
2024-12-10 00:00:00+00:00,6.743072537476443,6.996163489251794,6.571332033265873,6.914813041687012,1543900
2024-12-11 00:00:00+00:00,6.923851490020752,7.03231946711359,6.715955144526076,6.923851490020752,2994500
2024-12-12 00:00:00+00:00,6.978085191647375,7.005202293395996,6.761150101705249,7.005202293395996,1141400
2024-12-13 00:00:00+00:00,6.978085370653734,7.086553349418998,6.851539898274601,7.077514171600342,1044400
2024-12-16 00:00:00+00:00,7.014241542766737,7.104631164501006,6.896734819006329,6.923851490020752,1563200
2024-12-17 00:00:00+00:00,6.824423297997194,7.1227092729353885,6.788267448369034,6.996163368225098,1950700
2024-12-18 00:00:00+00:00,6.950968754589586,7.041358378437542,6.526136875986603,6.589409828186035,2028600
2024-12-19 00:00:00+00:00,6.598449155958876,6.67979960376403,6.426708651240852,6.553254127502441,1702600
2024-12-20 00:00:00+00:00,6.508059024928168,6.752111227587681,6.462864427998173,6.571331977844238,3956300
2024-12-23 00:00:00+00:00,6.562293277284852,6.562293277284852,6.3272798199441525,6.444786548614502,1406800
2024-12-24 00:00:00+00:00,6.444785919941492,6.508058436121347,6.336318379908865,6.41766881942749,812300
2024-12-26 00:00:00+00:00,6.408630401790344,6.598448822083972,6.399591224151735,6.453824996948242,970300
2024-12-27 00:00:00+00:00,6.453824966035172,6.553253764525038,6.345357420961706,6.40863037109375,1024900
2024-12-30 00:00:00+00:00,6.39959118758709,6.4086303651740515,6.173616920053582,6.2820844650268555,1474300
2024-12-31 00:00:00+00:00,6.319257097462237,6.4586521162014385,6.300671065421946,6.402894020080566,1450400
2025-01-02 00:00:00+00:00,6.449359442192239,6.700271100985158,6.449359442192239,6.625926971435547,1186000
2025-01-03 00:00:00+00:00,6.663099068541422,6.718857165974184,6.532996841198314,6.598047733306885,952700
2025-01-06 00:00:00+00:00,6.6538056405995745,6.737443005921667,6.486531353081346,6.532996654510498,1821100
2025-01-07 00:00:00+00:00,6.523703516632225,6.607340883231985,6.319257162097877,6.3750152587890625,1633400
2025-01-08 00:00:00+00:00,6.29137786298142,6.319257132760565,6.086931509396219,6.300671100616455,1250200
2025-01-10 00:00:00+00:00,6.207740633850638,6.2542059367999485,5.9754150053560275,6.012587070465088,1589300
2025-01-13 00:00:00+00:00,6.040466402054811,6.124103770960497,5.863898869435015,6.0869317054748535,1401700
2025-01-14 00:00:00+00:00,6.086931515654702,6.133396374499769,5.956828847386208,5.9940009117126465,1038700
2025-01-15 00:00:00+00:00,6.114810571926933,6.1891547033711785,5.947536276177379,5.956829071044922,1069900
2025-01-16 00:00:00+00:00,5.910363988541141,6.0497594513282635,5.826726622243675,5.9940009117126465,1235900
2025-01-17 00:00:00+00:00,6.0683457382303665,6.096224566082521,5.9661223354785164,6.031173229217529,1617700
