"('date', '')","('open', 'ARI')","('high', 'ARI')","('low', 'ARI')","('close', 'ARI')","('volume', 'ARI')"
2024-05-30 00:00:00+00:00,8.557186711951863,8.643797416893348,8.479236499312385,8.600492477416992,658300
2024-05-31 00:00:00+00:00,8.626476176358102,8.77371529307618,8.557187277430632,8.747732162475586,979800
2024-06-03 00:00:00+00:00,8.82568259033738,8.84300523009719,8.661121642563796,8.834343910217285,590500
2024-06-04 00:00:00+00:00,8.747732325095985,8.773715456179604,8.60049320564073,8.617815017700195,1064300
2024-06-05 00:00:00+00:00,8.661119823925388,8.730408716437692,8.591830931413085,8.721747398376465,789900
2024-06-06 00:00:00+00:00,8.687104829066458,8.72174928280793,8.626477241516113,8.626477241516113,648800
2024-06-07 00:00:00+00:00,8.505220348352717,8.66978210585628,8.496559855317406,8.617815017700195,687900
2024-06-10 00:00:00+00:00,8.565847715861334,8.617813971721219,8.50521931603981,8.531203269958496,803000
2024-06-11 00:00:00+00:00,8.470576612452696,8.505221065481562,8.409949026149407,8.435932159423828,767400
2024-06-12 00:00:00+00:00,8.661120414733887,8.817020846515517,8.643797777429791,8.661120414733887,983300
2024-06-13 00:00:00+00:00,8.661120786832125,8.678443424880435,8.548526117484647,8.617815017700195,673500
2024-06-14 00:00:00+00:00,8.539864527425951,8.669781830698481,8.522542715916238,8.643797874450684,584100
2024-06-17 00:00:00+00:00,8.600492510455998,8.808359194300616,8.600492510455998,8.799697875976562,691700
2024-06-18 00:00:00+00:00,8.808359791647748,8.825681603481772,8.67844331193165,8.739070892333984,620200
2024-06-20 00:00:00+00:00,8.695765700164326,8.86898795993077,8.669782567696583,8.782377243041992,920600
2024-06-21 00:00:00+00:00,8.79103715382489,8.817021110559176,8.652459355197363,8.739070892333984,2357000
2024-06-24 00:00:00+00:00,8.791038186349741,8.912294187385003,8.7563937326238,8.825682640075684,921800
2024-06-25 00:00:00+00:00,8.79969778630075,8.825680915019344,8.704425763673392,8.71308708190918,538700
2024-06-26 00:00:00+00:00,8.687103804854244,8.75639270416801,8.661120674108792,8.739070892333984,610500
2024-06-27 00:00:00+00:00,8.747731584405168,8.773714713288737,8.513880946486733,8.600492477416992,1108300
2024-06-28 00:00:00+00:00,8.717201159874573,8.797999247562096,8.645380827744752,8.789021492004395,1857800
2024-07-01 00:00:00+00:00,8.771067158479449,8.797999569973623,8.573560809801673,8.663335800170898,873600
2024-07-02 00:00:00+00:00,8.645380695350022,8.833909278345164,8.636402939929805,8.780043601989746,721200
2024-07-03 00:00:00+00:00,8.780043564865794,8.851863895592093,8.744133399502644,8.771066665649414,450300
2024-07-05 00:00:00+00:00,8.80697560054763,8.824930252637737,8.726177525727763,8.7531099319458,633000
2024-07-08 00:00:00+00:00,8.815954399194444,8.914708003561058,8.815954399194444,8.905730247497559,773400
2024-07-09 00:00:00+00:00,8.887773140422324,8.995504481519594,8.8608407332309,8.932661056518555,483800
2024-07-10 00:00:00+00:00,8.932661699148031,9.058347702026367,8.932661699148031,9.058347702026367,537300
2024-07-11 00:00:00+00:00,9.193010330926743,9.372561146732767,9.166077922597294,9.34562873840332,1021100
2024-07-12 00:00:00+00:00,9.42642668599158,9.668820926019524,9.42642668599158,9.489269256591797,1790500
2024-07-15 00:00:00+00:00,9.48029306770107,9.605978218309675,9.426427391607469,9.543135643005371,1110700
2024-07-16 00:00:00+00:00,9.650866264429617,9.731664351536965,9.58802368830874,9.704731941223145,1203300
2024-07-17 00:00:00+00:00,9.480292169797925,9.884281705656456,9.453358906219107,9.857348442077637,1256600
2024-07-18 00:00:00+00:00,9.839395906471413,10.054856924470952,9.776553323596374,9.79450798034668,1418500
2024-07-19 00:00:00+00:00,9.803485736804822,9.93814865901304,9.731665397471643,9.79450798034668,758600
2024-07-22 00:00:00+00:00,9.776551111054795,9.839393679707864,9.722685440662318,9.767573356628418,715700
2024-07-23 00:00:00+00:00,9.722685750386766,10.009967051856146,9.722685750386766,9.947124481201172,689200
2024-07-24 00:00:00+00:00,9.866327065325967,9.866327065325967,9.435405084112084,9.462337493896484,947900
2024-07-25 00:00:00+00:00,9.50722534340719,9.73166408765697,9.462337423324062,9.534157752990723,843000
2024-07-26 00:00:00+00:00,9.605978281243463,9.695754123265672,9.49824778451634,9.623933792114258,569100
2024-07-29 00:00:00+00:00,9.677798098575874,9.758596180872908,9.605977771237583,9.659843444824219,632500
2024-07-30 00:00:00+00:00,9.722686186499043,9.86632684367675,9.695753777319686,9.830416679382324,608800
2024-07-31 00:00:00+00:00,9.902237389148642,9.974057720502152,9.776552237362939,9.785529136657715,767400
2024-08-01 00:00:00+00:00,9.839393916439105,9.866326324200433,9.480292292402053,9.561089515686035,891600
2024-08-02 00:00:00+00:00,9.363584518432617,9.462337255935878,9.282786434945471,9.363584518432617,868400
2024-08-05 00:00:00+00:00,8.977550127445998,9.166078714368998,8.77106688547437,9.022438049316406,1177700
2024-08-06 00:00:00+00:00,9.040392326345431,9.201988495855483,8.941639587292547,9.067325592041016,962300
2024-08-07 00:00:00+00:00,8.86084103900134,9.13914544346909,8.86084103900134,8.959593772888184,1608300
2024-08-08 00:00:00+00:00,9.049369878181617,9.139145716150681,8.959594040212552,9.130167961120605,1058200
2024-08-09 00:00:00+00:00,9.13016775871451,9.228920493358563,9.067325187228823,9.193010330200195,1059100
2024-08-12 00:00:00+00:00,9.193012042819804,9.193012042819804,8.896752927529988,8.941640853881836,943600
2024-08-13 00:00:00+00:00,8.94163996118285,9.085280626235441,8.914707550526963,9.022438049316406,815800
2024-08-14 00:00:00+00:00,9.031415427279434,9.076302491107015,8.98652750728599,9.067325592041016,628400
2024-08-15 00:00:00+00:00,9.157100370044988,9.20198828902952,9.022437469257234,9.130167961120605,701000
2024-08-16 00:00:00+00:00,9.112211807999188,9.201987639632648,9.094257155371965,9.157099723815918,700500
2024-08-19 00:00:00+00:00,9.175055676703924,9.219943594693339,9.121190003883461,9.193010330200195,775600
2024-08-20 00:00:00+00:00,9.130167244493721,9.184032058114637,9.049369167896574,9.076301574707031,668000
2024-08-21 00:00:00+00:00,9.112212451060456,9.148122615014913,9.03141522428731,9.130167961120605,655000
2024-08-22 00:00:00+00:00,9.148122993877411,9.148122993877411,9.058348008356228,9.085280418395996,524200
2024-08-23 00:00:00+00:00,9.14812355224803,9.36358541421487,9.103236484830624,9.282787322998047,675800
2024-08-26 00:00:00+00:00,9.372561417357751,9.49824742013396,9.327674354234535,9.363584518432617,741100
2024-08-27 00:00:00+00:00,9.345628565213302,9.372560973043647,9.29176374955261,9.32767391204834,523100
2024-08-28 00:00:00+00:00,9.291763921744424,9.408471309893972,9.27380841208091,9.34562873840332,598900
2024-08-29 00:00:00+00:00,9.408471818161814,9.507225414314398,9.345629243276257,9.462337493896484,761200
2024-08-30 00:00:00+00:00,9.516202791581192,9.525179690375452,9.39949454559743,9.507225036621094,719600
2024-09-03 00:00:00+00:00,9.444382601919763,9.507225175224942,9.291764190036455,9.363584518432617,888000
2024-09-04 00:00:00+00:00,9.336652146365308,9.381540069948647,9.26483181109834,9.282787322998047,1123100
2024-09-05 00:00:00+00:00,9.32767391204834,9.426426644870146,9.21994342456115,9.32767391204834,1643200
2024-09-06 00:00:00+00:00,9.327673841989435,9.327673841989435,9.166077683889473,9.246875762939453,1199700
2024-09-09 00:00:00+00:00,9.264830208076601,9.264830208076601,9.013459078135007,9.157099723815918,887100
2024-09-10 00:00:00+00:00,9.193010330200195,9.23789824818961,9.121190003883461,9.193010330200195,705600
2024-09-11 00:00:00+00:00,9.130168133242798,9.175056053073558,8.977549719517727,9.148122787475586,679600
2024-09-12 00:00:00+00:00,8.73515558849405,8.833909184738244,8.304233606880414,8.537650108337402,4786200
2024-09-13 00:00:00+00:00,8.600491349086688,8.654357016515146,8.492760870395513,8.582536697387695,1331600
2024-09-16 00:00:00+00:00,8.618448733069249,8.699245967551773,8.564583053914975,8.663335800170898,1041200
2024-09-17 00:00:00+00:00,8.72617878180021,8.833909278345164,8.672313105444792,8.780043601989746,956300
2024-09-18 00:00:00+00:00,8.797999049460179,8.896751789873624,8.681290798335631,8.69924545288086,1105400
2024-09-19 00:00:00+00:00,8.878797606356489,8.941640184847456,8.753111593208633,8.806977272033691,1161100
2024-09-20 00:00:00+00:00,8.735156134932648,8.762089402592748,8.654358900450124,8.663335800170898,3958700
2024-09-23 00:00:00+00:00,8.672313384778175,8.771066985249625,8.645380973815918,8.645380973815918,789700
2024-09-24 00:00:00+00:00,8.645381544868831,8.717201882956065,8.61844913212761,8.690269470214844,723200
2024-09-25 00:00:00+00:00,8.699245080195459,8.708222835166392,8.438896179199219,8.438896179199219,1074800
2024-09-26 00:00:00+00:00,8.528673115707756,8.546628627963637,8.438897266760243,8.447875022888184,889500
2024-09-27 00:00:00+00:00,8.564582590151732,8.564582590151732,8.411964173005659,8.465829849243164,1402800
2024-09-30 00:00:00+00:00,8.438162816390252,8.493495420858574,8.401274706572007,8.475050926208496,961100
2024-10-01 00:00:00+00:00,8.438162711250058,8.465829452880445,8.133835589171001,8.179945945739746,1546200
2024-10-02 00:00:00+00:00,8.161502330801389,8.253722164456978,8.133835589171001,8.179945945739746,1009400
2024-10-03 00:00:00+00:00,8.170724443786508,8.253722917284213,8.078504601719489,8.226057052612305,1119100
2024-10-04 00:00:00+00:00,8.318277543591192,8.364387023605625,8.161502848992638,8.19839096069336,916500
2024-10-07 00:00:00+00:00,8.161502071999083,8.18916793327028,8.013948759761652,8.078503608703613,1236000
2024-10-08 00:00:00+00:00,8.087726289662168,8.106169905005483,7.995505574499836,8.060059547424316,828200
2024-10-09 00:00:00+00:00,8.013948903681674,8.060059259616335,7.967839427228901,7.977060794830322,910700
2024-10-10 00:00:00+00:00,7.9401729756058845,7.977061085802772,7.857175387274328,7.96783971786499,1103100
2024-10-11 00:00:00+00:00,7.967839891972546,8.032393866357207,7.894063669966666,7.940173149108887,794400
2024-10-14 00:00:00+00:00,7.977061103977069,8.189168397703861,7.912507130855921,8.133835792541504,998000
2024-10-15 00:00:00+00:00,8.12461443679109,8.290610493563749,8.11539218933652,8.170723915100098,1503700
2024-10-16 00:00:00+00:00,8.253722203880717,8.345942917458697,8.235278588854262,8.290610313415527,1138100
2024-10-17 00:00:00+00:00,8.262944642986591,8.318277248314491,8.179946174735704,8.207612037658691,1141000
2024-10-18 00:00:00+00:00,8.235278780063604,8.235278780063604,8.16150255928102,8.207612037658691,675200
2024-10-21 00:00:00+00:00,8.20761197542364,8.216834222822015,7.977061067355764,8.023171424865723,1814000
2024-10-22 00:00:00+00:00,8.023170977873715,8.087725826583904,7.995505116701845,8.004727363586426,915000
2024-10-23 00:00:00+00:00,7.977061079674601,8.078504042249552,7.9125071067501205,8.060059547424316,1355300
2024-10-24 00:00:00+00:00,8.11539218933652,8.17994616255467,8.032393721209228,8.170723915100098,834600
2024-10-25 00:00:00+00:00,8.207612013103365,8.244500123384295,8.115392177142,8.133835792541504,1243500
2024-10-28 00:00:00+00:00,8.170723251684374,8.226055852437186,8.12461377711919,8.16150188446045,1425200
2024-10-29 00:00:00+00:00,8.096947251601465,8.17994571518953,8.041615528864005,8.1522798538208,1859900
2024-10-30 00:00:00+00:00,8.179946691837804,8.32749914273062,8.161503075217194,8.226057052612305,1364300
2024-10-31 00:00:00+00:00,8.13383610560563,8.318277543591192,8.032394018299136,8.19839096069336,2342600
2024-11-01 00:00:00+00:00,8.281389196505975,8.327499559588668,8.087727254626309,8.096948623657227,2425100
2024-11-04 00:00:00+00:00,8.115391290709839,8.336719928220022,8.106169044276458,8.281387329101562,2192000
2024-11-05 00:00:00+00:00,8.272167184094801,8.290610800204183,8.115392489496248,8.19839096069336,1613000
2024-11-06 00:00:00+00:00,8.447385038094742,8.585716109105041,8.124614298034526,8.401274681091309,1894500
2024-11-07 00:00:00+00:00,8.38283109140384,8.539605778001858,8.36438659675376,8.475050926208496,1234700
2024-11-08 00:00:00+00:00,8.502717248917376,8.622603819785581,8.48427275517679,8.530383110046387,877800
2024-11-11 00:00:00+00:00,8.576494205545155,8.659492675581447,8.465829871990746,8.539606094360352,860700
2024-11-12 00:00:00+00:00,8.465829300651581,8.576493626737511,8.364386342128064,8.373608589172363,888900
2024-11-13 00:00:00+00:00,8.43816331229701,8.511939536269294,8.40127520031087,8.419719696044922,803300
2024-11-14 00:00:00+00:00,8.438162790797673,8.53960575210161,8.382831065979081,8.401274681091309,653000
2024-11-15 00:00:00+00:00,8.39205234355264,8.484272167421357,8.30905388643353,8.364385604858398,1236700
2024-11-18 00:00:00+00:00,8.318277382156328,8.438163083245552,8.272167023554813,8.392053604125977,824800
2024-11-19 00:00:00+00:00,8.34594275491496,8.475050696031369,8.309054646098572,8.44738483428955,582300
2024-11-20 00:00:00+00:00,8.392053097093843,8.475050682183685,8.299832385462615,8.410496711730957,618400
2024-11-21 00:00:00+00:00,8.38282993503752,8.511937861850678,8.37360768898464,8.484272003173828,822100
2024-11-22 00:00:00+00:00,8.484273173533536,8.576493887820103,8.46582955836537,8.475050926208496,682100
2024-11-25 00:00:00+00:00,8.521162033081055,8.659493116681883,8.511939784944602,8.521162033081055,1051000
2024-11-26 00:00:00+00:00,8.484273272453974,8.55804949295064,8.36438669427641,8.548828125,685500
2024-11-27 00:00:00+00:00,8.576494216918945,8.65027043938639,8.530383858006305,8.576494216918945,827300
2024-11-29 00:00:00+00:00,8.576493464915984,8.650269680914594,8.521160863176094,8.530383110046387,511600
2024-12-02 00:00:00+00:00,8.576494216918945,8.613382328152667,8.47505125141475,8.576494216918945,963600
2024-12-03 00:00:00+00:00,8.576494391856514,8.594938008108603,8.392053831925807,8.419719696044922,803400
2024-12-04 00:00:00+00:00,8.428941422982513,8.438162790797673,8.299832599269282,8.401274681091309,4229800
2024-12-05 00:00:00+00:00,8.392053810664079,8.465830034449446,8.336721203084073,8.345943450927734,929800
2024-12-06 00:00:00+00:00,8.392053083260961,8.447384806562983,8.345942727521352,8.373608589172363,685700
2024-12-09 00:00:00+00:00,8.465830303226314,8.65027086854543,8.419719942026038,8.521162033081055,1252500
2024-12-10 00:00:00+00:00,8.530384290681585,8.585716900079703,8.401275455073968,8.558050155639648,805200
2024-12-11 00:00:00+00:00,8.594937079174702,8.659491927784886,8.511938616305802,8.530383110046387,725300
2024-12-12 00:00:00+00:00,8.530383110046387,8.613381572915289,8.438162400307192,8.530383110046387,1255300
2024-12-13 00:00:00+00:00,8.530383298996894,8.585715901962416,8.355165001989528,8.44738483428955,1196300
2024-12-16 00:00:00+00:00,8.364386355915343,8.548827779177799,8.355164988337728,8.410496711730957,1617800
2024-12-17 00:00:00+00:00,8.382831344897193,8.465829814368561,8.29061062782191,8.355165481567383,2213100
2024-12-18 00:00:00+00:00,8.392053405463477,8.42894151557506,8.00472780955089,8.023171424865723,1629700
2024-12-19 00:00:00+00:00,8.087727254626309,8.272167827475055,8.087727254626309,8.096948623657227,1934400
2024-12-20 00:00:00+00:00,8.023172021290117,8.336721420288086,8.023172021290117,8.336721420288086,6818800
2024-12-23 00:00:00+00:00,8.32749768178664,8.32749768178664,8.207611116598168,8.281387329101562,1243200
2024-12-24 00:00:00+00:00,8.299832157519717,8.382830619812012,8.253721802970457,8.382830619812012,460700
2024-12-26 00:00:00+00:00,8.36438684968936,8.36438684968936,8.253722516888182,8.355165481567383,777000
2024-12-27 00:00:00+00:00,8.290610505909578,8.392053469097073,8.179946174735704,8.207612037658691,898300
2024-12-30 00:00:00+00:00,8.18916793327028,8.198390180187971,7.958617037219255,8.078503608703613,1308200
2024-12-31 00:00:00+00:00,8.1449541181693,8.287348060073237,8.1449541181693,8.220897674560547,1085100
2025-01-02 00:00:00+00:00,8.30633486820709,8.420250209189977,8.268363087879461,8.353799819946289,981500
2025-01-03 00:00:00+00:00,8.382278896547344,8.534166026332326,8.372785724606105,8.515180587768555,843300
2025-01-06 00:00:00+00:00,8.534165276291926,8.553151618505753,8.420249938964844,8.420249938964844,756200
2025-01-07 00:00:00+00:00,8.429742797620372,8.505686353023554,8.344306071462148,8.401264190673828,996400
2025-01-08 00:00:00+00:00,8.353800415832733,8.372785854691475,8.22089872254667,8.334814071655273,815700
2025-01-10 00:00:00+00:00,8.211404409093097,8.211404409093097,8.050024127291021,8.13546085357666,951200
2025-01-13 00:00:00+00:00,8.069011132735852,8.20191281848387,8.012053008752797,8.173433303833008,725500
2025-01-14 00:00:00+00:00,8.17343319758466,8.40126478523658,8.17343319758466,8.382278442382812,906100
2025-01-15 00:00:00+00:00,8.543658811601698,8.629095544568703,8.363293079474765,8.439236640930176,921500
2025-01-16 00:00:00+00:00,8.42025067899359,8.581630980719808,8.42025067899359,8.515180587768555,632700
2025-01-17 00:00:00+00:00,8.553151787201944,8.66706712677581,8.486700493461539,8.562644958496094,577600
2025-01-21 00:00:00+00:00,8.553152097191163,8.591123878425318,8.486700801042383,8.58163070678711,986400
2025-01-22 00:00:00+00:00,8.52467211974917,8.553151633118567,8.429743124473731,8.448728561401367,701300
