"('date', '')","('open', 'BXSL')","('high', 'BXSL')","('low', 'BXSL')","('close', 'BXSL')","('volume', 'BXSL')"
2021-12-29 00:00:00+00:00,23.719308589983488,23.95650064180353,23.3194687132015,23.516000747680664,89500
2021-12-30 00:00:00+00:00,23.65708713286627,23.75687734271705,23.061787639700754,23.37148094177246,68500
2021-12-31 00:00:00+00:00,23.681174128368557,23.86286051465825,23.06867105909024,23.399009704589844,39400
2022-01-03 00:00:00+00:00,22.538749434355154,22.71080095675481,21.02469551217859,21.56149673461914,368300
2022-01-04 00:00:00+00:00,21.50644217768023,22.015714570929813,21.09351822533896,21.33439064025879,209100
2022-01-05 00:00:00+00:00,21.334389672336123,21.678492731567353,20.474132024258054,20.866409301757812,160900
2022-01-06 00:00:00+00:00,20.439722909358704,21.148574394375373,20.350255375960128,20.611774444580078,143700
2022-01-07 00:00:00+00:00,20.439727450344574,21.692262695001435,20.439727450344574,21.238046646118164,173300
2022-01-10 00:00:00+00:00,20.90770198253564,20.90770198253564,20.391547376871525,20.611774444580078,144600
2022-01-11 00:00:00+00:00,20.818234811617632,21.89183597485686,20.62622576912656,21.850543975830078,170900
2022-01-12 00:00:00+00:00,21.100401315735933,21.884955938729725,21.024698216096493,21.121047973632812,93100
2022-01-13 00:00:00+00:00,20.935230837000134,21.280710875937295,20.646184205615555,20.997169494628906,113800
2022-01-14 00:00:00+00:00,20.79693237622323,21.059310086358966,20.64502831307029,20.865978240966797,88700
2022-01-18 00:00:00+00:00,20.458602653840224,20.79693373461666,19.333138391243395,20.555269241333008,435400
2022-01-19 00:00:00+00:00,20.34122086124547,20.65193251063941,19.857893238479292,20.43098258972168,199900
2022-01-20 00:00:00+00:00,20.375746253391558,20.779670103314647,20.265271286730602,20.651933670043945,126200
2022-01-21 00:00:00+00:00,20.562171600791146,20.84181076150304,20.23765025996348,20.64502716064453,91700
2022-01-24 00:00:00+00:00,19.68527745354335,20.645029239787323,19.68527745354335,20.603601455688477,169900
2022-01-25 00:00:00+00:00,19.913134045515164,20.427532919159265,19.86480140686035,19.86480140686035,83000
2022-01-26 00:00:00+00:00,20.002892829065836,20.707171749529582,19.885513008988543,20.472412109375,154600
2022-01-27 00:00:00+00:00,20.327412478125314,20.631217960892723,19.816465456781494,19.850988388061523,152100
2022-01-28 00:00:00+00:00,20.023604620692808,20.368839183118546,19.954557444814593,20.33431625366211,130200
2022-01-31 00:00:00+00:00,20.065035460130744,20.548364448039354,19.685277910320792,19.97527503967285,157600
2022-02-01 00:00:00+00:00,20.02360591888428,20.714075088500977,19.802655995321402,20.714075088500977,204900
2022-02-02 00:00:00+00:00,20.375747576479565,20.95574184759393,20.0443226549758,20.541460037231445,181100
2022-02-03 00:00:00+00:00,20.29288673400879,20.70716846365781,20.175506932557653,20.29288673400879,58300
2022-02-04 00:00:00+00:00,20.175509008646305,20.707170594455192,19.726704304079433,20.051225662231445,205300
2022-02-07 00:00:00+00:00,19.885509161397543,20.227291938627918,19.76122583209722,19.857891082763672,74200
2022-02-08 00:00:00+00:00,19.788845018125,20.63121687655929,19.788845018125,20.5345516204834,74700
2022-02-09 00:00:00+00:00,20.375745273195918,20.54145771521559,20.09058143351698,20.299793243408203,90100
2022-02-10 00:00:00+00:00,20.168608320712348,20.707174867508385,20.168608320712348,20.40336799621582,70600
2022-02-11 00:00:00+00:00,20.40336516825815,20.700267147123874,20.40336516825815,20.555269241333008,101200
2022-02-14 00:00:00+00:00,20.53455429290998,20.552507166783563,20.213486002627054,20.3136043548584,55900
2022-02-15 00:00:00+00:00,20.368841572551222,20.575981807519785,20.272176305161295,20.52074432373047,79900
2022-02-16 00:00:00+00:00,20.368840259842894,20.569076948777965,20.320507629262817,20.43098258972168,57300
2022-02-17 00:00:00+00:00,20.327410650093626,20.506932773929368,20.265268325805664,20.265268325805664,77200
2022-02-18 00:00:00+00:00,20.361935743608925,20.437887774030095,19.816465782032193,20.258365631103516,101600
2022-02-22 00:00:00+00:00,20.092651706025013,20.365387325183963,20.023604530457952,20.210031509399414,97500
2022-02-23 00:00:00+00:00,20.030506293900437,20.182409003174246,19.902769894807346,19.989078521728516,180900
2022-02-24 00:00:00+00:00,19.809558880718203,20.196221208611423,19.788844333576225,20.009794235229492,66100
2022-02-25 00:00:00+00:00,20.009797553643473,20.02360725402832,19.857894800306706,20.02360725402832,110400
2022-02-28 00:00:00+00:00,19.878610758587044,20.02360867199941,19.823371953135922,19.947656631469727,118300
2022-03-01 00:00:00+00:00,19.678376028538388,20.092657892532344,19.557544421816115,19.871707916259766,237800
2022-03-02 00:00:00+00:00,19.685277716287548,19.871704722668916,19.367661188715708,19.402185440063477,391500
2022-03-03 00:00:00+00:00,19.402182062339882,19.788844391362204,19.353849435832753,19.64384651184082,291300
2022-03-04 00:00:00+00:00,19.43670771980795,20.714076003411417,19.36766053640348,20.651933670043945,706900
2022-03-07 00:00:00+00:00,20.161701799704765,20.53455449458735,19.574802697887662,19.892417907714844,389500
2022-03-08 00:00:00+00:00,19.885511147880756,20.09265268467111,19.540276570195566,19.602418899536133,175400
2022-03-09 00:00:00+00:00,19.15361543933011,19.62313470578391,18.71171557300441,19.367660522460938,570600
2022-03-10 00:00:00+00:00,19.33313749789014,19.726704729096998,19.33313749789014,19.62313461303711,337100
2022-03-11 00:00:00+00:00,19.395281609652375,20.085750869328244,19.395281609652375,19.788848876953125,217600
2022-03-14 00:00:00+00:00,19.485041618348813,19.94765606514316,19.340043709053027,19.837181091308594,281500
2022-03-15 00:00:00+00:00,19.57342694685161,19.9898817689687,19.302729723822395,19.781654357910156,294300
2022-03-16 00:00:00+00:00,19.78165099312301,19.906587948057847,19.330490796651816,19.47624969482422,352400
2022-03-17 00:00:00+00:00,19.28190207456035,19.955171740154103,19.28190207456035,19.91352653503418,212200
2022-03-18 00:00:00+00:00,19.767771520227363,20.128700256347656,19.762912889623387,20.128700256347656,319900
2022-03-21 00:00:00+00:00,19.899648008144677,20.246694536836507,19.85106170594821,19.955175399780273,313100
2022-03-22 00:00:00+00:00,20.21892874760364,20.29527940215109,19.82329594472568,19.94129180908203,188400
2022-03-23 00:00:00+00:00,19.795531756719797,19.94129064447707,19.52483459907772,19.55259895324707,135700
2022-03-24 00:00:00+00:00,19.73306489892494,19.873965168623403,19.538718375463475,19.726123809814453,115300
2022-03-25 00:00:00+00:00,19.71224173214649,20.045406067885022,19.62895131015055,19.85106086730957,103700
2022-03-28 00:00:00+00:00,19.781653036377918,19.89270782470703,19.538720190453915,19.89270782470703,125700
2022-03-29 00:00:00+00:00,19.78164670686699,20.232806805581525,19.642827603934638,19.94822883605957,173700
2022-03-30 00:00:00+00:00,19.877519437714618,20.2098716356536,19.877519437714618,19.969446182250977,118300
2022-03-31 00:00:00+00:00,19.912877841144645,20.224016936748473,19.672452360280325,19.714879989624023,207400
2022-04-01 00:00:00+00:00,19.615879543328603,20.3088699229839,19.615879543328603,20.273513793945312,156500
2022-04-04 00:00:00+00:00,20.21694189951687,20.641222164893623,20.195727414185605,20.478580474853516,163200
2022-04-05 00:00:00+00:00,20.577584843951048,20.83922348014427,20.386658477809984,20.499799728393555,110100
2022-04-06 00:00:00+00:00,20.429085923443157,20.429085923443157,19.976520925232606,20.011877059936523,141900
2022-04-07 00:00:00+00:00,19.97651958813975,20.139159954891863,19.83509236129009,19.955305099487305,118800
2022-04-08 00:00:00+00:00,20.195730780278204,20.323015015981113,19.85630705090378,20.125017166137695,75100
2022-04-11 00:00:00+00:00,20.153305057514466,20.365444571251405,19.9906646737328,20.139162063598633,152800
2022-04-12 00:00:00+00:00,19.983589876358348,20.188657859269096,19.481524465266677,19.50273895263672,374600
2022-04-13 00:00:00+00:00,19.531024030965888,19.962374464173873,19.531024030965888,19.81387710571289,139900
2022-04-14 00:00:00+00:00,19.69366838036316,19.96945001566219,19.34717312482716,19.375457763671875,222000
2022-04-18 00:00:00+00:00,19.368382625652302,19.820240807157667,19.198670778238302,19.25524139404297,163200
2022-04-19 00:00:00+00:00,19.375457003161213,20.018948359434535,19.21988812374626,19.856307983398438,158800
2022-04-20 00:00:00+00:00,19.693666282624463,20.07551763322967,19.566382049506068,19.77145004272461,109300
2022-04-21 00:00:00+00:00,19.905804989537604,19.927019477140103,19.594665915117233,19.658308029174805,70100
2022-04-22 00:00:00+00:00,19.45324455715574,19.941167095211515,19.45324455715574,19.78559684753418,95300
2022-04-25 00:00:00+00:00,19.580525605243977,19.799736597061436,19.375456257374402,19.714879989624023,105100
2022-04-26 00:00:00+00:00,19.729021565577163,19.799735175238716,19.028959662302643,19.092601776123047,203100
2022-04-27 00:00:00+00:00,19.057248503233993,19.700739885018507,19.057248503233993,19.085533142089844,230700
2022-04-28 00:00:00+00:00,19.16331711856962,19.651239585728323,18.979462256325036,19.516883850097656,182800
2022-04-29 00:00:00+00:00,19.410813155120465,19.799736001361502,19.333028046372267,19.495668411254883,115200
2022-05-02 00:00:00+00:00,19.17745952144894,19.44616963569214,18.746107690657222,18.96531867980957,426400
2022-05-03 00:00:00+00:00,18.781468965732003,19.17746477238551,18.63297154979972,18.746112823486328,479700
2022-05-04 00:00:00+00:00,18.75317619511635,19.226955579151145,18.67539109738309,19.064313888549805,723000
2022-05-05 00:00:00+00:00,18.8168207424099,19.057246213168796,18.435674793096553,19.021888732910156,554400
2022-05-06 00:00:00+00:00,18.54103984769496,18.717823222344514,18.010689723746307,18.597610473632812,765900
2022-05-09 00:00:00+00:00,18.13796910613443,18.50214367741995,17.713688850983676,17.749046325683594,596500
2022-05-10 00:00:00+00:00,17.756118944900564,18.233433419199034,17.268196553145575,17.607620239257812,899600
2022-05-11 00:00:00+00:00,17.501554108474764,17.947047619604074,17.331842230485023,17.713693618774414,550200
2022-05-12 00:00:00+00:00,17.34598110231018,17.749046885350545,17.34598110231018,17.678333282470703,465200
2022-05-13 00:00:00+00:00,17.820904555829983,18.448199797959266,17.778134765591584,18.355531692504883,499100
2022-05-16 00:00:00+00:00,18.462456801550356,18.462456801550356,17.906445450966107,18.241477966308594,251400
2022-05-17 00:00:00+00:00,18.248602922272553,18.755429662877734,17.934954683524193,18.027624130249023,537600
2022-05-18 00:00:00+00:00,17.87080181464744,18.433943017943662,17.87080181464744,18.070396423339844,378200
2022-05-19 00:00:00+00:00,17.820907062815273,18.44107522683726,17.820907062815273,18.006244659423828,523900
2022-05-20 00:00:00+00:00,18.14880926786665,18.14880926786665,17.521514000822588,17.692594528198242,362200
2022-05-23 00:00:00+00:00,17.81377470922148,17.96347100339036,17.642694201333487,17.892187118530273,233500
2022-05-24 00:00:00+00:00,17.849415869952068,18.070394671260235,17.713976635770397,17.984853744506836,254300
2022-05-25 00:00:00+00:00,17.84941821004861,17.97059905276039,17.471614553432836,17.721107482910156,296100
2022-05-26 00:00:00+00:00,17.59279620593234,18.51092923316744,17.59279620593234,18.184450149536133,390200
2022-05-27 00:00:00+00:00,18.020502840657464,18.269994467469672,17.66408467706586,17.863677978515625,471400
2022-05-31 00:00:00+00:00,17.671207263225433,17.735361260249025,17.464484145212197,17.685462951660156,206400
2022-06-01 00:00:00+00:00,17.713977047783473,17.78526092846483,17.22924829070258,17.685462951660156,371800
2022-06-02 00:00:00+00:00,17.607052203563732,18.391170825404036,17.443098867343032,18.29137420654297,840700
2022-06-03 00:00:00+00:00,17.97772784241624,18.419686869112386,17.877931213005894,17.899316787719727,290100
2022-06-06 00:00:00+00:00,17.956342202740778,18.203696422835495,17.61417983260085,17.713977813720703,553300
2022-06-07 00:00:00+00:00,17.642692852020264,17.913569962219484,17.5072536171072,17.82090187072754,450700
2022-06-08 00:00:00+00:00,17.649822887944808,17.920700021349468,17.649822887944808,17.842288970947266,227700
2022-06-09 00:00:00+00:00,17.678336500999997,17.85654554379083,17.521513032809814,17.63556671142578,325900
2022-06-10 00:00:00+00:00,17.478739617576178,17.77813080174639,17.464482570799785,17.585664749145508,257000
2022-06-13 00:00:00+00:00,17.46448348549461,17.77813173286841,17.39319960750599,17.52863883972168,735600
2022-06-14 00:00:00+00:00,17.443100984183577,17.607054340301147,17.108068466186523,17.108068466186523,603500
2022-06-15 00:00:00+00:00,17.186481783768503,17.46448747585446,16.694624408854946,16.90134620666504,832300
2022-06-16 00:00:00+00:00,16.658983325159014,17.671210828077722,16.452260165443057,17.50725746154785,804200
2022-06-17 00:00:00+00:00,17.378944290702787,17.564281848079688,16.929858126016963,17.186479568481445,1593800
2022-06-21 00:00:00+00:00,17.14371102056568,17.713980828089756,17.14371102056568,17.6070556640625,395600
2022-06-22 00:00:00+00:00,17.421715382521683,17.571410317068615,17.00827048187161,17.072425842285156,507100
2022-06-23 00:00:00+00:00,17.015400999998718,17.143710376232683,16.644725842983686,16.72313690185547,313500
2022-06-24 00:00:00+00:00,16.694622788217007,17.279148217207084,16.58056911229831,17.115196228027344,260400
2022-06-27 00:00:00+00:00,16.986886183431473,17.6997223663025,16.986886183431473,17.421716690063477,351200
2022-06-28 00:00:00+00:00,17.38607191968783,17.713977230350814,16.901343157611127,16.92985725402832,290900
2022-06-29 00:00:00+00:00,17.134005857934447,17.36731975774957,16.886109491715743,16.988183975219727,192300
2022-06-30 00:00:00+00:00,16.988183805929364,17.804783837805264,16.893400556571702,17.236080169677734,327200
2022-07-01 00:00:00+00:00,17.07568163654731,18.103722132856284,17.07568163654731,17.7464599609375,380600
2022-07-05 00:00:00+00:00,17.301702390146637,17.396487043931717,16.04034807947386,16.71112632751465,1790900
2022-07-06 00:00:00+00:00,16.339279683930183,17.075677556884184,16.11325701501497,16.120548248291016,1233500
2022-07-07 00:00:00+00:00,16.20075272608656,16.68925434165473,16.16429794205675,16.51426887512207,1177700
2022-07-08 00:00:00+00:00,16.339284046925926,17.192339098762503,16.339284046925926,16.798622131347656,978600
2022-07-11 00:00:00+00:00,16.60905368069937,16.71112818938449,16.17158931529604,16.346574783325195,818500
2022-07-12 00:00:00+00:00,16.57988915209258,16.995479822806445,16.46323217051188,16.747583389282227,861700
2022-07-13 00:00:00+00:00,16.601762952309773,16.94444266382463,16.601762952309773,16.798622131347656,1084900
2022-07-14 00:00:00+00:00,16.62363230274996,17.119425084208725,16.339281133067715,17.010059356689453,678900
2022-07-15 00:00:00+00:00,17.0247663860528,17.620448973859776,16.921809282716747,17.046829223632812,738700
2022-07-18 00:00:00+00:00,17.00270952805201,17.87049366618126,16.826209585271243,17.098312377929688,1296800
2022-07-19 00:00:00+00:00,17.260098561638255,17.37041135229918,16.50262600223705,16.635000228881836,1238700
2022-07-20 00:00:00+00:00,16.583518886612907,17.59838693765139,16.583518886612907,17.076244354248047,709700
2022-07-21 00:00:00+00:00,16.899749345702276,17.274809232823365,16.752667944647417,17.171852111816406,431100
2022-07-22 00:00:00+00:00,17.135078767664293,17.45866005761127,16.9291645489861,17.032121658325195,296000
2022-07-25 00:00:00+00:00,17.032119020528384,17.208617496068783,16.78207916284152,16.804141998291016,372000
2022-07-26 00:00:00+00:00,16.760020415013027,16.892393240860404,16.53939623322989,16.855623245239258,470400
2022-07-27 00:00:00+00:00,16.914455656598648,17.267452655396216,16.85562282346572,17.13507843017578,466700
2022-07-28 00:00:00+00:00,17.105663885207306,17.649867979589047,17.06153960801027,17.51013946533203,647000
2022-07-29 00:00:00+00:00,17.458661222212903,17.605744019096164,17.179205591357317,17.267454147338867,692500
2022-08-01 00:00:00+00:00,17.458660697344296,17.693992043134223,17.282162188001852,17.576326370239258,576800
2022-08-02 00:00:00+00:00,17.561617483300797,17.642513157916127,17.17185047510425,17.532201766967773,472800
2022-08-03 00:00:00+00:00,17.51013970842768,17.642513944542046,17.42924543289096,17.583681106567383,290300
2022-08-04 00:00:00+00:00,17.561618751390984,18.083761430188076,17.429245914305838,18.017574310302734,911400
2022-08-05 00:00:00+00:00,17.686635363712355,18.083758007869672,17.686635363712355,17.885196685791016,587000
2022-08-08 00:00:00+00:00,17.944030930960366,18.1940708223518,17.833719544213647,18.04698944091797,552900
2022-08-09 00:00:00+00:00,17.91461609199181,17.91461609199181,17.068892145968146,17.1792049407959,1249400
2022-08-10 00:00:00+00:00,17.22333189623809,17.892556035710637,17.22333189623809,17.657224655151367,776400
2022-08-11 00:00:00+00:00,17.591036436364732,18.561779022216797,17.591036436364732,18.561779022216797,1825100
2022-08-12 00:00:00+00:00,18.216133082958493,18.605900063945825,18.216133082958493,18.532360076904297,946400
2022-08-15 00:00:00+00:00,18.135240254614196,18.60590297829215,17.92197173395471,18.517654418945312,935900
2022-08-16 00:00:00+00:00,18.569133088651252,18.60590308814861,17.92197183977298,18.341156005859375,742200
2022-08-17 00:00:00+00:00,18.1425973289081,18.274971590999115,17.655754552318765,17.686641693115234,991000
2022-08-18 00:00:00+00:00,17.649868923613916,18.260260167781475,17.517494682257123,18.238197326660156,517400
2022-08-19 00:00:00+00:00,17.9219700837616,18.028603632930114,17.62780450586307,17.70870018005371,383000
2022-08-22 00:00:00+00:00,17.443953814390767,17.730765146992248,17.311580971673468,17.642515182495117,385300
2022-08-23 00:00:00+00:00,17.745472678192986,17.92197261089409,17.657224114528063,17.67928695678711,360700
2022-08-24 00:00:00+00:00,17.72341296985982,18.22275647840093,17.72341296985982,18.00286865234375,525000
2022-08-25 00:00:00+00:00,17.966092086213095,18.075668455552208,17.642510833077075,17.664573669433594,480500
2022-08-26 00:00:00+00:00,17.64986597777127,17.811655910934125,17.539554595947266,17.539554595947266,573100
2022-08-29 00:00:00+00:00,17.282163619995117,17.524849265785498,17.282163619995117,17.282163619995117,900000
2022-08-30 00:00:00+00:00,17.333642180816472,17.78224347257786,17.282163619995117,17.282163619995117,859500
2022-08-31 00:00:00+00:00,17.392475450039374,17.727087506296105,17.113019797554276,17.436599731445312,789400
2022-09-01 00:00:00+00:00,17.318931826117442,17.61309740494845,17.10566332441894,17.392473220825195,623700
2022-09-02 00:00:00+00:00,17.392473350166437,17.576326136960343,17.18655912667595,17.355703353881836,468700
2022-09-06 00:00:00+00:00,17.23068191587814,17.348347577057755,17.105661975539135,17.22332763671875,516200
2022-09-07 00:00:00+00:00,17.208618203528967,17.81900931587347,17.208618203528967,17.664573669433594,890500
2022-09-08 00:00:00+00:00,17.605744853104273,18.17201042175293,17.466016329714595,18.17201042175293,741300
2022-09-09 00:00:00+00:00,18.16465580263316,18.47352853896142,18.113175844340585,18.274967193603516,702500
2022-09-12 00:00:00+00:00,18.27496623622094,18.49558900660374,18.03963490709652,18.120529174804688,732300
2022-09-13 00:00:00+00:00,17.94403355959101,18.172010645955428,17.679286473153027,17.819013595581055,615100
2022-09-14 00:00:00+00:00,18.046990985138255,18.300707336633902,17.833721070185142,18.297029495239258,676800
2022-09-15 00:00:00+00:00,18.385278245074378,18.45881963859176,18.216134021864196,18.3779239654541,854800
2022-09-16 00:00:00+00:00,18.149946669572994,18.267612336581134,17.95873961001342,18.15730094909668,436800
2022-09-19 00:00:00+00:00,17.885200412870585,18.56913306298651,17.885200412870585,18.488237380981445,671300
2022-09-20 00:00:00+00:00,18.370572257569894,18.44411366138249,17.892555236816406,17.892555236816406,522600
2022-09-21 00:00:00+00:00,17.892553349077097,18.444111715451466,17.649867723979796,18.179363250732422,473000
2022-09-22 00:00:00+00:00,18.120533121918275,18.208783090905705,17.51014182803603,17.51749610900879,892800
2022-09-23 00:00:00+00:00,17.495432819363575,17.819012731845838,17.473369978777527,17.796951293945312,682200
2022-09-26 00:00:00+00:00,17.649867098044563,17.870489875695956,17.50278431115336,17.63515853881836,508100
2022-09-27 00:00:00+00:00,17.61309647940443,17.87048924332777,17.28216092195247,17.377763748168945,640700
2022-09-28 00:00:00+00:00,17.385120861822127,17.925648559554226,17.223330897738602,17.819013595581055,872200
2022-09-29 00:00:00+00:00,17.62295020614341,17.660653844715128,17.06492657483101,17.389183044433594,697600
2022-09-30 00:00:00+00:00,17.238367487985805,17.562623965792266,17.102632084410853,17.147876739501953,583500
2022-10-03 00:00:00+00:00,17.20066300378891,18.21113611160745,17.155418347136322,17.917043685913086,458100
2022-10-04 00:00:00+00:00,17.751142373000025,18.79177791355475,17.751142373000025,18.610797882080078,1004800
2022-10-05 00:00:00+00:00,18.407195359503486,18.671125119351355,17.932122942418506,18.007530212402344,447400
2022-10-06 00:00:00+00:00,17.9095007558084,18.03769513453993,17.464590937757876,17.54754066467285,501700
2022-10-07 00:00:00+00:00,17.351479405861877,17.607868175394078,17.313774328988544,17.389183044433594,372700
2022-10-10 00:00:00+00:00,17.34394179728408,17.41935052754135,17.155420690791864,17.2609920501709,561000
2022-10-11 00:00:00+00:00,17.22328629000123,17.698358787192706,16.91411182836991,17.404266357421875,897900
2022-10-12 00:00:00+00:00,17.291152730331074,18.0904816625484,17.291152730331074,17.97736930847168,843100
2022-10-13 00:00:00+00:00,17.660654083696823,17.915534078282445,17.47213301168396,17.683277130126953,830700
2022-10-14 00:00:00+00:00,17.690814576590316,17.924581713308132,17.68327500032332,17.78130531311035,434000
2022-10-17 00:00:00+00:00,17.751146646647626,18.2488422126002,17.751146646647626,18.203596115112305,1158300
2022-10-18 00:00:00+00:00,18.286546276712873,18.625884824178783,18.188515939834836,18.354413986206055,650000
2022-10-19 00:00:00+00:00,18.233758720490425,18.361953109840588,17.464592384389448,17.57016372680664,667600
2022-10-20 00:00:00+00:00,17.55508424475773,17.849176681989054,17.336399092138308,17.35902214050293,589100
2022-10-21 00:00:00+00:00,17.389181985968506,17.577703043955204,17.291151668668096,17.449508666992188,460100
2022-10-24 00:00:00+00:00,17.479675265500997,17.905733321158426,17.389184511671324,17.653114318847656,578700
2022-10-25 00:00:00+00:00,17.79638988484983,18.459983440366877,17.60032779296256,18.180973052978516,547400
2022-10-26 00:00:00+00:00,18.113104486027023,18.316707583843275,17.87933732706691,17.901960372924805,690800
2022-10-27 00:00:00+00:00,18.03015692249471,18.090483613729045,17.690818385362984,17.803932189941406,358600
2022-10-28 00:00:00+00:00,17.773764511189192,18.007530212402344,17.683275211887995,18.007530212402344,456100
2022-10-31 00:00:00+00:00,18.015071448995332,18.03015347849849,17.55508105556092,17.5626220703125,612800
2022-11-01 00:00:00+00:00,17.713440178016274,17.826552536273006,17.57016375713019,17.61540985107422,466400
2022-11-02 00:00:00+00:00,17.487217846002068,17.57921594828348,17.155420303344727,17.155420303344727,882000
2022-11-03 00:00:00+00:00,17.155417536530102,17.35524941241338,17.080008820137774,17.268529891967773,610300
2022-11-04 00:00:00+00:00,17.404264050393614,17.660652804829258,17.200660962170918,17.494754791259766,634600
2022-11-07 00:00:00+00:00,17.50229540161159,17.668194863280988,17.419347109078508,17.58524513244629,567000
2022-11-08 00:00:00+00:00,17.56262500331972,17.720982024644474,17.449511201457195,17.653114318847656,390100
2022-11-09 00:00:00+00:00,17.60786883963513,17.73606322923725,17.374103107408327,17.419347763061523,553800
2022-11-10 00:00:00+00:00,18.475062177163203,18.512765810367462,17.856713387484334,17.947202682495117,1580200
2022-11-11 00:00:00+00:00,18.113106400452125,18.271463423289788,17.973599760369325,18.098024368286133,1153800
2022-11-14 00:00:00+00:00,17.977368872517452,18.324246941714428,17.969827857321658,18.022613525390625,699300
2022-11-15 00:00:00+00:00,18.286543098393782,18.618340571769487,18.17343074833207,18.33932876586914,787700
2022-11-16 00:00:00+00:00,18.211137164610058,18.38306888345369,18.022616072971648,18.0301570892334,832200
