"('date', '')","('open', 'AHT')","('high', 'AHT')","('low', 'AHT')","('close', 'AHT')","('volume', 'AHT')"
2024-04-30 00:00:00+00:00,12.199999809265137,12.199999809265137,11.399999618530273,11.699999809265137,29820
2024-05-01 00:00:00+00:00,12.199999809265137,12.5,11.800000190734863,12.199999809265137,35690
2024-05-02 00:00:00+00:00,12.5,12.800000190734863,12.300000190734863,12.399999618530273,19330
2024-05-03 00:00:00+00:00,12.5,12.600000381469727,12.0,12.399999618530273,33090
2024-05-06 00:00:00+00:00,12.5,12.800000190734863,12.100000381469727,12.300000190734863,15920
2024-05-07 00:00:00+00:00,12.399999618530273,12.5,12.300000190734863,12.300000190734863,17920
2024-05-08 00:00:00+00:00,11.899999618530273,12.399999618530273,11.5,12.0,35930
2024-05-09 00:00:00+00:00,12.199999809265137,12.399999618530273,11.699999809265137,12.300000190734863,33390
2024-05-10 00:00:00+00:00,12.100000381469727,13.5,12.0,13.199999809265137,62680
2024-05-13 00:00:00+00:00,13.300000190734863,13.5,12.899999618530273,13.199999809265137,39510
2024-05-14 00:00:00+00:00,13.199999809265137,13.699999809265137,13.0,13.5,69530
2024-05-15 00:00:00+00:00,13.699999809265137,13.899999618530273,12.600000381469727,13.199999809265137,39340
2024-05-16 00:00:00+00:00,13.699999809265137,13.699999809265137,13.100000381469727,13.199999809265137,18640
2024-05-17 00:00:00+00:00,13.100000381469727,13.399999618530273,12.699999809265137,13.0,24820
2024-05-20 00:00:00+00:00,12.800000190734863,13.0,12.800000190734863,13.0,19980
2024-05-21 00:00:00+00:00,12.899999618530273,13.199999809265137,12.600000381469727,13.100000381469727,33590
2024-05-22 00:00:00+00:00,13.199999809265137,13.199999809265137,12.600000381469727,12.699999809265137,23970
2024-05-23 00:00:00+00:00,12.899999618530273,13.0,12.399999618530273,12.600000381469727,24290
2024-05-24 00:00:00+00:00,12.399999618530273,13.0,12.399999618530273,12.800000190734863,23210
2024-05-28 00:00:00+00:00,12.800000190734863,13.0,12.399999618530273,12.399999618530273,38830
2024-05-29 00:00:00+00:00,12.199999809265137,12.300000190734863,11.699999809265137,12.0,68360
2024-05-30 00:00:00+00:00,12.300000190734863,12.300000190734863,11.5,11.800000190734863,28710
2024-05-31 00:00:00+00:00,11.699999809265137,12.0,11.5,11.699999809265137,29650
2024-06-03 00:00:00+00:00,11.800000190734863,11.800000190734863,11.5,11.699999809265137,18080
2024-06-04 00:00:00+00:00,11.800000190734863,11.899999618530273,11.5,11.5,38380
2024-06-05 00:00:00+00:00,11.800000190734863,12.5,11.5,11.699999809265137,22250
2024-06-06 00:00:00+00:00,11.5,11.800000190734863,11.399999618530273,11.5,39020
2024-06-07 00:00:00+00:00,11.300000190734863,11.600000381469727,10.699999809265137,10.899999618530273,56960
2024-06-10 00:00:00+00:00,10.899999618530273,11.300000190734863,10.5,11.100000381469727,25200
2024-06-11 00:00:00+00:00,11.0,11.399999618530273,10.5,10.899999618530273,35900
2024-06-12 00:00:00+00:00,11.399999618530273,11.399999618530273,10.300000190734863,10.399999618530273,70580
2024-06-13 00:00:00+00:00,10.5,11.0,9.699999809265137,10.100000381469727,117000
2024-06-14 00:00:00+00:00,10.199999809265137,10.199999809265137,9.699999809265137,10.0,64780
2024-06-17 00:00:00+00:00,10.0,10.0,7.699999809265137,9.5,69890
2024-06-18 00:00:00+00:00,9.699999809265137,9.800000190734863,9.0,9.0,36520
2024-06-20 00:00:00+00:00,9.399999618530273,9.399999618530273,8.600000381469727,8.600000381469727,41200
2024-06-21 00:00:00+00:00,8.600000381469727,8.600000381469727,8.199999809265137,8.199999809265137,56400
2024-06-24 00:00:00+00:00,8.300000190734863,9.300000190734863,8.300000190734863,9.0,27440
2024-06-25 00:00:00+00:00,9.300000190734863,10.5,9.199999809265137,9.699999809265137,75830
2024-06-26 00:00:00+00:00,9.199999809265137,9.600000381469727,8.699999809265137,8.800000190734863,41690
2024-06-27 00:00:00+00:00,8.699999809265137,9.300000190734863,8.5,8.699999809265137,23220
2024-06-28 00:00:00+00:00,8.899999618530273,9.699999809265137,8.899999618530273,9.699999809265137,55180
2024-07-01 00:00:00+00:00,9.800000190734863,9.899999618530273,9.0,9.300000190734863,27490
2024-07-02 00:00:00+00:00,9.5,9.699999809265137,8.800000190734863,8.800000190734863,46720
2024-07-03 00:00:00+00:00,9.399999618530273,9.699999809265137,9.199999809265137,9.699999809265137,24440
2024-07-05 00:00:00+00:00,9.399999618530273,10.600000381469727,9.300000190734863,10.0,53270
2024-07-08 00:00:00+00:00,10.300000190734863,10.399999618530273,9.800000190734863,10.100000381469727,42300
2024-07-09 00:00:00+00:00,10.0,10.199999809265137,9.600000381469727,10.0,30340
2024-07-10 00:00:00+00:00,10.199999809265137,10.699999809265137,10.0,10.199999809265137,34620
2024-07-11 00:00:00+00:00,10.300000190734863,10.699999809265137,10.300000190734863,10.699999809265137,33440
2024-07-12 00:00:00+00:00,10.600000381469727,10.699999809265137,10.5,10.699999809265137,31430
2024-07-15 00:00:00+00:00,10.699999809265137,10.699999809265137,10.300000190734863,10.300000190734863,28710
2024-07-16 00:00:00+00:00,10.5,11.0,10.5,10.699999809265137,66380
2024-07-17 00:00:00+00:00,10.600000381469727,10.899999618530273,10.300000190734863,10.699999809265137,38900
2024-07-18 00:00:00+00:00,10.800000190734863,11.300000190734863,10.100000381469727,10.399999618530273,53780
2024-07-19 00:00:00+00:00,10.199999809265137,10.699999809265137,9.699999809265137,9.699999809265137,60720
2024-07-22 00:00:00+00:00,10.300000190734863,10.699999809265137,10.100000381469727,10.5,53410
2024-07-23 00:00:00+00:00,10.600000381469727,10.699999809265137,10.199999809265137,10.5,26120
2024-07-24 00:00:00+00:00,10.399999618530273,10.600000381469727,9.800000190734863,10.100000381469727,52880
2024-07-25 00:00:00+00:00,10.199999809265137,10.399999618530273,9.899999618530273,10.0,22050
2024-07-26 00:00:00+00:00,10.100000381469727,10.300000190734863,9.899999618530273,10.199999809265137,23080
2024-07-29 00:00:00+00:00,10.300000190734863,10.300000190734863,9.399999618530273,9.399999618530273,35970
2024-07-30 00:00:00+00:00,9.600000381469727,9.699999809265137,9.300000190734863,9.600000381469727,29690
2024-07-31 00:00:00+00:00,10.300000190734863,10.399999618530273,9.600000381469727,10.399999618530273,40010
2024-08-01 00:00:00+00:00,10.199999809265137,10.399999618530273,9.100000381469727,10.100000381469727,85690
2024-08-02 00:00:00+00:00,9.800000190734863,10.0,9.600000381469727,9.800000190734863,26140
2024-08-05 00:00:00+00:00,9.300000190734863,9.5,8.800000190734863,9.300000190734863,23180
2024-08-06 00:00:00+00:00,9.300000190734863,9.800000190734863,9.100000381469727,9.300000190734863,22120
2024-08-07 00:00:00+00:00,9.300000190734863,9.300000190734863,9.0,9.100000381469727,14940
2024-08-08 00:00:00+00:00,9.199999809265137,9.199999809265137,8.800000190734863,9.100000381469727,27940
2024-08-09 00:00:00+00:00,9.199999809265137,9.300000190734863,8.800000190734863,9.0,17320
2024-08-12 00:00:00+00:00,9.800000190734863,9.800000190734863,8.699999809265137,8.800000190734863,14040
2024-08-13 00:00:00+00:00,8.800000190734863,9.100000381469727,8.5,9.100000381469727,34930
2024-08-14 00:00:00+00:00,8.899999618530273,9.0,8.600000381469727,9.0,23700
2024-08-15 00:00:00+00:00,9.199999809265137,9.399999618530273,8.699999809265137,9.300000190734863,31840
2024-08-16 00:00:00+00:00,9.199999809265137,9.199999809265137,9.0,9.100000381469727,31920
2024-08-19 00:00:00+00:00,9.300000190734863,9.399999618530273,8.899999618530273,9.100000381469727,29830
2024-08-20 00:00:00+00:00,9.100000381469727,10.0,9.100000381469727,9.600000381469727,33910
2024-08-21 00:00:00+00:00,9.600000381469727,9.699999809265137,8.899999618530273,9.399999618530273,35340
2024-08-22 00:00:00+00:00,9.300000190734863,9.600000381469727,8.899999618530273,9.100000381469727,37460
2024-08-23 00:00:00+00:00,9.100000381469727,10.399999618530273,9.0,10.399999618530273,57680
2024-08-26 00:00:00+00:00,10.199999809265137,10.399999618530273,9.899999618530273,10.300000190734863,34290
2024-08-27 00:00:00+00:00,10.300000190734863,10.699999809265137,9.899999618530273,10.199999809265137,40810
2024-08-28 00:00:00+00:00,10.0,10.0,8.899999618530273,9.800000190734863,28040
2024-08-29 00:00:00+00:00,9.800000190734863,9.899999618530273,9.600000381469727,9.699999809265137,9770
2024-08-30 00:00:00+00:00,9.699999809265137,9.899999618530273,9.300000190734863,9.399999618530273,13510
2024-09-03 00:00:00+00:00,9.5,9.5,8.899999618530273,9.0,26400
2024-09-04 00:00:00+00:00,9.0,9.399999618530273,8.600000381469727,8.899999618530273,20620
2024-09-05 00:00:00+00:00,8.899999618530273,9.100000381469727,8.300000190734863,8.899999618530273,43700
2024-09-06 00:00:00+00:00,8.699999809265137,9.0,8.399999618530273,8.5,34540
2024-09-09 00:00:00+00:00,8.600000381469727,9.0,8.399999618530273,8.5,18740
2024-09-10 00:00:00+00:00,8.399999618530273,8.600000381469727,7.5,8.100000381469727,26090
2024-09-11 00:00:00+00:00,8.199999809265137,8.300000190734863,8.0,8.300000190734863,16500
2024-09-12 00:00:00+00:00,8.5,8.5,8.100000381469727,8.199999809265137,41810
2024-09-13 00:00:00+00:00,8.100000381469727,8.199999809265137,7.699999809265137,7.900000095367432,38330
2024-09-16 00:00:00+00:00,8.0,8.100000381469727,7.800000190734863,8.100000381469727,24240
2024-09-17 00:00:00+00:00,8.0,9.100000381469727,8.0,8.899999618530273,41110
2024-09-18 00:00:00+00:00,8.699999809265137,9.100000381469727,8.199999809265137,8.699999809265137,27260
2024-09-19 00:00:00+00:00,8.699999809265137,9.699999809265137,8.699999809265137,8.800000190734863,46230
2024-09-20 00:00:00+00:00,8.800000190734863,9.300000190734863,8.800000190734863,9.100000381469727,45620
2024-09-23 00:00:00+00:00,8.899999618530273,9.100000381469727,8.199999809265137,8.300000190734863,32250
2024-09-24 00:00:00+00:00,8.399999618530273,9.0,8.399999618530273,8.600000381469727,22140
2024-09-25 00:00:00+00:00,9.0,9.0,8.699999809265137,8.800000190734863,9200
2024-09-26 00:00:00+00:00,8.699999809265137,8.899999618530273,8.5,8.800000190734863,35160
2024-09-27 00:00:00+00:00,8.100000381469727,8.399999618530273,7.199999809265137,7.5,162720
2024-09-30 00:00:00+00:00,7.599999904632568,7.800000190734863,7.099999904632568,7.5,36660
2024-10-01 00:00:00+00:00,7.300000190734863,7.5,7.099999904632568,7.300000190734863,16830
2024-10-02 00:00:00+00:00,7.099999904632568,7.5,6.900000095367432,7.400000095367432,17740
2024-10-03 00:00:00+00:00,7.099999904632568,7.400000095367432,7.0,7.300000190734863,20970
2024-10-04 00:00:00+00:00,7.400000095367432,7.400000095367432,7.0,7.300000190734863,39060
2024-10-07 00:00:00+00:00,7.300000190734863,7.300000190734863,6.300000190734863,7.0,21980
2024-10-08 00:00:00+00:00,6.900000095367432,7.0,6.599999904632568,6.699999809265137,18450
2024-10-09 00:00:00+00:00,6.599999904632568,6.900000095367432,5.800000190734863,6.0,81580
2024-10-10 00:00:00+00:00,6.199999809265137,6.199999809265137,5.300000190734863,5.800000190734863,59970
2024-10-11 00:00:00+00:00,5.800000190734863,6.199999809265137,5.699999809265137,6.099999904632568,72660
2024-10-14 00:00:00+00:00,6.099999904632568,6.5,6.099999904632568,6.199999809265137,28180
2024-10-15 00:00:00+00:00,6.400000095367432,6.400000095367432,6.199999809265137,6.400000095367432,7070
2024-10-16 00:00:00+00:00,6.199999809265137,6.199999809265137,6.0,6.199999809265137,13860
2024-10-17 00:00:00+00:00,6.199999809265137,6.199999809265137,6.0,6.0,15690
2024-10-18 00:00:00+00:00,6.199999809265137,6.199999809265137,5.900000095367432,6.0,7840
2024-10-21 00:00:00+00:00,6.0,6.099999904632568,5.599999904632568,5.699999809265137,46260
2024-10-22 00:00:00+00:00,5.599999904632568,5.800000190734863,5.400000095367432,5.699999809265137,13260
2024-10-23 00:00:00+00:00,5.699999809265137,5.699999809265137,5.400000095367432,5.5,23720
2024-10-24 00:00:00+00:00,5.300000190734863,5.5,5.199999809265137,5.5,34050
2024-10-25 00:00:00+00:00,5.5,5.800000190734863,5.300000190734863,5.599999904632568,29730
2024-10-28 00:00:00+00:00,5.730000019073486,6.329999923706055,5.309999942779541,6.099999904632568,121800
2024-10-29 00:00:00+00:00,6.050000190734863,6.079999923706055,5.800000190734863,6.039999961853027,64400
2024-10-30 00:00:00+00:00,6.0,7.150000095367432,6.0,6.920000076293945,55300
2024-10-31 00:00:00+00:00,6.96999979019165,7.429999828338623,6.960000038146973,7.230000019073486,63200
2024-11-01 00:00:00+00:00,7.150000095367432,7.150000095367432,6.619999885559082,6.650000095367432,23700
2024-11-04 00:00:00+00:00,6.539999961853027,6.630000114440918,6.099999904632568,6.170000076293945,24200
2024-11-05 00:00:00+00:00,6.050000190734863,6.369999885559082,5.909999847412109,6.25,38300
2024-11-06 00:00:00+00:00,6.21999979019165,6.239999771118164,5.630000114440918,5.920000076293945,48700
2024-11-07 00:00:00+00:00,5.789999961853027,7.800000190734863,5.789999961853027,7.409999847412109,70000
2024-11-08 00:00:00+00:00,7.510000228881836,9.699999809265137,7.449999809265137,8.979999542236328,182800
2024-11-11 00:00:00+00:00,9.270000457763672,10.0,8.9399995803833,9.029999732971191,97500
2024-11-12 00:00:00+00:00,9.0,11.989999771118164,9.0,10.699999809265137,129900
2024-11-13 00:00:00+00:00,10.800000190734863,11.0,9.579999923706055,9.859999656677246,79500
2024-11-14 00:00:00+00:00,9.770000457763672,9.970000267028809,9.289999961853027,9.510000228881836,52600
2024-11-15 00:00:00+00:00,9.470000267028809,9.739999771118164,9.329999923706055,9.479999542236328,27600
2024-11-18 00:00:00+00:00,9.470000267028809,9.470000267028809,8.619999885559082,8.720000267028809,69900
2024-11-19 00:00:00+00:00,8.579999923706055,9.119999885559082,8.079999923706055,8.5600004196167,41300
2024-11-20 00:00:00+00:00,8.680000305175781,9.199999809265137,8.550000190734863,9.180000305175781,43900
2024-11-21 00:00:00+00:00,8.800000190734863,9.6899995803833,7.519999980926514,9.630000114440918,64200
2024-11-22 00:00:00+00:00,9.770000457763672,9.770000457763672,9.069999694824219,9.260000228881836,49400
2024-11-25 00:00:00+00:00,9.279999732971191,9.649999618530273,8.899999618530273,9.1899995803833,61500
2024-11-26 00:00:00+00:00,9.40999984741211,9.40999984741211,8.90999984741211,8.9399995803833,26800
2024-11-27 00:00:00+00:00,9.0,9.199999809265137,8.680000305175781,8.760000228881836,38900
2024-11-29 00:00:00+00:00,8.640000343322754,9.119999885559082,8.300000190734863,8.949999809265137,40100
2024-12-02 00:00:00+00:00,8.770000457763672,9.029999732971191,8.25,8.359999656677246,46200
2024-12-03 00:00:00+00:00,9.399999618530273,9.399999618530273,8.5,9.050000190734863,68500
2024-12-04 00:00:00+00:00,9.399999618530273,10.130000114440918,8.880000114440918,9.350000381469727,98200
2024-12-05 00:00:00+00:00,9.25,9.329999923706055,8.520000457763672,8.75,95700
2024-12-06 00:00:00+00:00,8.510000228881836,9.279999732971191,8.510000228881836,8.84000015258789,50700
2024-12-09 00:00:00+00:00,8.649999618530273,9.199999809265137,8.609999656677246,8.970000267028809,39400
2024-12-10 00:00:00+00:00,9.0,9.020000457763672,8.710000038146973,8.8100004196167,66300
2024-12-11 00:00:00+00:00,8.649999618530273,8.989999771118164,8.529999732971191,8.829999923706055,44000
2024-12-12 00:00:00+00:00,8.75,8.949999809265137,8.470000267028809,8.5600004196167,35500
2024-12-13 00:00:00+00:00,8.4399995803833,8.510000228881836,8.09000015258789,8.210000038146973,49600
2024-12-16 00:00:00+00:00,8.1899995803833,8.359999656677246,8.069999694824219,8.210000038146973,31700
2024-12-17 00:00:00+00:00,8.569999694824219,8.800000190734863,8.210000038146973,8.4399995803833,51900
2024-12-18 00:00:00+00:00,8.350000381469727,8.739999771118164,7.789999961853027,7.789999961853027,56200
2024-12-19 00:00:00+00:00,7.96999979019165,8.119999885559082,7.079999923706055,7.28000020980835,76500
2024-12-20 00:00:00+00:00,7.130000114440918,8.09000015258789,7.130000114440918,7.730000019073486,72600
2024-12-23 00:00:00+00:00,7.639999866485596,7.96999979019165,7.510000228881836,7.760000228881836,24400
2024-12-24 00:00:00+00:00,7.909999847412109,7.940000057220459,7.599999904632568,7.75,26300
2024-12-26 00:00:00+00:00,7.75,8.199999809265137,7.599999904632568,7.820000171661377,44900
2024-12-27 00:00:00+00:00,7.960000038146973,8.050000190734863,7.480000019073486,7.550000190734863,36300
2024-12-30 00:00:00+00:00,7.369999885559082,7.690000057220459,7.079999923706055,7.179999828338623,102600
2024-12-31 00:00:00+00:00,7.059999942779541,7.369999885559082,7.03000020980835,7.190000057220459,76300
2025-01-02 00:00:00+00:00,7.110000133514404,7.599999904632568,7.079999923706055,7.449999809265137,34800
2025-01-03 00:00:00+00:00,7.460000038146973,7.860000133514404,7.460000038146973,7.590000152587891,44900
2025-01-06 00:00:00+00:00,7.5,8.979999542236328,7.5,8.609999656677246,118100
2025-01-07 00:00:00+00:00,8.90999984741211,9.199999809265137,8.65999984741211,8.829999923706055,60400
2025-01-08 00:00:00+00:00,8.699999809265137,9.239999771118164,8.399999618530273,8.640000343322754,42700
2025-01-10 00:00:00+00:00,8.609999656677246,8.850000381469727,8.020000457763672,8.180000305175781,25100
2025-01-13 00:00:00+00:00,8.300000190734863,8.90999984741211,8.09000015258789,8.670000076293945,40600
2025-01-14 00:00:00+00:00,8.960000038146973,9.59000015258789,8.699999809265137,9.140000343322754,71700
2025-01-15 00:00:00+00:00,9.380000114440918,9.550000190734863,8.550000190734863,8.800000190734863,30900
2025-01-16 00:00:00+00:00,8.789999961853027,8.989999771118164,8.550000190734863,8.649999618530273,15900
2025-01-17 00:00:00+00:00,8.680000305175781,8.9399995803833,8.460000038146973,8.789999961853027,14100
2025-01-21 00:00:00+00:00,8.819999694824219,8.819999694824219,8.279999732971191,8.329999923706055,45300
2025-01-22 00:00:00+00:00,8.329999923706055,8.520000457763672,8.260000228881836,8.369999885559082,15100
2025-01-23 00:00:00+00:00,8.460000038146973,8.460000038146973,8.0,8.079999923706055,18200
2025-01-24 00:00:00+00:00,8.140000343322754,8.760000228881836,8.050000190734863,8.4399995803833,45500
2025-01-27 00:00:00+00:00,8.319999694824219,8.550000190734863,7.909999847412109,8.0,27800
2025-01-28 00:00:00+00:00,7.989999771118164,8.300000190734863,7.849999904632568,8.050000190734863,39700
2025-01-29 00:00:00+00:00,8.029999732971191,8.300000190734863,7.900000095367432,7.96999979019165,15300
2025-01-30 00:00:00+00:00,8.039999961853027,8.039999961853027,7.809999942779541,7.940000057220459,21300
2025-01-31 00:00:00+00:00,8.0,8.109999656677246,7.880000114440918,7.96999979019165,9000
2025-02-03 00:00:00+00:00,7.75,7.940000057220459,7.579999923706055,7.71999979019165,37500
2025-02-04 00:00:00+00:00,7.599999904632568,8.029999732971191,7.599999904632568,7.760000228881836,22500
2025-02-05 00:00:00+00:00,7.639999866485596,7.980000019073486,7.630000114440918,7.630000114440918,4400
2025-02-06 00:00:00+00:00,7.690000057220459,7.949999809265137,7.329999923706055,7.510000228881836,51000
2025-02-07 00:00:00+00:00,7.550000190734863,7.690000057220459,7.309999942779541,7.400000095367432,41800
2025-02-10 00:00:00+00:00,7.300000190734863,7.429999828338623,7.059999942779541,7.190000057220459,49000
2025-02-11 00:00:00+00:00,7.190000057220459,7.679999828338623,7.170000076293945,7.519999980926514,32300
2025-02-12 00:00:00+00:00,7.610000133514404,7.75,7.289999961853027,7.460000038146973,32500
2025-02-13 00:00:00+00:00,7.480000019073486,10.350000381469727,7.329999923706055,9.8100004196167,180000
