"('date', '')","('open', 'BEAM')","('high', 'BEAM')","('low', 'BEAM')","('close', 'BEAM')","('volume', 'BEAM')"
2024-03-18 00:00:00+00:00,35.400001525878906,35.720001220703125,34.029998779296875,34.064998626708984,930500
2024-03-19 00:00:00+00:00,33.849998474121094,35.15999984741211,33.369998931884766,34.84000015258789,947500
2024-03-20 00:00:00+00:00,34.529998779296875,35.72999954223633,33.77000045776367,34.869998931884766,1063100
2024-03-21 00:00:00+00:00,35.5099983215332,36.75,34.500999450683594,34.95000076293945,1154800
2024-03-22 00:00:00+00:00,34.900001525878906,34.9900016784668,33.380001068115234,33.630001068115234,689000
2024-03-25 00:00:00+00:00,33.66999816894531,34.349998474121094,33.349998474121094,33.689998626708984,409700
2024-03-26 00:00:00+00:00,34.310001373291016,34.67599868774414,33.189998626708984,33.220001220703125,578300
2024-03-27 00:00:00+00:00,33.560001373291016,34.19499969482422,32.79999923706055,33.959999084472656,780500
2024-03-28 00:00:00+00:00,34.08000183105469,34.16999816894531,32.91999816894531,33.040000915527344,1329100
2024-04-01 00:00:00+00:00,32.900001525878906,32.9900016784668,31.610000610351562,32.65999984741211,1016700
2024-04-02 00:00:00+00:00,30.649999618530273,31.0,30.00200080871582,30.549999237060547,1896100
2024-04-03 00:00:00+00:00,30.18000030517578,30.719999313354492,29.59000015258789,29.68000030517578,1165500
2024-04-04 00:00:00+00:00,29.75,30.1200008392334,28.899999618530273,29.030000686645508,944200
2024-04-05 00:00:00+00:00,28.510000228881836,28.739999771118164,28.030000686645508,28.200000762939453,1505900
2024-04-08 00:00:00+00:00,28.360000610351562,28.860000610351562,28.010000228881836,28.809999465942383,850400
2024-04-09 00:00:00+00:00,28.860000610351562,29.34000015258789,28.200000762939453,29.31999969482422,776300
2024-04-10 00:00:00+00:00,27.520000457763672,27.690000534057617,26.690000534057617,27.059999465942383,3284000
2024-04-11 00:00:00+00:00,27.489999771118164,27.514999389648438,26.670000076293945,27.270000457763672,1069200
2024-04-12 00:00:00+00:00,26.989999771118164,26.989999771118164,25.520000457763672,25.93000030517578,1299100
2024-04-15 00:00:00+00:00,26.200000762939453,26.415000915527344,25.139999389648438,25.700000762939453,2234300
2024-04-16 00:00:00+00:00,25.229999542236328,25.899999618530273,24.84000015258789,25.700000762939453,1676000
2024-04-17 00:00:00+00:00,26.059999465942383,26.139999389648438,24.139999389648438,24.309999465942383,1443200
2024-04-18 00:00:00+00:00,24.190000534057617,24.780000686645508,24.049999237060547,24.309999465942383,1714200
2024-04-19 00:00:00+00:00,24.139999389648438,24.940000534057617,23.639999389648438,23.899999618530273,4537000
2024-04-22 00:00:00+00:00,24.270000457763672,24.270000457763672,23.204999923706055,24.100000381469727,2434600
2024-04-23 00:00:00+00:00,24.040000915527344,25.469999313354492,23.440000534057617,23.469999313354492,1400100
2024-04-24 00:00:00+00:00,23.559999465942383,23.850000381469727,22.6299991607666,22.739999771118164,1110300
2024-04-25 00:00:00+00:00,22.0,22.549999237060547,20.84000015258789,21.600000381469727,1742600
2024-04-26 00:00:00+00:00,21.739999771118164,21.950000762939453,21.110000610351562,21.3799991607666,1242900
2024-04-29 00:00:00+00:00,21.75,22.68000030517578,21.520000457763672,22.049999237060547,912400
2024-04-30 00:00:00+00:00,21.559999465942383,21.905000686645508,21.075000762939453,21.219999313354492,1448200
2024-05-01 00:00:00+00:00,21.270000457763672,22.829999923706055,21.010000228881836,21.739999771118164,1498100
2024-05-02 00:00:00+00:00,22.079999923706055,23.05699920654297,22.0,22.719999313354492,1102700
2024-05-03 00:00:00+00:00,23.639999389648438,24.600000381469727,22.940000534057617,23.1299991607666,1226200
2024-05-06 00:00:00+00:00,23.34000015258789,23.709999084472656,22.65999984741211,22.780000686645508,926200
2024-05-07 00:00:00+00:00,22.760000228881836,22.93000030517578,21.670000076293945,22.530000686645508,1287400
2024-05-08 00:00:00+00:00,21.709999084472656,22.264999389648438,21.6299991607666,22.239999771118164,1020200
2024-05-09 00:00:00+00:00,22.239999771118164,22.81999969482422,22.020000457763672,22.540000915527344,1185400
2024-05-10 00:00:00+00:00,22.780000686645508,22.889999389648438,21.18000030517578,21.260000228881836,1366600
2024-05-13 00:00:00+00:00,21.81999969482422,24.1200008392334,21.80500030517578,24.020000457763672,1766500
2024-05-14 00:00:00+00:00,24.8799991607666,26.149999618530273,23.65999984741211,23.809999465942383,1437700
2024-05-15 00:00:00+00:00,24.809999465942383,25.639999389648438,23.969999313354492,24.110000610351562,902400
2024-05-16 00:00:00+00:00,24.040000915527344,24.600000381469727,23.350000381469727,23.790000915527344,684000
2024-05-17 00:00:00+00:00,23.760000228881836,24.860000610351562,23.239999771118164,24.6200008392334,1332200
2024-05-20 00:00:00+00:00,24.780000686645508,25.18000030517578,24.149999618530273,24.84000015258789,565200
2024-05-21 00:00:00+00:00,24.709999084472656,25.579999923706055,24.6299991607666,24.799999237060547,971800
2024-05-22 00:00:00+00:00,24.530000686645508,25.56999969482422,24.280000686645508,24.8799991607666,1019800
2024-05-23 00:00:00+00:00,24.90999984741211,24.90999984741211,23.56999969482422,24.010000228881836,912700
2024-05-24 00:00:00+00:00,24.09000015258789,24.5,23.719999313354492,24.31999969482422,385400
2024-05-28 00:00:00+00:00,24.540000915527344,24.684999465942383,23.559999465942383,24.219999313354492,755400
2024-05-29 00:00:00+00:00,23.489999771118164,23.799999237060547,22.649999618530273,23.68000030517578,845200
2024-05-30 00:00:00+00:00,24.049999237060547,24.389999389648438,23.56999969482422,24.09000015258789,1223900
2024-05-31 00:00:00+00:00,24.1299991607666,24.402000427246094,23.579999923706055,23.81999969482422,948800
2024-06-03 00:00:00+00:00,24.149999618530273,25.43000030517578,23.8799991607666,24.3799991607666,1543800
2024-06-04 00:00:00+00:00,24.09000015258789,25.489999771118164,23.969999313354492,24.34000015258789,640800
2024-06-05 00:00:00+00:00,24.469999313354492,25.110000610351562,23.80500030517578,24.489999771118164,576100
2024-06-06 00:00:00+00:00,24.299999237060547,24.600000381469727,23.889999389648438,24.06999969482422,538600
2024-06-07 00:00:00+00:00,23.530000686645508,23.979999542236328,22.969999313354492,23.209999084472656,647500
2024-06-10 00:00:00+00:00,22.799999237060547,24.43000030517578,22.18000030517578,24.399999618530273,1126700
2024-06-11 00:00:00+00:00,24.049999237060547,25.280000686645508,23.540000915527344,24.860000610351562,1689300
2024-06-12 00:00:00+00:00,26.0,27.760000228881836,25.709999084472656,26.059999465942383,3693400
2024-06-13 00:00:00+00:00,25.979999542236328,26.530000686645508,25.049999237060547,25.239999771118164,1781200
2024-06-14 00:00:00+00:00,24.80699920654297,25.40999984741211,24.594999313354492,24.8700008392334,1769100
2024-06-17 00:00:00+00:00,24.559999465942383,24.850000381469727,23.90999984741211,24.030000686645508,1540000
2024-06-18 00:00:00+00:00,23.940000534057617,24.010000228881836,22.81999969482422,23.170000076293945,2157900
2024-06-20 00:00:00+00:00,23.170000076293945,23.46500015258789,22.65999984741211,23.040000915527344,1460400
2024-06-21 00:00:00+00:00,23.079999923706055,23.5,22.31999969482422,22.940000534057617,2080600
2024-06-24 00:00:00+00:00,23.209999084472656,25.079999923706055,23.170000076293945,24.829999923706055,1935200
2024-06-25 00:00:00+00:00,24.799999237060547,24.799999237060547,24.010000228881836,24.25,909000
2024-06-26 00:00:00+00:00,24.06999969482422,24.959999084472656,23.729999542236328,24.84000015258789,1405900
2024-06-27 00:00:00+00:00,24.93000030517578,24.93000030517578,23.950000762939453,23.979999542236328,1070700
2024-06-28 00:00:00+00:00,24.170000076293945,24.170000076293945,22.8799991607666,23.43000030517578,4059800
2024-07-01 00:00:00+00:00,23.450000762939453,24.280000686645508,22.954999923706055,23.049999237060547,903700
2024-07-02 00:00:00+00:00,22.899999618530273,23.0,22.25,22.56999969482422,881200
2024-07-03 00:00:00+00:00,23.030000686645508,23.899999618530273,22.719999313354492,23.479999542236328,718700
2024-07-05 00:00:00+00:00,23.440000534057617,23.440000534057617,22.6299991607666,23.079999923706055,596700
2024-07-08 00:00:00+00:00,23.43000030517578,24.209999084472656,23.18000030517578,23.850000381469727,817400
2024-07-09 00:00:00+00:00,23.709999084472656,24.049999237060547,23.360000610351562,23.84000015258789,540600
2024-07-10 00:00:00+00:00,23.920000076293945,24.405000686645508,23.6200008392334,23.959999084472656,718400
2024-07-11 00:00:00+00:00,24.799999237060547,26.799999237060547,24.709999084472656,25.8799991607666,1398500
2024-07-12 00:00:00+00:00,26.309999465942383,27.6200008392334,25.809999465942383,26.8799991607666,969900
2024-07-15 00:00:00+00:00,25.59000015258789,25.65999984741211,24.299999237060547,25.6200008392334,1750500
2024-07-16 00:00:00+00:00,25.850000381469727,27.450000762939453,25.829999923706055,27.290000915527344,2147300
2024-07-17 00:00:00+00:00,26.760000228881836,27.520000457763672,26.399999618530273,26.93000030517578,1328500
2024-07-18 00:00:00+00:00,26.84000015258789,27.469999313354492,25.40999984741211,25.459999084472656,1760200
2024-07-19 00:00:00+00:00,25.5,25.979999542236328,24.690000534057617,25.940000534057617,2870500
2024-07-22 00:00:00+00:00,26.290000915527344,27.25,25.559999465942383,27.049999237060547,1434800
2024-07-23 00:00:00+00:00,27.799999237060547,30.829999923706055,27.299999237060547,30.31999969482422,1948800
2024-07-24 00:00:00+00:00,29.889999389648438,30.969999313354492,29.209999084472656,29.809999465942383,1349400
2024-07-25 00:00:00+00:00,29.8799991607666,33.43000030517578,29.8799991607666,32.16999816894531,3024900
2024-07-26 00:00:00+00:00,32.720001220703125,34.09000015258789,32.349998474121094,33.13999938964844,1090300
2024-07-29 00:00:00+00:00,33.33000183105469,33.470001220703125,31.209999084472656,32.040000915527344,1193700
2024-07-30 00:00:00+00:00,32.0,32.630001068115234,31.389999389648438,31.600000381469727,1027100
2024-07-31 00:00:00+00:00,31.780000686645508,32.91999816894531,31.030000686645508,31.639999389648438,877600
2024-08-01 00:00:00+00:00,31.1200008392334,31.66900062561035,29.760000228881836,30.309999465942383,1294600
2024-08-02 00:00:00+00:00,28.649999618530273,28.790000915527344,26.545000076293945,27.43000030517578,1372100
2024-08-05 00:00:00+00:00,24.75,26.59000015258789,23.170000076293945,25.610000610351562,1499700
2024-08-06 00:00:00+00:00,25.649999618530273,26.290000915527344,24.60099983215332,25.520000457763672,1205100
2024-08-07 00:00:00+00:00,25.510000228881836,25.989999771118164,24.3700008392334,24.459999084472656,1170300
2024-08-08 00:00:00+00:00,25.030000686645508,25.219999313354492,24.3799991607666,24.90999984741211,524400
2024-08-09 00:00:00+00:00,24.950000762939453,25.290000915527344,24.149999618530273,24.459999084472656,522300
2024-08-12 00:00:00+00:00,24.510000228881836,24.510000228881836,23.719999313354492,23.979999542236328,808700
2024-08-13 00:00:00+00:00,24.040000915527344,24.43000030517578,23.68000030517578,24.34000015258789,521300
2024-08-14 00:00:00+00:00,24.350000381469727,24.434999465942383,23.219999313354492,23.360000610351562,707000
2024-08-15 00:00:00+00:00,23.940000534057617,25.110000610351562,23.899999618530273,24.860000610351562,722100
2024-08-16 00:00:00+00:00,24.729999542236328,25.049999237060547,24.014999389648438,24.43000030517578,603600
2024-08-19 00:00:00+00:00,24.510000228881836,25.700000762939453,24.399999618530273,25.0,1310100
2024-08-20 00:00:00+00:00,25.0,25.40999984741211,24.420000076293945,24.530000686645508,592500
2024-08-21 00:00:00+00:00,24.700000762939453,25.729999542236328,24.43000030517578,25.489999771118164,478600
2024-08-22 00:00:00+00:00,25.649999618530273,25.649999618530273,24.450000762939453,24.520000457763672,499600
2024-08-23 00:00:00+00:00,24.8700008392334,26.860000610351562,24.2810001373291,26.809999465942383,1421500
2024-08-26 00:00:00+00:00,27.170000076293945,27.399999618530273,26.450000762939453,27.110000610351562,663700
2024-08-27 00:00:00+00:00,26.90999984741211,27.1200008392334,25.260000228881836,26.290000915527344,702600
2024-08-28 00:00:00+00:00,26.030000686645508,26.299999237060547,25.489999771118164,26.049999237060547,466000
2024-08-29 00:00:00+00:00,26.389999389648438,27.709999084472656,26.170000076293945,26.84000015258789,461100
2024-08-30 00:00:00+00:00,27.040000915527344,27.260000228881836,26.15999984741211,26.68000030517578,389900
2024-09-03 00:00:00+00:00,26.34000015258789,27.170000076293945,24.3700008392334,24.399999618530273,679700
2024-09-04 00:00:00+00:00,24.31999969482422,24.84000015258789,23.850000381469727,24.079999923706055,535700
2024-09-05 00:00:00+00:00,24.219999313354492,24.760000228881836,23.90999984741211,24.18000030517578,369900
2024-09-06 00:00:00+00:00,24.290000915527344,24.579999923706055,23.06999969482422,23.309999465942383,777500
2024-09-09 00:00:00+00:00,23.31999969482422,23.860000610351562,23.170000076293945,23.399999618530273,681800
2024-09-10 00:00:00+00:00,23.3700008392334,23.899999618530273,23.059999465942383,23.649999618530273,457100
2024-09-11 00:00:00+00:00,23.649999618530273,24.170000076293945,23.18000030517578,24.1200008392334,503700
2024-09-12 00:00:00+00:00,24.229999542236328,24.670000076293945,23.450000762939453,24.399999618530273,531500
2024-09-13 00:00:00+00:00,24.8799991607666,26.34000015258789,24.71500015258789,26.299999237060547,944800
2024-09-16 00:00:00+00:00,26.389999389648438,26.540000915527344,25.489999771118164,25.6200008392334,590900
2024-09-17 00:00:00+00:00,26.1299991607666,26.579999923706055,25.18000030517578,25.579999923706055,831400
2024-09-18 00:00:00+00:00,25.34000015258789,27.03700065612793,24.959999084472656,25.510000228881836,787700
2024-09-19 00:00:00+00:00,26.65999984741211,26.670000076293945,25.864999771118164,26.040000915527344,633800
2024-09-20 00:00:00+00:00,25.6200008392334,26.0,25.280000686645508,25.649999618530273,1927500
2024-09-23 00:00:00+00:00,25.809999465942383,25.825000762939453,24.469999313354492,24.719999313354492,1034000
2024-09-24 00:00:00+00:00,24.739999771118164,24.850000381469727,24.209999084472656,24.770000457763672,1047100
2024-09-25 00:00:00+00:00,24.760000228881836,25.350000381469727,24.25,24.5,861200
2024-09-26 00:00:00+00:00,25.190000534057617,25.950000762939453,24.639999389648438,25.1200008392334,489400
2024-09-27 00:00:00+00:00,25.600000381469727,25.777999877929688,24.729999542236328,25.049999237060547,654100
2024-09-30 00:00:00+00:00,24.940000534057617,25.239999771118164,24.219999313354492,24.5,845800
2024-10-01 00:00:00+00:00,24.399999618530273,24.399999618530273,23.1200008392334,23.40999984741211,909500
2024-10-02 00:00:00+00:00,23.280000686645508,23.600000381469727,23.049999237060547,23.5,611000
2024-10-03 00:00:00+00:00,23.170000076293945,23.440000534057617,22.475000381469727,22.940000534057617,700400
2024-10-04 00:00:00+00:00,23.5,23.729999542236328,22.950000762939453,23.40999984741211,477400
2024-10-07 00:00:00+00:00,23.170000076293945,23.510000228881836,22.989999771118164,23.389999389648438,826200
2024-10-08 00:00:00+00:00,23.299999237060547,23.530000686645508,22.950000762939453,23.260000228881836,524300
2024-10-09 00:00:00+00:00,23.219999313354492,23.719999313354492,22.700000762939453,23.440000534057617,489100
2024-10-10 00:00:00+00:00,23.049999237060547,23.34000015258789,22.670000076293945,23.030000686645508,513700
2024-10-11 00:00:00+00:00,22.719999313354492,24.8700008392334,22.719999313354492,24.719999313354492,882900
2024-10-14 00:00:00+00:00,24.649999618530273,26.8799991607666,24.52899932861328,26.59000015258789,1370700
2024-10-15 00:00:00+00:00,26.600000381469727,26.8700008392334,25.979999542236328,26.34000015258789,877000
2024-10-16 00:00:00+00:00,26.299999237060547,27.420000076293945,25.75,26.690000534057617,1467000
2024-10-17 00:00:00+00:00,26.15999984741211,26.43000030517578,23.674999237060547,24.350000381469727,1619700
2024-10-18 00:00:00+00:00,24.399999618530273,24.489999771118164,23.149999618530273,23.649999618530273,1175300
2024-10-21 00:00:00+00:00,23.360000610351562,23.459999084472656,22.670000076293945,23.149999618530273,1025900
2024-10-22 00:00:00+00:00,23.0,23.084999084472656,22.440000534057617,22.739999771118164,969600
2024-10-23 00:00:00+00:00,22.6299991607666,22.7549991607666,21.760000228881836,21.81999969482422,1394300
2024-10-24 00:00:00+00:00,22.040000915527344,22.138999938964844,21.135000228881836,22.09000015258789,927600
2024-10-25 00:00:00+00:00,22.18000030517578,22.31999969482422,21.5,21.549999237060547,1960100
2024-10-28 00:00:00+00:00,21.899999618530273,22.739999771118164,21.68000030517578,22.350000381469727,569400
2024-10-29 00:00:00+00:00,22.350000381469727,22.350000381469727,21.850000381469727,22.170000076293945,618800
2024-10-30 00:00:00+00:00,21.93000030517578,22.700000762939453,21.790000915527344,22.5,850300
2024-10-31 00:00:00+00:00,22.610000610351562,22.610000610351562,21.854999542236328,21.90999984741211,1127600
2024-11-01 00:00:00+00:00,22.299999237060547,23.11400032043457,22.05500030517578,22.93000030517578,778400
2024-11-04 00:00:00+00:00,22.75,24.950000762939453,22.520000457763672,24.360000610351562,1388900
2024-11-05 00:00:00+00:00,21.6200008392334,24.790000915527344,21.459999084472656,23.93000030517578,2301700
2024-11-06 00:00:00+00:00,26.0,27.299999237060547,25.239999771118164,26.6200008392334,2020900
2024-11-07 00:00:00+00:00,26.559999465942383,27.165000915527344,25.600000381469727,26.100000381469727,934800
2024-11-08 00:00:00+00:00,25.8799991607666,27.3799991607666,25.677000045776367,27.059999465942383,1265900
2024-11-11 00:00:00+00:00,27.579999923706055,32.290000915527344,27.5,30.350000381469727,1852700
2024-11-12 00:00:00+00:00,29.690000534057617,30.655000686645508,27.3799991607666,27.940000534057617,1589900
2024-11-13 00:00:00+00:00,28.219999313354492,28.90999984741211,27.149999618530273,27.5,822500
2024-11-14 00:00:00+00:00,27.549999237060547,27.81999969482422,26.20400047302246,26.309999465942383,918300
2024-11-15 00:00:00+00:00,26.440000534057617,26.440000534057617,23.6200008392334,24.049999237060547,2258900
2024-11-18 00:00:00+00:00,24.799999237060547,25.049999237060547,23.71500015258789,24.1200008392334,1281100
2024-11-19 00:00:00+00:00,23.75,25.389999389648438,23.670000076293945,25.290000915527344,1153700
2024-11-20 00:00:00+00:00,25.25,25.8700008392334,24.389999389648438,24.489999771118164,1212100
2024-11-21 00:00:00+00:00,24.530000686645508,24.709999084472656,23.329999923706055,23.579999923706055,1010200
2024-11-22 00:00:00+00:00,23.600000381469727,25.43000030517578,23.18000030517578,25.049999237060547,1187200
2024-11-25 00:00:00+00:00,25.940000534057617,26.899999618530273,25.59000015258789,26.649999618530273,1217300
2024-11-26 00:00:00+00:00,26.469999313354492,27.190000534057617,25.09000015258789,25.84000015258789,716300
2024-11-27 00:00:00+00:00,26.09000015258789,27.299999237060547,26.09000015258789,27.200000762939453,646600
2024-11-29 00:00:00+00:00,27.40999984741211,28.100000381469727,26.9950008392334,27.3700008392334,568900
2024-12-02 00:00:00+00:00,27.329999923706055,28.6299991607666,27.0,28.295000076293945,1037300
2024-12-03 00:00:00+00:00,27.780000686645508,27.950000762939453,25.790000915527344,25.979999542236328,804200
2024-12-04 00:00:00+00:00,26.030000686645508,27.1200008392334,25.68000030517578,26.020000457763672,660900
2024-12-05 00:00:00+00:00,25.579999923706055,25.969999313354492,25.079999923706055,25.31999969482422,624800
2024-12-06 00:00:00+00:00,25.6299991607666,28.0,25.59000015258789,26.709999084472656,1030200
2024-12-09 00:00:00+00:00,27.760000228881836,28.329999923706055,26.542999267578125,27.514999389648438,1417300
2024-12-10 00:00:00+00:00,27.729999542236328,31.0,27.600000381469727,30.200000762939453,2301900
2024-12-11 00:00:00+00:00,30.559999465942383,30.799999237060547,27.614999771118164,28.899999618530273,1392100
2024-12-12 00:00:00+00:00,28.68000030517578,28.950000762939453,27.450000762939453,28.059999465942383,1057500
2024-12-13 00:00:00+00:00,27.809999465942383,28.290000915527344,27.020999908447266,27.93000030517578,879000
2024-12-16 00:00:00+00:00,28.09000015258789,29.155000686645508,27.700000762939453,28.93000030517578,907200
2024-12-17 00:00:00+00:00,28.920000076293945,29.530000686645508,28.34000015258789,28.579999923706055,1542200
2024-12-18 00:00:00+00:00,28.979999542236328,29.09000015258789,25.700000762939453,26.450000762939453,1766500
2024-12-19 00:00:00+00:00,25.989999771118164,27.200000762939453,24.959999084472656,26.850000381469727,1673000
2024-12-20 00:00:00+00:00,26.899999618530273,29.200000762939453,26.735000610351562,29.010000228881836,2744200
2024-12-23 00:00:00+00:00,29.25,29.520000457763672,28.299999237060547,28.700000762939453,747000
2024-12-24 00:00:00+00:00,28.770000457763672,29.1200008392334,28.0,28.809999465942383,263600
2024-12-26 00:00:00+00:00,28.40999984741211,29.110000610351562,27.75,28.700000762939453,577000
2024-12-27 00:00:00+00:00,28.56999969482422,28.7450008392334,26.420000076293945,26.59000015258789,884500
2024-12-30 00:00:00+00:00,26.260000228881836,26.40999984741211,24.764999389648438,25.270000457763672,992300
2024-12-31 00:00:00+00:00,25.450000762939453,25.639999389648438,24.709999084472656,24.799999237060547,649800
2025-01-02 00:00:00+00:00,24.81999969482422,25.014999389648438,24.180999755859375,24.700000762939453,1190900
2025-01-03 00:00:00+00:00,24.899999618530273,26.200000762939453,24.665000915527344,25.3799991607666,892400
2025-01-06 00:00:00+00:00,25.579999923706055,27.0,24.760000228881836,26.360000610351562,1297100
2025-01-07 00:00:00+00:00,27.020000457763672,28.389999389648438,26.649999618530273,27.079999923706055,1820800
2025-01-08 00:00:00+00:00,26.84000015258789,27.81999969482422,25.940000534057617,26.799999237060547,1309900
2025-01-10 00:00:00+00:00,25.940000534057617,27.049999237060547,25.59000015258789,26.389999389648438,1708200
2025-01-13 00:00:00+00:00,25.43000030517578,25.68000030517578,23.750999450683594,25.540000915527344,1076200
2025-01-14 00:00:00+00:00,25.5,25.614999771118164,22.795000076293945,23.299999237060547,2400200
2025-01-15 00:00:00+00:00,24.639999389648438,25.06999969482422,22.5,23.389999389648438,1691300
2025-01-16 00:00:00+00:00,23.450000762939453,23.739999771118164,22.799999237060547,23.399999618530273,897000
2025-01-17 00:00:00+00:00,23.860000610351562,23.950000762939453,23.229999542236328,23.440000534057617,950500
2025-01-21 00:00:00+00:00,23.75,24.600000381469727,23.535999298095703,24.530000686645508,802800
2025-01-22 00:00:00+00:00,24.43000030517578,26.549999237060547,24.020000457763672,26.389999389648438,1164700
2025-01-23 00:00:00+00:00,26.06999969482422,26.882999420166016,25.149999618530273,26.290000915527344,1293700
2025-01-24 00:00:00+00:00,26.219999313354492,26.761999130249023,25.5,25.979999542236328,621800
2025-01-27 00:00:00+00:00,25.450000762939453,26.25,25.190000534057617,25.90999984741211,877700
