"('date', '')","('open', 'BXMX')","('high', 'BXMX')","('low', 'BXMX')","('close', 'BXMX')","('volume', 'BXMX')"
2005-03-14 00:00:00+00:00,3.7047541179908876,3.719268321990967,3.6993111617236383,3.719268321990967,95700
2005-03-15 00:00:00+00:00,3.728339032827879,3.733781988311321,3.6829821086034724,3.688425064086914,94600
2005-03-16 00:00:00+00:00,3.679353941525091,3.6884251882570065,3.6485112181723456,3.6503255367279053,110600
2005-03-17 00:00:00+00:00,3.6503261618979006,3.682982863353246,3.648511843031614,3.6612117290496826,55400
2005-03-18 00:00:00+00:00,3.6739129033829756,3.6866127938544606,3.637627205424966,3.664841651916504,98200
2005-03-21 00:00:00+00:00,3.6720973460248243,3.677540302697536,3.6285547307809662,3.6394402980804443,156700
2005-03-22 00:00:00+00:00,3.6194831350061807,3.635811657411302,3.5958973377339327,3.6013402938842773,150400
2005-03-23 00:00:00+00:00,3.595896723995745,3.6194825172424316,3.5541684387695796,3.6194825172424316,168700
2005-03-24 00:00:00+00:00,3.6267400638273948,3.6267400638273948,3.5922687003003695,3.6013402938842773,80500
2005-03-28 00:00:00+00:00,3.601341439884335,3.6104126903089364,3.5831985929891097,3.59952712059021,106000
2005-03-29 00:00:00+00:00,3.599525056126457,3.6085963013483564,3.565053701400757,3.565053701400757,54300
2005-03-30 00:00:00+00:00,3.585012107286122,3.604969268994188,3.5650549455780562,3.595897674560547,114000
2005-03-31 00:00:00+00:00,3.60133958563457,3.626739350582497,3.585011066440661,3.615853786468506,66600
2005-04-01 00:00:00+00:00,3.628554716473645,3.637625964846452,3.586826420285225,3.6049692630767822,84900
2005-04-04 00:00:00+00:00,3.604969509841232,3.6104121208190914,3.5741267787981466,3.610412120819092,59100
2005-04-05 00:00:00+00:00,3.6049692772911057,3.648511892534964,3.6049692772911057,3.6394402980804443,61500
2005-04-06 00:00:00+00:00,3.6376244056061475,3.6539529225148586,3.632181797333774,3.6430673599243164,87600
2005-04-07 00:00:00+00:00,3.639438210932063,3.6702809222978323,3.639438210932063,3.655766725540161,93600
2005-04-08 00:00:00+00:00,3.6757253044139726,3.6757253044139726,3.644882581061227,3.6503255367279053,58000
2005-04-11 00:00:00+00:00,3.646697759628296,3.6503263975951667,3.6285549158399037,3.646697759628296,58500
2005-04-12 00:00:00+00:00,3.6466968996167863,3.6521395092375832,3.610411220597363,3.6503255367279053,46100
2005-04-13 00:00:00+00:00,3.6671355903826646,3.6671355903826646,3.636073640226977,3.63972806930542,66300
2005-04-14 00:00:00+00:00,3.6561723610854493,3.6561723610854493,3.626937627792359,3.6269376277923584,54300
2005-04-15 00:00:00+00:00,3.6269370173388236,3.6470356752790534,3.6086652249796085,3.6433815956115723,52200
2005-04-18 00:00:00+00:00,3.645209105952185,3.645209105952185,3.610492732498746,3.621455669403076,57600
2005-04-19 00:00:00+00:00,3.6251100148074915,3.6470358881137437,3.6251100148074915,3.641554594039917,46300
2005-04-20 00:00:00+00:00,3.643382421838882,3.6452096363397146,3.617801767332752,3.634246349334717,72800
2005-04-21 00:00:00+00:00,3.652517530693043,3.6543447448861426,3.617801158035092,3.641554594039917,97000
2005-04-22 00:00:00+00:00,3.641554994438904,3.6543451466914423,3.6232831990043444,3.6269376277923584,71700
2005-04-25 00:00:00+00:00,3.6360728213633307,3.6452088920019445,3.6178010285915634,3.6232826709747314,75400
2005-04-26 00:00:00+00:00,3.636073351256883,3.639727780044897,3.6123202611458134,3.6269376277923584,92900
2005-04-27 00:00:00+00:00,3.617801818029902,3.6543454115475926,3.617801818029902,3.6379008293151855,72900
2005-04-28 00:00:00+00:00,3.65069040015161,3.6525176143865785,3.621455669403076,3.621455669403076,62800
2005-04-29 00:00:00+00:00,3.6214558235793652,3.6506905555725098,3.619628609266607,3.6506905555725098,67400
2005-05-02 00:00:00+00:00,3.650690129394706,3.654344557593609,3.6324183369056473,3.6452088356018066,96200
2005-05-03 00:00:00+00:00,3.6525177698852684,3.654344984198027,3.641554832514213,3.6506905555725098,62600
2005-05-04 00:00:00+00:00,3.654346039526894,3.6799263502817916,3.6433830989898803,3.6580004692077637,104600
2005-05-05 00:00:00+00:00,3.6726188166395723,3.6817545447669944,3.6580014425322838,3.668964385986328,87700
2005-05-06 00:00:00+00:00,3.6616533089698438,3.6817519664764404,3.6506900246875786,3.6817519664764404,75900
2005-05-09 00:00:00+00:00,3.687236785888672,3.690891217131763,3.674446625043598,3.687236785888672,86000
2005-05-10 00:00:00+00:00,3.6908887793812553,3.6981972885345837,3.6726169837396623,3.683579921722412,109800
2005-05-11 00:00:00+00:00,3.680267633743641,3.6913083383711234,3.6637064013135805,3.6784274578094482,91100
2005-05-12 00:00:00+00:00,3.6894679847386485,3.6986688639664624,3.669226752392767,3.6765871047973633,94600
2005-05-13 00:00:00+00:00,3.685786935720135,3.7078683376312256,3.6747458837870344,3.7078683376312256,91100
2005-05-16 00:00:00+00:00,3.7023501480612966,3.709710502319532,3.6839487359490923,3.6949894428253174,75000
2005-05-17 00:00:00+00:00,3.7078714705112468,3.7078714705112468,3.6692288090278398,3.689470052719116,137500
2005-05-18 00:00:00+00:00,3.706030149701543,3.706030149701543,3.6839487359490923,3.6949894428253174,81200
2005-05-19 00:00:00+00:00,3.6894683764179907,3.706029609808566,3.6821080232320087,3.696829080581665,77100
2005-05-20 00:00:00+00:00,3.6821085596400978,3.6949894428253174,3.672907678095124,3.6949894428253174,62600
2005-05-23 00:00:00+00:00,3.6986709371041075,3.6986709371041075,3.6637082783968453,3.689470052719116,90600
2005-05-24 00:00:00+00:00,3.6894695350305935,3.693149888268181,3.665547940941883,3.6802690029144287,83000
2005-05-25 00:00:00+00:00,3.6710668222157574,3.6802673502001997,3.654505591061645,3.66922664642334,87800
2005-05-26 00:00:00+00:00,3.661865447312684,3.689467378505417,3.6489845694879146,3.6876275539398193,87600
2005-05-27 00:00:00+00:00,3.6839498730659734,3.6913102295961147,3.6729088118039845,3.689470052719116,58900
2005-05-31 00:00:00+00:00,3.68026784719109,3.702349608704421,3.68026784719109,3.696829080581665,60800
2005-06-01 00:00:00+00:00,3.7041918604885145,3.7115525694743976,3.691310970741141,3.7060320377349854,75200
2005-06-02 00:00:00+00:00,3.689467762652657,3.7152298719621424,3.689467762652657,3.7115495204925537,73100
2005-06-03 00:00:00+00:00,3.715232923967339,3.715232923967339,3.698671679727024,3.7060320377349854,74400
2005-06-06 00:00:00+00:00,3.713389979355927,3.7207503318786626,3.6986689233327956,3.720750331878662,72300
2005-06-07 00:00:00+00:00,3.726270421825516,3.7428316517785056,3.7078690162135697,3.7373111248016357,120900
2005-06-08 00:00:00+00:00,3.740993416593936,3.7575546551373336,3.722592001437072,3.7538743019104004,104100
2005-06-09 00:00:00+00:00,3.748351761549939,3.7538719369347735,3.726270007077861,3.7354705333709717,85600
2005-06-10 00:00:00+00:00,3.7281108130487626,3.7557127475738525,3.7262706372834047,3.7557127475738525,91600
2005-06-13 00:00:00+00:00,3.761641221730081,3.769053492587702,3.731992845172651,3.7486701011657715,109000
2005-06-14 00:00:00+00:00,3.743113643221159,3.748672496479825,3.7134652477190975,3.7264363765716553,101200
2005-06-15 00:00:00+00:00,3.731994831998641,3.731994831998641,3.7171706358278733,3.7190237045288086,107800
2005-06-16 00:00:00+00:00,3.7245806080533668,3.75237591451059,3.7097564210470813,3.7282867431640625,82500
2005-06-17 00:00:00+00:00,3.7245822703937086,3.7505245208740234,3.7245822703937086,3.7505245208740234,85700
2005-06-20 00:00:00+00:00,3.743113324049318,3.7449660393530584,3.719023783860015,3.7227299213409424,63900
2005-06-21 00:00:00+00:00,3.7208771698762364,3.743113643221159,3.7079060410236786,3.7264363765716553,99500
2005-06-22 00:00:00+00:00,3.735700889579604,3.743113164224967,3.715317487741564,3.720876693725586,84400
2005-06-23 00:00:00+00:00,3.7375552835404577,3.7412614221772986,3.7097599506378174,3.7097599506378174,93300
2005-06-24 00:00:00+00:00,3.7097587935944207,3.724582990081406,3.6967876658478995,3.7227299213409424,124700
2005-06-27 00:00:00+00:00,3.713464931075348,3.724582990081406,3.700493449892103,3.7227299213409424,108200
2005-06-28 00:00:00+00:00,3.7227293652369107,3.7319943541184943,3.713464376355327,3.7245824337005615,78600
2005-06-29 00:00:00+00:00,3.7190236957426936,3.746819019317627,3.7116117743931785,3.746819019317627,77000
2005-06-30 00:00:00+00:00,3.75052515663002,3.7597905001126084,3.7264359704487204,3.752378225326538,67300
2005-07-01 00:00:00+00:00,3.7597905001126084,3.7597905001126084,3.733847891798076,3.752378225326538,48500
2005-07-05 00:00:00+00:00,3.761644011223334,3.763497080311905,3.743114027211199,3.756085157394409,52100
2005-07-06 00:00:00+00:00,3.754231917382055,3.77646803855896,3.7468196413652377,3.77646803855896,72300
2005-07-07 00:00:00+00:00,3.7709091377006385,3.798704465541638,3.7616437927957924,3.796851396560669,60200
2005-07-08 00:00:00+00:00,3.7949983275797,3.817234801914561,3.7820271981496845,3.796851396560669,57900
2005-07-11 00:00:00+00:00,3.7968480178048116,3.798701085136765,3.780170765253685,3.789436101913452,51500
2005-07-12 00:00:00+00:00,3.7838800965153596,3.845029956383017,3.7764678209257023,3.828352689743042,70800
2005-07-13 00:00:00+00:00,3.8287243843078613,3.8529802783460276,3.813797598157608,3.8287243843078613,78500
2005-07-14 00:00:00+00:00,3.8287245659350586,3.8511145682812495,3.8193951017219203,3.8399195671081543,92000
2005-07-15 00:00:00+00:00,3.8287237670554486,3.8567114420897743,3.8287237670554486,3.8455164432525635,74000
2005-07-18 00:00:00+00:00,3.8473847490553004,3.854847967667363,3.8268602750771943,3.851116180419922,94700
2005-07-19 00:00:00+00:00,3.8585779377451206,3.8604438304901123,3.826858472845566,3.8604438304901123,135900
2005-07-20 00:00:00+00:00,3.847383708433262,3.860444604383837,3.8343224565999634,3.856712818145752,136400
2005-07-21 00:00:00+00:00,3.875370907413236,3.875370907413236,3.8343219757080083,3.834321975708008,90100
2005-07-22 00:00:00+00:00,3.8399195380796813,3.858578110482235,3.83245632264826,3.841785430908203,72500
2005-07-25 00:00:00+00:00,3.8343228414244046,3.8492496319921212,3.8249937307756166,3.8324573040008545,88300
2005-07-26 00:00:00+00:00,3.8249936693346576,3.8417863529389424,3.769018294575545,3.8212618827819824,200400
2005-07-27 00:00:00+00:00,3.8193956632956545,3.8305910219974977,3.79513976454044,3.82685923576355,77400
2005-07-28 00:00:00+00:00,3.8305913491636705,3.834322779833592,3.806335092454036,3.8212618827819824,72000
2005-07-29 00:00:00+00:00,3.8287247382748695,3.8305906312014852,3.802602593184934,3.813797950744629,79800
2005-08-01 00:00:00+00:00,3.8231270594950217,3.8324565241281014,3.802602593184934,3.813797950744629,88700
2005-08-02 00:00:00+00:00,3.824993522015273,3.8492494219079396,3.81006673226223,3.8380544185638428,59900
2005-08-03 00:00:00+00:00,3.8529820740436422,3.8567138612910834,3.817530806958591,3.851116180419922,112100
2005-08-04 00:00:00+00:00,3.8380544185638428,3.8585788879303036,3.834322632154897,3.8380544185638428,70600
2005-08-05 00:00:00+00:00,3.845518349752151,3.854847460761171,3.8343229894819997,3.8529815673828125,83900
2005-08-08 00:00:00+00:00,3.862310229506367,3.8641757666132412,3.8417857625037652,3.8585784435272217,60600
2005-08-09 00:00:00+00:00,3.8585779377451206,3.8772365093123855,3.8473829371578225,3.8604438304901123,71700
2005-08-10 00:00:00+00:00,3.864174280581421,3.869771957397461,3.845516069626413,3.869771957397461,87400
2005-08-11 00:00:00+00:00,3.8701501439369284,3.8795435687390305,3.853241692624195,3.864513874053955,82800
2005-08-12 00:00:00+00:00,3.8701489854808573,3.8701489854808573,3.84384675890291,3.860755205154419,64200
2005-08-15 00:00:00+00:00,3.8588760417815444,3.866390706215623,3.838210087499814,3.8532397747039795,59400
2005-08-16 00:00:00+00:00,3.8607568835177712,3.8645143972818277,3.8363337607238757,3.8476059436798096,107300
2005-08-17 00:00:00+00:00,3.8494849577101293,3.8682721694491744,3.8382127740012058,3.8457274436950684,77900
2005-08-18 00:00:00+00:00,3.862635374069214,3.864514130821701,3.8288184691968694,3.862635374069214,75600
2005-08-19 00:00:00+00:00,3.8645129829940257,3.8701492515774167,3.8288173319714245,3.8325748443603516,93400
2005-08-22 00:00:00+00:00,3.826938239564077,3.8382104163489736,3.8062722835117344,3.817544460296631,98500
2005-08-23 00:00:00+00:00,3.825060142440865,3.851362012247196,3.819423873909751,3.836332321166992,86800
2005-08-24 00:00:00+00:00,3.8344529397314493,3.858876407714272,3.8119085859553508,3.8137869834899902,70500
2005-08-25 00:00:00+00:00,3.8100306578140923,3.8419687978821635,3.8081519015352505,3.826939105987549,66200
2005-08-26 00:00:00+00:00,3.8325760732403458,3.841969857224694,3.808152951553479,3.8288185596466064,73600
2005-08-29 00:00:00+00:00,3.8288173319714245,3.840089869138206,3.813787640751819,3.8325748443603516,52600
2005-08-30 00:00:00+00:00,3.8231822822142685,3.8476054015670407,3.8175460123623126,3.8419694900512695,65200
2005-08-31 00:00:00+00:00,3.8325757069646764,3.851362914801678,3.8231822822142685,3.8419694900512695,63800
2005-09-01 00:00:00+00:00,3.8494832560701577,3.851362012247196,3.8213026300867887,3.836332321166992,59500
2005-09-02 00:00:00+00:00,3.834454492302961,3.860756368470059,3.834454492302961,3.851362943649292,40800
2005-09-06 00:00:00+00:00,3.8607563607986393,3.8776648121113726,3.851362935996537,3.864513874053955,67300
2005-09-07 00:00:00+00:00,3.856998443603516,3.8739068915745563,3.8476046623217623,3.8569984436035156,66900
2005-09-08 00:00:00+00:00,3.8645143972818277,3.8645143972818277,3.8363337607238757,3.8476059436798096,101100
2005-09-09 00:00:00+00:00,3.8569992135434648,3.870150151627014,3.8457266737551192,3.851362943649292,64700
2005-09-12 00:00:00+00:00,3.845727085613545,3.8720293229336704,3.8438483287809486,3.870150566101074,36500
2005-09-13 00:00:00+00:00,3.876202161452012,3.878093957901001,3.8326919255950997,3.878093957901001,102100
2005-09-14 00:00:00+00:00,3.8894449261627826,3.8894449261627826,3.8326924679552468,3.8478264808654785,82600
2005-09-15 00:00:00+00:00,3.8591782310226237,3.8591782310226237,3.791075329855737,3.798642158508301,122700
2005-09-16 00:00:00+00:00,3.8024255100243787,3.8251263553534645,3.800533712776383,3.8232345581054688,113300
2005-09-19 00:00:00+00:00,3.827018026286861,3.828909823472416,3.785399570674909,3.8024253845214844,97900
2005-09-20 00:00:00+00:00,3.80620725314969,3.8156658739654863,3.7816142617114124,3.8005318641662598,91800
2005-09-21 00:00:00+00:00,3.817558470043002,3.817558470043002,3.78350685065537,3.79107403755188,98700
2005-09-22 00:00:00+00:00,3.7910741866291264,3.7929656226043003,3.766481189071725,3.7797234058380127,77100
2005-09-23 00:00:00+00:00,3.7929654734526763,3.809991283146492,3.766481040961555,3.79107403755188,76900
2005-09-26 00:00:00+00:00,3.7835082998916003,3.7835082998916003,3.755132059807107,3.7626988887786865,63200
2005-09-27 00:00:00+00:00,3.764588942602285,3.764588942602285,3.6756766686323186,3.6908106803894043,132400
2005-09-28 00:00:00+00:00,3.694595521118838,3.7002705519295156,3.6737861126172233,3.6927037239074707,89800
2005-09-29 00:00:00+00:00,3.6889182558479856,3.7059440612792973,3.6756760429176856,3.705944061279297,72600
2005-09-30 00:00:00+00:00,3.709728304000272,3.7797229734210487,3.705944710836094,3.760805368423462,60900
2005-10-03 00:00:00+00:00,3.774047771778351,3.808099026227683,3.762696992805286,3.783506393432617,53600
2005-10-04 00:00:00+00:00,3.811884169591842,3.811884169591842,3.7816161349996005,3.7872915267944336,70000
2005-10-05 00:00:00+00:00,3.8308020691451485,3.8308020691451485,3.785400013846688,3.792966842651367,95300
2005-10-06 00:00:00+00:00,3.811884455898258,3.811884455898258,3.787291811253723,3.792966842651367,66200
2005-10-07 00:00:00+00:00,3.811883687973022,3.811883687973022,3.7872910482828117,3.8118836879730225,41300
2005-10-10 00:00:00+00:00,3.8118823857891098,3.8175577749280962,3.792964782815753,3.808098793029785,70200
2005-10-11 00:00:00+00:00,3.802425384521485,3.8118840096258406,3.789183165046019,3.8024253845214844,56700
2005-10-12 00:00:00+00:00,3.8104278687924005,3.8275748232732236,3.7856602475371663,3.798996686935425,71700
2005-10-13 00:00:00+00:00,3.789467290031592,3.8085194864216754,3.7685102010538802,3.778036117553711,53000
2005-10-14 00:00:00+00:00,3.779942912595402,3.7989951167428915,3.751364788069452,3.7742271423339844,66500
2005-10-17 00:00:00+00:00,3.7742288660223737,3.8085227764717526,3.7589871684216205,3.7723236083984375,63400
2005-10-18 00:00:00+00:00,3.7913737439770556,3.7913737439770556,3.724691217237174,3.743743419647217,92300
2005-10-19 00:00:00+00:00,3.7342161338598223,3.7399315381183036,3.686585826956994,3.7285003662109375,92200
2005-10-20 00:00:00+00:00,3.7151661230657553,3.7494600223442456,3.684682737793901,3.688493251800537,47500
2005-10-21 00:00:00+00:00,3.6980203095782134,3.7227882948402584,3.6884943850255674,3.7075462341308594,55500
2005-10-24 00:00:00+00:00,3.696114725669581,3.7532713581114376,3.696114725669581,3.718977451324463,68800
2005-10-25 00:00:00+00:00,3.7265970537438564,3.728502310620407,3.696113670500231,3.7227869033813477,128300
2005-10-26 00:00:00+00:00,3.711356529545087,3.7342192558646707,3.6865889091403528,3.694209575653076,91700
2005-10-27 00:00:00+00:00,3.6884926035773167,3.696113266860701,3.6484829403202523,3.673250913619995,62100
2005-10-28 00:00:00+00:00,3.6522954591959307,3.684684113564229,3.6522954591959307,3.6694424152374268,36000
