"('date', '')","('open', 'CNK')","('high', 'CNK')","('low', 'CNK')","('close', 'CNK')","('volume', 'CNK')"
2007-06-29 00:00:00+00:00,10.693631296624272,10.758835593371716,10.521726490141491,10.604714393615723,199800
2007-07-02 00:00:00+00:00,10.640279293443868,10.669917500918585,10.373530903670847,10.391314506530762,416700
2007-07-03 00:00:00+00:00,10.403169174879057,10.409097042535345,10.017866822221528,10.04157829284668,82100
2007-07-05 00:00:00+00:00,10.035650353299792,10.089000031199063,9.881529187215799,9.952662467956543,354200
2007-07-06 00:00:00+00:00,9.95266194330478,10.017866222369332,9.89931226821782,9.994155883789062,286600
2007-07-09 00:00:00+00:00,10.017868193508228,10.320182701610069,10.017868193508228,10.083073616027832,487700
2007-07-10 00:00:00+00:00,10.04157673564634,10.136420342188751,9.899311325832722,9.934877395629883,212400
2007-07-11 00:00:00+00:00,9.928950997501248,10.053432825516122,9.869673451988152,9.952662467956543,341400
2007-07-12 00:00:00+00:00,9.98822945615364,10.373531841275986,9.964517983530607,10.124567031860352,414100
2007-07-13 00:00:00+00:00,10.112711697664686,10.254977147184116,10.041579538217617,10.22533893585205,434000
2007-07-16 00:00:00+00:00,10.195702503397461,10.68177649005208,10.083075245559652,10.663992881774902,183000
2007-07-17 00:00:00+00:00,10.669919940787302,10.758835714168782,10.509870870325397,10.521726608276367,67100
2007-07-18 00:00:00+00:00,10.45059336192765,10.669919992583717,10.420955147531748,10.610642433166504,167500
2007-07-19 00:00:00+00:00,10.610643588126761,10.669921153996292,10.50987206533622,10.557293891906738,165700
2007-07-20 00:00:00+00:00,10.533584118684153,10.59878842713544,10.20755805392536,10.308329582214355,371500
2007-07-23 00:00:00+00:00,10.314257657564532,10.33796913792848,10.201630387087002,10.254980087280273,179200
2007-07-24 00:00:00+00:00,10.254976498929793,10.266832234963289,9.911168068334897,10.029723167419434,296600
2007-07-25 00:00:00+00:00,9.988229207020403,10.089000701904297,9.940807393582407,10.089000701904297,257500
2007-07-26 00:00:00+00:00,9.95859030111669,10.18384477273585,9.780758775628103,10.07121753692627,235800
2007-07-27 00:00:00+00:00,10.077144255553897,10.171987875744394,9.67405830443172,9.685914039611816,468700
2007-07-30 00:00:00+00:00,9.679987399866123,9.958590428186572,9.425094714288234,9.92895221710205,427200
2007-07-31 00:00:00+00:00,9.988231628688924,9.988231628688924,9.656278854140279,9.691844940185547,446400
2007-08-01 00:00:00+00:00,9.887458592394603,9.905241067376226,9.490300445508838,9.73333740234375,444500
2007-08-02 00:00:00+00:00,9.73333629422519,9.73333629422519,9.08128552766774,9.44880485534668,280400
2007-08-03 00:00:00+00:00,9.425094067664846,9.614781319092659,8.927165032666831,9.306539535522461,480800
2007-08-06 00:00:00+00:00,9.306539418563721,9.44880485534668,8.790826786241052,9.44880485534668,437000
2007-08-07 00:00:00+00:00,9.4488061177656,10.029724243545823,9.401384299168765,9.679987907409668,356200
2007-08-08 00:00:00+00:00,9.632565720493837,10.355748709099652,9.62070998364162,10.314254760742188,364200
2007-08-09 00:00:00+00:00,10.13642025167,10.48022860497226,10.047504512658634,10.077142715454102,302700
2007-08-10 00:00:00+00:00,10.077146188504013,10.658063756255924,9.561432915499534,10.065290451049805,161400
2007-08-13 00:00:00+00:00,10.118640138968384,10.124568007695487,9.780759535900954,10.065290451049805,232400
2007-08-14 00:00:00+00:00,10.367603496553354,10.66399010696583,9.81632422028612,9.875601768493652,201300
2007-08-15 00:00:00+00:00,9.893388023794119,10.006014151887058,9.780760765075684,9.780760765075684,161600
2007-08-16 00:00:00+00:00,9.780762335898597,10.343897589306666,9.751124114403721,10.30240249633789,283000
2007-08-17 00:00:00+00:00,10.669920515205463,10.877391418015106,10.391317442111376,10.420955657958984,299400
2007-08-20 00:00:00+00:00,10.492088469749767,10.770691529855965,10.492088469749767,10.55136489868164,96200
2007-08-21 00:00:00+00:00,10.515799249875503,10.669920458844985,10.480233164921147,10.539510726928711,84400
2007-08-22 00:00:00+00:00,10.569146954957867,10.729196003091403,10.492086930277969,10.503941535949707,105700
2007-08-23 00:00:00+00:00,10.563221548221177,10.699559155529748,10.373534245770035,10.46245002746582,56900
2007-08-24 00:00:00+00:00,10.474305582653637,10.69363222890353,10.397245541370179,10.663992881774902,170400
2007-08-27 00:00:00+00:00,10.652137035610384,10.990018805719881,10.652137035610384,10.895174026489258,170400
2007-08-28 00:00:00+00:00,10.835894621520952,10.835894621520952,10.58100196183355,10.658061981201172,121800
2007-08-29 00:00:00+00:00,10.687702302688235,11.019655012267977,10.687702302688235,10.865533828735352,74200
2007-08-30 00:00:00+00:00,10.817778907106902,11.211803857291759,10.817778907106902,10.990910530090332,137800
2007-08-31 00:00:00+00:00,11.104336953070776,11.158067705741049,10.662551650104989,10.73419189453125,113800
2007-09-04 00:00:00+00:00,10.67449125498676,10.871503641177249,10.626730711022434,10.692401885986328,123800
2007-09-05 00:00:00+00:00,10.69240373252975,10.69240373252975,10.370020289771277,10.483450889587402,112600
2007-09-06 00:00:00+00:00,10.752101689379925,11.06254576097038,10.644640192390838,10.943143844604492,443700
2007-09-07 00:00:00+00:00,10.722250838842227,11.002845005870768,10.722250838842227,10.877472877502441,168400
2007-09-10 00:00:00+00:00,10.90135579687155,10.949116345672797,10.387929043232173,10.53718090057373,231800
2007-09-11 00:00:00+00:00,10.626731153816838,10.8774743047528,10.465540022908975,10.55509090423584,141000
2007-09-12 00:00:00+00:00,10.561062612299528,10.871505635671136,10.417780954120001,10.507331848144531,90100
2007-09-13 00:00:00+00:00,10.656580189608118,10.823741499457,10.614789862145896,10.710310935974121,163600
2007-09-14 00:00:00+00:00,10.62672694204153,10.79985956419551,10.429714625725392,10.75209903717041,113900
2007-09-17 00:00:00+00:00,10.740161567977642,10.955084567918627,10.67449039828432,10.722250938415527,245500
2007-09-18 00:00:00+00:00,10.758075733524437,11.134189968342001,10.686434330429845,10.972997665405273,143200
2007-09-19 00:00:00+00:00,11.092395875447522,11.1341862053366,10.764042307432394,10.877472877502441,107200
2007-09-20 00:00:00+00:00,10.984937865952926,11.07448876397644,10.961058157873998,11.038668632507324,139900
2007-09-21 00:00:00+00:00,11.044638844202419,11.056579267592607,10.972997442562738,11.038668632507324,246400
2007-09-24 00:00:00+00:00,11.026723238345152,11.080453980678096,10.961053216705613,11.044633865356445,61300
2007-09-25 00:00:00+00:00,11.01478734532207,11.086427597989783,10.859565279606977,11.056577682495117,125200
2007-09-26 00:00:00+00:00,11.110310205947584,11.367023619298989,11.062549650349752,11.211801528930664,99200
2007-09-27 00:00:00+00:00,11.181946434272781,11.277467510993555,11.05657544808966,11.223736763000488,168100
2007-09-28 00:00:00+00:00,11.235676856196825,11.629701570910347,11.002844380784568,11.08045482635498,318800
2007-10-01 00:00:00+00:00,11.104339273219344,11.701346748782735,11.104339273219344,11.540154457092285,183700
2007-10-02 00:00:00+00:00,11.629705552070616,11.683436316897854,11.432693127271216,11.59388542175293,157100
2007-10-03 00:00:00+00:00,11.504331912525219,11.67149324182531,11.450601159907002,11.462541580200195,180900
2007-10-04 00:00:00+00:00,11.540151585185257,11.552092005013339,11.223737291947701,11.42074966430664,61900
2007-10-05 00:00:00+00:00,11.528211080875591,11.940146452316831,11.498361170225241,11.51030158996582,258800
2007-10-08 00:00:00+00:00,11.540153086803912,11.587913633629796,11.36105132088216,11.492392539978027,119300
2007-10-09 00:00:00+00:00,11.522242990297624,11.552094045139597,11.331200794114237,11.50433349609375,89400
2007-10-10 00:00:00+00:00,11.528212751275042,11.641644477844238,11.34314077328413,11.641644477844238,134300
2007-10-11 00:00:00+00:00,11.731195093865841,11.874476732142071,11.134187698364258,11.134187698364258,190200
2007-10-12 00:00:00+00:00,11.181942527106536,11.504326902418203,11.11627252149541,11.193882942199707,182900
2007-10-15 00:00:00+00:00,11.235676206074313,11.492389504470216,10.746130445738384,10.91329288482666,266700
2007-10-16 00:00:00+00:00,10.907326698303223,10.972996745373898,10.835685301215406,10.907326698303223,69600
2007-10-17 00:00:00+00:00,11.056574283363974,11.146125141018569,10.889411847361377,11.044633865356445,157600
2007-10-18 00:00:00+00:00,11.020754732010586,11.16403749283576,10.764042537393166,10.865533828735352,327100
2007-10-19 00:00:00+00:00,10.817768933180115,10.865529454661457,10.42971341510598,10.578965187072754,203000
2007-10-22 00:00:00+00:00,10.393900327310096,10.728224203436792,10.393900327310096,10.44166088104248,81300
2007-10-23 00:00:00+00:00,10.507331146202548,10.519271568261845,10.202857215898403,10.316288948059082,176400
2007-10-24 00:00:00+00:00,10.298375979119553,10.370017356524505,10.155094363010713,10.20882511138916,153400
2007-10-25 00:00:00+00:00,10.238673123645578,10.465536494468294,10.220763636639104,10.33419418334961,220000
2007-10-26 00:00:00+00:00,10.45359884957628,10.73419189453125,10.346137344235736,10.73419189453125,191800
2007-10-29 00:00:00+00:00,10.668520794309039,10.728220612465615,10.328225681830947,10.399867057800293,131100
2007-10-30 00:00:00+00:00,10.393898995084337,10.459570175062074,10.190916383063401,10.26852798461914,107700
2007-10-31 00:00:00+00:00,10.286438408497629,10.417780780330522,10.131216330050542,10.274497985839844,229700
2007-11-01 00:00:00+00:00,10.17897885791221,10.304351042753318,9.970027114346363,10.089427947998047,185800
2007-11-02 00:00:00+00:00,10.196884263293223,10.358076501650972,10.071513281482318,10.2864351272583,109700
2007-11-05 00:00:00+00:00,10.119276751647233,10.36404971550265,10.089425695871363,10.250617980957031,179400
2007-11-06 00:00:00+00:00,10.250617532606194,10.405839599747445,10.250617532606194,10.328227996826172,167600
2007-11-07 00:00:00+00:00,10.26852249754563,10.465534793502346,10.101360100882093,10.322253227233887,277600
2007-11-08 00:00:00+00:00,10.423747705989648,10.423747705989648,10.149124873632609,10.280466079711914,199600
2007-11-09 00:00:00+00:00,10.14912456829207,10.435687812226169,10.107334237555985,10.196885108947754,125500
2007-11-12 00:00:00+00:00,10.196888202987468,10.632703411047533,10.149127647839808,10.519272804260254,177500
2007-11-13 00:00:00+00:00,10.596881700598676,10.596881700598676,10.065545461403774,10.298377990722656,727300
2007-11-14 00:00:00+00:00,10.411808990028367,10.411808990028367,9.9043524910431,10.107335090637207,541000
2007-11-15 00:00:00+00:00,10.029720760713811,10.208823608509244,9.940169906166542,10.071512222290039,188700
2007-11-16 00:00:00+00:00,10.101362127572164,10.173003494430516,10.011811273024895,10.071512222290039,204600
2007-11-19 00:00:00+00:00,9.993902643009221,9.99987285299843,9.84465080938238,9.916292190551758,263300
2007-11-20 00:00:00+00:00,9.987932324061008,10.167035205680047,9.928231363521329,10.011813163757324,223400
2007-11-21 00:00:00+00:00,9.99390007397146,10.155092286140555,9.82076858359419,9.874499320983887,189400
2007-11-23 00:00:00+00:00,9.910324375068237,10.232707821471045,9.54017923721171,10.053606033325195,116500
2007-11-26 00:00:00+00:00,10.101361420836563,10.125241115651354,9.820768459233063,9.850618362426758,194600
2007-11-27 00:00:00+00:00,9.898383394396213,9.898383394396213,9.61182009403114,9.707341194152832,181200
2007-11-28 00:00:00+00:00,9.826740072214205,10.011813163757324,9.826740072214205,10.011813163757324,282000
2007-11-29 00:00:00+00:00,10.078196608937521,10.367869036354,9.993707954315784,10.331660270690918,535300
2007-11-30 00:00:00+00:00,10.458392569947467,10.458392569947467,9.921291413286498,10.072162628173828,764500
2007-12-03 00:00:00+00:00,10.04802160231548,10.247171538539538,9.999742864778007,10.18078899383545,334800
2007-12-04 00:00:00+00:00,10.108368580982058,10.24716978375113,9.957497408131578,10.01784610748291,405200
2007-12-05 00:00:00+00:00,10.132505936515797,10.156644719465517,9.848867467232573,9.951459884643555,341400
2007-12-06 00:00:00+00:00,10.011812552169046,10.313554940960021,9.963533816004723,10.04802131652832,813400
2007-12-07 00:00:00+00:00,10.114405835829295,10.361834522745896,9.812663422413348,10.156649589538574,622900
2007-12-10 00:00:00+00:00,10.192855304914588,10.192855304914588,9.722138017603392,9.800590515136719,202200
2007-12-11 00:00:00+00:00,9.873011610388106,10.392007751151953,9.873011610388106,10.18078899383545,1064700
2007-12-12 00:00:00+00:00,10.162684012184405,10.591157662959699,9.89715038081251,9.933359146118164,861900
2007-12-13 00:00:00+00:00,9.830769537417586,9.9092220676649,9.625584004558297,9.788524627685547,160900
2007-12-14 00:00:00+00:00,9.74627852226039,10.072160841103692,9.74627852226039,9.963533401489258,278500
2007-12-17 00:00:00+00:00,9.812665395259204,9.999745406894041,9.661794158218422,9.794560432434082,120200
2007-12-18 00:00:00+00:00,9.957499916983151,10.259242338709912,9.873012407237574,9.879047393798828,688400
2007-12-19 00:00:00+00:00,9.83680241468176,9.981639788962251,9.782488687090572,9.89111614227295,115100
2007-12-20 00:00:00+00:00,9.927322546548845,9.927322546548845,9.541092179169112,9.607475280761719,182900
2007-12-21 00:00:00+00:00,9.92732620427369,9.993708754797169,9.734210086138479,9.82473373413086,652000
2007-12-24 00:00:00+00:00,9.824731844631764,10.174752942910539,9.824731844631764,9.927324295043945,285000
2007-12-26 00:00:00+00:00,9.96353409086397,10.247171529771945,9.957499104794962,10.138544082641602,118800
2007-12-27 00:00:00+00:00,10.108373887064868,10.2230363609154,10.072165108869655,10.198896408081055,110900
2007-12-28 00:00:00+00:00,10.259240908723331,10.349763392412665,10.241135951563132,10.319589614868164,103700
2007-12-31 00:00:00+00:00,10.289413925765984,10.373902568546434,10.1506127176309,10.25924015045166,162700
2008-01-02 00:00:00+00:00,10.241135194629617,10.31355386686204,10.132508912864603,10.25924015045166,178500
2008-01-03 00:00:00+00:00,10.259244917715392,10.307523671285919,9.975607384370582,10.005781173706055,152700
2008-01-04 00:00:00+00:00,9.933359295522035,9.933359295522035,9.474711283075045,9.480746269226074,138000
2008-01-07 00:00:00+00:00,9.547131073934825,9.56523603558071,9.136761727271743,9.185040473937988,190900
2008-01-08 00:00:00+00:00,9.191072926900482,9.191072926900482,8.116870179209569,8.285845756530762,318400
2008-01-09 00:00:00+00:00,8.201356191826767,8.376366711037095,7.386651713296876,7.664254665374756,618100
2008-01-10 00:00:00+00:00,7.615978517259299,8.64190261742696,7.585804160528018,8.42464828491211,624400
2008-01-11 00:00:00+00:00,8.346196324098539,8.780705623822056,8.21946446899285,8.237568855285645,370400
2008-01-14 00:00:00+00:00,8.297916513565363,8.660007646186683,8.15911527722825,8.575519561767578,156200
2008-01-15 00:00:00+00:00,8.448788402940817,8.720356486501164,8.388439684137168,8.484997749328613,364600
2008-01-16 00:00:00+00:00,8.297913834042888,8.617760533407301,8.249635108687043,8.545342445373535,202900
2008-01-17 00:00:00+00:00,8.509136234349624,8.593623741230116,8.273776946194022,8.533275604248047,139900
2008-01-18 00:00:00+00:00,8.563447774922187,8.629831461307731,8.243601040021938,8.364297866821289,288500
2008-01-22 00:00:00+00:00,8.364300476775098,8.720356658581048,8.147046120745319,8.50310230255127,174900
2008-01-23 00:00:00+00:00,8.27981338587121,8.750531469277592,8.21946466276841,8.7384614944458,378600
2008-01-24 00:00:00+00:00,8.744496328837098,8.865193197402482,8.599660086558636,8.617764472961426,165100
2008-01-25 00:00:00+00:00,8.720356029736113,8.961750316778637,8.207394248885755,8.436717987060547,213200
2008-01-28 00:00:00+00:00,8.454823918396405,8.726392018931143,8.382405796622345,8.563450813293457,299200
2008-01-29 00:00:00+00:00,8.653972048643153,8.780703878559482,8.587588352883964,8.714320182800293,250700
2008-01-30 00:00:00+00:00,8.666039258763144,8.768631694026261,8.545342445373535,8.545342445373535,141400
2008-01-31 00:00:00+00:00,8.358263314539226,9.251420393145462,8.358263314539226,8.629831314086914,229700
2008-02-01 00:00:00+00:00,8.66604075248777,9.788522173779672,8.575518270724581,9.529024124145508,282500
2008-02-04 00:00:00+00:00,9.444534155678339,9.836798931909918,9.263489228511634,9.607475280761719,245100
2008-02-05 00:00:00+00:00,9.390224703881945,9.45057284475183,9.034168543295966,9.14883041381836,187400
2008-02-06 00:00:00+00:00,9.233318515135599,9.281597258113123,8.816913637544442,8.841053009033203,94300
2008-02-07 00:00:00+00:00,8.720355052764685,8.786738747639987,8.44878701385355,8.53930950164795,143500
2008-02-08 00:00:00+00:00,8.533271652821426,8.714316555460746,8.273773114931094,8.460853576660156,97700
2008-02-11 00:00:00+00:00,8.61776083926564,9.172966776090805,8.418610946222682,8.895363807678223,131200
2008-02-12 00:00:00+00:00,8.883298354855434,9.360051427828127,8.859158980611047,9.347981452941895,128200
2008-02-13 00:00:00+00:00,9.45660806482518,9.571269938176686,9.263493088431892,9.317806243896484,168200
2008-02-14 00:00:00+00:00,9.317805736736892,9.39022442447072,9.00399391717829,9.263492584228516,145200
2008-02-15 00:00:00+00:00,9.227283477783203,9.360050308007366,8.859157920716214,9.227283477783203,118500
2008-02-19 00:00:00+00:00,9.354016087269846,9.396259846720795,9.118656765625857,9.185040473937988,94500
2008-02-20 00:00:00+00:00,9.136759420689641,9.444536209106445,9.058306333280521,9.444536209106445,100900
2008-02-21 00:00:00+00:00,9.535058784463143,9.697999361183994,9.16089832346309,9.233316421508789,99600
2008-02-22 00:00:00+00:00,9.23331774996846,9.30573585843344,9.052272191042027,9.293665885925293,83200
2008-02-25 00:00:00+00:00,9.281595230102539,9.673860650495701,9.197107160588345,9.281595230102539,134300
2008-02-26 00:00:00+00:00,9.227284627720795,9.498852733206014,9.136762117735083,9.26952838897705,198200
2008-02-27 00:00:00+00:00,9.197107027057788,9.269525124649439,8.99795711479878,9.106584548950195,145700
2008-02-28 00:00:00+00:00,9.046237641874152,9.076411999074484,8.454822773070827,8.931575775146484,432200
2008-02-29 00:00:00+00:00,8.841052012716622,9.124690027391825,8.6781114174116,8.714320182800293,325100
2008-03-03 00:00:00+00:00,8.714322120310296,8.919507088226124,8.563450888081372,8.7384614944458,151700
2008-03-04 00:00:00+00:00,8.720129826134224,8.99511627551396,8.67735374181471,8.781237602233887,143700
2008-03-05 00:00:00+00:00,8.555134094242069,8.98289068239972,8.500136710392665,8.628463745117188,203500
2008-03-06 00:00:00+00:00,8.585689978361478,8.695684185288023,8.060159834486514,8.439030647277832,474600
2008-03-07 00:00:00+00:00,8.286259210060232,8.50624817602257,7.754618189133062,8.047937393188477,278000
2008-03-10 00:00:00+00:00,8.066270957281315,8.17015479803584,7.809616831037475,8.005163192749023,281300
2008-03-11 00:00:00+00:00,8.231259130649716,8.50013444555058,8.151818551008708,8.487913131713867,122400
2008-03-12 00:00:00+00:00,8.51847035867816,8.677351586056112,8.164043363925712,8.494027137756348,103800
2008-03-13 00:00:00+00:00,8.402363708356813,9.16621495457107,8.231261192381051,9.007333755493164,770400
2008-03-14 00:00:00+00:00,9.184551720367077,9.184551720367077,8.707908472421376,8.756794929504395,260300
2008-03-17 00:00:00+00:00,8.49402828295573,9.2151042715261,8.49402828295573,8.726239204406738,144900
2008-03-18 00:00:00+00:00,8.860674858093262,9.00122321404267,8.616242681323738,8.860674858093262,287400
2008-03-19 00:00:00+00:00,8.854568680362853,9.31899064930857,8.81179317206637,9.208995819091797,135600
2008-03-20 00:00:00+00:00,9.160106791849174,9.184550015854393,8.866788103786545,8.872899055480957,596000
2008-03-24 00:00:00+00:00,8.921785370544722,8.964560866223335,8.879009292093688,8.934006690979004,155700
2008-03-25 00:00:00+00:00,8.946226470236473,8.946226470236473,8.836231698580018,8.915672302246094,123900
2008-03-26 00:00:00+00:00,8.885119660759825,8.885119660759825,8.50624942779541,8.50624942779541,142200
2008-03-27 00:00:00+00:00,8.530693827700357,8.536804779746543,8.249596444072901,8.298482894897461,184500
2008-03-28 00:00:00+00:00,8.32903520643055,8.32903520643055,7.491854195145176,7.876835346221924,1008600
2008-03-31 00:00:00+00:00,7.950167179016823,8.109048443415608,7.730177556688507,7.815729141235352,874800
2008-04-01 00:00:00+00:00,7.956276455542483,8.005162898480213,7.7240655602020825,7.889057159423828,773100
2008-04-02 00:00:00+00:00,7.882945873513784,7.974608387207687,7.7485084525318095,7.840170383453369,216100
2008-04-03 00:00:00+00:00,7.840170330591594,7.870724501616886,7.363527244022999,7.785172939300537,641600
2008-04-04 00:00:00+00:00,7.870723969140092,8.329034755196425,7.717953707121314,8.102934837341309,183200
2008-04-07 00:00:00+00:00,8.145710732930949,8.249594562937878,8.115156562439676,8.127378463745117,134500
2008-04-08 00:00:00+00:00,7.62628997673464,8.322922469575138,7.577403547353433,8.133487701416016,356000
2008-04-09 00:00:00+00:00,8.20681644079433,8.24348096740235,7.748505778789086,7.882943153381348,230800
2008-04-10 00:00:00+00:00,7.895167860274122,8.072381356000315,7.8218381981914575,8.029605865478516,263600
2008-04-11 00:00:00+00:00,7.986830380383025,8.035716825371763,7.864614267911182,7.937943935394287,362800
2008-04-14 00:00:00+00:00,7.944054845444342,8.102936082218601,7.858503275772265,8.005163192749023,310500
2008-04-15 00:00:00+00:00,8.115157272199836,8.1518223965506,7.925722447575969,8.06627082824707,223500
2008-04-16 00:00:00+00:00,8.157930829440962,8.371808810018557,8.139597981538612,8.365697860717773,275900
2008-04-17 00:00:00+00:00,8.31070339583156,8.512360117128775,8.18237633839039,8.4329195022583,385500
2008-04-18 00:00:00+00:00,8.573467467468012,8.879008010256474,8.463473268349354,8.79345703125,324800
2008-04-21 00:00:00+00:00,8.689573476939907,8.970670808572269,8.65290835421727,8.879008293151855,373800
2008-04-22 00:00:00+00:00,8.81790048503307,8.88511919642976,8.46958386073878,8.640686988830566,186600
2008-04-23 00:00:00+00:00,8.683462571661055,8.787346406686751,8.463473582486122,8.536803245544434,532400
2008-04-24 00:00:00+00:00,8.555137657096115,9.01955955548959,8.524583477480556,8.848456382751465,134500
2008-04-25 00:00:00+00:00,8.903451536979686,8.903451536979686,8.542913590829764,8.707905769348145,126600
2008-04-28 00:00:00+00:00,8.799569269593018,9.025669832154987,8.769015675037716,8.97678279876709,207800
2008-04-29 00:00:00+00:00,8.982892280953731,9.61230566671852,8.921784519069476,9.044000625610352,356100
2008-04-30 00:00:00+00:00,9.092888221324912,9.215104343364406,8.952339243900166,9.0501127243042,98100
2008-05-01 00:00:00+00:00,9.117328498675898,9.43509031326624,9.0134446828283,9.325096130371094,220100
2008-05-02 00:00:00+00:00,9.471756918671282,9.48397882023255,9.190659593257886,9.257878303527832,116000
2008-05-05 00:00:00+00:00,9.270101759878742,9.270101759878742,9.031779884413544,9.062334060668945,110000
2008-05-06 00:00:00+00:00,9.043999956970405,9.166216054475615,8.860675519326428,9.12955093383789,82600
2008-05-07 00:00:00+00:00,9.135663368656466,9.166217543689918,8.82401183230563,8.866787910461426,111800
2008-05-08 00:00:00+00:00,8.885122025040452,8.885122025040452,8.58569232971383,8.756794929504395,137000
2008-05-09 00:00:00+00:00,8.28014991536993,8.805679508301107,8.188487390811845,8.58569049835205,91000
2008-05-12 00:00:00+00:00,8.567357292294014,8.750681155874208,8.176265178926746,8.59791088104248,289900
