"('date', '')","('open', 'COF')","('high', 'COF')","('low', 'COF')","('close', 'COF')","('volume', 'COF')"
1994-12-16 00:00:00+00:00,3.4186930016773505,3.594010591506958,3.4186930016773505,3.594010591506958,442500
1994-12-19 00:00:00+00:00,3.5647912080393853,3.5647912080393853,3.5063522271809076,3.535572052001953,47400
1994-12-20 00:00:00+00:00,3.5355720520019527,3.5940110328604304,3.5355720520019527,3.535572052001953,128400
1994-12-21 00:00:00+00:00,3.5647887029637357,3.6232283115386963,3.5647887029637357,3.6232283115386963,96600
1994-12-22 00:00:00+00:00,3.62322950901356,3.6524486541748047,3.5647898811243426,3.6524486541748047,248400
1994-12-23 00:00:00+00:00,3.681668575505529,3.7401075363159175,3.681668575505529,3.740107536315918,189600
1994-12-27 00:00:00+00:00,3.7401059309301017,3.798545535439527,3.710886797458485,3.7693257331848145,113700
1994-12-28 00:00:00+00:00,3.7401059309301017,3.7693257331848145,3.7401059309301017,3.7693257331848145,62100
1994-12-29 00:00:00+00:00,3.769327351112804,3.769327351112804,3.7401075363159175,3.740107536315918,190800
1994-12-30 00:00:00+00:00,3.7401075363159175,3.7401075363159175,3.7401075363159175,3.740107536315918,15900
1995-01-03 00:00:00+00:00,3.769327351112804,3.769327351112804,3.681668575505529,3.740107536315918,93300
1995-01-04 00:00:00+00:00,3.7401059309301017,3.7693257331848145,3.710886797458485,3.7693257331848145,45300
1995-01-05 00:00:00+00:00,3.7693257331848145,3.798545535439527,3.710886797458485,3.7693257331848145,54300
1995-01-06 00:00:00+00:00,3.7108883343299093,3.7108883343299093,3.652448705617601,3.681668519973755,294000
1995-01-09 00:00:00+00:00,3.7108883343299093,3.7108883343299093,3.681668519973755,3.681668519973755,24000
1995-01-10 00:00:00+00:00,3.6816711729652725,3.710891008377075,3.6816711729652725,3.710891008377075,19200
1995-01-11 00:00:00+00:00,3.681668519973755,3.681668519973755,3.681668519973755,3.681668519973755,10800
1995-01-12 00:00:00+00:00,3.681668519973755,3.681668519973755,3.681668519973755,3.681668519973755,76200
1995-01-13 00:00:00+00:00,3.681668519973755,3.681668519973755,3.6232295600448197,3.681668519973755,84600
1995-01-16 00:00:00+00:00,3.710888390302415,3.769327351112804,3.710888390302415,3.740107536315918,834300
1995-01-17 00:00:00+00:00,3.7401075363159175,3.7401075363159175,3.7401075363159175,3.740107536315918,186300
1995-01-18 00:00:00+00:00,3.74010747990269,3.74010747990269,3.652448705617601,3.681668519973755,60900
1995-01-19 00:00:00+00:00,3.6816684681194136,3.6816684681194136,3.6524486541748047,3.6524486541748047,48600
1995-01-20 00:00:00+00:00,3.6524474470430337,3.6524474470430337,3.6232283115386963,3.6232283115386963,43500
1995-01-23 00:00:00+00:00,3.6524474470430337,3.6524474470430337,3.5940085072512162,3.6232283115386963,115200
1995-01-24 00:00:00+00:00,3.6524486541748047,3.6524486541748047,3.6524486541748047,3.6524486541748047,35100
1995-01-25 00:00:00+00:00,3.6524471929490594,3.8277646689111435,3.6524471929490594,3.7693257331848145,83100
1995-01-26 00:00:00+00:00,3.769327351112804,3.7985471659096897,3.7401075363159175,3.740107536315918,92100
1995-01-27 00:00:00+00:00,3.7693257331848145,3.7693257331848145,3.7401059309301017,3.7693257331848145,24300
1995-01-30 00:00:00+00:00,3.7693257331848145,3.7693257331848145,3.7401059309301017,3.7693257331848145,70800
1995-01-31 00:00:00+00:00,3.7693278791701785,3.783937454223633,3.7401080602797934,3.783937454223633,354000
1995-02-01 00:00:00+00:00,3.7985458520386,3.8277649879455566,3.769326047348491,3.8277649879455566,133200
1995-02-02 00:00:00+00:00,3.8277653548164507,3.9446439159959206,3.8277653548164507,3.915424108505249,306600
1995-02-03 00:00:00+00:00,3.886204969797794,3.915424108505249,3.8569851623071223,3.915424108505249,278700
1995-02-06 00:00:00+00:00,3.915424108505249,3.9446439159959206,3.886204969797794,3.915424108505249,227100
1995-02-07 00:00:00+00:00,3.9154255378475376,3.9154255378475376,3.8569865703160238,3.8862063884735107,361500
1995-02-08 00:00:00+00:00,3.8862057833199652,4.003083700182956,3.8569859697125395,3.9738645553588867,494400
1995-02-09 00:00:00+00:00,4.032303149693817,4.1491817247866205,4.032303149693817,4.061522960662842,214200
1995-02-10 00:00:00+00:00,4.090743452623955,4.090743452623955,3.973865507749581,4.003084659576416,137400
1995-02-13 00:00:00+00:00,4.003084373070306,4.003084373070306,3.9154255862966236,3.944645404815674,516300
1995-02-14 00:00:00+00:00,3.9154237332327306,3.9154237332327306,3.7985458520386,3.8277649879455566,1084800
1995-02-15 00:00:00+00:00,3.8277670734813394,4.003084659576416,3.8277670734813394,4.003084659576416,870000
1995-02-16 00:00:00+00:00,4.003083700182956,4.003083700182956,3.9446447417514605,3.9738645553588867,347700
1995-02-17 00:00:00+00:00,3.9738645553588863,3.9738645553588863,3.9446447417514605,3.9738645553588867,154200
1995-02-21 00:00:00+00:00,3.973865507749581,4.003084659576416,3.9446456871392295,4.003084659576416,644400
1995-02-22 00:00:00+00:00,4.003083338724792,4.090742102848571,4.003083338724792,4.061522960662842,874800
1995-02-23 00:00:00+00:00,4.090742102848571,4.119961913817596,4.061522960662842,4.061522960662842,1391700
1995-02-24 00:00:00+00:00,4.061524300797119,4.061524300797119,3.973865507749581,4.003084659576416,830700
1995-02-27 00:00:00+00:00,3.9738645553588863,4.003083700182956,3.9446447417514605,3.9738645553588867,310500
1995-02-28 00:00:00+00:00,4.03230383140375,4.2660603523254395,4.03230383140375,4.2660603523254395,3169500
1995-03-01 00:00:00+00:00,4.295280009621898,4.558256336741605,4.266060194791913,4.529036521911621,3259200
1995-03-02 00:00:00+00:00,4.558257660775815,4.675136285262028,4.529037837458366,4.64591646194458,2352900
1995-03-03 00:00:00+00:00,4.645915112448175,4.645915112448175,4.529036521911621,4.529036521911621,1156800
1995-03-06 00:00:00+00:00,4.441378594529207,4.499818235351421,4.382939622490504,4.412159442901611,1407900
1995-03-07 00:00:00+00:00,4.382938680294372,4.441377639770508,4.382938680294372,4.441377639770508,1043100
1995-03-08 00:00:00+00:00,4.470596790313721,4.529035741115556,4.470596790313721,4.470596790313721,774300
1995-03-09 00:00:00+00:00,4.470596790313721,4.470596790313721,4.441376980521169,4.470596790313721,480000
1995-03-10 00:00:00+00:00,4.441378594529207,4.470598414940314,4.382939622490504,4.412159442901611,770400
1995-03-13 00:00:00+00:00,4.441378594529207,4.441378594529207,4.412159442901611,4.412159442901611,583200
1995-03-14 00:00:00+00:00,4.470597561035036,4.529036521911621,4.412158600158452,4.529036521911621,1176600
1995-03-15 00:00:00+00:00,4.529036521911621,4.5874761515715905,4.499817375865021,4.529036521911621,1154700
1995-03-16 00:00:00+00:00,4.558255920410156,4.558255920410156,4.324499429470743,4.382938385009766,1067100
1995-03-17 00:00:00+00:00,4.324498665737509,4.441376556174195,4.324498665737509,4.353717803955078,1276500
1995-03-20 00:00:00+00:00,4.353718219926782,4.470596790313721,4.3244990789174995,4.470596790313721,735000
1995-03-21 00:00:00+00:00,4.470597152709961,4.558255920410156,4.382938385009766,4.382938385009766,1121100
1995-03-22 00:00:00+00:00,4.4121584944241246,4.441377639770508,4.353718866164621,4.441377639770508,452700
1995-03-23 00:00:00+00:00,4.412158197170939,4.412158197170939,4.353718572848593,4.382938385009766,672600
1995-03-24 00:00:00+00:00,4.353718572848593,4.470597152709961,4.353718572848593,4.382938385009766,1575600
1995-03-27 00:00:00+00:00,4.412158600158452,4.529036521911621,4.412158600158452,4.529036521911621,937500
1995-03-28 00:00:00+00:00,4.499816417694092,4.5582553661269465,4.470596609086043,4.499816417694092,741300
1995-03-29 00:00:00+00:00,4.499817268030012,4.558256227506147,4.441377639770508,4.441377639770508,1026900
1995-03-30 00:00:00+00:00,4.470596790313721,4.470596790313721,4.4121578395118854,4.470596790313721,700200
1995-03-31 00:00:00+00:00,4.529035741115556,4.529035741115556,4.4121578395118854,4.470596790313721,720300
1995-04-03 00:00:00+00:00,4.470596790313721,4.470596790313721,4.4121578395118854,4.470596790313721,462300
1995-04-04 00:00:00+00:00,4.470598414940314,4.499818235351421,4.412159442901611,4.412159442901611,529800
1995-04-05 00:00:00+00:00,4.353717803955078,4.470596363174969,4.353717803955078,4.353717803955078,1110900
1995-04-06 00:00:00+00:00,4.382938385009766,4.412158197170939,4.382938385009766,4.382938385009766,546000
1995-04-07 00:00:00+00:00,4.412158763086978,4.412158763086978,4.2660603523254395,4.2660603523254395,1371000
1995-04-10 00:00:00+00:00,4.295279269124947,4.470596790313721,4.295279269124947,4.470596790313721,1105500
1995-04-11 00:00:00+00:00,4.441376980521169,4.5582555509081075,4.441376980521169,4.470596790313721,620700
1995-04-12 00:00:00+00:00,4.558257660775815,4.704355439795898,4.558257660775815,4.64591646194458,2507400
1995-04-13 00:00:00+00:00,4.645915884665466,4.792013645532145,4.645915884665466,4.762794494628906,1372200
1995-04-17 00:00:00+00:00,4.792013645532145,4.879672435808852,4.762794494628906,4.762794494628906,832800
1995-04-18 00:00:00+00:00,4.792013840212651,4.792013840212651,4.704355046374715,4.733574867248535,2180100
1995-04-19 00:00:00+00:00,4.733572530556812,4.82123128112268,4.529035222975392,4.61669397354126,2268000
1995-04-20 00:00:00+00:00,4.61669550338599,4.762793915264187,4.587476356037081,4.675135135650635,2178300
1995-04-21 00:00:00+00:00,4.675133586440632,4.675133586440632,4.61669397354126,4.61669397354126,675000
1995-04-24 00:00:00+00:00,4.616696638627132,4.64591646194458,4.558257660775815,4.64591646194458,459300
1995-04-25 00:00:00+00:00,4.61669397354126,4.675133586440632,4.61669397354126,4.61669397354126,781500
1995-04-26 00:00:00+00:00,4.645915319518313,4.704354282999543,4.587476356037081,4.675135135650635,1323300
1995-04-27 00:00:00+00:00,4.675134191074135,4.704353332519531,4.645914380845461,4.704353332519531,456000
1995-04-28 00:00:00+00:00,4.704353332519531,4.76279295297688,4.645914380845461,4.704353332519531,1125900
1995-05-01 00:00:00+00:00,4.704354371987533,4.704354371987533,4.499817661542483,4.55825662612915,719400
1995-05-02 00:00:00+00:00,4.587475429171391,4.704353332519531,4.587475429171391,4.704353332519531,987900
1995-05-03 00:00:00+00:00,4.704354201982311,4.850452611344438,4.704354201982311,4.821232795715332,1772700
1995-05-04 00:00:00+00:00,4.840006162959085,4.898672680532428,4.69333953333194,4.781339645385742,1530900
1995-05-05 00:00:00+00:00,4.752004831487482,4.8693385079126035,4.752004831487482,4.840004920959473,762000
1995-05-08 00:00:00+00:00,4.81067340700069,4.8986735343933105,4.81067340700069,4.8986735343933105,460500
1995-05-09 00:00:00+00:00,4.928007750045078,5.045341491699219,4.928007750045078,5.045341491699219,986100
1995-05-10 00:00:00+00:00,5.133339403208104,5.133339403208104,4.957339202771112,5.074672222137451,856800
1995-05-11 00:00:00+00:00,5.104008026832402,5.104008026832402,4.986674285178261,5.045341491699219,659700
1995-05-12 00:00:00+00:00,5.045341491699219,5.104008026832402,5.045341491699219,5.045341491699219,769800
1995-05-15 00:00:00+00:00,5.045338620893145,5.074671536075371,4.8986713594324405,4.986671447753906,266700
1995-05-16 00:00:00+00:00,5.016007294048278,5.1626739501953125,5.016007294048278,5.1626739501953125,1050900
1995-05-17 00:00:00+00:00,5.16267376290394,5.280007486397553,5.133340835571289,5.133340835571289,894900
1995-05-18 00:00:00+00:00,5.104006583230538,5.104006583230538,4.957339951186441,5.0160064697265625,648000
1995-05-19 00:00:00+00:00,4.9573407335801845,4.986673661785931,4.81067340700069,4.8986735343933105,368100
1995-05-22 00:00:00+00:00,4.92800494600206,4.986671447753906,4.8986713594324405,4.986671447753906,693900
1995-05-23 00:00:00+00:00,4.957339666805324,5.221339992172692,4.957339666805324,5.104006290435791,1245900
1995-05-24 00:00:00+00:00,5.104006290435791,5.133339883716903,5.045339775261113,5.104006290435791,943800
1995-05-25 00:00:00+00:00,5.104006583230538,5.104006583230538,4.98667287476271,5.0160064697265625,497700
1995-05-26 00:00:00+00:00,5.045341491699219,5.045341491699219,5.0160078884387405,5.045341491699219,390300
1995-05-30 00:00:00+00:00,5.045338899885142,5.07467181668939,4.898671630314181,4.928005218505859,384600
1995-05-31 00:00:00+00:00,4.898671630314181,4.928005218505859,4.810671537126576,4.928005218505859,1002600
1995-06-01 00:00:00+00:00,4.840007611651416,5.045341491699219,4.752007473257754,5.045341491699219,3034800
1995-06-02 00:00:00+00:00,4.986673694263794,5.192007549979797,4.928007166082519,5.1626739501953125,2133900
1995-06-05 00:00:00+00:00,5.133341021798523,5.2506740781610715,5.133341021798523,5.1626739501953125,860100
1995-06-06 00:00:00+00:00,5.162672322355947,5.192005912891274,5.074672222137451,5.074672222137451,396000
1995-06-07 00:00:00+00:00,5.074669867543474,5.074669867543474,4.957336902618408,4.957336902618408,525000
1995-06-08 00:00:00+00:00,4.986671723501786,5.016005311693464,4.928005218505859,4.928005218505859,496800
1995-06-09 00:00:00+00:00,4.928007427904638,4.928007427904638,4.781340763965291,4.869340896606445,1050300
1995-06-12 00:00:00+00:00,4.840004920959473,4.898671423478333,4.840004920959473,4.840004920959473,498600
1995-06-13 00:00:00+00:00,4.8986713594324405,5.045338620893145,4.869338444250214,4.986671447753906,620400
1995-06-14 00:00:00+00:00,5.045336962005793,5.045336962005793,4.957336902618408,4.957336902618408,522900
1995-06-15 00:00:00+00:00,5.045340064690416,5.104006583230538,4.957339951186441,5.0160064697265625,807600
1995-06-16 00:00:00+00:00,5.016006181980002,5.104006290435791,4.957339666805324,5.104006290435791,1255500
1995-06-19 00:00:00+00:00,5.133341021798523,5.192007549979797,5.104007422014038,5.1626739501953125,872100
1995-06-20 00:00:00+00:00,5.221337784675736,5.2800042750471725,5.1626706229170365,5.192004203796387,1350000
1995-06-21 00:00:00+00:00,5.221341149764282,5.2506740781610715,5.133341021798523,5.1626739501953125,1056900
1995-06-22 00:00:00+00:00,5.133340835571289,5.192007361624261,5.133340835571289,5.133340835571289,1039500
1995-06-23 00:00:00+00:00,5.1626739501953125,5.192007549979797,5.104007422014038,5.1626739501953125,268500
1995-06-26 00:00:00+00:00,5.104008026832402,5.133341630092882,4.957341353305557,5.045341491699219,534900
1995-06-27 00:00:00+00:00,5.104007526680276,5.104007526680276,4.7226734072128576,4.752007007598877,1230300
1995-06-28 00:00:00+00:00,4.8106723783487455,4.8106723783487455,4.664005754518235,4.6933393478393555,1972500
1995-06-29 00:00:00+00:00,4.693340478214547,4.840007137369226,4.664006877828528,4.752007007598877,1941300
1995-06-30 00:00:00+00:00,4.781338765162562,4.869338861015938,4.576004984375535,4.6053385734558105,2285400
1995-07-03 00:00:00+00:00,4.576004708012675,4.664004798551381,4.576004708012675,4.634671211242676,416400
1995-07-05 00:00:00+00:00,4.60533896217635,4.722671985626221,4.57600537062013,4.722671985626221,1657200
1995-07-06 00:00:00+00:00,4.781340478794943,4.928007133986747,4.781340478794943,4.8986735343933105,1308600
1995-07-07 00:00:00+00:00,4.957338532571679,5.016005034323525,4.8986713594324405,4.986671447753906,766200
1995-07-10 00:00:00+00:00,5.0453396822119565,5.250672817230225,5.016006089471832,5.250672817230225,1336200
1995-07-11 00:00:00+00:00,5.104006196304671,5.250672817230225,5.074672603564546,5.250672817230225,1636800
1995-07-12 00:00:00+00:00,5.338672161102295,5.514672349615419,5.309339243941733,5.338672161102295,1351200
1995-07-13 00:00:00+00:00,5.309341260802874,5.309341260802874,5.1040074057415135,5.221341133117676,1132500
1995-07-14 00:00:00+00:00,5.192006696734512,5.192006696734512,4.957339951186441,5.0160064697265625,963000
1995-07-17 00:00:00+00:00,5.016005712454281,5.133339403208104,4.9866721219189545,5.074672222137451,633000
1995-07-18 00:00:00+00:00,5.045339302989608,5.2213395034266,5.045339302989608,5.074672222137451,1637400
1995-07-19 00:00:00+00:00,5.162672805610469,5.28000650734737,5.045339775261113,5.104006290435791,1749900
1995-07-20 00:00:00+00:00,5.162672709146864,5.338672922769911,5.162672709146864,5.280006408691406,1734000
1995-07-21 00:00:00+00:00,5.250672814700604,5.309340000152588,5.250672814700604,5.309340000152588,2566800
1995-07-24 00:00:00+00:00,5.338672161102295,5.368005749650295,5.280005655393733,5.338672161102295,581400
1995-07-25 00:00:00+00:00,5.338674229201124,5.456007957458496,5.309341300677555,5.456007957458496,1042800
1995-07-26 00:00:00+00:00,5.456006048295554,5.456006048295554,5.3680059507424,5.426672458648682,903900
1995-07-27 00:00:00+00:00,5.426673122930503,5.544006824493408,5.426673122930503,5.544006824493408,561600
1995-07-28 00:00:00+00:00,5.544005133211613,5.661338798980125,5.544005133211613,5.632005214691162,916800
1995-07-31 00:00:00+00:00,5.573341369628906,5.602674296488886,5.544007771381267,5.573341369628906,329700
1995-08-01 00:00:00+00:00,5.573341369628906,5.602674296488886,5.544007771381267,5.573341369628906,299100
1995-08-02 00:00:00+00:00,5.6320078947365255,5.690674419844145,5.573341369628906,5.573341369628906,319200
1995-08-03 00:00:00+00:00,5.514673233032227,5.544006826279288,5.485340311172711,5.514673233032227,883200
1995-08-04 00:00:00+00:00,5.562946319580078,5.592380122550937,5.504079387319507,5.562946319580078,478200
1995-08-07 00:00:00+00:00,5.6218127254761034,5.768981052870032,5.592379598942185,5.739547252655029,205500
1995-08-08 00:00:00+00:00,5.710112449144422,5.710112449144422,5.562944821289673,5.592378616333008,324900
1995-08-09 00:00:00+00:00,5.621813251840649,5.651247054811508,5.533512516609219,5.562946319580078,393300
1995-08-10 00:00:00+00:00,5.504079527320053,5.504079527320053,5.268610444926137,5.3569111824035645,604800
1995-08-11 00:00:00+00:00,5.386343067224578,5.474643773244653,5.386343067224578,5.445209980010986,592200
1995-08-14 00:00:00+00:00,5.415778652088077,5.562946319580078,5.415778652088077,5.562946319580078,209100
1995-08-15 00:00:00+00:00,5.562944821289673,5.592378616333008,5.4746441098406295,5.592378616333008,392400
1995-08-16 00:00:00+00:00,5.768980146625295,5.916147777219688,5.739546351034026,5.886713981628418,1821600
1995-08-17 00:00:00+00:00,6.063318786745147,6.122186410733094,5.94558488613196,5.97501802444458,1470300
1995-08-18 00:00:00+00:00,6.004446527232295,6.092747211456299,5.975012741264041,6.092747211456299,1061700
1995-08-21 00:00:00+00:00,6.122180997424553,6.210481681648557,6.063313425488045,6.092747211456299,1090800
1995-08-22 00:00:00+00:00,6.0927506245085565,6.0927506245085565,6.033883693276582,6.063316822052002,676500
1995-08-23 00:00:00+00:00,6.092749051213299,6.151615967244411,6.092749051213299,6.122182846069336,1199100
1995-08-24 00:00:00+00:00,6.122180997424553,6.122180997424553,6.063313425488045,6.092747211456299,627900
1995-08-25 00:00:00+00:00,6.122180997424553,6.122180997424553,6.063313425488045,6.092747211456299,852900
1995-08-28 00:00:00+00:00,6.122181385281954,6.122181385281954,5.886712429979818,5.945580005645752,965400
1995-08-29 00:00:00+00:00,6.004446983337402,6.004446983337402,5.945580080610051,6.004446983337402,1081200
1995-08-30 00:00:00+00:00,6.063317733717166,6.151618480682373,6.063317733717166,6.151618480682373,1369500
1995-08-31 00:00:00+00:00,6.181049762100448,6.181049762100448,6.122182846069336,6.122182846069336,282900
1995-09-01 00:00:00+00:00,6.151616015428923,6.357651233673096,6.122182894023303,6.357651233673096,579900
1995-09-05 00:00:00+00:00,6.357653151211049,6.563688431597722,6.269352412999784,6.504820823669434,1095000
1995-09-06 00:00:00+00:00,6.475387245734919,6.6225549080194215,6.3870865136279935,6.416519641876221,1263900
1995-09-07 00:00:00+00:00,6.47538660120603,6.59312044984252,6.47538660120603,6.563687324523926,1010700
1995-09-08 00:00:00+00:00,6.563685894883442,6.76972042196132,6.534252102294784,6.651986598968506,522900
1995-09-11 00:00:00+00:00,6.681422554775297,6.769723296352421,6.651989423370385,6.74029016494751,602400
1995-09-12 00:00:00+00:00,6.740288327396277,6.740288327396277,6.651987609891876,6.710854530334473,901200
1995-09-13 00:00:00+00:00,6.710852696322655,6.76971960067749,6.651985791967819,6.76971960067749,590100
1995-09-14 00:00:00+00:00,6.769722411540356,6.946323871612549,6.769722411540356,6.946323871612549,888900
1995-09-15 00:00:00+00:00,6.887455882287655,6.97575659872724,6.769721369141206,6.828588962554932,1400700
1995-09-18 00:00:00+00:00,6.651989169808987,6.7108561040561066,6.357653151211049,6.504820823669434,2009700
1995-09-19 00:00:00+00:00,6.445954282964389,6.5048212208054865,6.269352795759885,6.387087345123291,1443600
1995-09-20 00:00:00+00:00,6.357653151211049,6.534254627633578,6.239918609035639,6.504820823669434,1197000
1995-09-21 00:00:00+00:00,6.534251298249075,6.740286473655042,6.534251298249075,6.6814188957214355,1110000
1995-09-22 00:00:00+00:00,6.534251298249075,6.681418895721436,6.5048175092822715,6.6814188957214355,1347300
1995-09-25 00:00:00+00:00,6.65198806670444,6.65198806670444,6.416519021401643,6.475386619567871,332100
1995-09-26 00:00:00+00:00,6.475386619567871,6.534253544053041,6.416519021401643,6.475386619567871,371100
1995-09-27 00:00:00+00:00,6.475381755771768,6.475381755771768,6.210479784040386,6.29878044128418,812100
1995-09-28 00:00:00+00:00,6.328218368340309,6.445952892303468,6.328218368340309,6.445952892303467,617100
1995-09-29 00:00:00+00:00,6.416519377415109,6.916890621185303,6.416519377415109,6.916890621185303,1134900
1995-10-02 00:00:00+00:00,6.887457843015651,6.887457843015651,6.74029016494751,6.74029016494751,481500
1995-10-03 00:00:00+00:00,6.7991542145499775,6.7991542145499775,6.563685894883442,6.651986598968506,651900
1995-10-04 00:00:00+00:00,6.6519885804088945,6.6519885804088945,6.534254048665365,6.622554779052734,233700
1995-10-05 00:00:00+00:00,6.6225520029499885,6.76971960067749,6.593118213932157,6.76971960067749,282300
1995-10-06 00:00:00+00:00,6.7697214507770695,6.7697214507770695,6.651987609891876,6.710854530334473,124500
1995-10-09 00:00:00+00:00,6.7108549721600665,6.7108549721600665,6.534253525524275,6.563687324523926,152400
1995-10-10 00:00:00+00:00,6.445954282964389,6.445954282964389,6.328219733600982,6.387087345123291,426000
1995-10-11 00:00:00+00:00,6.3870865136279935,6.4459534438055694,6.328218909769295,6.416519641876221,308700
1995-10-12 00:00:00+00:00,6.445952892303468,6.563687416266625,6.387085967162421,6.445952892303467,377400
1995-10-13 00:00:00+00:00,6.475384405222487,6.8580202940501565,6.475384405222487,6.76971960067749,968400
1995-10-16 00:00:00+00:00,6.740288327396277,6.740288327396277,6.651987609891876,6.710854530334473,165300
1995-10-17 00:00:00+00:00,6.799157258626577,6.799157258626577,6.475388089919049,6.534255027770996,532200
1995-10-18 00:00:00+00:00,6.593117072974975,6.651984640823441,6.239914360607017,6.26934814453125,2778000
1995-10-19 00:00:00+00:00,6.328219733600982,6.445954282964389,6.269352795759885,6.387087345123291,1185900
1995-10-20 00:00:00+00:00,6.3576537386931555,6.387087545377145,6.210486052635669,6.239919185638428,1298700
1995-10-23 00:00:00+00:00,6.239914360607017,6.35764882262324,6.239914360607017,6.26934814453125,787500
1995-10-24 00:00:00+00:00,6.29878481659845,6.387085535178423,6.181050300598145,6.1810503005981445,788100
1995-10-25 00:00:00+00:00,6.181053361039687,6.210487173033661,5.710115737542879,5.97501802444458,2077500
1995-10-26 00:00:00+00:00,5.9750131951333225,6.092747674268835,5.798411813270458,6.004446983337402,821400
1995-10-27 00:00:00+00:00,5.857281223698582,6.181050300598145,5.79841362885792,6.1810503005981445,1077600
1995-10-30 00:00:00+00:00,6.181053361039687,6.181053361039687,5.94558488613196,5.97501802444458,276300
1995-10-31 00:00:00+00:00,5.975014570041789,6.063315281292066,5.651245520017759,5.768980026245117,730200
1995-11-01 00:00:00+00:00,5.798414045853139,6.033883094787598,5.710113320922985,6.033883094787598,780000
1995-11-02 00:00:00+00:00,5.945580505620661,6.210482597351075,5.886712925004444,6.210482597351074,402300
1995-11-03 00:00:00+00:00,6.199856303432652,6.347471704461288,6.199856303432652,6.229379653930664,696300
1995-11-06 00:00:00+00:00,6.229377533045792,6.288423538208008,6.199854192599444,6.288423538208008,782400
1995-11-07 00:00:00+00:00,6.288426380370748,6.288426380370748,6.2293803485216594,6.2589030265808105,500700
1995-11-08 00:00:00+00:00,6.288428061538272,6.406520832538515,6.25890469985547,6.376997470855713,258300
1995-11-09 00:00:00+00:00,6.317948612567158,6.495087352398661,6.317948612567158,6.40651798248291,607500
1995-11-10 00:00:00+00:00,6.347469543370223,6.376992883816571,6.288423538208008,6.288423538208008,183000
1995-11-13 00:00:00+00:00,6.2293803485216594,6.288426380370748,6.199856994731723,6.2589030265808105,274200
1995-11-14 00:00:00+00:00,6.199856516953377,6.199856516953377,6.140810489654541,6.140810489654541,276600
1995-11-15 00:00:00+00:00,6.111282647545658,6.140805977366586,5.875098036168949,5.934144020080566,607800
1995-11-16 00:00:00+00:00,5.93414575212142,6.111284431289224,5.93414575212142,6.022715091705322,270300
1995-11-17 00:00:00+00:00,6.022717711091081,6.022717711091081,5.904624981708464,5.963671684265137,361500
1995-11-20 00:00:00+00:00,5.993195518828214,5.993195518828214,5.78653404710608,5.816056728363037,677100
1995-11-21 00:00:00+00:00,5.786533542471321,5.81605622115365,5.609394767454146,5.638917446136475,430800
1995-11-22 00:00:00+00:00,5.668440054566406,5.668440054566406,5.520824653388976,5.550347328186035,1599300
1995-11-24 00:00:00+00:00,5.579871413041016,5.668440800549604,5.550348058627887,5.638917446136475,863700
1995-11-27 00:00:00+00:00,5.638915280746005,5.668438623821925,5.550345927248788,5.579869270324707,609900
1995-11-28 00:00:00+00:00,5.579870678713806,5.579870678713806,5.461777952333435,5.550347328186035,602100
