"('date', '')","('open', 'ARDX')","('high', 'ARDX')","('low', 'ARDX')","('close', 'ARDX')","('volume', 'ARDX')"
2024-05-03 00:00:00+00:00,8.359999656677246,9.130000114440918,7.980000019073486,8.720000267028809,24971200
2024-05-06 00:00:00+00:00,8.729999542236328,9.270000457763672,8.609999656677246,9.149999618530273,11118600
2024-05-07 00:00:00+00:00,9.15999984741211,9.329999923706055,9.050000190734863,9.3100004196167,4885700
2024-05-08 00:00:00+00:00,9.149999618530273,9.194999694824219,8.395000457763672,8.479999542236328,5340200
2024-05-09 00:00:00+00:00,8.479999542236328,8.574000358581543,7.920000076293945,8.0600004196167,5772500
2024-05-10 00:00:00+00:00,8.050000190734863,8.109999656677246,7.59499979019165,7.769999980926514,5051400
2024-05-13 00:00:00+00:00,7.78000020980835,8.079999923706055,7.760000228881836,8.020000457763672,3575700
2024-05-14 00:00:00+00:00,8.0,8.138999938964844,7.619999885559082,7.789999961853027,2864900
2024-05-15 00:00:00+00:00,7.949999809265137,8.050000190734863,7.840000152587891,7.849999904632568,2460900
2024-05-16 00:00:00+00:00,7.820000171661377,7.880000114440918,7.739999771118164,7.789999961853027,1742500
2024-05-17 00:00:00+00:00,7.789999961853027,7.860000133514404,7.690000057220459,7.809999942779541,2291000
2024-05-20 00:00:00+00:00,7.800000190734863,8.0600004196167,7.760000228881836,7.929999828338623,3567100
2024-05-21 00:00:00+00:00,7.840000152587891,7.940000057220459,7.690000057220459,7.71999979019165,3161100
2024-05-22 00:00:00+00:00,7.699999809265137,7.949999809265137,7.690000057220459,7.820000171661377,2963800
2024-05-23 00:00:00+00:00,7.849999904632568,7.860000133514404,7.380000114440918,7.440000057220459,4058700
2024-05-24 00:00:00+00:00,7.329999923706055,7.360000133514404,6.625,6.75,6584000
2024-05-28 00:00:00+00:00,6.909999847412109,6.989999771118164,6.660999774932861,6.900000095367432,3582200
2024-05-29 00:00:00+00:00,6.763999938964844,6.829999923706055,6.590000152587891,6.610000133514404,4925900
2024-05-30 00:00:00+00:00,6.610000133514404,6.900000095367432,6.53000020980835,6.78000020980835,3304900
2024-05-31 00:00:00+00:00,6.789999961853027,6.989999771118164,6.710000038146973,6.860000133514404,3898900
2024-06-03 00:00:00+00:00,6.900000095367432,7.079999923706055,6.769999980926514,6.920000076293945,3516400
2024-06-04 00:00:00+00:00,6.889999866485596,7.0,6.804999828338623,6.869999885559082,2185300
2024-06-05 00:00:00+00:00,6.909999847412109,7.15500020980835,6.815000057220459,7.130000114440918,3586700
2024-06-06 00:00:00+00:00,7.079999923706055,7.119999885559082,6.699999809265137,6.739999771118164,3727300
2024-06-07 00:00:00+00:00,6.724999904632568,6.724999904632568,6.440000057220459,6.449999809265137,3038700
2024-06-10 00:00:00+00:00,6.400000095367432,6.480000019073486,6.25,6.460000038146973,5461500
2024-06-11 00:00:00+00:00,6.489999771118164,6.690000057220459,6.34499979019165,6.630000114440918,3705800
2024-06-12 00:00:00+00:00,6.820000171661377,6.909999847412109,6.625,6.690000057220459,2365400
2024-06-13 00:00:00+00:00,6.670000076293945,6.75,6.400000095367432,6.489999771118164,3142700
2024-06-14 00:00:00+00:00,6.389999866485596,6.53000020980835,6.260000228881836,6.349999904632568,4074400
2024-06-17 00:00:00+00:00,6.309999942779541,6.409999847412109,6.260000228881836,6.289999961853027,2771000
2024-06-18 00:00:00+00:00,6.269999980926514,6.329999923706055,5.864999771118164,5.949999809265137,4956700
2024-06-20 00:00:00+00:00,5.96999979019165,5.980000019073486,5.760000228881836,5.889999866485596,3907600
2024-06-21 00:00:00+00:00,5.929999828338623,6.159999847412109,5.900000095367432,6.159999847412109,6677400
2024-06-24 00:00:00+00:00,6.170000076293945,6.315000057220459,6.059999942779541,6.25,3600500
2024-06-25 00:00:00+00:00,6.230000019073486,6.289999961853027,5.940000057220459,6.019999980926514,4031200
2024-06-26 00:00:00+00:00,6.010000228881836,6.164999961853027,5.90500020980835,6.110000133514404,3570200
2024-06-27 00:00:00+00:00,6.099999904632568,6.519999980926514,5.989999771118164,6.5,2889300
2024-06-28 00:00:00+00:00,6.590000152587891,7.440000057220459,6.552000045776367,7.409999847412109,11926700
2024-07-01 00:00:00+00:00,7.46999979019165,8.0600004196167,7.389999866485596,7.570000171661377,7043400
2024-07-02 00:00:00+00:00,6.25,6.46999979019165,5.070000171661377,5.28000020980835,22665100
2024-07-03 00:00:00+00:00,5.53000020980835,5.559999942779541,5.10099983215332,5.320000171661377,7951600
2024-07-05 00:00:00+00:00,5.28000020980835,5.369999885559082,5.099999904632568,5.289999961853027,6206800
2024-07-08 00:00:00+00:00,5.369999885559082,5.510000228881836,5.320000171661377,5.449999809265137,5536400
2024-07-09 00:00:00+00:00,5.440000057220459,5.650000095367432,5.300000190734863,5.559999942779541,4419100
2024-07-10 00:00:00+00:00,5.590000152587891,5.659999847412109,5.48199987411499,5.559999942779541,2900900
2024-07-11 00:00:00+00:00,5.670000076293945,5.96999979019165,5.670000076293945,5.820000171661377,4078900
2024-07-12 00:00:00+00:00,5.880000114440918,6.03000020980835,5.760000228881836,5.889999866485596,3041300
2024-07-15 00:00:00+00:00,5.920000076293945,6.170000076293945,5.849999904632568,5.949999809265137,2576400
2024-07-16 00:00:00+00:00,6.010000228881836,6.230000019073486,5.989999771118164,6.210000038146973,3890000
2024-07-17 00:00:00+00:00,6.159999847412109,6.269999980926514,5.710000038146973,5.75,7084600
2024-07-18 00:00:00+00:00,5.800000190734863,5.84499979019165,5.449999809265137,5.489999771118164,4946500
2024-07-19 00:00:00+00:00,5.510000228881836,5.619999885559082,5.425000190734863,5.510000228881836,3789200
2024-07-22 00:00:00+00:00,5.559999942779541,5.75,5.519999980926514,5.699999809265137,4934700
2024-07-23 00:00:00+00:00,5.650000095367432,5.769999980926514,5.619999885559082,5.690000057220459,2661300
2024-07-24 00:00:00+00:00,5.639999866485596,5.75,5.574999809265137,5.619999885559082,1890200
2024-07-25 00:00:00+00:00,5.619999885559082,5.75,5.389999866485596,5.489999771118164,4119000
2024-07-26 00:00:00+00:00,5.550000190734863,5.755000114440918,5.440000057220459,5.619999885559082,3955300
2024-07-29 00:00:00+00:00,5.679999828338623,5.769999980926514,5.5,5.559999942779541,2599200
2024-07-30 00:00:00+00:00,5.619999885559082,5.659999847412109,5.369999885559082,5.519999980926514,3291300
2024-07-31 00:00:00+00:00,5.679999828338623,5.75,5.53000020980835,5.550000190734863,4109100
2024-08-01 00:00:00+00:00,5.599999904632568,5.630000114440918,5.429999828338623,5.5,7505100
2024-08-02 00:00:00+00:00,5.644999980926514,6.179999828338623,5.320000171661377,6.050000190734863,11218600
2024-08-05 00:00:00+00:00,5.449999809265137,6.054999828338623,5.420000076293945,5.829999923706055,6721500
2024-08-06 00:00:00+00:00,5.869999885559082,6.199999809265137,5.730000019073486,6.079999923706055,5213300
2024-08-07 00:00:00+00:00,6.139999866485596,6.195000171661377,5.53000020980835,5.550000190734863,3879000
2024-08-08 00:00:00+00:00,5.619999885559082,5.900000095367432,5.599999904632568,5.869999885559082,3548500
2024-08-09 00:00:00+00:00,5.829999923706055,5.920000076293945,5.599999904632568,5.699999809265137,2451100
2024-08-12 00:00:00+00:00,5.710000038146973,5.840000152587891,5.599999904632568,5.820000171661377,3682900
2024-08-13 00:00:00+00:00,5.800000190734863,5.880000114440918,5.695000171661377,5.800000190734863,2894900
2024-08-14 00:00:00+00:00,5.849999904632568,5.860000133514404,5.625,5.679999828338623,2170300
2024-08-15 00:00:00+00:00,5.75,5.935999870300293,5.71999979019165,5.880000114440918,3039000
2024-08-16 00:00:00+00:00,5.877999782562256,5.929999828338623,5.760000228881836,5.849999904632568,2698300
2024-08-19 00:00:00+00:00,5.840000152587891,6.0,5.735000133514404,5.989999771118164,3413700
2024-08-20 00:00:00+00:00,5.980000019073486,6.130000114440918,5.78000020980835,6.119999885559082,2541200
2024-08-21 00:00:00+00:00,6.099999904632568,6.380000114440918,6.039999961853027,6.369999885559082,3624300
2024-08-22 00:00:00+00:00,6.389999866485596,6.449999809265137,6.010000228881836,6.050000190734863,3184800
2024-08-23 00:00:00+00:00,6.039999961853027,6.480000019073486,6.0289998054504395,6.349999904632568,4015400
2024-08-26 00:00:00+00:00,6.329999923706055,6.474999904632568,6.300000190734863,6.309999942779541,2840800
2024-08-27 00:00:00+00:00,6.239999771118164,6.309999942779541,6.079999923706055,6.21999979019165,1659800
2024-08-28 00:00:00+00:00,6.199999809265137,6.235000133514404,6.079999923706055,6.150000095367432,1246600
2024-08-29 00:00:00+00:00,6.170000076293945,6.285999774932861,6.110000133514404,6.130000114440918,1544600
2024-08-30 00:00:00+00:00,6.150000095367432,6.199999809265137,6.039999961853027,6.179999828338623,2451000
2024-09-03 00:00:00+00:00,6.150000095367432,6.25,5.599999904632568,5.630000114440918,3656000
2024-09-04 00:00:00+00:00,5.599999904632568,5.735000133514404,5.485000133514404,5.670000076293945,2324700
2024-09-05 00:00:00+00:00,5.664999961853027,5.809999942779541,5.630000114440918,5.769999980926514,2402600
2024-09-06 00:00:00+00:00,5.769999980926514,5.789999961853027,5.565000057220459,5.599999904632568,2366100
2024-09-09 00:00:00+00:00,5.599999904632568,5.880000114440918,5.570000171661377,5.690000057220459,3315600
2024-09-10 00:00:00+00:00,5.690000057220459,5.744999885559082,5.619999885559082,5.690000057220459,1624800
2024-09-11 00:00:00+00:00,5.670000076293945,5.980000019073486,5.550000190734863,5.960000038146973,2689700
2024-09-12 00:00:00+00:00,5.960000038146973,6.269999980926514,5.900000095367432,6.21999979019165,2265100
2024-09-13 00:00:00+00:00,6.289999961853027,6.429999828338623,6.21999979019165,6.309999942779541,2324600
2024-09-16 00:00:00+00:00,6.309999942779541,6.369999885559082,6.190000057220459,6.21999979019165,1866300
2024-09-17 00:00:00+00:00,6.289999961853027,6.329999923706055,6.099999904632568,6.150000095367432,2456200
2024-09-18 00:00:00+00:00,6.150000095367432,6.150000095367432,5.840000152587891,5.900000095367432,2898500
2024-09-19 00:00:00+00:00,6.099999904632568,6.159999847412109,5.929999828338623,5.989999771118164,3341100
2024-09-20 00:00:00+00:00,5.989999771118164,6.25,5.909999847412109,6.130000114440918,3608000
2024-09-23 00:00:00+00:00,6.170000076293945,6.170000076293945,5.855000019073486,5.920000076293945,2052700
2024-09-24 00:00:00+00:00,5.989999771118164,6.050000190734863,5.71999979019165,5.929999828338623,2484700
2024-09-25 00:00:00+00:00,5.940000057220459,6.110000133514404,5.894999980926514,6.070000171661377,2985000
2024-09-26 00:00:00+00:00,6.070000171661377,6.380000114440918,6.039999961853027,6.360000133514404,3689500
2024-09-27 00:00:00+00:00,6.429999828338623,7.179999828338623,6.389999866485596,6.650000095367432,6474500
2024-09-30 00:00:00+00:00,6.610000133514404,6.954999923706055,6.610000133514404,6.889999866485596,3203400
2024-10-01 00:00:00+00:00,6.849999904632568,6.869999885559082,6.514999866485596,6.849999904632568,4161400
2024-10-02 00:00:00+00:00,6.849999904632568,7.039999961853027,6.695000171661377,6.929999828338623,3795500
2024-10-03 00:00:00+00:00,6.829999923706055,6.900000095367432,6.650000095367432,6.659999847412109,2645400
2024-10-04 00:00:00+00:00,6.710000038146973,6.880000114440918,6.710000038146973,6.820000171661377,1812400
2024-10-07 00:00:00+00:00,6.809999942779541,6.840000152587891,6.090000152587891,6.130000114440918,5933200
2024-10-08 00:00:00+00:00,6.150000095367432,6.190000057220459,5.949999809265137,5.960000038146973,3016900
2024-10-09 00:00:00+00:00,5.980000019073486,6.03000020980835,5.840000152587891,5.869999885559082,4062400
2024-10-10 00:00:00+00:00,5.849999904632568,6.070000171661377,5.769999980926514,6.039999961853027,2155800
2024-10-11 00:00:00+00:00,6.010000228881836,6.099999904632568,5.860000133514404,6.039999961853027,3008100
2024-10-14 00:00:00+00:00,6.0,6.079999923706055,5.925000190734863,5.989999771118164,2225100
2024-10-15 00:00:00+00:00,6.03000020980835,6.059999942779541,5.934999942779541,5.96999979019165,2032700
2024-10-16 00:00:00+00:00,5.980000019073486,6.014999866485596,5.78000020980835,5.849999904632568,2644200
2024-10-17 00:00:00+00:00,5.900000095367432,5.920000076293945,5.619999885559082,5.829999923706055,3646800
2024-10-18 00:00:00+00:00,5.840000152587891,5.960000038146973,5.809999942779541,5.840000152587891,1974500
2024-10-21 00:00:00+00:00,5.800000190734863,5.889999866485596,5.730000019073486,5.880000114440918,3547400
2024-10-22 00:00:00+00:00,5.829999923706055,5.889999866485596,5.650000095367432,5.78000020980835,2317000
2024-10-23 00:00:00+00:00,5.760000228881836,5.784999847412109,5.550000190734863,5.579999923706055,2989000
2024-10-24 00:00:00+00:00,5.650000095367432,5.920000076293945,5.599999904632568,5.860000133514404,3067500
2024-10-25 00:00:00+00:00,5.880000114440918,5.929999828338623,5.760000228881836,5.769999980926514,1585600
2024-10-28 00:00:00+00:00,5.820000171661377,6.0,5.800000190734863,5.900000095367432,2286500
2024-10-29 00:00:00+00:00,5.880000114440918,6.019999980926514,5.800000190734863,6.010000228881836,1901500
2024-10-30 00:00:00+00:00,6.0,6.050000190734863,5.869999885559082,5.889999866485596,2422500
2024-10-31 00:00:00+00:00,5.900000095367432,6.005000114440918,5.800000190734863,5.869999885559082,6099300
2024-11-01 00:00:00+00:00,5.989999771118164,6.440000057220459,5.880000114440918,6.090000152587891,8181000
2024-11-04 00:00:00+00:00,5.960000038146973,6.050000190734863,5.760000228881836,5.889999866485596,5032600
2024-11-05 00:00:00+00:00,5.840000152587891,5.900000095367432,5.650000095367432,5.71999979019165,3894500
2024-11-06 00:00:00+00:00,5.869999885559082,6.519999980926514,5.675000190734863,6.489999771118164,7945800
2024-11-07 00:00:00+00:00,6.300000190734863,6.53000020980835,6.239999771118164,6.380000114440918,3635800
2024-11-08 00:00:00+00:00,5.769999980926514,5.869999885559082,4.829999923706055,5.070000171661377,17431300
2024-11-11 00:00:00+00:00,4.894999980926514,4.96999979019165,4.341000080108643,4.894999980926514,10689400
2024-11-12 00:00:00+00:00,4.880000114440918,4.925000190734863,4.460000038146973,4.590000152587891,6135900
2024-11-13 00:00:00+00:00,4.599999904632568,4.695000171661377,4.5,4.5,5324700
2024-11-14 00:00:00+00:00,4.5,4.800000190734863,4.429999828338623,4.710000038146973,6620800
2024-11-15 00:00:00+00:00,4.849999904632568,5.059999942779541,4.690000057220459,4.96999979019165,7972700
2024-11-18 00:00:00+00:00,4.920000076293945,5.059999942779541,4.714000225067139,4.960000038146973,5919300
2024-11-19 00:00:00+00:00,4.929999828338623,4.960000038146973,4.630000114440918,4.789999961853027,4663400
2024-11-20 00:00:00+00:00,4.75,4.960000038146973,4.679999828338623,4.920000076293945,4359300
2024-11-21 00:00:00+00:00,4.940000057220459,5.239999771118164,4.820000171661377,5.119999885559082,3746600
2024-11-22 00:00:00+00:00,5.099999904632568,5.34499979019165,5.059999942779541,5.309999942779541,3796000
2024-11-25 00:00:00+00:00,5.300000190734863,5.5,5.239999771118164,5.25,4185300
2024-11-26 00:00:00+00:00,5.230000019073486,5.369999885559082,5.159999847412109,5.349999904632568,3040200
2024-11-27 00:00:00+00:00,5.429999828338623,5.724999904632568,5.320000171661377,5.690000057220459,3881200
2024-11-29 00:00:00+00:00,5.614999771118164,5.800000190734863,5.614999771118164,5.670000076293945,2615700
2024-12-02 00:00:00+00:00,5.690000057220459,5.690000057220459,5.519999980926514,5.539999961853027,4078300
2024-12-03 00:00:00+00:00,5.5,5.710000038146973,5.409999847412109,5.5,2682000
2024-12-04 00:00:00+00:00,5.53000020980835,5.840000152587891,5.465000152587891,5.579999923706055,4391200
2024-12-05 00:00:00+00:00,5.550000190734863,5.570000171661377,5.349999904632568,5.5,2782500
2024-12-06 00:00:00+00:00,5.539999961853027,5.869999885559082,5.46999979019165,5.71999979019165,3365400
2024-12-09 00:00:00+00:00,5.710000038146973,5.78000020980835,5.179999828338623,5.269999980926514,4757300
2024-12-10 00:00:00+00:00,5.269999980926514,5.420000076293945,5.199999809265137,5.269999980926514,3074700
2024-12-11 00:00:00+00:00,5.269999980926514,5.389999866485596,5.215000152587891,5.320000171661377,2583000
2024-12-12 00:00:00+00:00,5.300000190734863,5.394999980926514,5.190000057220459,5.239999771118164,2890000
2024-12-13 00:00:00+00:00,5.239999771118164,5.309999942779541,5.130000114440918,5.21999979019165,2127200
2024-12-16 00:00:00+00:00,5.170000076293945,5.445000171661377,5.119999885559082,5.389999866485596,2870600
2024-12-17 00:00:00+00:00,5.329999923706055,5.46999979019165,4.650000095367432,4.659999847412109,7453600
2024-12-18 00:00:00+00:00,4.78000020980835,4.789999961853027,4.320000171661377,4.610000133514404,9154400
2024-12-19 00:00:00+00:00,4.670000076293945,4.760000228881836,4.53000020980835,4.690000057220459,5719800
2024-12-20 00:00:00+00:00,4.630000114440918,4.960000038146973,4.579999923706055,4.820000171661377,5041700
2024-12-23 00:00:00+00:00,4.78000020980835,4.820000171661377,4.565000057220459,4.579999923706055,3614000
2024-12-24 00:00:00+00:00,4.829999923706055,4.860000133514404,4.630000114440918,4.639999866485596,3224700
2024-12-26 00:00:00+00:00,4.610000133514404,4.889999866485596,4.554999828338623,4.809999942779541,4423300
2024-12-27 00:00:00+00:00,4.739999771118164,5.260000228881836,4.614999771118164,5.210000038146973,7096400
2024-12-30 00:00:00+00:00,5.099999904632568,5.264999866485596,5.034999847412109,5.25,4700400
2024-12-31 00:00:00+00:00,5.309999942779541,5.309999942779541,4.989999771118164,5.070000171661377,3380600
2025-01-02 00:00:00+00:00,5.03000020980835,5.349999904632568,5.0,5.119999885559082,4827000
2025-01-03 00:00:00+00:00,5.119999885559082,5.159999847412109,4.909999847412109,4.96999979019165,3822100
2025-01-06 00:00:00+00:00,5.019999980926514,5.179999828338623,4.96999979019165,5.0,3510500
2025-01-07 00:00:00+00:00,5.010000228881836,5.46999979019165,5.0,5.409999847412109,6071100
2025-01-08 00:00:00+00:00,5.309999942779541,5.380000114440918,5.184999942779541,5.340000152587891,3813300
2025-01-10 00:00:00+00:00,5.269999980926514,5.329999923706055,5.0,5.070000171661377,3081200
2025-01-13 00:00:00+00:00,5.059999942779541,5.929999828338623,5.010000228881836,5.880000114440918,10119500
2025-01-14 00:00:00+00:00,5.860000133514404,6.070000171661377,5.599999904632568,5.619999885559082,8044000
2025-01-15 00:00:00+00:00,5.760000228881836,5.760000228881836,5.300000190734863,5.349999904632568,5031500
2025-01-16 00:00:00+00:00,5.329999923706055,5.380000114440918,4.980000019073486,5.159999847412109,5675800
2025-01-17 00:00:00+00:00,5.199999809265137,5.289999961853027,5.0,5.010000228881836,5828400
2025-01-21 00:00:00+00:00,5.050000190734863,5.139999866485596,4.849999904632568,4.909999847412109,5347100
2025-01-22 00:00:00+00:00,4.900000095367432,5.190000057220459,4.860000133514404,5.050000190734863,5381500
