"('date', '')","('open', 'BLK')","('high', 'BLK')","('low', 'BLK')","('close', 'BLK')","('volume', 'BLK')"
2024-01-29 00:00:00+00:00,757.169729478118,762.1417920375017,751.2359495115808,758.5065307617188,622200
2024-01-30 00:00:00+00:00,753.0054303764429,754.775016124187,749.2451413730186,751.8032836914062,936600
2024-01-31 00:00:00+00:00,749.6297940935212,755.342397496382,742.7823712622998,744.6673583984375,730800
2024-02-01 00:00:00+00:00,746.7639014950182,755.4770584055775,736.3196650807616,754.8807983398438,626600
2024-02-02 00:00:00+00:00,750.7647135610299,762.007192341502,747.5044774796794,757.8333129882812,509900
2024-02-05 00:00:00+00:00,752.2649602845368,757.1023681012914,747.3986727715542,753.1881713867188,501100
2024-02-06 00:00:00+00:00,754.8807996732148,757.8332790096314,748.9470200028632,757.8140258789062,666300
2024-02-07 00:00:00+00:00,759.7567111213856,768.8449518738805,756.4195800718998,764.2767944335938,700600
2024-02-08 00:00:00+00:00,763.6612913649668,768.3544768196351,757.3524277748738,762.834228515625,545500
2024-02-09 00:00:00+00:00,763.8248379582868,770.152955268145,761.4590505784643,766.6907958984375,536600
2024-02-12 00:00:00+00:00,767.7677840094691,777.5388058923837,767.1041967284463,771.0664672851562,499300
2024-02-13 00:00:00+00:00,755.1885709951106,760.9396221314034,740.5223809821524,748.283447265625,637400
2024-02-14 00:00:00+00:00,755.0442625452631,758.1025753508866,749.3316591796327,755.3328247070312,420900
2024-02-15 00:00:00+00:00,758.2179374605803,771.7588746862671,758.2179374605803,767.4984741210938,508200
2024-02-16 00:00:00+00:00,764.65187440007,767.4504460639857,760.8434525587941,763.6035766601562,393700
2024-02-20 00:00:00+00:00,759.064231156077,770.8452676532826,757.4196735013107,767.55615234375,582200
2024-02-21 00:00:00+00:00,768.2294172228478,775.201867858028,764.9691813899143,774.615234375,419100
2024-02-22 00:00:00+00:00,779.9912322809395,785.0787547199807,777.1445864414094,782.2993774414062,549600
2024-02-23 00:00:00+00:00,785.7807956649995,792.1762396848849,780.9145080979476,782.4436645507812,492500
2024-02-26 00:00:00+00:00,779.9047288242871,783.6265704260983,772.5956414442926,775.173095703125,577800
2024-02-27 00:00:00+00:00,776.4232868691377,778.866027813757,764.8249779423495,769.8931884765625,555900
2024-02-28 00:00:00+00:00,768.2006314830444,781.9916257425105,766.7965029867913,778.6640625,513000
2024-02-29 00:00:00+00:00,782.2608593708107,783.7611359803191,776.4809291237328,780.2797241210938,758800
2024-03-01 00:00:00+00:00,780.2797852537449,784.1362225435645,774.38445316702,783.6361694335938,431300
2024-03-04 00:00:00+00:00,784.7324603793611,809.7275430544629,784.7324603793611,802.5242309570312,858900
2024-03-05 00:00:00+00:00,800.4276959777194,807.6502025225138,791.8491938241076,795.2825317382812,497600
2024-03-06 00:00:00+00:00,799.1629631879232,805.4916634979813,793.9278111666579,803.5659790039062,538000
2024-03-07 00:00:00+00:00,810.9106331341103,812.1008672088368,802.8207978217202,804.8239135742188,384700
2024-03-08 00:00:00+00:00,808.8397192573755,817.6940632119594,806.7785448818864,809.1010131835938,396200
2024-03-11 00:00:00+00:00,808.6462466586454,809.0526579481045,795.6986125861793,798.4951782226562,428600
2024-03-12 00:00:00+00:00,803.2950080821367,807.3109261600584,795.6793286280175,802.7821655273438,438600
2024-03-13 00:00:00+00:00,802.3756331584855,804.7464740432016,796.6082663586859,799.2984008789062,510800
2024-03-14 00:00:00+00:00,798.3403934790484,798.6210009608059,774.7482205200598,782.6638793945312,859000
2024-03-15 00:00:00+00:00,775.6869127543954,787.5023128805859,772.5419354193589,776.5868530273438,1576700
2024-03-18 00:00:00+00:00,780.1479988612912,780.2157439283563,768.1777349187504,774.3902587890625,634800
2024-03-19 00:00:00+00:00,770.5774758927139,777.8931743698356,767.2002636588601,776.3739013671875,593900
2024-03-20 00:00:00+00:00,778.1254722681454,792.7665567084916,774.8160048251427,791.460205078125,451400
2024-03-21 00:00:00+00:00,796.9179423229571,817.345765827096,795.6502178178226,814.84912109375,643300
2024-03-22 00:00:00+00:00,813.6491822201698,815.1007102079661,795.8824938246202,798.1759033203125,615100
2024-03-25 00:00:00+00:00,793.9277627445127,800.2660899092062,788.8280421024003,789.83447265625,378100
2024-03-26 00:00:00+00:00,792.9891061539266,797.256631734221,791.4988919385696,793.695556640625,374000
2024-03-27 00:00:00+00:00,800.0822128455155,808.5107732672664,795.9114914679749,808.1333618164062,466500
2024-03-28 00:00:00+00:00,809.197804230493,811.5783314223495,804.1658877278903,806.75927734375,532100
2024-04-01 00:00:00+00:00,807.9978814498198,808.1333715716859,798.5726357447685,800.05322265625,395900
2024-04-02 00:00:00+00:00,798.8242599920129,799.2209849996408,783.8251370000369,790.2022094726562,530700
2024-04-03 00:00:00+00:00,789.0990508571632,799.3855511184504,787.2701113233325,788.4700317382812,369600
2024-04-04 00:00:00+00:00,795.805127139389,799.811358886388,764.6456453230019,766.4939575195312,1189400
2024-04-05 00:00:00+00:00,767.9841131159213,778.2802992014352,764.5875281578215,771.787109375,687300
2024-04-08 00:00:00+00:00,775.6192619842464,781.444688239534,771.0808148542105,777.361083984375,760200
2024-04-09 00:00:00+00:00,780.1769054489521,780.1769054489521,768.5163093228317,777.9222412109375,802100
2024-04-10 00:00:00+00:00,768.1388212229934,769.4355453914252,755.6847173011604,758.3265380859375,654400
2024-04-11 00:00:00+00:00,760.1168551876581,763.813420374264,753.6333514212322,760.56201171875,812000
2024-04-12 00:00:00+00:00,760.1749621908851,777.0513984118068,737.434354640851,738.7310791015625,1453600
2024-04-15 00:00:00+00:00,745.8821007000256,753.0719950982126,731.8700370276779,738.3341674804688,935200
2024-04-16 00:00:00+00:00,739.8921759291497,742.0694679105742,724.593073302187,725.4446411132812,662900
2024-04-17 00:00:00+00:00,728.7057545423459,734.3764355798564,723.9060730076023,729.4315185546875,585800
2024-04-18 00:00:00+00:00,730.3508264326744,736.8149574373215,722.6480889014756,723.1512451171875,614900
2024-04-19 00:00:00+00:00,727.1090983042769,731.0185257964768,721.4577899581852,725.74462890625,867800
2024-04-22 00:00:00+00:00,732.2958328575689,741.5372154338909,726.2961723318008,735.5472412109375,617200
2024-04-23 00:00:00+00:00,738.5955152905964,744.5564309427323,736.3504782348289,741.846923828125,461000
2024-04-24 00:00:00+00:00,738.150390625,742.8340138174134,734.8989819471813,738.150390625,751200
2024-04-25 00:00:00+00:00,729.9347748795147,736.0602400256925,723.8480549497161,733.1668701171875,510100
2024-04-26 00:00:00+00:00,735.2183568129957,742.6791734625633,733.2636134007562,738.2278442382812,447900
2024-04-29 00:00:00+00:00,738.6922473229708,744.5371044213447,731.4249211627817,736.6795043945312,483700
2024-04-30 00:00:00+00:00,733.544184119741,736.8440242504274,729.4412076708682,730.2540893554688,418600
2024-05-01 00:00:00+00:00,730.6024360951177,741.0824849279543,726.6542633465752,727.29296875,614800
2024-05-02 00:00:00+00:00,733.660269735349,736.4665807636609,724.5834358518197,732.5377807617188,632500
2024-05-03 00:00:00+00:00,740.9566818757113,746.6176175295012,738.0536258352392,739.2244873046875,558300
2024-05-06 00:00:00+00:00,743.8887346350795,750.1109443014477,741.0824825787889,749.6077880859375,450100
2024-05-07 00:00:00+00:00,755.249344240281,760.8619664274698,751.5818380872156,755.684814453125,777400
2024-05-08 00:00:00+00:00,752.8592361497375,754.0688428916233,748.8723770535081,753.1785888671875,665700
2024-05-09 00:00:00+00:00,752.762489591456,765.9326735932657,752.762489591456,763.6295776367188,654800
2024-05-10 00:00:00+00:00,766.9196699744062,773.4031143255783,766.4841997707006,770.9258422851562,607100
2024-05-13 00:00:00+00:00,773.1805868466087,774.6224285535045,764.2875562073493,764.790771484375,416800
2024-05-14 00:00:00+00:00,766.9099970639369,777.3513005179045,766.5712717605508,777.0126342773438,492200
2024-05-15 00:00:00+00:00,782.973616861051,791.7408443427759,781.5801475034272,789.3410034179688,667300
2024-05-16 00:00:00+00:00,785.1702057484317,788.6635355775685,781.5606993431289,781.609130859375,486300
2024-05-17 00:00:00+00:00,784.2411922087631,787.1636207208934,780.2543334895671,785.9733276367188,394400
2024-05-20 00:00:00+00:00,782.8380382658061,786.5442895174136,778.2125332257326,779.1705322265625,366300
2024-05-21 00:00:00+00:00,778.6190262344699,780.6027695031433,774.3708731293216,778.9190063476562,461800
2024-05-22 00:00:00+00:00,777.5738090532194,782.7315881360264,769.8420131118487,773.7708129882812,391600
2024-05-23 00:00:00+00:00,772.6386731022874,772.6386731022874,756.5460614257028,759.197509765625,538300
2024-05-24 00:00:00+00:00,761.9361368510309,763.8811939598676,755.684867889037,756.6332397460938,429000
2024-05-28 00:00:00+00:00,756.633185454582,758.3169484838536,740.7437497623959,746.4821166992188,636200
2024-05-29 00:00:00+00:00,738.624539678836,741.1792432129857,731.8894873505851,732.1314086914062,574900
2024-05-30 00:00:00+00:00,730.56372939558,737.772937768917,729.470240260532,737.24072265625,650000
2024-05-31 00:00:00+00:00,738.4019849692316,749.269072610861,737.4536722209926,747.0821533203125,1616000
2024-06-03 00:00:00+00:00,754.3009998154961,754.504234989703,743.8790103066742,752.24951171875,571000
2024-06-04 00:00:00+00:00,752.2495835369542,761.4425947008643,749.5884487263487,759.9136352539062,666400
2024-06-05 00:00:00+00:00,763.2618304550635,763.5811831626079,754.2526820834572,763.3876342773438,539800
2024-06-06 00:00:00+00:00,762.236103489123,762.236103489123,751.4367605771079,753.3721313476562,406300
2024-06-07 00:00:00+00:00,747.7808776552125,753.9369831257308,743.417080137795,748.7549438476562,468100
2024-06-10 00:00:00+00:00,746.8555178438397,748.9205334570067,740.5338376406016,746.30029296875,588900
2024-06-11 00:00:00+00:00,742.2482878066721,743.5730037365192,732.7900824138243,737.9818725585938,499000
2024-06-12 00:00:00+00:00,749.3978836938088,762.2653209122448,746.2224774975546,750.13818359375,833200
2024-06-13 00:00:00+00:00,747.0698530385408,752.7096750762771,738.5370233984909,749.74853515625,462500
2024-06-14 00:00:00+00:00,744.6736005997127,750.0017141100737,740.2805525802125,749.3783569335938,376800
2024-06-17 00:00:00+00:00,747.3134354980004,763.609545848292,746.1834852845134,760.82373046875,541600
2024-06-18 00:00:00+00:00,758.7391530123695,763.7848089590586,756.8689624938645,763.3270263671875,479700
2024-06-20 00:00:00+00:00,761.7392680341751,763.7165915031333,757.3559701382869,762.5282592773438,496800
2024-06-21 00:00:00+00:00,763.3951787119823,770.632543322472,759.6645477517886,767.174560546875,869500
2024-06-24 00:00:00+00:00,768.129102340088,785.5551006054104,768.129102340088,778.2301635742188,528700
2024-06-25 00:00:00+00:00,773.8567049563002,774.6359460764951,768.1291905718233,773.7885131835938,388900
2024-06-26 00:00:00+00:00,768.8110001784784,770.6032486962431,764.1744355462406,767.0284423828125,529000
2024-06-27 00:00:00+00:00,764.3011077169314,766.6388310482317,760.1028845527247,760.8723754882812,428400
2024-06-28 00:00:00+00:00,764.1452921202377,771.7819983705149,760.9406352704765,766.9019165039062,769500
2024-07-01 00:00:00+00:00,770.3208541133793,773.5060104266101,757.4631673059852,761.9828491210938,543500
2024-07-02 00:00:00+00:00,762.3724880485786,769.1812022739554,762.3724880485786,768.6649780273438,367300
2024-07-03 00:00:00+00:00,768.6649015420141,770.126000911166,765.6160694355347,768.6551513671875,250800
2024-07-05 00:00:00+00:00,770.6227134615646,770.6616547050107,762.5964178429152,770.0966796875,341400
2024-07-08 00:00:00+00:00,770.0967286859552,772.7072784699544,765.3822814809549,769.6973876953125,529600
2024-07-09 00:00:00+00:00,772.9312367953555,782.5550150711607,770.9928546777556,781.4738159179688,629500
2024-07-10 00:00:00+00:00,780.967404122992,791.2242913195184,780.967404122992,790.9418334960938,519000
2024-07-11 00:00:00+00:00,796.7570069251057,804.5105963099824,794.6530498126019,803.4780883789062,634100
2024-07-12 00:00:00+00:00,807.8808365355417,815.8194409508308,803.9943216373825,806.4976196289062,677100
2024-07-15 00:00:00+00:00,808.4555196685789,814.523993077724,797.2148160942696,801.6176147460938,888100
2024-07-16 00:00:00+00:00,803.1176763001791,823.6023194310839,799.659752774184,822.0535278320312,744600
2024-07-17 00:00:00+00:00,824.361940636849,826.612031118779,814.2121877590632,819.27734375,692000
2024-07-18 00:00:00+00:00,813.5108876006118,829.787555925584,807.2963402134707,807.5009155273438,718000
2024-07-19 00:00:00+00:00,812.0497473757415,812.0497473757415,803.6630517132222,809.1567993164062,1036200
2024-07-22 00:00:00+00:00,814.8551372542366,823.5730423786252,813.3842876543582,821.3716430664062,573200
2024-07-23 00:00:00+00:00,819.9787419432848,828.9206633592415,817.2611183945677,822.7840576171875,701500
2024-07-24 00:00:00+00:00,822.1898135953312,824.2937704253909,804.6858130905698,806.1859130859375,660300
2024-07-25 00:00:00+00:00,803.5657530458548,826.573194203908,801.1013367795854,814.8453979492188,587500
2024-07-26 00:00:00+00:00,820.1345411140876,835.4079524022893,819.2871082233276,833.9955444335938,555800
2024-07-29 00:00:00+00:00,835.7488609579323,842.7328994780382,830.2648630931326,839.791259765625,612700
2024-07-30 00:00:00+00:00,845.6160925761862,851.2267233847206,842.7425854038377,849.96044921875,539600
2024-07-31 00:00:00+00:00,852.619651961891,862.1459886910095,849.2883621316873,853.76904296875,656800
2024-08-01 00:00:00+00:00,857.1782974255556,861.7271701527535,838.0086808174037,842.908203125,586500
2024-08-02 00:00:00+00:00,832.8266861897591,835.9437102390558,817.5240832196356,824.07958984375,479800
2024-08-05 00:00:00+00:00,803.3027424330994,826.9043499486825,792.0912297643554,809.21533203125,1328800
2024-08-06 00:00:00+00:00,812.8777679469666,830.1284428024233,807.9879364556804,819.1507568359375,525100
2024-08-07 00:00:00+00:00,830.1577004672455,834.1903489560474,816.7252890126395,818.059814453125,750900
2024-08-08 00:00:00+00:00,824.2548752569762,833.5961373308492,821.7417676773586,832.6610717773438,381500
2024-08-09 00:00:00+00:00,831.2876270910026,839.8497077319853,827.7615119175726,834.0053100585938,290400
2024-08-12 00:00:00+00:00,831.9889438907414,834.7747590397588,813.7836436754819,816.530517578125,510300
2024-08-13 00:00:00+00:00,822.5793917927313,834.0052285551739,821.8196510846258,832.42724609375,385800
2024-08-14 00:00:00+00:00,833.8299618327451,837.326826382451,829.3005299822248,835.2813110351562,325100
2024-08-15 00:00:00+00:00,842.0997152179452,853.1164013652151,840.6483661182158,849.4441528320312,520800
2024-08-16 00:00:00+00:00,849.6293317444656,852.1813806989968,846.1714082635358,849.8630981445312,395200
2024-08-19 00:00:00+00:00,850.9346218639691,854.2756622042167,843.843390523802,847.6422729492188,456000
2024-08-20 00:00:00+00:00,846.9019068358609,849.3760136901678,837.4339520390586,838.6417846679688,348700
2024-08-21 00:00:00+00:00,839.5282675536481,842.4894077033654,831.6188539523854,840.7069091796875,453700
2024-08-22 00:00:00+00:00,840.7068796253917,846.210318356556,836.7034220886583,842.8010864257812,327400
2024-08-23 00:00:00+00:00,846.9505716808748,861.7173893018379,844.5446566733455,859.9446411132812,416300
2024-08-26 00:00:00+00:00,859.8667885212047,865.9449528058105,855.9900236177405,860.2369384765625,413800
2024-08-27 00:00:00+00:00,860.5875539678948,864.9708522054223,855.9120477383229,863.1493530273438,300400
2024-08-28 00:00:00+00:00,863.451370788589,872.217967868701,860.7921886990215,865.61376953125,441200
2024-08-29 00:00:00+00:00,865.6136858878106,875.3543483689261,861.8343635412406,871.6626586914062,417900
2024-08-30 00:00:00+00:00,874.9939970841665,880.0299626715196,866.8800675935665,878.4227294921875,478200
2024-09-03 00:00:00+00:00,875.7537398386673,876.6596143058425,858.1621059563549,863.4415283203125,433500
2024-09-04 00:00:00+00:00,857.4997779231592,867.600840408167,856.3795779293832,863.5,356600
2024-09-05 00:00:00+00:00,866.6268214069405,866.6268214069405,850.4962854399798,853.905517578125,426000
2024-09-06 00:00:00+00:00,855.3665542815608,861.8148681247882,838.7781774441679,844.4375,748900
2024-09-09 00:00:00+00:00,855.8231237473152,866.179938938925,853.3539318381854,860.2323608398438,394800
2024-09-10 00:00:00+00:00,868.3453505005584,868.3453505005584,851.7862510570423,866.0036010742188,269900
2024-09-11 00:00:00+00:00,860.722338562328,860.7713181283132,836.9320244387836,859.428955078125,431900
2024-09-12 00:00:00+00:00,863.0641874967117,868.5903865229982,856.7442682877851,867.2676391601562,478700
2024-09-13 00:00:00+00:00,870.2266593287983,874.1459812599164,864.8767633633437,867.865234375,406900
2024-09-16 00:00:00+00:00,870.4226874270063,877.8302039105154,868.717732053502,877.1246948242188,380900
2024-09-17 00:00:00+00:00,879.2508178320403,890.5482914652067,877.134410404064,886.2762451171875,416900
2024-09-18 00:00:00+00:00,893.4192498496312,911.7322843695406,887.4814793849665,904.0994262695312,656300
2024-09-19 00:00:00+00:00,919.325992122432,923.7156137468634,907.0486869109503,916.01416015625,625500
2024-09-20 00:00:00+00:00,911.8988488482419,912.9962542409519,905.9806940658337,910.0567626953125,970100
2024-09-23 00:00:00+00:00,911.212933232999,920.5115748303218,910.0567404298281,918.6988525390625,396500
2024-09-24 00:00:00+00:00,915.16163360982,923.1570237095647,911.2423118384718,922.2457885742188,366500
2024-09-25 00:00:00+00:00,923.7057922927933,923.8234269741055,915.7593811872126,917.9052124023438,476800
2024-09-26 00:00:00+00:00,925.9398569082066,933.5335435653903,920.4625778958618,925.95947265625,459400
2024-09-27 00:00:00+00:00,926.4002745313187,931.1818519512653,923.0982506717878,926.1455688476562,472500
2024-09-30 00:00:00+00:00,925.2441403056367,932.0833980028019,917.0919432018245,930.35888671875,362200
2024-10-01 00:00:00+00:00,926.2533467604588,926.2533467604588,900.4250299330679,915.1812744140625,543800
2024-10-02 00:00:00+00:00,920.9132900964843,937.9721726445001,914.1818593250114,937.9427490234375,368200
2024-10-03 00:00:00+00:00,934.3370144620443,939.2949545983412,930.3392891168693,932.2989501953125,511100
2024-10-04 00:00:00+00:00,941.3623180764254,941.3623180764254,912.2515930286816,930.0452880859375,491700
2024-10-07 00:00:00+00:00,932.7986399113882,937.5214301176846,919.0418411631823,921.6971435546875,561400
2024-10-08 00:00:00+00:00,932.3576948634797,936.0908466544907,923.2747068483733,929.927734375,389000
2024-10-09 00:00:00+00:00,930.8389467285132,943.5277632789494,928.8596700413134,936.6395263671875,573200
2024-10-10 00:00:00+00:00,935.7381578521278,943.9001629270252,934.3859869339393,936.3162841796875,564400
2024-10-11 00:00:00+00:00,943.7825241403572,976.1952728779646,943.7237367045954,970.2869262695312,927500
2024-10-14 00:00:00+00:00,979.0172173987686,981.2512596298141,969.2385282114171,971.7174682617188,768400
2024-10-15 00:00:00+00:00,977.8708563977937,995.9487414052479,976.0287702406915,986.6893310546875,618800
2024-10-16 00:00:00+00:00,983.8968076528278,998.6628004674574,983.8968076528278,995.2628173828125,547100
2024-10-17 00:00:00+00:00,1002.9544279369927,1011.185027665212,981.4373894601391,982.280029296875,684700
2024-10-18 00:00:00+00:00,989.1192068965304,989.1192068965304,978.243113006055,986.7088623046875,505400
2024-10-21 00:00:00+00:00,984.7297285179169,988.2375387238585,977.0968698631639,980.3499145507812,311200
2024-10-22 00:00:00+00:00,976.9988215612335,983.622485622154,970.8062853328023,980.6242065429688,504400
2024-10-23 00:00:00+00:00,976.9399552522997,988.2962166796913,962.8499883512021,968.229248046875,441400
2024-10-24 00:00:00+00:00,971.0512448061083,972.0213272841269,963.3987706180329,964.1532592773438,353600
2024-10-25 00:00:00+00:00,967.4356411724468,967.4356411724468,949.4067954650694,954.4235229492188,433500
2024-10-28 00:00:00+00:00,962.1936348465932,969.4933846685229,959.2639509649547,966.3284912109375,329400
2024-10-29 00:00:00+00:00,965.1330724360805,969.8068832033651,959.3814720070085,963.3399658203125,269500
2024-10-30 00:00:00+00:00,965.6425112020016,977.8707759158201,959.2148259288273,960.1064453125,427900
2024-10-31 00:00:00+00:00,950.5923512867639,966.1814883554696,949.9848611484898,961.2431640625,607800
2024-11-01 00:00:00+00:00,964.153192117922,971.9624123359142,960.4592120717822,965.21142578125,792000
2024-11-04 00:00:00+00:00,959.3912623437197,972.0016762550226,956.3635597463455,971.501953125,512500
2024-11-05 00:00:00+00:00,971.9918046152893,997.1636512217345,971.9918046152893,993.8909912109375,424800
2024-11-06 00:00:00+00:00,1025.15748713965,1036.1805804650887,979.8305178167878,1009.0490112304688,1266900
2024-11-07 00:00:00+00:00,1019.013936017649,1023.8738571369635,1011.5770558385879,1015.1632690429688,528700
2024-11-08 00:00:00+00:00,1019.9839012567015,1029.253059207676,1015.7608941366558,1018.3182373046875,454500
2024-11-11 00:00:00+00:00,1027.675634095726,1046.7921377208922,1026.3725025214128,1032.5845947265625,681500
2024-11-12 00:00:00+00:00,1032.9373394550134,1035.759256282047,1012.7430457523961,1015.4473876953125,489900
2024-11-13 00:00:00+00:00,1017.4266309742292,1022.6001649209207,1005.4825541277728,1010.1856689453125,408800
2024-11-14 00:00:00+00:00,1019.7194216305483,1037.5327938006672,1016.2802068036848,1025.9609375,1048700
2024-11-15 00:00:00+00:00,1017.5442171291899,1031.2814605616875,1014.1344259564315,1026.2451171875,583400
2024-11-18 00:00:00+00:00,1017.6323187784927,1031.977051667653,1016.4761857677896,1028.7926025390625,563200
2024-11-19 00:00:00+00:00,1020.983395345463,1023.2468612442095,1006.8640041517763,1007.37353515625,673500
2024-11-20 00:00:00+00:00,1011.5279607085091,1015.7901993268398,997.4674174005852,1004.0029296875,593700
2024-11-21 00:00:00+00:00,1013.8599257178981,1018.4652005220883,1003.9342386383012,1007.2656860351562,473100
2024-11-22 00:00:00+00:00,1012.1649393805914,1020.9245669232081,1007.7557019873556,1015.5551147460938,713000
2024-11-25 00:00:00+00:00,1027.685461267901,1027.842267649361,1009.783937621573,1010.6854248046875,1463700
2024-11-26 00:00:00+00:00,1011.2340899157308,1017.3775265252009,997.6634019498376,1005.7763671875,772700
2024-11-27 00:00:00+00:00,1008.7845688530734,1013.1447668633078,997.5066500928823,998.8882446289062,481900
2024-11-29 00:00:00+00:00,1000.2306089844539,1008.5591086867878,1000.2306089844539,1002.170654296875,390000
2024-12-02 00:00:00+00:00,1005.8450829472835,1012.801855819988,992.4409486088659,999.534912109375,719600
2024-12-03 00:00:00+00:00,1010.2934521422923,1025.1869483237317,1000.4069953455846,1018.0439453125,941700
2024-12-04 00:00:00+00:00,1017.0641254812048,1018.4162964439191,992.0588303493993,1014.1246337890625,1029500
2024-12-05 00:00:00+00:00,1014.2230954716049,1041.410168101884,1012.7756408727932,1028.7767333984375,880500
2024-12-06 00:00:00+00:00,1028.4221800381747,1037.0971706973028,1022.4450897177442,1026.8958740234375,550300
2024-12-09 00:00:00+00:00,1033.8871496918703,1039.6475188005807,1027.2701115382797,1030.3521728515625,742600
2024-12-10 00:00:00+00:00,1033.7787734113351,1048.5391547328034,1029.889325547363,1040.8782958984375,645000
2024-12-11 00:00:00+00:00,1044.8861056714072,1065.869629314568,1044.0392930618325,1048.9429931640625,1139700
2024-12-12 00:00:00+00:00,1051.827910369395,1057.598255422426,1035.1178776946824,1042.6014404296875,687100
2024-12-13 00:00:00+00:00,1040.67161291893,1045.1814158451368,1036.2109720012204,1040.3565673828125,537300
2024-12-16 00:00:00+00:00,1043.1529889635888,1055.5599648671907,1040.3170984541507,1048.34228515625,897800
2024-12-17 00:00:00+00:00,1039.8444487527088,1043.5172953016854,1022.366334110949,1033.1485595703125,990400
2024-12-18 00:00:00+00:00,1033.1485716641246,1044.7481606750657,1003.3521288947759,1004.6715698242188,864900
2024-12-19 00:00:00+00:00,1024.5818624081303,1024.9363336869335,999.4035234677225,1000.7623901367188,796300
2024-12-20 00:00:00+00:00,992.2055486764688,1020.8893564426613,986.6322117335689,1012.9330444335938,2079800
2024-12-23 00:00:00+00:00,1010.1760103532501,1025.409020775444,1007.6847346173519,1023.7744140625,488100
2024-12-24 00:00:00+00:00,1025.6848233717424,1038.6727294921875,1020.7909795762752,1038.6727294921875,276600
2024-12-26 00:00:00+00:00,1028.9932209920917,1041.2918959025503,1028.9932209920917,1038.131103515625,292100
2024-12-27 00:00:00+00:00,1031.9473476672633,1039.2733283933887,1024.325914085838,1028.1859130859375,337100
2024-12-30 00:00:00+00:00,1016.9900407674132,1020.1804026089986,1005.8335105628851,1011.6924438476562,591700
2024-12-31 00:00:00+00:00,1015.0207218875523,1018.2898152097006,1003.9232697266272,1009.407958984375,619400
2025-01-02 00:00:00+00:00,1014.2230160005212,1016.2908252940134,996.4987302840073,1001.8160400390625,604500
2025-01-03 00:00:00+00:00,1006.512983491385,1008.3149694543212,994.5294132313129,1005.1935424804688,469000
2025-01-06 00:00:00+00:00,1009.9397026355255,1013.6421187172405,995.9965637788649,997.2274169921875,616200
2025-01-07 00:00:00+00:00,995.5140336175035,996.4987161433369,963.2656808964617,965.7372436523438,970500
2025-01-08 00:00:00+00:00,965.2251971403244,975.1212445831621,961.0993749204436,970.9954223632812,778500
2025-01-10 00:00:00+00:00,964.7821234426661,967.0075156895545,933.6366086285822,941.0020751953125,908200
2025-01-13 00:00:00+00:00,931.7558849097367,942.5873932151603,928.8904850657776,940.3817138671875,794100
2025-01-14 00:00:00+00:00,949.5490959988347,954.7481886773421,943.365260657452,948.4166870117188,1058100
2025-01-15 00:00:00+00:00,1004.1497288870729,1009.7426583788149,975.8203930965778,997.66064453125,1140100
2025-01-16 00:00:00+00:00,1000.9692388020768,1000.9692388020768,967.135558744214,980.4681396484375,883800
2025-01-17 00:00:00+00:00,985.5687806377022,997.2963232724974,981.7383511240574,989.5665893554688,1085800
2025-01-21 00:00:00+00:00,998.4877713281226,1011.2196487847833,988.3454934629187,996.5873413085938,671600
2025-01-22 00:00:00+00:00,996.9713813298468,998.2908824072877,982.9593677020234,990.9254760742188,570300
2025-01-23 00:00:00+00:00,988.5819528402166,1002.2197826460615,985.4998915312709,1002.1409912109375,645300
2025-01-24 00:00:00+00:00,997.621308788042,1010.2843121557183,997.621308788042,1004.8193359375,731300
