"('date', '')","('open', 'BP')","('high', 'BP')","('low', 'BP')","('close', 'BP')","('volume', 'BP')"
1970-04-23 00:00:00+00:00,0.1544172316789627,0.1544172316789627,0.14840093668855134,0.1544172316789627,576000
1970-04-24 00:00:00+00:00,0.15441706340145608,0.15642243847910284,0.14973771888597878,0.15107466280460358,544000
1970-04-27 00:00:00+00:00,0.15107466280460358,0.15508549456047802,0.14906928772695685,0.15107466280460358,278400
1970-04-28 00:00:00+00:00,0.15107466280460358,0.15207739114371743,0.14906928772695685,0.15107466280460358,147200
1970-04-29 00:00:00+00:00,0.1510746606394776,0.1564224362373352,0.15007193231473434,0.1564224362373352,508800
1970-04-30 00:00:00+00:00,0.15642248253553917,0.15742521115707184,0.15174321830272675,0.15174321830272675,195200
1970-05-01 00:00:00+00:00,0.15174330826358023,0.15374868509492703,0.14840090474379913,0.14973784983158112,320000
1970-05-04 00:00:00+00:00,0.14973781542344528,0.1504063286140453,0.14639549427234588,0.14706392586231232,150400
1970-05-05 00:00:00+00:00,0.14706382812075902,0.14773234086705214,0.14505845308303833,0.14505845308303833,246400
1970-05-06 00:00:00+00:00,0.14639549654413286,0.1517432757493864,0.14639549654413286,0.14840087294578552,515200
1970-05-07 00:00:00+00:00,0.14840079255794222,0.15241162478923798,0.14773236131968825,0.15241162478923798,201600
1970-05-08 00:00:00+00:00,0.15241164965001253,0.15441710689307783,0.15174321830272675,0.15174321830272675,163200
1970-05-11 00:00:00+00:00,0.1535699359397602,0.15492297465912844,0.15018729784987478,0.15120209753513336,419200
1970-05-12 00:00:00+00:00,0.15086380931438062,0.15086380931438062,0.14781941125118034,0.14951077103614807,396800
1970-05-13 00:00:00+00:00,0.14917241506133233,0.14917241506133233,0.14409858462750685,0.14680466055870056,176000
1970-05-14 00:00:00+00:00,0.14680463602326746,0.14849591255187988,0.1447750381226367,0.14849591255187988,355200
1970-05-15 00:00:00+00:00,0.14849593008190243,0.15018720681017095,0.14815769125282466,0.14883416891098022,694400
1970-05-18 00:00:00+00:00,0.14984901249408722,0.15086381186564865,0.14984901249408722,0.14984901249408722,160000
1970-05-19 00:00:00+00:00,0.14984889607596316,0.15120193332589774,0.14984889607596316,0.15018713474273682,198400
1970-05-20 00:00:00+00:00,0.15018723242812687,0.15086379278456527,0.1461281180381775,0.1461281180381775,841600
1970-05-21 00:00:00+00:00,0.14612805959090447,0.1468046196767371,0.13800983405807643,0.1393628716468811,1276800
1970-05-22 00:00:00+00:00,0.14173075975067095,0.1454516351222992,0.14173075975067095,0.1454516351222992,364800
1970-05-25 00:00:00+00:00,0.14545168046987744,0.14545168046987744,0.14342208142244126,0.14443688094615936,156800
1970-05-26 00:00:00+00:00,0.14409859478473663,0.14409859478473663,0.140039480601827,0.14409859478473663,297600
1970-05-27 00:00:00+00:00,0.1447749976487444,0.15086370706558228,0.1447749976487444,0.15086370706558228,355200
1970-05-28 00:00:00+00:00,0.15086369465912408,0.1542462464925405,0.1495106574091895,0.15018713474273682,512000
1970-05-29 00:00:00+00:00,0.150187248883813,0.15187852608587799,0.14680469447968297,0.14951077103614807,521600
1970-06-01 00:00:00+00:00,0.14951066970437907,0.15154018445476053,0.14849587103776496,0.15086370706558228,556800
1970-06-02 00:00:00+00:00,0.15086383488834512,0.15424638986587524,0.1495107963807497,0.15424638986587524,441600
1970-06-03 00:00:00+00:00,0.15492286828714344,0.1596584592619513,0.15492286828714344,0.15830542147159576,566400
1970-06-04 00:00:00+00:00,0.15830550538866145,0.1589820659339175,0.15424638986587524,0.15424638986587524,150400
1970-06-05 00:00:00+00:00,0.15289334766566753,0.15289334766566753,0.1474811937659979,0.15154030919075012,208000
1970-06-08 00:00:00+00:00,0.15154023192268015,0.15356982989165235,0.15086375432160448,0.15221679210662842,137600
1970-06-09 00:00:00+00:00,0.15221682893486976,0.15559938292438844,0.15221682893486976,0.15526114404201508,345600
1970-06-10 00:00:00+00:00,0.1552611718615973,0.15627597127344095,0.1539081335067749,0.1539081335067749,160000
1970-06-11 00:00:00+00:00,0.15255501039691963,0.15255501039691963,0.14646629989147186,0.14646629989147186,345600
1970-06-12 00:00:00+00:00,0.1464663396163432,0.14714289989282933,0.14274554713576315,0.14477506279945374,268800
1970-06-15 00:00:00+00:00,0.14477507990819438,0.1468046783946159,0.1420690036482281,0.1461281180381775,256000
1970-06-16 00:00:00+00:00,0.1461280611364085,0.14680462122939672,0.1434219859301787,0.14646629989147186,371200
1970-06-17 00:00:00+00:00,0.14646633913013862,0.14815769852429742,0.1454516225931037,0.14680466055870056,432000
1970-06-18 00:00:00+00:00,0.14680469542488087,0.14748117327690125,0.1464663739159674,0.14748117327690125,211200
1970-06-19 00:00:00+00:00,0.14748115095407505,0.14748115095407505,0.14477507478978008,0.1454516351222992,166400
1970-06-22 00:00:00+00:00,0.14545163990522453,0.1474811558037375,0.14376028030975468,0.1471429169178009,169600
1970-06-23 00:00:00+00:00,0.14714305363622066,0.14748129283643321,0.14511345326900482,0.14511345326900482,176000
1970-06-24 00:00:00+00:00,0.14511331879496672,0.14815771652459903,0.14376028066498361,0.1461281180381775,201600
1970-06-25 00:00:00+00:00,0.1461281002844603,0.14815769852429742,0.1454516225931037,0.14680466055870056,307200
1970-06-26 00:00:00+00:00,0.1468046783946159,0.14748115616816063,0.1461281180381775,0.1461281180381775,220800
1970-06-29 00:00:00+00:00,0.1461281002844603,0.14680466055870056,0.145789861438782,0.14680466055870056,80000
1970-06-30 00:00:00+00:00,0.14815769125282466,0.14951072915201538,0.14815769125282466,0.14883416891098022,166400
1970-07-01 00:00:00+00:00,0.14951066970437907,0.15154018445476053,0.14951066970437907,0.15086370706558228,256000
1970-07-02 00:00:00+00:00,0.15120207021774945,0.1522168697196662,0.15120207021774945,0.15154030919075012,160000
1970-07-06 00:00:00+00:00,0.15154030919075012,0.1522168697196662,0.15154030919075012,0.15154030919075012,89600
1970-07-07 00:00:00+00:00,0.151540336569243,0.151540336569243,0.15018729784987478,0.15120209753513336,105600
1970-07-08 00:00:00+00:00,0.1512019931221423,0.15289326970770406,0.15018719413765622,0.15221679210662842,384000
1970-07-09 00:00:00+00:00,0.15424639167992965,0.15627599075665072,0.15424639167992965,0.1555994302034378,332800
1970-07-10 00:00:00+00:00,0.1555994172291509,0.15695245563983917,0.15424637881846265,0.15695245563983917,377600
1970-07-13 00:00:00+00:00,0.1576289709559829,0.1596584866988467,0.1576289709559829,0.157967209815979,169600
1970-07-14 00:00:00+00:00,0.157967209815979,0.157967209815979,0.15627593293311132,0.157967209815979,118400
1970-07-15 00:00:00+00:00,0.15830542147159576,0.1610114970523068,0.15830542147159576,0.15830542147159576,99200
1970-07-16 00:00:00+00:00,0.15830547250807286,0.16371762541433177,0.15830547250807286,0.16236458718776703,342400
1970-07-17 00:00:00+00:00,0.1627027272704323,0.16608536207362717,0.1627027272704323,0.16405576467514038,118400
1970-07-20 00:00:00+00:00,0.16642372502434638,0.16912980185401055,0.16642372502434638,0.16777676343917847,425600
1970-07-21 00:00:00+00:00,0.16777672132056515,0.169129759395731,0.1667619221184682,0.16811496019363403,172800
1970-07-22 00:00:00+00:00,0.16811492065143807,0.17183579512868238,0.16811492065143807,0.17082099616527557,96000
1970-07-23 00:00:00+00:00,0.17251231357881475,0.17724790329135684,0.17251231357881475,0.1752183884382248,329600
1970-07-24 00:00:00+00:00,0.1752183884382248,0.18130701558047188,0.17386535100851977,0.1752183884382248,899200
1970-07-27 00:00:00+00:00,0.1752184994448597,0.17555673837085864,0.16912978586236302,0.1698063462972641,140800
1970-07-28 00:00:00+00:00,0.16980627719894395,0.17048275477566652,0.16710020172631432,0.169467955827713,217600
1970-07-29 00:00:00+00:00,0.16946800494931513,0.17217408120632172,0.16946800494931513,0.17217408120632172,275200
1970-07-30 00:00:00+00:00,0.172174046280323,0.17386540553502527,0.17048276960849762,0.17048276960849762,284800
1970-07-31 00:00:00+00:00,0.17048276960849762,0.17285060649877929,0.16845325411888248,0.17048276960849762,176000
1970-08-03 00:00:00+00:00,0.17048284026884264,0.17048284026884264,0.16777676343917847,0.16777676343917847,227200
1970-08-04 00:00:00+00:00,0.1677766836115889,0.1677766836115889,0.1664236458405277,0.1671002060174942,108800
1970-08-05 00:00:00+00:00,0.16710027963584756,0.16777675752797402,0.16371764242649078,0.16371764242649078,252800
1970-08-06 00:00:00+00:00,0.16371761004539345,0.16574720848616242,0.16304113228706502,0.16337937116622925,160000
1970-08-07 00:00:00+00:00,0.16337932897152121,0.1687914799719619,0.16304109017971127,0.16574716567993164,99200
1970-08-10 00:00:00+00:00,0.16759413480758667,0.16964626562406188,0.16554192048799587,0.16759413480758667,275200
1970-08-11 00:00:00+00:00,0.16759406350413336,0.16759406350413336,0.16485783457756042,0.16485783457756042,80000
1970-08-12 00:00:00+00:00,0.16485789423730493,0.16485789423730493,0.16280568004816787,0.1631476879119873,153600
1970-08-13 00:00:00+00:00,0.1631476879119873,0.16519990210112437,0.16280568004816787,0.1631476879119873,92800
1970-08-14 00:00:00+00:00,0.1631477192834022,0.16417382657527924,0.16143759613235792,0.16417382657527924,140800
1970-08-17 00:00:00+00:00,0.16383181352237733,0.16383181352237733,0.16143759108391129,0.1628057062625885,112000
1970-08-18 00:00:00+00:00,0.16280562113109068,0.1662259490408469,0.16280562113109068,0.16485783457756042,329600
1970-08-19 00:00:00+00:00,0.16691004831021225,0.1751187392107145,0.16691004831021225,0.1737506240606308,220800
1970-08-20 00:00:00+00:00,0.17443467298113216,0.1799071320000995,0.17443467298113216,0.17717090249061584,809600
1970-08-21 00:00:00+00:00,0.17717095073977024,0.17922308167919307,0.17717095073977024,0.17751295864582062,278400
1970-08-24 00:00:00+00:00,0.17751302506041153,0.17990724830477822,0.17443478574802682,0.17580290138721466,438400
1970-08-25 00:00:00+00:00,0.17580284372009203,0.1771709589105086,0.17306661333925888,0.17511874437332153,332800
1970-08-26 00:00:00+00:00,0.17648694366216658,0.17853915917726226,0.17648694366216658,0.17785505950450897,348800
1970-08-27 00:00:00+00:00,0.17785491811643783,0.1799071320000995,0.17546069641986517,0.17717090249061584,336000
1970-08-28 00:00:00+00:00,0.17717095746103345,0.1799071878194809,0.17614485020083473,0.1799071878194809,236800
1970-08-31 00:00:00+00:00,0.1802491545677185,0.18195927727535735,0.1802491545677185,0.1802491545677185,198400
1970-09-01 00:00:00+00:00,0.1802491148963624,0.18127522169634983,0.17648677896513257,0.1768287867307663,156800
1970-09-02 00:00:00+00:00,0.17580290138721466,0.17580290138721466,0.17306667010883897,0.17580290138721466,112000
1970-09-03 00:00:00+00:00,0.1758027634338651,0.17785489353075373,0.1758027634338651,0.1768287867307663,124800
1970-09-04 00:00:00+00:00,0.1768290181611944,0.18024935080325627,0.1764870099479469,0.17956525087356567,150400
1970-09-08 00:00:00+00:00,0.17956517862948607,0.1816173940896988,0.17922317055383793,0.1816173940896988,217600
1970-09-09 00:00:00+00:00,0.18401159012564208,0.18811593692952464,0.18401159012564208,0.1860637217760086,473600
1970-09-10 00:00:00+00:00,0.1860637217760086,0.1860637217760086,0.18366949859795642,0.1860637217760086,195200
1970-09-11 00:00:00+00:00,0.1860637217760086,0.18948405253081882,0.1860637217760086,0.1860637217760086,243200
1970-09-14 00:00:00+00:00,0.18606371964088533,0.18708982720586853,0.1846956040552906,0.18674781918525696,96000
1970-09-15 00:00:00+00:00,0.18469563011442985,0.18469563011442985,0.18366952240467072,0.18366952240467072,99200
1970-09-16 00:00:00+00:00,0.1836694241660963,0.18469553132702535,0.18195930123329163,0.18195930123329163,224000
1970-09-17 00:00:00+00:00,0.18195929166985983,0.18401150588385748,0.1816172838018973,0.18332740664482117,176000
1970-09-18 00:00:00+00:00,0.18332737713540515,0.18332737713540515,0.17717090249061584,0.17717090249061584,320000
1970-09-21 00:00:00+00:00,0.1778550343659088,0.18059126566384584,0.1778550343659088,0.17922315001487732,768000
1970-09-22 00:00:00+00:00,0.17922315001487732,0.18059126566384584,0.17648691871694025,0.17922315001487732,380800
1970-09-23 00:00:00+00:00,0.17990720970283292,0.1829854483547327,0.17990720970283292,0.18059122562408447,246400
1970-09-24 00:00:00+00:00,0.18195934737660374,0.18332746277041279,0.18195934737660374,0.18298545479774475,108800
1970-09-25 00:00:00+00:00,0.18298539877685865,0.18332740664482117,0.18195929166985983,0.18332740664482117,227200
1970-09-28 00:00:00+00:00,0.1836694336813819,0.19016800136644693,0.1836694336813819,0.18777377903461456,1577600
1970-09-29 00:00:00+00:00,0.18777373595640953,0.19393029432540862,0.18640562115253206,0.191878080368042,268800
1970-09-30 00:00:00+00:00,0.19187816442715339,0.1935883713085433,0.18708980226741884,0.1881159096956253,1107200
1970-10-01 00:00:00+00:00,0.1881159347708517,0.19016806639766956,0.18674781918525696,0.18674781918525696,156800
1970-10-02 00:00:00+00:00,0.1867477517885296,0.1887998826747393,0.18537963669668364,0.18743176758289337,460800
1970-10-05 00:00:00+00:00,0.18948402350767488,0.19119414687156677,0.18948402350767488,0.19119414687156677,569600
1970-10-06 00:00:00+00:00,0.19119417324148952,0.1925622888219239,0.18948404964173363,0.19085216522216797,547200
1970-10-07 00:00:00+00:00,0.19085210042074055,0.1911941083239376,0.18811587018892434,0.18948398530483246,92800
1970-10-08 00:00:00+00:00,0.18948394440110386,0.19016796005984013,0.18469550077754257,0.1850375086069107,131200
1970-10-09 00:00:00+00:00,0.1850375086069107,0.18811582958052947,0.1850375086069107,0.1850375086069107,208000
1970-10-12 00:00:00+00:00,0.1850375086069107,0.18606361559811696,0.1850375086069107,0.1850375086069107,51200
1970-10-13 00:00:00+00:00,0.18503744374723358,0.1874316647197873,0.18503744374723358,0.1853795349597931,128000
1970-10-14 00:00:00+00:00,0.1853797442414605,0.18948409189806295,0.1853797442414605,0.18879999220371246,489600
1970-10-15 00:00:00+00:00,0.1891419807753813,0.1925623118877411,0.1891419807753813,0.1925623118877411,176000
1970-10-16 00:00:00+00:00,0.1925622888219239,0.19393040440235826,0.1901680656803767,0.19085216522216797,240000
1970-10-19 00:00:00+00:00,0.19085220175834364,0.19256232568548057,0.19016810208559035,0.19153621792793274,272000
1970-10-20 00:00:00+00:00,0.1915362414339898,0.1942724734544754,0.19085222518045566,0.1942724734544754,144000
1970-10-21 00:00:00+00:00,0.1956405219248227,0.1987187610093919,0.1956405219248227,0.19769273698329926,284800
1970-10-22 00:00:00+00:00,0.1976928288193499,0.1976928288193499,0.19700872898101807,0.19700872898101807,425600
1970-10-23 00:00:00+00:00,0.19700863746275854,0.1987187610093919,0.19700863746275854,0.19769273698329926,278400
1970-10-26 00:00:00+00:00,0.19769281718219905,0.19769281718219905,0.1959826094386327,0.19735072553157806,198400
1970-10-27 00:00:00+00:00,0.19735056865718822,0.2004288900467357,0.1956404457761817,0.1997447907924652,537600
1970-10-28 00:00:00+00:00,0.1997448532179797,0.20179706811904907,0.1976927218200495,0.20179706811904907,1308800
1970-10-29 00:00:00+00:00,0.2017970137626133,0.20316512882709503,0.20042889869813157,0.20316512882709503,592000
1970-10-30 00:00:00+00:00,0.20316512107479415,0.20384913682937622,0.2021390139398075,0.20384913682937622,377600
1970-11-02 00:00:00+00:00,0.20453318394478986,0.20624330639839172,0.20453318394478986,0.20624330639839172,208000
1970-11-03 00:00:00+00:00,0.20624357526917206,0.20726968348026276,0.2052174670580814,0.20726968348026276,121600
1970-11-04 00:00:00+00:00,0.20726961028652635,0.20726961028652635,0.20453337835867236,0.2055594027042389,432000
1970-11-05 00:00:00+00:00,0.20487534999847412,0.20487534999847412,0.20316522622382355,0.20487534999847412,240000
1970-11-06 00:00:00+00:00,0.20673908293247223,0.20673908293247223,0.2057036408557589,0.20673908293247223,220800
1970-11-09 00:00:00+00:00,0.20673908293247223,0.20673908293247223,0.20501340231313508,0.20673908293247223,249600
1970-11-10 00:00:00+00:00,0.20673900602058912,0.2112258076667786,0.20501332604324646,0.21122580766677856,502400
1970-11-11 00:00:00+00:00,0.21260642487611572,0.21605787000873566,0.21260642487611572,0.21571266651153564,585600
1970-11-12 00:00:00+00:00,0.2167481199095521,0.21950924245617057,0.2167481199095521,0.21812868118286133,352000
1970-11-13 00:00:00+00:00,0.21674815075808118,0.21674815075808118,0.21295158565044403,0.21295158565044403,1430400
1970-11-16 00:00:00+00:00,0.2119159996509552,0.2119159996509552,0.2105354396671141,0.2119159996509552,601600
1970-11-17 00:00:00+00:00,0.2126064250745585,0.21536754747812423,0.2126064250745585,0.21364186704158783,188800
1970-11-18 00:00:00+00:00,0.21329674965488124,0.21329674965488124,0.20984530448913574,0.20984530448913574,409600
1970-11-19 00:00:00+00:00,0.20984545290864853,0.20984545290864853,0.20777465175478033,0.20846489071846008,326400
1970-11-20 00:00:00+00:00,0.20811983942985535,0.20811983942985535,0.20432327109713364,0.20811983942985535,1545600
1970-11-23 00:00:00+00:00,0.20811963770285838,0.20984531826765523,0.20501339583366907,0.20639395713806152,480000
1970-11-24 00:00:00+00:00,0.20639395713806152,0.207774518442454,0.20432307305008537,0.20639395713806152,166400
1970-11-25 00:00:00+00:00,0.2063939636611603,0.20708420220378412,0.20363284096510986,0.20673908293247223,764800
1970-11-27 00:00:00+00:00,0.2067391489500096,0.2077745913573684,0.20639402956849154,0.2070842683315277,208000
1970-11-30 00:00:00+00:00,0.20742938231283398,0.21226139057950882,0.20742938231283398,0.21157106757164001,236800
1970-12-01 00:00:00+00:00,0.21157101771961026,0.21329678270124283,0.21122589842839673,0.21260645985603333,329600
1970-12-02 00:00:00+00:00,0.21260649307518248,0.2167481780052185,0.21053569274156228,0.2167481780052185,195200
1970-12-03 00:00:00+00:00,0.21674814878742327,0.21743847164743776,0.2146773487329483,0.2146773487329483,105600
1970-12-04 00:00:00+00:00,0.2139870706570325,0.2139870706570325,0.21019050478935242,0.21019050478935242,102400
1970-12-07 00:00:00+00:00,0.2112259303147976,0.2153676152229309,0.2112259303147976,0.2153676152229309,291200
1970-12-08 00:00:00+00:00,0.21536758599227143,0.2160579088479975,0.2132967859506607,0.2132967859506607,176000
1970-12-09 00:00:00+00:00,0.2132967859506607,0.21467734739932912,0.21053566305332388,0.2132967859506607,476800
1970-12-10 00:00:00+00:00,0.21467737767159828,0.2167481780052185,0.21467737767159828,0.2167481780052185,566400
1970-12-11 00:00:00+00:00,0.21709329321838267,0.2195092971139517,0.21709329321838267,0.219164177775383,534400
1970-12-14 00:00:00+00:00,0.21916416412542453,0.2205447256565094,0.21847384122848768,0.2205447256565094,262400
1970-12-15 00:00:00+00:00,0.22019967137409693,0.22019967137409693,0.21847390575345463,0.21950934827327728,156800
1970-12-16 00:00:00+00:00,0.21950934827327728,0.22019967137409693,0.21881910943527128,0.21950934827327728,121600
1970-12-17 00:00:00+00:00,0.21950934827327728,0.2208899102121029,0.21950934827327728,0.21950934827327728,262400
1970-12-18 00:00:00+00:00,0.2195092971139517,0.22019962005388313,0.21881905843681426,0.219164177775383,172800
1970-12-21 00:00:00+00:00,0.2188190626016343,0.2188190626016343,0.21605793931494363,0.2167481780052185,473600
1970-12-22 00:00:00+00:00,0.21812865795905986,0.21950921908538304,0.21812865795905986,0.21847377717494965,278400
