"('date', '')","('open', 'ADT')","('high', 'ADT')","('low', 'ADT')","('close', 'ADT')","('volume', 'ADT')"
2024-01-29 00:00:00+00:00,6.277146298432831,6.296139158297547,6.039735323711133,6.258153438568115,3677800
2024-01-30 00:00:00+00:00,6.19167765566596,6.286641946600546,6.153691939292126,6.229663372039795,2437200
2024-01-31 00:00:00+00:00,6.22966284078679,6.410095204588327,6.125201903254234,6.201173782348633,3166000
2024-02-01 00:00:00+00:00,6.201174344305772,6.277145777459365,6.125202458326719,6.239160060882568,1406300
2024-02-02 00:00:00+00:00,6.172684839621835,6.324627706154533,6.039734831405724,6.248656272888184,2480400
2024-02-05 00:00:00+00:00,6.153691930066897,6.258152876351069,6.058727639274675,6.22016716003418,1863000
2024-02-06 00:00:00+00:00,6.239160578703399,6.28664250195244,6.191678202628861,6.258153438568115,2199500
2024-02-07 00:00:00+00:00,6.286641597747803,6.296138252727011,6.058727312152014,6.286641597747803,4434600
2024-02-08 00:00:00+00:00,6.296139248614677,6.343621172544839,6.2439085436183435,6.305635452270508,1556900
2024-02-09 00:00:00+00:00,6.324627679133944,6.514556714313848,6.286641962663055,6.43858528137207,2761900
2024-02-12 00:00:00+00:00,6.467073837413589,6.652254530370795,6.467073837413589,6.638009548187256,2647300
2024-02-13 00:00:00+00:00,6.42908828723652,6.42908828723652,6.1964256728997595,6.296138286590576,2994400
2024-02-14 00:00:00+00:00,6.391102909370729,6.505060058783395,6.334124334664397,6.43858528137207,2525600
2024-02-15 00:00:00+00:00,6.457577845549808,6.647506419255503,6.4433328629028015,6.524052619934082,1767800
2024-02-16 00:00:00+00:00,6.4575782337188325,6.581031587635673,6.4575782337188325,6.486067295074463,1869400
2024-02-20 00:00:00+00:00,6.467074713729887,6.533549947784481,6.381606620349049,6.400599479675293,2085400
2024-02-21 00:00:00+00:00,6.37211033393043,6.400599396135216,6.324627959821815,6.362613677978516,1967200
2024-02-22 00:00:00+00:00,6.334123966992975,6.419592050504113,6.2676487406148205,6.286641597747803,2973500
2024-02-23 00:00:00+00:00,6.296138979793698,6.4290889950774,6.26764946439159,6.400599479675293,2136100
2024-02-26 00:00:00+00:00,6.372109715531115,6.45757779950194,6.277145429355441,6.296138286590576,2834100
2024-02-27 00:00:00+00:00,6.3246271236230145,6.334123778319347,6.1679359437368895,6.201173782348633,3613100
2024-02-28 00:00:00+00:00,6.476570933244459,6.856428094164582,6.329375943768821,6.827939033508301,13397100
2024-02-29 00:00:00+00:00,6.932400141879789,7.217293019256412,6.780456821120126,6.89441442489624,9743400
2024-03-01 00:00:00+00:00,6.884917853370618,7.0273645202123465,6.770960701027425,6.932400226593018,7589200
2024-03-04 00:00:00+00:00,6.941895529511302,7.05585266707972,6.789952679420077,6.960888385772705,5180800
2024-03-05 00:00:00+00:00,6.922903350654438,7.1508181009180944,6.880169306678412,7.046357154846191,6141800
2024-03-06 00:00:00+00:00,7.074846785735364,7.1698115368127455,7.055853926084986,7.093839645385742,3648300
2024-03-07 00:00:00+00:00,6.799449415886909,6.799449415886909,6.220167027943223,6.372109889984131,38118000
2024-03-08 00:00:00+00:00,6.3436209133309704,6.429089006868559,6.1821818351745605,6.1821818351745605,10176100
2024-03-11 00:00:00+00:00,6.201174301875736,6.26100160130338,6.167936460479365,6.22016716003418,10042400
2024-03-12 00:00:00+00:00,6.22966345684563,6.286642032182044,6.182181537144683,6.267649173736572,9920200
2024-03-13 00:00:00+00:00,6.272437337601628,6.382563877627924,6.243708416890457,6.3490471839904785,10815500
2024-03-14 00:00:00+00:00,6.310742092768321,6.492690701412689,6.272437170593791,6.483114242553711,7815400
2024-03-15 00:00:00+00:00,6.416080829997455,6.578876988453961,5.860658964649884,5.994726657867432,47731700
2024-03-18 00:00:00+00:00,6.0904890683112916,6.28201369510726,6.061760145976532,6.234132766723633,8332300
2024-03-19 00:00:00+00:00,6.253285464869682,6.358623785258598,6.243709004853919,6.3107428550720215,8063900
2024-03-20 00:00:00+00:00,6.291589704657658,6.4304451633086,6.272437243348241,6.416080474853516,4504600
2024-03-21 00:00:00+00:00,6.4639627617460835,6.473539222057361,6.339471517484036,6.35862398147583,4174200
2024-03-22 00:00:00+00:00,6.301166015443795,6.3155302479713225,6.109641392974359,6.119217395782471,10990300
2024-03-25 00:00:00+00:00,6.167098761769817,6.301165997108306,6.138369840167639,6.243708610534668,4666800
2024-03-26 00:00:00+00:00,6.3203180944556525,6.3203180944556525,6.186250866856269,6.2054033279418945,5329700
2024-03-27 00:00:00+00:00,6.243708363433776,6.454385439199363,6.243708363433776,6.444809436798096,6224600
2024-03-28 00:00:00+00:00,6.473538016795288,6.492690477221223,6.3969277184608755,6.435232639312744,5910300
2024-04-01 00:00:00+00:00,6.444810144494096,6.4543861479468925,6.205404121974451,6.214980125427246,9449900
2024-04-02 00:00:00+00:00,6.157521519371276,6.157521519371276,6.03303075927394,6.109640598297119,6389300
2024-04-03 00:00:00+00:00,6.0713356787855295,6.176673979127071,6.056970991495689,6.109640598297119,4994400
2024-04-04 00:00:00+00:00,6.147946052272179,6.205403436534544,6.004302363300916,6.01387882232666,3328500
2024-04-05 00:00:00+00:00,6.013878500057848,6.157521724700928,5.994726039663392,6.157521724700928,5477600
2024-04-08 00:00:00+00:00,6.138369879647759,6.291590034793644,6.138369879647759,6.272437572479248,3736100
2024-04-09 00:00:00+00:00,6.2532850524609005,6.368199825286865,6.2532850524609005,6.368199825286865,3160800
2024-04-10 00:00:00+00:00,6.272437792709004,6.282013795887062,6.119217632183451,6.195827484130859,2759900
2024-04-11 00:00:00+00:00,6.1958271661692965,6.238920319835914,6.080912394145456,6.186251163482666,2747800
2024-04-12 00:00:00+00:00,6.195827224371063,6.224556145962251,6.071336448491163,6.090488910675049,4127100
2024-04-15 00:00:00+00:00,6.09048844201681,6.186250745567406,5.937268299705173,5.965997219085693,2673500
2024-04-16 00:00:00+00:00,5.937268373280415,5.980361524569869,5.841506068543122,5.898963451385498,3137500
2024-04-17 00:00:00+00:00,5.927692551762791,6.0138788569681445,5.90854009023168,5.918116092681885,3348500
2024-04-18 00:00:00+00:00,5.927692551762791,5.956421015744108,5.86065870808855,5.918116092681885,2513400
2024-04-19 00:00:00+00:00,5.908540427542735,5.970786045230046,5.894176194732041,5.927692890167236,3621200
2024-04-22 00:00:00+00:00,5.985149901880128,6.033031283747448,5.89896359717123,6.01387882232666,3145600
2024-04-23 00:00:00+00:00,6.033031524123391,6.109641372858935,5.961209448460781,6.090488910675049,2542600
2024-04-24 00:00:00+00:00,6.090488138541324,6.171886206661117,6.061759220592302,6.109640598297119,6167900
2024-04-25 00:00:00+00:00,6.167098233232517,6.377775299280253,5.985149629694134,6.0617594718933105,7017400
2024-04-26 00:00:00+00:00,6.080911883123105,6.2054031040024045,6.080911883123105,6.157521724700928,4339300
2024-04-29 00:00:00+00:00,6.186251263749108,6.3203184999498765,6.167098801434713,6.272437572479248,4826800
2024-04-30 00:00:00+00:00,6.234132428373694,6.286801583726349,6.18625104595804,6.224555969238281,5818100
2024-05-01 00:00:00+00:00,6.234132428373694,6.339470739079004,6.1479461226778,6.224555969238281,6332900
2024-05-02 00:00:00+00:00,6.3203184416273555,6.4065047495621865,6.2532850524609005,6.368199825286865,4165200
2024-05-03 00:00:00+00:00,6.4639616745693385,6.540571517651473,6.291589527634535,6.396927833557129,4725000
2024-05-06 00:00:00+00:00,6.473538365498664,6.626758057159465,6.417038535704139,6.598029136657715,4852800
2024-05-07 00:00:00+00:00,6.607605299133292,6.712944060737533,6.5932410678424755,6.617181301116943,4265200
2024-05-08 00:00:00+00:00,6.5693012437580265,6.712944945490182,6.521419857637062,6.684216022491455,4690100
2024-05-09 00:00:00+00:00,6.665063262412852,6.732097108669418,6.660275032687943,6.703368186950684,3068800
2024-05-10 00:00:00+00:00,6.7033684856136935,6.73209740861242,6.684216022491455,6.684216022491455,3003200
2024-05-13 00:00:00+00:00,6.703367301114495,6.799129599804285,6.703367301114495,6.760824680328369,5017600
2024-05-14 00:00:00+00:00,6.779978195169251,6.87574050876161,6.7751899653319505,6.847012042999268,4789000
2024-05-15 00:00:00+00:00,6.923620996613381,6.952349915283357,6.8805278469237505,6.904468536376953,4771500
2024-05-16 00:00:00+00:00,6.885316848754883,6.952350695419709,6.847011923983759,6.885316848754883,6172600
2024-05-17 00:00:00+00:00,6.904469450580592,6.909257680431364,6.827859599491161,6.8757405281066895,2956800
2024-05-20 00:00:00+00:00,6.904469232719649,7.0433246975955335,6.894892773320276,6.952350616455078,3301500
2024-05-21 00:00:00+00:00,6.961926856614262,7.086418093266757,6.95235085351908,7.028960704803467,2748700
2024-05-22 00:00:00+00:00,7.009807544413444,7.091205617460599,6.933197244122066,6.981078624725342,3700900
2024-05-23 00:00:00+00:00,7.000231945693864,7.028960868911621,6.856588242866562,6.894893169403076,4800200
2024-05-24 00:00:00+00:00,6.952350715374093,6.9715031778146255,6.775189867010765,6.914045333862305,4310600
2024-05-28 00:00:00+00:00,6.923621551804278,6.971502934550192,6.808706781170933,6.837435245513916,3856000
2024-05-29 00:00:00+00:00,6.741672812830369,6.807749101540897,6.684215428569,6.722520351409912,3086000
2024-05-30 00:00:00+00:00,6.770401954650879,6.818282881452251,6.693791649833398,6.770401954650879,3300900
2024-05-31 00:00:00+00:00,6.799129825067748,6.894892126930259,6.684215062832734,6.808706283569336,6669200
2024-06-03 00:00:00+00:00,6.847011806285158,6.971503037966693,6.770401958059818,6.923621654510498,4246100
2024-06-04 00:00:00+00:00,6.8565879860129675,6.952350755397643,6.8565879860129675,6.942774295806885,2975100
2024-06-05 00:00:00+00:00,6.981079634396103,7.076841952822032,6.918834013261561,7.03853702545166,2641400
2024-06-06 00:00:00+00:00,7.028960605059266,7.206120997798106,7.019384145469246,7.095993995666504,3295900
2024-06-07 00:00:00+00:00,7.03853702545166,7.124723340350372,6.981079634396103,7.03853702545166,3570600
2024-06-10 00:00:00+00:00,7.019384321810573,7.172604026054281,7.00023185878011,7.115146636962891,3866200
2024-06-11 00:00:00+00:00,7.076841513491821,7.105570435551485,7.02896058556668,7.067265510559082,3486100
2024-06-12 00:00:00+00:00,7.230061268238807,7.282730423018279,7.143874963480852,7.153450965881348,5385100
2024-06-13 00:00:00+00:00,7.167922470028027,7.216159010937107,7.061802816056446,7.100391864776611,3922800
2024-06-14 00:00:00+00:00,7.042508248049534,7.11003885288242,6.946035166829278,7.03286075592041,3463800
2024-06-17 00:00:00+00:00,7.032860416838971,7.105214764247935,6.868856738693081,6.917093276977539,5141300
2024-06-18 00:00:00+00:00,6.878504398791088,6.9749770177046075,6.791678811760053,6.868856906890869,4867200
2024-06-20 00:00:00+00:00,6.85921004149263,6.974977186998712,6.85438629542544,6.926740646362305,3288800
2024-06-21 00:00:00+00:00,6.89779837487294,7.534518069162914,6.888150883738754,7.476634502410889,63254500
2024-06-24 00:00:00+00:00,7.341573405772634,7.563460658562642,7.196864247863023,7.505577087402344,10494400
2024-06-25 00:00:00+00:00,7.486282423848381,7.563460517287194,7.37051482367244,7.409103870391846,6783900
2024-06-26 00:00:00+00:00,7.389809485974134,7.500753342391668,7.331925914806708,7.399456977844238,8135800
2024-06-27 00:00:00+00:00,7.428398580590966,7.442869818488017,7.302984405607335,7.360867977142334,5149200
2024-06-28 00:00:00+00:00,7.389809439793738,7.428398486997539,7.3029843135940515,7.331925868988037,5775800
2024-07-01 00:00:00+00:00,7.331925839120605,7.399456901461025,7.1486276356403735,7.158275127410889,5301200
2024-07-02 00:00:00+00:00,7.129332681041305,7.187216248111275,7.081096605158512,7.119685649871826,4519300
2024-07-03 00:00:00+00:00,7.138979911804199,7.264394532556293,7.110037899316146,7.138979911804199,2670100
2024-07-05 00:00:00+00:00,7.119686389136694,7.138980913496776,7.003919242976198,7.100391864776611,4408600
2024-07-08 00:00:00+00:00,7.1100388969477795,7.18721699438811,7.013566275147366,7.100391864776611,2415100
2024-07-09 00:00:00+00:00,7.100391113971856,7.100391113971856,6.902622145188925,6.907445430755615,4619800
2024-07-10 00:00:00+00:00,6.955682277679443,6.960506023479589,6.878504184947986,6.955682277679443,3573400
2024-07-11 00:00:00+00:00,7.023213340860654,7.148627511576703,7.023213340860654,7.061802387237549,3207000
2024-07-12 00:00:00+00:00,7.081096941085481,7.19686408071741,7.0521549261686385,7.129333019256592,3208900
2024-07-15 00:00:00+00:00,7.148628185550111,7.22580628558026,7.081097578032612,7.1872172355651855,3066800
2024-07-16 00:00:00+00:00,7.2354535059281275,7.423575462688647,7.1968644573645975,7.4187517166137695,4279700
2024-07-17 00:00:00+00:00,7.399456534056521,7.524871160739646,7.331925475069213,7.466987133026123,3615700
2024-07-18 00:00:00+00:00,7.438046578586291,7.56346122212052,7.380163003113054,7.428399085998535,2665100
2024-07-19 00:00:00+00:00,7.457340362722854,7.582754993794879,7.404280538815945,7.44769287109375,2459300
2024-07-22 00:00:00+00:00,7.438045887530505,7.640638612873182,7.38980934910883,7.621344089508057,2731200
2024-07-23 00:00:00+00:00,7.553812642448757,7.602049178410189,7.467952178859355,7.54416561126709,3562000
2024-07-24 00:00:00+00:00,7.515224338022596,7.573107910867891,7.409104224464015,7.4187517166137695,2751600
2024-07-25 00:00:00+00:00,7.418750979344692,7.515223591166153,7.3994564569804,7.438045501708984,4395200
2024-07-26 00:00:00+00:00,7.524871300722078,7.5441658236462805,7.409103703159155,7.457340240478516,3625800
2024-07-29 00:00:00+00:00,7.457340101752338,7.476634624317612,7.389809042765032,7.466987133026123,5141900
2024-07-30 00:00:00+00:00,7.505576777797876,7.515223809251121,7.35122013438655,7.457340240478516,8236600
2024-07-31 00:00:00+00:00,7.486282563682244,7.60204970600284,7.418751500653031,7.505577087402344,8594500
2024-08-01 00:00:00+00:00,7.476634492152969,7.476634492152969,6.75308921871881,6.839914798736572,7635000
2024-08-02 00:00:00+00:00,6.627674751049781,6.704852841772468,6.463671078255218,6.685558319091797,5250100
2024-08-05 00:00:00+00:00,6.328610166437613,6.76273766801807,6.299668609009573,6.627675533294678,4454300
2024-08-06 00:00:00+00:00,6.646969370141716,6.92191689735141,6.6276748471811855,6.820620536804199,4257000
2024-08-07 00:00:00+00:00,6.917092887633385,6.984623485409247,6.830267307615623,6.839914798736572,3594900
2024-08-08 00:00:00+00:00,6.897799012407475,7.013566156611396,6.878504488373489,7.0039191246032715,3705400
2024-08-09 00:00:00+00:00,6.9942711844324945,7.013565707230221,6.888151079036146,6.965329170227051,4177300
2024-08-12 00:00:00+00:00,6.955682323598016,7.05215494014921,6.88815126200332,6.917093276977539,3310800
2024-08-13 00:00:00+00:00,6.96532909277583,7.003918597959895,6.8688564798599305,6.936387538909912,3522000
2024-08-14 00:00:00+00:00,6.936388138496684,6.984624219115346,6.84956254935825,6.926740646362305,3876400
2024-08-15 00:00:00+00:00,7.042508291696364,7.1100388969477795,6.965329734238286,7.100391864776611,2948500
2024-08-16 00:00:00+00:00,7.110038755011451,7.254747914832143,7.08592048503838,7.216158866882324,3107900
2024-08-19 00:00:00+00:00,7.216158864603075,7.3319260084159685,7.1872168486409835,7.32227897644043,2806400
2024-08-20 00:00:00+00:00,7.312631979559648,7.351221030110008,7.090744708886197,7.110039234161377,3546900
2024-08-21 00:00:00+00:00,7.1293332341724955,7.177569773815431,7.0521551387579855,7.148627758026123,2787500
2024-08-22 00:00:00+00:00,7.148627945667944,7.177569962216942,7.0666261021331565,7.100391864776611,2554100
2024-08-23 00:00:00+00:00,7.119685639790277,7.3126308630836325,7.119685639790277,7.225805282592773,3590800
2024-08-26 00:00:00+00:00,7.274042393083569,7.274042393083569,7.105214964351028,7.148627758026123,2870400
2024-08-27 00:00:00+00:00,7.148628185550111,7.206511760572723,7.105215389278712,7.1872172355651855,2378600
2024-08-28 00:00:00+00:00,7.119686389136694,7.167922470028027,7.042508291696364,7.100391864776611,2299200
2024-08-29 00:00:00+00:00,7.158275437856859,7.177569962216942,7.061802816056446,7.100391864776611,2321800
2024-08-30 00:00:00+00:00,7.158275393492548,7.158275393492548,6.960506405022962,7.03286075592041,2605800
2024-09-03 00:00:00+00:00,6.974976752553636,7.06180233628403,6.859209614258254,6.888151168823242,2640100
2024-09-04 00:00:00+00:00,6.849562215382842,6.9653293552442745,6.849562215382842,6.917093276977539,4218800
2024-09-05 00:00:00+00:00,6.965329738651172,7.003919247413533,6.902622879454486,6.994271755218506,3141900
2024-09-06 00:00:00+00:00,6.994271560181201,7.023213575941478,6.738619004372647,6.762737274169922,2965900
2024-09-09 00:00:00+00:00,6.762736615702065,6.859209225480176,6.753089124715409,6.810972690582275,3508700
2024-09-10 00:00:00+00:00,6.782031275686362,6.835091097139779,6.666263681578823,6.801325798034668,3332400
2024-09-11 00:00:00+00:00,6.772384307644225,6.782031799572461,6.627675148844847,6.656617164611816,3789900
2024-09-12 00:00:00+00:00,6.656617378921426,6.704853460062355,6.618028330001583,6.675911903381348,4713900
2024-09-13 00:00:00+00:00,6.758570284647444,6.841229097277652,6.739121179540526,6.807193279266357,4418200
2024-09-16 00:00:00+00:00,6.8363669500560595,6.899576191853795,6.790661113999033,6.846091270446777,5453000
2024-09-17 00:00:00+00:00,6.923887820674476,7.069756338948056,6.894714395241701,6.972510814666748,4946400
2024-09-18 00:00:00+00:00,6.972510981268632,7.191313532055476,6.962786196756518,7.069756507873535,6413500
2024-09-19 00:00:00+00:00,7.225349518399588,7.254523408910849,7.15241548767632,7.167002201080322,4228500
2024-09-20 00:00:00+00:00,7.060032058199356,7.108654588762686,6.982235174632197,7.050307273864746,16066000
2024-09-23 00:00:00+00:00,7.0892046220599,7.215624020823328,6.9919591090507955,7.098929405212402,6565600
2024-09-24 00:00:00+00:00,7.108654588762686,7.123241301561362,7.011409063932787,7.050307273864746,3543300
2024-09-25 00:00:00+00:00,7.03085768499118,7.03085768499118,6.8655400723069215,6.943336486816406,3239200
2024-09-26 00:00:00+00:00,7.040582185686283,7.157277274149301,7.030857865474576,7.147552490234375,3423300
2024-09-27 00:00:00+00:00,7.186450135069005,7.225348340272647,7.098929405212402,7.098929405212402,3254100
2024-09-30 00:00:00+00:00,7.079480553095311,7.089204872888694,6.957923541607229,7.030857563018799,3587700
2024-10-01 00:00:00+00:00,7.050306927557684,7.052251698847784,6.8460911035942384,6.855815887451172,4764600
2024-10-02 00:00:00+00:00,6.855816274154497,6.939447472487848,6.850953881951766,6.914163589477539,4247900
2024-10-03 00:00:00+00:00,6.8849897384643555,6.914163628140634,6.807193317598605,6.8849897384643555,4745200
2024-10-04 00:00:00+00:00,7.001684537353108,7.030858427727684,6.943337220307212,6.982235431671143,2900600
2024-10-07 00:00:00+00:00,6.972510374109066,7.011408581363809,6.914163063226953,6.943336486816406,3241900
2024-10-08 00:00:00+00:00,6.91416323681002,6.933612340925669,6.816917716231773,6.826642036437988,3885400
2024-10-09 00:00:00+00:00,6.836367607116699,6.870403427310323,6.748846396672214,6.836367607116699,3578500
2024-10-10 00:00:00+00:00,6.778018679716844,6.797467782786352,6.491144525367392,6.525180339813232,5642600
2024-10-11 00:00:00+00:00,6.525180269063667,6.715781755300162,6.525180269063667,6.690497875213623,4798400
2024-10-14 00:00:00+00:00,6.651600784556622,6.709948102913734,6.617564501070856,6.680774211883545,3306500
2024-10-15 00:00:00+00:00,6.661324810399198,6.753708408145759,6.646738097382516,6.67104959487915,3575000
2024-10-16 00:00:00+00:00,6.729396858838689,6.855816273885272,6.71967207443361,6.807193279266357,3848400
2024-10-17 00:00:00+00:00,6.807192932322339,6.841228748598921,6.680773523719009,6.826642036437988,4968900
2024-10-18 00:00:00+00:00,6.85581567183365,6.914162982030563,6.797467897933536,6.894713878631592,3921600
2024-10-21 00:00:00+00:00,6.855816182181444,6.8995763203092375,6.748845873672621,6.758570194244385,5762800
2024-10-22 00:00:00+00:00,6.729396602516575,6.8558160127478525,6.690498393784369,6.768294811248779,7412000
2024-10-23 00:00:00+00:00,6.807193240047816,6.821779952868154,6.651600400088903,6.729396820068359,6384700
2024-10-24 00:00:00+00:00,7.176726520064266,8.02276326184252,7.069756213402795,7.915793418884277,29083500
2024-10-25 00:00:00+00:00,7.974139991812577,8.02276298325297,7.614331339003942,7.662954330444336,14797600
2024-10-28 00:00:00+00:00,7.215625197364672,7.254523408910849,7.089205777987969,7.167002201080322,39911400
2024-10-29 00:00:00+00:00,7.137828170022668,7.167001594361008,7.060031753516135,7.147552490234375,17905400
2024-10-30 00:00:00+00:00,7.137828774272319,7.244798624172676,7.11837966849923,7.167002201080322,5530700
2024-10-31 00:00:00+00:00,7.167002298858205,7.176727083729052,6.972511238473921,7.001684665679932,8805000
2024-11-01 00:00:00+00:00,7.030858168898766,7.0989302681313164,6.982235174632197,7.050307273864746,8864200
2024-11-04 00:00:00+00:00,7.001684026772996,7.16700164486596,6.982234922509307,7.11837911605835,7876300
2024-11-05 00:00:00+00:00,7.069756379864599,7.1757543033517965,7.069756379864599,7.157277584075928,6783000
2024-11-06 00:00:00+00:00,7.2934213971765995,7.4198408126831055,7.157277660932878,7.4198408126831055,9504500
2024-11-07 00:00:00+00:00,7.380942728221466,7.565709462412486,7.380942728221466,7.546260356903076,6736700
2024-11-08 00:00:00+00:00,7.48791218173925,7.633780697217958,7.478187861349057,7.594882488250732,5455800
2024-11-11 00:00:00+00:00,7.63378082516226,7.64350560941867,7.487912307238755,7.50736141204834,4387100
2024-11-12 00:00:00+00:00,7.468463382786987,7.570571301428948,7.361493535602645,7.390666961669922,4649800
2024-11-13 00:00:00+00:00,7.410116066949188,7.4956925011405575,7.380942640881912,7.390666961669922,4733400
2024-11-14 00:00:00+00:00,7.4149779744517135,7.458738574395091,7.273971854469285,7.283696174621582,10702400
2024-11-15 00:00:00+00:00,7.244797966605962,7.332319166492716,7.196175438438043,7.283696174621582,5137200
2024-11-18 00:00:00+00:00,7.2836963957071745,7.390666702848661,7.254522970661552,7.351768493652344,4742700
2024-11-19 00:00:00+00:00,7.273972253868461,7.351768674171347,7.225349259327537,7.342044353485107,3958100
2024-11-20 00:00:00+00:00,7.351768674171347,7.38580449212805,7.2836965745547015,7.342044353485107,3476900
2024-11-21 00:00:00+00:00,7.361493147877508,7.370245082496083,7.269109554889342,7.332319259643555,4503400
2024-11-22 00:00:00+00:00,7.361493147877508,7.405253284673604,7.293421051133766,7.332319259643555,5349800
2024-11-25 00:00:00+00:00,7.410115681601342,7.449013890137053,7.361493152783314,7.439289569854736,6596800
2024-11-26 00:00:00+00:00,7.429565043663919,7.48791235849205,7.351768623893078,7.4781880378723145,4588100
2024-11-27 00:00:00+00:00,7.487912396944304,7.517086286359803,7.424703153333329,7.449014186859131,4080100
2024-11-29 00:00:00+00:00,7.468463512530127,7.497637402807463,7.38094276910463,7.410116195678711,2341600
2024-12-02 00:00:00+00:00,7.449014238597996,7.4781881282161295,7.371217817887297,7.4198408126831055,4746400
2024-12-03 00:00:00+00:00,7.429565133539848,7.429565133539848,7.220487368802295,7.312870502471924,4082300
2024-12-04 00:00:00+00:00,7.312870247068382,7.439289658161697,7.225349044972513,7.380942344665527,4135000
2024-12-05 00:00:00+00:00,7.380942640881912,7.444152348965339,7.361493535602645,7.390666961669922,3263400
2024-12-06 00:00:00+00:00,7.419840643142669,7.429564963657687,7.3031460147430485,7.322595119476318,3356000
2024-12-09 00:00:00+00:00,7.322594500348255,7.3614927065259375,7.1815883870283574,7.1961750984191895,3959200
2024-12-10 00:00:00+00:00,7.176726247507812,7.215624455052309,7.069755944908841,7.128103256225586,3662100
2024-12-11 00:00:00+00:00,7.1670012119343305,7.273971510774555,7.108653902667807,7.1961750984191895,9047700
2024-12-12 00:00:00+00:00,7.230466801697987,7.269656285676662,7.083506003190207,7.112898349761963,4114600
2024-12-13 00:00:00+00:00,7.073708607466575,7.083506212338278,7.024721984634599,7.054113864898682,3202200
2024-12-16 00:00:00+00:00,7.024721653787703,7.063911137077762,6.975734566087382,7.014924049377441,6625500
2024-12-17 00:00:00+00:00,6.96593720928913,7.054113310324742,6.902254184156174,6.946342468261719,6343300
2024-12-18 00:00:00+00:00,7.005126658445384,7.01492379532534,6.672015595368324,6.691610336303711,6085500
2024-12-19 00:00:00+00:00,6.730800445503471,6.779787535995407,6.623029593902039,6.652421474456787,6997500
2024-12-20 00:00:00+00:00,6.6622184584883675,6.789584040980648,6.623028976617592,6.691610336303711,14145100
2024-12-23 00:00:00+00:00,6.672015707754211,6.711205190285108,6.574042001426969,6.6622185707092285,4013600
2024-12-24 00:00:00+00:00,6.652421655482576,6.7601929771922,6.623029774128017,6.730800628662109,4652800
2024-12-26 00:00:00+00:00,6.730799763763597,6.872861751190613,6.725900961775482,6.838571071624756,4636700
2024-12-27 00:00:00+00:00,6.809178757669542,6.8875581883074695,6.750394535072703,6.828773498535156,5774900
2024-12-30 00:00:00+00:00,6.760192425602776,6.838571392387077,6.730800079470917,6.750394821166992,5870700
2024-12-31 00:00:00+00:00,6.760192353353449,6.926747889577776,6.760192353353449,6.769989490509033,7148600
2025-01-02 00:00:00+00:00,6.81897633084777,6.9169500347327,6.774888047305683,6.838571071624756,6633000
2025-01-03 00:00:00+00:00,6.85816640216123,6.956140114471289,6.809179312418446,6.936545372009277,4345700
2025-01-06 00:00:00+00:00,6.995329494103783,7.103100809610462,6.926748130106763,6.965937614440918,5220400
2025-01-07 00:00:00+00:00,6.995329411350895,7.0002282136285885,6.838571475868678,6.858166217803955,5242100
2025-01-08 00:00:00+00:00,6.809179497913985,6.907153680068565,6.789584754918174,6.887558937072754,4957600
2025-01-10 00:00:00+00:00,6.799382463781967,6.858166693666617,6.721003490602434,6.730800628662109,3667900
2025-01-13 00:00:00+00:00,6.662219083788765,6.779787540435791,6.647522676326247,6.779787540435791,5674200
