"('date', '')","('open', 'BHK')","('high', 'BHK')","('low', 'BHK')","('close', 'BHK')","('volume', 'BHK')"
2024-03-06 00:00:00+00:00,9.275393064061458,9.319144248962402,9.257891922500793,9.319144248962402,256100
2024-03-07 00:00:00+00:00,9.319144248962402,9.327894819742735,9.266642493281125,9.319144248962402,202500
2024-03-08 00:00:00+00:00,9.275395258914484,9.362898483922775,9.25789411321249,9.354147911071777,176500
2024-03-11 00:00:00+00:00,9.354147643251235,9.389149099152528,9.30164587664956,9.371648788452148,126400
2024-03-12 00:00:00+00:00,9.389148138715404,9.450401306152344,9.354146686394488,9.450401306152344,188600
2024-03-13 00:00:00+00:00,9.467900698535162,9.476651269393416,9.415398942386375,9.424149513244629,142000
2024-03-14 00:00:00+00:00,9.402122634886453,9.402122634886453,9.322816874273586,9.34044075012207,102700
2024-03-15 00:00:00+00:00,9.3228149012059,9.393308708975313,9.278756061261898,9.366873741149902,130300
2024-03-18 00:00:00+00:00,9.402122546670109,9.428557519842151,9.358063697814941,9.358063697814941,179000
2024-03-19 00:00:00+00:00,9.402121543884277,9.402121543884277,9.375686573531665,9.402121543884277,146800
2024-03-20 00:00:00+00:00,9.428556514236892,9.446180388040338,9.358062699728217,9.402121543884277,200600
2024-03-21 00:00:00+00:00,9.463803335332093,9.463803335332093,9.402121458286699,9.419744491577148,145500
2024-03-22 00:00:00+00:00,9.499049310263478,9.507861246220392,9.428555503313106,9.43736743927002,151200
2024-03-25 00:00:00+00:00,9.481424281917626,9.481424281917626,9.428553517663177,9.454988479614258,154300
2024-03-26 00:00:00+00:00,9.499051168367915,9.499051168367915,9.4638042579981,9.472616195678711,95200
2024-03-27 00:00:00+00:00,9.499048248743643,9.50786018371582,9.43736638464314,9.50786018371582,189200
2024-03-28 00:00:00+00:00,9.525485978500877,9.569543981559944,9.499050168242388,9.516674041748047,442900
2024-04-01 00:00:00+00:00,9.560733891779565,9.560733891779565,9.4638042579981,9.472616195678711,215200
2024-04-02 00:00:00+00:00,9.42855543442881,9.472614273539017,9.33162666066832,9.463802337646484,146600
2024-04-03 00:00:00+00:00,9.428553517663177,9.481424281917626,9.402118555712098,9.454988479614258,186100
2024-04-04 00:00:00+00:00,9.499048330718793,9.51667220081524,9.472613365926502,9.49023723602295,181500
2024-04-05 00:00:00+00:00,9.4638042579981,9.490240071039935,9.446181222989507,9.472616195678711,166400
2024-04-08 00:00:00+00:00,9.446179444627699,9.463802476318534,9.410932540893555,9.410932540893555,108500
2024-04-09 00:00:00+00:00,9.419744533047052,9.463803376995962,9.41093343653931,9.44618034362793,117200
2024-04-10 00:00:00+00:00,9.402121661152066,9.402121661152066,9.296380938070207,9.33162784576416,212600
2024-04-11 00:00:00+00:00,9.349250924695392,9.349250924695392,9.2699460122645,9.287569046020508,150300
2024-04-12 00:00:00+00:00,9.326067675420937,9.343814271477104,9.272826194763184,9.272826194763184,179800
2024-04-15 00:00:00+00:00,9.23733217185472,9.246205893019956,9.104229739354677,9.139723777770996,187300
2024-04-16 00:00:00+00:00,9.068735266789307,9.157469935459785,9.024367509331775,9.121975898742676,149300
2024-04-17 00:00:00+00:00,9.121975602254825,9.14859676361084,9.09535528714337,9.14859676361084,176800
2024-04-18 00:00:00+00:00,9.184091537352554,9.184091537352554,9.113103460519913,9.139723777770996,84100
2024-04-19 00:00:00+00:00,9.1840907991743,9.1840907991743,9.14859676361084,9.14859676361084,79400
2024-04-22 00:00:00+00:00,9.17521682213269,9.2284574508667,9.139722787561839,9.2284574508667,93800
2024-04-23 00:00:00+00:00,9.184091305511762,9.290573418072716,9.184091305511762,9.263952255249023,116400
2024-04-24 00:00:00+00:00,9.255076362155775,9.255076362155775,9.184088310266768,9.210708618164062,108100
2024-04-25 00:00:00+00:00,9.157468940342468,9.157468940342468,9.068734281314546,9.077607154846191,132000
2024-04-26 00:00:00+00:00,9.139722202748741,9.184089954684529,9.11310189008506,9.157468795776367,102300
2024-04-29 00:00:00+00:00,9.148595922384795,9.184089954684529,9.139722202748741,9.157468795776367,109800
2024-04-30 00:00:00+00:00,9.157469637818284,9.16634335827029,9.11310272804738,9.14859676361084,130800
2024-05-01 00:00:00+00:00,9.16634445354258,9.228458811639443,9.148597856762617,9.201838493347168,106300
2024-05-02 00:00:00+00:00,9.201835811074531,9.219583248925897,9.157468062690528,9.166341781616211,93000
2024-05-03 00:00:00+00:00,9.255079380552399,9.281699697131485,9.219585343032081,9.263952255249023,84600
2024-05-06 00:00:00+00:00,9.272825276198741,9.326066751582403,9.25507868190055,9.317193031311035,93300
2024-05-07 00:00:00+00:00,9.343811988830566,9.379306018516512,9.317191678127212,9.343811988830566,177000
2024-05-08 00:00:00+00:00,9.281699399460543,9.361561192881183,9.281699399460543,9.290573120117188,143200
2024-05-09 00:00:00+00:00,9.290572901050433,9.3260669365955,9.263951739708213,9.281699180603027,164700
2024-05-10 00:00:00+00:00,9.246205877556621,9.281699915913581,9.237332156406223,9.272826194763184,100900
2024-05-13 00:00:00+00:00,9.308319715185897,9.308319715185897,9.281699399460543,9.290573120117188,71200
2024-05-14 00:00:00+00:00,9.293597221374512,9.302533577408964,9.266789005488977,9.293597221374512,112000
2024-05-15 00:00:00+00:00,9.356149870035305,9.454447219345383,9.338277159860166,9.445510864257812,155700
2024-05-16 00:00:00+00:00,9.445512862963433,9.508066509595274,9.418704644245734,9.481257438659668,191300
2024-05-17 00:00:00+00:00,9.499128867923893,9.534873438785917,9.427639726199848,9.508065223693848,93800
2024-05-20 00:00:00+00:00,9.50806449765307,9.517000000522911,9.427639006300401,9.445510864257812,121600
2024-05-21 00:00:00+00:00,9.490195274353027,9.56168443688458,9.454450693087251,9.490195274353027,171200
2024-05-22 00:00:00+00:00,9.490192607804735,9.54380989074707,9.490192607804735,9.54380989074707,111800
2024-05-23 00:00:00+00:00,9.552745103357305,9.552745103357305,9.436575889587402,9.436575889587402,74300
2024-05-24 00:00:00+00:00,9.463384104132937,9.463384104132937,9.427639533999633,9.436575889587402,73800
2024-05-28 00:00:00+00:00,9.427642028818756,9.445513892505918,9.311471932089205,9.329343795776367,107600
2024-05-29 00:00:00+00:00,9.320408290041787,9.338280153728949,9.213174551264817,9.329343795776367,141300
2024-05-30 00:00:00+00:00,9.36508622648324,9.42763986557993,9.338278010994834,9.391895294189453,142200
2024-05-31 00:00:00+00:00,9.454449310698491,9.51700210571289,9.400832872748412,9.51700210571289,161400
2024-06-03 00:00:00+00:00,9.517000393255504,9.642106812990985,9.508064890016925,9.588489532470703,127900
2024-06-04 00:00:00+00:00,9.615299126383015,9.633170986058472,9.570618198867654,9.597426414489746,211500
2024-06-05 00:00:00+00:00,9.56168270111084,9.651044564162055,9.552746344362141,9.56168270111084,144100
2024-06-06 00:00:00+00:00,9.597426414489746,9.60636277043638,9.561681842921022,9.597426414489746,52600
2024-06-07 00:00:00+00:00,9.552746687002989,9.588491263061995,9.490193891954206,9.499130249023438,92000
2024-06-10 00:00:00+00:00,9.508065745838076,9.534873962402344,9.472321173013107,9.534873962402344,73000
2024-06-11 00:00:00+00:00,9.53487552872339,9.597428328388352,9.525939170994686,9.579556465148926,64900
2024-06-12 00:00:00+00:00,9.668915653465996,9.686788365536419,9.615299221690364,9.633171081542969,181800
2024-06-13 00:00:00+00:00,9.651045879633516,9.722535038931557,9.651045879633516,9.704662322998047,137900
2024-06-14 00:00:00+00:00,9.72715567096494,9.763148810712742,9.655168533325195,9.655168533325195,84200
2024-06-17 00:00:00+00:00,9.619176712459545,9.700161502531932,9.610179069897036,9.664168357849121,133000
2024-06-18 00:00:00+00:00,9.646171421359474,9.736153846594968,9.646171421359474,9.691163063049316,94800
2024-06-20 00:00:00+00:00,9.673167754339197,9.70916090235515,9.637174606323242,9.637174606323242,123000
2024-06-21 00:00:00+00:00,9.646173423766738,9.664169569291904,9.529195474347882,9.547191619873047,226000
2024-06-24 00:00:00+00:00,9.520197340138076,9.583185139124993,9.520197340138076,9.556190490722656,158800
2024-06-25 00:00:00+00:00,9.619178289709575,9.673168444658648,9.51119883795583,9.556190490722656,117400
2024-06-26 00:00:00+00:00,9.51119782939205,9.592182624155862,9.502200186308311,9.529194831848145,159700
2024-06-27 00:00:00+00:00,9.538192659000327,9.628175090488707,9.538192659000327,9.61017894744873,131100
2024-06-28 00:00:00+00:00,9.700161219921306,9.718158220810505,9.574185646273854,9.583183288574219,214700
2024-07-01 00:00:00+00:00,9.565185998568206,9.592180638519995,9.439209581886296,9.502198219299316,196600
2024-07-02 00:00:00+00:00,9.529193443648474,9.556188085255767,9.41221551915796,9.493200302124023,174500
2024-07-03 00:00:00+00:00,9.51119613647461,9.556187776462385,9.475202996113222,9.51119613647461,60500
2024-07-05 00:00:00+00:00,9.547191988540412,9.574187495087148,9.51119883795583,9.556190490722656,151700
2024-07-08 00:00:00+00:00,9.538192502639692,9.592181789018818,9.520195501750493,9.583183288574219,123000
2024-07-09 00:00:00+00:00,9.601181672960195,9.61917781829834,9.54719152065704,9.61917781829834,141900
2024-07-10 00:00:00+00:00,9.628176373970314,9.754152824620405,9.610180228531366,9.718159675598145,234400
2024-07-11 00:00:00+00:00,9.745152755909942,9.862130685959547,9.745152755909942,9.82613754272461,197300
2024-07-12 00:00:00+00:00,9.862130598235126,9.898123741149902,9.844133597705628,9.898123741149902,200500
2024-07-15 00:00:00+00:00,9.85589788802992,9.892132771798465,9.828721941180454,9.84683895111084,145000
2024-07-16 00:00:00+00:00,9.810605031975532,9.87401586882845,9.792488020263782,9.8558988571167,174700
2024-07-17 00:00:00+00:00,9.874016740622944,9.955545460293788,9.874016740622944,9.919310569763184,118900
2024-07-18 00:00:00+00:00,9.919307733257327,9.955542613426276,9.87401391706922,9.883072853088379,191800
2024-07-19 00:00:00+00:00,9.910248797238168,9.910248797238168,9.819662028769642,9.883072853088379,67700
2024-07-22 00:00:00+00:00,9.94648366097501,9.94648366097501,9.846837956651942,9.874013900756836,115000
2024-07-23 00:00:00+00:00,9.874014928813535,9.928367686590077,9.855897918826539,9.864956855773926,111000
2024-07-24 00:00:00+00:00,9.8740159152426,9.892133790947376,9.819664015944,9.828722953796387,161000
2024-07-25 00:00:00+00:00,9.874015776763814,9.946485550750834,9.819663878227475,9.910250663757324,162600
2024-07-26 00:00:00+00:00,9.928368507923437,9.964603394802769,9.910250632529847,9.94648551940918,151700
2024-07-29 00:00:00+00:00,9.928366636673672,9.964601516723633,9.928366636673672,9.964601516723633,103000
2024-07-30 00:00:00+00:00,9.937426483915214,10.07330708058576,9.937426483915214,10.046131134033203,213900
2024-07-31 00:00:00+00:00,10.127660705780903,10.200130478738618,10.064249006512021,10.154836654663086,236900
2024-08-01 00:00:00+00:00,10.145776736940672,10.24542331306212,10.145776736940672,10.191070556640625,228500
2024-08-02 00:00:00+00:00,10.227307285773714,10.326953015974688,10.200131334611251,10.263542175292969,210500
2024-08-05 00:00:00+00:00,10.299774356658828,10.299774356658828,9.982719372706631,10.05518913269043,229100
2024-08-06 00:00:00+00:00,9.901191588563337,10.109541951727131,9.89213265175419,10.091424942016602,213600
2024-08-07 00:00:00+00:00,10.136717882640735,10.163894693026334,10.028013232821621,10.082365989685059,147300
2024-08-08 00:00:00+00:00,10.091424954225973,10.11860090077853,9.991778377020326,10.046131134033203,116400
2024-08-09 00:00:00+00:00,10.02801227656462,10.200128603629603,9.946483580997805,10.12765884399414,263600
2024-08-12 00:00:00+00:00,10.18201260491349,10.18201260491349,10.07330794546231,10.100483894348145,101500
2024-08-13 00:00:00+00:00,10.10954188487754,10.209188461303711,10.07330700178832,10.209188461303711,136200
2024-08-14 00:00:00+00:00,10.236363379843311,10.317892074584961,10.209187436231986,10.317892074584961,156300
2024-08-15 00:00:00+00:00,10.26773958893984,10.349808692932129,10.194789467532036,10.349808692932129,103900
2024-08-16 00:00:00+00:00,10.349810550688598,10.395403732526768,10.322453598024659,10.340691566467285,138200
2024-08-19 00:00:00+00:00,10.304212877286936,10.386281967163086,10.304212877286936,10.386281967163086,81000
2024-08-20 00:00:00+00:00,10.39540115653214,10.477470254918728,10.386283044204507,10.422758102416992,145400
2024-08-21 00:00:00+00:00,10.422758347436282,10.513945560294141,10.386283288366338,10.495708465576172,148300
2024-08-22 00:00:00+00:00,10.495709127771613,10.55042128501143,10.386283943657924,10.413640022277832,144100
2024-08-23 00:00:00+00:00,10.477471503917943,10.504828453063965,10.395402395748055,10.504828453063965,88800
2024-08-26 00:00:00+00:00,10.504827344207527,10.513945456659634,10.440995339238803,10.477470397949219,136500
2024-08-27 00:00:00+00:00,10.486589726516819,10.57777781112275,10.45923364898865,10.568658828735352,120000
2024-08-28 00:00:00+00:00,10.568659595136506,10.59601567464844,10.477471503917943,10.504828453063965,170600
2024-08-29 00:00:00+00:00,10.45923464282498,10.577778816223145,10.450115659571097,10.577778816223145,121900
2024-08-30 00:00:00+00:00,10.577779850158459,10.650729984051894,10.45011668102785,10.623373031616211,157700
2024-09-03 00:00:00+00:00,10.586896691599765,10.586896691599765,10.477471503917943,10.504828453063965,148400
2024-09-04 00:00:00+00:00,10.46835482880015,10.678087136988342,10.459236713375317,10.659849166870117,124100
2024-09-05 00:00:00+00:00,10.586896623004787,10.823984962929627,10.5595405436701,10.769272804260254,167400
2024-09-06 00:00:00+00:00,10.71455984386805,10.869579077137294,10.71455984386805,10.796628952026367,208600
2024-09-09 00:00:00+00:00,10.769272061540184,10.896934336053679,10.769272061540184,10.851340293884277,126800
2024-09-10 00:00:00+00:00,10.85134041524721,10.960766465531217,10.85134041524721,10.887815475463867,148000
2024-09-11 00:00:00+00:00,10.896933956992438,10.997241020202637,10.887814974948967,10.997241020202637,139200
2024-09-12 00:00:00+00:00,11.03371770572172,11.03371770572172,10.869579483272169,10.915173530578613,228900
2024-09-13 00:00:00+00:00,10.96988463005443,10.96988463005443,10.8604594488888,10.896934509277344,213000
2024-09-16 00:00:00+00:00,10.901524654303213,10.93823008916107,10.846466064453125,10.846466064453125,188600
2024-09-17 00:00:00+00:00,10.855639866084813,10.956579567351275,10.727170439369557,10.818934440612793,265300
2024-09-18 00:00:00+00:00,10.800582885742188,10.86481716582048,10.745524306299055,10.800582885742188,151700
2024-09-19 00:00:00+00:00,10.828112407650599,10.93822869822144,10.763877248472744,10.910699844360352,207700
2024-09-20 00:00:00+00:00,10.910700074985455,10.956581207348254,10.892346921939131,10.929052352905273,104900
2024-09-23 00:00:00+00:00,10.92905135572497,10.94740450709673,10.791406220942477,10.82811164855957,155400
2024-09-24 00:00:00+00:00,10.846463290935215,10.883168716407235,10.754700164818352,10.818934440612793,149200
2024-09-25 00:00:00+00:00,10.837288001379536,10.929051130971972,10.773052848025783,10.78222942352295,115900
2024-09-26 00:00:00+00:00,10.87399410513079,10.892346382141113,10.818935523846891,10.892346382141113,133400
2024-09-27 00:00:00+00:00,10.94740604484621,10.97493490064432,10.855642025350447,10.965758323669434,146000
2024-09-30 00:00:00+00:00,10.974933754243814,11.094226617076801,10.974933754243814,11.048344612121582,271000
2024-10-01 00:00:00+00:00,11.05752055515686,11.094225981994564,11.020815128319155,11.039167404174805,128200
2024-10-02 00:00:00+00:00,11.02081552775304,11.075873232441884,11.002462376105802,11.02999210357666,128400
2024-10-03 00:00:00+00:00,11.048344481275942,11.057521057183598,10.965757048359922,10.974933624267578,132700
2024-10-04 00:00:00+00:00,10.929051445898773,10.929051445898773,10.791406309980593,10.800582885742188,152000
2024-10-07 00:00:00+00:00,10.809758363889058,10.818934939461778,10.736347509560126,10.754700660705566,132400
2024-10-08 00:00:00+00:00,10.79140781473317,10.84646552672711,10.727172650571502,10.809760093688965,126200
2024-10-09 00:00:00+00:00,10.8648182505927,10.873994827270508,10.773054234067663,10.873994827270508,108200
2024-10-10 00:00:00+00:00,10.828113784587496,10.947406666657185,10.782231772233523,10.846466064453125,75700
2024-10-11 00:00:00+00:00,10.88316921821799,10.91069894493615,10.754700660705566,10.754700660705566,84800
2024-10-14 00:00:00+00:00,10.809758586377349,10.83728831366213,10.75470088206065,10.800582885742188,94500
2024-10-15 00:00:00+00:00,10.840645790100098,10.89604981982778,10.812944215544846,10.840645790100098,82100
2024-10-16 00:00:00+00:00,10.88681411743164,10.914515688041197,10.831410095595475,10.88681411743164,95600
2024-10-17 00:00:00+00:00,10.868347680654015,10.868347680654015,10.729838053839075,10.785242080688477,206200
2024-10-18 00:00:00+00:00,10.757539514586128,10.914516561633059,10.757539514586128,10.849879264831543,106000
2024-10-21 00:00:00+00:00,10.849878280385383,10.877579850698702,10.64673137664795,10.64673137664795,108500
2024-10-22 00:00:00+00:00,10.683668931652742,10.739072962409269,10.591330054548122,10.609797477722168,144600
2024-10-23 00:00:00+00:00,10.59132749073623,10.61902905910026,10.498987755366828,10.5174560546875,148100
2024-10-24 00:00:00+00:00,10.54515961690424,10.591329493318627,10.50822389189616,10.554393768310547,116200
2024-10-25 00:00:00+00:00,10.628264427185059,10.628264427185059,10.563626252769561,10.628264427185059,90400
2024-10-28 00:00:00+00:00,10.646732443593482,10.665200746064494,10.5820951461792,10.5820951461792,115400
2024-10-29 00:00:00+00:00,10.526690955196212,10.572860830036491,10.425117935041293,10.508223533630371,130400
2024-10-30 00:00:00+00:00,10.53592566890541,10.619031271932322,10.508224094768828,10.563627243041992,89600
2024-10-31 00:00:00+00:00,10.591329894060182,10.849879978899443,10.517458441248964,10.739072799682617,300500
2024-11-01 00:00:00+00:00,10.76677288395054,10.822176906198287,10.554392706671143,10.619029998779297,129400
2024-11-04 00:00:00+00:00,10.637498192235709,10.720602903841915,10.628264041851558,10.683667182922363,98200
2024-11-05 00:00:00+00:00,10.683667903447754,10.776007652282715,10.60979645662663,10.776007652282715,90300
2024-11-06 00:00:00+00:00,10.646732443593482,10.665200746064494,10.554393573089811,10.5820951461792,135600
2024-11-07 00:00:00+00:00,10.582094085711192,10.67443382757831,10.545158365087753,10.64673137664795,139100
2024-11-08 00:00:00+00:00,10.702136634998565,10.72983820851403,10.60979688245749,10.655966758728027,104900
2024-11-11 00:00:00+00:00,10.619030870504094,10.683668167918375,10.5820951461792,10.5820951461792,98600
2024-11-12 00:00:00+00:00,10.563626998820483,10.563626998820483,10.443586553464797,10.45281982421875,116400
2024-11-13 00:00:00+00:00,10.471288765136368,10.480522917070243,10.268141825677109,10.30507755279541,198200
2024-11-14 00:00:00+00:00,10.360479945604434,10.369713215461166,10.295841772904957,10.314310073852539,108000
2024-11-15 00:00:00+00:00,10.280277961901566,10.354637945755679,10.252392303125577,10.27098274230957,86800
2024-11-18 00:00:00+00:00,10.243099163287402,10.308163935129512,10.243099163287402,10.280279159545898,100000
2024-11-19 00:00:00+00:00,10.298868890267155,10.336048887160352,10.280279335041081,10.289573669433594,93800
2024-11-20 00:00:00+00:00,10.363933663219989,10.363933663219989,10.252393672540396,10.289573669433594,125200
2024-11-21 00:00:00+00:00,10.261688984796102,10.438293750001911,10.261688984796102,10.410408973693848,150300
2024-11-22 00:00:00+00:00,10.40111237981828,10.438292372134912,10.345342834563798,10.391818046569824,75000
2024-11-25 00:00:00+00:00,10.419705500902548,10.50336072675544,10.298870273164056,10.345345497131348,208400
2024-11-26 00:00:00+00:00,10.35463937931984,10.35463937931984,10.19662417014296,10.25239372253418,182500
2024-11-27 00:00:00+00:00,10.308163546965238,10.39181875700699,10.270983552106792,10.382523536682129,142000
2024-11-29 00:00:00+00:00,10.43829364979801,10.494064088319817,10.419704094584775,10.484768867492676,94300
2024-12-02 00:00:00+00:00,10.428999415526594,10.46617941275103,10.382524197385784,10.410408973693848,116200
2024-12-03 00:00:00+00:00,10.456884853715016,10.503360074797527,10.391820076064167,10.438294410705566,97100
2024-12-04 00:00:00+00:00,10.373228268612149,10.438293037704703,10.373228268612149,10.419703483581543,104400
2024-12-05 00:00:00+00:00,10.391818709176306,10.475473918833016,10.363933048330072,10.419703483581543,109000
2024-12-06 00:00:00+00:00,10.41970419461022,10.559128962591593,10.401113752777475,10.410408973693848,156800
2024-12-09 00:00:00+00:00,10.373228462368012,10.475474114498667,10.373228462368012,10.466178894042969,156100
2024-12-10 00:00:00+00:00,10.466178406965176,10.49406318059355,10.428998413313687,10.447587966918945,91500
2024-12-11 00:00:00+00:00,10.484767960570434,10.484767960570434,10.428998413313687,10.447587966918945,135200
2024-12-12 00:00:00+00:00,10.428998309008406,10.447587862427742,10.289572669379057,10.326752662658691,147300
2024-12-13 00:00:00+00:00,10.354638614031694,10.373228167974505,10.28957295912939,10.298868179321289,148400
2024-12-16 00:00:00+00:00,10.284831209530644,10.340981728285021,10.275472640991211,10.275472640991211,138000
2024-12-17 00:00:00+00:00,10.256754537204412,10.294187912094564,10.172529220581055,10.172529220581055,123700
2024-12-18 00:00:00+00:00,10.172530057996948,10.219322003582127,9.938571222553184,9.976004600524902,384700
2024-12-19 00:00:00+00:00,9.95728912781599,10.01343875287477,9.704613137604888,9.732687950134277,376900
2024-12-20 00:00:00+00:00,9.770120468363755,9.891779168559049,9.742045658313186,9.882421493530273,238800
2024-12-23 00:00:00+00:00,9.938570728099114,9.947929295246977,9.863703975880377,9.901137351989746,172500
2024-12-24 00:00:00+00:00,9.798196574421635,9.919855279627274,9.798196574421635,9.910496711730957,104900
2024-12-26 00:00:00+00:00,9.947929295246977,9.95728786239484,9.854345408732515,9.901137351989746,237800
2024-12-27 00:00:00+00:00,9.835631293584575,9.863706108616432,9.751405956006726,9.788839340209961,197000
2024-12-30 00:00:00+00:00,9.75140339806046,9.807553013395248,9.676536649292714,9.723328590393066,484900
2024-12-31 00:00:00+00:00,9.695255433460733,9.816914155241818,9.695255433460733,9.788839340209961,194700
2025-01-02 00:00:00+00:00,9.807554956201011,9.844989230482387,9.7326881926027,9.770121574401855,123800
2025-01-03 00:00:00+00:00,9.807554956201011,9.826272093341698,9.713971947944232,9.770121574401855,120200
2025-01-06 00:00:00+00:00,9.742044992457867,9.742044992457867,9.611028626188585,9.713970184326172,217700
2025-01-07 00:00:00+00:00,9.685896382724794,9.713971193773942,9.554879110358517,9.611029624938965,208700
2025-01-08 00:00:00+00:00,9.564238162787603,9.685896873474121,9.554879594469673,9.685896873474121,117900
2025-01-10 00:00:00+00:00,9.545519828796387,9.592311772034435,9.526803586990418,9.545519828796387,157300
2025-01-13 00:00:00+00:00,9.526804456129684,9.564237835638787,9.442579129113659,9.49872875213623,176600
2025-01-14 00:00:00+00:00,9.508086452702365,9.554878395940413,9.451936834802375,9.545519828796387,118400
2025-01-15 00:00:00+00:00,9.642974023563406,9.774940762015103,9.642974023563406,9.765514373779297,193700
2025-01-16 00:00:00+00:00,9.784366154947993,9.831497192382812,9.680678591751207,9.831497192382812,150000
2025-01-17 00:00:00+00:00,9.888053301963657,9.888053301963657,9.76551296937067,9.812644004821777,70100
2025-01-21 00:00:00+00:00,9.850350463885613,9.888055119386662,9.812645808384563,9.878628730773926,124000
2025-01-22 00:00:00+00:00,9.878628374482854,9.897481151028368,9.803219066200533,9.859776496887207,123300
2025-01-23 00:00:00+00:00,9.803218841552734,9.888054536163743,9.756088699168702,9.803218841552734,122200
2025-01-24 00:00:00+00:00,9.840923309326172,9.850349697205226,9.774940392072445,9.840923309326172,127200
