"('date', '')","('open', 'CSW')","('high', 'CSW')","('low', 'CSW')","('close', 'CSW')","('volume', 'CSW')"
2015-11-05 00:00:00+00:00,34.35835180725518,35.0250338839549,34.05882605267338,34.735172271728516,71500
2015-11-06 00:00:00+00:00,34.64822390348726,35.16031302956364,34.107146027363456,34.99605941772461,21000
2015-11-09 00:00:00+00:00,34.841454739284565,35.459827144120965,34.34868669519975,34.88010025024414,92400
2015-11-10 00:00:00+00:00,34.938080879612805,35.69172193470323,34.590245412404606,35.37287521362305,107400
2015-11-11 00:00:00+00:00,34.696523652304855,35.928440132041914,34.677199053062225,35.61442184448242,71400
2015-11-12 00:00:00+00:00,35.53713271076601,36.81252710690567,34.36802179526988,36.53232955932617,62900
2015-11-13 00:00:00+00:00,36.70624945260418,36.90915228068805,35.94680683470466,36.657936096191406,46400
2015-11-16 00:00:00+00:00,36.667595738559704,36.69658080021436,35.95260016948519,36.174827575683594,80600
2015-11-17 00:00:00+00:00,36.66758854556797,36.66758854556797,34.57091560012297,35.61442184448242,68400
2015-11-18 00:00:00+00:00,36.039552732356064,36.039552732356064,34.30037930744646,34.77382278442383,56400
2015-11-19 00:00:00+00:00,35.04434501146281,36.29075351927319,34.15543223178019,35.58542251586914,79500
2015-11-20 00:00:00+00:00,35.295572459637036,36.7642088704897,35.13131889022779,35.70138168334961,86600
2015-11-23 00:00:00+00:00,35.70137236075618,36.252110410289525,35.08300007256362,35.47914505004883,30900
2015-11-24 00:00:00+00:00,35.73037078231629,35.8946280560986,35.10233780460759,35.53712844848633,41300
2015-11-25 00:00:00+00:00,35.40184783935547,35.788332375124206,35.208605571471104,35.40184783935547,31200
2015-11-27 00:00:00+00:00,35.527464624176986,35.720706939697266,34.793144562358066,35.720706939697266,5400
2015-11-30 00:00:00+00:00,35.41153006322186,35.498488943886855,34.793153753053275,35.430850982666016,28400
2015-12-01 00:00:00+00:00,35.16997176888627,35.36321041527864,34.21342425176397,35.35354995727539,8300
2015-12-02 00:00:00+00:00,35.13133591874204,35.41153722262302,34.83181000571833,35.06370162963867,22900
2015-12-03 00:00:00+00:00,35.19895139322522,35.66273070737325,35.00570909088262,35.24726104736328,26800
2015-12-04 00:00:00+00:00,35.247263229580135,35.55644945815438,34.79314434382832,35.0250358581543,29300
2015-12-07 00:00:00+00:00,34.9090940593547,38.05893033600437,34.9090940593547,36.01057052612305,88800
2015-12-08 00:00:00+00:00,36.03955849561818,36.677255642921985,35.12166013724983,36.27145004272461,68600
2015-12-09 00:00:00+00:00,36.435695316928516,36.86082910857541,36.04921440772892,36.36806106567383,62700
2015-12-10 00:00:00+00:00,36.69657548938104,36.76420974731445,36.05308067607973,36.76420974731445,53000
2015-12-11 00:00:00+00:00,36.715899107887395,36.715899107887395,36.271444371697434,36.677249908447266,48200
2015-12-14 00:00:00+00:00,36.66758915820887,38.60966534216098,35.88109675342433,37.585487365722656,219100
2015-12-15 00:00:00+00:00,37.71109810025444,37.73525477523685,36.8801586076186,37.43090057373047,192900
2015-12-16 00:00:00+00:00,37.48887153234718,37.61447961063252,36.58063729393987,36.938133239746094,269500
2015-12-17 00:00:00+00:00,37.68693426420985,37.68693426420985,36.484002963496394,36.82217788696289,130800
2015-12-18 00:00:00+00:00,37.02509164491651,37.58549407498019,34.73517963160196,35.7110481262207,746700
2015-12-21 00:00:00+00:00,36.06854116674576,36.65792486501648,35.01923716081109,36.02989196777344,26300
2015-12-22 00:00:00+00:00,35.91394436603304,36.66758900273015,35.91394436603304,36.26177978515625,49500
2015-12-23 00:00:00+00:00,36.23280083724169,37.51785927611559,35.67239841511262,36.27145004272461,45900
2015-12-24 00:00:00+00:00,36.39704612477128,36.90913876606469,35.97191601886208,36.484004974365234,18500
2015-12-28 00:00:00+00:00,36.29076844684136,36.95745054148954,35.21827713551872,36.77387237548828,67100
2015-12-29 00:00:00+00:00,36.81252483932415,36.81252483932415,34.90909750739779,36.290775299072266,63700
2015-12-30 00:00:00+00:00,36.1941419006921,36.74488003048481,35.305232528321454,35.551612854003906,51700
2015-12-31 00:00:00+00:00,35.64341172144744,36.851171694040765,34.9477407977806,36.39705276489258,90500
2016-01-04 00:00:00+00:00,36.47433731394785,36.47433731394785,35.769006200237776,36.03954315185547,42000
2016-01-05 00:00:00+00:00,35.99124804250568,36.377732717278526,35.52746864425288,35.556453704833984,57800
2016-01-06 00:00:00+00:00,35.749693907316285,35.749693907316285,34.261732789827384,34.570919036865234,110000
2016-01-07 00:00:00+00:00,34.715858782698874,35.54679837324764,34.10714662216802,34.3197135925293,116700
2016-01-08 00:00:00+00:00,34.020178460126544,35.208613706386096,33.962208346420084,34.84145736694336,41000
2016-01-11 00:00:00+00:00,35.218279061976304,35.218279061976304,34.35835461167296,34.648216247558594,55500
2016-01-12 00:00:00+00:00,34.61923130865314,34.8897683449705,33.633698794623314,34.020179748535156,57100
2016-01-13 00:00:00+00:00,33.88492081031331,34.26174141337303,32.6240188318955,33.614383697509766,64400
2016-01-14 00:00:00+00:00,33.305190988970786,33.575728049919896,31.92351325205325,32.84141159057617,66500
2016-01-15 00:00:00+00:00,32.70614181750069,33.34383899865396,32.34864586228526,33.03465270996094,40900
2016-01-19 00:00:00+00:00,32.735125635340474,33.05397233499538,31.77857816479426,32.13607406616211,52200
2016-01-20 00:00:00+00:00,31.85587501525879,32.02979272869786,28.93792677241392,31.85587501525879,110800
2016-01-21 00:00:00+00:00,31.884852777397413,32.82207538697362,31.884852777397413,31.92350196838379,26200
2016-01-22 00:00:00+00:00,31.884856499565974,32.88971346777829,28.976570882549062,32.60951232910156,74700
2016-01-25 00:00:00+00:00,32.319656767027695,33.92356182167629,31.710944724578226,32.851070404052734,51900
2016-01-26 00:00:00+00:00,32.85106409206733,32.94768339449266,29.363053461977294,32.889713287353516,56300
2016-01-27 00:00:00+00:00,32.77860886157181,32.851075205801706,32.14574373926622,32.35831069946289,71500
2016-01-28 00:00:00+00:00,32.66749385545431,32.98634057931704,31.991147517290525,32.84141159057617,81200
2016-01-29 00:00:00+00:00,32.85106540638389,33.11194195631765,31.411414153591696,32.92836380004883,74500
2016-02-01 00:00:00+00:00,32.68681444448643,33.60470898451911,31.72060656168102,33.237552642822266,27500
2016-02-02 00:00:00+00:00,33.305181573080446,33.88490473572926,32.20370535257373,32.7351188659668,21900
2016-02-03 00:00:00+00:00,33.13127215677898,33.30518988614193,31.836553330294162,32.63850402832031,13300
2016-02-04 00:00:00+00:00,32.75445140213157,33.720659364603996,31.9428365662231,32.918704986572266,27900
2016-02-05 00:00:00+00:00,32.648165894167605,33.498426194184326,31.9138458245824,32.281005859375,29400
2016-02-08 00:00:00+00:00,32.28100252726722,32.72545723173357,29.392041419550537,30.918649673461914,73600
2016-02-09 00:00:00+00:00,30.812366746266065,31.77857456489236,30.02007662985573,30.64811134338379,69700
2016-02-10 00:00:00+00:00,30.841360091338117,32.80276303660298,30.078054870472513,31.189193725585938,54400
2016-02-11 00:00:00+00:00,30.860678054387222,31.87519736348359,28.995896680968368,31.10222816467285,48100
2016-02-12 00:00:00+00:00,30.995948793223924,31.788238914810712,30.918650398049433,31.111892700195312,39600
2016-02-16 00:00:00+00:00,30.91864960230568,31.208511205169245,28.65772320270547,28.85096549987793,153600
2016-02-17 00:00:00+00:00,28.899275339246675,29.855820846344375,27.826784084518128,28.45482063293457,125400
2016-02-18 00:00:00+00:00,28.35820510528156,28.957253031922956,27.82678960073041,28.164962768554688,81700
2016-02-19 00:00:00+00:00,28.106985018025114,28.474143170741,27.720502267035993,27.87509536743164,68500
2016-02-22 00:00:00+00:00,28.232591679375822,28.677048232400548,26.899225706091958,27.430639266967773,136600
2016-02-23 00:00:00+00:00,27.6238839768773,28.387187258699825,27.6238839768773,28.020029067993164,149700
2016-02-24 00:00:00+00:00,27.797803311036294,28.387188910489314,27.662532944150904,28.126314163208008,84500
2016-02-25 00:00:00+00:00,28.12631358493794,29.24711464239965,27.35527932825655,28.628740310668945,101500
2016-02-26 00:00:00+00:00,28.48380503524913,29.024882721272835,28.33887423620157,28.55143928527832,40000
2016-02-29 00:00:00+00:00,28.51279751301257,30.43555115871742,28.51279751301257,29.469343185424805,61900
2016-03-01 00:00:00+00:00,29.61427368382865,30.23264803303477,28.98623887674493,29.459680557250977,63300
2016-03-02 00:00:00+00:00,29.372719025328,29.93311951899594,28.029690669083077,28.976573944091797,65200
2016-03-03 00:00:00+00:00,28.93792974343844,29.382384529729713,28.677053146495922,28.957252502441406,41400
2016-03-04 00:00:00+00:00,29.034543799274037,29.894469998779652,28.93792449310285,29.256772994995117,28500
2016-03-07 00:00:00+00:00,29.295425720622006,29.95244744327321,28.74468746572187,29.015226364135742,68000
2016-03-08 00:00:00+00:00,28.841305104491422,29.923456879981703,28.79299360556179,28.96691131591797,84900
2016-03-09 00:00:00+00:00,29.247116088867188,29.88481321024089,29.13117032002857,29.247116088867188,32300
2016-03-10 00:00:00+00:00,29.401703797147032,30.34858700362769,29.09831349965249,29.256772994995117,39800
2016-03-11 00:00:00+00:00,29.27609564211075,30.34858689127575,29.27609564211075,29.942779541015625,32500
2016-03-14 00:00:00+00:00,29.9137926435345,30.812366193603,29.710889889852,29.942779541015625,54900
2016-03-15 00:00:00+00:00,30.00075274577408,30.735070926568152,29.556298023209226,29.8654842376709,34100
2016-03-16 00:00:00+00:00,29.54663382958788,30.271289664364787,29.334068781495553,29.74953842163086,18700
2016-03-17 00:00:00+00:00,29.836494858378558,30.280951386886578,29.469336719954587,30.078046798706055,62500
2016-03-18 00:00:00+00:00,29.942779869922944,30.319600326841137,29.85582101941949,29.952442169189453,76500
2016-03-21 00:00:00+00:00,30.203657350824056,30.300278503567128,29.652919175952302,29.8654842376709,18700
2016-03-22 00:00:00+00:00,29.7785241410795,30.338924592115376,29.739876787333127,29.942779541015625,75100
2016-03-23 00:00:00+00:00,29.79784906507909,30.338924923707964,29.483830789067746,29.89447021484375,28400
2016-03-24 00:00:00+00:00,29.90413882747832,30.242310158706704,29.633599919600076,29.913799285888672,47600
2016-03-28 00:00:00+00:00,29.768862168916037,30.309939870469776,29.517647916672193,29.952442169189453,39000
2016-03-29 00:00:00+00:00,29.807514786828754,30.251969546725036,29.503158775137383,29.76886558532715,64700
2016-03-30 00:00:00+00:00,29.88480665705955,30.96695832874539,29.88480665705955,30.773717880249023,41200
2016-03-31 00:00:00+00:00,30.918650793650794,31.005609646439552,30.126360661926725,30.435546875,55400
2016-04-01 00:00:00+00:00,30.27129265747252,30.84135545129422,29.96210643225979,30.18433380126953,41400
2016-04-04 00:00:00+00:00,30.087712975068904,30.957301546633555,29.952444460778974,30.136024475097656,83300
2016-04-05 00:00:00+00:00,30.049069661275563,30.754401070545534,29.430695277967505,29.913799285888672,41500
2016-04-06 00:00:00+00:00,29.942785626056665,30.966965587555972,29.942785626056665,30.126365661621094,86300
2016-04-07 00:00:00+00:00,30.145687252101744,31.28581287028658,29.60460950058992,30.84135627746582,39200
2016-04-08 00:00:00+00:00,31.02493912528131,31.305140326760302,29.707996795541924,30.522510528564453,45700
2016-04-11 00:00:00+00:00,30.532170040303964,30.986287090333505,29.83649917212811,30.899328231811523,28600
2016-04-12 00:00:00+00:00,30.802707076831265,30.908990535680967,30.193996909999615,30.84135627746582,31500
2016-04-13 00:00:00+00:00,30.83169174292424,31.111892898532517,30.56115288677437,30.947635650634766,25900
2016-04-14 00:00:00+00:00,30.957298870143404,31.09256737273836,30.66743542371762,30.918649673461914,17300
2016-04-15 00:00:00+00:00,30.918645632136062,31.194014672365682,30.150510455996887,31.140872955322266,30200
2016-04-18 00:00:00+00:00,30.976629222998838,31.34378560230869,30.802709648518302,31.20851707458496,32500
2016-04-19 00:00:00+00:00,31.20851095334228,31.247160149622957,30.92830980899272,31.082902908325195,23300
2016-04-20 00:00:00+00:00,31.063580644404862,31.537020377978088,31.063580644404862,31.440401077270508,69600
2016-04-21 00:00:00+00:00,31.47905651890054,31.47905651890054,30.087714723542675,30.937978744506836,34100
2016-04-22 00:00:00+00:00,30.8220272890449,31.17952497243662,30.367910303613037,31.053916931152344,35000
2016-04-25 00:00:00+00:00,30.73121207906782,31.160208676268944,30.54183613257499,30.783388137817383,47100
2016-04-26 00:00:00+00:00,30.841353122994065,31.401753574609756,30.474194968995562,30.918649673461914,83600
2016-04-27 00:00:00+00:00,30.78338085162552,31.411413705130492,30.590138556012363,31.082902908325195,27400
2016-04-28 00:00:00+00:00,30.77371959458262,31.401754312248553,30.77371959458262,31.22783660888672,17200
2016-04-29 00:00:00+00:00,31.29546719863619,31.469384881640945,30.93797137725526,31.45972442626953,26900
2016-05-02 00:00:00+00:00,31.392091346113354,31.47905019084237,31.055847776915126,31.266483306884766,32700
2016-05-03 00:00:00+00:00,31.121554853723225,31.45006567954747,30.860680127364784,31.3920955657959,40200
2016-05-04 00:00:00+00:00,31.1988491397115,31.49837118337903,31.024931449805806,31.440401077270508,55700
2016-05-05 00:00:00+00:00,31.50803815961507,31.50803815961507,31.131217692847923,31.353445053100586,28700
2016-05-06 00:00:00+00:00,31.198850312044232,31.40175306262849,31.111891463823806,31.36310386657715,28400
2016-05-09 00:00:00+00:00,31.218181927229505,31.498379447108483,31.218181927229505,31.285816192626953,39800
2016-05-10 00:00:00+00:00,31.48871481240568,31.48871481240568,31.34378215675328,31.45006561279297,47100
2016-05-11 00:00:00+00:00,31.50803730943994,31.884857766039413,31.39209340413017,31.73026466369629,28600
2016-05-12 00:00:00+00:00,31.884864679872674,31.884864679872674,30.764063523405763,31.189193725585938,21400
2016-05-13 00:00:00+00:00,30.97663834310888,31.870380252238903,30.754409041268627,31.836563110351562,44000
2016-05-16 00:00:00+00:00,31.846216515511927,32.30033547949326,31.469395964885372,31.913850784301758,42900
2016-05-17 00:00:00+00:00,31.05971920325767,31.826887040848405,31.05971920325767,31.247163772583008,36300
2016-05-18 00:00:00+00:00,31.073247242084335,31.595000414930922,30.947639177704797,31.16986656188965,45000
2016-05-19 00:00:00+00:00,30.995953824929508,31.604662199686285,30.425889125347645,31.20851707458496,42400
2016-05-20 00:00:00+00:00,31.305135334291293,31.826884764090185,30.822029573803892,31.411415100097656,38200
2016-05-23 00:00:00+00:00,31.32446429500355,31.817232481586288,31.07325181506489,31.479061126708984,37000
2016-05-24 00:00:00+00:00,31.39209943223287,32.35830742886214,31.305140565104598,32.26168441772461,50000
2016-05-25 00:00:00+00:00,32.14572994997482,33.55639227792548,31.730260352788154,32.74477767944336,53400
2016-05-26 00:00:00+00:00,32.9090435744852,33.24721487722879,32.05877956014175,32.599857330322266,34800
2016-05-27 00:00:00+00:00,32.599856111618855,33.36315755010375,32.599856111618855,33.14093017578125,33400
2016-05-31 00:00:00+00:00,32.99600031986831,33.33417160092379,31.981479105120812,32.30998992919922,149800
2016-06-01 00:00:00+00:00,32.31965386114174,32.87522412135785,32.19404580651598,32.70613479614258,49000
2016-06-02 00:00:00+00:00,32.58053206491707,32.986337619933714,32.09742810754068,32.696475982666016,33000
2016-06-03 00:00:00+00:00,32.78343417780599,33.16025466719377,31.47905499364971,32.793094635009766,58900
2016-06-06 00:00:00+00:00,32.36796068305544,33.469436964334484,32.184382531439,33.30518341064453,86900
2016-06-07 00:00:00+00:00,33.17958002341852,33.696501111678586,32.51289788744845,33.27619934082031,75700
2016-06-08 00:00:00+00:00,33.005665212856535,33.66268694931806,32.80759448898604,33.42113494873047,39300
2016-06-09 00:00:00+00:00,33.86559089170162,34.747740773809305,31.36311193346407,32.41627883911133,99400
2016-06-10 00:00:00+00:00,32.22303353872856,32.43560046639361,31.643310245194,31.981481552124023,49000
2016-06-13 00:00:00+00:00,32.06843195029115,32.06843195029115,30.57081076579735,30.928306579589844,137800
2016-06-14 00:00:00+00:00,31.14087763083985,31.75925004659916,30.880001076855702,31.681955337524414,72000
2016-06-15 00:00:00+00:00,31.67230578847589,32.1167643921564,31.179541194432925,31.836563110351562,72000
2016-06-16 00:00:00+00:00,31.604659916103284,32.425938852756204,31.329290808622115,32.232696533203125,83600
2016-06-17 00:00:00+00:00,32.0781023805675,32.84140749100945,31.40175612683148,31.971818923950195,94900
2016-06-20 00:00:00+00:00,32.570868869782544,33.65205505659398,32.570868869782544,33.015323638916016,139000
2016-06-21 00:00:00+00:00,33.2182233992728,33.2182233992728,29.382377461297917,32.01046371459961,74500
2016-06-22 00:00:00+00:00,32.416279202871706,32.706140879484224,30.995955881732993,32.25202560424805,94800
2016-06-23 00:00:00+00:00,32.27134090593514,33.53707072234146,31.59499473158749,32.889713287353516,152200
2016-06-24 00:00:00+00:00,32.338979449616026,32.77377005406311,31.06358532211252,31.469390869140625,1769200
2016-06-27 00:00:00+00:00,31.45972533936615,31.45972533936615,29.015219093872997,30.000749588012695,160000
2016-06-28 00:00:00+00:00,30.17467243238563,30.551494768523565,29.812344467992254,30.039403915405273,92800
2016-06-29 00:00:00+00:00,30.116703422036124,30.657779385815545,29.836502217554948,30.53217315673828,74500
2016-06-30 00:00:00+00:00,30.822032788988857,31.51770183944774,30.005587746533237,31.508041381835938,65900
2016-07-01 00:00:00+00:00,31.508035324923828,32.10708309804895,30.94763306060769,31.440401077270508,27900
2016-07-05 00:00:00+00:00,32.19888302372661,32.19888302372661,30.725414317991813,31.189193725585938,66100
2016-07-06 00:00:00+00:00,31.121554410610845,31.469389831329938,30.70608657717945,30.976625442504883,99300
2016-07-07 00:00:00+00:00,30.83169662367104,31.74959494567873,30.628793831609926,31.15054702758789,62500
2016-07-08 00:00:00+00:00,31.295476421095344,32.503236416881926,31.295476421095344,32.26168441772461,76800
2016-07-11 00:00:00+00:00,32.609517434613196,33.42113223819519,32.57086823306388,32.88005447387695,58900
2016-07-12 00:00:00+00:00,32.96701148486308,33.334171507400725,32.71579906046818,32.938026428222656,124600
2016-07-13 00:00:00+00:00,32.957353441085466,32.957353441085466,32.20371242692785,32.551544189453125,62200
2016-07-14 00:00:00+00:00,32.77376799487898,33.363155363970876,32.696473284687954,33.13126754760742,151600
2016-07-15 00:00:00+00:00,33.42113397497282,33.556402501634125,32.561209467662316,33.33417510986328,172500
2016-07-18 00:00:00+00:00,33.46943762561913,33.46943762561913,33.02015085087413,33.32450866699219,67400
2016-07-19 00:00:00+00:00,33.160254776042855,33.33417249260666,32.95735200198195,33.14093017578125,65700
2016-07-20 00:00:00+00:00,32.218199847057285,33.3341686619389,32.218199847057285,33.25687026977539,33700
2016-07-21 00:00:00+00:00,33.10229020093088,33.68201731297819,33.10229020093088,33.247222900390625,336300
2016-07-22 00:00:00+00:00,33.20857472775006,33.334182825491,32.290676202643404,32.754459381103516,39000
2016-07-25 00:00:00+00:00,33.36315302934378,33.64045713544249,32.59018755257081,32.889713287353516,99400
2016-07-26 00:00:00+00:00,32.95735147221896,33.45978001357264,32.95735147221896,33.237552642822266,87700
2016-07-27 00:00:00+00:00,33.283928116281814,33.57088900239506,32.90903901783917,33.32450866699219,71200
2016-07-28 00:00:00+00:00,33.58538647264488,33.58538647264488,32.75445073783522,33.015323638916016,90200
2016-07-29 00:00:00+00:00,32.75444695135342,33.06363316246813,32.71579775351649,32.78343200683594,120300
2016-08-01 00:00:00+00:00,32.79309312063549,32.86072737531045,32.590190356610606,32.802757263183594,39000
2016-08-02 00:00:00+00:00,32.8124109171812,33.073287425037734,32.37761673742029,32.65781784057617,107800
2016-08-03 00:00:00+00:00,32.367968521749575,32.5129011984022,32.203714928281606,32.39695358276367,20300
2016-08-04 00:00:00+00:00,32.4066123941638,32.551541361175985,32.136071687984874,32.52255630493164,32000
2016-08-05 00:00:00+00:00,32.56119956612099,33.238511356474866,32.54187497021852,32.860721588134766,30300
2016-08-08 00:00:00+00:00,32.928367818708956,32.928367818708956,32.62884203538785,32.88005447387695,25600
2016-08-09 00:00:00+00:00,32.86072671671943,32.86072671671943,32.677148555679565,32.78343200683594,48100
2016-08-10 00:00:00+00:00,32.831741002450606,32.86072605735152,32.64816284509433,32.76410675048828,45700
2016-08-11 00:00:00+00:00,32.71579362522069,32.86072257013553,32.706129484085764,32.83173751831055,50700
2016-08-12 00:00:00+00:00,32.83174000940053,33.01531816120418,32.65782231367489,32.677146911621094,58400
2016-08-15 00:00:00+00:00,32.39694961292359,32.55154272904044,31.556349774400154,31.759252548217773,78700
2016-08-16 00:00:00+00:00,31.66263186741326,31.75635414734319,31.03459528701447,31.1988525390625,168000
2016-08-17 00:00:00+00:00,31.01527361723641,31.198855486030226,30.1070394741504,30.193998336791992,118800
2016-08-18 00:00:00+00:00,30.271286150363075,30.271286150363075,29.72054807472753,29.93311309814453,61200
2016-08-19 00:00:00+00:00,29.93311953256037,30.280954957372327,29.894472175856414,30.18433380126953,102200
2016-08-22 00:00:00+00:00,30.184333063910923,31.256822526056347,30.08771191016844,30.90898895263672,111600
2016-08-23 00:00:00+00:00,31.285809011084858,31.37276785889064,30.908986722961448,31.015268325805664,51800
2016-08-24 00:00:00+00:00,31.198849233778468,31.47905036678136,30.68675846116716,30.986282348632812,32000
2016-08-25 00:00:00+00:00,30.83169174194336,30.957299792003482,30.493518632490577,30.83169174194336,32700
2016-08-26 00:00:00+00:00,30.976628921912386,31.508042569572208,30.84329174994045,31.024938583374023,57500
2016-08-29 00:00:00+00:00,31.092568103114257,31.382429713453867,30.880001202163047,31.22783660888672,111400
2016-08-30 00:00:00+00:00,31.401751801843222,31.47905019084237,31.208509515135407,31.266483306884766,39600
2016-08-31 00:00:00+00:00,31.247167533706865,31.551521733311763,31.07324979513518,31.189193725585938,46200
2016-09-01 00:00:00+00:00,31.28581040527078,31.295470861772948,30.966960053843966,31.22783660888672,28500
2016-09-02 00:00:00+00:00,31.411421235540093,31.452001795626305,31.179533373844905,31.30514144897461,44200
2016-09-06 00:00:00+00:00,31.343777010718572,31.401750800619478,31.073240029427556,31.179523468017578,67100
2016-09-07 00:00:00+00:00,31.218181927229505,31.36311091631359,31.005614986956946,31.285816192626953,57700
2016-09-08 00:00:00+00:00,31.208508534711804,31.50803425398874,31.034590850717446,31.295467376708984,96100
2016-09-09 00:00:00+00:00,31.073244629002645,31.169863940682827,30.67709955384913,30.802705764770508,105600
2016-09-12 00:00:00+00:00,30.63845546035551,30.85102240442197,30.261634921903948,30.783388137817383,79600
2016-09-13 00:00:00+00:00,30.56115696358922,30.77855412316591,30.377578778075954,30.551496505737305,70300
2016-09-14 00:00:00+00:00,30.62879114940804,30.764059665603146,30.411394003454962,30.667438507080078,60700
2016-09-15 00:00:00+00:00,30.377574593382867,30.735070457310286,30.261628843282377,30.483856201171875,53100
2016-09-16 00:00:00+00:00,30.53216652069209,30.715746516731247,30.33892422560928,30.67709732055664,68900
2016-09-19 00:00:00+00:00,30.773720832786996,31.005610498967975,30.599803122427446,30.976625442504883,61100
2016-09-20 00:00:00+00:00,31.034590015368924,31.227832290804535,30.860674178950774,30.928306579589844,34500
2016-09-21 00:00:00+00:00,31.044263559615608,31.16020748568039,30.860683526634972,31.15054702758789,134100
2016-09-22 00:00:00+00:00,31.121557624846268,31.68196001294774,31.005613701228707,31.652971267700195,113700
2016-09-23 00:00:00+00:00,31.546689331081915,31.802733834220433,31.440405872618992,31.52736473083496,44300
2016-09-26 00:00:00+00:00,31.469392084779194,31.691619467087243,31.150545383481823,31.160205841064453,28900
2016-09-27 00:00:00+00:00,31.16986629864708,31.401757824328516,30.986288118251064,31.160205841064453,55500
2016-09-28 00:00:00+00:00,31.247163172333966,31.662632858066356,31.015271658007986,31.401756286621094,75800
2016-09-29 00:00:00+00:00,31.48871176070162,31.6046556625126,30.86067707102272,31.015268325805664,68100
2016-09-30 00:00:00+00:00,31.150538430573643,31.71093699005218,31.121549692714627,31.295467376708984,54700
2016-10-03 00:00:00+00:00,31.169861757061604,31.343779454534424,30.92830980899272,31.082902908325195,24500
2016-10-04 00:00:00+00:00,31.044260891278373,31.174697336166023,30.614296827299544,30.899328231811523,124500
2016-10-05 00:00:00+00:00,30.86068315435082,31.30513977995879,30.86068315435082,31.024938583374023,32300
2016-10-06 00:00:00+00:00,30.66261188603539,31.189193484005145,30.66261188603539,31.063589096069336,23700
2016-10-07 00:00:00+00:00,30.947636847354172,30.99304947227524,30.41139302839031,30.58047866821289,37800
2016-10-10 00:00:00+00:00,30.773718871696587,31.015268979375378,30.677097722887993,30.918649673461914,29800
2016-10-11 00:00:00+00:00,30.773725156644602,30.773725156644602,30.483861651019712,30.53217315673828,29700
2016-10-12 00:00:00+00:00,30.67709732055664,30.725406972879792,30.53216652069209,30.67709732055664,14100
2016-10-13 00:00:00+00:00,30.435547856522785,30.725409479902993,30.242305545672473,30.58047866821289,131800
2016-10-14 00:00:00+00:00,30.7737209790632,30.966961447018253,30.435547856522785,30.58047866821289,56600
2016-10-17 00:00:00+00:00,30.435546875,30.5321680273092,30.145685260967603,30.435546875,31300
2016-10-18 00:00:00+00:00,30.580477352439754,30.580477352439754,30.338925395717645,30.483856201171875,31900
2016-10-19 00:00:00+00:00,30.580474760781517,30.580474760781517,30.073216063233687,30.290613174438477,29100
