"('date', '')","('open', 'AVPT')","('high', 'AVPT')","('low', 'AVPT')","('close', 'AVPT')","('volume', 'AVPT')"
2024-04-05 00:00:00+00:00,8.039999961853027,8.5600004196167,7.96999979019165,8.399999618530273,3048300
2024-04-08 00:00:00+00:00,8.420000076293945,8.420000076293945,8.170000076293945,8.180000305175781,568000
2024-04-09 00:00:00+00:00,8.210000038146973,8.239999771118164,8.039999961853027,8.149999618530273,973100
2024-04-10 00:00:00+00:00,7.949999809265137,8.020000457763672,7.880000114440918,7.980000019073486,651500
2024-04-11 00:00:00+00:00,8.0,8.0600004196167,7.920000076293945,7.940000057220459,471600
2024-04-12 00:00:00+00:00,7.880000114440918,7.8979997634887695,7.820000171661377,7.889999866485596,451000
2024-04-15 00:00:00+00:00,7.909999847412109,7.949999809265137,7.71999979019165,7.71999979019165,452500
2024-04-16 00:00:00+00:00,7.659999847412109,7.829999923706055,7.639999866485596,7.760000228881836,519200
2024-04-17 00:00:00+00:00,7.809999942779541,7.880000114440918,7.71999979019165,7.730000019073486,475200
2024-04-18 00:00:00+00:00,7.75,7.864999771118164,7.639999866485596,7.679999828338623,741100
2024-04-19 00:00:00+00:00,7.630000114440918,7.800000190734863,7.619999885559082,7.690000057220459,599800
2024-04-22 00:00:00+00:00,7.699999809265137,7.78000020980835,7.650000095367432,7.739999771118164,460400
2024-04-23 00:00:00+00:00,7.789999961853027,7.940000057220459,7.739999771118164,7.920000076293945,432200
2024-04-24 00:00:00+00:00,7.880000114440918,7.945000171661377,7.829999923706055,7.909999847412109,360000
2024-04-25 00:00:00+00:00,7.75,7.929999828338623,7.739999771118164,7.920000076293945,516100
2024-04-26 00:00:00+00:00,7.949999809265137,8.300000190734863,7.927999973297119,8.130000114440918,879800
2024-04-29 00:00:00+00:00,8.130000114440918,8.177000045776367,7.934999942779541,7.96999979019165,376400
2024-04-30 00:00:00+00:00,7.909999847412109,8.0,7.769999980926514,7.769999980926514,672500
2024-05-01 00:00:00+00:00,7.800000190734863,8.0,7.764999866485596,7.849999904632568,572100
2024-05-02 00:00:00+00:00,7.929999828338623,8.050000190734863,7.849999904632568,8.039999961853027,392000
2024-05-03 00:00:00+00:00,8.1899995803833,8.220000267028809,8.069999694824219,8.140000343322754,335600
2024-05-06 00:00:00+00:00,8.140000343322754,8.194999694824219,8.109999656677246,8.180000305175781,352500
2024-05-07 00:00:00+00:00,8.149999618530273,8.180000305175781,8.09000015258789,8.15999984741211,295600
2024-05-08 00:00:00+00:00,8.09000015258789,8.1899995803833,8.0600004196167,8.180000305175781,285300
2024-05-09 00:00:00+00:00,8.109999656677246,8.145000457763672,8.055000305175781,8.100000381469727,544100
2024-05-10 00:00:00+00:00,8.199999809265137,8.739999771118164,8.079999923706055,8.149999618530273,1237800
2024-05-13 00:00:00+00:00,8.180000305175781,8.380000114440918,8.149999618530273,8.300000190734863,1021900
2024-05-14 00:00:00+00:00,8.319999694824219,8.539999961853027,8.149999618530273,8.460000038146973,1210800
2024-05-15 00:00:00+00:00,8.550000190734863,8.59000015258789,8.4350004196167,8.5,632400
2024-05-16 00:00:00+00:00,8.489999771118164,8.710000038146973,8.479999542236328,8.710000038146973,1614600
2024-05-17 00:00:00+00:00,8.720000267028809,8.960000038146973,8.65999984741211,8.949999809265137,1878100
2024-05-20 00:00:00+00:00,8.979999542236328,9.600000381469727,8.920000076293945,9.489999771118164,2622700
2024-05-21 00:00:00+00:00,9.449999809265137,9.539999961853027,9.274999618530273,9.40999984741211,2112500
2024-05-22 00:00:00+00:00,9.359999656677246,9.449999809265137,9.28499984741211,9.350000381469727,566200
2024-05-23 00:00:00+00:00,9.390000343322754,9.449999809265137,9.289999961853027,9.380000114440918,661300
2024-05-24 00:00:00+00:00,9.380000114440918,9.399999618530273,9.130000114440918,9.15999984741211,1008700
2024-05-28 00:00:00+00:00,9.15999984741211,9.1899995803833,8.949999809265137,9.109999656677246,905400
2024-05-29 00:00:00+00:00,8.970000267028809,9.210000038146973,8.960000038146973,9.050000190734863,832400
2024-05-30 00:00:00+00:00,9.029999732971191,9.08899974822998,8.940999984741211,9.039999961853027,762400
2024-05-31 00:00:00+00:00,9.0600004196167,9.09000015258789,8.9399995803833,9.020000457763672,869400
2024-06-03 00:00:00+00:00,8.979999542236328,9.289999961853027,8.869999885559082,9.119999885559082,2181200
2024-06-04 00:00:00+00:00,9.140000343322754,9.265000343322754,8.970000267028809,8.979999542236328,1878500
2024-06-05 00:00:00+00:00,9.0600004196167,9.154999732971191,8.975000381469727,9.079999923706055,995100
2024-06-06 00:00:00+00:00,9.020000457763672,9.100000381469727,8.944999694824219,9.09000015258789,609200
2024-06-07 00:00:00+00:00,9.039999961853027,9.069999694824219,8.989999771118164,9.039999961853027,408200
2024-06-10 00:00:00+00:00,8.979999542236328,9.274999618530273,8.970000267028809,9.100000381469727,2225000
2024-06-11 00:00:00+00:00,9.100000381469727,9.359999656677246,8.979999542236328,9.25,3047800
2024-06-12 00:00:00+00:00,9.430000305175781,9.5600004196167,9.295000076293945,9.420000076293945,1779200
2024-06-13 00:00:00+00:00,9.4399995803833,9.4399995803833,9.015000343322754,9.029999732971191,657700
2024-06-14 00:00:00+00:00,8.991999626159668,9.079999923706055,8.930000305175781,9.039999961853027,659900
2024-06-17 00:00:00+00:00,9.0600004196167,9.675000190734863,9.020000457763672,9.619999885559082,2717100
2024-06-18 00:00:00+00:00,9.609999656677246,9.789999961853027,9.489999771118164,9.75,1076300
2024-06-20 00:00:00+00:00,9.75,9.994999885559082,9.720999717712402,9.90999984741211,1566300
2024-06-21 00:00:00+00:00,9.890000343322754,10.050000190734863,9.84000015258789,10.050000190734863,1803900
2024-06-24 00:00:00+00:00,10.0,10.260000228881836,10.0,10.220000267028809,1127600
2024-06-25 00:00:00+00:00,10.1899995803833,10.4399995803833,10.180999755859375,10.380000114440918,1029400
2024-06-26 00:00:00+00:00,10.350000381469727,10.380000114440918,10.15999984741211,10.170000076293945,822500
2024-06-27 00:00:00+00:00,10.260000228881836,10.295000076293945,10.079999923706055,10.239999771118164,1011800
2024-06-28 00:00:00+00:00,10.279999732971191,10.444999694824219,10.199999809265137,10.420000076293945,4430400
2024-07-01 00:00:00+00:00,10.449999809265137,10.449999809265137,10.279999732971191,10.300000190734863,991700
2024-07-02 00:00:00+00:00,10.289999961853027,10.470000267028809,10.265000343322754,10.279999732971191,801000
2024-07-03 00:00:00+00:00,10.260000228881836,10.345000267028809,10.180999755859375,10.239999771118164,400900
2024-07-05 00:00:00+00:00,10.220000267028809,10.369999885559082,10.069999694824219,10.260000228881836,922600
2024-07-08 00:00:00+00:00,10.270000457763672,10.319999694824219,10.15999984741211,10.25,938400
2024-07-09 00:00:00+00:00,10.279999732971191,10.300000190734863,9.960000038146973,9.989999771118164,1096100
2024-07-10 00:00:00+00:00,10.039999961853027,10.260000228881836,10.024999618530273,10.119999885559082,905600
2024-07-11 00:00:00+00:00,10.260000228881836,10.295000076293945,10.130000114440918,10.210000038146973,697400
2024-07-12 00:00:00+00:00,10.270000457763672,10.359999656677246,10.220000267028809,10.34000015258789,954700
2024-07-15 00:00:00+00:00,10.399999618530273,10.600000381469727,10.225000381469727,10.489999771118164,2102800
2024-07-16 00:00:00+00:00,10.550000190734863,10.699999809265137,10.46500015258789,10.670000076293945,1756000
2024-07-17 00:00:00+00:00,10.597999572753906,10.649999618530273,10.36299991607666,10.5,1692000
2024-07-18 00:00:00+00:00,10.510000228881836,10.635000228881836,10.369999885559082,10.5,1445700
2024-07-19 00:00:00+00:00,10.529999732971191,10.670000076293945,10.449999809265137,10.569999694824219,1031700
2024-07-22 00:00:00+00:00,10.640000343322754,10.75,10.569999694824219,10.6899995803833,1244100
2024-07-23 00:00:00+00:00,10.699999809265137,11.010000228881836,10.699999809265137,10.9399995803833,1050400
2024-07-24 00:00:00+00:00,10.859999656677246,10.970000267028809,10.640000343322754,10.640000343322754,1326700
2024-07-25 00:00:00+00:00,10.699999809265137,10.970000267028809,10.699999809265137,10.84000015258789,1084100
2024-07-26 00:00:00+00:00,10.989999771118164,10.989999771118164,10.795000076293945,10.869999885559082,562300
2024-07-29 00:00:00+00:00,10.899999618530273,11.029999732971191,10.824000358581543,10.930000305175781,815600
2024-07-30 00:00:00+00:00,11.020000457763672,11.050000190734863,10.793999671936035,10.880000114440918,926300
2024-07-31 00:00:00+00:00,11.0,11.069999694824219,10.84000015258789,10.899999618530273,900300
2024-08-01 00:00:00+00:00,10.899999618530273,10.979999542236328,10.645000457763672,10.770000457763672,1614600
2024-08-02 00:00:00+00:00,10.270000457763672,10.515999794006348,10.1899995803833,10.239999771118164,1238700
2024-08-05 00:00:00+00:00,9.5600004196167,9.979999542236328,9.380000114440918,9.699999809265137,1917700
2024-08-06 00:00:00+00:00,9.779999732971191,9.979999542236328,9.720000267028809,9.9399995803833,1111700
2024-08-07 00:00:00+00:00,10.079999923706055,10.175000190734863,9.710000038146973,9.75,877000
2024-08-08 00:00:00+00:00,9.880000114440918,10.34000015258789,9.84000015258789,10.170000076293945,1581300
2024-08-09 00:00:00+00:00,10.4399995803833,10.479999542236328,9.710000038146973,10.0600004196167,1495300
2024-08-12 00:00:00+00:00,10.140000343322754,10.489999771118164,9.960000038146973,10.470000267028809,1409400
2024-08-13 00:00:00+00:00,10.5,10.779999732971191,10.274999618530273,10.770000457763672,1240400
2024-08-14 00:00:00+00:00,10.729999542236328,10.760000228881836,10.585000038146973,10.65999984741211,768500
2024-08-15 00:00:00+00:00,10.850000381469727,11.0,10.725000381469727,10.989999771118164,1318300
2024-08-16 00:00:00+00:00,10.960000038146973,11.0600004196167,10.744999885559082,10.789999961853027,2274100
2024-08-19 00:00:00+00:00,10.75,10.979999542236328,10.704999923706055,10.979999542236328,935300
2024-08-20 00:00:00+00:00,11.010000228881836,11.029999732971191,10.864999771118164,10.890000343322754,587700
2024-08-21 00:00:00+00:00,10.970000267028809,10.970000267028809,10.819999694824219,10.960000038146973,716600
2024-08-22 00:00:00+00:00,10.920000076293945,10.989999771118164,10.725000381469727,10.75,684900
2024-08-23 00:00:00+00:00,10.850000381469727,10.90999984741211,10.734999656677246,10.789999961853027,872100
2024-08-26 00:00:00+00:00,10.869999885559082,10.975000381469727,10.699999809265137,10.819999694824219,772300
2024-08-27 00:00:00+00:00,10.720000267028809,10.795000076293945,10.649999618530273,10.770000457763672,540100
2024-08-28 00:00:00+00:00,11.170000076293945,11.960000038146973,11.0600004196167,11.510000228881836,3772100
2024-08-29 00:00:00+00:00,11.510000228881836,11.6899995803833,11.385000228881836,11.479999542236328,953400
2024-08-30 00:00:00+00:00,11.390000343322754,11.569999694824219,11.274999618530273,11.550000190734863,1049200
2024-09-03 00:00:00+00:00,11.5,11.6899995803833,11.369999885559082,11.579999923706055,1227300
2024-09-04 00:00:00+00:00,11.520000457763672,11.795000076293945,11.331000328063965,11.600000381469727,4120700
2024-09-05 00:00:00+00:00,11.59000015258789,11.75,11.425000190734863,11.649999618530273,817900
2024-09-06 00:00:00+00:00,11.6899995803833,11.720000267028809,11.34000015258789,11.470000267028809,764800
2024-09-09 00:00:00+00:00,11.550000190734863,12.003999710083008,11.550000190734863,11.770000457763672,1018200
2024-09-10 00:00:00+00:00,11.789999961853027,11.789999961853027,11.569999694824219,11.670000076293945,796000
2024-09-11 00:00:00+00:00,11.619999885559082,11.767999649047852,11.5,11.75,624700
2024-09-12 00:00:00+00:00,11.819999694824219,11.904999732971191,11.699999809265137,11.789999961853027,642600
2024-09-13 00:00:00+00:00,11.800000190734863,12.0,11.699999809265137,11.899999618530273,751400
2024-09-16 00:00:00+00:00,11.869999885559082,11.989999771118164,11.819999694824219,11.9399995803833,769000
2024-09-17 00:00:00+00:00,12.079999923706055,12.09000015258789,11.739999771118164,11.779999732971191,1318800
2024-09-18 00:00:00+00:00,11.800000190734863,11.819999694824219,11.649999618530273,11.65999984741211,729700
2024-09-19 00:00:00+00:00,11.9399995803833,12.055000305175781,11.65999984741211,11.979999542236328,1709300
2024-09-20 00:00:00+00:00,11.949999809265137,11.989999771118164,11.875,11.9399995803833,2307300
2024-09-23 00:00:00+00:00,11.970000267028809,12.010000228881836,11.449999809265137,11.600000381469727,1382700
2024-09-24 00:00:00+00:00,11.630000114440918,11.78499984741211,11.529999732971191,11.739999771118164,811600
2024-09-25 00:00:00+00:00,11.729999542236328,11.850000381469727,11.699999809265137,11.770000457763672,548600
2024-09-26 00:00:00+00:00,11.930000305175781,11.9399995803833,11.75,11.789999961853027,580100
2024-09-27 00:00:00+00:00,11.789999961853027,11.800000190734863,11.65999984741211,11.710000038146973,503000
2024-09-30 00:00:00+00:00,11.640000343322754,11.800000190734863,11.609999656677246,11.770000457763672,1235600
2024-10-01 00:00:00+00:00,11.720000267028809,11.75,11.470000267028809,11.539999961853027,608400
2024-10-02 00:00:00+00:00,11.539999961853027,11.609999656677246,11.460000038146973,11.59000015258789,444000
2024-10-03 00:00:00+00:00,11.539999961853027,11.680000305175781,11.430000305175781,11.59000015258789,483200
2024-10-04 00:00:00+00:00,11.75,11.899999618530273,11.5600004196167,11.890000343322754,582000
2024-10-07 00:00:00+00:00,11.8100004196167,11.8100004196167,11.555000305175781,11.710000038146973,799200
2024-10-08 00:00:00+00:00,11.789999961853027,12.300000190734863,11.789999961853027,12.239999771118164,929100
2024-10-09 00:00:00+00:00,12.25,12.460000038146973,12.199999809265137,12.34000015258789,626500
2024-10-10 00:00:00+00:00,12.170000076293945,12.460000038146973,12.170000076293945,12.40999984741211,572100
2024-10-11 00:00:00+00:00,12.399999618530273,12.664999961853027,12.380000114440918,12.5,726800
2024-10-14 00:00:00+00:00,12.539999961853027,12.539999961853027,12.279999732971191,12.34000015258789,410200
2024-10-15 00:00:00+00:00,12.329999923706055,12.420000076293945,12.069999694824219,12.279999732971191,537500
2024-10-16 00:00:00+00:00,12.279999732971191,12.32699966430664,11.975000381469727,12.149999618530273,545100
2024-10-17 00:00:00+00:00,12.15999984741211,12.25,12.024999618530273,12.180000305175781,418600
2024-10-18 00:00:00+00:00,12.239999771118164,12.359999656677246,12.085000038146973,12.140000343322754,469100
2024-10-21 00:00:00+00:00,12.052000045776367,12.227999687194824,11.984999656677246,12.0600004196167,475800
2024-10-22 00:00:00+00:00,12.010000228881836,12.125,11.975000381469727,12.050000190734863,248100
2024-10-23 00:00:00+00:00,11.949999809265137,11.975000381469727,11.609999656677246,11.729999542236328,561500
2024-10-24 00:00:00+00:00,11.84000015258789,12.145000457763672,11.760000228881836,12.079999923706055,494100
2024-10-25 00:00:00+00:00,12.130000114440918,12.178000450134277,11.890000343322754,11.960000038146973,349300
2024-10-28 00:00:00+00:00,12.050000190734863,12.175000190734863,11.954999923706055,11.970000267028809,465600
2024-10-29 00:00:00+00:00,11.989999771118164,12.489999771118164,11.923999786376953,12.4399995803833,786500
2024-10-30 00:00:00+00:00,12.369999885559082,12.579999923706055,12.359999656677246,12.359999656677246,541300
2024-10-31 00:00:00+00:00,12.279999732971191,12.420000076293945,12.079999923706055,12.140000343322754,662200
2024-11-01 00:00:00+00:00,12.15999984741211,12.380000114440918,12.109999656677246,12.380000114440918,531900
2024-11-04 00:00:00+00:00,12.260000228881836,12.425000190734863,12.199999809265137,12.319999694824219,449100
2024-11-05 00:00:00+00:00,12.34000015258789,12.5649995803833,12.34000015258789,12.510000228881836,456500
2024-11-06 00:00:00+00:00,12.760000228881836,13.100000381469727,12.75,13.09000015258789,1113200
2024-11-07 00:00:00+00:00,13.069999694824219,13.579999923706055,13.069999694824219,13.479999542236328,1277500
2024-11-08 00:00:00+00:00,14.260000228881836,15.640000343322754,14.0600004196167,14.890000343322754,2781700
2024-11-11 00:00:00+00:00,15.0,15.770000457763672,14.970000267028809,15.699999809265137,1561300
2024-11-12 00:00:00+00:00,15.5,15.949999809265137,15.380000114440918,15.850000381469727,1887600
2024-11-13 00:00:00+00:00,15.930000305175781,16.5,15.899999618530273,16.030000686645508,1655700
2024-11-14 00:00:00+00:00,16.0,16.040000915527344,15.520000457763672,15.819999694824219,1074100
2024-11-15 00:00:00+00:00,15.760000228881836,15.864999771118164,15.545000076293945,15.729999542236328,1044600
2024-11-18 00:00:00+00:00,15.720000267028809,15.961000442504883,15.529999732971191,15.739999771118164,825800
2024-11-19 00:00:00+00:00,15.609999656677246,16.6200008392334,15.569999694824219,16.56999969482422,1344600
2024-11-20 00:00:00+00:00,16.649999618530273,17.5,16.520000457763672,17.5,3511200
2024-11-21 00:00:00+00:00,17.684999465942383,18.329999923706055,17.610000610351562,18.299999237060547,2086200
2024-11-22 00:00:00+00:00,18.191999435424805,18.75,18.1200008392334,18.56999969482422,2257600
2024-11-25 00:00:00+00:00,18.690000534057617,18.75,18.100000381469727,18.219999313354492,1494600
2024-11-26 00:00:00+00:00,18.229999542236328,18.5,17.979999542236328,18.1200008392334,1872800
2024-11-27 00:00:00+00:00,18.170000076293945,18.170000076293945,17.65999984741211,17.81999969482422,1447700
2024-11-29 00:00:00+00:00,17.829999923706055,17.982999801635742,17.6299991607666,17.649999618530273,667000
2024-12-02 00:00:00+00:00,17.65999984741211,18.100000381469727,17.579999923706055,17.90999984741211,1536500
2024-12-03 00:00:00+00:00,17.760000228881836,18.2549991607666,17.65999984741211,18.219999313354492,1027100
2024-12-04 00:00:00+00:00,18.31999969482422,18.839000701904297,18.299999237060547,18.75,2605500
2024-12-05 00:00:00+00:00,18.75,19.0,18.540000915527344,18.649999618530273,1994500
2024-12-06 00:00:00+00:00,18.809999465942383,18.9950008392334,18.6200008392334,18.889999389648438,1307900
2024-12-09 00:00:00+00:00,18.899999618530273,19.160999298095703,18.350000381469727,18.530000686645508,1426100
2024-12-10 00:00:00+00:00,18.5,18.93000030517578,18.3799991607666,18.670000076293945,2034300
2024-12-11 00:00:00+00:00,18.760000228881836,18.790000915527344,18.43000030517578,18.450000762939453,1796200
2024-12-12 00:00:00+00:00,18.360000610351562,18.770000457763672,18.299999237060547,18.56999969482422,730600
2024-12-13 00:00:00+00:00,18.56999969482422,18.84000015258789,18.145000457763672,18.364999771118164,1070000
2024-12-16 00:00:00+00:00,18.3700008392334,18.739999771118164,18.309999465942383,18.649999618530273,1368900
2024-12-17 00:00:00+00:00,18.649999618530273,18.649999618530273,18.200000762939453,18.40999984741211,681500
2024-12-18 00:00:00+00:00,18.209999084472656,18.59000015258789,17.665000915527344,17.760000228881836,1853300
2024-12-19 00:00:00+00:00,17.969999313354492,18.139999389648438,17.70199966430664,17.739999771118164,1085400
2024-12-20 00:00:00+00:00,17.389999389648438,18.0,17.239999771118164,17.889999389648438,1393000
2024-12-23 00:00:00+00:00,17.860000610351562,17.950000762939453,17.3700008392334,17.459999084472656,1561300
2024-12-24 00:00:00+00:00,17.40999984741211,17.81999969482422,17.389999389648438,17.799999237060547,347700
2024-12-26 00:00:00+00:00,17.709999084472656,17.75,17.309999465942383,17.43000030517578,617900
2024-12-27 00:00:00+00:00,17.329999923706055,17.329999923706055,16.559999465942383,16.950000762939453,1511500
2024-12-30 00:00:00+00:00,16.709999084472656,16.780000686645508,16.420000076293945,16.479999542236328,2532600
2024-12-31 00:00:00+00:00,16.6200008392334,16.68000030517578,16.374000549316406,16.510000228881836,2172200
2025-01-02 00:00:00+00:00,16.639999389648438,16.690000534057617,16.25,16.6200008392334,1306400
2025-01-03 00:00:00+00:00,16.739999771118164,17.235000610351562,16.704999923706055,17.139999389648438,1043200
2025-01-06 00:00:00+00:00,17.15999984741211,17.200000762939453,16.68000030517578,16.790000915527344,996500
2025-01-07 00:00:00+00:00,16.809999465942383,16.8799991607666,16.049999237060547,16.420000076293945,1329200
2025-01-08 00:00:00+00:00,16.209999084472656,16.739999771118164,16.209999084472656,16.6200008392334,960600
2025-01-10 00:00:00+00:00,16.329999923706055,16.399999618530273,15.989999771118164,16.200000762939453,724300
2025-01-13 00:00:00+00:00,15.899999618530273,16.31999969482422,15.699999809265137,16.299999237060547,823700
2025-01-14 00:00:00+00:00,16.5,16.700000762939453,16.3700008392334,16.549999237060547,780300
2025-01-15 00:00:00+00:00,16.920000076293945,17.6200008392334,16.790000915527344,17.600000381469727,1253900
2025-01-16 00:00:00+00:00,17.610000610351562,17.760000228881836,17.5049991607666,17.559999465942383,722400
2025-01-17 00:00:00+00:00,17.780000686645508,17.780000686645508,17.104999542236328,17.209999084472656,924500
2025-01-21 00:00:00+00:00,17.389999389648438,17.51099967956543,17.010000228881836,17.420000076293945,958100
2025-01-22 00:00:00+00:00,17.5,18.099000930786133,17.34000015258789,17.540000915527344,1180800
2025-01-23 00:00:00+00:00,17.469999313354492,18.31999969482422,17.450000762939453,18.31999969482422,1821800
2025-01-24 00:00:00+00:00,18.31999969482422,18.360000610351562,17.81999969482422,18.040000915527344,1130400
2025-01-27 00:00:00+00:00,17.559999465942383,18.1200008392334,17.209999084472656,17.93000030517578,1272700
2025-01-28 00:00:00+00:00,18.0,18.600000381469727,17.610000610351562,18.5,1002800
2025-01-29 00:00:00+00:00,18.5,18.674999237060547,18.15999984741211,18.440000534057617,983200
