"('date', '')","('open', 'AEHR')","('high', 'AEHR')","('low', 'AEHR')","('close', 'AEHR')","('volume', 'AEHR')"
2024-04-01 00:00:00+00:00,12.399999618530273,12.640000343322754,12.140000343322754,12.350000381469727,802500
2024-04-02 00:00:00+00:00,12.270000457763672,12.270000457763672,11.779999732971191,11.890000343322754,968800
2024-04-03 00:00:00+00:00,11.699999809265137,11.949999809265137,11.529999732971191,11.600000381469727,762500
2024-04-04 00:00:00+00:00,11.800000190734863,12.050000190734863,11.430000305175781,11.510000228881836,863300
2024-04-05 00:00:00+00:00,11.529999732971191,11.619999885559082,11.289999961853027,11.34000015258789,674900
2024-04-08 00:00:00+00:00,11.5,11.720000267028809,11.380000114440918,11.630000114440918,696600
2024-04-09 00:00:00+00:00,11.779999732971191,12.069999694824219,11.550000190734863,11.779999732971191,1373700
2024-04-10 00:00:00+00:00,11.399999618530273,12.739999771118164,11.319999694824219,11.529999732971191,2237300
2024-04-11 00:00:00+00:00,11.670000076293945,12.319999694824219,11.550000190734863,11.829999923706055,1118100
2024-04-12 00:00:00+00:00,11.649999618530273,11.899999618530273,11.319999694824219,11.699999809265137,845100
2024-04-15 00:00:00+00:00,11.65999984741211,11.739999771118164,11.25,11.550000190734863,1191900
2024-04-16 00:00:00+00:00,11.5,11.770000457763672,11.210000038146973,11.59000015258789,828000
2024-04-17 00:00:00+00:00,11.5,11.619999885559082,11.140000343322754,11.149999618530273,807400
2024-04-18 00:00:00+00:00,11.109999656677246,11.1899995803833,10.729999542236328,10.819999694824219,920300
2024-04-19 00:00:00+00:00,10.8100004196167,10.859999656677246,10.270000457763672,10.359999656677246,1159400
2024-04-22 00:00:00+00:00,10.4399995803833,10.75,10.1899995803833,10.59000015258789,914200
2024-04-23 00:00:00+00:00,10.600000381469727,10.890000343322754,10.510000228881836,10.5600004196167,634200
2024-04-24 00:00:00+00:00,10.720000267028809,11.170000076293945,10.720000267028809,11.140000343322754,820300
2024-04-25 00:00:00+00:00,11.130000114440918,11.359999656677246,10.819999694824219,11.300000190734863,682300
2024-04-26 00:00:00+00:00,11.369999885559082,11.829999923706055,11.279999732971191,11.470000267028809,936300
2024-04-29 00:00:00+00:00,11.5,12.149999618530273,11.399999618530273,12.100000381469727,672300
2024-04-30 00:00:00+00:00,11.920000076293945,12.460000038146973,11.869999885559082,11.979999542236328,881000
2024-05-01 00:00:00+00:00,11.789999961853027,12.279999732971191,11.5600004196167,11.729999542236328,881600
2024-05-02 00:00:00+00:00,12.029999732971191,12.050000190734863,11.529999732971191,11.760000228881836,602300
2024-05-03 00:00:00+00:00,11.970000267028809,12.289999961853027,11.600000381469727,11.640000343322754,522800
2024-05-06 00:00:00+00:00,11.800000190734863,11.9399995803833,11.630000114440918,11.649999618530273,595400
2024-05-07 00:00:00+00:00,11.649999618530273,11.8100004196167,11.40999984741211,11.479999542236328,1124800
2024-05-08 00:00:00+00:00,11.229999542236328,11.800000190734863,11.050000190734863,11.25,1254600
2024-05-09 00:00:00+00:00,11.270000457763672,11.4399995803833,11.069999694824219,11.4399995803833,473000
2024-05-10 00:00:00+00:00,11.569999694824219,11.59000015258789,11.050000190734863,11.140000343322754,555600
2024-05-13 00:00:00+00:00,11.220000267028809,11.880000114440918,11.220000267028809,11.619999885559082,548300
2024-05-14 00:00:00+00:00,11.770000457763672,12.140000343322754,11.600000381469727,11.619999885559082,877500
2024-05-15 00:00:00+00:00,11.880000114440918,11.9399995803833,11.149999618530273,11.350000381469727,944900
2024-05-16 00:00:00+00:00,11.449999809265137,11.819999694824219,11.350000381469727,11.539999961853027,501300
2024-05-17 00:00:00+00:00,11.539999961853027,11.59000015258789,11.1899995803833,11.369999885559082,378900
2024-05-20 00:00:00+00:00,11.449999809265137,11.829999923706055,11.399999618530273,11.609999656677246,611300
2024-05-21 00:00:00+00:00,11.359999656677246,11.550000190734863,11.260000228881836,11.489999771118164,448200
2024-05-22 00:00:00+00:00,11.510000228881836,12.420000076293945,11.479999542236328,12.140000343322754,872200
2024-05-23 00:00:00+00:00,12.229999542236328,12.25,11.40999984741211,11.420000076293945,553500
2024-05-24 00:00:00+00:00,11.520000457763672,11.770000457763672,11.40999984741211,11.640000343322754,388400
2024-05-28 00:00:00+00:00,11.789999961853027,12.010000228881836,11.520000457763672,11.5600004196167,508600
2024-05-29 00:00:00+00:00,11.350000381469727,11.4399995803833,11.039999961853027,11.050000190734863,497200
2024-05-30 00:00:00+00:00,11.119999885559082,11.6899995803833,11.0600004196167,11.579999923706055,572000
2024-05-31 00:00:00+00:00,11.5600004196167,11.699999809265137,11.260000228881836,11.510000228881836,1074000
2024-06-03 00:00:00+00:00,11.699999809265137,11.739999771118164,11.100000381469727,11.170000076293945,536800
2024-06-04 00:00:00+00:00,11.220000267028809,11.430000305175781,11.050000190734863,11.359999656677246,534500
2024-06-05 00:00:00+00:00,11.4399995803833,12.84000015258789,11.4399995803833,12.75,1380200
2024-06-06 00:00:00+00:00,12.779999732971191,13.579999923706055,12.699999809265137,13.390000343322754,1917000
2024-06-07 00:00:00+00:00,13.149999618530273,13.289999961853027,12.520000457763672,13.020000457763672,940900
2024-06-10 00:00:00+00:00,12.84000015258789,13.369999885559082,12.760000228881836,13.289999961853027,540600
2024-06-11 00:00:00+00:00,13.279999732971191,13.550000190734863,12.8100004196167,13.390000343322754,629300
2024-06-12 00:00:00+00:00,13.789999961853027,14.149999618530273,13.630000114440918,13.850000381469727,864500
2024-06-13 00:00:00+00:00,13.9399995803833,14.270000457763672,13.279999732971191,13.6899995803833,679300
2024-06-14 00:00:00+00:00,13.40999984741211,13.529999732971191,13.109999656677246,13.210000038146973,400300
2024-06-17 00:00:00+00:00,13.180000305175781,13.229999542236328,12.239999771118164,12.3100004196167,904800
2024-06-18 00:00:00+00:00,12.239999771118164,12.699999809265137,12.210000038146973,12.4399995803833,599800
2024-06-20 00:00:00+00:00,12.25,12.25,10.609999656677246,10.670000076293945,1692200
2024-06-21 00:00:00+00:00,10.6899995803833,10.930000305175781,10.350000381469727,10.800000190734863,1057700
2024-06-24 00:00:00+00:00,10.779999732971191,10.989999771118164,10.3100004196167,10.350000381469727,824200
2024-06-25 00:00:00+00:00,10.329999923706055,10.5600004196167,10.149999618530273,10.479999542236328,1030100
2024-06-26 00:00:00+00:00,10.420000076293945,10.4399995803833,9.829999923706055,10.170000076293945,1010200
2024-06-27 00:00:00+00:00,10.170000076293945,11.119999885559082,10.100000381469727,11.109999656677246,882700
2024-06-28 00:00:00+00:00,11.25,11.380000114440918,10.800000190734863,11.170000076293945,1412700
2024-07-01 00:00:00+00:00,11.220000267028809,11.34000015258789,10.90999984741211,11.100000381469727,655100
2024-07-02 00:00:00+00:00,11.109999656677246,11.3100004196167,10.550000190734863,10.710000038146973,627000
2024-07-03 00:00:00+00:00,10.729999542236328,11.140000343322754,10.680000305175781,11.0,379500
2024-07-05 00:00:00+00:00,11.180000305175781,11.40999984741211,10.989999771118164,11.289999961853027,728800
2024-07-08 00:00:00+00:00,11.350000381469727,12.899999618530273,11.34000015258789,12.800000190734863,1601200
2024-07-09 00:00:00+00:00,12.680000305175781,12.6899995803833,12.180000305175781,12.40999984741211,1473800
2024-07-10 00:00:00+00:00,14.770000457763672,16.43000030517578,13.819999694824219,15.390000343322754,7180800
2024-07-11 00:00:00+00:00,15.9399995803833,16.40999984741211,14.9399995803833,15.109999656677246,2245200
2024-07-12 00:00:00+00:00,15.220000267028809,16.399999618530273,14.949999809265137,15.75,2007300
2024-07-15 00:00:00+00:00,15.850000381469727,16.739999771118164,15.8100004196167,16.43000030517578,2552800
2024-07-16 00:00:00+00:00,16.520000457763672,17.229999542236328,16.110000610351562,16.84000015258789,3982700
2024-07-17 00:00:00+00:00,19.260000228881836,21.440000534057617,18.440000534057617,20.610000610351562,12180100
2024-07-18 00:00:00+00:00,20.780000686645508,20.989999771118164,18.15999984741211,18.829999923706055,4497300
2024-07-19 00:00:00+00:00,18.639999389648438,19.360000610351562,18.360000610351562,19.030000686645508,2004300
2024-07-22 00:00:00+00:00,19.780000686645508,20.25,17.670000076293945,18.600000381469727,2730400
2024-07-23 00:00:00+00:00,18.15999984741211,18.489999771118164,17.6200008392334,18.059999465942383,1843900
2024-07-24 00:00:00+00:00,17.56999969482422,18.1200008392334,16.969999313354492,17.040000915527344,1759200
2024-07-25 00:00:00+00:00,16.8799991607666,17.93000030517578,16.600000381469727,17.65999984741211,1583100
2024-07-26 00:00:00+00:00,18.190000534057617,18.530000686645508,17.200000762939453,17.8799991607666,1283400
2024-07-29 00:00:00+00:00,18.469999313354492,19.43000030517578,17.940000534057617,18.540000915527344,1991800
2024-07-30 00:00:00+00:00,18.549999237060547,18.93000030517578,18.06999969482422,18.65999984741211,1312600
2024-07-31 00:00:00+00:00,18.850000381469727,19.959999084472656,18.1200008392334,18.8700008392334,1706900
2024-08-01 00:00:00+00:00,18.709999084472656,18.709999084472656,16.149999618530273,16.549999237060547,1842200
2024-08-02 00:00:00+00:00,15.5,15.869999885559082,14.199999809265137,14.390000343322754,2108000
2024-08-05 00:00:00+00:00,13.550000190734863,15.109999656677246,13.260000228881836,15.010000228881836,1375200
2024-08-06 00:00:00+00:00,15.279999732971191,15.300000190734863,13.9399995803833,13.979999542236328,1499700
2024-08-07 00:00:00+00:00,14.25,14.869999885559082,13.039999961853027,13.039999961853027,1073100
2024-08-08 00:00:00+00:00,13.300000190734863,13.9399995803833,13.270000457763672,13.930000305175781,835000
2024-08-09 00:00:00+00:00,13.8100004196167,13.970000267028809,13.289999961853027,13.289999961853027,625600
2024-08-12 00:00:00+00:00,13.25,13.300000190734863,12.850000381469727,13.149999618530273,589000
2024-08-13 00:00:00+00:00,13.34000015258789,13.869999885559082,13.199999809265137,13.760000228881836,642100
2024-08-14 00:00:00+00:00,13.899999618530273,13.90999984741211,13.199999809265137,13.5600004196167,826500
2024-08-15 00:00:00+00:00,14.130000114440918,14.989999771118164,13.649999618530273,14.739999771118164,995200
2024-08-16 00:00:00+00:00,14.600000381469727,14.880000114440918,14.329999923706055,14.680000305175781,666700
2024-08-19 00:00:00+00:00,14.649999618530273,14.680000305175781,14.010000228881836,14.300000190734863,658300
2024-08-20 00:00:00+00:00,14.34000015258789,14.5600004196167,14.09000015258789,14.140000343322754,611300
2024-08-21 00:00:00+00:00,14.34000015258789,14.65999984741211,14.140000343322754,14.470000267028809,505300
2024-08-22 00:00:00+00:00,14.529999732971191,14.649999618530273,13.300000190734863,13.460000038146973,987800
2024-08-23 00:00:00+00:00,13.680000305175781,14.600000381469727,13.619999885559082,14.59000015258789,823800
2024-08-26 00:00:00+00:00,14.680000305175781,15.430000305175781,14.270000457763672,14.90999984741211,1023600
2024-08-27 00:00:00+00:00,14.770000457763672,14.9399995803833,14.25,14.739999771118164,627900
2024-08-28 00:00:00+00:00,14.579999923706055,14.609999656677246,14.109999656677246,14.420000076293945,582900
2024-08-29 00:00:00+00:00,14.680000305175781,15.4399995803833,14.460000038146973,14.949999809265137,765000
2024-08-30 00:00:00+00:00,15.220000267028809,15.6899995803833,14.899999618530273,15.210000038146973,685900
2024-09-03 00:00:00+00:00,14.8100004196167,14.949999809265137,13.329999923706055,13.510000228881836,1125500
2024-09-04 00:00:00+00:00,13.34000015258789,13.819999694824219,12.970000267028809,13.109999656677246,755200
2024-09-05 00:00:00+00:00,13.859999656677246,14.800000190734863,13.75,14.0,1252000
2024-09-06 00:00:00+00:00,14.0,14.069999694824219,13.399999618530273,13.520000457763672,695400
2024-09-09 00:00:00+00:00,13.59000015258789,13.979999542236328,13.270000457763672,13.279999732971191,585700
2024-09-10 00:00:00+00:00,13.350000381469727,13.529999732971191,13.119999885559082,13.239999771118164,429400
2024-09-11 00:00:00+00:00,13.220000267028809,13.670000076293945,12.880000114440918,12.979999542236328,992900
2024-09-12 00:00:00+00:00,12.899999618530273,13.100000381469727,12.430000305175781,12.75,853700
2024-09-13 00:00:00+00:00,12.970000267028809,13.25,12.850000381469727,12.9399995803833,684700
2024-09-16 00:00:00+00:00,12.859999656677246,12.859999656677246,12.119999885559082,12.460000038146973,950500
2024-09-17 00:00:00+00:00,12.670000076293945,12.850000381469727,12.369999885559082,12.470000267028809,620100
2024-09-18 00:00:00+00:00,12.609999656677246,12.920000076293945,11.819999694824219,12.100000381469727,1170500
2024-09-19 00:00:00+00:00,12.6899995803833,13.229999542236328,12.180000305175781,12.979999542236328,1046800
2024-09-20 00:00:00+00:00,12.8100004196167,12.899999618530273,12.149999618530273,12.3100004196167,821500
2024-09-23 00:00:00+00:00,12.319999694824219,12.399999618530273,12.0600004196167,12.260000228881836,530200
2024-09-24 00:00:00+00:00,12.399999618530273,12.779999732971191,12.199999809265137,12.319999694824219,545500
2024-09-25 00:00:00+00:00,12.25,12.390000343322754,11.970000267028809,12.020000457763672,618800
2024-09-26 00:00:00+00:00,12.510000228881836,13.279999732971191,12.319999694824219,13.130000114440918,908000
2024-09-27 00:00:00+00:00,13.34000015258789,13.569999694824219,12.970000267028809,13.229999542236328,694300
2024-09-30 00:00:00+00:00,12.979999542236328,13.550000190734863,12.779999732971191,12.850000381469727,656800
2024-10-01 00:00:00+00:00,12.850000381469727,12.859999656677246,12.15999984741211,12.260000228881836,730500
2024-10-02 00:00:00+00:00,12.4399995803833,12.75,12.140000343322754,12.300000190734863,630600
2024-10-03 00:00:00+00:00,12.199999809265137,12.420000076293945,11.949999809265137,12.1899995803833,750600
2024-10-04 00:00:00+00:00,12.5,12.520000457763672,12.109999656677246,12.260000228881836,549200
2024-10-07 00:00:00+00:00,12.369999885559082,12.930000305175781,12.279999732971191,12.710000038146973,801200
2024-10-08 00:00:00+00:00,12.609999656677246,12.930000305175781,12.329999923706055,12.550000190734863,961800
2024-10-09 00:00:00+00:00,12.550000190734863,13.260000228881836,12.489999771118164,13.229999542236328,1056800
2024-10-10 00:00:00+00:00,13.079999923706055,13.350000381469727,12.449999809265137,13.319999694824219,3315200
2024-10-11 00:00:00+00:00,15.109999656677246,16.649999618530273,13.550000190734863,16.020000457763672,9397200
2024-10-14 00:00:00+00:00,16.0,16.739999771118164,15.180000305175781,15.65999984741211,2925600
2024-10-15 00:00:00+00:00,15.670000076293945,16.229999542236328,14.420000076293945,14.569999694824219,2122800
2024-10-16 00:00:00+00:00,14.359999656677246,14.760000228881836,13.949999809265137,14.220000267028809,1672100
2024-10-17 00:00:00+00:00,14.520000457763672,15.430000305175781,14.119999885559082,14.789999961853027,1812800
2024-10-18 00:00:00+00:00,14.979999542236328,15.720000267028809,14.829999923706055,15.680000305175781,1371700
2024-10-21 00:00:00+00:00,15.569999694824219,15.779999732971191,14.930000305175781,15.729999542236328,1093000
2024-10-22 00:00:00+00:00,15.75,16.309999465942383,15.25,16.100000381469727,1328000
2024-10-23 00:00:00+00:00,15.90999984741211,16.239999771118164,14.8100004196167,15.289999961853027,1008600
2024-10-24 00:00:00+00:00,15.5600004196167,15.84000015258789,15.300000190734863,15.569999694824219,725900
2024-10-25 00:00:00+00:00,15.699999809265137,17.40999984741211,15.699999809265137,16.959999084472656,1933400
2024-10-28 00:00:00+00:00,16.59000015258789,16.700000762939453,15.420000076293945,15.84000015258789,1669300
2024-10-29 00:00:00+00:00,15.859999656677246,16.219999313354492,15.520000457763672,15.949999809265137,774900
2024-10-30 00:00:00+00:00,15.479999542236328,15.539999961853027,14.770000457763672,14.789999961853027,962800
2024-10-31 00:00:00+00:00,14.729999542236328,14.869999885559082,13.859999656677246,14.079999923706055,1117800
2024-11-01 00:00:00+00:00,13.40999984741211,14.029999732971191,12.020000457763672,12.069999694824219,3000700
2024-11-04 00:00:00+00:00,12.0600004196167,12.3100004196167,11.670000076293945,11.710000038146973,1205700
2024-11-05 00:00:00+00:00,11.729999542236328,12.270000457763672,11.550000190734863,12.109999656677246,801600
2024-11-06 00:00:00+00:00,12.680000305175781,13.050000190734863,11.949999809265137,12.109999656677246,1456400
2024-11-07 00:00:00+00:00,12.289999961853027,12.899999618530273,11.899999618530273,12.020000457763672,1113800
2024-11-08 00:00:00+00:00,11.979999542236328,12.050000190734863,11.539999961853027,12.0,1151600
2024-11-11 00:00:00+00:00,12.199999809265137,12.600000381469727,11.880000114440918,12.550000190734863,863700
2024-11-12 00:00:00+00:00,12.210000038146973,12.350000381469727,11.729999542236328,12.0,830300
2024-11-13 00:00:00+00:00,11.9399995803833,12.100000381469727,11.5600004196167,11.729999542236328,1123200
2024-11-14 00:00:00+00:00,11.800000190734863,11.869999885559082,11.149999618530273,11.229999542236328,1175600
2024-11-15 00:00:00+00:00,11.079999923706055,11.34000015258789,10.680000305175781,10.779999732971191,1068200
2024-11-18 00:00:00+00:00,10.75,11.399999618530273,10.640000343322754,11.260000228881836,682000
2024-11-19 00:00:00+00:00,11.170000076293945,11.40999984741211,11.069999694824219,11.15999984741211,576000
2024-11-20 00:00:00+00:00,11.119999885559082,11.300000190734863,10.970000267028809,11.270000457763672,540300
2024-11-21 00:00:00+00:00,11.420000076293945,11.90999984741211,11.220000267028809,11.699999809265137,732800
2024-11-22 00:00:00+00:00,11.729999542236328,12.300000190734863,11.6899995803833,12.15999984741211,596300
2024-11-25 00:00:00+00:00,12.449999809265137,12.930000305175781,12.399999618530273,12.670000076293945,772400
2024-11-26 00:00:00+00:00,12.59000015258789,12.600000381469727,11.770000457763672,11.899999618530273,771200
2024-11-27 00:00:00+00:00,12.0,12.229999542236328,11.710000038146973,11.729999542236328,557100
2024-11-29 00:00:00+00:00,11.8100004196167,12.220000267028809,11.779999732971191,11.890000343322754,362000
2024-12-02 00:00:00+00:00,11.869999885559082,12.829999923706055,11.779999732971191,12.699999809265137,1048900
2024-12-03 00:00:00+00:00,12.579999923706055,12.59000015258789,12.1899995803833,12.220000267028809,645000
2024-12-04 00:00:00+00:00,12.390000343322754,12.550000190734863,12.100000381469727,12.119999885559082,527500
2024-12-05 00:00:00+00:00,12.020000457763672,12.140000343322754,11.170000076293945,11.180000305175781,1159300
2024-12-06 00:00:00+00:00,11.300000190734863,11.729999542236328,11.149999618530273,11.699999809265137,674900
2024-12-09 00:00:00+00:00,11.800000190734863,12.920000076293945,11.800000190734863,12.34000015258789,1195900
2024-12-10 00:00:00+00:00,12.399999618530273,12.550000190734863,11.869999885559082,12.109999656677246,721000
2024-12-11 00:00:00+00:00,12.329999923706055,12.550000190734863,11.890000343322754,11.890000343322754,824400
2024-12-12 00:00:00+00:00,11.65999984741211,11.789999961853027,11.319999694824219,11.579999923706055,756300
2024-12-13 00:00:00+00:00,11.510000228881836,11.850000381469727,11.390000343322754,11.529999732971191,521300
2024-12-16 00:00:00+00:00,14.050000190734863,15.050000190734863,12.619999885559082,14.489999771118164,7045200
2024-12-17 00:00:00+00:00,14.569999694824219,15.649999618530273,13.960000038146973,14.539999961853027,2886600
2024-12-18 00:00:00+00:00,14.59000015258789,15.579999923706055,13.319999694824219,13.65999984741211,2149500
2024-12-19 00:00:00+00:00,14.489999771118164,14.640000343322754,13.140000343322754,13.319999694824219,1221300
2024-12-20 00:00:00+00:00,13.0600004196167,14.630000114440918,13.020000457763672,14.25,1161400
2024-12-23 00:00:00+00:00,14.09000015258789,14.699999809265137,13.670000076293945,14.050000190734863,822000
2024-12-24 00:00:00+00:00,14.050000190734863,15.170000076293945,13.899999618530273,15.130000114440918,686600
2024-12-26 00:00:00+00:00,14.920000076293945,16.559999465942383,14.899999618530273,16.290000915527344,1679200
2024-12-27 00:00:00+00:00,16.299999237060547,16.540000915527344,15.460000038146973,16.510000228881836,1032500
2024-12-30 00:00:00+00:00,16.200000762939453,17.309999465942383,15.770000457763672,16.979999542236328,1401900
2024-12-31 00:00:00+00:00,17.079999923706055,17.399999618530273,16.420000076293945,16.6299991607666,1298600
2025-01-02 00:00:00+00:00,16.860000610351562,18.25,16.100000381469727,16.549999237060547,1555900
2025-01-03 00:00:00+00:00,16.59000015258789,17.450000762939453,16.100000381469727,17.270000457763672,934300
2025-01-06 00:00:00+00:00,17.780000686645508,18.149999618530273,16.649999618530273,16.850000381469727,1166900
2025-01-07 00:00:00+00:00,17.5,18.760000228881836,17.43000030517578,17.780000686645508,1974400
2025-01-08 00:00:00+00:00,17.100000381469727,17.190000534057617,15.59000015258789,16.459999084472656,1478600
2025-01-10 00:00:00+00:00,16.190000534057617,16.479999542236328,15.760000228881836,16.389999389648438,808200
2025-01-13 00:00:00+00:00,15.789999961853027,16.100000381469727,15.039999961853027,15.989999771118164,3258400
2025-01-14 00:00:00+00:00,12.399999618530273,13.100000381469727,11.300000190734863,11.65999984741211,5684600
2025-01-15 00:00:00+00:00,11.970000267028809,13.829999923706055,11.8100004196167,12.9399995803833,3028000
2025-01-16 00:00:00+00:00,13.220000267028809,13.380000114440918,12.130000114440918,12.170000076293945,1245100
2025-01-17 00:00:00+00:00,12.449999809265137,12.880000114440918,12.109999656677246,12.460000038146973,1032300
2025-01-21 00:00:00+00:00,12.550000190734863,13.710000038146973,12.300000190734863,13.220000267028809,1316200
2025-01-22 00:00:00+00:00,13.270000457763672,13.470000267028809,12.350000381469727,12.59000015258789,1234600
2025-01-23 00:00:00+00:00,12.210000038146973,12.680000305175781,12.0600004196167,12.479999542236328,821700
2025-01-24 00:00:00+00:00,12.5,12.920000076293945,12.3100004196167,12.40999984741211,626700
2025-01-27 00:00:00+00:00,12.010000228881836,12.100000381469727,11.529999732971191,11.880000114440918,1214000
