"('date', '')","('open', 'ALE')","('high', 'ALE')","('low', 'ALE')","('close', 'ALE')","('volume', 'ALE')"
2024-02-13 00:00:00+00:00,53.80262672448668,54.16297348301297,52.499832699615155,52.767784118652344,386500
2024-02-14 00:00:00+00:00,52.978272141356335,53.78281647329332,52.65083939974622,53.70797348022461,366100
2024-02-15 00:00:00+00:00,54.00734322341874,55.07383099060097,54.00734322341874,54.92414855957031,333200
2024-02-16 00:00:00+00:00,54.92414680862174,55.35448333802717,54.456388780473965,54.82123947143555,365200
2024-02-20 00:00:00+00:00,53.09053723939461,55.22351274773003,53.04376214940158,53.960567474365234,496900
2024-02-21 00:00:00+00:00,54.22251029690968,54.662203989657904,53.30570498101533,53.464744567871094,324700
2024-02-22 00:00:00+00:00,53.09053356595283,53.30570182000132,52.37954296860611,53.27763748168945,393700
2024-02-23 00:00:00+00:00,53.43667221069336,53.614422532306016,53.11859663217154,53.43667221069336,221600
2024-02-26 00:00:00+00:00,52.97827272564247,53.04375856094465,52.388896639212426,52.59471130371094,191200
2024-02-27 00:00:00+00:00,52.95020777829728,53.07182586581807,52.40761031707707,53.00634002685547,268300
2024-02-28 00:00:00+00:00,52.950206551388,53.118599724450156,52.30470176712339,52.47309494018555,203200
2024-02-29 00:00:00+00:00,52.922143098225874,53.296350948787506,52.50116015852168,52.98762893676758,255700
2024-03-01 00:00:00+00:00,52.91278877953936,53.20279646945766,52.25792683442593,52.940853118896484,220600
2024-03-04 00:00:00+00:00,52.80988550236849,54.27864552011597,52.80988550236849,54.10089874267578,344500
2024-03-05 00:00:00+00:00,54.43767755289745,54.96156782455667,53.50216150481989,53.63313674926758,246600
2024-03-06 00:00:00+00:00,53.88572452251525,54.18508938118506,53.74539925241349,53.96992111206055,156400
2024-03-07 00:00:00+00:00,54.428327928822725,54.6902712993848,53.63314065749598,53.65184783935547,225700
2024-03-08 00:00:00+00:00,53.96056477881408,54.475097880455564,53.67991068416513,54.035404205322266,164300
2024-03-11 00:00:00+00:00,53.87636975050862,54.73704280813252,53.87636975050862,54.58736038208008,206200
2024-03-12 00:00:00+00:00,54.27864127205415,54.27864127205415,53.427321815218534,53.848304748535156,225200
2024-03-13 00:00:00+00:00,53.94185398243548,54.35347974964355,53.75475006326438,54.02605056762695,288500
2024-03-14 00:00:00+00:00,53.726688091778776,53.87637051996898,53.090536879792786,53.71733093261719,369700
2024-03-15 00:00:00+00:00,53.82024117139453,54.59672126296265,53.71733382733507,54.56865692138672,839200
2024-03-18 00:00:00+00:00,54.372188476850305,54.456385058911316,53.76410522304108,54.138309478759766,340600
2024-03-19 00:00:00+00:00,54.24121646614931,54.71833161771677,53.84830146482107,54.119598388671875,192700
2024-03-20 00:00:00+00:00,53.92314676876154,54.35348331296993,53.75475358733901,54.2412223815918,248000
2024-03-21 00:00:00+00:00,54.28799343415935,55.419970529235314,54.13831101388547,54.680912017822266,370700
2024-03-22 00:00:00+00:00,55.02705307099364,55.10189606701647,54.6809131361642,54.75575256347656,218800
2024-03-25 00:00:00+00:00,54.727688176791794,55.204799785536345,54.624780841705004,54.74639892578125,181300
2024-03-26 00:00:00+00:00,54.72768889110901,54.72768889110901,53.83894793041728,53.86701583862305,192000
2024-03-27 00:00:00+00:00,54.297356219344046,55.10190064995275,54.297356219344046,55.02705764770508,422400
2024-03-28 00:00:00+00:00,55.26093035481201,55.906435116154036,54.95221192763464,55.79417419433594,277600
2024-04-01 00:00:00+00:00,55.94386039059321,55.98128188996291,54.83995114016132,55.78482437133789,222000
2024-04-02 00:00:00+00:00,55.672555176246156,56.3180634954261,55.672555176246156,56.18709182739258,334300
2024-04-03 00:00:00+00:00,55.85966183195831,56.15902667894018,55.6444935712345,55.906436920166016,271500
2024-04-04 00:00:00+00:00,56.36483974033344,56.36483974033344,55.35448073408175,55.56965255737305,270300
2024-04-05 00:00:00+00:00,55.22351524921512,55.709984058341746,54.84931094360978,55.4854621887207,420300
2024-04-08 00:00:00+00:00,55.70062533493507,56.57065552914795,55.653850247133285,56.56129837036133,226500
2024-04-09 00:00:00+00:00,56.84195670553416,57.07583573069778,56.58001333933833,56.81389236450195,249600
2024-04-10 00:00:00+00:00,55.766112763025745,55.766112763025745,54.6996250283842,55.055118560791016,280400
2024-04-11 00:00:00+00:00,55.607073865254534,55.607073865254534,54.802533043506564,55.0925407409668,246200
2024-04-12 00:00:00+00:00,55.04576857173149,55.457394379258574,54.549946170765836,54.56865692138672,247700
2024-04-15 00:00:00+00:00,54.699623642759796,54.914791902306185,53.79217194791202,54.054115295410156,237400
2024-04-16 00:00:00+00:00,53.76410949640014,54.044763602674095,53.00634019762092,53.69862365722656,180900
2024-04-17 00:00:00+00:00,54.185084564635815,54.437674310818835,53.61442280701154,54.138309478759766,226900
2024-04-18 00:00:00+00:00,54.362840897058035,55.0738315596219,54.119604713675955,54.71833801269531,265500
2024-04-19 00:00:00+00:00,54.82124148536265,55.92515075784174,54.34412984935725,55.85966491699219,243800
2024-04-22 00:00:00+00:00,55.72868951166382,56.32741919868901,55.42932466815124,56.09354019165039,175000
2024-04-23 00:00:00+00:00,55.878377072542364,56.43033172266506,55.50417276809136,55.94386291503906,220800
2024-04-24 00:00:00+00:00,55.35448167291787,56.102897350409776,55.35448167291787,56.09354019165039,274200
2024-04-25 00:00:00+00:00,55.89708045021753,55.9438555360154,55.53222978479971,55.72868728637695,193100
2024-04-26 00:00:00+00:00,55.728694062953565,55.92515158841992,55.19545016885303,55.21416091918945,159700
2024-04-29 00:00:00+00:00,55.504166722009735,56.0186998150259,55.504166722009735,55.56965255737305,219400
2024-04-30 00:00:00+00:00,55.30771424836713,55.72869723310767,55.19545330867329,55.401268005371094,240000
2024-05-01 00:00:00+00:00,55.532237897256365,57.09454811714004,55.33578036697952,56.44904327392578,247200
2024-05-02 00:00:00+00:00,56.589368442095,56.99163706754222,56.449039604612764,56.91679763793945,176600
2024-05-03 00:00:00+00:00,58.00199952587827,61.61309232541861,57.86167068018619,60.12561798095703,1472400
2024-05-06 00:00:00+00:00,60.34078166969201,60.75241099141334,58.8907325913717,58.946861267089844,3440100
2024-05-07 00:00:00+00:00,59.30235976664876,59.4333314380793,58.881376845114616,59.03105926513672,1504700
2024-05-08 00:00:00+00:00,59.12461149882027,59.1994509225657,58.49781392748962,58.712982177734375,1387200
2024-05-09 00:00:00+00:00,58.712984953999296,59.21816447083215,58.48846310343612,58.87202453613281,1279700
2024-05-10 00:00:00+00:00,59.12461471557617,59.33042581860626,58.872024955361056,59.12461471557617,661800
2024-05-13 00:00:00+00:00,59.17139060853973,59.68592372617623,59.17139060853973,59.405269622802734,397800
2024-05-14 00:00:00+00:00,59.89247013872656,59.98707060461349,59.41946059173898,59.532981872558594,350900
2024-05-15 00:00:00+00:00,59.91139166832273,60.01545073852907,59.53298258270817,59.74110794067383,450800
2024-05-16 00:00:00+00:00,59.64650340413129,59.883008178619335,59.48568188969212,59.589744567871094,760400
2024-05-17 00:00:00+00:00,59.70326707294813,59.73164649165994,59.315399379188385,59.40999984741211,678300
2024-05-20 00:00:00+00:00,59.409996769474525,60.2708739773053,59.409996769474525,60.214115142822266,349000
2024-05-21 00:00:00+00:00,60.16681453353032,60.403319313314284,60.043834646361766,60.08167266845703,188900
2024-05-22 00:00:00+00:00,60.05329951203743,60.081678933762404,59.419468368333355,59.570831298828125,566600
2024-05-23 00:00:00+00:00,59.428921929150796,59.428921929150796,58.9653745726899,59.19241714477539,674200
2024-05-24 00:00:00+00:00,59.42891714601698,59.55190063445132,59.315395869110986,59.52351760864258,224800
2024-05-28 00:00:00+00:00,59.42891948947097,59.504602749576925,59.05051040649414,59.05051040649414,457500
2024-05-29 00:00:00+00:00,58.88969039916992,59.09781576101163,58.74778608722756,58.88969039916992,505300
2024-05-30 00:00:00+00:00,59.22079321151048,59.34377670288086,58.81400471671158,59.34377670288086,527900
2024-05-31 00:00:00+00:00,59.305936409584135,59.9019294563553,59.23025675772712,59.74110794067383,438500
2024-06-03 00:00:00+00:00,59.79786585118009,59.977611788012396,59.35323933256265,59.43838119506836,315600
2024-06-04 00:00:00+00:00,59.3627004825719,60.18573611625529,59.3627004825719,59.655967712402344,410200
2024-06-05 00:00:00+00:00,59.7884090511419,60.24249779527393,59.47622100961432,60.08167266845703,677900
2024-06-06 00:00:00+00:00,59.85462876048924,60.09113353497729,59.36269839650092,59.589744567871094,420600
2024-06-07 00:00:00+00:00,59.17349548095321,59.788409355027554,59.12619524651131,59.50460433959961,396700
2024-06-10 00:00:00+00:00,59.41946038020304,59.70326538562994,59.37215653865153,59.43838119506836,434600
2024-06-11 00:00:00+00:00,59.381621298249016,59.92085191432882,59.33432106344452,59.655967712402344,460900
2024-06-12 00:00:00+00:00,60.16681724469662,60.16681724469662,59.514065322238885,59.684349060058594,446600
2024-06-13 00:00:00+00:00,59.61812776102929,59.7884114981452,59.54244449618814,59.627586364746094,383800
2024-06-14 00:00:00+00:00,59.5140593420381,59.655963645554344,59.5140593420381,59.59920120239258,195600
2024-06-17 00:00:00+00:00,59.570827771104355,59.99653350687691,59.570827771104355,59.684349060058594,342700
2024-06-18 00:00:00+00:00,59.62758607675511,59.79786981304857,59.51406478881836,59.51406478881836,342500
2024-06-20 00:00:00+00:00,59.514064335036075,59.86409040862524,59.18295907742154,59.362701416015625,490500
2024-06-21 00:00:00+00:00,59.42892292067163,59.6559691053218,59.33432244885378,59.51406478881836,718500
2024-06-24 00:00:00+00:00,59.58028538655898,59.76002772515306,59.33432199644199,59.362701416015625,417600
2024-06-25 00:00:00+00:00,59.40054284110999,59.514064127785836,59.21133829079915,59.26810073852539,419600
2024-06-26 00:00:00+00:00,59.17349268304082,59.287013962089034,58.97482954251235,59.230255126953125,392400
2024-06-27 00:00:00+00:00,59.26810192789164,59.372161004313014,58.880234215920346,59.03159713745117,621400
2024-06-28 00:00:00+00:00,59.26809586849706,59.334316914348015,58.94644924203116,58.98428726196289,857600
2024-07-01 00:00:00+00:00,59.19241395366119,59.22079337144776,58.66264196606116,58.78562545776367,606500
2024-07-02 00:00:00+00:00,58.79509197375794,58.84239220979041,58.18963668270156,58.340999603271484,584100
2024-07-03 00:00:00+00:00,58.38830050696903,58.64372609921021,58.22747538202762,58.58696365356445,242200
2024-07-05 00:00:00+00:00,58.41668217694021,58.83292930138959,58.22747762627172,58.6910285949707,192800
2024-07-08 00:00:00+00:00,58.823469640021926,59.154574891155264,58.66264451177389,59.003211975097656,354300
2024-07-09 00:00:00+00:00,58.83292344981842,59.27755355834961,58.83292344981842,59.27755355834961,175600
2024-07-10 00:00:00+00:00,59.51405997370779,59.854627418740385,59.24917578702749,59.78840637207031,644300
2024-07-11 00:00:00+00:00,60.16681548678415,60.403320270315184,59.873551864822694,60.346561431884766,754300
2024-07-12 00:00:00+00:00,60.54522362469528,60.84794945411664,60.043834646361766,60.08167266845703,447000
2024-07-15 00:00:00+00:00,60.06275160158427,60.40331543121295,59.86408485666381,60.02490997314453,390100
2024-07-16 00:00:00+00:00,60.46008091199024,60.724968715602685,60.20465532035136,60.39385986328125,427200
2024-07-17 00:00:00+00:00,60.431704528340184,61.122298077254015,59.90193250328805,60.16681671142578,650800
2024-07-18 00:00:00+00:00,59.93031216882847,60.601984904375755,59.93031216882847,60.22357940673828,367400
2024-07-19 00:00:00+00:00,60.36548388860004,60.36548388860004,59.66542812245611,60.26142120361328,624300
2024-07-22 00:00:00+00:00,60.28033861926257,61.11283283463966,60.18573454334938,61.04661178588867,556300
2024-07-23 00:00:00+00:00,60.98039257929206,61.141214100037985,60.73442558326386,60.96147537231445,453400
2024-07-24 00:00:00+00:00,60.87632403796847,61.09391159381186,60.6587436996776,60.95200729370117,376200
2024-07-25 00:00:00+00:00,60.999315117246205,61.39664140946648,60.80064475358307,60.98985290527344,534900
2024-07-26 00:00:00+00:00,61.28311849835182,61.33987733691617,60.847950561734315,61.07499313354492,243500
2024-07-29 00:00:00+00:00,61.18851802822684,61.29258071063028,60.989854875698406,61.07499313354492,160200
2024-07-30 00:00:00+00:00,61.11283250084514,61.24527459762371,60.88578993744657,60.97092819213867,208500
2024-07-31 00:00:00+00:00,61.24527299569247,61.264197419053254,60.86686392155722,61.01823043823242,327700
2024-08-01 00:00:00+00:00,61.01823118481811,61.065535026246096,60.3654793131633,60.592525482177734,480500
2024-08-02 00:00:00+00:00,60.526298718272606,61.19797499013049,60.299256165940726,61.160133361816406,508400
2024-08-05 00:00:00+00:00,60.62090784688715,61.01823415100651,60.17627769904029,60.346561431884766,687800
2024-08-06 00:00:00+00:00,60.27087895194925,60.92363447259218,60.27087895194925,60.66820526123047,316900
2024-08-07 00:00:00+00:00,60.69658748747711,60.99931330362813,60.36547864502817,60.441158294677734,408100
2024-08-08 00:00:00+00:00,60.45062506360319,60.781730322237,60.36548319584354,60.70604705810547,289700
2024-08-09 00:00:00+00:00,60.592527288289304,60.78172822453511,60.46008158063009,60.63982391357422,256700
2024-08-12 00:00:00+00:00,60.866867022683095,60.866867022683095,60.55468619685242,60.81010818481445,191600
2024-08-13 00:00:00+00:00,60.989854294300805,61.00877150112418,60.706045669078094,60.84794998168945,278900
2024-08-14 00:00:00+00:00,60.847949939057735,61.00877145837979,60.74388725771919,60.79119110107422,142200
2024-08-15 00:00:00+00:00,61.21683906087042,61.21683906087042,60.72901898007961,60.9107551574707,357700
2024-08-16 00:00:00+00:00,60.92988212861128,61.00640127537425,60.63336176898645,60.71944808959961,380100
2024-08-19 00:00:00+00:00,60.83422861039739,60.91075140593821,60.61423104642913,60.66205596923828,222100
2024-08-20 00:00:00+00:00,60.69075786428208,60.83423264221839,60.49945451155903,60.537715911865234,433700
2024-08-21 00:00:00+00:00,60.78640763629748,60.78640763629748,60.451629506078405,60.547279357910156,787800
2024-08-22 00:00:00+00:00,60.681186881769655,60.786403901604864,60.51858141388451,60.57597351074219,200600
2024-08-23 00:00:00+00:00,60.537715832250164,60.8533632623413,60.49945443199428,60.547279357910156,187800
2024-08-26 00:00:00+00:00,60.700317549279966,60.77684034505056,60.40380083768823,60.49945068359375,182000
2024-08-27 00:00:00+00:00,60.31771457223394,60.49945073914438,60.31771457223394,60.4324951171875,187200
2024-08-28 00:00:00+00:00,60.49945081046157,60.63336205453319,60.384670265372705,60.40380096435547,153300
2024-08-29 00:00:00+00:00,60.595104283826025,60.60467145829398,60.260326153606954,60.547279357910156,245400
2024-08-30 00:00:00+00:00,60.59510411875282,60.87249379664037,60.279456689521574,60.786407470703125,265500
2024-09-03 00:00:00+00:00,60.795974830806,60.90118820833242,60.56641007800299,60.604671478271484,233600
2024-09-04 00:00:00+00:00,60.614234759607115,60.949016537395046,60.55684630824366,60.853363037109375,175300
2024-09-05 00:00:00+00:00,60.872490166753494,60.93944578862228,60.59510050540697,60.64292907714844,137400
2024-09-06 00:00:00+00:00,60.65249246787912,60.85335933304059,60.49945052554546,60.71944808959961,210200
2024-09-09 00:00:00+00:00,60.59510023772108,61.12118533409139,60.51858109112667,60.9968376159668,229200
2024-09-10 00:00:00+00:00,60.95857610029184,61.19770436224912,60.862926255032015,61.11161804199219,187800
2024-09-11 00:00:00+00:00,60.92031862374244,61.01597212396662,60.729018920909965,60.97771072387695,164600
2024-09-12 00:00:00+00:00,60.92988579816883,61.025535649585066,60.78640737223653,60.97771072387695,281500
2024-09-13 00:00:00+00:00,61.216838863810786,61.29336166381836,60.987274112596005,61.29336166381836,214100
2024-09-16 00:00:00+00:00,61.36031738787256,61.44640006480729,61.07336053619168,61.10205841064453,305500
2024-09-17 00:00:00+00:00,61.29336178105416,61.29336178105416,60.853362977784904,60.920318603515625,216600
2024-09-18 00:00:00+00:00,60.78640737223653,61.28379462697844,60.78640737223653,60.97771072387695,247600
2024-09-19 00:00:00+00:00,61.207275349935685,61.23596592673211,60.82466864744042,61.092491149902344,252100
2024-09-20 00:00:00+00:00,60.929885666301395,61.15944676872672,60.85336286628767,61.073360443115234,739700
2024-09-23 00:00:00+00:00,61.10205433643931,61.34117894888229,61.054229413950715,61.27422332763672,205000
2024-09-24 00:00:00+00:00,61.13075262952963,61.45596723243178,61.08292770385742,61.08292770385742,201200
2024-09-25 00:00:00+00:00,61.25510377866306,61.40814208984375,61.13075604591959,61.40814208984375,274200
2024-09-26 00:00:00+00:00,61.52292629644148,61.53249347139537,61.28379800590842,61.40814208984375,229800
2024-09-27 00:00:00+00:00,61.561187744140625,61.86727166434452,61.45597071241901,61.561187744140625,187800
2024-09-30 00:00:00+00:00,61.55161694608438,61.68552819719019,61.29336161827057,61.39857864379883,410300
2024-10-01 00:00:00+00:00,61.34118294061119,61.49422854062633,61.23596591500474,61.29336166381836,239600
2024-10-02 00:00:00+00:00,61.169013747942934,61.58987820025167,61.169013747942934,61.45596694946289,176900
2024-10-03 00:00:00+00:00,61.49422843575502,61.58987828679343,61.235965810573866,61.46553421020508,238300
2024-10-04 00:00:00+00:00,61.50379168996981,61.628135758632624,61.23596190747119,61.417701721191406,212200
2024-10-07 00:00:00+00:00,61.40813857980121,61.59944557986247,61.27422732856626,61.33162307739258,206500
2024-10-08 00:00:00+00:00,61.48465758688499,61.48465758688499,61.14031230563299,61.207271575927734,213600
2024-10-09 00:00:00+00:00,61.13075234805816,61.599445374626825,61.03510249715415,61.45596694946289,260700
2024-10-10 00:00:00+00:00,61.27423087624235,61.589881971407195,61.27423087624235,61.561187744140625,298100
2024-10-11 00:00:00+00:00,61.4559667317351,61.67596795588916,61.4559667317351,61.542049407958984,311000
2024-10-14 00:00:00+00:00,61.685528019502264,61.77161799360279,61.551616768782196,61.59944534301758,243200
2024-10-15 00:00:00+00:00,61.72379323039538,61.857704489383565,61.532493516874055,61.561187744140625,237700
2024-10-16 00:00:00+00:00,61.64726661963712,61.77161799360279,61.53248971765755,61.59944534301758,220300
2024-10-17 00:00:00+00:00,61.59944899754529,61.67597180181546,61.46553773888063,61.61857604980469,162600
2024-10-18 00:00:00+00:00,61.61856840422358,61.69509119899887,61.494224335925274,61.58030700683594,191900
2024-10-21 00:00:00+00:00,61.58031471062502,61.62814328774684,61.503799203892896,61.55162048339844,247300
2024-10-22 00:00:00+00:00,61.50379548254561,61.57075110789518,61.25510003226901,61.341182708740234,224200
2024-10-23 00:00:00+00:00,61.26466717523733,61.48466110229492,61.26466717523733,61.48466110229492,345700
2024-10-24 00:00:00+00:00,61.40813815764462,61.59944515639072,61.40813815764462,61.542049407958984,145000
2024-10-25 00:00:00+00:00,61.59944165420908,61.6472629279649,61.43683618773155,61.50379180908203,163500
2024-10-28 00:00:00+00:00,61.599445388339696,61.742923813535576,61.465534137521104,61.49422836303711,166200
2024-10-29 00:00:00+00:00,61.475094032290436,61.475094032290436,61.3124885559082,61.3124885559082,291000
2024-10-30 00:00:00+00:00,61.42727297441429,61.513355651294134,61.19770822297755,61.22640609741211,336100
2024-10-31 00:00:00+00:00,61.25509646667946,61.36031348576362,61.10205452495915,61.1307487487793,234000
2024-11-01 00:00:00+00:00,61.03509895909566,61.50379195849532,61.02553178527509,61.26466369628906,207500
2024-11-04 00:00:00+00:00,61.16901399735094,61.3603173487469,61.09249119726938,61.22640609741211,177400
2024-11-05 00:00:00+00:00,61.216842336394535,61.58988188557264,61.216842336394535,61.55162048339844,179100
2024-11-06 00:00:00+00:00,61.599448719348985,62.135093751588535,61.53249309031904,62.068138122558594,436000
2024-11-07 00:00:00+00:00,62.03944024466945,62.15422444380164,61.762050569978534,61.82900619506836,258900
2024-11-08 00:00:00+00:00,61.98205139924325,62.41247937242053,61.93422282550543,62.33595657348633,251800
2024-11-11 00:00:00+00:00,62.27856806495241,62.81421306176022,62.27856806495241,62.40291213989258,353000
2024-11-12 00:00:00+00:00,62.40290850444933,62.68029816095496,62.16378024514606,62.24030303955078,251500
2024-11-13 00:00:00+00:00,62.202045748087976,62.259434198871865,61.85770044815301,61.9055290222168,264100
2024-11-14 00:00:00+00:00,61.90552912608645,62.115963176134876,61.695095076038015,61.73335647583008,212300
2024-11-15 00:00:00+00:00,62.07667229630591,62.270084736625165,61.69950918382936,62.24107360839844,293800
2024-11-18 00:00:00+00:00,62.183046482042904,62.42481570261351,62.06699460001303,62.328102111816406,196800
2024-11-19 00:00:00+00:00,62.14436171630874,62.47316431048392,61.89291966427355,62.41514205932617,174000
2024-11-20 00:00:00+00:00,62.21205609153585,62.289424011003206,61.86390783214365,62.25074005126953,274400
2024-11-21 00:00:00+00:00,62.36678971730788,62.41514651553248,62.1733772808325,62.23139953613281,384100
2024-11-22 00:00:00+00:00,62.27975161972883,62.83098513798749,62.27975161972883,62.792301177978516,444700
2024-11-25 00:00:00+00:00,62.76329058391857,63.04374376269988,62.73427945821895,62.8599967956543,451300
2024-11-26 00:00:00+00:00,62.77296741006189,62.86000079269488,62.56987476082862,62.734283447265625,184100
2024-11-27 00:00:00+00:00,62.69559665778261,62.859997958595955,62.59889044425777,62.74394607543945,233600
2024-11-29 00:00:00+00:00,62.79230287130745,62.94703133730496,62.666585531546275,62.74394607543945,138800
2024-12-02 00:00:00+00:00,62.918015496510485,62.96637228875502,62.647235167646514,62.705257415771484,201600
2024-12-03 00:00:00+00:00,62.859998417186986,62.859998417186986,62.405471094271995,62.46349334716797,287500
2024-12-04 00:00:00+00:00,62.44415097214052,62.637563387953236,62.395794179081975,62.61822509765625,242100
2024-12-05 00:00:00+00:00,62.618230149584896,62.66658694654478,62.511851098842214,62.62790298461914,257300
2024-12-06 00:00:00+00:00,62.52152110525602,62.647238442168124,62.23139509304535,62.41514205932617,354500
2024-12-09 00:00:00+00:00,62.38613375624236,62.68592523840194,62.38613375624236,62.62790298461914,294200
2024-12-10 00:00:00+00:00,62.46348979486181,62.724604674466455,62.405467545265566,62.68592071533203,272100
2024-12-11 00:00:00+00:00,62.70526405919937,62.71493689431521,62.47316766389903,62.69559860229492,848300
2024-12-12 00:00:00+00:00,62.70526193655515,62.70526193655515,62.4248161315918,62.4248161315918,270300
2024-12-13 00:00:00+00:00,62.434484339110455,62.6472424445628,62.434484339110455,62.5118522644043,211100
2024-12-16 00:00:00+00:00,62.50217907468186,62.60855812680467,62.47316794741408,62.540863037109375,231400
2024-12-17 00:00:00+00:00,62.52152598153344,62.58922107256759,62.46349634763878,62.550537109375,285500
2024-12-18 00:00:00+00:00,62.521526811609526,62.6762552882226,62.24107360839844,62.24107360839844,449000
2024-12-19 00:00:00+00:00,62.32810440610926,62.560208178712735,62.318438949242626,62.473167419433594,350300
2024-12-20 00:00:00+00:00,62.32810423200925,62.618230257847515,62.32810423200925,62.376461029052734,1039300
2024-12-23 00:00:00+00:00,62.42481800046639,62.560208178712735,62.347450076265226,62.473167419433594,275800
2024-12-24 00:00:00+00:00,62.38613022123195,62.511847556708226,62.192710422563565,62.25074005126953,305400
2024-12-26 00:00:00+00:00,62.18305000224791,62.48284149169922,62.18305000224791,62.48284149169922,365000
2024-12-27 00:00:00+00:00,62.424817296369724,62.46349387982272,62.289427119650455,62.30876541137695,237800
2024-12-30 00:00:00+00:00,62.32810405277855,62.608557242759375,62.23139783718099,62.50217819213867,244600
2024-12-31 00:00:00+00:00,62.42481859780626,62.91802251833255,62.42481859780626,62.666587829589844,208300
2025-01-02 00:00:00+00:00,62.6182312048577,62.91802269206951,62.589220077477385,62.7632942199707,437400
2025-01-03 00:00:00+00:00,62.80197542752915,63.02439897982848,62.67625071011455,62.898681640625,232700
2025-01-06 00:00:00+00:00,62.71493156932091,62.9663736135035,62.63756365138615,62.84065628051758,408300
2025-01-07 00:00:00+00:00,62.695597187189996,62.90835528566789,62.67625151739498,62.811641693115234,227300
2025-01-08 00:00:00+00:00,62.70526552370695,63.20814966651605,62.70526552370695,63.15012741088867,578300
2025-01-10 00:00:00+00:00,63.15012822615522,63.188804811598416,62.92769727969278,63.063087463378906,288700
2025-01-13 00:00:00+00:00,62.966380362843125,63.08243225218482,62.92769639972923,63.0244026184082,312600
2025-01-14 00:00:00+00:00,63.05340824500709,63.3435342539431,62.918018075026524,63.2951774597168,391200
2025-01-15 00:00:00+00:00,63.34353256225586,63.50793385309725,62.995384312114844,63.34353256225586,856100
2025-01-16 00:00:00+00:00,63.20814381123581,63.51760810960054,63.20814381123581,63.449913024902344,680800
2025-01-17 00:00:00+00:00,63.4499118685164,63.6143131600428,63.33385999191562,63.56596374511719,572200
2025-01-21 00:00:00+00:00,63.614312639447405,63.7787139296284,63.594974349277564,63.7206916809082,462700
2025-01-22 00:00:00+00:00,63.70136167655453,63.740045640136614,63.31452941894531,63.31452941894531,337400
2025-01-23 00:00:00+00:00,63.304852768421284,63.55629482744583,63.24683051565069,63.536949157714844,288800
