"('date', '')","('open', 'AXP')","('high', 'AXP')","('low', 'AXP')","('close', 'AXP')","('volume', 'AXP')"
2024-02-06 00:00:00+00:00,202.00500645846634,203.61758474585366,200.5890811322415,202.21148681640625,3255300
2024-02-07 00:00:00+00:00,203.61757741475162,205.65295874517298,202.16232755015318,205.58413696289062,3272100
2024-02-08 00:00:00+00:00,204.76802814202918,207.80635926844434,204.47304118719106,207.6785430908203,4136600
2024-02-09 00:00:00+00:00,208.01286476588535,210.66771748137123,206.89192628585084,208.91748046875,4785100
2024-02-12 00:00:00+00:00,208.70117113689196,210.43173846207998,208.07187256376343,208.71099853515625,4041400
2024-02-13 00:00:00+00:00,206.70509831851615,207.44255823117274,204.13873722232483,206.16429138183594,3381700
2024-02-14 00:00:00+00:00,207.61953822883964,207.75719681028093,205.32850933849383,207.37371826171875,2770800
2024-02-15 00:00:00+00:00,207.93419667878612,209.55660247350832,207.12789997831845,208.97647094726562,2644500
2024-02-16 00:00:00+00:00,208.9764689907981,210.70703615587732,208.32750067752087,209.00596618652344,2831300
2024-02-20 00:00:00+00:00,207.47204145990034,210.17606095760047,206.76407879111883,208.9371337890625,3341700
2024-02-21 00:00:00+00:00,208.06204222243932,209.13381376088418,205.6038423616055,207.36390686035156,2599400
2024-02-22 00:00:00+00:00,208.92730140094505,211.94597778661588,208.92730140094505,210.4120635986328,3027800
2024-02-23 00:00:00+00:00,211.40516444872787,212.7031010322162,210.67753196977293,210.97251892089844,2617000
2024-02-26 00:00:00+00:00,209.85157847794233,213.90268655629023,209.68442270811005,213.3323974609375,2684500
2024-02-27 00:00:00+00:00,213.79453547661777,214.43367639594095,212.68343942317804,214.33534240722656,2428100
2024-02-28 00:00:00+00:00,213.54872754417755,215.53495719960353,213.13575177488994,214.384521484375,2599200
2024-02-29 00:00:00+00:00,215.32844810982118,216.0659079574461,214.01084177928382,215.75125122070312,5186500
2024-03-01 00:00:00+00:00,215.6431049566569,216.69522161476434,214.77781387362725,215.9872589111328,2342800
2024-03-04 00:00:00+00:00,215.40713001705817,215.90859735338506,213.60772604036475,215.2498016357422,2625300
2024-03-05 00:00:00+00:00,213.80436719271364,215.23994733277488,212.5064306241175,213.56837463378906,2672300
2024-03-06 00:00:00+00:00,213.98136125617063,215.62343684437107,213.63722230266382,214.7974853515625,2727900
2024-03-07 00:00:00+00:00,217.3146791145764,220.93315684552582,217.11802614090374,219.68438720703125,2974100
2024-03-08 00:00:00+00:00,219.3107392257728,221.13964041432908,219.1140862492565,219.63522338867188,2242800
2024-03-11 00:00:00+00:00,218.2094776502637,218.64212321486488,214.64016674596473,216.50840759277344,2808200
2024-03-12 00:00:00+00:00,217.54084811139938,219.70406086714073,215.96759428704547,218.92726135253906,2067700
2024-03-13 00:00:00+00:00,219.40906361647595,219.75321756306764,218.16029401455893,219.08457946777344,2693100
2024-03-14 00:00:00+00:00,220.53001596247074,220.539843360206,215.43663325472585,216.78372192382812,2417900
2024-03-15 00:00:00+00:00,217.28516630856913,217.8948099879147,213.58803965668668,214.80731201171875,5267900
2024-03-18 00:00:00+00:00,216.22324341555017,218.02264742805465,215.32847011178612,217.27536010742188,1893000
2024-03-19 00:00:00+00:00,217.35402361141954,218.23896951472628,215.70210558727698,217.9833221435547,1817600
2024-03-20 00:00:00+00:00,217.78666447373917,224.24680543749486,217.5310021044147,224.0993194580078,2249700
2024-03-21 00:00:00+00:00,225.27925036146144,227.81611421237506,225.16126157888965,225.28907775878906,3523700
2024-03-22 00:00:00+00:00,225.22027726861126,226.6853548029592,222.1327788021734,222.18194580078125,2284700
2024-03-25 00:00:00+00:00,221.57226695798246,223.19468763330352,221.46410557962773,222.250732421875,2119500
2024-03-26 00:00:00+00:00,222.83085839039052,223.07667833478152,220.56932690492022,220.7069854736328,2106400
2024-03-27 00:00:00+00:00,223.40117916515715,224.18780604675493,221.3756250725133,223.94198608398438,2153100
2024-03-28 00:00:00+00:00,224.64012530505636,224.64012530505636,222.55556178184918,223.88299560546875,2295800
2024-04-01 00:00:00+00:00,223.63716551946024,224.7482765214945,223.03736422681249,223.8043212890625,1616700
2024-04-02 00:00:00+00:00,222.58506099301172,223.17503492077572,220.83482401194814,221.7591094970703,1984500
2024-04-03 00:00:00+00:00,222.03443203920676,223.46018489489242,221.4837976952449,222.84072875976562,2070100
2024-04-04 00:00:00+00:00,226.0068061938847,226.53941577008308,216.2125933276898,216.58738708496094,3035300
2024-04-05 00:00:00+00:00,216.99178257371713,220.0691157650799,216.51835017123318,219.41815185546875,1827900
2024-04-08 00:00:00+00:00,220.40450238516488,221.77549546932525,220.07901286948194,221.0456085205078,1401200
2024-04-09 00:00:00+00:00,219.9409214534826,220.86805559405565,214.9895588893011,216.833984375,3503000
2024-04-10 00:00:00+00:00,214.5358498425315,216.49864479655298,212.5730699386565,214.67393493652344,3115000
2024-04-11 00:00:00+00:00,214.52597473208832,216.17313788148508,211.5768536154202,215.21640014648438,3139000
2024-04-12 00:00:00+00:00,214.03281157178466,215.2953080581504,213.16483959360374,215.21640014648438,2441200
2024-04-15 00:00:00+00:00,218.8559656049455,219.68447617387315,213.8552985530676,215.41368103027344,3459000
2024-04-16 00:00:00+00:00,214.72325913798383,216.38029535362685,213.54952828735063,215.35450744628906,4176700
2024-04-17 00:00:00+00:00,216.55782083495333,217.2679770432233,213.55939521681623,214.69366455078125,2256800
2024-04-18 00:00:00+00:00,215.27558834176918,218.4219718736532,214.21035405494615,214.52598571777344,3901500
2024-04-19 00:00:00+00:00,215.84765063108614,228.43318424481978,215.84765063108614,227.88082885742188,7573700
2024-04-22 00:00:00+00:00,228.8573033675739,232.15162978729816,224.57665059103553,229.8140411376953,5151300
2024-04-23 00:00:00+00:00,231.55982586321954,236.14623706286045,230.47486093097484,235.69253540039062,4684500
2024-04-24 00:00:00+00:00,235.0119734657167,237.26079624245727,234.71607256348346,235.850341796875,4429200
2024-04-25 00:00:00+00:00,234.87388607396778,235.18950266313846,232.19107734036504,233.85797119140625,3329000
2024-04-26 00:00:00+00:00,232.77301631694505,233.68043474402754,231.21461889321245,232.41793823242188,2993300
2024-04-29 00:00:00+00:00,233.35494921261966,235.85035369205352,232.4179421834104,235.65309143066406,3696300
2024-04-30 00:00:00+00:00,234.6273185480441,236.33365893109573,230.57351661999778,230.8299560546875,3564300
2024-05-01 00:00:00+00:00,230.03101857415086,231.924763245068,228.0682238388593,228.2950897216797,4176000
2024-05-02 00:00:00+00:00,230.38612667213403,230.75106263098417,227.75263694038074,229.32089233398438,2734900
2024-05-03 00:00:00+00:00,230.0704754119908,230.15925622022357,225.99695788381555,227.61453247070312,3203100
2024-05-06 00:00:00+00:00,229.12361321357668,231.3625782333086,228.1570176084204,231.1258544921875,2259600
2024-05-07 00:00:00+00:00,232.27986553850727,232.77302873497968,230.2184469892877,231.45135498046875,2084300
2024-05-08 00:00:00+00:00,231.19488324165977,233.611394764247,230.32692631470772,233.00973510742188,2501900
2024-05-09 00:00:00+00:00,232.73356099280977,236.10679514181842,232.3390214416671,235.8700714111328,3166300
2024-05-10 00:00:00+00:00,237.21148700266693,240.20991248242444,237.02408258827975,238.98687744140625,2590800
2024-05-13 00:00:00+00:00,239.62798614302713,240.2099150833704,234.84431232729318,235.38677978515625,2768800
2024-05-14 00:00:00+00:00,234.89361385964284,238.7797420804985,234.84430958233767,238.22740173339844,2387300
2024-05-15 00:00:00+00:00,238.32603029222702,239.5490652803819,236.96489517300165,238.3950653076172,2013400
2024-05-16 00:00:00+00:00,238.41480344550823,240.02252019128193,237.55670434814215,238.02027893066406,2605900
2024-05-17 00:00:00+00:00,239.48004037715728,239.86470705098827,238.59233763360027,239.49977111816406,1848700
2024-05-20 00:00:00+00:00,239.78579937630252,241.06802664040012,238.7896151815787,238.98687744140625,1983200
2024-05-21 00:00:00+00:00,239.02632341203477,240.24937350083843,238.03999706465478,239.75621032714844,1825800
2024-05-22 00:00:00+00:00,239.58851514507106,240.14085544199426,236.25472757417054,236.80706787109375,2292700
2024-05-23 00:00:00+00:00,237.53698535748924,237.53698535748924,231.9050550711019,232.24041748046875,3272600
2024-05-24 00:00:00+00:00,233.62125956041052,236.78737376187377,233.45358588714518,234.92320251464844,1624200
2024-05-28 00:00:00+00:00,234.499083572243,235.20923972965952,232.6546581620851,234.00592041015625,2315400
2024-05-29 00:00:00+00:00,232.23053135024907,234.41031916125428,231.4611980169873,232.71383666992188,2711300
2024-05-30 00:00:00+00:00,233.13793501201744,234.07495700617395,231.76694210232117,233.976318359375,2386300
2024-05-31 00:00:00+00:00,234.74567006429035,236.90572716744305,232.68425161567671,236.71832275390625,5102500
2024-06-03 00:00:00+00:00,236.89585613427556,238.05972905637455,230.33679190979643,233.6409912109375,2677200
2024-06-04 00:00:00+00:00,233.15767916936124,236.7183178016333,232.5067001833719,234.00592041015625,2512100
2024-06-05 00:00:00+00:00,233.01957780506459,234.44974786516207,230.50444284412393,231.4809112548828,2925100
2024-06-06 00:00:00+00:00,231.57953790685477,233.16752380078762,229.51811961818908,230.15924072265625,2709600
2024-06-07 00:00:00+00:00,229.232131710446,230.91874149607338,228.54170621193927,229.4885711669922,2212500
2024-06-10 00:00:00+00:00,228.7783676993723,230.72143159059019,227.44683630929188,229.2616729736328,2933500
2024-06-11 00:00:00+00:00,228.47263507535789,228.47263507535789,221.14423752010296,221.45985412597656,3168100
2024-06-12 00:00:00+00:00,224.32017745196228,225.27691514252245,219.78308561800407,220.97653198242188,3091100
2024-06-13 00:00:00+00:00,220.3551594846254,220.6905068103136,217.7216701032303,219.15184020996094,3011300
2024-06-14 00:00:00+00:00,218.3529303619545,222.5546751599359,218.31346888020127,221.7458953857422,2373800
2024-06-17 00:00:00+00:00,221.13437181847067,225.34598968334876,220.9568402937936,225.1487274169922,2426700
2024-06-18 00:00:00+00:00,224.46815909045745,226.17449951171875,223.66923713166304,226.17449951171875,2176500
2024-06-20 00:00:00+00:00,225.43473217316682,228.51206535105348,223.34372527538687,227.0621795654297,2968100
2024-06-21 00:00:00+00:00,227.9498876924003,227.9498876924003,224.3892488990729,227.22987365722656,5064300
2024-06-24 00:00:00+00:00,228.51208226427443,230.70172797218856,227.062196371338,228.30496215820312,2152600
2024-06-25 00:00:00+00:00,227.7032935200721,228.13727950638497,225.4150092468388,227.43698120117188,3206800
2024-06-26 00:00:00+00:00,226.89452378584275,229.31103556295974,226.0068360249629,227.52577209472656,3151900
2024-06-27 00:00:00+00:00,226.64794013544937,227.18056482729,224.26103201869756,225.27694702148438,2264200
2024-06-28 00:00:00+00:00,226.11531178110957,230.40583734859555,225.6122907694635,228.3838653564453,3901100
2024-07-01 00:00:00+00:00,229.15320203571184,231.58942931714503,228.38386868895878,230.6129608154297,2792700
2024-07-02 00:00:00+00:00,230.3565155681217,232.96041645681748,229.78444449520768,232.74342346191406,1871700
2024-07-03 00:00:00+00:00,233.26619073608782,234.33142504102705,231.97410557597476,232.48699951171875,1365900
2024-07-05 00:00:00+00:00,233.17945422092282,234.158816046727,231.05252728902877,233.10031127929688,2488300
2024-07-08 00:00:00+00:00,233.6938910753774,236.92878942057268,231.2504071543397,231.9923553466797,2638600
2024-07-09 00:00:00+00:00,232.44738728685851,236.63197021230812,231.60650676205267,235.19754028320312,1943400
2024-07-10 00:00:00+00:00,234.030234447833,236.8793050233511,233.09042140029345,236.36488342285156,2203000
2024-07-11 00:00:00+00:00,236.3055507537816,237.37395797410775,234.41606747498588,236.1868438720703,1868700
2024-07-12 00:00:00+00:00,236.40446143154264,237.6806055772544,234.6831363304917,236.068115234375,2612200
2024-07-15 00:00:00+00:00,237.86857174882152,242.03338063545294,237.86857174882152,241.38046264648438,3054400
2024-07-16 00:00:00+00:00,241.51896156506524,247.07862154744095,241.18261535932854,246.9500274658203,3074600
2024-07-17 00:00:00+00:00,246.13882635617927,248.14703150043977,244.72418577755124,247.2764892578125,2471900
2024-07-18 00:00:00+00:00,248.10745639258622,251.00599315969689,245.10008486820612,246.52462768554688,4053300
2024-07-19 00:00:00+00:00,239.20408749922393,240.76712675263386,235.0986319964458,239.77786254882812,5750400
2024-07-22 00:00:00+00:00,240.40109606334642,242.97318910966334,237.3244836918945,242.12242126464844,2590000
2024-07-23 00:00:00+00:00,244.30869714595156,246.31690229453864,242.40929656982507,244.24932861328125,2564000
2024-07-24 00:00:00+00:00,242.36971477101275,242.98305370861337,238.08619922509158,238.40277099609375,2838100
2024-07-25 00:00:00+00:00,237.42342588223096,242.330183325586,236.8199740709813,237.6014862060547,3828800
2024-07-26 00:00:00+00:00,239.33267506448755,243.74479993511451,239.28322393162279,243.2501678466797,2174400
2024-07-29 00:00:00+00:00,243.98224647017398,245.2979697322497,241.68714616776307,245.2287139892578,2059300
2024-07-30 00:00:00+00:00,246.78185738160232,250.95653847587468,246.55431574407908,249.76942443847656,2498800
2024-07-31 00:00:00+00:00,250.39268103774825,253.48906795130233,249.71997348192897,250.32342529296875,2180700
2024-08-01 00:00:00+00:00,251.12471720520452,252.26236497002114,243.7645893179423,246.0102081298828,3929700
2024-08-02 00:00:00+00:00,241.88498224670872,242.02347862984416,227.580230477957,229.78628540039062,6902600
2024-08-05 00:00:00+00:00,224.20685461526818,228.30240810874653,219.64634570508065,223.4945831298828,4890700
2024-08-06 00:00:00+00:00,224.52342036941752,230.67663010464344,224.0683521735456,228.6387481689453,3148200
2024-08-07 00:00:00+00:00,231.5076033195215,233.63451522892902,226.0567481284334,226.34364318847656,2665300
2024-08-08 00:00:00+00:00,228.569487262893,231.98244559703167,228.5299082432949,231.03274536132812,2239200
2024-08-09 00:00:00+00:00,231.0129777779828,235.78122332238593,230.5875863270759,235.29649353027344,1956400
2024-08-12 00:00:00+00:00,235.6427289665744,236.42425613625252,232.8727861929214,234.5050811767578,1747000
2024-08-13 00:00:00+00:00,236.1472626041223,236.7012481380652,233.93130537337683,236.42425537109375,1913200
2024-08-14 00:00:00+00:00,237.23546033031573,241.46951016542153,236.9386780326266,241.14305114746094,2132500
2024-08-15 00:00:00+00:00,245.10998834032782,247.67217892528564,242.71597085336225,246.8214111328125,2656800
2024-08-16 00:00:00+00:00,246.7125903137816,249.04725435462888,246.45538706422937,249.0076904296875,2149700
2024-08-19 00:00:00+00:00,249.2945761897666,251.38192423705922,249.13629029637625,251.32257080078125,1653400
2024-08-20 00:00:00+00:00,251.49075194327017,251.88645159442484,249.5517874246744,250.3629913330078,1659700
2024-08-21 00:00:00+00:00,246.95991580306665,247.1379912095482,240.73745058858538,243.65577697753906,3502500
2024-08-22 00:00:00+00:00,244.12073573946017,246.24764777397803,243.12156921670817,245.10009765625,1981300
2024-08-23 00:00:00+00:00,245.33750661917517,249.46273626988312,245.33750661917517,248.60208129882812,1868200
2024-08-26 00:00:00+00:00,249.71007129111132,253.40992488869384,249.24511590255239,251.15440368652344,1931000
2024-08-27 00:00:00+00:00,250.97632999655428,253.9243331502782,250.97632999655428,252.29205322265625,2518100
2024-08-28 00:00:00+00:00,251.4808700385594,255.85341618441723,251.0258018446582,254.32994079589844,2557100
2024-08-29 00:00:00+00:00,255.23014216911815,258.76182231216137,254.07268986872893,257.0503845214844,2423500
2024-08-30 00:00:00+00:00,257.6934267442517,258.9399093209641,253.35057252165308,255.87318420410156,3442100
2024-09-03 00:00:00+00:00,253.0241206502365,254.71576915418436,250.07610232616244,251.5797882080078,2970300
2024-09-04 00:00:00+00:00,252.25247734220517,253.82538866221904,247.9689616543359,249.03736877441406,3062600
2024-09-05 00:00:00+00:00,249.99694630752697,250.45199935664226,245.70352848756045,249.1362762451172,2711200
2024-09-06 00:00:00+00:00,248.59217959709233,250.84771572818835,240.7077582728637,241.43980407714844,3653000
2024-09-09 00:00:00+00:00,245.58484732362774,250.43223605657766,244.87257586397334,248.22618103027344,3080800
2024-09-10 00:00:00+00:00,249.01758474188338,249.78920960752856,238.00706940483124,242.78521728515625,3630900
2024-09-11 00:00:00+00:00,241.77616902327247,251.89635284941446,240.88583726439163,251.451171875,3149900
2024-09-12 00:00:00+00:00,251.4313894581638,254.24089612720383,249.87823743856984,252.41075134277344,2279600
2024-09-13 00:00:00+00:00,253.4791704896895,257.416422585572,253.0043128171943,256.21942138671875,2199200
2024-09-16 00:00:00+00:00,258.50462663708544,260.02810196387117,256.3678123344367,258.2869873046875,2170200
2024-09-17 00:00:00+00:00,258.71237017774143,264.3511883563626,258.5442121652618,262.55072021484375,2765700
2024-09-18 00:00:00+00:00,261.561432490239,263.4905096385699,258.1979404533568,259.3652648925781,2577400
2024-09-19 00:00:00+00:00,264.9546097723828,267.20025876328003,263.4905181201114,265.86474609375,2973300
2024-09-20 00:00:00+00:00,265.5184801339705,268.57530260011663,264.0840652935806,266.1021423339844,5847200
2024-09-23 00:00:00+00:00,268.44670792535226,269.4854534071611,264.1829818116003,264.4302978515625,2534900
2024-09-24 00:00:00+00:00,264.8952700358405,265.6174437867706,260.20616728117034,263.3520202636719,2340300
2024-09-25 00:00:00+00:00,264.22257565417004,265.8350811555769,262.6991003093506,263.3124694824219,2116300
2024-09-26 00:00:00+00:00,265.4096906731758,266.102157473122,263.4806134798653,265.27117919921875,1430600
2024-09-27 00:00:00+00:00,265.1228172095454,269.7525666226915,264.5490572319978,268.14996337890625,2231900
2024-09-30 00:00:00+00:00,267.2002555349331,268.56544490551624,264.4204256617674,268.2884521484375,2113100
2024-10-01 00:00:00+00:00,268.36759043403987,268.9116736669775,263.6586831906328,265.71636962890625,2429500
2024-10-02 00:00:00+00:00,265.71637438329196,268.4764299983664,263.3915974383349,268.011474609375,2009500
2024-10-03 00:00:00+00:00,266.7452275125999,268.1895448679414,264.7666990077681,265.70648193359375,1614500
2024-10-04 00:00:00+00:00,270.03093151763494,274.5339351410813,267.7992709265801,273.7206115722656,2239600
2024-10-07 00:00:00+00:00,272.11381321486954,274.057829022577,269.33661750645433,271.5583801269531,3287500
2024-10-08 00:00:00+00:00,269.0391063262826,270.2789178761733,263.99059732738806,266.9165344238281,3332800
2024-10-09 00:00:00+00:00,266.6189606824936,269.3763000373038,266.2321552638085,269.20770263671875,2087000
2024-10-10 00:00:00+00:00,268.72165346062036,270.6755972824854,267.68022407492043,268.2654113769531,2052800
2024-10-11 00:00:00+00:00,269.1680500062883,274.851326745905,268.791142454298,273.9090881347656,1723200
2024-10-14 00:00:00+00:00,273.9090621199094,275.4365182707005,272.86760236166526,274.26611328125,1399000
2024-10-15 00:00:00+00:00,278.28315137624924,279.1262292926355,274.64305130994785,275.0497131347656,2264600
2024-10-16 00:00:00+00:00,276.6069283984723,279.57254802050085,275.4266253493441,279.38409423828125,2243600
2024-10-17 00:00:00+00:00,281.68516277376574,284.0259122734086,280.1775629402076,283.4506530761719,3571900
2024-10-18 00:00:00+00:00,274.5438639742767,276.9243264212698,266.85703218369133,274.5339660644531,7884400
2024-10-21 00:00:00+00:00,272.758520777744,274.10742111509524,267.3331046264297,268.5332336425781,4092700
2024-10-22 00:00:00+00:00,268.4142276393191,270.606205912201,266.3908467811319,270.1797180175781,2595400
2024-10-23 00:00:00+00:00,269.7829695426189,271.1219719525715,266.7677396430455,269.0192565917969,2051100
2024-10-24 00:00:00+00:00,268.02741175506605,269.0192609237679,266.5197816465853,267.7794494628906,3490600
2024-10-25 00:00:00+00:00,269.43580702250455,270.9434370548776,264.1790188012903,265.1708679199219,2993300
2024-10-28 00:00:00+00:00,267.04542890228066,269.753187709274,265.4981468036647,269.25726318359375,2336900
2024-10-29 00:00:00+00:00,268.09682380532445,269.58459758952455,267.382691178155,268.22576904296875,1749000
2024-10-30 00:00:00+00:00,268.7911261630457,272.8279595658818,268.0670653692208,271.84600830078125,2152900
2024-10-31 00:00:00+00:00,271.46912036889574,271.8459976143921,266.45036616708313,267.87860107421875,2315400
2024-11-01 00:00:00+00:00,270.08051049521555,272.5105530117712,268.74153836245404,270.46734619140625,2508300
2024-11-04 00:00:00+00:00,270.11027343557714,270.59630011580117,267.5116334311809,267.98773193359375,1944000
2024-11-05 00:00:00+00:00,269.5052823597734,273.92892158773986,268.97960346229416,273.6908874511719,1859600
2024-11-06 00:00:00+00:00,285.65256757194084,294.4105826274736,284.47226461081385,292.75421142578125,5380500
2024-11-07 00:00:00+00:00,289.9373791097415,290.65151177824185,282.3298820679556,284.4822082519531,3876900
2024-11-08 00:00:00+00:00,284.343314297899,287.73545179556214,283.6192837720163,285.2558288574219,1814400
2024-11-11 00:00:00+00:00,288.1222648511335,291.7821908260918,288.06275632055167,290.5820617675781,2299500
2024-11-12 00:00:00+00:00,289.6199607019159,291.15731482413526,285.2359740058804,286.1584167480469,2251400
2024-11-13 00:00:00+00:00,285.57324880525175,288.24129543506797,285.09715026942575,285.2955322265625,2118100
2024-11-14 00:00:00+00:00,285.989786201861,288.1916925712179,285.01776311794924,285.9501037597656,2979400
2024-11-15 00:00:00+00:00,285.6525632127807,288.18176650869333,283.16301209042,284.5317687988281,2614400
2024-11-18 00:00:00+00:00,284.6011987289162,285.1764579200678,281.2983240948685,283.2126159667969,2074400
2024-11-19 00:00:00+00:00,279.5923625252035,284.2837894833567,279.0170730859637,283.2225036621094,2512900
2024-11-20 00:00:00+00:00,283.8176468451801,285.97987086956283,282.76628909868805,285.36492919921875,2387400
2024-11-21 00:00:00+00:00,287.4577432060201,291.67310231771484,285.18640005644477,290.61181640625,2410300
2024-11-22 00:00:00+00:00,291.0085739540476,299.45914922817144,290.125843830834,298.84417724609375,3788900
2024-11-25 00:00:00+00:00,300.5798921052034,303.30747744288703,300.034387145201,302.7222900390625,3478400
2024-11-26 00:00:00+00:00,303.1189978747368,304.46792843037105,299.5384370470226,303.079345703125,2130500
2024-11-27 00:00:00+00:00,304.49769631153066,305.3110198984466,300.3220197657244,301.7701110839844,1697000
2024-11-29 00:00:00+00:00,304.7456538392272,305.2812608598976,302.1866963295071,302.19659423828125,1326600
2024-12-02 00:00:00+00:00,303.7141424755706,304.3489405081179,297.4655044704689,299.7963562011719,2166900
2024-12-03 00:00:00+00:00,301.3634318404994,302.5040522703876,298.6854573880009,299.64752197265625,2128700
2024-12-04 00:00:00+00:00,299.5384598627798,301.0559879354372,298.25896591325755,300.1335754394531,1561200
2024-12-05 00:00:00+00:00,299.81618046779363,300.9568010149604,297.87216447538884,298.0804443359375,2793600
2024-12-06 00:00:00+00:00,299.181416074888,302.25612447085234,298.1697104888798,301.5122375488281,1797600
2024-12-09 00:00:00+00:00,301.5915805139583,302.58342967122286,293.7460500477354,294.3014831542969,2377900
2024-12-10 00:00:00+00:00,295.00567537325924,302.49415436203174,294.09319113688184,299.64752197265625,2967800
2024-12-11 00:00:00+00:00,300.8972748107128,301.651089858301,297.09850584639526,299.87567138671875,2071200
2024-12-12 00:00:00+00:00,301.1552004786852,301.96852414942845,297.8126732619811,297.8523254394531,1668100
2024-12-13 00:00:00+00:00,299.994706392343,301.8395616800243,298.79457731227154,299.6773376464844,1662000
2024-12-16 00:00:00+00:00,301.2245873173722,301.72051187320005,298.3779549411008,301.09564208984375,1813700
2024-12-17 00:00:00+00:00,299.8657405537055,300.5600470670552,297.2572027119597,298.8838195800781,3611500
2024-12-18 00:00:00+00:00,300.1335688468815,301.11548985208094,284.0953542385589,285.4343566894531,3541200
2024-12-19 00:00:00+00:00,290.6316230651167,294.4403201168157,288.82648064109543,290.6911315917969,3540200
2024-12-20 00:00:00+00:00,289.9670915141252,300.2525618762562,289.6199382740713,296.2157287597656,6232400
2024-12-23 00:00:00+00:00,294.06346530292495,297.31672950788976,292.78397134402996,296.3645324707031,1902400
2024-12-24 00:00:00+00:00,296.85054764464564,301.14524124808446,295.5710537354166,300.9865417480469,862900
2024-12-26 00:00:00+00:00,299.0227165659291,302.40492607032627,298.5565462173738,301.5122375488281,1228900
2024-12-27 00:00:00+00:00,298.39783972631983,302.6032706744012,296.2752678961012,298.59619140625,1676000
2024-12-30 00:00:00+00:00,294.9263504956578,297.2572020494698,291.73259502526804,294.906494140625,2392800
2024-12-31 00:00:00+00:00,295.62061996075516,296.43394350877116,293.2600444661841,294.37091064453125,1231300
2025-01-02 00:00:00+00:00,297.5547384720288,297.8919635433705,292.2185853190838,295.9975280761719,1930100
2025-01-03 00:00:00+00:00,298.9303775844676,301.6643757166403,295.79871306470625,301.31640625,1979600
2025-01-06 00:00:00+00:00,302.5492175407146,303.3743745529538,298.4233717995162,300.1234130859375,2714000
2025-01-07 00:00:00+00:00,302.2310627972804,302.60885648017705,295.1226738027786,300.2625732421875,2058800
2025-01-08 00:00:00+00:00,300.14328432239404,302.4299191805778,297.1110439387167,301.0877685546875,2061300
2025-01-10 00:00:00+00:00,298.6818392951971,299.5666750928063,291.45415316799097,291.59332275390625,2685500
2025-01-13 00:00:00+00:00,290.81787164338147,295.977674462064,289.4657997841517,295.29168701171875,2202800
2025-01-14 00:00:00+00:00,297.85668658929865,298.7912193225402,295.0033914667425,298.61224365234375,2370900
2025-01-15 00:00:00+00:00,303.2252419411102,312.13309629113104,302.43983036022667,310.5026550292969,3099500
2025-01-16 00:00:00+00:00,310.880443665591,312.1728669660749,308.3253909441732,309.66754150390625,2361000
2025-01-17 00:00:00+00:00,311.1985562647985,313.56471213161143,308.9616487950803,310.7412414550781,2183500
